Date,WORLD ex EUROPE HIGH DIVIDEND YIELD
1999-08-06,1063.1235602403915
1999-08-09,1064.1105358077996
1999-08-10,1053.6326646262764
1999-08-11,1060.8943696973622
1999-08-12,1058.8889523036125
1999-08-13,1071.1546096188438
1999-08-16,1072.5340773670505
1999-08-17,1080.1964322621902
1999-08-18,1078.5695753513685
1999-08-19,1074.923178848809
1999-08-20,1081.065257118898
1999-08-23,1090.9833243903568
1999-08-24,1089.1974943109565
1999-08-25,1084.94164284218
1999-08-26,1071.422776046864
1999-08-27,1060.3753075309019
1999-08-30,1044.0029853425258
1999-08-31,1035.7804172377278
1999-09-01,1045.5931629902643
1999-09-02,1032.9428673840696
1999-09-03,1052.7334516305095
1999-09-06,1053.8972861619761
1999-09-07,1045.0347811179602
1999-09-08,1043.3638509454945
1999-09-09,1046.8127951497806
1999-09-10,1044.8856414404165
1999-09-13,1046.5987238139865
1999-09-14,1037.4543246120943
1999-09-15,1027.4993090400426
1999-09-16,1025.1769488743407
1999-09-17,1033.1558961286887
1999-09-20,1025.8501079555922
1999-09-21,1011.3432284979727
1999-09-22,1007.8662086125331
1999-09-23,998.0313675295142
1999-09-24,994.992730526514
1999-09-27,995.7805604897752
1999-09-28,997.5160146672605
1999-09-29,992.0846878835256
1999-09-30,1002.0260970988837
1999-10-01,999.6156248290661
1999-10-04,1011.3186554493586
1999-10-05,1004.9829132995666
1999-10-06,1017.6292979793981
1999-10-07,1013.9556921522468
1999-10-08,1022.2270887879945
1999-10-11,1016.8241236903184
1999-10-12,1003.5364521578736
1999-10-13,992.7292775431187
1999-10-14,993.9520325495341
1999-10-15,967.3835685272236
1999-10-18,975.1614630274456
1999-10-19,981.4352872134298
1999-10-20,992.1545698432171
1999-10-21,987.70620128184
1999-10-22,1006.6777732694752
1999-10-25,995.9639846949444
1999-10-26,990.522163280017
1999-10-27,1007.2855109898998
1999-10-28,1034.1271343749684
1999-10-29,1041.1755296972474
1999-11-01,1037.7223038009508
1999-11-02,1033.4850789902612
1999-11-03,1033.108691579647
1999-11-04,1034.5148348709167
1999-11-05,1033.3858761618737
1999-11-08,1038.1922847812273
1999-11-09,1032.3866036620152
1999-11-10,1033.2164809369829
1999-11-11,1037.1331856591316
1999-11-12,1053.6840021532992
1999-11-15,1060.2429706868722
1999-11-16,1068.9702718457033
1999-11-17,1066.2261581540477
1999-11-18,1063.2962133779447
1999-11-19,1060.437920722419
1999-11-22,1053.235040398739
1999-11-23,1043.7607065394413
1999-11-24,1042.6500550525773
1999-11-25,1042.191914111184
1999-11-26,1043.535236918224
1999-11-29,1035.7842528236351
1999-11-30,1038.0087512608463
1999-12-01,1038.7312511711193
1999-12-02,1039.3425039709737
1999-12-03,1053.7844657321177
1999-12-06,1043.2603933961655
1999-12-07,1031.8320737785152
1999-12-08,1024.6335049853956
1999-12-09,1027.6965054464447
1999-12-10,1027.0923662971663
1999-12-13,1019.018426797468
1999-12-14,1017.2233976384551
1999-12-15,1018.0575307378016
1999-12-16,1009.7152965227737
1999-12-17,1007.4903048066193
1999-12-20,1003.4455640608769
1999-12-21,1002.6393600846936
1999-12-22,1004.3129381070562
1999-12-23,1017.7747109674841
1999-12-24,1019.1071197966045
1999-12-27,1005.9832297809996
1999-12-28,1013.7308470388709
1999-12-29,1011.6385363906492
1999-12-30,1012.2600398888561
1999-12-31,1013.7671623466567
2000-01-03,999.3875930831695
2000-01-04,976.1976547645357
2000-01-05,983.292075844854
2000-01-06,996.1556961846437
2000-01-07,1015.6490519962447
2000-01-10,1007.9461584384146
2000-01-11,999.8902120444775
2000-01-12,1000.6209419728584
2000-01-13,1009.2949906956042
2000-01-14,1012.8130249602893
2000-01-17,1014.7177351674035
2000-01-18,1002.5510985195405
2000-01-19,998.5626530281053
2000-01-20,988.2246791660672
2000-01-21,988.3977155764355
2000-01-24,973.0043327075437
2000-01-25,964.8784440298975
2000-01-26,975.8855363248657
2000-01-27,979.8011117341866
2000-01-28,963.218974169924
2000-01-31,985.8601685900923
2000-02-01,984.2536019842909
2000-02-02,979.6443568787927
2000-02-03,975.3891611295101
2000-02-04,966.8019744295345
2000-02-07,962.5484966880865
2000-02-08,959.9566876625685
2000-02-09,944.1451387017646
2000-02-10,933.8818578955817
2000-02-11,923.5269870689212
2000-02-14,926.4740004036178
2000-02-15,933.9279067882807
2000-02-16,931.1061415892971
2000-02-17,925.1495134841837
2000-02-18,900.212144041441
2000-02-21,898.1499141764314
2000-02-22,903.8977985658653
2000-02-23,893.9230684090036
2000-02-24,879.8669306273483
2000-02-25,872.3310474328879
2000-02-28,887.5754313758042
2000-02-29,893.8398102386057
2000-03-01,900.5002212293489
2000-03-02,906.1674478524573
2000-03-03,912.7253818931352
2000-03-06,902.5432094987757
2000-03-07,891.3661169328765
2000-03-08,898.107568000853
2000-03-09,905.9346542224596
2000-03-10,903.2916172891311
2000-03-13,902.4338140099825
2000-03-14,894.3615276270978
2000-03-15,925.2879693131921
2000-03-16,969.1214810255597
2000-03-17,956.671955019738
2000-03-20,952.4009154159461
2000-03-21,969.8043207223868
2000-03-22,961.7401650440581
2000-03-23,976.3493797159791
2000-03-24,978.14739422637
2000-03-27,975.9266412519103
2000-03-28,974.1265248784148
2000-03-29,983.5989124088827
2000-03-30,983.2108828944408
2000-03-31,984.1962220303686
2000-04-03,1014.0348130268048
2000-04-04,1014.7085291285371
2000-04-05,1005.9352806823673
2000-04-06,1010.7953841657769
2000-04-07,997.1983961040759
2000-04-10,1003.2482073681578
2000-04-11,1012.7044312063992
2000-04-12,1023.8794520551373
2000-04-13,1016.126181235891
2000-04-14,971.1834877798353
2000-04-17,965.530570625859
2000-04-18,976.8683406477007
2000-04-19,977.466736646402
2000-04-20,984.1382269421516
2000-04-21,983.4341639554681
2000-04-24,997.3005585624385
2000-04-25,1015.824006904018
2000-04-26,1004.7095138904133
2000-04-27,993.475646859614
2000-04-28,979.8869451496988
2000-05-01,985.23904144351
2000-05-02,977.2326685438061
2000-05-03,963.9931306035387
2000-05-04,958.5006300918493
2000-05-05,967.6348208695692
2000-05-08,973.2284437487592
2000-05-09,969.4434666025479
2000-05-10,969.4264784598234
2000-05-11,979.2625023569973
2000-05-12,986.099620563054
2000-05-15,1004.6213862834085
2000-05-16,1004.7560833850372
2000-05-17,993.0483536831202
2000-05-18,994.1304420569
2000-05-19,990.1397260181604
2000-05-22,991.4370365605305
2000-05-23,991.3435058757794
2000-05-24,1003.0538500400393
2000-05-25,986.3816260713276
2000-05-26,985.6301153139622
2000-05-29,987.2050481485732
2000-05-30,996.1286948842815
2000-05-31,994.2349013847063
2000-06-01,1001.9782285347405
2000-06-02,1000.3043725078597
2000-06-05,993.0860272106498
2000-06-06,995.3617052863095
2000-06-07,999.5130642319245
2000-06-08,991.5559082032375
2000-06-09,986.5764593445615
2000-06-12,987.6629809767345
2000-06-13,993.8913699287797
2000-06-14,1002.3472420230621
2000-06-15,990.2016030574364
2000-06-16,972.9685869644734
2000-06-19,979.9895308833692
2000-06-20,968.9034286984477
2000-06-21,970.041103908159
2000-06-22,967.8354737458093
2000-06-23,967.7724679153032
2000-06-26,970.6394534870343
2000-06-27,973.2796336454871
2000-06-28,966.4063814289186
2000-06-29,965.0331942990388
2000-06-30,951.4254821273256
2000-07-03,970.7756849048094
2000-07-04,971.0247741014206
2000-07-05,970.5946241024701
2000-07-06,967.6280537291086
2000-07-07,974.5375084997411
2000-07-10,976.4387752572239
2000-07-11,981.3216220570391
2000-07-12,977.4447555866591
2000-07-13,969.9465982841128
2000-07-14,967.3637260019162
2000-07-17,960.8360689480594
2000-07-18,958.6334245641223
2000-07-19,959.4539874912484
2000-07-20,957.7098232085642
2000-07-21,955.2902940334876
2000-07-24,956.7078444976066
2000-07-25,959.1835973550573
2000-07-26,946.95774436507
2000-07-27,956.8237599677968
2000-07-28,951.1210563666343
2000-07-31,947.3275226934567
2000-08-01,961.2969813077527
2000-08-02,967.5362408324308
2000-08-03,974.9736618282343
2000-08-04,980.3708384677641
2000-08-07,985.0105202648152
2000-08-08,981.5928565739389
2000-08-09,975.6104867199239
2000-08-10,982.3533976591312
2000-08-11,990.0252591669415
2000-08-14,995.3614020727787
2000-08-15,993.0683215826622
2000-08-16,992.880306385517
2000-08-17,992.7604927335772
2000-08-18,988.6581210503334
2000-08-21,991.9026950413758
2000-08-22,994.3011375094968
2000-08-23,991.6310086824228
2000-08-24,988.0382101846334
2000-08-25,988.708524932602
2000-08-28,988.8803546332427
2000-08-29,981.8491781796671
2000-08-30,981.2210952339092
2000-08-31,983.416575461362
2000-09-01,986.2461996987502
2000-09-04,986.7875042434287
2000-09-05,990.5034061619233
2000-09-06,990.6407280526946
2000-09-07,991.8646128983656
2000-09-08,1001.471581131652
2000-09-11,1008.2359678653974
2000-09-12,1007.516342934693
2000-09-13,1005.9090222072845
2000-09-14,998.951934388657
2000-09-15,997.5710307130568
2000-09-18,987.9538149476208
2000-09-19,986.7342311339323
2000-09-20,977.2102852836695
2000-09-21,980.8199054979945
2000-09-22,994.9942299452596
2000-09-25,994.6306284743165
2000-09-26,990.0226915481936
2000-09-27,993.4283006186637
2000-09-28,1014.6284799061616
2000-09-29,1016.79540518312
2000-10-02,1022.3144978533757
2000-10-03,1022.6140694142226
2000-10-04,1022.7768048252833
2000-10-05,1029.9065987373958
2000-10-06,1020.0639018546653
2000-10-09,1016.1056938736353
2000-10-10,1013.6567845254971
2000-10-11,1006.4695972137961
2000-10-12,992.0465399967603
2000-10-13,996.7453639405142
2000-10-16,996.4312169056003
2000-10-17,990.6981605434784
2000-10-18,988.3022475100904
2000-10-19,997.1560599749432
2000-10-20,1002.5063613408645
2000-10-23,1011.7834146255339
2000-10-24,1021.5938741226513
2000-10-25,1021.4042770056728
2000-10-26,1020.2221346655319
2000-10-27,1034.8008422014589
2000-10-30,1063.1569393108718
2000-10-31,1067.5752324547393
2000-11-01,1067.0608206548725
2000-11-02,1060.2502158830287
2000-11-03,1057.004026653937
2000-11-06,1065.334217008475
2000-11-07,1060.2070299637162
2000-11-08,1065.521557369436
2000-11-09,1067.3730357922675
2000-11-10,1064.4616669712557
2000-11-13,1057.1068215343826
2000-11-14,1059.490977769556
2000-11-15,1058.210460736167
2000-11-16,1055.948050230875
2000-11-17,1047.0919033086125
2000-11-20,1044.6013672612846
2000-11-21,1051.3862938239292
2000-11-22,1046.7990309699635
2000-11-23,1047.6262577963475
2000-11-24,1046.4557608006055
2000-11-27,1051.241930943652
2000-11-28,1057.5863229339693
2000-11-29,1063.1068978722026
2000-11-30,1056.8239715760242
2000-12-01,1053.7942528853491
2000-12-04,1067.886316542929
2000-12-05,1073.454006269368
2000-12-06,1062.3168145738055
2000-12-07,1066.4543320803148
2000-12-08,1067.5981939137416
2000-12-11,1065.0231524528112
2000-12-12,1071.4930276443824
2000-12-13,1081.8143719362558
2000-12-14,1070.4341194040787
2000-12-15,1058.8502065045125
2000-12-18,1076.6297863499694
2000-12-19,1073.049381317345
2000-12-20,1061.0908907314306
2000-12-21,1065.887767577789
2000-12-22,1072.2464636680538
2000-12-25,1072.8638915798324
2000-12-26,1090.3355719702463
2000-12-27,1101.2141832902428
2000-12-28,1105.3991454299387
2000-12-29,1103.5595998790068
2001-01-01,1103.5595998790068
2001-01-02,1098.5731896479974
2001-01-03,1093.565657190567
2001-01-04,1081.738000217821
2001-01-05,1072.0775167134038
2001-01-08,1073.2600791551313
2001-01-09,1074.6860386679427
2001-01-10,1074.9519795924916
2001-01-11,1066.9360133758496
2001-01-12,1065.1376345732683
2001-01-15,1063.918434422011
2001-01-16,1072.0311405575305
2001-01-17,1063.8758245893696
2001-01-18,1064.3777403635802
2001-01-19,1056.7759206458747
2001-01-22,1064.363355183273
2001-01-23,1066.3374755353905
2001-01-24,1063.5783426105027
2001-01-25,1073.9188651951158
2001-01-26,1069.9584829629173
2001-01-29,1070.5361725163343
2001-01-30,1082.3644732973107
2001-01-31,1086.6822859873382
2001-02-01,1097.3761485491561
2001-02-02,1091.3306287209718
2001-02-05,1098.3574516865383
2001-02-06,1095.9997729342138
2001-02-07,1093.6524348824012
2001-02-08,1095.082372985091
2001-02-09,1093.1039945156356
2001-02-12,1099.7356506396902
2001-02-13,1094.3911281711787
2001-02-14,1080.9978967537381
2001-02-15,1080.5779614694798
2001-02-16,1085.2925474832682
2001-02-19,1084.7435165194051
2001-02-20,1081.9512922729455
2001-02-21,1070.6625085074388
2001-02-22,1071.2238406912554
2001-02-23,1066.0149012922507
2001-02-26,1081.1630615987128
2001-02-27,1084.464527826679
2001-02-28,1077.6946882210923
2001-03-01,1072.4710174929796
2001-03-02,1081.0358458460378
2001-03-05,1083.4029299893593
2001-03-06,1080.4927458177456
2001-03-07,1082.4787639894198
2001-03-08,1095.006315782138
2001-03-09,1087.2394556387417
2001-03-12,1061.508294535984
2001-03-13,1062.1482893040697
2001-03-14,1035.2315427632361
2001-03-15,1043.4763083653645
2001-03-16,1028.8833030990102
2001-03-19,1040.0764469143435
2001-03-20,1022.6860526296018
2001-03-21,1004.7577792071739
2001-03-22,988.6169270823578
2001-03-23,998.1731083482822
2001-03-26,1015.4466655974467
2001-03-27,1035.2503115550833
2001-03-28,1027.3093316101613
2001-03-29,1028.6941259401494
2001-03-30,1042.2555420666147
2001-04-02,1035.7769550576704
2001-04-03,1015.0102408779877
2001-04-04,1020.2297918805024
2001-04-05,1040.8882326886144
2001-04-06,1030.4250174465874
2001-04-09,1038.8076345085487
2001-04-10,1052.2323117827727
2001-04-11,1040.4973259752744
2001-04-12,1047.665915084975
2001-04-13,1047.2456195589625
2001-04-16,1054.507669227824
2001-04-17,1060.1824193003974
2001-04-18,1070.4453648155118
2001-04-19,1070.1435172308393
2001-04-20,1060.1581982810421
2001-04-23,1060.436886398546
2001-04-24,1054.7154276756933
2001-04-25,1067.898284795875
2001-04-26,1074.5983230072472
2001-04-27,1085.7731834999324
2001-04-30,1078.8785314881088
2001-05-01,1088.50830310674
2001-05-02,1082.0959498785269
2001-05-03,1078.2672388239516
2001-05-04,1087.4478558616495
2001-05-07,1089.651715839918
2001-05-08,1083.9397037237557
2001-05-09,1086.6102867561624
2001-05-10,1089.506784288318
2001-05-11,1083.5276974200976
2001-05-14,1089.8799643018472
2001-05-15,1092.8072092196019
2001-05-16,1115.8864736767896
2001-05-17,1113.6897530137662
2001-05-18,1113.9986782488477
2001-05-21,1114.7788531527522
2001-05-22,1109.6133344571301
2001-05-23,1103.4025972852648
2001-05-24,1102.4826255055066
2001-05-25,1096.2984152566855
2001-05-28,1096.7373310707005
2001-05-29,1103.2525172111098
2001-05-30,1098.6611999951235
2001-05-31,1103.8833152074076
2001-06-01,1103.6526422287855
2001-06-04,1110.8530862454302
2001-06-05,1116.6660786932407
2001-06-06,1105.1487360816745
2001-06-07,1104.9192464636708
2001-06-08,1100.7046198704245
2001-06-11,1098.6614073606183
2001-06-12,1097.8351880708663
2001-06-13,1094.7066802818097
2001-06-14,1084.838807677148
2001-06-15,1079.0133731864603
2001-06-18,1076.4564334047568
2001-06-19,1078.9626257666469
2001-06-20,1083.9113024614462
2001-06-21,1092.5044162108477
2001-06-22,1083.6498137446301
2001-06-25,1075.7373977859486
2001-06-26,1075.5706469690924
2001-06-27,1068.8010404987954
2001-06-28,1073.9477277200897
2001-06-29,1076.1277828151872
2001-07-02,1084.1542138630714
2001-07-03,1084.3700447380131
2001-07-04,1084.5368816846383
2001-07-05,1080.3158224305637
2001-07-06,1065.592617666989
2001-07-09,1069.729385078186
2001-07-10,1065.1794953773995
2001-07-11,1065.7828886893103
2001-07-12,1072.0773080966894
2001-07-13,1074.7941830981385
2001-07-16,1073.7390984561303
2001-07-17,1082.6468248741546
2001-07-18,1088.2445407982264
2001-07-19,1088.8519808291983
2001-07-20,1082.1927449557495
2001-07-23,1069.787832798405
2001-07-24,1054.5673457035084
2001-07-25,1070.9352170966404
2001-07-26,1075.0760182646416
2001-07-27,1074.8808009992163
2001-07-30,1078.7043674471806
2001-07-31,1085.7369450010685
2001-08-01,1088.583386606959
2001-08-02,1089.5423669058796
2001-08-03,1083.6628494876531
2001-08-06,1076.48850873164
2001-08-07,1083.9063100564742
2001-08-08,1074.2020870339836
2001-08-09,1073.689156775336
2001-08-10,1083.0956002897324
2001-08-13,1082.1266875361237
2001-08-14,1082.3812039203578
2001-08-15,1081.5163833710471
2001-08-16,1086.19714687162
2001-08-17,1076.8969250567216
2001-08-20,1084.5721329817889
2001-08-21,1080.1795261901805
2001-08-22,1085.015683034576
2001-08-23,1083.8584999412303
2001-08-24,1089.8246101581904
2001-08-27,1084.3253830479528
2001-08-28,1074.4003895640874
2001-08-29,1066.0149315990072
2001-08-30,1059.8038059940945
2001-08-31,1057.8208290503405
2001-09-03,1056.8314043521261
2001-09-04,1066.7937062925234
2001-09-05,1069.2272890346112
2001-09-06,1056.0948947923232
2001-09-07,1040.522294837685
2001-09-10,1046.2944227023634
2001-09-11,1045.581641968628
2001-09-12,1039.0519108162366
2001-09-13,1041.6312652317993
2001-09-14,1039.9333076146129
2001-09-17,1011.7795934562099
2001-09-18,1014.4870655347378
2001-09-19,1005.5195361633456
2001-09-20,981.6789166157308
2001-09-21,955.8365428999857
2001-09-24,975.0022750027748
2001-09-25,985.998927998678
2001-09-26,984.5479044939774
2001-09-27,1001.8437289510767
2001-09-28,1020.4238646241669
2001-10-01,1022.4902234439645
2001-10-02,1035.727903336275
2001-10-03,1037.7045719001192
2001-10-04,1033.616686402238
2001-10-05,1034.5499121780617
2001-10-08,1026.0543097984585
2001-10-09,1025.8065049125855
2001-10-10,1039.4436097660102
2001-10-11,1038.763742768012
2001-10-12,1030.7839455138358
2001-10-15,1031.1831401071966
2001-10-16,1035.7961839601755
2001-10-17,1028.5379235170512
2001-10-18,1014.61662168058
2001-10-19,1014.8409641681935
2001-10-22,1024.5287823443878
2001-10-23,1017.8928792065433
2001-10-24,1015.1615095207177
2001-10-25,1022.9767407222976
2001-10-26,1027.8685871936975
2001-10-29,1013.3111010904822
2001-10-30,1001.1868272582692
2001-10-31,998.0328289183593
2001-11-01,1015.3974465852908
2001-11-02,1015.7029797681445
2001-11-05,1022.6770994928905
2001-11-06,1032.0249884621899
2001-11-07,1027.3426413494103
2001-11-08,1029.0528094011536
2001-11-09,1032.4308043281615
2001-11-12,1030.306341317076
2001-11-13,1038.6670074393005
2001-11-14,1035.8601682838835
2001-11-15,1036.635656161989
2001-11-16,1035.7301054266259
2001-11-19,1039.7683297173057
2001-11-20,1039.544964436813
2001-11-21,1034.4937593573973
2001-11-22,1034.0207796892485
2001-11-23,1043.3497459384569
2001-11-26,1043.3680882185806
2001-11-27,1036.8941802041031
2001-11-28,1025.383257995049
2001-11-29,1033.2297671665872
2001-11-30,1035.0262326711288
2001-12-03,1032.000677206602
2001-12-04,1038.4054931244639
2001-12-05,1049.778517259076
2001-12-06,1045.1503123255375
2001-12-07,1043.6214444907819
2001-12-10,1037.1923087668972
2001-12-11,1027.1407916284381
2001-12-12,1027.2818369553984
2001-12-13,1018.7827376753503
2001-12-14,1018.2673831286347
2001-12-17,1026.0494960099716
2001-12-18,1033.5894587802525
2001-12-19,1042.546968311593
2001-12-20,1041.4792132369605
2001-12-21,1037.9226148996784
2001-12-24,1040.2181302645306
2001-12-25,1040.3795616131436
2001-12-26,1043.9773553384523
2001-12-27,1051.4990069257847
2001-12-28,1053.212196237292
2001-12-31,1046.579420612495
2002-01-01,1046.579420612495
2002-01-02,1049.9152706231393
2002-01-03,1053.3698456493066
2002-01-04,1059.217874085954
2002-01-07,1056.4206983787155
2002-01-08,1051.4843123386574
2002-01-09,1045.4978743759395
2002-01-10,1046.4934617667818
2002-01-11,1039.3874719636335
2002-01-14,1037.9900056347262
2002-01-15,1045.4441152782672
2002-01-16,1034.5485799957185
2002-01-17,1037.5740528462538
2002-01-18,1033.909843602284
2002-01-21,1035.0374830174867
2002-01-22,1034.594859909456
2002-01-23,1041.755017598602
2002-01-24,1041.4444842414193
2002-01-25,1044.0085794301865
2002-01-28,1045.1126589551159
2002-01-29,1024.7483625791428
2002-01-30,1029.4044572730825
2002-01-31,1043.9487429051553
2002-02-01,1040.3822614340202
2002-02-04,1024.4630748886318
2002-02-05,1017.4167849422171
2002-02-06,1010.643724127701
2002-02-07,1011.4183569826121
2002-02-08,1022.5879680901534
2002-02-11,1033.7103830233427
2002-02-12,1034.5979698752506
2002-02-13,1042.5308169681864
2002-02-14,1044.541134064235
2002-02-15,1044.1252794118257
2002-02-18,1044.215967580451
2002-02-19,1032.4787500988148
2002-02-20,1043.1581128552882
2002-02-21,1036.083986663712
2002-02-22,1047.4165392617629
2002-02-25,1058.248571712006
2002-02-26,1059.020532110847
2002-02-27,1063.8764106532967
2002-02-28,1064.2780210726157
2002-03-01,1082.4604522747431
2002-03-04,1098.9164709931722
2002-03-05,1089.490784535588
2002-03-06,1104.8039500349728
2002-03-07,1104.1807059026535
2002-03-08,1100.1660420383873
2002-03-11,1106.4903696118413
2002-03-12,1109.7524896051646
2002-03-13,1104.054350961588
2002-03-14,1103.871190300515
2002-03-15,1111.0327447280479
2002-03-18,1108.2137839126867
2002-03-19,1113.0798117443123
2002-03-20,1101.1848612123106
2002-03-21,1098.3258760265314
2002-03-22,1095.087698362762
2002-03-25,1084.090466702707
2002-03-26,1090.5036310534906
2002-03-27,1095.5813045299728
2002-03-28,1095.5991735492826
2002-03-29,1094.7975082125204
2002-04-01,1090.8839296300634
2002-04-02,1092.5859989374042
2002-04-03,1085.51069439817
2002-04-04,1082.4021737018081
2002-04-05,1083.1582954697435
2002-04-08,1083.3727450388692
2002-04-09,1078.5589814377902
2002-04-10,1092.0463137615857
2002-04-11,1074.5448366542314
2002-04-12,1075.7864673617817
2002-04-15,1070.4434655593004
2002-04-16,1087.702322090461
2002-04-17,1089.4588485639824
2002-04-18,1088.3719655184284
2002-04-19,1090.2853642241905
2002-04-22,1079.0784375973037
2002-04-23,1076.7347910064805
2002-04-24,1072.2053714963586
2002-04-25,1070.5836159436412
2002-04-26,1063.9035844357288
2002-04-29,1054.1442845518752
2002-04-30,1065.729521338066
2002-05-01,1076.6758998340458
2002-05-02,1082.4514872094037
2002-05-03,1077.7600735693918
2002-05-06,1063.3842953633189
2002-05-07,1061.3497239948272
2002-05-08,1077.1561511542745
2002-05-09,1069.8712138106744
2002-05-10,1061.0838447978858
2002-05-13,1075.3107590073325
2002-05-14,1088.3025120078553
2002-05-15,1082.9711697635253
2002-05-16,1090.3488687256379
2002-05-17,1093.7346974780717
2002-05-20,1085.2616068034533
2002-05-21,1083.5376190969125
2002-05-22,1091.7421117467075
2002-05-23,1100.9778148731168
2002-05-24,1090.9279956401087
2002-05-27,1090.8491009599404
2002-05-28,1086.4166090985993
2002-05-29,1084.7307272534479
2002-05-30,1080.1822409685765
2002-05-31,1085.5557117997598
2002-06-03,1064.4461019103512
2002-06-04,1062.1789743241663
2002-06-05,1065.52121893433
