Date,WORLD EX USA HIGH DIVIDEND YIELD
2000-02-22,1118.9596281404868
2000-02-23,1125.9025620611067
2000-02-24,1113.6856014144344
2000-02-25,1109.2294673462222
2000-02-28,1090.3879948641406
2000-02-29,1100.3850395862553
2000-03-01,1115.779757433314
2000-03-02,1129.0209980870166
2000-03-03,1129.5681091790877
2000-03-06,1126.330492922792
2000-03-07,1118.170378805851
2000-03-08,1113.0303030072664
2000-03-09,1117.506977021141
2000-03-10,1115.616844688008
2000-03-13,1101.2318617604449
2000-03-14,1100.323402199497
2000-03-15,1099.5305645294366
2000-03-16,1142.1452232274721
2000-03-17,1130.9803890648093
2000-03-20,1136.0792352770416
2000-03-21,1142.727533783697
2000-03-22,1134.4312558150266
2000-03-23,1134.7274400472666
2000-03-24,1159.87065803705
2000-03-27,1152.8631048755046
2000-03-28,1157.6351344062177
2000-03-29,1146.4900903797422
2000-03-30,1137.5521700914962
2000-03-31,1149.9961490013113
2000-04-03,1139.5612766933998
2000-04-04,1160.1518004477562
2000-04-05,1153.1176723721376
2000-04-06,1147.9945829797416
2000-04-07,1146.9793061522473
2000-04-10,1148.5476665931321
2000-04-11,1145.9936400227982
2000-04-12,1144.0825387100551
2000-04-13,1147.1132311476217
2000-04-14,1127.4221406867812
2000-04-17,1109.3906628527363
2000-04-18,1108.9108702501812
2000-04-19,1103.2955090599994
2000-04-20,1113.8733114322013
2000-04-21,1113.6228884896987
2000-04-24,1114.0676094463538
2000-04-25,1121.271742765879
2000-04-26,1124.8342428926344
2000-04-27,1098.016962237704
2000-04-28,1102.4413136401593
2000-05-01,1098.9740476946738
2000-05-02,1112.5569639205373
2000-05-03,1088.8686661478375
2000-05-04,1087.015465763803
2000-05-05,1091.7725588008752
2000-05-08,1089.9233593863262
2000-05-09,1087.4278823614213
2000-05-10,1091.4327444106038
2000-05-11,1098.8184139784307
2000-05-12,1107.554810226414
2000-05-15,1109.281423440235
2000-05-16,1115.2762673818827
2000-05-17,1087.7298670639138
2000-05-18,1091.7915548496228
2000-05-19,1076.7717242984813
2000-05-22,1085.1488421955828
2000-05-23,1091.1118387826205
2000-05-24,1084.153796809323
2000-05-25,1091.7068306691099
2000-05-26,1101.1166678215122
2000-05-29,1109.5543801718643
2000-05-30,1119.9941311609357
2000-05-31,1116.66790157829
2000-06-01,1126.7739246335
2000-06-02,1150.1785636068896
2000-06-05,1150.4906776026962
2000-06-06,1166.9607963121482
2000-06-07,1163.2426091799798
2000-06-08,1156.6496878604198
2000-06-09,1153.4656559929206
2000-06-12,1154.5434103387122
2000-06-13,1163.9100542260733
2000-06-14,1166.8645328037674
2000-06-15,1155.0321461116914
2000-06-16,1159.4415966945892
2000-06-19,1158.029984484555
2000-06-20,1152.0963290199898
2000-06-21,1136.7694887488428
2000-06-22,1132.327861426897
2000-06-23,1128.850831120698
2000-06-26,1132.5949795998633
2000-06-27,1133.2731009955514
2000-06-28,1141.2533233363843
2000-06-29,1143.816934106038
2000-06-30,1155.6908725230128
2000-07-03,1159.1392679628914
2000-07-04,1158.1623026199604
2000-07-05,1152.3923714854648
2000-07-06,1152.1596898161001
2000-07-07,1155.942083171886
2000-07-10,1160.2749409450498
2000-07-11,1164.6307925229357
2000-07-12,1162.0876355261437
2000-07-13,1149.7035708442252
2000-07-14,1154.4452171702521
2000-07-17,1150.0516216531194
2000-07-18,1145.264219560891
2000-07-19,1142.5269988872687
2000-07-20,1148.8842871601598
2000-07-21,1147.4359491987648
2000-07-24,1149.7641533591527
2000-07-25,1156.4143783658635
2000-07-26,1156.515537222908
2000-07-27,1152.3691016916557
2000-07-28,1144.3371599809004
2000-07-31,1145.360382516604
2000-08-01,1145.3285858576708
2000-08-02,1148.0916006557384
2000-08-03,1138.8810296234224
2000-08-04,1146.031107546735
2000-08-07,1162.2380866568924
2000-08-08,1154.3876360498728
2000-08-09,1158.3385521055748
2000-08-10,1164.6571002661628
2000-08-11,1167.8473758853636
2000-08-14,1172.1881667726498
2000-08-15,1184.8038979722842
2000-08-16,1189.3841488178361
2000-08-17,1190.7918298688767
2000-08-18,1189.5390203102174
2000-08-21,1187.1956236408873
2000-08-22,1185.7926737540129
2000-08-23,1184.0668586071708
2000-08-24,1180.7275561794975
2000-08-25,1178.6334152016304
2000-08-28,1174.4690824869397
2000-08-29,1169.593677330019
2000-08-30,1162.5844517308983
2000-08-31,1152.501036427423
2000-09-01,1168.4769244145607
2000-09-04,1176.0296255742367
2000-09-05,1161.288021784213
2000-09-06,1155.4457356962773
2000-09-07,1146.9345121509252
2000-09-08,1131.5912596507599
2000-09-11,1135.0026155193877
2000-09-12,1126.1592830890143
2000-09-13,1122.1702228385561
2000-09-14,1117.9001608213546
2000-09-15,1114.948165567034
2000-09-18,1102.3973436134552
2000-09-19,1101.2714675542186
2000-09-20,1089.7536052509724
2000-09-21,1083.5759380496293
2000-09-22,1113.6509950239833
2000-09-25,1103.6950466995768
2000-09-26,1109.1641953103303
2000-09-27,1114.4774264955852
2000-09-28,1118.2224926611602
2000-09-29,1121.5678793162142
2000-10-02,1126.8581123582837
2000-10-03,1127.3683578340647
2000-10-04,1124.6292637759873
2000-10-05,1126.584666204479
2000-10-06,1129.5134433427454
2000-10-09,1112.582045300289
2000-10-10,1112.6066537123747
2000-10-11,1105.1438361317373
2000-10-12,1100.1490534168
2000-10-13,1095.9428159950553
2000-10-16,1087.8789707920564
2000-10-17,1084.15424909277
2000-10-18,1078.3698564764109
2000-10-19,1078.785625548185
2000-10-20,1084.2745854699328
2000-10-23,1090.1062032798484
2000-10-24,1103.9573879742527
2000-10-25,1092.995783152634
2000-10-26,1087.7743948109473
2000-10-27,1102.2063516400653
2000-10-30,1111.0482993313258
2000-10-31,1127.307807178687
2000-11-01,1140.2990522759367
2000-11-02,1144.4005882844071
2000-11-03,1146.8341887458255
2000-11-06,1146.4812940341765
2000-11-07,1149.670716764178
2000-11-08,1142.0682611835198
2000-11-09,1143.0676955912452
2000-11-10,1144.1975783370888
2000-11-13,1131.248084998726
2000-11-14,1142.9644566416796
2000-11-15,1144.616754852384
2000-11-16,1137.4132937405545
2000-11-17,1135.5057470563804
2000-11-20,1123.722562492543
2000-11-21,1125.0378625012513
2000-11-22,1105.1354176370014
2000-11-23,1104.4680506566076
2000-11-24,1111.4928669169788
2000-11-27,1127.8631261205696
2000-11-28,1126.7214588626202
2000-11-29,1123.2148222354538
2000-11-30,1118.0670151310069
2000-12-01,1129.510517927154
2000-12-04,1136.5383473381896
2000-12-05,1147.0496426601426
2000-12-06,1135.4153132943586
2000-12-07,1140.9031343442111
2000-12-08,1146.2347459990785
2000-12-11,1150.0916994001702
2000-12-12,1147.6939243441705
2000-12-13,1148.2322198649706
2000-12-14,1141.3840758781535
2000-12-15,1138.094212750194
2000-12-18,1148.1338015662668
2000-12-19,1158.8104667106152
2000-12-20,1154.902869965005
2000-12-21,1160.2113177880774
2000-12-22,1171.1399698661787
2000-12-25,1171.4276482888833
2000-12-26,1175.9896576190886
2000-12-27,1196.3158778060786
2000-12-28,1199.0223874025376
2000-12-29,1208.6644876909775
2001-01-01,1208.6644876909775
2001-01-02,1210.9065976627523
2001-01-03,1208.9936864065282
2001-01-04,1223.366328376569
2001-01-05,1228.2345393674827
2001-01-08,1228.073453506197
2001-01-09,1211.003003353355
2001-01-10,1202.3585858242295
2001-01-11,1217.86205489027
2001-01-12,1213.2719227192874
2001-01-15,1211.0159820729318
2001-01-16,1198.318676277154
2001-01-17,1202.1272052622135
2001-01-18,1210.1950086120512
2001-01-19,1194.6228646614957
2001-01-22,1203.1493151835439
2001-01-23,1210.0183390724994
2001-01-24,1199.7787946770584
2001-01-25,1202.960220947689
2001-01-26,1204.5506811700573
2001-01-29,1206.7238861099263
2001-01-30,1213.4446716938762
2001-01-31,1218.9359973704036
2001-02-01,1223.783983846427
2001-02-02,1217.2508707593106
2001-02-05,1228.7758700802467
2001-02-06,1226.4834090401832
2001-02-07,1219.7594299694724
2001-02-08,1205.2450718442997
2001-02-09,1205.449046441949
2001-02-12,1215.7705250624565
2001-02-13,1209.1627567626833
2001-02-14,1206.3700064749614
2001-02-15,1191.7051503812909
2001-02-16,1191.3460681827212
2001-02-19,1196.4075630519665
2001-02-20,1177.853379712657
2001-02-21,1172.0138752353007
2001-02-22,1164.6640228313274
2001-02-23,1156.147874590287
2001-02-26,1158.3115213158535
2001-02-27,1166.6946393859976
2001-02-28,1167.8829448836002
2001-03-01,1175.7804997089152
2001-03-02,1178.899641670504
2001-03-05,1181.2647341766954
2001-03-06,1186.0277660351185
2001-03-07,1187.0606462835358
2001-03-08,1190.9120561646446
2001-03-09,1182.9996862137848
2001-03-12,1163.2535891219263
2001-03-13,1137.2241109445613
2001-03-14,1114.2644601612617
2001-03-15,1121.6080481818221
2001-03-16,1089.7576403793764
2001-03-19,1086.686872027757
2001-03-20,1099.2212849006485
2001-03-21,1079.4488984822772
2001-03-22,1031.1451044991547
2001-03-23,1050.7440237354604
2001-03-26,1080.4921153059722
2001-03-27,1104.8565140523795
2001-03-28,1089.1049834652156
2001-03-29,1089.4153445657935
2001-03-30,1096.6675791084867
2001-04-02,1093.5636136296762
2001-04-03,1077.8464972749355
2001-04-04,1095.7840476863507
2001-04-05,1105.1327041977327
2001-04-06,1110.2409008860486
2001-04-09,1127.568083801036
2001-04-10,1133.021050323514
2001-04-11,1128.2700562217913
2001-04-12,1137.2920199671785
2001-04-13,1136.878567456747
2001-04-16,1129.2779595959844
2001-04-17,1127.6202942380733
2001-04-18,1131.3215666063675
2001-04-19,1147.0155863987607
2001-04-20,1155.5702919340008
2001-04-23,1146.3542097552108
2001-04-24,1149.6080943003135
2001-04-25,1151.705169974135
2001-04-26,1162.4659720286088
2001-04-27,1166.22340607342
2001-04-30,1162.680425573457
2001-05-01,1166.9823277236555
2001-05-02,1160.4834711743517
2001-05-03,1145.4261834641952
2001-05-04,1154.487611037201
2001-05-07,1156.5724395674756
2001-05-08,1149.459454185903
2001-05-09,1147.9159853757901
2001-05-10,1164.9094129021607
2001-05-11,1153.1549517866392
2001-05-14,1135.9931715654275
2001-05-15,1153.6654655942798
2001-05-16,1162.6253166578726
2001-05-17,1168.666557805418
2001-05-18,1170.8223102967647
2001-05-21,1175.0896963483965
2001-05-22,1166.7521461907215
2001-05-23,1156.5735576177758
2001-05-24,1156.3266470608767
2001-05-25,1152.658166409388
2001-05-28,1156.8462943896034
2001-05-29,1149.0899902669405
2001-05-30,1146.8914342919813
2001-05-31,1140.647737437656
2001-06-01,1141.6515673801566
2001-06-04,1147.8983945457119
2001-06-05,1153.4146753565274
2001-06-06,1145.7337177187458
2001-06-07,1148.574027792446
2001-06-08,1146.2625301400033
2001-06-11,1132.6814987577945
2001-06-12,1130.6469412080758
2001-06-13,1140.177359910916
2001-06-14,1140.980924327633
2001-06-15,1137.5539401031128
2001-06-18,1126.2960726664824
2001-06-19,1126.7573240074337
2001-06-20,1119.410507798887
2001-06-21,1120.700498808748
2001-06-22,1127.2517664187048
2001-06-25,1135.625669958983
2001-06-26,1123.9333085776007
2001-06-27,1122.2865737952395
2001-06-28,1114.706047344374
2001-06-29,1120.0931261815715
2001-07-02,1129.34140449805
2001-07-03,1122.118784917546
2001-07-04,1119.9286142896806
2001-07-05,1108.6490232543479
2001-07-06,1094.9126639978517
2001-07-09,1097.6593543432919
2001-07-10,1098.844949656079
2001-07-11,1093.5499002257866
2001-07-12,1095.1734229325866
2001-07-13,1100.094020331457
2001-07-16,1100.2797343270797
2001-07-17,1090.4903527862484
2001-07-18,1096.3149389480106
2001-07-19,1105.5121338881802
2001-07-20,1105.3478606748577
2001-07-23,1102.6084147931092
2001-07-24,1095.709889181262
2001-07-25,1087.9779247109839
2001-07-26,1091.9083909906894
2001-07-27,1102.1616388015432
2001-07-30,1110.8700274711257
2001-07-31,1122.9656991522768
2001-08-01,1130.7705353917613
2001-08-02,1131.6981654863503
2001-08-03,1128.4301199403778
2001-08-06,1125.443768759029
2001-08-07,1126.1738516622022
2001-08-08,1117.5584388327904
2001-08-09,1114.1794822991378
2001-08-10,1115.0656336731502
2001-08-13,1122.9788653104542
2001-08-14,1133.5155325608657
2001-08-15,1145.4210265990223
2001-08-16,1141.8786225910626
2001-08-17,1132.8326328356763
2001-08-20,1129.8593589208624
2001-08-21,1137.3530830448924
2001-08-22,1147.6275774683124
2001-08-23,1141.2399441782682
2001-08-24,1155.88186456685
2001-08-27,1154.071442463708
2001-08-28,1143.5731292884168
2001-08-29,1144.738604022092
2001-08-30,1124.5153804390347
2001-08-31,1123.3025828187208
2001-09-03,1113.4839422739076
2001-09-04,1112.1832911019467
2001-09-05,1101.962361966684
2001-09-06,1087.7645022845888
2001-09-07,1071.925498559059
2001-09-10,1056.951952351245
2001-09-11,1015.9209669867201
2001-09-12,1012.8918127818467
2001-09-13,1026.111271851345
2001-09-14,994.5429704794061
2001-09-17,1008.2139423488325
2001-09-18,999.9255491861954
2001-09-19,979.4675410975669
2001-09-20,936.8709258622564
2001-09-21,901.8847417908864
2001-09-24,943.2929287066888
2001-09-25,960.4175361887044
2001-09-26,970.6278808949832
2001-09-27,981.543769858933
2001-09-28,1001.7818356341255
2001-10-01,989.439450502868
2001-10-02,999.628122155666
2001-10-03,1007.6879388426254
2001-10-04,1029.9154021396187
2001-10-05,1032.4626571887886
2001-10-08,1027.8311936527848
2001-10-09,1023.9041528831788
2001-10-10,1037.3323211058485
2001-10-11,1040.8496810204902
2001-10-12,1042.330217306401
2001-10-15,1024.3412204440185
2001-10-16,1031.310030394077
2001-10-17,1046.329829905592
2001-10-18,1025.4410947401277
2001-10-19,1001.8231864724853
2001-10-22,1006.8215877343636
2001-10-23,1026.5884267227364
2001-10-24,1031.5237140586373
2001-10-25,1021.1626832933963
2001-10-26,1037.7198971924465
2001-10-29,1032.1214791473308
2001-10-30,1015.78008425281
2001-10-31,1019.297031003872
2001-11-01,1029.3400868558515
2001-11-02,1028.8641462216433
2001-11-05,1039.7653647152506
2001-11-06,1037.3006673174116
2001-11-07,1046.3712127687827
2001-11-08,1054.3857632851348
2001-11-09,1049.8715949929622
2001-11-12,1034.1367709790866
2001-11-13,1048.4791052377504
2001-11-14,1046.0275243786052
2001-11-15,1037.2812042876292
2001-11-16,1047.8302390121214
2001-11-19,1055.1598495068563
2001-11-20,1054.0713997799228
2001-11-21,1048.7718700398716
2001-11-22,1055.067001823504
2001-11-23,1049.788468205841
2001-11-26,1047.372626424271
2001-11-27,1044.21078590166
2001-11-28,1037.0171541049021
2001-11-29,1039.8767316326187
2001-11-30,1050.03070083169
2001-12-03,1040.525519750675
2001-12-04,1049.54893178818
2001-12-05,1070.0361497557378
2001-12-06,1075.932181029667
2001-12-07,1063.9602400438282
2001-12-10,1051.872224689694
2001-12-11,1051.5569851568089
2001-12-12,1050.4410340737243
2001-12-13,1041.6988693846854
2001-12-14,1039.303195726704
2001-12-17,1058.6586294272668
2001-12-18,1057.353457299238
2001-12-19,1048.9867422527896
2001-12-20,1040.0796741070517
2001-12-21,1047.6937626057081
2001-12-24,1043.1977786644045
2001-12-25,1043.5323176811257
2001-12-26,1045.7796105343775
2001-12-27,1065.1787417261694
2001-12-28,1068.8798322707214
2001-12-31,1073.7895904134118
2002-01-01,1073.7895904134118
2002-01-02,1074.6015132701368
2002-01-03,1086.3864196587388
2002-01-04,1085.8770280525368
2002-01-07,1076.4253324153085
2002-01-08,1070.7889099254578
2002-01-09,1069.6896636437082
2002-01-10,1066.9549135378206
2002-01-11,1066.2905478296611
2002-01-14,1052.2573716703837
2002-01-15,1056.874049296187
2002-01-16,1043.0048508455109
2002-01-17,1048.5607295725467
2002-01-18,1049.1537329439916
2002-01-21,1049.6671063275967
2002-01-22,1051.0152635720976
2002-01-23,1061.4425800907372
2002-01-24,1064.7319389773718
2002-01-25,1052.4641638535218
2002-01-28,1057.8127696103275
2002-01-29,1047.0900858323973
2002-01-30,1037.6941053669566
2002-01-31,1049.3793572043176
2002-02-01,1050.970892779084
2002-02-04,1049.890767171459
2002-02-05,1036.4020524330099
2002-02-06,1030.7168505292973
2002-02-07,1033.6005715911547
2002-02-08,1037.5998742794077
2002-02-11,1050.508400653607
2002-02-12,1051.1921542289672
2002-02-13,1054.6683704492693
2002-02-14,1063.9183565284031
2002-02-15,1059.766950308542
2002-02-18,1054.0863825774834
2002-02-19,1042.7100365721785
2002-02-20,1034.3762256000393
2002-02-21,1042.6173794304195
2002-02-22,1041.033175646766
2002-02-25,1049.2281980840169
2002-02-26,1053.7026713110977
2002-02-27,1058.217994732457
2002-02-28,1056.6386931457207
2002-03-01,1068.5027076550398
2002-03-04,1089.25289148375
2002-03-05,1084.622574543993
2002-03-06,1091.7686995543415
2002-03-07,1105.1893591472615
2002-03-08,1104.5629883760457
2002-03-11,1103.0539664538235
2002-03-12,1095.4287915587772
2002-03-13,1099.4759670903982
2002-03-14,1104.10351738265
2002-03-15,1113.2421928327162
2002-03-18,1114.245280915079
2002-03-19,1122.6372819760268
2002-03-20,1119.3695596859443
2002-03-21,1112.4004425591695
2002-03-22,1114.1288137591448
2002-03-25,1104.1512925601362
2002-03-26,1105.2315443588102
2002-03-27,1104.9718229550945
2002-03-28,1118.1839722502534
2002-03-29,1118.0092771881814
2002-04-01,1126.3261232133696
2002-04-02,1123.124921142279
2002-04-03,1121.6833215391325
2002-04-04,1112.2357826978757
2002-04-05,1112.1800617992621
2002-04-08,1098.3786396525422
2002-04-09,1100.5859556073754
2002-04-10,1114.2880812509009
2002-04-11,1106.0606962496695
2002-04-12,1107.1760508632526
2002-04-15,1114.4256090878182
2002-04-16,1129.2143618399725
2002-04-17,1134.2392456408554
2002-04-18,1137.3901013449843
2002-04-19,1141.8514673315078
2002-04-22,1139.4102756063635
2002-04-23,1135.9557719346128
2002-04-24,1137.298163100818
2002-04-25,1132.4800166020464
2002-04-26,1127.4200103577405
2002-04-29,1127.234777772245
2002-04-30,1134.8035097695824
2002-05-01,1136.6360518764286
2002-05-02,1136.7720236431965
2002-05-03,1149.8845314876303
2002-05-06,1146.5139371422558
2002-05-07,1133.7720019234198
2002-05-08,1147.183528617945
2002-05-09,1141.7579650616321
2002-05-10,1139.2277247716715
2002-05-13,1148.3053638986328
2002-05-14,1147.6676907316328
2002-05-15,1156.4215802038123
2002-05-16,1154.6484658585698
2002-05-17,1161.6621275430714
2002-05-20,1156.251785370296
2002-05-21,1152.792424444451
2002-05-22,1151.097604201861
2002-05-23,1148.3086194101777
