Date,PACIFIC ex JAPAN HIGH DIVIDEND YIELD
2003-06-13,1946.5806017486668
2003-06-16,1951.0254220286067
2003-06-17,1973.5373343985257
2003-06-18,1975.5289254004906
2003-06-19,1973.015490810436
2003-06-20,1967.1401067407512
2003-06-23,1952.1358879156012
2003-06-24,1946.525855735073
2003-06-25,1963.3613990631036
2003-06-26,1933.3256068494036
2003-06-27,1938.4272776482176
2003-06-30,1939.6587097006443
2003-07-01,1969.258905745053
2003-07-02,1981.0382243313695
2003-07-03,1995.6991728255916
2003-07-04,1974.1643891348895
2003-07-07,1977.4953281337143
2003-07-08,1913.184488015887
2003-07-09,1874.9267896949232
2003-07-10,1879.1600055830681
2003-07-11,1890.1283003294434
2003-07-14,1912.4705051098654
2003-07-15,1895.9732198767792
2003-07-16,1912.6134292043143
2003-07-17,1896.4732442201334
2003-07-18,1872.389502758708
2003-07-21,1892.725191304269
2003-07-22,1886.6698785080896
2003-07-23,1908.152857148336
2003-07-24,1928.6649644637516
2003-07-25,1928.2754808139969
2003-07-28,1940.9321386888478
2003-07-29,1936.9260913783776
2003-07-30,1901.0357054365925
2003-07-31,1902.5962074799775
2003-08-01,1916.2366489927808
2003-08-04,1900.959156968594
2003-08-05,1897.736408168896
2003-08-06,1902.5393350399975
2003-08-07,1913.9928582262019
2003-08-08,1924.550131293192
2003-08-11,1934.603286452822
2003-08-12,1931.0458703267982
2003-08-13,1934.645500580807
2003-08-14,1929.4782313683738
2003-08-15,1930.6450033126523
2003-08-18,1929.3695542958264
2003-08-19,1914.5394253540248
2003-08-20,1930.2506113820407
2003-08-21,1922.380471096993
2003-08-22,1907.5289962770519
2003-08-25,1900.7673799588024
2003-08-26,1880.1184436626593
2003-08-27,1875.8331968732305
2003-08-28,1861.472296584604
2003-08-29,1868.3906095178097
2003-09-01,1857.7138706338098
2003-09-02,1862.5234595702307
2003-09-03,1850.3903230461253
2003-09-04,1853.5048616989984
2003-09-05,1869.4330265280573
2003-09-08,1891.7322185927978
2003-09-09,1908.4787375511864
2003-09-10,1906.5709378963954
2003-09-11,1906.9291415316404
2003-09-12,1921.7911781485395
2003-09-15,1928.2048506361593
2003-09-16,1915.3302640383185
2003-09-17,1925.8048846429149
2003-09-18,1944.5591871475979
2003-09-19,1943.148342715211
2003-09-22,1963.907859298542
2003-09-23,1961.479834103507
2003-09-24,1978.0377257244154
2003-09-25,1966.299318846991
2003-09-26,1957.774966455844
2003-09-29,1947.698749199073
2003-09-30,1960.3705521680465
2003-10-01,1978.607069236048
2003-10-02,2008.9206884288508
2003-10-03,2007.1558268075903
2003-10-06,2003.7518189417067
2003-10-07,2020.9401177372617
2003-10-08,2033.0107148324037
2003-10-09,2039.1400115747115
2003-10-10,2028.1260630062118
2003-10-13,2029.4486025505919
2003-10-14,2021.5589335604773
2003-10-15,2034.9153257342005
2003-10-16,2040.1855324994633
2003-10-17,2042.8541905637517
2003-10-20,2046.378869756362
2003-10-21,2065.7190945008842
2003-10-22,2076.697011633094
2003-10-23,2046.3736837019035
2003-10-24,2043.441720261133
2003-10-27,2050.8970744312155
2003-10-28,2047.982019028474
2003-10-29,2057.6203922720324
2003-10-30,2068.2147129264767
2003-10-31,2066.633382344423
2003-11-03,2046.864493428828
2003-11-04,2043.5544531706714
2003-11-05,2054.7232881002483
2003-11-06,2033.5206868672483
2003-11-07,2034.1787373891364
2003-11-10,2037.7593935506095
2003-11-11,2029.6686941609335
2003-11-12,2044.3313241993735
2003-11-13,2067.7835244026696
2003-11-14,2057.5929711764165
2003-11-17,2030.524061311041
2003-11-18,2058.3176795586865
2003-11-19,2073.5479396091355
2003-11-20,2082.1535648732047
2003-11-21,2079.859019261833
2003-11-24,2068.3610727028054
2003-11-25,2070.477701911691
2003-11-26,2087.590192043938
2003-11-27,2073.405893691281
2003-11-28,2071.4752714534966
2003-12-01,2072.9120350012913
2003-12-02,2082.5347474956325
2003-12-03,2112.861871411615
2003-12-04,2134.633383810561
2003-12-05,2135.5900763193645
2003-12-08,2143.3637396170684
2003-12-09,2146.131389103204
2003-12-10,2145.175683916472
2003-12-11,2129.907409623809
2003-12-12,2156.469002123882
2003-12-15,2162.7441194939784
2003-12-16,2151.540057665842
2003-12-17,2154.3032765681087
2003-12-18,2130.997556294502
2003-12-19,2130.7241086366175
2003-12-22,2135.9686527153385
2003-12-23,2145.359452973575
2003-12-24,2171.3731250730975
2003-12-25,2171.3731250730975
2003-12-26,2168.189993360934
2003-12-29,2178.5862955071807
2003-12-30,2203.1168256834476
2003-12-31,2218.229999755704
2004-01-01,2218.229999755704
2004-01-02,2227.8145701284866
2004-01-05,2238.4158587073784
2004-01-06,2260.8136991859647
2004-01-07,2269.8994012210032
2004-01-08,2291.0312216417824
2004-01-09,2310.819840745317
2004-01-12,2319.2578173307397
2004-01-13,2322.66416507963
2004-01-14,2326.604867593218
2004-01-15,2305.865991750742
2004-01-16,2288.6398157191475
2004-01-19,2259.9689497983304
2004-01-20,2285.0213795086934
2004-01-21,2304.6941585623
2004-01-22,2330.2021900249415
2004-01-23,2331.228372075501
2004-01-26,2330.9671692350817
2004-01-27,2321.45521185786
2004-01-28,2311.8344392121135
2004-01-29,2270.0830230280444
2004-01-30,2280.3713969270652
2004-02-02,2268.4751442643737
2004-02-03,2290.367992517524
2004-02-04,2280.646964303042
2004-02-05,2284.4244115700435
2004-02-06,2298.9436226503467
2004-02-09,2332.3141150034426
2004-02-10,2339.2904106785954
2004-02-11,2353.862287734063
2004-02-12,2393.791561868444
2004-02-13,2400.938468938563
2004-02-16,2396.2565259550684
2004-02-17,2413.6358834876446
2004-02-18,2417.0410947243427
2004-02-19,2401.1035208688636
2004-02-20,2369.502295161884
2004-02-23,2352.1753207650586
2004-02-24,2369.252063541269
2004-02-25,2363.6550191473757
2004-02-26,2356.5233800189344
2004-02-27,2372.9719878769192
2004-03-01,2388.5906803767093
2004-03-02,2371.54966035212
2004-03-03,2305.6099150886885
2004-03-04,2327.4699073838246
2004-03-05,2363.099820278891
2004-03-08,2370.4892583513733
2004-03-09,2396.616238371062
2004-03-10,2364.5289182074976
2004-03-11,2339.111858579254
2004-03-12,2321.3611484161133
2004-03-15,2320.724820805935
2004-03-16,2368.7419085834913
2004-03-17,2371.534739270523
2004-03-18,2390.4514169509716
2004-03-19,2394.0086668270465
2004-03-22,2381.5382477494054
2004-03-23,2376.4910275333286
2004-03-24,2372.2239024198557
2004-03-25,2364.884965998594
2004-03-26,2386.8565408462146
2004-03-29,2379.4368579763764
2004-03-30,2408.0390789626103
2004-03-31,2422.800998820556
2004-04-01,2452.1360444876314
2004-04-02,2425.0709835620733
2004-04-05,2401.776811740525
2004-04-06,2429.898848861697
2004-04-07,2438.449327426107
2004-04-08,2424.186203924829
2004-04-09,2424.186203924829
2004-04-12,2433.885824503743
2004-04-13,2397.529419847626
2004-04-14,2327.5381680253986
2004-04-15,2337.345777289617
2004-04-16,2330.046928780723
2004-04-19,2335.787459410102
2004-04-20,2330.586158240731
2004-04-21,2312.1504748792436
2004-04-22,2300.513592605778
2004-04-23,2312.626963761042
2004-04-26,2308.105585818425
2004-04-27,2300.7652420767695
2004-04-28,2276.935152382576
2004-04-29,2258.96814063649
2004-04-30,2265.4683962671006
2004-05-03,2258.8093850930745
2004-05-04,2282.1385769038625
2004-05-05,2282.9793187656296
2004-05-06,2255.234493128826
2004-05-07,2193.3468997162654
2004-05-10,2139.3339824396835
2004-05-11,2148.8216408566373
2004-05-12,2165.0853596909155
2004-05-13,2132.456447706919
2004-05-14,2117.556875447102
2004-05-17,2106.9520295507814
2004-05-18,2111.1025725100394
2004-05-19,2165.7558785640003
2004-05-20,2143.2313926348465
2004-05-21,2188.475871524264
2004-05-24,2192.4749856388003
2004-05-25,2206.8362023079326
2004-05-26,2218.6931486640406
2004-05-27,2268.202755393167
2004-05-28,2264.3133410301953
2004-05-31,2266.8267251436982
2004-06-01,2258.214585115066
2004-06-02,2244.269265042667
2004-06-03,2214.3994742063023
2004-06-04,2226.0631110034906
2004-06-07,2268.9090326417736
2004-06-08,2256.764749929561
2004-06-09,2221.4834173540526
2004-06-10,2237.90883868939
2004-06-11,2229.2070484330407
2004-06-14,2221.1992423515194
2004-06-15,2209.8282970637374
2004-06-16,2215.614302589148
2004-06-17,2207.949704596969
2004-06-18,2232.921199192351
2004-06-21,2257.7105623113243
2004-06-22,2252.427580801148
2004-06-23,2253.0435537302906
2004-06-24,2296.0482422169575
2004-06-25,2283.352857710408
2004-06-28,2279.5966758125905
2004-06-29,2257.481654425648
2004-06-30,2273.7372830433765
2004-07-01,2286.315347954035
2004-07-02,2307.211499524055
2004-07-05,2313.741559401994
2004-07-06,2330.2897027990794
2004-07-07,2355.2069259305354
2004-07-08,2355.0519010950593
2004-07-09,2356.0036766079465
2004-07-12,2373.7850768998014
2004-07-13,2362.8835591127026
2004-07-14,2320.921387365135
2004-07-15,2307.0842649776405
2004-07-16,2326.024079920744
2004-07-19,2327.4004428246167
2004-07-20,2298.3040032928134
2004-07-21,2268.8395159665756
2004-07-22,2257.0514007974753
2004-07-23,2229.654079224845
2004-07-26,2240.9834545970602
2004-07-27,2219.2232672769724
2004-07-28,2205.410328750317
2004-07-29,2205.9920068633946
2004-07-30,2226.6680657697393
2004-08-02,2241.6917559776434
2004-08-03,2258.4647948423367
2004-08-04,2243.530693182676
2004-08-05,2239.841303072791
2004-08-06,2266.010206280604
2004-08-09,2258.4841119390203
2004-08-10,2255.159115218549
2004-08-11,2255.006338428803
2004-08-12,2258.9328776615716
2004-08-13,2256.19797479139
2004-08-16,2244.350399757968
2004-08-17,2232.9550565266263
2004-08-18,2232.784018855869
2004-08-19,2273.305622996109
2004-08-20,2280.2788555244897
2004-08-23,2280.614455052878
2004-08-24,2253.7185021459777
2004-08-25,2247.977030718062
2004-08-26,2243.5857471569398
2004-08-27,2262.445134513764
2004-08-30,2256.962212238382
2004-08-31,2275.177832189949
2004-09-01,2287.9973776085444
2004-09-02,2271.825565991273
2004-09-03,2252.238585150888
2004-09-06,2262.0856662508586
2004-09-07,2271.0906512112756
2004-09-08,2267.3919473526553
2004-09-09,2250.4490936508996
2004-09-10,2276.127046533707
2004-09-13,2274.6224218259254
2004-09-14,2298.808946847123
2004-09-15,2268.1896504301635
2004-09-16,2284.372915841773
2004-09-17,2273.365391053635
2004-09-20,2279.2827345636124
2004-09-21,2284.7606208250522
2004-09-22,2310.5140492642267
2004-09-23,2333.964359550135
2004-09-24,2323.047041870463
2004-09-27,2322.2508533268597
2004-09-28,2336.3941514252365
2004-09-29,2336.4090977624605
2004-09-30,2381.7566148778938
2004-10-01,2385.411065502665
2004-10-04,2384.9943849695906
2004-10-05,2397.091255546259
2004-10-06,2395.795371615296
2004-10-07,2396.249032797496
2004-10-08,2413.1377015184044
2004-10-11,2415.170163783372
2004-10-12,2412.5877186001076
2004-10-13,2406.392618715036
2004-10-14,2432.8831606302665
2004-10-15,2439.0521634076395
2004-10-18,2416.986103224259
2004-10-19,2439.859631606239
2004-10-20,2459.089954694607
2004-10-21,2464.1072042544824
2004-10-22,2463.2821596481463
2004-10-25,2471.9566128137267
2004-10-26,2481.159086714784
2004-10-27,2508.1537338684243
2004-10-28,2527.7436912398543
2004-10-29,2546.9496768285076
2004-11-01,2558.570743340823
2004-11-02,2553.191373634762
2004-11-03,2600.026398143334
2004-11-04,2580.9578799145715
2004-11-05,2598.3163945700076
2004-11-08,2586.7121469597314
2004-11-09,2587.9022754208627
2004-11-10,2593.498184523616
2004-11-11,2605.5301179810654
2004-11-12,2621.087074289248
2004-11-15,2646.147165866383
2004-11-16,2650.1776996061217
2004-11-17,2680.5716345155492
2004-11-18,2658.748125272262
2004-11-19,2676.8987854021716
2004-11-22,2663.7739234918686
2004-11-23,2684.6861672758805
2004-11-24,2693.8787383583626
2004-11-25,2721.2016624106886
2004-11-26,2704.9439172869133
2004-11-29,2704.09261391066
2004-11-30,2675.6668073030123
2004-12-01,2653.251679986789
2004-12-02,2674.3051489103304
2004-12-03,2684.0061584641285
2004-12-06,2694.936882084114
2004-12-07,2675.833617051826
2004-12-08,2599.598855095857
2004-12-09,2579.7237371532224
2004-12-10,2583.0316153852605
2004-12-13,2610.120785433528
2004-12-14,2622.308544619368
2004-12-15,2668.636737824499
2004-12-16,2652.5510093819894
2004-12-17,2658.3345564010438
2004-12-20,2678.637027689737
2004-12-21,2683.0736290406253
2004-12-22,2696.090144718458
2004-12-23,2703.6868291034384
2004-12-24,2731.7592807438555
2004-12-27,2748.0562609038575
2004-12-28,2750.843793231022
2004-12-29,2739.112238021095
2004-12-30,2752.0164627196423
2004-12-31,2776.0577801865493
2005-01-03,2753.3193522465585
2005-01-04,2731.8760355462427
2005-01-05,2711.726729402253
2005-01-06,2688.3319938701525
2005-01-07,2695.86670590552
2005-01-10,2708.121128223727
2005-01-11,2720.6881006087297
2005-01-12,2731.5194927771927
2005-01-13,2714.781892405074
2005-01-14,2682.3515129016637
2005-01-17,2683.5770794103933
2005-01-18,2668.8399766103403
2005-01-19,2678.3772911282995
2005-01-20,2672.1307263748245
2005-01-21,2702.1293536970893
2005-01-24,2699.526434035573
2005-01-25,2696.889933073021
2005-01-26,2731.062528191324
2005-01-27,2767.276592398576
2005-01-28,2767.221761741723
2005-01-31,2778.9355078607196
2005-02-01,2776.1259546595943
2005-02-02,2791.290307843464
2005-02-03,2779.0308692648928
2005-02-04,2803.4750521359197
2005-02-07,2821.397668338023
2005-02-08,2786.1161076856056
2005-02-09,2819.5654705606103
2005-02-10,2919.521410539047
2005-02-11,2902.2820971127353
2005-02-14,2888.8025040345374
2005-02-15,2871.1234297750952
2005-02-16,2863.630608753501
2005-02-17,2871.178502141171
2005-02-18,2875.110395921021
2005-02-21,2892.70477127831
2005-02-22,2916.669133576555
2005-02-23,2856.6096503851213
2005-02-24,2827.843259798061
2005-02-25,2854.2558801345763
2005-02-28,2898.6974348548997
2005-03-01,2882.453138516914
2005-03-02,2875.846088252721
2005-03-03,2888.1468156711217
2005-03-04,2933.8763556323906
2005-03-07,2938.848953080641
2005-03-08,2967.334481634958
2005-03-09,2933.2847036184785
2005-03-10,2909.6511587530745
2005-03-11,2904.9160629527532
2005-03-14,2903.610070477019
2005-03-15,2913.9895797633912
2005-03-16,2945.4063689442796
2005-03-17,2937.9065107215993
2005-03-18,2924.117828021122
2005-03-21,2918.472484886302
2005-03-22,2917.1724753391577
2005-03-23,2820.321235037567
2005-03-24,2798.1156036665907
2005-03-25,2798.1156036665907
2005-03-28,2788.720359057214
2005-03-29,2768.616764441753
2005-03-30,2790.6308374138175
2005-03-31,2789.5659120186383
2005-04-01,2799.226159353235
2005-04-04,2775.743371855686
2005-04-05,2786.7455065205236
2005-04-06,2778.6780731801523
2005-04-07,2808.9975075118823
2005-04-08,2829.231943165656
2005-04-11,2837.270303315438
2005-04-12,2841.535797131115
2005-04-13,2855.5181732827104
2005-04-14,2809.710271786476
2005-04-15,2782.1309731620963
2005-04-18,2731.3093067566388
2005-04-19,2767.6984423786016
2005-04-20,2786.93237466349
2005-04-21,2794.581032951547
2005-04-22,2817.97637386468
2005-04-25,2805.577512414082
2005-04-26,2800.0797846887976
2005-04-27,2814.7438149221107
2005-04-28,2858.9143410989327
2005-04-29,2848.3169209837947
2005-05-02,2855.34424507731
2005-05-03,2838.02798872799
2005-05-04,2822.464801778457
2005-05-05,2829.5811413500132
2005-05-06,2835.52362884928
2005-05-09,2820.500704063068
2005-05-10,2839.351595793775
2005-05-11,2850.8695054183236
2005-05-12,2851.37806617186
2005-05-13,2833.367940135636
2005-05-16,2790.3865279751317
2005-05-17,2776.735653034501
2005-05-18,2796.708100860306
2005-05-19,2825.2463553126536
2005-05-20,2818.767085834695
2005-05-23,2863.4723405476616
2005-05-24,2874.3272976638723
2005-05-25,2866.06206395195
2005-05-26,2868.147587103235
2005-05-27,2875.0986087529996
2005-05-30,2886.2776647699507
2005-05-31,2838.8701129056803
2005-06-01,2849.635760362749
2005-06-02,2869.87916640063
2005-06-03,2874.4383111475554
2005-06-06,2898.6709668545527
2005-06-07,2919.7106644452488
2005-06-08,2941.2641963507212
2005-06-09,2926.564616968981
2005-06-10,2907.050609774078
2005-06-13,2903.4412501421994
2005-06-14,2913.4821117096258
2005-06-15,2933.2190248242546
2005-06-16,2949.1883774738817
2005-06-17,2986.7066103456377
2005-06-20,2959.8791729554855
2005-06-21,2968.214267139845
2005-06-22,2971.3464593213516
2005-06-23,2951.48971339133
2005-06-24,2923.2670487561145
2005-06-27,2915.659457735132
2005-06-28,2931.060732615065
2005-06-29,2909.8240345316267
2005-06-30,2921.9223726118857
2005-07-01,2879.3532240894046
2005-07-04,2875.6730304612915
2005-07-05,2851.967694198266
2005-07-06,2843.6597286670813
2005-07-07,2809.3254606469327
2005-07-08,2814.8761517311336
2005-07-11,2842.8227258322063
2005-07-12,2877.050165357087
2005-07-13,2861.836637329579
2005-07-14,2895.4570648105346
2005-07-15,2887.791785769098
2005-07-18,2893.890477212795
2005-07-19,2876.236540543127
2005-07-20,2892.0800907316107
2005-07-21,2940.8511084986058
2005-07-22,2974.1221999482204
2005-07-25,2956.8194541848957
2005-07-26,2947.8544801414246
2005-07-27,2946.9161144420686
2005-07-28,2940.440904876676
2005-07-29,2953.6637607485955
2005-08-01,2950.629177049781
2005-08-02,2959.7981927734054
2005-08-03,2971.950393441718
2005-08-04,2979.3091289285817
2005-08-05,2964.9020814158744
2005-08-08,2978.9725135732238
2005-08-09,2959.019155004052
2005-08-10,2970.9853991362543
2005-08-11,3012.7677816926885
2005-08-12,3013.461490891774
2005-08-15,2985.6193145631196
2005-08-16,3006.6154539496624
2005-08-17,3002.547846692775
2005-08-18,2951.3263237555557
2005-08-19,2937.8908536584217
2005-08-22,2962.0855270373067
2005-08-23,2946.4683257126253
2005-08-24,2936.3009305761643
2005-08-25,2948.048419501076
2005-08-26,2960.1428900831474
2005-08-29,2907.726086106326
2005-08-30,2913.3034185687357
2005-08-31,2932.705790547748
2005-09-01,2991.1589080266385
2005-09-02,2980.4669883529646
2005-09-05,3000.0018431594594
2005-09-06,3003.666421430479
2005-09-07,3023.746958420006
2005-09-08,3043.7072364857927
2005-09-09,3050.1840899632666
2005-09-12,3033.7742328495333
2005-09-13,3024.654571251572
2005-09-14,3059.3341757700578
2005-09-15,3037.39681949404
2005-09-16,3061.366883362036
2005-09-19,3051.2332449790592
2005-09-20,3077.9354344705134
2005-09-21,3087.4271874595875
2005-09-22,3053.070567911282
2005-09-23,3025.2928546465064
2005-09-26,3056.048300518116
2005-09-27,3057.964607004923
2005-09-28,3077.141524040295
2005-09-29,3108.444489549849
2005-09-30,3101.511550513527
2005-10-03,3099.006749169586
2005-10-04,3117.324231371089
2005-10-05,3047.593143960943
2005-10-06,3014.749164702521
2005-10-07,2997.391234696443
2005-10-10,3007.09605897373
2005-10-11,2968.8692810505295
2005-10-12,3000.1983944781646
2005-10-13,2958.444391087222
2005-10-14,2966.556129431995
2005-10-17,2989.9131171136983
2005-10-18,2971.050013347398
2005-10-19,2942.7734368523525
2005-10-20,2967.065355348775
2005-10-21,2952.558110023065
2005-10-24,2953.648062455854
2005-10-25,2970.295806207047
2005-10-26,2993.8629956882564
2005-10-27,3000.8578452779198
2005-10-28,2958.4812491562807
2005-10-31,2981.8389757034847
2005-11-01,2982.6893384473674
2005-11-02,2958.839646306563
2005-11-03,2987.1613158096266
2005-11-04,2959.7674627639194
2005-11-07,2961.940169679967
2005-11-08,2988.292381037377
2005-11-09,2980.384774403823
2005-11-10,2972.5260625944316
2005-11-11,3009.237692310618
2005-11-14,2999.473423751776
2005-11-15,3011.1588874231716
2005-11-16,3042.5299659927105
2005-11-17,3059.8151034455323
2005-11-18,3058.332734180169
2005-11-21,3061.706767228354
2005-11-22,3038.2667301753004
2005-11-23,3061.0002344836475
2005-11-24,3085.896370232141
2005-11-25,3060.0860588901683
2005-11-28,3063.6565150265837
2005-11-29,3066.494361414607
2005-11-30,3066.929112193177
2005-12-01,3035.4741325087457
2005-12-02,3070.7604019074706
2005-12-05,3079.179774060206
2005-12-06,3082.649887127572
2005-12-07,3062.1326283293165
2005-12-08,3030.806373898154
2005-12-09,3028.5183398954437
2005-12-12,3069.7963118001585
2005-12-13,3054.0431513557132
2005-12-14,3083.1394191150316
2005-12-15,3060.4038090838008
2005-12-16,3055.5144423752486
2005-12-19,3071.1209153217887
2005-12-20,3058.891574522476
2005-12-21,3069.0744200141467
2005-12-22,3047.7002358162235
2005-12-23,3056.7237838542937
2005-12-26,3056.7237838542937
2005-12-27,3051.319846105149
2005-12-28,3089.368163862682
2005-12-29,3094.0538989545207
2005-12-30,3085.4138643980186
2006-01-02,3085.4138643980186
2006-01-03,3094.7222823829097
2006-01-04,3138.0795105764473
2006-01-05,3149.2253840663648
2006-01-06,3158.696466961813
2006-01-09,3175.377058632432
2006-01-10,3170.423612252232
2006-01-11,3201.4559453780093
2006-01-12,3195.692833418434
2006-01-13,3197.996943764107
2006-01-16,3198.1668387518994
2006-01-17,3197.428413984128
2006-01-18,3150.4052167400278
2006-01-19,3175.7239833493268
2006-01-20,3187.734488066869
2006-01-23,3177.899251190943
2006-01-24,3175.9568307880704
2006-01-25,3208.122503844521
2006-01-26,3217.8622040621294
2006-01-27,3239.0899546453234
2006-01-30,3237.4378774619117
2006-01-31,3279.843626252135
2006-02-01,3298.455937833272
2006-02-02,3272.6126288909522
2006-02-03,3235.861848247148
2006-02-06,3240.6203095219917
2006-02-07,3226.2272610267687
2006-02-08,3190.205465327498
2006-02-09,3201.742255149236
2006-02-10,3194.211674744664
2006-02-13,3181.310417533357
2006-02-14,3202.5948252565045
2006-02-15,3199.305154942509
2006-02-16,3183.354184608351
2006-02-17,3179.2876409248975
2006-02-20,3211.3412832858353
2006-02-21,3218.373926836718
2006-02-22,3215.725220050718
2006-02-23,3240.539493603932
2006-02-24,3245.0126413421194
2006-02-27,3254.83172735038
2006-02-28,3279.5711953440245
2006-03-01,3232.784609342753
2006-03-02,3263.902061796734
2006-03-03,3247.7545721190836
2006-03-06,3247.3699327387963
2006-03-07,3203.2692822603285
2006-03-08,3204.8279513481343
2006-03-09,3227.0677122370826
2006-03-10,3205.5996584930854
2006-03-13,3242.0423241659323
2006-03-14,3251.8508158559666
2006-03-15,3259.9191937879878
2006-03-16,3248.0518193932426
2006-03-17,3211.472678340852
2006-03-20,3198.2713525953877
2006-03-21,3175.7307692494846
2006-03-22,3201.826568426102
2006-03-23,3195.641177839671
2006-03-24,3177.9384562359032
2006-03-27,3172.9889697607628
2006-03-28,3183.814799771775
2006-03-29,3166.859381129448
2006-03-30,3217.9542297395315
2006-03-31,3214.3386934455216
2006-04-03,3247.2567159046093
2006-04-04,3241.8322376618808
2006-04-05,3298.572429636229
2006-04-06,3318.0699265806147
2006-04-07,3321.5992209677765
2006-04-10,3304.6116449481183
2006-04-11,3330.957656845238
2006-04-12,3314.2273121408693
2006-04-13,3290.7590406661784
2006-04-14,3290.7590406661784
2006-04-17,3338.996714056965
2006-04-18,3365.750227985158
2006-04-19,3408.0684631239333
2006-04-20,3374.135027222436
2006-04-21,3408.435871379392
2006-04-24,3397.040403643663
2006-04-25,3403.0242011244563
2006-04-26,3469.65475328147
2006-04-27,3497.56054704252
2006-04-28,3500.7533525126205
2006-05-01,3521.6168353606067
2006-05-02,3510.578935866972
2006-05-03,3528.838691085393
2006-05-04,3483.0388858334254
2006-05-05,3491.3640059194936
2006-05-08,3515.5880016842716
2006-05-09,3523.8222593943224
2006-05-10,3529.7916707642853
2006-05-11,3531.972469668028
2006-05-12,3504.3568486418476
2006-05-15,3420.094647791326
2006-05-16,3439.6566158857772
2006-05-17,3419.2358940998906
2006-05-18,3382.483828264943
2006-05-19,3326.789167487331
2006-05-22,3290.7529462645875
2006-05-23,3307.322144364637
2006-05-24,3292.9813122346695
2006-05-25,3280.1691058255733
2006-05-26,3316.322674370746
2006-05-29,3337.533035075812
2006-05-30,3342.0005118450918
2006-05-31,3247.5931442987294
2006-06-01,3252.776997608692
2006-06-02,3290.162960966905
2006-06-05,3296.817265964957
2006-06-06,3222.7280975857193
2006-06-07,3208.712214902522
2006-06-08,3160.424599846981
2006-06-09,3241.0613443669886
2006-06-12,3231.2744307771236
2006-06-13,3141.9108691231877
2006-06-14,3137.0449964575787
2006-06-15,3123.9850450102927
2006-06-16,3164.8085384084898
2006-06-19,3133.4059355693016
2006-06-20,3117.0141149262436
2006-06-21,3132.8952625270117
2006-06-22,3187.7121861476408
2006-06-23,3166.593977970097
2006-06-26,3157.160381137722
2006-06-27,3177.284540380404
2006-06-28,3138.9477384362967
2006-06-29,3174.022149462296
2006-06-30,3255.3288331903814
2006-07-03,3273.430077102629
2006-07-04,3290.101149244693
2006-07-05,3268.5300934859424
2006-07-06,3305.842024265415
2006-07-07,3330.166035106017
2006-07-10,3321.341596581347
2006-07-11,3311.9289028105186
2006-07-12,3305.437127190784
2006-07-13,3284.901047599505
2006-07-14,3220.8661052263024
2006-07-17,3191.466986257635
2006-07-18,3177.461854141212
2006-07-19,3167.615251986705
2006-07-20,3244.8973523326276
2006-07-21,3247.036154314606
2006-07-24,3245.656990341968
2006-07-25,3284.1267087156793
2006-07-26,3272.4289342081684
2006-07-27,3331.5779679144925
2006-07-28,3309.5068870972686
2006-07-31,3321.472223461487
2006-08-01,3314.1923810970184
2006-08-02,3315.675573688621
2006-08-03,3336.3190471370444
2006-08-04,3337.5634653481698
2006-08-07,3337.802401734738
2006-08-08,3364.8398354263154
2006-08-09,3367.904352979947
2006-08-10,3374.0674937376752
2006-08-11,3372.7649248952953
2006-08-14,3356.4533597458244
2006-08-15,3362.5255077261886
2006-08-16,3399.895518061827
2006-08-17,3408.1346795140225
2006-08-18,3383.3927373381466
2006-08-21,3392.030393883396
2006-08-22,3388.0346404576517
2006-08-23,3390.4345947190127
2006-08-24,3344.760657822907
2006-08-25,3337.7048830107074
2006-08-28,3339.0481758515184
2006-08-29,3385.544228145756
2006-08-30,3423.266034472463
2006-08-31,3445.609346598876
2006-09-01,3443.433589487369
2006-09-04,3487.0231616004116
2006-09-05,3491.558026366254
2006-09-06,3455.7438094551044
2006-09-07,3431.8511702300716
2006-09-08,3422.7456346961876
2006-09-11,3382.583278616722
2006-09-12,3406.8478550675463
2006-09-13,3422.1871871908083
2006-09-14,3451.0993487534333
2006-09-15,3422.210361069127
2006-09-18,3454.6675673674013
2006-09-19,3454.8361085375022
2006-09-20,3416.366735213862
2006-09-21,3405.73526228446
2006-09-22,3363.1882179587574
2006-09-25,3361.145879706003
2006-09-26,3361.685844606404
2006-09-27,3408.486874358119
2006-09-28,3392.9001653706946
2006-09-29,3408.473873770044
2006-10-02,3421.0549017077483
2006-10-03,3427.491789937383
2006-10-04,3421.2828948969795
2006-10-05,3479.56854000901
2006-10-06,3463.353823690492
2006-10-09,3444.216033090506
2006-10-10,3458.243262454615
2006-10-11,3488.255818361385
2006-10-12,3501.6934883781923
2006-10-13,3518.2357389928816
2006-10-16,3529.4583891380116
2006-10-17,3505.946445853398
2006-10-18,3530.154500249982
2006-10-19,3546.105252464109
2006-10-20,3572.398027955055
2006-10-23,3568.162574664022
2006-10-24,3562.4418663868055
2006-10-25,3583.5753051198317
2006-10-26,3623.26272452562
2006-10-27,3635.6790304957717
2006-10-30,3643.683302932375
2006-10-31,3669.7849079680955
2006-11-01,3696.2807532804695
2006-11-02,3683.5546417773203
2006-11-03,3704.8035382209714
2006-11-06,3711.741246679759
2006-11-07,3758.7177493489157
2006-11-08,3718.1085114947773
2006-11-09,3680.9885855997118
2006-11-10,3675.491227834322
2006-11-13,3680.0486849283657
2006-11-14,3707.3439951289442
2006-11-15,3709.4660471153516
2006-11-16,3708.1239651774504
2006-11-17,3720.400081624958
