Date,WORLD ex AUSTRALIA  HIGH DIVIDEND YIELD
2005-03-11,880.608042
2005-03-14,879.829646
2005-03-15,878.732422
2005-03-16,873.640126
2005-03-17,872.639097
2005-03-18,872.347462
2005-03-21,865.455358
2005-03-22,862.506342
2005-03-23,853.283816
2005-03-24,853.050199
2005-03-25,853.053098
2005-03-28,851.840775
2005-03-29,850.846989
2005-03-30,856.174644
2005-03-31,858.527037
2005-04-01,857.571608
2005-04-04,851.21278
2005-04-05,857.251644
2005-04-06,861.327065
2005-04-07,866.03509
2005-04-08,861.766967
2005-04-11,865.452211
2005-04-12,864.336972
2005-04-13,863.123874
2005-04-14,855.732879
2005-04-15,848.107652
2005-04-18,845.385416
2005-04-19,851.778178
2005-04-20,845.005601
2005-04-21,851.006024
2005-04-22,854.017014
2005-04-25,856.625211
2005-04-26,851.408195
2005-04-27,848.141263
2005-04-28,842.439091
2005-04-29,848.718642
2005-05-02,849.187234
2005-05-03,851.812355
2005-05-04,860.208346
2005-05-05,861.40051
2005-05-06,858.85815
2005-05-09,858.838666
2005-05-10,854.014216
2005-05-11,852.128849
2005-05-12,846.433363
2005-05-13,839.832834
2005-05-16,839.806265
2005-05-17,843.695069
2005-05-18,852.554259
2005-05-19,855.739425
2005-05-20,852.080704
2005-05-23,856.743575
2005-05-24,857.018299
2005-05-25,856.133373
2005-05-26,857.462066
2005-05-27,858.71774
2005-05-30,858.977403
2005-05-31,851.455003
2005-06-01,858.065319
2005-06-02,858.402883
2005-06-03,855.479105
2005-06-06,854.923774
2005-06-07,860.424368
2005-06-08,861.839112
2005-06-09,856.984477
2005-06-10,857.588096
2005-06-13,856.251582
2005-06-14,857.661479
2005-06-15,859.517972
2005-06-16,862.191278
2005-06-17,870.842233
2005-06-20,867.312941
2005-06-21,868.46704
2005-06-22,869.734098
2005-06-23,864.858256
2005-06-24,861.315549
2005-06-27,859.50821
2005-06-28,864.360013
2005-06-29,863.904934
2005-06-30,860.088918
2005-07-01,859.434379
2005-07-04,858.59598
2005-07-05,859.346158
2005-07-06,859.463721
2005-07-07,850.89851
2005-07-08,860.896033
2005-07-11,869.739445
2005-07-12,873.274724
2005-07-13,872.687607
2005-07-14,876.851281
2005-07-15,873.249523
2005-07-18,869.699349
2005-07-19,868.472443
2005-07-20,869.095921
2005-07-21,872.320309
2005-07-22,874.755339
2005-07-25,874.650561
2005-07-26,872.595121
2005-07-27,874.988468
2005-07-28,880.156334
2005-07-29,879.605619
2005-08-01,881.526453
2005-08-02,887.956
2005-08-03,892.459225
2005-08-04,887.945035
2005-08-05,881.207794
2005-08-08,884.202203
2005-08-09,887.669921
2005-08-10,893.325355
2005-08-11,896.703557
2005-08-12,893.838978
2005-08-15,892.596131
2005-08-16,887.86166
2005-08-17,886.346471
2005-08-18,879.232574
2005-08-19,882.554885
2005-08-22,887.21052
2005-08-23,881.841432
2005-08-24,878.57779
2005-08-25,877.932032
2005-08-26,873.917397
2005-08-29,874.750891
2005-08-30,870.692623
2005-08-31,882.741889
2005-09-01,893.701366
2005-09-02,896.789988
2005-09-05,898.562224
2005-09-06,905.633272
2005-09-07,906.219242
2005-09-08,902.471781
2005-09-09,907.089341
2005-09-12,902.382917
2005-09-13,896.448094
2005-09-14,898.877422
2005-09-15,896.575861
2005-09-16,903.204585
2005-09-19,899.993575
2005-09-20,899.335582
2005-09-21,892.663316
2005-09-22,888.468101
2005-09-23,888.237505
2005-09-26,892.070638
2005-09-27,889.874719
2005-09-28,893.975439
2005-09-29,895.54171
2005-09-30,897.503881
2005-10-03,894.247411
2005-10-04,892.344298
2005-10-05,883.249857
2005-10-06,882.525074
2005-10-07,881.064518
2005-10-10,876.875562
2005-10-11,874.87619
2005-10-12,870.864649
2005-10-13,862.060213
2005-10-14,870.622348
2005-10-17,869.730088
2005-10-18,860.334095
2005-10-19,859.458397
2005-10-20,857.274945
2005-10-21,857.701399
2005-10-24,867.823564
2005-10-25,870.662264
2005-10-26,871.841434
2005-10-27,867.242408
2005-10-28,872.183626
2005-10-31,878.72208
2005-11-01,877.572415
2005-11-02,884.814952
2005-11-03,889.58227
2005-11-04,881.753012
2005-11-07,883.41023
2005-11-08,881.628969
2005-11-09,882.096302
2005-11-10,887.108893
2005-11-11,891.39386
2005-11-14,890.530519
2005-11-15,885.302889
2005-11-16,880.831829
2005-11-17,887.952888
2005-11-18,892.618712
2005-11-21,897.117539
2005-11-22,899.297762
2005-11-23,906.319116
2005-11-24,906.124951
2005-11-25,905.6251
2005-11-28,902.439348
2005-11-29,902.244958
2005-11-30,896.39006
2005-12-01,903.780738
2005-12-02,905.798715
2005-12-05,906.893005
2005-12-06,909.814115
2005-12-07,905.22882
2005-12-08,908.316038
2005-12-09,909.422337
2005-12-12,913.616773
2005-12-13,917.847073
2005-12-14,923.300079
2005-12-15,919.22914
2005-12-16,925.435274
2005-12-19,923.181402
2005-12-20,920.46275
2005-12-21,920.937176
2005-12-22,924.249808
2005-12-23,924.385735
2005-12-26,924.349354
2005-12-27,921.642534
2005-12-28,922.895218
2005-12-29,921.844783
2005-12-30,914.95458
2006-01-02,916.407448
2006-01-03,933.685548
2006-01-04,942.626689
2006-01-05,940.913262
2006-01-06,949.754208
2006-01-09,948.461457
2006-01-10,945.293055
2006-01-11,950.43898
2006-01-12,948.133661
2006-01-13,947.599516
2006-01-16,950.23358
2006-01-17,941.684835
2006-01-18,937.72222
2006-01-19,941.73914
2006-01-20,930.907081
2006-01-23,937.908082
2006-01-24,935.796047
2006-01-25,942.147385
2006-01-26,949.389413
2006-01-27,954.101179
2006-01-30,951.807033
2006-01-31,952.818729
2006-02-01,957.682174
2006-02-02,948.581855
2006-02-03,942.370967
2006-02-06,943.101289
2006-02-07,937.684951
2006-02-08,939.741815
2006-02-09,946.780121
2006-02-10,945.39255
2006-02-13,946.717785
2006-02-14,948.29755
2006-02-15,951.906738
2006-02-16,956.275769
2006-02-17,960.13614
2006-02-20,962.859861
2006-02-21,961.584831
2006-02-22,968.088465
2006-02-23,967.981055
2006-02-24,968.855761
2006-02-27,971.064663
2006-02-28,963.368778
2006-03-01,969.692827
2006-03-02,964.899411
2006-03-03,966.605717
2006-03-06,966.768459
2006-03-07,959.270181
2006-03-08,958.496078
2006-03-09,960.108189
2006-03-10,964.825964
2006-03-13,971.831668
2006-03-14,980.075072
2006-03-15,983.455504
2006-03-16,990.029402
2006-03-17,990.963135
2006-03-20,990.6693
2006-03-21,985.927658
2006-03-22,990.25991
2006-03-23,983.441471
2006-03-24,988.363267
2006-03-27,983.605393
2006-03-28,979.08517
2006-03-29,978.606499
2006-03-30,987.195361
2006-03-31,980.029067
2006-04-03,985.83801
2006-04-04,991.925308
2006-04-05,995.464838
2006-04-06,993.666057
2006-04-07,983.363894
2006-04-10,986.194122
2006-04-11,978.435583
2006-04-12,976.981307
2006-04-13,978.078008
2006-04-14,977.969628
2006-04-17,984.026832
2006-04-18,991.655052
2006-04-19,1000.280999
2006-04-20,1001.668284
2006-04-21,1008.135803
2006-04-24,1006.370344
2006-04-25,1006.527202
2006-04-26,1011.406872
2006-04-27,1016.851347
2006-04-28,1021.616879
2006-05-01,1021.718379
2006-05-02,1030.136359
2006-05-03,1024.191483
2006-05-04,1031.522076
2006-05-05,1043.877873
2006-05-08,1041.848018
2006-05-09,1046.591011
2006-05-10,1044.174671
2006-05-11,1039.254498
2006-05-12,1025.510738
2006-05-15,1019.034581
2006-05-16,1021.001052
2006-05-17,996.31687
2006-05-18,992.343775
2006-05-19,990.303244
2006-05-22,980.033953
2006-05-23,991.83026
2006-05-24,981.807973
2006-05-25,993.974668
2006-05-26,1003.939105
2006-05-29,1004.633533
2006-05-30,993.913575
2006-05-31,1000.0
2006-06-01,1006.8411416913921
2006-06-02,1014.9023337730588
2006-06-05,1006.2306287770764
2006-06-06,990.8621678960493
2006-06-07,991.9930200752391
2006-06-08,972.9860735935147
2006-06-09,981.1805913205415
2006-06-12,972.1583510257649
2006-06-13,954.7380373496432
2006-06-14,956.7003319470281
2006-06-15,974.344915530076
2006-06-16,970.6056131429888
2006-06-19,967.1262594026642
2006-06-20,971.2311966498362
2006-06-21,975.4144939539952
2006-06-22,973.5073811195031
2006-06-23,970.2897729116045
2006-06-26,972.5228717957646
2006-06-27,968.1786323430592
2006-06-28,968.7012951597939
2006-06-29,985.4630891849528
2006-06-30,1003.1710528984809
2006-07-03,1010.0886358692486
2006-07-04,1011.7014501263769
2006-07-05,1000.2715617197221
2006-07-06,1008.961277613237
2006-07-07,1011.2461185269116
2006-07-10,1011.0665254934161
2006-07-11,1007.1549599897797
2006-07-12,1000.7580909801457
2006-07-13,988.6514337416603
2006-07-14,978.5502204522294
2006-07-17,971.4530230291394
2006-07-18,971.587038170984
2006-07-19,994.4517258922358
2006-07-20,997.7821691130483
2006-07-21,993.9535920097884
2006-07-24,1007.1520975227611
2006-07-25,1009.9916044321769
2006-07-26,1013.0642050077436
2006-07-27,1024.1453594238155
2006-07-28,1034.7596508957452
2006-07-31,1030.1655832073218
2006-08-01,1024.46637121435
2006-08-02,1035.1940008984063
2006-08-03,1031.4178168231183
2006-08-04,1043.4414941399164
2006-08-07,1034.7189892281692
2006-08-08,1033.7045875192798
2006-08-09,1039.008120449986
2006-08-10,1029.9062069701351
2006-08-11,1029.030245901286
2006-08-14,1033.6548938685926
2006-08-15,1045.6109718680382
2006-08-16,1052.67843463825
2006-08-17,1053.6649619053221
2006-08-18,1052.6470922605797
2006-08-21,1055.978679907942
2006-08-22,1053.7743494182341
2006-08-23,1049.4035200339647
2006-08-24,1052.1988032172708
2006-08-25,1049.3695079604518
2006-08-28,1056.1883880072235
2006-08-29,1055.712115473875
2006-08-30,1062.0823888709772
2006-08-31,1058.4884504235113
2006-09-01,1063.8987011526242
2006-09-04,1069.069713336644
2006-09-05,1064.1002033608586
2006-09-06,1054.879624760332
2006-09-07,1043.6603253260334
2006-09-08,1044.8949393222358
2006-09-11,1043.113431181052
2006-09-12,1053.2697165802604
2006-09-13,1056.1313737948565
2006-09-14,1059.6137577245279
2006-09-15,1057.7591908008055
2006-09-18,1058.8400712939722
2006-09-19,1056.5818160025126
2006-09-20,1065.0393836688493
2006-09-21,1067.2606931191294
2006-09-22,1063.9599815327078
2006-09-25,1063.638803637519
2006-09-26,1069.7603344795086
2006-09-27,1074.988586960975
2006-09-28,1075.1985656901968
2006-09-29,1072.1401992832957
2006-10-02,1075.7374716217262
2006-10-03,1076.1322428089102
2006-10-04,1082.152142404101
2006-10-05,1084.67865755863
2006-10-06,1080.63056523762
2006-10-09,1082.2459116096286
2006-10-10,1083.5406578803652
2006-10-11,1083.4421800395671
2006-10-12,1090.568369145377
2006-10-13,1091.0942070352796
2006-10-16,1092.0088245854454
2006-10-17,1086.5685994113583
2006-10-18,1091.5581090200385
2006-10-19,1094.295716510803
2006-10-20,1098.281698570348
2006-10-23,1100.397424537911
2006-10-24,1099.814210128406
2006-10-25,1106.0185799627957
2006-10-26,1110.3492828446833
2006-10-27,1109.6265277623627
2006-10-30,1106.1963496630365
2006-10-31,1107.4646375736086
2006-11-01,1107.9069501683412
2006-11-02,1104.7118689630206
2006-11-03,1103.0192568141995
2006-11-06,1114.53932827268
2006-11-07,1123.0482290005766
2006-11-08,1121.9698493430808
2006-11-09,1118.5233871901416
2006-11-10,1121.2171437200484
2006-11-13,1120.2703292647072
2006-11-14,1120.4300738699026
2006-11-15,1124.1901024255662
2006-11-16,1127.722549239605
2006-11-17,1125.754730626326
2006-11-20,1125.7157979887138
2006-11-21,1125.7621086406332
2006-11-22,1130.2104865309063
2006-11-23,1129.6126501542774
2006-11-24,1130.8999128911653
2006-11-27,1119.548827658646
2006-11-28,1119.4258607870397
2006-11-29,1130.9208871339679
2006-11-30,1131.934275767485
2006-12-01,1130.67989081385
2006-12-04,1135.3566237455586
2006-12-05,1140.6928286013467
2006-12-06,1141.1099056166356
2006-12-07,1142.9420081208477
2006-12-08,1145.7278163869025
2006-12-11,1147.0898301911147
2006-12-12,1151.6031196798872
2006-12-13,1155.3685090663969
2006-12-14,1160.6557934178522
2006-12-15,1163.3235989364491
2006-12-18,1162.0551063303894
2006-12-19,1163.852482073936
2006-12-20,1166.6904583377361
2006-12-21,1164.1675905640218
2006-12-22,1159.175356702866
2006-12-25,1159.130341081509
2006-12-26,1160.3570622132181
2006-12-27,1170.54477404501
2006-12-28,1170.797352896538
2006-12-29,1168.0316275647479
2007-01-01,1168.0316275647479
2007-01-02,1181.9412338941638
2007-01-03,1179.797170304078
2007-01-04,1172.7178676230938
2007-01-05,1157.1502091276923
2007-01-08,1157.4266101807941
2007-01-09,1157.781476869472
2007-01-10,1149.5965851953506
2007-01-11,1159.025667805756
2007-01-12,1166.4437316699555
2007-01-15,1171.3611591677336
2007-01-16,1168.5152876839818
2007-01-17,1168.5655084665211
2007-01-18,1169.7018646174015
2007-01-19,1174.353142216013
2007-01-22,1171.6194697771673
2007-01-23,1175.5990646773248
2007-01-24,1182.0221687411724
2007-01-25,1175.6525395188016
2007-01-26,1167.854770042693
2007-01-29,1169.9380938568013
2007-01-30,1174.8410615445625
2007-01-31,1175.4333404409958
2007-02-01,1187.7116538177945
2007-02-02,1189.27311269571
2007-02-05,1187.227497160692
2007-02-06,1191.974567168917
2007-02-07,1196.0157559625352
2007-02-08,1189.9005299651433
2007-02-09,1188.300743455029
2007-02-12,1182.5270278037995
2007-02-13,1189.5101848812199
2007-02-14,1202.9993008831175
2007-02-15,1201.9202758917124
2007-02-16,1200.2423119612597
2007-02-19,1203.0833374871918
2007-02-20,1202.8702374296347
2007-02-21,1195.4659303221297
2007-02-22,1194.9207052715115
2007-02-23,1198.1194142839238
2007-02-26,1204.1893313032522
2007-02-27,1174.58197643721
2007-02-28,1162.3909327863034
2007-03-01,1153.273575489094
2007-03-02,1145.4040014163816
2007-03-05,1129.0975830790558
2007-03-06,1142.706149473393
2007-03-07,1146.775146714764
2007-03-08,1158.8181607393228
2007-03-09,1161.3116637373123
2007-03-12,1162.7999342231908
2007-03-13,1146.7590569671083
2007-03-14,1131.62380323573
2007-03-15,1148.7261590663331
2007-03-16,1148.411184449534
2007-03-19,1163.1937982704487
2007-03-20,1171.8235773748834
2007-03-21,1184.6011672147354
2007-03-22,1197.68277473141
2007-03-23,1198.730994907932
2007-03-26,1195.776115081654
2007-03-27,1194.0768565707913
2007-03-28,1187.585009705748
2007-03-29,1196.4625116622406
2007-03-30,1193.7745511903918
2007-04-02,1199.7755664158806
2007-04-03,1210.8170316754922
2007-04-04,1211.200075662269
2007-04-05,1216.4404273213602
2007-04-06,1216.445596454412
2007-04-09,1212.8907444001259
2007-04-10,1222.246942475653
2007-04-11,1219.7810019077833
2007-04-12,1221.9427643070887
2007-04-13,1230.2979946266296
2007-04-16,1245.8531743842852
2007-04-17,1248.4021029067467
2007-04-18,1247.4173222208751
2007-04-19,1244.936976704569
2007-04-20,1259.1298351175164
2007-04-23,1253.9879997467608
2007-04-24,1249.7174384272762
2007-04-25,1262.3040204772049
2007-04-26,1260.9264974047676
2007-04-27,1259.3355499084678
2007-04-30,1258.4574920222824
2007-05-01,1257.3602596018866
2007-05-02,1262.9016991156
2007-05-03,1267.4405408038212
2007-05-04,1275.2610180551555
2007-05-07,1279.6181306904325
2007-05-08,1267.4261173956336
2007-05-09,1271.339692042132
2007-05-10,1257.3081926807886
2007-05-11,1266.1574832299634
2007-05-14,1267.1210019646408
2007-05-15,1274.1331412560546
2007-05-16,1276.6184550353962
2007-05-17,1274.5644134023075
2007-05-18,1284.6111833817793
2007-05-21,1281.2787242817567
2007-05-22,1280.666380876544
2007-05-23,1286.8177942194604
2007-05-24,1274.392662266967
2007-05-25,1276.5838995067747
2007-05-28,1277.8245502480781
2007-05-29,1280.0277073666591
2007-05-30,1279.532540967638
2007-05-31,1284.5021360781363
2007-06-01,1289.7815837958776
2007-06-04,1291.0548116577197
2007-06-05,1284.8631461117209
2007-06-06,1268.9798579945439
2007-06-07,1251.6701455897328
2007-06-08,1251.2520060904592
2007-06-11,1257.4267612054277
2007-06-12,1245.0993601503135
2007-06-13,1253.7916623770716
2007-06-14,1266.7044654068975
2007-06-15,1280.7917408541896
2007-06-18,1278.5803980630742
2007-06-19,1279.3185507858798
2007-06-20,1274.9081380555024
2007-06-21,1268.243658661863
2007-06-22,1259.2748316058135
2007-06-25,1259.6485735091082
2007-06-26,1255.6828418795892
2007-06-27,1255.3184539639528
2007-06-28,1264.057348973636
2007-06-29,1269.8779068921829
2007-07-02,1278.2453941234971
2007-07-03,1285.3529779535158
2007-07-04,1288.5795549795312
2007-07-05,1279.9688490239585
2007-07-06,1287.8877706611133
2007-07-09,1289.3854826420297
2007-07-10,1277.7678587750074
2007-07-11,1279.748535827486
2007-07-12,1298.6624896562523
2007-07-13,1305.1735865126218
2007-07-16,1306.8967929035366
2007-07-17,1305.8546561781573
2007-07-18,1295.6560712848038
2007-07-19,1302.953646029125
2007-07-20,1287.7863904038581
2007-07-23,1294.7299099163108
2007-07-24,1273.121375975376
2007-07-25,1265.037620247785
2007-07-26,1233.7126438392354
2007-07-27,1219.6465683549977
2007-07-30,1221.942716225404
2007-07-31,1233.3744701820622
2007-08-01,1225.5178928795765
2007-08-02,1235.5023125823052
2007-08-03,1217.7309356807107
2007-08-06,1227.2669134597443
2007-08-07,1240.5065826016069
2007-08-08,1264.9072920225528
2007-08-09,1229.9181505414479
2007-08-10,1204.8217238961222
2007-08-13,1216.7577141036074
2007-08-14,1197.699725283223
2007-08-15,1185.859605590805
2007-08-16,1166.9235691354638
2007-08-17,1202.6011258794658
2007-08-20,1202.9380567408862
2007-08-21,1203.1647016905981
2007-08-22,1219.8590146172783
2007-08-23,1224.8111897269205
2007-08-24,1232.7178419540965
2007-08-27,1229.1336611606982
2007-08-28,1203.804770060199
2007-08-29,1217.27626592397
2007-08-30,1220.8408066405577
2007-08-31,1234.8351761667163
2007-09-03,1235.9815428243053
2007-09-04,1243.6464168560597
2007-09-05,1228.077285497056
2007-09-06,1234.0888323786805
2007-09-07,1215.3889075812135
2007-09-10,1210.6803322590283
2007-09-11,1230.480460960106
2007-09-12,1236.4591839920795
2007-09-13,1247.1831118271955
2007-09-14,1238.9074785388507
2007-09-17,1226.3442829774608
2007-09-18,1251.5111100361908
2007-09-19,1278.61595929176
2007-09-20,1275.9010412804555
2007-09-21,1279.9369298675176
2007-09-24,1273.3239668168862
2007-09-25,1266.484387021755
2007-09-26,1273.8625395692738
2007-09-27,1283.7578809541637
2007-09-28,1283.2750515749926
2007-10-01,1296.9281551885433
2007-10-02,1298.2637281161724
2007-10-03,1297.4083925768673
2007-10-04,1300.7321567596018
2007-10-05,1310.9318317774962
2007-10-08,1301.277958713429
2007-10-09,1309.1805972302336
2007-10-10,1309.1182210860472
2007-10-11,1317.1420996189497
2007-10-12,1314.7861328029096
2007-10-15,1305.8645424412582
2007-10-16,1293.09663155483
2007-10-17,1300.6920267291548
2007-10-18,1296.0021339723505
2007-10-19,1279.6737246524146
2007-10-22,1267.4662053802606
2007-10-23,1282.554700083408
2007-10-24,1276.2983462505433
2007-10-25,1288.4428154934672
2007-10-26,1305.490890945653
2007-10-29,1314.7574884164223
2007-10-30,1310.6900117020862
2007-10-31,1324.611766572945
2007-11-01,1294.1751660295458
2007-11-02,1286.3537075479687
2007-11-05,1278.0395319220224
2007-11-06,1288.212083969019
2007-11-07,1273.3572901490695
2007-11-08,1267.0062931249572
2007-11-09,1249.2790491159365
2007-11-12,1242.3422653317675
2007-11-13,1263.2991986002687
2007-11-14,1268.2745580426151
2007-11-15,1247.6681933047958
2007-11-16,1242.4514984870646
2007-11-19,1221.073764991944
2007-11-20,1235.184041418612
2007-11-21,1210.7669661938364
2007-11-22,1216.9396206415415
2007-11-23,1232.4500639651715
2007-11-26,1218.61091057218
2007-11-27,1225.7029574190626
2007-11-28,1254.0697244629273
2007-11-29,1257.3090367739778
2007-11-30,1269.2092251354984
2007-12-03,1262.8271894550594
2007-12-04,1253.42593439471
2007-12-05,1268.8280387915254
2007-12-06,1274.561028980515
2007-12-07,1281.0502851396648
2007-12-10,1292.5394174556086
2007-12-11,1276.6443147127247
2007-12-12,1279.5999451339433
2007-12-13,1257.8932024386331
2007-12-14,1246.3792897652777
2007-12-17,1225.9231407471993
2007-12-18,1228.4097198409995
2007-12-19,1222.604153612289
2007-12-20,1221.5045880148039
2007-12-21,1238.1718793355424
2007-12-24,1244.1072300274454
2007-12-25,1244.251105715207
2007-12-26,1248.2927019642484
2007-12-27,1246.3654924145628
2007-12-28,1251.2076061314704
2007-12-31,1244.177446128649
2008-01-01,1244.177446128649
2008-01-02,1233.6463403777489
2008-01-03,1233.488345668124
2008-01-04,1216.9021075852481
2008-01-07,1222.6348443521315
2008-01-08,1215.5847292263315
2008-01-09,1212.631681847911
2008-01-10,1214.103098123773
2008-01-11,1207.634610767242
2008-01-14,1213.3872436042732
2008-01-15,1182.2855766546238
2008-01-16,1169.5893761934983
2008-01-17,1152.6441746290695
2008-01-18,1134.4860960735007
2008-01-21,1086.72401362013
2008-01-22,1103.7889438843579
2008-01-23,1097.0202983984107
2008-01-24,1137.5280957083055
2008-01-25,1128.5860999765753
2008-01-28,1135.9360069441261
2008-01-29,1149.3809437524997
2008-01-30,1143.465055434733
2008-01-31,1150.7097309980174
2008-02-01,1166.786440528902
2008-02-04,1161.6705627245026
2008-02-05,1118.836818656661
2008-02-06,1119.7987456734293
2008-02-07,1105.000902737937
2008-02-08,1099.8750859656586
2008-02-11,1093.529690226229
2008-02-12,1122.8255055562074
2008-02-13,1127.0454023547943
2008-02-14,1122.122642028684
2008-02-15,1112.090549217529
2008-02-18,1123.1153824602409
2008-02-19,1124.322501598831
2008-02-20,1113.276869091737
2008-02-21,1117.9470459401082
2008-02-22,1117.6174015672543
2008-02-25,1135.7340089433826
2008-02-26,1149.37826260166
2008-02-27,1156.0321678319426
2008-02-28,1141.0569615202176
2008-02-29,1119.5524044860267
2008-03-03,1108.0701262814575
2008-03-04,1098.855319602052
2008-03-05,1111.8608124011655
2008-03-06,1094.2175384138802
2008-03-07,1085.7216809738427
2008-03-10,1074.7143612443142
2008-03-11,1103.2973268906944
2008-03-12,1113.6066787490065
2008-03-13,1107.1964156665395
2008-03-14,1089.0484289116446
2008-03-17,1066.9969162298505
2008-03-18,1110.9873808255543
2008-03-19,1092.71073234233
2008-03-20,1099.5981434062714
2008-03-21,1099.7581542053852
2008-03-24,1104.4106360080812
2008-03-25,1132.7596819908044
2008-03-26,1126.3729634991703
2008-03-27,1132.726142910806
2008-03-28,1121.489118588541
2008-03-31,1124.5312364914462
2008-04-01,1156.0804367893356
2008-04-02,1165.493425506033
2008-04-03,1163.2441010848663
2008-04-04,1166.606609677242
2008-04-07,1173.2583975552216
2008-04-08,1162.1213874572186
2008-04-09,1155.9128663550082
2008-04-10,1156.1837133352828
2008-04-11,1135.2609446130512
2008-04-14,1125.6904475281608
2008-04-15,1128.3978234320268
2008-04-16,1155.6966011439526
2008-04-17,1152.977091781006
2008-04-18,1170.0372744362908
2008-04-21,1164.7502893567805
2008-04-22,1160.6884358560167
2008-04-23,1158.5454318494733
2008-04-24,1158.5555828087588
2008-04-25,1170.6541470619882
2008-04-28,1173.396279514855
2008-04-29,1166.2820062068452
2008-04-30,1169.4696482035204
2008-05-01,1174.5929744253388
2008-05-02,1188.9713649405821
2008-05-05,1185.9409109805426
2008-05-06,1184.492143091961
2008-05-07,1173.5270836728648
2008-05-08,1170.9212556162695
2008-05-09,1160.3860825004815
2008-05-12,1171.0866276638371
2008-05-13,1166.1856596308858
2008-05-14,1171.6711583075967
2008-05-15,1176.9509843624992
2008-05-16,1182.7455207507546
2008-05-19,1188.4016963815375
2008-05-20,1175.791014886996
2008-05-21,1169.7825915744331
2008-05-22,1173.149599233121
2008-05-23,1158.4378188944909
2008-05-26,1157.7573596381137
2008-05-27,1153.3325421078193
2008-05-28,1154.4141148335293
2008-05-29,1157.6086755115014
2008-05-30,1158.1642724000988
2008-06-02,1142.2807883845385
2008-06-03,1141.36846246832
2008-06-04,1129.0466593300525
2008-06-05,1138.822233787375
2008-06-06,1120.1099678382616
2008-06-09,1112.265640516774
2008-06-10,1096.4034400260923
2008-06-11,1081.0421729065813
2008-06-12,1081.1314914692387
2008-06-13,1084.4197295384624
2008-06-16,1087.039943619913
2008-06-17,1086.983549752071
2008-06-18,1072.128587948322
2008-06-19,1065.8850003843822
2008-06-20,1052.4681270459027
2008-06-23,1045.944510218904
2008-06-24,1048.3070689116503
2008-06-25,1059.6720669597457
2008-06-26,1038.2303854022437
2008-06-27,1032.3195961566016
2008-06-30,1038.5581292234574
2008-07-01,1026.6270215112427
2008-07-02,1024.673402199367
2008-07-03,1028.2314137827411
2008-07-04,1017.358402252469
2008-07-07,1020.2562287864943
2008-07-08,1022.4030898252878
2008-07-09,1026.862454549271
2008-07-10,1017.6025037778422
2008-07-11,999.0607552098065
2008-07-14,994.3965128286395
2008-07-15,976.8612128305302
2008-07-16,991.0335618392016
2008-07-17,1022.1763524309822
2008-07-18,1035.5208003466091
2008-07-21,1037.2595091682003
2008-07-22,1041.4984725889547
2008-07-23,1057.8662599366223
2008-07-24,1037.0542531606754
2008-07-25,1032.2192322690476
2008-07-28,1017.2252342397713
2008-07-29,1024.3492059963307
2008-07-30,1040.1598082234664
2008-07-31,1036.7472284757278
2008-08-01,1028.8260560846154
2008-08-04,1023.4799752939142
2008-08-05,1047.7804033495777
2008-08-06,1050.0799399775574
2008-08-07,1037.2019236685055
2008-08-08,1036.266290257112
2008-08-11,1049.9884084610574
2008-08-12,1037.1502222710724
2008-08-13,1013.0024300992308
2008-08-14,1020.5518307002021
2008-08-15,1016.5290845066035
2008-08-18,1011.1976893498651
2008-08-19,986.5515278934971
2008-08-20,992.657255845182
2008-08-21,992.4089540631305
2008-08-22,1008.0035950485791
2008-08-25,995.2044161000822
2008-08-26,989.7870158038854
2008-08-27,997.0189066518973
2008-08-28,1016.5020520205685
2008-08-29,1015.0525128899986
2008-09-01,1006.9727678127294
2008-09-02,1015.2033856867885
2008-09-03,1006.4550337206547
2008-09-04,976.322902732625
2008-09-05,963.8204051025349
2008-09-08,996.7146326839612
2008-09-09,980.7738021287404
2008-09-10,971.8123524595876
2008-09-11,965.9229996255675
2008-09-12,985.2719369279921
2008-09-15,942.182331750643
2008-09-16,931.1069838019436
2008-09-17,903.46057006661
2008-09-18,926.4718866188753
2008-09-19,1004.4733807155243
2008-09-22,981.2426542020955
2008-09-23,969.0049283176816
2008-09-24,963.7440024376908
2008-09-25,988.086079462673
2008-09-26,980.0854489678725
2008-09-29,905.8987024894581
2008-09-30,920.5302494786503
2008-10-01,930.0910142529173
2008-10-02,908.7659268493596
2008-10-03,920.3853727737396
2008-10-06,853.8550985935673
2008-10-07,834.0407201384122
2008-10-08,796.9345484359164
2008-10-09,757.2135193622133
2008-10-10,714.7432451532917
2008-10-13,782.0934345073066
2008-10-14,809.1470807312651
2008-10-15,755.7567514535687
2008-10-16,735.4509912466322
2008-10-17,751.6685583377736
2008-10-20,782.0856361334476
2008-10-21,766.7262427001205
2008-10-22,716.556500891248
2008-10-23,722.1115568738585
2008-10-24,682.9586272304782
2008-10-27,655.8239931815608
2008-10-28,687.8100863906795
2008-10-29,730.1211017436592
2008-10-30,742.5300327182367
2008-10-31,750.7272191354105
2008-11-03,757.4854203651313
2008-11-04,798.1153234441642
2008-11-05,776.3731052886147
2008-11-06,727.8056137917097
2008-11-07,741.9541069029947
2008-11-10,740.1713796269237
2008-11-11,709.5186738587938
2008-11-12,681.1432450221316
2008-11-13,697.8988638670048
2008-11-14,694.7164875156844
2008-11-17,677.152105380202
2008-11-18,681.9922224683038
2008-11-19,646.2455146784014
2008-11-20,607.1565239104225
