Date,FAR EAST HIGH DIVIDEND YIELD
1999-08-05,1203.9337661586053
1999-08-06,1192.3093409111436
1999-08-09,1190.5326808717696
1999-08-10,1181.8400744939765
1999-08-11,1163.205155878992
1999-08-12,1177.635359063048
1999-08-13,1160.7867839324817
1999-08-16,1183.2939775671514
1999-08-17,1176.5779183667278
1999-08-18,1194.288097888781
1999-08-19,1214.137510401835
1999-08-20,1226.1882928963512
1999-08-23,1237.6971614995655
1999-08-24,1232.5218474315473
1999-08-25,1224.6599618123166
1999-08-26,1222.0904004681656
1999-08-27,1209.5697997573595
1999-08-30,1225.179897376331
1999-08-31,1210.3565261774545
1999-09-01,1230.1998526862374
1999-09-02,1221.3547161713439
1999-09-03,1209.7937370904197
1999-09-06,1216.9324482444638
1999-09-07,1205.536798892351
1999-09-08,1195.2986987883394
1999-09-09,1242.3442394494668
1999-09-10,1235.9839517056605
1999-09-13,1246.8839001459348
1999-09-14,1246.6345652390262
1999-09-15,1234.1280083759918
1999-09-16,1223.6504994838247
1999-09-17,1225.0816622613834
1999-09-20,1223.2300378391444
1999-09-21,1240.7353379587985
1999-09-22,1220.2403294568387
1999-09-23,1221.70089115317
1999-09-24,1207.6535090487253
1999-09-27,1186.8240469413583
1999-09-28,1197.723460672235
1999-09-29,1192.2786923573822
1999-09-30,1201.9672682340079
1999-10-01,1203.7804900317358
1999-10-04,1203.7916305553672
1999-10-05,1206.5708930962821
1999-10-06,1204.3401180042652
1999-10-07,1204.2243934106652
1999-10-08,1212.5366845091555
1999-10-11,1212.0998519730806
1999-10-12,1198.1551799661556
1999-10-13,1180.397113972188
1999-10-14,1179.4604223002323
1999-10-15,1172.0060930790028
1999-10-18,1171.701894193451
1999-10-19,1187.454929153367
1999-10-20,1209.2862985048555
1999-10-21,1205.2888056194265
1999-10-22,1222.2900220705103
1999-10-25,1230.3933140054394
1999-10-26,1225.9160926644593
1999-10-27,1218.95702737235
1999-10-28,1216.2416093699949
1999-10-29,1241.8779063610468
1999-11-01,1238.782225368924
1999-11-02,1243.1071693719955
1999-11-03,1236.6112611327148
1999-11-04,1252.9845931882112
1999-11-05,1228.3839637313338
1999-11-08,1219.267389387849
1999-11-09,1228.3872779781786
1999-11-10,1243.776670354524
1999-11-11,1243.638469101955
1999-11-12,1270.4161771955587
1999-11-15,1297.1239845033253
1999-11-16,1288.6160472351175
1999-11-17,1310.5486613345727
1999-11-18,1307.6637075800465
1999-11-19,1334.138570986324
1999-11-22,1323.4436748987287
1999-11-23,1333.4761130407978
1999-11-24,1311.7041182557612
1999-11-25,1296.3844867970888
1999-11-26,1330.035104173898
1999-11-29,1339.3110854012293
1999-11-30,1328.956253254948
1999-12-01,1339.9291725048151
1999-12-02,1360.3359468918106
1999-12-03,1352.8462881425812
1999-12-06,1357.3648699366972
1999-12-07,1363.0635513347288
1999-12-08,1353.6830575854308
1999-12-09,1362.770378089538
1999-12-10,1370.2358972443956
1999-12-13,1359.867922300664
1999-12-14,1350.9461691360777
1999-12-15,1333.390068987992
1999-12-16,1327.0007984659956
1999-12-17,1341.3065969389252
1999-12-20,1346.8637463566595
1999-12-21,1353.5213190736497
1999-12-22,1360.5948540393408
1999-12-23,1362.1565110120678
1999-12-24,1362.4736743866406
1999-12-27,1366.8991976963619
1999-12-28,1358.3107387801945
1999-12-29,1342.8554811702086
1999-12-30,1344.7699780393675
1999-12-31,1344.7699780393675
2000-01-03,1366.2297483501964
2000-01-04,1356.1019185176663
2000-01-05,1310.1561137333974
2000-01-06,1265.7898196887134
2000-01-07,1291.129222177967
2000-01-10,1299.5893224087888
2000-01-11,1301.4499420637135
2000-01-12,1291.7289421831865
2000-01-13,1304.9863232105718
2000-01-14,1329.6579476385364
2000-01-17,1343.3113289334256
2000-01-18,1344.996859732894
2000-01-19,1321.27753369653
2000-01-20,1333.6623888070183
2000-01-21,1319.593673723229
2000-01-24,1316.2781013173628
2000-01-25,1304.3580209764325
2000-01-26,1314.3979434410655
2000-01-27,1329.762198575759
2000-01-28,1321.862130960279
2000-01-31,1308.5857715010748
2000-02-01,1297.354377084224
2000-02-02,1302.6523917077448
2000-02-03,1295.8446942866274
2000-02-04,1297.1559729178489
2000-02-07,1281.83098753439
2000-02-08,1271.0746421415643
2000-02-09,1279.9889048242592
2000-02-10,1279.3989899947749
2000-02-11,1315.8922267769224
2000-02-14,1307.2191521876214
2000-02-15,1267.7164256720866
2000-02-16,1275.8279900623495
2000-02-17,1277.4589470226454
2000-02-18,1252.3766537735269
2000-02-21,1226.4839540098103
2000-02-22,1223.2952538050138
2000-02-23,1240.1405884628218
2000-02-24,1262.5024498532425
2000-02-25,1265.4235034512521
2000-02-28,1259.102900598652
2000-02-29,1258.2803775272948
2000-03-01,1258.6194791319163
2000-03-02,1254.3994682642237
2000-03-03,1268.3516353457042
2000-03-06,1291.3769422122607
2000-03-07,1314.0997564548572
2000-03-08,1307.981894263677
2000-03-09,1300.769012904119
2000-03-10,1326.2028971451302
2000-03-13,1319.9126615489827
2000-03-14,1301.661743739252
2000-03-15,1287.2058270104092
2000-03-16,1282.535216175381
2000-03-17,1303.7038987711637
2000-03-20,1292.059548922472
2000-03-21,1288.5462179207661
2000-03-22,1290.293400066816
2000-03-23,1306.2320745260888
2000-03-24,1319.0397884014928
2000-03-27,1350.049642702479
2000-03-28,1355.3917046116794
2000-03-29,1360.2620913579444
2000-03-30,1330.0993746112642
2000-03-31,1350.2813261948759
2000-04-03,1332.6283392147525
2000-04-04,1334.7992571894906
2000-04-05,1328.970756963284
2000-04-06,1337.2827247805394
2000-04-07,1337.3037810013434
2000-04-10,1327.7478476795554
2000-04-11,1311.1880705790845
2000-04-12,1337.7972831916668
2000-04-13,1331.5012872095342
2000-04-14,1332.3192135058528
2000-04-17,1272.6928460054173
2000-04-18,1293.629769494495
2000-04-19,1283.6054358955541
2000-04-20,1275.752889002538
2000-04-21,1263.5141729893082
2000-04-24,1287.9515610881451
2000-04-25,1285.192953412948
2000-04-26,1285.346148130093
2000-04-27,1291.7479283410917
2000-04-28,1287.7253065165182
2000-05-01,1289.3835267376285
2000-05-02,1294.41898793033
2000-05-03,1284.6189860254844
2000-05-04,1282.8590291970324
2000-05-05,1276.4731575917394
2000-05-08,1271.5996508202836
2000-05-09,1265.939860389527
2000-05-10,1256.945592300946
2000-05-11,1258.329464810835
2000-05-12,1287.3281422087177
2000-05-15,1278.656330242482
2000-05-16,1291.0549622696442
2000-05-17,1282.9566904915084
2000-05-18,1275.5096347821986
2000-05-19,1292.774555301245
2000-05-22,1273.268099549797
2000-05-23,1284.501890700333
2000-05-24,1280.2075881772687
2000-05-25,1268.732361688212
2000-05-26,1255.1124712214985
2000-05-29,1259.458726395951
2000-05-30,1250.2318836216712
2000-05-31,1251.5513511359613
2000-06-01,1260.5851947456574
2000-06-02,1266.5224938514436
2000-06-05,1284.5491015245477
2000-06-06,1302.5476959158243
2000-06-07,1314.6257532250427
2000-06-08,1317.5511919302655
2000-06-09,1329.2935300868505
2000-06-12,1330.2785097458332
2000-06-13,1328.9590952047156
2000-06-14,1326.6864726319795
2000-06-15,1319.703689972897
2000-06-16,1329.7780714768087
2000-06-19,1335.4927616162115
2000-06-20,1339.1618734304795
2000-06-21,1347.6545316425002
2000-06-22,1343.2179947052314
2000-06-23,1341.6717273284294
2000-06-26,1334.319413314047
2000-06-27,1353.8961710940762
2000-06-28,1363.7508553002624
2000-06-29,1365.2614832447803
2000-06-30,1364.2535472953268
2000-07-03,1373.8120541030594
2000-07-04,1373.6290435557169
2000-07-05,1370.5196757697704
2000-07-06,1372.4955888476309
2000-07-07,1375.2203593528102
2000-07-10,1392.497522911063
2000-07-11,1395.121763708273
2000-07-12,1395.017405872184
2000-07-13,1377.713182118786
2000-07-14,1386.524707998593
2000-07-17,1379.2549226425067
2000-07-18,1366.8483963368415
2000-07-19,1378.6066481854787
2000-07-20,1381.1085716465445
2000-07-21,1367.1974637922224
2000-07-24,1357.4015114885692
2000-07-25,1346.3657856109119
2000-07-26,1352.158268670813
2000-07-27,1341.5518895859857
2000-07-28,1326.6731888506977
2000-07-31,1315.8657722475111
2000-08-01,1323.9920349383465
2000-08-02,1337.4088829980055
2000-08-03,1336.3217572130989
2000-08-04,1346.8495202577194
2000-08-07,1359.2271270111492
2000-08-08,1339.1474815173467
2000-08-09,1357.8076442848276
2000-08-10,1352.1877138623634
2000-08-11,1360.1599374339326
2000-08-14,1350.6258390385074
2000-08-15,1358.4478330738814
2000-08-16,1365.696727669125
2000-08-17,1359.994975541888
2000-08-18,1354.9597178418983
2000-08-21,1346.2496870190328
2000-08-22,1367.1290873366504
2000-08-23,1365.4688056081159
2000-08-24,1360.2058885304896
2000-08-25,1361.824811058163
2000-08-28,1344.3720093942302
2000-08-29,1346.8476067549254
2000-08-30,1337.0868186183
2000-08-31,1321.5522991623614
2000-09-01,1337.6341341741138
2000-09-04,1344.0872415185256
2000-09-05,1333.6604441467236
2000-09-06,1326.4698918862946
2000-09-07,1338.0573964656878
2000-09-08,1337.7032966042539
2000-09-11,1317.3537798727173
2000-09-12,1296.8510732497064
2000-09-13,1300.613033899957
2000-09-14,1291.6616575601977
2000-09-15,1287.3405696979726
2000-09-18,1278.4070644149026
2000-09-19,1294.8888631903405
2000-09-20,1305.0954954125307
2000-09-21,1296.0291744246738
2000-09-22,1268.7621261439706
2000-09-25,1286.592897526976
2000-09-26,1288.7488240833748
2000-09-27,1280.9260215274412
2000-09-28,1283.2630537605041
2000-09-29,1305.3294655702641
2000-10-02,1309.4527616494365
2000-10-03,1323.7433858542386
2000-10-04,1320.4108908706223
2000-10-05,1320.8481682891495
2000-10-06,1320.201823730012
2000-10-09,1307.5102755355915
2000-10-10,1314.1868880473276
2000-10-11,1306.064464743072
2000-10-12,1304.8339782298535
2000-10-13,1303.5058656102842
2000-10-16,1298.6719869864874
2000-10-17,1281.301681700312
2000-10-18,1271.3967151242146
2000-10-19,1277.890022416811
2000-10-20,1287.0197594086644
2000-10-23,1285.5935950685866
2000-10-24,1292.7725505572394
2000-10-25,1289.7886140432274
2000-10-26,1296.695165084247
2000-10-27,1296.2610229536338
2000-10-30,1291.5694718521936
2000-10-31,1302.1457529257943
2000-11-01,1332.5734784302804
2000-11-02,1339.7099830673412
2000-11-03,1349.3461547524169
2000-11-06,1356.643881194218
2000-11-07,1358.1160769625453
2000-11-08,1347.1025157646545
2000-11-09,1334.6392087476802
2000-11-10,1326.7184535882466
2000-11-13,1311.0342008232003
2000-11-14,1323.743637555672
2000-11-15,1313.5959716972702
2000-11-16,1311.2339422029652
2000-11-17,1311.1008456330044
2000-11-20,1310.429509040465
2000-11-21,1301.808381739343
2000-11-22,1297.1659149598183
2000-11-23,1298.8078533484813
2000-11-24,1303.4299879428406
2000-11-27,1310.5565771887182
2000-11-28,1311.5606961277847
2000-11-29,1298.5650184806777
2000-11-30,1306.576731871543
2000-12-01,1318.3921300118275
2000-12-04,1318.293601897698
2000-12-05,1313.0587439169676
2000-12-06,1321.0111491650025
2000-12-07,1309.830181718777
2000-12-08,1321.88194061865
2000-12-11,1348.1318467659523
2000-12-12,1346.1351450088491
2000-12-13,1351.451979854009
2000-12-14,1342.6355442805786
2000-12-15,1323.5475718293824
2000-12-18,1330.3506318740347
2000-12-19,1326.2922867126906
2000-12-20,1313.5196984399088
2000-12-21,1314.253308913839
2000-12-22,1320.1062701915828
2000-12-25,1340.3669077602892
2000-12-26,1331.8968993763021
2000-12-27,1333.3771700409366
2000-12-28,1330.0669257594268
2000-12-29,1344.8643482975215
2001-01-01,1344.8643482975215
2001-01-02,1333.5834376058149
2001-01-03,1326.3940848184313
2001-01-04,1327.7599947539036
2001-01-05,1327.8028628986635
2001-01-08,1317.568456630282
2001-01-09,1316.8327611161083
2001-01-10,1312.967591331668
2001-01-11,1288.8247586619289
2001-01-12,1281.903931722928
2001-01-15,1264.9409386949394
2001-01-16,1264.2425357976183
2001-01-17,1264.5357261456977
2001-01-18,1263.635415634901
2001-01-19,1273.2848057210515
2001-01-22,1291.3764800966258
2001-01-23,1288.694455735859
2001-01-24,1281.6788235087063
2001-01-25,1288.2963599010714
2001-01-26,1291.388593402703
2001-01-29,1292.6851154058597
2001-01-30,1287.2646021115736
2001-01-31,1301.8180939042572
2001-02-01,1311.3146584571102
2001-02-02,1303.1640339113665
2001-02-05,1297.1028003156557
2001-02-06,1289.9834252764788
2001-02-07,1295.2807269450345
2001-02-08,1292.771335832231
2001-02-09,1287.5994780893886
2001-02-12,1281.9904383541057
2001-02-13,1280.0663159321432
2001-02-14,1287.538574389395
2001-02-15,1288.2647203433999
2001-02-16,1288.9489230762658
2001-02-19,1282.8641435082632
2001-02-20,1295.5404618556427
2001-02-21,1284.3992505409442
2001-02-22,1286.6273128298608
2001-02-23,1288.2993546884586
2001-02-26,1293.6652476007728
2001-02-27,1292.6719189638852
2001-02-28,1287.7584456248928
2001-03-01,1269.1198141825041
2001-03-02,1252.474472541601
2001-03-05,1256.6175342508686
2001-03-06,1267.5658947006882
2001-03-07,1257.64445436647
2001-03-08,1252.1660090675034
2001-03-09,1256.4118956988389
2001-03-12,1227.086342586251
2001-03-13,1210.0126292762432
2001-03-14,1198.6671836535613
2001-03-15,1212.7764308661149
2001-03-16,1197.221447574385
2001-03-19,1209.3558083693204
2001-03-20,1201.309489373785
2001-03-21,1231.4527432773882
2001-03-22,1194.6301930351171
2001-03-23,1213.0975311380964
2001-03-26,1238.090668469498
2001-03-27,1224.6463821997113
2001-03-28,1236.3833242962912
2001-03-29,1206.2537898781186
2001-03-30,1200.1495312771883
2001-04-02,1182.170299688544
2001-04-03,1202.4400249207295
2001-04-04,1204.0497961895817
2001-04-05,1221.8965064373613
2001-04-06,1222.730338106418
2001-04-09,1199.2187884038844
2001-04-10,1199.6323396995215
2001-04-11,1215.1603585505559
2001-04-12,1230.0426657566024
2001-04-13,1224.0868991008415
2001-04-16,1217.0396497553922
2001-04-17,1221.0214107729614
2001-04-18,1248.2647681082426
2001-04-19,1259.5591234948047
2001-04-20,1258.119985436135
2001-04-23,1269.1039512708405
2001-04-24,1270.6201458247829
2001-04-25,1265.7692130922394
2001-04-26,1269.5642788001621
2001-04-27,1270.759871571072
2001-04-30,1275.883495503996
2001-05-01,1296.912989750409
2001-05-02,1298.027376089936
2001-05-03,1302.7012175939565
2001-05-04,1296.1715152361012
2001-05-07,1302.6208064053117
2001-05-08,1290.1521877448472
2001-05-09,1281.1743682762299
2001-05-10,1276.5319145104963
2001-05-11,1279.5341748465778
2001-05-14,1261.5922171179852
2001-05-15,1266.525503659728
2001-05-16,1260.6314717327257
2001-05-17,1276.5084311424189
2001-05-18,1265.4197566109233
2001-05-21,1280.7301382607407
2001-05-22,1283.1467703904623
2001-05-23,1300.91686976098
2001-05-24,1301.2737471567227
2001-05-25,1290.5656269912058
2001-05-28,1288.7327790503891
2001-05-29,1300.9422729111463
2001-05-30,1292.6015955956045
2001-05-31,1299.7000674789451
2001-06-01,1295.4035233834634
2001-06-04,1302.4371994738985
2001-06-05,1303.12899453537
2001-06-06,1299.7528301612595
2001-06-07,1312.1657184157243
2001-06-08,1309.5446747143283
2001-06-11,1295.1897387753384
2001-06-12,1280.3607622660197
2001-06-13,1282.0296181434442
2001-06-14,1279.865290129925
2001-06-15,1273.9864926616974
2001-06-18,1270.1991039865175
2001-06-19,1272.960900703951
2001-06-20,1261.8085237588678
2001-06-21,1265.556276165252
2001-06-22,1272.0760226903246
2001-06-25,1273.019015123088
2001-06-26,1274.2327304723542
2001-06-27,1266.5425256523597
2001-06-28,1256.1806732016184
2001-06-29,1268.7402274258984
2001-07-02,1264.4732275950987
2001-07-03,1268.5334597679876
2001-07-04,1270.0545369418915
2001-07-05,1264.9339821151002
2001-07-06,1254.0636731168745
2001-07-09,1246.6583126944092
2001-07-10,1255.9604609648936
2001-07-11,1251.9804225327107
2001-07-12,1264.0714159567542
2001-07-13,1247.5454223015656
2001-07-16,1244.738704147109
2001-07-17,1239.8613828417551
2001-07-18,1226.3951922904423
2001-07-19,1223.3578492900256
2001-07-20,1230.102138702357
2001-07-23,1210.9238560346932
2001-07-24,1214.515170953781
2001-07-25,1218.5137371699634
2001-07-26,1214.802357217218
2001-07-27,1225.2837034132667
2001-07-30,1221.1625455801204
2001-07-31,1243.367106174254
2001-08-01,1247.5113361300696
2001-08-02,1254.6980829013241
2001-08-03,1238.6079180322438
2001-08-06,1244.0505166977778
2001-08-07,1255.1821511818116
2001-08-08,1254.8007584896143
2001-08-09,1229.5944361486838
2001-08-10,1241.7156464215548
2001-08-13,1226.606046844245
2001-08-14,1252.2152111012538
2001-08-15,1266.6287460636838
2001-08-16,1268.9998008240852
2001-08-17,1273.3729438048244
2001-08-20,1265.5870821461494
2001-08-21,1267.750879663142
2001-08-22,1273.81385854761
2001-08-23,1273.5790807897006
2001-08-24,1269.3175887894995
2001-08-27,1269.031491458482
2001-08-28,1260.4803167703317
2001-08-29,1255.6429439394724
2001-08-30,1241.793904742028
2001-08-31,1243.8103594720517
2001-09-03,1229.8103361274777
2001-09-04,1239.6053742364884
2001-09-05,1223.7402435617118
2001-09-06,1214.6983673664345
2001-09-07,1203.4796187047707
2001-09-10,1181.7215356029794
2001-09-11,1193.0397020240127
2001-09-12,1113.42073279258
2001-09-13,1141.0079018838337
2001-09-14,1152.9494893109168
2001-09-17,1112.5951852500896
2001-09-18,1118.5905313456376
2001-09-19,1144.4387012459324
2001-09-20,1133.1470347609268
2001-09-21,1098.9254358649016
2001-09-24,1104.8018323973752
2001-09-25,1111.0433418959506
2001-09-26,1092.8238831689023
2001-09-27,1092.0431219014376
2001-09-28,1123.4212393807143
2001-10-01,1137.717381518797
2001-10-02,1145.593262066256
2001-10-03,1141.5449758677833
2001-10-04,1162.147320119914
2001-10-05,1163.8707728741824
2001-10-08,1154.2537820322607
2001-10-09,1159.5892266121236
2001-10-10,1148.166164295578
2001-10-11,1162.9456243071345
2001-10-12,1159.9580063009807
2001-10-15,1156.3806403081853
2001-10-16,1163.638022954683
2001-10-17,1170.114378010289
2001-10-18,1142.3719838720058
2001-10-19,1135.2001952439198
2001-10-22,1136.5052357839054
2001-10-23,1150.3314364453859
2001-10-24,1151.737193504902
2001-10-25,1161.1145605439233
2001-10-26,1158.9897511067352
2001-10-29,1140.397775080927
2001-10-30,1142.428390644298
2001-10-31,1138.361617989159
2001-11-01,1135.4288757080496
2001-11-02,1126.8782606058292
2001-11-05,1133.083359352412
2001-11-06,1130.4051789309676
2001-11-07,1113.7998269349105
2001-11-08,1128.367964355235
2001-11-09,1129.8804437751908
2001-11-12,1129.244619781109
2001-11-13,1123.0986107570334
2001-11-14,1123.9363115030053
2001-11-15,1140.7865221765055
2001-11-16,1125.4723683940022
2001-11-19,1124.411642446921
2001-11-20,1130.8647023105616
2001-11-21,1131.176554803006
2001-11-22,1125.0827501877993
2001-11-23,1122.8263923887225
2001-11-26,1134.323477158428
2001-11-27,1132.6903391166654
2001-11-28,1122.9766778583103
2001-11-29,1122.4557619783143
2001-11-30,1144.3982539912458
2001-12-03,1120.058306935292
2001-12-04,1126.9604659986471
2001-12-05,1143.2591877196103
2001-12-06,1142.1506385887178
2001-12-07,1133.0983613316764
2001-12-10,1119.0990468267287
2001-12-11,1116.83234966285
2001-12-12,1133.1380070154642
2001-12-13,1110.5904654038634
2001-12-14,1102.6945031490163
2001-12-17,1086.7304216306336
2001-12-18,1085.0069870726743
2001-12-19,1091.023085454872
2001-12-20,1103.5476648360261
2001-12-21,1089.489291289431
2001-12-24,1088.919461192524
2001-12-25,1090.9031978677017
2001-12-26,1080.767333603128
2001-12-27,1092.390719636998
2001-12-28,1108.1710163120988
2001-12-31,1108.2964868071472
2002-01-01,1108.2964868071472
2002-01-02,1101.9362763431604
2002-01-03,1108.594525695654
2002-01-04,1116.855742352676
2002-01-07,1129.3601160909575
2002-01-08,1111.8036294178705
2002-01-09,1101.5002788318386
2002-01-10,1096.3240462950585
2002-01-11,1085.010300245516
2002-01-14,1091.1896428349892
2002-01-15,1082.2052706086433
2002-01-16,1087.0189882854745
2002-01-17,1088.2548700715226
2002-01-18,1096.3734568403474
2002-01-21,1104.9761469681007
2002-01-22,1080.3416051873344
2002-01-23,1075.2242440848615
2002-01-24,1070.8552564288943
2002-01-25,1079.5475492376756
2002-01-28,1093.0503061779064
2002-01-29,1090.491646936363
2002-01-30,1080.9836389967336
2002-01-31,1084.0193196703558
2002-02-01,1071.8761752617395
2002-02-04,1068.8997944576747
2002-02-05,1053.5105637770505
2002-02-06,1053.304266748931
2002-02-07,1057.3349480485929
2002-02-08,1064.007492733334
2002-02-11,1076.6496132760046
2002-02-12,1087.5983523154844
2002-02-13,1093.6333636394027
2002-02-14,1098.830684506931
2002-02-15,1099.544774546242
2002-02-18,1098.917307547221
2002-02-19,1071.168997921095
2002-02-20,1072.1327951647581
2002-02-21,1086.9099558486687
2002-02-22,1081.6175287723627
2002-02-25,1074.0442177904565
2002-02-26,1068.6023923179857
2002-02-27,1089.206531364182
2002-02-28,1090.6375404565529
2002-03-01,1104.8021957275166
2002-03-04,1150.2044175792907
2002-03-05,1152.5353182645395
2002-03-06,1149.2131583447192
2002-03-07,1182.5650026986302
2002-03-08,1190.4882879167753
2002-03-11,1206.2394789403018
2002-03-12,1186.2969223476894
2002-03-13,1168.3086452464495
2002-03-14,1177.4917992439682
2002-03-15,1180.2993879313606
2002-03-18,1165.1383142803356
2002-03-19,1173.4400674947292
2002-03-20,1164.2580996368756
2002-03-21,1157.6541413921989
2002-03-22,1143.7101951640175
2002-03-25,1145.798773390739
2002-03-26,1141.0356926655716
2002-03-27,1152.523098180976
2002-03-28,1159.871172009923
2002-03-29,1147.27605080715
2002-04-01,1131.482116997919
2002-04-02,1133.46117577048
2002-04-03,1141.4090210869472
2002-04-04,1146.2606590607436
2002-04-05,1149.59233237156
2002-04-08,1144.9294038205715
2002-04-09,1140.0270048873956
2002-04-10,1144.7035122228517
2002-04-11,1137.3797398654988
2002-04-12,1128.0420814374693
2002-04-15,1132.919401387872
2002-04-16,1139.2858638172731
2002-04-17,1150.4816800264914
2002-04-18,1159.1079306606293
2002-04-19,1159.9319073570562
2002-04-22,1162.0793441201404
2002-04-23,1166.7513341130848
2002-04-24,1166.1566152303274
2002-04-25,1164.597489974347
2002-04-26,1158.6411646035604
2002-04-29,1154.9260133500666
2002-04-30,1159.4702693249326
2002-05-01,1165.8290573565173
2002-05-02,1174.4121821661508
2002-05-03,1180.8544574022594
2002-05-06,1176.4224159108062
2002-05-07,1176.8747583734882
2002-05-08,1180.6029876443122
2002-05-09,1182.7470639070743
2002-05-10,1185.3824691606587
2002-05-13,1184.5167364870906
2002-05-14,1174.9037015833783
2002-05-15,1190.2727285137316
2002-05-16,1203.6162202971661
2002-05-17,1219.712964691983
2002-05-20,1225.0701193334562
2002-05-21,1231.089258338533
2002-05-22,1250.5472101319924
2002-05-23,1248.7832183713856
2002-05-24,1251.3299580384546
