Date,WORLD ex EMU HIGH DIVIDEND YIELD
1999-08-05,1085.5409462516416
1999-08-06,1077.4503321178115
1999-08-09,1075.1310487096434
1999-08-10,1062.7184715567878
1999-08-11,1069.536272501645
1999-08-12,1075.8893374935587
1999-08-13,1087.7819541985405
1999-08-16,1088.500625882627
1999-08-17,1088.5743601363693
1999-08-18,1091.3117076851672
1999-08-19,1086.8468375403554
1999-08-20,1093.851272953822
1999-08-23,1106.7539624477129
1999-08-24,1100.4597535500186
1999-08-25,1098.1588990797798
1999-08-26,1089.5344714300536
1999-08-27,1084.4670636697192
1999-08-30,1073.344890859232
1999-08-31,1065.0957657610757
1999-09-01,1072.6062005847136
1999-09-02,1062.573909064121
1999-09-03,1081.8504533960067
1999-09-06,1084.8853038114287
1999-09-07,1075.7581415360812
1999-09-08,1075.5768636613764
1999-09-09,1081.5182258543234
1999-09-10,1074.7799981175726
1999-09-13,1068.1715876742728
1999-09-14,1057.825721264327
1999-09-15,1047.117534358828
1999-09-16,1045.2820847846665
1999-09-17,1052.7636538776094
1999-09-20,1047.8709884621724
1999-09-21,1033.8781836941223
1999-09-22,1029.9566765358286
1999-09-23,1026.416131423329
1999-09-24,1021.6199611713769
1999-09-27,1032.4100287947608
1999-09-28,1028.4195956434496
1999-09-29,1025.6247577542051
1999-09-30,1033.612411407609
1999-10-01,1031.7688121289495
1999-10-04,1044.2646490757618
1999-10-05,1039.4884144685386
1999-10-06,1048.483961430945
1999-10-07,1049.721507810916
1999-10-08,1051.9494281785005
1999-10-11,1048.565316224344
1999-10-12,1036.105937664635
1999-10-13,1028.2462078745343
1999-10-14,1027.1806105346088
1999-10-15,1003.5752239185152
1999-10-18,1004.9022139351262
1999-10-19,1016.2300077812713
1999-10-20,1022.3492212923213
1999-10-21,1015.8827840293221
1999-10-22,1032.7701046050245
1999-10-25,1022.1538361913979
1999-10-26,1020.8610478580539
1999-10-27,1026.8918536345857
1999-10-28,1049.7210326484312
1999-10-29,1061.5644883438606
1999-11-01,1060.3927067163065
1999-11-02,1056.19044781165
1999-11-03,1054.598608925766
1999-11-04,1057.517162503609
1999-11-05,1051.3126483891856
1999-11-08,1054.8640050222862
1999-11-09,1056.252827231877
1999-11-10,1057.463408086065
1999-11-11,1064.9645358291411
1999-11-12,1072.5587498329608
1999-11-15,1078.1492567636085
1999-11-16,1089.4328014466798
1999-11-17,1088.0215928565983
1999-11-18,1082.4169616806264
1999-11-19,1076.892600610659
1999-11-22,1071.4786991717735
1999-11-23,1071.1297914888282
1999-11-24,1066.563080477915
1999-11-25,1073.0713734609835
1999-11-26,1069.9348215247066
1999-11-29,1064.08137363392
1999-11-30,1057.3120254546022
1999-12-01,1062.9491196583915
1999-12-02,1063.5471219820602
1999-12-03,1075.3362221037555
1999-12-06,1069.9853175768444
1999-12-07,1059.6616276447771
1999-12-08,1050.595611735379
1999-12-09,1055.546333602263
1999-12-10,1057.0816297385372
1999-12-13,1052.7336440677327
1999-12-14,1049.114568758879
1999-12-15,1046.7248637169653
1999-12-16,1044.798483183685
1999-12-17,1047.9750920395043
1999-12-20,1043.558886465975
1999-12-21,1043.6672054593569
1999-12-22,1044.0816527372933
1999-12-23,1057.947908623791
1999-12-24,1059.6802036061888
1999-12-27,1050.906301103717
1999-12-28,1056.208274034988
1999-12-29,1057.194518511518
1999-12-30,1061.510467111652
1999-12-31,1062.3726718258515
2000-01-03,1052.9600715399818
2000-01-04,1027.9853892945448
2000-01-05,1028.2123332972822
2000-01-06,1039.1755705748049
2000-01-07,1049.088510964063
2000-01-10,1044.451589387492
2000-01-11,1034.0650753551693
2000-01-12,1030.5902954827475
2000-01-13,1035.9738571584874
2000-01-14,1038.4593430494226
2000-01-17,1037.532723575725
2000-01-18,1027.0273361793488
2000-01-19,1021.1596769134154
2000-01-20,1008.2524409311269
2000-01-21,1011.1734540922033
2000-01-24,1000.593498165649
2000-01-25,986.7909934033353
2000-01-26,996.2903257119028
2000-01-27,1002.6767428281964
2000-01-28,982.9565812142238
2000-01-31,990.34439063237
2000-02-01,988.6045567523906
2000-02-02,980.2377448613022
2000-02-03,979.4375009186919
2000-02-04,964.4618001986327
2000-02-07,959.590416441462
2000-02-08,965.0410413217539
2000-02-09,954.8306935961114
2000-02-10,946.6982318874673
2000-02-11,933.643627334163
2000-02-14,929.9002460851739
2000-02-15,936.4734825780445
2000-02-16,942.8259772979976
2000-02-17,942.1332690464924
2000-02-18,921.2416658036452
2000-02-21,919.3002038560528
2000-02-22,922.1756854807389
2000-02-23,919.1218554570358
2000-02-24,905.0979537089288
2000-02-25,900.6974971251528
2000-02-28,907.7539938600618
2000-02-29,913.3402893708809
2000-03-01,927.0503509864744
2000-03-02,930.9563804914255
2000-03-03,938.2053935387162
2000-03-06,928.9695248913836
2000-03-07,919.6166942073236
2000-03-08,923.3176327574472
2000-03-09,932.3792409491203
2000-03-10,931.6407940004432
2000-03-13,930.5721823297378
2000-03-14,925.5956541903213
2000-03-15,951.4796173018149
2000-03-16,993.0858859990267
2000-03-17,980.3773575250348
2000-03-20,974.8470569936567
2000-03-21,993.4130174361336
2000-03-22,986.9392742553703
2000-03-23,999.0260336067277
2000-03-24,1007.9056709526334
2000-03-27,1002.270058590235
2000-03-28,999.6097595168402
2000-03-29,1002.9932672377867
2000-03-30,1002.66541027555
2000-03-31,1013.061891748653
2000-04-03,1032.1275411795548
2000-04-04,1038.5594456241324
2000-04-05,1028.2324953829718
2000-04-06,1025.9757323774159
2000-04-07,1016.4210904121325
2000-04-10,1022.2842689263539
2000-04-11,1029.3945888717728
2000-04-12,1039.5704556444675
2000-04-13,1034.152530822676
2000-04-14,999.2921421894168
2000-04-17,990.6951320691358
2000-04-18,993.2520359205433
2000-04-19,994.629961935935
2000-04-20,1003.4888238853694
2000-04-21,1003.1654975259095
2000-04-24,1013.0228856716361
2000-04-25,1030.8186776198486
2000-04-26,1022.5118896926061
2000-04-27,1010.555386479069
2000-04-28,1003.3396171710783
2000-05-01,1005.4582763595873
2000-05-02,1006.9597783116225
2000-05-03,993.1544373397321
2000-05-04,987.1905041894274
2000-05-05,990.4391781078625
2000-05-08,996.9203128748235
2000-05-09,992.7761006965692
2000-05-10,993.6313339762248
2000-05-11,1004.7130175883257
2000-05-12,1011.5788419514395
2000-05-15,1024.599373319917
2000-05-16,1024.338250878629
2000-05-17,1010.0859495597106
2000-05-18,1011.4139401776004
2000-05-19,1004.8156728113119
2000-05-22,1007.552592346408
2000-05-23,1006.312818973548
2000-05-24,1015.874589335984
2000-05-25,1005.3625926055398
2000-05-26,1005.6325369613082
2000-05-29,1008.2480378935115
2000-05-30,1018.186217896554
2000-05-31,1015.3116310492113
2000-06-01,1024.533848949387
2000-06-02,1033.9144693034887
2000-06-05,1026.551198389667
2000-06-06,1032.8925715707182
2000-06-07,1033.180125859428
2000-06-08,1026.2240996050382
2000-06-09,1019.0661174035207
2000-06-12,1019.8698564484537
2000-06-13,1023.9019614284994
2000-06-14,1031.3546070344296
2000-06-15,1020.1469567043073
2000-06-16,1011.087699500635
2000-06-19,1014.9057730036108
2000-06-20,1007.7836956141099
2000-06-21,1002.9214152929663
2000-06-22,1000.9210088517652
2000-06-23,999.2841282947797
2000-06-26,1001.1516185860593
2000-06-27,1000.2734458523068
2000-06-28,997.5903633899154
2000-06-29,997.0938372741156
2000-06-30,988.0519587221366
2000-07-03,1006.5557780523699
2000-07-04,1004.8728260027714
2000-07-05,1000.0901677103913
2000-07-06,1000.1295687120546
2000-07-07,1007.3573952197473
2000-07-10,1007.6783717899073
2000-07-11,1013.683996979172
2000-07-12,1012.3839732554144
2000-07-13,1006.0609365374727
2000-07-14,1005.9585156139974
2000-07-17,998.3632018856898
2000-07-18,996.1222387742861
2000-07-19,997.6825581967879
2000-07-20,999.8177757746217
2000-07-21,997.0751947652699
2000-07-24,995.2482293025356
2000-07-25,1000.0422979440564
2000-07-26,989.9190134513202
2000-07-27,995.486130749005
2000-07-28,989.952755876738
2000-07-31,987.3320685117861
2000-08-01,997.2422211958678
2000-08-02,1002.6921732540594
2000-08-03,1005.9282536271512
2000-08-04,1013.3630659514623
2000-08-07,1022.773580983806
2000-08-08,1017.6012066000495
2000-08-09,1015.0017573453091
2000-08-10,1019.1401328874204
2000-08-11,1025.7503912711627
2000-08-14,1031.6650289565775
2000-08-15,1031.6249926793244
2000-08-16,1033.4172253805161
2000-08-17,1033.7557563508203
2000-08-18,1032.4022013643962
2000-08-21,1034.0438910122582
2000-08-22,1035.2935912827218
2000-08-23,1032.312240695747
2000-08-24,1028.3375682671426
2000-08-25,1026.1923919109415
2000-08-28,1026.3805670039196
2000-08-29,1019.4892114918672
2000-08-30,1017.8921105010371
2000-08-31,1019.3073188850449
2000-09-01,1025.1426781889331
2000-09-04,1028.2009975650974
2000-09-05,1027.0111286520437
2000-09-06,1027.3907491488035
2000-09-07,1022.834025073745
2000-09-08,1023.7878564127012
2000-09-11,1028.5247380329376
2000-09-12,1024.704521010063
2000-09-13,1022.3715948409936
2000-09-14,1016.3257214598038
2000-09-15,1011.8375139026514
2000-09-18,1003.4251612105613
2000-09-19,1001.2243777077482
2000-09-20,991.2170502241852
2000-09-21,991.173338154279
2000-09-22,1009.5696191586437
2000-09-25,1008.8743595083135
2000-09-26,1005.5350350106843
2000-09-27,1010.3533769496236
2000-09-28,1026.252632678955
2000-09-29,1030.5008912444264
2000-10-02,1034.685352848928
2000-10-03,1035.5561837912105
2000-10-04,1036.6763544285755
2000-10-05,1040.2426282924994
2000-10-06,1032.674732835638
2000-10-09,1024.8343776866607
2000-10-10,1019.084564037599
2000-10-11,1012.0296296721532
2000-10-12,1001.8938628991548
2000-10-13,1005.0604680239047
2000-10-16,1003.7321563705439
2000-10-17,996.8378921328988
2000-10-18,995.555481022767
2000-10-19,1002.4670518882085
2000-10-20,1005.9096854913155
2000-10-23,1015.0485233443243
2000-10-24,1026.8155574314844
2000-10-25,1022.2670735132704
2000-10-26,1019.4827281344707
2000-10-27,1033.5503927130292
2000-10-30,1057.3836325630782
2000-10-31,1062.6981131561656
2000-11-01,1063.9993971499807
2000-11-02,1061.2366372139506
2000-11-03,1059.3174466082833
2000-11-06,1064.3877393572247
2000-11-07,1062.3753944802654
2000-11-08,1062.2637598075025
2000-11-09,1063.1689873596501
2000-11-10,1061.2211320204224
2000-11-13,1054.7022866004947
2000-11-14,1056.3512195619926
2000-11-15,1055.4893234407414
2000-11-16,1052.9835603406382
2000-11-17,1046.6028474571528
2000-11-20,1042.0115985330578
2000-11-21,1045.9123540317346
2000-11-22,1035.1133371284093
2000-11-23,1034.4503075618081
2000-11-24,1036.5946780794047
2000-11-27,1044.2323155545823
2000-11-28,1046.255963488799
2000-11-29,1045.8539728344488
2000-11-30,1041.157036337665
2000-12-01,1042.551127484357
2000-12-04,1055.089111794691
2000-12-05,1063.6820467657976
2000-12-06,1052.1352199722373
2000-12-07,1054.2716112407218
2000-12-08,1058.5726515087522
2000-12-11,1060.5083945206843
2000-12-12,1064.115611155581
2000-12-13,1072.4807811641542
2000-12-14,1064.1721186190475
2000-12-15,1053.3352927295505
2000-12-18,1070.9273228186835
2000-12-19,1069.0581956590868
2000-12-20,1057.2691387741215
2000-12-21,1061.500941310225
2000-12-22,1068.7183754304515
2000-12-25,1069.0627482043042
2000-12-26,1081.2063919976013
2000-12-27,1096.0417327042821
2000-12-28,1098.6624874339973
2000-12-29,1097.7288254075243
2001-01-01,1097.7288254075243
2001-01-02,1095.9289465020743
2001-01-03,1093.6548567231584
2001-01-04,1092.8686576588584
2001-01-05,1085.5720159350215
2001-01-08,1087.2106737923539
2001-01-09,1083.1026458285346
2001-01-10,1082.1689324213887
2001-01-11,1080.5764529447974
2001-01-12,1075.0179393113199
2001-01-15,1074.7931318683425
2001-01-16,1075.3236000121983
2001-01-17,1075.4791396804646
2001-01-18,1075.8886844787685
2001-01-19,1066.7926411406468
2001-01-22,1072.8158579916917
2001-01-23,1078.8408142077878
2001-01-24,1074.8688858885218
2001-01-25,1080.6280033666083
2001-01-26,1079.7545820648118
2001-01-29,1081.7164628900339
2001-01-30,1091.0179407492944
2001-01-31,1093.0080291491515
2001-02-01,1101.388351825383
2001-02-02,1096.6343053730209
2001-02-05,1105.5725972491928
2001-02-06,1102.684093419433
2001-02-07,1099.336933290015
2001-02-08,1092.8993517088597
2001-02-09,1091.0543730231993
2001-02-12,1098.7460085683492
2001-02-13,1095.7872550251705
2001-02-14,1087.2188952511099
2001-02-15,1084.1912110364947
2001-02-16,1084.678038974397
2001-02-19,1085.4697918437362
2001-02-20,1075.8839589746274
2001-02-21,1069.0875188136235
2001-02-22,1071.7357213884677
2001-02-23,1065.9820059801827
2001-02-26,1070.9182767757338
2001-02-27,1075.0685344073127
2001-02-28,1070.4790521646257
2001-03-01,1070.05818252262
2001-03-02,1077.5545967948324
2001-03-05,1081.2470850531108
2001-03-06,1081.2223161966506
2001-03-07,1084.037032674922
2001-03-08,1093.512174965861
2001-03-09,1083.347720060008
2001-03-12,1060.2578632262343
2001-03-13,1053.7832536948417
2001-03-14,1028.09457200713
2001-03-15,1037.522260089265
2001-03-16,1016.9852534645069
2001-03-19,1022.796199373988
2001-03-20,1016.6536077670661
2001-03-21,999.2348090179852
2001-03-22,970.0390599781418
2001-03-23,983.3947031835075
2001-03-26,1004.3189998221636
2001-03-27,1026.449652699424
2001-03-28,1013.8780160824288
2001-03-29,1016.1925029316382
2001-03-30,1028.3391960504111
2001-04-02,1021.1180540101354
2001-04-03,1003.4973983863575
2001-04-04,1010.4176611765553
2001-04-05,1028.4116164519185
2001-04-06,1021.6461116464527
2001-04-09,1034.019402011338
2001-04-10,1046.1345841532984
2001-04-11,1037.0246799888362
2001-04-12,1041.0583493266506
2001-04-13,1040.7329465337302
2001-04-16,1044.464284478942
2001-04-17,1047.7598449487054
2001-04-18,1058.0718052854377
2001-04-19,1061.7174346116508
2001-04-20,1059.390276109877
2001-04-23,1057.5818158912032
2001-04-24,1053.5908692264966
2001-04-25,1062.8551987199312
2001-04-26,1069.6904678945032
2001-04-27,1080.2086367077247
2001-04-30,1074.714866934523
2001-05-01,1081.9303297813613
2001-05-02,1077.3876519840612
2001-05-03,1068.2696254077282
2001-05-04,1080.3003084360876
2001-05-07,1082.4562156720676
2001-05-08,1076.865907159048
2001-05-09,1076.830964026584
2001-05-10,1085.2065752474546
2001-05-11,1076.522938196475
2001-05-14,1070.202152174608
2001-05-15,1081.4474701991323
2001-05-16,1100.8993826390324
2001-05-17,1099.9803818138425
2001-05-18,1101.9293100594386
2001-05-21,1104.539877370446
2001-05-22,1100.4320905681188
2001-05-23,1092.816866330493
2001-05-24,1092.058061807417
2001-05-25,1087.5360913752445
2001-05-28,1087.590958580697
2001-05-29,1090.3314907350887
2001-05-30,1086.588987984893
2001-05-31,1089.4634376504675
2001-06-01,1089.41308124627
2001-06-04,1097.5308575580025
2001-06-05,1103.0534497723309
2001-06-06,1091.9528103575583
2001-06-07,1091.4770708166827
2001-06-08,1087.3619236075629
2001-06-11,1081.3456953705465
2001-06-12,1080.1795367131408
2001-06-13,1081.006696415219
2001-06-14,1073.710225175789
2001-06-15,1069.0562632123247
2001-06-18,1065.6636065813257
2001-06-19,1067.8219979083776
2001-06-20,1069.1351299053626
2001-06-21,1076.187242718362
2001-06-22,1075.0949217905497
2001-06-25,1071.449731366392
2001-06-26,1066.5054359205812
2001-06-27,1063.3613222560411
2001-06-28,1065.8089407560033
2001-06-29,1066.8718656569065
2001-07-02,1076.1828997388182
2001-07-03,1073.191617279247
2001-07-04,1072.231718694031
2001-07-05,1065.4558336439322
2001-07-06,1051.2064122804593
2001-07-09,1053.2145985403126
2001-07-10,1051.5290822081786
2001-07-11,1050.103057681066
2001-07-12,1057.5840965388825
2001-07-13,1059.9600262210517
2001-07-16,1059.3302590848116
2001-07-17,1061.0945703800628
2001-07-18,1065.5909585381294
2001-07-19,1069.7716910843787
2001-07-20,1065.6638038202648
2001-07-23,1055.8815109381176
2001-07-24,1040.9484892851265
2001-07-25,1051.235991724272
2001-07-26,1055.8642229163706
2001-07-27,1059.6550170519163
2001-07-30,1063.740518670363
2001-07-31,1072.675931142314
2001-08-01,1077.566111625232
2001-08-02,1080.747837136142
2001-08-03,1075.2216531497895
2001-08-06,1068.0046434001065
2001-08-07,1074.1886425766204
2001-08-08,1065.885632915363
2001-08-09,1064.0059007742234
2001-08-10,1071.306859179611
2001-08-13,1070.6565778014353
2001-08-14,1075.5848039634898
2001-08-15,1079.7400288892122
2001-08-16,1080.5304903778047
2001-08-17,1071.8329950766915
2001-08-20,1076.3294417482032
2001-08-21,1077.3148586928746
2001-08-22,1082.7336549273084
2001-08-23,1080.1403788777388
2001-08-24,1088.3059852800934
2001-08-27,1083.6266729073052
2001-08-28,1075.227277420033
2001-08-29,1069.1398528297773
2001-08-30,1059.1751786916793
2001-08-31,1058.782907298842
2001-09-03,1055.3336503722703
2001-09-04,1063.8620324071687
2001-09-05,1063.2679568419367
2001-09-06,1048.198560662976
2001-09-07,1031.6045476166507
2001-09-10,1030.9221758515423
2001-09-11,1015.3226825563586
2001-09-12,1014.0807864296758
2001-09-13,1021.1470318767035
2001-09-14,1009.943750999027
2001-09-17,998.0811514170701
2001-09-18,995.497107834412
2001-09-19,981.8244086447359
2001-09-20,953.1223494178299
2001-09-21,923.5467354856814
2001-09-24,950.931700801597
2001-09-25,965.2567584649972
2001-09-26,967.0670108564346
2001-09-27,981.7906587136206
2001-09-28,1001.8894199372232
2001-10-01,997.1571131796757
2001-10-02,1006.8302384327068
2001-10-03,1011.7757296717447
2001-10-04,1017.1638323891178
2001-10-05,1019.0204619340815
2001-10-08,1009.9478276853038
2001-10-09,1007.3455050822857
2001-10-10,1020.364296948247
2001-10-11,1021.850695394491
2001-10-12,1015.992462069365
2001-10-15,1010.0714037319151
2001-10-16,1014.3743362807114
2001-10-17,1016.9486449093519
2001-10-18,1002.5983809280503
2001-10-19,995.2406917448384
2001-10-22,1001.3052891557816
2001-10-23,1003.4003413012598
2001-10-24,1002.372045883699
2001-10-25,1004.0935496850068
2001-10-26,1015.1554073920262
2001-10-29,1002.4522898319664
2001-10-30,989.1168234506308
2001-10-31,989.6244294832657
2001-11-01,1004.8787971250695
2001-11-02,1006.8803368256008
2001-11-05,1015.5212524222618
2001-11-06,1021.9480561999371
2001-11-07,1021.1939180215111
2001-11-08,1024.208674682417
2001-11-09,1025.2977384133756
2001-11-12,1017.5863098177218
2001-11-13,1027.650493828449
2001-11-14,1023.8912270016971
2001-11-15,1022.1492617881225
2001-11-16,1024.5485183228398
2001-11-19,1028.626201289429
2001-11-20,1027.9047178870999
2001-11-21,1024.059653884497
2001-11-22,1025.3835790541189
2001-11-23,1027.8023360987477
2001-11-26,1027.4604875840703
2001-11-27,1022.1957029172228
2001-11-28,1012.3491458117614
2001-11-29,1018.3130267776397
2001-11-30,1019.9147123095158
2001-12-03,1013.9717795960579
2001-12-04,1022.609949190035
2001-12-05,1037.4396171602673
2001-12-06,1037.8160820554854
2001-12-07,1030.9795601458068
2001-12-10,1022.9056595078841
2001-12-11,1017.6153976655158
2001-12-12,1019.9676482691766
2001-12-13,1013.0972535876444
2001-12-14,1011.7968374857305
2001-12-17,1023.7642203638663
2001-12-18,1028.191256473359
2001-12-19,1031.1099640575128
2001-12-20,1026.763860154531
2001-12-21,1027.463638230973
2001-12-24,1028.9451055585514
2001-12-25,1029.0697743728458
2001-12-26,1033.552090615189
2001-12-27,1043.0281793894865
2001-12-28,1045.248344004078
2001-12-31,1041.429038925708
2002-01-01,1041.429038925708
2002-01-02,1042.8986104036785
2002-01-03,1050.7405329398641
2002-01-04,1054.0513077208302
2002-01-07,1050.130515970451
2002-01-08,1044.3590378039341
2002-01-09,1040.2931194473688
2002-01-10,1040.571914818428
2002-01-11,1034.4492328183662
2002-01-14,1029.7240628296718
2002-01-15,1035.9078849397238
2002-01-16,1024.0224094451635
2002-01-17,1025.8485382106323
2002-01-18,1021.8430056879633
2002-01-21,1023.894485361676
2002-01-22,1022.7090613766964
2002-01-23,1031.2821793802286
2002-01-24,1033.4289317827022
2002-01-25,1030.0241622841443
2002-01-28,1033.2590984312621
2002-01-29,1014.7800843474894
2002-01-30,1014.376611200902
2002-01-31,1028.7363885079315
2002-02-01,1027.0601180744902
2002-02-04,1017.3717348448463
2002-02-05,1008.1312907257285
2002-02-06,1003.1055484420871
2002-02-07,1005.6361210967523
2002-02-08,1013.9064822519204
2002-02-11,1025.1299469143135
2002-02-12,1026.4322428505336
2002-02-13,1033.8160366718012
2002-02-14,1040.3004205393775
2002-02-15,1039.2159281959553
2002-02-18,1036.528238870668
2002-02-19,1025.9568513351207
2002-02-20,1028.1975998324097
2002-02-21,1025.0996048836369
2002-02-22,1032.6341868358106
2002-02-25,1044.4298232019482
2002-02-26,1046.8994745409302
2002-02-27,1049.1310746878564
2002-02-28,1045.3149253262568
2002-03-01,1062.4678838446746
2002-03-04,1079.7541692289324
2002-03-05,1073.6028580987381
2002-03-06,1084.2605122264506
2002-03-07,1088.4701123125992
2002-03-08,1086.0689298898585
2002-03-11,1088.7423878740121
2002-03-12,1087.7695072386828
2002-03-13,1086.0559228958705
2002-03-14,1087.6887692812447
2002-03-15,1097.2408000096068
2002-03-18,1096.5336534359908
2002-03-19,1102.1359253567643
2002-03-20,1092.693693498284
2002-03-21,1088.7055321880937
2002-03-22,1086.5551956375402
2002-03-25,1076.9110726486756
2002-03-26,1080.5228992488044
2002-03-27,1084.0617849327311
2002-03-28,1088.869496816212
2002-03-29,1088.42005691308
2002-04-01,1089.2071896902144
2002-04-02,1088.825849118932
2002-04-03,1083.5550874435128
2002-04-04,1078.1329054586895
2002-04-05,1080.145071012065
2002-04-08,1077.0450470545563
2002-04-09,1074.8313083651044
2002-04-10,1088.9874272744178
2002-04-11,1074.7381118412281
2002-04-12,1075.696806423736
2002-04-15,1074.3409595697676
2002-04-16,1088.965787560934
2002-04-17,1092.7901425203927
2002-04-18,1091.7327213203648
2002-04-19,1093.7943711021824
2002-04-22,1086.015631245075
2002-04-23,1083.4912286790834
2002-04-24,1084.294918149126
2002-04-25,1081.6188141007892
2002-04-26,1074.797930734694
2002-04-29,1068.286020529584
2002-04-30,1077.1768626093324
2002-05-01,1083.3761094731144
2002-05-02,1091.2372869880219
2002-05-03,1093.6491167322602
2002-05-06,1083.213357315753
2002-05-07,1074.9941034846468
2002-05-08,1090.1562303164196
2002-05-09,1083.2224684166233
2002-05-10,1077.5091534478734
2002-05-13,1090.0358369810956
2002-05-14,1097.0466435787207
2002-05-15,1098.3588511243001
2002-05-16,1103.055937437768
2002-05-17,1104.8378946982286
2002-05-20,1097.5506106510666
2002-05-21,1095.4785657213297
2002-05-22,1098.9923903792837
2002-05-23,1104.9198090478076
2002-05-24,1097.7610432422255
2002-05-27,1096.7202515100328
2002-05-28,1091.3767311095799
2002-05-29,1089.6941691055993
2002-05-30,1085.5510599492486
