Date,EUROPE ex UK HIGH DIVIDEND YIELD
1999-12-22,1116.5954697503255
1999-12-23,1147.1931433134582
1999-12-24,1151.8702231118743
1999-12-27,1146.0021256878392
1999-12-28,1140.3127254208755
1999-12-29,1141.3917749206066
1999-12-30,1148.005661409084
1999-12-31,1148.005661409084
2000-01-03,1153.344069292139
2000-01-04,1136.3526058210996
2000-01-05,1128.4399160914438
2000-01-06,1133.2155856753727
2000-01-07,1148.392478680897
2000-01-10,1152.2132267637458
2000-01-11,1144.2727961703865
2000-01-12,1130.0174839828321
2000-01-13,1132.3740121998724
2000-01-14,1124.560889669454
2000-01-17,1117.345854722484
2000-01-18,1099.2810535648018
2000-01-19,1101.6921079152999
2000-01-20,1098.8184886862325
2000-01-21,1088.5176546059836
2000-01-24,1079.3622977509613
2000-01-25,1062.2832440468453
2000-01-26,1058.088127472078
2000-01-27,1047.7265563357648
2000-01-28,1034.8486075255182
2000-01-31,1010.9104767672391
2000-02-01,1013.5602992920593
2000-02-02,1028.3368287185663
2000-02-03,1050.7046406202123
2000-02-04,1052.0478821912034
2000-02-07,1046.3270556553628
2000-02-08,1072.587094227
2000-02-09,1071.232989013989
2000-02-10,1061.6174295827404
2000-02-11,1052.867296183373
2000-02-14,1046.9900404783511
2000-02-15,1044.6631085572092
2000-02-16,1059.7965274078301
2000-02-17,1071.4273256184456
2000-02-18,1063.1838117428867
2000-02-21,1059.3948590775613
2000-02-22,1087.0089735192344
2000-02-23,1089.1767763633409
2000-02-24,1070.7170332188944
2000-02-25,1060.370330991967
2000-02-28,1043.9241650738975
2000-02-29,1048.9371335293222
2000-03-01,1052.7931416761182
2000-03-02,1055.4824293047627
2000-03-03,1052.885903705136
2000-03-06,1056.6300666987909
2000-03-07,1049.158923712295
2000-03-08,1049.4298183464261
2000-03-09,1051.1539036095346
2000-03-10,1039.41157714165
2000-03-13,1028.658544100552
2000-03-14,1035.7042334544083
2000-03-15,1038.7221123795061
2000-03-16,1081.4692442642995
2000-03-17,1071.7821870436153
2000-03-20,1068.8925851502536
2000-03-21,1078.1551974489223
2000-03-22,1067.0505004992626
2000-03-23,1067.2618875632045
2000-03-24,1082.7383662188793
2000-03-27,1079.2711264832035
2000-03-28,1082.9187437210655
2000-03-29,1070.1693839786078
2000-03-30,1066.26318938936
2000-03-31,1071.814845499374
2000-04-03,1071.6032763545943
2000-04-04,1097.0547004731422
2000-04-05,1092.0007262523181
2000-04-06,1085.631236032796
2000-04-07,1084.910272815455
2000-04-10,1081.6071547471176
2000-04-11,1083.736009282117
2000-04-12,1086.5946469719088
2000-04-13,1090.031907198377
2000-04-14,1076.3541416240678
2000-04-17,1060.3539868885725
2000-04-18,1058.0285898342017
2000-04-19,1042.5084862629333
2000-04-20,1045.7296509684577
2000-04-21,1045.7296509684577
2000-04-24,1045.9542646726609
2000-04-25,1050.0099420163876
2000-04-26,1052.037462443526
2000-04-27,1024.861687224078
2000-04-28,1032.9810099489926
2000-05-01,1033.891813416099
2000-05-02,1039.692223719714
2000-05-03,1015.7432286771758
2000-05-04,1022.5630163031454
2000-05-05,1025.8571855332484
2000-05-08,1027.5190435956904
2000-05-09,1034.923264395092
2000-05-10,1044.9375418927484
2000-05-11,1041.4991949223697
2000-05-12,1049.7091838407555
2000-05-15,1058.7429061819407
2000-05-16,1062.4938242832702
2000-05-17,1036.3756240363214
2000-05-18,1046.9731074298918
2000-05-19,1031.4868419166262
2000-05-22,1037.7826358342634
2000-05-23,1046.3897306414221
2000-05-24,1034.723858819274
2000-05-25,1039.6277340384906
2000-05-26,1046.8300120385534
2000-05-29,1056.95386848128
2000-05-30,1065.255974837729
2000-05-31,1062.8024969928672
2000-06-01,1073.790068577941
2000-06-02,1097.2693156283503
2000-06-05,1096.530406022297
2000-06-06,1109.8758984468677
2000-06-07,1111.1972818552586
2000-06-08,1100.7437367376717
2000-06-09,1100.8749753621707
2000-06-12,1104.213875495561
2000-06-13,1118.7806380464458
2000-06-14,1121.628795334891
2000-06-15,1105.6250808601246
2000-06-16,1108.119725514388
2000-06-19,1106.2310263027425
2000-06-20,1098.671476955028
2000-06-21,1083.149475804686
2000-06-22,1077.3243676233928
2000-06-23,1072.4634608837548
2000-06-26,1076.6770364796994
2000-06-27,1079.723234971188
2000-06-28,1091.3072077796025
2000-06-29,1089.6623544080649
2000-06-30,1104.7465503905084
2000-07-03,1104.5856273813604
2000-07-04,1109.5581318470086
2000-07-05,1112.5466590316241
2000-07-06,1110.8785123890248
2000-07-07,1110.3553540501628
2000-07-10,1118.0217880766836
2000-07-11,1118.0231398784335
2000-07-12,1110.661866702746
2000-07-13,1101.9561165162881
2000-07-14,1106.76530378209
2000-07-17,1104.064903960356
2000-07-18,1098.7239218226955
2000-07-19,1091.765486932159
2000-07-20,1097.358841968197
2000-07-21,1097.6175040279604
2000-07-24,1104.3257686183288
2000-07-25,1112.7529822741292
2000-07-26,1114.5736255399402
2000-07-27,1109.6032868275404
2000-07-28,1100.4678951311107
2000-07-31,1105.5450129387289
2000-08-01,1100.7573924087442
2000-08-02,1098.8577008498637
2000-08-03,1084.8476478611317
2000-08-04,1091.8716236763357
2000-08-07,1109.0354859986885
2000-08-08,1101.8247153617633
2000-08-09,1106.1749570599277
2000-08-10,1118.5226688208816
2000-08-11,1118.396002425467
2000-08-14,1121.51746435724
2000-08-15,1136.3070585171195
2000-08-16,1141.3028411793514
2000-08-17,1140.8752714084358
2000-08-18,1136.7539838413388
2000-08-21,1132.4477641736503
2000-08-22,1127.3474140308497
2000-08-23,1129.564265336848
2000-08-24,1126.2833962389757
2000-08-25,1129.5698429419394
2000-08-28,1123.9559450061683
2000-08-29,1118.6944470654462
2000-08-30,1110.66976406274
2000-08-31,1097.2833662140652
2000-09-01,1115.410891687241
2000-09-04,1122.081125493521
2000-09-05,1104.8720983147027
2000-09-06,1099.5896214851502
2000-09-07,1096.6251590130162
2000-09-08,1080.7253045005402
2000-09-11,1084.8936729990107
2000-09-12,1077.9807301724363
2000-09-13,1073.2345356974258
2000-09-14,1066.3657039225868
2000-09-15,1070.7768070785303
2000-09-18,1051.9734919205805
2000-09-19,1046.9885481307304
2000-09-20,1030.4713132370923
2000-09-21,1025.4431387378554
2000-09-22,1063.5021529799915
2000-09-25,1047.8579374468604
2000-09-26,1056.3630843406354
2000-09-27,1061.755543201577
2000-09-28,1066.2717951274706
2000-09-29,1062.3832860848245
2000-10-02,1074.5354849431358
2000-10-03,1074.4002162117056
2000-10-04,1068.8660443300223
2000-10-05,1072.3374890688228
2000-10-06,1073.8683601238586
2000-10-09,1053.2600569207443
2000-10-10,1062.2723894639896
2000-10-11,1049.4811216155226
2000-10-12,1038.5748268510151
2000-10-13,1033.3992389127463
2000-10-16,1017.3360952321553
2000-10-17,1022.2218440925058
2000-10-18,1010.2360914436208
2000-10-19,1015.4860164466373
2000-10-20,1016.9454782560924
2000-10-23,1017.5158445725593
2000-10-24,1031.9016261077763
2000-10-25,1018.5018158775695
2000-10-26,1014.5090943999754
2000-10-27,1032.5727836628714
2000-10-30,1040.7873667404474
2000-10-31,1061.3206879746776
2000-11-01,1077.3585818125807
2000-11-02,1080.8889705861145
2000-11-03,1087.6133262854212
2000-11-06,1084.379948159232
2000-11-07,1090.0773057089052
2000-11-08,1081.5015343306472
2000-11-09,1081.2495387034949
2000-11-10,1083.7651874762444
2000-11-13,1069.4376928267054
2000-11-14,1085.071720405192
2000-11-15,1087.1285618874972
2000-11-16,1076.5254623730523
2000-11-17,1070.920741863358
2000-11-20,1053.1650351158344
2000-11-21,1054.273797428346
2000-11-22,1033.2879336283759
2000-11-23,1035.131337859923
2000-11-24,1040.888490958448
2000-11-27,1055.2144771130925
2000-11-28,1060.3530397345453
2000-11-29,1063.1106316430248
2000-11-30,1056.8342077904592
2000-12-01,1068.0844339976948
2000-12-04,1068.3395391575307
2000-12-05,1082.3377482546211
2000-12-06,1074.2351098944423
2000-12-07,1079.4143556651163
2000-12-08,1077.6348805628054
2000-12-11,1072.8792781470763
2000-12-12,1070.8950397280737
2000-12-13,1066.5994687981147
2000-12-14,1061.0942144184608
2000-12-15,1062.04631872554
2000-12-18,1070.133689025496
2000-12-19,1079.5033641221949
2000-12-20,1078.092920305885
2000-12-21,1086.8161957156005
2000-12-22,1104.2934239329543
2000-12-25,1104.2934239329543
2000-12-26,1110.8732476678251
2000-12-27,1128.022430521613
2000-12-28,1131.8959119034137
2000-12-29,1147.5915715200185
2001-01-01,1147.5915715200185
2001-01-02,1155.6858837735758
2001-01-03,1151.4302648203034
2001-01-04,1164.6438377133688
2001-01-05,1171.8734044610162
2001-01-08,1172.612507532357
2001-01-09,1154.6674717957942
2001-01-10,1144.7393318015534
2001-01-11,1167.997578679503
2001-01-12,1168.1855756123623
2001-01-15,1164.6803592548843
2001-01-16,1152.5919204869695
2001-01-17,1149.6134816165509
2001-01-18,1161.6578727518438
2001-01-19,1142.224073088736
2001-01-22,1152.168001040524
2001-01-23,1156.1891076726658
2001-01-24,1143.916147415653
2001-01-25,1148.938774913027
2001-01-26,1149.3010479645636
2001-01-29,1147.90272644357
2001-01-30,1155.721640742415
2001-01-31,1170.7031548761113
2001-02-01,1171.7835457887325
2001-02-02,1159.9619873465635
2001-02-05,1172.5898974361367
2001-02-06,1169.0070307159551
2001-02-07,1162.8931878439994
2001-02-08,1149.4472507997423
2001-02-09,1152.554358165029
2001-02-12,1161.1996810665073
2001-02-13,1152.5539270448837
2001-02-14,1146.2874450696238
2001-02-15,1130.7335740882036
2001-02-16,1134.5502905528858
2001-02-19,1143.6673293133576
2001-02-20,1124.2543769261154
2001-02-21,1114.9846166612972
2001-02-22,1098.690852035196
2001-02-23,1086.148453520078
2001-02-26,1098.3831061402936
2001-02-27,1113.5092252432576
2001-02-28,1113.408263393554
2001-03-01,1115.6406602697477
2001-03-02,1119.1844373086174
2001-03-05,1116.5574574453315
2001-03-06,1125.508113550346
2001-03-07,1127.3164288396592
2001-03-08,1134.2767543902582
2001-03-09,1132.359754763905
2001-03-12,1110.4843168243754
2001-03-13,1082.7176177578144
2001-03-14,1057.4656166818465
2001-03-15,1060.5538725461752
2001-03-16,1028.9283409705583
2001-03-19,1022.2646094453067
2001-03-20,1036.9743176169272
2001-03-21,1015.8448686424549
2001-03-22,959.413479262608
2001-03-23,985.2485552463849
2001-03-26,1015.8486020746046
2001-03-27,1039.875433587275
2001-03-28,1021.6687423331313
2001-03-29,1021.0421500025211
2001-03-30,1032.0878944787582
2001-04-02,1028.9295649678988
2001-04-03,1011.9770122237691
2001-04-04,1031.2834718856402
2001-04-05,1040.4438302626663
2001-04-06,1045.7157184972323
2001-04-09,1062.2247546532906
2001-04-10,1065.322418415226
2001-04-11,1059.2799703895635
2001-04-12,1072.645255900605
2001-04-13,1072.645255900605
2001-04-16,1061.8406340758731
2001-04-17,1059.5925470115208
2001-04-18,1062.5490142327199
2001-04-19,1079.195208328164
2001-04-20,1085.7377191416683
2001-04-23,1073.6720310192684
2001-04-24,1081.497637970694
2001-04-25,1083.5552793521272
2001-04-26,1096.4993189087052
2001-04-27,1095.682719203687
2001-04-30,1093.6848523617216
2001-05-01,1099.1424237968329
2001-05-02,1089.7618256900405
2001-05-03,1075.4439209495908
2001-05-04,1079.1406246337228
2001-05-07,1080.9443769321083
2001-05-08,1072.440027437566
2001-05-09,1070.2414760678134
2001-05-10,1088.6821864781182
2001-05-11,1077.202341627177
2001-05-14,1069.8085951660353
2001-05-15,1082.5168211164778
2001-05-16,1089.4790460475904
2001-05-17,1096.4760945281153
2001-05-18,1100.5383513292195
2001-05-21,1102.6859707440874
2001-05-22,1093.4076304146158
2001-05-23,1083.063948634046
2001-05-24,1084.3552357912693
2001-05-25,1076.8311129595795
2001-05-28,1082.8579078837136
2001-05-29,1072.3225396413238
2001-05-30,1071.2120873754884
2001-05-31,1061.2278472192195
2001-06-01,1058.5677890574752
2001-06-04,1061.9508247477045
2001-06-05,1070.3604925756867
2001-06-06,1063.0036989812443
2001-06-07,1064.974700634979
2001-06-08,1062.2082784065285
2001-06-11,1050.9601763733883
2001-06-12,1050.593995627148
2001-06-13,1061.9335255240687
2001-06-14,1061.522002096698
2001-06-15,1059.665858174067
2001-06-18,1045.9328417015106
2001-06-19,1044.633378761706
2001-06-20,1034.467941078066
2001-06-21,1034.8976730977815
2001-06-22,1040.580956093702
2001-06-25,1052.727043603937
2001-06-26,1041.7191544761263
2001-06-27,1035.606258242994
2001-06-28,1029.3089972105565
2001-06-29,1037.6347594716574
2001-07-02,1046.8903642739467
2001-07-03,1039.1008274732694
2001-07-04,1037.2089138325584
2001-07-05,1027.651124334176
2001-07-06,1015.9081741120813
2001-07-09,1021.3753525079169
2001-07-10,1022.8990690854818
2001-07-11,1019.6946126318887
2001-07-12,1015.3837028368682
2001-07-13,1022.8718797045566
2001-07-16,1022.5077643776765
2001-07-17,1013.9840439446438
2001-07-18,1020.2539857101399
2001-07-19,1030.877954866529
2001-07-20,1033.1536306235487
2001-07-23,1031.3131823820963
2001-07-24,1026.948869623492
2001-07-25,1018.4124873914592
2001-07-26,1024.9122912029927
2001-07-27,1032.796354877092
2001-07-30,1044.0023141255324
2001-07-31,1050.9360662472188
2001-08-01,1055.2526801370386
2001-08-02,1050.5141098989627
2001-08-03,1048.0076469134233
2001-08-06,1047.357415358452
2001-08-07,1043.6971052897757
2001-08-08,1031.3684369427287
2001-08-09,1029.5771915079695
2001-08-10,1027.0259385795505
2001-08-13,1038.790968239289
2001-08-14,1049.1425557354382
2001-08-15,1060.5543177818722
2001-08-16,1058.1731654108169
2001-08-17,1044.7203113217677
2001-08-20,1038.4319042097516
2001-08-21,1043.9397611432466
2001-08-22,1057.397197409278
2001-08-23,1053.1351190674727
2001-08-24,1069.3097086061919
2001-08-27,1067.209238621529
2001-08-28,1053.6470216768669
2001-08-29,1057.3594486853078
2001-08-30,1037.7112490668362
2001-08-31,1038.60121058501
2001-09-03,1025.0015635841648
2001-09-04,1016.516868262353
2001-09-05,1004.4329779933472
2001-09-06,991.9544931798736
2001-09-07,982.964937744108
2001-09-10,964.8034028879702
2001-09-11,923.218585270766
2001-09-12,919.3545400705675
2001-09-13,927.7594396769586
2001-09-14,894.9914906069095
2001-09-17,911.1429381439783
2001-09-18,904.5572197668904
2001-09-19,885.7437015783415
2001-09-20,839.8734294827514
2001-09-21,801.7925410899845
2001-09-24,847.8157344061599
2001-09-25,864.6756832787084
2001-09-26,878.3600443479905
2001-09-27,893.6936499653762
2001-09-28,908.5261533779185
2001-10-01,895.7071649319403
2001-10-02,908.535874803372
2001-10-03,912.0594542217856
2001-10-04,934.2170863047446
2001-10-05,930.4399023520883
2001-10-08,930.8492295393052
2001-10-09,928.9106259334446
2001-10-10,945.0635290893202
2001-10-11,947.3314506563546
2001-10-12,948.8087578612428
2001-10-15,927.2856119989508
2001-10-16,935.8644216450818
2001-10-17,946.5604112245777
2001-10-18,928.2413718759185
2001-10-19,903.6714144431425
2001-10-22,912.103940102753
2001-10-23,931.1601949261891
2001-10-24,940.2311885755042
2001-10-25,927.8637743012931
2001-10-26,941.9219594952094
2001-10-29,939.9739259568719
2001-10-30,920.5388743099527
2001-10-31,922.2937903754612
2001-11-01,933.1378159468999
2001-11-02,926.2868081045015
2001-11-05,937.7785318202089
2001-11-06,930.4616975505733
2001-11-07,944.2413328716767
2001-11-08,955.8201634912701
2001-11-09,949.0592577566505
2001-11-12,932.0747315287143
2001-11-13,946.849753840175
2001-11-14,945.3933771439366
2001-11-15,938.2612806082287
2001-11-16,954.5736204678328
2001-11-19,962.6729734805216
2001-11-20,959.8837114146506
2001-11-21,951.8111143175503
2001-11-22,960.9983912009607
2001-11-23,958.6510632195586
2001-11-26,952.5082357721168
2001-11-27,945.7472637373188
2001-11-28,939.8275572614749
2001-11-29,940.7829715753419
2001-11-30,952.6720193334488
2001-12-03,946.3448541341435
2001-12-04,954.7470266628054
2001-12-05,978.8054980806562
2001-12-06,985.5600754850045
2001-12-07,975.4913480694781
2001-12-10,959.1211155461054
2001-12-11,960.4200507823841
2001-12-12,955.509402856972
2001-12-13,943.6079194763677
2001-12-14,941.3231823779014
2001-12-17,967.3493482600456
2001-12-18,962.1700561523769
2001-12-19,950.7677977063371
2001-12-20,944.2467671714938
2001-12-21,948.990217467779
2001-12-24,939.4493434497734
2001-12-25,939.4493434497734
2001-12-26,940.0379941832358
2001-12-27,966.9144824647827
2001-12-28,970.0384857236311
2001-12-31,979.473856920165
2002-01-01,979.473856920165
2002-01-02,984.7720425540252
2002-01-03,996.8030887713716
2002-01-04,994.3414662737752
2002-01-07,981.3042443277604
2002-01-08,976.4705545472569
2002-01-09,976.6028727441728
2002-01-10,971.3919537750228
2002-01-11,973.7623070134418
2002-01-14,955.6713295956283
2002-01-15,959.830226037991
2002-01-16,940.2616074790382
2002-01-17,955.0966671189194
2002-01-18,956.7645975200332
2002-01-21,950.747536090997
2002-01-22,953.0673717018709
2002-01-23,964.5865041335006
2002-01-24,966.8242611012745
2002-01-25,955.271096953036
2002-01-28,959.2369026803534
2002-01-29,945.6502590634697
2002-01-30,935.4276933394752
2002-01-31,946.2994428364115
2002-02-01,949.439457492751
2002-02-04,945.6136909645288
2002-02-05,932.8809130524162
2002-02-06,922.6280950374493
2002-02-07,926.0774383792732
2002-02-08,927.5382788085526
2002-02-11,940.9936870676139
2002-02-12,938.6926328575086
2002-02-13,938.4050004158463
2002-02-14,944.9411194048063
2002-02-15,940.032132698325
2002-02-18,932.6157307030096
2002-02-19,918.1671384573201
2002-02-20,913.9079001025095
2002-02-21,925.3728761390792
2002-02-22,924.0952922298616
2002-02-25,930.782485535155
2002-02-26,935.0727861219443
2002-02-27,946.8999023885872
2002-02-28,953.2563636363457
2002-03-01,960.7864459435419
2002-03-04,985.4953605857484
2002-03-05,980.1707163936074
2002-03-06,988.948829811965
2002-03-07,1000.2521380865501
2002-03-08,1003.0543510862151
2002-03-11,1002.0340905866276
2002-03-12,994.5883807828754
2002-03-13,995.6614402308348
2002-03-14,1003.4566910549463
2002-03-15,1014.7855166262142
2002-03-18,1014.7394628849014
2002-03-19,1023.2039622770429
2002-03-20,1020.59158045572
2002-03-21,1013.0327067856776
2002-03-22,1016.2436737008854
2002-03-25,1006.0398278480168
2002-03-26,1011.8616954275581
2002-03-27,1008.3911337135053
2002-03-28,1019.9712920139909
2002-03-29,1019.9712920139909
2002-04-01,1028.5314435595576
2002-04-02,1026.6385250483852
2002-04-03,1027.8434694635373
2002-04-04,1018.0404411264067
2002-04-05,1012.5490044162201
2002-04-08,995.5371024782554
2002-04-09,998.6346017525219
2002-04-10,1011.1813398432344
2002-04-11,1005.354193533211
2002-04-12,1004.8620668967661
2002-04-15,1012.5934678984311
2002-04-16,1032.5383273062712
2002-04-17,1037.7804009026522
2002-04-18,1041.421007245961
2002-04-19,1043.9601211832946
2002-04-22,1039.0257549618427
2002-04-23,1035.8691993307373
2002-04-24,1031.497760008958
2002-04-25,1021.423027995687
2002-04-26,1019.1541930828993
2002-04-29,1019.8455594105416
2002-04-30,1028.679524555949
2002-05-01,1034.2214533241802
2002-05-02,1027.4416932437107
2002-05-03,1037.2060632194025
2002-05-06,1033.142083897881
2002-05-07,1023.46854774486
2002-05-08,1039.0543878950373
2002-05-09,1034.8749529414727
2002-05-10,1028.3640669757733
2002-05-13,1037.4652507383328
2002-05-14,1040.3388452842003
2002-05-15,1048.7369595681669
2002-05-16,1046.8552308395954
2002-05-17,1057.0967425628435
2002-05-20,1051.2785214351895
2002-05-21,1048.377893217047
2002-05-22,1049.7515163623266
2002-05-23,1047.6455195030255
2002-05-24,1050.0575392167032
2002-05-27,1050.2521437723794
2002-05-28,1054.836683290802
2002-05-29,1056.1682588665014
2002-05-30,1046.9104178062385
2002-05-31,1050.2382085099223
2002-06-03,1045.7803848274764
