Date,EAFE ex UK HIGH DIVIDEND YIELD
1999-05-27,1040.2723819004416
1999-05-28,1041.9526845302605
1999-05-31,1046.3593971837563
1999-06-01,1045.0453333814687
1999-06-02,1040.363989137208
1999-06-03,1047.7774105935243
1999-06-04,1050.2575728028883
1999-06-07,1060.7427899159734
1999-06-08,1073.648791788899
1999-06-09,1079.477886164356
1999-06-10,1075.1341704286574
1999-06-11,1082.8216943150996
1999-06-14,1072.4480995461756
1999-06-15,1074.724074172705
1999-06-16,1074.6751087363114
1999-06-17,1082.6805818867879
1999-06-18,1092.4863018700871
1999-06-21,1095.2787522679914
1999-06-22,1089.4330226267757
1999-06-23,1081.450724025895
1999-06-24,1075.1757254500387
1999-06-25,1081.569263524075
1999-06-28,1075.2446763158737
1999-06-29,1077.6647740009853
1999-06-30,1074.0007410685446
1999-07-01,1081.0158855094453
1999-07-02,1085.1006348045876
1999-07-05,1107.5607543316619
1999-07-06,1108.0310805401418
1999-07-07,1098.779297651545
1999-07-08,1095.3760885919182
1999-07-09,1102.6879899127425
1999-07-12,1098.4797853619318
1999-07-13,1087.567659999668
1999-07-14,1091.0851866195303
1999-07-15,1103.544594280524
1999-07-16,1094.8119743267616
1999-07-19,1091.0292361994138
1999-07-20,1098.4899879659629
1999-07-21,1094.98380762955
1999-07-22,1084.3285862749203
1999-07-23,1069.8448977554035
1999-07-26,1071.7025199625139
1999-07-27,1075.5819073459081
1999-07-28,1078.1371155674653
1999-07-29,1064.0565955850634
1999-07-30,1076.2863711426662
1999-08-02,1072.0510786381567
1999-08-03,1070.8789224317766
1999-08-04,1078.8398014870133
1999-08-05,1064.5836514340833
1999-08-06,1061.2497945403052
1999-08-09,1065.7520365415078
1999-08-10,1054.926300153926
1999-08-11,1051.7452517488011
1999-08-12,1069.6627623368154
1999-08-13,1079.0809145177134
1999-08-16,1085.4478767438525
1999-08-17,1082.0999633476647
1999-08-18,1087.786171662983
1999-08-19,1087.2997933691972
1999-08-20,1101.466848725358
1999-08-23,1104.464062939701
1999-08-24,1104.660838110223
1999-08-25,1110.2549839474116
1999-08-26,1107.043829347146
1999-08-27,1108.6628774380608
1999-08-30,1106.2598352473199
1999-08-31,1095.470905314088
1999-09-01,1108.802967407596
1999-09-02,1102.4312973068716
1999-09-03,1111.8646355619562
1999-09-06,1117.5573264844406
1999-09-07,1116.4592357164365
1999-09-08,1115.0494287566057
1999-09-09,1122.1185175187386
1999-09-10,1119.045097966271
1999-09-13,1105.160615711412
1999-09-14,1103.3100522999837
1999-09-15,1091.7213796619485
1999-09-16,1082.938410404015
1999-09-17,1084.037636749021
1999-09-20,1087.568830332989
1999-09-21,1080.8894266985524
1999-09-22,1076.7939024695534
1999-09-23,1075.4069733504396
1999-09-24,1066.3641991620614
1999-09-27,1073.1019199923412
1999-09-28,1067.1215667023741
1999-09-29,1071.0168607309165
1999-09-30,1079.1291143974893
1999-10-01,1079.4861132882852
1999-10-04,1091.811072573038
1999-10-05,1095.8969433392663
1999-10-06,1103.0192319936339
1999-10-07,1114.6229927574677
1999-10-08,1104.1429411953911
1999-10-11,1102.0207015220622
1999-10-12,1101.2225230321546
1999-10-13,1096.466960018067
1999-10-14,1093.6135292088713
1999-10-15,1085.8013477202446
1999-10-18,1073.3059491149995
1999-10-19,1089.0682441107024
1999-10-20,1093.1586926251528
1999-10-21,1092.7554035544551
1999-10-22,1100.0241437340503
1999-10-25,1093.7154705662463
1999-10-26,1093.5430671990393
1999-10-27,1083.3796408473931
1999-10-28,1101.3440613904454
1999-10-29,1115.355913083488
1999-11-01,1113.535132647695
1999-11-02,1117.408749506506
1999-11-03,1121.759675510091
1999-11-04,1129.3010734052182
1999-11-05,1126.0353001438539
1999-11-08,1121.3812602738292
1999-11-09,1127.3971045722424
1999-11-10,1137.1605062570084
1999-11-11,1145.3605181084006
1999-11-12,1139.721630301155
1999-11-15,1148.2780768200666
1999-11-16,1153.0110751590457
1999-11-17,1164.5383467000702
1999-11-18,1167.011699274376
1999-11-19,1172.613201069474
1999-11-22,1159.8368244983146
1999-11-23,1158.0514822385328
1999-11-24,1144.1670966868426
1999-11-25,1159.3259286467062
1999-11-26,1155.0356187591174
1999-11-29,1143.0797126705097
1999-11-30,1137.6292647155753
1999-12-01,1144.917755202087
1999-12-02,1143.2820877068698
1999-12-03,1155.5090268118931
1999-12-06,1170.6330832261256
1999-12-07,1169.7758619632432
1999-12-08,1167.2108046846322
1999-12-09,1167.2343709197767
1999-12-10,1166.1281341217382
1999-12-13,1164.9195687865617
1999-12-14,1163.5484709585924
1999-12-15,1163.4194775134595
1999-12-16,1185.9475148152053
1999-12-17,1180.7259366249662
1999-12-20,1184.3299277937228
1999-12-21,1183.761548088595
1999-12-22,1197.9762162456702
1999-12-23,1225.8392013065304
1999-12-24,1230.5106438821424
1999-12-27,1227.8420209731053
1999-12-28,1223.5765627488202
1999-12-29,1222.5790344230002
1999-12-30,1233.5076477836576
1999-12-31,1233.5076477836576
2000-01-03,1237.8321519503584
2000-01-04,1218.751060297526
2000-01-05,1202.998471654264
2000-01-06,1195.9948794947854
2000-01-07,1215.6133122763965
2000-01-10,1223.8466604568882
2000-01-11,1216.4096820619056
2000-01-12,1209.11153913671
2000-01-13,1212.6930884528747
2000-01-14,1215.3396538629715
2000-01-17,1215.3304701524432
2000-01-18,1196.5527298478098
2000-01-19,1192.804324249491
2000-01-20,1192.809803648882
2000-01-21,1177.410333342225
2000-01-24,1163.418154519538
2000-01-25,1151.4489012260303
2000-01-26,1155.2525730296286
2000-01-27,1155.7793470213264
2000-01-28,1137.4796571626628
2000-01-31,1112.161666082398
2000-02-01,1120.1750835943408
2000-02-02,1129.2990102824913
2000-02-03,1163.0549663712727
2000-02-04,1164.5687709864824
2000-02-07,1152.300427226148
2000-02-08,1183.3039159010941
2000-02-09,1188.5779842421248
2000-02-10,1178.4159788940494
2000-02-11,1172.4557216305773
2000-02-14,1162.4917941385747
2000-02-15,1151.1747006878845
2000-02-16,1163.8364297887701
2000-02-17,1174.9712923541726
2000-02-18,1165.826643003627
2000-02-21,1158.7306644417044
2000-02-22,1177.7037997798236
2000-02-23,1186.11845416021
2000-02-24,1177.0263061181608
2000-02-25,1166.6678210217785
2000-02-28,1139.6913777420984
2000-02-29,1143.3467744641287
2000-03-01,1157.4226679217472
2000-03-02,1171.6113807554273
2000-03-03,1175.334936875914
2000-03-06,1179.839307452098
2000-03-07,1174.5270744465226
2000-03-08,1165.9577353504299
2000-03-09,1171.6422381897291
2000-03-10,1171.8249884781544
2000-03-13,1156.000703311926
2000-03-14,1152.8620146779756
2000-03-15,1143.0550889974436
2000-03-16,1181.6210853877194
2000-03-17,1179.887964989659
2000-03-20,1183.9533469848666
2000-03-21,1188.9577366855187
2000-03-22,1178.3896307840125
2000-03-23,1179.919170935436
2000-03-24,1200.5876148525886
2000-03-27,1198.3763967140233
2000-03-28,1206.3001801876137
2000-03-29,1190.418582441326
2000-03-30,1174.3057157838696
2000-03-31,1180.580982850823
2000-04-03,1167.2843009684389
2000-04-04,1185.9990983106798
2000-04-05,1185.3382605909633
2000-04-06,1184.9141118839166
2000-04-07,1183.8549077576608
2000-04-10,1184.3097970943625
2000-04-11,1178.88132032287
2000-04-12,1176.5346804766698
2000-04-13,1180.379468756775
2000-04-14,1161.5159678121702
2000-04-17,1139.849270204158
2000-04-18,1143.1591761044563
2000-04-19,1129.630141323912
2000-04-20,1134.163836617795
2000-04-21,1133.4665544261636
2000-04-24,1135.6073451550305
2000-04-25,1134.2850154196153
2000-04-26,1139.9902269865454
2000-04-27,1110.2281112909864
2000-04-28,1117.962169016519
2000-05-01,1116.9100903077822
2000-05-02,1130.8096422730368
2000-05-03,1100.7756911339907
2000-05-04,1100.328668007978
2000-05-05,1107.576908920366
2000-05-08,1102.7304002741414
2000-05-09,1101.228173499321
2000-05-10,1105.8243922593765
2000-05-11,1110.9493779787545
2000-05-12,1120.8891642162253
2000-05-15,1121.1366228476716
2000-05-16,1129.0985516885048
2000-05-17,1097.8116136261017
2000-05-18,1103.0745604518731
2000-05-19,1084.7420693605807
2000-05-22,1088.8217202592002
2000-05-23,1103.5825863636567
2000-05-24,1090.9153898638851
2000-05-25,1101.740085193135
2000-05-26,1111.2559771919377
2000-05-29,1120.9150141867303
2000-05-30,1131.491749592653
2000-05-31,1131.1352424294043
2000-06-01,1141.9634330846568
2000-06-02,1165.6949847424444
2000-06-05,1166.339628179034
2000-06-06,1182.22200298231
2000-06-07,1183.232883598453
2000-06-08,1175.3674570525204
2000-06-09,1176.7714297155935
2000-06-12,1179.5501778296564
2000-06-13,1193.4237311822194
2000-06-14,1198.4218841458023
2000-06-15,1184.803335885966
2000-06-16,1190.5196256878025
2000-06-19,1187.3767922047402
2000-06-20,1180.0052591575372
2000-06-21,1166.0953747345366
2000-06-22,1158.237040384645
2000-06-23,1153.7960708111036
2000-06-26,1158.904460865966
2000-06-27,1166.8204953499046
2000-06-28,1177.909183088376
2000-06-29,1175.5663676809668
2000-06-30,1189.6501467377138
2000-07-03,1189.8989570731244
2000-07-04,1193.4361896801538
2000-07-05,1196.3526815566054
2000-07-06,1194.3914946629302
2000-07-07,1194.7818622298712
2000-07-10,1201.0266937225008
2000-07-11,1198.7900948744232
2000-07-12,1193.7080304671892
2000-07-13,1183.2216087277145
2000-07-14,1188.6568351416045
2000-07-17,1186.6164712542268
2000-07-18,1180.7825925090365
2000-07-19,1174.597466859352
2000-07-20,1181.625805570434
2000-07-21,1182.1770969168895
2000-07-24,1185.5956424585063
2000-07-25,1189.579641069476
2000-07-26,1194.0262953035449
2000-07-27,1188.1548601135485
2000-07-28,1176.2403899842004
2000-07-31,1178.50611425321
2000-08-01,1176.4404422497912
2000-08-02,1175.9045888985083
2000-08-03,1163.1112885588411
2000-08-04,1171.501017695592
2000-08-07,1188.425847779512
2000-08-08,1181.0897329112033
2000-08-09,1183.5595744480481
2000-08-10,1195.4609805203688
2000-08-11,1194.9799991235936
2000-08-14,1198.041419394013
2000-08-15,1211.697372508652
2000-08-16,1216.7420491323458
2000-08-17,1216.9382742682403
2000-08-18,1211.1962015185904
2000-08-21,1206.4738068184722
2000-08-22,1202.7927971387078
2000-08-23,1201.3753311630974
2000-08-24,1198.4824058345168
2000-08-25,1203.1266274662648
2000-08-28,1195.471909775777
2000-08-29,1192.1512480838248
2000-08-30,1182.1277806712653
2000-08-31,1168.2249496645147
2000-09-01,1186.113591517031
2000-09-04,1192.1562733438188
2000-09-05,1175.4271145211433
2000-09-06,1168.8353749561725
2000-09-07,1166.2542747135801
2000-09-08,1152.618584996997
2000-09-11,1154.5454660145856
2000-09-12,1147.444813670199
2000-09-13,1142.1718549416496
2000-09-14,1134.97168001024
2000-09-15,1134.9412794019574
2000-09-18,1115.2484422633054
2000-09-19,1112.6870814824522
2000-09-20,1098.5993973364255
2000-09-21,1092.383792307262
2000-09-22,1124.2295863821023
2000-09-25,1113.6449557782487
2000-09-26,1120.5258144363388
2000-09-27,1124.974285379719
2000-09-28,1129.308964076727
2000-09-29,1126.887328241727
2000-10-02,1138.9798411593595
2000-10-03,1139.9277492108
2000-10-04,1133.9518125694333
2000-10-05,1136.8871667449057
2000-10-06,1136.8202437299656
2000-10-09,1117.269501342088
2000-10-10,1125.7576948421358
2000-10-11,1114.1726288438801
2000-10-12,1103.363500215825
2000-10-13,1098.128534423943
2000-10-16,1084.4278754338118
2000-10-17,1086.1041595440388
2000-10-18,1072.4074353652775
2000-10-19,1077.931823163344
2000-10-20,1082.8452844245812
2000-10-23,1084.1585425447606
2000-10-24,1098.3282729301943
2000-10-25,1085.20956675083
2000-10-26,1080.971269759547
2000-10-27,1096.2914981310603
2000-10-30,1103.417317207325
2000-10-31,1121.5864506598487
2000-11-01,1140.7923316499268
2000-11-02,1145.8434698093079
2000-11-03,1153.55186638455
2000-11-06,1153.0792004399457
2000-11-07,1157.9021936356987
2000-11-08,1147.9921883087334
2000-11-09,1145.8471232786485
2000-11-10,1145.7888497674599
2000-11-13,1131.2289770824043
2000-11-14,1147.5820655265682
2000-11-15,1149.7587712958532
2000-11-16,1141.309050789214
2000-11-17,1136.363318757649
2000-11-20,1120.578508446252
2000-11-21,1119.8214787766904
2000-11-22,1101.462747288778
2000-11-23,1105.6164938502086
2000-11-24,1112.3966426872223
2000-11-27,1125.916659008312
2000-11-28,1129.3123963677679
2000-11-29,1130.6087373428322
2000-11-30,1125.313944627152
2000-12-01,1137.0925957523475
2000-12-04,1137.3515340830643
2000-12-05,1150.9704377131432
2000-12-06,1146.2120673573963
2000-12-07,1150.7725020726964
2000-12-08,1148.4535841547931
2000-12-11,1145.4455351908011
2000-12-12,1145.183942372404
2000-12-13,1141.4193600816016
2000-12-14,1138.1687287098803
2000-12-15,1136.857227018504
2000-12-18,1142.9682867969032
2000-12-19,1150.7403607724646
2000-12-20,1149.7645757733435
2000-12-21,1156.3009579281936
2000-12-22,1173.615467380687
2000-12-25,1174.3644342680693
2000-12-26,1179.9429267782011
2000-12-27,1195.373987363333
2000-12-28,1199.3331770706884
2000-12-29,1213.5557942509681
2001-01-01,1213.5557942509681
2001-01-02,1220.428962865212
2001-01-03,1215.0046704048173
2001-01-04,1230.947395241496
2001-01-05,1236.53036980935
2001-01-08,1234.2509543484937
2001-01-09,1217.7697249171595
2001-01-10,1209.1750321877164
2001-01-11,1226.689119707521
2001-01-12,1227.3128091630651
2001-01-15,1221.6062372505423
2001-01-16,1210.7159697512957
2001-01-17,1210.5884216373188
2001-01-18,1222.7104685861864
2001-01-19,1208.545171644927
2001-01-22,1218.6923082732246
2001-01-23,1221.8487678833947
2001-01-24,1209.0022144105485
2001-01-25,1214.4017479631807
2001-01-26,1214.8536546438804
2001-01-29,1212.6001854514896
2001-01-30,1220.3588964777653
2001-01-31,1235.8850968722934
2001-02-01,1239.6806963707897
2001-02-02,1225.6372837555377
2001-02-05,1234.3937631280653
2001-02-06,1231.022115730275
2001-02-07,1224.8837153869622
2001-02-08,1211.1081557365665
2001-02-09,1210.9942334158286
2001-02-12,1220.049317404436
2001-02-13,1212.2209838475615
2001-02-14,1204.7708786991766
2001-02-15,1189.5467419043566
2001-02-16,1193.8690348558862
2001-02-19,1201.0854387743973
2001-02-20,1182.876813432882
2001-02-21,1175.1390874687447
2001-02-22,1160.881537962942
2001-02-23,1149.8161776782854
2001-02-26,1161.6989390282322
2001-02-27,1174.6102185870193
2001-02-28,1175.3992870133877
2001-03-01,1177.9249710905874
2001-03-02,1179.7709411434907
2001-03-05,1177.200028320892
2001-03-06,1186.4283266494083
2001-03-07,1186.5867539757924
2001-03-08,1190.3257399487281
2001-03-09,1187.7265136732872
2001-03-12,1166.173547282998
2001-03-13,1138.9527648897194
2001-03-14,1114.903091928415
2001-03-15,1116.5173307784587
2001-03-16,1088.7347370560685
2001-03-19,1084.862135433429
2001-03-20,1096.887896091774
2001-03-21,1077.3684295477374
2001-03-22,1023.2267390888003
2001-03-23,1046.2623668705683
2001-03-26,1076.7707902621516
2001-03-27,1096.4871844185423
2001-03-28,1080.3258801402847
2001-03-29,1078.0214782735034
2001-03-30,1087.5689541232698
2001-04-02,1083.8267690199896
2001-04-03,1067.8838112028172
2001-04-04,1086.616781962346
2001-04-05,1096.1121650642867
2001-04-06,1101.4924481895368
2001-04-09,1113.8016824562626
2001-04-10,1117.6458616485415
2001-04-11,1117.1664274720379
2001-04-12,1132.4352131508747
2001-04-13,1131.70293793256
2001-04-16,1122.1353293281802
2001-04-17,1118.8930034635223
2001-04-18,1124.1531057747693
2001-04-19,1142.8082275219476
2001-04-20,1149.5894926968247
2001-04-23,1136.6361718100502
2001-04-24,1142.8544839445913
2001-04-25,1144.0068032499369
2001-04-26,1157.7258021268942
2001-04-27,1157.9514200449414
2001-04-30,1157.6205750931242
2001-05-01,1164.4708845156056
2001-05-02,1158.9919087314465
2001-05-03,1147.9311680594976
2001-05-04,1149.6096532776562
2001-05-07,1152.187978772386
2001-05-08,1144.7453785835667
2001-05-09,1142.2372716263783
2001-05-10,1160.0918824891096
2001-05-11,1149.31587592484
2001-05-14,1140.0509042851388
2001-05-15,1150.8860788534064
2001-05-16,1157.732144209762
2001-05-17,1167.471033305449
2001-05-18,1168.4716864616803
2001-05-21,1171.8789118781572
2001-05-22,1162.2549834562676
2001-05-23,1152.6118567703786
2001-05-24,1153.2902467633915
2001-05-25,1145.3569952156636
2001-05-28,1151.6498236470677
2001-05-29,1140.5553667217423
2001-05-30,1137.7411878833277
2001-05-31,1127.9178539585735
2001-06-01,1124.6508228402975
2001-06-04,1128.6453096844102
2001-06-05,1138.4529386984245
2001-06-06,1133.7313898375057
2001-06-07,1134.9033002077929
2001-06-08,1132.4770832846655
2001-06-11,1120.9183402140625
2001-06-12,1116.5400761134913
2001-06-13,1127.3204338234202
2001-06-14,1126.5766810427053
2001-06-15,1124.001037280431
2001-06-18,1109.5442376463407
2001-06-19,1107.8713450280864
2001-06-20,1096.3326320329659
2001-06-21,1095.6953253706108
2001-06-22,1101.5768867660197
2001-06-25,1113.0626816191302
2001-06-26,1101.087751780967
2001-06-27,1093.9295489830597
2001-06-28,1089.18255095157
2001-06-29,1100.9822256161697
2001-07-02,1110.675705661858
2001-07-03,1104.14927494853
2001-07-04,1100.6688720742611
2001-07-05,1085.768400165948
2001-07-06,1070.4565682757668
2001-07-09,1074.2921024463512
2001-07-10,1077.2606804969062
2001-07-11,1071.5461219605406
2001-07-12,1067.5916210332043
2001-07-13,1074.7626836937488
2001-07-16,1075.8226054328181
2001-07-17,1066.0768636713146
2001-07-18,1071.8479280344516
2001-07-19,1080.905089108858
2001-07-20,1078.6800698552063
2001-07-23,1077.9796087090936
2001-07-24,1072.777825390188
2001-07-25,1062.4095255272352
2001-07-26,1066.230607653711
2001-07-27,1075.441214487661
2001-07-30,1087.5428053696494
2001-07-31,1096.6638683931992
2001-08-01,1105.03067895738
2001-08-02,1103.0606236635767
2001-08-03,1097.6738012746184
2001-08-06,1098.7597943833593
2001-08-07,1095.9891317261975
2001-08-08,1084.0402755357263
2001-08-09,1079.7521668758723
2001-08-10,1077.8584338243647
2001-08-13,1087.886071255157
2001-08-14,1099.5797981753003
2001-08-15,1110.831564782246
2001-08-16,1104.6633747409064
2001-08-17,1093.9768575151006
2001-08-20,1087.3577358065772
2001-08-21,1093.1597763579082
2001-08-22,1104.0629291578407
2001-08-23,1099.311031129812
2001-08-24,1115.6423823838818
2001-08-27,1113.6679549547237
2001-08-28,1100.3127574014368
2001-08-29,1103.794905028716
2001-08-30,1083.150447890672
2001-08-31,1080.2207634037402
2001-09-03,1064.8120268825253
2001-09-04,1058.7933635455697
2001-09-05,1041.9402387360926
2001-09-06,1026.1734396951663
2001-09-07,1015.7249182944787
2001-09-10,1000.6809519006982
2001-09-11,961.1125645161733
2001-09-12,949.1283832162201
2001-09-13,960.0685870461843
2001-09-14,928.3148048232803
2001-09-17,938.2038949148482
2001-09-18,931.6181049132256
2001-09-19,919.6339548359714
2001-09-20,879.3127841189225
2001-09-21,844.2517572845958
2001-09-24,887.3371839051589
2001-09-25,903.8570903102203
2001-09-26,912.7004721137835
2001-09-27,924.5630219158055
2001-09-28,941.3526237730334
2001-10-01,930.1320980571177
2001-10-02,941.3203390305513
2001-10-03,942.9709346572786
2001-10-04,964.7294182899717
2001-10-05,964.9868708376566
2001-10-08,962.9772314246333
2001-10-09,964.2210161055009
2001-10-10,979.5364335138424
2001-10-11,983.0475904381142
2001-10-12,983.8029960456106
2001-10-15,963.5746963984502
2001-10-16,976.536661334012
2001-10-17,990.7056454921126
2001-10-18,970.0815847005645
2001-10-19,947.519632012625
2001-10-22,956.3236738820208
2001-10-23,976.5633301562119
2001-10-24,986.4781450396641
2001-10-25,973.1681003209874
2001-10-26,987.1940630701554
2001-10-29,983.0159556629071
2001-10-30,964.353968754434
2001-10-31,967.534344066975
2001-11-01,978.8589366497274
2001-11-02,972.3521223452288
2001-11-05,984.7440024678087
2001-11-06,982.5792989523752
2001-11-07,994.4803015048312
2001-11-08,1007.9009572895035
2001-11-09,1000.0440205909073
2001-11-12,984.997219996392
2001-11-13,1000.1676257480518
2001-11-14,1001.9816672974322
2001-11-15,1000.6991161095384
2001-11-16,1011.5894402003906
2001-11-19,1019.3905771846214
2001-11-20,1014.7740268569561
2001-11-21,1003.7362289389337
2001-11-22,1012.8646416824283
2001-11-23,1010.7528446293902
2001-11-26,1007.596041910565
2001-11-27,1001.4070425630106
2001-11-28,994.2762009621765
2001-11-29,994.1273040638989
2001-11-30,1008.8176284032556
2001-12-03,1001.2909496033301
2001-12-04,1009.2910373870689
2001-12-05,1033.007198589148
2001-12-06,1036.8598699501188
2001-12-07,1028.233313329813
2001-12-10,1012.9587932372262
2001-12-11,1012.9271480010236
2001-12-12,1010.4626804110612
2001-12-13,996.1875174802016
2001-12-14,992.6970203628376
2001-12-17,1016.6401387488677
2001-12-18,1012.0075285280195
2001-12-19,1003.0355290803553
2001-12-20,996.345874146712
2001-12-21,1000.1957292453592
2001-12-24,992.9368011227609
2001-12-25,993.3463102242033
2001-12-26,993.36174312463
2001-12-27,1018.0475644896803
2001-12-28,1021.157610544958
2001-12-31,1029.6575269677282
2002-01-01,1029.6575269677282
2002-01-02,1036.1485904515682
2002-01-03,1047.1686476893997
2002-01-04,1045.0843323902232
2002-01-07,1032.1157855323615
2002-01-08,1026.036748568388
2002-01-09,1023.5192717520847
2002-01-10,1018.2773426165681
2002-01-11,1019.8033181486994
2002-01-14,1002.7721588533732
2002-01-15,1006.9895584899281
2002-01-16,989.7908793628329
2002-01-17,1001.6805282753897
2002-01-18,1002.8009258844374
2002-01-21,999.3631172218013
2002-01-22,1002.2142282045526
2002-01-23,1010.6393089893124
2002-01-24,1013.3337924026797
2002-01-25,1002.690012702768
2002-01-28,1006.4943956582796
2002-01-29,996.8649998083828
2002-01-30,983.9039827520675
2002-01-31,991.9680561295022
2002-02-01,993.1654961081504
2002-02-04,990.4094391085544
2002-02-05,977.0866525812719
2002-02-06,967.3117242936095
2002-02-07,970.8612855956321
2002-02-08,975.2990398354742
2002-02-11,988.794634578582
2002-02-12,986.0766975271755
2002-02-13,987.204889037126
2002-02-14,996.193429128737
2002-02-15,990.5653570750474
2002-02-18,983.3231132731662
2002-02-19,968.9702229699891
2002-02-20,964.0243611136698
2002-02-21,973.7564937375334
2002-02-22,971.1207077102189
2002-02-25,976.9176769213569
2002-02-26,981.2744993454905
2002-02-27,991.3308587383303
2002-02-28,997.1747299856596
2002-03-01,1004.5515103243476
2002-03-04,1030.5066068100664
2002-03-05,1026.2723236803572
2002-03-06,1034.496459120001
2002-03-07,1047.3935130008024
2002-03-08,1048.0761425526246
2002-03-11,1045.1062116336102
2002-03-12,1036.824598159189
2002-03-13,1037.118536695596
2002-03-14,1045.179996737954
2002-03-15,1055.059801450215
2002-03-18,1057.3567169967723
2002-03-19,1065.840062263051
2002-03-20,1063.4815088364269
2002-03-21,1055.2322466967241
2002-03-22,1057.7733928970283
2002-03-25,1048.4517099691711
2002-03-26,1050.116018838405
2002-03-27,1048.5044535777902
2002-03-28,1060.648013197931
2002-03-29,1060.3583436056056
2002-04-01,1067.285921120677
2002-04-02,1063.191157218428
2002-04-03,1063.2707334055206
2002-04-04,1054.8955701337936
2002-04-05,1049.4005555122108
2002-04-08,1031.527495162429
2002-04-09,1034.321845926459
2002-04-10,1046.85861155469
2002-04-11,1041.6656469462134
2002-04-12,1041.856262743703
2002-04-15,1049.0677760864367
2002-04-16,1067.3858727814404
2002-04-17,1075.2203416715702
2002-04-18,1078.9292590763066
2002-04-19,1081.7710692539479
2002-04-22,1076.5234131494683
2002-04-23,1074.1183253586858
2002-04-24,1069.6334198714953
2002-04-25,1060.933409025358
2002-04-26,1058.1789888000983
2002-04-29,1055.9198760791874
2002-04-30,1063.1950151492483
2002-05-01,1068.692377631933
2002-05-02,1062.2510744137712
2002-05-03,1070.3163304448258
2002-05-06,1067.2864945362294
2002-05-07,1058.438480520994
2002-05-08,1073.8439431655022
2002-05-09,1070.5633800750277
2002-05-10,1065.6289706146397
2002-05-13,1072.3769329228303
2002-05-14,1075.1559846419236
2002-05-15,1085.8860284536393
2002-05-16,1085.6168226097632
2002-05-17,1096.4822792745651
2002-05-20,1090.0915786972355
2002-05-21,1087.096412422731
2002-05-22,1088.4316261503964
2002-05-23,1085.780800600751
2002-05-24,1087.5484239082082
2002-05-27,1088.363375825998
2002-05-28,1092.846586087217
2002-05-29,1094.7018283553898
2002-05-30,1086.5054621070678
