Date,EUROPE HIGH DIVIDEND YIELD CAPPED
2006-11-15,1163.1751768312065
2006-11-16,1164.7352758068312
2006-11-17,1160.4694091677216
2006-11-20,1162.271118014161
2006-11-21,1164.2091479433138
2006-11-22,1170.5912173713364
2006-11-23,1168.5671400096098
2006-11-24,1172.6136458682718
2006-11-27,1159.6715180223869
2006-11-28,1160.5359798967174
2006-11-29,1173.6645370315402
2006-11-30,1174.1608337662626
2006-12-01,1171.7810096141316
2006-12-04,1177.7053266652651
2006-12-05,1183.6829442728244
2006-12-06,1185.9235523134016
2006-12-07,1192.8115486741624
2006-12-08,1197.1801975200917
2006-12-11,1194.6094918843473
2006-12-12,1200.942733960774
2006-12-13,1208.6639655088761
2006-12-14,1212.460012036259
2006-12-15,1212.3948603995289
2006-12-18,1207.6395213875808
2006-12-19,1211.0001496836223
2006-12-20,1216.0748208079237
2006-12-21,1213.535257626781
2006-12-22,1207.4353574832078
2006-12-25,1207.4353574832078
2006-12-26,1205.3423530927262
2006-12-27,1217.8773759451885
2006-12-28,1220.7503248186883
2006-12-29,1218.3997045533056
2007-01-01,1218.3997045533056
2007-01-02,1246.7602584177127
2007-01-03,1239.812746120464
2007-01-04,1228.2541775675334
2007-01-05,1206.4679737372398
2007-01-08,1207.5882942786807
2007-01-09,1212.5877520453244
2007-01-10,1198.064032815441
2007-01-11,1212.354039526947
2007-01-12,1222.8698527818692
2007-01-15,1230.961624491155
2007-01-16,1222.6306573952709
2007-01-17,1222.2518855630929
2007-01-18,1221.3829328676698
2007-01-19,1228.5353553820528
2007-01-22,1225.4888745948267
2007-01-23,1233.079306631637
2007-01-24,1239.1885891774016
2007-01-25,1236.1054904534963
2007-01-26,1220.656671341276
2007-01-29,1225.8760345727865
2007-01-30,1230.9019037765254
2007-01-31,1226.9604497738799
2007-02-01,1243.062267984088
2007-02-02,1245.9355649337622
2007-02-05,1241.726087268857
2007-02-06,1250.4438289838924
2007-02-07,1260.0004975572654
2007-02-08,1251.27883542398
2007-02-09,1252.833286249356
2007-02-12,1242.084505088715
2007-02-13,1248.90696148415
2007-02-14,1266.6490305165594
2007-02-15,1262.3018708457348
2007-02-16,1258.6573525337774
2007-02-19,1264.0506419165415
2007-02-20,1262.738099733999
2007-02-21,1254.120235162735
2007-02-22,1254.3438147421925
2007-02-23,1262.1698735111895
2007-02-26,1267.656683455409
2007-02-27,1241.979620849399
2007-02-28,1215.074557228501
2007-03-01,1200.0745300842989
2007-03-02,1193.9142218397715
2007-03-05,1174.9605517313057
2007-03-06,1185.6166897801202
2007-03-07,1196.6785097340517
2007-03-08,1211.4692211109375
2007-03-09,1214.5074361443267
2007-03-12,1212.7954857302846
2007-03-13,1199.8120829888132
2007-03-14,1169.1857574870237
2007-03-15,1193.7748611384334
2007-03-16,1198.0207696576806
2007-03-19,1215.207822188892
2007-03-20,1226.0577752116603
2007-03-21,1232.9870748941264
2007-03-22,1257.1206436289701
2007-03-23,1257.1220663895822
2007-03-26,1249.2564574569321
2007-03-27,1249.3084078911022
2007-03-28,1241.7997787138927
2007-03-29,1251.6748939548395
2007-03-30,1249.1347878673303
2007-04-02,1260.9035484556596
2007-04-03,1274.192409446615
2007-04-04,1274.5693946089498
2007-04-05,1280.9872736738967
2007-04-06,1280.9872736738967
2007-04-09,1274.2799471041703
2007-04-10,1289.5224149285214
2007-04-11,1290.481973877121
2007-04-12,1291.5517656955278
2007-04-13,1300.2250166305519
2007-04-16,1319.5516913946822
2007-04-17,1324.1241595616234
2007-04-18,1318.6860785362792
2007-04-19,1313.6214462546436
2007-04-20,1332.8787667494923
2007-04-23,1326.4511048030297
2007-04-24,1319.648492274343
2007-04-25,1333.5402706451807
2007-04-26,1330.8451599287885
2007-04-27,1329.2419565828197
2007-04-30,1332.1826592853176
2007-05-01,1326.0846450248396
2007-05-02,1333.535910660136
2007-05-03,1335.9225723053733
2007-05-04,1344.1940843657535
2007-05-07,1347.186000546677
2007-05-08,1328.5652510741945
2007-05-09,1332.5775556477126
2007-05-10,1319.6513524049549
2007-05-11,1328.3477443132695
2007-05-14,1327.1611236955678
2007-05-15,1336.3763710146677
2007-05-16,1328.426188042621
2007-05-17,1323.4107531309137
2007-05-18,1336.0264122462065
2007-05-21,1330.8825218749855
2007-05-22,1331.85720215017
2007-05-23,1348.0799860468198
2007-05-24,1333.306600559473
2007-05-25,1334.9419411928188
2007-05-28,1337.727404947346
2007-05-29,1343.041264729226
2007-05-30,1336.1973159079732
2007-05-31,1344.8176951678802
2007-06-01,1353.659228153226
2007-06-04,1355.5881482005311
2007-06-05,1354.1243034166293
2007-06-06,1335.0908495556168
2007-06-07,1320.4728641272334
2007-06-08,1312.607361348008
2007-06-11,1318.5869044170481
2007-06-12,1306.583602932583
2007-06-13,1309.2001735300541
2007-06-14,1329.9230777442087
2007-06-15,1348.8924178506593
2007-06-18,1346.9618132959333
2007-06-19,1344.2452481763817
2007-06-20,1349.041717629182
2007-06-21,1334.5296524909381
2007-06-22,1331.6981965178331
2007-06-25,1334.0336906947073
2007-06-26,1328.5716272763666
2007-06-27,1319.5977967583726
2007-06-28,1331.7436639322354
2007-06-29,1342.7281708457783
2007-07-02,1347.673212675048
2007-07-03,1356.74784986792
2007-07-04,1363.8208276791588
2007-07-05,1350.9561909748452
2007-07-06,1364.4320972961652
2007-07-09,1368.066467346878
2007-07-10,1360.3798794123127
2007-07-11,1357.5326254548686
2007-07-12,1372.400947310599
2007-07-13,1381.3539674617896
2007-07-16,1384.9391948201537
2007-07-17,1382.2099277590846
2007-07-18,1370.6293513705973
2007-07-19,1382.0581677827138
2007-07-20,1366.9296839437204
2007-07-23,1374.996952864594
2007-07-24,1353.371457868047
2007-07-25,1331.4754631616452
2007-07-26,1297.3493384429482
2007-07-27,1286.8467741279383
2007-07-30,1281.0304579289746
2007-07-31,1310.8470675610458
2007-08-01,1288.6400054814007
2007-08-02,1302.4524273568243
2007-08-03,1292.3413185891534
2007-08-06,1283.917813882068
2007-08-07,1304.8524724012595
2007-08-08,1333.9267205106144
2007-08-09,1297.4073162928169
2007-08-10,1250.047385541281
2007-08-13,1277.1231592189222
2007-08-14,1256.1841228317376
2007-08-15,1245.99684051356
2007-08-16,1199.5825166812026
2007-08-17,1246.0548609153038
2007-08-20,1246.4399957225905
2007-08-21,1244.9030826940304
2007-08-22,1264.547758353065
2007-08-23,1272.788188457419
2007-08-24,1279.509560800546
2007-08-27,1280.9055204390481
2007-08-28,1254.4853884852114
2007-08-29,1262.5986331539796
2007-08-30,1274.4028557239772
2007-08-31,1289.6854919769623
2007-09-03,1292.3758664096413
2007-09-04,1298.479666804607
2007-09-05,1279.9298527718136
2007-09-06,1285.9014233394432
2007-09-07,1263.8560552126262
2007-09-10,1257.6707348030352
2007-09-11,1283.4200601132516
2007-09-12,1292.5185264379506
2007-09-13,1304.101802223516
2007-09-14,1286.3995483338115
2007-09-17,1265.457742688085
2007-09-18,1283.9265036150832
2007-09-19,1323.6419071497915
2007-09-20,1327.2384362591035
2007-09-21,1330.7447331937306
2007-09-24,1323.103590085257
2007-09-25,1311.1619475887085
2007-09-26,1321.8647615786142
2007-09-27,1337.5683170848815
2007-09-28,1339.9423074410806
2007-10-01,1350.7368777544982
2007-10-02,1350.9564514749784
2007-10-03,1353.185652661978
2007-10-04,1359.2722015963263
2007-10-05,1369.314565570399
2007-10-08,1356.2434821333327
2007-10-09,1365.3862944682387
2007-10-10,1368.5942571658725
2007-10-11,1380.6152439285315
2007-10-12,1377.1753881255236
2007-10-15,1366.880236590551
2007-10-16,1354.4383085585764
2007-10-17,1364.9956821230605
2007-10-18,1358.951474623676
2007-10-19,1347.0350352796556
2007-10-22,1322.5783330824954
2007-10-23,1341.7000135882079
2007-10-24,1333.5802729606612
2007-10-25,1353.9581652068996
2007-10-26,1371.9799912063847
2007-10-29,1382.7833719681898
2007-10-30,1383.1736483270518
2007-10-31,1401.478899253049
2007-11-01,1369.9560855514608
2007-11-02,1358.632280988869
2007-11-05,1348.98269697299
2007-11-06,1354.4705847104187
2007-11-07,1355.1428539765077
2007-11-08,1337.4137553718444
2007-11-09,1310.9435316031543
2007-11-12,1308.2818772004043
2007-11-13,1325.7277017031836
2007-11-14,1335.4181130315199
2007-11-15,1316.7891886721688
2007-11-16,1307.1197742033862
2007-11-19,1286.1276020010996
2007-11-20,1311.452067565366
2007-11-21,1283.7202469577971
2007-11-22,1294.3521545722167
2007-11-23,1310.1835298509313
2007-11-26,1302.870961460202
2007-11-27,1304.0735004310218
2007-11-28,1329.1959018119728
2007-11-29,1330.6283787628329
2007-11-30,1340.0372257334354
2007-12-03,1334.9812412190777
2007-12-04,1319.1064944176705
2007-12-05,1333.2830869712946
2007-12-06,1337.3307783726693
2007-12-07,1352.2783215497975
2007-12-10,1367.2433322270158
2007-12-11,1354.2443781479776
2007-12-12,1358.4912034253462
2007-12-13,1313.302639604288
2007-12-14,1307.2009421826253
2007-12-17,1279.4938871531108
2007-12-18,1280.5832107927386
2007-12-19,1270.575784573096
2007-12-20,1268.0423553027588
2007-12-21,1284.6783026534445
2007-12-24,1289.452807425075
2007-12-25,1289.452807425075
2007-12-26,1296.5920874800686
2007-12-27,1306.5294353985169
2007-12-28,1313.968147155672
2007-12-31,1306.0175446028613
2008-01-01,1306.0175446028613
2008-01-02,1298.896725635856
2008-01-03,1299.319990382258
2008-01-04,1280.9544702675669
2008-01-07,1281.2514037430194
2008-01-08,1279.8051528696628
2008-01-09,1259.1969722911383
2008-01-10,1253.12705034449
2008-01-11,1255.3973311649706
2008-01-14,1261.502054872886
2008-01-15,1226.8151021839915
2008-01-16,1208.6967191054055
2008-01-17,1205.4946866069793
2008-01-18,1178.6161530873915
2008-01-21,1098.989620246775
2008-01-22,1138.9630954097306
2008-01-23,1097.3534233687435
2008-01-24,1168.9370885535168
2008-01-25,1161.8880990303887
2008-01-28,1157.5934113365017
2008-01-29,1175.3650585791431
2008-01-30,1171.196178546869
2008-01-31,1165.4975542386333
2008-02-01,1185.2463039891793
2008-02-04,1188.4027224173037
2008-02-05,1138.3031151621776
2008-02-06,1141.263162100673
2008-02-07,1108.7802457844034
2008-02-08,1111.4776815869052
2008-02-11,1096.6361812531463
2008-02-12,1141.198397114972
2008-02-13,1140.1009258680767
2008-02-14,1141.3385699588061
2008-02-15,1118.4305900767408
2008-02-18,1141.4259994059482
2008-02-19,1149.0034191066175
2008-02-20,1128.34870437968
2008-02-21,1145.0551040126131
2008-02-22,1138.9388789533123
2008-02-25,1166.30961286971
2008-02-26,1192.0029097600143
2008-02-27,1199.4197779589724
2008-02-28,1181.0259844623893
2008-02-29,1163.4791180753084
2008-03-03,1145.382509422233
2008-03-04,1131.5592246759293
2008-03-05,1157.4670753375044
2008-03-06,1140.3484941440954
2008-03-07,1129.5510423014337
2008-03-10,1119.6928240431594
2008-03-11,1138.9377738698167
2008-03-12,1166.9925572006543
2008-03-13,1152.524794075386
2008-03-14,1138.1934795871223
2008-03-17,1092.777528038039
2008-03-18,1142.2421954480958
2008-03-19,1121.674267586262
2008-03-20,1110.0077008850217
2008-03-21,1110.0077008850217
2008-03-24,1109.7064373061999
2008-03-25,1165.8363065232518
2008-03-26,1164.6747585882163
2008-03-27,1182.4848137619997
2008-03-28,1171.0362978965995
2008-03-31,1171.0550828332284
2008-04-01,1201.5289070161282
2008-04-02,1224.295074595953
2008-04-03,1214.4587675362677
2008-04-04,1223.0585430667602
2008-04-07,1232.2736387650752
2008-04-08,1221.7951516419273
2008-04-09,1217.7281136000834
2008-04-10,1212.6371372036685
2008-04-11,1197.6656599801884
2008-04-14,1188.6557906528133
2008-04-15,1184.4534857517613
2008-04-16,1218.879815934314
2008-04-17,1214.6615572055719
2008-04-18,1238.0148790297385
2008-04-21,1230.905702702304
2008-04-22,1227.1557470985806
2008-04-23,1218.2636306791387
2008-04-24,1208.8539483356842
2008-04-25,1221.4387617227994
2008-04-28,1227.7867672819193
2008-04-29,1215.6983377867202
2008-04-30,1221.6636640150282
2008-05-01,1214.887110343962
2008-05-02,1239.527921463459
2008-05-05,1241.882759200787
2008-05-06,1237.4657980251998
2008-05-07,1234.10624813467
2008-05-08,1230.3393018669456
2008-05-09,1215.3679002790975
2008-05-12,1225.2635297096047
2008-05-13,1216.9932901644866
2008-05-14,1218.8897378895567
2008-05-15,1221.9484480001615
2008-05-16,1231.3285871434957
2008-05-19,1232.0357229900517
2008-05-20,1221.2291783167232
2008-05-21,1215.1232985640474
2008-05-22,1220.1109568592515
2008-05-23,1209.1579293768852
2008-05-26,1209.0977707058125
2008-05-27,1198.4245444639182
2008-05-28,1199.936523825451
2008-05-29,1192.016917094719
2008-05-30,1196.4555895917927
2008-06-02,1177.2216664693117
2008-06-03,1180.2708710683598
2008-06-04,1165.1352675206615
2008-06-05,1171.8571220766569
2008-06-06,1154.6206350764287
2008-06-09,1142.6334272579652
2008-06-10,1119.2048358863844
2008-06-11,1099.606077736889
2008-06-12,1105.4076452766558
2008-06-13,1109.2546034145203
2008-06-16,1114.1852252705637
2008-06-17,1122.5500409561284
2008-06-18,1101.2151661511414
2008-06-19,1089.330452876468
2008-06-20,1079.0695210575884
2008-06-23,1065.410596540232
2008-06-24,1070.5957255849823
2008-06-25,1088.004093981113
2008-06-26,1063.1382070632833
2008-06-27,1056.2948920249983
2008-06-30,1061.3056679645854
2008-07-01,1037.7452855605425
2008-07-02,1048.6700304858402
2008-07-03,1055.5648808558126
2008-07-04,1032.9989389676539
2008-07-07,1040.7958139908108
2008-07-08,1028.8555469357768
2008-07-09,1055.0859955728422
2008-07-10,1038.495748456255
2008-07-11,1012.082070076839
2008-07-14,1018.8164481762616
2008-07-15,994.6122726525107
2008-07-16,995.039587054394
2008-07-17,1034.60563323688
2008-07-18,1065.5796538550192
2008-07-21,1072.0257020857748
2008-07-22,1056.4986196306322
2008-07-23,1085.094262271847
2008-07-24,1068.3630190248657
2008-07-25,1058.3765432377813
2008-07-28,1042.138623697036
2008-07-29,1031.8438748028632
2008-07-30,1045.0687995873043
2008-07-31,1049.6055314554762
2008-08-01,1038.7546670914392
2008-08-04,1033.1195175767916
2008-08-05,1066.549681955514
2008-08-06,1072.8586969562748
2008-08-07,1066.1272039350572
2008-08-08,1052.4086858423468
2008-08-11,1069.6482018343174
2008-08-12,1059.727331005611
2008-08-13,1019.1512092333893
2008-08-14,1024.1320075175522
2008-08-15,1015.4926803483974
2008-08-18,1013.7171098743095
2008-08-19,978.7894746878471
2008-08-20,982.2163478852061
2008-08-21,978.5217357365053
2008-08-22,999.0586392741297
2008-08-25,990.3126519194846
2008-08-26,981.3550139943587
2008-08-27,987.6119447654165
2008-08-28,1009.250855477828
2008-08-29,1012.8507597368942
2008-09-01,1001.6382343496522
2008-09-02,1014.1895559583442
2008-09-03,995.4483775146123
2008-09-04,962.4040844521727
2008-09-05,934.9920506301319
2008-09-08,975.9492854890707
2008-09-09,972.8537065970099
2008-09-10,953.865300095161
2008-09-11,933.3180441045482
2008-09-12,964.0770811060366
2008-09-15,919.2999575774083
2008-09-16,885.3697936709444
2008-09-17,866.8347438225926
2008-09-18,869.6522922636883
2008-09-19,976.0848757104342
2008-09-22,966.6283780251459
2008-09-23,949.3141309144437
2008-09-24,941.7981950887904
2008-09-25,968.242227149115
2008-09-26,946.2355471452244
2008-09-29,875.5718711614993
2008-09-30,863.7164504207831
2008-10-01,875.5244346232274
2008-10-02,862.088030040382
2008-10-03,900.2277671926516
2008-10-06,809.2737306531155
2008-10-07,800.1248324831014
2008-10-08,751.6681747285679
2008-10-09,738.8351830719967
2008-10-10,661.8748408955772
2008-10-13,727.0755661718872
2008-10-14,749.9628351407238
2008-10-15,702.7074396928426
2008-10-16,654.5317752049974
2008-10-17,679.060923709397
2008-10-20,698.7476873275442
2008-10-21,689.0181165774975
2008-10-22,640.6653884582872
2008-10-23,640.2560601253184
2008-10-24,593.2325029877092
2008-10-27,561.4236173104501
2008-10-28,557.2724161739159
2008-10-29,631.098386947059
2008-10-30,644.7105826427328
2008-10-31,648.8306592174259
2008-11-03,654.337187469632
2008-11-04,700.6496006334916
2008-11-05,696.5171047086643
2008-11-06,644.2421521951079
2008-11-07,655.152616599448
2008-11-10,654.7998220574575
2008-11-11,614.0935433012678
2008-11-12,594.144689692107
2008-11-13,592.2657933297137
2008-11-14,603.0076738472015
2008-11-17,583.740402129828
2008-11-18,587.3108032722289
2008-11-19,559.2527532730304
2008-11-20,537.1359409340192
2008-11-21,520.9131641700797
2008-11-24,582.4319200983701
2008-11-25,597.8096767087907
2008-11-26,592.4278543280907
2008-11-27,611.5841509952842
2008-11-28,605.8257561783173
2008-12-01,563.0565844146762
2008-12-02,585.7316384343168
2008-12-03,586.490861103188
2008-12-04,587.2325412371022
2008-12-05,557.7621217820592
2008-12-08,616.1243429660991
2008-12-09,625.6377737211245
2008-12-10,630.1437901989971
2008-12-11,634.8213307936372
2008-12-12,616.4203865214629
2008-12-15,624.9715122246781
2008-12-16,636.8021954273842
2008-12-17,655.3419640661002
2008-12-18,662.2751316961553
2008-12-19,634.9138724087616
2008-12-22,622.7309901025518
2008-12-23,621.9612050048876
2008-12-24,621.3651133940634
2008-12-25,621.3651133940634
2008-12-26,623.6717148599408
2008-12-29,635.9509253641756
2008-12-30,646.395354879988
2008-12-31,637.5002095883148
2009-01-01,637.5002095883148
2009-01-02,663.3096765117803
2009-01-05,657.797686689081
2009-01-06,656.205904802194
2009-01-07,661.3763823737704
2009-01-08,657.8260857236189
2009-01-09,645.863415104827
2009-01-12,630.0146370720888
2009-01-13,605.9505106360833
2009-01-14,572.6568940810372
2009-01-15,554.9967640091347
2009-01-16,562.7134143064952
2009-01-19,535.9306511266922
2009-01-20,506.0666670122441
2009-01-21,500.5614076305606
2009-01-22,495.8782709883416
2009-01-23,483.45756685404655
2009-01-26,522.5051722876589
2009-01-27,524.4910284403821
2009-01-28,559.6986907745727
2009-01-29,541.1138585497424
2009-01-30,528.5730395177868
2009-02-02,511.4617620127483
2009-02-03,527.805742185563
2009-02-04,542.5866148236373
2009-02-05,537.8194658355169
2009-02-06,553.9269028430565
2009-02-09,570.334153781915
2009-02-10,550.5899946044635
2009-02-11,539.4584911702954
2009-02-12,525.6815636866726
2009-02-13,528.7551465791253
2009-02-16,511.92999147977037
2009-02-17,484.034823365706
2009-02-18,479.9833593354757
2009-02-19,484.31339272938493
2009-02-20,458.40081518301275
2009-02-23,458.63091734662464
2009-02-24,453.360783968381
2009-02-25,449.798352021488
2009-02-26,471.7956952593108
2009-02-27,456.66935508829965
2009-03-02,427.95970894903394
2009-03-03,418.77529769569037
2009-03-04,435.4023962495984
2009-03-05,410.26528912104277
2009-03-06,404.6332741180209
2009-03-09,398.88998468836394
2009-03-10,433.06651051339725
2009-03-11,438.6072017389958
2009-03-12,448.0593941290625
2009-03-13,453.33752259486283
2009-03-16,470.8815316459081
2009-03-17,467.17813081336396
2009-03-18,474.21295975289917
2009-03-19,511.2715959708757
2009-03-20,504.3351524777247
2009-03-23,526.4002555729588
2009-03-24,521.1195117586705
2009-03-25,526.4222980831751
2009-03-26,530.4908130541252
2009-03-27,516.2578647770379
2009-03-30,481.2551399441394
2009-03-31,503.75451947679255
2009-04-01,515.5502086105819
2009-04-02,559.5548494733316
2009-04-03,559.1654550689051
2009-04-06,554.8583545699075
2009-04-07,540.0041891569566
2009-04-08,543.3864229126178
2009-04-09,562.8602320715764
2009-04-10,562.8602320715764
2009-04-13,567.8065872887727
2009-04-14,582.2008574148882
2009-04-15,571.9442151643149
2009-04-16,586.1298427258332
2009-04-17,598.3003792238007
2009-04-20,564.8428004678377
2009-04-21,562.0814655635057
2009-04-22,579.0225873663644
2009-04-23,577.5154833151207
2009-04-24,602.402561014548
2009-04-27,599.1792421660911
2009-04-28,585.1430066014198
2009-04-29,612.5334642867772
2009-04-30,628.5912128706095
2009-05-01,629.0609423461203
2009-05-04,646.9747244263841
2009-05-05,655.5680479037856
2009-05-06,662.3477901065988
2009-05-07,660.1166126824079
2009-05-08,680.9304979471028
2009-05-11,677.8277199032185
2009-05-12,670.6591715173133
2009-05-13,640.4370357250172
2009-05-14,641.8071381824102
2009-05-15,647.8665770848216
2009-05-18,665.2954105687872
2009-05-19,682.4886499960662
2009-05-20,693.1525159380221
2009-05-21,676.2632606457202
2009-05-22,689.5427133296976
2009-05-25,690.177028033989
2009-05-26,695.8011131996133
2009-05-27,698.86448648312
2009-05-28,688.784742069924
2009-05-29,700.444493605099
2009-06-01,722.9403596260697
2009-06-02,731.6592263810435
2009-06-03,712.3865405830542
2009-06-04,708.5205062233282
2009-06-05,702.5607937566737
2009-06-08,688.2300144454451
2009-06-09,699.962896038431
2009-06-10,707.3484347754329
2009-06-11,715.8068096619774
2009-06-12,710.9434944042131
2009-06-15,687.1779041981497
2009-06-16,690.2883135631496
2009-06-17,677.5985810942899
2009-06-18,683.6487499107035
2009-06-19,691.7471353028325
2009-06-22,669.35593080899
2009-06-23,672.6141011827509
2009-06-24,687.9015196118315
2009-06-25,677.6826583567072
2009-06-26,684.0587384041625
2009-06-29,697.2088123337936
2009-06-30,688.4180787130917
2009-07-01,705.437341202767
2009-07-02,682.4535729685689
2009-07-03,680.9939577841357
2009-07-06,668.9217758965541
2009-07-07,665.4165791788839
2009-07-08,653.2329705995325
2009-07-09,661.6413472449194
2009-07-10,652.7913857684492
2009-07-13,667.1182159915537
2009-07-14,673.7587736102358
2009-07-15,699.7231409762147
2009-07-16,705.7035616256745
2009-07-17,707.7815318813177
2009-07-20,723.3102227394819
2009-07-21,727.8659978739142
2009-07-22,730.1394585253414
2009-07-23,744.7284654829929
2009-07-24,743.4884464650637
2009-07-27,749.3294653793567
2009-07-28,741.5309925651236
2009-07-29,742.7665804889946
2009-07-30,759.7577755264987
2009-07-31,764.869890742546
2009-08-03,790.6219509328208
2009-08-04,786.2058189102709
2009-08-05,781.7237159994947
2009-08-06,782.6512401867325
2009-08-07,784.9711699617965
2009-08-10,781.216406555243
2009-08-11,770.8002232442154
2009-08-12,782.8218676337034
2009-08-13,793.8542458968444
2009-08-14,783.5698127526005
2009-08-17,760.214349650479
2009-08-18,771.8939245612602
2009-08-19,776.7121118993255
2009-08-20,789.8831907233941
2009-08-21,813.5806991241599
2009-08-24,823.4383432339201
2009-08-25,835.537625777476
2009-08-26,823.3716286660409
2009-08-27,819.4786015808766
2009-08-28,833.6070114433943
2009-08-31,825.6403295087558
2009-09-01,808.4956573467323
2009-09-02,799.4488792727965
2009-09-03,800.3519969041897
2009-09-04,809.9675451832102
2009-09-07,826.0928203589184
2009-09-08,839.1772968051378
2009-09-09,849.9889208151736
2009-09-10,847.2220882412873
2009-09-11,854.2239347658924
2009-09-14,853.5184586916921
2009-09-15,855.1913088681196
2009-09-16,871.7838566715664
2009-09-17,880.8599826441708
2009-09-18,878.7791401728603
2009-09-21,866.9546517843557
2009-09-22,881.9353268561122
2009-09-23,881.1601968248536
2009-09-24,861.966499241255
2009-09-25,855.9712145815722
2009-09-28,869.8048305120147
2009-09-29,863.6414351458747
2009-09-30,865.5937664285809
2009-10-01,848.7344845189845
2009-10-02,836.4113478318993
2009-10-05,846.1010657413706
2009-10-06,871.2873235142258
2009-10-07,863.9948158953979
2009-10-08,878.1012788344054
2009-10-09,875.6811666914001
2009-10-12,886.4020552580062
2009-10-13,879.0459209570558
2009-10-14,900.1679746163677
2009-10-15,903.1587177045717
2009-10-16,893.0084081896789
2009-10-19,908.9246833753994
2009-10-20,905.5521123633563
2009-10-21,913.3121518956773
2009-10-22,904.9531385182426
2009-10-23,898.5842514189006
2009-10-26,885.063144925971
2009-10-27,880.3752927014021
2009-10-28,860.0070180539618
2009-10-29,874.8083415234638
2009-10-30,851.7948307480008
2009-11-02,858.617080980742
2009-11-03,841.326828178897
2009-11-04,864.7985696956598
2009-11-05,873.354463391954
2009-11-06,872.3441206322738
2009-11-09,896.930811220888
2009-11-10,894.7909212740344
2009-11-11,901.040528070086
2009-11-12,897.1850883301404
2009-11-13,901.1046580804281
2009-11-16,917.5538364294795
