Date,EM LATIN AMERICA IMI MOMENTUM
1999-07-20,1204.2951814894882
1999-07-21,1202.924242952683
1999-07-22,1198.831185908465
1999-07-23,1179.3771331862497
1999-07-26,1135.9252861522934
1999-07-27,1139.460254530425
1999-07-28,1141.7838825477183
1999-07-29,1123.7453304464505
1999-07-30,1108.3467486476652
1999-08-02,1096.469327552964
1999-08-03,1098.8478215359628
1999-08-04,1085.2289551135646
1999-08-05,1077.3628257377613
1999-08-06,1080.7241963895924
1999-08-09,1082.9325410221559
1999-08-10,1070.2259518918943
1999-08-11,1093.4418955942776
1999-08-12,1113.0202896544322
1999-08-13,1129.509320495638
1999-08-16,1128.2600909704454
1999-08-17,1133.0130617805487
1999-08-18,1109.0093378847707
1999-08-19,1096.6364056844109
1999-08-20,1122.4295289255851
1999-08-23,1141.3875280183804
1999-08-24,1139.1562787021073
1999-08-25,1159.0487702549633
1999-08-26,1155.6750085974859
1999-08-27,1148.7935831285888
1999-08-30,1152.5937537459567
1999-08-31,1142.3591519523168
1999-09-01,1147.5926874173451
1999-09-02,1141.722281257991
1999-09-03,1148.822844652421
1999-09-06,1151.3949912695978
1999-09-07,1147.1902966188952
1999-09-08,1150.2210087660067
1999-09-09,1162.0720433656775
1999-09-10,1180.9998188806221
1999-09-13,1188.3786439828164
1999-09-14,1193.9590979166478
1999-09-15,1194.5877503201384
1999-09-16,1186.991793582492
1999-09-17,1194.6240881321091
1999-09-20,1204.024208914137
1999-09-21,1183.9030937342288
1999-09-22,1183.1203378932364
1999-09-23,1184.246740329441
1999-09-24,1181.573077830332
1999-09-27,1191.4689904841366
1999-09-28,1180.25561462791
1999-09-29,1168.6042150531014
1999-09-30,1153.7576726238224
1999-10-01,1141.2431995419486
1999-10-04,1138.1485177164882
1999-10-05,1133.8990182425823
1999-10-06,1142.7669774475257
1999-10-07,1144.2888927662812
1999-10-08,1150.7679119470124
1999-10-11,1153.7004889143657
1999-10-12,1137.2894326844234
1999-10-13,1113.6593865725447
1999-10-14,1110.844225488925
1999-10-15,1076.3171163244626
1999-10-18,1069.3308006273865
1999-10-19,1079.7223338669562
1999-10-20,1096.0152174391155
1999-10-21,1095.522572145037
1999-10-22,1125.1160072762457
1999-10-25,1118.3706038298592
1999-10-26,1126.7879088853015
1999-10-27,1133.3354284962984
1999-10-28,1150.002716630319
1999-10-29,1168.265790256333
1999-11-01,1175.2183285699102
1999-11-02,1176.6739822515356
1999-11-03,1205.1494394357594
1999-11-04,1221.4684800114742
1999-11-05,1248.8952998213074
1999-11-08,1256.8987287724656
1999-11-09,1247.282513107964
1999-11-10,1253.2925638705058
1999-11-11,1259.114011233768
1999-11-12,1273.991226835822
1999-11-15,1281.931224818242
1999-11-16,1290.8250293691613
1999-11-17,1276.507230457651
1999-11-18,1299.053013963537
1999-11-19,1325.2487635905254
1999-11-22,1309.4318644154769
1999-11-23,1316.49448185999
1999-11-24,1322.8022791990468
1999-11-25,1334.9118707988698
1999-11-26,1360.484420257346
1999-11-29,1365.8383028140936
1999-11-30,1372.2109428167182
1999-12-01,1380.9642930430325
1999-12-02,1423.0609861805672
1999-12-03,1446.3285928505652
1999-12-06,1405.2094104673536
1999-12-07,1406.2131452645544
1999-12-08,1413.9127713641415
1999-12-09,1434.7086826585637
1999-12-10,1461.3866400288098
1999-12-13,1469.7134927658235
1999-12-14,1472.4375738366384
1999-12-15,1480.120292995104
1999-12-16,1479.9399882743612
1999-12-17,1539.7194136933313
1999-12-20,1564.4802389602926
1999-12-21,1591.2022151562933
1999-12-22,1585.1154746770608
1999-12-23,1567.0945596780846
1999-12-24,1569.2028007438466
1999-12-27,1567.1354449924604
1999-12-28,1609.5047752164564
1999-12-29,1656.4855967973629
1999-12-30,1696.350032380063
1999-12-31,1696.1864681622549
2000-01-03,1672.0958903297153
2000-01-04,1566.7314111397382
2000-01-05,1580.8994425565709
2000-01-06,1581.706197754399
2000-01-07,1607.4038764234806
2000-01-10,1669.234014506573
2000-01-11,1634.4934289756357
2000-01-12,1633.7928880058646
2000-01-13,1649.9416819494118
2000-01-14,1704.6913753901906
2000-01-17,1749.0964520405607
2000-01-18,1745.4197330358513
2000-01-19,1725.8277739340506
2000-01-20,1704.8790067251784
2000-01-21,1714.9940267015943
2000-01-24,1727.6114922371307
2000-01-25,1719.002265530073
2000-01-26,1741.995438058044
2000-01-27,1752.2623639360909
2000-01-28,1732.6499769687696
2000-01-31,1722.7664308159715
2000-02-01,1734.4049707094068
2000-02-02,1740.1754156763268
2000-02-03,1769.1193050661984
2000-02-04,1811.7262304605156
2000-02-07,1830.5734090970655
2000-02-08,1848.1508732893546
2000-02-09,1838.0074222093824
2000-02-10,1850.2096078724826
2000-02-11,1833.7070842002297
2000-02-14,1820.702657684185
2000-02-15,1804.8353529635326
2000-02-16,1825.887502486465
2000-02-17,1829.1751753620842
2000-02-18,1795.8691329007997
2000-02-21,1803.0194798284053
2000-02-22,1735.2420446586316
2000-02-23,1749.9566128945028
2000-02-24,1756.782777958376
2000-02-25,1779.7814798397364
2000-02-28,1780.8441120359123
2000-02-29,1789.7849004343614
2000-03-01,1807.5425359081603
2000-03-02,1826.3391748989827
2000-03-03,1881.5642052027756
2000-03-06,1874.050490142943
2000-03-07,1883.0844285195365
2000-03-08,1885.4266283911834
2000-03-09,1859.4845764123256
2000-03-10,1854.1498228431656
2000-03-13,1806.4466520171245
2000-03-14,1805.8212872710874
2000-03-15,1787.907333241853
2000-03-16,1808.6952456985302
2000-03-17,1825.9933167892527
2000-03-20,1813.0558735411475
2000-03-21,1830.1356720110612
2000-03-22,1854.6312022454606
2000-03-23,1854.8306889323521
2000-03-24,1870.4165580084018
2000-03-27,1881.9728621969673
2000-03-28,1853.3364205350258
2000-03-29,1868.5533493987846
2000-03-30,1846.5945677014545
2000-03-31,1886.1177141773378
2000-04-03,1881.1563624367118
2000-04-04,1840.2095571168963
2000-04-05,1817.526394088171
2000-04-06,1847.9552774271788
2000-04-07,1873.2273933447116
2000-04-10,1837.8528301572119
2000-04-11,1811.556327548699
2000-04-12,1789.5336395072902
2000-04-13,1739.5926938712867
2000-04-14,1642.8160865910713
2000-04-17,1623.7240240570952
2000-04-18,1689.3866741754935
2000-04-19,1658.6973707473505
2000-04-20,1692.9625668684905
2000-04-21,1692.9625668684905
2000-04-24,1681.346197393199
2000-04-25,1740.1833637301986
2000-04-26,1751.5731989835967
2000-04-27,1779.758373970403
2000-04-28,1804.0491687411834
2000-05-01,1811.7920171574392
2000-05-02,1801.706822497043
2000-05-03,1795.0576538021853
2000-05-04,1789.4152768019803
2000-05-05,1814.4870050487575
2000-05-08,1788.8085847521659
2000-05-09,1748.2390534285566
2000-05-10,1706.0703156052875
2000-05-11,1707.0487695203585
2000-05-12,1694.6211140575858
2000-05-15,1716.3075751434596
2000-05-16,1761.8773108459186
2000-05-17,1759.245655718735
2000-05-18,1736.8905986855102
2000-05-19,1708.5654481472695
2000-05-22,1644.3751799373067
2000-05-23,1611.1607291333949
2000-05-24,1644.5599632166934
2000-05-25,1638.175309835947
2000-05-26,1626.577008214197
2000-05-29,1640.1058458951427
2000-05-30,1664.529287255547
2000-05-31,1675.5560774894689
2000-06-01,1709.7022213894409
2000-06-02,1755.2161091505507
2000-06-05,1745.9190825072396
2000-06-06,1702.6601664122672
2000-06-07,1729.563805104347
2000-06-08,1726.593322567542
2000-06-09,1729.035618679886
2000-06-12,1703.45370397021
2000-06-13,1693.5758811803678
2000-06-14,1702.932858503983
2000-06-15,1713.9588962901692
2000-06-16,1707.014529590596
2000-06-19,1717.955707633411
2000-06-20,1740.1856091345257
2000-06-21,1787.4694426302115
2000-06-22,1797.5927538968613
2000-06-23,1785.251971303219
2000-06-26,1782.0092435573545
2000-06-27,1763.5348162543175
2000-06-28,1784.2495586022185
2000-06-29,1760.7919018396292
2000-06-30,1773.578543668399
2000-07-03,1809.5145247260818
2000-07-04,1835.9182530844791
2000-07-05,1810.2903916407304
2000-07-06,1833.4817761279353
2000-07-07,1866.9652244539807
2000-07-10,1869.3367234289847
2000-07-11,1840.4945755866704
2000-07-12,1860.4975158240795
2000-07-13,1833.6749033171375
2000-07-14,1848.9568087556258
2000-07-17,1894.8096096738257
2000-07-18,1885.218099067303
2000-07-19,1871.8117652748736
2000-07-20,1890.0488487466075
2000-07-21,1879.697299358649
2000-07-24,1887.2887671387523
2000-07-25,1852.3038068532117
2000-07-26,1847.8758877431417
2000-07-27,1850.6561235518077
2000-07-28,1838.7281454895408
2000-07-31,1859.7892313244167
2000-08-01,1852.0816191862398
2000-08-02,1880.034557037153
2000-08-03,1906.6281034213005
2000-08-04,1918.2073608012774
2000-08-07,1931.1843211337298
2000-08-08,1950.084375409899
2000-08-09,1940.7590549717302
2000-08-10,1927.4728171540125
2000-08-11,1962.6836737970543
2000-08-14,1978.749973097685
2000-08-15,1954.2313033395114
2000-08-16,1938.6337466179536
2000-08-17,1959.6880642208027
2000-08-18,1951.8417108515746
2000-08-21,1944.6041872023206
2000-08-22,1965.316305631274
2000-08-23,1985.6864863754174
2000-08-24,1963.6863192190867
2000-08-25,1973.1451951265562
2000-08-28,1981.5449373943977
2000-08-29,1984.0189513541125
2000-08-30,2003.9607048038342
2000-08-31,2023.4076574214903
2000-09-01,2009.118272636834
2000-09-04,2009.1755380437646
2000-09-05,2026.187731712395
2000-09-06,2057.5958945976195
2000-09-07,2074.957664048156
2000-09-08,2075.9952297470863
2000-09-11,2071.320780159881
2000-09-12,2047.4381244793972
2000-09-13,2045.1111836572084
2000-09-14,2048.0457124474
2000-09-15,2028.4105733239992
2000-09-18,1991.4777072629672
2000-09-19,1999.5731500834927
2000-09-20,2002.4906364503029
2000-09-21,1991.1710225308302
2000-09-22,1930.644396097615
2000-09-25,1971.8113083215308
2000-09-26,1937.7943285006309
2000-09-27,1911.6925238713516
2000-09-28,1917.5972088474884
2000-09-29,1914.4972869663168
2000-10-02,1893.5987991567827
2000-10-03,1905.5902080337569
2000-10-04,1918.6912640287646
2000-10-05,1949.2193884445635
2000-10-06,1915.9766743729724
2000-10-09,1900.9229903641972
2000-10-10,1899.091584095561
2000-10-11,1860.3612242315298
2000-10-12,1868.6145568059821
2000-10-13,1857.3160881540828
2000-10-16,1879.262906341889
2000-10-17,1840.209313533892
2000-10-18,1808.9474387466485
2000-10-19,1872.7718497207147
2000-10-20,1850.0077171056937
2000-10-23,1815.628922509948
2000-10-24,1789.7134056356415
2000-10-25,1757.0084648478453
2000-10-26,1768.053640002542
2000-10-27,1800.5752516217572
2000-10-30,1823.2604478019077
2000-10-31,1831.5619504980646
2000-11-01,1799.398400268441
2000-11-02,1784.6821739481902
2000-11-03,1759.655457117595
2000-11-06,1774.797289595725
2000-11-07,1783.078551555981
2000-11-08,1773.8441887964377
2000-11-09,1745.4923378619671
2000-11-10,1746.514328798007
2000-11-13,1723.6009198032036
2000-11-14,1759.563607584968
2000-11-15,1757.8390577140715
2000-11-16,1775.983402335722
2000-11-17,1760.6255243297983
2000-11-20,1789.324852479776
2000-11-21,1817.1953810608638
2000-11-22,1810.8700129880845
2000-11-23,1784.3692935845547
2000-11-24,1786.4543124311085
2000-11-27,1741.8915058199357
2000-11-28,1702.8265222723392
2000-11-29,1685.1636736637863
2000-11-30,1624.5404693511446
2000-12-01,1616.7254734917954
2000-12-04,1584.7028316939504
2000-12-05,1635.5314571036963
2000-12-06,1626.0289887572096
2000-12-07,1627.3970212251772
2000-12-08,1657.723636573533
2000-12-11,1687.3645119596636
2000-12-12,1676.7257704108686
2000-12-13,1709.1163735836355
2000-12-14,1685.8617561209471
2000-12-15,1667.1695481934064
2000-12-18,1678.363336691277
2000-12-19,1685.520163316046
2000-12-20,1620.577202805992
2000-12-21,1605.6812145953916
2000-12-22,1595.6774140965922
2000-12-25,1596.4567982593821
2000-12-26,1589.2653729326005
2000-12-27,1608.722548860231
2000-12-28,1633.0938555207013
2000-12-29,1609.2873624393512
2001-01-01,1608.7035512484842
2001-01-02,1602.1012723764088
2001-01-03,1651.7438820502025
2001-01-04,1672.1866548309636
2001-01-05,1648.8041239189863
2001-01-08,1642.4783977756329
2001-01-09,1687.8361352273841
2001-01-10,1686.081410782361
2001-01-11,1670.2281433565831
2001-01-12,1668.2854742654595
2001-01-15,1691.1479632076737
2001-01-16,1683.2765302683113
2001-01-17,1725.6284904177753
2001-01-18,1734.141039463208
2001-01-19,1766.4200364954927
2001-01-22,1749.9364683294464
2001-01-23,1765.147042246279
2001-01-24,1789.6383201905267
2001-01-25,1785.942839313393
2001-01-26,1785.0927239926925
2001-01-29,1794.6851733006579
2001-01-30,1790.7317445393303
2001-01-31,1792.684806755568
2001-02-01,1749.415458529171
2001-02-02,1754.2935804099097
2001-02-05,1730.5181375708573
2001-02-06,1756.5665594093812
2001-02-07,1740.9168595525593
2001-02-08,1797.7503779212932
2001-02-09,1774.905157191278
2001-02-12,1762.7011872862377
2001-02-13,1784.7786641588652
2001-02-14,1785.3823882690556
2001-02-15,1818.9223584845367
2001-02-16,1752.3107092593932
2001-02-19,1730.723621972112
2001-02-20,1749.1075180737012
2001-02-21,1709.8348545156375
2001-02-22,1715.036897007829
2001-02-23,1714.532271121204
2001-02-26,1725.9470914469887
2001-02-27,1704.8975315514367
2001-02-28,1692.0254527979514
2001-03-01,1688.6296691342172
2001-03-02,1701.265719853281
2001-03-05,1710.6412646671224
2001-03-06,1706.5189988210898
2001-03-07,1716.8043856003724
2001-03-08,1707.3790930491255
2001-03-09,1684.9773247025935
2001-03-12,1644.0180605890976
2001-03-13,1673.8179532876622
2001-03-14,1659.093182987423
2001-03-15,1651.6514285763878
2001-03-16,1657.5823691835512
2001-03-19,1615.6475951816617
2001-03-20,1646.5792155384256
2001-03-21,1651.0445502996408
2001-03-22,1604.0836499223542
2001-03-23,1596.1575304145892
2001-03-26,1626.6024208165095
2001-03-27,1640.008422333837
2001-03-28,1644.048627192636
2001-03-29,1630.3922466126553
2001-03-30,1627.4697880607653
2001-04-02,1613.3058289285748
2001-04-03,1580.570629610221
2001-04-04,1561.0088464992323
2001-04-05,1600.3326537293083
2001-04-06,1596.2840417970046
2001-04-09,1594.369511048871
2001-04-10,1665.5183265273963
2001-04-11,1678.1094092963658
2001-04-12,1660.5572479441892
2001-04-13,1660.4137800053238
2001-04-16,1641.7138242823169
2001-04-17,1650.213984436041
2001-04-18,1703.1383967438164
2001-04-19,1643.3457947057232
2001-04-20,1546.8117613099776
2001-04-23,1539.1909619014323
2001-04-24,1562.4046479676815
2001-04-25,1553.0476538087369
2001-04-26,1597.8772639554736
2001-04-27,1648.953842839785
2001-04-30,1680.8982895509657
2001-05-01,1660.2837479518141
2001-05-02,1660.0134844360018
2001-05-03,1655.5790676047288
2001-05-04,1670.9055863010644
2001-05-07,1676.958484020966
2001-05-08,1657.4388463624157
2001-05-09,1658.317970864501
2001-05-10,1666.1424012105826
2001-05-11,1661.3102093459008
2001-05-14,1644.936831595487
2001-05-15,1606.7857550153265
2001-05-16,1627.6191289945748
2001-05-17,1663.6155498985395
2001-05-18,1676.9717286171162
2001-05-21,1673.4108164803972
2001-05-22,1708.6023054822047
2001-05-23,1698.5872570554714
2001-05-24,1697.875810150983
2001-05-25,1681.1344901792027
2001-05-28,1692.9150020412185
2001-05-29,1717.1291689506263
2001-05-30,1695.0484084484915
2001-05-31,1716.1542987794976
2001-06-01,1714.8920772795548
2001-06-04,1732.5439292302108
2001-06-05,1733.3449989203816
2001-06-06,1731.7931194885064
2001-06-07,1723.2331403809087
2001-06-08,1727.008578067033
2001-06-11,1734.0831207598187
2001-06-12,1718.3518771786423
2001-06-13,1717.0050750345074
2001-06-14,1697.1244557570435
2001-06-15,1680.6752989877318
2001-06-18,1636.870859953696
2001-06-19,1634.1034883026316
2001-06-20,1648.9096115519571
2001-06-21,1675.8300937391823
2001-06-22,1711.5686873061697
2001-06-25,1699.1556040844341
2001-06-26,1683.6923015993596
2001-06-27,1676.5791962063854
2001-06-28,1716.3875359110914
2001-06-29,1725.2800309466422
2001-07-02,1727.797694965481
2001-07-03,1705.5330163209417
2001-07-04,1674.50554226651
2001-07-05,1678.6627330993203
2001-07-06,1633.8950535387544
2001-07-09,1645.3630642461706
2001-07-10,1604.8071301212588
2001-07-11,1554.472203006326
2001-07-12,1551.9755294373736
2001-07-13,1554.6831193841379
2001-07-16,1525.7621991753676
2001-07-17,1570.9887325410084
2001-07-18,1552.6003511228619
2001-07-19,1535.7252417461748
2001-07-20,1553.7059904649568
2001-07-23,1581.1886765142153
2001-07-24,1561.60203546163
2001-07-25,1535.7115408193495
2001-07-26,1537.3495037636442
2001-07-27,1547.2746364033342
2001-07-30,1562.2682254682084
2001-07-31,1565.5424218205899
2001-08-01,1528.5606938910812
2001-08-02,1529.5176108782332
2001-08-03,1529.3507725168638
2001-08-06,1551.6819562342255
2001-08-07,1566.8492782488267
2001-08-08,1565.875377216631
2001-08-09,1549.035675258041
2001-08-10,1537.8176000236392
2001-08-13,1532.214507930792
2001-08-14,1523.562384614019
2001-08-15,1491.828497950995
2001-08-16,1488.0640386545094
2001-08-17,1451.042815560939
2001-08-20,1456.6502343542327
2001-08-21,1457.1796704901003
2001-08-22,1457.1994519151658
2001-08-23,1461.8903304615937
2001-08-24,1463.3739124043864
2001-08-27,1462.2117786766776
2001-08-28,1460.4230877770071
2001-08-29,1471.9905135635727
2001-08-30,1458.3641681972515
2001-08-31,1455.0717202902026
2001-09-03,1445.8151551229018
2001-09-04,1479.0559462214512
2001-09-05,1476.387153337208
2001-09-06,1439.6585042168554
2001-09-07,1419.2750570039052
2001-09-10,1407.2312925778738
2001-09-11,1312.246758294131
2001-09-12,1324.0940639589076
2001-09-13,1257.717867774158
2001-09-14,1213.1868664637493
2001-09-17,1238.9547584843156
2001-09-18,1243.4237335798323
2001-09-19,1223.975615659214
2001-09-20,1183.0731217808511
2001-09-21,1179.2778195095177
2001-09-24,1193.7971959532927
2001-09-25,1191.0500247345396
2001-09-26,1178.794937656146
2001-09-27,1180.5613794506676
2001-09-28,1207.7618650723484
2001-10-01,1195.3003496190884
2001-10-02,1182.6198442097434
2001-10-03,1166.7547949476848
2001-10-04,1174.5014140679789
2001-10-05,1161.0305863329922
2001-10-08,1144.990050159735
2001-10-09,1151.5217616830266
2001-10-10,1179.62495531025
2001-10-11,1205.1481061416566
2001-10-12,1192.090326921067
2001-10-15,1192.1830014947063
2001-10-16,1201.889062912739
2001-10-17,1221.729626854426
2001-10-18,1220.0720222468906
2001-10-19,1223.2906368870545
2001-10-22,1249.103024371876
2001-10-23,1248.4648421556542
2001-10-24,1245.137375754163
2001-10-25,1239.2777290099962
2001-10-26,1251.129283936253
2001-10-29,1223.2303473916465
2001-10-30,1207.8023995006704
2001-10-31,1230.0109483749231
2001-11-01,1207.6136375117492
2001-11-02,1207.1859020882682
2001-11-05,1238.601272604257
2001-11-06,1244.7965485537516
2001-11-07,1242.3448215284477
2001-11-08,1269.318299076794
2001-11-09,1277.2969340395791
2001-11-12,1263.6482860094825
2001-11-13,1306.256490137193
2001-11-14,1306.5231647910257
2001-11-15,1307.8502669028353
2001-11-16,1300.8388970273659
2001-11-19,1326.1720557608216
2001-11-20,1309.4688903784356
2001-11-21,1324.558021555549
2001-11-22,1325.9506009213446
2001-11-23,1340.282831907547
2001-11-26,1346.3989848122567
2001-11-27,1343.5236932924208
2001-11-28,1315.0238791001946
2001-11-29,1302.9100254151276
2001-11-30,1297.1640580241792
2001-12-03,1330.479809960703
2001-12-04,1337.5302214831288
2001-12-05,1350.718429602641
2001-12-06,1354.204909648603
2001-12-07,1362.4420246506
2001-12-10,1383.8117059907468
2001-12-11,1385.4363846276124
2001-12-12,1380.1416365712957
2001-12-13,1357.7451227662136
2001-12-14,1348.1223809604903
2001-12-17,1358.0937149108854
2001-12-18,1381.427172675229
2001-12-19,1389.8974820977828
2001-12-20,1377.7686105748012
2001-12-21,1398.393472378868
2001-12-24,1418.055485437467
2001-12-25,1418.070038914752
2001-12-26,1428.418526515338
2001-12-27,1427.1034070015044
2001-12-28,1432.9216752344046
2001-12-31,1420.5138093006983
2002-01-01,1420.5138093006983
2002-01-02,1417.5029743073885
2002-01-03,1447.090493791747
2002-01-04,1447.2590463066492
2002-01-07,1437.1590875610327
2002-01-08,1431.981670873654
2002-01-09,1422.9343475095168
2002-01-10,1392.559069657372
2002-01-11,1391.6713084388984
2002-01-14,1374.7375500341846
2002-01-15,1395.8083349702274
2002-01-16,1402.6510676182236
2002-01-17,1422.9878763548681
2002-01-18,1416.7602736394933
2002-01-21,1413.5130141413365
2002-01-22,1418.306643745608
2002-01-23,1418.6718248817183
2002-01-24,1426.2160493509048
2002-01-25,1438.793092348399
2002-01-28,1435.6004542566445
2002-01-29,1422.087448727623
2002-01-30,1423.0364588614632
2002-01-31,1443.041590974191
2002-02-01,1444.0290708914017
2002-02-04,1420.9661830815037
2002-02-05,1419.7027355210748
2002-02-06,1421.1711153331864
2002-02-07,1413.185639489149
2002-02-08,1420.1384374834197
2002-02-11,1408.3105517105732
2002-02-12,1417.1280224058414
2002-02-13,1443.129125514272
2002-02-14,1464.6341842379572
2002-02-15,1458.488559326194
2002-02-18,1467.9575038017279
2002-02-19,1459.5507457019144
2002-02-20,1468.9698937091878
2002-02-21,1482.1400868087292
2002-02-22,1472.2980944342694
2002-02-25,1498.748121962124
2002-02-26,1506.4946278759521
2002-02-27,1532.7996276964743
2002-02-28,1535.3144821529086
2002-03-01,1555.3096805845203
2002-03-04,1561.226621675571
2002-03-05,1562.1181543158154
2002-03-06,1553.4323810399821
2002-03-07,1543.8100057438664
2002-03-08,1562.0345411177977
2002-03-11,1548.719812979434
2002-03-12,1569.0436020176364
2002-03-13,1575.510007076252
2002-03-14,1557.1592824463476
2002-03-15,1571.76671472822
2002-03-18,1581.972877408523
2002-03-19,1583.3244882584167
2002-03-20,1577.584007793982
2002-03-21,1573.6917006142464
2002-03-22,1557.5562498835577
2002-03-25,1558.591395046615
2002-03-26,1580.2755366401557
2002-03-27,1589.4375873460488
2002-03-28,1591.99246770485
2002-03-29,1591.9215895439172
2002-04-01,1580.8757231888433
2002-04-02,1582.029846911175
2002-04-03,1575.8395742894065
2002-04-04,1571.3187295955213
2002-04-05,1591.4682822129837
2002-04-08,1612.0844361742747
2002-04-09,1624.8232634129602
2002-04-10,1641.948349500307
2002-04-11,1635.071646309859
2002-04-12,1659.5372518196432
2002-04-15,1639.2701377852027
2002-04-16,1647.1719219354134
2002-04-17,1656.0415408262766
2002-04-18,1632.572444913327
2002-04-19,1630.960310324043
2002-04-22,1616.3720500102704
2002-04-23,1616.7287811902247
2002-04-24,1615.0313284768315
2002-04-25,1594.9464306685115
2002-04-26,1603.1284130601987
2002-04-29,1594.9494737541143
2002-04-30,1598.3535971733947
2002-05-01,1589.005295844784
2002-05-02,1579.7725491156828
2002-05-03,1551.4730331938001
2002-05-06,1535.3229472269754
2002-05-07,1542.2667908207623
2002-05-08,1559.3336097815904
2002-05-09,1532.87184665712
2002-05-10,1519.2581723383555
2002-05-13,1523.1843090152774
2002-05-14,1544.9453478967814
2002-05-15,1542.6324364956188
2002-05-16,1560.3877795282892
2002-05-17,1541.1775068567576
2002-05-20,1542.4426496153746
2002-05-21,1549.7267259387133
2002-05-22,1520.4710634535782
2002-05-23,1527.447212801118
2002-05-24,1522.9392770032302
