Date,AC ASIA ex JAPAN IMI HIGH DIVIDEND YIELD
2010-12-23,1235.447523782556
2010-12-24,1230.5058337996268
2010-12-27,1230.0386665774272
2010-12-28,1228.3737224100796
2010-12-29,1236.0880839591666
2010-12-30,1229.1241207973887
2010-12-31,1220.25749055427
2011-01-03,1239.3734400985936
2011-01-04,1248.4573686070094
2011-01-05,1261.1173308490843
2011-01-06,1273.9454326772227
2011-01-07,1270.8044382382584
2011-01-10,1270.1598229996798
2011-01-11,1280.5564270156324
2011-01-12,1280.10499722661
2011-01-13,1256.8097559130417
2011-01-14,1252.1577132347772
2011-01-17,1253.3508631495458
2011-01-18,1245.9061014465217
2011-01-19,1248.5279785434943
2011-01-20,1239.2163197861994
2011-01-21,1215.3486565409842
2011-01-24,1202.268783984134
2011-01-25,1203.864462113424
2011-01-26,1209.964110367173
2011-01-27,1208.5722441459588
2011-01-28,1211.0156180438707
2011-01-31,1196.0313304166575
2011-02-01,1191.4511394050774
2011-02-02,1202.6332953394196
2011-02-03,1218.1677137407262
2011-02-04,1225.1308696459043
2011-02-07,1218.8432142492677
2011-02-08,1201.6560376961415
2011-02-09,1183.0611946837685
2011-02-10,1166.1393621525588
2011-02-11,1158.3388264564203
2011-02-14,1178.803868602132
2011-02-15,1169.9354367142532
2011-02-16,1175.372091964251
2011-02-17,1171.2905685463143
2011-02-18,1177.4462712540242
2011-02-21,1174.4329476816863
2011-02-22,1151.9984194520928
2011-02-23,1139.5430188299745
2011-02-24,1125.030274307631
2011-02-25,1146.3203750875284
2011-02-28,1144.773346233893
2011-03-01,1162.778390421124
2011-03-02,1147.0763028198853
2011-03-03,1149.1023300355444
2011-03-04,1156.1052315382854
2011-03-07,1149.9168566390854
2011-03-08,1172.331130809187
2011-03-09,1173.3625108242818
2011-03-10,1173.0402228548708
2011-03-11,1152.3074483812645
2011-03-14,1143.340907254034
2011-03-15,1109.808225883695
2011-03-16,1121.5707323874474
2011-03-17,1101.119289299102
2011-03-18,1096.698673880234
2011-03-21,1109.0356416172397
2011-03-22,1115.55791215956
2011-03-23,1123.859823277439
2011-03-24,1125.7463965436243
2011-03-25,1141.5279124966817
2011-03-28,1137.677125585871
2011-03-29,1144.9249880559553
2011-03-30,1156.1355085846747
2011-03-31,1157.7619089094176
2011-04-01,1172.6153177708175
2011-04-04,1177.145933508326
2011-04-05,1179.267081475707
2011-04-06,1180.0583465095028
2011-04-07,1186.3654804621572
2011-04-08,1177.105554459863
2011-04-11,1170.094667414832
2011-04-12,1149.7852912211251
2011-04-13,1157.7583617585556
2011-04-14,1160.4079069056188
2011-04-15,1161.7305961515228
2011-04-18,1174.2956666468526
2011-04-19,1155.9417636567352
2011-04-20,1160.952791532821
2011-04-21,1167.6124337684755
2011-04-22,1168.0607638365473
2011-04-25,1167.8546024464392
2011-04-26,1161.3302353374654
2011-04-27,1165.0876232229748
2011-04-28,1151.6959705410404
2011-04-29,1150.2910036448548
2011-05-02,1147.3208296386329
2011-05-03,1144.6382422183342
2011-05-04,1133.3896754932875
2011-05-05,1153.1835736616865
2011-05-06,1156.8518748727952
2011-05-09,1184.2680891315274
2011-05-10,1177.45439243954
2011-05-11,1188.0118532689128
2011-05-12,1186.2037626242507
2011-05-13,1190.7781837384794
2011-05-16,1173.0551980656269
2011-05-17,1175.9215065487567
2011-05-18,1175.8094749971183
2011-05-19,1179.03445916524
2011-05-20,1186.840018318873
2011-05-23,1173.5342146294552
2011-05-24,1171.3550365149501
2011-05-25,1170.1337110419618
2011-05-26,1176.5052224832236
2011-05-27,1174.1015445517755
2011-05-30,1177.405445366908
2011-05-31,1188.8554287848253
2011-06-01,1187.7023672798127
2011-06-02,1174.5129348710543
2011-06-03,1159.0184459529364
2011-06-06,1153.029619495603
2011-06-07,1146.3431438733573
2011-06-08,1143.4680129775568
2011-06-09,1145.9453996293478
2011-06-10,1149.1066869406488
2011-06-13,1143.8039573471945
2011-06-14,1142.1424798709816
2011-06-15,1155.658881391838
2011-06-16,1150.154863776371
2011-06-17,1131.3998911403053
2011-06-20,1126.0096734548779
2011-06-21,1134.192708835059
2011-06-22,1130.3385848021962
2011-06-23,1146.0503906552694
2011-06-24,1158.635062730642
2011-06-27,1140.6417176921636
2011-06-28,1137.5440203183375
2011-06-29,1143.7295300388698
2011-06-30,1153.175956124123
2011-07-01,1158.8229925246483
2011-07-04,1171.999746956553
2011-07-05,1171.926983662868
2011-07-06,1178.8543522613975
2011-07-07,1173.8819431218526
2011-07-08,1191.799976303338
2011-07-11,1196.6103571614985
2011-07-12,1170.8267263311914
2011-07-13,1169.0735892815842
2011-07-14,1169.7491377752683
2011-07-15,1172.89557668565
2011-07-18,1177.0684974001733
2011-07-19,1167.7707924849399
2011-07-20,1180.8026146354666
2011-07-21,1165.9902382720825
2011-07-22,1183.954997212514
2011-07-25,1177.7505387229605
2011-07-26,1179.6460753339882
2011-07-27,1190.7129617395778
2011-07-28,1196.2032429125181
2011-07-29,1183.3371676672914
2011-08-01,1208.4212900383823
2011-08-02,1194.4461481049714
2011-08-03,1168.4365699935167
2011-08-04,1168.2048558160116
2011-08-05,1117.7438198132984
2011-08-08,1087.4598255957821
2011-08-09,1050.7993354541609
2011-08-10,1071.8566550574494
2011-08-11,1064.3592708627252
2011-08-12,1068.0545170957696
2011-08-15,1077.7654444572365
2011-08-16,1081.4778000767524
2011-08-17,1077.9924459226058
2011-08-18,1077.2732777096564
2011-08-19,1043.687054745084
2011-08-22,1046.9105328770063
2011-08-23,1066.2086805681074
2011-08-24,1052.09931863624
2011-08-25,1062.5480617701585
2011-08-26,1057.5098672785302
2011-08-29,1062.4230143366456
2011-08-30,1078.5103800057411
2011-08-31,1099.3675876405377
2011-09-01,1111.9958906973607
2011-09-02,1105.4172249777696
2011-09-05,1085.4843776204605
2011-09-06,1089.6423221395487
2011-09-07,1110.4707775217696
2011-09-08,1111.8675733957814
2011-09-09,1128.9876531421626
2011-09-12,1108.1892919963627
2011-09-13,1093.3494623680797
2011-09-14,1085.594440780526
2011-09-15,1085.0621362990228
2011-09-16,1103.8983920315482
2011-09-19,1092.0393518361009
2011-09-20,1087.287997093636
2011-09-21,1083.8973194862424
2011-09-22,1052.530101997956
2011-09-23,1029.0295027834359
2011-09-26,1007.4086863769048
2011-09-27,1036.6135074739857
2011-09-28,1036.3425810456324
2011-09-29,1032.6362348610633
2011-09-30,1040.5926863173634
2011-10-03,1017.0419065564239
2011-10-04,995.0202162370937
2011-10-05,994.695975611847
2011-10-06,1019.7983578591579
2011-10-07,1028.2839763755296
2011-10-10,1018.4666104389149
2011-10-11,1041.493568060533
2011-10-12,1038.2134577361362
2011-10-13,1054.8738907085894
2011-10-14,1040.8184137626142
2011-10-17,1067.068499737388
2011-10-18,1044.257509672138
2011-10-19,1045.424262113853
2011-10-20,1034.844102925921
2011-10-21,1024.8718882496216
2011-10-24,1054.3398757718442
2011-10-25,1062.0856985151336
2011-10-26,1071.0778235440353
2011-10-27,1075.1852189211422
2011-10-28,1085.381928780099
2011-10-31,1090.0981491018763
2011-11-01,1090.0080926656656
2011-11-02,1094.8834491854864
2011-11-03,1080.8406210430485
2011-11-04,1103.4516591310532
2011-11-07,1099.9201176413612
2011-11-08,1097.3316317002198
2011-11-09,1121.91956729261
2011-11-10,1084.4054927898637
2011-11-11,1084.8881754429433
2011-11-14,1110.423561025234
2011-11-15,1112.859815461902
2011-11-16,1101.0019441833535
2011-11-17,1098.831977776265
2011-11-18,1079.4820849145276
2011-11-21,1067.7918255313627
2011-11-22,1064.6138061381341
2011-11-23,1058.5722717727729
2011-11-24,1061.4618300521913
2011-11-25,1054.0723266071454
2011-11-28,1067.8099008651836
2011-11-29,1077.325309674419
2011-11-30,1067.2738050498215
2011-12-01,1112.5342312945352
2011-12-02,1115.797899623465
2011-12-05,1112.556329047048
2011-12-06,1105.1247226716878
2011-12-07,1117.6067512434079
2011-12-08,1115.349447114986
2011-12-09,1088.0240731432689
2011-12-12,1103.0273395468082
2011-12-13,1106.238911144633
2011-12-14,1115.7860790727302
2011-12-15,1092.207806142603
2011-12-16,1099.4955455274207
2011-12-19,1088.7974090138014
2011-12-20,1085.0273512850533
2011-12-21,1116.0329009824638
2011-12-22,1113.2331328574157
2011-12-23,1128.7394943119787
2011-12-26,1128.48029398737
2011-12-27,1123.7276488346208
2011-12-28,1128.2098846685146
2011-12-29,1129.776980007218
2011-12-30,1125.3591048505646
2012-01-02,1120.2972436855644
2012-01-03,1134.5620231511848
2012-01-04,1148.861458057532
2012-01-05,1162.7822524341707
2012-01-06,1166.858269084403
2012-01-09,1170.8877561752734
2012-01-10,1179.0363765132324
2012-01-11,1193.8665347143674
2012-01-12,1183.1778561839062
2012-01-13,1201.5026929567434
2012-01-16,1187.829530856755
2012-01-17,1210.481686104845
2012-01-18,1205.5786997850516
2012-01-19,1207.282334777676
2012-01-20,1207.639718360259
2012-01-23,1197.0378215178773
2012-01-24,1202.6389768898855
2012-01-25,1205.5222005880821
2012-01-26,1203.7572630579925
2012-01-27,1211.2887763437705
2012-01-30,1207.918732339853
2012-01-31,1225.3171640007226
2012-02-01,1213.9476013212882
2012-02-02,1237.3483474264142
2012-02-03,1244.8348685285316
2012-02-06,1245.8533847953315
2012-02-07,1231.835051043158
2012-02-08,1251.391968894273
2012-02-09,1249.9780300653294
2012-02-10,1246.1794441455645
2012-02-13,1248.9829708859202
2012-02-14,1255.9650658903993
2012-02-15,1282.4483340756553
2012-02-16,1273.0222757949143
2012-02-17,1273.8785997491507
2012-02-20,1267.840725804567
2012-02-21,1268.389790804728
2012-02-22,1278.2292055459545
2012-02-23,1263.4471822177757
2012-02-24,1250.6778313097507
2012-02-27,1247.1966722306681
2012-02-28,1260.8117576248746
2012-02-29,1280.9377536132747
2012-03-01,1274.2388179902948
2012-03-02,1293.8492770411754
2012-03-05,1273.8010422092038
2012-03-06,1264.9525230405097
2012-03-07,1256.9591759731145
2012-03-08,1258.5494089495528
2012-03-09,1280.3313342808988
2012-03-12,1274.1809680652887
2012-03-13,1290.0651681405495
2012-03-14,1298.7695415300288
2012-03-15,1290.4511062697898
2012-03-16,1277.0157669831508
2012-03-19,1263.8378144243907
2012-03-20,1255.979395617174
2012-03-21,1257.6590271435862
2012-03-22,1256.1235665833601
2012-03-23,1244.1878254068274
2012-03-26,1234.165294297482
2012-03-27,1253.8330109135109
2012-03-28,1249.8704254787588
2012-03-29,1234.337316418885
2012-03-30,1238.1887672609819
2012-04-02,1238.1433247068082
2012-04-03,1237.8506917482116
2012-04-04,1253.8674034736832
2012-04-05,1249.8464211430041
2012-04-06,1253.0545346761608
2012-04-09,1244.413669826435
2012-04-10,1238.065972257764
2012-04-11,1227.8460018751184
2012-04-12,1232.6933372950693
2012-04-13,1259.5726141126815
2012-04-16,1255.259907230362
2012-04-17,1238.5255827291003
2012-04-18,1248.543777874244
2012-04-19,1254.1850796716215
2012-04-20,1243.726328964589
2012-04-23,1238.5607858968299
2012-04-24,1232.4039852252974
2012-04-25,1238.179153448601
2012-04-26,1238.21987263752
2012-04-27,1234.2265804193896
2012-04-30,1250.104219734714
2012-05-01,1251.4045433738436
2012-05-02,1276.539069888264
2012-05-03,1271.1914796663239
2012-05-04,1270.9530071149998
2012-05-07,1251.6996780534223
2012-05-08,1256.057649558089
2012-05-09,1247.041389675316
2012-05-10,1241.3753545086686
2012-05-11,1230.699496406628
2012-05-14,1226.2683468507673
2012-05-15,1239.4244414848679
2012-05-16,1208.2875342645893
2012-05-17,1217.6880257783853
2012-05-18,1196.4741544346823
2012-05-21,1195.2240448532198
2012-05-22,1207.304164127161
2012-05-23,1205.3787452789506
2012-05-24,1203.2348798999785
2012-05-25,1207.0054549004124
2012-05-28,1210.9574358257971
2012-05-29,1231.1783885472657
2012-05-30,1229.0560154022053
2012-05-31,1232.6381238417312
2012-06-01,1215.4305316124994
2012-06-04,1178.0170814470614
2012-06-05,1188.3707963382994
2012-06-06,1202.9612909271736
2012-06-07,1204.4297225045225
2012-06-08,1200.4867679839863
2012-06-11,1218.2086775574817
2012-06-12,1220.4008582535373
2012-06-13,1216.7797111801083
2012-06-14,1205.4748310767452
2012-06-15,1224.9746392603993
2012-06-18,1243.073615672807
2012-06-19,1236.3379949768964
2012-06-20,1240.2341471936102
2012-06-21,1234.6105719810416
2012-06-22,1227.0180231786203
2012-06-25,1224.581456263946
2012-06-26,1226.3566833460243
2012-06-27,1239.595716015536
2012-06-28,1238.7769799077416
2012-06-29,1237.0521435402184
2012-07-02,1253.1593194768302
2012-07-03,1266.7968517583731
2012-07-04,1278.207867999917
2012-07-05,1294.5910269504247
2012-07-06,1298.8971793246035
2012-07-09,1282.5828003123222
2012-07-10,1288.5980795023163
2012-07-11,1290.0656305653872
2012-07-12,1275.3435527272018
2012-07-13,1275.3669510926986
2012-07-16,1277.6717648992396
2012-07-17,1293.641425344727
2012-07-18,1282.0273769089551
2012-07-19,1300.0205738765671
2012-07-20,1312.302106799683
2012-07-23,1291.7981338963382
2012-07-24,1291.060827121233
2012-07-25,1281.8220432197497
2012-07-26,1264.0533337225163
2012-07-27,1278.8180745571692
2012-07-30,1305.5847392408002
2012-07-31,1313.9058969858395
2012-08-01,1320.0139215911254
2012-08-02,1327.7975421559463
2012-08-03,1306.300385517073
2012-08-06,1314.834210418454
2012-08-07,1317.5553093724598
2012-08-08,1325.042534983516
2012-08-09,1342.3065303186727
2012-08-10,1338.8526183432202
2012-08-13,1333.8055041153702
2012-08-14,1346.0982554856846
2012-08-15,1342.2427687463535
2012-08-16,1327.8754472102844
2012-08-17,1335.6637588542837
2012-08-20,1328.0430513491908
2012-08-21,1318.1453438667559
2012-08-22,1308.7513073413793
2012-08-23,1307.0463234082104
2012-08-24,1300.9262859971222
2012-08-27,1298.104506714934
2012-08-28,1288.2881464130683
2012-08-29,1292.6926815526072
2012-08-30,1286.6829433028836
2012-08-31,1280.6660934451186
2012-09-03,1287.1123244160592
2012-09-04,1284.7855653050642
2012-09-05,1265.017243001599
2012-09-06,1263.3389667784577
2012-09-07,1273.8467600927752
2012-09-10,1278.0458853571358
2012-09-11,1275.337883146515
2012-09-12,1283.674543037349
2012-09-13,1280.5670558271306
2012-09-14,1287.2715071112812
2012-09-17,1289.920062239703
2012-09-18,1292.7574321388352
2012-09-19,1304.8802522595577
2012-09-20,1301.70771991083
2012-09-21,1307.518774597607
2012-09-24,1311.8034997084349
2012-09-25,1306.6125507565735
2012-09-26,1306.9221499006162
2012-09-27,1315.5942721630697
2012-09-28,1324.4310148587356
2012-10-01,1318.1817310442282
2012-10-02,1317.8386464544858
2012-10-03,1321.9825128409148
2012-10-04,1311.1480773078938
2012-10-05,1310.907835389184
2012-10-08,1308.8661839628965
2012-10-09,1318.5106915747006
2012-10-10,1316.8607299069438
2012-10-11,1312.0598558007975
2012-10-12,1315.9611562535265
2012-10-15,1318.3556968177772
2012-10-16,1312.7134055498973
2012-10-17,1311.1780775048405
2012-10-18,1321.111842084508
2012-10-19,1323.6574158897558
2012-10-22,1320.758100525291
2012-10-23,1329.7624212601806
2012-10-24,1327.7219321862287
2012-10-25,1328.5896053566664
2012-10-26,1318.6104207113992
2012-10-29,1319.062433788566
2012-10-30,1311.4713793630306
2012-10-31,1318.7108897392545
2012-11-01,1325.2217276606102
2012-11-02,1341.6543163882548
2012-11-05,1343.7025087627221
2012-11-06,1342.9037992241983
2012-11-07,1358.8749990469944
2012-11-08,1340.995986888987
2012-11-09,1340.8077974790724
2012-11-12,1340.8850882752563
2012-11-13,1327.0907044694195
2012-11-14,1331.6796247819177
2012-11-15,1310.6118364681574
2012-11-16,1318.799484280412
2012-11-19,1312.9264489486293
2012-11-20,1315.3318433506693
2012-11-21,1320.5686932980564
2012-11-22,1323.4934465609422
2012-11-23,1329.6367460072138
2012-11-26,1330.925661135763
2012-11-27,1335.8396407649368
2012-11-28,1333.3948639513376
2012-11-29,1339.1776070354028
2012-11-30,1348.8317876648607
2012-12-03,1332.5833511893527
2012-12-04,1332.0230766569791
2012-12-05,1349.4508249648898
2012-12-06,1356.763374611842
2012-12-07,1365.138059594252
2012-12-10,1369.6522216501678
2012-12-11,1365.4116922559983
2012-12-12,1373.863495743762
2012-12-13,1369.5535708322172
2012-12-14,1370.4708580213805
2012-12-17,1358.8083816859832
2012-12-18,1356.953454101516
2012-12-19,1361.1379274799626
2012-12-20,1361.0285148282026
2012-12-21,1357.7727255033756
2012-12-24,1357.8372101741907
2012-12-25,1361.5295270220374
2012-12-26,1358.3872722648466
2012-12-27,1361.9190886958947
2012-12-28,1368.503934802661
2012-12-31,1371.7716888999007
2013-01-01,1371.8449818989782
2013-01-02,1391.2996726703257
2013-01-03,1415.279342443152
2013-01-04,1417.6908475502041
2013-01-07,1409.1536680888335
2013-01-08,1400.8766053741372
2013-01-09,1408.5025163236778
2013-01-10,1399.7911718695782
2013-01-11,1380.7953867707272
2013-01-14,1382.3408168826447
2013-01-15,1381.4128567511466
2013-01-16,1381.4001148664142
2013-01-17,1371.6682340433933
2013-01-18,1394.9682830044094
2013-01-21,1390.0597180195798
2013-01-22,1395.0981508618893
2013-01-23,1392.5402388102216
2013-01-24,1378.6934580546153
2013-01-25,1364.6880108720654
2013-01-28,1364.031484574822
2013-01-29,1367.3441784051101
2013-01-30,1366.4156450411026
2013-01-31,1360.909594341267
2013-02-01,1350.3153695100023
2013-02-04,1368.7633672844163
2013-02-05,1354.8930929756632
2013-02-06,1355.489050010139
2013-02-07,1363.4126772939471
2013-02-08,1364.1394870051772
2013-02-11,1362.7446101376238
2013-02-12,1354.370001710136
2013-02-13,1361.3402589468462
2013-02-14,1378.7609418522247
2013-02-15,1378.8078469038526
2013-02-18,1376.285248443816
2013-02-19,1369.498892972481
2013-02-20,1378.9764745462983
2013-02-21,1375.640756109606
2013-02-22,1378.4322295719332
2013-02-25,1372.1359909257608
2013-02-26,1370.625029729502
2013-02-27,1371.2589907359118
2013-02-28,1390.9998762555417
2013-03-01,1399.1276711735986
2013-03-04,1377.6365357582888
2013-03-05,1382.0020386221206
2013-03-06,1396.9941086586562
2013-03-07,1387.9206546958892
2013-03-08,1409.0949267816002
2013-03-11,1403.899669937478
2013-03-12,1398.379374592891
2013-03-13,1393.9310970084243
2013-03-14,1391.4294152294817
2013-03-15,1378.8583519606964
2013-03-18,1369.5382808698428
2013-03-19,1375.9923745230494
2013-03-20,1373.427791766082
2013-03-21,1378.920155148125
2013-03-22,1362.4316128063447
2013-03-25,1389.5020115548205
2013-03-26,1398.5312716290885
2013-03-27,1415.2512076646615
2013-03-28,1404.500774176715
2013-03-29,1407.026570582705
2013-04-01,1403.8704361418122
2013-04-02,1406.108317877789
2013-04-03,1403.4842333766437
2013-04-04,1402.6579509498445
2013-04-05,1362.24570672164
2013-04-08,1353.4021506501058
2013-04-09,1356.0289696417972
2013-04-10,1359.7935443788458
2013-04-11,1365.7317430617125
2013-04-12,1364.8545926147979
2013-04-15,1352.7392587649585
2013-04-16,1347.8964058638528
2013-04-17,1355.1545216087784
2013-04-18,1352.9533251467712
2013-04-19,1373.18058736594
2013-04-22,1380.8517527874176
2013-04-23,1370.130262712817
2013-04-24,1388.487559913777
2013-04-25,1400.1648013616423
2013-04-26,1400.9598753932246
2013-04-29,1395.991945995197
2013-04-30,1399.3153653435058
2013-05-01,1398.0510907698697
2013-05-02,1405.2697712270087
2013-05-03,1398.748412995414
2013-05-06,1417.604216501199
2013-05-07,1420.2656114645415
2013-05-08,1427.0597036344318
2013-05-09,1438.1635784574455
2013-05-10,1450.766793710685
2013-05-13,1435.691546114136
2013-05-14,1433.9880276529536
2013-05-15,1451.529188442111
2013-05-16,1441.2855517571147
2013-05-17,1451.6128434455038
2013-05-20,1460.2537796744252
2013-05-21,1452.7135295416294
2013-05-22,1449.822098222015
2013-05-23,1414.9014010152011
2013-05-24,1412.739946309589
2013-05-27,1415.6605047466974
2013-05-28,1432.7684616484553
2013-05-29,1408.1529661122793
2013-05-30,1388.522010935694
2013-05-31,1388.8899476840988
2013-06-03,1374.2706672875058
2013-06-04,1375.013484263158
2013-06-05,1363.854056146011
2013-06-06,1339.2086568606487
2013-06-07,1332.6959819506305
2013-06-10,1333.2084413116734
2013-06-11,1305.8149864333272
2013-06-12,1298.802033753447
2013-06-13,1279.7270709314246
2013-06-14,1286.6853748994
2013-06-17,1299.3247765220667
2013-06-18,1294.9304226861152
2013-06-19,1287.1615463134651
2013-06-20,1273.2819329444026
2013-06-21,1266.4809821635056
2013-06-24,1244.4572287986998
2013-06-25,1247.22833125366
2013-06-26,1280.4273607357604
2013-06-27,1294.2437547313023
2013-06-28,1319.7550485304255
2013-07-01,1312.4896095044614
2013-07-02,1308.4731246287643
2013-07-03,1286.9947660761077
2013-07-04,1305.646046901181
2013-07-05,1329.0499111165784
2013-07-08,1304.9589900589776
2013-07-09,1319.1521391195524
2013-07-10,1325.118194602275
2013-07-11,1341.386707596813
2013-07-12,1336.5115611709373
2013-07-15,1337.606830998503
2013-07-16,1326.3688667071613
2013-07-17,1333.9240238752345
2013-07-18,1331.9967984144787
2013-07-19,1321.0128875148298
2013-07-22,1317.9735637361136
2013-07-23,1343.2962549207093
2013-07-24,1340.3065453986903
2013-07-25,1333.244474800176
2013-07-26,1331.4813295866936
2013-07-29,1321.2453490251069
2013-07-30,1324.5764800646193
2013-07-31,1316.0600830586739
2013-08-01,1325.118239585348
2013-08-02,1322.5405483765107
2013-08-05,1329.7364882677027
2013-08-06,1311.7655446041292
2013-08-07,1298.058901313423
2013-08-08,1296.8899242694902
2013-08-09,1304.2183007250962
2013-08-12,1326.1272982596395
2013-08-13,1348.8145284771765
2013-08-14,1344.0231513694036
2013-08-15,1342.8123954585656
2013-08-16,1332.4833465880622
2013-08-19,1320.75379312983
2013-08-20,1287.8144019814902
2013-08-21,1287.4197179348878
2013-08-22,1290.4632828518938
2013-08-23,1289.1626524089004
2013-08-26,1296.0236736106383
2013-08-27,1281.2213932664972
2013-08-28,1275.7913349309026
2013-08-29,1300.1472982469425
2013-08-30,1311.2489678968357
2013-09-02,1329.3377622775292
2013-09-03,1340.437300128854
2013-09-04,1329.909360249472
2013-09-05,1347.7981321730974
2013-09-06,1346.1629356677502
2013-09-09,1354.0398222449242
2013-09-10,1365.0286810881507
2013-09-11,1360.566693728811
2013-09-12,1359.3321961032525
2013-09-13,1355.6482183247913
2013-09-16,1366.669450347315
2013-09-17,1366.5094139440084
2013-09-18,1362.7936460635199
2013-09-19,1367.7409442573119
2013-09-20,1368.8851630364516
2013-09-23,1365.686167019484
2013-09-24,1355.6436980250487
2013-09-25,1354.941598052977
2013-09-26,1350.44973130276
2013-09-27,1346.3954208137343
2013-09-30,1330.331679290656
2013-10-01,1336.4477101982577
2013-10-02,1333.8592802726234
2013-10-03,1345.7478568329157
2013-10-04,1346.3696820475025
2013-10-07,1341.4935937314153
2013-10-08,1347.9207931260676
2013-10-09,1351.2942852889669
2013-10-10,1350.8566037617582
2013-10-11,1357.714938713233
