Date,ACWI IMI HIGH DIVIDEND YIELD
2011-03-01,1127.7129233824844
2011-03-02,1122.2385277116307
2011-03-03,1128.2901397643852
2011-03-04,1124.0737868565202
2011-03-07,1118.541676915189
2011-03-08,1129.223951276891
2011-03-09,1128.1261575076207
2011-03-10,1121.5373555955578
2011-03-11,1115.606170232231
2011-03-14,1099.8703519924547
2011-03-15,1078.6983752943527
2011-03-16,1070.3045981957493
2011-03-17,1077.5049913174569
2011-03-18,1075.5775079079062
2011-03-21,1088.5293959830688
2011-03-22,1089.5992859668002
2011-03-23,1095.8410294558776
2011-03-24,1099.4155293006108
2011-03-25,1107.4293266268087
2011-03-28,1107.659120272177
2011-03-29,1114.7632085804808
2011-03-30,1124.0723186385496
2011-03-31,1116.069031215646
2011-04-01,1128.017509438106
2011-04-04,1127.7135913378138
2011-04-05,1130.4053393768636
2011-04-06,1126.8821608607952
2011-04-07,1128.2782239287521
2011-04-08,1124.0512162722628
2011-04-11,1121.5986476295845
2011-04-12,1105.6437197990506
2011-04-13,1109.5482833223177
2011-04-14,1112.301783110267
2011-04-15,1119.454021452709
2011-04-18,1116.6007733940103
2011-04-19,1114.4222818129465
2011-04-20,1121.5983083746562
2011-04-21,1121.9100225717198
2011-04-22,1121.81360424804
2011-04-25,1120.1929773412414
2011-04-26,1123.6684626938409
2011-04-27,1129.2717434569763
2011-04-28,1124.4114043297134
2011-04-29,1126.1421057847006
2011-05-02,1125.2375486223186
2011-05-03,1123.4918259745289
2011-05-04,1113.340756473586
2011-05-05,1120.2608827506858
2011-05-06,1132.0720279867069
2011-05-09,1144.629065917072
2011-05-10,1147.6289858337461
2011-05-11,1151.4760465067022
2011-05-12,1154.5181464658567
2011-05-13,1150.9117892337233
2011-05-16,1145.3208509295114
2011-05-17,1145.0660971280079
2011-05-18,1146.6442501254141
2011-05-19,1152.0317732816466
2011-05-20,1154.1320365932086
2011-05-23,1146.8580097598685
2011-05-24,1144.371251334016
2011-05-25,1147.5804018894387
2011-05-26,1147.85679996455
2011-05-27,1144.4185297399704
2011-05-30,1143.6760321504746
2011-05-31,1149.4328321721366
2011-06-01,1136.4816312997266
2011-06-02,1125.0294407984325
2011-06-03,1113.5418013211713
2011-06-06,1106.5223626149125
2011-06-07,1103.0821621108462
2011-06-08,1101.78357389972
2011-06-09,1111.3218126851439
2011-06-10,1106.5394862182713
2011-06-13,1107.5768020749788
2011-06-14,1111.5263803024495
2011-06-15,1108.9229650235004
2011-06-16,1111.9553885909081
2011-06-17,1106.2648506967014
2011-06-20,1106.7607985403117
2011-06-21,1113.4823578509204
2011-06-22,1105.9950340164728
2011-06-23,1111.1076913390477
2011-06-24,1108.0794530518838
2011-06-27,1102.709448345601
2011-06-28,1104.6774804513116
2011-06-29,1114.5826054219926
2011-06-30,1120.96188850975
2011-07-01,1128.6283749269217
2011-07-04,1130.7044736333569
2011-07-05,1133.128215389947
2011-07-06,1141.1466881589477
2011-07-07,1142.5837059568769
2011-07-08,1144.9378568135305
2011-07-11,1146.838380640736
2011-07-12,1139.2092784018284
2011-07-13,1135.923182712837
2011-07-14,1131.3136084395019
2011-07-15,1132.8828282382162
2011-07-18,1127.0827103455738
2011-07-19,1128.1409827632206
2011-07-20,1134.0324809781791
2011-07-21,1135.5262938043272
2011-07-22,1140.802696647421
2011-07-25,1138.2737260767021
2011-07-26,1129.894971635109
2011-07-27,1124.672131014576
2011-07-28,1127.042548213082
2011-07-29,1116.8266364741005
2011-08-01,1122.1523902074223
2011-08-02,1105.1352227178998
2011-08-03,1093.1826120574942
2011-08-04,1069.195747151503
2011-08-05,1055.5258557646384
2011-08-08,1016.1210391082179
2011-08-09,1027.1195013995741
2011-08-10,1007.6724777393807
2011-08-11,1027.5682880077543
2011-08-12,1046.5002344197421
2011-08-15,1049.8305310911228
2011-08-16,1050.7159284113654
2011-08-17,1054.702690766533
2011-08-18,1031.0281987301275
2011-08-19,1014.6677673637137
2011-08-22,1023.0764186838327
2011-08-23,1040.8845868700005
2011-08-24,1047.7043182010373
2011-08-25,1036.400882791713
2011-08-26,1035.703205507922
2011-08-29,1044.2103032819111
2011-08-30,1052.9543740607173
2011-08-31,1070.4892742377654
2011-09-01,1079.478755507788
2011-09-02,1064.2786604935231
2011-09-05,1049.1700379949216
2011-09-06,1047.2798547941543
2011-09-07,1068.2141335231693
2011-09-08,1071.1095813555212
2011-09-09,1064.8875615227878
2011-09-12,1057.3411266502228
2011-09-13,1059.0299289516897
2011-09-14,1067.0481803308362
2011-09-15,1073.5879752787328
2011-09-16,1083.451864408413
2011-09-19,1077.793359378072
2011-09-20,1082.8170244607657
2011-09-21,1066.2651780900396
2011-09-22,1042.8831170117082
2011-09-23,1041.808772029607
2011-09-26,1055.2759444407118
2011-09-27,1073.0652823404305
2011-09-28,1065.1007721448473
2011-09-29,1070.5888670082106
2011-09-30,1072.3922664675003
2011-10-03,1061.7460509810812
2011-10-04,1053.5857854878275
2011-10-05,1067.151519763368
2011-10-06,1080.8512575436778
2011-10-07,1084.5220610430677
2011-10-10,1092.5479361267326
2011-10-11,1093.0190832838186
2011-10-12,1093.6139081428682
2011-10-13,1096.3096407212788
2011-10-14,1097.2425977064627
2011-10-17,1096.917750450731
2011-10-18,1100.3033511144663
2011-10-19,1097.7007974021872
2011-10-20,1097.3336549250778
2011-10-21,1105.3624703707821
2011-10-24,1114.677568249557
2011-10-25,1102.746326852677
2011-10-26,1113.0792186276103
2011-10-27,1121.126568928636
2011-10-28,1119.5422427550864
2011-10-31,1114.408347029787
2011-11-01,1102.5811821236582
2011-11-02,1104.288773448625
2011-11-03,1119.7832672254217
2011-11-04,1115.281183389626
2011-11-07,1118.0863862200208
2011-11-08,1122.8293512438565
2011-11-09,1116.0067339548186
2011-11-10,1113.7219851614152
2011-11-11,1124.2565303497079
2011-11-14,1124.1715738249336
2011-11-15,1127.8041831281557
2011-11-16,1121.4123651469808
2011-11-17,1114.4997699615083
2011-11-18,1108.968056829576
2011-11-21,1089.3693079579298
2011-11-22,1084.1777625315656
2011-11-23,1075.5726249598692
2011-11-24,1073.1296018672995
2011-11-25,1076.2863150247322
2011-11-28,1097.8775395733992
2011-11-29,1108.9588996264774
2011-11-30,1135.3074010335124
2011-12-01,1136.3806729874902
2011-12-02,1139.9844242465886
2011-12-05,1143.8408595254684
2011-12-06,1146.7072950856852
2011-12-07,1150.2360925664773
2011-12-08,1142.1685693809554
2011-12-09,1146.5901837157141
2011-12-12,1144.765876733005
2011-12-13,1153.7921621259143
2011-12-14,1149.49272684809
2011-12-15,1152.950057286877
2011-12-16,1150.1286194305924
2011-12-19,1147.813083784637
2011-12-20,1160.8677668201033
2011-12-21,1170.0285853651417
2011-12-22,1175.9193957020568
2011-12-23,1187.7699344464918
2011-12-26,1188.0113563279215
2011-12-27,1187.9891086780433
2011-12-28,1187.3858480883796
2011-12-29,1198.1723044986677
2011-12-30,1197.793046595905
2012-01-02,1201.3553073354
2012-01-03,1209.1720815550746
2012-01-04,1215.3950829893386
2012-01-05,1216.122012536081
2012-01-06,1217.8517822672775
2012-01-09,1216.1295328720482
2012-01-10,1223.9637306797947
2012-01-11,1224.5507166960274
2012-01-12,1213.517540456182
2012-01-13,1218.08565977137
2012-01-16,1220.0952474180817
2012-01-17,1224.726320526377
2012-01-18,1222.6408746246498
2012-01-19,1221.1372747053501
2012-01-20,1219.5553673786437
2012-01-23,1213.56676114244
2012-01-24,1213.5960665202667
2012-01-25,1213.863993204085
2012-01-26,1207.656304933827
2012-01-27,1202.223890510268
2012-01-30,1198.742013162011
2012-01-31,1204.0346277229905
2012-02-01,1208.2706633830157
2012-02-02,1210.763981727131
2012-02-03,1223.8301957749893
2012-02-06,1226.9705295846397
2012-02-07,1218.9602354682734
2012-02-08,1219.3245581395513
2012-02-09,1217.3729487414996
2012-02-10,1215.4600855897563
2012-02-13,1221.8739213372028
2012-02-14,1226.3414832280093
2012-02-15,1232.8594870567263
2012-02-16,1237.078969088224
2012-02-17,1235.650017317893
2012-02-20,1232.7728634524308
2012-02-21,1232.63741772972
2012-02-22,1230.77347594022
2012-02-23,1227.3421322613033
2012-02-24,1220.5854814118798
2012-02-27,1224.2539171147343
2012-02-28,1226.6538706907384
2012-02-29,1231.0065340853366
2012-03-01,1238.3696580098992
2012-03-02,1245.6679451901384
2012-03-05,1241.182605436361
2012-03-06,1230.028111557887
2012-03-07,1231.69625397878
2012-03-08,1233.6338030290344
2012-03-09,1247.9253419676797
2012-03-12,1246.6768859715803
2012-03-13,1263.599165020358
2012-03-14,1266.1891251893826
2012-03-15,1265.4800257216498
2012-03-16,1260.8757949859353
2012-03-19,1257.0346781845067
2012-03-20,1251.8412430478093
2012-03-21,1252.7198612397324
2012-03-22,1246.6588372307997
2012-03-23,1243.0335990866886
2012-03-26,1249.7723233515992
2012-03-27,1249.8275143544638
2012-03-28,1243.2663390147413
2012-03-29,1237.0388656231835
2012-03-30,1241.7527849317496
2012-04-02,1254.1845665420315
2012-04-03,1245.523002686302
2012-04-04,1246.4866685226973
2012-04-05,1247.5895732641197
2012-04-06,1247.8121832577601
2012-04-09,1241.730916187017
2012-04-10,1224.264177868467
2012-04-11,1225.8668116070403
2012-04-12,1231.3751016621525
2012-04-13,1229.7081527388896
2012-04-16,1235.5309856705296
2012-04-17,1243.4253237618973
2012-04-18,1242.333533088224
2012-04-19,1237.500266372706
2012-04-20,1239.7811078890354
2012-04-23,1231.1378493665263
2012-04-24,1233.271737773769
2012-04-25,1240.665972702327
2012-04-26,1243.8378190376795
2012-04-27,1245.2071086800254
2012-04-30,1246.6178736432705
2012-05-01,1250.6988428401096
2012-05-02,1254.80191918739
2012-05-03,1252.7298558318587
2012-05-04,1242.38684882099
2012-05-07,1244.3736512866067
2012-05-08,1239.1990180534235
2012-05-09,1235.1910146629705
2012-05-10,1238.9796093833054
2012-05-11,1240.471895549369
2012-05-14,1233.4294446795761
2012-05-15,1232.502047225287
2012-05-16,1227.3343362174198
2012-05-17,1220.9279720374866
2012-05-18,1211.1761693399653
2012-05-21,1211.5840084215035
2012-05-22,1221.4933951103355
2012-05-23,1217.5061145382622
2012-05-24,1225.3748832178876
2012-05-25,1230.5123303422015
2012-05-28,1230.2378260015341
2012-05-29,1237.9705181097027
2012-05-30,1234.1539366573202
2012-05-31,1236.7863888664585
2012-06-01,1218.6275755149063
2012-06-04,1205.359533446577
2012-06-05,1211.277691536649
2012-06-06,1229.210385141043
2012-06-07,1232.3331266093007
2012-06-08,1237.9803880293416
2012-06-11,1235.1640495840325
2012-06-12,1247.0275316726288
2012-06-13,1240.9280917040733
2012-06-14,1243.218712428228
2012-06-15,1250.8403783183328
2012-06-18,1258.2360340066834
2012-06-19,1264.0436422634039
2012-06-20,1262.74348860424
2012-06-21,1255.6977200049819
2012-06-22,1257.424261674145
2012-06-25,1248.9475653852367
2012-06-26,1252.1721979829053
2012-06-27,1264.947888194317
2012-06-28,1266.1680692201649
2012-06-29,1273.4345761993052
2012-07-02,1290.579109534574
2012-07-03,1299.5848565475696
2012-07-04,1307.2086157076283
2012-07-05,1313.689355013395
2012-07-06,1311.7726331765723
2012-07-09,1309.5322928167927
2012-07-10,1313.5767526658346
2012-07-11,1313.9917248661181
2012-07-12,1309.6802259900812
2012-07-13,1320.4965167467474
2012-07-16,1323.0984684132777
2012-07-17,1330.1634565069219
2012-07-18,1335.322912948879
2012-07-19,1343.4094430739306
2012-07-20,1340.1884533025857
2012-07-23,1321.8666753740883
2012-07-24,1315.1091215904412
2012-07-25,1310.7591774575283
2012-07-26,1318.068381457574
2012-07-27,1331.8195180040295
2012-07-30,1350.752119056735
2012-07-31,1343.5014573116093
2012-08-01,1346.8178533222815
2012-08-02,1347.0702144915415
2012-08-03,1352.277075164542
2012-08-06,1351.9064003485457
2012-08-07,1354.1757685158093
2012-08-08,1360.6029198321364
2012-08-09,1368.2100028181683
2012-08-10,1369.396885434359
2012-08-13,1362.4382520644754
2012-08-14,1370.0007118171845
2012-08-15,1371.4666191150932
2012-08-16,1367.5772509108417
2012-08-17,1371.6059239321905
2012-08-20,1366.602200904609
2012-08-21,1356.4216718721398
2012-08-22,1347.7066705218601
2012-08-23,1335.4697959278044
2012-08-24,1342.8816928458382
2012-08-27,1343.7405906259548
2012-08-28,1336.2810915449124
2012-08-29,1337.9710005046456
2012-08-30,1331.5979722217523
2012-08-31,1327.4313511878777
2012-09-03,1333.790386419237
2012-09-04,1328.308677290882
2012-09-05,1322.827185709082
2012-09-06,1340.3898481706506
2012-09-07,1332.1336973252753
2012-09-10,1331.2611500934277
2012-09-11,1330.9471806480994
2012-09-12,1327.818476756447
2012-09-13,1335.454603166614
2012-09-14,1325.8111020221495
2012-09-17,1324.3861082218295
2012-09-18,1329.3409232078366
2012-09-19,1333.3115470913874
2012-09-20,1340.0171726522283
2012-09-21,1341.6348847716408
2012-09-24,1346.3185702752012
2012-09-25,1342.787450863945
2012-09-26,1340.05601616741
2012-09-27,1343.626791053176
2012-09-28,1335.5920241025242
2012-10-01,1340.279937474143
2012-10-02,1337.8973279766612
2012-10-03,1338.7273708134314
2012-10-04,1336.0803125438135
2012-10-05,1339.3061206531197
2012-10-08,1338.9322893653246
2012-10-09,1337.6556045909433
2012-10-10,1329.256380998032
2012-10-11,1327.778263317576
2012-10-12,1322.7379666106062
2012-10-15,1330.886520854806
2012-10-16,1336.4268555021358
2012-10-17,1337.4813767288304
2012-10-18,1341.6836995123801
2012-10-19,1334.7760791453688
2012-10-22,1328.53511356868
2012-10-23,1317.1166214906889
2012-10-24,1316.906855701219
2012-10-25,1323.8471426444705
2012-10-26,1324.3463642190798
2012-10-29,1323.0816902878826
2012-10-30,1322.3461157373692
2012-10-31,1320.9666703833384
2012-11-01,1331.9050445858393
2012-11-02,1335.1721609316337
2012-11-05,1335.5116466375869
2012-11-06,1339.9078354117116
2012-11-07,1328.1190283787766
2012-11-08,1321.273571592059
2012-11-09,1322.063595799392
2012-11-12,1319.412869077334
2012-11-13,1317.000742899341
2012-11-14,1304.5937873432008
2012-11-15,1290.5490227082432
2012-11-16,1293.9733245618481
2012-11-19,1305.5733863009027
2012-11-20,1307.145144687825
2012-11-21,1308.7659629586642
2012-11-22,1308.1905933422313
2012-11-23,1314.480330270439
2012-11-26,1311.9415251952776
2012-11-27,1313.206530075228
2012-11-28,1319.4280984927304
2012-11-29,1324.1156545858728
2012-11-30,1323.5902835476143
2012-12-03,1317.8505233164442
2012-12-04,1316.3659719119885
2012-12-05,1322.1053414699627
2012-12-06,1332.0816111372626
2012-12-07,1339.31045293999
2012-12-10,1342.5034479526128
2012-12-11,1343.8726576393806
2012-12-12,1343.9169230025934
2012-12-13,1335.932137775447
2012-12-14,1332.4575146352186
2012-12-17,1331.647135513027
2012-12-18,1335.219264253383
2012-12-19,1332.3819733218318
2012-12-20,1334.95065897233
2012-12-21,1332.713401881766
2012-12-24,1328.7033508292634
2012-12-25,1329.294390054116
2012-12-26,1325.3958208258334
2012-12-27,1325.4386314852031
2012-12-28,1318.1662395483568
2012-12-31,1327.4721702219288
2013-01-01,1327.5296315939622
2013-01-02,1347.0509917184247
2013-01-03,1361.0849849503443
2013-01-04,1368.4143033760242
2013-01-07,1360.2860673362586
2013-01-08,1358.6449649316678
2013-01-09,1365.2068057984525
2013-01-10,1357.2231764594196
2013-01-11,1347.8210823275501
2013-01-14,1345.3163000503848
2013-01-15,1346.4520845553216
2013-01-16,1346.9359134051415
2013-01-17,1348.83347623389
2013-01-18,1355.0619982662392
2013-01-21,1355.2824110345905
2013-01-22,1359.8951723083733
2013-01-23,1361.0124094086786
2013-01-24,1355.9416971767655
2013-01-25,1354.3601492884209
2013-01-28,1353.2358884397843
2013-01-29,1362.7642541383323
2013-01-30,1353.552414310493
2013-01-31,1350.528053987086
2013-02-01,1347.0219061554933
2013-02-04,1344.600846322884
2013-02-05,1349.9337915939504
2013-02-06,1349.530246718365
2013-02-07,1355.752984849926
2013-02-08,1362.5639733278435
2013-02-11,1360.6454354986197
2013-02-12,1358.4451114345172
2013-02-13,1363.3410272791048
2013-02-14,1369.6933715125379
2013-02-15,1367.3765541049959
2013-02-18,1367.3500147464217
2013-02-19,1378.3026342436683
2013-02-20,1376.042357509317
2013-02-21,1374.6491896426135
2013-02-22,1388.5893686977556
2013-02-25,1378.207857762123
2013-02-26,1382.9610907021208
2013-02-27,1389.6241681134225
2013-02-28,1400.1101963289073
2013-03-01,1405.9419605435273
2013-03-04,1405.320537818412
2013-03-05,1418.6936366919886
2013-03-06,1422.9611928359323
2013-03-07,1416.871794243355
2013-03-08,1429.0061707101816
2013-03-11,1429.8469935437117
2013-03-12,1429.771830567242
2013-03-13,1432.37473453502
2013-03-14,1439.267739315643
2013-03-15,1433.1064149547983
2013-03-18,1433.4082665313163
2013-03-19,1439.5952248085373
2013-03-20,1440.52910765621
2013-03-21,1438.1399787801993
2013-03-22,1435.4670429956989
2013-03-25,1443.6372075687884
2013-03-26,1453.702794091099
2013-03-27,1458.3061579878843
2013-03-28,1458.4713313701002
2013-03-29,1458.5754923490106
2013-04-01,1456.451695276998
2013-04-02,1466.443431898779
2013-04-03,1457.6949781961846
2013-04-04,1452.246453872968
2013-04-05,1428.0473098660757
2013-04-08,1432.1341885891168
2013-04-09,1434.5854964225687
2013-04-10,1449.579681354412
2013-04-11,1454.6945135845788
2013-04-12,1453.2806475922305
2013-04-15,1437.9034500217613
2013-04-16,1436.3871385970995
2013-04-17,1429.8363018159266
2013-04-18,1426.9425925640003
2013-04-19,1438.2166958988719
2013-04-22,1445.4256926272815
2013-04-23,1462.307657999751
2013-04-24,1466.0857498448681
2013-04-25,1473.1571710229698
2013-04-26,1471.8308560091245
2013-04-29,1474.7910582421712
2013-04-30,1469.9163433042959
2013-05-01,1463.0016840416056
2013-05-02,1474.37073582578
2013-05-03,1478.380146029657
2013-05-06,1479.157484455678
2013-05-07,1482.8822691258042
2013-05-08,1483.9322993490973
2013-05-09,1486.7552097622438
2013-05-10,1497.1477007700444
2013-05-13,1494.5310091182823
2013-05-14,1501.1105421999475
2013-05-15,1517.31884722382
2013-05-16,1507.7628315022503
2013-05-17,1516.6863522068961
2013-05-20,1515.251024422837
2013-05-21,1518.5514010349928
2013-05-22,1514.9907769580643
2013-05-23,1495.2276030440173
2013-05-24,1492.5013120115693
2013-05-27,1491.808148994386
2013-05-28,1503.8212730883843
2013-05-29,1475.054718778322
2013-05-30,1467.372745268674
2013-05-31,1456.0942328220342
2013-06-03,1450.2188256299087
2013-06-04,1449.8249753044959
2013-06-05,1428.6523217314204
2013-06-06,1416.1670947129571
2013-06-07,1424.8823673666036
2013-06-10,1427.944496336193
2013-06-11,1409.993011665219
2013-06-12,1402.5653985897243
2013-06-13,1409.8371632193403
2013-06-14,1408.5282391897408
2013-06-17,1419.027383058003
2013-06-18,1416.465915844894
2013-06-19,1408.0001947314822
2013-06-20,1380.0701564115834
2013-06-21,1381.124695480751
2013-06-24,1365.7302145287767
2013-06-25,1379.380172728906
2013-06-26,1402.7190511650044
2013-06-27,1412.8463854885629
2013-06-28,1413.904213959955
2013-07-01,1417.45997919976
2013-07-02,1416.1601005392797
2013-07-03,1412.7605610439355
2013-07-04,1430.7071276757729
2013-07-05,1432.0074290000648
2013-07-08,1438.0209547967875
2013-07-09,1454.0070232188775
2013-07-10,1453.1461261873649
2013-07-11,1458.0800034379154
2013-07-12,1458.5745183079755
2013-07-15,1463.2341034663082
2013-07-16,1453.1944482483116
2013-07-17,1460.6583476824903
2013-07-18,1463.8082143324964
2013-07-19,1461.9993731357958
2013-07-22,1460.9820372743745
2013-07-23,1461.2249978521595
2013-07-24,1457.8889538025664
2013-07-25,1454.0670513573539
2013-07-26,1450.5504697146112
2013-07-29,1449.9740283081014
2013-07-30,1448.3626176188009
2013-07-31,1443.0582153684388
2013-08-01,1455.4494792662304
2013-08-02,1456.9787878503996
2013-08-05,1459.4932491441111
2013-08-06,1450.2315017167
2013-08-07,1444.5292446621004
2013-08-08,1445.1512582063358
2013-08-09,1449.9434958118438
2013-08-12,1455.3941364026007
2013-08-13,1464.82416828235
2013-08-14,1462.2141936846308
2013-08-15,1447.7824137818802
2013-08-16,1439.9647647474392
2013-08-19,1433.1495763933547
2013-08-20,1421.9890936336897
2013-08-21,1415.2829715573453
2013-08-22,1424.1092642739281
2013-08-23,1428.6660474501855
2013-08-26,1428.0845139097125
2013-08-27,1412.4421454773967
2013-08-28,1412.829220390789
2013-08-29,1425.0369654660863
2013-08-30,1423.644853995538
2013-09-02,1436.952715273603
2013-09-03,1436.3909128579608
2013-09-04,1439.6657733418685
2013-09-05,1450.1534373345514
2013-09-06,1454.0518519673667
2013-09-09,1454.6483786771619
2013-09-10,1464.6595703368298
2013-09-11,1466.8159532635252
2013-09-12,1464.6749403957097
2013-09-13,1470.8966289143455
2013-09-16,1476.0512746801396
2013-09-17,1475.8999648281974
2013-09-18,1483.256549820378
2013-09-19,1477.695194141958
2013-09-20,1473.1873990482177
2013-09-23,1472.6727591464223
2013-09-24,1470.263166883608
2013-09-25,1466.8919272334722
2013-09-26,1469.402122340687
2013-09-27,1461.0162553572793
2013-09-30,1452.8889033699036
2013-10-01,1460.1384471509593
2013-10-02,1450.5641583046956
2013-10-03,1443.041684691043
2013-10-04,1446.380487204329
2013-10-07,1442.2977722074336
2013-10-08,1433.5389936175275
2013-10-09,1433.2415081875579
2013-10-10,1451.7768199115828
2013-10-11,1456.4198645863792
2013-10-14,1458.178285793875
