Date,BRIC HIGH DIVIDEND YIELD
1999-08-09,1086.5651734915166
1999-08-10,1068.6419824562986
1999-08-11,1087.654720950228
1999-08-12,1104.6912962392253
1999-08-13,1106.120654120856
1999-08-16,1100.644043751236
1999-08-17,1098.4925522328672
1999-08-18,1071.8015371942581
1999-08-19,1066.6107653560093
1999-08-20,1101.4270631270244
1999-08-23,1117.8891038635884
1999-08-24,1113.1231794452558
1999-08-25,1140.7532068726175
1999-08-26,1142.3664129257527
1999-08-27,1133.9233762647257
1999-08-30,1137.6794079175943
1999-08-31,1136.4843922978696
1999-09-01,1154.683083529917
1999-09-02,1156.3700971124588
1999-09-03,1161.2230045625652
1999-09-06,1173.7367579458394
1999-09-07,1172.7131129345823
1999-09-08,1177.7528451960256
1999-09-09,1198.3628859752826
1999-09-10,1198.1723653200359
1999-09-13,1195.9701316463593
1999-09-14,1205.3846848318817
1999-09-15,1183.678378442995
1999-09-16,1172.1614002828242
1999-09-17,1181.3935970580685
1999-09-20,1203.5716978304883
1999-09-21,1183.1656665275175
1999-09-22,1190.134048298844
1999-09-23,1167.4232493693885
1999-09-24,1177.742986069968
1999-09-27,1171.6505736166052
1999-09-28,1155.9276391674096
1999-09-29,1159.8356471842283
1999-09-30,1138.1692107814986
1999-10-01,1123.2752224130236
1999-10-04,1128.8107696898467
1999-10-05,1115.3313727524228
1999-10-06,1127.3626448706268
1999-10-07,1146.0799470686215
1999-10-08,1151.2016447358474
1999-10-11,1167.585461549115
1999-10-12,1170.5492736111062
1999-10-13,1136.8498287276466
1999-10-14,1133.3003828351832
1999-10-15,1109.3874737338858
1999-10-18,1093.125928046838
1999-10-19,1095.939225798029
1999-10-20,1112.6020721544724
1999-10-21,1104.5045908303673
1999-10-22,1120.8667633887753
1999-10-25,1105.6344663344087
1999-10-26,1114.1173343261878
1999-10-27,1117.7495399437616
1999-10-28,1122.601629538791
1999-10-29,1128.9089438640804
1999-11-01,1131.7965781689052
1999-11-02,1140.370249446051
1999-11-03,1156.4098527785577
1999-11-04,1194.0416407925131
1999-11-05,1217.1294958435453
1999-11-08,1222.0988034658662
1999-11-09,1215.3446383324365
1999-11-10,1227.742735881373
1999-11-11,1216.7056856436245
1999-11-12,1215.6713359877913
1999-11-15,1221.3653035812906
1999-11-16,1223.3917595301912
1999-11-17,1200.1259320333354
1999-11-18,1219.0161773346965
1999-11-19,1247.3587636053264
1999-11-22,1236.1156605355075
1999-11-23,1245.3707644362187
1999-11-24,1229.6683824955535
1999-11-25,1246.4339247746068
1999-11-26,1270.5024227763677
1999-11-29,1286.6520469865197
1999-11-30,1298.6684673934126
1999-12-01,1304.0277880035846
1999-12-02,1358.5124163973983
1999-12-03,1365.5937718141208
1999-12-06,1371.2687374809786
1999-12-07,1373.3229861490765
1999-12-08,1365.1307484788595
1999-12-09,1366.0362587843158
1999-12-10,1385.3711185039765
1999-12-13,1386.7019460206993
1999-12-14,1382.1059243671043
1999-12-15,1374.4460476282945
1999-12-16,1395.9696405478787
1999-12-17,1420.8483468101101
1999-12-20,1454.9581623200474
1999-12-21,1462.356439035066
1999-12-22,1464.6846242843776
1999-12-23,1455.5248192103725
1999-12-24,1447.4188028465594
1999-12-27,1438.5466317070345
1999-12-28,1462.5089766460633
1999-12-29,1498.1333673310653
1999-12-30,1540.5894442394845
1999-12-31,1540.8536352878739
2000-01-03,1545.9987933006842
2000-01-04,1480.9605528498641
2000-01-05,1497.1782905391738
2000-01-06,1507.7238244366338
2000-01-07,1529.3670095099467
2000-01-10,1607.9836225531199
2000-01-11,1573.460643971441
2000-01-12,1596.3867004823364
2000-01-13,1653.705738309525
2000-01-14,1680.3351592285744
2000-01-17,1706.0156738630108
2000-01-18,1714.7351490017904
2000-01-19,1687.7194987216717
2000-01-20,1673.9405746561922
2000-01-21,1674.9215774284817
2000-01-24,1693.9985653503252
2000-01-25,1686.7180805652636
2000-01-26,1693.9010491257902
2000-01-27,1694.838761111867
2000-01-28,1663.871595064619
2000-01-31,1621.814739000282
2000-02-01,1633.0397328405902
2000-02-02,1657.4800799142606
2000-02-03,1714.4175863657538
2000-02-04,1752.965345386753
2000-02-07,1770.2758249387018
2000-02-08,1802.1170132793645
2000-02-09,1781.517004659961
2000-02-10,1768.1579990413743
2000-02-11,1725.2337892358803
2000-02-14,1711.214237831602
2000-02-15,1726.3285151521661
2000-02-16,1709.6189958646398
2000-02-17,1711.5534514979831
2000-02-18,1679.3879753761714
2000-02-21,1686.0544071953223
2000-02-22,1664.0255486996712
2000-02-23,1684.6306276294788
2000-02-24,1701.0165186283614
2000-02-25,1688.2800843504606
2000-02-28,1677.2274478603315
2000-02-29,1660.9382847294278
2000-03-01,1695.9104091574718
2000-03-02,1717.9449944046025
2000-03-03,1742.5133483547893
2000-03-06,1745.4010037832795
2000-03-07,1732.2534289087785
2000-03-08,1679.5947375661797
2000-03-09,1673.7498563037525
2000-03-10,1645.14939073175
2000-03-13,1599.663265882139
2000-03-14,1629.6063015160562
2000-03-15,1621.5493607934432
2000-03-16,1620.135100912006
2000-03-17,1602.7359913678276
2000-03-20,1602.2796585261183
2000-03-21,1647.196502356302
2000-03-22,1651.0116808520922
2000-03-23,1665.3440139202896
2000-03-24,1675.639424819178
2000-03-27,1681.5475117605617
2000-03-28,1658.8583393792444
2000-03-29,1635.9014615786305
2000-03-30,1606.613513571444
2000-03-31,1640.731327924759
2000-04-03,1621.6524794682084
2000-04-04,1580.0035242095041
2000-04-05,1580.0413055959273
2000-04-06,1599.2624469827133
2000-04-07,1644.8182900567863
2000-04-10,1630.924384230269
2000-04-11,1609.4288144499042
2000-04-12,1589.637464061624
2000-04-13,1533.0068811651688
2000-04-14,1471.5754911278232
2000-04-17,1456.5165717366915
2000-04-18,1510.647532267371
2000-04-19,1474.0597831313542
2000-04-20,1484.1728575900922
2000-04-21,1484.5886332874236
2000-04-24,1447.6521030593635
2000-04-25,1472.0050419578172
2000-04-26,1476.4483610130278
2000-04-27,1450.6462671436375
2000-04-28,1479.0966590748703
2000-05-01,1478.899707517101
2000-05-02,1489.4856206720845
2000-05-03,1468.4715990394282
2000-05-04,1464.0233410844764
2000-05-05,1480.1875383002207
2000-05-08,1444.3831657901883
2000-05-09,1428.0512213804961
2000-05-10,1404.8766611641806
2000-05-11,1411.5328275681827
2000-05-12,1401.4586477364137
2000-05-15,1443.3121239731463
2000-05-16,1478.2440461371011
2000-05-17,1438.690422702733
2000-05-18,1432.4432830335506
2000-05-19,1414.6944177516805
2000-05-22,1383.8188292657035
2000-05-23,1354.9838434063288
2000-05-24,1388.3009264519171
2000-05-25,1393.337608614926
2000-05-26,1429.3695849537098
2000-05-29,1461.063906032533
2000-05-30,1510.9568102365329
2000-05-31,1486.3192912767406
2000-06-01,1504.19655650972
2000-06-02,1559.8063369445515
2000-06-05,1560.3076593748501
2000-06-06,1548.8542988484276
2000-06-07,1572.4135796745065
2000-06-08,1589.196548357875
2000-06-09,1591.2974191682492
2000-06-12,1579.0287250458987
2000-06-13,1592.3165196851646
2000-06-14,1596.875712283244
2000-06-15,1613.6826472925854
2000-06-16,1626.4629199086091
2000-06-19,1659.2153524319713
2000-06-20,1653.6448599365617
2000-06-21,1665.888587729753
2000-06-22,1664.4629061515961
2000-06-23,1639.7444706985561
2000-06-26,1616.7294438431861
2000-06-27,1583.3789032592172
2000-06-28,1606.449658900285
2000-06-29,1584.43671609479
2000-06-30,1600.5060724604168
2000-07-03,1616.3179711628432
2000-07-04,1650.0892852919917
2000-07-05,1658.5277337198172
2000-07-06,1666.6318489659075
2000-07-07,1699.8017885372697
2000-07-10,1705.8604022156978
2000-07-11,1676.5956684254277
2000-07-12,1691.7601043235388
2000-07-13,1644.8651582738034
2000-07-14,1660.0940968976404
2000-07-17,1700.616936819382
2000-07-18,1698.1507985945655
2000-07-19,1667.5384568455788
2000-07-20,1682.9394107995647
2000-07-21,1693.6869196185671
2000-07-24,1699.5715311195265
2000-07-25,1694.0561798839435
2000-07-26,1698.6634918395919
2000-07-27,1701.4398301747065
2000-07-28,1668.122047766145
2000-07-31,1674.1952334333175
2000-08-01,1641.1026068654287
2000-08-02,1631.6122744336249
2000-08-03,1662.517859298289
2000-08-04,1687.1914620737791
2000-08-07,1699.0761937439217
2000-08-08,1687.0866238101755
2000-08-09,1670.331667427563
2000-08-10,1664.150077436799
2000-08-11,1693.3289460437377
2000-08-14,1718.1485868017803
2000-08-15,1714.698025585074
2000-08-16,1678.8550020445118
2000-08-17,1688.493848830736
2000-08-18,1653.0084577933458
2000-08-21,1648.6402202544455
2000-08-22,1655.3615765901866
2000-08-23,1658.2252629740797
2000-08-24,1645.8228310966974
2000-08-25,1659.0517950429266
2000-08-28,1643.5936781231885
2000-08-29,1627.6862452444063
2000-08-30,1635.866681122888
2000-08-31,1633.9994164847537
2000-09-01,1664.692993461649
2000-09-04,1671.8070186656807
2000-09-05,1679.1359643636952
2000-09-06,1708.1833507310816
2000-09-07,1706.9980263707446
2000-09-08,1684.4261933610055
2000-09-11,1683.8829099010195
2000-09-12,1660.283390526288
2000-09-13,1657.6849451843461
2000-09-14,1638.43319967537
2000-09-15,1618.5642771213252
2000-09-18,1559.19655739793
2000-09-19,1556.6851999240698
2000-09-20,1550.4414891800452
2000-09-21,1550.9237861993752
2000-09-22,1548.3939286081097
2000-09-25,1566.2239062801118
2000-09-26,1555.3091779186575
2000-09-27,1536.9940874635113
2000-09-28,1554.6697803930713
2000-09-29,1558.6987753538342
2000-10-02,1536.118248513176
2000-10-03,1554.6577422976036
2000-10-04,1556.6341312935185
2000-10-05,1578.9483935009941
2000-10-06,1548.1432972069858
2000-10-09,1534.1484777177257
2000-10-10,1532.4716022438029
2000-10-11,1510.0390601363076
2000-10-12,1512.1751011464544
2000-10-13,1490.4625426479981
2000-10-16,1499.6134143538375
2000-10-17,1480.2313647429892
2000-10-18,1432.6617555304247
2000-10-19,1443.2240273139087
2000-10-20,1431.495061554751
2000-10-23,1385.027229741644
2000-10-24,1365.1311947837953
2000-10-25,1343.5422758778225
2000-10-26,1365.6085572775899
2000-10-27,1415.0589631493501
2000-10-30,1430.303372081422
2000-10-31,1441.4819895201395
2000-11-01,1461.4093171231411
2000-11-02,1459.6028031334345
2000-11-03,1455.108511747272
2000-11-06,1460.434598556943
2000-11-07,1461.030702265321
2000-11-08,1454.0756736513274
2000-11-09,1437.4026190076793
2000-11-10,1446.3391800205984
2000-11-13,1420.0959640865601
2000-11-14,1434.2274624987272
2000-11-15,1433.236492115593
2000-11-16,1437.1537842764994
2000-11-17,1418.7332910695036
2000-11-20,1451.8194318578574
2000-11-21,1489.8884483524027
2000-11-22,1470.551963938804
2000-11-23,1446.822687027664
2000-11-24,1444.609355981235
2000-11-27,1430.2508182163597
2000-11-28,1413.980154608575
2000-11-29,1420.585587609692
2000-11-30,1398.342212231318
2000-12-01,1412.6447818856145
2000-12-04,1432.0278412184407
2000-12-05,1476.3999298033598
2000-12-06,1491.091886671374
2000-12-07,1509.1324949803197
2000-12-08,1553.3611606191
2000-12-11,1571.4055533649553
2000-12-12,1557.895483843098
2000-12-13,1579.5535069184843
2000-12-14,1567.504851392659
2000-12-15,1531.9415837383556
2000-12-18,1548.1840109619286
2000-12-19,1562.2022997271001
2000-12-20,1525.0065226087634
2000-12-21,1523.6863440031902
2000-12-22,1520.5987821361252
2000-12-25,1520.9545443940763
2000-12-26,1521.0658291126176
2000-12-27,1550.7519482199873
2000-12-28,1582.703028776447
2000-12-29,1595.1071723817693
2001-01-01,1599.8567495638606
2001-01-02,1612.8237149750291
2001-01-03,1668.6851539395122
2001-01-04,1685.6221977292744
2001-01-05,1673.1346658533264
2001-01-08,1681.390936241713
2001-01-09,1704.7093436110513
2001-01-10,1708.6885994724917
2001-01-11,1695.9990500045706
2001-01-12,1699.8657953513862
2001-01-15,1715.205624755158
2001-01-16,1701.2559234430137
2001-01-17,1699.6757272959535
2001-01-18,1732.7819259584014
2001-01-19,1739.5373800632515
2001-01-22,1741.277278190117
2001-01-23,1765.4014866627822
2001-01-24,1769.8281138798295
2001-01-25,1766.3682697345885
2001-01-26,1789.3862314515798
2001-01-29,1777.2266322347489
2001-01-30,1773.9483967294261
2001-01-31,1785.896532539196
2001-02-01,1743.2119382742744
2001-02-02,1742.7225510062553
2001-02-05,1739.998655036069
2001-02-06,1762.882887375776
2001-02-07,1742.6480982365606
2001-02-08,1777.116394936355
2001-02-09,1778.7963746457492
2001-02-12,1769.8513132784294
2001-02-13,1761.2153624697312
2001-02-14,1755.7712464214137
2001-02-15,1757.3188767856948
2001-02-16,1697.2906912016178
2001-02-19,1697.1185357049892
2001-02-20,1705.2492228364583
2001-02-21,1682.2508820594467
2001-02-22,1683.7291851909044
2001-02-23,1674.3600654170548
2001-02-26,1680.7517550574464
2001-02-27,1680.4129612311556
2001-02-28,1673.747914550075
2001-03-01,1698.9844216985898
2001-03-02,1713.570772653301
2001-03-05,1712.0153008745483
2001-03-06,1713.714940400771
2001-03-07,1699.276246366656
2001-03-08,1702.8915606012172
2001-03-09,1665.1302758047214
2001-03-12,1592.1029758762506
2001-03-13,1561.6569685022162
2001-03-14,1553.208039162112
2001-03-15,1549.8520975377849
2001-03-16,1523.2451758847055
2001-03-19,1497.964240681376
2001-03-20,1535.1787749509458
2001-03-21,1543.4811621109313
2001-03-22,1470.1503541983104
2001-03-23,1473.3311682653991
2001-03-26,1517.4532308483986
2001-03-27,1525.138058159015
2001-03-28,1529.7122473366649
2001-03-29,1512.7049046023637
2001-03-30,1496.6377332178643
2001-04-02,1470.0268451103182
2001-04-03,1444.3345059627454
2001-04-04,1439.3745101219286
2001-04-05,1468.4948888329563
2001-04-06,1477.2893554031916
2001-04-09,1478.7582039223335
2001-04-10,1503.7125775118498
2001-04-11,1494.103651955044
2001-04-12,1497.9941815172554
2001-04-13,1497.8190325207263
2001-04-16,1477.6650759033284
2001-04-17,1489.0011919491049
2001-04-18,1535.0681592861724
2001-04-19,1511.304304717863
2001-04-20,1458.3981646753643
2001-04-23,1470.5395876577547
2001-04-24,1468.7331371055168
2001-04-25,1461.4175475676534
2001-04-26,1496.058428093812
2001-04-27,1515.0996601107584
2001-04-30,1535.7032472090366
2001-05-01,1528.5907830619494
2001-05-02,1542.24171671047
2001-05-03,1537.5295902761088
2001-05-04,1557.7905008794062
2001-05-07,1562.8402671916865
2001-05-08,1543.9482643128551
2001-05-09,1555.3033389850184
2001-05-10,1569.89701572056
2001-05-11,1540.4026366724495
2001-05-14,1504.9652247558806
2001-05-15,1513.2496492603518
2001-05-16,1540.7743369667394
2001-05-17,1577.6465215119129
2001-05-18,1580.789905568572
2001-05-21,1572.4524659140204
2001-05-22,1582.5755203286612
2001-05-23,1568.9096860303134
2001-05-24,1570.2509524635077
2001-05-25,1555.7489055488882
2001-05-28,1581.0738444028598
2001-05-29,1582.6805830598928
2001-05-30,1565.7589951354137
2001-05-31,1562.5725318736374
2001-06-01,1583.6991767991012
2001-06-04,1595.8802858105487
2001-06-05,1602.0792528610755
2001-06-06,1592.3289267657628
2001-06-07,1598.3148002888368
2001-06-08,1605.181045455698
2001-06-11,1599.1122829271162
2001-06-12,1575.9225186856872
2001-06-13,1565.6968289220954
2001-06-14,1541.7987054423602
2001-06-15,1525.4622906461816
2001-06-18,1480.290754574626
2001-06-19,1489.3355954019646
2001-06-20,1497.0943508844769
2001-06-21,1532.1209193939228
2001-06-22,1552.1280455393255
2001-06-25,1541.1140716704313
2001-06-26,1538.826330459957
2001-06-27,1522.0314236582255
2001-06-28,1522.4867843756879
2001-06-29,1531.8290783405655
2001-07-02,1530.4881173171825
2001-07-03,1503.7169270468305
2001-07-04,1468.9166787757586
2001-07-05,1461.5649813142122
2001-07-06,1431.0908292871381
2001-07-09,1438.2152902815735
2001-07-10,1422.4067810308661
2001-07-11,1412.5376046808815
2001-07-12,1419.2964268376236
2001-07-13,1413.5129405767168
2001-07-16,1387.2560136213547
2001-07-17,1400.249753807626
2001-07-18,1411.525676026218
2001-07-19,1385.1383279961055
2001-07-20,1414.28441804261
2001-07-23,1439.714871654423
2001-07-24,1426.564863347388
2001-07-25,1410.154852615716
2001-07-26,1410.733878508802
2001-07-27,1419.53112064636
2001-07-30,1429.8859006142943
2001-07-31,1448.8271551337666
2001-08-01,1417.0172204195023
2001-08-02,1413.3484739178912
2001-08-03,1410.0896933703614
2001-08-06,1423.1642311964092
2001-08-07,1429.0744461472189
2001-08-08,1415.080687493514
2001-08-09,1398.7091487781172
2001-08-10,1413.557989567291
2001-08-13,1399.2625773973455
2001-08-14,1409.5064213221908
2001-08-15,1420.7890899701747
2001-08-16,1413.575395501677
2001-08-17,1381.6521390011837
2001-08-20,1376.311296020527
2001-08-21,1371.5460974209445
2001-08-22,1376.8123374666325
2001-08-23,1361.3564395166093
2001-08-24,1362.849824185726
2001-08-27,1362.5521116134514
2001-08-28,1364.5205709591876
2001-08-29,1373.8788112236784
2001-08-30,1367.4117416490255
2001-08-31,1365.9460631063228
2001-09-03,1343.9101874210387
2001-09-04,1360.2920162379203
2001-09-05,1376.9362797451147
2001-09-06,1353.6289050827165
2001-09-07,1346.8712100897592
2001-09-10,1333.9637331068623
2001-09-11,1266.1718255435935
2001-09-12,1247.2044880787143
2001-09-13,1182.1574366832206
2001-09-14,1169.0353019139188
2001-09-17,1202.9303226983325
2001-09-18,1209.710135979821
2001-09-19,1215.5868111700183
2001-09-20,1194.582351830915
2001-09-21,1163.4125694135919
2001-09-24,1190.9726866168228
2001-09-25,1187.1190389529256
2001-09-26,1170.7259656772737
2001-09-27,1192.7215982650482
2001-09-28,1219.4156568222916
2001-10-01,1199.6149099292559
2001-10-02,1186.9120456161584
2001-10-03,1177.607634180359
2001-10-04,1187.8433105578097
2001-10-05,1195.9028714123892
2001-10-08,1181.5157477466516
2001-10-09,1205.1764686159565
2001-10-10,1216.5614281054375
2001-10-11,1231.4688005331216
2001-10-12,1215.5546779628812
2001-10-15,1242.9444249846003
2001-10-16,1236.5182317225804
2001-10-17,1261.1545598645853
2001-10-18,1235.4111583239483
2001-10-19,1237.5538261125241
2001-10-22,1273.4743721775437
2001-10-23,1284.9382920215771
2001-10-24,1274.9847951718962
2001-10-25,1279.2036867885702
2001-10-26,1288.6102698259067
2001-10-29,1277.9526632190514
2001-10-30,1265.197802170649
2001-10-31,1294.6292583246639
2001-11-01,1289.5077353590098
2001-11-02,1298.4195397632557
2001-11-05,1351.2697932054032
2001-11-06,1349.0648705911196
2001-11-07,1337.081485737714
2001-11-08,1360.6036019845799
2001-11-09,1375.6503870734794
2001-11-12,1355.9881326054142
2001-11-13,1378.0815052315727
2001-11-14,1370.6584240636248
2001-11-15,1371.7879942716133
2001-11-16,1366.432247548351
2001-11-19,1397.6792375388613
2001-11-20,1379.6418423573314
2001-11-21,1390.8012755852337
2001-11-22,1405.3161007100775
2001-11-23,1407.9478598895978
2001-11-26,1423.2350752072462
2001-11-27,1418.005251049769
2001-11-28,1379.2703938490265
2001-11-29,1367.7831387377194
2001-11-30,1361.464179899629
2001-12-03,1419.6004556373207
2001-12-04,1430.7557173878834
2001-12-05,1455.1771519480506
2001-12-06,1455.8437814016759
2001-12-07,1456.3677701397742
2001-12-10,1474.8594373226442
2001-12-11,1471.6385635572792
2001-12-12,1453.4089554269945
2001-12-13,1417.9310943850176
2001-12-14,1410.9959746862485
2001-12-17,1414.2203377716464
2001-12-18,1441.7731908599637
2001-12-19,1456.3943073440075
2001-12-20,1435.730162917609
2001-12-21,1439.619129497645
2001-12-24,1443.9347778535805
2001-12-25,1443.9347778535805
2001-12-26,1458.0708666505616
2001-12-27,1478.2652948436642
2001-12-28,1492.5076587675371
2001-12-31,1503.2261876860905
2002-01-01,1503.3436476179174
2002-01-02,1512.0042165044981
2002-01-03,1552.0209155459017
2002-01-04,1533.4254992443396
2002-01-07,1538.6979027824764
2002-01-08,1527.311502685974
2002-01-09,1503.2747276165164
2002-01-10,1474.1389438783963
2002-01-11,1456.7488919481475
2002-01-14,1426.6030899184236
2002-01-15,1428.7622758939633
2002-01-16,1419.552741195194
2002-01-17,1453.3737069495996
2002-01-18,1456.8982924902482
2002-01-21,1441.7096086053882
2002-01-22,1438.7921308752905
2002-01-23,1441.973958661336
2002-01-24,1442.5684730711403
2002-01-25,1442.3036389033355
2002-01-28,1461.2604080270257
2002-01-29,1435.4089762220049
2002-01-30,1427.5352607722045
2002-01-31,1466.7168388562143
2002-02-01,1470.2605480898574
2002-02-04,1470.5337012938608
2002-02-05,1483.2904878294673
2002-02-06,1498.5201905243916
2002-02-07,1485.0419025716494
2002-02-08,1474.9656520901347
2002-02-11,1482.7067777397551
2002-02-12,1481.3062103276063
2002-02-13,1523.6376230586131
2002-02-14,1543.9672146418511
2002-02-15,1556.6488251245657
2002-02-18,1556.9472704158131
2002-02-19,1555.5259121311283
2002-02-20,1558.0531903625904
2002-02-21,1582.267277693273
2002-02-22,1596.4261522292586
2002-02-25,1623.5918582559905
2002-02-26,1627.239786312695
2002-02-27,1660.1801601399898
2002-02-28,1670.4619630872955
2002-03-01,1702.6415515622073
2002-03-04,1724.4037842708588
2002-03-05,1711.8081567948261
2002-03-06,1698.4981780897447
2002-03-07,1690.5128838743676
2002-03-08,1702.2738823264015
2002-03-11,1698.2175047791927
2002-03-12,1732.7337275802965
2002-03-13,1747.1569504125969
2002-03-14,1745.3525544167476
2002-03-15,1764.9511829561463
2002-03-18,1765.2643626701959
2002-03-19,1761.1518159849375
2002-03-20,1764.9630124326102
2002-03-21,1737.120657603181
2002-03-22,1707.1482858463114
2002-03-25,1703.7838450042204
2002-03-26,1736.8039207075044
2002-03-27,1746.3840524995176
2002-03-28,1747.0413261439924
2002-03-29,1747.0413261439924
2002-04-01,1775.5677313945323
2002-04-02,1774.4889244720493
2002-04-03,1770.200007602936
2002-04-04,1776.2534419302858
2002-04-05,1783.5969261791784
2002-04-08,1788.9986571322486
2002-04-09,1779.9543315493604
2002-04-10,1796.1087922128152
2002-04-11,1798.5623529131447
2002-04-12,1791.414363582407
2002-04-15,1776.5750716282005
2002-04-16,1792.6147202433767
2002-04-17,1801.7728805610352
2002-04-18,1772.8912478031007
2002-04-19,1765.7054499399521
2002-04-22,1760.6755191379953
2002-04-23,1767.7297551278934
2002-04-24,1769.5647331007608
2002-04-25,1740.9818950971955
2002-04-26,1726.3507532820777
2002-04-29,1721.8395746025894
2002-04-30,1727.0622242891045
2002-05-01,1728.39988128885
2002-05-02,1698.3334216204798
2002-05-03,1692.2736818429682
2002-05-06,1674.8771827150538
2002-05-07,1680.5822862684142
2002-05-08,1692.5219105553172
2002-05-09,1661.121983654513
2002-05-10,1647.6471283168
2002-05-13,1641.0705124260746
2002-05-14,1644.6417174327207
2002-05-15,1650.768852882182
2002-05-16,1698.4037390167884
2002-05-17,1700.9920975174575
2002-05-20,1700.385103804595
2002-05-21,1699.4952752848933
2002-05-22,1679.4533876038515
2002-05-23,1674.210459229834
