Date,EM LATAM ex BR HIGH DIVIDEND YIELD
1999-08-05,1148.5913102642144
1999-08-06,1142.4253622900255
1999-08-09,1144.2981757924442
1999-08-10,1135.917106980143
1999-08-11,1152.6819810221407
1999-08-12,1155.984490773608
1999-08-13,1176.9633646436034
1999-08-16,1174.3380885826866
1999-08-17,1177.0344410508046
1999-08-18,1161.9096645066707
1999-08-19,1153.140223890341
1999-08-20,1143.6958659520565
1999-08-23,1154.4511961061999
1999-08-24,1155.2339304700201
1999-08-25,1174.6637373591107
1999-08-26,1170.7915946998357
1999-08-27,1156.8576620965484
1999-08-30,1149.0574960614456
1999-08-31,1142.301364250535
1999-09-01,1154.0549571578592
1999-09-02,1155.6934488073523
1999-09-03,1159.8320019743644
1999-09-06,1159.4646636725422
1999-09-07,1148.078909138328
1999-09-08,1142.470897671456
1999-09-09,1163.4787265707068
1999-09-10,1197.179390565246
1999-09-13,1198.6795637709993
1999-09-14,1194.9918478986908
1999-09-15,1199.6784754877633
1999-09-16,1192.3838871946045
1999-09-17,1194.1666648227065
1999-09-20,1215.9169487870797
1999-09-21,1201.9578319442442
1999-09-22,1202.145961393018
1999-09-23,1202.087258797601
1999-09-24,1197.1032716336952
1999-09-27,1222.477440997271
1999-09-28,1224.725011710851
1999-09-29,1229.5957108354803
1999-09-30,1231.1364817777464
1999-10-01,1206.434584434543
1999-10-04,1205.3465890943107
1999-10-05,1198.2230712521812
1999-10-06,1207.6396639586521
1999-10-07,1208.5062097176292
1999-10-08,1208.776329730233
1999-10-11,1210.8806063141915
1999-10-12,1187.5115194540472
1999-10-13,1154.7103400267176
1999-10-14,1147.1111747743494
1999-10-15,1113.6368527721356
1999-10-18,1093.2488229051005
1999-10-19,1114.3816098797708
1999-10-20,1123.4595614776938
1999-10-21,1124.1827903173794
1999-10-22,1144.9104517791015
1999-10-25,1148.2002830402027
1999-10-26,1140.6855704360717
1999-10-27,1139.3551478645536
1999-10-28,1146.3539618522345
1999-10-29,1177.4320010863753
1999-11-01,1177.8278793735824
1999-11-02,1193.7332416951615
1999-11-03,1228.529420564926
1999-11-04,1224.0362868067348
1999-11-05,1228.8934201863578
1999-11-08,1231.4660591218935
1999-11-09,1233.264249039258
1999-11-10,1245.081179694487
1999-11-11,1252.0757516832825
1999-11-12,1251.820987037786
1999-11-15,1261.3114376178883
1999-11-16,1262.984808595925
1999-11-17,1253.8312760283848
1999-11-18,1255.4078186283878
1999-11-19,1249.4540801770227
1999-11-22,1246.9779127926404
1999-11-23,1242.7972115385176
1999-11-24,1247.8554901917662
1999-11-25,1257.4198495595372
1999-11-26,1251.540161353345
1999-11-29,1244.9765096012022
1999-11-30,1233.928871795181
1999-12-01,1244.2867875278218
1999-12-02,1260.5283387909883
1999-12-03,1274.6591768529338
1999-12-06,1274.1104812526853
1999-12-07,1261.7096777618308
1999-12-08,1270.4643697333852
1999-12-09,1268.4896855515021
1999-12-10,1282.7294998232348
1999-12-13,1272.8928539738454
1999-12-14,1271.1040671698647
1999-12-15,1283.3703681201905
1999-12-16,1296.4749186311062
1999-12-17,1306.3786152065602
1999-12-20,1292.818848273517
1999-12-21,1302.788896016412
1999-12-22,1302.7974618558703
1999-12-23,1314.0903451063998
1999-12-24,1314.1399593603542
1999-12-27,1305.3750802034024
1999-12-28,1307.9471110861098
1999-12-29,1314.108590246088
1999-12-30,1336.7142233126458
1999-12-31,1336.7838828647061
2000-01-03,1336.9473172587334
2000-01-04,1271.9326735605855
2000-01-05,1276.805808929475
2000-01-06,1261.204002516753
2000-01-07,1297.6682165455154
2000-01-10,1319.0003721970875
2000-01-11,1311.6241544575205
2000-01-12,1314.6630126896594
2000-01-13,1400.0138025226515
2000-01-14,1434.4168534105586
2000-01-17,1453.1855934019054
2000-01-18,1439.4133944196196
2000-01-19,1409.8890153509724
2000-01-20,1386.9180168025366
2000-01-21,1375.887744058595
2000-01-24,1360.8052308426277
2000-01-25,1357.4060469754422
2000-01-26,1371.843737947175
2000-01-27,1361.1639718333881
2000-01-28,1342.559441120071
2000-01-31,1331.1367920337916
2000-02-01,1343.9090599607077
2000-02-02,1356.8900844139398
2000-02-03,1389.2610106624181
2000-02-04,1408.1362032112268
2000-02-07,1423.7796107774857
2000-02-08,1453.672788830609
2000-02-09,1459.0924316423939
2000-02-10,1474.2517886396274
2000-02-11,1477.400528213382
2000-02-14,1476.419318514093
2000-02-15,1467.6567675401545
2000-02-16,1484.7212482781622
2000-02-17,1473.5341403137618
2000-02-18,1434.9624830656915
2000-02-21,1428.7414428450265
2000-02-22,1417.5902809965824
2000-02-23,1445.8890185740634
2000-02-24,1451.549769271501
2000-02-25,1427.045863410625
2000-02-28,1415.0455338577704
2000-02-29,1425.8312826381175
2000-03-01,1433.4160836928822
2000-03-02,1484.668976695583
2000-03-03,1500.6964882785987
2000-03-06,1488.2171536915216
2000-03-07,1482.5262266737548
2000-03-08,1509.3443155386717
2000-03-09,1515.162719891364
2000-03-10,1498.1884827181127
2000-03-13,1487.7624272701398
2000-03-14,1474.4886517545176
2000-03-15,1462.149960536838
2000-03-16,1464.461227928853
2000-03-17,1451.7308998979647
2000-03-20,1470.9818547775612
2000-03-21,1465.325862737086
2000-03-22,1450.7185669626417
2000-03-23,1461.639491004067
2000-03-24,1451.5802097349406
2000-03-27,1450.921868301808
2000-03-28,1424.2164211810598
2000-03-29,1397.197710766049
2000-03-30,1380.9767652212765
2000-03-31,1367.996957499891
2000-04-03,1366.239534133258
2000-04-04,1332.6404522495889
2000-04-05,1339.5344128918293
2000-04-06,1381.7138081719222
2000-04-07,1397.6999080534754
2000-04-10,1375.2593197667918
2000-04-11,1350.1616116611426
2000-04-12,1339.9336331138277
2000-04-13,1328.8515095029643
2000-04-14,1289.3560344480384
2000-04-17,1275.9133078202096
2000-04-18,1304.7533432877976
2000-04-19,1284.794712028612
2000-04-20,1286.1810264307956
2000-04-21,1286.1810264307956
2000-04-24,1273.374211370193
2000-04-25,1302.8614643157346
2000-04-26,1298.2903884641391
2000-04-27,1292.0013585803163
2000-04-28,1292.2948686611178
2000-05-01,1295.7154209110915
2000-05-02,1336.7757327349186
2000-05-03,1300.2508193399615
2000-05-04,1280.7422118098884
2000-05-05,1271.1321807389374
2000-05-08,1260.216571383128
2000-05-09,1252.3158412312603
2000-05-10,1234.7870357388356
2000-05-11,1242.5570418196637
2000-05-12,1279.4835691282992
2000-05-15,1294.2622145009366
2000-05-16,1312.5753300554304
2000-05-17,1278.6269780225518
2000-05-18,1272.823892125675
2000-05-19,1231.0052438604157
2000-05-22,1215.0638977739432
2000-05-23,1216.4389858754803
2000-05-24,1230.2121174245633
2000-05-25,1229.132509096193
2000-05-26,1239.5920753987214
2000-05-29,1245.4383894290095
2000-05-30,1277.6382432063065
2000-05-31,1270.5367645179706
2000-06-01,1277.9016449778155
2000-06-02,1325.9996621472421
2000-06-05,1309.043338365526
2000-06-06,1279.5985114361938
2000-06-07,1259.6055378785154
2000-06-08,1257.555524113405
2000-06-09,1268.2834250598044
2000-06-12,1283.1184651755832
2000-06-13,1297.2149651027282
2000-06-14,1312.518878465924
2000-06-15,1293.5331228937864
2000-06-16,1266.1854204955898
2000-06-19,1265.8640428487217
2000-06-20,1250.020143968301
2000-06-21,1251.069904977869
2000-06-22,1242.8255189457666
2000-06-23,1229.8515473814755
2000-06-26,1228.91714091534
2000-06-27,1236.881825500968
2000-06-28,1242.7147839339996
2000-06-29,1253.96152490637
2000-06-30,1286.3116853036233
2000-07-03,1328.693694961559
2000-07-04,1360.13963188911
2000-07-05,1342.531174053808
2000-07-06,1337.9682594901678
2000-07-07,1355.5798440559215
2000-07-10,1365.0459311073662
2000-07-11,1354.2309012773333
2000-07-12,1362.1084862099692
2000-07-13,1363.0945957067756
2000-07-14,1370.2082411967085
2000-07-17,1375.34498550839
2000-07-18,1367.3806966336726
2000-07-19,1332.008472193413
2000-07-20,1337.030566925534
2000-07-21,1328.6532495773781
2000-07-24,1324.0184706485843
2000-07-25,1325.132690842412
2000-07-26,1320.8216068433474
2000-07-27,1304.2608155442467
2000-07-28,1288.2833395434973
2000-07-31,1289.1700595210402
2000-08-01,1285.9814516401675
2000-08-02,1289.4392178229207
2000-08-03,1288.9514029599352
2000-08-04,1302.632701145745
2000-08-07,1295.3974253025467
2000-08-08,1291.6560475610645
2000-08-09,1289.4271978023005
2000-08-10,1287.1589481009057
2000-08-11,1306.9532887333596
2000-08-14,1317.8602445266624
2000-08-15,1302.495665899873
2000-08-16,1296.0781043596535
2000-08-17,1305.1025423846154
2000-08-18,1288.135850178735
2000-08-21,1264.353986811509
2000-08-22,1260.2600332290513
2000-08-23,1249.845547970784
2000-08-24,1250.7183854051996
2000-08-25,1244.0352903598343
2000-08-28,1258.323857096923
2000-08-29,1266.0942999843967
2000-08-30,1294.9546048116167
2000-08-31,1293.515633604523
2000-09-01,1289.904169900369
2000-09-04,1292.8481221084955
2000-09-05,1290.6765715791391
2000-09-06,1279.385618471868
2000-09-07,1274.8602632320828
2000-09-08,1273.3993952992062
2000-09-11,1275.3763293112893
2000-09-12,1278.0369857425367
2000-09-13,1286.2715544829555
2000-09-14,1290.1301186456228
2000-09-15,1285.9456303162262
2000-09-18,1250.112656391054
2000-09-19,1239.2861240676684
2000-09-20,1232.1012275044666
2000-09-21,1216.4763278777134
2000-09-22,1220.4975434775317
2000-09-25,1231.1286946368814
2000-09-26,1210.1204242469476
2000-09-27,1204.1447513927096
2000-09-28,1197.3004271903221
2000-09-29,1180.9588998626023
2000-10-02,1182.9265570263572
2000-10-03,1181.8575745997964
2000-10-04,1180.9379313117302
2000-10-05,1187.8360255351486
2000-10-06,1173.0042513573906
2000-10-09,1163.86481713485
2000-10-10,1152.5011427021993
2000-10-11,1122.3372439775098
2000-10-12,1125.324065782972
2000-10-13,1123.23284708688
2000-10-16,1124.604397679447
2000-10-17,1109.3227876502278
2000-10-18,1105.3217212437899
2000-10-19,1115.1520215526486
2000-10-20,1105.8263280033532
2000-10-23,1083.6613297974864
2000-10-24,1104.0765148969933
2000-10-25,1089.571903241014
2000-10-26,1101.750068466162
2000-10-27,1122.2358189929307
2000-10-30,1133.8850734036896
2000-10-31,1151.701515579276
2000-11-01,1159.4743464337762
2000-11-02,1160.759746871197
2000-11-03,1139.5160793141151
2000-11-06,1139.3522745063924
2000-11-07,1155.8385932575804
2000-11-08,1161.6270365871221
2000-11-09,1159.4815765858773
2000-11-10,1151.873619113091
2000-11-13,1140.3916725319632
2000-11-14,1152.91320507771
2000-11-15,1165.2995794022013
2000-11-16,1154.7316087887186
2000-11-17,1165.0648973445116
2000-11-20,1165.9635003391813
2000-11-21,1158.0552684599704
2000-11-22,1138.2942900275016
2000-11-23,1140.8935964342245
2000-11-24,1151.112396190343
2000-11-27,1135.7845581769438
2000-11-28,1117.6140506740821
2000-11-29,1114.545434424556
2000-11-30,1092.8903193861458
2000-12-01,1093.826737677876
2000-12-04,1089.0657440446857
2000-12-05,1112.370457072223
2000-12-06,1119.9163690506539
2000-12-07,1117.348459768172
2000-12-08,1116.664882970861
2000-12-11,1122.3512769945107
2000-12-12,1128.101993856743
2000-12-13,1121.399554105499
2000-12-14,1121.082043696056
2000-12-15,1111.098602284771
2000-12-18,1102.0773899898854
2000-12-19,1100.861887755391
2000-12-20,1082.4322381834056
2000-12-21,1084.2420255227178
2000-12-22,1088.1333608813957
2000-12-25,1088.1333608813957
2000-12-26,1090.6663014703345
2000-12-27,1091.7960816605842
2000-12-28,1098.8654283644933
2000-12-29,1104.1217734259717
2001-01-01,1104.1217734259717
2001-01-02,1099.6128283400753
2001-01-03,1112.1746904459135
2001-01-04,1141.9310725326332
2001-01-05,1138.6886365572313
2001-01-08,1147.5016353639944
2001-01-09,1177.5297450665087
2001-01-10,1170.7870205736501
2001-01-11,1180.7203187667249
2001-01-12,1184.6875974854654
2001-01-15,1183.094179316766
2001-01-16,1179.4329757400399
2001-01-17,1195.4747647724005
2001-01-18,1209.626373725899
2001-01-19,1218.8812737788014
2001-01-22,1214.787650912109
2001-01-23,1230.1724030215591
2001-01-24,1243.5614694522258
2001-01-25,1244.8485199078823
2001-01-26,1247.4236206038756
2001-01-29,1247.9236040972903
2001-01-30,1256.4872071665309
2001-01-31,1261.8669557917356
2001-02-01,1265.3053979721053
2001-02-02,1252.7588124696365
2001-02-05,1240.5072670528773
2001-02-06,1240.4627098032001
2001-02-07,1218.3293876651242
2001-02-08,1215.8751312226768
2001-02-09,1207.5701774387715
2001-02-12,1214.3440843857372
2001-02-13,1216.3107317906174
2001-02-14,1209.3207796100432
2001-02-15,1209.1076406849716
2001-02-16,1192.7375279958637
2001-02-19,1196.4258316311077
2001-02-20,1188.7813666504344
2001-02-21,1167.1023965400195
2001-02-22,1170.895559083333
2001-02-23,1159.8512837527442
2001-02-26,1168.5475285422601
2001-02-27,1162.58544029061
2001-02-28,1160.0402561012481
2001-03-01,1164.8681743527197
2001-03-02,1176.4681411199242
2001-03-05,1199.8528027466102
2001-03-06,1201.3469269718307
2001-03-07,1209.8472727078997
2001-03-08,1211.202393319814
2001-03-09,1202.577391216446
2001-03-12,1181.251424931855
2001-03-13,1180.0770509852139
2001-03-14,1164.0870657545852
2001-03-15,1162.6411976665609
2001-03-16,1158.9955799672218
2001-03-19,1169.001234199435
2001-03-20,1167.6006238319
2001-03-21,1161.554674323578
2001-03-22,1123.013676767078
2001-03-23,1118.4396244506215
2001-03-26,1142.3410649328428
2001-03-27,1145.8844002295189
2001-03-28,1137.9279289697258
2001-03-29,1142.895809072307
2001-03-30,1156.1751227946527
2001-04-02,1166.5277888041242
2001-04-03,1142.7467760207592
2001-04-04,1145.494400930391
2001-04-05,1163.562803206623
2001-04-06,1167.660106454584
2001-04-09,1168.0007474223792
2001-04-10,1179.497769728343
2001-04-11,1174.5010200006213
2001-04-12,1172.139963483528
2001-04-13,1171.9352146187405
2001-04-16,1160.3678387952625
2001-04-17,1164.7946683977013
2001-04-18,1193.0872681692633
2001-04-19,1182.1385960632842
2001-04-20,1166.4398036723496
2001-04-23,1150.7599763116268
2001-04-24,1150.763589641786
2001-04-25,1151.2471337800148
2001-04-26,1180.3457648604149
2001-04-27,1200.9115345067107
2001-04-30,1217.1974169118332
2001-05-01,1215.0683859185629
2001-05-02,1216.044961288328
2001-05-03,1206.0716287981206
2001-05-04,1218.7638497935025
2001-05-07,1211.681475775706
2001-05-08,1215.6599853189246
2001-05-09,1224.6057864003608
2001-05-10,1235.7967045249966
2001-05-11,1234.779803118475
2001-05-14,1229.7607027563042
2001-05-15,1236.7480150421213
2001-05-16,1247.2770788364185
2001-05-17,1265.1879541575554
2001-05-18,1277.8952882694452
2001-05-21,1287.7587193689144
2001-05-22,1306.798486405467
2001-05-23,1318.76615846829
2001-05-24,1322.4302164366852
2001-05-25,1324.8934070181876
2001-05-28,1328.0811203895516
2001-05-29,1326.5392558586104
2001-05-30,1322.9849914833926
2001-05-31,1331.5366942123344
2001-06-01,1312.3681090399932
2001-06-04,1324.5180025789732
2001-06-05,1318.5678357748222
2001-06-06,1334.2020387424016
2001-06-07,1351.2577221978772
2001-06-08,1362.4074451317522
2001-06-11,1364.0710018128048
2001-06-12,1358.2861724947775
2001-06-13,1350.551826182953
2001-06-14,1346.5800669536252
2001-06-15,1341.173373763606
2001-06-18,1331.4743323632579
2001-06-19,1307.4598153475285
2001-06-20,1310.4940040217098
2001-06-21,1320.4775485832968
2001-06-22,1320.006746480815
2001-06-25,1321.622968263742
2001-06-26,1317.1962440302766
2001-06-27,1318.7213281537315
2001-06-28,1319.1365208906254
2001-06-29,1316.495765656258
2001-07-02,1336.674042512858
2001-07-03,1334.360561078436
2001-07-04,1331.6232395472632
2001-07-05,1321.2867484823282
2001-07-06,1302.277702237286
2001-07-09,1304.9959297050618
2001-07-10,1299.9755838971305
2001-07-11,1250.896953023801
2001-07-12,1191.7928548477926
2001-07-13,1195.605715369744
2001-07-16,1184.9000582809033
2001-07-17,1210.2753824494464
2001-07-18,1211.9085329113582
2001-07-19,1217.2407956675706
2001-07-20,1222.5709481310564
2001-07-23,1227.3602424706503
2001-07-24,1216.4610057901555
2001-07-25,1214.5849334590555
2001-07-26,1221.4795306398958
2001-07-27,1223.1499263861301
2001-07-30,1226.975397535212
2001-07-31,1227.3584082624739
2001-08-01,1213.4347615879453
2001-08-02,1212.0544552679032
2001-08-03,1212.178785400153
2001-08-06,1205.0324354028091
2001-08-07,1208.5212388442565
2001-08-08,1224.0801529777573
2001-08-09,1237.8512078038982
2001-08-10,1244.2915572899096
2001-08-13,1246.5899121800408
2001-08-14,1238.6674526851261
2001-08-15,1241.2755084631392
2001-08-16,1251.9997739091405
2001-08-17,1228.720329743952
2001-08-20,1230.3954675729153
2001-08-21,1227.4413900605828
2001-08-22,1250.1563761606865
2001-08-23,1233.7719216894175
2001-08-24,1236.5000607874601
2001-08-27,1233.8683856619477
2001-08-28,1235.6523371916458
2001-08-29,1245.959893922969
2001-08-30,1241.4721854747672
2001-08-31,1244.578741455921
2001-09-03,1239.1554464720143
2001-09-04,1235.496471368385
2001-09-05,1231.2561538146117
2001-09-06,1209.4833066110111
2001-09-07,1204.6323966964978
2001-09-10,1196.9189887552784
2001-09-11,1137.767918724572
2001-09-12,1149.4926173590054
2001-09-13,1133.0867108445414
2001-09-14,1127.2485030194332
2001-09-17,1103.679553258748
2001-09-18,1113.0504820899005
2001-09-19,1097.3983112049284
2001-09-20,1049.2121410917312
2001-09-21,1031.684008387578
2001-09-24,1061.3520340828034
2001-09-25,1073.1629350496512
2001-09-26,1071.63728559433
2001-09-27,1059.4364243848456
2001-09-28,1054.4500675559643
2001-10-01,1053.5911736063863
2001-10-02,1059.0532438650166
2001-10-03,1046.7986866919528
2001-10-04,1044.1734705891363
2001-10-05,1034.266471461031
2001-10-08,1026.1121316767915
2001-10-09,1031.0541089949372
2001-10-10,1049.5854617645189
2001-10-11,1067.3704534387598
2001-10-12,1042.9419779120094
2001-10-15,1041.5029495128852
2001-10-16,1060.3720427675244
2001-10-17,1071.0352286518164
2001-10-18,1070.842635946755
2001-10-19,1072.2317960080663
2001-10-22,1073.6008802014067
2001-10-23,1075.9319859958985
2001-10-24,1085.428296976551
2001-10-25,1084.6130643768213
2001-10-26,1079.0264339690111
2001-10-29,1056.5049705804684
2001-10-30,1049.716476697804
2001-10-31,1052.4892484694597
2001-11-01,1061.7259795885575
2001-11-02,1056.1084637637252
2001-11-05,1071.257739493277
2001-11-06,1076.7912194399546
2001-11-07,1086.3097662289142
2001-11-08,1090.9093980331588
2001-11-09,1090.5649539158353
2001-11-12,1082.610780510697
2001-11-13,1093.2175708265975
2001-11-14,1103.4731948015958
2001-11-15,1105.8373216809991
2001-11-16,1100.586246162521
2001-11-19,1109.7798230382616
2001-11-20,1094.630664115062
2001-11-21,1098.106166203927
2001-11-22,1099.07556228528
2001-11-23,1113.133917703968
2001-11-26,1120.243169528752
2001-11-27,1123.2987319209474
2001-11-28,1113.0494453454176
2001-11-29,1109.0261280465895
2001-11-30,1120.6356389323978
2001-12-03,1134.0367971226844
2001-12-04,1133.5951180326751
2001-12-05,1159.8776959203626
2001-12-06,1177.4388753235387
2001-12-07,1186.3671596456118
2001-12-10,1174.577804812499
2001-12-11,1169.695094069282
2001-12-12,1170.7435188680531
2001-12-13,1183.7626359865862
2001-12-14,1190.386526196032
2001-12-17,1203.2779151714008
2001-12-18,1202.9507825846015
2001-12-19,1218.5419666160628
2001-12-20,1233.1049138739543
2001-12-21,1250.1635987120337
2001-12-24,1257.2179316780616
2001-12-25,1257.2179316780616
2001-12-26,1250.8942828827303
2001-12-27,1252.3717250260602
2001-12-28,1232.3129007262908
2001-12-31,1237.1862665595174
2002-01-01,1237.1862665595174
2002-01-02,1256.0608987760347
2002-01-03,1290.3841571638898
2002-01-04,1300.1803869090018
2002-01-07,1216.6734210781885
2002-01-08,1211.1938508415444
2002-01-09,1194.7687848881333
2002-01-10,1186.1438852190179
2002-01-11,1180.3421582520198
2002-01-14,1183.7813897644644
2002-01-15,1199.6494988791128
2002-01-16,1193.8629984428321
2002-01-17,1161.3350056111597
2002-01-18,1183.011933857652
2002-01-21,1202.0221923776007
2002-01-22,1200.818909309032
2002-01-23,1207.5149462914833
2002-01-24,1202.6372825884955
2002-01-25,1197.0058969661395
2002-01-28,1201.79543438786
2002-01-29,1195.0946902731584
2002-01-30,1208.6268810517572
2002-01-31,1210.859695484196
2002-02-01,1210.5530649819643
2002-02-04,1199.1074514162337
2002-02-05,1193.5455880073612
2002-02-06,1212.587213981039
2002-02-07,1205.1290126306355
2002-02-08,1206.5239216843086
2002-02-11,1168.521030567406
2002-02-12,1175.2274338526656
2002-02-13,1187.2786848266028
2002-02-14,1183.4603825563047
2002-02-15,1168.2467275076594
2002-02-18,1175.5171956450695
2002-02-19,1176.24424717607
2002-02-20,1164.4297856698165
2002-02-21,1162.4349122910587
2002-02-22,1161.831382961756
2002-02-25,1162.1677645052036
2002-02-26,1161.9889698583177
2002-02-27,1172.6192792933755
2002-02-28,1177.754983361859
2002-03-01,1189.8812499817363
2002-03-04,1213.0164277636195
2002-03-05,1209.4573958085646
2002-03-06,1216.1677378858806
2002-03-07,1217.2603702356892
2002-03-08,1230.4209486960494
2002-03-11,1238.1501877786507
2002-03-12,1242.2894648876772
2002-03-13,1243.2534897950784
2002-03-14,1236.8538002508753
2002-03-15,1247.9874334173664
2002-03-18,1266.9023725518798
2002-03-19,1281.4821864361913
2002-03-20,1283.0364714526295
2002-03-21,1284.4153135524796
2002-03-22,1281.0553552575952
2002-03-25,1249.1691506600148
2002-03-26,1239.8230248559864
2002-03-27,1256.1230659133525
2002-03-28,1258.4344388307816
2002-03-29,1258.4344388307816
2002-04-01,1255.0910723276666
2002-04-02,1264.4199695726932
2002-04-03,1257.1564731796586
2002-04-04,1247.7223872818697
2002-04-05,1256.9662973024065
2002-04-08,1259.4707886213196
2002-04-09,1261.493621030526
2002-04-10,1282.6802098443425
2002-04-11,1279.0846218251181
2002-04-12,1288.5647058324364
2002-04-15,1279.6991294023337
2002-04-16,1280.2634077598618
2002-04-17,1277.744773871111
2002-04-18,1271.7618346592255
2002-04-19,1268.0166879725305
2002-04-22,1251.7263482316769
2002-04-23,1237.5093809073808
2002-04-24,1243.4405808601723
2002-04-25,1228.002287398531
2002-04-26,1231.6209999444798
2002-04-29,1232.5795361158919
2002-04-30,1241.9601620468138
2002-05-01,1233.465843543157
2002-05-02,1251.9816540133056
2002-05-03,1242.1602106586072
2002-05-06,1262.1490917010315
2002-05-07,1248.6570107799762
2002-05-08,1257.822271093188
2002-05-09,1250.5831168340144
2002-05-10,1247.5885205083841
2002-05-13,1244.384014873877
2002-05-14,1247.1608809429406
2002-05-15,1244.3297108682336
2002-05-16,1256.3860967057228
2002-05-17,1254.738705917064
2002-05-20,1248.5710768005772
2002-05-21,1242.0141489665443
2002-05-22,1247.0716542421073
2002-05-23,1248.7890858831072
2002-05-24,1236.8571356956654
