Date,EM FAR EAST HIGH DIVIDEND YIELD
1999-08-05,1263.6148758861505
1999-08-06,1240.3389089826226
1999-08-09,1230.7160579755384
1999-08-10,1226.2954931742697
1999-08-11,1197.0416589691445
1999-08-12,1195.1929338397974
1999-08-13,1189.8239146099365
1999-08-16,1206.0260210585018
1999-08-17,1207.334706791096
1999-08-18,1211.1065514140682
1999-08-19,1213.6831970649907
1999-08-20,1252.0182749622672
1999-08-23,1286.4933426938435
1999-08-24,1279.120658939157
1999-08-25,1352.4582373139185
1999-08-26,1339.9977595068572
1999-08-27,1339.9016836133214
1999-08-30,1313.7652361668972
1999-08-31,1310.8007437227104
1999-09-01,1283.2694742512242
1999-09-02,1274.0901175857568
1999-09-03,1260.3395565510848
1999-09-06,1286.5671257801457
1999-09-07,1279.7348918603404
1999-09-08,1274.1047030129848
1999-09-09,1300.6959743509804
1999-09-10,1319.1400029577085
1999-09-13,1328.2419134733643
1999-09-14,1322.1894590999748
1999-09-15,1298.8647686583936
1999-09-16,1258.2958615523132
1999-09-17,1265.4352787217772
1999-09-20,1280.6707125994308
1999-09-21,1284.3039717139538
1999-09-22,1258.3351683580638
1999-09-23,1251.0594699270212
1999-09-24,1251.19367892618
1999-09-27,1211.3337303186577
1999-09-28,1212.0404925892685
1999-09-29,1184.4173153707488
1999-09-30,1170.782068824767
1999-10-01,1191.9966763047707
1999-10-04,1174.0587448584367
1999-10-05,1157.8727642630438
1999-10-06,1170.7538128570664
1999-10-07,1182.4587838240782
1999-10-08,1161.4635496101191
1999-10-11,1161.0193821974874
1999-10-12,1182.6992196608758
1999-10-13,1165.9510318807952
1999-10-14,1177.7350987441635
1999-10-15,1172.4939652135429
1999-10-18,1139.5986669235367
1999-10-19,1132.825675798178
1999-10-20,1160.4314481783908
1999-10-21,1155.988046388869
1999-10-22,1156.897757053351
1999-10-25,1144.0808420277704
1999-10-26,1144.9134825250849
1999-10-27,1140.6863011008497
1999-10-28,1153.4846204583655
1999-10-29,1148.0842563919246
1999-11-01,1192.060014399823
1999-11-02,1200.6779830950688
1999-11-03,1196.4205914294703
1999-11-04,1218.7826438303237
1999-11-05,1216.5256203643312
1999-11-08,1206.4335700565287
1999-11-09,1223.5085081628176
1999-11-10,1214.1324468764137
1999-11-11,1220.8809047767063
1999-11-12,1227.6508598091336
1999-11-15,1216.8133594683345
1999-11-16,1235.3275185574525
1999-11-17,1208.4839111005379
1999-11-18,1208.7725148576224
1999-11-19,1225.3840072672187
1999-11-22,1244.629959798273
1999-11-23,1241.8422877114513
1999-11-24,1258.3347875183135
1999-11-25,1274.5897963663256
1999-11-26,1267.8744886768807
1999-11-29,1288.377634372848
1999-11-30,1282.9078400624721
1999-12-01,1285.874839074391
1999-12-02,1286.5148836409096
1999-12-03,1285.1922828317827
1999-12-06,1286.1926701135355
1999-12-07,1272.3815535419242
1999-12-08,1270.2896823229646
1999-12-09,1249.1564692187349
1999-12-10,1296.378508765131
1999-12-13,1274.3766191692232
1999-12-14,1256.0024144304296
1999-12-15,1234.241297850535
1999-12-16,1219.939338188456
1999-12-17,1204.550204220121
1999-12-20,1203.4989174211178
1999-12-21,1191.3032171607622
1999-12-22,1174.0184334544763
1999-12-23,1165.5233734055232
1999-12-24,1182.595819037165
1999-12-27,1178.0917153648631
1999-12-28,1204.4657667021697
1999-12-29,1205.4959027264806
1999-12-30,1214.3568554628591
1999-12-31,1214.7338339416692
2000-01-03,1218.6860530457463
2000-01-04,1275.149990642839
2000-01-05,1236.8318777338159
2000-01-06,1232.6200570278786
2000-01-07,1253.3216591493044
2000-01-10,1271.4765986807472
2000-01-11,1259.1396566085039
2000-01-12,1259.3742615688438
2000-01-13,1265.4776211152546
2000-01-14,1260.53830273021
2000-01-17,1280.8501826034355
2000-01-18,1270.3414754790492
2000-01-19,1225.9348275196696
2000-01-20,1241.5400112785337
2000-01-21,1236.7290474035217
2000-01-24,1255.3765590246023
2000-01-25,1222.2888840656537
2000-01-26,1233.2215965077094
2000-01-27,1250.1189914498855
2000-01-28,1279.4222570055751
2000-01-31,1273.368393672176
2000-02-01,1274.7934012812502
2000-02-02,1278.602432729566
2000-02-03,1289.8567707972984
2000-02-04,1297.9128197079335
2000-02-07,1292.1697944269833
2000-02-08,1287.2147399338128
2000-02-09,1282.3707869819793
2000-02-10,1272.742366093951
2000-02-11,1250.1126507707688
2000-02-14,1206.5102770689814
2000-02-15,1196.794022119415
2000-02-16,1209.6825260012483
2000-02-17,1240.4369217024578
2000-02-18,1213.1780609174448
2000-02-21,1199.9485124264263
2000-02-22,1159.4468389018673
2000-02-23,1174.0419675102382
2000-02-24,1162.9773517638055
2000-02-25,1147.956984601408
2000-02-28,1142.9221306446527
2000-02-29,1145.5291598607737
2000-03-01,1153.5606392432594
2000-03-02,1155.4595994516274
2000-03-03,1142.9738526975887
2000-03-06,1144.98923580767
2000-03-07,1146.7708209244367
2000-03-08,1147.4310650423727
2000-03-09,1139.8390808121403
2000-03-10,1142.660840770418
2000-03-13,1087.3764231344546
2000-03-14,1089.1709036139587
2000-03-15,1064.3090010501357
2000-03-16,1074.1839473499886
2000-03-17,1097.2269866534784
2000-03-20,1084.9445238680955
2000-03-21,1116.5885146124401
2000-03-22,1113.28781410624
2000-03-23,1125.8782838015215
2000-03-24,1125.1178111147894
2000-03-27,1139.3649829336266
2000-03-28,1139.3559039037693
2000-03-29,1138.809236954366
2000-03-30,1152.468657525951
2000-03-31,1146.7250616426368
2000-04-03,1138.6757600898095
2000-04-04,1148.3342885436268
2000-04-05,1152.8735631205657
2000-04-06,1124.838882256907
2000-04-07,1131.0099919306294
2000-04-10,1151.3401071736394
2000-04-11,1147.717969343876
2000-04-12,1134.466883028509
2000-04-13,1130.138236953669
2000-04-14,1115.3559291548318
2000-04-17,1023.5666001240527
2000-04-18,1065.8228100534302
2000-04-19,1065.3294465980384
2000-04-20,1067.2092728129528
2000-04-21,1070.5007566205331
2000-04-24,1048.1865707130974
2000-04-25,1050.8874810197115
2000-04-26,1020.6044186663366
2000-04-27,1023.7630368231631
2000-04-28,1036.2381725845505
2000-05-01,1032.8240526527684
2000-05-02,1024.2075437445574
2000-05-03,1017.8636993214432
2000-05-04,1025.8590943367874
2000-05-05,1040.5887833756908
2000-05-08,1031.9969738352765
2000-05-09,1035.0724304349799
2000-05-10,1029.7332536817562
2000-05-11,1013.5945150903656
2000-05-12,1018.9666689375947
2000-05-15,1008.6392621328531
2000-05-16,1016.1397081383886
2000-05-17,1022.5288736855457
2000-05-18,1011.2423186081522
2000-05-19,1018.1064361986191
2000-05-22,970.2054178067825
2000-05-23,975.3093175760988
2000-05-24,974.7664103236962
2000-05-25,980.4006533352552
2000-05-26,963.199262685294
2000-05-29,959.7245657879951
2000-05-30,978.1761647808089
2000-05-31,992.9453639154839
2000-06-01,993.9198803480756
2000-06-02,1015.6152403704925
2000-06-05,1045.3937084776596
2000-06-06,1041.4861056402979
2000-06-07,1047.4545997103444
2000-06-08,1032.015923544935
2000-06-09,1062.9304868531815
2000-06-12,1066.7452631198923
2000-06-13,1036.0978157188895
2000-06-14,1038.675979928725
2000-06-15,1023.7390514910045
2000-06-16,1022.4355134019429
2000-06-19,1018.8953785128693
2000-06-20,1034.9764402918486
2000-06-21,1032.7041205182038
2000-06-22,1031.3989838157388
2000-06-23,1028.2184438479453
2000-06-26,1026.1618185028667
2000-06-27,1031.732277711053
2000-06-28,1031.841905901213
2000-06-29,1022.1506257821281
2000-06-30,1035.679370302951
2000-07-03,1046.9361621643598
2000-07-04,1034.021583743033
2000-07-05,1057.3703619273736
2000-07-06,1066.588295752706
2000-07-07,1067.8231962428322
2000-07-10,1075.7113120054291
2000-07-11,1069.183099183431
2000-07-12,1065.9761351256452
2000-07-13,1073.0245408854566
2000-07-14,1068.3005850550358
2000-07-17,1074.983216675855
2000-07-18,1055.8937919647426
2000-07-19,1060.0077039612522
2000-07-20,1058.00721600667
2000-07-21,1066.947957129906
2000-07-24,1048.578842702181
2000-07-25,1040.972017932572
2000-07-26,1043.3894729880142
2000-07-27,1046.6825881292682
2000-07-28,1037.7968018520537
2000-07-31,1043.0092392168076
2000-08-01,1043.2408327472988
2000-08-02,1050.2795248036869
2000-08-03,1044.5415537272158
2000-08-04,1039.8683594181407
2000-08-07,1018.1585351691508
2000-08-08,1014.9937604652515
2000-08-09,1045.626747067511
2000-08-10,1056.2104595979106
2000-08-11,1058.2853626378899
2000-08-14,1064.8475911519697
2000-08-15,1065.8489648625093
2000-08-16,1069.274023496352
2000-08-17,1072.6129001780985
2000-08-18,1066.3060041946733
2000-08-21,1065.8555890269474
2000-08-22,1070.237935305605
2000-08-23,1053.917062271787
2000-08-24,1044.7702067444584
2000-08-25,1044.0622549196057
2000-08-28,1031.997694226515
2000-08-29,1032.3126305365972
2000-08-30,1019.0670375701128
2000-08-31,1012.5222963163762
2000-09-01,1011.6008127656726
2000-09-04,1025.5766184547804
2000-09-05,1027.6279976919102
2000-09-06,1015.2508523268992
2000-09-07,1004.7714879292892
2000-09-08,991.5692379882051
2000-09-11,985.9458452536129
2000-09-12,977.6520197858131
2000-09-13,976.1583036222697
2000-09-14,967.9342275998158
2000-09-15,956.6799965723445
2000-09-18,901.1822958328914
2000-09-19,880.472033156916
2000-09-20,904.6411780554038
2000-09-21,905.9252038399242
2000-09-22,875.9108579945737
2000-09-25,910.8047418705979
2000-09-26,915.0794113089271
2000-09-27,925.2754871505721
2000-09-28,922.0984704097656
2000-09-29,924.7332226104797
2000-10-02,896.0162921215634
2000-10-03,904.2610177522993
2000-10-04,908.9576045259669
2000-10-05,909.5521451022263
2000-10-06,917.5082011104212
2000-10-09,894.5662420625148
2000-10-10,892.4942490658859
2000-10-11,871.108899181399
2000-10-12,855.2886124710551
2000-10-13,846.5824335817388
2000-10-16,854.366100240971
2000-10-17,832.0019942761744
2000-10-18,817.7240241070047
2000-10-19,796.1827879285665
2000-10-20,829.9897124451937
2000-10-23,826.102016301394
2000-10-24,842.6460421000057
2000-10-25,843.0615312237118
2000-10-26,837.6130668975608
2000-10-27,830.2715098120926
2000-10-30,827.4478092347246
2000-10-31,830.9550304498925
2000-11-01,849.4909146746103
2000-11-02,862.6571847779735
2000-11-03,868.5680997652852
2000-11-06,866.4745607918635
2000-11-07,872.7893264992539
2000-11-08,877.945425298333
2000-11-09,881.6868533905674
2000-11-10,889.5278184720225
2000-11-13,856.5463273500183
2000-11-14,868.3414837034676
2000-11-15,866.4489268402301
2000-11-16,850.6680742552066
2000-11-17,838.1220821686885
2000-11-20,809.1979309996076
2000-11-21,809.1794179893005
2000-11-22,796.2756977715322
2000-11-23,782.6879082985338
2000-11-24,800.4653942427027
2000-11-27,809.5703823149871
2000-11-28,801.2021105363102
2000-11-29,790.6881068982633
2000-11-30,776.1782563515925
2000-12-01,785.1676222616296
2000-12-04,773.4289326482142
2000-12-05,788.7927098529836
2000-12-06,796.5644715499428
2000-12-07,802.7435870655896
2000-12-08,815.1033027259491
2000-12-11,822.6859725313117
2000-12-12,817.7206236959762
2000-12-13,819.355499466007
2000-12-14,811.010611429199
2000-12-15,795.9384699115798
2000-12-18,784.4140845798457
2000-12-19,786.4253159806167
2000-12-20,774.5175631015312
2000-12-21,763.5026865741652
2000-12-22,761.6294458002345
2000-12-25,761.6788531968828
2000-12-26,754.7266516283588
2000-12-27,746.0204115752136
2000-12-28,759.7567258690642
2000-12-29,756.7902533478447
2001-01-01,760.1773239469316
2001-01-02,772.02598095993
2001-01-03,765.1418755842943
2001-01-04,794.4353540930368
2001-01-05,815.8020808756336
2001-01-08,816.5173141710451
2001-01-09,829.3171778319514
2001-01-10,817.2085536613362
2001-01-11,807.0409837258419
2001-01-12,817.141495083827
2001-01-15,824.9632728735781
2001-01-16,837.7532037592083
2001-01-17,838.070989649776
2001-01-18,858.8449873114548
2001-01-19,871.8909192603851
2001-01-22,882.703489190336
2001-01-23,883.238266700222
2001-01-24,882.9476154671396
2001-01-25,883.1832686271206
2001-01-26,874.3301439495787
2001-01-29,873.0776007298062
2001-01-30,874.4836091016175
2001-01-31,899.8098261379939
2001-02-01,893.4173522401487
2001-02-02,903.1974847829568
2001-02-05,876.0237029592394
2001-02-06,876.6118079295015
2001-02-07,867.3300327560527
2001-02-08,872.6768794101033
2001-02-09,879.0151414956658
2001-02-12,882.0188358223004
2001-02-13,890.2362687938078
2001-02-14,889.8843383243255
2001-02-15,896.1916009359898
2001-02-16,890.4390396236536
2001-02-19,881.6176507190377
2001-02-20,901.4537103240373
2001-02-21,893.2325707673493
2001-02-22,879.0322448957727
2001-02-23,881.8699202427985
2001-02-26,884.5152917855688
2001-02-27,878.4120201400043
2001-02-28,876.4831854316568
2001-03-01,862.0219308393898
2001-03-02,854.0075191063678
2001-03-05,857.4840107243746
2001-03-06,859.5941841154272
2001-03-07,852.9437468654426
2001-03-08,855.3358365822883
2001-03-09,847.101295007179
2001-03-12,820.5070114569044
2001-03-13,803.6787000239544
2001-03-14,808.4594324125535
2001-03-15,808.2525254197898
2001-03-16,809.1736108946809
2001-03-19,797.7897520281298
2001-03-20,788.893096974393
2001-03-21,791.0343621265466
2001-03-22,782.0880512171606
2001-03-23,790.6716012506532
2001-03-26,802.8916453030176
2001-03-27,795.5455100547708
2001-03-28,796.9798458532804
2001-03-29,787.8515575361239
2001-03-30,782.2671876404983
2001-04-02,767.3413973419737
2001-04-03,753.5329604881349
2001-04-04,736.0020400702474
2001-04-05,735.8775108230589
2001-04-06,748.4389653991911
2001-04-09,734.7931738655963
2001-04-10,735.3074084153307
2001-04-11,752.4230076519414
2001-04-12,754.1849471436346
2001-04-13,754.8972364673149
2001-04-16,747.5687288104796
2001-04-17,747.6099262578126
2001-04-18,764.3127742788586
2001-04-19,778.7114278478492
2001-04-20,769.582256319186
2001-04-23,773.2389342830735
2001-04-24,773.724218930423
2001-04-25,776.6583993149035
2001-04-26,771.9175908281229
2001-04-27,767.6877257142544
2001-04-30,775.6303202333937
2001-05-01,776.5407055768211
2001-05-02,784.4807108257056
2001-05-03,790.0238931580805
2001-05-04,785.1226025259674
2001-05-07,789.9896844650411
2001-05-08,779.0938174580883
2001-05-09,783.2224956427534
2001-05-10,780.3444269986036
2001-05-11,791.1689587095075
2001-05-14,784.409638041897
2001-05-15,784.8500891470889
2001-05-16,778.7628994333378
2001-05-17,797.4877341379593
2001-05-18,797.2828236098366
2001-05-21,800.7914542021133
2001-05-22,802.5767545065657
2001-05-23,822.1634872375711
2001-05-24,823.2968337349743
2001-05-25,819.3959137093162
2001-05-28,812.762284217658
2001-05-29,817.2317006325167
2001-05-30,815.1163086516866
2001-05-31,807.8865244495548
2001-06-01,803.0054461137128
2001-06-04,807.8484100746639
2001-06-05,809.4711003314143
2001-06-06,811.5061652694159
2001-06-07,807.7702663600647
2001-06-08,818.6748959835559
2001-06-11,815.6589849356005
2001-06-12,814.2025148415851
2001-06-13,810.0131970323945
2001-06-14,801.0260399373993
2001-06-15,804.5956510639984
2001-06-18,795.3923269371768
2001-06-19,796.3814863030026
2001-06-20,793.2826788864144
2001-06-21,796.5665072192971
2001-06-22,795.3838925145253
2001-06-25,797.3321412254253
2001-06-26,793.7691474764533
2001-06-27,797.5398904944769
2001-06-28,787.0003815394944
2001-06-29,804.5659777495007
2001-07-02,795.8166981473589
2001-07-03,794.7745710395104
2001-07-04,789.546266957691
2001-07-05,791.499578997731
2001-07-06,788.205771930731
2001-07-09,780.5423143332184
2001-07-10,778.1831047585083
2001-07-11,764.4459996421774
2001-07-12,767.3987168863531
2001-07-13,753.148603975905
2001-07-16,741.386735844323
2001-07-17,735.8787545713661
2001-07-18,722.1141987745789
2001-07-19,717.1826428050183
2001-07-20,716.2674183737062
2001-07-23,706.5293426810621
2001-07-24,700.0813089358852
2001-07-25,705.1233988958983
2001-07-26,714.9488476204012
2001-07-27,719.12659955617
2001-07-30,714.0445627159382
2001-07-31,713.4679262428045
2001-08-01,722.1133006720693
2001-08-02,734.7465112219171
2001-08-03,737.6866752914902
2001-08-06,730.7493763842639
2001-08-07,726.4029276650525
2001-08-08,737.0734390835739
2001-08-09,725.5458161330345
2001-08-10,730.7585487114576
2001-08-13,738.8487186951178
2001-08-14,750.8918336624293
2001-08-15,753.2391988509627
2001-08-16,766.4469393656219
2001-08-17,760.5970342197625
2001-08-20,751.2628467351366
2001-08-21,755.5131921026285
2001-08-22,757.2053536216243
2001-08-23,752.0897179690082
2001-08-24,747.5601440264305
2001-08-27,759.7086797944659
2001-08-28,754.5081746526404
2001-08-29,761.3101305158003
2001-08-30,764.719875012662
2001-08-31,758.1831640207032
2001-09-03,752.647661965284
2001-09-04,760.5014340589794
2001-09-05,757.0535632398179
2001-09-06,755.5347314173391
2001-09-07,752.4474745884456
2001-09-10,744.6254028430981
2001-09-11,734.2073795075768
2001-09-12,698.8868854662843
2001-09-13,696.3404793357616
2001-09-14,673.2940989742272
2001-09-17,656.831341168904
2001-09-18,661.1843695792829
2001-09-19,672.3517911241154
2001-09-20,664.4833405329306
2001-09-21,649.1828045663023
2001-09-24,651.2585574044454
2001-09-25,641.9560194488218
2001-09-26,649.1807760344317
2001-09-27,650.3122818581802
2001-09-28,662.6811896473207
2001-10-01,661.4931597913816
2001-10-02,654.3519874841277
2001-10-03,656.2868721829335
2001-10-04,674.9567663928647
2001-10-05,678.6158833072559
2001-10-08,668.927509039864
2001-10-09,681.2805249259517
2001-10-10,678.932770562022
2001-10-11,690.2952483491094
2001-10-12,681.9002462079209
2001-10-15,676.229391228485
2001-10-16,683.8444916367099
2001-10-17,687.6139208314064
2001-10-18,682.2861594680327
2001-10-19,683.0043178049577
2001-10-22,686.7504176229404
2001-10-23,691.5209241257703
2001-10-24,702.5399441755607
2001-10-25,705.7659713936494
2001-10-26,710.164066166103
2001-10-29,707.5747731406334
2001-10-30,697.785995736188
2001-10-31,698.0396949427974
2001-11-01,698.1202981369609
2001-11-02,701.2646658572852
2001-11-05,709.6719090506529
2001-11-06,710.7487599648504
2001-11-07,709.589030442056
2001-11-08,716.5555340906858
2001-11-09,730.0665661792407
2001-11-12,736.8173304114905
2001-11-13,736.655120626375
2001-11-14,749.1266202467012
2001-11-15,762.1166905956156
2001-11-16,767.3174540401337
2001-11-19,779.0041464722971
2001-11-20,778.7309365817448
2001-11-21,786.1490868340137
2001-11-22,791.7635077779793
2001-11-23,808.7030816294987
2001-11-26,830.6998198763166
2001-11-27,815.3370648515347
2001-11-28,781.8141233798244
2001-11-29,785.3290209644249
2001-11-30,792.7549071089651
2001-12-03,804.0691669360741
2001-12-04,806.3726298674038
2001-12-05,828.0976583345181
2001-12-06,840.7134118020653
2001-12-07,860.8924452700447
2001-12-10,847.6939151574335
2001-12-11,841.6413531557791
2001-12-12,858.5031976287245
2001-12-13,851.5772383296785
2001-12-14,848.5512004213069
2001-12-17,838.3292118543412
2001-12-18,828.5382126187382
2001-12-19,818.4668482643917
2001-12-20,829.1189642193008
2001-12-21,808.6572396013681
2001-12-24,811.594672555552
2001-12-25,821.4994808271113
2001-12-26,823.0512157503905
2001-12-27,826.7310495814165
2001-12-28,839.7402093137628
2001-12-31,851.0626780218641
2002-01-01,851.0626780218641
2002-01-02,864.6582577774653
2002-01-03,870.8917930022146
2002-01-04,884.8291833196
2002-01-07,903.0217715511194
2002-01-08,890.0005422542956
2002-01-09,897.9901897069743
2002-01-10,888.4657768135597
2002-01-11,884.5917287425315
2002-01-14,887.0713993389425
2002-01-15,871.6242162468411
2002-01-16,867.0758128369082
2002-01-17,869.798607355092
2002-01-18,871.5443118168159
2002-01-21,887.1945938376072
2002-01-22,881.1374283453328
2002-01-23,892.2769460490598
2002-01-24,905.5796270258115
2002-01-25,925.926795157567
2002-01-28,935.3993109611661
2002-01-29,928.810695372231
2002-01-30,916.9342112806125
2002-01-31,931.1459465766516
2002-02-01,923.0916333959658
2002-02-04,918.8337923642147
2002-02-05,920.6309250912924
2002-02-06,924.2189372497309
2002-02-07,915.9964824511976
2002-02-08,921.7487624769952
2002-02-11,923.5161306068334
2002-02-12,923.9632295186233
2002-02-13,924.0266329219501
2002-02-14,956.4205483316863
2002-02-15,959.988974727671
2002-02-18,964.8007857600859
2002-02-19,955.4212345752587
2002-02-20,944.3481170529469
2002-02-21,946.9550652304223
2002-02-22,951.725436343841
2002-02-25,941.3653748086449
2002-02-26,939.6722128370685
2002-02-27,962.0757835227892
2002-02-28,960.5998313412994
2002-03-01,963.4069662115809
2002-03-04,979.7888001489682
2002-03-05,986.2064485973281
2002-03-06,996.9218854967914
2002-03-07,992.9778202648315
2002-03-08,991.1577384938292
2002-03-11,1004.244463750024
2002-03-12,1019.4613186892361
2002-03-13,1019.8830051963349
2002-03-14,1019.6012926691785
2002-03-15,1020.1188148350631
2002-03-18,1025.3834311126159
2002-03-19,1028.7642106135113
2002-03-20,1031.215635868223
2002-03-21,1030.7506387435735
2002-03-22,1039.592229939933
2002-03-25,1033.1522794392067
2002-03-26,1038.0659725083183
2002-03-27,1053.7785753669114
2002-03-28,1054.962220805996
2002-03-29,1049.1439865543061
2002-04-01,1040.345034984522
2002-04-02,1060.1743918314914
2002-04-03,1075.0605639821642
2002-04-04,1079.076183188059
2002-04-05,1082.3112541620653
2002-04-08,1079.8675728569815
2002-04-09,1064.350845375809
2002-04-10,1046.93317390255
2002-04-11,1052.8940687820518
2002-04-12,1066.0483746463722
2002-04-15,1083.6352958031036
2002-04-16,1089.882123516371
2002-04-17,1118.4555527237187
2002-04-18,1122.5388954351927
2002-04-19,1125.6817257450282
2002-04-22,1146.2536954259633
2002-04-23,1142.5565766380776
2002-04-24,1136.7212477456158
2002-04-25,1106.7130753219199
2002-04-26,1113.755021521305
2002-04-29,1096.9015608569944
2002-04-30,1090.8949572079139
2002-05-01,1091.1970258224092
2002-05-02,1101.480250328149
2002-05-03,1114.3878331189362
2002-05-06,1085.6121911633288
2002-05-07,1083.2667076128146
2002-05-08,1094.4644444712726
2002-05-09,1096.1864901059992
2002-05-10,1086.1019713850983
2002-05-13,1088.1856793566617
2002-05-14,1092.7334067461163
2002-05-15,1118.345068149407
2002-05-16,1114.822787219415
2002-05-17,1130.3132368388824
2002-05-20,1119.8013955644967
2002-05-21,1097.809911031805
2002-05-22,1117.4202936227734
2002-05-23,1108.4586142030232
2002-05-24,1120.5230801407122
2002-05-27,1122.489612245574
2002-05-28,1121.0944290073182
2002-05-29,1118.8758709395854
2002-05-30,1118.8199451225764
2002-05-31,1103.985898618344
2002-06-03,1108.6599323592322
2002-06-04,1111.9809818180825
2002-06-05,1117.4092437105057
2002-06-06,1120.7851276741526
2002-06-07,1113.7613351454443
2002-06-10,1128.124697338526
2002-06-11,1128.9590420102413
2002-06-12,1130.2151153287741
2002-06-13,1141.714092001283
2002-06-14,1133.206603418515
2002-06-17,1120.7599616001635
2002-06-18,1114.0190798276137
2002-06-19,1081.0057732720027
2002-06-20,1095.868683903987
2002-06-21,1099.8856524035546
2002-06-24,1096.7400191561194
