Date,EM LATIN AMERICA ex BRAZIL IMI VALUE
1997-07-01,1269.899480116895
1997-07-02,1278.1144877770203
1997-07-03,1288.210983509766
1997-07-04,1296.0856696643762
1997-07-07,1315.8178656911248
1997-07-08,1336.1800277525049
1997-07-09,1337.8292294819946
1997-07-10,1344.9577229451193
1997-07-11,1340.7629267740879
1997-07-14,1330.5127365650028
1997-07-15,1297.5671409234199
1997-07-16,1318.6586841374187
1997-07-17,1319.2044607518687
1997-07-18,1297.6163515756925
1997-07-21,1276.110881624148
1997-07-22,1295.0572372976587
1997-07-23,1313.9200196980617
1997-07-24,1325.68192625562
1997-07-25,1333.7799316480723
1997-07-28,1328.691679378362
1997-07-29,1340.4382179635822
1997-07-30,1356.4167516393968
1997-07-31,1367.896639742334
1997-08-01,1366.64126950488
1997-08-04,1376.99523862046
1997-08-05,1381.8361189056031
1997-08-06,1401.5451011145801
1997-08-07,1389.8845042224464
1997-08-08,1374.1872002854816
1997-08-11,1371.3047099957996
1997-08-12,1366.2896657696685
1997-08-13,1362.774629426271
1997-08-14,1365.1961758746238
1997-08-15,1356.4795748774823
1997-08-18,1352.7293045092804
1997-08-19,1365.087129547543
1997-08-20,1380.8414525544297
1997-08-21,1368.8992277947655
1997-08-22,1358.6664449936668
1997-08-25,1357.0134974483212
1997-08-26,1349.2602497813675
1997-08-27,1348.9777637897064
1997-08-28,1328.9342373825782
1997-08-29,1295.6580072114466
1997-09-01,1288.8347711942279
1997-09-02,1313.9635572969123
1997-09-03,1333.732907940239
1997-09-04,1327.8097771766518
1997-09-05,1330.3028553327338
1997-09-08,1328.27355990227
1997-09-09,1326.2781988947925
1997-09-10,1306.35269033983
1997-09-11,1291.3369131413099
1997-09-12,1306.509183263081
1997-09-15,1299.4288165944115
1997-09-16,1309.2219421621135
1997-09-17,1329.0396834531682
1997-09-18,1333.346801582933
1997-09-19,1338.8389732045998
1997-09-22,1353.4355081877115
1997-09-23,1351.040160601893
1997-09-24,1348.2002390627654
1997-09-25,1346.8120623524999
1997-09-26,1352.6610355583323
1997-09-29,1359.1674696855173
1997-09-30,1368.5640953442937
1997-10-01,1375.1344916729827
1997-10-02,1370.721268102017
1997-10-03,1366.053821269216
1997-10-06,1365.5659901671686
1997-10-07,1371.9278669793641
1997-10-08,1355.0912317818518
1997-10-09,1353.506285899727
1997-10-10,1351.6586739371069
1997-10-13,1352.1646860517262
1997-10-14,1357.0927223384695
1997-10-15,1361.381468873082
1997-10-16,1366.392963914148
1997-10-17,1351.5187156414
1997-10-20,1361.9637158477337
1997-10-21,1371.7222344347672
1997-10-22,1366.1532835604405
1997-10-23,1313.5144791333112
1997-10-24,1275.287549824114
1997-10-27,1122.4064178970355
1997-10-28,1194.583140326281
1997-10-29,1186.6992138904136
1997-10-30,1143.4094943432349
1997-10-31,1158.692312996967
1997-11-03,1209.2682661800882
1997-11-04,1209.5548732782315
1997-11-05,1200.6342266298943
1997-11-06,1189.0286471575434
1997-11-07,1154.876070768194
1997-11-10,1136.5164356664552
1997-11-11,1136.1834726821137
1997-11-12,1096.6604695670353
1997-11-13,1111.0250569593104
1997-11-14,1128.8979352497458
1997-11-17,1150.0014458422609
1997-11-18,1141.1667714060213
1997-11-19,1156.7258152068418
1997-11-20,1163.9271582770236
1997-11-21,1193.4487405783013
1997-11-24,1172.6697968504466
1997-11-25,1182.2973183888157
1997-11-26,1197.1120970701654
1997-11-27,1208.2935479021294
1997-11-28,1204.6118686623279
1997-12-01,1229.495917154706
1997-12-02,1238.6272601492437
1997-12-03,1241.913622070932
1997-12-04,1248.8703768676073
1997-12-05,1250.0649768997037
1997-12-08,1252.3749216521005
1997-12-09,1241.2299217611076
1997-12-10,1218.9027795832603
1997-12-11,1198.1875319945748
1997-12-12,1195.6445976955515
1997-12-15,1217.898987465462
1997-12-16,1230.8593939421594
1997-12-17,1237.8943075581958
1997-12-18,1222.363170639395
1997-12-19,1205.4913857012189
1997-12-22,1206.8382662453496
1997-12-23,1195.3365077522287
1997-12-24,1202.3193519427057
1997-12-25,1202.1684131794648
1997-12-26,1212.2572410651997
1997-12-29,1237.0105943736894
1997-12-30,1262.5229556152026
1997-12-31,1266.0724026196779
1998-01-01,1266.265626499893
1998-01-02,1264.3742879447457
1998-01-05,1253.827434760489
1998-01-06,1222.939369310816
1998-01-07,1201.2146104065405
1998-01-08,1166.4282119997943
1998-01-09,1110.1159028308039
1998-01-12,1117.551278078919
1998-01-13,1132.0529336105526
1998-01-14,1128.772092795888
1998-01-15,1114.250745404628
1998-01-16,1137.7974512155324
1998-01-19,1150.8045039356814
1998-01-20,1139.3707064303958
1998-01-21,1120.2598002775408
1998-01-22,1107.0715439607993
1998-01-23,1098.9782657282788
1998-01-26,1101.7457673899617
1998-01-27,1111.2158004933376
1998-01-28,1104.963631665356
1998-01-29,1094.7972806475466
1998-01-30,1106.157184954804
1998-02-02,1136.0803076104376
1998-02-03,1148.955830505819
1998-02-04,1150.496053572354
1998-02-05,1148.111785068482
1998-02-06,1148.4650596884424
1998-02-09,1136.8042765973955
1998-02-10,1143.3827484457581
1998-02-11,1143.427667007237
1998-02-12,1137.444102016686
1998-02-13,1128.3143939089316
1998-02-16,1125.5213132862027
1998-02-17,1121.9837177646173
1998-02-18,1117.7423739592311
1998-02-19,1126.129117657267
1998-02-20,1117.6694034369677
1998-02-23,1111.0290791281686
1998-02-24,1110.7818612572628
1998-02-25,1122.381337354881
1998-02-26,1132.2836731369446
1998-02-27,1137.4220995543863
1998-03-02,1151.4512739208733
1998-03-03,1148.9104450605705
1998-03-04,1143.7675975547077
1998-03-05,1133.8213636641303
1998-03-06,1151.7719355432037
1998-03-09,1142.1456957573378
1998-03-10,1138.9619496819814
1998-03-11,1148.7455056153456
1998-03-12,1151.392818514847
1998-03-13,1157.3913618131671
1998-03-16,1157.7469848783808
1998-03-17,1160.6782284581795
1998-03-18,1163.630256059909
1998-03-19,1163.8229280616276
1998-03-20,1177.340900974092
1998-03-23,1198.0877698916972
1998-03-24,1195.5784140661008
1998-03-25,1194.062120314185
1998-03-26,1199.9264295310768
1998-03-27,1207.1002191964672
1998-03-30,1209.2517435361954
1998-03-31,1205.4369889727236
1998-04-01,1203.2600877192904
1998-04-02,1206.8622622492148
1998-04-03,1195.5129087880757
1998-04-06,1194.3925254631567
1998-04-07,1182.8572185742757
1998-04-08,1186.687220760656
1998-04-09,1188.6303930821718
1998-04-10,1188.653111801435
1998-04-13,1185.4433639315441
1998-04-14,1194.339410818227
1998-04-15,1196.0941340928186
1998-04-16,1192.550163142239
1998-04-17,1204.3520239743884
1998-04-20,1212.5233074965527
1998-04-21,1212.6419708031074
1998-04-22,1214.9618943353307
1998-04-23,1208.877322966555
1998-04-24,1201.0971597766247
1998-04-27,1173.1337853381099
1998-04-28,1186.5727949815591
1998-04-29,1192.9728301935277
1998-04-30,1209.9573687988939
1998-05-01,1209.6607232822353
1998-05-04,1215.6854170570314
1998-05-05,1211.5157211642427
1998-05-06,1197.3464846546553
1998-05-07,1192.3773094175535
1998-05-08,1196.0484083903846
1998-05-11,1181.7565556492816
1998-05-12,1167.969719676224
1998-05-13,1155.84410566102
1998-05-14,1155.9187526049216
1998-05-15,1159.680325141312
1998-05-18,1125.2243952789156
1998-05-19,1120.6153775174294
1998-05-20,1116.2549425668703
1998-05-21,1121.3527175604893
1998-05-22,1119.898488582907
1998-05-25,1112.2593371093533
1998-05-26,1077.4726316681827
1998-05-27,1076.9097624386545
1998-05-28,1079.2238112452553
1998-05-29,1077.085375825911
1998-06-01,1053.7278989779163
1998-06-02,1066.5164731902757
1998-06-03,1063.0455440671906
1998-06-04,1081.8651055847843
1998-06-05,1085.8680096044568
1998-06-08,1081.1787618526744
1998-06-09,1073.2045272997075
1998-06-10,1044.5398609086305
1998-06-11,1018.0337225647891
1998-06-12,1011.2557405947746
1998-06-15,984.3314444894676
1998-06-16,983.7078661878184
1998-06-17,1026.9740019991343
1998-06-18,1009.3540781207926
1998-06-19,1018.8446946213421
1998-06-22,1011.4568305433704
1998-06-23,1021.0748197323054
1998-06-24,1016.66789119858
1998-06-25,997.6115340232403
1998-06-26,984.7621774124108
1998-06-29,986.6314282164248
1998-06-30,999.7429921103457
1998-07-01,1015.8870439331628
1998-07-02,1012.5959779132361
1998-07-03,1017.1736990094673
1998-07-06,1010.414662286517
1998-07-07,1027.0236680404282
1998-07-08,1031.9222757990628
1998-07-09,1026.1436610318228
1998-07-10,1028.8239946582667
1998-07-13,1045.9066555140007
1998-07-14,1059.7797289208124
1998-07-15,1058.8793940667165
1998-07-16,1066.8389388130313
1998-07-17,1078.5199337779657
1998-07-20,1068.5425074943578
1998-07-21,1055.0538802079427
1998-07-22,1050.8118730375934
1998-07-23,1039.4488721950752
1998-07-24,1039.7014064875605
1998-07-27,1036.1287001391179
1998-07-28,1020.4983763978938
1998-07-29,1023.026680110028
1998-07-30,1027.3843061428117
1998-07-31,1012.9562331186698
1998-08-03,997.3249393019131
1998-08-04,974.6194414682827
1998-08-05,972.0591219941508
1998-08-06,966.6070483588306
1998-08-07,947.7069381493458
1998-08-10,926.7504173685378
1998-08-11,902.8851473129856
1998-08-12,891.6367861038698
1998-08-13,894.7802860340121
1998-08-14,896.1178840989263
1998-08-17,885.1691574961985
1998-08-18,887.1312438360129
1998-08-19,880.2185143260264
1998-08-20,845.1571654023281
1998-08-21,811.9595503386631
1998-08-24,809.870073004129
1998-08-25,805.443560838957
1998-08-26,782.3961737875122
1998-08-27,731.1744157676864
1998-08-28,746.7608710217016
1998-08-31,719.116363083866
1998-09-01,740.819352759954
1998-09-02,755.7672411339744
1998-09-03,723.9165746632327
1998-09-04,709.4077810822214
1998-09-07,731.000865195177
1998-09-08,722.9913684257627
1998-09-09,700.4090595224858
1998-09-10,644.7979412428111
1998-09-11,659.794494834569
1998-09-14,679.1149628796053
1998-09-15,748.0069701011255
1998-09-16,744.4117817209178
1998-09-17,731.5657724077109
1998-09-18,746.8560274185808
1998-09-21,748.2640248994564
1998-09-22,761.6367638698626
1998-09-23,811.9752272521578
1998-09-24,791.101901356508
1998-09-25,793.5821848993817
1998-09-28,799.7047742212021
1998-09-29,797.504941244816
1998-09-30,781.8113345131135
1998-10-01,746.438586489905
1998-10-02,772.4636766238408
1998-10-05,753.6296220840575
1998-10-06,755.6320294449524
1998-10-07,742.1328546893022
1998-10-08,738.2493086823081
1998-10-09,756.5531094759747
1998-10-12,765.043506566845
1998-10-13,766.6187291296038
1998-10-14,769.9172904704949
1998-10-15,801.7722050080357
1998-10-16,799.9681734386004
1998-10-19,797.9254471008556
1998-10-20,808.1165551447165
1998-10-21,808.4449377920123
1998-10-22,826.6945438019488
1998-10-23,824.2566073786044
1998-10-26,824.1348978337222
1998-10-27,817.4985163228068
1998-10-28,806.5739992846557
1998-10-29,808.4989545011599
1998-10-30,838.9813856711735
1998-11-02,847.7626397769317
1998-11-03,856.432113985823
1998-11-04,880.6754896796341
1998-11-05,884.2620668416641
1998-11-06,886.7183047236649
1998-11-09,875.5188313530695
1998-11-10,866.4555157494109
1998-11-11,871.9774014439848
1998-11-12,860.0190357415048
1998-11-13,863.4184800732726
1998-11-16,867.9719534156086
1998-11-17,869.4318066185659
1998-11-18,875.3731761025261
1998-11-19,879.0554421219776
1998-11-20,889.9545154268193
1998-11-23,901.614172029208
1998-11-24,894.9680935663959
1998-11-25,891.4744880838225
1998-11-26,896.4045928258386
1998-11-27,895.4464929207552
1998-11-30,870.392866019633
1998-12-01,862.6108335426884
1998-12-02,858.1514423383918
1998-12-03,832.2706461630394
1998-12-04,834.3752380959052
1998-12-07,838.9918189040368
1998-12-08,839.9404621169322
1998-12-09,831.9613914126232
1998-12-10,832.8264073263827
1998-12-11,832.8339681195168
1998-12-14,813.5439840915594
1998-12-15,818.1932203595591
1998-12-16,821.5809962220386
1998-12-17,825.9482405115689
1998-12-18,839.7279431157784
1998-12-21,854.3566260595279
1998-12-22,854.8070962313618
1998-12-23,858.356887873416
1998-12-24,862.9702208183588
1998-12-25,862.9261377619866
1998-12-28,854.9707867992128
1998-12-29,853.7506542880539
1998-12-30,850.7753155384285
1998-12-31,856.665325544018
1999-01-01,856.81742437301
1999-01-04,853.6334279603892
1999-01-05,850.9788707207504
1999-01-06,854.2490436799155
1999-01-07,845.129136299544
1999-01-08,836.082045440363
1999-01-11,821.8529282555928
1999-01-12,793.5244597222364
1999-01-13,745.1828896260745
1999-01-14,740.1605682262784
1999-01-15,795.4783266317295
1999-01-18,799.1739345021463
1999-01-19,798.6219929347326
1999-01-20,819.145075973906
1999-01-21,800.7421558765011
1999-01-22,798.5361374331793
1999-01-25,801.8460295419081
1999-01-26,806.696176532864
1999-01-27,814.7630160607898
1999-01-28,830.0953476255447
1999-01-29,833.2683718338877
1999-02-01,844.1133534319765
1999-02-02,844.0255181974811
1999-02-03,848.0892569977337
1999-02-04,845.7513587280315
1999-02-05,847.484695769046
1999-02-08,846.3403797261474
1999-02-09,838.2951008098934
1999-02-10,842.530189635567
1999-02-11,861.0465674371258
1999-02-12,859.3790544965045
1999-02-15,862.3253493362447
1999-02-16,868.8749941284833
1999-02-17,860.9740481545431
1999-02-18,868.1514422307243
1999-02-19,884.8864969038661
1999-02-22,892.1717242478024
1999-02-23,885.8074285104373
1999-02-24,888.5237543345345
1999-02-25,884.060947880271
1999-02-26,886.3990214099557
1999-03-01,882.2549366546043
1999-03-02,875.4814014920586
1999-03-03,875.3488546649581
1999-03-04,890.8321976104043
1999-03-05,903.9002799102252
1999-03-08,920.2975564253364
1999-03-09,931.559870331113
1999-03-10,956.4131957980658
1999-03-11,959.4255444478334
1999-03-12,962.4131770949799
1999-03-15,974.7337491469202
1999-03-16,986.9812357943455
1999-03-17,986.0345244408281
1999-03-18,992.4951543282689
1999-03-19,984.1476272405012
1999-03-22,975.7506928144912
1999-03-23,965.4443783738456
1999-03-24,984.1002856844196
1999-03-25,993.5659028330408
1999-03-26,988.6029633870459
1999-03-29,1002.5931622305876
1999-03-30,1009.8288267702342
1999-03-31,1016.6888251173228
1999-04-01,1019.3751552366308
1999-04-02,1020.7283516438598
1999-04-05,1044.8437418710853
1999-04-06,1051.1405981884186
1999-04-07,1054.6197255110226
1999-04-08,1065.6230237901013
1999-04-09,1064.0340615361833
1999-04-12,1070.8619971687915
1999-04-13,1071.2551318047217
1999-04-14,1078.1738783082565
1999-04-15,1110.713521301799
1999-04-16,1133.992084199588
1999-04-19,1144.0771718639526
1999-04-20,1131.808664145307
1999-04-21,1123.7419038822075
1999-04-22,1141.8019808138308
1999-04-23,1139.4048960208759
1999-04-26,1127.0505251495663
1999-04-27,1121.182505669129
1999-04-28,1138.8317615471024
1999-04-29,1147.299290293402
1999-04-30,1173.499007563603
1999-05-03,1200.5234901743909
1999-05-04,1197.6780017185517
1999-05-05,1201.0802014947851
1999-05-06,1220.0835030722078
1999-05-07,1249.6270370188497
1999-05-10,1271.159498321176
1999-05-11,1255.1421028843595
1999-05-12,1234.6346961351446
1999-05-13,1256.082961930818
1999-05-14,1236.8138128046671
1999-05-17,1229.311016129302
1999-05-18,1232.0704701814757
1999-05-19,1203.2879283617233
1999-05-20,1203.4148186146351
1999-05-21,1180.8703653232737
1999-05-24,1154.5601585847096
1999-05-25,1131.2917329963282
1999-05-26,1156.6925542107988
1999-05-27,1133.5492356561342
1999-05-28,1135.4432177336455
1999-05-31,1143.223437486626
1999-06-01,1132.9847398075087
1999-06-02,1132.2869267292979
1999-06-03,1129.776255628497
1999-06-04,1142.3545859231363
1999-06-07,1154.1906297454088
1999-06-08,1154.2588816014274
1999-06-09,1146.290843568039
1999-06-10,1135.2940172016058
1999-06-11,1119.4442526761043
1999-06-14,1108.588247158864
1999-06-15,1124.2511041848268
1999-06-16,1165.9398730530345
1999-06-17,1177.0276772869886
1999-06-18,1179.68294313559
1999-06-21,1191.1881235354474
1999-06-22,1197.5763265896423
1999-06-23,1180.3249084668887
1999-06-24,1160.4145661581938
1999-06-25,1150.0243125173117
1999-06-28,1164.878797430794
1999-06-29,1171.4236104755119
1999-06-30,1185.1750666664752
1999-07-01,1201.0678856130478
1999-07-02,1211.6011179010115
1999-07-05,1224.2747157547858
1999-07-06,1221.8140719348114
1999-07-07,1221.4536987140873
1999-07-08,1206.9329324205034
1999-07-09,1204.8546083724766
1999-07-12,1171.2778018491665
1999-07-13,1190.8020068471387
1999-07-14,1197.3370896607516
1999-07-15,1203.3791997163808
1999-07-16,1211.926327135536
1999-07-19,1220.7675373442535
1999-07-20,1198.905354235525
1999-07-21,1203.7284522235736
1999-07-22,1187.42235429815
1999-07-23,1156.017000039768
1999-07-26,1132.4409942778898
1999-07-27,1131.8477400818624
1999-07-28,1143.1469046299537
1999-07-29,1123.1124367327177
1999-07-30,1117.6061781279002
1999-08-02,1098.5703356919412
1999-08-03,1102.686859910513
1999-08-04,1095.2096141552024
1999-08-05,1094.8725735594012
1999-08-06,1084.5126124965316
1999-08-09,1089.7405942990963
1999-08-10,1080.061207612811
1999-08-11,1096.230949214639
1999-08-12,1104.1104640877527
1999-08-13,1116.9785419998077
1999-08-16,1114.754946984429
1999-08-17,1114.6556633703942
1999-08-18,1094.212027415313
1999-08-19,1088.6479597382745
1999-08-20,1083.0790978125915
1999-08-23,1111.4751812642114
1999-08-24,1119.9968255577576
1999-08-25,1138.0340126958254
1999-08-26,1135.3889370462616
1999-08-27,1124.1024111106817
1999-08-30,1115.8422521299703
1999-08-31,1108.7890553472646
1999-09-01,1109.95996422349
1999-09-02,1108.1788228892444
1999-09-03,1110.9437708093665
1999-09-06,1112.505993527115
1999-09-07,1099.0298510468735
1999-09-08,1093.9927682958364
1999-09-09,1099.3641719969783
1999-09-10,1120.2645651210273
1999-09-13,1120.6216359415432
1999-09-14,1116.9841826170282
1999-09-15,1115.087078413944
1999-09-16,1108.282635765464
1999-09-17,1108.6130204573485
1999-09-20,1118.4298042358469
1999-09-21,1104.8135638894778
1999-09-22,1107.6222615412205
1999-09-23,1097.5046546946621
1999-09-24,1096.7792900370991
1999-09-27,1110.7747735332896
1999-09-28,1111.07337628414
1999-09-29,1108.3512704038287
1999-09-30,1108.2889973317633
1999-10-01,1098.3292936431226
1999-10-04,1099.4510761857582
1999-10-05,1097.4625934161825
1999-10-06,1108.337550099705
1999-10-07,1115.14377652705
1999-10-08,1121.8508886239279
1999-10-11,1125.8034808479383
1999-10-12,1106.6729405655547
1999-10-13,1078.1258767014222
1999-10-14,1069.027212442812
1999-10-15,1039.9345198639842
1999-10-18,1035.5362653865152
1999-10-19,1059.6732411600233
1999-10-20,1073.0162156370893
1999-10-21,1083.1729697986373
1999-10-22,1094.87650891356
1999-10-25,1088.6957716460165
1999-10-26,1080.8619547835624
1999-10-27,1078.186767465687
1999-10-28,1098.6201034794358
1999-10-29,1124.3011049452634
1999-11-01,1126.0869105023123
1999-11-02,1133.4588010204513
1999-11-03,1178.4375124302717
1999-11-04,1178.6050576341654
1999-11-05,1188.4939873195035
1999-11-08,1203.7957845409355
1999-11-09,1198.3397258566704
1999-11-10,1206.9767624792178
1999-11-11,1212.0131359348968
1999-11-12,1213.0500647609072
1999-11-15,1227.3420072627503
1999-11-16,1226.1829901539813
1999-11-17,1223.916165215996
1999-11-18,1236.5728156861846
1999-11-19,1244.8901512202594
1999-11-22,1230.1232494189455
1999-11-23,1229.040582648679
1999-11-24,1239.210130182795
1999-11-25,1252.0307833218812
1999-11-26,1255.2986374118043
1999-11-29,1249.6128555075732
1999-11-30,1232.001144162544
1999-12-01,1236.9227123995154
1999-12-02,1253.6373836340852
1999-12-03,1274.4059207086623
1999-12-06,1267.783075820901
1999-12-07,1265.8717752503467
1999-12-08,1284.3041418049681
1999-12-09,1295.1779438788435
1999-12-10,1311.6878436934285
1999-12-13,1304.9750771488177
1999-12-14,1294.7929574830173
1999-12-15,1315.1460716821882
1999-12-16,1327.4072037987366
1999-12-17,1346.932179620529
1999-12-20,1346.176531288726
1999-12-21,1350.1348812205224
1999-12-22,1339.8860288366247
1999-12-23,1344.2582742002185
1999-12-24,1343.9714389568007
1999-12-27,1333.3356237275075
1999-12-28,1342.7016881524873
1999-12-29,1351.1356763081012
1999-12-30,1362.6024344715074
1999-12-31,1362.5133343705638
2000-01-03,1366.2257731602629
2000-01-04,1299.396468135749
2000-01-05,1310.6788068299918
2000-01-06,1298.455147709482
2000-01-07,1335.1026238167942
2000-01-10,1373.668153250555
2000-01-11,1353.9235874379965
2000-01-12,1358.818729441984
2000-01-13,1410.1159919026131
2000-01-14,1438.1459581977103
2000-01-17,1450.9930567256288
2000-01-18,1436.738969161859
2000-01-19,1418.6432698818194
2000-01-20,1399.7734787314293
2000-01-21,1387.2684985685573
2000-01-24,1373.218227452529
2000-01-25,1367.5023641180144
2000-01-26,1381.0104030504233
2000-01-27,1371.8409203316373
2000-01-28,1347.1760553108695
2000-01-31,1342.870021219692
2000-02-01,1354.9007236346065
2000-02-02,1366.4888041197053
2000-02-03,1405.6484011551854
2000-02-04,1434.3734465931498
2000-02-07,1469.1635212814876
2000-02-08,1479.3076300053085
2000-02-09,1470.0476470784222
2000-02-10,1478.306934991506
2000-02-11,1474.8250817444716
2000-02-14,1467.9541981488157
2000-02-15,1463.899992907648
2000-02-16,1455.870783344551
2000-02-17,1456.3598362744112
2000-02-18,1427.0313916454559
2000-02-21,1420.2890039683734
2000-02-22,1402.73641813614
2000-02-23,1425.5935604232557
2000-02-24,1424.3100303973326
2000-02-25,1401.6524658341784
2000-02-28,1400.220148992316
2000-02-29,1412.8973684366592
2000-03-01,1433.7535022303937
2000-03-02,1472.1278078477374
2000-03-03,1487.8628027476736
2000-03-06,1473.307282522361
2000-03-07,1472.159239303713
2000-03-08,1497.558063311148
2000-03-09,1497.7740059504538
2000-03-10,1477.2907457018393
2000-03-13,1461.5843377814247
2000-03-14,1447.3098856361125
2000-03-15,1450.6280200448577
2000-03-16,1460.0626241654466
2000-03-17,1456.781530833451
2000-03-20,1468.4533957989322
2000-03-21,1467.7834202623199
2000-03-22,1447.8463389759866
2000-03-23,1464.4224057610545
2000-03-24,1476.572079767517
2000-03-27,1486.4607233230188
2000-03-28,1463.2119864428103
2000-03-29,1444.3914667028982
2000-03-30,1416.5651700320645
2000-03-31,1419.2001853938782
2000-04-03,1404.7679375874902
2000-04-04,1368.3581646242926
2000-04-05,1373.9939803671539
2000-04-06,1396.584847599118
2000-04-07,1422.863847888183
2000-04-10,1396.8718142332705
2000-04-11,1366.508351239133
2000-04-12,1343.6067980140226
2000-04-13,1318.9817839963878
2000-04-14,1262.1859502891045
2000-04-17,1252.055870164258
2000-04-18,1294.3466392354287
2000-04-19,1273.301168979639
2000-04-20,1276.2960181463927
2000-04-21,1276.2129518639445
2000-04-24,1265.482190171976
2000-04-25,1295.1581666472932
2000-04-26,1291.1995135872412
2000-04-27,1287.7947245266728
2000-04-28,1277.6817394679083
2000-05-01,1282.3644833168144
2000-05-02,1284.4990633465147
2000-05-03,1260.045244392407
2000-05-04,1263.446886758333
2000-05-05,1260.1267060472962
2000-05-08,1235.2318733574314
2000-05-09,1227.4963955858434
2000-05-10,1196.6805422858756
2000-05-11,1199.6645278110655
2000-05-12,1224.8041390312278
2000-05-15,1241.4793857017205
2000-05-16,1250.9568734422958
2000-05-17,1224.7978801662346
2000-05-18,1216.8012679673993
2000-05-19,1183.1259437608994
2000-05-22,1161.903690631429
2000-05-23,1147.6478748216352
2000-05-24,1171.1152125380327
