Date,EM ASIA IMI VALUE
1997-02-18,848.1127447940598
1997-02-19,856.0983951206384
1997-02-20,860.7575370850685
1997-02-21,860.6593268137582
1997-02-24,860.914158819517
1997-02-25,863.4173139422352
1997-02-26,859.6101143149228
1997-02-27,858.0681584162321
1997-02-28,866.7228303065181
1997-03-03,868.8497393840678
1997-03-04,864.9376572748656
1997-03-05,865.7939913413585
1997-03-06,862.673695798072
1997-03-07,866.0464730080457
1997-03-10,862.9194467295334
1997-03-11,868.2113464190019
1997-03-12,868.2980425239699
1997-03-13,866.3947342627234
1997-03-14,859.7900965753944
1997-03-17,862.3050120917177
1997-03-18,863.985409827071
1997-03-19,860.5581129947083
1997-03-20,858.685144531161
1997-03-21,845.9282807196505
1997-03-24,839.6785176899189
1997-03-25,841.8707973900417
1997-03-26,848.9197510425264
1997-03-27,849.1571704414333
1997-03-28,845.7696232458151
1997-03-31,835.2473886040457
1997-04-01,834.0284354143556
1997-04-02,837.8082115016279
1997-04-03,831.4025019597068
1997-04-04,828.5839312174672
1997-04-07,828.1989789508314
1997-04-08,829.8442292508299
1997-04-09,836.9586127328773
1997-04-10,829.1683409548771
1997-04-11,830.7477066043836
1997-04-14,823.950214357286
1997-04-15,819.0917419851554
1997-04-16,819.4743706646329
1997-04-17,819.1785006458825
1997-04-18,815.9702333604178
1997-04-21,826.1598000447177
1997-04-22,823.4932105065577
1997-04-23,826.1409333471477
1997-04-24,822.1788850677842
1997-04-25,822.7578032085341
1997-04-28,820.9955697914049
1997-04-29,808.7285131501789
1997-04-30,812.6433631620225
1997-05-01,813.1895707453798
1997-05-02,809.1489285277877
1997-05-05,812.5287765607601
1997-05-06,810.5128213051044
1997-05-07,810.2838809617687
1997-05-08,807.032086488126
1997-05-09,803.7341975522282
1997-05-12,790.0013694937843
1997-05-13,790.0919891198693
1997-05-14,789.526755969443
1997-05-15,779.9009702777048
1997-05-16,780.5304958225278
1997-05-19,784.0837192884592
1997-05-20,785.6465079865808
1997-05-21,788.3941760133803
1997-05-22,790.383856830032
1997-05-23,794.738082457111
1997-05-26,793.8176203712336
1997-05-27,791.2529164671582
1997-05-28,793.1616961976883
1997-05-29,796.5503746947999
1997-05-30,800.6622491551526
1997-06-02,809.4635243218472
1997-06-03,810.9782749882786
1997-06-04,808.8876550025468
1997-06-05,807.4816944986018
1997-06-06,808.4766920045117
1997-06-09,811.5353915279202
1997-06-10,812.1069527244872
1997-06-11,809.0462602393468
1997-06-12,809.7364440558857
1997-06-13,808.5791278382111
1997-06-16,815.3344692288175
1997-06-17,816.1677007024978
1997-06-18,813.9782025950957
1997-06-19,813.2146124435482
1997-06-20,818.8503749713666
1997-06-23,821.5294314567105
1997-06-24,818.6999909026857
1997-06-25,814.2905972615393
1997-06-26,814.115426043239
1997-06-27,815.2533142212727
1997-06-30,821.7532547915275
1997-07-01,826.2188090091812
1997-07-02,830.951441872538
1997-07-03,830.5538971566216
1997-07-04,833.533187038016
1997-07-07,830.8806946761702
1997-07-08,829.1595847876928
1997-07-09,828.0002708303685
1997-07-10,822.3314009203536
1997-07-11,816.5297155957691
1997-07-14,809.0940280733623
1997-07-15,804.1613622114957
1997-07-16,793.5683340708152
1997-07-17,797.5511194618155
1997-07-18,791.601800452296
1997-07-21,798.8552589197494
1997-07-22,794.8084778804136
1997-07-23,792.507831614906
1997-07-24,795.7463090075441
1997-07-25,793.2155448024803
1997-07-28,797.7257133169704
1997-07-29,800.2893378986107
1997-07-30,797.3470737721484
1997-07-31,795.8674491488839
1997-08-01,791.4399904475569
1997-08-04,792.8870277086835
1997-08-05,786.8022439506803
1997-08-06,785.7445687302761
1997-08-07,776.0951876587798
1997-08-08,771.5740238905074
1997-08-11,765.6756338498905
1997-08-12,756.00944930557
1997-08-13,751.2863226091412
1997-08-14,743.7241163630946
1997-08-15,738.5819241947086
1997-08-18,721.160159174605
1997-08-19,720.3197534468908
1997-08-20,733.2465680599983
1997-08-21,734.123234042455
1997-08-22,721.9219012421065
1997-08-25,711.7238518321482
1997-08-26,709.4103042397327
1997-08-27,701.8257922899089
1997-08-28,667.07356885634
1997-08-29,655.8371961402528
1997-09-01,641.9526954574424
1997-09-02,636.5896035290123
1997-09-03,632.0802506816016
1997-09-04,627.4254748450822
1997-09-05,661.3141527302666
1997-09-08,682.5683162495274
1997-09-09,683.9559458282017
1997-09-10,673.0002042592291
1997-09-11,664.9708490816877
1997-09-12,666.6588574559183
1997-09-15,661.1533684611211
1997-09-16,654.1590024225866
1997-09-17,647.4975870097259
1997-09-18,642.1524354983997
1997-09-19,643.2865920619749
1997-09-22,630.419390265917
1997-09-23,634.8812544334421
1997-09-24,636.7840638615244
1997-09-25,634.6929831399439
1997-09-26,632.1682092699488
1997-09-29,626.0940259848927
1997-09-30,625.6291844426154
1997-10-01,609.3365758455438
1997-10-02,605.6158612967575
1997-10-03,595.3738577583177
1997-10-06,589.2878652651614
1997-10-07,589.5114146437826
1997-10-08,598.8503277223219
1997-10-09,607.716738712767
1997-10-10,618.4682263421188
1997-10-13,612.3973813098014
1997-10-14,609.6125113153646
1997-10-15,599.0524321957912
1997-10-16,589.0641699192721
1997-10-17,583.1189608979487
1997-10-20,557.3258588412205
1997-10-21,559.7313162741017
1997-10-22,556.6667823338289
1997-10-23,553.4204889866485
1997-10-24,540.3733489441082
1997-10-27,533.6097462951747
1997-10-28,499.52828793293617
1997-10-29,507.73546819558584
1997-10-30,506.239021570827
1997-10-31,509.14207639072714
1997-11-03,533.5512332392562
1997-11-04,545.3046565453203
1997-11-05,544.9359390135807
1997-11-06,541.4903023464911
1997-11-07,529.0710230290777
1997-11-10,523.6049774264252
1997-11-11,517.8670459872576
1997-11-12,512.9884727958004
1997-11-13,504.5884605569382
1997-11-14,502.19416628541245
1997-11-17,495.9791372937084
1997-11-18,480.1540856656335
1997-11-19,467.82638746610104
1997-11-20,447.8695328399818
1997-11-21,461.49399384335015
1997-11-24,454.2776327706447
1997-11-25,441.9597292880505
1997-11-26,439.83832559163426
1997-11-27,445.619262399411
1997-11-28,439.1042330083459
1997-12-01,423.56942858870303
1997-12-02,423.2228857064788
1997-12-03,428.01039892991736
1997-12-04,438.0844721779998
1997-12-05,444.3573496136277
1997-12-08,452.85061861006454
1997-12-09,437.02761123240555
1997-12-10,436.5321793021658
1997-12-11,415.75745352582794
1997-12-12,405.1209543447693
1997-12-15,397.59183303142026
1997-12-16,398.9818555458998
1997-12-17,407.42231180116596
1997-12-18,414.50533004696973
1997-12-19,407.8608825389606
1997-12-22,403.010746394933
1997-12-23,393.3931644826852
1997-12-24,391.752942808151
1997-12-25,391.75986185650015
1997-12-26,401.4580122069931
1997-12-29,403.90589338496204
1997-12-30,402.8394205519256
1997-12-31,403.9319025200452
1998-01-01,403.9319025200452
1998-01-02,399.81762300380655
1998-01-05,384.7864457075984
1998-01-06,370.38929142194536
1998-01-07,360.35838543028456
1998-01-08,346.19850351658584
1998-01-09,341.6850947016003
1998-01-12,329.4742569230671
1998-01-13,340.07693805678423
1998-01-14,358.058574952196
1998-01-15,355.46539567465186
1998-01-16,362.0683831977736
1998-01-19,378.08612555434246
1998-01-20,375.3146688142187
1998-01-21,372.93005788062163
1998-01-22,361.92627214169323
1998-01-23,357.0092319915849
1998-01-26,362.4047451368549
1998-01-27,366.683867993777
1998-01-28,366.6592122002873
1998-01-29,367.1563612234123
1998-01-30,379.4794101569241
1998-02-02,399.57772612148807
1998-02-03,418.4967554079038
1998-02-04,411.78705933512475
1998-02-05,421.2726842498199
1998-02-06,429.1656552948526
1998-02-09,434.38764611350143
1998-02-10,444.7365613169856
1998-02-11,446.98608291307124
1998-02-12,430.54811350180563
1998-02-13,421.180659367043
1998-02-16,410.3264806455312
1998-02-17,418.1594655115832
1998-02-18,425.0509494921581
1998-02-19,437.5106865982134
1998-02-20,437.5307177394797
1998-02-23,440.6714316488634
1998-02-24,444.53162761284295
1998-02-25,440.6659753583405
1998-02-26,451.4864702914593
1998-02-27,459.3067425337385
1998-03-02,469.9249443840843
1998-03-03,457.3734168222158
1998-03-04,450.5968582916481
1998-03-05,435.50931918252553
1998-03-06,433.1195465670885
1998-03-09,432.8371779088186
1998-03-10,439.9324348644992
1998-03-11,439.87024797341553
1998-03-12,440.6785300381273
1998-03-13,450.14695294751755
1998-03-16,449.6684567932713
1998-03-17,447.46733290719686
1998-03-18,449.1659264988658
1998-03-19,453.5818273855831
1998-03-20,455.7207265074909
1998-03-23,466.24795538395443
1998-03-24,461.42372219088907
1998-03-25,469.613745435244
1998-03-26,466.47060478296476
1998-03-27,470.01388163777114
1998-03-30,461.45072185044165
1998-03-31,459.7985565882602
1998-04-01,453.89983475916165
1998-04-02,447.76985837867227
1998-04-03,445.6010195944928
1998-04-06,451.1191320962234
1998-04-07,454.8090611525255
1998-04-08,456.76153530647997
1998-04-09,460.0317527543023
1998-04-10,460.3620547659176
1998-04-13,458.7967373906412
1998-04-14,453.77693673546634
1998-04-15,455.3180363111256
1998-04-16,446.68273951877023
1998-04-17,445.17872935594914
1998-04-20,443.3750585656227
1998-04-21,442.47474512261914
1998-04-22,440.77238199572577
1998-04-23,434.75278445177594
1998-04-24,434.8122613650458
1998-04-27,428.182063182239
1998-04-28,427.51245978168345
1998-04-29,423.0345588165818
1998-04-30,423.9437821463221
1998-05-01,425.1597280087609
1998-05-04,425.53785580973226
1998-05-05,423.73119865834565
1998-05-06,408.03969610339504
1998-05-07,407.73594860859305
1998-05-08,405.06746832673906
1998-05-11,405.6997376921825
1998-05-12,398.21598656755435
1998-05-13,384.269181241097
1998-05-14,387.9713616366104
1998-05-15,387.1245299448043
1998-05-18,379.1998597021323
1998-05-19,379.72817046755574
1998-05-20,389.17319521727234
1998-05-21,395.4600726679133
1998-05-22,392.6616287525745
1998-05-25,388.71513174187186
1998-05-26,382.7039354226078
1998-05-27,375.38433453108445
1998-05-28,371.9966038562097
1998-05-29,367.1172983336238
1998-06-01,355.06534573256835
1998-06-02,351.6653566946569
1998-06-03,355.4472350540056
1998-06-04,350.82332738039673
1998-06-05,347.1186547466544
1998-06-08,342.91805217213994
1998-06-09,340.12352460473784
1998-06-10,325.48318503210663
1998-06-11,323.59264832541425
1998-06-12,318.6088760712288
1998-06-15,309.2696311892421
1998-06-16,307.1221327313754
1998-06-17,319.77016842656457
1998-06-18,331.880074243639
1998-06-19,326.07459545127006
1998-06-22,318.72119138125765
1998-06-23,316.17561350449665
1998-06-24,317.26282578373554
1998-06-25,317.98205906643443
1998-06-26,314.00329214438375
1998-06-29,313.43943218483605
1998-06-30,314.8392088524593
1998-07-01,317.4671001237877
1998-07-02,321.8312414385581
1998-07-03,319.76106260613983
1998-07-06,323.17564528660796
1998-07-07,324.1398206123502
1998-07-08,324.7228258589575
1998-07-09,322.68704619279623
1998-07-10,318.9667263329231
1998-07-13,314.22826930253797
1998-07-14,316.40856863658644
1998-07-15,320.58062972528785
1998-07-16,326.91619753602083
1998-07-17,331.6278220336333
1998-07-20,331.3819322764488
1998-07-21,327.7711747679035
1998-07-22,323.56554084982224
1998-07-23,316.36209043793593
1998-07-24,316.7715547930916
1998-07-27,313.14572912267295
1998-07-28,312.36202999867464
1998-07-29,311.1864493338993
1998-07-30,310.8081219452416
1998-07-31,310.6414671103113
1998-08-03,303.58148781236997
1998-08-04,302.39659649520587
1998-08-05,297.94174269268774
1998-08-06,293.06012789402735
1998-08-07,290.36911897185286
1998-08-10,283.2403779220439
1998-08-11,278.1740378171989
1998-08-12,277.2203321643454
1998-08-13,276.7232558582865
1998-08-14,278.2825261637849
1998-08-17,275.30462619214666
1998-08-18,272.7918169710627
1998-08-19,281.52504978607107
1998-08-20,286.6129662998159
1998-08-21,279.9469783301748
1998-08-24,274.46368810547546
1998-08-25,274.6443813601002
1998-08-26,273.30312900281785
1998-08-27,270.0808748966868
1998-08-28,263.4705384219063
1998-08-31,260.1678489022408
1998-09-01,255.56646037821287
1998-09-02,262.22157818208854
1998-09-03,262.9739495526792
1998-09-04,274.35153325422294
1998-09-07,296.9614935043629
1998-09-08,286.2939587086835
1998-09-09,288.6038659844823
1998-09-10,287.60923561628636
1998-09-11,283.14198199592596
1998-09-14,286.4230002689186
1998-09-15,286.2789790482292
1998-09-16,291.32572012370207
1998-09-17,290.3075395523619
1998-09-18,288.31476980425793
1998-09-21,286.9531570353598
1998-09-22,286.05663496073794
1998-09-23,284.29790571313407
1998-09-24,293.2351316093781
1998-09-25,292.0384126642744
1998-09-28,291.4456721935283
1998-09-29,290.6670271624923
1998-09-30,274.4927615527324
1998-10-01,271.2764430542011
1998-10-02,267.2697504486723
1998-10-05,266.4196411785669
1998-10-06,269.24827031585136
1998-10-07,275.69511740575604
1998-10-08,281.88160489924206
1998-10-09,289.9821033614143
1998-10-12,294.2270155812534
1998-10-13,289.2306347572646
1998-10-14,286.60083840612725
1998-10-15,292.33890307443045
1998-10-16,298.1240343964002
1998-10-19,301.6524791593393
1998-10-20,305.2244115981147
1998-10-21,308.37619316597005
1998-10-22,306.3949219800571
1998-10-23,307.52883794258884
1998-10-26,311.28867485304914
1998-10-27,308.57323601573444
1998-10-28,307.2781975962794
1998-10-29,311.0630864927066
1998-10-30,312.6842268487689
1998-11-02,318.42902945513885
1998-11-03,318.1351386982931
1998-11-04,318.9627102697934
1998-11-05,323.4643677090791
1998-11-06,326.70546149623516
1998-11-09,330.5293072022954
1998-11-10,322.0221718110568
1998-11-11,323.0860094830188
1998-11-12,320.16574908184987
1998-11-13,323.2844729359568
1998-11-16,330.24316041955706
1998-11-17,334.78852505108813
1998-11-18,335.65967224161386
1998-11-19,343.1710036134785
1998-11-20,351.8132188693276
1998-11-23,356.74645581594797
1998-11-24,358.8054700794813
1998-11-25,354.3662426971478
1998-11-26,354.2156856588416
1998-11-27,353.2468185048225
1998-11-30,351.6293980185205
1998-12-01,348.6889301421346
1998-12-02,349.8400827095212
1998-12-03,347.9630997989343
1998-12-04,351.9408707951052
1998-12-07,364.2407300575721
1998-12-08,362.2288977933418
1998-12-09,364.911628098548
1998-12-10,371.9588385345456
1998-12-11,368.15688552863486
1998-12-14,366.9551578847651
1998-12-15,369.61708773921595
1998-12-16,361.6319319651807
1998-12-17,353.0891496069162
1998-12-18,353.78770330293105
1998-12-21,362.48418956388207
1998-12-22,363.66650561111834
1998-12-23,363.088896984053
1998-12-24,362.87750831369834
1998-12-25,363.7455857546901
1998-12-28,363.6076787393894
1998-12-29,363.09684762862815
1998-12-30,364.0773864290563
1998-12-31,362.7718265770296
1999-01-01,362.7718265770296
1999-01-04,370.2268261888494
1999-01-05,374.34663995525165
1999-01-06,381.29686193214724
1999-01-07,395.8758570428584
1999-01-08,391.8480871464364
1999-01-11,394.02339224584273
1999-01-12,387.7992314801864
1999-01-13,380.57297578118795
1999-01-14,369.38230121004653
1999-01-15,372.50916660332575
1999-01-18,376.0799323707368
1999-01-19,374.7563572857098
1999-01-20,376.84920229016717
1999-01-21,371.11375235107505
1999-01-22,358.1933931821885
1999-01-25,348.0782113440636
1999-01-26,351.00164489386475
1999-01-27,360.20454968346945
1999-01-28,357.7856021145382
1999-01-29,354.87727172937
1999-02-01,353.45768848332017
1999-02-02,347.3152044084545
1999-02-03,344.85497421369274
1999-02-04,336.84226319593097
1999-02-05,332.476817832191
1999-02-08,336.8027641867266
1999-02-09,329.8674232383956
1999-02-10,332.617313215733
1999-02-11,333.1393833106365
1999-02-12,342.1447947325398
1999-02-15,341.9684922675451
1999-02-16,342.9173642031923
1999-02-17,342.01978145534054
1999-02-18,338.5929913179629
1999-02-19,333.1687720709795
1999-02-22,337.68073434650336
1999-02-23,337.0398982757273
1999-02-24,336.73361494249644
1999-02-25,337.33216281359563
1999-02-26,341.60188681639823
1999-03-01,343.90255682239217
1999-03-02,346.51542858838394
1999-03-03,351.3001210555839
1999-03-04,347.4331752006197
1999-03-05,348.5443200462615
1999-03-08,356.8877212806886
1999-03-09,357.55051771599807
1999-03-10,356.49997691003455
1999-03-11,355.664399663797
1999-03-12,357.7127867567084
1999-03-15,362.5529230499685
1999-03-16,365.1982700300588
1999-03-17,365.9410620252758
1999-03-18,364.878139597904
1999-03-19,374.31363936106175
1999-03-22,376.24941743441076
1999-03-23,376.92242296336633
1999-03-24,373.23360361280254
1999-03-25,374.45316815871195
1999-03-26,374.5337295981866
1999-03-29,370.54824167229265
1999-03-30,375.7287888795868
1999-03-31,375.7725702426521
1999-04-01,381.9983875105846
1999-04-02,390.17535492836055
1999-04-05,386.0397371936312
1999-04-06,388.94954059720686
1999-04-07,391.55390034258056
1999-04-08,394.8266654878632
1999-04-09,393.67952629449707
1999-04-12,391.51869968347813
1999-04-13,393.74248252027024
1999-04-14,397.24923591441603
1999-04-15,406.71134936174167
1999-04-16,418.2816541360738
1999-04-19,433.0691517189356
1999-04-20,435.8084469712109
1999-04-21,426.3475734197593
1999-04-22,425.07053620532974
1999-04-23,430.75121190869726
1999-04-26,434.9695078142793
1999-04-27,437.66128056291336
1999-04-28,436.71911503756303
1999-04-29,430.4088861688753
1999-04-30,434.786238833995
1999-05-03,439.53064097174706
1999-05-04,457.2824528979085
1999-05-05,458.7764877650828
1999-05-06,469.44775481251946
1999-05-07,466.69734436398574
1999-05-10,471.0487676439125
1999-05-11,467.0924165332113
1999-05-12,460.11883595394653
1999-05-13,454.0228497395428
1999-05-14,459.69970903576376
1999-05-17,456.08513394855106
1999-05-18,460.9282204734629
1999-05-19,462.6609998301452
1999-05-20,455.85724616166823
1999-05-21,452.48762810498096
1999-05-24,449.1504434609059
1999-05-25,445.8950158836473
1999-05-26,445.7554905616033
1999-05-27,446.67087913192023
1999-05-28,440.5090386376534
1999-05-31,444.0778195794825
1999-06-01,449.183808823136
1999-06-02,455.113225728983
1999-06-03,459.99201738106757
1999-06-04,466.4498317538671
1999-06-07,480.63516682582656
1999-06-08,490.7221338208783
1999-06-09,483.54100891042384
1999-06-10,495.01169306792684
1999-06-11,494.53935292621543
1999-06-14,488.38900143869125
1999-06-15,481.61362848542575
1999-06-16,490.1256481677676
1999-06-17,495.730093462117
1999-06-18,496.6035677588166
1999-06-21,511.3071948543832
1999-06-22,517.5777063541354
1999-06-23,517.0232629465166
1999-06-24,515.6145159792893
1999-06-25,509.59041792845477
1999-06-28,515.3079203477621
1999-06-29,515.8932949917914
1999-06-30,508.00260754574316
1999-07-01,514.5931606877665
1999-07-02,519.07161469325
1999-07-05,529.5472183743702
1999-07-06,530.6993827634109
1999-07-07,532.2437660735035
1999-07-08,528.4765535478181
1999-07-09,535.3100821186522
1999-07-12,537.2352067773152
1999-07-13,529.0742994865396
1999-07-14,519.006711297607
1999-07-15,521.8280683853836
1999-07-16,519.788436676009
1999-07-19,518.5611671440402
1999-07-20,516.1263662377545
1999-07-21,508.99044498514365
1999-07-22,506.1180768485494
1999-07-23,488.72596579589054
1999-07-26,476.2628197127807
1999-07-27,479.05470021224727
1999-07-28,486.3632876786405
1999-07-29,491.2943583456743
1999-07-30,482.5766820178091
1999-08-02,476.904311843208
1999-08-03,481.99378038952085
1999-08-04,484.03059287169435
1999-08-05,471.05424317843637
1999-08-06,465.36333936983937
1999-08-09,470.3173039557324
1999-08-10,473.2404584637283
1999-08-11,462.0652936390893
1999-08-12,464.99098618579865
1999-08-13,464.44091489284835
1999-08-16,473.9805729097268
1999-08-17,469.67549498887473
1999-08-18,473.5163513830176
1999-08-19,475.2825896616208
1999-08-20,482.8889991539925
1999-08-23,495.4614683824898
1999-08-24,495.0796800729583
1999-08-25,505.92070446779445
1999-08-26,503.96137528387186
1999-08-27,502.7197735008343
1999-08-30,498.39834069930316
1999-08-31,497.83305092769706
1999-09-01,487.7669287534442
1999-09-02,481.01193102186664
1999-09-03,478.5802730089758
1999-09-06,487.04315856033156
1999-09-07,484.90631771238833
1999-09-08,481.20389666458317
1999-09-09,486.69101181519954
1999-09-10,493.63684565584896
1999-09-13,498.5995853691435
1999-09-14,496.30838197183004
1999-09-15,486.7915437354012
1999-09-16,475.98467873415547
1999-09-17,477.3032776226772
1999-09-20,479.5433931074739
1999-09-21,480.5698031963282
1999-09-22,476.83243309904685
1999-09-23,474.35039634562196
1999-09-24,473.9206430103354
1999-09-27,462.9572790870278
1999-09-28,460.32722409551695
1999-09-29,456.43023771369684
1999-09-30,449.38725378627635
1999-10-01,454.3927796684662
1999-10-04,450.47900764772555
1999-10-05,444.8531593267486
1999-10-06,450.8221608756245
1999-10-07,459.71498544995177
1999-10-08,458.61736459770185
1999-10-11,461.44768184638946
1999-10-12,468.83361281237046
1999-10-13,466.8149220990896
1999-10-14,470.08648284701985
1999-10-15,465.55141462063466
1999-10-18,459.0003607351711
1999-10-19,456.7777041162225
1999-10-20,466.14897145483866
1999-10-21,461.75454050270594
1999-10-22,461.3667243165783
1999-10-25,458.014212337469
1999-10-26,457.60387631406667
1999-10-27,453.93357891962665
1999-10-28,454.90336484401206
1999-10-29,453.311626559659
1999-11-01,458.7511563629304
1999-11-02,467.18214766541246
1999-11-03,463.6488427050565
1999-11-04,469.5812285617973
1999-11-05,471.05975167658937
1999-11-08,468.7477152348482
1999-11-09,473.20704919089115
1999-11-10,470.0369796962211
1999-11-11,472.4745560716048
1999-11-12,473.8962814174327
1999-11-15,471.94573669551494
1999-11-16,474.7880947324669
1999-11-17,466.0870708183307
1999-11-18,468.22990651883873
1999-11-19,472.340956272075
1999-11-22,476.89222483969485
1999-11-23,475.25472849350615
1999-11-24,475.1958597113847
1999-11-25,475.19846466321525
1999-11-26,467.8427336617425
1999-11-29,473.54245906184855
1999-11-30,476.62038673737914
1999-12-01,479.0272422011052
1999-12-02,482.5225009268044
1999-12-03,482.4717125431503
1999-12-06,486.5420971397839
1999-12-07,480.703070550657
1999-12-08,479.35325291038026
1999-12-09,476.3960183584441
1999-12-10,484.89828104607454
1999-12-13,485.9002202254209
1999-12-14,482.8025522679952
1999-12-15,476.38565818155996
1999-12-16,474.29601955529665
1999-12-17,472.8840826703708
1999-12-20,475.66870911733145
1999-12-21,470.81019503519093
1999-12-22,472.45549466469964
1999-12-23,470.1790781404389
1999-12-24,472.6985109942588
1999-12-27,470.58926041785014
1999-12-28,476.30139208076054
1999-12-29,477.7907991032948
1999-12-30,480.96051827632124
1999-12-31,481.05814543481773
2000-01-03,489.01329114562185
2000-01-04,514.7835792117239
2000-01-05,500.96723670934756
2000-01-06,495.04775481672664
2000-01-07,499.53475275780687
2000-01-10,509.0150002242928
2000-01-11,500.1363373169679
2000-01-12,502.7285831397284
2000-01-13,502.4696746008809
2000-01-14,502.8544154442192
2000-01-17,514.2609200706245
2000-01-18,510.47529352474083
2000-01-19,497.0928069596402
2000-01-20,500.72818904649995
2000-01-21,498.74583543025153
2000-01-24,501.57746498958664
2000-01-25,491.8893496343822
2000-01-26,494.02980409840876
2000-01-27,501.2528523855732
2000-01-28,509.43985576058236
2000-01-31,507.5355210165538
2000-02-01,507.553531872205
2000-02-02,509.43806587107855
2000-02-03,511.0410586897417
2000-02-04,513.1524642593246
2000-02-07,515.8462368408449
2000-02-08,515.6419871920973
2000-02-09,517.6363534524407
2000-02-10,516.1574176310681
2000-02-11,510.530929419441
2000-02-14,495.20936311975333
2000-02-15,487.2320346612971
2000-02-16,488.36060821586864
2000-02-17,496.741647149641
2000-02-18,488.74612481274835
2000-02-21,480.9448978463698
2000-02-22,468.3948579390116
2000-02-23,474.18739960489495
2000-02-24,468.95490718611416
2000-02-25,463.7077431523549
2000-02-28,459.24019612318415
2000-02-29,456.21410959850823
2000-03-01,463.6154230900541
2000-03-02,469.32336517424017
2000-03-03,464.0843209535618
2000-03-06,465.4524154782891
2000-03-07,464.1277497525974
2000-03-08,463.9450679556834
2000-03-09,459.95508248544195
2000-03-10,458.46504233115076
2000-03-13,437.14767556265457
2000-03-14,439.2968289816757
2000-03-15,433.9481301397886
2000-03-16,434.44980731717993
2000-03-17,440.5508762800439
2000-03-20,437.6041624086345
2000-03-21,448.1978318583955
2000-03-22,454.42377202779085
2000-03-23,458.43158389705536
2000-03-24,461.50897206376993
2000-03-27,466.63214346460177
2000-03-28,470.4521522981063
2000-03-29,470.79985181518197
2000-03-30,467.72632646577205
2000-03-31,464.5148821841898
2000-04-03,463.33306748251437
2000-04-04,456.72452214251075
2000-04-05,458.8437805112631
2000-04-06,452.5806492093944
2000-04-07,462.16060488782773
2000-04-10,471.122847524103
2000-04-11,467.8032078037233
2000-04-12,462.52507144286096
2000-04-13,456.98954188591654
2000-04-14,447.76011097504005
2000-04-17,416.67154389286225
2000-04-18,428.80207783421287
2000-04-19,426.32402738735215
2000-04-20,424.2098039596833
2000-04-21,426.71810027159705
2000-04-24,417.26435476868613
2000-04-25,414.38887420767264
2000-04-26,403.8989337076065
2000-04-27,398.29924717606445
2000-04-28,406.85925239796836
2000-05-01,405.5821948388882
2000-05-02,400.8213927258096
2000-05-03,396.9203916047815
2000-05-04,399.24636252566705
2000-05-05,404.6580074920038
2000-05-08,402.3886126807906
2000-05-09,401.67607963240727
2000-05-10,399.030244260122
2000-05-11,392.4845231114513
2000-05-12,391.352146888908
2000-05-15,387.1611122847631
2000-05-16,392.1769136064966
2000-05-17,394.24885918265215
2000-05-18,389.3332211401161
2000-05-19,390.8032945991382
2000-05-22,375.65785335982184
2000-05-23,371.88324180914486
2000-05-24,370.36713855958607
2000-05-25,375.0160734698112
2000-05-26,368.6526153434657
2000-05-29,370.1583285800132
2000-05-30,380.1392598576661
2000-05-31,389.52306364497366
2000-06-01,387.7901380398217
2000-06-02,394.46831335354665
2000-06-05,401.8368680020075
2000-06-06,400.8360386985017
2000-06-07,403.9375022036653
2000-06-08,402.43839403248967
2000-06-09,409.1981577523115
2000-06-12,408.4327210998315
2000-06-13,401.29910771987755
2000-06-14,405.5851008276436
2000-06-15,398.137803391564
2000-06-16,396.24204014806827
