Date,EM LATIN AMERICA IMI VALUE
1998-02-25,194.55809302660944
1998-02-26,195.8454570279669
1998-02-27,196.6968334283594
1998-03-02,199.12843386491363
1998-03-03,199.64841667290383
1998-03-04,198.98497479880487
1998-03-05,198.79932559686873
1998-03-06,202.3380450178557
1998-03-09,201.31084455244041
1998-03-10,201.35540004246357
1998-03-11,203.2142145584864
1998-03-12,203.7352192778801
1998-03-13,206.44072430109853
1998-03-16,206.37575884947984
1998-03-17,207.85739028767003
1998-03-18,208.25706915380977
1998-03-19,209.2728182213569
1998-03-20,211.63354149505534
1998-03-23,214.96232480218086
1998-03-24,213.62703141494006
1998-03-25,212.152041353827
1998-03-26,213.34141154945857
1998-03-27,213.66573689698973
1998-03-30,213.15446435946805
1998-03-31,213.68581619289984
1998-04-01,213.98346400515618
1998-04-02,215.28489820934323
1998-04-03,212.77396128212774
1998-04-06,214.53863766163536
1998-04-07,212.71762963380974
1998-04-08,213.71997869796957
1998-04-09,213.89618369152763
1998-04-10,213.92122784118172
1998-04-13,214.23580312785361
1998-04-14,215.98621725984168
1998-04-15,216.63767775341518
1998-04-16,215.5007741921692
1998-04-17,216.88337752559198
1998-04-20,217.93423428626278
1998-04-21,217.94833284711615
1998-04-22,215.96976036125187
1998-04-23,214.65065978840778
1998-04-24,214.7881680240192
1998-04-27,207.6739910467005
1998-04-28,210.5349317419278
1998-04-29,212.06665182636877
1998-04-30,214.73851337394166
1998-05-01,214.69073426396787
1998-05-04,214.64831626163183
1998-05-05,214.63377046110529
1998-05-06,210.64115829170777
1998-05-07,209.82263794397412
1998-05-08,210.47582790177168
1998-05-11,206.62659824719836
1998-05-12,203.3813889669941
1998-05-13,202.04774770793537
1998-05-14,201.57297223920224
1998-05-15,202.8320004354026
1998-05-18,194.6762883085296
1998-05-19,194.85900751117583
1998-05-20,193.83925314981374
1998-05-21,193.44207209453714
1998-05-22,192.5437240340121
1998-05-25,190.81109166198337
1998-05-26,183.77158312787935
1998-05-27,184.57441578837359
1998-05-28,187.78706079674126
1998-05-29,186.97464743122853
1998-06-01,183.09097241728318
1998-06-02,187.16465325523936
1998-06-03,184.6622354935132
1998-06-04,187.86228979106863
1998-06-05,189.8609482209755
1998-06-08,189.25879792432139
1998-06-09,187.12997501107557
1998-06-10,181.6026167592661
1998-06-11,179.04787457218495
1998-06-12,176.1737151063004
1998-06-15,170.31315345034287
1998-06-16,170.39696005069686
1998-06-17,179.06238501214276
1998-06-18,175.2749256970877
1998-06-19,176.6566997791129
1998-06-22,175.16742920483705
1998-06-23,177.7811377786907
1998-06-24,176.8237856892403
1998-06-25,173.2539745713422
1998-06-26,171.03335998440986
1998-06-29,171.6190533230111
1998-06-30,173.48949978199028
1998-07-01,176.5195490056353
1998-07-02,176.06242512854422
1998-07-03,178.23889049882413
1998-07-06,177.43126318279454
1998-07-07,180.70354635640135
1998-07-08,181.7762637774402
1998-07-09,181.23878192496875
1998-07-10,181.66922559512176
1998-07-13,183.07116430926297
1998-07-14,186.1785998406754
1998-07-15,186.22905874801486
1998-07-16,188.42427836686952
1998-07-17,191.9430899908098
1998-07-20,190.54696995641962
1998-07-21,188.63078746041876
1998-07-22,187.14389809430676
1998-07-23,184.4804430524092
1998-07-24,183.38223239610662
1998-07-27,182.3567517789536
1998-07-28,179.6908920343504
1998-07-29,180.5053832191028
1998-07-30,182.44518222063337
1998-07-31,180.36685991319413
1998-08-03,177.65497703582938
1998-08-04,172.70294961651058
1998-08-05,171.21087951527957
1998-08-06,169.60633761435267
1998-08-07,165.9434627761549
1998-08-10,161.58252146379195
1998-08-11,156.8963398692756
1998-08-12,152.56794588983055
1998-08-13,155.19335897487534
1998-08-14,155.85813455215484
1998-08-17,153.99840572754096
1998-08-18,153.7416260601588
1998-08-19,152.2440886815009
1998-08-20,145.9014709368941
1998-08-21,140.10505412169692
1998-08-24,139.03166938737894
1998-08-25,137.68070183930507
1998-08-26,133.24494696256528
1998-08-27,123.42141382047907
1998-08-28,125.14208042467953
1998-08-31,120.95166227972364
1998-09-01,126.08457979053938
1998-09-02,127.48570971396009
1998-09-03,121.29062008472054
1998-09-04,117.00382223255765
1998-09-07,119.09925319890634
1998-09-08,118.18265996886107
1998-09-09,114.61911151965997
1998-09-10,104.4446919766633
1998-09-11,109.03992027728061
1998-09-14,113.93508849359378
1998-09-15,127.23941807436691
1998-09-16,126.14165051150093
1998-09-17,122.6400937742026
1998-09-18,125.40801122331848
1998-09-21,123.68124462340896
1998-09-22,125.81716223168566
1998-09-23,135.2029423393204
1998-09-24,130.88053906961295
1998-09-25,129.77213607635088
1998-09-28,130.95415365408974
1998-09-29,130.73014572110498
1998-09-30,128.23407807432704
1998-10-01,120.73939426438972
1998-10-02,125.29430195038323
1998-10-05,121.4765813846867
1998-10-06,122.99284598989001
1998-10-07,120.60819100726893
1998-10-08,119.81264900205943
1998-10-09,124.04647830576575
1998-10-12,124.83753076087122
1998-10-13,125.60883453685658
1998-10-14,124.98340020098324
1998-10-15,129.71770936075941
1998-10-16,129.68514083809004
1998-10-19,130.2763971898151
1998-10-20,132.45886689373725
1998-10-21,134.49968879519076
1998-10-22,137.65595541239782
1998-10-23,135.45970663944541
1998-10-26,133.41205669633106
1998-10-27,132.17991540752737
1998-10-28,130.71969712270342
1998-10-29,129.44554577381982
1998-10-30,135.68178474517006
1998-11-02,136.52653407225273
1998-11-03,140.11443405927238
1998-11-04,143.63024275526323
1998-11-05,147.1693141542102
1998-11-06,148.89649187162297
1998-11-09,148.22129529935455
1998-11-10,145.23879408924333
1998-11-11,144.25450720963838
1998-11-12,140.98000063534786
1998-11-13,141.85255609090188
1998-11-16,144.2814758854196
1998-11-17,146.19934013431285
1998-11-18,148.2597363154183
1998-11-19,146.59415961046835
1998-11-20,148.51373018195574
1998-11-23,149.86667709880672
1998-11-24,148.8896619951197
1998-11-25,150.12550484210593
1998-11-26,151.40825963243077
1998-11-27,152.1989983950207
1998-11-30,147.20347830357616
1998-12-01,145.40086185652711
1998-12-02,144.3669354036169
1998-12-03,137.75865614122188
1998-12-04,137.34750576688376
1998-12-07,139.56724044134972
1998-12-08,138.0118905237028
1998-12-09,136.43445406840019
1998-12-10,136.3572364289625
1998-12-11,133.94848052509508
1998-12-14,128.61997575026098
1998-12-15,130.68443583873255
1998-12-16,128.94125169033373
1998-12-17,129.57446885413913
1998-12-18,131.7393801845689
1998-12-21,135.0478265204782
1998-12-22,135.14219999508705
1998-12-23,135.42867825924395
1998-12-24,135.88022748509462
1998-12-25,135.87148361859423
1998-12-28,134.22213024571803
1998-12-29,133.57402735998173
1998-12-30,134.68446292537303
1998-12-31,135.2505086808777
1999-01-01,135.2654451059875
1999-01-04,134.7488043770598
1999-01-05,134.76536306769088
1999-01-06,136.0056909177793
1999-01-07,133.04286501135564
1999-01-08,131.6172057997841
1999-01-11,128.0337398728892
1999-01-12,122.96079444968908
1999-01-13,112.96644282118991
1999-01-14,109.68418135299686
1999-01-15,120.29765423358678
1999-01-18,117.45268493771206
1999-01-19,119.17908170348878
1999-01-20,122.6614824233221
1999-01-21,116.39423308403087
1999-01-22,115.40138161945086
1999-01-25,114.09233691774737
1999-01-26,115.7371627973756
1999-01-27,115.56551692721601
1999-01-28,117.46232119430819
1999-01-29,116.7138499356341
1999-02-01,122.67668586557251
1999-02-02,125.62635225728373
1999-02-03,124.98996525352347
1999-02-04,124.65804106602488
1999-02-05,123.04093102822189
1999-02-08,122.55665746442416
1999-02-09,121.84401226433648
1999-02-10,123.102292945498
1999-02-11,125.43054846066524
1999-02-12,125.2818677830947
1999-02-15,125.57317157288246
1999-02-16,126.21768031029238
1999-02-17,124.93614632012766
1999-02-18,124.99604772546009
1999-02-19,126.42856159904035
1999-02-22,126.22547085791308
1999-02-23,124.60833989880831
1999-02-24,123.81700090395675
1999-02-25,122.61047555069983
1999-02-26,123.50976743770083
1999-03-01,121.99726347714834
1999-03-02,120.97668633483445
1999-03-03,121.46864633872528
1999-03-04,125.10220299434562
1999-03-05,128.12822036701473
1999-03-08,130.03246540887375
1999-03-09,132.37869401491744
1999-03-10,135.77227268630796
1999-03-11,134.4758702772171
1999-03-12,134.69886036945482
1999-03-15,138.5070081779649
1999-03-16,140.34912215047802
1999-03-17,140.46736942360153
1999-03-18,142.84111229380977
1999-03-19,142.17226577858497
1999-03-22,140.5177344765989
1999-03-23,138.8024664074242
1999-03-24,140.95424886272812
1999-03-25,144.63603269651222
1999-03-26,144.348860316021
1999-03-29,146.28908843751466
1999-03-30,148.34002525353773
1999-03-31,149.93615833730567
1999-04-01,150.21163846112992
1999-04-02,150.35470030083079
1999-04-05,153.87746308041173
1999-04-06,155.62057842599083
1999-04-07,157.13999019792186
1999-04-08,158.564759036574
1999-04-09,158.36343463700732
1999-04-12,159.360576346157
1999-04-13,159.50679785340137
1999-04-14,160.4321730233141
1999-04-15,164.52853099469198
1999-04-16,167.6997260007079
1999-04-19,167.59108731860405
1999-04-20,163.96417733344077
1999-04-21,163.1451038373551
1999-04-22,165.84510799203872
1999-04-23,166.31422629333755
1999-04-26,163.6880439472759
1999-04-27,162.6965382260264
1999-04-28,166.2888048845662
1999-04-29,168.2677006228198
1999-04-30,171.84743614434828
1999-05-03,174.81603105176427
1999-05-04,174.10511357700204
1999-05-05,176.57617179842754
1999-05-06,180.50961690468068
1999-05-07,185.66617997001106
1999-05-10,188.7914270147886
1999-05-11,186.28935483945332
1999-05-12,183.4780506291661
1999-05-13,187.32048520908538
1999-05-14,185.0130216840999
1999-05-17,182.71648016152176
1999-05-18,183.7727684662075
1999-05-19,180.23013980124136
1999-05-20,179.48719627601957
1999-05-21,174.90981291643482
1999-05-24,169.31112441001343
1999-05-25,164.44973998246456
1999-05-26,170.22034306479668
1999-05-27,166.29096486155572
1999-05-28,166.2800703289737
1999-05-31,168.0045645772276
1999-06-01,166.39357418036667
1999-06-02,166.2790303802014
1999-06-03,166.08818356046436
1999-06-04,168.4490627926701
1999-06-07,168.6741435480885
1999-06-08,168.03819522684293
1999-06-09,166.9488299839337
1999-06-10,166.15126686818593
1999-06-11,164.711439776805
1999-06-14,163.2951578952738
1999-06-15,165.52482837113917
1999-06-16,172.16824875121884
1999-06-17,173.55575885810705
1999-06-18,174.28546515209428
1999-06-21,175.4284916393908
1999-06-22,175.1827379408715
1999-06-23,172.01988769085781
1999-06-24,168.48069948590344
1999-06-25,166.6645086379052
1999-06-28,168.4207299432759
1999-06-29,169.59674904662148
1999-06-30,172.71986814033525
1999-07-01,173.8692412301145
1999-07-02,175.87963372958436
1999-07-05,177.68542469170671
1999-07-06,176.47474009184938
1999-07-07,176.85655125795645
1999-07-08,173.80301243492235
1999-07-09,173.72335675628028
1999-07-12,167.78509182112708
1999-07-13,169.68076390804958
1999-07-14,170.68960773720048
1999-07-15,171.78437342588836
1999-07-16,173.3721944746544
1999-07-19,175.1387255907442
1999-07-20,171.2805985062922
1999-07-21,172.09188481115606
1999-07-22,170.5695088467691
1999-07-23,166.65955814975933
1999-07-26,162.5500987590818
1999-07-27,163.13054546286807
1999-07-28,164.5610529371574
1999-07-29,162.29117953452587
1999-07-30,160.7306159276004
1999-08-02,157.03889058394668
1999-08-03,157.40318559527893
1999-08-04,155.95894051173255
1999-08-05,155.64649194437044
1999-08-06,154.25939077422137
1999-08-09,154.23546955063503
1999-08-10,152.52343667758413
1999-08-11,155.557018545221
1999-08-12,156.07044142407358
1999-08-13,157.3552534500572
1999-08-16,156.862681572696
1999-08-17,155.8300052971541
1999-08-18,151.7529777403851
1999-08-19,151.21424469882604
1999-08-20,152.754248278793
1999-08-23,156.46988633414537
1999-08-24,156.88392237840586
1999-08-25,160.20018308540048
1999-08-26,159.29640165680757
1999-08-27,157.7481090073054
1999-08-30,157.17106288254035
1999-08-31,156.940081216345
1999-09-01,158.06953568510121
1999-09-02,158.8022094054103
1999-09-03,159.67673608685254
1999-09-06,160.17538949183577
1999-09-07,158.84185160024276
1999-09-08,158.5235569976422
1999-09-09,160.24683440994946
1999-09-10,162.58980040234292
1999-09-13,162.53633799693907
1999-09-14,162.34933456178365
1999-09-15,161.27229216141774
1999-09-16,159.99852911701626
1999-09-17,160.76800576970524
1999-09-20,162.91822031904098
1999-09-21,160.76548970738148
1999-09-22,161.23947257921114
1999-09-23,159.0221002322662
1999-09-24,159.64001182813985
1999-09-27,161.0200161041338
1999-09-28,160.57461699889845
1999-09-29,160.3719069287018
1999-09-30,158.91230414430015
1999-10-01,157.31359795649288
1999-10-04,157.82974691554406
1999-10-05,156.76726781657658
1999-10-06,159.12201828462315
1999-10-07,160.03940589376074
1999-10-08,161.04561759987115
1999-10-11,162.04316264876937
1999-10-12,160.1257635575518
1999-10-13,156.11176414470296
1999-10-14,155.12314408400417
1999-10-15,151.37454763196527
1999-10-18,149.9465553000444
1999-10-19,152.7249640300324
1999-10-20,154.9930893243619
1999-10-21,155.89777414977695
1999-10-22,158.05617607806963
1999-10-25,156.99240595735475
1999-10-26,156.17766941316734
1999-10-27,156.29610865739974
1999-10-28,159.0974024372121
1999-10-29,162.37404358912653
1999-11-01,162.9620192176492
1999-11-02,163.69937975339474
1999-11-03,169.8274636571391
1999-11-04,171.3325478209674
1999-11-05,173.81338698246356
1999-11-08,175.80157658708632
1999-11-09,174.76004421201011
1999-11-10,177.0241419449184
1999-11-11,177.60611515378218
1999-11-12,177.70670623108296
1999-11-15,179.14470165669556
1999-11-16,179.4929425923765
1999-11-17,178.25838661629462
1999-11-18,180.45477390889766
1999-11-19,183.03530114676204
1999-11-22,181.28446047248522
1999-11-23,181.81588312119231
1999-11-24,182.32406515154864
1999-11-25,184.72583969233986
1999-11-26,186.52762029764708
1999-11-29,186.10386916340963
1999-11-30,184.1035738049126
1999-12-01,184.9083938030484
1999-12-02,189.05660840963358
1999-12-03,191.4301032298574
1999-12-06,190.1326843479747
1999-12-07,190.23541785296948
1999-12-08,191.84239948184708
1999-12-09,193.35589986063434
1999-12-10,195.72276047303382
1999-12-13,195.44321817734328
1999-12-14,194.16503203388586
1999-12-15,195.2536346966986
1999-12-16,197.65858429648742
1999-12-17,202.30002852514946
1999-12-20,204.24869730818256
1999-12-21,205.87937311722504
1999-12-22,205.34246464720894
1999-12-23,205.8114239192554
1999-12-24,205.78748998328888
1999-12-27,204.69153216210685
1999-12-28,206.94186293138648
1999-12-29,210.33455672020443
1999-12-30,213.4974842582344
1999-12-31,213.4889273280302
2000-01-03,212.82887302693072
2000-01-04,201.24435685175183
2000-01-05,204.3245866371426
2000-01-06,202.7437624841445
2000-01-07,207.77136876843258
2000-01-10,214.6868158706568
2000-01-11,211.33832846575584
2000-01-12,211.80642003618115
2000-01-13,218.70411647981845
2000-01-14,222.9305338420192
2000-01-17,226.26323892750798
2000-01-18,224.9596062049409
2000-01-19,222.16163330394136
2000-01-20,219.9526215738981
2000-01-21,218.55947072852607
2000-01-24,217.39170009080917
2000-01-25,216.62462409551725
2000-01-26,218.08016318293173
2000-01-27,217.302676713472
2000-01-28,212.7346671456628
2000-01-31,211.3297429393341
2000-02-01,212.39716106158116
2000-02-02,213.86249247585943
2000-02-03,219.89018418650687
2000-02-04,224.95931725369812
2000-02-07,228.53703294636264
2000-02-08,231.92068070882934
2000-02-09,230.43670771191617
2000-02-10,232.31169075269452
2000-02-11,230.7785132283657
2000-02-14,228.40088962001386
2000-02-15,227.10904652582363
2000-02-16,227.41597789319
2000-02-17,227.54721289352383
2000-02-18,222.93756693843184
2000-02-21,223.66340777677777
2000-02-22,220.28556354473767
2000-02-23,223.23472713828193
2000-02-24,222.63743352959008
2000-02-25,219.89723884195752
2000-02-28,218.2868615062974
2000-02-29,219.54386987595268
2000-03-01,222.3951340679687
2000-03-02,226.36089132333902
2000-03-03,230.50848322652791
2000-03-06,229.06907441988244
2000-03-07,228.97861135609048
2000-03-08,230.2323754049973
2000-03-09,230.8018139129622
2000-03-10,227.93515154715595
2000-03-13,224.17637455416383
2000-03-14,221.9306370906276
2000-03-15,221.4040586616774
2000-03-16,223.93466513803
2000-03-17,222.78228667968966
2000-03-20,223.40754620166854
2000-03-21,225.76015337746466
2000-03-22,224.7664933207087
2000-03-23,227.0810540490377
2000-03-24,228.58449647658963
2000-03-27,229.57686103573351
2000-03-28,225.9130626908625
2000-03-29,223.4668320497087
2000-03-30,219.38242849564932
2000-03-31,221.54859750217287
2000-04-03,218.15013554286438
2000-04-04,212.39639748988085
2000-04-05,212.73977999921954
2000-04-06,216.08017057548565
2000-04-07,219.9605894391741
2000-04-10,215.327014692099
2000-04-11,211.4777716365027
2000-04-12,208.11606518522154
2000-04-13,201.9464445490398
2000-04-14,192.01592150622298
2000-04-17,191.10167116963504
2000-04-18,197.86200238066564
2000-04-19,193.68129208667722
2000-04-20,195.252741337817
2000-04-21,195.24298943334878
2000-04-24,192.6875191670147
2000-04-25,197.65742169013896
2000-04-26,196.8956423576686
2000-04-27,196.46598455406178
2000-04-28,197.48882217204883
2000-05-01,197.94289535215327
2000-05-02,198.49046192699043
2000-05-03,194.0547608361427
2000-05-04,194.2874640283784
2000-05-05,195.38597243965816
2000-05-08,191.75147486895565
2000-05-09,189.3568546824434
2000-05-10,185.65974426350527
2000-05-11,185.97050323966772
2000-05-12,187.33469726202446
2000-05-15,191.82224258175472
2000-05-16,194.41187276219074
2000-05-17,189.77490036284968
2000-05-18,187.81926421696213
2000-05-19,183.20495410849895
2000-05-22,178.9286899545277
2000-05-23,175.85046050143416
2000-05-24,180.24951090848293
2000-05-25,178.74823246744182
2000-05-26,180.55403067443598
2000-05-29,182.07634961702186
2000-05-30,187.36917645193762
2000-05-31,186.20431991432616
2000-06-01,190.3751136909244
2000-06-02,197.98868184597126
2000-06-05,196.92878575260642
2000-06-06,191.98755212166088
2000-06-07,192.62454488626653
2000-06-08,192.64163855934535
2000-06-09,193.74694532245962
2000-06-12,193.11453627046933
2000-06-13,194.97215674116327
2000-06-14,197.2620503562766
2000-06-15,196.61449814833935
2000-06-16,195.24986934684563
2000-06-19,195.74932693145306
2000-06-20,195.99822245561663
2000-06-21,197.97746800081433
2000-06-22,195.843281068463
2000-06-23,193.6553363235502
2000-06-26,192.33179927637497
2000-06-27,193.0929799575134
2000-06-28,194.55054016333918
2000-06-29,194.1919816892333
2000-06-30,198.4257750761312
2000-07-03,204.25179056832087
2000-07-04,208.04190266844768
2000-07-05,206.39087885349753
2000-07-06,207.3192221751903
2000-07-07,209.92800606263958
2000-07-10,210.86085934095482
2000-07-11,207.0809877936776
2000-07-12,208.97639122570314
2000-07-13,206.6481528050795
2000-07-14,209.39489367327033
