Date,EM FAR EAST IMI VALUE
1997-03-03,1069.8077725267408
1997-03-04,1063.6053459498296
1997-03-05,1064.9778152713002
1997-03-06,1063.8400749459308
1997-03-07,1068.5622530665362
1997-03-10,1065.318737926418
1997-03-11,1074.6557111341288
1997-03-12,1074.2832845246223
1997-03-13,1071.8094196487577
1997-03-14,1063.2993620655664
1997-03-17,1065.4604875423956
1997-03-18,1067.8750171047113
1997-03-19,1065.7003566109408
1997-03-20,1062.4595144140471
1997-03-21,1044.5377521141347
1997-03-24,1035.9658369424433
1997-03-25,1038.346695641846
1997-03-26,1049.3153617148562
1997-03-27,1049.4606622790789
1997-03-28,1046.6906246940512
1997-03-31,1042.7016087984273
1997-04-01,1038.4470867990392
1997-04-02,1039.283058308254
1997-04-03,1029.5245709590797
1997-04-04,1026.3646712891652
1997-04-07,1027.3990143910983
1997-04-08,1029.7466491099078
1997-04-09,1035.6358593002244
1997-04-10,1027.2450506533114
1997-04-11,1028.6450205937704
1997-04-14,1020.5403885174543
1997-04-15,1013.202639302115
1997-04-16,1013.6685679495881
1997-04-17,1011.6805344357858
1997-04-18,1007.0983505135516
1997-04-21,1017.819039827915
1997-04-22,1013.0589261691839
1997-04-23,1016.2854352910656
1997-04-24,1010.0523572105405
1997-04-25,1010.6947866016651
1997-04-28,1008.663455516873
1997-04-29,992.858129934684
1997-04-30,997.2015896535956
1997-05-01,997.9727128036069
1997-05-02,992.4219252504377
1997-05-05,997.7352403653674
1997-05-06,994.9561874914062
1997-05-07,994.9078014280373
1997-05-08,990.5356701350532
1997-05-09,985.4541311030042
1997-05-12,967.3697330501042
1997-05-13,967.4691286252287
1997-05-14,965.2616541849733
1997-05-15,951.5114614006419
1997-05-16,952.5680472334864
1997-05-19,956.8209982050323
1997-05-20,959.9015824171129
1997-05-21,963.9894224396526
1997-05-22,967.1520147161713
1997-05-23,973.6847730416189
1997-05-26,973.1573705791257
1997-05-27,970.7743419528149
1997-05-28,974.3493538020693
1997-05-29,977.823443396753
1997-05-30,982.778720983697
1997-06-02,994.5178904421153
1997-06-03,996.5939942477348
1997-06-04,992.4450197096289
1997-06-05,989.9039685456466
1997-06-06,991.565615647315
1997-06-09,994.5074786962615
1997-06-10,993.6002964359385
1997-06-11,986.5118976537341
1997-06-12,985.577169410514
1997-06-13,982.4245590361813
1997-06-16,991.8164500716938
1997-06-17,991.4601651086381
1997-06-18,987.6676863433374
1997-06-19,985.8390455551197
1997-06-20,992.3082269968324
1997-06-23,992.119017511058
1997-06-24,985.6246969664686
1997-06-25,980.7654734389978
1997-06-26,980.3173110006608
1997-06-27,981.8366146332401
1997-06-30,987.1407559972844
1997-07-01,992.1313870011194
1997-07-02,997.5624409619218
1997-07-03,999.2239721246231
1997-07-04,1003.1664343323018
1997-07-07,996.4416354690924
1997-07-08,992.195487320002
1997-07-09,985.2468024626431
1997-07-10,978.1771388279159
1997-07-11,971.2689898414487
1997-07-14,963.3270965224084
1997-07-15,956.0662207708781
1997-07-16,942.1008244882748
1997-07-17,948.6394029372782
1997-07-18,942.9147100838909
1997-07-21,950.9276926895836
1997-07-22,942.3257581385715
1997-07-23,937.1083862506669
1997-07-24,942.6477197605041
1997-07-25,940.0825432004858
1997-07-28,945.4194043530938
1997-07-29,947.3074724047066
1997-07-30,942.1374015897509
1997-07-31,939.9229869738252
1997-08-01,934.1758712358617
1997-08-04,929.2512574029241
1997-08-05,917.3001132631762
1997-08-06,917.6065489647084
1997-08-07,904.9543955297158
1997-08-08,901.1186199674825
1997-08-11,890.1505308936978
1997-08-12,878.6345077131501
1997-08-13,874.0906667209427
1997-08-14,864.9213169056251
1997-08-15,857.2936284342643
1997-08-18,833.4830501956948
1997-08-19,835.8056805969034
1997-08-20,853.9032929920176
1997-08-21,859.1794528256173
1997-08-22,847.3549301567217
1997-08-25,833.7276440475262
1997-08-26,829.1320539389542
1997-08-27,819.4471254292608
1997-08-28,776.157997546031
1997-08-29,764.3447874283085
1997-09-01,744.8441051995783
1997-09-02,739.0629732057414
1997-09-03,731.4538732314567
1997-09-04,722.0466770123011
1997-09-05,768.0854359391641
1997-09-08,795.2448267542258
1997-09-09,798.2786147793638
1997-09-10,784.4137870280306
1997-09-11,773.0860564258007
1997-09-12,773.8239855262462
1997-09-15,766.7468361294107
1997-09-16,757.1676429754646
1997-09-17,748.9498938731383
1997-09-18,742.0460770844384
1997-09-19,744.0661427191667
1997-09-22,729.665086120998
1997-09-23,734.9711912357222
1997-09-24,736.546348741907
1997-09-25,732.6666744244144
1997-09-26,729.2263637427875
1997-09-29,720.1911522340985
1997-09-30,721.1764661588232
1997-10-01,697.9526776514775
1997-10-02,692.5932101843783
1997-10-03,680.1104092127474
1997-10-06,672.0019630537467
1997-10-07,670.3500766143399
1997-10-08,682.4816824332403
1997-10-09,693.3254134991467
1997-10-10,706.308113570541
1997-10-13,696.1610592424615
1997-10-14,694.5389154160039
1997-10-15,679.3752513108649
1997-10-16,664.2678430501296
1997-10-17,656.1366708607728
1997-10-20,618.0077842283333
1997-10-21,622.5984728515764
1997-10-22,618.8036450844255
1997-10-23,617.2474971455619
1997-10-24,601.922776643037
1997-10-27,593.359491033027
1997-10-28,546.9941207520817
1997-10-29,558.0417290223941
1997-10-30,558.9362286314674
1997-10-31,562.7612503817405
1997-11-03,598.9333255699586
1997-11-04,615.6495460392912
1997-11-05,616.1978763640361
1997-11-06,612.7406429839267
1997-11-07,596.0640717919929
1997-11-10,588.1510627710022
1997-11-11,581.0433340907052
1997-11-12,577.5262671326193
1997-11-13,569.0198259303173
1997-11-14,565.517888792536
1997-11-17,556.909761487037
1997-11-18,538.4544735880521
1997-11-19,522.6858354077333
1997-11-20,494.7981240973229
1997-11-21,512.9908078268393
1997-11-24,506.47111242140335
1997-11-25,488.58834969424373
1997-11-26,484.33261515545695
1997-11-27,490.1006158777868
1997-11-28,484.107027791822
1997-12-01,464.69399287391286
1997-12-02,465.18665742258963
1997-12-03,471.45954951988966
1997-12-04,485.6380371249175
1997-12-05,495.8262039838362
1997-12-08,507.6230423499486
1997-12-09,487.6239667212808
1997-12-10,488.00295077058706
1997-12-11,460.5094264905413
1997-12-12,446.1365048905708
1997-12-15,435.0574216942511
1997-12-16,435.366560510826
1997-12-17,446.0181820960685
1997-12-18,455.66172134094836
1997-12-19,445.61256816359133
1997-12-22,437.0228959152378
1997-12-23,423.3556241187808
1997-12-24,421.28809621914166
1997-12-25,421.2977327618125
1997-12-26,434.2704068604346
1997-12-29,435.56009337364924
1997-12-30,435.80914337748555
1997-12-31,436.41166763560506
1998-01-01,436.41166763560506
1998-01-02,428.57281146002344
1998-01-05,407.1448964881449
1998-01-06,388.14563639507827
1998-01-07,375.1322200725438
1998-01-08,358.6458452789684
1998-01-09,355.7359562077016
1998-01-12,343.738245320867
1998-01-13,357.7209643859624
1998-01-14,384.8153085913022
1998-01-15,382.0196382258969
1998-01-16,389.77544386661134
1998-01-19,407.1750460991999
1998-01-20,404.4910777345104
1998-01-21,400.24331515199947
1998-01-22,386.5599318264555
1998-01-23,380.3847445147515
1998-01-26,387.6882676761161
1998-01-27,394.386687286601
1998-01-28,397.47207985640273
1998-01-29,398.7136101445561
1998-01-30,416.1209022458812
1998-02-02,441.2784517927102
1998-02-03,467.94696184385805
1998-02-04,459.9564196180252
1998-02-05,473.00146526034325
1998-02-06,483.7136981195129
1998-02-09,490.8788785689539
1998-02-10,505.9372676189867
1998-02-11,509.5142104616399
1998-02-12,486.9189303194953
1998-02-13,473.23695595762763
1998-02-16,456.69520813812045
1998-02-17,468.5115867031886
1998-02-18,478.3306835491248
1998-02-19,495.05383651588244
1998-02-20,495.8113493290576
1998-02-23,498.8823248427706
1998-02-24,503.54413703800515
1998-02-25,498.2569038973215
1998-02-26,510.61912208261185
1998-02-27,519.915313954617
1998-03-02,530.4756652315348
1998-03-03,517.6937336973696
1998-03-04,505.0538256094802
1998-03-05,485.0282584058728
1998-03-06,482.73921841723234
1998-03-09,479.2379695885681
1998-03-10,489.8980905667132
1998-03-11,490.9398819926256
1998-03-12,493.74006479464083
1998-03-13,506.7600362216113
1998-03-16,503.3185654534603
1998-03-17,501.0113663896938
1998-03-18,501.73674402986694
1998-03-19,508.2699748667656
1998-03-20,510.8494176825586
1998-03-23,520.8970369923014
1998-03-24,514.427900345408
1998-03-25,522.7403739976747
1998-03-26,520.748798702189
1998-03-27,524.63048938226
1998-03-30,513.3807943145488
1998-03-31,511.2720200602868
1998-04-01,501.1935180052965
1998-04-02,491.96961543146296
1998-04-03,486.84508593579784
1998-04-06,490.2331070392806
1998-04-07,493.82761181195536
1998-04-08,496.54220725912313
1998-04-09,501.0840459745572
1998-04-10,500.14289755768266
1998-04-13,498.2807836492432
1998-04-14,490.95710986054223
1998-04-15,488.09997662868363
1998-04-16,478.8111973793446
1998-04-17,475.6260721197588
1998-04-20,471.4200500430626
1998-04-21,468.33249660734856
1998-04-22,469.7965558754566
1998-04-23,464.33763309501506
1998-04-24,467.03937208941056
1998-04-27,456.7041333793215
1998-04-28,455.8238089089807
1998-04-29,453.354776666368
1998-04-30,453.792650619144
1998-05-01,455.50858161365306
1998-05-04,452.1593056484719
1998-05-05,447.9663907601933
1998-05-06,429.2046551051215
1998-05-07,428.78404064859194
1998-05-08,426.4843009718741
1998-05-11,427.6531279534554
1998-05-12,419.94878900978256
1998-05-13,407.0037354753187
1998-05-14,410.66861574401804
1998-05-15,411.08603335395065
1998-05-18,397.74584835843615
1998-05-19,397.8696066109241
1998-05-20,409.99380301783646
1998-05-21,421.5480173983152
1998-05-22,418.2105135822926
1998-05-25,413.37037982264786
1998-05-26,406.1018683140119
1998-05-27,398.64793650500076
1998-05-28,396.1172492897131
1998-05-29,390.8393731110535
1998-06-01,375.5261002539315
1998-06-02,373.80551695552
1998-06-03,378.2867780687544
1998-06-04,372.93339961674525
1998-06-05,373.2233155655544
1998-06-08,369.3839629504126
1998-06-09,366.0017216000397
1998-06-10,350.7911787218306
1998-06-11,347.83556537645165
1998-06-12,340.32342416610186
1998-06-15,332.9129794340791
1998-06-16,331.34278606062196
1998-06-17,342.21045983765356
1998-06-18,361.20484494983197
1998-06-19,357.4880236389951
1998-06-22,349.9050455453331
1998-06-23,348.3221690651309
1998-06-24,346.7984010656501
1998-06-25,345.52886717080537
1998-06-26,341.0829818343626
1998-06-29,337.630566274532
1998-06-30,340.8892161846919
1998-07-01,345.6509230180288
1998-07-02,353.06189235227384
1998-07-03,352.90434124434597
1998-07-06,354.7595660843145
1998-07-07,355.319898451064
1998-07-08,354.7581955521801
1998-07-09,350.79252308646664
1998-07-10,344.0850783445359
1998-07-13,338.9854268789958
1998-07-14,341.6151427674598
1998-07-15,347.5758368397767
1998-07-16,353.3167239370355
1998-07-17,360.04522837014133
1998-07-20,361.4256390073187
1998-07-21,357.8011616853142
1998-07-22,352.10423840838905
1998-07-23,345.25885660829846
1998-07-24,347.1012878695775
1998-07-27,343.7212656937666
1998-07-28,341.03203319202856
1998-07-29,338.37898780314805
1998-07-30,338.3816780776347
1998-07-31,338.1704020344579
1998-08-03,330.4518269994149
1998-08-04,328.5718758526582
1998-08-05,321.70695690114445
1998-08-06,315.41970029072615
1998-08-07,312.25608090513725
1998-08-10,303.2779115908538
1998-08-11,298.56752099903173
1998-08-12,298.0887255035444
1998-08-13,296.4120851182688
1998-08-14,299.3252213134258
1998-08-17,296.1550787227384
1998-08-18,294.1648305189605
1998-08-19,306.11031715470796
1998-08-20,309.16383778694683
1998-08-21,301.3865743035058
1998-08-24,292.69370166456025
1998-08-25,292.0745638305491
1998-08-26,290.0672860796667
1998-08-27,285.97462650486483
1998-08-28,279.43918824281087
1998-08-31,274.88571026585356
1998-09-01,270.39892565516084
1998-09-02,278.66917543553745
1998-09-03,279.20040087765784
1998-09-04,293.6732285563192
1998-09-07,321.3436451097996
1998-09-08,306.2965284023111
1998-09-09,309.2377306508358
1998-09-10,307.6370249369529
1998-09-11,302.65208686920556
1998-09-14,304.9955467588082
1998-09-15,304.7635646982694
1998-09-16,311.591343259338
1998-09-17,310.9399618327017
1998-09-18,308.40746154536026
1998-09-21,306.35810077105907
1998-09-22,305.3101385765125
1998-09-23,302.38917433000677
1998-09-24,313.07009802445623
1998-09-25,311.69837720629926
1998-09-28,311.3074328717912
1998-09-29,311.69479542030115
1998-09-30,291.2830639661535
1998-10-01,287.02505354305976
1998-10-02,281.68138494796625
1998-10-05,285.1291111555425
1998-10-06,288.79950595254775
1998-10-07,296.00637620470263
1998-10-08,307.32269454431895
1998-10-09,318.1994944939215
1998-10-12,325.41363816130234
1998-10-13,320.04855217487545
1998-10-14,314.7040241586923
1998-10-15,322.9152114526276
1998-10-16,332.1846911971713
1998-10-19,336.7145142044179
1998-10-20,343.45430342762177
1998-10-21,347.75321333269864
1998-10-22,345.0267765781023
1998-10-23,345.5901963650201
1998-10-26,346.8906646785224
1998-10-27,343.57194856556515
1998-10-28,343.63203707262085
1998-10-29,348.4024116325085
1998-10-30,351.5001442010862
1998-11-02,359.157756956685
1998-11-03,359.22666619620423
1998-11-04,360.31887206530223
1998-11-05,365.5822706383738
1998-11-06,368.66496079069213
1998-11-09,370.9829176191317
1998-11-10,358.4684021899409
1998-11-11,360.61037343291144
1998-11-12,355.94669322365866
1998-11-13,360.9467864232813
1998-11-16,370.75900904638996
1998-11-17,375.85627830516967
1998-11-18,376.18253911795733
1998-11-19,387.0450508179086
1998-11-20,399.13608882820904
1998-11-23,406.28448130608456
1998-11-24,409.4985614594931
1998-11-25,404.16487727763024
1998-11-26,405.20172020703126
1998-11-27,405.1746629429907
1998-11-30,402.50191257554036
1998-12-01,398.3056238534534
1998-12-02,399.39569686059815
1998-12-03,397.41221152632176
1998-12-04,402.71422418689053
1998-12-07,418.5952250555887
1998-12-08,415.3969370167999
1998-12-09,419.64712196248934
1998-12-10,429.17906213428677
1998-12-11,423.54242631150834
1998-12-14,421.65125428223644
1998-12-15,426.84292845257556
1998-12-16,415.3028650803585
1998-12-17,405.77865999430173
1998-12-18,406.5758561036582
1998-12-21,416.1768335510922
1998-12-22,417.81609590505946
1998-12-23,416.92840923126096
1998-12-24,416.6017410906414
1998-12-25,417.8426176742028
1998-12-28,413.255551950208
1998-12-29,411.3083057090515
1998-12-30,411.46829371437036
1998-12-31,411.2855320383394
1999-01-01,411.2855320383394
1999-01-04,419.67533481918474
1999-01-05,425.22155238232517
1999-01-06,434.54592052566517
1999-01-07,453.0645007877919
1999-01-08,443.7725273524108
1999-01-11,443.7850363052226
1999-01-12,437.51242171840084
1999-01-13,429.97143835315046
1999-01-14,416.233543980403
1999-01-15,424.77037321090023
1999-01-18,428.32951965015917
1999-01-19,429.0025365320282
1999-01-20,431.99513147441957
1999-01-21,421.14783482547756
1999-01-22,403.75704691902683
1999-01-25,389.95675091947743
1999-01-26,394.2199835907717
1999-01-27,406.234716547174
1999-01-28,405.37691309674386
1999-01-29,402.001271260133
1999-02-01,401.6552655253568
1999-02-02,394.6683284247937
1999-02-03,390.1850389501785
1999-02-04,380.681211337067
1999-02-05,376.0324890064387
1999-02-08,383.2666002723518
1999-02-09,373.48051126771605
1999-02-10,376.3447770953785
1999-02-11,375.73947276016355
1999-02-12,387.90935501192314
1999-02-15,388.1013674132481
1999-02-16,388.3637048785127
1999-02-17,386.7142846612475
1999-02-18,381.08000065288627
1999-02-19,373.281792359391
1999-02-22,380.6635633635077
1999-02-23,380.0481939513372
1999-02-24,379.25862277084906
1999-02-25,380.38711331409166
1999-02-26,387.4641894407412
1999-03-01,388.1748346995981
1999-03-02,391.7186053041666
1999-03-03,396.7953922509215
1999-03-04,392.4464239383998
1999-03-05,392.9371399387807
1999-03-08,402.72513769174543
1999-03-09,402.80640454358524
1999-03-10,401.3001867307085
1999-03-11,403.02516742786366
1999-03-12,406.3996885612176
1999-03-15,412.1525463624508
1999-03-16,416.74863495762827
1999-03-17,418.6137856878424
1999-03-18,417.11204594555153
1999-03-19,428.60734276654847
1999-03-22,428.91046772825746
1999-03-23,428.96529622103924
1999-03-24,425.67527273381603
1999-03-25,427.5622356658963
1999-03-26,431.32345635335207
1999-03-29,425.6761383876848
1999-03-30,431.6876555730306
1999-03-31,430.1981418557297
1999-04-01,439.62633982314554
1999-04-02,451.23937484635286
1999-04-05,449.8436007485757
1999-04-06,454.1293011014338
1999-04-07,457.97453916626955
1999-04-08,463.9922715659166
1999-04-09,465.3477200078089
1999-04-12,462.4700806661627
1999-04-13,466.4298153992981
1999-04-14,471.37352685090457
1999-04-15,487.3441394377286
1999-04-16,498.60600073501183
1999-04-19,522.175059930276
1999-04-20,525.4194528969871
1999-04-21,511.0200634024254
1999-04-22,510.8398494750422
1999-04-23,519.5990868597794
1999-04-26,529.9166783738741
1999-04-27,533.6900408602945
1999-04-28,530.594190319584
1999-04-29,519.5798288554618
1999-04-30,525.6780567663178
1999-05-03,529.7168137679074
1999-05-04,551.4079725270451
1999-05-05,551.1949120706412
1999-05-06,563.5793168522015
1999-05-07,556.8287912593761
1999-05-10,559.0732616380616
1999-05-11,549.9194591034247
1999-05-12,543.2870977949433
1999-05-13,530.4479686002777
1999-05-14,535.3323440574143
1999-05-17,528.8114453070402
1999-05-18,533.1525111063776
1999-05-19,532.4698189502751
1999-05-20,525.6805918271123
1999-05-21,525.6864198428608
1999-05-24,520.4840594937164
1999-05-25,514.450435367064
1999-05-26,518.4733005754301
1999-05-27,522.9907427262638
1999-05-28,518.5855118788369
1999-05-31,517.5985000963676
1999-06-01,527.4378001944589
1999-06-02,534.8258775341791
1999-06-03,539.8000512503668
1999-06-04,546.6544086070447
1999-06-07,566.0944862467244
1999-06-08,577.8229372799372
1999-06-09,567.9650673119729
1999-06-10,583.0729236979689
1999-06-11,585.5799502429393
1999-06-14,578.4884324363185
1999-06-15,571.2439528126272
1999-06-16,580.2661642562431
1999-06-17,586.1817810668745
1999-06-18,588.2470030629587
1999-06-21,606.4576844519368
1999-06-22,615.4365203951174
1999-06-23,616.646653225397
1999-06-24,615.8492070606707
1999-06-25,607.7532958625901
1999-06-28,614.6431905818935
1999-06-29,615.8316819571012
1999-06-30,604.4741172474066
1999-07-01,615.0970810629992
1999-07-02,619.5708292348285
1999-07-05,629.1294508722881
1999-07-06,628.9685888610817
1999-07-07,630.8844458924996
1999-07-08,625.9723550317983
1999-07-09,633.7009969975525
1999-07-12,626.7833716802332
1999-07-13,613.1766649258104
1999-07-14,595.0710494260491
1999-07-15,600.3048208021154
1999-07-16,596.5306116314974
1999-07-19,591.9930760185637
1999-07-20,593.1653117211306
1999-07-21,581.4090932419101
1999-07-22,577.7026477160787
1999-07-23,555.7567384270043
1999-07-26,538.9332830318358
1999-07-27,545.3086708237776
1999-07-28,554.98582148282
1999-07-29,562.8055356866155
1999-07-30,553.5580412473441
1999-08-02,547.1460230193871
1999-08-03,553.160462081417
1999-08-04,552.477740495756
1999-08-05,535.82696230563
1999-08-06,529.0118237074845
1999-08-09,532.0972453195136
1999-08-10,536.494157322902
1999-08-11,522.6338310575713
1999-08-12,526.8925838140422
1999-08-13,525.1346343243634
1999-08-16,533.9452929011893
1999-08-17,524.7180266131244
1999-08-18,526.2412369342185
1999-08-19,530.4367105703432
1999-08-20,540.0931225155953
1999-08-23,554.215070173561
1999-08-24,551.9409433796679
1999-08-25,572.5943691338738
1999-08-26,566.5322468294279
1999-08-27,564.2043053342433
1999-08-30,557.6222347087404
1999-08-31,556.9112000612862
1999-09-01,545.8729575747167
1999-09-02,540.0762133093341
1999-09-03,536.0733207524225
1999-09-06,545.2902410185391
1999-09-07,541.978314374563
1999-09-08,535.9507445677345
1999-09-09,543.6129772510541
1999-09-10,554.1541679840651
1999-09-13,561.1583156624058
1999-09-14,556.6724771534051
1999-09-15,546.6088431505107
1999-09-16,534.7096460902085
1999-09-17,536.5265904639849
1999-09-20,539.7737179228602
1999-09-21,542.9413169715383
1999-09-22,535.2759007360579
1999-09-23,530.4918058413218
1999-09-24,529.2400625673449
1999-09-27,514.7962964397972
1999-09-28,510.02415142500894
1999-09-29,502.7478866745171
1999-09-30,493.77134065853727
1999-10-01,503.0869893373858
1999-10-04,498.6497811115149
1999-10-05,489.7357210462314
1999-10-06,497.87379523186553
1999-10-07,503.79270976193817
1999-10-08,498.87108608127534
1999-10-11,500.13329983932044
1999-10-12,508.79272110473437
1999-10-13,506.10445816783425
1999-10-14,509.28728606629966
1999-10-15,507.6015762375628
1999-10-18,493.45809641146815
1999-10-19,490.2790549455167
1999-10-20,498.62338569650836
1999-10-21,496.2489543805047
1999-10-22,496.10495313803267
1999-10-25,491.2890147964915
1999-10-26,490.8167719635555
1999-10-27,489.1446058234458
1999-10-28,496.3180444774706
1999-10-29,499.23132939186723
1999-11-01,514.2308308183477
1999-11-02,518.989294496233
1999-11-03,515.8350186603378
1999-11-04,523.4603781846191
1999-11-05,524.2666183005042
1999-11-08,519.0418013978458
1999-11-09,525.3074713117828
1999-11-10,520.9089382666367
1999-11-11,525.0580212933779
1999-11-12,527.2875810193706
1999-11-15,525.3088530505745
1999-11-16,528.8623342482667
1999-11-17,517.7387011358984
1999-11-18,520.8138348156389
1999-11-19,527.0524217822127
1999-11-22,531.627669748971
1999-11-23,529.3208009339205
1999-11-24,526.7424477252623
1999-11-25,524.9096480558992
1999-11-26,514.0699985678723
1999-11-29,523.0992087619171
1999-11-30,527.3454634593083
1999-12-01,531.276404878498
1999-12-02,534.2704651498782
1999-12-03,533.7483779055955
1999-12-06,536.5691624590752
1999-12-07,527.7206336042415
1999-12-08,528.1720070440645
1999-12-09,523.3513241272047
1999-12-10,535.9714236004955
1999-12-13,537.2476580315455
1999-12-14,534.1490270704949
1999-12-15,526.1543998312898
1999-12-16,521.6379171673605
1999-12-17,519.5519345129977
1999-12-20,521.5164144684894
1999-12-21,515.5135682110503
1999-12-22,515.9540541200942
1999-12-23,514.8188870614712
1999-12-24,521.5017275951503
1999-12-27,520.4557877319623
1999-12-28,527.2384784529299
1999-12-29,528.4434038676728
1999-12-30,532.2732342405504
1999-12-31,532.4062726359425
2000-01-03,534.9977753442597
2000-01-04,567.8882201211385
2000-01-05,549.3201978203987
2000-01-06,538.5204571379971
2000-01-07,545.6412963955057
2000-01-10,556.7174767763422
2000-01-11,549.8774549401023
2000-01-12,551.1917875236221
2000-01-13,552.6900817838341
2000-01-14,552.2939857794657
2000-01-17,566.6218691413131
2000-01-18,561.6286613796476
2000-01-19,543.7642212486278
2000-01-20,550.3929033736002
2000-01-21,546.8029465810016
2000-01-24,551.2805653037676
2000-01-25,539.8182363438659
2000-01-26,542.5871109159315
2000-01-27,551.0646455785306
2000-01-28,561.5172519004911
2000-01-31,560.7655976063631
2000-02-01,558.8115814075591
2000-02-02,559.6389883862578
2000-02-03,561.2115097734659
2000-02-04,564.435905039274
2000-02-07,564.9792870590645
2000-02-08,562.8803333815588
2000-02-09,565.2581585879508
2000-02-10,560.1953031980847
2000-02-11,555.4319317346049
2000-02-14,537.0129951703098
2000-02-15,528.500622158902
2000-02-16,530.7156451993679
2000-02-17,540.1676700304631
2000-02-18,533.3038362225752
2000-02-21,521.3728509041382
2000-02-22,506.47465139078633
2000-02-23,515.9988256346994
2000-02-24,508.1553964003781
2000-02-25,504.029704426208
2000-02-28,492.3764440933372
2000-02-29,494.35262916033423
2000-03-01,500.8320348438833
2000-03-02,510.9832332851283
2000-03-03,509.20960628538904
2000-03-06,508.32393311103925
2000-03-07,508.9798760771989
2000-03-08,510.57836296005524
2000-03-09,508.4898306989037
2000-03-10,509.0654830858193
2000-03-13,483.04333306025086
2000-03-14,483.88299630375474
2000-03-15,475.60450198192365
2000-03-16,478.51468176844827
2000-03-17,486.73523776018084
2000-03-20,482.71198004149676
2000-03-21,495.5219901945565
2000-03-22,501.94811694088816
2000-03-23,508.4220129945348
2000-03-24,514.149740056418
2000-03-27,518.8655373396718
2000-03-28,523.0948246814456
2000-03-29,525.4975734293446
2000-03-30,522.2652305770845
2000-03-31,516.8806955227948
2000-04-03,514.7304696478402
2000-04-04,512.1149077438671
2000-04-05,515.5485705214197
2000-04-06,506.7555289460051
2000-04-07,513.7407013019823
2000-04-10,522.371322483172
2000-04-11,518.1674310327562
2000-04-12,513.9584786251992
2000-04-13,510.18066524661816
2000-04-14,497.6226310876872
2000-04-17,460.19000203681827
2000-04-18,476.94196730163117
2000-04-19,474.57267537825805
2000-04-20,472.3251435457472
2000-04-21,475.8186631566733
2000-04-24,465.0383167826295
2000-04-25,461.40878854231323
2000-04-26,444.34266482402376
2000-04-27,437.93373471164847
2000-04-28,450.3757631554444
2000-05-01,448.54511302739814
2000-05-02,446.69349089480335
2000-05-03,442.52258363644466
2000-05-04,443.90687783291503
2000-05-05,449.8481857465681
2000-05-08,448.7955553314805
2000-05-09,447.95469569707507
2000-05-10,445.9587187439356
2000-05-11,439.4059955539592
2000-05-12,440.50949344180316
2000-05-15,434.7847516848051
2000-05-16,441.64928255985757
2000-05-17,442.83517016680355
2000-05-18,435.70106447594964
2000-05-19,438.61576811668715
2000-05-22,419.96758817951263
2000-05-23,414.75164277227276
2000-05-24,411.6228821265025
2000-05-25,416.21237095549355
2000-05-26,406.9488771077397
2000-05-29,406.32907003153355
2000-05-30,418.11083549832466
2000-05-31,430.3921844715933
2000-06-01,429.6722682881791
2000-06-02,437.43456513432534
2000-06-05,446.6314903188512
2000-06-06,445.4099156546354
2000-06-07,449.13771027162846
