Date,EM EUROPE IMI VALUE
1997-04-07,220.31755472786313
1997-04-08,223.3952926655144
1997-04-09,219.89235099192442
1997-04-10,218.06104304957856
1997-04-11,216.51362736669765
1997-04-14,214.28023676354425
1997-04-15,216.1902925703953
1997-04-16,217.2508601096807
1997-04-17,219.0105459887183
1997-04-18,217.33528119980494
1997-04-21,218.54789630618185
1997-04-22,216.8040682335306
1997-04-23,217.2118052249512
1997-04-24,208.97574151798895
1997-04-25,208.64546842229058
1997-04-28,205.68266360306282
1997-04-29,206.16303460752877
1997-04-30,204.95611719802756
1997-05-01,207.99644529514228
1997-05-02,203.57595068531288
1997-05-05,200.13123061092244
1997-05-06,202.35985893846316
1997-05-07,208.00854077630166
1997-05-08,205.63030938760014
1997-05-09,204.04293086149485
1997-05-12,199.77355504473718
1997-05-13,201.75126399160612
1997-05-14,203.7389936088203
1997-05-15,209.51156135571892
1997-05-16,208.31980953199803
1997-05-19,207.64527252229502
1997-05-20,208.97322722018333
1997-05-21,207.00423476389406
1997-05-22,203.23954124203865
1997-05-23,201.9310102228599
1997-05-26,201.48013323256436
1997-05-27,202.73452475977305
1997-05-28,207.0667521053785
1997-05-29,204.98958771283836
1997-05-30,210.86509113608955
1997-06-02,214.020463880786
1997-06-03,215.4681684218821
1997-06-04,213.76184228701308
1997-06-05,214.47362962451712
1997-06-06,214.57110874967177
1997-06-09,215.91263553158385
1997-06-10,215.89537442964124
1997-06-11,216.41678698970452
1997-06-12,212.9935642767632
1997-06-13,207.56941674770377
1997-06-16,208.2014592403665
1997-06-17,205.27795289221203
1997-06-18,206.47795249253647
1997-06-19,209.1970229069111
1997-06-20,210.54278930976037
1997-06-23,220.09883741846116
1997-06-24,213.32839369703194
1997-06-25,213.45971127095083
1997-06-26,213.485325457308
1997-06-27,217.47511939443297
1997-06-30,218.28112579098263
1997-07-01,218.01444847685582
1997-07-02,218.66442594154097
1997-07-03,221.10435353929623
1997-07-04,223.41873496895778
1997-07-07,225.91427595278878
1997-07-08,221.28301570528103
1997-07-09,225.81905805280388
1997-07-10,228.42920300573988
1997-07-11,226.97338982747507
1997-07-14,227.80054495927428
1997-07-15,225.77072989322963
1997-07-16,224.16961119429763
1997-07-17,223.61859357999035
1997-07-18,224.7820879292731
1997-07-21,220.42341124310795
1997-07-22,218.44860690684928
1997-07-23,215.38789077686752
1997-07-24,215.7578436173488
1997-07-25,211.3617934900073
1997-07-28,206.58341025887756
1997-07-29,207.17683336283025
1997-07-30,212.0520742952088
1997-07-31,214.74072275978943
1997-08-01,212.20618716085386
1997-08-04,218.38182242313454
1997-08-05,216.64569140929174
1997-08-06,220.11860121989625
1997-08-07,221.01048049756258
1997-08-08,222.63296975317488
1997-08-11,223.1189215217653
1997-08-12,222.47017431408202
1997-08-13,222.00164835421856
1997-08-14,219.841773393731
1997-08-15,218.89556037944314
1997-08-18,212.5205476711622
1997-08-19,211.70625300462063
1997-08-20,210.66061294174952
1997-08-21,213.8217336151902
1997-08-22,214.0604233550951
1997-08-25,214.55342567888164
1997-08-26,213.98006804821884
1997-08-27,213.34045377298497
1997-08-28,216.79400193714122
1997-08-29,214.29160903397116
1997-09-01,212.1906495147949
1997-09-02,213.7717872280027
1997-09-03,218.68514745763537
1997-09-04,222.07898270149445
1997-09-05,224.49308929986796
1997-09-08,229.1816382895464
1997-09-09,232.18047691858698
1997-09-10,235.8162439501568
1997-09-11,237.36502835002005
1997-09-12,238.58220806782273
1997-09-15,242.3823024580928
1997-09-16,241.2147257108234
1997-09-17,245.1326324278211
1997-09-18,243.35147672186343
1997-09-19,242.73494370008135
1997-09-22,242.0260161783301
1997-09-23,241.2457900093132
1997-09-24,247.86197504576626
1997-09-25,250.4379963442046
1997-09-26,252.3295613129584
1997-09-29,254.60130759144164
1997-09-30,251.7052658985178
1997-10-01,249.45333982620036
1997-10-02,259.39254425050797
1997-10-03,261.6699622020563
1997-10-06,265.1346601574799
1997-10-07,266.30613743768987
1997-10-08,272.5342797500702
1997-10-09,272.40334170191556
1997-10-10,268.285464175847
1997-10-13,273.5308299742425
1997-10-14,281.1824184621257
1997-10-15,279.2314092645157
1997-10-16,280.38120200897094
1997-10-17,286.2706363705783
1997-10-20,285.23532647463253
1997-10-21,284.00958339671723
1997-10-22,292.5869767014384
1997-10-23,293.64573415195963
1997-10-24,288.0721913779187
1997-10-27,264.26545191808634
1997-10-28,241.59921738121432
1997-10-29,244.59219403718433
1997-10-30,235.11470141860136
1997-10-31,238.9798818008801
1997-11-03,241.66507646005283
1997-11-04,250.8362268789497
1997-11-05,262.66107979340705
1997-11-06,261.751382907428
1997-11-07,251.0018031568135
1997-11-10,250.8561193581094
1997-11-11,244.1593288543906
1997-11-12,233.05982508773772
1997-11-13,219.0801390284234
1997-11-14,218.40743489667497
1997-11-17,231.110872773139
1997-11-18,235.18836791291517
1997-11-19,229.34975091447373
1997-11-20,233.9061538326052
1997-11-21,239.24087429278586
1997-11-24,223.206545908437
1997-11-25,225.78475375225474
1997-11-26,226.24983933255757
1997-11-27,225.9059885803772
1997-11-28,222.30356469824625
1997-12-01,214.09644142509987
1997-12-02,218.36832777251712
1997-12-03,224.54532529666625
1997-12-04,233.89739321609844
1997-12-05,232.39316076476754
1997-12-08,235.53313349240128
1997-12-09,233.94024665926662
1997-12-10,228.24374763935916
1997-12-11,220.66969957794086
1997-12-12,219.9664787153987
1997-12-15,231.21877157847427
1997-12-16,234.69607521306216
1997-12-17,239.54497606912122
1997-12-18,240.64281401228223
1997-12-19,236.66361431219207
1997-12-22,241.50358735738953
1997-12-23,242.2420251629358
1997-12-24,243.1712489420246
1997-12-25,243.15025128954807
1997-12-26,249.9525774684354
1997-12-29,258.0236064439837
1997-12-30,266.70827663168626
1997-12-31,264.68473617655354
1998-01-01,264.68473617655354
1998-01-02,264.0509686339241
1998-01-05,274.2034986630018
1998-01-06,268.72394374849705
1998-01-07,268.4396755542538
1998-01-08,257.09493070271367
1998-01-09,252.86357130427984
1998-01-12,224.2517566547269
1998-01-13,239.98806606710096
1998-01-14,235.0864175507606
1998-01-15,232.22676609455195
1998-01-16,236.6596877746135
1998-01-19,242.45407382100026
1998-01-20,241.76646551302764
1998-01-21,237.537140727178
1998-01-22,232.6431000134584
1998-01-23,229.93363321518075
1998-01-26,228.72868420344767
1998-01-27,229.97027261240015
1998-01-28,227.3335251959438
1998-01-29,223.80809923108268
1998-01-30,228.45898904999402
1998-02-02,229.9560959911058
1998-02-03,223.69342533938294
1998-02-04,214.57924043982825
1998-02-05,217.28653289662367
1998-02-06,219.98528715476667
1998-02-09,217.5916900346601
1998-02-10,214.80032138267964
1998-02-11,222.94710514061114
1998-02-12,221.72175655400451
1998-02-13,220.38870698781088
1998-02-16,222.13466666265234
1998-02-17,226.19683600913748
1998-02-18,224.39322294550527
1998-02-19,219.2713338658576
1998-02-20,220.5155041342544
1998-02-23,234.50959637236636
1998-02-24,232.14441267410027
1998-02-25,235.24675928898205
1998-02-26,237.7397710266835
1998-02-27,234.27876536904728
1998-03-02,241.6208139879143
1998-03-03,240.31602752588046
1998-03-04,243.546777337006
1998-03-05,241.66926208820223
1998-03-06,246.64551023751704
1998-03-09,248.33638714290348
1998-03-10,254.3955168582227
1998-03-11,255.5867453270615
1998-03-12,253.15957678335585
1998-03-13,249.7279262445023
1998-03-16,248.4387978089391
1998-03-17,245.86050767898394
1998-03-18,240.43487334431316
1998-03-19,242.45228887301752
1998-03-20,244.71698702429072
1998-03-23,246.79231301942616
1998-03-24,245.73219675621138
1998-03-25,247.04115019473917
1998-03-26,245.02351817812908
1998-03-27,244.3973383275298
1998-03-30,238.95014911529026
1998-03-31,237.81484635157486
1998-04-01,237.2498435367956
1998-04-02,239.0287119758172
1998-04-03,235.57736741784964
1998-04-06,235.8771043027497
1998-04-07,236.55588499890987
1998-04-08,235.76018253695705
1998-04-09,234.0149239823941
1998-04-10,234.85127356549975
1998-04-13,239.44300203035723
1998-04-14,240.7681447277117
1998-04-15,245.98150808645235
1998-04-16,253.10876559344732
1998-04-17,254.5843074356943
1998-04-20,253.79043770988793
1998-04-21,258.57572361595334
1998-04-22,263.36328906703204
1998-04-23,264.88241859918156
1998-04-24,259.68099435431566
1998-04-27,252.58248361078793
1998-04-28,246.2213866552333
1998-04-29,249.6388316790624
1998-04-30,257.5197392173598
1998-05-01,258.12289128564265
1998-05-04,259.7947700903667
1998-05-05,259.53332605622364
1998-05-06,257.0492205128375
1998-05-07,251.9529253176501
1998-05-08,254.00711840579717
1998-05-11,253.4437074648125
1998-05-12,247.17050018876895
1998-05-13,243.09549848034848
1998-05-14,236.8038395823503
1998-05-15,232.64376232756604
1998-05-18,218.06320596309754
1998-05-19,221.70174250049539
1998-05-20,224.56707039993677
1998-05-21,226.88640121852777
1998-05-22,224.907340925937
1998-05-25,216.61535399581842
1998-05-26,212.0417155131987
1998-05-27,194.0765263720428
1998-05-28,198.40938539757084
1998-05-29,194.9815902950641
1998-06-01,184.77435544520455
1998-06-02,194.8339278862569
1998-06-03,202.71077722861318
1998-06-04,209.04538317014666
1998-06-05,210.3887218742019
1998-06-08,212.01076881251575
1998-06-09,207.45080424781716
1998-06-10,200.1823189998805
1998-06-11,196.82260836855409
1998-06-12,196.2593088452031
1998-06-15,183.10198555316916
1998-06-16,188.5043998498213
1998-06-17,196.3507979458806
1998-06-18,194.47263053837065
1998-06-19,193.21280292325437
1998-06-22,190.48866053015405
1998-06-23,193.9837761674746
1998-06-24,194.35485908762544
1998-06-25,194.86478813273177
1998-06-26,189.39209573470828
1998-06-29,188.01074353492493
1998-06-30,187.58714749075756
1998-07-01,186.67055346052757
1998-07-02,188.92510937401556
1998-07-03,196.9510354391796
1998-07-06,195.81081143249222
1998-07-07,193.4742623574136
1998-07-08,192.41636275265148
1998-07-09,189.93811144360114
1998-07-10,190.6905631288026
1998-07-13,196.33037675694118
1998-07-14,209.52183251876943
1998-07-15,212.56792745492365
1998-07-16,211.27968279519231
1998-07-17,215.17705148126709
1998-07-20,214.9685803105821
1998-07-21,209.97602071541908
1998-07-22,204.59607812282033
1998-07-23,200.35024600352972
1998-07-24,196.73817447319095
1998-07-27,192.54597142293568
1998-07-28,193.39587109149647
1998-07-29,191.9198481251104
1998-07-30,195.97916262176398
1998-07-31,194.3263795798176
1998-08-03,189.39437732126416
1998-08-04,187.2431969465064
1998-08-05,181.1287136496674
1998-08-06,177.5646991858948
1998-08-07,177.53780898279064
1998-08-10,168.9905297743717
1998-08-11,158.74053904018825
1998-08-12,158.42401676176448
1998-08-13,147.91075577538913
1998-08-14,152.48588430824827
1998-08-17,145.99533406134807
1998-08-18,146.24909628985407
1998-08-19,146.49766420068485
1998-08-20,148.4212357119177
1998-08-21,141.08899730455514
1998-08-24,139.87165198550161
1998-08-25,140.02160790365326
1998-08-26,126.90758342146937
1998-08-27,111.26609067341933
1998-08-28,112.33143986884001
1998-08-31,111.57151620376364
1998-09-01,108.32713138525327
1998-09-02,114.12152395816862
1998-09-03,108.8268734625695
1998-09-04,110.92852790932777
1998-09-07,112.02651884002123
1998-09-08,113.4694608648803
1998-09-09,110.92610729774779
1998-09-10,108.54878439305413
1998-09-11,102.28621368692127
1998-09-14,103.59069044968835
1998-09-15,98.34926604280942
1998-09-16,96.35175737034966
1998-09-17,89.8128374179638
1998-09-18,94.82706205494446
1998-09-21,90.16619461622956
1998-09-22,94.13754998490312
1998-09-23,97.05929509773219
1998-09-24,104.19953619724475
1998-09-25,96.64188556004612
1998-09-28,96.92571059003399
1998-09-29,97.08257370746267
1998-09-30,92.61994088096168
1998-10-01,86.02640174669934
1998-10-02,84.11645033439171
1998-10-05,80.0886607594038
1998-10-06,80.47638803781179
1998-10-07,81.0233274157585
1998-10-08,79.67549116602744
1998-10-09,81.27739173798956
1998-10-12,87.36390620704518
1998-10-13,88.37274707411002
1998-10-14,89.04134499253384
1998-10-15,92.68457952130323
1998-10-16,92.37960278592992
1998-10-19,91.28734708746939
1998-10-20,94.55044204207567
1998-10-21,97.67886377562671
1998-10-22,97.60753559544123
1998-10-23,99.21613592952166
1998-10-26,99.53104891515805
1998-10-27,99.42306160578558
1998-10-28,96.51914102062202
1998-10-29,97.90622029767499
1998-10-30,99.27449048379243
1998-11-02,104.05200088424486
1998-11-03,106.11589712902651
1998-11-04,109.78560256241497
1998-11-05,109.12949633735886
1998-11-06,110.46417546545077
1998-11-09,110.15699679735698
1998-11-10,107.49942945028923
1998-11-11,101.15490822669966
1998-11-12,100.43336093218817
1998-11-13,99.92365172602359
1998-11-16,105.41978242180082
1998-11-17,103.2152098967413
1998-11-18,101.97843798454231
1998-11-19,102.78719515013103
1998-11-20,106.26694904291497
1998-11-23,113.92349901992276
1998-11-24,109.72707642758135
1998-11-25,110.22410536937176
1998-11-26,114.36444822979568
1998-11-27,113.84055476806027
1998-11-30,113.76250380251366
1998-12-01,110.05542666271215
1998-12-02,111.84771224444579
1998-12-03,111.02641103682544
1998-12-04,109.9288443520217
1998-12-07,110.23434902221989
1998-12-08,109.02602708049882
1998-12-09,107.5970523388828
1998-12-10,109.57886412604118
1998-12-11,108.55079368601736
1998-12-14,109.24927300143165
1998-12-15,108.62740769803173
1998-12-16,106.93410376766538
1998-12-17,105.47276131143519
1998-12-18,106.8056318634272
1998-12-21,108.92824424378811
1998-12-22,109.61371623340527
1998-12-23,111.00867190383073
1998-12-24,111.0036744368545
1998-12-25,112.60137424009905
1998-12-28,113.23128573942637
1998-12-29,113.16862821095934
1998-12-30,112.06640401916323
1998-12-31,112.26958142988488
1999-01-01,112.26958142988488
1999-01-04,115.92193210265927
1999-01-05,117.91926886513495
1999-01-06,119.64426758285875
1999-01-07,120.16952979911491
1999-01-08,119.23506470828436
1999-01-11,117.92208327406578
1999-01-12,116.8357798115589
1999-01-13,107.95039486933895
1999-01-14,109.0738986458392
1999-01-15,105.70132582404568
1999-01-18,109.041838683166
1999-01-19,110.29343545104085
1999-01-20,111.86159535228289
1999-01-21,112.73445169567233
1999-01-22,110.02020689494547
1999-01-25,108.27433076526964
1999-01-26,110.57396798400477
1999-01-27,112.6828302033251
1999-01-28,110.72608749231041
1999-01-29,112.23525465692133
1999-02-01,113.0377556972941
1999-02-02,111.62653731461019
1999-02-03,111.97866416869506
1999-02-04,115.0762489606749
1999-02-05,112.5639753937396
1999-02-08,112.3419407943671
1999-02-09,114.33552438020851
1999-02-10,115.61949255209603
1999-02-11,118.20236211795773
1999-02-12,118.76857622305138
1999-02-15,117.00045758577608
1999-02-16,121.64321099112362
1999-02-17,124.80311221444138
1999-02-18,124.71994997679347
1999-02-19,124.26123588186563
1999-02-22,123.26348325974561
1999-02-23,120.5623697682801
1999-02-24,121.64503965567795
1999-02-25,122.74192096939957
1999-02-26,123.50730115855211
1999-03-01,124.98869049017493
1999-03-02,124.30360104222896
1999-03-03,125.30333299455044
1999-03-04,121.44034151098386
1999-03-05,123.43399824857879
1999-03-08,125.59214027935266
1999-03-09,128.1823023448237
1999-03-10,127.87594306247676
1999-03-11,130.90934164696452
1999-03-12,132.5670174425372
1999-03-15,131.50356408285853
1999-03-16,130.31798942478835
1999-03-17,133.04291746949642
1999-03-18,134.46373653714753
1999-03-19,136.6059737107517
1999-03-22,134.62710032717183
1999-03-23,133.02764631430736
1999-03-24,127.97551670716061
1999-03-25,133.41605753126763
1999-03-26,133.66479174581588
1999-03-29,133.2385526224529
1999-03-30,134.61299934842577
1999-03-31,134.48509478871722
1999-04-01,134.1273948826151
1999-04-02,134.36506517374886
1999-04-05,136.11073979338042
1999-04-06,138.6708339350464
1999-04-07,138.63920885231707
1999-04-08,136.34748899596642
1999-04-09,132.9210490964225
1999-04-12,129.49178164885723
1999-04-13,123.84238315165054
1999-04-14,130.9574369532689
1999-04-15,130.0775291521529
1999-04-16,134.37489445581858
1999-04-19,135.0265735885648
1999-04-20,140.34594943766152
1999-04-21,140.09842688309521
1999-04-22,144.26662493916353
1999-04-23,145.4755586643611
1999-04-26,146.58809794459145
1999-04-27,146.7414817391515
1999-04-28,147.81606865065288
1999-04-29,146.78920182994187
1999-04-30,147.27164382526908
1999-05-03,147.51004094196645
1999-05-04,150.50882527585333
1999-05-05,154.59423278777194
1999-05-06,157.60024709519078
1999-05-07,157.1407823896179
1999-05-10,157.97069579517532
1999-05-11,158.64411055404702
1999-05-12,148.541813457256
1999-05-13,148.1952825460923
1999-05-14,151.59809914908996
1999-05-17,152.2760420135779
1999-05-18,157.28907686394808
1999-05-19,157.60478116904284
1999-05-20,154.97863525272004
1999-05-21,154.78180666528323
1999-05-24,153.75467752031747
1999-05-25,149.41074177364297
1999-05-26,148.21948122781288
1999-05-27,150.08530052029656
1999-05-28,148.69788206764315
1999-05-31,147.08825305631618
1999-06-01,147.4793660074713
1999-06-02,143.8857182321591
1999-06-03,145.8735645638802
1999-06-04,150.481041143708
1999-06-07,149.34200954497823
1999-06-08,150.58704621815792
1999-06-09,150.85545665926261
1999-06-10,156.1905629627697
1999-06-11,157.38115778228993
1999-06-14,157.1450596169316
1999-06-15,154.69750040982444
1999-06-16,153.27622648324217
1999-06-17,155.97044662329844
1999-06-18,158.25429256279244
1999-06-21,160.59088616535314
1999-06-22,158.52495427251154
1999-06-23,155.55074693498833
1999-06-24,155.42342321983517
1999-06-25,153.62672557427908
1999-06-28,150.2197150868755
1999-06-29,150.08982591980634
1999-06-30,153.90303939604468
1999-07-01,159.86819345970937
1999-07-02,156.17061715026904
1999-07-05,160.50855368240906
1999-07-06,160.6232331721631
1999-07-07,158.5362458420261
1999-07-08,161.0258192434806
1999-07-09,163.6940086681826
1999-07-12,169.02410988235957
1999-07-13,166.5859479345962
1999-07-14,170.50233722612322
1999-07-15,171.95788662154555
1999-07-16,169.31753815236652
1999-07-19,170.97367582941976
1999-07-20,172.20448439350497
1999-07-21,171.40987357712575
1999-07-22,171.13136830736806
1999-07-23,169.51916630485155
1999-07-26,167.42058799170186
1999-07-27,168.45789968065688
1999-07-28,168.37460008363394
1999-07-29,166.46860794193495
1999-07-30,168.641270359811
1999-08-02,166.17254327007183
1999-08-03,166.2659007024881
1999-08-04,164.00123229176498
1999-08-05,160.97055195300192
1999-08-06,161.0216142016468
1999-08-09,161.50615276100766
1999-08-10,159.85368808248128
1999-08-11,158.96441893066512
1999-08-12,159.56364718368823
1999-08-13,160.53655431821832
1999-08-16,160.3623658312048
1999-08-17,159.60784758114093
1999-08-18,160.01589845559008
1999-08-19,161.2047813895272
1999-08-20,161.13287108353765
1999-08-23,164.76185082017147
1999-08-24,163.94021784713829
1999-08-25,163.67949873278977
1999-08-26,155.95161235233815
1999-08-27,154.7973067707852
1999-08-30,153.55458554700087
1999-08-31,150.40681662994288
1999-09-01,151.99957713336627
1999-09-02,151.32624289442023
1999-09-03,152.88094147085934
1999-09-06,157.77154150567605
1999-09-07,154.83305363001534
1999-09-08,156.27537170881152
1999-09-09,156.0829130266245
1999-09-10,156.5932125720548
1999-09-13,151.6895611415449
1999-09-14,151.81453119125496
1999-09-15,148.6771703523658
1999-09-16,146.7204019608878
1999-09-17,146.95997123059414
1999-09-20,146.25629562233553
1999-09-21,143.61803093456084
1999-09-22,143.74072028046166
1999-09-23,145.6042181529085
1999-09-24,143.70139154147208
1999-09-27,143.67810918766833
1999-09-28,143.63360280507956
1999-09-29,143.7465361984057
1999-09-30,142.995005666626
1999-10-01,142.35637855928334
1999-10-04,142.17380395617954
1999-10-05,143.19272501051864
1999-10-06,144.1133019272518
1999-10-07,144.06340543840014
1999-10-08,142.96901126445184
1999-10-11,143.61930666036494
1999-10-12,143.506753979759
1999-10-13,141.95219425154568
1999-10-14,143.61906283581348
1999-10-15,144.23205378671605
1999-10-18,142.74725553849134
1999-10-19,142.95824452052747
1999-10-20,143.71808885878968
1999-10-21,142.7972042363161
1999-10-22,146.27416245543418
1999-10-25,148.3035513742582
1999-10-26,149.06516593298062
1999-10-27,147.8588992254713
1999-10-28,148.926164695913
1999-10-29,150.3311813106252
1999-11-01,149.24831869384587
1999-11-02,149.30995615258453
1999-11-03,151.76114437157582
1999-11-04,153.03829961264202
1999-11-05,153.55848974399467
1999-11-08,153.22326023792348
1999-11-09,159.13359965487788
1999-11-10,164.1833763053676
1999-11-11,166.1239862328493
1999-11-12,166.63660583803681
1999-11-15,168.61551955809185
1999-11-16,169.23921403859518
1999-11-17,169.0408836302403
1999-11-18,169.19577201811245
1999-11-19,172.31171006098464
1999-11-22,177.57145630464845
1999-11-23,174.87753400467474
1999-11-24,171.4146457632599
1999-11-25,172.34966732276192
1999-11-26,166.61929871203668
1999-11-29,164.6358891270009
1999-11-30,166.74555433311326
1999-12-01,170.5323524407795
1999-12-02,175.17098164109967
1999-12-03,176.90742868494044
1999-12-06,182.7850224717232
1999-12-07,182.66095647812745
1999-12-08,180.50169079868573
1999-12-09,184.7495728954207
1999-12-10,194.38138639456983
1999-12-13,207.53414046918982
1999-12-14,200.83744423134348
1999-12-15,209.3025829758794
1999-12-16,213.35201561847046
1999-12-17,216.81932157895807
1999-12-20,222.10553497749115
1999-12-21,225.73375703454332
1999-12-22,228.39378999978783
1999-12-23,227.83660299795483
1999-12-24,235.752452779329
1999-12-27,255.40986834672776
1999-12-28,249.37062818553864
1999-12-29,246.98109858079147
1999-12-30,248.52004176228888
1999-12-31,256.62987186679277
2000-01-03,259.3474449710168
2000-01-04,281.87625338749314
2000-01-05,278.0344019739929
2000-01-06,272.9765512100244
2000-01-07,270.8902557975492
2000-01-10,274.07154465660255
2000-01-11,273.2419591465059
2000-01-12,281.38211139950494
2000-01-13,297.5009192018126
2000-01-14,308.5463604097498
2000-01-17,296.86623775295584
2000-01-18,303.45253120152074
2000-01-19,286.78731710318516
2000-01-20,287.8442579299399
2000-01-21,281.2196426557238
2000-01-24,281.0347472773874
2000-01-25,270.11214038305326
2000-01-26,277.3820619037491
2000-01-27,280.6389102042454
2000-01-28,279.829785035835
2000-01-31,264.03015508163156
2000-02-01,260.1570011506135
2000-02-02,254.8209070763297
2000-02-03,258.84771499637543
2000-02-04,268.3757137628993
2000-02-07,261.9408160239366
2000-02-08,263.57915897605693
2000-02-09,261.82681539741696
2000-02-10,263.8689923827043
2000-02-11,261.4607518736523
2000-02-14,255.9761989561986
2000-02-15,262.54368652232654
2000-02-16,262.0559531606295
2000-02-17,259.0778516366117
2000-02-18,257.67628639726234
2000-02-21,247.4846992168108
2000-02-22,244.88099903304104
2000-02-23,242.40920926575026
2000-02-24,252.748045798685
2000-02-25,254.72937999040073
2000-02-28,244.6300492627435
2000-02-29,253.19381172396726
2000-03-01,266.58051685453626
2000-03-02,265.2309932857462
2000-03-03,263.9565270768686
2000-03-06,261.92466444734356
2000-03-07,267.55574313884586
2000-03-08,266.85397261584205
2000-03-09,280.1876273132215
2000-03-10,278.9915900152106
2000-03-13,273.9726582817882
2000-03-14,276.4465294876837
2000-03-15,276.7127215569401
2000-03-16,277.56075823559513
2000-03-17,276.0555910249668
2000-03-20,270.4489865807257
2000-03-21,271.3433973622256
2000-03-22,267.69575358791366
2000-03-23,276.30375980177405
2000-03-24,280.155465154298
2000-03-27,278.4761061750636
2000-03-28,272.86520876197596
2000-03-29,268.4409734300063
2000-03-30,254.62539087310088
2000-03-31,257.7199746373365
2000-04-03,253.50400392048252
2000-04-04,256.5572776086364
2000-04-05,250.28919008718256
2000-04-06,260.2719443018854
2000-04-07,261.12353236553963
2000-04-10,263.8565978124249
2000-04-11,258.9526961631638
2000-04-12,263.49914680663096
2000-04-13,268.02822587852245
2000-04-14,271.5262148514399
2000-04-17,254.75543188976943
2000-04-18,251.6855040553429
2000-04-19,252.5106674707776
2000-04-20,253.78616739289686
2000-04-21,256.70360335166527
2000-04-24,254.46165912740938
2000-04-25,262.7429378929669
2000-04-26,269.6610319969622
2000-04-27,265.4449588471254
2000-04-28,274.51874815640787
2000-05-01,273.36923643020737
2000-05-02,276.36558834064726
2000-05-03,271.79408992931957
2000-05-04,261.8586463258857
2000-05-05,261.04438338169723
2000-05-08,258.13379812300866
2000-05-09,262.8331748548547
2000-05-10,261.5324301862877
2000-05-11,259.3439545810003
2000-05-12,256.3396765725714
2000-05-15,252.19582763225682
2000-05-16,256.05863285003824
2000-05-17,246.2337878591665
2000-05-18,241.38271072477556
2000-05-19,234.72560305477973
2000-05-22,230.5023501081131
2000-05-23,222.98741557747763
2000-05-24,222.3944150082668
2000-05-25,230.10134550833746
2000-05-26,230.44892530930736
2000-05-29,230.561962373055
2000-05-30,233.53993231912565
2000-05-31,238.1730558848738
2000-06-01,245.16854762308643
2000-06-02,248.71498597896624
2000-06-05,249.09341212880835
2000-06-06,247.77933248935943
2000-06-07,243.35887481667436
2000-06-08,247.4096526883615
2000-06-09,246.42306910561754
2000-06-12,241.76608015936935
2000-06-13,237.1576129640744
2000-06-14,233.71164360774745
2000-06-15,231.4960672466803
2000-06-16,228.63145433359733
2000-06-19,230.60519063600583
2000-06-20,228.07147137392116
2000-06-21,224.73321785897716
2000-06-22,225.8410129847472
2000-06-23,225.8338633831194
2000-06-26,222.8457018099654
2000-06-27,221.97874246810568
2000-06-28,221.1565188390946
2000-06-29,216.35102519838262
2000-06-30,220.4113447891575
2000-07-03,221.07547867560694
2000-07-04,220.23482127380154
2000-07-05,222.3522574872623
2000-07-06,221.10238220466553
2000-07-07,222.09772333744317
2000-07-10,227.2002114688131
2000-07-11,219.6070075418674
2000-07-12,219.260798808163
2000-07-13,215.71804566273846
2000-07-14,217.34935260261358
2000-07-17,213.4312689796891
2000-07-18,213.78004140209265
2000-07-19,217.1079038035168
2000-07-20,215.23677352009116
2000-07-21,221.2189212465216
2000-07-24,222.1440407964379
2000-07-25,223.1861814194576
