Date,EM (EMERGING MARKETS) IMI VALUE
1997-02-20,430.55698050630724
1997-02-21,431.0227199522791
1997-02-24,433.2210404151661
1997-02-25,436.111070528823
1997-02-26,433.1087822490669
1997-02-27,429.32235730146135
1997-02-28,431.4340025814372
1997-03-03,430.5403056539817
1997-03-04,428.89462561665147
1997-03-05,428.0332659398462
1997-03-06,428.44794534198894
1997-03-07,430.015915556598
1997-03-10,431.3794322637128
1997-03-11,433.16227310786286
1997-03-12,431.2423095521807
1997-03-13,430.6043079193323
1997-03-14,428.6122223394038
1997-03-17,428.4857238331759
1997-03-18,428.54813095656596
1997-03-19,427.87485996310704
1997-03-20,427.701776568605
1997-03-21,424.21026057132565
1997-03-24,422.78768849993025
1997-03-25,423.2580093712399
1997-03-26,424.5184555873342
1997-03-27,424.7073510903412
1997-03-28,424.42276808482893
1997-03-31,420.31164469013896
1997-04-01,418.306818241747
1997-04-02,419.8657791852519
1997-04-03,418.25377360415337
1997-04-04,419.1012926352634
1997-04-07,420.98395966612344
1997-04-08,421.33435940028915
1997-04-09,423.10046187346325
1997-04-10,420.8013487626558
1997-04-11,419.2527148176041
1997-04-14,416.18978480712167
1997-04-15,416.11203342933504
1997-04-16,416.6530109537105
1997-04-17,415.3203296637917
1997-04-18,414.1900928691169
1997-04-21,416.4900317288983
1997-04-22,417.3778385312652
1997-04-23,419.4783654437791
1997-04-24,418.25007759520145
1997-04-25,418.0515992901599
1997-04-28,417.2309034453384
1997-04-29,415.5060269997164
1997-04-30,417.4614080213218
1997-05-01,417.7910337405224
1997-05-02,417.3443317087844
1997-05-05,417.80350275892715
1997-05-06,417.9111263975161
1997-05-07,416.93106397015544
1997-05-08,416.75448909359733
1997-05-09,416.29603359776365
1997-05-12,413.4718695984824
1997-05-13,413.6879564375457
1997-05-14,412.423479693429
1997-05-15,410.8973766390957
1997-05-16,411.21029433421126
1997-05-19,412.2358849923166
1997-05-20,413.6718563733587
1997-05-21,415.0947606806813
1997-05-22,415.10338550853805
1997-05-23,415.56681857200806
1997-05-26,415.7634440687573
1997-05-27,415.473885405755
1997-05-28,416.41105022449193
1997-05-29,417.7324984955131
1997-05-30,420.1022229759848
1997-06-02,423.9484906940484
1997-06-03,424.29258459495145
1997-06-04,423.82507565485315
1997-06-05,423.63605653752387
1997-06-06,425.7480336883544
1997-06-09,426.8450786184839
1997-06-10,427.766620444264
1997-06-11,428.9843151574043
1997-06-12,432.1086342015883
1997-06-13,432.20570776760025
1997-06-16,434.90864613474383
1997-06-17,434.77066946606595
1997-06-18,434.55891431744567
1997-06-19,435.09888054650895
1997-06-20,437.2269305258699
1997-06-23,439.3503297854399
1997-06-24,439.8380626125048
1997-06-25,440.01303740812773
1997-06-26,438.97842756424245
1997-06-27,438.554688456812
1997-06-30,439.68319559068726
1997-07-01,443.22483521040203
1997-07-02,446.5567797938114
1997-07-03,447.387212981469
1997-07-04,449.80285589710644
1997-07-07,450.7310083651718
1997-07-08,452.85186880005494
1997-07-09,452.5978418049962
1997-07-10,453.0676349587826
1997-07-11,450.26013786329156
1997-07-14,446.2060501401713
1997-07-15,436.0010392493321
1997-07-16,438.2169036069223
1997-07-17,436.38853676133266
1997-07-18,431.0571075239566
1997-07-21,430.95093317661286
1997-07-22,435.1143117728058
1997-07-23,436.8751318560437
1997-07-24,438.6846998536975
1997-07-25,439.0263749290872
1997-07-28,441.1357500381976
1997-07-29,442.9643848415569
1997-07-30,443.4138357079058
1997-07-31,443.5503717369961
1997-08-01,439.1870492637263
1997-08-04,439.87429957109913
1997-08-05,438.59828924701134
1997-08-06,442.2146527246766
1997-08-07,438.81458711864553
1997-08-08,436.6236011763582
1997-08-11,434.2850659581666
1997-08-12,431.06036077916065
1997-08-13,428.9774528106363
1997-08-14,426.7038992003173
1997-08-15,421.89445081284714
1997-08-18,414.79472189558675
1997-08-19,415.7114682087835
1997-08-20,417.5699607329849
1997-08-21,418.0942364965369
1997-08-22,413.6177002787197
1997-08-25,411.8066995673759
1997-08-26,411.5495228055281
1997-08-27,410.61221123051797
1997-08-28,399.1088389063511
1997-08-29,390.33417718950614
1997-09-01,382.839426777475
1997-09-02,387.3233644117388
1997-09-03,389.11811676188944
1997-09-04,388.89655412146794
1997-09-05,400.81018280950315
1997-09-08,406.6788325891734
1997-09-09,406.8264305597147
1997-09-10,401.03063990294675
1997-09-11,395.50286323103006
1997-09-12,397.17380393134016
1997-09-15,394.238809619744
1997-09-16,393.78905457736323
1997-09-17,396.24634818697774
1997-09-18,396.23453266715626
1997-09-19,397.19060591271347
1997-09-22,394.9802768297971
1997-09-23,394.0755288095518
1997-09-24,395.157425522656
1997-09-25,394.7727049574903
1997-09-26,395.1853937303326
1997-09-29,394.8356788383728
1997-09-30,396.4922850664349
1997-10-01,394.1490511899054
1997-10-02,395.50215497552466
1997-10-03,393.3642286561296
1997-10-06,392.5254679071174
1997-10-07,391.9003749000279
1997-10-08,393.7654919803272
1997-10-09,396.64901600581686
1997-10-10,399.04315386327255
1997-10-13,398.5349061248695
1997-10-14,399.23462022045976
1997-10-15,396.1170494698546
1997-10-16,393.4538817641172
1997-10-17,390.311610844869
1997-10-20,386.03978582948014
1997-10-21,388.70996648282073
1997-10-22,387.49400290846745
1997-10-23,376.1319113277283
1997-10-24,369.0998659277213
1997-10-27,344.3284428433749
1997-10-28,333.9629506707515
1997-10-29,336.208021288843
1997-10-30,325.44677199333796
1997-10-31,328.737616029426
1997-11-03,343.41145274024535
1997-11-04,348.5661695770677
1997-11-05,348.7343545367531
1997-11-06,344.95084688333986
1997-11-07,332.93893548122827
1997-11-10,331.1829038740077
1997-11-11,328.8884465725582
1997-11-12,317.14163489193237
1997-11-13,315.42875865407825
1997-11-14,317.82627271709015
1997-11-17,322.012059093464
1997-11-18,317.400829065529
1997-11-19,315.9520233099577
1997-11-20,311.7388804146292
1997-11-21,319.11808625699933
1997-11-24,312.42930060118226
1997-11-25,309.594999839006
1997-11-26,311.01558939615063
1997-11-27,314.9239676522543
1997-11-28,311.62347388776743
1997-12-01,309.13697656211474
1997-12-02,310.9617322009228
1997-12-03,312.7751781116176
1997-12-04,317.0418727683375
1997-12-05,316.7991923073886
1997-12-08,319.5148531616218
1997-12-09,314.5828746313267
1997-12-10,310.1613559417357
1997-12-11,299.7900498452679
1997-12-12,297.5191077279289
1997-12-15,301.48019230698293
1997-12-16,304.35456795745233
1997-12-17,309.0713226522922
1997-12-18,308.9426923106448
1997-12-19,303.33935326598527
1997-12-22,303.94098292807445
1997-12-23,301.64240762954586
1997-12-24,301.6220771352498
1997-12-25,301.61750919824027
1997-12-26,306.2451740130217
1997-12-29,311.79941799307073
1997-12-30,316.23119487942023
1997-12-31,316.4839451766068
1998-01-01,316.5108296702558
1998-01-02,316.2191290073309
1998-01-05,313.4037795426794
1998-01-06,304.49669901377524
1998-01-07,298.8546772432884
1998-01-08,289.72711807682356
1998-01-09,281.8918587660674
1998-01-12,271.4480970293396
1998-01-13,278.72475360114095
1998-01-14,282.91178221800135
1998-01-15,279.65599464018635
1998-01-16,285.353290306078
1998-01-19,292.8932879031238
1998-01-20,291.04243768055636
1998-01-21,288.4744106213172
1998-01-22,285.2813935815931
1998-01-23,282.52246334901736
1998-01-26,284.3483811371615
1998-01-27,286.2935540886393
1998-01-28,286.48802308870853
1998-01-29,287.539625015592
1998-01-30,292.18866290702715
1998-02-02,300.6394910061618
1998-02-03,304.3794549834165
1998-02-04,300.88349574083514
1998-02-05,304.6351830522568
1998-02-06,307.30739249872914
1998-02-09,308.2871459517381
1998-02-10,310.774881004807
1998-02-11,313.13339557269865
1998-02-12,307.3168747334625
1998-02-13,304.89858354840766
1998-02-16,301.72676615044344
1998-02-17,304.7131556462604
1998-02-18,305.80172470281474
1998-02-19,308.3456210014136
1998-02-20,308.4282211599985
1998-02-23,311.06461625181294
1998-02-24,311.33970922719317
1998-02-25,312.8523145285682
1998-02-26,317.0116646747497
1998-02-27,319.60708084872164
1998-03-02,325.3920062447393
1998-03-03,322.31030258065806
1998-03-04,320.1293461701015
1998-03-05,314.6508910525609
1998-03-06,317.0667027893711
1998-03-09,317.24054127173366
1998-03-10,320.25217283979964
1998-03-11,323.3179752109137
1998-03-12,323.49559734927004
1998-03-13,326.99210386858294
1998-03-16,327.2323224437081
1998-03-17,327.12463470586823
1998-03-18,326.1310684927917
1998-03-19,328.30418412341066
1998-03-20,330.16265809013476
1998-03-23,334.9811344982129
1998-03-24,333.4255853389034
1998-03-25,335.41349031005495
1998-03-26,335.46081356099575
1998-03-27,337.3200613550984
1998-03-30,334.1156319169067
1998-03-31,334.108334920075
1998-04-01,333.35368596624147
1998-04-02,333.18330753707636
1998-04-03,330.8596511039558
1998-04-06,334.36709923437434
1998-04-07,334.52293676488915
1998-04-08,335.43913042669413
1998-04-09,335.99565792709944
1998-04-10,336.21797857019226
1998-04-13,336.63133182524865
1998-04-14,337.49365150693694
1998-04-15,340.3953719684044
1998-04-16,338.6377277645014
1998-04-17,339.4733908085506
1998-04-20,340.6857297114012
1998-04-21,340.3610233053848
1998-04-22,339.4764644755548
1998-04-23,336.95019648476193
1998-04-24,335.9570617020746
1998-04-27,328.91365066999003
1998-04-28,328.73379859829464
1998-04-29,329.54004872041156
1998-04-30,333.10206694152885
1998-05-01,333.5272870555351
1998-05-04,334.1406237977846
1998-05-05,332.5825029942195
1998-05-06,326.04761338120363
1998-05-07,323.9790670934195
1998-05-08,324.14243705156474
1998-05-11,322.60634476347315
1998-05-12,316.74326668308026
1998-05-13,311.44371263403923
1998-05-14,310.7301749634555
1998-05-15,311.1294274683584
1998-05-18,301.7363232928972
1998-05-19,302.6152294635266
1998-05-20,304.2525190664822
1998-05-21,306.50911351530414
1998-05-22,304.6940887902154
1998-05-25,300.41836297053123
1998-05-26,293.560439123842
1998-05-27,286.7010476660788
1998-05-28,288.23887929091956
1998-05-29,287.19080726448937
1998-06-01,278.951270837948
1998-06-02,282.89095718155335
1998-06-03,283.6911290900438
1998-06-04,284.74752236175493
1998-06-05,284.4223598538102
1998-06-08,282.6352018387595
1998-06-09,280.01525845329627
1998-06-10,269.9806712342911
1998-06-11,266.54995006107873
1998-06-12,262.2033915026386
1998-06-15,252.6341322836949
1998-06-16,253.09638431826616
1998-06-17,264.2204323282887
1998-06-18,264.22953029978044
1998-06-19,262.24932407295785
1998-06-22,257.6426429134449
1998-06-23,259.718184512471
1998-06-24,260.53272761339076
1998-06-25,257.52727096302107
1998-06-26,252.39222325822482
1998-06-29,251.77087094012703
1998-06-30,253.5248056246019
1998-07-01,255.4964878670659
1998-07-02,256.3418112897695
1998-07-03,258.27670440966466
1998-07-06,259.1744697718467
1998-07-07,263.3513413619788
1998-07-08,263.28929421417246
1998-07-09,260.95180331683963
1998-07-10,259.5701685601057
1998-07-13,261.13563103745423
1998-07-14,266.6102993810643
1998-07-15,267.96846858039896
1998-07-16,270.6415766336646
1998-07-17,273.3510143992661
1998-07-20,272.60417624394125
1998-07-21,269.3707256198541
1998-07-22,266.3804256105445
1998-07-23,261.9763228398712
1998-07-24,260.5738212032886
1998-07-27,257.4249070128902
1998-07-28,255.81281115304955
1998-07-29,256.2335607976194
1998-07-30,258.77068702965954
1998-07-31,256.8631393502686
1998-08-03,251.56336913401242
1998-08-04,248.09166948859132
1998-08-05,244.55283860296294
1998-08-06,241.16712206410915
1998-08-07,237.473513683771
1998-08-10,232.276256756907
1998-08-11,224.35211350209738
1998-08-12,221.74824891881272
1998-08-13,220.6499989115504
1998-08-14,222.80971756596273
1998-08-17,219.31253516420412
1998-08-18,219.27727296168317
1998-08-19,221.08507429308412
1998-08-20,218.6186833340088
1998-08-21,211.1500996467465
1998-08-24,208.48380946586062
1998-08-25,207.85404120150505
1998-08-26,200.66520128657547
1998-08-27,189.90847257669387
1998-08-28,188.96782716337052
1998-08-31,186.0996721167807
1998-09-01,187.79423636763036
1998-09-02,192.30301914236176
1998-09-03,187.58864270216543
1998-09-04,189.0767546374223
1998-09-07,198.08046340722774
1998-09-08,195.45402462575044
1998-09-09,193.0405797399265
1998-09-10,185.8991822515924
1998-09-11,186.1463601739835
1998-09-14,190.5003654174007
1998-09-15,198.20788558445804
1998-09-16,199.15583207309646
1998-09-17,194.9618549211913
1998-09-18,196.6075513169053
1998-09-21,194.23261353402378
1998-09-22,197.05484283342003
1998-09-23,202.84778387198168
1998-09-24,204.37142092284043
1998-09-25,202.54655720495415
1998-09-28,203.21086184875745
1998-09-29,202.72683370336455
1998-09-30,195.57538056343196
1998-10-01,187.78131357767964
1998-10-02,189.45536647492224
1998-10-05,186.78525047791675
1998-10-06,188.63439733046079
1998-10-07,189.3700030138282
1998-10-08,189.84282780600745
1998-10-09,194.91519349501988
1998-10-12,197.97911585930157
1998-10-13,197.0586690894265
1998-10-14,197.14230468454096
1998-10-15,202.57303763107245
1998-10-16,204.99970702354258
1998-10-19,205.8900016893887
1998-10-20,208.99178287682946
1998-10-21,211.18642260823947
1998-10-22,212.41740878990413
1998-10-23,211.60401141725754
1998-10-26,211.75725468320417
1998-10-27,210.50498277222778
1998-10-28,208.935882737254
1998-10-29,209.69501096410454
1998-10-30,214.83995465062978
1998-11-02,218.1746729322813
1998-11-03,220.5185522748786
1998-11-04,224.2712857271249
1998-11-05,227.0826331166401
1998-11-06,229.67656533018825
1998-11-09,229.04969964971352
1998-11-10,223.52209150891403
1998-11-11,222.3203756468034
1998-11-12,218.9062531067549
1998-11-13,220.5329261047819
1998-11-16,225.28991605413634
1998-11-17,227.17034911797774
1998-11-18,228.6683445901964
1998-11-19,230.41042593888992
1998-11-20,234.4457539523014
1998-11-23,237.50052111661688
1998-11-24,236.62777846135975
1998-11-25,235.96045244559556
1998-11-26,237.36278943499215
1998-11-27,237.13589345325545
1998-11-30,233.80611691279856
1998-12-01,230.02559458065076
1998-12-02,230.09112100703788
1998-12-03,224.42622467053994
1998-12-04,223.57426679475282
1998-12-07,228.0265917274785
1998-12-08,225.92612492955124
1998-12-09,225.67953856968788
1998-12-10,227.7918491773117
1998-12-11,224.79434264667006
1998-12-14,220.85657807587688
1998-12-15,222.62860144147038
1998-12-16,219.418795799669
1998-12-17,217.5933634697526
1998-12-18,218.8690164638065
1998-12-21,224.008154452877
1998-12-22,224.47413211894875
1998-12-23,224.56452135826825
1998-12-24,225.25887042919516
1998-12-25,225.75136758947713
1998-12-28,225.38813211743422
1998-12-29,225.17694271268073
1998-12-30,226.271522663019
1998-12-31,226.22415162238477
1999-01-01,226.23321199181885
1999-01-04,228.58874883822523
1999-01-05,230.6250140320403
1999-01-06,235.37010388500056
1999-01-07,236.52280806960675
1999-01-08,235.1388657968118
1999-01-11,232.99403985931053
1999-01-12,228.10519642589892
1999-01-13,216.94344933562982
1999-01-14,212.2969802938918
1999-01-15,219.17939365500175
1999-01-18,220.1485066768922
1999-01-19,220.7768227174098
1999-01-20,223.6004996894305
1999-01-21,217.90609755720646
1999-01-22,213.39791096904233
1999-01-25,209.45132779079324
1999-01-26,211.5376161859636
1999-01-27,214.70252085203816
1999-01-28,214.94723689381667
1999-01-29,214.25918287806056
1999-02-01,217.89693231850205
1999-02-02,217.7319642544005
1999-02-03,216.513838580803
1999-02-04,214.99896488639067
1999-02-05,213.24239974206145
1999-02-08,214.52820716180344
1999-02-09,211.9271835882515
1999-02-10,213.25984643352544
1999-02-11,215.67197916869532
1999-02-12,218.03706764558052
1999-02-15,217.65248024404482
1999-02-16,219.3376497705709
1999-02-17,218.74787309881089
1999-02-18,218.11112858768817
1999-02-19,217.02636699751918
1999-02-22,218.39305815047
1999-02-23,216.9157828368707
1999-02-24,216.7926144297251
1999-02-25,216.6202361209467
1999-02-26,218.15156891077964
1999-03-01,218.29791984683362
1999-03-02,218.2520968536761
1999-03-03,220.70009268926052
1999-03-04,221.6088436323135
1999-03-05,224.65209990388345
1999-03-08,228.80370631807793
1999-03-09,230.7440417756182
1999-03-10,232.3807747949384
1999-03-11,232.7393594158162
1999-03-12,233.78265591403252
1999-03-15,236.836384726869
1999-03-16,238.72196284457158
1999-03-17,239.8362044499922
1999-03-18,240.7042916056992
1999-03-19,243.76842792247228
1999-03-22,243.0536981366441
1999-03-23,241.57893588419049
1999-03-24,240.60262011364662
1999-03-25,244.4910393056674
1999-03-26,244.1567390205406
1999-03-29,244.3528482484555
1999-03-30,247.23717924386432
1999-03-31,248.01697042999243
1999-04-01,249.9639759027773
1999-04-02,252.1283206853746
1999-04-05,253.51028613267064
1999-04-06,255.71247228718363
1999-04-07,257.44904865668025
1999-04-08,258.8274903128596
1999-04-09,258.5212155295468
1999-04-12,257.8841791781452
1999-04-13,258.61532815283715
1999-04-14,262.0615263586693
1999-04-15,267.7170062086898
1999-04-16,274.76537903468113
1999-04-19,279.36556987719956
1999-04-20,278.59808161205035
1999-04-21,274.6755600968449
1999-04-22,276.2347039779061
1999-04-23,278.56272356373626
1999-04-26,278.53443261001576
1999-04-27,278.39870540433657
1999-04-28,280.9764916755651
1999-04-29,280.6924276580707
1999-04-30,284.5903036571102
1999-05-03,287.87901708239804
1999-05-04,292.7267000365226
1999-05-05,294.3291544069352
1999-05-06,300.6066244354983
1999-05-07,302.03790002371204
1999-05-10,304.4348437377816
1999-05-11,301.8638594622397
1999-05-12,295.82910519101756
1999-05-13,296.84205273691026
1999-05-14,297.556573115941
1999-05-17,295.36968804460264
1999-05-18,298.4383295884656
1999-05-19,296.4471398805527
1999-05-20,293.8637528846121
1999-05-21,290.7918649487568
1999-05-24,285.58718105689627
1999-05-25,280.4416724870369
1999-05-26,283.0274556779244
1999-05-27,280.74361485815894
1999-05-28,279.28203107765626
1999-05-31,281.0095654320728
1999-06-01,282.54256358073974
1999-06-02,283.32971998046594
1999-06-03,285.36112116862427
1999-06-04,289.4193017659502
1999-06-07,294.56382215081453
1999-06-08,297.53221609295645
1999-06-09,295.4019386152761
1999-06-10,298.9838583464881
1999-06-11,299.07569119946277
1999-06-14,296.61210636480746
1999-06-15,295.40149267531456
1999-06-16,301.19804045755905
1999-06-17,303.86816051426194
1999-06-18,305.2083335422463
1999-06-21,310.79331738004885
1999-06-22,311.9060296679322
1999-06-23,308.52943750606016
1999-06-24,305.97428321106617
1999-06-25,303.17571844990783
1999-06-28,305.5240411421207
1999-06-29,306.2855306249519
1999-06-30,306.89865150406484
1999-07-01,311.4082931550594
1999-07-02,313.6426161102717
1999-07-05,318.72766036613933
1999-07-06,317.87543054344087
1999-07-07,317.67407554429025
1999-07-08,315.4648524319552
1999-07-09,317.5363150127557
1999-07-12,316.0498785592359
1999-07-13,313.4803146626195
1999-07-14,312.21016974026713
1999-07-15,313.93096582685934
1999-07-16,313.62704293298555
1999-07-19,314.716063678404
1999-07-20,312.0116426693113
1999-07-21,310.0145300900899
1999-07-22,308.446751423426
1999-07-23,301.3785036863254
1999-07-26,294.8361298949343
1999-07-27,296.3611994932131
1999-07-28,298.96285171385216
1999-07-29,298.39894095626306
1999-07-30,295.95520083978147
1999-08-02,291.6252578453282
1999-08-03,293.5765620564017
1999-08-04,293.9240430695958
1999-08-05,289.7109356907409
1999-08-06,287.2121425779616
1999-08-09,288.8594971472861
1999-08-10,288.103325620187
1999-08-11,287.0970534804403
1999-08-12,289.3740582245134
1999-08-13,290.2240968257822
1999-08-16,292.5265981056448
1999-08-17,290.31906943101575
1999-08-18,289.5701139310858
1999-08-19,289.29629974014114
1999-08-20,292.01151358358686
1999-08-23,298.28715111938106
1999-08-24,297.7149215802456
1999-08-25,302.1808271788199
1999-08-26,299.61322964515483
1999-08-27,298.2637328506978
1999-08-30,296.73790836967027
1999-08-31,295.57878437085907
1999-09-01,294.26364594578695
1999-09-02,292.26438195228377
1999-09-03,292.7189752182491
1999-09-06,296.337121544918
1999-09-07,294.39952461336026
1999-09-08,292.57110034809006
1999-09-09,294.52953283672366
1999-09-10,297.2636740322354
1999-09-13,297.663360264434
1999-09-14,297.5326048121147
1999-09-15,293.970359039674
1999-09-16,289.30740775224155
1999-09-17,290.01924261424983
1999-09-20,291.6581024718966
1999-09-21,290.4545944733079
1999-09-22,289.76228687591737
1999-09-23,288.57525487613833
1999-09-24,288.47607228889757
1999-09-27,287.69284309521646
1999-09-28,288.20354976187326
1999-09-29,286.53330892862215
1999-09-30,283.32112165039575
1999-10-01,284.08881373610006
1999-10-04,284.50735240041405
1999-10-05,283.54169090074635
1999-10-06,285.9040642512692
1999-10-07,289.6102212612675
1999-10-08,289.8330905647892
1999-10-11,290.9638113542192
1999-10-12,291.7494742774777
1999-10-13,287.940898745849
1999-10-14,288.20086928225595
1999-10-15,283.9216731754405
1999-10-18,280.4766302224075
1999-10-19,281.57799494805414
1999-10-20,285.90358293537105
1999-10-21,283.981237426792
1999-10-22,285.85074810426613
1999-10-25,284.6071157401299
1999-10-26,284.20438787852135
1999-10-27,283.0682371381769
1999-10-28,285.690818719001
1999-10-29,287.427134993128
1999-11-01,289.3608480523814
1999-11-02,292.2512426692582
1999-11-03,294.93720276937904
1999-11-04,298.37496431177027
1999-11-05,300.10684625015983
1999-11-08,300.09288830967586
1999-11-09,302.56664168647546
1999-11-10,303.2804514856798
1999-11-11,304.73592567290655
1999-11-12,305.0325004503839
1999-11-15,305.709704356711
1999-11-16,306.9731202870974
1999-11-17,304.20433204782074
1999-11-18,306.48582025895274
1999-11-19,309.5117396527964
1999-11-22,310.40827004869686
1999-11-23,309.7645812148361
1999-11-24,309.98047586553804
1999-11-25,311.2676803586346
1999-11-26,309.67763469514796
1999-11-29,310.30861217945517
1999-11-30,310.37676713524786
1999-12-01,312.5338313639869
1999-12-02,316.8615445652231
1999-12-03,318.07512616580715
1999-12-06,320.17620873419185
1999-12-07,318.65615131769016
1999-12-08,319.1010203664345
1999-12-09,320.36770628551847
1999-12-10,325.9891309972611
1999-12-13,329.0851006765683
1999-12-14,326.50748004527776
1999-12-15,325.9903301261858
1999-12-16,326.99089578664245
1999-12-17,330.2614611286959
1999-12-20,333.6988583978122
1999-12-21,333.0097097850311
1999-12-22,334.24234971136275
1999-12-23,333.903241206399
1999-12-24,336.0126006567891
1999-12-27,338.11661338816384
1999-12-28,340.0562665485655
1999-12-29,342.17214396657135
1999-12-30,345.05648215532506
1999-12-31,346.35384717147934
2000-01-03,349.6996691178445
2000-01-04,355.251285463903
2000-01-05,351.07654650286105
2000-01-06,347.56183975849046
2000-01-07,352.6453292320388
2000-01-10,361.4741654557653
2000-01-11,357.1278890894734
2000-01-12,359.33998975250626
2000-01-13,365.299637242973
2000-01-14,369.20830027452763
2000-01-17,373.83779136955707
2000-01-18,372.9401793040877
2000-01-19,364.5333074888712
2000-01-20,365.23213112726205
2000-01-21,362.158221225545
2000-01-24,362.10091701972686
2000-01-25,355.488733968594
2000-01-26,357.0542126817457
2000-01-27,358.9872121900753
2000-01-28,357.57633906407915
2000-01-31,353.4785887115198
2000-02-01,355.06603436141205
2000-02-02,355.68961658047243
2000-02-03,360.0742299017948
2000-02-04,363.9227941822438
2000-02-07,366.9578905828097
2000-02-08,368.72869570957533
2000-02-09,368.79176466397104
2000-02-10,368.62577091210227
2000-02-11,364.89590122382936
2000-02-14,357.3268324621469
2000-02-15,354.52123066203563
2000-02-16,354.6539407846038
2000-02-17,357.9797228611282
2000-02-18,352.86267439043644
2000-02-21,348.47717902411955
2000-02-22,341.6126933938636
2000-02-23,344.9246092484946
2000-02-24,344.36803860246516
2000-02-25,340.81133153414845
2000-02-28,335.5677166203864
2000-02-29,336.84938593015477
2000-03-01,343.3316963023598
2000-03-02,346.4023296451809
2000-03-03,345.6824096561356
2000-03-06,345.7212883102579
2000-03-07,346.0868113353738
2000-03-08,346.359414869156
2000-03-09,347.610932747593
2000-03-10,345.41552175375784
2000-03-13,334.0071379471013
2000-03-14,334.9033286446494
2000-03-15,332.60802324176615
2000-03-16,334.99802842551605
2000-03-17,336.6793920811934
2000-03-20,335.0656188806084
2000-03-21,339.72837551042113
2000-03-22,341.4680310140597
2000-03-23,344.7635155361949
2000-03-24,347.5538278865288
2000-03-27,349.62863700084506
2000-03-28,347.3468204332624
2000-03-29,345.1618813721324
2000-03-30,338.67452815626183
2000-03-31,339.51343176547294
2000-04-03,336.4291789455291
2000-04-04,332.70632860299776
2000-04-05,330.623963043932
2000-04-06,332.70046721172696
2000-04-07,337.5556489407354
2000-04-10,339.0535632260236
2000-04-11,334.3826450559763
2000-04-12,331.64055810732737
2000-04-13,326.8139858559786
2000-04-14,319.04297340090216
2000-04-17,302.58293991952456
2000-04-18,310.1199684687313
2000-04-19,308.1826689625018
2000-04-20,309.06501511493246
2000-04-21,310.3127014791056
2000-04-24,305.73878660464777
2000-04-25,309.05310317685075
2000-04-26,306.41066948122193
2000-04-27,303.6185848971297
2000-04-28,308.9198335093837
2000-05-01,308.38735568689145
2000-05-02,307.6901890506373
2000-05-03,303.8265917423838
2000-05-04,302.71471811488993
2000-05-05,304.3796383433796
2000-05-08,302.00990476225263
2000-05-09,301.53777480453743
2000-05-10,298.7685818740964
2000-05-11,296.44288879054426
2000-05-12,295.3298682003422
2000-05-15,295.5970296834325
2000-05-16,299.3176567181456
2000-05-17,295.7400409243111
2000-05-18,292.30507881268653
2000-05-19,288.9682918336432
2000-05-22,281.38851940585596
2000-05-23,277.8507799988958
2000-05-24,278.3570952238789
2000-05-25,281.0797105268234
2000-05-26,280.0452305295181
2000-05-29,282.01429779358415
2000-05-30,288.9152040494069
2000-05-31,292.4922514895774
2000-06-01,294.4643419746567
2000-06-02,300.99446235376547
2000-06-05,303.83682924271477
2000-06-06,301.82127004946625
2000-06-07,302.56727608049016
2000-06-08,302.2276325613593
2000-06-09,305.58499155828014
2000-06-12,305.0487736862634
2000-06-13,302.33363214280314
2000-06-14,304.59947048283055
2000-06-15,300.99687693879144
