Date,USA SMALL CAP VALUE WEIGHTED
1998-06-24,2122.1016692931103
1998-06-25,2118.990437044766
1998-06-26,2121.6995721080825
1998-06-29,2133.5553008676766
1998-06-30,2147.877594347735
1998-07-01,2163.2114154977
1998-07-02,2159.6592590708574
1998-07-03,2159.6592590708574
1998-07-06,2164.290675900319
1998-07-07,2161.165322691812
1998-07-08,2165.209250445474
1998-07-09,2166.7268513997114
1998-07-10,2161.1510564870864
1998-07-13,2160.0119068851513
1998-07-14,2164.502744301818
1998-07-15,2173.145323963162
1998-07-16,2178.2694476688207
1998-07-17,2174.898017340435
1998-07-20,2170.822047469682
1998-07-21,2147.5586129121743
1998-07-22,2123.6731151963722
1998-07-23,2087.675943312612
1998-07-24,2071.724592763997
1998-07-27,2047.0931958807575
1998-07-28,2021.7052207222384
1998-07-29,2016.901435582691
1998-07-30,2029.045587398902
1998-07-31,1990.2225418190849
1998-08-03,1964.3938788546402
1998-08-04,1912.7170542136341
1998-08-05,1903.0760953375366
1998-08-06,1935.0439763022036
1998-08-07,1972.2039241996197
1998-08-10,1955.9140283362822
1998-08-11,1908.6553689925602
1998-08-12,1942.3373858665784
1998-08-13,1923.5242190238275
1998-08-14,1921.1933425378884
1998-08-17,1924.1649165828035
1998-08-18,1951.3084620835914
1998-08-19,1928.4274493096866
1998-08-20,1911.0809444281033
1998-08-21,1884.6934206989752
1998-08-24,1876.8321096931602
1998-08-25,1860.757258029963
1998-08-26,1820.1390942857163
1998-08-27,1756.284330695397
1998-08-28,1724.607288259395
1998-08-31,1636.9635747003722
1998-09-01,1672.5203288917587
1998-09-02,1692.659237630738
1998-09-03,1664.9291558211812
1998-09-04,1666.0044033381193
1998-09-07,1666.0044033381193
1998-09-08,1721.5462279137907
1998-09-09,1684.5603541851428
1998-09-10,1648.1434627200358
1998-09-11,1682.5173506717342
1998-09-14,1700.4168783127209
1998-09-15,1702.8210077226063
1998-09-16,1712.7983886757934
1998-09-17,1692.1565563813126
1998-09-18,1724.1453103116073
1998-09-21,1718.4778028562066
1998-09-22,1739.1211127127663
1998-09-23,1768.7754422074277
1998-09-24,1746.2317678084137
1998-09-25,1737.7232021400123
1998-09-28,1735.3052214617326
1998-09-29,1724.4184932761748
1998-09-30,1717.5780583841736
1998-10-01,1663.9409378222533
1998-10-02,1663.195873559142
1998-10-05,1612.5105957928113
1998-10-06,1592.0313878467937
1998-10-07,1549.4975130909559
1998-10-08,1494.7305123948738
1998-10-09,1522.1951845755648
1998-10-12,1549.3257376801891
1998-10-13,1530.7016616878511
1998-10-14,1548.4232018949656
1998-10-15,1590.4841728566196
1998-10-16,1624.8321367309263
1998-10-19,1666.1619601888392
1998-10-20,1697.6004454434421
1998-10-21,1708.0940717730437
1998-10-22,1734.317101639559
1998-10-23,1735.9859755980165
1998-10-26,1754.9225748437173
1998-10-27,1753.1169318932425
1998-10-28,1754.5040546442726
1998-10-29,1768.1387085269894
1998-10-30,1785.880237785514
1998-11-02,1821.6431138935054
1998-11-03,1828.0684323179878
1998-11-04,1852.8228267694633
1998-11-05,1872.2733204287522
1998-11-06,1888.17993302995
1998-11-09,1878.1494691005607
1998-11-10,1871.149502437004
1998-11-11,1857.5999250046461
1998-11-12,1851.0542269064258
1998-11-13,1840.8469356882053
1998-11-16,1841.7710626775902
1998-11-17,1837.3397270734417
1998-11-18,1843.2550174311357
1998-11-19,1854.1874052892201
1998-11-20,1857.3762729825535
1998-11-23,1870.072015756337
1998-11-24,1865.8480657918735
1998-11-25,1877.5520617683926
1998-11-26,1877.5520617683926
1998-11-27,1888.958693805413
1998-11-30,1874.6549872542573
1998-12-01,1879.2486587167657
1998-12-02,1871.3034320122663
1998-12-03,1859.676350115212
1998-12-04,1871.9747756728777
1998-12-07,1883.2671667485474
1998-12-08,1879.119903460578
1998-12-09,1881.034005856987
1998-12-10,1859.6310624020152
1998-12-11,1853.214826041238
1998-12-14,1820.2065197418362
1998-12-15,1821.4053456326408
1998-12-16,1821.3394677692788
1998-12-17,1831.3589151236797
1998-12-18,1843.9116282475616
1998-12-21,1855.2051921666205
1998-12-22,1850.1069695563583
1998-12-23,1869.2849482448748
1998-12-24,1874.4183400277795
1998-12-25,1874.4183400277795
1998-12-28,1879.9564024416547
1998-12-29,1893.2209792494768
1998-12-30,1903.9579974712876
1998-12-31,1950.2257147903365
1999-01-01,1950.2257147903365
1999-01-04,1954.5093944496207
1999-01-05,1960.1515570716988
1999-01-06,1987.9791603932124
1999-01-07,1987.951114410734
1999-01-08,2001.5245417137169
1999-01-11,2006.0252405617714
1999-01-12,1983.6387659878128
1999-01-13,1968.4973414317417
1999-01-14,1947.4218483814532
1999-01-15,1973.1064934774179
1999-01-18,1973.1064934774179
1999-01-19,1982.5891125679343
1999-01-20,1982.4720399334835
1999-01-21,1960.2589378562311
1999-01-22,1955.0004751648462
1999-01-25,1954.3965719485045
1999-01-26,1959.2116345227928
1999-01-27,1936.1625411481841
1999-01-28,1943.5501354431979
1999-01-29,1954.9391437558827
1999-02-01,1949.3805249119039
1999-02-02,1929.8730045571003
1999-02-03,1935.831418521875
1999-02-04,1914.2883702287527
1999-02-05,1897.3293373475055
1999-02-08,1895.335076829767
1999-02-09,1868.4374997719794
1999-02-10,1846.540415048563
1999-02-11,1864.9202018475712
1999-02-12,1834.0143595750592
1999-02-15,1834.0143595750592
1999-02-16,1824.7693133165621
1999-02-17,1797.5250039782961
1999-02-18,1804.3328533121007
1999-02-19,1807.8133328934364
1999-02-22,1823.7463105843706
1999-02-23,1825.095624420331
1999-02-24,1807.2237659164518
1999-02-25,1796.4563168082088
1999-02-26,1793.453847062851
1999-03-01,1801.3682404076528
1999-03-02,1798.2018104348806
1999-03-03,1789.5456068880708
1999-03-04,1794.8734584826686
1999-03-05,1806.913616012231
1999-03-08,1803.1190060634256
1999-03-09,1798.6519633484843
1999-03-10,1808.4325383241344
1999-03-11,1810.0790174531003
1999-03-12,1803.5105108137755
1999-03-15,1805.8208745596878
1999-03-16,1798.9741400685205
1999-03-17,1798.2792206580689
1999-03-18,1803.5094827407804
1999-03-19,1790.2134745739847
1999-03-22,1778.5539460947452
1999-03-23,1743.1861656588676
1999-03-24,1745.5780096747335
1999-03-25,1774.7672708503844
1999-03-26,1781.1055981096952
1999-03-29,1801.8770940256602
1999-03-30,1799.4165824075164
1999-03-31,1794.225729653468
1999-04-01,1794.806320871996
1999-04-02,1794.806320871996
1999-04-05,1797.431864103083
1999-04-06,1784.304043433651
1999-04-07,1774.84893389017
1999-04-08,1782.353442952169
1999-04-09,1809.049997549987
1999-04-12,1825.9948701121464
1999-04-13,1843.5817373573723
1999-04-14,1861.543669896359
1999-04-15,1878.2449310296777
1999-04-16,1909.6397763588748
1999-04-19,1906.3796085312833
1999-04-20,1902.9653260162083
1999-04-21,1936.2726965097413
1999-04-22,1942.9610382128724
1999-04-23,1950.3720087545005
1999-04-26,1951.918304529914
1999-04-27,1959.49845310031
1999-04-28,1972.2812143357987
1999-04-29,1974.3161583489589
1999-04-30,1970.6332043171276
1999-05-03,1985.4895311104904
1999-05-04,1986.0051234176008
1999-05-05,1989.2275436770524
1999-05-06,1991.4373995421308
1999-05-07,2000.1892065929496
1999-05-10,2022.1841568103569
1999-05-11,2037.5650541411496
1999-05-12,2041.427503118943
1999-05-13,2053.7394726126904
1999-05-14,2028.6603370550818
1999-05-17,2016.3768505011826
1999-05-18,2016.2766799636195
1999-05-19,2027.5600849856428
1999-05-20,2040.4956064585188
1999-05-21,2056.4533935071054
1999-05-24,2025.8079141734147
1999-05-25,2005.9169053339535
1999-05-26,2002.2041317957555
1999-05-27,1991.4136525532858
1999-05-28,2014.158768502276
1999-05-31,2014.158768502276
1999-06-01,2014.5425946171752
1999-06-02,2004.6689002695186
1999-06-03,2007.293275119419
1999-06-04,2021.3283368041646
1999-06-07,2032.9375330656721
1999-06-08,2021.4033335216313
1999-06-09,2024.3487649608326
1999-06-10,2014.0844346789165
1999-06-11,2004.7855358483032
1999-06-14,1992.0118508938192
1999-06-15,1997.8437276051397
1999-06-16,2013.3395860102264
1999-06-17,2020.1485261474404
1999-06-18,2025.15608187999
1999-06-21,2038.0997745756767
1999-06-22,2032.9669254848582
1999-06-23,2033.517711754607
1999-06-24,2021.161382278891
1999-06-25,2026.2808051139539
1999-06-28,2049.943835492826
1999-06-29,2067.1644578793107
1999-06-30,2098.601504382152
1999-07-01,2093.3606014497927
1999-07-02,2099.557158087365
1999-07-05,2099.557158087365
1999-07-06,2097.898794106853
1999-07-07,2084.1440230243397
1999-07-08,2087.9123260032993
1999-07-09,2102.509733267911
1999-07-12,2110.7992696150027
1999-07-13,2106.34254948397
1999-07-14,2117.7100335042896
1999-07-15,2135.607409006519
1999-07-16,2133.9198766751347
1999-07-19,2122.563001541899
1999-07-20,2096.000623871943
1999-07-21,2100.7794530548827
1999-07-22,2090.522299904538
1999-07-23,2077.6261748184475
1999-07-26,2058.186448688156
1999-07-27,2069.560821581431
1999-07-28,2067.715328934723
1999-07-29,2047.6091492336307
1999-07-30,2058.3126741179235
1999-08-02,2052.6509188361147
1999-08-03,2030.2440951461963
1999-08-04,2006.6002508699257
1999-08-05,2000.2271226823937
1999-08-06,1993.9915984153638
1999-08-09,1988.9881112793944
1999-08-10,1972.625312025697
1999-08-11,1990.4734325293937
1999-08-12,1991.4186887155338
1999-08-13,2006.604310543618
1999-08-16,2005.468689388027
1999-08-17,2013.546643243645
1999-08-18,2006.071941893043
1999-08-19,2007.0796685683968
1999-08-20,2011.6173712425973
1999-08-23,2018.0063491293893
1999-08-24,2012.879210713936
1999-08-25,2013.0235425936105
1999-08-26,2005.5245300829642
1999-08-27,1992.9715522713373
1999-08-30,1973.5646371413707
1999-08-31,1972.65923424384
1999-09-01,1985.4727318409207
1999-09-02,1972.270788990441
1999-09-03,2000.5264717017812
1999-09-06,2000.5264717017812
1999-09-07,2006.9126327141462
1999-09-08,1996.9357674330165
1999-09-09,2001.0097394754257
1999-09-10,2012.4292848527073
1999-09-13,2006.260441037685
1999-09-14,1997.7959142404848
1999-09-15,1995.2230018162657
1999-09-16,1970.3640070125566
1999-09-17,1981.1802554756275
1999-09-20,1973.4040108922213
1999-09-21,1947.4179605527752
1999-09-22,1944.7789989972339
1999-09-23,1917.9299367087863
1999-09-24,1906.145783973233
1999-09-27,1921.6969740538582
1999-09-28,1906.9408506151665
1999-09-29,1917.4831852095053
1999-09-30,1938.5755055940501
1999-10-01,1923.819867864334
1999-10-04,1933.6030742516841
1999-10-05,1926.4017855488469
1999-10-06,1935.590483888399
1999-10-07,1928.2798062459985
1999-10-08,1925.5430354820855
1999-10-11,1931.2719020997563
1999-10-12,1909.7587134868575
1999-10-13,1889.5141310708836
1999-10-14,1885.1647140487935
1999-10-15,1866.7346296096696
1999-10-18,1847.3753370335767
1999-10-19,1850.728143430817
1999-10-20,1855.2370479668823
1999-10-21,1851.0785341689043
1999-10-22,1871.5228936545545
1999-10-25,1866.6346853578577
1999-10-26,1859.614526336659
1999-10-27,1865.3315130851072
1999-10-28,1890.5970060996929
1999-10-29,1906.4539333724192
1999-11-01,1916.0507680726398
1999-11-02,1922.4414213266707
1999-11-03,1941.7516116049173
1999-11-04,1945.2330006873012
1999-11-05,1952.2596058181882
1999-11-08,1957.3835134007618
1999-11-09,1957.8358969632045
1999-11-10,1964.1146639023257
1999-11-11,1959.064637141424
1999-11-12,1968.043933549356
1999-11-15,1980.098400227978
1999-11-16,1992.3625610901636
1999-11-17,1993.2159289570454
1999-11-18,2008.426900505066
1999-11-19,2002.4057700338763
1999-11-22,1991.8517851289284
1999-11-23,1969.3246770295889
1999-11-24,1971.2896313040167
1999-11-25,1971.2896313040167
1999-11-26,1980.427023146472
1999-11-29,1971.2267675150813
1999-11-30,1971.995541069081
1999-12-01,1971.6621765440264
1999-12-02,1982.0268002526027
1999-12-03,1989.4797508300433
1999-12-06,1979.5937538519534
1999-12-07,1973.8074623784744
1999-12-08,1975.8417917985548
1999-12-09,1966.7363411439283
1999-12-10,1976.3827211850992
1999-12-13,1976.0353212039952
1999-12-14,1959.3766556583494
1999-12-15,1956.9854858956746
1999-12-16,1959.8982133035822
1999-12-17,1963.6601708104351
1999-12-20,1959.7478767704192
1999-12-21,1973.3262271493165
1999-12-22,1976.3247420710563
1999-12-23,1994.9365823820347
1999-12-24,1994.9365823820347
1999-12-27,1992.9719082075994
1999-12-28,1999.0022921136217
1999-12-29,2030.6286300168692
1999-12-30,2036.6685611682674
1999-12-31,2065.5495298784367
2000-01-03,2033.7518734471882
2000-01-04,1984.3505192268285
2000-01-05,1997.077464443737
2000-01-06,2007.1710423115608
2000-01-07,2041.2107294773227
2000-01-10,2060.3771429072576
2000-01-11,2040.3971513496494
2000-01-12,2028.2829945487638
2000-01-13,2060.9483753689815
2000-01-14,2070.543370389686
2000-01-17,2070.543370389686
2000-01-18,2080.896079922766
2000-01-19,2087.6982551384394
2000-01-20,2085.2212618188305
2000-01-21,2089.4380592647553
2000-01-24,2067.9276296460503
2000-01-25,2049.9132130435282
2000-01-26,2048.654140632945
2000-01-27,2041.7709368568196
2000-01-28,2009.4894113871762
2000-01-31,1991.105674976125
2000-02-01,2005.6636436260446
2000-02-02,2015.0608376327802
2000-02-03,2039.8647618605553
2000-02-04,2041.6644793424123
2000-02-07,2045.9198697228828
2000-02-08,2048.3949529938222
2000-02-09,2033.523467865962
2000-02-10,2031.6854737878398
2000-02-11,2013.939921696241
2000-02-14,2025.2242400697603
2000-02-15,2029.7587693130256
2000-02-16,2032.110205638122
2000-02-17,2049.2715950356524
2000-02-18,2014.783085473178
2000-02-21,2014.783085473178
2000-02-22,2003.424497720629
2000-02-23,2006.1465942555
2000-02-24,1991.5453940569046
2000-02-25,1986.6493576689363
2000-02-28,1993.304101711023
2000-02-29,2038.4125079637695
2000-03-01,2062.857558147409
2000-03-02,2058.8101942369667
2000-03-03,2083.029474183987
2000-03-06,2074.677601957973
2000-03-07,2052.5178418311343
2000-03-08,2054.721345453426
2000-03-09,2084.236297275835
2000-03-10,2079.8742518031145
2000-03-13,2061.374590682235
2000-03-14,2043.0878740393418
2000-03-15,2049.1784931915295
2000-03-16,2120.2964012654697
2000-03-17,2121.974990991473
2000-03-20,2097.000194436602
2000-03-21,2102.697473804255
2000-03-22,2126.004935685906
2000-03-23,2139.0925169578295
2000-03-24,2136.3511463438663
2000-03-27,2125.360612406923
2000-03-28,2103.899293063878
2000-03-29,2100.381761827883
2000-03-30,2089.202941790307
2000-03-31,2125.4373359190236
2000-04-03,2093.654731674825
2000-04-04,2052.7191222653355
2000-04-05,2070.385472699239
2000-04-06,2099.6024750767206
2000-04-07,2116.833990366882
2000-04-10,2078.608020739937
2000-04-11,2071.7450732298953
2000-04-12,2050.3802743109795
2000-04-13,2036.4546106649004
2000-04-14,1939.759352205086
2000-04-17,1941.4634481549513
2000-04-18,1995.8387324526734
2000-04-19,2000.8866146514945
