Date,AC FAR EAST EX JP MINIMUM VOLATILI (USD)
2001-09-17,768.8307158087729
2001-09-18,767.1158221588478
2001-09-19,769.6267001392241
2001-09-20,761.0248174052435
2001-09-21,746.1784086894525
2001-09-24,748.9012935718389
2001-09-25,736.3648043811826
2001-09-26,742.530987683899
2001-09-27,752.2164598652934
2001-09-28,770.6140381036374
2001-10-01,765.4778831712463
2001-10-02,757.4403372405297
2001-10-03,754.5340854360555
2001-10-04,774.9916257765984
2001-10-05,774.6213833688762
2001-10-08,760.9700556239945
2001-10-09,778.1964109997733
2001-10-10,778.1650643989567
2001-10-11,801.8888264836089
2001-10-12,796.1424140444597
2001-10-15,793.0773169225821
2001-10-16,796.2499515422857
2001-10-17,803.78132032024
2001-10-18,797.148452932369
2001-10-19,800.8053020893186
2001-10-22,806.5687800995712
2001-10-23,817.8523177787162
2001-10-24,823.7840783732589
2001-10-25,820.4810114499552
2001-10-26,827.9440861194604
2001-10-29,809.0500078256491
2001-10-30,795.9472062043684
2001-10-31,803.0117064551881
2001-11-01,797.636863251961
2001-11-02,802.1359278881998
2001-11-05,815.9945666325691
2001-11-06,814.0716448390981
2001-11-07,810.9594055963562
2001-11-08,824.9891226203698
2001-11-09,832.227982668062
2001-11-12,835.8381173919939
2001-11-13,846.0650468105051
2001-11-14,858.4944022143782
2001-11-15,879.6845469369431
2001-11-16,878.6685807622796
2001-11-19,892.3345824173443
2001-11-20,883.8797220248052
2001-11-21,898.4564844630274
2001-11-22,895.9879815757412
2001-11-23,909.7155539746627
2001-11-26,920.1040937963908
2001-11-27,913.4741712367911
2001-11-28,888.5085080818757
2001-11-29,889.2417971880146
2001-11-30,886.3951356576503
2001-12-03,903.0283662091356
2001-12-04,913.0447699760385
2001-12-05,937.9280183863264
2001-12-06,947.6718665855299
2001-12-07,962.7512237435835
2001-12-10,959.3825064814655
2001-12-11,953.4238520256026
2001-12-12,961.4362241733222
2001-12-13,945.2376633365777
2001-12-14,940.2868094127055
2001-12-17,934.2654340527888
2001-12-18,931.3375656741697
2001-12-19,931.9420907008724
2001-12-20,940.8130303376097
2001-12-21,930.7379345711144
2001-12-24,944.3171130090594
2001-12-25,953.0048575069965
2001-12-26,952.2769361980629
2001-12-27,948.8595238371792
2001-12-28,963.3981889233866
2001-12-31,966.0541171105294
2002-01-01,966.0541171105294
2002-01-02,957.79391316532
2002-01-03,965.0302060734742
2002-01-04,986.1082412788888
2002-01-07,1007.7349913829217
2002-01-08,1000.1392356826037
2002-01-09,1001.6837853305271
2002-01-10,988.150851898299
2002-01-11,982.7980907436959
2002-01-14,980.2249648046254
2002-01-15,971.7670126276504
2002-01-16,974.2664868476729
2002-01-17,978.8986891323171
2002-01-18,978.6052842510435
2002-01-21,996.8555617506811
2002-01-22,990.0547815128755
2002-01-23,994.3474951292577
2002-01-24,1006.3221788470677
2002-01-25,1042.9134434561051
2002-01-28,1054.3536298879737
2002-01-29,1049.9444882793696
2002-01-30,1035.0554590826334
2002-01-31,1048.237332014853
2002-02-01,1042.7189744280195
2002-02-04,1036.348015072278
2002-02-05,1030.552518762778
2002-02-06,1035.7809540991552
2002-02-07,1026.1846939737216
2002-02-08,1029.021892448956
2002-02-11,1029.5741250285334
2002-02-12,1031.9415434983746
2002-02-13,1037.1339805947425
2002-02-14,1060.5139766062603
2002-02-15,1056.1568652424871
2002-02-18,1059.6795371761125
2002-02-19,1043.8336492335463
2002-02-20,1037.5095331470363
2002-02-21,1039.4011007666513
2002-02-22,1026.9196016421874
2002-02-25,1023.5554210817863
2002-02-26,1025.0372668225862
2002-02-27,1049.1601411237755
2002-02-28,1049.0569414465947
2002-03-01,1048.5243562538249
2002-03-04,1067.613203139482
2002-03-05,1077.1404291397662
2002-03-06,1075.132583680363
2002-03-07,1068.3723649906842
2002-03-08,1071.1233973456863
2002-03-11,1083.9923489263076
2002-03-12,1092.2292995665862
2002-03-13,1084.7832788430344
2002-03-14,1078.2234329373684
2002-03-15,1074.537319437135
2002-03-18,1077.9325123953236
2002-03-19,1080.754744793075
2002-03-20,1082.7273903151429
2002-03-21,1082.031418738714
2002-03-22,1095.1488256199618
2002-03-25,1095.3516595489625
2002-03-26,1095.5224972145795
2002-03-27,1107.2176283610208
2002-03-28,1110.4684425584858
2002-03-29,1106.1400670509577
2002-04-01,1090.2526312950965
2002-04-02,1095.616416327756
2002-04-03,1100.7509062688162
2002-04-04,1099.1094656611722
2002-04-05,1105.257128006161
2002-04-08,1107.1073291527837
2002-04-09,1090.9471581132075
2002-04-10,1073.5664725903337
2002-04-11,1074.3872556344058
2002-04-12,1088.3239146872818
2002-04-15,1097.1457116675945
2002-04-16,1100.334454482246
2002-04-17,1116.995539268659
2002-04-18,1118.7626376817432
2002-04-19,1127.0012899291742
2002-04-22,1128.789424718366
2002-04-23,1128.1392164010954
2002-04-24,1124.0947711124252
2002-04-25,1100.4582011884036
2002-04-26,1102.1447316982596
2002-04-29,1089.0874798081936
2002-04-30,1088.0590310447562
2002-05-01,1082.1996105195922
2002-05-02,1093.6361497327814
2002-05-03,1085.9022059559893
2002-05-06,1061.4456681318675
2002-05-07,1065.7067798866055
2002-05-08,1076.1649343535585
2002-05-09,1075.5260159525235
2002-05-10,1068.0545764097185
2002-05-13,1071.6300513537406
2002-05-14,1085.339789523659
2002-05-15,1094.8009536863485
2002-05-16,1088.9725544079356
2002-05-17,1086.0434392923305
2002-05-20,1075.392696214673
2002-05-21,1062.5521017032206
2002-05-22,1065.4504598379747
2002-05-23,1063.6058698857316
2002-05-24,1072.6902655103838
2002-05-27,1077.3286384814921
2002-05-28,1063.2057212383259
2002-05-29,1054.6446584313617
2002-05-30,1049.5431845223784
2002-05-31,1032.8017683846615
2002-06-03,1033.0832983695625
2002-06-04,1026.1180452063197
2002-06-05,1035.7751955398805
2002-06-06,1027.95784745229
2002-06-07,1019.4248378389552
2002-06-10,1029.2498135860496
2002-06-11,1027.8097396858188
2002-06-12,1020.5712953861239
2002-06-13,1027.4814536894523
2002-06-14,1016.5595506147577
2002-06-17,1013.604567858219
2002-06-18,1005.1106473125311
2002-06-19,975.0296996856739
2002-06-20,975.5744805650859
2002-06-21,971.6683827974158
2002-06-24,963.8988198271225
2002-06-25,961.5095283378035
2002-06-26,914.4394659047581
2002-06-27,924.3386495573218
2002-06-28,937.2531045110328
2002-07-01,929.5785987470133
2002-07-02,935.2599189065126
2002-07-03,948.0550905483038
2002-07-04,962.4942218641901
2002-07-05,978.8067322419303
2002-07-08,968.4444282633214
2002-07-09,971.4823785830921
2002-07-10,973.4653235106348
2002-07-11,954.4159228341595
2002-07-12,972.583178953658
2002-07-15,952.6300630124008
2002-07-16,938.8779993848547
2002-07-17,937.0683528965138
2002-07-18,936.3238530410903
2002-07-19,919.6156199857666
2002-07-22,906.7663178517636
2002-07-23,935.9788325804836
2002-07-24,912.390609193696
2002-07-25,905.3223129850734
2002-07-26,893.0942827852948
2002-07-29,905.8945927814657
2002-07-30,920.1855468350714
2002-07-31,925.9702190064384
2002-08-01,921.3537392895304
2002-08-02,912.9903068356189
2002-08-05,884.9440294015259
2002-08-06,892.6374761897049
2002-08-07,900.7656296113398
2002-08-08,902.1597194589212
2002-08-09,911.05999101897
2002-08-12,905.2679029849924
2002-08-13,914.2486302829717
2002-08-14,911.8017157485145
2002-08-15,924.635530091803
2002-08-16,925.8468479303507
2002-08-19,927.349064882788
2002-08-20,937.774973960841
2002-08-21,933.795631968651
2002-08-22,946.2596581748717
2002-08-23,940.1584884112311
2002-08-26,935.5187477171404
2002-08-27,922.695252284294
2002-08-28,916.9423184570219
2002-08-29,910.8349930643609
2002-08-30,915.9911054672496
2002-09-02,907.2553600566728
2002-09-03,889.2699776684038
2002-09-04,886.8463301220173
2002-09-05,883.6876109183117
2002-09-06,884.0187726958991
2002-09-09,885.7707251712394
2002-09-10,907.4867168609359
2002-09-11,911.4127030699244
2002-09-12,912.1338174940922
2002-09-13,893.9778380731118
2002-09-16,883.5937253773845
2002-09-17,905.8641230796785
2002-09-18,881.1288424208387
2002-09-19,878.9308009417474
2002-09-20,872.2941683201443
2002-09-23,857.0187531334415
2002-09-24,851.581545980858
2002-09-25,841.5570209216061
2002-09-26,849.4743349020813
2002-09-27,854.3195417806783
2002-09-30,833.9288754833817
2002-10-01,837.5215652952085
2002-10-02,837.31177934533
2002-10-03,830.9012816604115
2002-10-04,834.299593723579
2002-10-07,815.0677937118102
2002-10-08,819.7247688819291
2002-10-09,805.6811117721256
2002-10-10,789.9719447809704
2002-10-11,789.0090875392465
2002-10-14,796.8299385768005
2002-10-15,820.6154744285446
2002-10-16,834.6824740589475
2002-10-17,854.0925747094506
2002-10-18,866.0703185891481
2002-10-21,858.7267098274452
2002-10-22,846.1472264708767
2002-10-23,871.0043967086439
2002-10-24,867.9898571274298
2002-10-25,864.3301630577613
2002-10-28,866.9726740761207
2002-10-29,859.2739801850571
2002-10-30,855.2506400738841
2002-10-31,853.803466396994
2002-11-01,835.9728059790369
2002-11-04,854.4341331354602
2002-11-05,846.9262977305219
2002-11-06,861.9146190718828
2002-11-07,856.2753234627377
2002-11-08,853.6461820395575
2002-11-11,842.6482948770129
2002-11-12,842.0046022359189
2002-11-13,841.2102012063044
2002-11-14,845.052132285719
2002-11-15,859.3143009357258
2002-11-18,850.3650529972854
2002-11-19,846.1024530619052
2002-11-20,850.0331181437078
2002-11-21,853.1412643989424
2002-11-22,862.2005588846455
2002-11-25,871.3970042095497
2002-11-26,867.0916342820375
2002-11-27,866.5402500315533
2002-11-28,865.220187616591
2002-11-29,867.4377726296227
2002-12-02,869.4799642653015
2002-12-03,872.7786801793147
2002-12-04,861.0281549961792
2002-12-05,862.3701770233948
2002-12-06,856.3542253946563
2002-12-09,860.1803124895595
2002-12-10,852.7804960123348
2002-12-11,848.8497351490348
2002-12-12,851.0212542812587
2002-12-13,841.7846371196422
2002-12-16,840.2187360138589
2002-12-17,837.1142074600165
2002-12-18,835.8401292844591
2002-12-19,840.2401411907315
2002-12-20,843.4846316066879
2002-12-23,837.2725703373997
2002-12-24,829.2707884588774
2002-12-25,827.5131651440779
2002-12-26,827.6331286102112
2002-12-27,815.171404256004
2002-12-30,797.8534504585789
2002-12-31,796.6473911024048
2003-01-01,796.6473911024048
2003-01-02,806.1270988197394
2003-01-03,814.1009236876869
2003-01-06,816.2164200959793
2003-01-07,816.2998899108197
2003-01-08,827.0640560212254
2003-01-09,816.5140006005566
2003-01-10,817.5733700584532
2003-01-13,832.7310527104738
2003-01-14,835.6607128271651
2003-01-15,838.5276152007741
2003-01-16,835.4719542002445
2003-01-17,823.6408426328551
2003-01-20,822.4504013605251
2003-01-21,819.68603011646
2003-01-22,816.310204844486
2003-01-23,814.6262211946844
2003-01-24,805.0022795608608
2003-01-27,792.7176329435281
2003-01-28,796.3492694790222
2003-01-29,788.9191493879762
2003-01-30,799.113337414128
2003-01-31,801.2282451819949
2003-02-03,800.628916784451
2003-02-04,793.4104930212992
2003-02-05,796.7679647212722
2003-02-06,785.8925547683939
2003-02-07,779.6475118824394
2003-02-10,778.3684690829465
2003-02-11,779.481401992179
2003-02-12,783.9490729292651
2003-02-13,765.8744628253858
2003-02-14,768.1601894111122
2003-02-17,790.7494624314212
2003-02-18,793.3394461714786
2003-02-19,788.073086296531
2003-02-20,780.8115847159792
2003-02-21,778.8180989864439
2003-02-24,788.2164246636889
2003-02-25,779.1540408408548
2003-02-26,773.7866955007914
2003-02-27,774.599196515527
2003-02-28,770.5213220602726
2003-03-03,774.4357813393085
2003-03-04,765.1607421678644
2003-03-05,749.7468946989022
2003-03-06,742.0288298252183
2003-03-07,730.5401585232916
2003-03-10,723.2139964327719
2003-03-11,719.7591009312192
2003-03-12,726.6449644545105
2003-03-13,736.8681577637973
2003-03-14,754.3154155626808
2003-03-17,746.6095256590014
2003-03-18,766.2059989935867
2003-03-19,771.0730495846858
2003-03-20,783.0476479021099
2003-03-21,790.8126175397088
2003-03-24,778.5872138721156
2003-03-25,772.304094820979
2003-03-26,773.9290339779465
2003-03-27,769.535792097103
2003-03-28,769.4927973404793
2003-03-31,743.9037995974671
2003-04-01,744.0996021405028
2003-04-02,753.6709181371227
2003-04-03,758.6987180681126
2003-04-04,775.0373220287096
2003-04-07,792.1987906106474
2003-04-08,785.296750753324
2003-04-09,774.2625446184045
2003-04-10,772.7875508956306
2003-04-11,781.1009992335447
2003-04-14,776.9776844464947
2003-04-15,784.8262067920565
2003-04-16,790.462364608774
2003-04-17,783.0692804752593
2003-04-18,790.5701648520936
2003-04-21,790.4453076592109
2003-04-22,771.9472779176539
2003-04-23,767.3898609671011
2003-04-24,750.5262210471176
2003-04-25,735.6493745970492
2003-04-28,741.3099689819746
2003-04-29,760.8734205618288
2003-04-30,749.8611087987689
2003-05-01,743.3379230034387
2003-05-02,749.1724503903528
2003-05-05,749.3140770813184
2003-05-06,748.9863360639047
2003-05-07,756.2490363547297
2003-05-08,746.7432872227824
2003-05-09,745.699798941468
2003-05-12,749.2687420454888
2003-05-13,749.9789526123017
2003-05-14,751.7383963510556
2003-05-15,758.9137907549941
2003-05-16,749.0459692126763
2003-05-19,736.9580428147864
2003-05-20,741.1136697935893
2003-05-21,739.0583786401392
2003-05-22,745.0424395998498
2003-05-23,750.6983462906721
2003-05-26,756.6561381628205
2003-05-27,751.6607621898767
2003-05-28,764.1787217224902
2003-05-29,762.6447968264297
2003-05-30,764.1416643740677
2003-06-02,778.1736226119685
2003-06-03,775.2514346015118
2003-06-04,781.089979989479
2003-06-05,773.9586458218712
2003-06-06,783.0465201615151
2003-06-09,786.9789218779881
2003-06-10,792.6139503287859
2003-06-11,789.3456754225405
2003-06-12,799.5386124194533
2003-06-13,801.7507626955573
2003-06-16,794.6523152885533
2003-06-17,808.0414115194709
2003-06-18,816.1396793018084
2003-06-19,819.5129596250497
2003-06-20,822.038090395275
2003-06-23,820.3774862711305
2003-06-24,815.103177250883
2003-06-25,818.3026781487996
2003-06-26,825.977915860389
2003-06-27,831.4311445295654
2003-06-30,820.6678489825507
2003-07-01,820.0375982584515
2003-07-02,835.9337155166205
2003-07-03,841.1253414539447
2003-07-04,846.5900240658888
2003-07-07,872.3968029366077
2003-07-08,879.8850208256648
2003-07-09,880.20656477364
2003-07-10,872.5560096051239
2003-07-11,875.6598727545733
2003-07-14,891.9593370515146
2003-07-15,892.4878875892495
2003-07-16,898.2057714036861
2003-07-17,891.6445053824377
2003-07-18,883.833667829663
2003-07-21,873.9859218233801
2003-07-22,868.5462566772046
2003-07-23,859.3972558323388
2003-07-24,865.0769433200688
2003-07-25,865.9329716134718
2003-07-28,879.6314649040249
2003-07-29,879.0428309275777
2003-07-30,883.5039599037543
2003-07-31,895.7577389661252
2003-08-01,904.6310432135498
2003-08-04,894.7864267985663
2003-08-05,885.2683658167404
2003-08-06,874.0373348507701
2003-08-07,872.1796672516149
2003-08-08,877.7194984873977
2003-08-11,885.7308468249897
2003-08-12,892.2631150475975
2003-08-13,904.1313857149186
2003-08-14,911.0297258448279
2003-08-15,912.891386049085
2003-08-18,925.9972975840212
2003-08-19,932.9605084650052
2003-08-20,933.274776513291
2003-08-21,958.3014857424839
2003-08-22,971.9757243830436
2003-08-25,964.5721141250157
2003-08-26,955.7609008976218
2003-08-27,956.6951933612881
2003-08-28,955.681873428836
2003-08-29,961.6920105298547
2003-09-01,969.9395685756953
2003-09-02,980.5637812590386
2003-09-03,990.5151972553952
2003-09-04,982.589273439809
2003-09-05,973.2375880595677
2003-09-08,967.8456229896884
2003-09-09,954.2408175188672
2003-09-10,944.1071127470311
2003-09-11,951.5783273281041
2003-09-12,943.5437115675935
2003-09-15,942.0502907706609
2003-09-16,956.9735614406331
2003-09-17,953.2056041118813
2003-09-18,945.6851679788207
2003-09-19,934.3386874979691
2003-09-22,918.4392831122503
2003-09-23,925.560293128295
2003-09-24,944.534752111828
2003-09-25,934.7992371920452
2003-09-26,933.5795325676588
2003-09-29,923.5628578534686
2003-09-30,917.6252141137255
2003-10-01,916.7872971981727
2003-10-02,933.9037789837199
2003-10-03,941.5751758479972
2003-10-06,949.2400889760431
2003-10-07,944.8499996720261
2003-10-08,943.0862181069649
2003-10-09,961.2809365654977
2003-10-10,965.819830957824
2003-10-13,978.774815566692
2003-10-14,969.0867483829637
2003-10-15,976.6008739498126
2003-10-16,984.9926905893033
2003-10-17,987.2769856759527
2003-10-20,992.8816733824391
2003-10-21,993.2714346562325
2003-10-22,984.9496278549237
2003-10-23,961.5277529984199
2003-10-24,957.1824804802271
2003-10-27,969.5606859394934
2003-10-28,994.3056265599945
2003-10-29,993.2917975657614
2003-10-30,997.5856498053085
2003-10-31,1003.6524337140004
2003-11-03,1024.6726815832178
2003-11-04,1028.7006729226882
2003-11-05,1032.2651573073995
2003-11-06,1023.0466040289575
2003-11-07,1023.8193155751412
2003-11-10,1016.3438944512058
2003-11-11,1003.4026905976572
2003-11-12,992.6371574918911
2003-11-13,999.9432651147796
2003-11-14,994.6052838475941
2003-11-17,974.8223167837858
2003-11-18,968.3931003403602
2003-11-19,951.6312049798821
2003-11-20,945.9545997516535
2003-11-21,944.2751955936192
2003-11-24,952.3562901630622
2003-11-25,960.406850678371
2003-11-26,956.9769962327849
2003-11-27,955.3354992570615
2003-11-28,963.5304772534935
2003-12-01,977.9159677581487
2003-12-02,968.8686742370847
2003-12-03,968.1894229022089
2003-12-04,972.3714206828225
2003-12-05,960.8906063405635
2003-12-08,951.8479820708166
2003-12-09,963.3172735913275
2003-12-10,964.8624605939644
2003-12-11,978.7631594710614
2003-12-12,973.0987656178193
2003-12-15,972.1709904125672
2003-12-16,960.6178769090054
2003-12-17,948.2355077554095
2003-12-18,953.3713897090855
2003-12-19,961.2143155050372
2003-12-22,961.5595468891496
2003-12-23,961.9422634150208
2003-12-24,959.5050969815425
2003-12-25,960.0138633401378
2003-12-26,961.9703897170003
2003-12-29,961.7580569503597
2003-12-30,973.2759107715278
2003-12-31,971.5095610145818
2004-01-01,971.5095610145818
2004-01-02,990.4458077398151
2004-01-05,995.1742899092671
2004-01-06,986.3340253526551
2004-01-07,990.1042599828323
2004-01-08,986.9913547434243
2004-01-09,991.4668574184353
2004-01-12,991.5068068917645
2004-01-13,990.5548649825705
2004-01-14,1001.2368884154769
2004-01-15,1001.6220277264339
2004-01-16,1018.035845505417
2004-01-19,1028.3490531923599
2004-01-20,1022.277959294413
2004-01-21,1021.9248031941827
2004-01-22,1015.6952542225364
2004-01-23,1018.5312581554233
2004-01-26,1029.944645319143
2004-01-27,1029.619818525968
2004-01-28,1023.6630315048492
2004-01-29,1033.3757465548363
2004-01-30,1030.502770948806
2004-02-02,1021.5409535348795
2004-02-03,1012.4499427261792
2004-02-04,1015.4082551703912
2004-02-05,1009.4050640364782
2004-02-06,1011.9638495216316
2004-02-09,1030.504208149637
2004-02-10,1028.509055678058
2004-02-11,1035.8125033678095
2004-02-12,1027.6682248333677
2004-02-13,1037.5414085270356
2004-02-16,1040.5142704838956
2004-02-17,1041.7047895287724
2004-02-18,1041.5514303048594
2004-02-19,1051.2202219498165
2004-02-20,1057.3903214264317
2004-02-23,1053.4297817140744
2004-02-24,1040.75640194278
2004-02-25,1049.147895245514
2004-02-26,1065.2661380625377
2004-02-27,1073.477385446909
2004-03-01,1078.700538158682
2004-03-02,1097.471054879856
2004-03-03,1101.628175050955
2004-03-04,1103.2507721567872
2004-03-05,1080.029403543139
2004-03-08,1085.7614442601057
2004-03-09,1081.2250169797383
2004-03-10,1082.8897331719465
2004-03-11,1071.6161828221714
2004-03-12,1065.1603226380455
2004-03-15,1061.7431461346316
2004-03-16,1051.3789941690513
2004-03-17,1077.22312684168
2004-03-18,1067.1064493106057
2004-03-19,1077.2757520318262
2004-03-22,1047.681034192678
2004-03-23,1051.6467087197511
2004-03-24,1065.8010268079008
2004-03-25,1059.102303431394
2004-03-26,1070.5241131775097
2004-03-29,1074.7501644908655
2004-03-30,1077.9286899571289
2004-03-31,1077.1609576107714
2004-04-01,1074.4847250608107
2004-04-02,1098.5053518647403
2004-04-05,1116.8371652712285
2004-04-06,1115.798971368657
2004-04-07,1110.291316848712
2004-04-08,1119.847704780316
2004-04-09,1113.7414180572457
2004-04-12,1125.5944362454757
2004-04-13,1143.1797003074266
2004-04-14,1125.667432062583
2004-04-15,1115.871568063118
2004-04-16,1101.4287460886824
2004-04-19,1103.0753125889025
2004-04-20,1116.298375842907
2004-04-21,1110.518316080858
2004-04-22,1106.2057083559746
2004-04-23,1124.9231159829378
2004-04-26,1105.726731036196
2004-04-27,1098.6159900131818
2004-04-28,1098.6142782381435
2004-04-29,1062.1085157316124
2004-04-30,1044.114249003932
2004-05-03,1046.293077977543
2004-05-04,1048.7748317522412
2004-05-05,1036.3290327890436
2004-05-06,1035.3450203511907
2004-05-07,1048.4953151553937
2004-05-10,1005.1467273367655
2004-05-11,1013.2419235113802
2004-05-12,1022.346564424668
2004-05-13,1008.0030242347384
2004-05-14,986.7550194517648
2004-05-17,941.2846487081416
2004-05-18,955.1412111413865
2004-05-19,991.7320209733235
2004-05-20,990.2839480319121
2004-05-21,1003.3645774388541
2004-05-24,1012.1866346567908
2004-05-25,999.2770593074828
2004-05-26,1004.6265661778424
2004-05-27,1008.706320979309
2004-05-28,1020.2994155545066
2004-05-31,1016.6921464063122
2004-06-01,1019.9412498094957
2004-06-02,1010.9161809110402
2004-06-03,990.7718457057671
2004-06-04,999.3982738602847
2004-06-07,1022.412340705789
2004-06-08,1027.5356001703462
2004-06-09,1039.5337900466723
2004-06-10,1031.4389603630602
2004-06-11,1025.0295440372506
2004-06-14,1002.8301611928173
2004-06-15,1007.9745529887134
2004-06-16,1017.7439539259273
2004-06-17,1017.4248602972995
2004-06-18,996.8806455117555
2004-06-21,1002.8861749811349
2004-06-22,1000.935138017673
2004-06-23,1004.1565739972453
2004-06-24,1017.1476876038333
2004-06-25,1027.2850026084664
2004-06-28,1017.0205173600792
2004-06-29,1024.2312300299245
2004-06-30,1024.7460276049999
2004-07-01,1027.981579085636
2004-07-02,1007.2917611608777
2004-07-05,1011.736395070226
2004-07-06,1018.0244316273865
2004-07-07,1014.560457791316
2004-07-08,998.6061249031263
2004-07-09,1004.3288161437155
2004-07-12,1001.6976950704465
2004-07-13,1002.7239162656188
2004-07-14,986.5226838517249
2004-07-15,982.7380012759797
2004-07-16,981.2043919994836
2004-07-19,993.8313742382192
2004-07-20,988.1396782618114
2004-07-21,1015.0035905849439
2004-07-22,1002.2462961959006
2004-07-23,1009.3359618538666
2004-07-26,1005.6823750301389
2004-07-27,1016.2731556459781
2004-07-28,1021.2563546359423
2004-07-29,1011.5926776161635
2004-07-30,1020.7719455730995
2004-08-02,1013.184976617479
2004-08-03,1012.328469968212
2004-08-04,1009.6791034969883
2004-08-05,1024.4509100995067
2004-08-06,1000.3936609974833
2004-08-09,1003.1561590639661
2004-08-10,996.6107358476856
2004-08-11,1002.1608279089536
2004-08-12,1004.6016315686788
2004-08-13,993.2069901334527
2004-08-16,988.5618569766016
2004-08-17,988.7658107039117
2004-08-18,998.248135100094
2004-08-19,1008.1165847870823
2004-08-20,1011.0780067278323
2004-08-23,1022.9789853307549
2004-08-24,1032.5368816829202
2004-08-25,1041.052098240597
2004-08-26,1049.112972399723
2004-08-27,1053.6481001770762
2004-08-30,1053.324523913255
2004-08-31,1044.5821736828725
2004-09-01,1056.9031789296303
2004-09-02,1062.9457829362207
2004-09-03,1066.0707519974285
2004-09-06,1070.2323814645326
2004-09-07,1073.816524541072
2004-09-08,1067.3769939988053
2004-09-09,1064.4251920702009
2004-09-10,1057.8891096474936
2004-09-13,1073.5551244698936
2004-09-14,1070.2139998118446
2004-09-15,1081.2100775600304
2004-09-16,1089.4894790362912
2004-09-17,1084.0486541081536
2004-09-20,1092.473852157384
2004-09-21,1089.0063586704289
2004-09-22,1084.1103691725841
2004-09-23,1074.8978865649015
2004-09-24,1072.0981525104391
2004-09-27,1066.8692867237792
2004-09-28,1063.1811351897638
2004-09-29,1062.3264520879573
2004-09-30,1061.8018484166587
2004-10-01,1073.4658266958295
2004-10-04,1107.1439847765052
2004-10-05,1100.1417041287498
2004-10-06,1096.8730874511432
2004-10-07,1102.5916692635474
2004-10-08,1092.0623959045042
2004-10-11,1094.8929380984546
2004-10-12,1088.100083157302
2004-10-13,1088.2051231634237
2004-10-14,1064.8375813041346
2004-10-15,1056.9660912550066
2004-10-18,1054.073367821094
2004-10-19,1061.5128162851947
2004-10-20,1042.300714799823
2004-10-21,1041.1408736094036
2004-10-22,1043.3205371005008
2004-10-25,1021.0758105824734
2004-10-26,1021.1136894152476
2004-10-27,1022.7774614098291
2004-10-28,1041.9899706549436
2004-10-29,1046.6616397387238
2004-11-01,1043.7372201261533
2004-11-02,1061.1916482695528
2004-11-03,1065.1155078799347
2004-11-04,1055.1220948750738
2004-11-05,1062.022530046924
2004-11-08,1055.4588412894627
2004-11-09,1059.767622967617
2004-11-10,1066.1636391886434
2004-11-11,1063.769903849789
2004-11-12,1071.7334386012558
2004-11-15,1079.5579320197492
2004-11-16,1070.4161913464914
2004-11-17,1082.1913066872128
2004-11-18,1083.7919449498559
2004-11-19,1075.2095878326652
2004-11-22,1066.9734850201396
2004-11-23,1075.2267745912627
2004-11-24,1077.972088631646
2004-11-25,1072.7644389594698
2004-11-26,1067.8370975231587
2004-11-29,1073.915506047263
2004-11-30,1077.8599717579302
2004-12-01,1075.9317441893684
