Date,AC ASEAN MINIMUM VOLATILITY (USD)
2001-10-26,900.4143585426528
2001-10-29,879.1063895207889
2001-10-30,875.4760741456337
2001-10-31,874.7635023962029
2001-11-01,865.7821381877595
2001-11-02,865.6470637916198
2001-11-05,871.6900993459546
2001-11-06,866.5184533014547
2001-11-07,860.7259814629739
2001-11-08,873.0584277309594
2001-11-09,879.1459624003801
2001-11-12,881.9259450128171
2001-11-13,894.201357063893
2001-11-14,892.4811825944688
2001-11-15,919.7563233937763
2001-11-16,915.862893894006
2001-11-19,926.104949538019
2001-11-20,920.602896003515
2001-11-21,937.5276711688323
2001-11-22,937.144161898792
2001-11-23,946.4922023117896
2001-11-26,943.6671676111293
2001-11-27,944.4032388715475
2001-11-28,938.9858727691159
2001-11-29,936.8012699219393
2001-11-30,931.0930571163835
2001-12-03,939.5786747778308
2001-12-04,954.69452160457
2001-12-05,968.9762551315512
2001-12-06,968.3695407985924
2001-12-07,973.1975632780632
2001-12-10,978.1833558317459
2001-12-11,974.6622415215169
2001-12-12,964.8107275539636
2001-12-13,953.4906292772534
2001-12-14,946.7520215735441
2001-12-17,943.9105692703279
2001-12-18,950.1627535088164
2001-12-19,962.7291797944383
2001-12-20,962.0037791893535
2001-12-21,971.1967211187839
2001-12-24,983.8413668480722
2001-12-25,983.8921302602076
2001-12-26,987.0137089888898
2001-12-27,987.180537830493
2001-12-28,1000.6393441587682
2001-12-31,996.35160770039
2002-01-01,996.35160770039
2002-01-02,972.5616271636696
2002-01-03,986.4195823210633
2002-01-04,1006.8259294189136
2002-01-07,1015.3330357577883
2002-01-08,1013.2410247070396
2002-01-09,1014.1353731854095
2002-01-10,1015.6001173609619
2002-01-11,1023.5878167706852
2002-01-14,1025.7425566184131
2002-01-15,1026.0455362950163
2002-01-16,1030.574374315227
2002-01-17,1029.4556825175516
2002-01-18,1031.684760425864
2002-01-21,1036.0403241468925
2002-01-22,1029.9622763610366
2002-01-23,1034.2903451839127
2002-01-24,1041.2860159546412
2002-01-25,1079.5085592590306
2002-01-28,1097.2580684987995
2002-01-29,1097.7133843365832
2002-01-30,1094.8151502896137
2002-01-31,1113.0214885616242
2002-02-01,1112.738397303929
2002-02-04,1104.7196403896187
2002-02-05,1094.1259726242718
2002-02-06,1095.5859171075847
2002-02-07,1082.9008333828674
2002-02-08,1085.924587503112
2002-02-11,1084.061442329103
2002-02-12,1086.8369327243981
2002-02-13,1093.8715763764765
2002-02-14,1115.7770389845018
2002-02-15,1116.674036500411
2002-02-18,1121.149414165005
2002-02-19,1115.2102894746981
2002-02-20,1112.6318217437447
2002-02-21,1105.108586514828
2002-02-22,1078.8211822077392
2002-02-25,1079.0121351932278
2002-02-26,1081.7438609254814
2002-02-27,1100.7802257335613
2002-02-28,1109.2039887653611
2002-03-01,1118.4771420381012
2002-03-04,1139.0893886665513
2002-03-05,1143.669163355577
2002-03-06,1136.9090784627672
2002-03-07,1135.299147639954
2002-03-08,1143.8866950885347
2002-03-11,1149.558246093161
2002-03-12,1142.3696666674848
2002-03-13,1137.1822105388146
2002-03-14,1127.1966525866603
2002-03-15,1128.2687608461806
2002-03-18,1136.1329818421952
2002-03-19,1139.22914005624
2002-03-20,1137.2894774200024
2002-03-21,1141.0791161669604
2002-03-22,1144.9727183495313
2002-03-25,1139.295574589125
2002-03-26,1136.8987133100745
2002-03-27,1144.6392381204973
2002-03-28,1144.671824504957
2002-03-29,1143.927471578601
2002-04-01,1132.902208035697
2002-04-02,1129.7791279915887
2002-04-03,1127.8512350129392
2002-04-04,1126.1986188453106
2002-04-05,1137.9030165954819
2002-04-08,1144.1033197216461
2002-04-09,1140.1812266328498
2002-04-10,1128.195465301474
2002-04-11,1129.4285927537148
2002-04-12,1137.4463521597318
2002-04-15,1140.373455004585
2002-04-16,1137.5104251415019
2002-04-17,1138.6555821785603
2002-04-18,1127.5344174997886
2002-04-19,1131.7542074229245
2002-04-22,1136.7421026598395
2002-04-23,1137.2157573949276
2002-04-24,1129.430593971068
2002-04-25,1117.5582403379776
2002-04-26,1121.5390258905704
2002-04-29,1107.599841486753
2002-04-30,1114.1795869480782
2002-05-01,1108.5788511689827
2002-05-02,1116.8509257626672
2002-05-03,1111.0782411673347
2002-05-06,1104.031946572597
2002-05-07,1104.3047404083377
2002-05-08,1114.6795015724608
2002-05-09,1115.3586723664948
2002-05-10,1109.6344521128556
2002-05-13,1110.4877646815846
2002-05-14,1119.8527879672513
2002-05-15,1115.2855850092828
2002-05-16,1111.1800657982587
2002-05-17,1101.2575013525243
2002-05-20,1100.3484437076806
2002-05-21,1102.1636043461363
2002-05-22,1087.3153588373816
2002-05-23,1089.8795552394126
2002-05-24,1091.0048981708326
2002-05-27,1094.7826656960035
2002-05-28,1081.392091831361
2002-05-29,1080.3460400741399
2002-05-30,1070.2317772623107
2002-05-31,1056.222103598331
2002-06-03,1058.0618720212008
2002-06-04,1045.9540367189709
2002-06-05,1049.2348132983527
2002-06-06,1044.3607525183609
2002-06-07,1048.219469431668
2002-06-10,1051.4693326266947
2002-06-11,1051.570048514132
2002-06-12,1048.5469535206662
2002-06-13,1051.4620421613222
2002-06-14,1039.1837558239306
2002-06-17,1038.5401982337448
2002-06-18,1034.2235836609411
2002-06-19,1009.986831382482
2002-06-20,1006.6527642302378
2002-06-21,992.827620951999
2002-06-24,977.4425680623424
2002-06-25,988.282831413182
2002-06-26,954.7091675469123
2002-06-27,967.1989492705088
2002-06-28,974.302025602313
2002-07-01,977.4209858180293
2002-07-02,989.5632910440062
2002-07-03,997.6915975908431
2002-07-04,1001.970259602645
2002-07-05,1016.7613640327461
2002-07-08,996.3906775030707
2002-07-09,1002.0580710404613
2002-07-10,1008.8454335571179
2002-07-11,997.419990358786
2002-07-12,1001.1742738796661
2002-07-15,986.3955783730501
2002-07-16,974.5211307989877
2002-07-17,974.2081913347084
2002-07-18,974.5718356975636
2002-07-19,965.0515927741683
2002-07-22,960.027066950935
2002-07-23,982.2187953786349
2002-07-24,961.7376246143691
2002-07-25,955.0198145459195
2002-07-26,948.1283438621849
2002-07-29,961.5644665502543
2002-07-30,963.0001259809296
2002-07-31,966.5387947062602
2002-08-01,969.5433244943137
2002-08-02,964.6439332839242
2002-08-05,954.9729309281247
2002-08-06,963.8127167168534
2002-08-07,969.1200155844284
2002-08-08,968.3806309889283
2002-08-09,969.669666670738
2002-08-12,966.2495187817153
2002-08-13,979.3689582211076
2002-08-14,974.5322922794019
2002-08-15,985.8738371270425
2002-08-16,985.0125492631105
2002-08-19,989.8664936171259
2002-08-20,991.0490210678221
2002-08-21,981.8461848984443
2002-08-22,987.2234295927021
2002-08-23,983.5864346486891
2002-08-26,979.9850119389184
2002-08-27,974.5869825810818
2002-08-28,970.0636051038872
2002-08-29,959.1820898733738
2002-08-30,961.5203977195501
2002-09-02,951.2591089731026
2002-09-03,939.3406343737278
2002-09-04,938.4584942183841
2002-09-05,938.5590712989715
2002-09-06,939.1813530645786
2002-09-09,933.9238297744835
2002-09-10,948.673684893495
2002-09-11,953.8111099207796
2002-09-12,947.621674478085
2002-09-13,935.6772661753334
2002-09-16,936.4442746603864
2002-09-17,948.7856940045676
2002-09-18,928.0297325277393
2002-09-19,922.9231211634661
2002-09-20,912.6149433532388
2002-09-23,902.9316468826432
2002-09-24,890.8073409636106
2002-09-25,876.1274748684784
2002-09-26,883.429114625329
2002-09-27,896.2782063264849
2002-09-30,876.7729941511863
2002-10-01,878.6084672997148
2002-10-02,879.7738613105505
2002-10-03,877.4867339373822
2002-10-04,887.1863767909206
2002-10-07,880.0081636310474
2002-10-08,886.8010016204258
2002-10-09,875.554132479118
2002-10-10,865.4338896014159
2002-10-11,871.3432886621592
2002-10-14,860.6093105087344
2002-10-15,872.8481570715738
2002-10-16,883.3589065827583
2002-10-17,902.6884360437889
2002-10-18,906.7944989986961
2002-10-21,901.9872071685356
2002-10-22,899.426127995477
2002-10-23,905.6911515753538
2002-10-24,906.3140169701105
2002-10-25,910.6386213127687
2002-10-28,911.1900967734217
2002-10-29,905.191294257184
2002-10-30,907.7673315862489
2002-10-31,906.3165478082904
2002-11-01,893.8438762286307
2002-11-04,897.3572818689737
2002-11-05,891.8355612215298
2002-11-06,898.2850120159002
2002-11-07,885.1175022118065
2002-11-08,882.0701596963968
2002-11-11,874.9731946124174
2002-11-12,872.9449973905952
2002-11-13,868.8583893305314
2002-11-14,873.1527673588276
2002-11-15,877.9181159217327
2002-11-18,869.6366430826065
2002-11-19,860.5251859827757
2002-11-20,865.004618625471
2002-11-21,875.5800798081801
2002-11-22,882.307208041635
2002-11-25,889.4794994640291
2002-11-26,886.430758857407
2002-11-27,882.8623935890444
2002-11-28,878.5498296791351
2002-11-29,873.57471470492
2002-12-02,873.1098196908562
2002-12-03,861.8071372830693
2002-12-04,857.1893088331929
2002-12-05,855.2253710940068
2002-12-06,852.1952545484854
2002-12-09,860.0091171752904
2002-12-10,853.3578279491386
2002-12-11,855.4115265578896
2002-12-12,851.7794785638152
2002-12-13,845.7764139104597
2002-12-16,843.7615156085874
2002-12-17,835.4044925286626
2002-12-18,835.2279165135521
2002-12-19,840.8829436931234
2002-12-20,837.8139802954394
2002-12-23,842.0817436995815
2002-12-24,839.8995090722551
2002-12-25,840.1833397103578
2002-12-26,841.1654994517908
2002-12-27,837.6560439506928
2002-12-30,832.2879357571564
2002-12-31,833.0562219787384
2003-01-01,833.0562219787384
2003-01-02,830.3028279365539
2003-01-03,829.2266695023536
2003-01-06,826.7214295247906
2003-01-07,826.2708792618871
2003-01-08,832.2990460686526
2003-01-09,825.4679076088695
2003-01-10,829.8554531442438
2003-01-13,840.9958495582574
2003-01-14,851.6815290849273
2003-01-15,854.0375913328105
2003-01-16,852.8366949155945
2003-01-17,844.5625905665579
2003-01-20,840.3375307136865
2003-01-21,844.088632815178
2003-01-22,841.175907236715
2003-01-23,838.0099439365348
2003-01-24,832.4307672731481
2003-01-27,821.1212736187556
2003-01-28,825.3147647821032
2003-01-29,813.826866626003
2003-01-30,819.2355362111057
2003-01-31,819.9590913226102
2003-02-03,819.1253979633348
2003-02-04,811.1364856677438
2003-02-05,815.2853222018947
2003-02-06,813.0318041694931
2003-02-07,812.0501781340266
2003-02-10,810.5613218406912
2003-02-11,820.7594699248008
2003-02-12,817.8532727729367
2003-02-13,803.954088942764
2003-02-14,805.472121172116
2003-02-17,816.8559427354616
2003-02-18,819.4369620422999
2003-02-19,821.5941949497098
2003-02-20,811.3390439861116
2003-02-21,809.6042234379663
2003-02-24,812.831322595532
2003-02-25,812.6014306251751
2003-02-26,807.2536984419514
2003-02-27,811.3593131023953
2003-02-28,810.0510629513319
2003-03-03,809.1037653690274
2003-03-04,802.3534861909174
2003-03-05,790.9827474211282
2003-03-06,786.7791072923685
2003-03-07,776.108811872691
2003-03-10,767.2222657161028
2003-03-11,766.143951900487
2003-03-12,773.3243323158947
2003-03-13,781.8069347304474
2003-03-14,792.3430435844359
2003-03-17,792.1876387860548
2003-03-18,806.6288527432251
2003-03-19,811.0185909509717
2003-03-20,817.4125711256347
2003-03-21,826.3820096799623
2003-03-24,812.7637762796445
2003-03-25,813.2048271270202
2003-03-26,820.0672868182857
2003-03-27,815.9243884498577
2003-03-28,817.7013100510075
2003-03-31,798.3366363334427
2003-04-01,797.1219945683531
2003-04-02,810.1651658922561
2003-04-03,815.7827108203741
2003-04-04,825.7972194156056
2003-04-07,838.0165590831577
2003-04-08,832.3184811785719
2003-04-09,823.434072083997
2003-04-10,817.4613726132598
2003-04-11,825.2350645426844
2003-04-14,817.6748817831381
2003-04-15,821.9288033699875
2003-04-16,820.630565133007
2003-04-17,815.4207741453491
2003-04-18,817.5360127484489
2003-04-21,817.5427330834341
2003-04-22,807.6205203226484
2003-04-23,801.4734161701365
2003-04-24,787.0890622631164
2003-04-25,781.7330290752939
2003-04-28,785.9213280543651
2003-04-29,797.8200521705434
2003-04-30,792.3804319006871
2003-05-01,786.6267848448747
2003-05-02,791.8076254315985
2003-05-05,796.5761232419417
2003-05-06,795.7581682129058
2003-05-07,796.0312288520751
2003-05-08,790.0208065745235
2003-05-09,786.417639297876
2003-05-12,790.7326317683743
2003-05-13,791.8253337258914
2003-05-14,795.0438877283209
2003-05-15,800.0629343834507
2003-05-16,791.8458092592671
2003-05-19,780.62365529528
2003-05-20,784.4049259427475
2003-05-21,782.153933695484
2003-05-22,790.6708313416492
2003-05-23,795.1182281073828
2003-05-26,797.0265457667294
2003-05-27,793.8037129417169
2003-05-28,808.894032629222
2003-05-29,806.8940600446462
2003-05-30,811.3893745777447
2003-06-02,821.2324840964064
2003-06-03,824.0027012775761
2003-06-04,834.938013038421
2003-06-05,836.6038992248832
2003-06-06,846.890384874059
2003-06-09,845.5668262504944
2003-06-10,851.2713034973043
2003-06-11,848.1575831890616
2003-06-12,859.4881082073083
2003-06-13,854.6826425530429
2003-06-16,847.6500296759962
2003-06-17,864.5495719187666
2003-06-18,870.3910574410677
2003-06-19,875.9374030715877
2003-06-20,879.4131014011464
2003-06-23,882.2152792334899
2003-06-24,872.6548703251058
2003-06-25,873.5014433397345
2003-06-26,877.3596348847402
2003-06-27,885.8816991162298
2003-06-30,874.3876458621131
2003-07-01,871.1620122442803
2003-07-02,891.9951356293685
2003-07-03,905.491451515863
2003-07-04,906.9493795194926
2003-07-07,924.2724140678666
2003-07-08,931.0727556636259
2003-07-09,926.1364033301651
2003-07-10,918.4985294973734
2003-07-11,928.6993689298955
2003-07-14,936.7018164595066
2003-07-15,946.4171164089817
2003-07-16,948.2630485886633
2003-07-17,943.1468639550171
2003-07-18,938.7128090241945
2003-07-21,930.8556481952652
2003-07-22,918.5592808372509
2003-07-23,908.7629669796385
2003-07-24,904.3199749043469
2003-07-25,907.9314866576125
2003-07-28,911.1624618051083
2003-07-29,906.4210248974535
2003-07-30,916.319796668999
2003-07-31,924.3492159748918
2003-08-01,926.0159304128346
2003-08-04,914.9447414163405
2003-08-05,905.6842870477535
2003-08-06,901.536660208756
2003-08-07,909.3240401284276
2003-08-08,919.4769695640928
2003-08-11,929.8180078040941
2003-08-12,933.4203171470417
2003-08-13,942.0212768861761
2003-08-14,945.1497372058964
2003-08-15,947.4809944257962
2003-08-18,958.5910000021612
2003-08-19,968.1958428624275
2003-08-20,964.0666464218153
2003-08-21,986.5534643676284
2003-08-22,997.3934951357212
2003-08-25,985.8179226049956
2003-08-26,977.7215263996592
2003-08-27,980.544511494185
2003-08-28,980.4601759809524
2003-08-29,974.9644263423595
2003-09-01,980.573878498754
2003-09-02,986.891019058906
2003-09-03,996.1115294109491
2003-09-04,995.0913183192636
2003-09-05,990.311062060033
2003-09-08,984.6626120741741
2003-09-09,967.0096379770555
2003-09-10,962.9122369236115
2003-09-11,968.8469830223696
2003-09-12,957.743147370975
2003-09-15,957.7239269598449
2003-09-16,969.4056814859716
2003-09-17,969.2232262053575
2003-09-18,966.3613855951303
2003-09-19,961.7261136744397
2003-09-22,949.8401975715566
2003-09-23,947.4030385997052
2003-09-24,967.9502051139715
2003-09-25,959.8453388382131
2003-09-26,965.3907803218757
2003-09-29,958.6297874376942
2003-09-30,948.1611071276567
2003-10-01,946.2842160457229
2003-10-02,951.9029549597147
2003-10-03,961.7458316415131
2003-10-06,966.4132774868175
2003-10-07,965.2118933171697
2003-10-08,971.9629823797644
2003-10-09,991.4519547321378
2003-10-10,996.9948877665003
2003-10-13,1008.1787113161151
2003-10-14,989.8514067971344
2003-10-15,1000.6688912091315
2003-10-16,1001.2815367964083
2003-10-17,1007.662821924547
2003-10-20,1008.0209401757844
2003-10-21,1015.1437012467618
2003-10-22,1014.8558323618294
2003-10-23,1004.7707405440709
2003-10-24,1003.2018329165494
2003-10-27,1004.534805619407
2003-10-28,1015.9448885719626
2003-10-29,1016.9347984248137
2003-10-30,1019.3858382408611
2003-10-31,1027.9923314794535
2003-11-03,1048.4936018113488
2003-11-04,1058.3085050192374
2003-11-05,1063.8459300514455
2003-11-06,1059.6428265060708
2003-11-07,1052.5973543056796
2003-11-10,1042.5315520448896
2003-11-11,1024.3539684631673
2003-11-12,1012.6804505539833
2003-11-13,1013.8210849817809
2003-11-14,1011.9283054422693
2003-11-17,996.6684275705811
2003-11-18,988.262623377935
2003-11-19,968.548019828163
2003-11-20,969.0934550427698
2003-11-21,969.4257029323627
2003-11-24,984.7150502310297
2003-11-25,984.565397330267
2003-11-26,982.0989509430777
2003-11-27,981.1406915603811
2003-11-28,985.0503261402852
2003-12-01,995.7431762414202
2003-12-02,986.9541877169252
2003-12-03,992.2929408012744
2003-12-04,993.7837636021138
2003-12-05,984.957621002416
2003-12-08,978.7077138180545
2003-12-09,983.7872566277052
2003-12-10,984.7989830160942
2003-12-11,1001.1773646223808
2003-12-12,993.2962370810321
2003-12-15,996.3193968485831
2003-12-16,989.5391414158263
2003-12-17,979.1009172115967
2003-12-18,978.7350578943257
2003-12-19,983.9029564223829
2003-12-22,983.9587839925956
2003-12-23,987.9992351513293
2003-12-24,989.0366798919288
2003-12-25,992.3008600356466
2003-12-26,1000.0553006193034
2003-12-29,1007.7179043949324
2003-12-30,1016.9531568353916
2003-12-31,1015.9633203035045
2004-01-01,1015.9633203035046
2004-01-02,1022.7074476432282
2004-01-05,1036.341451833594
2004-01-06,1020.6003147926975
2004-01-07,1026.6890415324735
2004-01-08,1031.317147801203
2004-01-09,1032.7308095724652
2004-01-12,1033.0885712903992
2004-01-13,1034.9061352445406
2004-01-14,1041.4757082231156
2004-01-15,1037.1635613915898
2004-01-16,1060.5478181275137
2004-01-19,1064.911190111888
2004-01-20,1055.0106515810862
2004-01-21,1057.5815147045064
2004-01-22,1050.3805020967145
2004-01-23,1053.3385040423639
2004-01-26,1058.9934689543072
2004-01-27,1054.2042567613366
2004-01-28,1046.4586500471867
2004-01-29,1053.3153013604885
2004-01-30,1053.0895588877306
2004-02-02,1041.990947554117
2004-02-03,1035.247522876937
2004-02-04,1035.2467802052208
2004-02-05,1030.4863599565501
2004-02-06,1029.3782456788506
2004-02-09,1042.256935462539
2004-02-10,1041.487681421704
2004-02-11,1049.1837829680321
2004-02-12,1038.3765283682387
2004-02-13,1042.6839992499667
2004-02-16,1038.610424959499
2004-02-17,1047.9919084595952
2004-02-18,1048.054674525123
2004-02-19,1055.9937235775142
2004-02-20,1064.0539312985647
2004-02-23,1065.3666245228894
2004-02-24,1059.1776240626302
2004-02-25,1064.527199293889
2004-02-26,1079.7805978368654
2004-02-27,1079.640603450415
2004-03-01,1082.5800184266195
2004-03-02,1100.8364890525395
2004-03-03,1102.6872809362087
2004-03-04,1101.5745201780048
2004-03-05,1084.1472260581954
2004-03-08,1086.3261869815396
2004-03-09,1082.893586787052
2004-03-10,1091.7602588138263
2004-03-11,1084.1594014314285
2004-03-12,1085.5416550824104
2004-03-15,1081.8884294352633
2004-03-16,1069.456972588047
2004-03-17,1089.8291291122955
2004-03-18,1082.9165654797152
2004-03-19,1086.3428248992193
2004-03-22,1082.696259145315
2004-03-23,1085.4729724234535
2004-03-24,1095.8407799677316
2004-03-25,1088.6582186326616
2004-03-26,1099.5102479741388
2004-03-29,1091.5516414723077
2004-03-30,1096.2670752644085
2004-03-31,1096.3391798188798
2004-04-01,1094.456681935552
2004-04-02,1117.1571941300929
2004-04-05,1139.494331256881
2004-04-06,1133.3877651740645
2004-04-07,1122.9418347860005
2004-04-08,1131.1284087216955
2004-04-09,1129.9889041607616
2004-04-12,1132.8827377975847
2004-04-13,1147.3931971367363
2004-04-14,1132.7045771064857
2004-04-15,1123.089450477563
2004-04-16,1123.4989455049451
2004-04-19,1117.6026061224331
2004-04-20,1137.0693909361942
2004-04-21,1137.660615633815
2004-04-22,1139.1121598152115
2004-04-23,1149.347875298405
2004-04-26,1137.5644040799884
2004-04-27,1135.8795823565647
2004-04-28,1136.7519445650082
2004-04-29,1105.3261763338055
2004-04-30,1097.7340687679905
2004-05-03,1100.3319823355218
2004-05-04,1099.6167792435938
2004-05-05,1108.7434867129007
2004-05-06,1106.962482725169
2004-05-07,1113.3192460228317
2004-05-10,1084.2519536708303
2004-05-11,1085.3107959283648
2004-05-12,1090.1275265371542
2004-05-13,1077.1880116987418
2004-05-14,1067.6296642804023
2004-05-17,1027.004029110194
2004-05-18,1036.662601748216
2004-05-19,1054.091439364365
2004-05-20,1053.4791655757792
2004-05-21,1058.669333411599
2004-05-24,1065.3285047191575
2004-05-25,1049.3840702529685
2004-05-26,1058.0925447317175
2004-05-27,1055.3926628738204
2004-05-28,1056.8565058736847
2004-05-31,1062.2484085173683
2004-06-01,1059.8566126356206
2004-06-02,1051.7222346411975
2004-06-03,1047.9357378129862
2004-06-04,1051.6099641701485
2004-06-07,1059.644841187771
2004-06-08,1064.9986764730033
2004-06-09,1086.4415622614354
2004-06-10,1085.766128260309
2004-06-11,1089.0359296545057
2004-06-14,1077.5930171065384
2004-06-15,1079.3810535908262
2004-06-16,1091.6258687492486
2004-06-17,1085.9945356531953
2004-06-18,1073.671723206614
2004-06-21,1080.789224401139
2004-06-22,1077.679947210721
2004-06-23,1084.7724967098104
2004-06-24,1085.8381661812227
2004-06-25,1093.2107039959537
2004-06-28,1089.206743738376
2004-06-29,1096.2673927734252
2004-06-30,1090.5241729875956
2004-07-01,1099.1036422146474
2004-07-02,1092.4025702600939
2004-07-05,1101.8175269174951
2004-07-06,1110.2353107630088
2004-07-07,1107.3717808593526
2004-07-08,1097.7096671433626
2004-07-09,1106.13745030342
2004-07-12,1105.1556857201308
2004-07-13,1108.8009052080852
2004-07-14,1093.0282416915074
2004-07-15,1089.713286091358
2004-07-16,1087.9131990620642
2004-07-19,1093.424211313643
2004-07-20,1092.2787462065278
2004-07-21,1110.312316984572
2004-07-22,1101.3333030758545
2004-07-23,1108.5841187587828
2004-07-26,1103.313404602075
2004-07-27,1113.5617147095961
2004-07-28,1118.1047071965763
2004-07-29,1119.8331179478294
2004-07-30,1126.1818749050838
2004-08-02,1122.8420104504116
2004-08-03,1121.2918203931915
2004-08-04,1116.2555634898806
2004-08-05,1123.3391178770148
2004-08-06,1099.2514075644435
2004-08-09,1098.398266920937
2004-08-10,1092.315246146142
2004-08-11,1097.485354692666
2004-08-12,1096.6029008989399
2004-08-13,1080.9823981553097
2004-08-16,1081.7767564375574
2004-08-17,1082.6371745147176
2004-08-18,1087.3016795450276
2004-08-19,1086.6582151228693
2004-08-20,1087.5159972313597
2004-08-23,1098.580642224866
2004-08-24,1102.5187617732981
2004-08-25,1108.760477468961
2004-08-26,1116.2919918665923
2004-08-27,1124.954751579214
2004-08-30,1120.1472865753983
2004-08-31,1116.479162925531
2004-09-01,1122.8320152075494
2004-09-02,1137.8670008210443
2004-09-03,1146.5490544450774
2004-09-06,1144.0976456983333
2004-09-07,1150.7171497308927
2004-09-08,1151.3604816014808
2004-09-09,1148.547206668577
2004-09-10,1140.877820458179
2004-09-13,1156.2169485904053
2004-09-14,1159.0203091859182
2004-09-15,1173.7957223201192
2004-09-16,1174.5676707715782
2004-09-17,1173.3066231050602
2004-09-20,1178.1027763191266
2004-09-21,1172.383721921676
2004-09-22,1167.3309852074372
2004-09-23,1158.4086894968075
2004-09-24,1164.9707531258098
2004-09-27,1157.5384706804446
2004-09-28,1150.298361868828
2004-09-29,1152.2398902782015
2004-09-30,1148.5095641437179
2004-10-01,1158.6290728411807
2004-10-04,1191.0738541628837
2004-10-05,1183.1350062162094
2004-10-06,1180.5849096724737
2004-10-07,1182.8243078312819
2004-10-08,1173.2142841520729
2004-10-11,1171.7536775141114
2004-10-12,1165.4781487280238
2004-10-13,1173.4317139330456
2004-10-14,1154.5597555403015
2004-10-15,1150.012200506142
2004-10-18,1144.1849853756682
2004-10-19,1153.779708957532
2004-10-20,1140.1935706096194
2004-10-21,1141.5195325770658
2004-10-22,1144.0810811761291
2004-10-25,1128.7693608047732
2004-10-26,1128.6304060307648
2004-10-27,1126.8847572331433
2004-10-28,1139.8545074581739
2004-10-29,1144.219386134893
2004-11-01,1143.3640416481405
2004-11-02,1156.5856224009678
2004-11-03,1157.6463925505036
2004-11-04,1149.668491947736
2004-11-05,1151.2291206293721
2004-11-08,1146.1327366088474
2004-11-09,1151.9336543262752
2004-11-10,1152.5795235206276
2004-11-11,1155.5642378779814
2004-11-12,1159.3979326706458
2004-11-15,1160.2103164436123
2004-11-16,1155.289248390365
2004-11-17,1162.224262486203
2004-11-18,1162.329454318631
2004-11-19,1157.0477696499518
2004-11-22,1155.1545587907312
2004-11-23,1165.5160712458205
2004-11-24,1162.0945576748325
