Date,AC ASIA PACIFIC MINIMUM VOLATILITY (USD)
2002-04-29,868.0333653225092
2002-04-30,866.4412527249992
2002-05-01,867.3526766796596
2002-05-02,868.2245019790689
2002-05-03,864.0270663479993
2002-05-06,856.7358154164338
2002-05-07,857.676063866286
2002-05-08,865.3719868458368
2002-05-09,868.1295250024174
2002-05-10,865.8472936969122
2002-05-13,863.9431377189733
2002-05-14,868.1938874837084
2002-05-15,873.9814193317076
2002-05-16,877.2301401049037
2002-05-17,875.609607060594
2002-05-20,873.1510810768276
2002-05-21,879.2715871862747
2002-05-22,881.1112691644722
2002-05-23,886.2049174876117
2002-05-24,890.5880910868785
2002-05-27,892.8443173959449
2002-05-28,884.8588968752755
2002-05-29,882.0230467568376
2002-05-30,879.9962706108423
2002-05-31,874.4132333186999
2002-06-03,877.0281405489778
2002-06-04,866.4435530020447
2002-06-05,868.9939202272022
2002-06-06,860.2517224210449
2002-06-07,856.6572731586755
2002-06-10,855.4974238212336
2002-06-11,854.8132574069875
2002-06-12,846.7563235328885
2002-06-13,843.2737839512592
2002-06-14,831.8605472095786
2002-06-17,824.8929748767541
2002-06-18,827.1692553754115
2002-06-19,810.6210719457741
2002-06-20,813.3730830171996
2002-06-21,810.7461670253501
2002-06-24,809.3821059811589
2002-06-25,808.8290138823762
2002-06-26,786.693263667805
2002-06-27,792.9906820055191
2002-06-28,803.797045698054
2002-07-01,800.8099375512794
2002-07-02,805.6969762432558
2002-07-03,818.4797018721804
2002-07-04,816.1452901739129
2002-07-05,826.8274280537827
2002-07-08,821.1059326112527
2002-07-09,827.5978721416398
2002-07-10,826.6545887073769
2002-07-11,817.4213003749318
2002-07-12,822.1767109601732
2002-07-15,802.4808755614562
2002-07-16,790.5745479907273
2002-07-17,789.8817846203748
2002-07-18,791.7559369392195
2002-07-19,780.2778162792081
2002-07-22,782.3205452797431
2002-07-23,789.2574180076673
2002-07-24,778.857316147016
2002-07-25,771.1479552388055
2002-07-26,759.618971037143
2002-07-29,769.129668668345
2002-07-30,773.8001862079105
2002-07-31,776.7050831647796
2002-08-01,774.2337177089585
2002-08-02,773.3425266706362
2002-08-05,768.573228953641
2002-08-06,770.6505206793391
2002-08-07,782.0247362412113
2002-08-08,783.9771787248831
2002-08-09,793.1581586180675
2002-08-12,786.6543314758754
2002-08-13,786.7865522340933
2002-08-14,790.7693719071802
2002-08-15,799.1947378614291
2002-08-16,795.0427003660884
2002-08-19,788.0216001893413
2002-08-20,786.9917096965502
2002-08-21,782.4859482461133
2002-08-22,789.9713695546549
2002-08-23,786.9232285384354
2002-08-26,796.4808762120433
2002-08-27,790.8231543041018
2002-08-28,784.2331510908333
2002-08-29,776.6682123661745
2002-08-30,779.9430448185695
2002-09-02,774.6053385365587
2002-09-03,757.3918187205369
2002-09-04,750.5306133251419
2002-09-05,755.5537023445203
2002-09-06,756.2131975664961
2002-09-09,762.8472073272849
2002-09-10,767.1962052707138
2002-09-11,767.8641271806551
2002-09-12,767.473622456701
2002-09-13,758.9873504345727
2002-09-16,757.0290024013328
2002-09-17,770.0817435100578
2002-09-18,761.5378189639131
2002-09-19,763.604121475277
2002-09-20,749.8104888801059
2002-09-23,744.6493411720306
2002-09-24,745.608988518415
2002-09-25,739.0858958924536
2002-09-26,746.3835828123754
2002-09-27,752.9775006698845
2002-09-30,740.9587866415377
2002-10-01,734.8226887812799
2002-10-02,731.6098118448008
2002-10-03,728.1527816925246
2002-10-04,733.7197339158804
2002-10-07,715.8794337111399
2002-10-08,719.5895146058538
2002-10-09,710.5441048309169
2002-10-10,707.0369332345674
2002-10-11,709.449202558922
2002-10-14,709.1645103657681
2002-10-15,724.0670435433922
2002-10-16,727.764511907265
2002-10-17,736.8650324486727
2002-10-18,739.698387869769
2002-10-21,738.9107533640284
2002-10-22,724.8059571078369
2002-10-23,735.3742215709102
2002-10-24,733.1264359570657
2002-10-25,734.5348041170196
2002-10-28,732.3619755149036
2002-10-29,729.5591213392357
2002-10-30,733.1763078294107
2002-10-31,728.7720762451648
2002-11-01,724.0748722634685
2002-11-04,727.8067649602131
2002-11-05,729.7548133231738
2002-11-06,733.8413792404136
2002-11-07,729.0663822824147
2002-11-08,724.8902189787722
2002-11-11,716.3272264994401
2002-11-12,720.0335097332619
2002-11-13,716.7967362137517
2002-11-14,716.180781260777
2002-11-15,722.792859523344
2002-11-18,714.0071564864198
2002-11-19,707.9597553682047
2002-11-20,713.2420681947424
2002-11-21,717.738331626775
2002-11-22,723.3202044898262
2002-11-25,733.4661434424603
2002-11-26,729.1468542817049
2002-11-27,732.8533061544092
2002-11-28,734.751008063241
2002-11-29,735.0799384202592
2002-12-02,727.0256656753899
2002-12-03,724.9448833269176
2002-12-04,717.3795977765343
2002-12-05,713.2000490921843
2002-12-06,710.7426973593743
2002-12-09,713.4010314177134
2002-12-10,711.476695110607
2002-12-11,709.0836314555074
2002-12-12,708.1887651401915
2002-12-13,706.1398383127663
2002-12-16,703.9078671844339
2002-12-17,700.5848592730346
2002-12-18,694.315319366894
2002-12-19,701.212972325618
2002-12-20,702.0052014186041
2002-12-23,702.8623983196169
2002-12-24,701.0456982877122
2002-12-25,699.7081801006888
2002-12-26,706.4519030921319
2002-12-27,705.0735253971081
2002-12-30,704.3075314074613
2002-12-31,701.1446875911777
2003-01-01,701.2077571191213
2003-01-02,706.5842648180794
2003-01-03,706.2388404655146
2003-01-06,716.9149121474894
2003-01-07,710.7376307937509
2003-01-08,709.0444527180651
2003-01-09,705.7548723556201
2003-01-10,702.5554313355199
2003-01-13,704.7350028039291
2003-01-14,708.8101401049081
2003-01-15,714.4772725151453
2003-01-16,713.1520130306162
2003-01-17,707.2402240730243
2003-01-20,704.5638284455608
2003-01-21,704.4599178597131
2003-01-22,697.0679330039721
2003-01-23,701.381530800744
2003-01-24,693.2462420194285
2003-01-27,684.7640114721356
2003-01-28,682.6118768389698
2003-01-29,676.3690930906359
2003-01-30,678.9431656550022
2003-01-31,676.1569551018478
2003-02-03,679.2509188631897
2003-02-04,675.9780748867846
2003-02-05,678.6963550468749
2003-02-06,674.5676925365387
2003-02-07,672.629432209773
2003-02-10,672.2095806918708
2003-02-11,672.8665982046881
2003-02-12,676.8451925093225
2003-02-13,667.1494305940478
2003-02-14,671.1633480190953
2003-02-17,679.4717412332582
2003-02-18,685.408262471207
2003-02-19,683.8770430455703
2003-02-20,677.8812856988785
2003-02-21,673.0644454054041
2003-02-24,682.3364760222606
2003-02-25,673.5500002389492
2003-02-26,673.5795357952242
2003-02-27,673.7962588619588
2003-02-28,671.1828976508083
2003-03-03,673.0236244789355
2003-03-04,671.0965544589664
2003-03-05,666.5916048497255
2003-03-06,662.1650796817016
2003-03-07,652.7279005837385
2003-03-10,649.4765809809853
2003-03-11,640.0715403525677
2003-03-12,642.1516059045251
2003-03-13,644.4282847202155
2003-03-14,654.7844767550245
2003-03-17,655.8421203144862
2003-03-18,664.3053565609519
2003-03-19,668.068273318963
2003-03-20,674.0763675468176
2003-03-21,674.6525518648858
2003-03-24,680.5586154953932
2003-03-25,675.3055467499631
2003-03-26,681.4995851545817
2003-03-27,681.8995537557201
2003-03-28,677.1907749022578
2003-03-31,659.5437758559319
2003-04-01,663.2334398365741
2003-04-02,670.2421830061254
2003-04-03,670.4462537918196
2003-04-04,676.4504569763342
2003-04-07,687.7625941954202
2003-04-08,682.6897707917543
2003-04-09,678.9414220173186
2003-04-10,674.5148256074845
2003-04-11,671.3671688800881
2003-04-14,667.8970334291378
2003-04-15,673.0856123163426
2003-04-16,670.0827917793476
2003-04-17,667.9321215941643
2003-04-18,668.4711869890181
2003-04-21,669.8983307444527
2003-04-22,662.3703974248066
2003-04-23,661.6129366909115
2003-04-24,658.1992955142667
2003-04-25,651.3285329532931
2003-04-28,649.8324116533202
2003-04-29,653.0710409587172
2003-04-30,655.4515374223735
2003-05-01,653.0338820282185
2003-05-02,654.9944734433589
2003-05-05,654.3028672220954
2003-05-06,658.3185067201587
2003-05-07,663.8579720523429
2003-05-08,654.8417571828418
2003-05-09,657.1984372615734
2003-05-12,656.8041346440699
2003-05-13,659.9031775594124
2003-05-14,663.6065089424667
2003-05-15,661.3346727474087
2003-05-16,657.1712225426879
2003-05-19,646.143552008991
2003-05-20,650.0817350890192
2003-05-21,644.7069985686555
2003-05-22,649.952627652979
2003-05-23,652.4111546957917
2003-05-26,650.6377092898687
2003-05-27,644.2295505233118
2003-05-28,649.0458971138548
2003-05-29,649.9003814306432
2003-05-30,650.0445337904621
2003-06-02,658.0291373029888
2003-06-03,658.3626669244657
2003-06-04,662.133685625735
2003-06-05,657.4395406607524
2003-06-06,664.0600496222329
2003-06-09,662.9798867557041
2003-06-10,668.9820379411755
2003-06-11,667.6023234711953
2003-06-12,671.8360663390885
2003-06-13,672.7661353449283
2003-06-16,669.2469425064482
2003-06-17,676.5300905350372
2003-06-18,684.5291621571373
2003-06-19,684.6120075155206
2003-06-20,690.383034737218
2003-06-23,697.2877372302461
2003-06-24,689.1622274582307
2003-06-25,688.2041524983189
2003-06-26,688.5787912171439
2003-06-27,694.0825696876857
2003-06-30,685.6589831124181
2003-07-01,689.5374356413852
2003-07-02,705.9322086498598
2003-07-03,714.3316563519712
2003-07-04,712.1324006068537
2003-07-07,724.1271188510041
2003-07-08,722.5026822379319
2003-07-09,724.5319327712798
2003-07-10,723.2743751247069
2003-07-11,720.3122047403986
2003-07-14,728.4867649885967
2003-07-15,726.52214866784
2003-07-16,726.103363381872
2003-07-17,719.5797638470543
2003-07-18,716.735299663319
2003-07-21,712.4997794964181
2003-07-22,705.9427119896429
2003-07-23,705.6299649349793
2003-07-24,705.5474313037296
2003-07-25,702.7223555955244
2003-07-28,709.7715251171202
2003-07-29,706.9390290032526
2003-07-30,704.0927312062934
2003-07-31,711.7556314515409
2003-08-01,715.0287466110813
2003-08-04,704.1887827045051
2003-08-05,700.0479163177465
2003-08-06,697.4253463043535
2003-08-07,699.9408698912919
2003-08-08,705.353709142499
2003-08-11,712.9662302148979
2003-08-12,718.0567088113114
2003-08-13,723.1596222049851
2003-08-14,729.449404431543
2003-08-15,730.0853048239052
2003-08-18,739.4959161618074
2003-08-19,745.9505382227127
2003-08-20,754.2868545516352
2003-08-21,768.7982460496108
2003-08-22,775.7966749081914
2003-08-25,771.7792955443516
2003-08-26,769.7052453371465
2003-08-27,766.4596149270534
2003-08-28,763.7904199129779
2003-08-29,768.2247324583374
2003-09-01,777.0755455407327
2003-09-02,784.4849683080578
2003-09-03,790.3691122032114
2003-09-04,785.9453185400328
2003-09-05,778.911741343186
2003-09-08,777.4677089094382
2003-09-09,777.7053745155317
2003-09-10,770.9950668030501
2003-09-11,766.4101155844074
2003-09-12,764.91701115014
2003-09-15,765.0573721804294
2003-09-16,782.4479975579566
2003-09-17,783.9398261901766
2003-09-18,787.7488850233512
2003-09-19,789.7570782215728
2003-09-22,781.4400018546158
2003-09-23,783.0395698835497
2003-09-24,791.411677843546
2003-09-25,778.8436966007919
2003-09-26,777.3041986932581
2003-09-29,771.3031092640301
2003-09-30,763.2203356976473
2003-10-01,769.3004946151088
2003-10-02,783.9286210739514
2003-10-03,793.7271907496857
2003-10-06,790.1995739305165
2003-10-07,793.4963475976182
2003-10-08,786.1830497211502
2003-10-09,799.0381177073729
2003-10-10,800.5261048073926
2003-10-13,809.4475065652053
2003-10-14,807.022359972572
2003-10-15,808.8373253271144
2003-10-16,812.3795738493135
2003-10-17,814.1378652233083
2003-10-20,813.324987469149
2003-10-21,813.3362589168416
2003-10-22,804.9636437584202
2003-10-23,782.6420188027028
2003-10-24,781.7231357465656
2003-10-27,794.8791669393577
2003-10-28,806.2564803311163
2003-10-29,810.5265568929681
2003-10-30,810.1775100829551
2003-10-31,804.1447205711679
2003-11-03,810.7084173400478
2003-11-04,824.6543024216115
2003-11-05,823.2740316585829
2003-11-06,813.7817493647999
2003-11-07,815.8894078680763
2003-11-10,817.0445116608181
2003-11-11,805.4126241054703
2003-11-12,795.7301352475307
2003-11-13,798.9002980158564
2003-11-14,791.2342615867219
2003-11-17,774.6522048810936
2003-11-18,772.516526447229
2003-11-19,763.5886514507339
2003-11-20,771.0737159214218
2003-11-21,770.9173883623695
2003-11-24,778.9236236102519
2003-11-25,780.0066596878278
2003-11-26,779.4417485452976
2003-11-27,778.2980757447434
2003-11-28,772.0907944877841
2003-12-01,784.3128213811917
2003-12-02,779.9432632453238
2003-12-03,780.3075917842442
2003-12-04,787.3958045316261
2003-12-05,782.4369642862046
2003-12-08,774.7870689027499
2003-12-09,779.7967939780101
2003-12-10,772.1034247578906
2003-12-11,781.9924569712836
2003-12-12,779.5092510557489
2003-12-15,784.8717306592309
2003-12-16,777.5792670509472
2003-12-17,770.1279585440939
2003-12-18,770.0345890602233
2003-12-19,777.6911419077406
2003-12-22,779.9042368376382
2003-12-23,780.2434328926264
2003-12-24,778.6970073739336
2003-12-25,777.6429339181151
2003-12-26,779.3555794296084
2003-12-29,779.8338588183663
2003-12-30,783.3329840373402
2003-12-31,778.5552686605623
2004-01-01,779.1782067080918
2004-01-02,785.134178332829
2004-01-05,791.2761097003817
2004-01-06,788.9651995552753
2004-01-07,791.7865207381692
2004-01-08,791.7199254739107
2004-01-09,786.4793360141015
2004-01-12,788.332701936095
2004-01-13,788.5106777833623
2004-01-14,794.7274984317522
2004-01-15,792.7198624930331
2004-01-16,805.5688285347443
2004-01-19,806.7153795009458
2004-01-20,798.9128152672071
2004-01-21,796.5269814166179
2004-01-22,795.7146813743042
2004-01-23,801.100676677701
2004-01-26,809.3420400467752
2004-01-27,809.361700607933
2004-01-28,807.7900998984828
2004-01-29,813.4048007903314
2004-01-30,809.0405453927546
2004-02-02,809.8329286718202
2004-02-03,802.3580616821138
2004-02-04,799.4048384846042
2004-02-05,795.1532151415853
2004-02-06,790.7981851400554
2004-02-09,794.9721568933448
2004-02-10,794.8056987624739
2004-02-11,797.1889166359067
2004-02-12,795.1747773826088
2004-02-13,801.0717522858915
2004-02-16,802.5359094524116
2004-02-17,802.1095448577538
2004-02-18,800.8193447769223
2004-02-19,806.3778790626413
2004-02-20,802.3180940961879
2004-02-23,806.9272361625046
2004-02-24,797.2362377165673
2004-02-25,803.802789258565
2004-02-26,812.6821792730452
2004-02-27,823.5640551010781
2004-03-01,836.3211642067755
2004-03-02,842.6934764155959
2004-03-03,847.4389954129632
2004-03-04,843.7334087081535
2004-03-05,832.9918622856104
2004-03-08,832.9714960291955
2004-03-09,836.6230057890914
2004-03-10,840.374943738064
2004-03-11,832.2448927817927
2004-03-12,829.3430616220204
2004-03-15,830.9604301007342
2004-03-16,831.8464931582395
2004-03-17,855.0306825382154
2004-03-18,856.3632830208355
2004-03-19,855.7955328651514
2004-03-22,844.5738894135607
2004-03-23,849.4387542802176
2004-03-24,861.8150608586295
2004-03-25,869.2640578917833
2004-03-26,884.0730234259481
2004-03-29,884.544040643558
2004-03-30,882.921347614381
2004-03-31,887.1347487709397
2004-04-01,883.4829482075858
2004-04-02,896.0144399415609
2004-04-05,903.2411591119935
2004-04-06,900.3612291469453
2004-04-07,898.1273853938158
2004-04-08,899.7547334173121
2004-04-09,894.8495505334499
2004-04-12,902.7444362469679
2004-04-13,910.1309735502482
2004-04-14,895.079056402134
2004-04-15,886.0998599568102
2004-04-16,886.6601618772991
2004-04-19,882.9303963707586
2004-04-20,895.8528379797601
2004-04-21,890.3374559636419
2004-04-22,891.356108052493
2004-04-23,903.8101548106956
2004-04-26,903.4812971762477
2004-04-27,890.9128460546482
2004-04-28,892.4977351224451
2004-04-29,878.2966464098444
2004-04-30,860.6452446614594
2004-05-03,860.323346382497
2004-05-04,858.6318408247869
2004-05-05,859.5177697965112
2004-05-06,854.256863205393
2004-05-07,847.2199874145028
2004-05-10,815.4336809720254
2004-05-11,819.6801535867688
2004-05-12,828.5489983205454
2004-05-13,816.0349821730778
2004-05-14,809.7296906831095
2004-05-17,782.2216890270123
2004-05-18,792.5194048434754
2004-05-19,812.8306123858066
2004-05-20,813.3249589211283
2004-05-21,823.4231969696469
2004-05-24,828.5454210629069
2004-05-25,818.3398379145953
2004-05-26,830.4988532676338
2004-05-27,826.2515077631003
2004-05-28,832.8098278374305
2004-05-31,832.0168056544585
2004-06-01,834.7536933611376
2004-06-02,827.3347883328149
2004-06-03,814.2142757881719
2004-06-04,819.315740750622
2004-06-07,837.5310384739817
2004-06-08,843.0001908681057
2004-06-09,853.1537354751426
2004-06-10,855.9507373240409
2004-06-11,854.6489775806507
2004-06-14,841.0901233542011
2004-06-15,843.3361894201078
2004-06-16,856.3149195513604
2004-06-17,857.0284845766575
2004-06-18,847.3965979603701
2004-06-21,860.0095925763412
2004-06-22,857.4360830909861
2004-06-23,861.756692407207
2004-06-24,870.6456473590378
2004-06-25,870.444283680091
2004-06-28,868.2525750759812
2004-06-29,869.2436111719045
2004-06-30,865.2260724810219
2004-07-01,873.980602797601
2004-07-02,859.4794523313017
2004-07-05,852.5112344022963
2004-07-06,854.2273420321479
2004-07-07,851.2250211901187
2004-07-08,844.3127240459839
2004-07-09,852.7775591317826
2004-07-12,857.7298570431104
2004-07-13,859.3070393025366
2004-07-14,844.2546930897587
2004-07-15,842.5060645572144
2004-07-16,845.5387696926252
2004-07-19,850.4058520609625
2004-07-20,847.8507132144273
2004-07-21,854.1707920561744
2004-07-22,847.2060872512341
2004-07-23,849.5667216686368
2004-07-26,847.8096391295742
2004-07-27,846.2969653642789
2004-07-28,848.0253145512169
2004-07-29,843.7939107015966
2004-07-30,857.1035238468737
2004-08-02,859.9031524714045
2004-08-03,856.725769972085
2004-08-04,849.2516259442024
2004-08-05,851.8132720279349
2004-08-06,841.265197439822
2004-08-09,837.3517016002265
2004-08-10,831.4722188635632
2004-08-11,838.9594665339769
2004-08-12,836.4095217367886
2004-08-13,822.2809291564297
2004-08-16,819.5122148699631
2004-08-17,823.2919880983762
2004-08-18,828.7391215020536
2004-08-19,834.1450072267821
2004-08-20,836.5204010969902
2004-08-23,844.5406590646809
2004-08-24,847.4309371405511
2004-08-25,852.5032342522774
2004-08-26,857.3168330401487
2004-08-27,865.3227114929728
2004-08-30,862.9104826494687
2004-08-31,855.181835301331
2004-09-01,860.3691883436493
2004-09-02,861.2815026500393
2004-09-03,857.252244085166
2004-09-06,865.1130818275766
2004-09-07,869.451098362509
2004-09-08,867.2575171200635
2004-09-09,856.974082099422
2004-09-10,850.6021417261504
2004-09-13,857.3210547105424
2004-09-14,860.1291151265434
2004-09-15,859.5229008529409
2004-09-16,863.2482726191574
2004-09-17,857.4994983746946
2004-09-20,861.0721440193686
2004-09-21,855.3286072432521
2004-09-22,855.0124389239573
2004-09-23,853.3799678962079
2004-09-24,849.1894958604232
2004-09-27,844.3467790540014
2004-09-28,840.7344308573436
2004-09-29,842.8987537713017
2004-09-30,845.6820408571532
2004-10-01,853.2278545605149
2004-10-04,869.9441129797009
2004-10-05,869.4355486082163
2004-10-06,870.1183849664113
2004-10-07,870.4001683754575
2004-10-08,869.9562079149644
2004-10-11,874.5522318641354
2004-10-12,870.5654296697198
2004-10-13,871.1564564297439
2004-10-14,858.0833806164185
2004-10-15,852.0107445487105
2004-10-18,846.3278601084381
2004-10-19,855.2436630132559
2004-10-20,845.7380016692279
2004-10-21,847.0835410543132
2004-10-22,846.4512302410842
2004-10-25,833.9686255897252
2004-10-26,833.0925758427383
2004-10-27,837.5696369703207
2004-10-28,846.3425767487123
2004-10-29,846.9972535007113
2004-11-01,845.7539728553731
2004-11-02,857.5201748899706
2004-11-03,857.2662149703731
2004-11-04,852.9711509275684
2004-11-05,858.8951354076133
2004-11-08,853.8408025403136
2004-11-09,855.3594440291475
2004-11-10,851.6830782108437
2004-11-11,848.7044067613775
2004-11-12,857.1744574952435
2004-11-15,865.7274528828842
2004-11-16,860.8634720747015
2004-11-17,863.9812069945799
2004-11-18,863.9632277854396
2004-11-19,866.2032412942619
2004-11-22,855.3280821277722
2004-11-23,853.8923513732672
2004-11-24,858.0491486742663
2004-11-25,858.3892019122724
2004-11-26,852.8297663565144
2004-11-29,858.4405182307506
2004-11-30,854.2990325361193
2004-12-01,847.715246279456
2004-12-02,859.1629069678843
2004-12-03,856.8482484050901
2004-12-06,851.3924668444057
2004-12-07,845.988395270982
2004-12-08,843.1476019652785
2004-12-09,838.4275473199775
2004-12-10,836.6385354745119
2004-12-13,839.0932951473688
2004-12-14,842.0555175447158
2004-12-15,844.2090330710544
2004-12-16,851.0879852399704
2004-12-17,857.1091297000775
2004-12-20,851.6802079517212
2004-12-21,853.4147106746759
2004-12-22,857.0568432397234
2004-12-23,852.868233524108
2004-12-24,857.8462461033666
2004-12-27,855.1645486273977
2004-12-28,858.7067844472434
2004-12-29,855.5592433044005
