Date,AC PACIFIC ex JP MINIMUM VOLATILITY(USD)
2001-11-29,940.3074260272685
2001-11-30,937.1297884368439
2001-12-03,946.8250020983504
2001-12-04,948.3668489415835
2001-12-05,966.9434121068849
2001-12-06,972.5209363432897
2001-12-07,980.6374374003282
2001-12-10,977.6984432876873
2001-12-11,975.8880062167237
2001-12-12,978.6883919100367
2001-12-13,967.9662005042525
2001-12-14,960.214549148181
2001-12-17,955.5150789477693
2001-12-18,955.5749086992826
2001-12-19,953.0422371732722
2001-12-20,953.8808623906722
2001-12-21,955.5567557428477
2001-12-24,970.9282660980041
2001-12-25,977.2017021398264
2001-12-26,976.0800818381205
2001-12-27,972.6573746938359
2001-12-28,985.346396962257
2001-12-31,985.1766711959385
2002-01-01,985.1766711959385
2002-01-02,977.0721867853985
2002-01-03,981.0597185083055
2002-01-04,998.7762241551397
2002-01-07,1014.2690180585571
2002-01-08,1010.8363995453745
2002-01-09,1012.2798300157414
2002-01-10,1001.4356875744073
2002-01-11,998.5519350358481
2002-01-14,991.187350533132
2002-01-15,987.6544966989089
2002-01-16,993.9096252217804
2002-01-17,994.1248271926015
2002-01-18,992.8470274166265
2002-01-21,1008.8052211108906
2002-01-22,1007.9466894354765
2002-01-23,1008.7418162516256
2002-01-24,1017.4980368978335
2002-01-25,1043.3704459737494
2002-01-28,1050.8007176832598
2002-01-29,1049.149069292976
2002-01-30,1032.5866491153743
2002-01-31,1045.9725457790314
2002-02-01,1042.8789879877977
2002-02-04,1039.3103067483105
2002-02-05,1032.9988237620728
2002-02-06,1033.4445868164496
2002-02-07,1025.7789924769397
2002-02-08,1030.2123497263526
2002-02-11,1030.858480333572
2002-02-12,1031.6491759147875
2002-02-13,1036.0706580528224
2002-02-14,1056.3779139424507
2002-02-15,1052.3875036178313
2002-02-18,1055.7189807027364
2002-02-19,1044.3846422323827
2002-02-20,1037.1497190894104
2002-02-21,1037.8981057843312
2002-02-22,1028.2191618082827
2002-02-25,1028.3841085657277
2002-02-26,1030.9920054425222
2002-02-27,1044.9750897040312
2002-02-28,1044.4429487950513
2002-03-01,1045.8690362133002
2002-03-04,1056.2705583177276
2002-03-05,1060.4188206080037
2002-03-06,1056.9355274596958
2002-03-07,1058.4711625490424
2002-03-08,1058.646752531645
2002-03-11,1064.1822683935313
2002-03-12,1069.7050239527164
2002-03-13,1062.980021042803
2002-03-14,1058.9806800353374
2002-03-15,1054.3355785024594
2002-03-18,1061.4074217085365
2002-03-19,1061.0289466847803
2002-03-20,1068.8193434144873
2002-03-21,1068.2450979492344
2002-03-22,1077.579239569157
2002-03-25,1077.1538069660216
2002-03-26,1073.0206658231361
2002-03-27,1083.5840583414022
2002-03-28,1091.405989631319
2002-03-29,1088.1471046772253
2002-04-01,1076.0114049901656
2002-04-02,1075.9868929547629
2002-04-03,1077.9766402340213
2002-04-04,1075.9434049240397
2002-04-05,1082.1277515770898
2002-04-08,1082.0672609583125
2002-04-09,1070.2132827608111
2002-04-10,1061.9728870535162
2002-04-11,1062.373411688401
2002-04-12,1072.1293882422206
2002-04-15,1076.4644077353098
2002-04-16,1079.769826938193
2002-04-17,1094.3345361748873
2002-04-18,1094.1143725893169
2002-04-19,1102.4904372938563
2002-04-22,1104.48358012051
2002-04-23,1102.428366506491
2002-04-24,1097.392593444186
2002-04-25,1081.358907473741
2002-04-26,1082.49860683139
2002-04-29,1067.8737001765599
2002-04-30,1064.5227570432003
2002-05-01,1062.3298756905767
2002-05-02,1067.9095037956406
2002-05-03,1062.2293479247926
2002-05-06,1043.5838131496635
2002-05-07,1046.4154497183513
2002-05-08,1056.4012877867985
2002-05-09,1056.18323258414
2002-05-10,1051.3713889936007
2002-05-13,1052.8963142098644
2002-05-14,1065.7681717342903
2002-05-15,1074.71441349944
2002-05-16,1072.0158460642892
2002-05-17,1069.0046401770146
2002-05-20,1058.9415400472458
2002-05-21,1054.1716716370809
2002-05-22,1057.229017939327
2002-05-23,1058.8883896746647
2002-05-24,1064.5260851839596
2002-05-27,1068.6767882003126
2002-05-28,1059.627185131855
2002-05-29,1056.7416857417052
2002-05-30,1053.995491287258
2002-05-31,1045.8533895842481
2002-06-03,1047.7508474569927
2002-06-04,1040.5512310841339
2002-06-05,1046.3958669589708
2002-06-06,1042.1382634292029
2002-06-07,1037.97456632678
2002-06-10,1040.4039055138628
2002-06-11,1038.529676436034
2002-06-12,1032.7830641725564
2002-06-13,1035.2654650186907
2002-06-14,1019.5342492092892
2002-06-17,1020.4829457012488
2002-06-18,1019.2445042516994
2002-06-19,1000.5366217741895
2002-06-20,1000.2938438177279
2002-06-21,996.7699592271143
2002-06-24,988.5839775437101
2002-06-25,985.2159063826629
2002-06-26,943.6988587439794
2002-06-27,952.9784907467667
2002-06-28,957.9560731769357
2002-07-01,952.3605172954792
2002-07-02,958.8571595520208
2002-07-03,962.8520293179561
2002-07-04,968.8251251492965
2002-07-05,981.7498455751444
2002-07-08,976.7375539564064
2002-07-09,980.1349826600563
2002-07-10,981.1327951825522
2002-07-11,960.574808348114
2002-07-12,971.9752186292205
2002-07-15,953.5748452505036
2002-07-16,941.378538544454
2002-07-17,932.3857021699331
2002-07-18,934.0012236659411
2002-07-19,918.8405791178292
2002-07-22,914.0569369743953
2002-07-23,929.4540237208568
2002-07-24,904.4843423191261
2002-07-25,902.8319932167659
2002-07-26,896.5499541279198
2002-07-29,911.9379287317252
2002-07-30,922.9079673967007
2002-07-31,929.6478832713215
2002-08-01,921.5168237078385
2002-08-02,914.8591127187251
2002-08-05,890.7017828338003
2002-08-06,900.3123226335262
2002-08-07,912.8636823620459
2002-08-08,915.6055441794999
2002-08-09,922.8755162581199
2002-08-12,921.9770840984526
2002-08-13,926.9297870917713
2002-08-14,920.857790394764
2002-08-15,935.7089985273766
2002-08-16,936.0908528275044
2002-08-19,938.3921004279044
2002-08-20,949.9813851350892
2002-08-21,942.1882864096526
2002-08-22,952.7167376752122
2002-08-23,949.634051450397
2002-08-26,948.0623076155063
2002-08-27,943.6645362690895
2002-08-28,937.2292093965323
2002-08-29,932.9668829744974
2002-08-30,936.6058130863827
2002-09-02,932.1613065314442
2002-09-03,916.2829160387287
2002-09-04,910.1860073189216
2002-09-05,909.7237495412865
2002-09-06,914.884426769434
2002-09-09,921.7219356510658
2002-09-10,933.2854643310028
2002-09-11,938.4686857645506
2002-09-12,938.751093086999
2002-09-13,927.5471655343268
2002-09-16,922.9421089482948
2002-09-17,937.9952039429239
2002-09-18,918.0812884319894
2002-09-19,912.7479120731119
2002-09-20,905.9312347553031
2002-09-23,893.2117946144343
2002-09-24,890.8544548136344
2002-09-25,882.0448765642799
2002-09-26,885.7604115615441
2002-09-27,890.8888433062735
2002-09-30,872.7424015550258
2002-10-01,877.5967213734434
2002-10-02,880.4649062865274
2002-10-03,878.6513729126158
2002-10-04,881.3015366753266
2002-10-07,870.5911918360612
2002-10-08,874.52120263056
2002-10-09,862.6212181517839
2002-10-10,853.8577239288985
2002-10-11,855.8454671361566
2002-10-14,860.2522074689452
2002-10-15,877.7945735564405
2002-10-16,885.1581051884118
2002-10-17,899.5445107822105
2002-10-18,906.6590449273652
2002-10-21,903.3934213963124
2002-10-22,895.6343367830831
2002-10-23,910.6425094399025
2002-10-24,910.3716521651637
2002-10-25,904.7090031373631
2002-10-28,908.1160579341018
2002-10-29,899.6686315497565
2002-10-30,895.4039153641538
2002-10-31,897.3456591046235
2002-11-01,884.3936876236345
2002-11-04,898.7615467417769
2002-11-05,891.3131207470145
2002-11-06,901.9428583344093
2002-11-07,896.6982747521039
2002-11-08,890.9646068330478
2002-11-11,878.1862506348401
2002-11-12,881.5639233002897
2002-11-13,880.1471360319877
2002-11-14,884.7752365530914
2002-11-15,894.3718790140048
2002-11-18,889.3411360660434
2002-11-19,883.4429373152337
2002-11-20,889.5681283158651
2002-11-21,895.258059344233
2002-11-22,901.7732294237185
2002-11-25,905.2420864651954
2002-11-26,901.4115049992149
2002-11-27,899.0680149567693
2002-11-28,901.9498205571099
2002-11-29,904.6612805577284
2002-12-02,905.7636749875238
2002-12-03,904.3085069880415
2002-12-04,894.0634404441689
2002-12-05,896.6517227775338
2002-12-06,890.2058545951425
2002-12-09,894.9660919508119
2002-12-10,886.0678349100352
2002-12-11,881.669697377702
2002-12-12,883.9494782875892
2002-12-13,875.9803221727333
2002-12-16,875.0453613104618
2002-12-17,872.8280464197379
2002-12-18,872.5833551704704
2002-12-19,876.9136659442667
2002-12-20,877.714803578199
2002-12-23,875.2272209894365
2002-12-24,869.5587072270537
2002-12-25,868.2603318483092
2002-12-26,868.091807179378
2002-12-27,857.7014586656405
2002-12-30,846.3490687020817
2002-12-31,845.2751505925495
2003-01-01,845.2751505925495
2003-01-02,856.4817212306787
2003-01-03,862.2791167435277
2003-01-06,871.9639002381065
2003-01-07,873.9647118994352
2003-01-08,879.8663063578784
2003-01-09,872.2723149058975
2003-01-10,874.7532109169009
2003-01-13,881.8938093986857
2003-01-14,883.6598090868291
2003-01-15,884.9663094784512
2003-01-16,883.5579903296148
2003-01-17,876.5684588555346
2003-01-20,876.5171827356005
2003-01-21,871.8062158377336
2003-01-22,865.4991632934974
2003-01-23,865.191240245791
2003-01-24,857.9447487878667
2003-01-27,849.606494140381
2003-01-28,845.4757042735191
2003-01-29,842.0311771708053
2003-01-30,849.6617097659713
2003-01-31,851.2996821703316
2003-02-03,847.7397841210155
2003-02-04,842.7866538152891
2003-02-05,842.967220736044
2003-02-06,832.9604158578147
2003-02-07,829.9901078328049
2003-02-10,831.4209900407903
2003-02-11,830.4558203852215
2003-02-12,831.9222577079597
2003-02-13,815.1600849668976
2003-02-14,815.7411098386663
2003-02-17,832.7536720774714
2003-02-18,836.7722719993396
2003-02-19,834.0567176432907
2003-02-20,826.0668244778343
2003-02-21,826.1212297594399
2003-02-24,839.8551339520468
2003-02-25,828.8903548742156
2003-02-26,828.9936888991119
2003-02-27,828.1986627639326
2003-02-28,826.8890423021187
2003-03-03,830.4811540280417
2003-03-04,825.4081400108694
2003-03-05,813.7085425367369
2003-03-06,809.4429533598418
2003-03-07,798.6130717288885
2003-03-10,795.5047592096374
2003-03-11,785.0845738760561
2003-03-12,781.8015075414706
2003-03-13,788.862080203901
2003-03-14,806.0941882183024
2003-03-17,803.4208156305535
2003-03-18,823.3591413774042
2003-03-19,829.504765151702
2003-03-20,838.7404600870118
2003-03-21,843.5144640262365
2003-03-24,836.8707881787481
2003-03-25,834.4894754860385
2003-03-26,837.2007412511463
2003-03-27,837.2585635087222
2003-03-28,837.3917954887047
2003-03-31,821.582148937372
2003-04-01,820.170480898645
2003-04-02,824.061152561451
2003-04-03,829.3611215767258
2003-04-04,844.1679606022059
2003-04-07,859.3212544036237
2003-04-08,855.906426533931
2003-04-09,849.2574193598655
2003-04-10,849.5013522553193
2003-04-11,855.1572777651959
2003-04-14,849.958584912168
2003-04-15,859.0694552126874
2003-04-16,864.1722810789463
2003-04-17,856.4029307782567
2003-04-18,860.9206112779871
2003-04-21,861.6270288800291
2003-04-22,854.927245276551
2003-04-23,854.3850883536693
2003-04-24,842.4972469757498
2003-04-25,832.2682033204038
2003-04-28,834.6884114621032
2003-04-29,847.4497535390061
2003-04-30,839.1722152844334
2003-05-01,834.5731357180096
2003-05-02,834.1934425675828
2003-05-05,833.6283390080587
2003-05-06,832.3814288430185
2003-05-07,837.1175369595481
2003-05-08,831.6642708327804
2003-05-09,830.6527026851883
2003-05-12,833.1158458287812
2003-05-13,834.7666978775854
2003-05-14,836.1749320824657
2003-05-15,837.1912179119978
2003-05-16,830.7152250212412
2003-05-19,822.6840842579749
2003-05-20,826.0978956104982
2003-05-21,826.2931092722218
2003-05-22,835.7903920333104
2003-05-23,835.9299605911552
2003-05-26,839.8331795098197
2003-05-27,833.3602030319561
2003-05-28,841.1322603231903
2003-05-29,837.9780457459548
2003-05-30,842.532103835691
2003-06-02,855.9562816352542
2003-06-03,855.0708582571143
2003-06-04,862.8434831798019
2003-06-05,853.2587242629053
2003-06-06,859.9868735775353
2003-06-09,858.3248901881132
2003-06-10,863.5052184854172
2003-06-11,864.5775773358844
2003-06-12,875.3023823333349
2003-06-13,876.3681148973708
2003-06-16,873.2996076512192
2003-06-17,886.7135498942483
2003-06-18,895.969870561844
2003-06-19,897.1972259645545
2003-06-20,901.8028329539483
2003-06-23,902.0963245403747
2003-06-24,895.843482752517
2003-06-25,897.52214928505
2003-06-26,899.9561003848526
2003-06-27,905.5355634822712
2003-06-30,897.3789747591377
2003-07-01,898.4112952569945
2003-07-02,910.0941139340648
2003-07-03,917.3712455038087
2003-07-04,917.9924694327115
2003-07-07,936.4528866329058
2003-07-08,929.1262838868172
2003-07-09,921.1192277862287
2003-07-10,918.3949750809318
2003-07-11,923.2639878257036
2003-07-14,937.0253794613332
2003-07-15,933.197044609772
2003-07-16,940.3131895554094
2003-07-17,933.7940688227685
2003-07-18,922.9391274150364
2003-07-21,919.039097974001
2003-07-22,913.7282378415484
2003-07-23,911.7869426859728
2003-07-24,918.3257857653142
2003-07-25,915.9662151921628
2003-07-28,926.7753456023801
2003-07-29,924.4707887839538
2003-07-30,922.1609781020225
2003-07-31,933.7297961845601
2003-08-01,942.4207872230087
2003-08-04,930.0894631698333
2003-08-05,921.1559429510958
2003-08-06,916.2380510489706
2003-08-07,916.0194078030636
2003-08-08,924.9707022664139
2003-08-11,931.1311307548868
2003-08-12,935.461955904719
2003-08-13,945.8799663130902
2003-08-14,950.1907281599105
2003-08-15,951.9697388381595
2003-08-18,962.0052750938702
2003-08-19,967.3827321299605
2003-08-20,970.0718186438987
2003-08-21,985.8146268691844
2003-08-22,993.877840724336
2003-08-25,989.3230970804249
2003-08-26,978.7436043155892
2003-08-27,977.348033659507
2003-08-28,976.0967111736556
2003-08-29,980.5888012441845
2003-09-01,980.7778917931273
2003-09-02,987.438728974376
2003-09-03,989.6363375945699
2003-09-04,984.0440969269337
2003-09-05,978.3339819439587
2003-09-08,977.8376696728935
2003-09-09,973.4800719903978
2003-09-10,968.2376203824759
2003-09-11,971.5394660931715
2003-09-12,963.4363359237808
2003-09-15,964.6939486768345
2003-09-16,975.3517887701336
2003-09-17,973.818036763115
2003-09-18,970.6233365196686
2003-09-19,965.956747463849
2003-09-22,956.7856039391562
2003-09-23,957.4275294673466
2003-09-24,966.5957618541642
2003-09-25,958.5305423604835
2003-09-26,957.0028451145834
2003-09-29,948.9957438420122
2003-09-30,943.0052195007679
2003-10-01,943.4417806485229
2003-10-02,957.9266255251782
2003-10-03,965.2412319386497
2003-10-06,967.1816857302041
2003-10-07,967.8177961995532
2003-10-08,968.3166719534888
2003-10-09,983.6102826917737
2003-10-10,983.0569026624901
2003-10-13,996.741807397456
2003-10-14,988.0421923762042
2003-10-15,995.4076038204793
2003-10-16,999.8286565070966
2003-10-17,1004.1667775580871
2003-10-20,1005.0490211725423
2003-10-21,1009.4589723552563
2003-10-22,1003.7308176832964
2003-10-23,989.6181494585365
2003-10-24,985.3460575461568
2003-10-27,994.5732384026172
2003-10-28,1010.879785767705
2003-10-29,1010.5831972966093
2003-10-30,1015.8328278484505
2003-10-31,1021.984407785774
2003-11-03,1035.9109035757585
2003-11-04,1034.89905663666
2003-11-05,1041.0556860935449
2003-11-06,1036.0087634959934
2003-11-07,1035.2873341263153
2003-11-10,1033.0407877910905
2003-11-11,1024.6519793586097
2003-11-12,1013.6572769471384
2003-11-13,1017.5350415022572
2003-11-14,1011.7554295704699
2003-11-17,996.4042942111347
2003-11-18,995.4947531940614
2003-11-19,990.2734590146023
2003-11-20,990.3960349173907
2003-11-21,989.8596797277106
2003-11-24,998.8199172344945
2003-11-25,1002.4267605793697
2003-11-26,998.0468453845643
2003-11-27,996.5355595512516
2003-11-28,998.7443612795284
2003-12-01,1008.0059686337497
2003-12-02,1002.9860617169776
2003-12-03,1005.7376978227293
2003-12-04,1009.9900952670547
2003-12-05,1002.8104551630022
2003-12-08,998.2891860248103
2003-12-09,1005.7040200111184
2003-12-10,1005.9278892510807
2003-12-11,1009.7255905664091
2003-12-12,1007.4277472983596
2003-12-15,1008.0963870488296
2003-12-16,999.7521906290073
2003-12-17,992.7708652559651
2003-12-18,992.990415437785
2003-12-19,998.249967903326
2003-12-22,997.8197684181587
2003-12-23,999.2940446088603
2003-12-24,1001.6157704635631
2003-12-25,1001.7789086394511
2003-12-26,1001.4269852642815
2003-12-29,1001.9462428786182
2003-12-30,1010.1568644339469
2003-12-31,1009.4923010511088
2004-01-01,1009.4923010511088
2004-01-02,1022.1736182015089
2004-01-05,1023.2192577957186
2004-01-06,1021.3772700502541
2004-01-07,1027.5370951182765
2004-01-08,1027.7667849351321
2004-01-09,1028.592623224306
2004-01-12,1029.4979848222426
2004-01-13,1030.8955437410452
2004-01-14,1039.160325808458
2004-01-15,1038.0627975483415
2004-01-16,1050.9572655957245
2004-01-19,1048.5251443597604
2004-01-20,1046.1911744104766
2004-01-21,1047.0951067343753
2004-01-22,1045.5983997144815
2004-01-23,1049.1643778474913
2004-01-26,1059.0410514801515
2004-01-27,1058.5537003143404
2004-01-28,1052.8707232034717
2004-01-29,1054.4635701230839
2004-01-30,1050.7732819492742
2004-02-02,1044.3812518434745
2004-02-03,1040.1740743917578
2004-02-04,1038.6325312661984
2004-02-05,1034.169487971933
2004-02-06,1035.0758971137604
2004-02-09,1051.7063385350123
2004-02-10,1050.1310601721048
2004-02-11,1056.921773555751
2004-02-12,1056.4697382565516
2004-02-13,1065.003375126367
2004-02-16,1067.3102277973956
2004-02-17,1069.6722467152374
2004-02-18,1072.2167235917368
2004-02-19,1082.850076816294
2004-02-20,1079.9076577774326
2004-02-23,1075.4317200209744
2004-02-24,1067.4624494133006
2004-02-25,1076.2110927610092
2004-02-26,1088.8552005397542
2004-02-27,1095.2848527833746
2004-03-01,1102.4134287816632
2004-03-02,1117.4263852199115
2004-03-03,1111.530239784304
2004-03-04,1115.9238283660484
2004-03-05,1103.0685983818255
2004-03-08,1106.5157842616409
2004-03-09,1109.2238424506188
2004-03-10,1104.9647899944575
2004-03-11,1091.350615993984
2004-03-12,1088.0104802396347
2004-03-15,1087.1509776862445
2004-03-16,1086.435895667506
2004-03-17,1105.7912469165844
2004-03-18,1098.706577764844
2004-03-19,1106.885427564809
2004-03-22,1090.323286459469
2004-03-23,1094.6684746614899
2004-03-24,1101.024305719825
2004-03-25,1096.6534589898688
2004-03-26,1110.8348346543528
2004-03-29,1111.597608346565
2004-03-30,1117.4889312291498
2004-03-31,1118.3097650714928
2004-04-01,1117.8221820607869
2004-04-02,1131.1864946844464
2004-04-05,1142.03854084594
2004-04-06,1143.2602303214996
2004-04-07,1136.5118074790678
2004-04-08,1141.995579703642
2004-04-09,1138.5205811418841
2004-04-12,1148.9682275454625
2004-04-13,1155.977649252283
2004-04-14,1130.3523243770878
2004-04-15,1129.6861236752998
2004-04-16,1123.0667068036398
2004-04-19,1127.0934808653933
2004-04-20,1134.968704031598
2004-04-21,1129.5180739824661
2004-04-22,1123.979401866696
2004-04-23,1140.5092050946657
2004-04-26,1130.1418298541776
2004-04-27,1123.3487466333368
2004-04-28,1123.0410400329088
2004-04-29,1092.051441837982
2004-04-30,1078.1770527928984
2004-05-03,1076.8383658999496
2004-05-04,1079.6491151470743
2004-05-05,1073.4578722742485
2004-05-06,1073.3162978799917
2004-05-07,1073.1244117869833
2004-05-10,1040.4635901166814
2004-05-11,1047.6401390438114
2004-05-12,1053.2705885876449
2004-05-13,1043.620144744944
2004-05-14,1029.2030689026276
2004-05-17,1001.34409001873
2004-05-18,1008.6637924936656
2004-05-19,1034.086793567742
2004-05-20,1033.294407938637
2004-05-21,1044.9197080465908
2004-05-24,1049.5611569642751
2004-05-25,1043.290139808326
2004-05-26,1050.7958836516013
2004-05-27,1057.8076292150588
2004-05-28,1062.5906838388319
2004-05-31,1062.0808839125584
2004-06-01,1062.1793019960262
2004-06-02,1050.296727262936
2004-06-03,1034.020047556252
2004-06-04,1040.9945216535064
2004-06-07,1059.1843199258312
2004-06-08,1062.697727491574
2004-06-09,1067.3212118873537
2004-06-10,1068.2517707695818
2004-06-11,1066.7210040666425
2004-06-14,1051.6118938036375
2004-06-15,1051.979787277235
2004-06-16,1064.1092177260732
2004-06-17,1064.2414407558485
2004-06-18,1054.8616292682154
2004-06-21,1062.493476536726
2004-06-22,1057.6442285892115
2004-06-23,1061.5403159024265
2004-06-24,1070.914613863693
2004-06-25,1075.0146358690959
2004-06-28,1066.3197256271883
2004-06-29,1067.0931518120963
2004-06-30,1071.8952154023584
2004-07-01,1078.7235420112345
2004-07-02,1067.2561130930915
2004-07-05,1072.169546732628
2004-07-06,1079.5543770612774
2004-07-07,1083.8583285078587
2004-07-08,1073.4489525991323
2004-07-09,1075.2781222918816
2004-07-12,1076.9284259289223
2004-07-13,1079.2334630140679
2004-07-14,1066.3959830388721
2004-07-15,1064.780615457963
2004-07-16,1067.0859383953061
2004-07-19,1075.954115670679
2004-07-20,1072.566655502553
2004-07-21,1084.5451073559998
2004-07-22,1075.7250992637005
2004-07-23,1078.971084577971
2004-07-26,1076.6469503487072
2004-07-27,1083.4481825592566
2004-07-28,1085.955303100494
2004-07-29,1078.959225024119
2004-07-30,1090.2371884691424
2004-08-02,1091.50916813166
2004-08-03,1092.9237903792396
2004-08-04,1091.6330702823032
2004-08-05,1098.2364947480542
2004-08-06,1082.1113968095135
2004-08-09,1082.1672981879665
2004-08-10,1076.506219777377
2004-08-11,1082.6980972984782
2004-08-12,1083.2144954922196
2004-08-13,1072.146074799654
2004-08-16,1070.4132479640023
2004-08-17,1068.9112508893006
2004-08-18,1076.82522714664
2004-08-19,1088.6452545035816
2004-08-20,1093.313309070919
2004-08-23,1102.0874009041677
2004-08-24,1098.5411534670238
2004-08-25,1103.811414143723
2004-08-26,1107.201582064339
2004-08-27,1118.32494520503
2004-08-30,1116.0353765331183
2004-08-31,1111.6825233902293
2004-09-01,1119.1223822271825
2004-09-02,1117.5524417246738
2004-09-03,1118.9262634863635
2004-09-06,1121.5104410683175
2004-09-07,1125.1579287473842
2004-09-08,1120.0865056605708
2004-09-09,1113.058081904029
2004-09-10,1114.7645011700101
2004-09-13,1125.600141092383
2004-09-14,1129.5352578457534
2004-09-15,1133.3395840984
2004-09-16,1139.9876781796365
2004-09-17,1133.3015411434271
2004-09-20,1140.993150479553
2004-09-21,1136.4096993115936
2004-09-22,1141.237172335247
2004-09-23,1140.3034955461435
2004-09-24,1138.038100246263
2004-09-27,1134.4549477436508
2004-09-28,1135.8439468124368
2004-09-29,1134.9754107872375
2004-09-30,1137.731115894528
2004-10-01,1143.3818540822301
2004-10-04,1166.8032663933318
2004-10-05,1166.2940552059256
2004-10-06,1166.8649162305635
2004-10-07,1172.9321321861576
2004-10-08,1166.3975097376715
2004-10-11,1170.9733386426947
2004-10-12,1170.8234869510607
2004-10-13,1169.54411872379
2004-10-14,1156.829986517192
2004-10-15,1149.7438317851363
2004-10-18,1140.8158341303729
2004-10-19,1146.976679362771
2004-10-20,1138.2085755434057
2004-10-21,1139.792523637283
2004-10-22,1139.6822330619123
2004-10-25,1124.7904447082487
2004-10-26,1125.0264771355478
2004-10-27,1133.0310076611022
2004-10-28,1144.6185254983525
2004-10-29,1152.4021937155326
2004-11-01,1151.7601492926465
2004-11-02,1162.90132157501
2004-11-03,1172.8521391242818
2004-11-04,1165.5386312362878
2004-11-05,1170.586563742229
2004-11-08,1163.9790119827876
2004-11-09,1169.598861898564
2004-11-10,1173.3233919998045
2004-11-11,1176.1275789536282
2004-11-12,1182.6368875999503
2004-11-15,1190.9881329458979
2004-11-16,1185.034047588162
2004-11-17,1194.8027005131187
2004-11-18,1196.8778425730961
2004-11-19,1193.3125753912575
2004-11-22,1187.098966491391
2004-11-23,1193.0604246500295
2004-11-24,1198.279868956607
2004-11-25,1198.6615368390505
