Date,AC EUROPE MINIMUM VOLATILITY (USD)
2001-09-27,832.4538497044521
2001-09-28,855.3900687805711
2001-10-01,844.6682720313439
2001-10-02,852.1275438045827
2001-10-03,854.6291527249623
2001-10-04,873.1818317829661
2001-10-05,869.4893538271012
2001-10-08,865.7774803762392
2001-10-09,863.4095769537555
2001-10-10,878.5068025418591
2001-10-11,887.0337868375452
2001-10-12,885.1532197976711
2001-10-15,872.4956110740721
2001-10-16,875.3247470311577
2001-10-17,886.6905134331545
2001-10-18,879.4331852792598
2001-10-19,869.2734524085906
2001-10-22,877.4335159311208
2001-10-23,888.4662752333033
2001-10-24,888.7998774046287
2001-10-25,876.1869014997503
2001-10-26,890.3236147965056
2001-10-29,875.2346399430446
2001-10-30,861.4231267798343
2001-10-31,871.8324313092173
2001-11-01,875.1537265052643
2001-11-02,876.4951540618447
2001-11-05,890.4707184887026
2001-11-06,889.275763170768
2001-11-07,892.7082957861006
2001-11-08,903.652573585748
2001-11-09,897.8032224622773
2001-11-12,884.1061594385349
2001-11-13,901.3971759994639
2001-11-14,899.6222060816943
2001-11-15,895.2029085673133
2001-11-16,897.7486770815577
2001-11-19,906.7058119813377
2001-11-20,900.2010882501336
2001-11-21,903.4078941211899
2001-11-22,907.418509062215
2001-11-23,904.3156209109935
2001-11-26,900.8442910840554
2001-11-27,893.8114556836637
2001-11-28,888.8414456146404
2001-11-29,891.8242660338631
2001-11-30,894.0375470346961
2001-12-03,891.6253041883032
2001-12-04,897.7046537411584
2001-12-05,908.5357048984547
2001-12-06,911.0662655326964
2001-12-07,901.9056692078743
2001-12-10,893.6213970754377
2001-12-11,892.6739913667311
2001-12-12,886.7273260178052
2001-12-13,879.3918752749522
2001-12-14,872.9091989595648
2001-12-17,884.5205155749759
2001-12-18,887.0512799719902
2001-12-19,883.6592459440186
2001-12-20,884.2661360217157
2001-12-21,899.3304810487599
2001-12-24,902.7192676383453
2001-12-25,902.7041216534063
2001-12-26,904.1076591065504
2001-12-27,914.2567731114797
2001-12-28,922.516485891534
2001-12-31,920.6328408315643
2002-01-01,920.6328408315643
2002-01-02,908.2657898609518
2002-01-03,916.7605564563314
2002-01-04,917.742921686936
2002-01-07,911.7916931577513
2002-01-08,907.5992866886537
2002-01-09,908.4187289753924
2002-01-10,904.0115795959831
2002-01-11,909.0482110018224
2002-01-14,897.9920647156696
2002-01-15,905.5393576806027
2002-01-16,901.9264213388168
2002-01-17,912.5699819035516
2002-01-18,911.426705614399
2002-01-21,911.232975658273
2002-01-22,912.9974488981991
2002-01-23,917.090049585882
2002-01-24,922.973288314768
2002-01-25,922.6851184153999
2002-01-28,928.036089050792
2002-01-29,921.2715881447962
2002-01-30,915.1904577544016
2002-01-31,927.0037153807954
2002-02-01,929.9252453271275
2002-02-04,923.8822681238562
2002-02-05,915.7936010641317
2002-02-06,912.8212262097215
2002-02-07,913.0359574381208
2002-02-08,912.9057460704308
2002-02-11,916.3253294882808
2002-02-12,919.5908495160757
2002-02-13,927.5490896411594
2002-02-14,934.4520896520932
2002-02-15,931.664264680647
2002-02-18,927.4341583590959
2002-02-19,916.1638958719078
2002-02-20,913.1838261253673
2002-02-21,916.943118613968
2002-02-22,912.2230814020763
2002-02-25,922.5720638859966
2002-02-26,925.9813716941459
2002-02-27,936.6766931792496
2002-02-28,936.7852989343397
2002-03-01,941.010516593877
2002-03-04,948.2772452450819
2002-03-05,945.5173058719116
2002-03-06,943.9412896394483
2002-03-07,945.415282236593
2002-03-08,949.5385692521229
2002-03-11,948.0385387904341
2002-03-12,945.800618524225
2002-03-13,945.9553009598549
2002-03-14,946.8343971579286
2002-03-15,951.8567505133757
2002-03-18,954.0108481654223
2002-03-19,955.4925770263704
2002-03-20,950.5928721013881
2002-03-21,950.7929410841617
2002-03-22,955.3717444865111
2002-03-25,952.422545852287
2002-03-26,953.4570886058729
2002-03-27,954.8241538786363
2002-03-28,963.594497327283
2002-03-29,963.563741648642
2002-04-01,964.4286936903769
2002-04-02,963.4764231153775
2002-04-03,962.7342404511412
2002-04-04,956.2797800650962
2002-04-05,960.0726974208354
2002-04-08,954.0203026858217
2002-04-09,956.8261729966525
2002-04-10,961.9061770840668
2002-04-11,952.9823374340458
2002-04-12,958.0703886805293
2002-04-15,961.7376880167286
2002-04-16,966.9412835085067
2002-04-17,966.1575425994382
2002-04-18,963.7503956519647
2002-04-19,967.9490277832892
2002-04-22,968.3569179090966
2002-04-23,967.5746235005067
2002-04-24,966.546065578134
2002-04-25,956.9232997416044
2002-04-26,956.8029465804501
2002-04-29,953.8178475931328
2002-04-30,959.5375613750468
2002-05-01,958.2211138085459
2002-05-02,961.1951725311525
2002-05-03,959.9355457581734
2002-05-06,957.5721862699794
2002-05-07,949.519095482957
2002-05-08,961.2767715478565
2002-05-09,958.4740799660337
2002-05-10,953.8439874139311
2002-05-13,960.0262568111488
2002-05-14,965.1928200095135
2002-05-15,966.4693015312826
2002-05-16,964.5027745737019
2002-05-17,957.5252936005477
2002-05-20,955.0001748230853
2002-05-21,953.5918525125226
2002-05-22,944.7143644547933
2002-05-23,947.28120050362
2002-05-24,947.2271073778683
2002-05-27,949.0212921486831
2002-05-28,941.1849852491214
2002-05-29,939.6801214997598
2002-05-30,931.1701708139292
2002-05-31,933.5675462046389
2002-06-03,929.9878271859477
2002-06-04,917.671390508471
2002-06-05,915.505415789334
2002-06-06,913.3645423630055
2002-06-07,906.6643851778119
2002-06-10,909.0524286721804
2002-06-11,913.8940957620293
2002-06-12,900.8645368991779
2002-06-13,894.8928194717573
2002-06-14,873.8944388389951
2002-06-17,896.6913788189443
2002-06-18,892.5986082832669
2002-06-19,882.237707439313
2002-06-20,867.6414525805245
2002-06-21,865.7819698328585
2002-06-24,849.927837472715
2002-06-25,864.9586825803522
2002-06-26,851.4038836495013
2002-06-27,858.6749005023445
2002-06-28,878.5624381910364
2002-07-01,880.6613660380812
2002-07-02,867.1481530894881
2002-07-03,853.5538844982415
2002-07-04,865.4059009465238
2002-07-05,887.1390817252184
2002-07-08,884.623917227417
2002-07-09,876.2893012256885
2002-07-10,857.604112952318
2002-07-11,831.3637137657065
2002-07-12,829.8186690088938
2002-07-15,796.4791742742415
2002-07-16,787.3552219061653
2002-07-17,804.6480498399842
2002-07-18,814.2674164413837
2002-07-19,787.5506231303665
2002-07-22,758.3542491971302
2002-07-23,751.2414870198186
2002-07-24,737.3988572437688
2002-07-25,758.9357354478099
2002-07-26,766.679842722669
2002-07-29,798.999287601723
2002-07-30,797.551049716606
2002-07-31,804.9756463372951
2002-08-01,782.7153907174755
2002-08-02,787.3407207588222
2002-08-05,772.2470769212683
2002-08-06,793.4618953387703
2002-08-07,787.5323828216509
2002-08-08,807.0649625872738
2002-08-09,814.3397177749788
2002-08-12,803.8269118122887
2002-08-13,811.6764616021658
2002-08-14,802.7056502459469
2002-08-15,819.7997816490723
2002-08-16,818.0612738906075
2002-08-19,830.7358213484595
2002-08-20,818.3318377893917
2002-08-21,822.0625111334647
2002-08-22,830.2645143767146
2002-08-23,824.1038064404092
2002-08-26,821.3095036078976
2002-08-27,829.5244323955234
2002-08-28,810.5160849190772
2002-08-29,799.6633149728
2002-08-30,807.4704935897466
2002-09-02,798.2834388235524
2002-09-03,775.7506521744767
2002-09-04,780.3870618651664
2002-09-05,777.6711207102159
2002-09-06,795.6806343273306
2002-09-09,789.8130622569388
2002-09-10,804.706158263547
2002-09-11,813.681007519655
2002-09-12,794.6421826764781
2002-09-13,786.2196116086175
2002-09-16,784.6698502761259
2002-09-17,779.1490134000867
2002-09-18,759.3841628803774
2002-09-19,750.2146639515938
2002-09-20,752.4038900184916
2002-09-23,735.0329646965116
2002-09-24,723.2017482099665
2002-09-25,732.5249629611675
2002-09-26,755.0094225115296
2002-09-27,756.8993121903808
2002-09-30,735.1291918388431
2002-10-01,740.6087597576231
2002-10-02,755.8098029160554
2002-10-03,749.3815101137276
2002-10-04,743.2924398674161
2002-10-07,735.9530778657116
2002-10-08,728.6239944563915
2002-10-09,722.1485321727463
2002-10-10,727.9483095177727
2002-10-11,752.7992837761735
2002-10-14,748.7618577227291
2002-10-15,775.4322836499216
2002-10-16,767.8357915759456
2002-10-17,781.470445672731
2002-10-18,776.6492650261067
2002-10-21,777.8591870914477
2002-10-22,772.3412897379171
2002-10-23,758.0589077167068
2002-10-24,770.1063106191923
2002-10-25,766.7870414410534
2002-10-28,768.8338573999729
2002-10-29,748.2934165562184
2002-10-30,760.1398501571997
2002-10-31,768.6815846216585
2002-11-01,761.306878353187
2002-11-04,775.4866433448137
2002-11-05,774.4723830559933
2002-11-06,771.7004067529898
2002-11-07,764.7442770285203
2002-11-08,760.0439476687612
2002-11-11,759.4747408404181
2002-11-12,764.2719127708212
2002-11-13,757.9980228395475
2002-11-14,765.6939137200748
2002-11-15,767.9416568539875
2002-11-18,769.3889151485195
2002-11-19,766.7146763242937
2002-11-20,764.5109627914405
2002-11-21,779.702235044597
2002-11-22,777.6515600484396
2002-11-25,772.3742107049025
2002-11-26,763.759831674654
2002-11-27,774.9716259024424
2002-11-28,775.6018236676427
2002-11-29,773.8158935479369
2002-12-02,772.0704268646982
2002-12-03,764.2190826828173
2002-12-04,763.9031780493528
2002-12-05,760.9888443543931
2002-12-06,756.7236034075693
2002-12-09,749.858358742298
2002-12-10,752.2805005175144
2002-12-11,759.0034013835559
2002-12-12,753.5371223464803
2002-12-13,748.0173904450514
2002-12-16,757.9898249161654
2002-12-17,752.1499067402211
2002-12-18,745.7916041801977
2002-12-19,747.3596205407318
2002-12-20,750.9197817659889
2002-12-23,753.8388892934719
2002-12-24,753.9602524999306
2002-12-25,754.0557535798299
2002-12-26,753.1819576160059
2002-12-27,739.5913474688989
2002-12-30,747.0221423462366
2002-12-31,750.6700363497964
2003-01-01,750.6700363497964
2003-01-02,762.970698736196
2003-01-03,763.6172456847255
2003-01-06,763.6195672071068
2003-01-07,759.4784911979291
2003-01-08,752.7153960104628
2003-01-09,753.2456086381045
2003-01-10,752.6749421169444
2003-01-13,749.4804261320539
2003-01-14,750.2397112987635
2003-01-15,744.028982840105
2003-01-16,745.1389278709328
2003-01-17,736.5844267760386
2003-01-20,731.7346170870968
2003-01-21,725.7310692389915
2003-01-22,717.7410058044743
2003-01-23,711.8262207831692
2003-01-24,708.2299945599099
2003-01-27,689.7711424608619
2003-01-28,689.4577858871702
2003-01-29,688.8350156343769
2003-01-30,702.2969864680479
2003-01-31,703.8363491898582
2003-02-03,711.6341172511238
2003-02-04,696.343418671973
2003-02-05,703.252364378639
2003-02-06,694.3509144095324
2003-02-07,689.662075945457
2003-02-10,689.226629496413
2003-02-11,698.8894430634258
2003-02-12,688.552962448159
2003-02-13,683.337020325971
2003-02-14,687.4691910078818
2003-02-17,695.5766766503903
2003-02-18,701.536217320853
2003-02-19,692.448976519073
2003-02-20,690.7338658082082
2003-02-21,695.424117237517
2003-02-24,692.8679814921519
2003-02-25,679.7328682034289
2003-02-26,678.2116004773155
2003-02-27,680.7521454844864
2003-02-28,688.4274551529061
2003-03-03,690.0115940727148
2003-03-04,679.7115258834423
2003-03-05,675.5486062570376
2003-03-06,673.768357583567
2003-03-07,663.694568038625
2003-03-10,655.4829140419448
2003-03-11,657.7005772573474
2003-03-12,641.2285705043079
2003-03-13,663.3567238717274
2003-03-14,677.9748634819198
2003-03-17,690.8224424311176
2003-03-18,691.4322491672255
2003-03-19,699.9353621610262
2003-03-20,699.2781070430476
2003-03-21,715.9554012537221
2003-03-24,696.2937576983711
2003-03-25,701.3634592893402
2003-03-26,704.9040802928721
2003-03-27,695.8420608165228
2003-03-28,695.0023562377555
2003-03-31,679.2822530749304
2003-04-01,685.9423738864085
2003-04-02,699.1853643634779
2003-04-03,703.6498589936828
2003-04-04,710.8487667373512
2003-04-07,724.9825117192265
2003-04-08,717.9686463321792
2003-04-09,718.3867288344238
2003-04-10,710.3977561528795
2003-04-11,715.5212608068808
2003-04-14,718.2494225404112
2003-04-15,725.3319267637786
2003-04-16,718.0628050263103
2003-04-17,720.7334655383092
2003-04-18,721.1471179904302
2003-04-21,720.4467384091749
2003-04-22,722.2830163000419
2003-04-23,730.1137644382125
2003-04-24,723.2269570010291
2003-04-25,717.4877228154832
2003-04-28,726.9588392159616
2003-04-29,724.0530086738096
2003-04-30,724.2689112813902
2003-05-01,721.4500209331998
2003-05-02,724.2671689939449
2003-05-05,726.656986637343
2003-05-06,735.6390117720551
2003-05-07,729.0120771632337
2003-05-08,719.4909283075687
2003-05-09,723.471404127404
2003-05-12,725.026929569097
2003-05-13,727.4988237893045
2003-05-14,730.4629424282583
2003-05-15,736.1674416731009
2003-05-16,739.9107045714131
2003-05-19,725.9820601489855
2003-05-20,730.5532061199965
2003-05-21,727.1848092637393
2003-05-22,731.9832628532099
2003-05-23,728.8089008915933
2003-05-26,725.7465061481213
2003-05-27,728.4695398168127
2003-05-28,739.2947096087856
2003-05-29,738.7829147848428
2003-05-30,736.8681815920539
2003-06-02,745.0252850986965
2003-06-03,742.0640637055545
2003-06-04,748.2650194518028
2003-06-05,744.9200543753097
2003-06-06,756.6940167024387
2003-06-09,750.2810415424154
2003-06-10,749.5263617356175
2003-06-11,756.5202441930584
2003-06-12,759.0527535920456
2003-06-13,753.6794737119657
2003-06-16,759.7938384234055
2003-06-17,766.0760135686261
2003-06-18,769.4267255891833
2003-06-19,763.2993878226314
2003-06-20,769.3181338753527
2003-06-23,760.8200966293336
2003-06-24,757.6657569231165
2003-06-25,759.973271200507
2003-06-26,760.1852907436323
2003-06-27,760.1296505728009
2003-06-30,755.7361871416205
2003-07-01,747.8199934440336
2003-07-02,756.1353711298169
2003-07-03,757.432831032425
2003-07-04,755.780515457632
2003-07-07,765.744153432934
2003-07-08,762.118681875458
2003-07-09,755.8897216973454
2003-07-10,753.4293618590713
2003-07-11,760.2963191446862
2003-07-14,767.9676108812054
2003-07-15,760.3648081266834
2003-07-16,754.8044834890044
2003-07-17,752.9729640202014
2003-07-18,754.4022525868368
2003-07-21,750.9197971389184
2003-07-22,754.0930442481074
2003-07-23,756.3486065511638
2003-07-24,763.1964384154921
2003-07-25,760.4161070214024
2003-07-28,763.7566431404473
2003-07-29,760.8512042352601
2003-07-30,763.9651446754743
2003-07-31,766.7495190790133
2003-08-01,761.9626559010732
2003-08-04,758.8252268193971
2003-08-05,760.3781511889716
2003-08-06,756.9426278169242
2003-08-07,761.7871243152389
2003-08-08,768.9263125772894
2003-08-11,771.2828343805947
2003-08-12,774.12320753792
2003-08-13,776.5002579957236
2003-08-14,782.6560176018231
2003-08-15,783.7378880381983
2003-08-18,788.8965750195574
2003-08-19,790.1445261692094
2003-08-20,789.871962849329
2003-08-21,796.4117580627062
2003-08-22,798.5022079859716
2003-08-25,795.4593182200548
2003-08-26,791.0994394231569
2003-08-27,794.9288961856306
2003-08-28,796.1048925615042
2003-08-29,792.2368707718406
2003-09-01,798.5315191046199
2003-09-02,802.3519390727935
2003-09-03,809.5405163690003
2003-09-04,808.4183489051441
2003-09-05,804.2853594379678
2003-09-08,804.0994526619746
2003-09-09,798.9317934886815
2003-09-10,796.9559309046466
2003-09-11,801.0638568926854
2003-09-12,797.6898038962172
2003-09-15,799.2722429878562
2003-09-16,805.2265519567504
2003-09-17,806.6745307122866
2003-09-18,809.680297214744
2003-09-19,804.7112118043755
2003-09-22,795.8299454347738
2003-09-23,797.6848155109374
2003-09-24,799.9157658020013
2003-09-25,796.4666394137982
2003-09-26,793.619374506645
2003-09-29,789.6809589715645
2003-09-30,780.1509803063115
2003-10-01,787.5155118070096
2003-10-02,791.7104489160794
2003-10-03,801.9178462628703
2003-10-06,802.7047320691393
2003-10-07,798.4629080010972
2003-10-08,798.476564707366
2003-10-09,806.2348365809862
2003-10-10,804.0818454559694
2003-10-13,814.9221888259787
2003-10-14,815.3570401830764
2003-10-15,821.2780497981022
2003-10-16,820.6485676400393
2003-10-17,820.1227101387002
2003-10-20,818.90321102626
2003-10-21,817.7832236776479
2003-10-22,806.9560233981597
2003-10-23,802.9429984015061
2003-10-24,804.590686620267
2003-10-27,806.352824770773
2003-10-28,812.5305395348728
2003-10-29,812.92659592212
2003-10-30,815.3019586263185
2003-10-31,814.6654992133929
2003-11-03,826.6814762763273
2003-11-04,827.0502716218552
2003-11-05,826.2838503369712
2003-11-06,826.6737120802884
2003-11-07,831.8026085499176
2003-11-10,828.4865169492799
2003-11-11,824.4613702717087
2003-11-12,824.0578946381714
2003-11-13,825.5535555011986
2003-11-14,829.0525419873356
2003-11-17,821.6997718874962
2003-11-18,820.5878308430916
2003-11-19,816.8413768299641
2003-11-20,815.1794512178641
2003-11-21,817.0761573172828
2003-11-24,827.7993073404378
2003-11-25,829.079968871088
2003-11-26,825.6214669903594
2003-11-27,827.1277051589915
2003-11-28,825.3167519396799
2003-12-01,835.5880849059785
2003-12-02,833.3166260592274
2003-12-03,833.8522542147879
2003-12-04,832.088791361051
2003-12-05,828.8890281958334
2003-12-08,827.3862895733436
2003-12-09,833.4655137357755
2003-12-10,829.4979777999521
2003-12-11,833.1372312098162
2003-12-12,831.2088846064087
2003-12-15,831.711310901697
2003-12-16,828.5474324127634
2003-12-17,829.5474361515957
2003-12-18,835.9894716599266
2003-12-19,838.803975575809
2003-12-22,836.6613267741436
2003-12-23,841.2881143680908
2003-12-24,841.9374771101529
2003-12-25,841.6498051609317
2003-12-26,842.2223396004292
2003-12-29,844.2569428560003
2003-12-30,845.9576714527083
2003-12-31,846.1559529597905
2004-01-01,846.1559529597905
2004-01-02,855.9628937390873
2004-01-05,859.8339932284938
2004-01-06,860.1690552921084
2004-01-07,858.3911010939413
2004-01-08,859.5588031406659
2004-01-09,855.0814229157584
2004-01-12,856.3238162868154
2004-01-13,856.3991687810295
2004-01-14,860.2322346740773
2004-01-15,858.6280172707696
2004-01-16,864.5482079482827
2004-01-19,865.7262980127443
2004-01-20,864.1036688708602
2004-01-21,870.4362983889703
2004-01-22,871.3018076685788
2004-01-23,868.7074373482222
2004-01-26,867.0689891832611
2004-01-27,866.4425967169421
2004-01-28,870.196126899227
2004-01-29,868.9615837070232
2004-01-30,864.4746436613668
2004-02-02,867.2732398451926
2004-02-03,868.8658889896263
2004-02-04,870.6083607049384
2004-02-05,870.9421859449923
2004-02-06,871.9696994880507
2004-02-09,880.157181652333
2004-02-10,880.7988418001285
2004-02-11,883.1691869588304
2004-02-12,884.9357493253088
2004-02-13,886.3409625412495
2004-02-16,889.54045070706
2004-02-17,894.9427419921091
2004-02-18,897.376188637775
2004-02-19,903.5695369826606
2004-02-20,901.8835562790505
2004-02-23,903.4893408918575
2004-02-24,900.3946778996905
2004-02-25,904.7826898698463
2004-02-26,908.6446372338631
2004-02-27,909.9791816099249
2004-03-01,921.1933936481528
2004-03-02,924.2893540272429
2004-03-03,922.4906312483531
2004-03-04,923.6999458966085
2004-03-05,921.3713239197574
2004-03-08,927.0601166965967
2004-03-09,922.2127858199092
2004-03-10,922.3022701164299
2004-03-11,905.8783182217998
2004-03-12,906.8217896863534
2004-03-15,895.1529567465627
2004-03-16,897.240966068059
2004-03-17,905.3285074882191
2004-03-18,899.1130678359903
2004-03-19,905.5848669829923
2004-03-22,894.4220445750915
2004-03-23,894.4621636186905
2004-03-24,895.3929093195306
2004-03-25,901.3817065104336
2004-03-26,900.3148196360784
2004-03-29,907.0108918679284
2004-03-30,908.3658022132879
2004-03-31,909.32072638135
2004-04-01,915.8628027926823
2004-04-02,927.4604517816005
2004-04-05,932.6601281441252
2004-04-06,932.4415113093895
2004-04-07,933.5346270467495
2004-04-08,938.5201741926537
2004-04-09,938.611797433418
2004-04-12,939.5529999794772
2004-04-13,946.483973761006
2004-04-14,932.5285622463156
2004-04-15,933.2722491590039
2004-04-16,941.3753462759862
2004-04-19,943.0948915508767
2004-04-20,947.1644368626067
2004-04-21,939.9820060599038
2004-04-22,942.3436824953643
2004-04-23,944.4040390938447
2004-04-26,947.1855319220929
2004-04-27,944.850366321819
2004-04-28,937.5501773068461
2004-04-29,931.6895481568613
2004-04-30,924.9469944915945
2004-05-03,929.1976340646886
2004-05-04,935.4596908109806
2004-05-05,938.9518467866419
2004-05-06,932.1246709961752
2004-05-07,931.2525532270284
2004-05-10,910.5199174022338
2004-05-11,917.4082505150791
2004-05-12,914.6343851141808
2004-05-13,922.1894028531927
2004-05-14,919.1293525942441
2004-05-17,909.1029329798396
2004-05-18,912.408437449145
2004-05-19,919.6752247688981
2004-05-20,916.5493132906408
2004-05-21,916.9958139859923
2004-05-24,922.603318857389
2004-05-25,921.428859473765
2004-05-26,927.8650214318321
2004-05-27,931.7552342110159
2004-05-28,929.4544255321389
2004-05-31,930.248351552545
2004-06-01,927.257747051146
2004-06-02,932.9186983213547
2004-06-03,936.5823615626222
2004-06-04,939.9570358676057
2004-06-07,944.3247317945294
2004-06-08,945.2780182894252
2004-06-09,947.2513574504802
2004-06-10,948.7803565883239
2004-06-11,947.4467022369308
2004-06-14,938.9679840369288
2004-06-15,944.2675832915911
2004-06-16,951.5315722545419
2004-06-17,955.6783153521337
2004-06-18,957.8704502451461
2004-06-21,958.819059157481
2004-06-22,953.5038142400365
2004-06-23,957.6256135848848
2004-06-24,955.9622731490497
2004-06-25,956.7787244879827
2004-06-28,959.4134153587555
2004-06-29,958.1756605802569
2004-06-30,953.525571422868
2004-07-01,952.8953659514572
2004-07-02,949.5452817272998
2004-07-05,950.1164005938762
2004-07-06,951.0664369940637
2004-07-07,951.192251887979
2004-07-08,954.74536509289
2004-07-09,955.0607685540284
2004-07-12,953.6978684093876
2004-07-13,955.6274949922945
2004-07-14,953.4672355275576
2004-07-15,949.5830993560571
2004-07-16,953.0984443546101
2004-07-19,950.2445671522491
2004-07-20,950.8687807960446
2004-07-21,952.0736440495795
2004-07-22,941.2461361940647
2004-07-23,944.077759949141
2004-07-26,939.1919067659054
2004-07-27,944.0493077053198
2004-07-28,945.0147904817231
2004-07-29,951.274137243143
2004-07-30,954.7671220227376
2004-08-02,956.6399806326294
2004-08-03,961.6102069291549
2004-08-04,959.9288725446268
2004-08-05,961.1225444304955
2004-08-06,947.3978133310782
2004-08-09,941.066617209158
2004-08-10,943.5426911530441
2004-08-11,940.4732013402197
2004-08-12,941.0485240898133
2004-08-13,938.922452208313
2004-08-16,943.8588254170938
2004-08-17,943.3039985169503
2004-08-18,943.3370305832788
2004-08-19,943.45287085846
2004-08-20,942.4505041062473
2004-08-23,950.7210293379477
2004-08-24,949.6241664825315
2004-08-25,952.9593653143062
2004-08-26,957.2852865464301
2004-08-27,964.8257639103426
2004-08-30,964.4634499250385
2004-08-31,960.7802188836893
2004-09-01,966.2517412757799
2004-09-02,970.4666310857207
2004-09-03,977.4488844671752
2004-09-06,978.703798508818
2004-09-07,977.1091650436805
2004-09-08,976.9950659689779
2004-09-09,975.8363273685416
2004-09-10,977.0850267242215
2004-09-13,979.7658837386588
2004-09-14,981.0182169380149
2004-09-15,980.4829405946729
2004-09-16,981.0019716555639
2004-09-17,984.0736203107617
2004-09-20,982.7056994452937
2004-09-21,987.3187042060928
2004-09-22,985.345464974263
2004-09-23,981.7640586241929
2004-09-24,984.5766007797429
2004-09-27,981.7218633660541
2004-09-28,986.3656803857538
2004-09-29,988.6538568485513
2004-09-30,982.816089001628
2004-10-01,992.7793355880794
2004-10-04,999.1017588729563
2004-10-05,999.4482738803943
2004-10-06,997.792963620289
2004-10-07,998.427244931099
2004-10-08,997.6193978947075
2004-10-11,999.6744396933616
2004-10-12,995.6727287024355
2004-10-13,996.4533036307263
2004-10-14,993.365577501893
2004-10-15,992.3441056641725
2004-10-18,990.2993003147668
2004-10-19,996.2488769852002
2004-10-20,990.5941403482365
2004-10-21,994.5938540249616
2004-10-22,995.7691055457084
2004-10-25,984.3806510750603
2004-10-26,985.8018735446425
2004-10-27,995.0205284249985
2004-10-28,996.8800425874898
2004-10-29,995.1573149629444
2004-11-01,1002.9267177044388
2004-11-02,1007.9884237899404
2004-11-03,1010.5060356377356
2004-11-04,1010.7628158310573
2004-11-05,1014.2915641206737
2004-11-08,1013.0257290079471
2004-11-09,1012.7701068637712
2004-11-10,1014.0070630668304
2004-11-11,1019.2393982844607
2004-11-12,1019.7408750910195
2004-11-15,1019.5803391872446
2004-11-16,1016.2174807915571
2004-11-17,1022.6750351469584
2004-11-18,1024.3490515065341
2004-11-19,1019.2378248342628
2004-11-22,1017.0199896829424
2004-11-23,1021.7321138062413
2004-11-24,1022.7376934223985
2004-11-25,1029.6507928390058
2004-11-26,1030.3821900356209
2004-11-29,1031.0139283198118
2004-11-30,1028.710171319478
2004-12-01,1038.2539292985973
2004-12-02,1041.9975076287003
2004-12-03,1039.671328320581
2004-12-06,1037.1619678474087
2004-12-07,1040.5170664124469
2004-12-08,1040.596523969989
2004-12-09,1036.0334488428439
2004-12-10,1038.5858458981004
2004-12-13,1045.5752956664223
2004-12-14,1047.0657891035755
2004-12-15,1048.4751706287695
2004-12-16,1053.3311891405667
2004-12-17,1048.2474001702215
2004-12-20,1052.9386237352517
2004-12-21,1052.3985432592501
2004-12-22,1055.9535849583342
2004-12-23,1055.8973659889875
2004-12-24,1056.8321946683504
2004-12-27,1056.9804627191381
2004-12-28,1057.7765829677282
