Date,ACWI ex USA MINIMUM VOLATILITY (USD)
2002-07-19,805.3926602636488
2002-07-22,789.675543725796
2002-07-23,785.8645998651394
2002-07-24,777.141596562475
2002-07-25,784.510686724944
2002-07-26,785.7223673908594
2002-07-29,808.2240424416657
2002-07-30,809.2574959287049
2002-07-31,816.7772160023187
2002-08-01,803.3939696793758
2002-08-02,806.62387382461
2002-08-05,796.4526430655009
2002-08-06,809.7304174932109
2002-08-07,811.5449867250535
2002-08-08,825.0555701202035
2002-08-09,832.9019050900959
2002-08-12,824.2529702117246
2002-08-13,827.1677895603789
2002-08-14,824.2538512483833
2002-08-15,836.6535271102106
2002-08-16,833.8167729778
2002-08-19,838.1935058108245
2002-08-20,830.9221357933039
2002-08-21,830.0252350594096
2002-08-22,837.8354712545213
2002-08-23,832.2276375641253
2002-08-26,835.5838710036575
2002-08-27,836.9890553108331
2002-08-28,824.8956073710219
2002-08-29,816.803810561325
2002-08-30,823.1480495992153
2002-09-02,816.8231785448074
2002-09-03,796.9819313203373
2002-09-04,797.8018101946627
2002-09-05,798.8736126883529
2002-09-06,809.4394225728057
2002-09-09,810.7006477599293
2002-09-10,819.8311384091585
2002-09-11,824.81720309086
2002-09-12,813.9275317288026
2002-09-13,806.6978966784537
2002-09-16,806.2644712084702
2002-09-17,806.806692796266
2002-09-18,791.8593560479632
2002-09-19,787.2115910666422
2002-09-20,783.3586637032698
2002-09-23,770.2054386025867
2002-09-24,765.9356136796125
2002-09-25,768.9907063089393
2002-09-26,782.5305320288415
2002-09-27,785.9708071564647
2002-09-30,770.7489696670802
2002-10-01,772.2674913989888
2002-10-02,778.2468650333984
2002-10-03,773.5718556730276
2002-10-04,772.4612434255744
2002-10-07,760.6888201916149
2002-10-08,758.7306176037985
2002-10-09,748.913858590188
2002-10-10,751.9272469039819
2002-10-11,765.4542234049569
2002-10-14,763.9700211242114
2002-10-15,784.6795517957449
2002-10-16,780.7994395506479
2002-10-17,792.8351865832653
2002-10-18,792.0601375877425
2002-10-21,792.9483695771908
2002-10-22,783.3568390826692
2002-10-23,782.1244726532738
2002-10-24,787.240862456944
2002-10-25,786.228411460887
2002-10-28,785.2990183891549
2002-10-29,772.6513802939056
2002-10-30,780.6057282708697
2002-10-31,781.5104908992466
2002-11-01,776.4878307843537
2002-11-04,786.5471140952767
2002-11-05,784.7269488074495
2002-11-06,786.3418007877386
2002-11-07,780.385633431647
2002-11-08,776.4714465357592
2002-11-11,771.9324355964262
2002-11-12,775.9843789162172
2002-11-13,770.9539597949529
2002-11-14,775.8757752755035
2002-11-15,780.0154943830058
2002-11-18,776.9573661527176
2002-11-19,772.0014427022213
2002-11-20,774.2800375114591
2002-11-21,784.1946930127988
2002-11-22,785.0735280298824
2002-11-25,786.7103005131877
2002-11-26,780.4587429130501
2002-11-27,788.6310730672409
2002-11-28,788.8904871122944
2002-11-29,787.3402450287517
2002-12-02,784.6221778467263
2002-12-03,780.8493893589724
2002-12-04,778.1887276743641
2002-12-05,775.1652103410848
2002-12-06,771.3185569739343
2002-12-09,770.3785618363988
2002-12-10,772.1091509484653
2002-12-11,774.3728615369188
2002-12-12,771.9408551243997
2002-12-13,769.7180139779074
2002-12-16,774.0547375111177
2002-12-17,769.0633376628365
2002-12-18,762.7772789015694
2002-12-19,767.7269315374866
2002-12-20,769.425166799175
2002-12-23,772.1925293616197
2002-12-24,770.4999765708076
2002-12-25,769.9233282905036
2002-12-26,772.0434122983675
2002-12-27,764.3168327289375
2002-12-30,767.3293221204354
2002-12-31,766.9779666643951
2003-01-01,767.154416240041
2003-01-02,776.4514506255651
2003-01-03,777.5354475932057
2003-01-06,783.3334202940157
2003-01-07,778.3438015493113
2003-01-08,773.8869842264862
2003-01-09,772.0504917683573
2003-01-10,770.5775107880984
2003-01-13,769.2979668037325
2003-01-14,770.6503665515548
2003-01-15,770.615588945047
2003-01-16,770.9909781688316
2003-01-17,763.9399577197765
2003-01-20,761.0281358082295
2003-01-21,757.8569416603249
2003-01-22,751.2225569729627
2003-01-23,750.373313375627
2003-01-24,744.1751676998181
2003-01-27,731.0118162808709
2003-01-28,729.066826348938
2003-01-29,726.2067341216817
2003-01-30,734.8507457929753
2003-01-31,734.819422577903
2003-02-03,739.3731044106485
2003-02-04,730.30149102479
2003-02-05,734.2600127996747
2003-02-06,728.6043689663558
2003-02-07,726.065470149437
2003-02-10,725.8070011374438
2003-02-11,731.4108310230837
2003-02-12,727.7428665728827
2003-02-13,720.0932707193059
2003-02-14,724.0957812100303
2003-02-17,732.7919200096015
2003-02-18,738.5507008042867
2003-02-19,733.0907174249294
2003-02-20,729.4046810199437
2003-02-21,729.476678324025
2003-02-24,733.5756462824688
2003-02-25,724.0986827884353
2003-02-26,723.3968606214864
2003-02-27,725.8526254291264
2003-02-28,727.3127105791674
2003-03-03,728.0667205208865
2003-03-04,722.4762220450291
2003-03-05,718.323897374064
2003-03-06,715.2672344257354
2003-03-07,707.0976845350057
2003-03-10,700.8603051648993
2003-03-11,696.9388996326288
2003-03-12,690.6644027285078
2003-03-13,702.7674590351068
2003-03-14,714.0638205273252
2003-03-17,722.8567102190838
2003-03-18,727.9114242356484
2003-03-19,733.5395208086348
2003-03-20,736.4800901864504
2003-03-21,745.2060934592155
2003-03-24,737.7726994747484
2003-03-25,738.5691173421161
2003-03-26,743.7078611206033
2003-03-27,740.1649875622345
2003-03-28,738.0646243053509
2003-03-31,721.7423556947788
2003-04-01,725.5479957462592
2003-04-02,736.0146685890456
2003-04-03,738.0734161449853
2003-04-04,745.5481684253488
2003-04-07,756.8445156324198
2003-04-08,751.6000290048357
2003-04-09,749.8485213182324
2003-04-10,744.586892691203
2003-04-11,746.6086316298243
2003-04-14,746.5103140211105
2003-04-15,751.2354381396357
2003-04-16,746.2120132076025
2003-04-17,746.5805416031949
2003-04-18,746.5219275565892
2003-04-21,747.734912586989
2003-04-22,745.0198529568255
2003-04-23,748.4787987805801
2003-04-24,742.5241922698133
2003-04-25,737.0753887534515
2003-04-28,741.4767428448521
2003-04-29,741.750494669095
2003-04-30,743.532566854817
2003-05-01,741.25604574828
2003-05-02,743.2674797063665
2003-05-05,743.9547875454817
2003-05-06,748.7014744629025
2003-05-07,748.3749130965813
2003-05-08,740.1961093664702
2003-05-09,743.6102470963122
2003-05-12,745.0322727482566
2003-05-13,747.4235676141262
2003-05-14,752.4296010976024
2003-05-15,754.6001082132026
2003-05-16,753.2288707900153
2003-05-19,741.1219717787999
2003-05-20,746.5020977376892
2003-05-21,742.5704200457136
2003-05-22,747.448220412866
2003-05-23,745.065875368171
2003-05-26,743.242644122347
2003-05-27,741.5185418383168
2003-05-28,748.7449266726443
2003-05-29,748.5380378020016
2003-05-30,747.766508273018
2003-06-02,757.8256330556108
2003-06-03,756.2975082114842
2003-06-04,763.1885008609428
2003-06-05,759.1566200272399
2003-06-06,769.1170223133954
2003-06-09,763.9902463816525
2003-06-10,768.4223186862599
2003-06-11,771.6758519663795
2003-06-12,775.8278186364466
2003-06-13,772.4108864554175
2003-06-16,774.2431485281317
2003-06-17,781.421097193726
2003-06-18,787.5911296573014
2003-06-19,785.4282532276359
2003-06-20,790.7031407045024
2003-06-23,790.0327636053869
2003-06-24,783.9867480156836
2003-06-25,784.9025592748803
2003-06-26,786.0547965733857
2003-06-27,789.0506913356244
2003-06-30,782.2516127877249
2003-07-01,780.4759508505632
2003-07-02,791.7241710899153
2003-07-03,797.5905736960704
2003-07-04,795.7327034492374
2003-07-07,806.6730487349027
2003-07-08,801.8831386518159
2003-07-09,799.2956144566763
2003-07-10,797.2267409582778
2003-07-11,800.0244721089977
2003-07-14,808.6706050419498
2003-07-15,803.053648212517
2003-07-16,801.6077652745754
2003-07-17,798.0284583787657
2003-07-18,796.0396955967184
2003-07-21,792.0547476557867
2003-07-22,789.5351730334243
2003-07-23,789.6877678264684
2003-07-24,792.7390439827033
2003-07-25,791.3126062716503
2003-07-28,796.9037354675743
2003-07-29,794.3938824469948
2003-07-30,794.3493915126066
2003-07-31,800.342750395984
2003-08-01,800.6964726055506
2003-08-04,791.9984971348251
2003-08-05,789.7763969088455
2003-08-06,786.4099974638838
2003-08-07,790.5547544381112
2003-08-08,798.3050391813673
2003-08-11,804.4124472300006
2003-08-12,808.5725625203105
2003-08-13,812.9896064851446
2003-08-14,818.5251810068553
2003-08-15,819.25742820545
2003-08-18,826.3799072347066
2003-08-19,830.1966620599901
2003-08-20,834.1113810901281
2003-08-21,844.6026107866311
2003-08-22,849.3780194534403
2003-08-25,845.6539877790176
2003-08-26,843.8297941775443
2003-08-27,845.0873407129684
2003-08-28,845.1941511423173
2003-08-29,844.6345852007631
2003-09-01,851.8119764447608
2003-09-02,858.5075080361829
2003-09-03,865.0611084447613
2003-09-04,863.2043773522398
2003-09-05,858.0863611768912
2003-09-08,855.0627856543766
2003-09-09,851.3496064177882
2003-09-10,848.0062074690375
2003-09-11,848.3180051792586
2003-09-12,845.2591782565627
2003-09-15,845.5841089610876
2003-09-16,857.1056103104931
2003-09-17,857.2883662085235
2003-09-18,859.446190778227
2003-09-19,859.5333110413064
2003-09-22,852.0946308410298
2003-09-23,854.0995370127856
2003-09-24,860.2203549648539
2003-09-25,851.9566584616246
2003-09-26,848.3963628061633
2003-09-29,842.7826042425713
2003-09-30,834.466551831142
2003-10-01,841.6335085423674
2003-10-02,851.5769351856624
2003-10-03,860.3449075404345
2003-10-06,859.2148338374587
2003-10-07,857.7627337237132
2003-10-08,854.3504694221866
2003-10-09,865.1845654257183
2003-10-10,865.6633968512976
2003-10-13,876.4275078322686
2003-10-14,874.5449905408367
2003-10-15,879.9588809046722
2003-10-16,880.648567906973
2003-10-17,881.3601472122946
2003-10-20,880.6009733349356
2003-10-21,882.3501236155819
2003-10-22,873.3885396774093
2003-10-23,860.5881962510191
2003-10-24,860.3221601271507
2003-10-27,869.3482585423413
2003-10-28,878.6563588237283
2003-10-29,881.0963230751539
2003-10-30,882.3581227553082
2003-10-31,879.8667320258803
2003-11-03,890.1971057662913
2003-11-04,895.9922323316316
2003-11-05,896.6603054655659
2003-11-06,892.528134220064
2003-11-07,896.430362519102
2003-11-10,895.318441721658
2003-11-11,887.8809774103153
2003-11-12,883.1744328727965
2003-11-13,884.5104980030799
2003-11-14,882.5341462541971
2003-11-17,872.5257602848587
2003-11-18,870.0668403505965
2003-11-19,866.7522888498635
2003-11-20,868.5873369395586
2003-11-21,868.1848061622944
2003-11-24,877.1542662236493
2003-11-25,877.6609189536979
2003-11-26,875.5281933489265
2003-11-27,876.1736981535837
2003-11-28,872.2482090729146
2003-12-01,883.4476176759667
2003-12-02,879.7165229369384
2003-12-03,881.1087834773962
2003-12-04,883.0616121616918
2003-12-05,878.9372918791581
2003-12-08,875.2687709493619
2003-12-09,880.761305318425
2003-12-10,874.1621550503723
2003-12-11,881.6864598352423
2003-12-12,878.4104906027785
2003-12-15,878.3385893646839
2003-12-16,872.6097940089492
2003-12-17,869.6504635641553
2003-12-18,874.3256717171851
2003-12-19,878.0337956440618
2003-12-22,878.2827394807973
2003-12-23,881.0509443564464
2003-12-24,881.7017125138618
2003-12-25,881.3587772527704
2003-12-26,883.362429589075
2003-12-29,885.0062646077012
2003-12-30,887.6970312305583
2003-12-31,886.0657970602006
2004-01-01,886.2328028342303
2004-01-02,895.8401585821608
2004-01-05,902.2292640570977
2004-01-06,898.766216860835
2004-01-07,898.8920477800062
2004-01-08,897.6797470738994
2004-01-09,892.8759554714234
2004-01-12,894.2715271829389
2004-01-13,894.88975908137
2004-01-14,897.9101494500466
2004-01-15,895.4858884545424
2004-01-16,907.0358507181
2004-01-19,907.3733606294563
2004-01-20,904.6698018299876
2004-01-21,905.7254302362055
2004-01-22,905.4067171928299
2004-01-23,905.7348466856529
2004-01-26,910.5610647428135
2004-01-27,909.6018126214419
2004-01-28,908.7457981250345
2004-01-29,909.0901972874775
2004-01-30,905.1101745473396
2004-02-02,907.8418305744611
2004-02-03,905.6764834630363
2004-02-04,906.3155828326733
2004-02-05,903.9146216807811
2004-02-06,903.0442538801207
2004-02-09,910.2572452672454
2004-02-10,911.1440545638936
2004-02-11,913.5004268453166
2004-02-12,913.8565225375313
2004-02-13,918.6714504901231
2004-02-16,921.5261772915927
2004-02-17,923.3167966218138
2004-02-18,923.3025997384797
2004-02-19,928.1607322044792
2004-02-20,925.1579772105308
2004-02-23,927.2671298258118
2004-02-24,922.8843907072203
2004-02-25,929.275739234879
2004-02-26,937.2378368332124
2004-02-27,942.6274568683107
2004-03-01,954.8896437069542
2004-03-02,958.9176190785097
2004-03-03,960.1080931286743
2004-03-04,958.6312077637947
2004-03-05,952.8366187683587
2004-03-08,955.7617960459293
2004-03-09,954.7841878683381
2004-03-10,955.7175270655206
2004-03-11,943.3510987341397
2004-03-12,942.9254346090066
2004-03-15,938.1622235599248
2004-03-16,939.680091829695
2004-03-17,954.6762354645998
2004-03-18,950.4189703035767
2004-03-19,954.8919222836261
2004-03-22,944.5343593710186
2004-03-23,947.6757571751283
2004-03-24,953.2704088349026
2004-03-25,959.3288561627699
2004-03-26,965.1259072869079
2004-03-29,966.9129803855619
2004-03-30,968.0697284246129
2004-03-31,969.1353913398171
2004-04-01,970.7342164825783
2004-04-02,984.1360974194188
2004-04-05,992.180206445867
2004-04-06,990.8673053946717
2004-04-07,989.0180721502525
2004-04-08,992.1293424409293
2004-04-09,990.4056967133954
2004-04-12,995.0116220236471
2004-04-13,1000.4799518649188
2004-04-14,982.7175211165589
2004-04-15,978.1608909064479
2004-04-16,983.6026249079474
2004-04-19,982.7664748304757
2004-04-20,989.3217219234047
2004-04-21,982.2620419056906
2004-04-22,984.8187801157226
2004-04-23,993.267706677608
2004-04-26,992.7558477503253
2004-04-27,986.0277834134893
2004-04-28,980.6195563499028
2004-04-29,968.5405982638931
2004-04-30,956.5115991296065
2004-05-03,958.953231606775
2004-05-04,963.390484687343
2004-05-05,964.5922711721936
2004-05-06,959.7968041412186
2004-05-07,956.2937881501845
2004-05-10,930.1847924206304
2004-05-11,937.218895965137
2004-05-12,939.7095236275629
2004-05-13,937.161521922453
2004-05-14,932.5619124675093
2004-05-17,914.0076733391832
2004-05-18,920.4298439291767
2004-05-19,934.1514472473807
2004-05-20,934.1713615317508
2004-05-21,938.8193962816816
2004-05-24,944.7947685108604
2004-05-25,941.9048480493998
2004-05-26,950.12020652921
2004-05-27,950.6341865158819
2004-05-28,953.6114166324635
2004-05-31,954.7318165639621
2004-06-01,953.3821490427653
2004-06-02,952.174340395242
2004-06-03,947.5764415035391
2004-06-04,951.9309544896519
2004-06-07,962.4609519805144
2004-06-08,964.7235491730921
2004-06-09,970.2120276062634
2004-06-10,972.399116480439
2004-06-11,972.5020264536665
2004-06-14,959.5587446443102
2004-06-15,963.986206092696
2004-06-16,974.9900470999634
2004-06-17,976.1082282935193
2004-06-18,971.7292412265655
2004-06-21,978.5692751450813
2004-06-22,976.59095247915
2004-06-23,981.4498474027134
2004-06-24,984.7067640674195
2004-06-25,984.1469487105278
2004-06-28,983.0828016181842
2004-06-29,983.3271714966936
2004-06-30,981.2359231337008
2004-07-01,985.3956222647606
2004-07-02,977.330830293882
2004-07-05,975.0543690330866
2004-07-06,976.980586620463
2004-07-07,976.1322731126176
2004-07-08,974.4565690378377
2004-07-09,978.2920566206368
2004-07-12,979.2762265711721
2004-07-13,980.7274831376551
2004-07-14,972.9283047158045
2004-07-15,970.5687751882411
2004-07-16,973.6796713282921
2004-07-19,976.7275384579086
2004-07-20,976.8615833896858
2004-07-21,981.145286367149
2004-07-22,973.215455608794
2004-07-23,977.0661573821859
2004-07-26,973.3797697820273
2004-07-27,976.563581074415
2004-07-28,978.9048668364738
2004-07-29,980.5233221102684
2004-07-30,988.3096463082313
2004-08-02,990.754609169113
2004-08-03,992.414532734228
2004-08-04,986.9787309101599
2004-08-05,987.6158140238512
2004-08-06,975.6144894564303
2004-08-09,970.5307689210598
2004-08-10,967.7910897584777
2004-08-11,969.4886995553067
2004-08-12,966.737552852115
2004-08-13,959.164307399732
2004-08-16,961.3396832824606
2004-08-17,962.6099320969654
2004-08-18,965.4711709609221
2004-08-19,969.3313335896504
2004-08-20,971.0345540659387
2004-08-23,977.8328400812718
2004-08-24,979.8399703824992
2004-08-25,985.0284531722854
2004-08-26,988.2377233813729
2004-08-27,995.77012021631
2004-08-30,993.3446020111127
2004-08-31,988.8597314621742
2004-09-01,994.9905331009207
2004-09-02,997.3373248054081
2004-09-03,999.0346328388327
2004-09-06,1003.208896281475
2004-09-07,1005.0032467960418
2004-09-08,1002.5599864839327
2004-09-09,997.5045312510665
2004-09-10,993.7740040172558
2004-09-13,998.3946729006503
2004-09-14,1001.0153292252053
2004-09-15,1001.6330307043605
2004-09-16,1005.072822600725
2004-09-17,1002.7399349687703
2004-09-20,1005.3219038056044
2004-09-21,1005.4841340735396
2004-09-22,1005.6391168020223
2004-09-23,1002.5285294068162
2004-09-24,1002.7943712764423
2004-09-27,997.4521110925746
2004-09-28,999.422633234905
2004-09-29,1001.0538942266376
2004-09-30,999.3734556655257
2004-10-01,1007.6175277488112
2004-10-04,1019.7478089461843
2004-10-05,1020.2494293768103
2004-10-06,1020.8162608633432
2004-10-07,1020.6546460145771
2004-10-08,1019.0838975770919
2004-10-11,1022.1475387416795
2004-10-12,1020.310263505355
2004-10-13,1021.2406081929305
2004-10-14,1013.4960627626615
2004-10-15,1010.4392066463142
2004-10-18,1005.6181838440422
2004-10-19,1012.5535547204719
2004-10-20,1007.8803282430301
2004-10-21,1011.630009919197
2004-10-22,1011.7415821759139
2004-10-25,1000.7819063794719
2004-10-26,1001.9070149608846
2004-10-27,1007.5289456509079
2004-10-28,1012.5741998557925
2004-10-29,1014.6421174606758
2004-11-01,1016.42468368817
2004-11-02,1023.7486900090291
2004-11-03,1026.8023105583106
2004-11-04,1024.440902538279
2004-11-05,1028.4144085032913
2004-11-08,1025.6595944721735
2004-11-09,1026.9108011691462
2004-11-10,1026.0787122857964
2004-11-11,1028.2288336028594
2004-11-12,1032.7517221542762
2004-11-15,1035.7078865552517
2004-11-16,1033.5579110245708
2004-11-17,1037.6771718850753
2004-11-18,1037.055914159921
2004-11-19,1036.0646882165508
2004-11-22,1032.2010616462014
2004-11-23,1033.395961226978
2004-11-24,1034.892779224475
2004-11-25,1038.7020173062824
2004-11-26,1037.1539942572242
2004-11-29,1039.255615423543
2004-11-30,1034.744049594608
2004-12-01,1037.021215938323
2004-12-02,1044.2188598131147
2004-12-03,1039.9165823024937
2004-12-06,1036.1012079282002
2004-12-07,1033.2655850032133
2004-12-08,1032.9870497193124
2004-12-09,1029.7933976703307
2004-12-10,1030.128539478287
2004-12-13,1033.9094334113495
2004-12-14,1036.333103007616
2004-12-15,1037.4919533487794
2004-12-16,1043.0418977580525
2004-12-17,1044.9015807385872
2004-12-20,1044.2554226800735
2004-12-21,1045.034151788808
2004-12-22,1047.5736912748093
2004-12-23,1043.8001686166199
2004-12-24,1047.539175473333
