Date,AC ASIA MINIMUM VOLATILITY (USD)
2001-09-26,777.7239247758781
2001-09-27,775.804398787972
2001-09-28,801.4587107200196
2001-10-01,803.8580043823296
2001-10-02,809.3754661297472
2001-10-03,797.1460872782974
2001-10-04,814.189243500488
2001-10-05,809.0305967318177
2001-10-08,807.4373318860089
2001-10-09,800.4032226310577
2001-10-10,804.8828685154122
2001-10-11,823.7518318318537
2001-10-12,825.4423594774158
2001-10-15,820.7650662196561
2001-10-16,824.5673876216498
2001-10-17,830.3765838642896
2001-10-18,821.1777811864439
2001-10-19,826.6132658002423
2001-10-22,829.3715747728148
2001-10-23,842.7772494433615
2001-10-24,842.4124408622308
2001-10-25,844.6897114443072
2001-10-26,843.1861045922519
2001-10-29,822.9831597584434
2001-10-30,814.6101310196951
2001-10-31,816.9383775764903
2001-11-01,814.0190956051854
2001-11-02,811.8744081716826
2001-11-05,819.8852296876407
2001-11-06,826.4811397399877
2001-11-07,812.1753347662977
2001-11-08,826.8173289017091
2001-11-09,821.2478249241093
2001-11-12,816.9016782869005
2001-11-13,818.7382884218564
2001-11-14,817.2632327403667
2001-11-15,831.1430481745342
2001-11-16,821.0662511924321
2001-11-19,830.535901199508
2001-11-20,829.1971696225202
2001-11-21,840.9751923104658
2001-11-22,834.3081659939303
2001-11-23,835.244087194614
2001-11-26,844.4656070627458
2001-11-27,837.4636143056944
2001-11-28,824.0756433462341
2001-11-29,826.1096778758358
2001-11-30,825.4521871034581
2001-12-03,819.007475494837
2001-12-04,821.268018828666
2001-12-05,832.1817082368046
2001-12-06,829.3196517902331
2001-12-07,823.0899060470914
2001-12-10,814.0870432898607
2001-12-11,810.5026131251813
2001-12-12,820.0991595811001
2001-12-13,802.902743180472
2001-12-14,798.4409880251907
2001-12-17,787.6538070060524
2001-12-18,791.162538386495
2001-12-19,793.2421766542285
2001-12-20,800.0262931472496
2001-12-21,800.7404975240124
2001-12-24,808.2211479568438
2001-12-25,808.521737921793
2001-12-26,801.834584400541
2001-12-27,801.7953511851897
2001-12-28,814.4848182268864
2001-12-31,811.551565213855
2002-01-01,811.5419469295865
2002-01-02,795.6879383655121
2002-01-03,799.7583198738198
2002-01-04,815.1409027339882
2002-01-07,819.1508574416484
2002-01-08,805.5243458081167
2002-01-09,803.5278530686062
2002-01-10,790.7362190812203
2002-01-11,789.5201277764529
2002-01-14,787.8565179024076
2002-01-15,785.9056545984403
2002-01-16,792.5437127827405
2002-01-17,794.2686406889966
2002-01-18,799.3790183961612
2002-01-21,804.5477788668153
2002-01-22,786.2840922284948
2002-01-23,781.7339336095913
2002-01-24,787.3259022399412
2002-01-25,803.2222583618519
2002-01-28,815.8974646711523
2002-01-29,805.7548874465012
2002-01-30,801.5009053265385
2002-01-31,805.5243352949991
2002-02-01,797.415243943025
2002-02-04,792.3272494707385
2002-02-05,777.8109709497451
2002-02-06,779.8761928016659
2002-02-07,784.6804209430906
2002-02-08,786.0608431168873
2002-02-11,787.0846837827916
2002-02-12,799.9386768590858
2002-02-13,805.686354025998
2002-02-14,811.1696370639194
2002-02-15,806.6159372475284
2002-02-18,809.423836037089
2002-02-19,789.1366829598556
2002-02-20,788.7983471503921
2002-02-21,801.4120428881164
2002-02-22,797.5904195273886
2002-02-25,798.3616041476243
2002-02-26,798.9827361038073
2002-02-27,819.9209102288193
2002-02-28,819.9804440028457
2002-03-01,832.6748917842112
2002-03-04,858.8382807724058
2002-03-05,857.3295974999489
2002-03-06,858.1696068639736
2002-03-07,873.8766037944306
2002-03-08,878.6698797206706
2002-03-11,888.8491326368393
2002-03-12,878.1255678796758
2002-03-13,863.4911054393833
2002-03-14,863.4333242686565
2002-03-15,864.1473824474641
2002-03-18,853.8133467795099
2002-03-19,863.2897271406239
2002-03-20,856.6205989164603
2002-03-21,855.4179983050922
2002-03-22,847.5143503713788
2002-03-25,850.4274131255801
2002-03-26,849.8227471924346
2002-03-27,855.1477304962993
2002-03-28,859.419009756949
2002-03-29,846.2053713865154
2002-04-01,835.2182788787576
2002-04-02,840.4291612631648
2002-04-03,851.2003155079518
2002-04-04,854.874624946878
2002-04-05,860.5516345325561
2002-04-08,864.954810231875
2002-04-09,853.4346580847642
2002-04-10,857.7022306827172
2002-04-11,845.493529212486
2002-04-12,844.7794470597177
2002-04-15,850.3199235658786
2002-04-16,854.6573834005096
2002-04-17,859.2576410132646
2002-04-18,863.3960515455192
2002-04-19,863.2497216196082
2002-04-22,871.4017343973261
2002-04-23,869.9400229838401
2002-04-24,865.5571775682956
2002-04-25,861.7657407527811
2002-04-26,856.513430556675
2002-04-29,851.0874801721027
2002-04-30,849.8292325171282
2002-05-01,850.0870542624393
2002-05-02,852.3302917769613
2002-05-03,848.3100986436094
2002-05-06,840.2784710046509
2002-05-07,840.7675507494172
2002-05-08,848.4357154068766
2002-05-09,851.9925737031547
2002-05-10,849.680041797108
2002-05-13,847.7981858344993
2002-05-14,851.1193493329173
2002-05-15,857.1304001805626
2002-05-16,860.7885116125015
2002-05-17,859.2458029824886
2002-05-20,856.8345352386035
2002-05-21,861.9914494408043
2002-05-22,863.8730413736081
2002-05-23,868.59801576587
2002-05-24,873.4558538963603
2002-05-27,875.1354320151441
2002-05-28,865.4425319654368
2002-05-29,860.8410122565865
2002-05-30,858.7331178368026
2002-05-31,851.3499615455014
2002-06-03,853.338969956319
2002-06-04,841.816926106165
2002-06-05,844.5753182714501
2002-06-06,834.1981072521666
2002-06-07,829.6165864223858
2002-06-10,829.5974822441749
2002-06-11,828.7142485375232
2002-06-12,819.6910593949028
2002-06-13,816.9094058102967
2002-06-14,807.115523078398
2002-06-17,797.977811024375
2002-06-18,799.5368331045565
2002-06-19,780.1333086241222
2002-06-20,783.1875453105843
2002-06-21,780.5784462646936
2002-06-24,779.9680570304243
2002-06-25,780.8554008631286
2002-06-26,759.9935668187501
2002-06-27,766.3483889097784
2002-06-28,779.9317309398072
2002-07-01,776.5067196485941
2002-07-02,781.0016102841367
2002-07-03,797.5537992916907
2002-07-04,795.7712450855296
2002-07-05,806.8266881644873
2002-07-08,799.6729524762968
2002-07-09,806.2987466845374
2002-07-10,805.2675811133064
2002-07-11,797.4743114344348
2002-07-12,803.2461454942562
2002-07-15,782.6757042120672
2002-07-16,770.0644966150567
2002-07-17,772.4439823771003
2002-07-18,773.8058703275851
2002-07-19,762.6247720145773
2002-07-22,763.7475907824843
2002-07-23,772.6685941122926
2002-07-24,764.7528799586659
2002-07-25,754.8051691947759
2002-07-26,741.5406389499839
2002-07-29,749.5401080622555
2002-07-30,754.326821940678
2002-07-31,756.1160435253264
2002-08-01,754.8855664628334
2002-08-02,754.1233134845447
2002-08-05,750.6426708822743
2002-08-06,751.6170896378924
2002-08-07,761.5954330545337
2002-08-08,762.8838922796874
2002-08-09,773.2042203624387
2002-08-12,764.9993113661816
2002-08-13,765.1881482452117
2002-08-14,770.7868122896602
2002-08-15,777.8723941442861
2002-08-16,773.2861528523312
2002-08-19,765.1346564527262
2002-08-20,762.9781377713559
2002-08-21,759.7756043100252
2002-08-22,767.7801648110162
2002-08-23,764.2007904258783
2002-08-26,774.2482054578932
2002-08-27,766.7362191334206
2002-08-28,760.5912825991924
2002-08-29,751.7139828362795
2002-08-30,755.233218021732
2002-09-02,748.6350910276387
2002-09-03,730.5047401118676
2002-09-04,723.8951585605346
2002-09-05,728.9849486028025
2002-09-06,727.9000919166842
2002-09-09,733.4506588182994
2002-09-10,739.2386091139617
2002-09-11,739.2337614045524
2002-09-12,738.9979426309552
2002-09-13,729.0344860878408
2002-09-16,726.3667113011377
2002-09-17,740.8224088538167
2002-09-18,732.7114098139006
2002-09-19,737.2953728676666
2002-09-20,722.282260205879
2002-09-23,717.5425673308102
2002-09-24,717.9132401722496
2002-09-25,711.3690707997598
2002-09-26,720.5665071603494
2002-09-27,727.7403865752149
2002-09-30,716.0675866183301
2002-10-01,707.5360806959469
2002-10-02,702.2277413611139
2002-10-03,697.3671029457221
2002-10-04,703.8431007477283
2002-10-07,683.1699018841103
2002-10-08,687.0450996852072
2002-10-09,677.6826768660535
2002-10-10,673.5361854345944
2002-10-11,675.2309071342589
2002-10-14,675.2744750755969
2002-10-15,691.3566366783406
2002-10-16,696.209685650659
2002-10-17,706.2547682135609
2002-10-18,709.3147916774736
2002-10-21,708.0321457941793
2002-10-22,691.6707064806405
2002-10-23,703.4514957098673
2002-10-24,699.413615485947
2002-10-25,703.0225169936766
2002-10-28,699.9299906207916
2002-10-29,698.4986101426058
2002-10-30,703.4329199183386
2002-10-31,696.3185386444521
2002-11-01,691.6998970782453
2002-11-04,694.6916413314042
2002-11-05,698.86003947661
2002-11-06,703.6223225870848
2002-11-07,699.0190140670143
2002-11-08,695.6558377660044
2002-11-11,687.6758423013426
2002-11-12,689.9996378055533
2002-11-13,686.7448152508955
2002-11-14,684.6263448100117
2002-11-15,692.3059588016016
2002-11-18,682.0787886661684
2002-11-19,676.2550473994924
2002-11-20,681.3177003574815
2002-11-21,685.3056709256242
2002-11-22,691.598613880932
2002-11-25,703.78823252963
2002-11-26,699.2517260815913
2002-11-27,704.2943861692391
2002-11-28,705.4981353430774
2002-11-29,705.4255665454591
2002-12-02,696.3596085854541
2002-12-03,695.3399234586614
2002-12-04,687.7503293470108
2002-12-05,682.3131551773507
2002-12-06,680.4517285699242
2002-12-09,682.8878279857996
2002-12-10,681.9441322164826
2002-12-11,679.8537642156541
2002-12-12,678.0174800844569
2002-12-13,676.3959348185381
2002-12-16,673.7581557453722
2002-12-17,670.3666624373818
2002-12-18,663.5845213702652
2002-12-19,670.9522673959142
2002-12-20,672.4087075821596
2002-12-23,672.8178394015065
2002-12-24,670.8627047555146
2002-12-25,669.2537339955476
2002-12-26,677.1577158362714
2002-12-27,676.700087785093
2002-12-30,675.8065592999778
2002-12-31,672.3424335379254
2003-01-01,672.4142183544152
2003-01-02,676.583423462196
2003-01-03,675.6184237973363
2003-01-06,684.4017835929359
2003-01-07,676.639532888158
2003-01-08,675.0429076480667
2003-01-09,671.2042634476195
2003-01-10,667.0912327111262
2003-01-13,670.5162553299378
2003-01-14,675.4074239871962
2003-01-15,681.5385778657064
2003-01-16,680.1455285876793
2003-01-17,673.4737950616552
2003-01-20,669.6991568311976
2003-01-21,670.327168375742
2003-01-22,663.730339086119
2003-01-23,668.5477762566202
2003-01-24,659.5747460954121
2003-01-27,650.2892667550641
2003-01-28,650.0823465741225
2003-01-29,642.6265403421068
2003-01-30,644.7676038144483
2003-01-31,641.8120919934374
2003-02-03,646.2057977225043
2003-02-04,642.8303898059611
2003-02-05,646.7444670875756
2003-02-06,642.5462896826418
2003-02-07,639.6469892471227
2003-02-10,638.2594145256637
2003-02-11,639.7907787500125
2003-02-12,645.0897980613789
2003-02-13,635.9883961242194
2003-02-14,641.1626220795711
2003-02-17,649.6459873914655
2003-02-18,655.310650041922
2003-02-19,653.6623650294583
2003-02-20,648.213641122837
2003-02-21,641.8332495747388
2003-02-24,649.9544464935303
2003-02-25,641.7526192648231
2003-02-26,640.1724485436191
2003-02-27,641.2769064670247
2003-02-28,637.9364764081944
2003-03-03,638.8454102193184
2003-03-04,636.0718565313772
2003-03-05,630.8923418576504
2003-03-06,625.7139643699168
2003-03-07,616.1225370651288
2003-03-10,612.0207147740917
2003-03-11,603.6085957844232
2003-03-12,608.5961462409523
2003-03-13,611.0014607209735
2003-03-14,620.6768453305717
2003-03-17,621.4899155997466
2003-03-18,628.4602823184669
2003-03-19,631.3979161159658
2003-03-20,637.670475367445
2003-03-21,638.5477950491148
2003-03-24,645.0962205247708
2003-03-25,638.2403728465836
2003-03-26,644.2954473555824
2003-03-27,644.072991952408
2003-03-28,638.7152575357271
2003-03-31,618.3785952303897
2003-04-01,623.0233170091643
2003-04-02,631.7803452704269
2003-04-03,631.4556487901474
2003-04-04,636.6462564100216
2003-04-07,647.74616058002
2003-04-08,641.7202354830919
2003-04-09,637.3460867164096
2003-04-10,631.6939064576419
2003-04-11,627.8305519744962
2003-04-14,624.8522066496125
2003-04-15,629.583958658435
2003-04-16,626.2831274284403
2003-04-17,624.0747874387239
2003-04-18,625.2141401596369
2003-04-21,626.5768186118135
2003-04-22,615.9010483466674
2003-04-23,614.171733700192
2003-04-24,610.9397681897249
2003-04-25,603.135030905636
2003-04-28,601.8713503981359
2003-04-29,605.1215736973032
2003-04-30,608.9968316582107
2003-05-01,605.8803732251503
2003-05-02,609.307663967443
2003-05-05,608.2431266804216
2003-05-06,613.1418033622189
2003-05-07,619.4819618059031
2003-05-08,608.9589194753275
2003-05-09,611.3979808903944
2003-05-12,610.6106677898166
2003-05-13,613.5497333119976
2003-05-14,617.2066747187716
2003-05-15,615.6183675116832
2003-05-16,610.6634361331586
2003-05-19,598.4997667260678
2003-05-20,602.1708794583959
2003-05-21,595.4065705804137
2003-05-22,599.4051700270836
2003-05-23,603.2174256822641
2003-05-26,601.1546162508487
2003-05-27,594.739610775916
2003-05-28,600.4214472941269
2003-05-29,602.293115762618
2003-05-30,600.9518584269441
2003-06-02,608.1523916725977
2003-06-03,608.008545804539
2003-06-04,610.4969279278369
2003-06-05,607.7840092235623
2003-06-06,614.9779535913806
2003-06-09,615.4906246402255
2003-06-10,621.5878454967033
2003-06-11,619.5554870971815
2003-06-12,622.8177615433153
2003-06-13,624.0994538322961
2003-06-16,618.9735851004561
2003-06-17,625.2929772945985
2003-06-18,632.8552539136869
2003-06-19,633.2502988628353
2003-06-20,638.7505611975723
2003-06-23,646.689040088288
2003-06-24,638.515223451062
2003-06-25,638.3816636375253
2003-06-26,639.873464873119
2003-06-27,645.2254025319648
2003-06-30,636.7620623498622
2003-07-01,640.3503040749384
2003-07-02,657.915085390892
2003-07-03,665.7252178747382
2003-07-04,663.9163864902173
2003-07-07,677.3105777817478
2003-07-08,679.918969737251
2003-07-09,684.959989929024
2003-07-10,682.9465380075654
2003-07-11,677.4656543639867
2003-07-14,684.9286731729095
2003-07-15,684.0369344859556
2003-07-16,682.8077392723752
2003-07-17,675.730130551304
2003-07-18,674.689125169513
2003-07-21,669.2560521372542
2003-07-22,662.9629237791138
2003-07-23,661.6896356460384
2003-07-24,660.628289345208
2003-07-25,658.6190538186039
2003-07-28,665.7735649990652
2003-07-29,663.7120282458808
2003-07-30,661.9842644835842
2003-07-31,669.0280808968539
2003-08-01,671.8300125598788
2003-08-04,661.663153406846
2003-08-05,658.1250023188868
2003-08-06,654.0485365721486
2003-08-07,656.7675861586793
2003-08-08,660.5850841218278
2003-08-11,668.8628799066304
2003-08-12,674.1508021724223
2003-08-13,678.5181104200387
2003-08-14,685.8025303089038
2003-08-15,686.0802577925944
2003-08-18,696.1355182238268
2003-08-19,703.6636160779279
2003-08-20,712.1928944575693
2003-08-21,728.0399284811988
2003-08-22,736.3875252321924
2003-08-25,732.0746510600765
2003-08-26,731.2485614644334
2003-08-27,728.6446076873506
2003-08-28,726.3773988253585
2003-08-29,731.3276848860143
2003-09-01,743.0796167085847
2003-09-02,751.6884976182885
2003-09-03,758.7231693607104
2003-09-04,753.6519759013985
2003-09-05,745.9500348671193
2003-09-08,742.8165349632867
2003-09-09,742.192125012889
2003-09-10,734.6828477668445
2003-09-11,729.4279313444714
2003-09-12,729.0503169060358
2003-09-15,728.5801697527857
2003-09-16,747.5499409348051
2003-09-17,748.923832972177
2003-09-18,752.6910089384835
2003-09-19,754.5306643383217
2003-09-22,744.6105045151647
2003-09-23,747.6052760454139
2003-09-24,757.2408005255592
2003-09-25,743.9827503727728
2003-09-26,743.1268548354591
2003-09-29,737.5592083044801
2003-09-30,729.8138173998045
2003-10-01,736.0151882878251
2003-10-02,751.8627239847586
2003-10-03,762.1527716268613
2003-10-06,759.9581352909901
2003-10-07,762.8559805526467
2003-10-08,754.430786384977
2003-10-09,766.9280959679838
2003-10-10,770.0138742473727
2003-10-13,778.1632312735472
2003-10-14,777.685731448681
2003-10-15,778.155871406008
2003-10-16,783.005883415229
2003-10-17,784.6469663038465
2003-10-20,784.0346425117222
2003-10-21,782.155009618406
2003-10-22,772.1658242883902
2003-10-23,746.2326669709419
2003-10-24,746.4889491700688
2003-10-27,760.8255562978867
2003-10-28,773.8138694708915
2003-10-29,778.9600181417319
2003-10-30,778.025635810665
2003-10-31,770.4368919091281
2003-11-03,776.8319003334857
2003-11-04,794.1905756169529
2003-11-05,790.1888316608754
2003-11-06,779.1905558786617
2003-11-07,782.0893894653025
2003-11-10,782.7001174558566
2003-11-11,769.1297786002776
2003-11-12,759.1546862952941
2003-11-13,762.4569758786499
2003-11-14,754.3600982147315
2003-11-17,736.1987386426684
2003-11-18,733.0609627541025
2003-11-19,721.3020750031538
2003-11-20,728.9064690016252
2003-11-21,728.4321847183472
2003-11-24,736.165028074851
2003-11-25,738.0884093709636
2003-11-26,738.4798606872112
2003-11-27,737.6150601720024
2003-11-28,731.1467009920157
2003-12-01,744.441268499245
2003-12-02,740.0930634116731
2003-12-03,738.9005073965251
2003-12-04,746.2985206141129
2003-12-05,741.0571832198481
2003-12-08,731.4919101302725
2003-12-09,737.0143252572573
2003-12-10,728.4809661756035
2003-12-11,740.8733801601405
2003-12-12,738.0247737051038
2003-12-15,744.0615560101794
2003-12-16,735.5607667449925
2003-12-17,726.9298165343993
2003-12-18,727.8122508709283
2003-12-19,736.4376862324348
2003-12-22,739.4573691072742
2003-12-23,739.4304484941609
2003-12-24,736.4009342559759
2003-12-25,735.2848555241915
2003-12-26,737.4809428110614
2003-12-29,738.0464252719855
2003-12-30,741.7337354830713
2003-12-31,736.2011286222881
2004-01-01,736.974196345735
2004-01-02,743.3167471264845
2004-01-05,750.0166192764858
2004-01-06,746.1702631311596
2004-01-07,748.6254515871595
2004-01-08,747.5505988165646
2004-01-09,741.8524190321042
2004-01-12,742.7478639778952
2004-01-13,741.8839243951787
2004-01-14,748.7852212733122
2004-01-15,747.1007087664682
2004-01-16,760.8586580144607
2004-01-19,765.4814222544256
2004-01-20,755.930813325693
2004-01-21,752.7742390932463
2004-01-22,751.5199467753913
2004-01-23,757.1385418431811
2004-01-26,765.3991185887747
2004-01-27,766.0026228790949
2004-01-28,764.9185691960193
2004-01-29,772.2265738697573
2004-01-30,767.5776188822646
2004-02-02,769.0291178651725
2004-02-03,759.826125941068
2004-02-04,757.0315213455052
2004-02-05,752.9984273194876
2004-02-06,748.4689743502599
2004-02-09,751.1572788643143
2004-02-10,751.2515345726208
2004-02-11,753.2164568175319
2004-02-12,749.8643313151033
2004-02-13,756.2073698970587
2004-02-16,757.9767099911084
2004-02-17,756.9941896707543
2004-02-18,754.7469659706888
2004-02-19,759.7373459118161
2004-02-20,757.1292143485213
2004-02-23,763.5014847983982
2004-02-24,752.7964344944722
2004-02-25,758.9673551989627
2004-02-26,768.0137216064126
2004-02-27,780.9148288884581
2004-03-01,794.5403536582897
2004-03-02,800.7738195629715
2004-03-03,808.7905119699466
2004-03-04,803.5037643936488
2004-03-05,790.9932991095126
2004-03-08,790.7249567342417
2004-03-09,793.2441265778046
2004-03-10,799.5405372601018
2004-03-11,792.5320372190436
2004-03-12,789.2175718336474
2004-03-15,791.3881937019628
2004-03-16,790.9541174569266
2004-03-17,815.427546910194
2004-03-18,817.5156019063728
2004-03-19,816.3166853536502
2004-03-22,803.6043008436626
2004-03-23,807.955635809231
2004-03-24,823.0327071828793
2004-03-25,831.6528664977625
2004-03-26,846.6448863460563
2004-03-29,848.381014629839
2004-03-30,844.7677075493293
2004-03-31,849.2332256845878
2004-04-01,844.0797397168421
2004-04-02,857.9629928186722
2004-04-05,866.9563958031927
2004-04-06,862.644996573662
2004-04-07,861.2508705961191
2004-04-08,863.4842454491962
2004-04-09,857.6489043740904
2004-04-12,865.6731491899278
2004-04-13,875.9997418215221
2004-04-14,863.923631316732
2004-04-15,851.3655312760313
2004-04-16,851.2756002540216
2004-04-19,845.5949469917513
2004-04-20,860.9338720263357
2004-04-21,856.333434013172
2004-04-22,858.2334594959192
2004-04-23,869.5265406604659
2004-04-26,868.560121148431
2004-04-27,855.2260943892845
2004-04-28,857.7715151027928
2004-04-29,844.4840566890232
2004-04-30,824.6455273905171
2004-05-03,824.9312149051048
2004-05-04,822.6358810254739
2004-05-05,823.0223452319011
2004-05-06,816.5444147857714
2004-05-07,811.2764801993816
2004-05-10,777.4612479301869
2004-05-11,781.215812303183
2004-05-12,791.2399957426975
2004-05-13,777.6179438528784
2004-05-14,770.9125762283189
2004-05-17,739.9479108436934
2004-05-18,751.7338661419953
2004-05-19,773.3616576587157
2004-05-20,774.0376636232131
2004-05-21,784.177941559617
2004-05-24,790.1278064042897
2004-05-25,777.2894672735175
2004-05-26,789.6561818442772
2004-05-27,783.8879065413792
2004-05-28,792.5647365963803
2004-05-31,791.2171026754066
2004-06-01,795.2006652167437
2004-06-02,788.9557099544716
2004-06-03,775.0892111461861
2004-06-04,780.4027280259252
2004-06-07,799.5205086382074
2004-06-08,806.5396310171038
2004-06-09,818.4546837380564
2004-06-10,820.313031177308
2004-06-11,817.551252025742
2004-06-14,802.7226297542769
2004-06-15,806.1131513297423
2004-06-16,819.3341833973783
2004-06-17,820.5067326008386
2004-06-18,808.3015518284881
2004-06-21,820.5739137544863
2004-06-22,818.624383181409
2004-06-23,822.898137767554
2004-06-24,832.6173042844415
2004-06-25,833.0099966058131
2004-06-28,831.5236861532983
2004-06-29,833.5433143959689
2004-06-30,827.5929493351318
2004-07-01,835.4565593739873
2004-07-02,818.5172576819263
2004-07-05,809.8330332525934
2004-07-06,810.6885034050993
2004-07-07,805.4280771736899
2004-07-08,797.7545969771296
2004-07-09,807.6813706469688
2004-07-12,812.4191487861983
2004-07-13,813.7821954243594
2004-07-14,798.6498916908778
2004-07-15,797.1789132430875
2004-07-16,799.4870367821858
2004-07-19,804.9355631978821
2004-07-20,802.411875494407
2004-07-21,811.4183697009682
2004-07-22,804.2063710858348
2004-07-23,806.9822170632109
2004-07-26,804.7659623627137
2004-07-27,803.404365663163
2004-07-28,806.1572615592859
2004-07-29,801.2394835184456
2004-07-30,814.591725180808
2004-08-02,816.0022893558518
2004-08-03,811.8481311245386
2004-08-04,803.7279350106877
2004-08-05,807.0149562219696
2004-08-06,795.061881605207
2004-08-09,790.9894595905573
2004-08-10,784.8001430418151
2004-08-11,792.8321376737214
2004-08-12,790.774833855752
2004-08-13,776.1862600513895
2004-08-16,772.8517140732852
2004-08-17,777.9276359503849
2004-08-18,783.557485207761
2004-08-19,787.8955043669794
2004-08-20,789.6976534458804
2004-08-23,798.2245392066
2004-08-24,803.7832512756878
2004-08-25,809.6362785490668
2004-08-26,815.8687646568607
2004-08-27,822.8099712457606
2004-08-30,820.9474033689544
2004-08-31,811.4703305781584
2004-09-01,817.3013137137938
2004-09-02,820.0093858504154
2004-09-03,816.0780504475041
2004-09-06,824.8564843448082
2004-09-07,829.4282847968499
2004-09-08,827.1900722411597
2004-09-09,817.2545959532725
2004-09-10,808.7411437264419
2004-09-13,816.1322588117349
2004-09-14,817.4352016345345
2004-09-15,817.5512544199344
2004-09-16,821.0235276659369
2004-09-17,815.362255687845
2004-09-20,818.545409157139
2004-09-21,813.1028222141342
2004-09-22,811.0928945988488
2004-09-23,807.5190880492471
2004-09-24,802.9071165916091
2004-09-27,797.5420367315174
2004-09-28,792.3667244625611
2004-09-29,795.314389772975
2004-09-30,797.2086281327076
2004-10-01,805.918522902286
2004-10-04,823.9366101718875
2004-10-05,822.2571668019175
2004-10-06,823.1566068198007
2004-10-07,823.4369480372358
2004-10-08,822.4934506568538
2004-10-11,826.3724460898529
2004-10-12,821.3625322797864
2004-10-13,822.1819466617318
2004-10-14,807.0322793206086
2004-10-15,801.2060889847971
2004-10-18,797.1994072218043
2004-10-19,806.9327980093649
2004-10-20,795.1828927903838
2004-10-21,796.052930430428
2004-10-22,795.6936446132627
2004-10-25,782.2155065236814
2004-10-26,781.7162117621639
2004-10-27,784.9643822938745
2004-10-28,794.9916236204926
2004-10-29,794.4579732431163
2004-11-01,792.4154606334681
2004-11-02,805.1697084521024
2004-11-03,802.8169684201044
2004-11-04,798.9588617456374
2004-11-05,804.8494745837522
2004-11-08,800.1981954128554
2004-11-09,801.6072776804947
2004-11-10,797.3136403114358
2004-11-11,792.5204327902833
2004-11-12,801.5258862750061
2004-11-15,809.9281801575044
2004-11-16,804.9495133996006
2004-11-17,807.6873590986464
2004-11-18,807.7725026334947
2004-11-19,809.985380100273
2004-11-22,798.4362532584532
2004-11-23,796.541993752067
2004-11-24,800.4200093603366
2004-11-25,799.8008112013922
2004-11-26,794.3080684491125
2004-11-29,801.0875016899838
2004-11-30,798.3408596342155
2004-12-01,792.1360748826312
2004-12-02,803.2601054613539
2004-12-03,801.1922628983731
2004-12-06,794.587547215372
2004-12-07,789.1340004782119
2004-12-08,789.531986901852
2004-12-09,784.2601856152203
2004-12-10,781.6173194202642
2004-12-13,783.9001498848875
2004-12-14,786.9470056386775
2004-12-15,788.9724683096036
2004-12-16,796.2758582151661
2004-12-17,801.8145828961766
2004-12-20,796.0769293315749
2004-12-21,797.2944391024922
2004-12-22,800.7296550721599
2004-12-23,796.8516287560863
2004-12-24,800.9487690477702
2004-12-27,797.6109710021135
2004-12-28,801.5275902704344
2004-12-29,798.2537990896416
2004-12-30,805.9998208396552
2004-12-31,813.4879845536717
