Date,AC ASIA PACIFIC ex JP MINIMUM VOL (USD)
2001-10-10,840.3340096723916
2001-10-11,859.6081762714194
2001-10-12,856.6025115220447
2001-10-15,861.7915076314342
2001-10-16,865.2859279274572
2001-10-17,874.7332393188798
2001-10-18,866.5658999101124
2001-10-19,868.4771252493956
2001-10-22,875.258251861458
2001-10-23,885.5449055732506
2001-10-24,887.9754915178122
2001-10-25,885.1495233396248
2001-10-26,890.7263525237709
2001-10-29,876.6576092844506
2001-10-30,866.5533675618168
2001-10-31,874.348339246062
2001-11-01,873.7964341870671
2001-11-02,877.0223462710254
2001-11-05,886.2094491610361
2001-11-06,895.0045928544482
2001-11-07,890.2229435274284
2001-11-08,904.3222052791423
2001-11-09,906.0249919228686
2001-11-12,911.0364872754656
2001-11-13,922.435055863615
2001-11-14,930.9769840697378
2001-11-15,942.7786946922912
2001-11-16,939.7144378060032
2001-11-19,951.7335165641401
2001-11-20,943.6132920519715
2001-11-21,955.2788842222224
2001-11-22,950.3253626399083
2001-11-23,959.2115748486526
2001-11-26,966.1786173323825
2001-11-27,963.5286278487984
2001-11-28,946.9963328444775
2001-11-29,946.2461851654214
2001-11-30,942.2234348146646
2001-12-03,951.2486476893898
2001-12-04,952.8850481211863
2001-12-05,971.4235688507482
2001-12-06,975.1846875986012
2001-12-07,982.6104871739636
2001-12-10,980.6998394581984
2001-12-11,979.3318939848589
2001-12-12,980.7787547245404
2001-12-13,971.2479786591591
2001-12-14,962.679791173596
2001-12-17,957.3923342241318
2001-12-18,957.9221391282639
2001-12-19,954.2955452630225
2001-12-20,954.7888689865916
2001-12-21,957.39421104827
2001-12-24,971.3623579705916
2001-12-25,977.1230897754205
2001-12-26,975.2414180793697
2001-12-27,969.7563331648397
2001-12-28,981.7962759220666
2001-12-31,982.3696601748076
2002-01-01,982.4328553771965
2002-01-02,974.0740364645125
2002-01-03,978.8694690395907
2002-01-04,995.9055445365958
2002-01-07,1010.5778106725562
2002-01-08,1007.9792291562886
2002-01-09,1009.9213538277525
2002-01-10,999.4785163206378
2002-01-11,997.2107732536659
2002-01-14,992.1509862476713
2002-01-15,988.932795414218
2002-01-16,995.3887747871282
2002-01-17,996.5097063058454
2002-01-18,995.2634899439362
2002-01-21,1010.0255292435062
2002-01-22,1009.2242189221497
2002-01-23,1010.2050759765112
2002-01-24,1018.2405741374076
2002-01-25,1042.4355261013357
2002-01-28,1049.2220327235643
2002-01-29,1047.8746100522467
2002-01-30,1032.0642575526977
2002-01-31,1043.285635648531
2002-02-01,1041.7760860291141
2002-02-04,1038.09994860033
2002-02-05,1033.3375902127962
2002-02-06,1036.1612126832492
2002-02-07,1030.1463093952766
2002-02-08,1034.86674539276
2002-02-11,1034.783235654023
2002-02-12,1035.016690773165
2002-02-13,1039.9848668185964
2002-02-14,1059.7001991439752
2002-02-15,1056.5358133547563
2002-02-18,1060.3579884356222
2002-02-19,1048.4572387326482
2002-02-20,1041.6095483609633
2002-02-21,1042.6867657854557
2002-02-22,1034.7174209545703
2002-02-25,1035.9538489812828
2002-02-26,1042.3457726447143
2002-02-27,1054.989181844309
2002-02-28,1050.825659318693
2002-03-01,1054.370517024779
2002-03-04,1062.9056628687208
2002-03-05,1066.8779310433702
2002-03-06,1063.1549809651228
2002-03-07,1064.7804868558571
2002-03-08,1064.6015847974154
2002-03-11,1068.7358876737085
2002-03-12,1073.3720328412874
2002-03-13,1068.5429976826742
2002-03-14,1065.0238614686082
2002-03-15,1060.7399321148253
2002-03-18,1067.2907769801286
2002-03-19,1066.2482820978853
2002-03-20,1073.5123621198773
2002-03-21,1072.2868486282905
2002-03-22,1080.65549549641
2002-03-25,1080.8096334553
2002-03-26,1076.548413373429
2002-03-27,1086.3916767237858
2002-03-28,1094.2905124545287
2002-03-29,1091.8283042047528
2002-04-01,1081.2647727425976
2002-04-02,1080.8536465624732
2002-04-03,1081.9937903816367
2002-04-04,1079.773865830816
2002-04-05,1085.824766169207
2002-04-08,1085.8102334427538
2002-04-09,1074.7454034592033
2002-04-10,1067.2628622439947
2002-04-11,1067.608566202743
2002-04-12,1077.0981077186732
2002-04-15,1079.9425598859057
2002-04-16,1081.9304056277672
2002-04-17,1094.8847616846667
2002-04-18,1094.128467982264
2002-04-19,1100.2802138987781
2002-04-22,1102.2141500980429
2002-04-23,1100.5420347831296
2002-04-24,1096.0793651631982
2002-04-25,1079.453473778913
2002-04-26,1081.1496104527944
2002-04-29,1066.3225003187601
2002-04-30,1064.4132180744496
2002-05-01,1062.015597446261
2002-05-02,1067.6713604034276
2002-05-03,1061.2050824495198
2002-05-06,1044.215839689954
2002-05-07,1048.0467618588953
2002-05-08,1057.1170880116297
2002-05-09,1057.4213366856316
2002-05-10,1051.675736101309
2002-05-13,1053.947882707102
2002-05-14,1066.8475622669382
2002-05-15,1073.5508446209733
2002-05-16,1070.0272331408687
2002-05-17,1065.6160574782646
2002-05-20,1054.662150707597
2002-05-21,1048.5310124126747
2002-05-22,1050.1306910879189
2002-05-23,1050.542123150706
2002-05-24,1058.719214205059
2002-05-27,1062.6672455006433
2002-05-28,1051.4211663639078
2002-05-29,1048.756728575461
2002-05-30,1044.355599234395
2002-05-31,1037.4086894196337
2002-06-03,1039.4339865185898
2002-06-04,1033.234353899721
2002-06-05,1040.2584035202403
2002-06-06,1035.7798447295963
2002-06-07,1031.1963579395951
2002-06-10,1034.8073644208862
2002-06-11,1035.177826113853
2002-06-12,1029.7169611211357
2002-06-13,1031.719883075144
2002-06-14,1017.953644926635
2002-06-17,1019.8847097257777
2002-06-18,1017.8129136824161
2002-06-19,999.4730851886919
2002-06-20,997.991895232045
2002-06-21,994.1110925744731
2002-06-24,985.2602869940847
2002-06-25,982.4027121586629
2002-06-26,942.7717182437276
2002-06-27,952.1421821969111
2002-06-28,956.8035759694941
2002-07-01,952.3562446558713
2002-07-02,958.8172095782129
2002-07-03,962.6676233018335
2002-07-04,968.5923901693199
2002-07-05,981.722252664841
2002-07-08,976.7103348143609
2002-07-09,979.3518418342649
2002-07-10,980.7528712703131
2002-07-11,961.2072738444789
2002-07-12,972.273617248389
2002-07-15,953.5648264951815
2002-07-16,941.6107501806648
2002-07-17,933.5727971541337
2002-07-18,935.6524015187365
2002-07-19,921.0050428578137
2002-07-22,915.9884073597146
2002-07-23,931.7979351176049
2002-07-24,907.6920217177567
2002-07-25,905.3925502973298
2002-07-26,899.5324100537262
2002-07-29,914.4638084679677
2002-07-30,922.8674091370473
2002-07-31,929.1910394783827
2002-08-01,921.5669171190036
2002-08-02,915.6977028379675
2002-08-05,894.3097115059742
2002-08-06,905.8223855048715
2002-08-07,916.6438159408343
2002-08-08,918.1847586829485
2002-08-09,924.9385043657699
2002-08-12,924.1701580968823
2002-08-13,929.3035243109359
2002-08-14,922.8531844563157
2002-08-15,937.0305854334558
2002-08-16,937.5921485472442
2002-08-19,939.9992617479671
2002-08-20,950.6454118362759
2002-08-21,943.1141625531859
2002-08-22,953.6763263638768
2002-08-23,951.5956588651861
2002-08-26,950.2023957532066
2002-08-27,945.3403734205666
2002-08-28,939.6929663618458
2002-08-29,935.3508815371157
2002-08-30,940.2010199287579
2002-09-02,935.4321869353339
2002-09-03,919.7184435766775
2002-09-04,914.544523845867
2002-09-05,914.5584837889729
2002-09-06,918.8862478587349
2002-09-09,923.7372333591001
2002-09-10,934.8777989706871
2002-09-11,940.2903519016643
2002-09-12,940.4662547979133
2002-09-13,929.5919651788669
2002-09-16,925.5774897435913
2002-09-17,939.6053343751322
2002-09-18,920.3274214877024
2002-09-19,914.6759323652517
2002-09-20,908.224066799718
2002-09-23,896.8607215464631
2002-09-24,895.9870884380979
2002-09-25,887.5846266240646
2002-09-26,890.9210756625124
2002-09-27,895.8055871728899
2002-09-30,877.0325936949447
2002-10-01,881.6669862310174
2002-10-02,884.544818136372
2002-10-03,882.6563790493057
2002-10-04,885.3963998523166
2002-10-07,876.161551622192
2002-10-08,880.2989242818352
2002-10-09,868.873194130549
2002-10-10,861.1103073451844
2002-10-11,862.7861175059163
2002-10-14,866.3876417317692
2002-10-15,882.4542713159954
2002-10-16,888.4329705150177
2002-10-17,901.9307165027261
2002-10-18,908.7390655620345
2002-10-21,905.5787733832411
2002-10-22,897.988158862029
2002-10-23,911.7504013158742
2002-10-24,911.1371774937221
2002-10-25,904.8471222660172
2002-10-28,906.5437446416802
2002-10-29,899.0861372506632
2002-10-30,895.2119065591035
2002-10-31,897.0675284632097
2002-11-01,884.8888763541579
2002-11-04,898.5937192542422
2002-11-05,891.050009800517
2002-11-06,900.9184851644621
2002-11-07,895.1043155560421
2002-11-08,889.3740492045522
2002-11-11,877.6525867444894
2002-11-12,881.1159309155777
2002-11-13,879.9474802673399
2002-11-14,884.7263310538908
2002-11-15,893.234023806101
2002-11-18,889.0754608276949
2002-11-19,883.7080562370503
2002-11-20,890.018328233055
2002-11-21,896.078181539336
2002-11-22,902.2840611129349
2002-11-25,906.9490037269632
2002-11-26,903.4541484334276
2002-11-27,901.2830531266562
2002-11-28,904.0168827542115
2002-11-29,907.1786344172579
2002-12-02,909.0273231312792
2002-12-03,907.1311609120164
2002-12-04,897.6792347182892
2002-12-05,899.8057962874489
2002-12-06,894.4696155107704
2002-12-09,899.5018409657106
2002-12-10,890.4654348693434
2002-12-11,887.1373850559401
2002-12-12,889.3990212201071
2002-12-13,881.8294724905044
2002-12-16,880.8341562213831
2002-12-17,878.4567833536222
2002-12-18,879.3125692929312
2002-12-19,883.3767271954158
2002-12-20,883.7371356619269
2002-12-23,880.9503494443396
2002-12-24,875.9372713184212
2002-12-25,874.8585157277619
2002-12-26,875.6397003210471
2002-12-27,865.7235266967149
2002-12-30,854.6644824134021
2002-12-31,853.1960159776609
2003-01-01,853.3012678741793
2003-01-02,864.2478063387904
2003-01-03,869.1144840521496
2003-01-06,877.2613881958398
2003-01-07,879.5607039463889
2003-01-08,885.4837325297796
2003-01-09,878.618141595438
2003-01-10,880.4258447000645
2003-01-13,886.1982443811909
2003-01-14,887.3446079342916
2003-01-15,889.4551045283014
2003-01-16,888.47402776186
2003-01-17,881.4890278890614
2003-01-20,880.6045717560718
2003-01-21,876.4769408892948
2003-01-22,869.7794835170844
2003-01-23,868.0809427969665
2003-01-24,860.6201603788014
2003-01-27,852.6664537321502
2003-01-28,849.2578756787904
2003-01-29,846.0610566220992
2003-01-30,853.3655961425554
2003-01-31,855.1175029575151
2003-02-03,852.2381165326799
2003-02-04,846.6530854350345
2003-02-05,846.9749062733567
2003-02-06,838.5286267636103
2003-02-07,835.7187126563847
2003-02-10,836.7034445377498
2003-02-11,836.0139969620499
2003-02-12,836.7869416147707
2003-02-13,821.0507222165327
2003-02-14,821.2539700665963
2003-02-17,838.1621862749912
2003-02-18,842.7112765893854
2003-02-19,840.2735713526978
2003-02-20,832.7747208634031
2003-02-21,832.7469985337617
2003-02-24,845.6173805789164
2003-02-25,835.3167892760606
2003-02-26,834.3627098774463
2003-02-27,834.0697137073942
2003-02-28,832.6058355118175
2003-03-03,836.0584339466512
2003-03-04,830.1788004310578
2003-03-05,818.7966413906314
2003-03-06,814.7072005447972
2003-03-07,804.2503388039939
2003-03-10,800.9528061296642
2003-03-11,791.9594700645887
2003-03-12,788.1175130319039
2003-03-13,795.422816024222
2003-03-14,811.8328704301399
2003-03-17,809.2290775493996
2003-03-18,827.8036981771223
2003-03-19,834.3228218141047
2003-03-20,844.1945041166923
2003-03-21,849.7043077820404
2003-03-24,842.2394831306848
2003-03-25,839.5295648238316
2003-03-26,842.2933997262917
2003-03-27,841.8430391860303
2003-03-28,841.4811351459443
2003-03-31,825.3986673885084
2003-04-01,824.9003473321272
2003-04-02,830.0065179156554
2003-04-03,835.7350210085508
2003-04-04,849.9298057484373
2003-04-07,865.0610845189008
2003-04-08,861.5119315390576
2003-04-09,854.9984413302882
2003-04-10,854.3573730810518
2003-04-11,859.0951299080162
2003-04-14,854.2849650760073
2003-04-15,862.932413477951
2003-04-16,867.0522317260303
2003-04-17,858.7486766688816
2003-04-18,863.0231259461702
2003-04-21,864.2569605487848
2003-04-22,856.9980949730058
2003-04-23,855.8807897707954
2003-04-24,844.3303106165476
2003-04-25,834.8097995034052
2003-04-28,836.7678464126026
2003-04-29,848.8112375014516
2003-04-30,840.2789483573847
2003-05-01,835.5744880813427
2003-05-02,835.870707352867
2003-05-05,835.5452782469968
2003-05-06,834.1611989561884
2003-05-07,838.1014127177616
2003-05-08,831.8342269730038
2003-05-09,830.8291073618676
2003-05-12,832.872392596522
2003-05-13,834.9521119770966
2003-05-14,837.1957703278703
2003-05-15,838.8283488402877
2003-05-16,833.1027441901591
2003-05-19,825.0802031345563
2003-05-20,829.1387213216454
2003-05-21,829.51803657714
2003-05-22,838.0244951280785
2003-05-23,837.9678230517662
2003-05-26,841.5524157123758
2003-05-27,835.5108451768388
2003-05-28,844.2062795048781
2003-05-29,841.3104803314498
2003-05-30,846.0271952943613
2003-06-02,858.6098025405685
2003-06-03,858.4565436508345
2003-06-04,866.2751298970007
2003-06-05,856.7573763174335
2003-06-06,864.924751009528
2003-06-09,864.1305145666615
2003-06-10,868.6443128033617
2003-06-11,869.1989246449133
2003-06-12,879.4047621592147
2003-06-13,880.1619560087004
2003-06-16,877.8064602428949
2003-06-17,891.9186823506386
2003-06-18,901.4199235730788
2003-06-19,902.9409901645848
2003-06-20,908.0127265358741
2003-06-23,908.20920599999
2003-06-24,902.0064009636541
2003-06-25,904.7624275311712
2003-06-26,908.6295747652256
2003-06-27,915.1277527340992
2003-06-30,908.3778516206652
2003-07-01,908.7137862814909
2003-07-02,921.2417136937278
2003-07-03,930.2541250900099
2003-07-04,930.3921615450239
2003-07-07,948.3934012611174
2003-07-08,941.8225631986463
2003-07-09,933.9135935896959
2003-07-10,931.2770833814141
2003-07-11,937.1089650554272
2003-07-14,950.7756829669153
2003-07-15,946.5857799358536
2003-07-16,953.5317353422789
2003-07-17,947.069896170728
2003-07-18,936.3539636824182
2003-07-21,930.8862396578821
2003-07-22,925.6064980645618
2003-07-23,922.9789010708996
2003-07-24,929.8892332059964
2003-07-25,928.741747172446
2003-07-28,939.7131166203642
2003-07-29,937.769572761037
2003-07-30,937.0096468216353
2003-07-31,948.7586883048017
2003-08-01,956.771861144026
2003-08-04,945.0073937041263
2003-08-05,936.6870979224321
2003-08-06,931.9074215459403
2003-08-07,932.5824829005232
2003-08-08,943.2717776358319
2003-08-11,949.1989931140796
2003-08-12,953.9807112438291
2003-08-13,963.4801151908807
2003-08-14,967.687899830303
2003-08-15,968.8479792232881
2003-08-18,980.0243370481135
2003-08-19,986.1743508062564
2003-08-20,989.4403922944392
2003-08-21,1005.5580183389574
2003-08-22,1014.7418310108177
2003-08-25,1008.6185808926621
2003-08-26,1001.37345660379
2003-08-27,1001.2713982919058
2003-08-28,1000.2677173778753
2003-08-29,1005.3831742686314
2003-09-01,1006.0469173010413
2003-09-02,1013.419597796238
2003-09-03,1014.3588819561993
2003-09-04,1008.7650857249673
2003-09-05,1003.3329051759005
2003-09-08,1004.5552105158205
2003-09-09,999.888704153427
2003-09-10,996.0311260899337
2003-09-11,998.9026662673396
2003-09-12,988.4136469202033
2003-09-15,987.2618961776393
2003-09-16,999.2025799415821
2003-09-17,995.6760889247265
2003-09-18,990.2646677583668
2003-09-19,985.9590026376785
2003-09-22,973.9937548152743
2003-09-23,975.2310189004568
2003-09-24,985.2899324555624
2003-09-25,975.7777837422124
2003-09-26,975.91181155028
2003-09-29,968.3905889062611
2003-09-30,963.1629571625875
2003-10-01,963.9674929729156
2003-10-02,977.61666867822
2003-10-03,986.5279291947437
2003-10-06,988.3091431370697
2003-10-07,988.2073007183598
2003-10-08,988.5272365080261
2003-10-09,1005.0242910880814
2003-10-10,1003.831778314039
2003-10-13,1017.9289684650461
2003-10-14,1008.8525799238425
2003-10-15,1017.236150036261
2003-10-16,1023.034601881217
2003-10-17,1027.32940557362
2003-10-20,1026.3479518697861
2003-10-21,1028.0743763688622
2003-10-22,1021.3894014059017
2003-10-23,1007.4601468207824
2003-10-24,1004.3098871380786
2003-10-27,1012.254367030559
2003-10-28,1027.8627286942394
2003-10-29,1027.9033004659325
2003-10-30,1033.4742381843587
2003-10-31,1041.2168257364408
2003-11-03,1056.8525346570186
2003-11-04,1057.2148097249758
2003-11-05,1062.806454709823
2003-11-06,1058.1502612442616
2003-11-07,1056.2719977746897
2003-11-10,1054.0299962624429
2003-11-11,1046.7458258269598
2003-11-12,1035.2865590766748
2003-11-13,1037.098460394986
2003-11-14,1029.8366368533773
2003-11-17,1017.060903119134
2003-11-18,1014.7003899530125
2003-11-19,1008.4189523542752
2003-11-20,1008.1714649371054
2003-11-21,1008.2721594696094
2003-11-24,1017.5415832459367
2003-11-25,1021.4243215158892
2003-11-26,1016.5159803753448
2003-11-27,1017.1355340683209
2003-11-28,1019.2575072588828
2003-12-01,1030.0855671028778
2003-12-02,1024.4237753234406
2003-12-03,1028.3158666951697
2003-12-04,1033.6730510640261
2003-12-05,1025.7989826885607
2003-12-08,1021.5677668528242
2003-12-09,1029.801334448285
2003-12-10,1029.9983300731851
2003-12-11,1033.418050980065
2003-12-12,1030.6174665698309
2003-12-15,1031.835868166403
2003-12-16,1025.2476044398022
2003-12-17,1018.8545743431106
2003-12-18,1018.8616197277194
2003-12-19,1025.5955044942532
2003-12-22,1024.7151235657768
2003-12-23,1025.0032409570188
2003-12-24,1027.2512187067725
2003-12-25,1027.3232451162503
2003-12-26,1028.0444771035495
2003-12-29,1029.8100631446969
2003-12-30,1036.4735739972753
2003-12-31,1034.7203541738356
2004-01-01,1036.383212757117
2004-01-02,1048.8294176894944
2004-01-05,1048.974423640762
2004-01-06,1045.804150716884
2004-01-07,1051.2655187547537
2004-01-08,1052.8693875075624
2004-01-09,1054.0506746789692
2004-01-12,1054.996771221198
2004-01-13,1057.9665552393863
2004-01-14,1067.4334998161019
2004-01-15,1066.1856393779985
2004-01-16,1077.9212850030246
2004-01-19,1076.4522108568176
2004-01-20,1070.7336775327142
2004-01-21,1068.5121269846636
2004-01-22,1063.784737886508
2004-01-23,1069.6823074182694
2004-01-26,1080.0244559753908
2004-01-27,1080.9896423754058
2004-01-28,1074.5838313917072
2004-01-29,1077.3018060835202
2004-01-30,1071.778978202675
2004-02-02,1066.1394185809108
2004-02-03,1059.773681823075
2004-02-04,1059.9971203467676
2004-02-05,1055.2174687327606
2004-02-06,1054.9745698938336
2004-02-09,1072.034573915517
2004-02-10,1070.1294212692435
2004-02-11,1077.2853220670268
2004-02-12,1075.4580855799084
2004-02-13,1084.6816755117827
2004-02-16,1086.6899535440207
2004-02-17,1089.2742893929567
2004-02-18,1091.5317168074073
2004-02-19,1100.5440896508449
2004-02-20,1097.9226909025947
2004-02-23,1092.4508786981332
2004-02-24,1084.813869503503
2004-02-25,1092.6778642011411
2004-02-26,1104.3273275625043
2004-02-27,1110.7242882490223
2004-03-01,1118.3933781512278
2004-03-02,1133.6998217853395
2004-03-03,1129.9010798246918
2004-03-04,1133.3894200911636
2004-03-05,1120.270645126895
2004-03-08,1124.4228355277498
2004-03-09,1126.4810917516213
2004-03-10,1123.102130547623
2004-03-11,1109.1353695554817
2004-03-12,1106.7043566841778
2004-03-15,1104.164910199479
2004-03-16,1101.505970798082
2004-03-17,1120.4856983984434
2004-03-18,1111.2946404431548
2004-03-19,1119.7949744339421
2004-03-22,1103.298118193312
2004-03-23,1108.8648153882773
2004-03-24,1115.1977617116004
2004-03-25,1111.3957647030518
2004-03-26,1127.6770040366098
2004-03-29,1129.5087224627937
2004-03-30,1134.4688517185077
2004-03-31,1137.1374106128537
2004-04-01,1138.4199156121917
2004-04-02,1152.2860290149931
2004-04-05,1163.2629114299127
2004-04-06,1164.2607795539393
2004-04-07,1157.6142429412844
2004-04-08,1162.732052464071
2004-04-09,1159.485873142648
2004-04-12,1169.0975961822296
2004-04-13,1178.247336102963
2004-04-14,1154.802439834354
2004-04-15,1153.8259074822952
2004-04-16,1147.6093984328627
2004-04-19,1150.5362048940217
2004-04-20,1158.2305018427667
2004-04-21,1154.7692189811114
2004-04-22,1150.8321820268511
2004-04-23,1166.5800245768746
2004-04-26,1156.8609536956487
2004-04-27,1147.4551285753842
2004-04-28,1147.5773976937041
2004-04-29,1118.662813612028
2004-04-30,1105.3394877444712
2004-05-03,1102.01944654522
2004-05-04,1104.0422145672505
2004-05-05,1098.9801636821828
2004-05-06,1099.8427487442675
2004-05-07,1099.810095703842
2004-05-10,1068.9872290428625
2004-05-11,1071.9375820616838
2004-05-12,1076.6892961960662
2004-05-13,1068.949942095697
2004-05-14,1050.3918610497471
2004-05-17,1014.4520945097304
2004-05-18,1028.0729749124305
2004-05-19,1052.7823171425696
2004-05-20,1052.1701182066465
2004-05-21,1062.507873972508
2004-05-24,1069.5574375179876
2004-05-25,1063.0233020414992
2004-05-26,1069.8405182207757
2004-05-27,1074.9333521744181
2004-05-28,1075.7781339674468
2004-05-31,1074.4375882629324
2004-06-01,1075.3688471757685
2004-06-02,1064.563590248122
2004-06-03,1048.7651115121148
2004-06-04,1056.398244593296
2004-06-07,1073.427973745115
2004-06-08,1077.4980937823266
2004-06-09,1083.1717323902917
2004-06-10,1083.9708248642155
2004-06-11,1081.478468123229
2004-06-14,1065.1898179138589
2004-06-15,1066.3252204094686
2004-06-16,1077.6351157187319
2004-06-17,1077.7555168578012
2004-06-18,1067.1098553821014
2004-06-21,1072.7014081521506
2004-06-22,1067.4374893618524
2004-06-23,1070.43581596594
2004-06-24,1079.1664447165658
2004-06-25,1083.9124818907926
2004-06-28,1076.9283354486308
2004-06-29,1077.9421120620193
2004-06-30,1081.7077260422618
2004-07-01,1089.465763276536
2004-07-02,1078.5518595429276
2004-07-05,1083.180416541618
2004-07-06,1090.4720522430905
2004-07-07,1094.9013895806852
2004-07-08,1083.2473036943427
2004-07-09,1086.5950434233025
2004-07-12,1088.1855713691314
2004-07-13,1090.1113890608474
2004-07-14,1076.5348206534522
2004-07-15,1075.4964415266052
2004-07-16,1077.9181525407425
2004-07-19,1086.3613637286792
2004-07-20,1083.5264518195845
2004-07-21,1095.693983161705
2004-07-22,1087.7239971477964
2004-07-23,1092.3652159671892
2004-07-26,1090.75781044254
2004-07-27,1097.0756421102756
2004-07-28,1098.8536081212155
2004-07-29,1092.9023996786561
2004-07-30,1103.4269724215483
2004-08-02,1104.4304720573218
2004-08-03,1105.3692485203082
2004-08-04,1104.2542291746922
2004-08-05,1111.2340113496832
2004-08-06,1094.1571122366058
2004-08-09,1094.4055974809853
2004-08-10,1089.5516172161972
2004-08-11,1095.8021784347234
2004-08-12,1095.6778818363161
2004-08-13,1083.8722892783721
2004-08-16,1082.4653814116677
2004-08-17,1081.2033697972495
2004-08-18,1087.1857933719482
2004-08-19,1098.9609003130265
2004-08-20,1103.0439289966396
2004-08-23,1111.6306055405082
2004-08-24,1109.4576762035126
2004-08-25,1114.3160030957715
2004-08-26,1118.324843265792
2004-08-27,1129.2150241943493
2004-08-30,1128.0515777418404
2004-08-31,1122.9462527661806
2004-09-01,1130.0800894143524
2004-09-02,1128.5357420396597
2004-09-03,1130.9266798350152
2004-09-06,1133.4095256244154
2004-09-07,1136.675751383057
2004-09-08,1132.7094126291556
2004-09-09,1125.6588524232159
2004-09-10,1127.5697148227364
2004-09-13,1138.8256791936046
2004-09-14,1143.7728830153033
2004-09-15,1147.828129898961
2004-09-16,1154.93127342798
2004-09-17,1149.6122988090558
2004-09-20,1156.3918474152515
2004-09-21,1152.2706769433953
2004-09-22,1157.5130500883497
2004-09-23,1155.5887737861333
2004-09-24,1153.606330786565
2004-09-27,1149.5099645869354
2004-09-28,1149.8167567008009
2004-09-29,1150.5458660574595
2004-09-30,1152.888256054909
2004-10-01,1159.5594843266988
2004-10-04,1183.762088390548
2004-10-05,1182.7367879346
2004-10-06,1182.0888002829154
2004-10-07,1188.3030145184084
2004-10-08,1181.79584932249
2004-10-11,1185.2522409461635
2004-10-12,1185.270152858121
2004-10-13,1184.343556642134
2004-10-14,1172.3874503785462
2004-10-15,1164.9542313896443
2004-10-18,1156.351285991746
2004-10-19,1162.2516556034072
2004-10-20,1152.9604598361816
2004-10-21,1154.132661572181
2004-10-22,1153.6375367679955
2004-10-25,1138.110258613249
2004-10-26,1138.6545379689785
2004-10-27,1146.5642918579083
2004-10-28,1158.333431709112
2004-10-29,1165.4146368125744
2004-11-01,1165.6787381428005
2004-11-02,1177.2504448526633
2004-11-03,1187.3899201316158
2004-11-04,1180.2089870745583
2004-11-05,1185.806506870315
2004-11-08,1179.9137993855825
2004-11-09,1184.9136294950495
2004-11-10,1189.5827847841256
2004-11-11,1192.1582214435132
2004-11-12,1198.0553527599182
2004-11-15,1205.7569117508615
2004-11-16,1201.0939432119712
2004-11-17,1209.8794499414942
2004-11-18,1212.5737538883016
2004-11-19,1207.9172312693468
2004-11-22,1202.5584985556939
2004-11-23,1208.8161218770163
