Date,ACWI ex JAPAN MINIMUM VOLATILITY (USD)
2002-01-28,953.4663266029481
2002-01-29,942.437851875712
2002-01-30,942.1190148272907
2002-01-31,955.5021510763689
2002-02-01,956.0073274674103
2002-02-04,944.8735332452321
2002-02-05,940.5383660040975
2002-02-06,936.1936666827096
2002-02-07,933.9266594290975
2002-02-08,936.9130549474352
2002-02-11,938.1409392059567
2002-02-12,940.7724357701501
2002-02-13,950.7598252002789
2002-02-14,957.4618553750055
2002-02-15,953.2156192915162
2002-02-18,954.8022295434575
2002-02-19,941.1326477246349
2002-02-20,945.490716232278
2002-02-21,943.0351114763255
2002-02-22,941.969640321802
2002-02-25,952.2920592873223
2002-02-26,956.9770814698506
2002-02-27,967.0091839112156
2002-02-28,965.3346996715686
2002-03-01,974.1347855013162
2002-03-04,980.4344467004358
2002-03-05,977.4572554308742
2002-03-06,980.1141829672321
2002-03-07,973.8617864547632
2002-03-08,976.1447117469769
2002-03-11,979.9315400678298
2002-03-12,983.328951542065
2002-03-13,978.8655847637859
2002-03-14,974.0488037229356
2002-03-15,978.206213137864
2002-03-18,982.7420492967432
2002-03-19,984.4833800423772
2002-03-20,978.4313735126173
2002-03-21,980.3034993412726
2002-03-22,984.8733932623289
2002-03-25,981.2808085391782
2002-03-26,982.6601780214307
2002-03-27,991.763104488448
2002-03-28,996.4831881458654
2002-03-29,996.4977592229576
2002-04-01,989.8512148447992
2002-04-02,988.3001044636216
2002-04-03,983.219067771412
2002-04-04,977.3660818358228
2002-04-05,980.053627229792
2002-04-08,981.168449064767
2002-04-09,977.9481462100771
2002-04-10,983.9741250562773
2002-04-11,969.8822896432486
2002-04-12,976.0834665966129
2002-04-15,973.7444518993473
2002-04-16,980.4711254971448
2002-04-17,978.8412530894059
2002-04-18,977.315601225746
2002-04-19,982.1740008084531
2002-04-22,977.8744846091863
2002-04-23,976.0136049755375
2002-04-24,971.8161437795646
2002-04-25,962.7832139776617
2002-04-26,959.1451061304979
2002-04-29,950.2517282169927
2002-04-30,955.6720756758776
2002-05-01,958.146777359732
2002-05-02,962.5467897451848
2002-05-03,952.877079128931
2002-05-06,941.0672983816132
2002-05-07,938.5902851342001
2002-05-08,955.3802813447786
2002-05-09,950.5991001450046
2002-05-10,941.4191312706498
2002-05-13,950.0002678783841
2002-05-14,965.2034410634674
2002-05-15,959.7095147372555
2002-05-16,959.2066087141199
2002-05-17,952.6515713052181
2002-05-20,948.1412970968604
2002-05-21,947.7080046218546
2002-05-22,944.926445729018
2002-05-23,953.2262479480783
2002-05-24,948.343149287881
2002-05-27,950.2644037772861
2002-05-28,941.0738772181207
2002-05-29,935.0957052430102
2002-05-30,925.0521925330205
2002-05-31,928.4375664455621
2002-06-03,917.0459576969739
2002-06-04,908.1405673176756
2002-06-05,912.3102317112617
2002-06-06,898.9153481194294
2002-06-07,895.3783945916097
2002-06-10,897.7062229160234
2002-06-11,894.0895103100305
2002-06-12,887.3109488634807
2002-06-13,881.9182020786168
2002-06-14,873.8283577479234
2002-06-17,893.5895060590299
2002-06-18,891.5436434965021
2002-06-19,879.544969436227
2002-06-20,868.926055394569
2002-06-21,859.4484012034412
2002-06-24,847.8106678643132
2002-06-25,851.6206130803089
2002-06-26,833.0513659708428
2002-06-27,844.3110207597292
2002-06-28,848.9666094630246
2002-07-01,841.8402880560876
2002-07-02,830.964656954668
2002-07-03,828.3136460227952
2002-07-04,833.1849039872727
2002-07-05,854.531313919496
2002-07-08,844.6646311838886
2002-07-09,829.819091358323
2002-07-10,813.5101829288747
2002-07-11,802.2843255717272
2002-07-12,799.7252729460299
2002-07-15,776.6769279791715
2002-07-16,763.3190245961351
2002-07-17,767.3174848057217
2002-07-18,757.2253057473098
2002-07-19,728.7928517048801
2002-07-22,712.0944731632675
2002-07-23,707.3733308640096
2002-07-24,723.6363977669309
2002-07-25,732.6946591218349
2002-07-26,744.4378874544959
2002-07-29,775.8512945999257
2002-07-30,776.9676152193066
2002-07-31,792.2476617703993
2002-08-01,773.8184365322616
2002-08-02,768.7007918930365
2002-08-05,751.1211567012665
2002-08-06,776.0159458826141
2002-08-07,781.1434726796953
2002-08-08,799.4886444327676
2002-08-09,802.0945007582213
2002-08-12,795.1306258342605
2002-08-13,790.2981641117943
2002-08-14,794.9761808520012
2002-08-15,807.5801020581541
2002-08-16,804.2750339666998
2002-08-19,815.338695132097
2002-08-20,806.9499276103826
2002-08-21,809.2362329367339
2002-08-22,822.2713747917062
2002-08-23,812.8695505888509
2002-08-26,817.2382919820458
2002-08-27,812.4608938175711
2002-08-28,799.1850668012111
2002-08-29,792.9416850714036
2002-08-30,798.3742066885937
2002-09-02,793.3009749141116
2002-09-03,765.4385671372836
2002-09-04,772.2455935089567
2002-09-05,772.0559206023694
2002-09-06,784.7110771798734
2002-09-09,788.6436347689366
2002-09-10,796.85013780451
2002-09-11,801.6190933848643
2002-09-12,785.767505384971
2002-09-13,784.1105416645646
2002-09-16,788.9905688096917
2002-09-17,778.9755201335802
2002-09-18,768.419735987453
2002-09-19,751.32053131637
2002-09-20,753.2313320246809
2002-09-23,741.9799287814751
2002-09-24,734.785451239072
2002-09-25,744.787579416668
2002-09-26,760.4488563436918
2002-09-27,751.1065957806836
2002-09-30,734.6651490998266
2002-10-01,749.8395130348825
2002-10-02,747.8899022832959
2002-10-03,742.5404224876206
2002-10-04,734.4174611891648
2002-10-07,725.309953063893
2002-10-08,727.1895694748109
2002-10-09,708.4314755735121
2002-10-10,720.7404712787393
2002-10-11,737.5529924517115
2002-10-14,739.7851612092179
2002-10-15,761.3539338376742
2002-10-16,752.5741140402539
2002-10-17,767.5665382899111
2002-10-18,769.0776280553731
2002-10-21,774.9043072816611
2002-10-22,765.1901702913835
2002-10-23,763.9942944265438
2002-10-24,764.5665990274755
2002-10-25,767.8872807494785
2002-10-28,762.2445861527701
2002-10-29,750.4250259789616
2002-10-30,758.972660135658
2002-10-31,753.481455049915
2002-11-01,752.6507133218785
2002-11-04,761.0859429942487
2002-11-05,760.0920309589322
2002-11-06,765.9081142493477
2002-11-07,752.0999116891986
2002-11-08,742.601870397925
2002-11-11,736.339763325731
2002-11-12,737.7764521157491
2002-11-13,735.4813710012116
2002-11-14,747.6390723661854
2002-11-15,753.1763698237548
2002-11-18,749.1610947378495
2002-11-19,745.708574744234
2002-11-20,753.3731805342819
2002-11-21,761.8938041581807
2002-11-22,762.388028138881
2002-11-25,763.6779308743857
2002-11-26,753.3964597724282
2002-11-27,765.9163816860959
2002-11-28,763.6932438534967
2002-11-29,762.62894218136
2002-12-02,761.5225853578037
2002-12-03,758.6358692575066
2002-12-04,757.7179411424004
2002-12-05,753.8654292444405
2002-12-06,751.036891377562
2002-12-09,746.9419567601577
2002-12-10,748.7688897083325
2002-12-11,750.306320602887
2002-12-12,745.2469330171959
2002-12-13,739.8343735605317
2002-12-16,749.884166156626
2002-12-17,741.0702716841436
2002-12-18,738.2144114694836
2002-12-19,736.6845837720255
2002-12-20,741.1973052959509
2002-12-23,744.2230667632361
2002-12-24,740.9106177523823
2002-12-25,740.8162266818906
2002-12-26,739.0568242699717
2002-12-27,726.2782970481048
2002-12-30,727.5681264512696
2002-12-31,726.8968725081334
2003-01-01,726.939543269285
2003-01-02,745.4545945836827
2003-01-03,746.5127750609756
2003-01-06,752.7900294236741
2003-01-07,747.498907468241
2003-01-08,744.4969998901013
2003-01-09,744.2566439610606
2003-01-10,740.6417048321204
2003-01-13,737.9609664032758
2003-01-14,736.9017471738235
2003-01-15,731.0408553623992
2003-01-16,732.0121601856071
2003-01-17,722.4210924518773
2003-01-20,720.1990922415569
2003-01-21,713.8854517014588
2003-01-22,708.32902129735
2003-01-23,706.9901170593376
2003-01-24,695.4039511692349
2003-01-27,682.6139823182051
2003-01-28,686.0627628053049
2003-01-29,686.6886208625582
2003-01-30,689.3502664866928
2003-01-31,696.1109042480873
2003-02-03,697.9805421550492
2003-02-04,686.8672907460739
2003-02-05,686.8793722260908
2003-02-06,682.2568754105603
2003-02-07,678.381184261892
2003-02-10,681.3894007678774
2003-02-11,682.4068242634961
2003-02-12,672.8138205449391
2003-02-13,667.3544857983601
2003-02-14,674.6252540881816
2003-02-17,680.4093743175556
2003-02-18,689.6784749203163
2003-02-19,683.5456566242335
2003-02-20,677.3444409059966
2003-02-21,682.2724514444595
2003-02-24,679.5528577822218
2003-02-25,678.4333149645063
2003-02-26,673.6080596109291
2003-02-27,678.4884993973043
2003-02-28,679.7105101484561
2003-03-03,676.0902643669447
2003-03-04,666.6640409727283
2003-03-05,664.5435103279418
2003-03-06,661.349017367384
2003-03-07,658.0860812971125
2003-03-10,646.905940957976
2003-03-11,644.2010597471523
2003-03-12,641.1841332239837
2003-03-13,658.2305866262827
2003-03-14,668.4420699537543
2003-03-17,685.5893244335757
2003-03-18,691.9459651173537
2003-03-19,699.7852245298506
2003-03-20,700.2205684818988
2003-03-21,714.8173763210606
2003-03-24,692.9580827832386
2003-03-25,697.1187661544402
2003-03-26,696.4050802157121
2003-03-27,692.9659853997547
2003-03-28,691.5740925876951
2003-03-31,676.6187570529755
2003-04-01,681.6421295352228
2003-04-02,694.0666039969688
2003-04-03,694.9657981819537
2003-04-04,701.1726831369383
2003-04-07,708.4647669927394
2003-04-08,705.0568022824272
2003-04-09,700.092463817151
2003-04-10,694.6929348574823
2003-04-11,697.9795834016016
2003-04-14,702.4104031474907
2003-04-15,705.2888210420649
2003-04-16,696.5005826042786
2003-04-17,698.1999118095598
2003-04-18,698.6317979523908
2003-04-21,700.0962162512004
2003-04-22,702.5552972078513
2003-04-23,706.8318733375256
2003-04-24,697.9223261579581
2003-04-25,692.54048610526
2003-04-28,700.3462198507252
2003-04-29,700.11823195722
2003-04-30,695.067340187954
2003-05-01,691.4248962681606
2003-05-02,698.2125720166484
2003-05-05,697.286238906211
2003-05-06,698.9964183033161
2003-05-07,697.3351161651939
2003-05-08,690.2872796179076
2003-05-09,693.9826420762279
2003-05-12,696.338982332818
2003-05-13,697.1385417214493
2003-05-14,699.3276275088236
2003-05-15,704.5190189547319
2003-05-16,701.6105019338415
2003-05-19,686.7361610095572
2003-05-20,690.3503254164939
2003-05-21,690.1795605013598
2003-05-22,695.5079833054745
2003-05-23,692.7227109730225
2003-05-26,689.8886650201521
2003-05-27,694.4333926056756
2003-05-28,700.4776824716972
2003-05-29,695.0751296233503
2003-05-30,703.132518980347
2003-06-02,709.9650983470481
2003-06-03,710.5047871404788
2003-06-04,719.5312199475817
2003-06-05,712.0535194930779
2003-06-06,720.3900937045598
2003-06-09,714.0718534100502
2003-06-10,719.9681972542306
2003-06-11,723.3081910544536
2003-06-12,726.2006699318439
2003-06-13,719.7720480599505
2003-06-16,725.6104730505818
2003-06-17,730.6808399633168
2003-06-18,735.9331679381942
2003-06-19,731.6569469329149
2003-06-20,735.4728289711161
2003-06-23,732.0521636777929
2003-06-24,730.9260106502873
2003-06-25,728.1515629399065
2003-06-26,736.5716276449864
2003-06-27,734.9482579903502
2003-06-30,730.6443468980178
2003-07-01,728.1966091820195
2003-07-02,738.0478140826939
2003-07-03,737.0790537533215
2003-07-04,737.9440358393317
2003-07-07,751.7362928653337
2003-07-08,750.6406665445434
2003-07-09,743.5206197602514
2003-07-10,737.3068047308874
2003-07-11,744.6193502706755
2003-07-14,750.1343303245866
2003-07-15,746.7610484584146
2003-07-16,745.3548680863312
2003-07-17,743.734358861407
2003-07-18,745.1772086739941
2003-07-21,735.652740994038
2003-07-22,737.3774893137289
2003-07-23,736.1592128101354
2003-07-24,735.7480633012797
2003-07-25,738.5822607200375
2003-07-28,740.9114876389026
2003-07-29,736.918462739223
2003-07-30,741.5924072154144
2003-07-31,748.2893637672341
2003-08-01,745.7846502682726
2003-08-04,740.8849202704106
2003-08-05,734.8943560751529
2003-08-06,734.4168744190902
2003-08-07,737.920092353204
2003-08-08,746.2880803950142
2003-08-11,748.8655599627367
2003-08-12,753.3255101056283
2003-08-13,752.6751556472207
2003-08-14,758.1082798708696
2003-08-15,758.9656800167293
2003-08-18,765.3018146370822
2003-08-19,769.7882667189319
2003-08-20,769.8400559436693
2003-08-21,778.4756811923093
2003-08-22,779.1385200725982
2003-08-25,776.4016830177924
2003-08-26,778.0786326247473
2003-08-27,779.5697622084953
2003-08-28,781.0344764880463
2003-08-29,780.2159665998417
2003-09-01,782.1867659663075
2003-09-02,793.2521425286036
2003-09-03,798.8024634119537
2003-09-04,795.8176524657055
2003-09-05,787.1530954035888
2003-09-08,786.9577141077564
2003-09-09,780.0310203430091
2003-09-10,776.1199946653744
2003-09-11,779.7426705373764
2003-09-12,773.8305393239666
2003-09-15,772.2144843668608
2003-09-16,782.2442434019468
2003-09-17,778.4285660998204
2003-09-18,780.4937003247792
2003-09-19,776.0358799801887
2003-09-22,764.6867902611677
2003-09-23,766.5679205436651
2003-09-24,764.323697844716
2003-09-25,758.3938687826862
2003-09-26,756.9393821588291
2003-09-29,755.2733595101123
2003-09-30,747.6827291105968
2003-10-01,753.5117122397419
2003-10-02,759.2116516128815
2003-10-03,765.7226149575406
2003-10-06,765.9098787003074
2003-10-07,761.6323412929894
2003-10-08,758.9249645672844
2003-10-09,766.3210448330763
2003-10-10,763.5381130074697
2003-10-13,773.8548060779626
2003-10-14,773.3754361496386
2003-10-15,777.2467821986783
2003-10-16,778.0008741600742
2003-10-17,777.8603385149991
2003-10-20,777.3569852028204
2003-10-21,778.7687654419015
2003-10-22,768.3832767790159
2003-10-23,766.896348013001
2003-10-24,765.3572401862345
2003-10-27,770.1753094844278
2003-10-28,778.4944996234539
2003-10-29,779.8842827516235
2003-10-30,780.5906370119035
2003-10-31,784.8022875845019
2003-11-03,797.0626842018324
2003-11-04,793.4947926899531
2003-11-05,794.4616078691554
2003-11-06,797.9488459634852
2003-11-07,797.2004453671203
2003-11-10,794.0824215415072
2003-11-11,791.4273060813047
2003-11-12,791.0839285457853
2003-11-13,791.4701791782014
2003-11-14,789.5639970326333
2003-11-17,783.9668848449577
2003-11-18,777.2670238710463
2003-11-19,777.5222718745191
2003-11-20,773.5089226520347
2003-11-21,772.8929086452628
2003-11-24,785.7572227804104
2003-11-25,787.888827492791
2003-11-26,784.8355624989503
2003-11-27,786.0674924440212
2003-11-28,783.4146920528692
2003-12-01,792.7222192524706
2003-12-02,787.5951294746053
2003-12-03,787.3202346806127
2003-12-04,789.1491861011222
2003-12-05,783.5353359234566
2003-12-08,781.9744582573709
2003-12-09,781.934448606853
2003-12-10,777.2286860118062
2003-12-11,786.1884444633379
2003-12-12,782.5706546160794
2003-12-15,779.3329005795002
2003-12-16,778.0301591583893
2003-12-17,776.2553237983312
2003-12-18,781.2489865783473
2003-12-19,780.9896116778948
2003-12-22,779.2326814361498
2003-12-23,781.0717246047805
2003-12-24,781.2495498364947
2003-12-25,781.2651293452834
2003-12-26,783.0100844262337
2003-12-29,787.9618494438646
2003-12-30,788.0369972917698
2003-12-31,784.8369790366539
2004-01-01,784.8976928826467
2004-01-02,788.5391642494113
2004-01-05,791.8135846547223
2004-01-06,787.4147412155241
2004-01-07,787.1761858705962
2004-01-08,786.8675940231353
2004-01-09,779.3833988000137
2004-01-12,781.6919820270297
2004-01-13,780.801581005071
2004-01-14,787.2636953276843
2004-01-15,787.3369914798391
2004-01-16,799.5556717121776
2004-01-19,800.1594649145921
2004-01-20,793.2831646467881
2004-01-21,793.7809883021314
2004-01-22,790.16650201567
2004-01-23,791.3401378370514
2004-01-26,800.8146468168179
2004-01-27,797.5708394495288
2004-01-28,794.3650475195158
2004-01-29,804.5780227423212
2004-01-30,800.0574336774292
2004-02-02,802.2472826079495
2004-02-03,797.8898872470447
2004-02-04,797.2079200280347
2004-02-05,793.0141015055697
2004-02-06,794.4975515482292
2004-02-09,800.0694638006412
2004-02-10,802.7171087389394
2004-02-11,808.5419680190196
2004-02-12,800.3437035726055
2004-02-13,801.4361753826012
2004-02-16,802.4053866099567
2004-02-17,804.9812377988004
2004-02-18,803.177255307562
2004-02-19,808.6169479068559
2004-02-20,810.2872050794629
2004-02-23,810.7317227678691
2004-02-24,806.7996800548242
2004-02-25,813.8459907715459
2004-02-26,821.7969108889993
2004-02-27,823.7729272347003
2004-03-01,831.0968977930079
2004-03-02,836.1871275647836
2004-03-03,842.7523582122658
2004-03-04,841.7140103934235
2004-03-05,834.5530350136281
2004-03-08,837.4665973467818
2004-03-09,833.6113284975048
2004-03-10,836.2410194078456
2004-03-11,823.6782817227718
2004-03-12,829.8926080832662
2004-03-15,821.632851408278
2004-03-16,819.6254899799039
2004-03-17,833.670382002003
2004-03-18,825.1026682470498
2004-03-19,825.8789278332312
2004-03-22,816.8636327044806
2004-03-23,820.6349754185078
2004-03-24,822.208810755264
2004-03-25,829.8898175668335
2004-03-26,833.469106217078
2004-03-29,837.4595596362097
2004-03-30,840.2919623935347
2004-03-31,837.385180109796
2004-04-01,837.9612590845995
2004-04-02,852.0384596186358
2004-04-05,861.0707757761675
2004-04-06,857.0461795147263
2004-04-07,850.7904284111437
2004-04-08,853.86805400316
2004-04-09,853.4564861497643
2004-04-12,854.7697196076751
2004-04-13,856.9252746049071
2004-04-14,849.6425514949459
2004-04-15,851.6923487939324
2004-04-16,852.4027150869678
2004-04-19,852.1615260552969
2004-04-20,850.7316848808117
2004-04-21,851.9573800144585
2004-04-22,857.9732398836801
2004-04-23,862.1184799363662
2004-04-26,859.9866748792649
2004-04-27,857.3257004988469
2004-04-28,850.87578039244
2004-04-29,840.0948998883094
2004-04-30,833.5010686202666
2004-05-03,840.1493517027661
2004-05-04,837.8030922386978
2004-05-05,837.0543524130353
2004-05-06,836.2849749501661
2004-05-07,834.6611343323706
2004-05-10,822.9722281268656
2004-05-11,830.5702822517259
2004-05-12,827.3068534870513
2004-05-13,829.1631267582131
2004-05-14,828.5021941363085
2004-05-17,814.6117318287713
2004-05-18,819.9931125781947
2004-05-19,819.5828707465616
2004-05-20,824.4991319102993
2004-05-21,822.7086781462169
2004-05-24,828.1445242055378
2004-05-25,829.9151461797577
2004-05-26,833.411317275002
2004-05-27,830.8329512625073
2004-05-28,832.8961992389592
2004-05-31,833.5883108236885
2004-06-01,832.1644300713738
2004-06-02,832.3606963024947
2004-06-03,830.0163328259338
2004-06-04,833.1676806650668
2004-06-07,838.0328711226624
2004-06-08,839.7858249235428
2004-06-09,843.4164524313464
2004-06-10,845.0880548713159
2004-06-11,848.0944443729672
2004-06-14,836.9560256479787
2004-06-15,842.0478210095877
2004-06-16,848.5290162582373
2004-06-17,848.7956829463584
2004-06-18,845.5470883507477
2004-06-21,847.9321067804842
2004-06-22,847.6545144225678
2004-06-23,851.7082281291636
2004-06-24,848.2036116772754
2004-06-25,847.7315696642236
2004-06-28,844.4720546786285
2004-06-29,846.9542293334783
2004-06-30,848.4045597858341
2004-07-01,846.3650944834252
2004-07-02,840.0925254997229
2004-07-05,841.1567512225
2004-07-06,841.3291722978832
2004-07-07,840.6277339179659
2004-07-08,836.6629661410102
2004-07-09,838.3439226231839
2004-07-12,838.273226114301
2004-07-13,841.2947874551361
2004-07-14,837.8833877959781
2004-07-15,837.4028720966638
2004-07-16,833.8028660548739
2004-07-19,835.4819886375411
2004-07-20,838.3975288627084
2004-07-21,840.2514078447583
2004-07-22,833.1627771232919
2004-07-23,836.045046848158
2004-07-26,832.0094578126353
2004-07-27,838.4101082554483
2004-07-28,840.8281831768401
2004-07-29,841.8743794026482
2004-07-30,846.9941005384737
2004-08-02,851.3930927907965
2004-08-03,852.1919184357953
2004-08-04,851.5081060171362
2004-08-05,845.9876715027883
2004-08-06,829.8888769131148
2004-08-09,828.9449931421369
2004-08-10,830.0670596138895
2004-08-11,835.0547076959334
2004-08-12,829.8136191049604
2004-08-13,824.5753282703143
2004-08-16,830.0534790626008
2004-08-17,830.8870702887318
2004-08-18,837.179182611415
2004-08-19,834.9239801883796
2004-08-20,841.2800686387625
2004-08-23,846.3515327490177
2004-08-24,850.6489698361229
2004-08-25,855.6580833152658
2004-08-26,856.7494244567006
2004-08-27,862.7409229374441
2004-08-30,859.9424156811586
2004-08-31,858.3019684856821
2004-09-01,861.7452718470387
2004-09-02,867.2992219648872
2004-09-03,872.8876884732235
2004-09-06,872.5795407619783
2004-09-07,875.3834628073163
2004-09-08,870.0767657758308
2004-09-09,866.3609156983216
2004-09-10,861.9321127224079
2004-09-13,865.9781662750167
2004-09-14,865.895875193534
2004-09-15,870.0111562332988
2004-09-16,873.215985391455
2004-09-17,872.8410864322956
2004-09-20,871.7847798651719
2004-09-21,871.4191441822572
2004-09-22,868.0739970678649
2004-09-23,862.3531106956631
2004-09-24,865.8235309264244
2004-09-27,861.5809283255852
2004-09-28,865.7112079183295
2004-09-29,866.597308923333
2004-09-30,863.6868905665716
2004-10-01,872.1540475811978
2004-10-04,881.8236356009255
2004-10-05,881.4596705914961
2004-10-06,885.0034157426811
2004-10-07,881.2058220987876
2004-10-08,873.9920409452346
2004-10-11,875.9235660030677
2004-10-12,877.0440305676457
2004-10-13,874.2955730195462
2004-10-14,866.9402471346048
2004-10-15,864.939952150237
2004-10-18,863.2092311090548
2004-10-19,860.5072123726688
2004-10-20,858.6178174947311
2004-10-21,860.8339232676349
2004-10-22,858.1611819662309
2004-10-25,848.7872909871866
2004-10-26,855.1374534137094
2004-10-27,861.0376100983093
2004-10-28,864.3361363233541
2004-10-29,868.1529567981571
2004-11-01,868.0055143362918
2004-11-02,869.6776427323572
2004-11-03,875.6819938954851
2004-11-04,879.4636005175693
2004-11-05,879.886339214078
2004-11-08,878.1671977943948
2004-11-09,880.058725426837
2004-11-10,881.0247073941127
2004-11-11,887.2220735370295
2004-11-12,892.4036342722524
2004-11-15,891.6030290601899
2004-11-16,887.5811681903723
2004-11-17,887.3782082356397
2004-11-18,888.1301313184034
2004-11-19,881.8415255196971
2004-11-22,885.98769733104
2004-11-23,886.0978197151207
2004-11-24,885.9802950678433
2004-11-25,885.1287517970234
2004-11-26,885.1945243359925
2004-11-29,884.6636128871224
2004-11-30,881.2399995863101
2004-12-01,888.0359268299521
2004-12-02,889.5241213009974
2004-12-03,884.8893685225986
2004-12-06,882.0146163623401
2004-12-07,876.2075094011497
2004-12-08,883.9689146207327
2004-12-09,887.7316892266944
2004-12-10,889.2837203019219
2004-12-13,891.2121095709384
2004-12-14,893.8185351540321
2004-12-15,889.6299440916441
2004-12-16,894.9003605636095
2004-12-17,895.1710168240825
2004-12-20,891.0453958797991
2004-12-21,896.7337533737959
2004-12-22,897.876507914317
2004-12-23,891.8826693425625
2004-12-24,891.769374479745
2004-12-27,886.778940755434
2004-12-28,891.183131391423
2004-12-29,892.728866738501
2004-12-30,893.2917175352292
