Date,AC ASIA ex JP MINIMUM VOLATILITY (USD)
1999-09-03,2307.338885137853
1999-09-06,2345.253316719005
1999-09-07,2329.784494785171
1999-09-08,2315.7013047857054
1999-09-09,2354.404217313634
1999-09-10,2393.5506447202806
1999-09-13,2433.282251270431
1999-09-14,2411.8146122863095
1999-09-15,2382.0068902649223
1999-09-16,2347.5392999083915
1999-09-17,2356.130112351041
1999-09-20,2371.9485755354017
1999-09-21,2357.992529513684
1999-09-22,2329.419857526458
1999-09-23,2349.078943426235
1999-09-24,2327.299548118782
1999-09-27,2296.9420237434597
1999-09-28,2279.658401060304
1999-09-29,2248.707275085175
1999-09-30,2221.4980364931434
1999-10-01,2218.6924827201187
1999-10-04,2218.197425014435
1999-10-05,2230.3409645652455
1999-10-06,2256.861157538569
1999-10-07,2285.7818409617194
1999-10-08,2303.31285362013
1999-10-11,2304.268514041008
1999-10-12,2295.1870135177574
1999-10-13,2260.5595973150016
1999-10-14,2267.4458967609535
1999-10-15,2211.5267400218654
1999-10-18,2196.6869115754016
1999-10-19,2183.9392810516742
1999-10-20,2227.724071312506
1999-10-21,2215.18257535392
1999-10-22,2249.4413516241643
1999-10-25,2248.911596452205
1999-10-26,2258.2555699967957
1999-10-27,2254.2339767144254
1999-10-28,2260.372057826865
1999-10-29,2287.8740509162744
1999-11-01,2306.3255204473403
1999-11-02,2335.391195776762
1999-11-03,2334.0825892290272
1999-11-04,2360.5025921062993
1999-11-05,2372.3723394499593
1999-11-08,2381.2436472503996
1999-11-09,2390.7384915064727
1999-11-10,2394.611657235399
1999-11-11,2414.649802770757
1999-11-12,2450.164796389119
1999-11-15,2458.6826252941573
1999-11-16,2476.049331373277
1999-11-17,2425.167762045386
1999-11-18,2450.39718105218
1999-11-19,2481.4850954830117
1999-11-22,2484.3487962625313
1999-11-23,2495.384577605635
1999-11-24,2506.182297842822
1999-11-25,2492.1603917531475
1999-11-26,2503.8919715348493
1999-11-29,2557.1808902459748
1999-11-30,2567.8083775572145
1999-12-01,2577.5699170086796
1999-12-02,2605.348712423277
1999-12-03,2628.470305757273
1999-12-06,2606.3568584227173
1999-12-07,2599.1956971014793
1999-12-08,2599.7403169072836
1999-12-09,2626.485355077711
1999-12-10,2644.3509775491307
1999-12-13,2666.704143948961
1999-12-14,2663.740768658753
1999-12-15,2630.0812864696522
1999-12-16,2585.182363593055
1999-12-17,2615.6542177031865
1999-12-20,2659.721501793254
1999-12-21,2653.5550722473126
1999-12-22,2667.6941618604337
1999-12-23,2655.1096847634603
1999-12-24,2674.076645906649
1999-12-27,2679.7991915600055
1999-12-28,2710.40103250097
1999-12-29,2714.5621584285104
1999-12-30,2741.181072275356
1999-12-31,2741.824095300328
2000-01-03,2762.632392910234
2000-01-04,2787.916583719635
2000-01-05,2681.3803155695678
2000-01-06,2642.3647198831322
2000-01-07,2678.9154210253946
2000-01-10,2736.4889985960262
2000-01-11,2692.9314722174
2000-01-12,2720.453321402347
2000-01-13,2708.9365499906035
2000-01-14,2757.550741506962
2000-01-17,2795.451464877464
2000-01-18,2782.2173483670267
2000-01-19,2738.37480025447
2000-01-20,2755.3309139759167
2000-01-21,2762.9431658506974
2000-01-24,2783.8333762541743
2000-01-25,2727.592455959093
2000-01-26,2760.4222683608727
2000-01-27,2834.9348041815233
2000-01-28,2885.375720466156
2000-01-31,2848.560211142446
2000-02-01,2877.0344177492348
2000-02-02,2925.047159190679
2000-02-03,2900.0687072234427
2000-02-04,2922.1860007669466
2000-02-07,2933.6337248448226
2000-02-08,2886.6194843850894
2000-02-09,2913.7902085216515
2000-02-10,2947.3293865169803
2000-02-11,2967.995209046149
2000-02-14,2959.680520869788
2000-02-15,2927.618448823351
2000-02-16,2951.098903803513
2000-02-17,2992.893835636851
2000-02-18,2967.467723033945
2000-02-21,2963.7989187723765
2000-02-22,2848.627414662358
2000-02-23,2851.7900883524217
2000-02-24,2854.311942660295
2000-02-25,2867.3580666521016
2000-02-28,2864.454794235618
2000-02-29,2857.318374732302
2000-03-01,2877.8702475205387
2000-03-02,2899.0242010207653
2000-03-03,2879.1128111064363
2000-03-06,2931.1884077137884
2000-03-07,2940.8327627092954
2000-03-08,2949.1339934351854
2000-03-09,2869.5239198509485
2000-03-10,2879.080370843615
2000-03-13,2765.9576086997095
2000-03-14,2758.182420958158
2000-03-15,2711.9334316990594
2000-03-16,2680.2829824583373
2000-03-17,2758.567271926599
2000-03-20,2725.6764011335217
2000-03-21,2735.6453969188638
2000-03-22,2793.962347908349
2000-03-23,2795.1979703797847
2000-03-24,2793.070482227578
2000-03-27,2834.0189513210616
2000-03-28,2861.3773987404975
2000-03-29,2913.1388342401183
2000-03-30,2883.747050947835
2000-03-31,2839.873599634721
2000-04-03,2809.386903718569
2000-04-04,2773.194903091801
2000-04-05,2743.997341057942
2000-04-06,2772.7323589829057
2000-04-07,2827.3501111655196
2000-04-10,2867.7325362766787
2000-04-11,2856.213057787572
2000-04-12,2847.9652993648897
2000-04-13,2807.2494750854416
2000-04-14,2792.154834217338
2000-04-17,2624.957539517395
2000-04-18,2692.057817991683
2000-04-19,2717.4233059323824
2000-04-20,2727.3730768481887
2000-04-21,2728.147226052416
2000-04-24,2692.578909869785
2000-04-25,2717.6749220234424
2000-04-26,2724.273362303278
2000-04-27,2745.1912077998336
2000-04-28,2760.8574134666287
2000-05-01,2766.625816945117
2000-05-02,2732.806623695209
2000-05-03,2758.5748794716155
2000-05-04,2763.9794742924632
2000-05-05,2793.076325180854
2000-05-08,2739.3937935085883
2000-05-09,2703.167903857172
2000-05-10,2638.267790452128
2000-05-11,2616.4752144525314
2000-05-12,2617.083718667361
2000-05-15,2568.532472464629
2000-05-16,2620.3747619374394
2000-05-17,2661.2163015692126
2000-05-18,2614.709951275872
2000-05-19,2625.0270527096645
2000-05-22,2510.5198915450787
2000-05-23,2498.5741025812213
2000-05-24,2483.608230549543
2000-05-25,2492.159309910062
2000-05-26,2409.1215593044376
2000-05-29,2413.1152140312984
2000-05-30,2412.0584319638174
2000-05-31,2496.586887597288
2000-06-01,2484.3640327232624
2000-06-02,2491.027636027217
2000-06-05,2549.387058762342
2000-06-06,2515.969241589557
2000-06-07,2551.5017865536447
2000-06-08,2553.525014811065
2000-06-09,2590.278653204024
2000-06-12,2581.56733373182
2000-06-13,2526.313801598505
2000-06-14,2541.9748954588417
2000-06-15,2551.9987154189034
2000-06-16,2540.7000832265103
2000-06-19,2532.487316841049
2000-06-20,2555.7197719602
2000-06-21,2571.2941105199516
2000-06-22,2585.7020798401086
2000-06-23,2581.1524404893776
2000-06-26,2583.5199357680326
2000-06-27,2577.2255716797804
2000-06-28,2590.1703727806657
2000-06-29,2549.4513223886556
2000-06-30,2546.6192939559523
2000-07-03,2575.1690624957832
2000-07-04,2560.738618560382
2000-07-05,2578.1845426462405
2000-07-06,2576.084651133847
2000-07-07,2594.6442722450424
2000-07-10,2604.8846224864
2000-07-11,2603.01487597102
2000-07-12,2632.8376241517394
2000-07-13,2655.324821992743
2000-07-14,2649.8661558355066
2000-07-17,2667.3594561588325
2000-07-18,2647.2502831434736
2000-07-19,2681.2775025185056
2000-07-20,2661.4257973974354
2000-07-21,2637.3336688942736
2000-07-24,2590.7444666678466
2000-07-25,2565.713887695284
2000-07-26,2558.505855706553
2000-07-27,2553.702907491505
2000-07-28,2569.396452231807
2000-07-31,2570.6702517723425
2000-08-01,2578.4216638236635
2000-08-02,2618.6053393383804
2000-08-03,2634.3652511427317
2000-08-04,2625.298009489021
2000-08-07,2596.0083881777614
2000-08-08,2607.3091290397606
2000-08-09,2641.9182264504816
2000-08-10,2622.6317452959843
2000-08-11,2627.6744602603117
2000-08-14,2635.9723768871845
2000-08-15,2621.380820383343
2000-08-16,2655.1999536955823
2000-08-17,2645.1887875649477
2000-08-18,2657.603104469565
2000-08-21,2680.753239531218
2000-08-22,2708.5835760023715
2000-08-23,2696.0749719516853
2000-08-24,2655.0477336406616
2000-08-25,2635.0773377559094
2000-08-28,2641.4222532397926
2000-08-29,2653.406816044124
2000-08-30,2636.4760565733636
2000-08-31,2646.2368001150307
2000-09-01,2615.049322451391
2000-09-04,2650.2908643197957
2000-09-05,2691.626330370148
2000-09-06,2704.381722220973
2000-09-07,2697.858679693674
2000-09-08,2703.953570068721
2000-09-11,2705.7858274759137
2000-09-12,2694.7260867975738
2000-09-13,2682.8991977367737
2000-09-14,2661.824133896557
2000-09-15,2631.379571346169
2000-09-18,2544.4545345077336
2000-09-19,2528.4421148454503
2000-09-20,2581.426013218023
2000-09-21,2540.988147370763
2000-09-22,2368.361030153333
2000-09-25,2468.807226813931
2000-09-26,2445.021798809281
2000-09-27,2447.1922739953466
2000-09-28,2435.3806685536238
2000-09-29,2454.917446583618
2000-10-02,2419.998800632713
2000-10-03,2444.8791997998787
2000-10-04,2448.320665129114
2000-10-05,2465.056314638204
2000-10-06,2473.468429063243
2000-10-09,2418.365488829774
2000-10-10,2411.5197059396005
2000-10-11,2336.098553643332
2000-10-12,2355.8160070314752
2000-10-13,2347.1195610486793
2000-10-16,2381.8034751729647
2000-10-17,2339.0030612409028
2000-10-18,2312.671525157166
2000-10-19,2330.5000859985894
2000-10-20,2400.833714670357
2000-10-23,2408.2752396427636
2000-10-24,2426.5621075137865
2000-10-25,2472.1858041718556
2000-10-26,2461.4777224241834
2000-10-27,2403.6221730547713
2000-10-30,2380.9778850192192
2000-10-31,2385.321772456692
2000-11-01,2398.917520746059
2000-11-02,2425.8410901854054
2000-11-03,2443.2307370360186
2000-11-06,2466.361713866752
2000-11-07,2480.3327655449066
2000-11-08,2499.9686070234616
2000-11-09,2491.489374695596
2000-11-10,2456.2571724245013
2000-11-13,2390.3994598695344
2000-11-14,2437.971681487434
2000-11-15,2435.8663094076796
2000-11-16,2420.2354391518234
2000-11-17,2406.602225259392
2000-11-20,2376.1321803437577
2000-11-21,2385.861418809579
2000-11-22,2375.4687299444154
2000-11-23,2365.3880657420973
2000-11-24,2409.3909696786613
2000-11-27,2408.1018938459174
2000-11-28,2380.001347447904
2000-11-29,2333.459038397893
2000-11-30,2279.846592953998
2000-12-01,2293.849702657568
2000-12-04,2241.820224235067
2000-12-05,2270.182380775958
2000-12-06,2291.559071490763
2000-12-07,2278.9664978163228
2000-12-08,2304.5886757662165
2000-12-11,2369.2588873051727
2000-12-12,2362.971942574047
2000-12-13,2383.2806763734443
2000-12-14,2332.6944185053785
2000-12-15,2263.803033756661
2000-12-18,2276.546625032124
2000-12-19,2291.41080791831
2000-12-20,2236.3752155192055
2000-12-21,2195.868629205108
2000-12-22,2163.6302807132506
2000-12-25,2163.6198164021935
2000-12-26,2131.740159229254
2000-12-27,2126.1483530468445
2000-12-28,2161.5025312133944
2000-12-29,2146.2895737753506
2001-01-01,2148.367517327533
2001-01-02,2132.177388244814
2001-01-03,2121.3038403444984
2001-01-04,2180.212715362367
2001-01-05,2198.597181323134
2001-01-08,2200.0094106490046
2001-01-09,2242.638851488374
2001-01-10,2228.5555707965395
2001-01-11,2180.1401427197675
2001-01-12,2197.1803874875645
2001-01-15,2217.0844311039887
2001-01-16,2234.7047323335237
2001-01-17,2255.2635002491825
2001-01-18,2238.563330955519
2001-01-19,2304.8135836272722
2001-01-22,2339.7393126226084
2001-01-23,2324.2775079884377
2001-01-24,2369.107743051785
2001-01-25,2374.478251751178
2001-01-26,2353.755903642275
2001-01-29,2350.0792866917427
2001-01-30,2349.491438025517
2001-01-31,2376.0360310504548
2001-02-01,2346.7235352803473
2001-02-02,2379.5795891197918
2001-02-05,2326.4140655198553
2001-02-06,2347.1339054113273
2001-02-07,2322.2619380940587
2001-02-08,2371.7768710106693
2001-02-09,2375.090592535553
2001-02-12,2367.709065575404
2001-02-13,2390.926621551992
2001-02-14,2394.8254527054387
2001-02-15,2444.3276754729086
2001-02-16,2402.30986483711
2001-02-19,2380.2160701438966
2001-02-20,2422.3454353223183
2001-02-21,2403.363571652151
2001-02-22,2382.889195198626
2001-02-23,2372.4327355734476
2001-02-26,2373.9274682655073
2001-02-27,2339.6048413051753
2001-02-28,2344.668170634368
2001-03-01,2295.092438141146
2001-03-02,2267.223523670087
2001-03-05,2289.1580632816685
2001-03-06,2304.110988591429
2001-03-07,2304.2670403979782
2001-03-08,2293.361359712683
2001-03-09,2268.643728582858
2001-03-12,2212.126003934662
2001-03-13,2192.6565012121573
2001-03-14,2227.8493420731807
2001-03-15,2252.9236703003107
2001-03-16,2264.70639521655
2001-03-19,2253.147013823864
2001-03-20,2216.6635859563194
2001-03-21,2225.7918869771083
2001-03-22,2233.167721117214
2001-03-23,2222.400339514663
2001-03-26,2233.7458461918914
2001-03-27,2214.4169296334503
2001-03-28,2232.197265757036
2001-03-29,2224.464820332424
2001-03-30,2209.9944946524956
2001-04-02,2190.5373610838137
2001-04-03,2161.1110590859043
2001-04-04,2074.3349499836663
2001-04-05,2091.617573535388
2001-04-06,2099.8405051695227
2001-04-09,2062.5552199961526
2001-04-10,2094.6935383726227
2001-04-11,2129.343901661049
2001-04-12,2116.591574087387
2001-04-13,2120.168434337245
2001-04-16,2136.369841813388
2001-04-17,2132.54204981988
2001-04-18,2189.718988066764
2001-04-19,2190.5025192531275
2001-04-20,2150.575111163161
2001-04-23,2165.8304517658207
2001-04-24,2167.4273638795917
2001-04-25,2158.166464213872
2001-04-26,2142.900151851385
2001-04-27,2154.73062838783
2001-04-30,2187.522237400729
2001-05-01,2179.6514594356254
2001-05-02,2205.7572785417897
2001-05-03,2210.828121470228
2001-05-04,2178.220319121761
2001-05-07,2197.256782149995
2001-05-08,2206.3697029707964
2001-05-09,2204.5664508619802
2001-05-10,2202.3370165527704
2001-05-11,2233.458480578558
2001-05-14,2216.0113680101717
2001-05-15,2202.1491970429806
2001-05-16,2188.9229456233397
2001-05-17,2225.522510973286
2001-05-18,2225.825292936637
2001-05-21,2233.3608398215856
2001-05-22,2262.80512633826
2001-05-23,2299.960377683993
2001-05-24,2301.7855943492905
2001-05-25,2292.3193465680283
2001-05-28,2277.9109607903247
2001-05-29,2297.9510529281683
2001-05-30,2275.213983889409
2001-05-31,2279.172707982673
2001-06-01,994.8321793805947
2001-06-04,995.2016773785087
2001-06-05,996.8528360755271
2001-06-06,1003.0202879795457
2001-06-07,998.4916891613417
2001-06-08,1010.5857263562954
2001-06-11,1017.3032872481621
2001-06-12,1007.3908113390735
2001-06-13,1002.9067853758376
2001-06-14,985.5996292502954
2001-06-15,978.2271519250783
2001-06-18,974.312102428507
2001-06-19,980.8722743035587
2001-06-20,982.830359026223
2001-06-21,982.305076974864
2001-06-22,978.9407494893173
2001-06-25,969.3716433358145
2001-06-26,965.5190675951848
2001-06-27,969.6663605400837
2001-06-28,975.1402187966579
2001-06-29,990.9861394154105
2001-07-02,986.5871785788355
2001-07-03,984.1382285189292
2001-07-04,981.1414385744538
2001-07-05,990.5116283842009
2001-07-06,980.7936689684019
2001-07-09,965.8154193948715
2001-07-10,960.0692538573867
2001-07-11,944.2550287531027
2001-07-12,959.3881760552352
2001-07-13,952.0213761883921
2001-07-16,943.1908094291189
2001-07-17,942.1431695361135
2001-07-18,911.4681996194373
2001-07-19,910.6845099764363
2001-07-20,909.4995297045919
2001-07-23,907.5475412818578
2001-07-24,893.7331066527852
2001-07-25,893.2080559507363
2001-07-26,903.595759655854
2001-07-27,911.195735180129
2001-07-30,910.8327709526858
2001-07-31,919.1519978018645
2001-08-01,917.8785821212189
2001-08-02,921.2258147909749
2001-08-03,916.8294291603565
2001-08-06,916.5814806479453
2001-08-07,919.9261648387441
2001-08-08,922.2930662871007
2001-08-09,899.8433688525796
2001-08-10,897.9625689001399
2001-08-13,897.711948267483
2001-08-14,909.3278719236197
2001-08-15,900.2203183281144
2001-08-16,902.0213522222351
2001-08-17,894.1042998148613
2001-08-20,891.155198537985
2001-08-21,892.8961420836761
2001-08-22,882.2522954370685
2001-08-23,891.1546307517459
2001-08-24,885.5629185995541
2001-08-27,900.8858138140141
2001-08-28,896.6700252649484
2001-08-29,900.2100588667593
2001-08-30,898.8817517425178
2001-08-31,896.2262852736251
2001-09-03,894.5538231752811
2001-09-04,914.2327990686161
2001-09-05,911.6005988451201
2001-09-06,900.7661294685598
2001-09-07,883.4374973233812
2001-09-10,883.5043136535857
2001-09-11,869.2042517059563
2001-09-12,837.00862059903
2001-09-13,827.0841250084483
2001-09-14,793.8873352347214
2001-09-17,769.2378148657398
2001-09-18,769.8452109157988
2001-09-19,772.5243904391446
2001-09-20,763.609959840313
2001-09-21,748.7291399242943
2001-09-24,751.5738076077014
2001-09-25,739.9824160771814
2001-09-26,746.4918845688592
2001-09-27,757.2452521769914
2001-09-28,776.571504320772
2001-10-01,770.7222220317356
2001-10-02,763.6977712572547
2001-10-03,760.0112036050851
2001-10-04,778.6711792299551
2001-10-05,779.0128182431308
2001-10-08,765.9045458132518
2001-10-09,782.4834093683718
2001-10-10,785.9288776895424
2001-10-11,807.9746234577797
2001-10-12,802.2790347208554
2001-10-15,800.7592267134064
2001-10-16,804.4747344182825
2001-10-17,812.8663206365136
2001-10-18,806.5230133239202
2001-10-19,811.7791359173635
2001-10-22,817.7497135573765
2001-10-23,829.2499346592198
2001-10-24,834.9783593229121
2001-10-25,831.465031962757
2001-10-26,839.0389978759301
2001-10-29,821.3159845242109
2001-10-30,807.5007502126163
2001-10-31,815.5905640814956
2001-11-01,812.3382629848179
2001-11-02,817.0441486923211
2001-11-05,829.461662939863
2001-11-06,829.341484404367
2001-11-07,825.1310990393051
2001-11-08,839.3338553158496
2001-11-09,845.6004429748818
2001-11-12,849.0290018837011
2001-11-13,858.9133821971094
2001-11-14,869.8054780369256
2001-11-15,890.9084098176282
2001-11-16,889.6620893569204
2001-11-19,902.6462902311035
2001-11-20,892.6965293894789
2001-11-21,907.7434557726606
2001-11-22,905.5404854154701
2001-11-23,917.0003075540045
2001-11-26,927.6379332038423
2001-11-27,920.4348584933324
2001-11-28,898.5479042949097
2001-11-29,898.8734373121747
2001-11-30,895.1066202089631
2001-12-03,910.7318067785502
2001-12-04,919.4191681785028
2001-12-05,944.3987906588497
2001-12-06,952.0416305153694
2001-12-07,966.2797587700024
2001-12-10,963.8436490706403
2001-12-11,958.2683742998115
2001-12-12,964.9049538458506
2001-12-13,950.7071851049541
2001-12-14,944.9817805238043
2001-12-17,938.9088239020283
2001-12-18,936.2984913602056
2001-12-19,933.9626018411374
2001-12-20,941.4099952984791
2001-12-21,932.8226754298057
2001-12-24,944.880792107743
2001-12-25,953.3457587873694
2001-12-26,951.6659868970701
2001-12-27,945.5115035278529
2001-12-28,958.4228706904606
2001-12-31,962.2855965324346
2002-01-01,962.322422874564
2002-01-02,954.2414489113548
2002-01-03,961.5370130572047
2002-01-04,981.2130684548972
2002-01-07,1001.8218043840288
2002-01-08,995.7150696876972
2002-01-09,997.7137101198095
2002-01-10,984.3377178808076
2002-01-11,978.9999478237618
2002-01-14,978.3570574540681
2002-01-15,970.569802667591
2002-01-16,973.8232945633082
2002-01-17,979.7127648909756
2002-01-18,979.260119051944
2002-01-21,996.754943770621
2002-01-22,990.487495730213
2002-01-23,994.1240350145973
2002-01-24,1004.6679998178749
2002-01-25,1037.8704502614814
2002-01-28,1048.0972751120867
2002-01-29,1043.6847878923818
2002-01-30,1029.6410874128917
2002-01-31,1040.5230448201635
2002-02-01,1037.3070957384577
2002-02-04,1031.6714083611246
2002-02-05,1027.6800753129648
2002-02-06,1036.2156201410032
2002-02-07,1028.807540449894
2002-02-08,1031.8912824885483
2002-02-11,1031.3258037627809
2002-02-12,1032.9258622469902
2002-02-13,1038.5130970139717
2002-02-14,1060.3795679182128
2002-02-15,1056.2995740153715
2002-02-18,1060.1072183696056
2002-02-19,1044.3707640019575
2002-02-20,1038.3485189530084
2002-02-21,1040.5197329342939
2002-02-22,1029.9909008481604
2002-02-25,1028.4953739537198
2002-02-26,1034.0871583792505
2002-02-27,1055.411791665165
2002-02-28,1050.3770842367103
2002-03-01,1052.9604343401627
2002-03-04,1068.6611426044906
2002-03-05,1077.4351867783964
2002-03-06,1074.2745452564143
2002-03-07,1068.820424853402
2002-03-08,1070.9331159105368
2002-03-11,1081.721609449741
2002-03-12,1088.385001434992
2002-03-13,1083.08594364883
2002-03-14,1077.3305506749573
2002-03-15,1073.866604643172
2002-03-18,1076.6637910510083
2002-03-19,1077.5004858007244
2002-03-20,1079.7271979501597
2002-03-21,1078.6329920201308
2002-03-22,1090.1055679679757
2002-03-25,1091.9136562576339
2002-03-26,1091.6547485117626
2002-03-27,1102.2065137362586
2002-03-28,1106.4352745816905
2002-03-29,1102.656233279777
2002-04-01,1088.6267917732976
2002-04-02,1093.7711288862063
2002-04-03,1098.1512596323566
2002-04-04,1095.8911427081916
2002-04-05,1101.7404597739765
2002-04-08,1104.0543720910625
2002-04-09,1088.7367751698127
2002-04-10,1073.1202743986682
2002-04-11,1074.0931299317529
2002-04-12,1087.541988126149
2002-04-15,1093.916901313752
2002-04-16,1095.8519661220937
2002-04-17,1111.2267845120468
2002-04-18,1112.2182832433703
2002-04-19,1118.1846695946185
2002-04-22,1120.1228687399987
2002-04-23,1119.064242729344
2002-04-24,1115.7104477359276
2002-04-25,1091.8187621206623
2002-04-26,1093.4116486977064
2002-04-29,1080.544257829838
2002-04-30,1080.4054442892793
2002-05-01,1074.4298428756717
2002-05-02,1085.179910181045
2002-05-03,1076.7953203196312
2002-05-06,1054.1412074254738
2002-05-07,1059.21929394155
2002-05-08,1068.4976158137395
2002-05-09,1068.9142102547305
2002-05-10,1060.7665661432216
2002-05-13,1064.9969188862415
2002-05-14,1078.1472275755675
2002-05-15,1085.5326246295733
2002-05-16,1079.0133887280047
2002-05-17,1074.1023230154517
2002-05-20,1061.4591181929316
2002-05-21,1047.132360256957
2002-05-22,1049.5072567551272
2002-05-23,1047.2158160320803
2002-05-24,1059.4191730219786
2002-05-27,1063.6978430758093
2002-05-28,1047.2021590951722
2002-05-29,1039.4808139882045
2002-05-30,1033.496770674442
2002-05-31,1018.519583027328
2002-06-03,1019.34192936023
2002-06-04,1013.9594330740765
2002-06-05,1024.648813033283
2002-06-06,1017.1254285374857
2002-06-07,1008.2051009655132
2002-06-10,1018.9759932525155
2002-06-11,1019.754735857454
2002-06-12,1012.8457238689531
