Date,ACWI MINIMUM VOLATILITY (JPY)
2002-03-20,953.139329144655
2002-03-21,954.031544228928
2002-03-22,955.3833406479368
2002-03-25,953.5144677241385
2002-03-26,954.5969806646142
2002-03-27,963.6257312687441
2002-03-28,967.6717305319863
2002-03-29,965.6020944722716
2002-04-01,958.1082157848181
2002-04-02,958.481981901278
2002-04-03,955.1593737603357
2002-04-04,951.3686505153526
2002-04-05,953.89142301098
2002-04-08,955.8985736493856
2002-04-09,951.3433196503697
2002-04-10,957.1014560547978
2002-04-11,943.1841897522272
2002-04-12,948.1052991984761
2002-04-15,947.7286813710751
2002-04-16,953.9369422445799
2002-04-17,953.7920492122109
2002-04-18,953.9110740495369
2002-04-19,956.8087760167546
2002-04-22,954.5234810000857
2002-04-23,953.291473854697
2002-04-24,949.1037216536473
2002-04-25,941.5637466588895
2002-04-26,937.6563202272622
2002-04-29,929.6700240654416
2002-04-30,934.0219951854394
2002-05-01,936.8326028409815
2002-05-02,941.5324756820364
2002-05-03,933.0642616828409
2002-05-06,921.7540398031877
2002-05-07,920.0483674915656
2002-05-08,935.1593230394654
2002-05-09,931.7249572781922
2002-05-10,923.982859897201
2002-05-13,930.8453186205275
2002-05-14,943.7452044574228
2002-05-15,940.3045672405572
2002-05-16,941.0742281541787
2002-05-17,935.9539989843224
2002-05-20,932.648979991537
2002-05-21,933.5308022302203
2002-05-22,932.6900235369645
2002-05-23,939.8456157223359
2002-05-24,935.8694236788323
2002-05-27,936.9763556197469
2002-05-28,928.1776619194015
2002-05-29,922.8924046173573
2002-05-30,913.533216725311
2002-05-31,914.8535202105754
2002-06-03,905.7086428699564
2002-06-04,896.0139984222748
2002-06-05,899.9167781886196
2002-06-06,886.6347293232817
2002-06-07,882.9668768214423
2002-06-10,884.310414493191
2002-06-11,880.6073049411701
2002-06-12,873.563764731597
2002-06-13,868.0870443460462
2002-06-14,860.3092124910625
2002-06-17,874.6359254546647
2002-06-18,873.3579803280185
2002-06-19,859.8958480169046
2002-06-20,852.1696181527221
2002-06-21,843.3486179202988
2002-06-24,834.7864150341496
2002-06-25,837.8789538272902
2002-06-26,819.6193760993318
2002-06-27,830.0669114034225
2002-06-28,836.2465559034453
2002-07-01,829.9429678245218
2002-07-02,821.1304866266904
2002-07-03,822.0770368536627
2002-07-04,825.5049925572959
2002-07-05,844.9286310356879
2002-07-08,835.0822394749187
2002-07-09,824.3314564528009
2002-07-10,809.9302614164267
2002-07-11,798.9700796683906
2002-07-12,797.4622380719435
2002-07-15,774.7086678369952
2002-07-16,761.192581071237
2002-07-17,765.4496860888885
2002-07-18,756.8797644737707
2002-07-19,730.3874745619588
2002-07-22,717.6075581554248
2002-07-23,714.1872921690762
2002-07-24,727.3709412046979
2002-07-25,732.4880059118019
2002-07-26,739.260180342197
2002-07-29,767.3021131704415
2002-07-30,768.1016060507969
2002-07-31,780.4845788952583
2002-08-01,765.0073084084609
2002-08-02,759.9473739392013
2002-08-05,744.5653244210094
2002-08-06,765.7597432296471
2002-08-07,772.1771271831052
2002-08-08,788.3000239149345
2002-08-09,793.1202401144067
2002-08-12,785.8762407026975
2002-08-13,781.075363800054
2002-08-14,787.0741002110801
2002-08-15,799.3413382816357
2002-08-16,795.1270807273613
2002-08-19,802.1720641822291
2002-08-20,794.3928356665555
2002-08-21,795.7628652480812
2002-08-22,808.2724431504695
2002-08-23,799.8354354409693
2002-08-26,805.6763915382218
2002-08-27,800.3581357467439
2002-08-28,788.8511942541153
2002-08-29,781.6239815781237
2002-08-30,787.1887260207383
2002-09-02,781.6997383900201
2002-09-03,755.1314281739108
2002-09-04,759.4173425028968
2002-09-05,760.5075024573894
2002-09-06,770.6045081953839
2002-09-09,775.3676367395045
2002-09-10,782.7155085729281
2002-09-11,785.9137683066234
2002-09-12,773.0412962356806
2002-09-13,770.1519351964745
2002-09-16,773.5727657116616
2002-09-17,767.1198879209712
2002-09-18,757.5928135368703
2002-09-19,744.2133148292904
2002-09-20,743.5224032308442
2002-09-23,734.9180650798523
2002-09-24,728.6988461297749
2002-09-25,736.0834564470237
2002-09-26,751.6899876766348
2002-09-27,745.0542436030444
2002-09-30,729.2045794258405
2002-10-01,740.5662869270059
2002-10-02,736.9428657990867
2002-10-03,731.3596261276339
2002-10-04,725.7904531865709
2002-10-07,714.2188742699478
2002-10-08,717.3845716069685
2002-10-09,699.5140757416449
2002-10-10,709.2127886336115
2002-10-11,724.0165124106318
2002-10-14,726.1684408176603
2002-10-15,745.9108689604388
2002-10-16,739.6834244544901
2002-10-17,753.5360486238991
2002-10-18,754.4864298348841
2002-10-21,758.7561911182173
2002-10-22,747.3456491326174
2002-10-23,747.5948230169633
2002-10-24,746.648468705704
2002-10-25,750.8821424197896
2002-10-28,745.9240514174371
2002-10-29,736.6165663370132
2002-10-30,745.5146792635998
2002-10-31,739.9071497486477
2002-11-01,739.2194220383382
2002-11-04,745.0404110992074
2002-11-05,746.3967313530582
2002-11-06,751.9740416092833
2002-11-07,739.2357511323993
2002-11-08,731.1545884422143
2002-11-11,724.3860923130915
2002-11-12,725.830521560501
2002-11-13,722.7604057702894
2002-11-14,732.4395232244486
2002-11-15,738.1476267515443
2002-11-18,732.6405360203541
2002-11-19,729.1667959752328
2002-11-20,736.7259649627142
2002-11-21,744.6926529479997
2002-11-22,745.9885994314692
2002-11-25,749.8029420623271
2002-11-26,739.7011774102816
2002-11-27,751.3372415116498
2002-11-28,749.3570424982272
2002-11-29,747.9029054652331
2002-12-02,744.8915525268673
2002-12-03,742.3707015466985
2002-12-04,740.3418856069736
2002-12-05,735.8276819815668
2002-12-06,733.8382031160886
2002-12-09,730.1146377976233
2002-12-10,732.0391460298921
2002-12-11,733.1134848403844
2002-12-12,728.5109172387083
2002-12-13,724.3621355534484
2002-12-16,732.4182953070956
2002-12-17,724.3024828670435
2002-12-18,720.3420867412432
2002-12-19,719.7290184931527
2002-12-20,723.8303253510319
2002-12-23,726.5349460142405
2002-12-24,723.6082639111235
2002-12-25,723.3037505482062
2002-12-26,723.5868682334175
2002-12-27,713.2173000503434
2002-12-30,714.6194691600857
2002-12-31,713.3929011017225
2003-01-01,713.4034651789011
2003-01-02,729.296843300358
2003-01-03,729.7065424236229
2003-01-06,736.9254465948725
2003-01-07,729.6563663695466
2003-01-08,726.3277437058389
2003-01-09,725.90941803703
2003-01-10,722.3695388953757
2003-01-13,720.4926979874368
2003-01-14,720.4721969598626
2003-01-15,716.4795718100637
2003-01-16,717.2093616799816
2003-01-17,708.2776115537051
2003-01-20,705.488934952051
2003-01-21,700.2048425081138
2003-01-22,694.2069608075827
2003-01-23,694.4560254432245
2003-01-24,682.7766655989857
2003-01-27,670.3381791699729
2003-01-28,673.2011044093922
2003-01-29,672.4510512758685
2003-01-30,674.3938186364733
2003-01-31,679.8564872060595
2003-02-03,681.9574437382606
2003-02-04,672.6631042942175
2003-02-05,673.1027476669115
2003-02-06,668.8482754396307
2003-02-07,664.4645882345544
2003-02-10,667.6874010620793
2003-02-11,668.7299738609249
2003-02-12,661.5718676487008
2003-02-13,655.8942074368265
2003-02-14,663.0355281386837
2003-02-17,668.707486142649
2003-02-18,677.8238476957532
2003-02-19,672.4319080619268
2003-02-20,666.1987611147957
2003-02-21,669.2717420503557
2003-02-24,668.4335205387545
2003-02-25,665.7664423305195
2003-02-26,661.8624795822651
2003-02-27,665.4455349658333
2003-02-28,665.5710028910455
2003-03-03,663.0935330428167
2003-03-04,654.4962997249748
2003-03-05,651.8451450260492
2003-03-06,648.1558841147333
2003-03-07,643.6346200047927
2003-03-10,633.4825976360269
2003-03-11,629.3649937805752
2003-03-12,627.8466727074538
2003-03-13,642.3831440402787
2003-03-14,652.2304122248664
2003-03-17,666.3167725592135
2003-03-18,672.3787143034201
2003-03-19,679.4698655192427
2003-03-20,680.7359304944431
2003-03-21,692.6277140292771
2003-03-24,676.2235772992552
2003-03-25,678.4185894254828
2003-03-26,679.0537087636695
2003-03-27,676.130261660266
2003-03-28,674.1410391198067
2003-03-31,658.9140778189717
2003-04-01,664.2458267209698
2003-04-02,676.6725986621997
2003-04-03,676.5719721595432
2003-04-04,682.281436497227
2003-04-07,689.9110045447036
2003-04-08,686.0021468294709
2003-04-09,681.4424058333962
2003-04-10,676.144876516781
2003-04-11,677.689503365552
2003-04-14,681.1889445920102
2003-04-15,684.6584678458053
2003-04-16,676.2605287591642
2003-04-17,678.0223154488963
2003-04-18,678.3844769039596
2003-04-21,680.1698292414025
2003-04-22,680.7317349247226
2003-04-23,684.0810723937489
2003-04-24,676.885632925859
2003-04-25,670.4598607102379
2003-04-28,677.0335441295773
2003-04-29,676.7040317518071
2003-04-30,673.8492175088794
2003-05-01,670.3501567556679
2003-05-02,676.5948037560604
2003-05-05,675.6207377935315
2003-05-06,677.5611990688876
2003-05-07,677.8132135978436
2003-05-08,669.9363213766222
2003-05-09,673.3621553312399
2003-05-12,675.0689129406175
2003-05-13,676.1713098949925
2003-05-14,678.0982237976491
2003-05-15,681.8209534187862
2003-05-16,678.4893018573642
2003-05-19,663.9606328017845
2003-05-20,667.2567933578442
2003-05-21,665.8442583475126
2003-05-22,670.759630348016
2003-05-23,669.4534580361552
2003-05-26,666.2622420589084
2003-05-27,668.8534243593873
2003-05-28,674.4728939509125
2003-05-29,669.9673885885161
2003-05-30,677.1140242119188
2003-06-02,683.8744171685632
2003-06-03,684.652424399957
2003-06-04,692.0615463811807
2003-06-05,685.535485727266
2003-06-06,693.589730990776
2003-06-09,688.1357037180236
2003-06-10,693.6905934142222
2003-06-11,696.3693911298992
2003-06-12,699.0524975205985
2003-06-13,693.6534538773434
2003-06-16,697.3346783925942
2003-06-17,702.5732923267514
2003-06-18,707.8260190719227
2003-06-19,704.462509523853
2003-06-20,708.3230622612182
2003-06-23,707.6650283261797
2003-06-24,704.9488105447308
2003-06-25,701.7307810019691
2003-06-26,708.281160798449
2003-06-27,707.8851187541013
2003-06-30,702.7260407597746
2003-07-01,701.4326626231158
2003-07-02,712.8295097777221
2003-07-03,713.4102896426867
2003-07-04,713.7913953067892
2003-07-07,726.5422611240039
2003-07-08,725.7550833432216
2003-07-09,720.9126587806852
2003-07-10,715.558335756204
2003-07-11,720.6113894251782
2003-07-14,726.3492360332301
2003-07-15,723.5189547244606
2003-07-16,721.7351664830504
2003-07-17,719.3554185786525
2003-07-18,720.9329002861037
2003-07-21,712.528084767092
2003-07-22,712.6689060995865
2003-07-23,711.48267517259
2003-07-24,710.6222538666857
2003-07-25,712.3242524804319
2003-07-28,714.6603227400997
2003-07-29,710.6559637197203
2003-07-30,714.0309097969874
2003-07-31,721.0291971878858
2003-08-01,718.96736861618
2003-08-04,713.2825613730967
2003-08-05,707.8240051714811
2003-08-06,707.6777309355627
2003-08-07,711.2710815919826
2003-08-08,719.0864731293854
2003-08-11,722.6885332992684
2003-08-12,727.1012909857204
2003-08-13,727.0229669762799
2003-08-14,733.1189672595103
2003-08-15,733.7095363578627
2003-08-18,739.976048501182
2003-08-19,745.7871929146521
2003-08-20,748.1968577841587
2003-08-21,757.3182348199426
2003-08-22,758.4419984591798
2003-08-25,755.6087830640378
2003-08-26,756.562582595145
2003-08-27,757.9632783666317
2003-08-28,758.4454668010102
2003-08-29,758.6323830440563
2003-09-01,762.3748622708139
2003-09-02,772.4849078712822
2003-09-03,778.7479728667561
2003-09-04,775.4357967259826
2003-09-05,767.1821537654755
2003-09-08,766.7402104877754
2003-09-09,761.7799944993347
2003-09-10,756.5695567815582
2003-09-11,758.2119096943686
2003-09-12,753.1210133633225
2003-09-15,751.3363549159644
2003-09-16,762.9689855777832
2003-09-17,759.9615862913744
2003-09-18,762.9975318937991
2003-09-19,760.2921912659693
2003-09-22,750.3435122563423
2003-09-23,752.3642357241266
2003-09-24,752.1973037929131
2003-09-25,744.5718826710793
2003-09-26,742.437003752896
2003-09-29,740.6334583531698
2003-09-30,732.755301369297
2003-10-01,739.3065427929221
2003-10-02,746.8019893764555
2003-10-03,753.0824748155538
2003-10-06,752.0548765931687
2003-10-07,749.2602095593878
2003-10-08,745.4229705741236
2003-10-09,752.9339621181556
2003-10-10,751.2740206237335
2003-10-13,760.951431315488
2003-10-14,760.3185880619287
2003-10-15,762.202446980595
2003-10-16,763.4896436193995
2003-10-17,763.1097406453686
2003-10-20,762.9017158300928
2003-10-21,764.3904988482167
2003-10-22,753.7755272277311
2003-10-23,748.6473081260563
2003-10-24,747.4836859675341
2003-10-27,754.0798683168827
2003-10-28,762.3024507537124
2003-10-29,765.1352460084114
2003-10-30,765.3658984900973
2003-10-31,766.9475441402744
2003-11-03,777.014103119102
2003-11-04,777.7781278490107
2003-11-05,778.1871905671245
2003-11-06,779.5297925635294
2003-11-07,779.7191452144523
2003-11-10,777.4824329334997
2003-11-11,772.5352657788252
2003-11-12,770.9722296398694
2003-11-13,771.885713625998
2003-11-14,768.9916955415273
2003-11-17,760.8116308719102
2003-11-18,755.3117321906115
2003-11-19,753.5724826456
2003-11-20,751.6942866793986
2003-11-21,751.2027624488278
2003-11-24,762.4400574643137
2003-11-25,764.765116076481
2003-11-26,763.0099539436208
2003-11-27,763.6514551887149
2003-11-28,759.7748288319516
2003-12-01,769.8703172794964
2003-12-02,764.7098481707809
2003-12-03,763.7295066311787
2003-12-04,766.467785088511
2003-12-05,761.3103685858564
2003-12-08,758.6716844051992
2003-12-09,759.2183718023246
2003-12-10,753.074083629829
2003-12-11,762.0773779539136
2003-12-12,759.2488153818723
2003-12-15,758.0497895507989
2003-12-16,755.6705880854571
2003-12-17,752.9659067133707
2003-12-18,757.5770950939992
2003-12-19,758.4745006241967
2003-12-22,757.8065739565842
2003-12-23,759.063514584926
2003-12-24,758.4967159580372
2003-12-25,758.4023524451957
2003-12-26,760.3091862156833
2003-12-29,764.6218605951824
2003-12-30,764.8587652869281
2003-12-31,760.9468150256623
2004-01-01,761.042222269498
2004-01-02,763.6116556905405
2004-01-05,767.9061085311313
2004-01-06,764.2574103979731
2004-01-07,763.6227007072874
2004-01-08,762.9374132090211
2004-01-09,755.6862188574119
2004-01-12,758.1737098809056
2004-01-13,757.4191592350945
2004-01-14,762.8864732267426
2004-01-15,762.2562640584931
2004-01-16,774.6002245439149
2004-01-19,775.0094579759199
2004-01-20,768.2258432707267
2004-01-21,768.796622186591
2004-01-22,765.589629257613
2004-01-23,767.8901837311369
2004-01-26,777.348754124277
2004-01-27,774.7128507619907
2004-01-28,772.2221575806384
2004-01-29,781.8410886154596
2004-01-30,776.8613165095093
2004-02-02,779.1099283589876
2004-02-03,774.1066145938453
2004-02-04,772.9910681648804
2004-02-05,768.7709270562186
2004-02-06,768.722439841009
2004-02-09,773.2492353198426
2004-02-10,775.7550218829532
2004-02-11,780.9574347793179
2004-02-12,773.7079996433179
2004-02-13,774.9807186898543
2004-02-16,775.4135138734109
2004-02-17,777.8417259669853
2004-02-18,775.6675260092902
2004-02-19,781.4772316059814
2004-02-20,782.1558148011632
2004-02-23,784.0343056895945
2004-02-24,778.8474415177105
2004-02-25,786.0079554618175
2004-02-26,794.0843664767277
2004-02-27,797.9900366463288
2004-03-01,807.2250868632711
2004-03-02,811.7296824762466
2004-03-03,818.3625854088049
2004-03-04,815.9986417216253
2004-03-05,808.7936207864224
2004-03-08,811.2549565208227
2004-03-09,808.3639851893515
2004-03-10,811.2251174782932
2004-03-11,799.4560780121491
2004-03-12,804.2562954993515
2004-03-15,798.2149981672317
2004-03-16,797.3040017587247
2004-03-17,813.5746592044817
2004-03-18,807.7270219154518
2004-03-19,807.3490367866531
2004-03-22,798.7324777038823
2004-03-23,802.5543041442348
2004-03-24,805.744935389224
2004-03-25,814.3894576497981
2004-03-26,819.7693582295361
2004-03-29,822.5975897173425
2004-03-30,824.5151240945636
2004-03-31,822.8270339246286
2004-04-01,822.044498012629
2004-04-02,835.0651531851853
2004-04-05,842.7922702945035
2004-04-06,838.9157444687932
2004-04-07,834.1438072562851
2004-04-08,836.6296376616808
2004-04-09,835.6155146488703
2004-04-12,837.9847989869957
2004-04-13,840.5404381414232
2004-04-14,833.1293579569424
2004-04-15,833.5263724881453
2004-04-16,835.114620617222
2004-04-19,833.9512976166758
2004-04-20,834.8301514725315
2004-04-21,834.6049118960533
2004-04-22,840.4200589115216
2004-04-23,845.4277191142818
2004-04-26,844.5825257557304
2004-04-27,841.0426612723077
2004-04-28,835.130211841823
2004-04-29,824.5722229468234
2004-04-30,816.7251514433569
2004-05-03,823.1674379311471
2004-05-04,820.358096878287
2004-05-05,820.2126880872829
2004-05-06,817.9293389950022
2004-05-07,813.6809428244801
2004-05-10,799.3140622861907
2004-05-11,806.6156038143511
2004-05-12,805.7584143088354
2004-05-13,804.7182857458821
2004-05-14,804.9437627638811
2004-05-17,790.6879255028108
2004-05-18,795.9849860695605
2004-05-19,798.1276041605574
2004-05-20,802.8793650001946
2004-05-21,803.0479502293595
2004-05-24,808.618212797753
2004-05-25,808.3496447908152
2004-05-26,813.3090439567948
2004-05-27,809.7024717990791
2004-05-28,812.8676277345319
2004-05-31,813.5747357685015
2004-06-01,812.9122720580266
2004-06-02,812.2098482067593
2004-06-03,807.8946780430745
2004-06-04,810.9738717706299
2004-06-07,817.9594143233315
2004-06-08,820.3759167593073
2004-06-09,825.0024558528601
2004-06-10,827.1551381618635
2004-06-11,829.7014619802565
2004-06-14,818.1351926341035
2004-06-15,823.0302239877078
2004-06-16,831.123607448759
2004-06-17,831.3485853475294
2004-06-18,827.5002401428987
2004-06-21,832.1741750307016
2004-06-22,831.9777874771682
2004-06-23,835.7984066269393
2004-06-24,834.3357808415938
2004-06-25,833.6969463408243
2004-06-28,830.9863147681325
2004-06-29,832.2004674561288
2004-06-30,831.9761478018299
2004-07-01,831.7768456470574
2004-07-02,824.4463786033223
2004-07-05,823.628831348714
2004-07-06,823.5685982901421
2004-07-07,822.1621373642703
2004-07-08,817.8886937010673
2004-07-09,821.3664426389163
2004-07-12,822.2109751658161
2004-07-13,824.6059537377608
2004-07-14,819.6459469516516
2004-07-15,819.2582928944156
2004-07-16,817.0563109068523
2004-07-19,818.9487446127292
2004-07-20,820.9702426007678
2004-07-21,822.5112680137474
2004-07-22,815.772251237953
2004-07-23,817.8021111471106
2004-07-26,814.1688006574929
2004-07-27,819.4098226083897
2004-07-28,822.4124352638241
2004-07-29,822.1917321830762
2004-07-30,828.6892451874032
2004-08-02,833.8284579664552
2004-08-03,834.1407593258022
2004-08-04,832.0007688517355
2004-08-05,827.2114773532268
2004-08-06,812.6986181361506
2004-08-09,811.7118235776774
2004-08-10,810.8964448485449
2004-08-11,816.12254765516
2004-08-12,811.2970862829366
2004-08-13,804.8672023165842
2004-08-16,809.7020858060223
2004-08-17,811.2201375091458
2004-08-18,817.4592833518165
2004-08-19,815.591966850735
2004-08-20,821.9998871784799
2004-08-23,827.2354495643145
2004-08-24,830.9588861643825
2004-08-25,835.7727919341397
2004-08-26,837.4330336029991
2004-08-27,843.8093015538552
2004-08-30,841.0658995978815
2004-08-31,838.6726414677955
2004-09-01,841.87918944278
2004-09-02,846.7505887370686
2004-09-03,850.94425591846
2004-09-06,852.1875300106761
2004-09-07,854.5271887498576
2004-09-08,849.2817563119023
2004-09-09,844.3778009120075
2004-09-10,839.1707211344751
2004-09-13,842.9197743486118
2004-09-14,843.2606766887004
2004-09-15,846.7139349319079
2004-09-16,849.7541854769073
2004-09-17,848.9882949286346
2004-09-20,847.7831987929716
2004-09-21,846.7178701193664
2004-09-22,843.3711739951841
2004-09-23,838.2856621434532
2004-09-24,840.4214950042602
2004-09-27,836.5520926848831
2004-09-28,840.1738530836683
2004-09-29,841.017839301985
2004-09-30,839.2441932943328
2004-10-01,847.3276054222168
2004-10-04,857.2419495357385
2004-10-05,857.6116592355006
2004-10-06,861.4011034162468
2004-10-07,858.1166695182079
2004-10-08,853.0264898794268
2004-10-11,855.4443727909094
2004-10-12,855.0613013501045
2004-10-13,852.1894134841617
2004-10-14,844.0377398280784
2004-10-15,842.2989426102052
2004-10-18,840.1919679128896
2004-10-19,839.9063623222288
2004-10-20,836.5209096469908
2004-10-21,839.7012758183903
2004-10-22,836.7671952900293
2004-10-25,827.8290465802193
2004-10-26,832.9717995724275
2004-10-27,837.1313183124084
2004-10-28,840.299174783376
2004-10-29,842.7722718252782
2004-11-01,842.4523835240827
2004-11-02,845.3644648078499
2004-11-03,849.0221233446734
2004-11-04,852.1819309219092
2004-11-05,853.0393808852299
2004-11-08,850.2106898188486
2004-11-09,851.7647195608064
2004-11-10,851.4476292640306
2004-11-11,855.5623840376613
2004-11-12,862.5331927145012
2004-11-15,862.985840082761
2004-11-16,858.5095510000459
2004-11-17,858.6544159488819
2004-11-18,859.7767581723688
2004-11-19,854.9461167094227
2004-11-22,856.8561488942487
2004-11-23,855.9283855501524
2004-11-24,855.9281733050217
2004-11-25,855.2232575706623
2004-11-26,854.6669773989256
2004-11-29,854.6810439627117
2004-11-30,850.368619974084
2004-12-01,854.0045908343051
2004-12-02,855.6076050201893
2004-12-03,852.7118521305252
2004-12-06,848.7363609233121
2004-12-07,842.3662897942311
2004-12-08,847.411052193882
2004-12-09,849.7952685739692
2004-12-10,850.5811040009528
2004-12-13,852.7069022471582
2004-12-14,854.5986742321658
2004-12-15,851.7977974326159
2004-12-16,856.2496784480384
2004-12-17,857.9557045737097
2004-12-20,853.753506033493
2004-12-21,858.7025753968898
2004-12-22,860.3171854316574
2004-12-23,854.753518006685
2004-12-24,855.454279873203
2004-12-27,850.6114647932961
2004-12-28,854.4689492420263
2004-12-29,854.2856275871897
2004-12-30,856.423183299566
