Date,MSCI ACWI Minimum Volatility (USD)
1999-06-18,832.6588732236991
1999-06-21,838.4111384159821
1999-06-22,838.3745636121627
1999-06-23,827.4596852029953
1999-06-24,820.6590629563628
1999-06-25,810.7766194480508
1999-06-28,820.9659952064035
1999-06-29,826.7584905656691
1999-06-30,829.4475114828829
1999-07-01,843.5529601917128
1999-07-02,849.9133261099325
1999-07-05,852.7793913523288
1999-07-06,850.5732474852335
1999-07-07,852.8985122431131
1999-07-08,851.023365228897
1999-07-09,852.7497775244028
1999-07-12,858.6634960997039
1999-07-13,852.5087738991689
1999-07-14,854.2511694917429
1999-07-15,857.927192128738
1999-07-16,857.9373251837844
1999-07-19,862.0489040927712
1999-07-20,839.4655143479006
1999-07-21,833.0246860419836
1999-07-22,829.1405966750883
1999-07-23,827.5075067394897
1999-07-26,812.5752735892708
1999-07-27,817.1993779702578
1999-07-28,819.300294725803
1999-07-29,806.4963944723266
1999-07-30,809.9157547780811
1999-08-02,810.9320354235073
1999-08-03,811.0442880898636
1999-08-04,800.4420592206606
1999-08-05,795.6443046930706
1999-08-06,791.7351113690595
1999-08-09,796.7936270540005
1999-08-10,788.0484184670707
1999-08-11,793.4777073247568
1999-08-12,797.5726203633519
1999-08-13,809.3354080466262
1999-08-16,814.0374778194549
1999-08-17,819.9911402084624
1999-08-18,819.3321768933382
1999-08-19,809.6976308549915
1999-08-20,813.0376839114787
1999-08-23,823.9060135285848
1999-08-24,827.2304200829205
1999-08-25,837.9756421593696
1999-08-26,835.3389401453774
1999-08-27,831.6404683513487
1999-08-30,828.0751746910264
1999-08-31,811.0580798724342
1999-09-01,816.6166053317783
1999-09-02,804.1399072792689
1999-09-03,818.5116572510275
1999-09-06,824.7480669182261
1999-09-07,818.8128211597895
1999-09-08,818.306089228381
1999-09-09,826.2524493867309
1999-09-10,829.9621170166049
1999-09-13,838.5837035934068
1999-09-14,835.1522951315062
1999-09-15,835.4121188275561
1999-09-16,830.4963458586519
1999-09-17,831.8819673873512
1999-09-20,829.5975364192494
1999-09-21,820.5885811037965
1999-09-22,814.0065953124221
1999-09-23,814.3827027604905
1999-09-24,804.3009678664832
1999-09-27,805.663700993636
1999-09-28,803.0139704935599
1999-09-29,793.042640226151
1999-09-30,794.9962510137433
1999-10-01,791.612345729655
1999-10-04,794.9427265227773
1999-10-05,794.606479031963
1999-10-06,799.3644318165221
1999-10-07,801.6324305347941
1999-10-08,812.7973967497995
1999-10-11,814.0194469107906
1999-10-12,800.204803031955
1999-10-13,788.9645043675431
1999-10-14,789.1748501139136
1999-10-15,770.9301213209316
1999-10-18,769.8614357867181
1999-10-19,779.2685635008494
1999-10-20,787.0557819947506
1999-10-21,780.4920879490021
1999-10-22,794.8909331502877
1999-10-25,794.0759789869605
1999-10-26,800.8985982904844
1999-10-27,807.1168886378558
1999-10-28,815.5752449685035
1999-10-29,825.4937716219008
1999-11-01,824.998960136363
1999-11-02,825.5009363836612
1999-11-03,825.8915737480364
1999-11-04,831.2377864204653
1999-11-05,834.4842871295274
1999-11-08,837.4156956868411
1999-11-09,832.4651614773616
1999-11-10,833.1925699332296
1999-11-11,837.1724903693022
1999-11-12,845.5841806548143
1999-11-15,846.830399840553
1999-11-16,851.7882447150081
1999-11-17,846.0232457360628
1999-11-18,855.3069359422332
1999-11-19,855.4234896528268
1999-11-22,847.9601240085476
1999-11-23,848.7168134339026
1999-11-24,855.8969352770911
1999-11-25,858.904711566119
1999-11-26,869.9797559788295
1999-11-29,875.5224755381562
1999-11-30,865.6837151228848
1999-12-01,867.6071236086755
1999-12-02,875.1681680663421
1999-12-03,887.4462516742952
1999-12-06,870.610309939704
1999-12-07,867.2891873131608
1999-12-08,858.2666045593311
1999-12-09,867.5081721954002
1999-12-10,870.750624107753
1999-12-13,873.6330276502298
1999-12-14,873.4400494716959
1999-12-15,871.743467070916
1999-12-16,863.4693787059539
1999-12-17,872.4701766309553
1999-12-20,876.6626019810145
1999-12-21,879.4566169135785
1999-12-22,886.1917984099746
1999-12-23,890.9643485014294
1999-12-24,891.8455617182359
1999-12-27,892.0212706368045
1999-12-28,901.9076554370132
1999-12-29,906.0331376062151
1999-12-30,911.9728791896334
1999-12-31,913.811963050881
2000-01-03,904.1795546248013
2000-01-04,874.4386797567211
2000-01-05,864.4736129350997
2000-01-06,862.385127544654
2000-01-07,882.4846900704612
2000-01-10,892.0555001816512
2000-01-11,884.6632602302825
2000-01-12,884.6990546134213
2000-01-13,889.6768594943347
2000-01-14,905.397999230628
2000-01-17,911.4633132641134
2000-01-18,901.4018106043848
2000-01-19,901.0373411841503
2000-01-20,902.7040303938611
2000-01-21,908.4043811582154
2000-01-24,903.285727378282
2000-01-25,888.6519707674915
2000-01-26,897.3840024650729
2000-01-27,909.5272240442448
2000-01-28,903.4658750041862
2000-01-31,904.672927482103
2000-02-01,911.3109693980145
2000-02-02,913.9681602097808
2000-02-03,916.2435672953773
2000-02-04,920.2593654944322
2000-02-07,916.9261665995886
2000-02-08,913.4403781956115
2000-02-09,906.0240744452765
2000-02-10,904.7422115185108
2000-02-11,900.3161958073888
2000-02-14,906.1019397600397
2000-02-15,902.0970149383969
2000-02-16,899.5219495334546
2000-02-17,904.5971731445279
2000-02-18,892.2012626662968
2000-02-21,888.7676523783273
2000-02-22,872.9907564354279
2000-02-23,876.3792963569753
2000-02-24,878.5863183179855
2000-02-25,888.2040982846912
2000-02-28,899.597773365197
2000-02-29,902.5046329491056
2000-03-01,911.491011579876
2000-03-02,916.2689833282817
2000-03-03,921.6587958663993
2000-03-06,923.0735228360193
2000-03-07,918.1032188978661
2000-03-08,915.7231077536109
2000-03-09,911.470398068565
2000-03-10,914.6197358144107
2000-03-13,898.5109402630457
2000-03-14,898.8516980817049
2000-03-15,899.7157227494948
2000-03-16,921.255962424653
2000-03-17,923.5981022039978
2000-03-20,920.66363321374
2000-03-21,925.4346444759398
2000-03-22,934.5186152480873
2000-03-23,935.7031039370551
2000-03-24,944.0425750717507
2000-03-27,947.8595804118127
2000-03-28,948.1651686832179
2000-03-29,962.3065155220522
2000-03-30,947.5609997597483
2000-03-31,951.0296231549592
2000-04-03,956.4793428591215
2000-04-04,954.1195823894599
2000-04-05,938.3563233884092
2000-04-06,948.9988649047277
2000-04-07,955.4825782567691
2000-04-10,958.3089631941747
2000-04-11,952.5054504819847
2000-04-12,953.4649316465081
2000-04-13,948.9441541870455
2000-04-14,920.5437305657844
2000-04-17,914.9482092551916
2000-04-18,931.00620668448
2000-04-19,940.1548596557576
2000-04-20,946.0971494805088
2000-04-21,948.5203842157073
2000-04-24,950.318168741639
2000-04-25,974.3533123846195
2000-04-26,978.2147491396589
2000-04-27,980.5224931674352
2000-04-28,976.1351050681877
2000-05-01,983.4495021847275
2000-05-02,977.9964947074127
2000-05-03,979.3623692788342
2000-05-04,982.5020380099371
2000-05-05,986.1870168643752
2000-05-08,981.3983266761599
2000-05-09,968.6136798438206
2000-05-10,957.456067800033
2000-05-11,967.8755528503546
2000-05-12,969.4659210089317
2000-05-15,967.2401862803961
2000-05-16,983.9521074301674
2000-05-17,984.8901951639733
2000-05-18,980.2823115126089
2000-05-19,971.5110700558353
2000-05-22,952.9799796706963
2000-05-23,947.1911733174405
2000-05-24,949.2590328735484
2000-05-25,954.9396158657523
2000-05-26,936.629326507598
2000-05-29,937.5422754139701
2000-05-30,944.3108972925282
2000-05-31,945.1451525113666
2000-06-01,948.5601586523459
2000-06-02,944.1742726756722
2000-06-05,941.2271885897264
2000-06-06,934.0519108827157
2000-06-07,936.5807448600405
2000-06-08,939.8648867993955
2000-06-09,939.4903076999591
2000-06-12,936.6804971295581
2000-06-13,936.1365030509231
2000-06-14,939.5781837830597
2000-06-15,943.650080872344
2000-06-16,938.1776815480999
2000-06-19,940.2832745596477
2000-06-20,945.1159454195518
2000-06-21,951.7075955949522
2000-06-22,955.5074522587962
2000-06-23,955.4296663888404
2000-06-26,950.7827561531375
2000-06-27,945.3677690389121
2000-06-28,945.6879267461799
2000-06-29,937.9016066177464
2000-06-30,931.684852042163
2000-07-03,949.5285537749265
2000-07-04,951.7043090137365
2000-07-05,944.3095955725969
2000-07-06,944.3196038969988
2000-07-07,957.079810503015
2000-07-10,956.667313520235
2000-07-11,962.5990129810285
2000-07-12,969.2262719644517
2000-07-13,971.8897817244249
2000-07-14,967.2612968041853
2000-07-17,967.2933166440466
2000-07-18,966.0721865158583
2000-07-19,973.821171558198
2000-07-20,974.2180067606099
2000-07-21,959.9700008268974
2000-07-24,956.5023579028923
2000-07-25,951.268871400322
2000-07-26,941.5343754095468
2000-07-27,948.0790392630184
2000-07-28,950.1273677616886
2000-07-31,949.7585420970198
2000-08-01,959.4758854164764
2000-08-02,971.8929946277194
2000-08-03,978.6219649777576
2000-08-04,978.8128823312222
2000-08-07,987.0142085260692
2000-08-08,994.4333924829201
2000-08-09,994.9019763035108
2000-08-10,982.1451275734246
2000-08-11,990.5438803964804
2000-08-14,996.3409733048051
2000-08-15,986.4355668926
2000-08-16,990.587522443205
2000-08-17,984.9871648008703
2000-08-18,992.2652279135089
2000-08-21,998.8413579670089
2000-08-22,1006.4884222795673
2000-08-23,1010.786422831542
2000-08-24,1004.5616793052122
2000-08-25,1004.380039380489
2000-08-28,1012.0113090797875
2000-08-29,1010.0621566051465
2000-08-30,1011.0286933558327
2000-08-31,1018.5605816991798
2000-09-01,1015.2291089365865
2000-09-04,1018.3082426267989
2000-09-05,1030.3569314384545
2000-09-06,1034.3868976128085
2000-09-07,1043.8229550793826
2000-09-08,1052.221048830945
2000-09-11,1056.2975075526883
2000-09-12,1055.3375425010054
2000-09-13,1049.3580284549298
2000-09-14,1049.370207144055
2000-09-15,1043.8636555611165
2000-09-18,1043.7425755076297
2000-09-19,1040.7950334128489
2000-09-20,1043.0582422651698
2000-09-21,1037.3662094407757
2000-09-22,1012.375949383719
2000-09-25,1028.9641901526268
2000-09-26,1020.6592629943053
2000-09-27,1020.7292139900509
2000-09-28,1026.8779574735338
2000-09-29,1030.8345969902618
2000-10-02,1032.7588739834355
2000-10-03,1035.3167703879767
2000-10-04,1032.9711306905415
2000-10-05,1034.1244914408153
2000-10-06,1029.681356488439
2000-10-09,1023.7137816451915
2000-10-10,1023.5869895989806
2000-10-11,1008.4159910592173
2000-10-12,1008.8864753294359
2000-10-13,1018.9440948425138
2000-10-16,1031.1279550900717
2000-10-17,1024.2468470661468
2000-10-18,1018.8780803999432
2000-10-19,1035.8089448138053
2000-10-20,1041.1720131102995
2000-10-23,1045.6303658817567
2000-10-24,1050.6176945450131
2000-10-25,1051.5763451147461
2000-10-26,1051.7804429470227
2000-10-27,1047.2139517866126
2000-10-30,1053.4824026812178
2000-10-31,1061.4680353399267
2000-11-01,1056.1499545472436
2000-11-02,1053.8553436369584
2000-11-03,1050.276596320128
2000-11-06,1056.0573412336555
2000-11-07,1054.3249918366173
2000-11-08,1056.103395242088
2000-11-09,1050.5345975084806
2000-11-10,1039.3081166207603
2000-11-13,1034.4703547076822
2000-11-14,1042.2652369075688
2000-11-15,1043.459650858534
2000-11-16,1044.4860343621276
2000-11-17,1045.7351945855514
2000-11-20,1041.4401868682264
2000-11-21,1044.483321411996
2000-11-22,1037.776760510042
2000-11-23,1039.8065811238723
2000-11-24,1047.8898546337061
2000-11-27,1046.842629162383
2000-11-28,1037.5385353289462
2000-11-29,1033.5271869972412
2000-11-30,1019.9741047216438
2000-12-01,1016.172325247152
2000-12-04,1004.550692620044
2000-12-05,1014.9196183849951
2000-12-06,1009.0679267862033
2000-12-07,1003.0332270231419
2000-12-08,1006.5765190021564
2000-12-11,1017.4028952647654
2000-12-12,1020.8009254920953
2000-12-13,1024.7565221648774
2000-12-14,1007.9831235414907
2000-12-15,989.1142251384455
2000-12-18,999.1680571269308
2000-12-19,998.1922801471786
2000-12-20,978.4884390588369
2000-12-21,969.5081061063343
2000-12-22,965.5531232817375
2000-12-25,969.2982574155656
2000-12-26,968.6628491064876
2000-12-27,975.6664457009488
2000-12-28,982.1057590997606
2000-12-29,972.5972358298769
2001-01-01,972.1465684914124
2001-01-02,957.495085390009
2001-01-03,953.8514910071194
2001-01-04,943.8272707426555
2001-01-05,932.7677922951211
2001-01-08,932.6419856573096
2001-01-09,938.5114369562752
2001-01-10,935.2613775886447
2001-01-11,920.5680010807203
2001-01-12,921.2506770791684
2001-01-15,924.4077608539035
2001-01-16,928.8217198960331
2001-01-17,937.2732300843587
2001-01-18,926.4656281224187
2001-01-19,930.4185401026677
2001-01-22,933.3682820710504
2001-01-23,933.2312413278333
2001-01-24,946.7253340013485
2001-01-25,955.7661859728028
2001-01-26,953.1560207675869
2001-01-29,958.411172097903
2001-01-30,957.6247194268652
2001-01-31,956.8827061696575
2001-02-01,950.2118341040531
2001-02-02,951.8670334267274
2001-02-05,949.0116587399489
2001-02-06,959.2528248572866
2001-02-07,953.8692107524636
2001-02-08,964.9976730832926
2001-02-09,958.3772354271111
2001-02-12,958.5093065117151
2001-02-13,964.5752200743287
2001-02-14,961.3228966748294
2001-02-15,979.1906390376627
2001-02-16,965.3315843029302
2001-02-19,959.0934944167242
2001-02-20,971.1257539450718
2001-02-21,960.3663147695454
2001-02-22,961.1784585513401
2001-02-23,953.0460922620323
2001-02-26,959.4078044649507
2001-02-27,953.5950170336384
2001-02-28,950.2403548308994
2001-03-01,938.7209536665843
2001-03-02,931.5216331251116
2001-03-05,938.7915707386887
2001-03-06,940.8294860751654
2001-03-07,943.7462230753106
2001-03-08,944.9468384983019
2001-03-09,938.108907136459
2001-03-12,919.0497128511095
2001-03-13,920.3950952659213
2001-03-14,911.5531692730436
2001-03-15,922.9853264675595
2001-03-16,916.3015895825619
2001-03-19,918.6386340038651
2001-03-20,909.9875957471368
2001-03-21,914.8146377986797
2001-03-22,904.2762611517364
2001-03-23,907.04295553958
2001-03-26,924.7286861754559
2001-03-27,932.1738459362879
2001-03-28,937.3980730028406
2001-03-29,938.6975526769031
2001-03-30,939.9061212837997
2001-04-02,932.188668069111
2001-04-03,920.5757908317333
2001-04-04,909.3860120354174
2001-04-05,928.7306574239002
2001-04-06,918.6829362975953
2001-04-09,920.6395990394966
2001-04-10,938.653941964484
2001-04-11,936.960550585132
2001-04-12,931.7804593802031
2001-04-13,931.0121472271777
2001-04-16,941.5017993347291
2001-04-17,950.343913987948
2001-04-18,973.1070888547973
2001-04-19,959.991492951298
2001-04-20,944.777631724679
2001-04-23,948.5282175531073
2001-04-24,948.7437656856133
2001-04-25,951.4785507763467
2001-04-26,951.4052336871857
2001-04-27,965.2345624323841
2001-04-30,971.5903495289978
2001-05-01,974.172814820676
2001-05-02,970.7076354681598
2001-05-03,964.5964303147944
2001-05-04,968.2428991738043
2001-05-07,973.4108762012295
2001-05-08,976.3349933598915
2001-05-09,976.0432981936133
2001-05-10,981.4071381564469
2001-05-11,985.1085574153806
2001-05-14,986.1978795376224
2001-05-15,984.4875861000305
2001-05-16,988.8249386320173
2001-05-17,997.0042841013144
2001-05-18,1000.3050509150853
2001-05-21,1008.5854896377202
2001-05-22,1015.1785721833795
2001-05-23,1019.3606409417745
2001-05-24,1022.8992211668601
2001-05-25,1017.8341132896795
2001-05-28,1015.7953763434566
2001-05-29,1022.009627972901
2001-05-30,1013.3607758143602
2001-05-31,1027.0194244400861
2001-06-01,1027.2668452750486
2001-06-04,1028.0177598936261
2001-06-05,1027.8433222032045
2001-06-06,1023.8104492603685
2001-06-07,1022.899397631093
2001-06-08,1021.7089356376614
2001-06-11,1024.3930551383112
2001-06-12,1015.2633442004903
2001-06-13,1010.8408134906111
2001-06-14,996.9723992355723
2001-06-15,991.1445588955114
2001-06-18,990.8216739413156
2001-06-19,995.83462209475
2001-06-20,1002.8463583883041
2001-06-21,1000.285690263803
2001-06-22,998.6374649876964
2001-06-25,985.7879837941032
2001-06-26,986.0835952323564
2001-06-27,984.1133331810687
2001-06-28,998.2791078003255
2001-06-29,1004.209532548552
2001-07-02,1010.899482969701
2001-07-03,1008.8760020994933
2001-07-04,1007.2287960030823
2001-07-05,1012.9080592274812
2001-07-06,994.3783488468117
2001-07-09,991.9022979213112
2001-07-10,983.8489399444338
2001-07-11,974.5748624316824
2001-07-12,989.2810862886645
2001-07-13,990.8257082250149
2001-07-16,985.1114569305631
2001-07-17,990.2133563943435
2001-07-18,970.5386872168784
2001-07-19,976.2355212740117
2001-07-20,968.6670330329316
2001-07-23,961.911952747182
2001-07-24,946.9708756896664
2001-07-25,948.3282383842246
2001-07-26,953.5223041636766
2001-07-27,960.3117074427358
2001-07-30,961.1069157537663
2001-07-31,967.5363529323623
2001-08-01,965.6885725359394
2001-08-02,967.0556521116182
2001-08-03,960.1382563770786
2001-08-06,960.6611637951179
2001-08-07,966.3244387868795
2001-08-08,960.1893555500245
2001-08-09,945.2225538668425
2001-08-10,944.428793569861
2001-08-13,940.4899153879782
2001-08-14,946.2456140303656
2001-08-15,935.2447893735314
2001-08-16,934.7525457841218
2001-08-17,924.3675019115667
2001-08-20,929.8609118009522
2001-08-21,930.3737512390757
2001-08-22,927.754383593516
2001-08-23,933.7822735310433
2001-08-24,938.4230398618785
2001-08-27,941.5887165986211
2001-08-28,935.2994679955623
2001-08-29,928.8221645653922
2001-08-30,920.7453481022224
2001-08-31,921.7953665663738
2001-09-03,918.9055691559614
2001-09-04,940.1387993035908
2001-09-05,939.4511044768884
2001-09-06,928.3906970917984
2001-09-07,909.9694910552689
2001-09-10,908.6482123721261
2001-09-11,889.6508233980483
2001-09-12,885.8472209459591
2001-09-13,889.5572273174001
2001-09-14,872.886702514002
2001-09-17,858.1230448027135
2001-09-18,858.4937298788964
2001-09-19,846.6203060684796
2001-09-20,831.2178309658036
2001-09-21,820.158069098681
2001-09-24,833.6446750412763
2001-09-25,832.4742449688987
2001-09-26,834.0500595942402
2001-09-27,839.8359229849267
2001-09-28,864.4713394535888
2001-10-01,861.2239620331613
2001-10-02,869.9392489698155
2001-10-03,866.2975488937795
2001-10-04,876.3857283297766
2001-10-05,874.2699944816511
2001-10-08,871.6282076579492
2001-10-09,867.8192318433537
2001-10-10,882.9337161992353
2001-10-11,894.8631063560168
2001-10-12,888.4247542777033
2001-10-15,885.6481328154258
2001-10-16,887.2053075887903
2001-10-17,885.4287617452145
2001-10-18,879.6078369061588
2001-10-19,884.6904610682269
2001-10-22,893.5207516141227
2001-10-23,897.0254188410958
2001-10-24,890.5468289318264
2001-10-25,889.1674683561672
2001-10-26,895.9859787039424
2001-10-29,876.2382592386874
2001-10-30,862.4289479950548
2001-10-31,871.3286144762501
2001-11-01,875.838639729199
2001-11-02,876.7122160229777
2001-11-05,890.6900936110538
2001-11-06,895.5419722939755
2001-11-07,890.6633993716518
2001-11-08,902.9617696826831
2001-11-09,899.6502690560027
2001-11-12,892.6263701333608
2001-11-13,909.6696416295057
2001-11-14,908.3623134495797
2001-11-15,914.1339656348484
2001-11-16,908.3301354179482
2001-11-19,918.3548448453522
2001-11-20,913.9354581346364
2001-11-21,918.1298299364071
2001-11-22,915.4275403396143
2001-11-23,920.0868465322416
2001-11-26,921.5140279026866
2001-11-27,913.5464474937972
2001-11-28,902.8398491646542
2001-11-29,906.1742190515695
2001-11-30,903.6883020644599
2001-12-03,905.0781265359819
2001-12-04,909.0032094420475
2001-12-05,919.2957936611231
2001-12-06,914.3898704032086
2001-12-07,911.4133950548994
2001-12-10,905.6551705245462
2001-12-11,900.2479031927202
2001-12-12,898.204279446833
2001-12-13,889.4220678035427
2001-12-14,885.99001397717
2001-12-17,885.577288814734
2001-12-18,892.8244052365778
2001-12-19,898.5494654170509
2001-12-20,901.5842721697686
2001-12-21,911.6268477858667
2001-12-24,921.037731619134
2001-12-25,921.0627820225982
2001-12-26,921.6730805747413
2001-12-27,920.6071792522669
2001-12-28,928.4152761223366
2001-12-31,919.5849292773719
2002-01-01,919.6665164200978
2002-01-02,906.4303922452933
2002-01-03,911.825806149271
2002-01-04,920.8547826889823
2002-01-07,920.9409485311198
2002-01-08,915.0151553672206
2002-01-09,915.2007004276684
2002-01-10,909.771645852707
2002-01-11,910.751769590825
2002-01-14,907.4152777443603
2002-01-15,913.9376137371406
2002-01-16,916.1598847397703
2002-01-17,919.8992057407427
2002-01-18,916.2451891727695
2002-01-21,917.5133650674369
2002-01-22,916.0946989133729
2002-01-23,915.7660129655089
2002-01-24,920.0795145691819
2002-01-25,932.0634732358604
2002-01-28,936.9765270724129
2002-01-29,926.3783874334534
2002-01-30,925.6855017474484
2002-01-31,936.7390678815575
2002-02-01,935.3030772221659
2002-02-04,924.9521414036799
2002-02-05,920.0227006966574
2002-02-06,916.1000423276062
2002-02-07,915.8528459401879
2002-02-08,918.4339694468027
2002-02-11,918.1238808379832
2002-02-12,923.649868416858
2002-02-13,932.561503852901
2002-02-14,938.6912658213173
2002-02-15,935.4276445431278
2002-02-18,937.59646277566
2002-02-19,922.9645326498633
2002-02-20,926.8491264266894
2002-02-21,927.2150468253109
2002-02-22,926.9486116855147
2002-02-25,935.2856565942517
2002-02-26,938.4158700842434
2002-02-27,950.3180332515103
2002-02-28,949.9981558573908
2002-03-01,960.7738259341637
2002-03-04,969.2008747633754
2002-03-05,966.1609504924985
2002-03-06,968.1316786603326
2002-03-07,966.4461637323761
2002-03-08,968.8030621560996
2002-03-11,973.462788967566
2002-03-12,973.3873916476883
2002-03-13,967.1273116502894
2002-03-14,963.2100300610572
2002-03-15,967.3105917248445
2002-03-18,968.6931448700822
2002-03-19,972.5921853760601
2002-03-20,966.0212232742147
2002-03-21,968.4650021863569
2002-03-22,970.9776163232126
2002-03-25,969.8354410329471
2002-03-26,969.9805256936331
2002-03-27,978.2375582066227
2002-03-28,982.9736264726442
2002-03-29,980.7799044827646
2002-04-01,972.6637439876579
2002-04-02,973.0476519492506
2002-04-03,969.908833280026
2002-04-04,966.4392770221089
2002-04-05,969.0547178242142
2002-04-08,971.4154541678381
2002-04-09,966.1992196510853
2002-04-10,972.8213545018848
2002-04-11,958.7774650271762
2002-04-12,964.0985979663666
2002-04-15,962.9498617039765
2002-04-16,968.7566613810243
2002-04-17,967.1232721118248
2002-04-18,966.8579606114669
2002-04-19,970.4672725323045
2002-04-22,968.8791060289199
2002-04-23,967.0424383985035
2002-04-24,963.3971510033844
2002-04-25,956.523351230006
2002-04-26,952.8350352114772
2002-04-29,944.8841603902656
2002-04-30,948.110809333004
2002-05-01,951.8143953267008
2002-05-02,955.946935723901
2002-05-03,946.5415282344035
2002-05-06,936.0485781236852
2002-05-07,934.3950556665567
2002-05-08,948.3098220379895
2002-05-09,945.1086843534554
2002-05-10,938.0002486205817
2002-05-13,945.0053839701591
2002-05-14,957.4821853072664
2002-05-15,952.5244447152035
2002-05-16,954.0714632629565
2002-05-17,948.5786821587627
2002-05-20,945.8190610973633
2002-05-21,948.4132539716745
2002-05-22,946.5162775777276
2002-05-23,954.4508714909942
2002-05-24,950.0917397725568
2002-05-27,951.012375635971
2002-05-28,942.6236290589263
2002-05-29,937.541860821238
2002-05-30,929.3370913088088
2002-05-31,932.4250254062792
2002-06-03,923.3723980323822
2002-06-04,914.0153110050477
2002-06-05,917.972507859864
2002-06-06,904.1793036769993
2002-06-07,901.3094248915951
2002-06-10,903.3835696048823
2002-06-11,899.600184231239
2002-06-12,893.2843633041197
2002-06-13,888.3420926688057
2002-06-14,879.1548433687257
2002-06-17,893.3673738439857
2002-06-18,891.9700002657213
2002-06-19,878.9236565334896
2002-06-20,871.3574720117654
2002-06-21,862.1177080382622
2002-06-24,852.9902514010341
2002-06-25,854.965060050232
2002-06-26,836.5239641305794
2002-06-27,848.1208496472123
2002-06-28,852.4935688179146
2002-07-01,846.9437792322439
2002-07-02,839.4937589142551
2002-07-03,840.3169394314589
2002-07-04,842.5026054185626
2002-07-05,861.4110990254861
2002-07-08,852.2059241929554
2002-07-09,839.6721608780122
2002-07-10,826.7603578276926
2002-07-11,816.5032353816155
2002-07-12,813.5844775233581
2002-07-15,791.6026310063849
2002-07-16,778.3131687762859
2002-07-17,782.870714493146
2002-07-18,774.0545089620966
2002-07-19,747.7917124260471
2002-07-22,736.0113024103466
2002-07-23,732.9288427443232
2002-07-24,746.4158878674483
