Date,KUKJE (ACWI ex KOREA) IMI GROWTH
2002-11-20,847.8775822328865
2002-11-21,866.90145619269
2002-11-22,866.1751440680583
2002-11-25,865.7995653577102
2002-11-26,849.9724979569229
2002-11-27,868.6777430545014
2002-11-28,873.0639668737934
2002-11-29,870.0246545166506
2002-12-02,869.5689162436393
2002-12-03,857.1467028197117
2002-12-04,853.2656772153355
2002-12-05,843.7411851477632
2002-12-06,846.7723392144073
2002-12-09,829.6916918879675
2002-12-10,837.5894763583792
2002-12-11,839.164794081938
2002-12-12,836.9865042744988
2002-12-13,826.8872279032097
2002-12-16,840.1963902198277
2002-12-17,835.5107094570437
2002-12-18,821.9427493769906
2002-12-19,818.2507961601393
2002-12-20,825.517628664317
2002-12-23,828.7968605960283
2002-12-24,828.0446253400694
2002-12-25,827.831479634986
2002-12-26,826.9978757528478
2002-12-27,815.2613920749263
2002-12-30,819.2009497051696
2002-12-31,821.9423026658814
2003-01-01,821.946097056788
2003-01-02,840.5526098899035
2003-01-03,843.9630684224439
2003-01-06,856.5065925806072
2003-01-07,851.2024634606225
2003-01-08,839.2879191128297
2003-01-09,852.9624844290854
2003-01-10,855.5914729854208
2003-01-13,855.5533100439675
2003-01-14,861.9835355555647
2003-01-15,852.3455847943186
2003-01-16,849.1155084856733
2003-01-17,836.892205295426
2003-01-20,833.3669840231216
2003-01-21,826.3262799239649
2003-01-22,819.2592912158042
2003-01-23,827.6254315656556
2003-01-24,811.682676338549
2003-01-27,794.8633516238918
2003-01-28,799.9329615189675
2003-01-29,804.1122632240889
2003-01-30,795.3691945297275
2003-01-31,798.7733573638255
2003-02-03,803.6144548922448
2003-02-04,794.3140104122241
2003-02-05,794.8554222014716
2003-02-06,787.3229373973962
2003-02-07,779.7065417127446
2003-02-10,780.6587927351223
2003-02-11,781.8321604803397
2003-02-12,774.1821653387422
2003-02-13,772.3966045866758
2003-02-14,784.2926293102101
2003-02-17,788.0993444201516
2003-02-18,799.7256800636316
2003-02-19,792.9887660437835
2003-02-20,790.4116483324326
2003-02-21,796.8873937772147
2003-02-24,787.0402754459352
2003-02-25,782.1379804417235
2003-02-26,776.7443909620146
2003-02-27,781.1069972986141
2003-02-28,787.6752490029254
2003-03-03,786.4157812403189
2003-03-04,776.1906062289587
2003-03-05,778.5070989663828
2003-03-06,773.6162238416233
2003-03-07,773.0677884943004
2003-03-10,757.3424586959522
2003-03-11,752.1955590670542
2003-03-12,750.3381692788603
2003-03-13,772.677106776964
2003-03-14,779.630090336442
2003-03-17,800.892803991092
2003-03-18,805.2230826754841
2003-03-19,810.0834928079757
2003-03-20,813.0100907426097
2003-03-21,827.3547079969218
2003-03-24,805.6271381445092
2003-03-25,813.4720459878963
2003-03-26,811.9825441130344
2003-03-27,809.4407809424741
2003-03-28,805.8961184843267
2003-03-31,792.2295018514493
2003-04-01,798.2294386484533
2003-04-02,817.344679169891
2003-04-03,816.3825145930748
2003-04-04,817.8540436511106
2003-04-07,825.263107057903
2003-04-08,821.0660839285858
2003-04-09,814.019581971003
2003-04-10,814.6427996596544
2003-04-11,812.1553535540598
2003-04-14,823.2216352355508
2003-04-15,830.6265687341177
2003-04-16,825.733182404419
2003-04-17,837.324354499737
2003-04-18,837.6618303622279
2003-04-21,835.9486727012776
2003-04-22,847.7936141092405
2003-04-23,852.7316003459456
2003-04-24,847.5500195644915
2003-04-25,837.1149714906894
2003-04-28,849.0790250370841
2003-04-29,851.7827564914955
2003-04-30,856.0691006445481
2003-05-01,859.1094707524167
2003-05-02,867.7691005231029
2003-05-05,871.7463262437171
2003-05-06,882.3843998338151
2003-05-07,877.9387239210185
2003-05-08,868.77947255672
2003-05-09,880.1341044276365
2003-05-12,889.6955491736027
2003-05-13,888.5198188172675
2003-05-14,887.2900665347765
2003-05-15,892.432152563321
2003-05-16,892.869123706692
2003-05-19,873.6101635233472
2003-05-20,872.5619646343619
2003-05-21,871.6730155745736
2003-05-22,880.2870349893357
2003-05-23,881.7161138886726
2003-05-26,882.7756554389346
2003-05-27,894.3200552263746
2003-05-28,898.0093285535489
2003-05-29,901.6395800092047
2003-05-30,907.057631748619
2003-06-02,913.4029390414466
2003-06-03,914.1003792001923
2003-06-04,924.7896561519118
2003-06-05,931.7750315210675
2003-06-06,931.8776679529633
2003-06-09,924.5371551424241
2003-06-10,928.6506046391596
2003-06-11,940.8329199090265
2003-06-12,942.5562088307989
2003-06-13,935.7355959125598
2003-06-16,952.7458917362195
2003-06-17,958.3754362783528
2003-06-18,957.6491830329996
2003-06-19,945.918252681013
2003-06-20,945.1932198638481
2003-06-23,929.9541859958418
2003-06-24,926.3008652647461
2003-06-25,926.1798302469161
2003-06-26,929.2158480637479
2003-06-27,926.15272613483
2003-06-30,923.1896778786828
2003-07-01,927.7143013000691
2003-07-02,942.0033108227307
2003-07-03,940.995601515931
2003-07-04,939.0186958945236
2003-07-07,955.253593409364
2003-07-08,958.6357931990976
2003-07-09,955.6939558930936
2003-07-10,945.9941171473757
2003-07-11,950.0763738553658
2003-07-14,959.6608770932863
2003-07-15,955.606160597129
2003-07-16,950.3275498809426
2003-07-17,934.3069942364809
2003-07-18,939.385293672051
2003-07-21,932.3700965639692
2003-07-22,938.2561468126027
2003-07-23,945.1539516946553
2003-07-24,945.9988424380934
2003-07-25,954.6525896290792
2003-07-28,957.2426868317999
2003-07-29,953.3055190865856
2003-07-30,948.219856258068
2003-07-31,948.6831009508593
2003-08-01,942.0918017316244
2003-08-04,941.3434685093268
2003-08-05,931.5679510009417
2003-08-06,926.5828869929275
2003-08-07,931.9978300159589
2003-08-08,933.7666596905481
2003-08-11,939.6777957853069
2003-08-12,947.4409165382582
2003-08-13,947.5414831001079
2003-08-14,953.1927927587795
2003-08-15,954.1778054940037
2003-08-18,962.1116854458091
2003-08-19,965.2577410394916
2003-08-20,966.3291980749871
2003-08-21,969.0728382695099
2003-08-22,963.8133565764883
2003-08-25,962.2758275805093
2003-08-26,962.1020371479178
2003-08-27,965.4391158066364
2003-08-28,971.1012019688836
2003-08-29,976.6807213278109
2003-09-01,982.4842013499865
2003-09-02,988.5733543540315
2003-09-03,994.8489417280232
2003-09-04,997.6851585555208
2003-09-05,996.4749891120425
2003-09-08,1006.7331033781535
2003-09-09,1003.1871449340312
2003-09-10,991.1627909770641
2003-09-11,993.6228414422534
2003-09-12,997.2815651857516
2003-09-15,995.7703134271858
2003-09-16,1007.847057590071
2003-09-17,1009.6950946407758
2003-09-18,1020.0313279226646
2003-09-19,1019.1993875032051
2003-09-22,1007.9255190706671
2003-09-23,1013.5300513545876
2003-09-24,1000.4140086828069
2003-09-25,992.3901728982447
2003-09-26,984.2850671977354
2003-09-29,990.9845566796472
2003-09-30,982.9330094789826
2003-10-01,1001.6922117306333
2003-10-02,1007.6252990940106
2003-10-03,1020.7558434657948
2003-10-06,1023.2725915794466
2003-10-07,1029.636188868582
2003-10-08,1025.5337119955755
2003-10-09,1032.856663303299
2003-10-10,1036.2696199267834
2003-10-13,1042.2540458300175
2003-10-14,1045.4087103524373
2003-10-15,1043.7828081818352
2003-10-16,1049.4988764514624
2003-10-17,1040.1171925483286
2003-10-20,1044.622856086009
2003-10-21,1049.313074593087
2003-10-22,1036.4675799798483
2003-10-23,1027.5416707363413
2003-10-24,1025.974315025661
2003-10-27,1031.284734608694
2003-10-28,1045.0215398301
2003-10-29,1048.7696018995787
2003-10-30,1048.7685282240243
2003-10-31,1046.3011907533253
2003-11-03,1051.9248391593344
2003-11-04,1052.0564242182695
2003-11-05,1049.364940555986
2003-11-06,1050.453456529113
2003-11-07,1052.7444737188393
2003-11-10,1046.0507883280886
2003-11-11,1040.5833465369717
2003-11-12,1053.9249251045917
2003-11-13,1059.5116938315323
2003-11-14,1055.1481484007504
2003-11-17,1041.3841005654085
2003-11-18,1039.0716794016616
2003-11-19,1039.4163463130358
2003-11-20,1035.6421662092018
2003-11-21,1037.862467357499
2003-11-24,1050.8314454423555
2003-11-25,1052.763567668656
2003-11-26,1060.2040670030945
2003-11-27,1060.7882139179223
2003-11-28,1062.725500923211
2003-12-01,1076.5192631123218
2003-12-02,1076.13594576979
2003-12-03,1074.4075730207408
2003-12-04,1074.8842092163302
2003-12-05,1068.2647544516913
2003-12-08,1069.0150818210834
2003-12-09,1062.0449152212395
2003-12-10,1055.5031563779448
2003-12-11,1064.2871017308094
2003-12-12,1069.9730385378568
2003-12-15,1068.9937388241526
2003-12-16,1067.6910389671568
2003-12-17,1067.6029578136195
2003-12-18,1077.5885208351267
2003-12-19,1077.0516666992603
2003-12-22,1080.5133627105924
2003-12-23,1085.1343586854157
2003-12-24,1086.6687463988396
2003-12-25,1086.9593326778129
2003-12-26,1089.198830320996
2003-12-29,1100.8457264291098
2003-12-30,1105.507424395207
2003-12-31,1108.1795922869674
2004-01-01,1108.2052848076792
2004-01-02,1110.4988346978416
2004-01-05,1127.0060915884471
2004-01-06,1130.7550575005428
2004-01-07,1131.5054529988756
2004-01-08,1140.6740634339114
2004-01-09,1140.9150388103712
2004-01-12,1142.6780593875499
2004-01-13,1138.7228515104366
2004-01-14,1143.2936004621401
2004-01-15,1138.7040847893807
2004-01-16,1143.751783218205
2004-01-19,1145.3357401832418
2004-01-20,1151.3707423774802
2004-01-21,1155.791401505773
2004-01-22,1157.101740250107
2004-01-23,1157.2552465095055
2004-01-26,1160.4419527739938
2004-01-27,1155.2420275692414
2004-01-28,1143.7843676067166
2004-01-29,1134.953822476209
2004-01-30,1135.5169860051158
2004-02-02,1138.7267866019852
2004-02-03,1142.4773350249493
2004-02-04,1131.0094147130587
2004-02-05,1133.9057815592819
2004-02-06,1150.7989921328997
2004-02-09,1153.173147620875
2004-02-10,1158.0685241302476
2004-02-11,1163.3185767223708
2004-02-12,1165.3320679360654
2004-02-13,1161.4414895944062
2004-02-16,1162.0217169699447
2004-02-17,1174.0184717248999
2004-02-18,1171.0932012223118
2004-02-19,1164.5309326878635
2004-02-20,1155.4476465496723
2004-02-23,1150.9380527332476
2004-02-24,1149.236659335892
2004-02-25,1150.5375405821446
2004-02-26,1150.2855818601838
2004-02-27,1153.3812221886049
2004-03-01,1168.4709980991138
2004-03-02,1161.0926816543433
2004-03-03,1154.3828946876258
2004-03-04,1160.9899475162517
2004-03-05,1168.6669441439642
2004-03-08,1159.7241887355156
2004-03-09,1154.491227597194
2004-03-10,1136.882447757473
2004-03-11,1119.4485603847238
2004-03-12,1126.19951972768
2004-03-15,1112.0857198574465
2004-03-16,1120.8053439683488
2004-03-17,1131.939528199392
2004-03-18,1133.0791987510547
2004-03-19,1126.3550882309305
2004-03-22,1111.2866855400964
2004-03-23,1109.1929745977604
2004-03-24,1107.4231839350155
2004-03-25,1124.6396664552067
2004-03-26,1125.4268143925428
2004-03-29,1140.2173886428122
2004-03-30,1144.22111137701
2004-03-31,1148.4862220600803
2004-04-01,1159.257649217857
2004-04-02,1167.689028239198
2004-04-05,1172.7757672983319
2004-04-06,1168.4176191573818
2004-04-07,1169.0001786445832
2004-04-08,1167.2327244330088
2004-04-09,1164.9680747610255
2004-04-12,1170.7350154433668
2004-04-13,1158.1858024055944
2004-04-14,1150.765637784414
2004-04-15,1147.2677988486716
2004-04-16,1153.0924618622425
2004-04-19,1155.7834490496546
2004-04-20,1145.4575072578775
2004-04-21,1143.7482918648714
2004-04-22,1153.1952175972074
2004-04-23,1157.35995924452
2004-04-26,1156.3667332563277
2004-04-27,1155.1410264817248
2004-04-28,1136.3249071823489
2004-04-29,1129.0589556536559
2004-04-30,1118.6449382415462
2004-05-03,1124.5516481870682
2004-05-04,1133.080832894829
2004-05-05,1138.9560170715095
2004-05-06,1125.1670809577984
2004-05-07,1109.530764771574
2004-05-10,1082.7381567827088
2004-05-11,1091.9173254118543
2004-05-12,1094.6894057437385
2004-05-13,1090.6517649375553
2004-05-14,1085.197302232361
2004-05-17,1073.0143853942593
2004-05-18,1082.32463019208
2004-05-19,1094.741048899887
2004-05-20,1088.2031306761626
2004-05-21,1096.5859582984021
2004-05-24,1098.732914171631
2004-05-25,1110.3146566947203
2004-05-26,1116.710384757091
2004-05-27,1129.0981460262326
2004-05-28,1128.4326621364928
2004-05-31,1128.5996598220427
2004-06-01,1128.5104921089562
2004-06-02,1130.5280848483776
2004-06-03,1120.1979225449768
2004-06-04,1126.8741121019498
2004-06-07,1147.5597454293925
2004-06-08,1149.1913159722615
2004-06-09,1136.7986773954267
2004-06-10,1138.7938592419748
2004-06-11,1135.215686174703
2004-06-14,1124.0532131831533
2004-06-15,1130.6670368001544
2004-06-16,1133.8718108976514
2004-06-17,1133.5187761417296
2004-06-18,1135.7092491186195
2004-06-21,1133.3156068246406
2004-06-22,1132.4819832756395
2004-06-23,1139.6218284444217
2004-06-24,1145.3348765340745
2004-06-25,1142.9513024757941
2004-06-28,1145.0683424607282
2004-06-29,1143.6222533755572
2004-06-30,1146.6084546302404
2004-07-01,1139.436947722624
2004-07-02,1136.9140587370541
2004-07-05,1133.1541187661276
2004-07-06,1122.8023846042374
2004-07-07,1126.9903127726445
2004-07-08,1120.5613812953595
2004-07-09,1123.053656509382
2004-07-12,1122.8974136083968
2004-07-13,1120.5631517829509
2004-07-14,1116.874271159634
2004-07-15,1110.7728918421687
2004-07-16,1109.6150740576059
2004-07-19,1106.494908614196
2004-07-20,1110.3224939167694
2004-07-21,1098.3638874413805
2004-07-22,1096.7736376629582
2004-07-23,1082.4316697840584
2004-07-26,1075.7890626461497
2004-07-27,1080.3594571251347
2004-07-28,1079.2647442484506
2004-07-29,1085.90431981064
2004-07-30,1090.0291875469418
2004-08-02,1091.618738375805
2004-08-03,1086.4924470907997
2004-08-04,1080.6951174936253
2004-08-05,1070.3867982464358
2004-08-06,1058.9136270751098
2004-08-09,1054.5325108583436
2004-08-10,1066.5888035294442
2004-08-11,1059.0075511036418
2004-08-12,1050.8262811373895
2004-08-13,1052.8163280506535
2004-08-16,1062.0827290831448
2004-08-17,1066.8827652776438
2004-08-18,1075.9129864827669
2004-08-19,1079.2856588448
2004-08-20,1082.4815577563634
2004-08-23,1082.9106646482455
2004-08-24,1079.743851420285
2004-08-25,1086.2038778778394
2004-08-26,1088.3875468955612
2004-08-27,1092.4866787140934
2004-08-30,1085.146423364429
2004-08-31,1087.3466593056996
2004-09-01,1093.5367697595743
2004-09-02,1101.3138269765475
2004-09-03,1093.205633908722
2004-09-06,1097.390796468651
2004-09-07,1101.8256753179328
2004-09-08,1100.6459838468954
2004-09-09,1100.7466402707441
2004-09-10,1110.10054036532
2004-09-13,1115.567119561446
2004-09-14,1118.953160380083
2004-09-15,1107.321385672319
2004-09-16,1109.9988081730507
2004-09-17,1113.203370120439
2004-09-20,1109.7551360529567
2004-09-21,1117.7159273624561
2004-09-22,1106.365235066712
2004-09-23,1105.7893506217185
2004-09-24,1103.3175487645337
2004-09-27,1096.2273950519357
2004-09-28,1101.2192450917291
2004-09-29,1107.9351722601593
2004-09-30,1112.7759968242194
2004-10-01,1128.4367060123043
2004-10-04,1133.633158538437
2004-10-05,1134.0729418589224
2004-10-06,1138.1239212635205
2004-10-07,1129.0340002321075
2004-10-08,1125.7383320351373
2004-10-11,1126.1681574786558
2004-10-12,1117.3463395681538
2004-10-13,1113.0747381447607
2004-10-14,1107.7152599976973
2004-10-15,1112.3809226432857
2004-10-18,1116.7353194055231
2004-10-19,1117.678796703887
2004-10-20,1117.6473787446782
2004-10-21,1123.5474579844104
2004-10-22,1116.03150425388
2004-10-25,1113.0392127598684
2004-10-26,1122.3847475226319
2004-10-27,1137.5260077154212
2004-10-28,1141.3895947428257
2004-10-29,1140.7720204424163
2004-11-01,1142.7329074363588
2004-11-02,1147.7450751158185
2004-11-03,1160.6548535402314
2004-11-04,1170.4918706920569
2004-11-05,1179.0760107060075
2004-11-08,1177.4326582149006
2004-11-09,1176.3080987364217
2004-11-10,1174.9062562492704
2004-11-11,1182.882797228779
2004-11-12,1194.6261960523393
2004-11-15,1198.9746745363948
2004-11-16,1193.371048813535
2004-11-17,1203.9031811364175
2004-11-18,1203.041745906369
2004-11-19,1194.9072721116584
2004-11-22,1193.771035752803
2004-11-23,1195.2375073893645
2004-11-24,1202.2994550096105
2004-11-25,1207.6949216294063
2004-11-26,1207.3272949884733
2004-11-29,1209.025531592852
2004-11-30,1202.451139632582
2004-12-01,1215.7489701875268
2004-12-02,1219.6574827742606
2004-12-03,1223.7579350932067
2004-12-06,1222.5594813233897
2004-12-07,1213.4415486771513
2004-12-08,1208.5256682128506
2004-12-09,1207.8628485839638
2004-12-10,1205.6637503654483
2004-12-13,1216.6663107843829
2004-12-14,1221.5920638522168
2004-12-15,1228.5992690010864
2004-12-16,1224.4528472973273
2004-12-17,1219.844057522309
2004-12-20,1225.4238946446098
2004-12-21,1230.1452787314943
2004-12-22,1235.197118758473
2004-12-23,1239.4293211024678
2004-12-24,1242.7403597142995
2004-12-27,1242.8531743556898
2004-12-28,1249.8484004284655
2004-12-29,1248.4897829491742
2004-12-30,1253.4369015204904
2004-12-31,1253.2507664212694
2005-01-03,1244.7995274176142
2005-01-04,1227.577788733424
2005-01-05,1219.5362289214436
2005-01-06,1217.9470286450517
2005-01-07,1216.6663460386442
2005-01-10,1221.9945485376543
2005-01-11,1219.306488519692
2005-01-12,1224.9399692926654
2005-01-13,1217.9162780405288
2005-01-14,1221.235227597641
2005-01-17,1224.183926437775
2005-01-18,1226.260034246313
2005-01-19,1221.0051153036154
2005-01-20,1209.0409547874617
2005-01-21,1205.9804335521683
2005-01-24,1203.3688711357945
2005-01-25,1204.2243859413825
2005-01-26,1215.6580939857413
2005-01-27,1216.685472549508
2005-01-28,1213.3464833815606
2005-01-31,1223.1784273243643
2005-02-01,1227.6412759934228
2005-02-02,1232.5949268392421
2005-02-03,1226.9153495459188
2005-02-04,1237.7638801919916
2005-02-07,1235.5457488264522
2005-02-08,1232.8681087376212
2005-02-09,1226.12804663321
2005-02-10,1232.0888939020701
2005-02-11,1241.0821057518608
2005-02-14,1246.6040245773163
2005-02-15,1250.722884960805
2005-02-16,1248.2734223379603
2005-02-17,1244.9644518117186
2005-02-18,1245.5879856922588
2005-02-21,1246.982443185423
2005-02-22,1240.8534163831907
2005-02-23,1238.8019114602023
2005-02-24,1244.7725107349343
2005-02-25,1255.6370722892325
2005-02-28,1255.7703892523084
2005-03-01,1260.4478587667738
2005-03-02,1257.881366193391
2005-03-03,1258.5165330745317
2005-03-04,1270.6656063982186
2005-03-07,1272.078402528174
2005-03-08,1271.4036207384554
2005-03-09,1265.9526872260349
2005-03-10,1262.9822089909128
2005-03-11,1261.052638402534
2005-03-14,1258.6785342175224
2005-03-15,1254.5579547370899
2005-03-16,1249.574391053375
2005-03-17,1248.6915275120032
2005-03-18,1246.1410287468257
2005-03-21,1239.8698266155666
2005-03-22,1236.1746103494152
2005-03-23,1225.6618747600276
2005-03-24,1224.9083548560625
2005-03-25,1225.5868850523748
2005-03-28,1223.616900236043
2005-03-29,1215.9056240595364
2005-03-30,1225.3770517357668
2005-03-31,1228.5280148466595
2005-04-01,1225.2920229838617
2005-04-04,1220.1059025691513
2005-04-05,1227.635587830991
2005-04-06,1230.1256725275302
2005-04-07,1237.8274114513022
2005-04-08,1232.2711785072881
2005-04-11,1233.3233829656087
2005-04-12,1231.307621564001
2005-04-13,1226.0253100982425
2005-04-14,1212.8429418921041
2005-04-15,1198.4389966705137
2005-04-18,1190.2666579654
2005-04-19,1201.9597618879966
2005-04-20,1194.929946774981
2005-04-21,1209.0783129338665
2005-04-22,1206.4129202041377
2005-04-25,1210.8826317475618
2005-04-26,1202.5853751809173
2005-04-27,1199.445921833564
2005-04-28,1189.8805879350946
2005-04-29,1197.0643549344534
2005-05-02,1200.5475626529064
2005-05-03,1203.1207260993003
2005-05-04,1217.1807905887877
2005-05-05,1218.0772623049081
2005-05-06,1219.9900041362773
2005-05-09,1222.0508411209712
2005-05-10,1214.3462971419483
2005-05-11,1214.2125401860872
2005-05-12,1206.4088236343712
2005-05-13,1201.9862045436319
2005-05-16,1205.2352416143049
2005-05-17,1208.696638822451
2005-05-18,1220.1803534078858
2005-05-19,1227.172527135691
2005-05-20,1224.1493882242926
2005-05-23,1230.9617641493746
2005-05-24,1232.7717531639269
2005-05-25,1227.6972906818282
2005-05-26,1233.6517835673849
2005-05-27,1237.300414150076
2005-05-30,1238.879895322413
2005-05-31,1232.2708965778752
2005-06-01,1240.4158365062976
2005-06-02,1244.4699804920147
2005-06-03,1240.6121357621296
2005-06-06,1242.044832500194
2005-06-07,1244.5603601880202
2005-06-08,1244.3658050612923
2005-06-09,1242.3553602024558
2005-06-10,1240.138903949797
2005-06-13,1240.2928548794541
2005-06-14,1243.0078990930779
2005-06-15,1246.509854142153
2005-06-16,1251.8207029571884
2005-06-17,1260.4049213263534
2005-06-20,1257.9619580048313
2005-06-21,1259.5673693996134
2005-06-22,1260.4876416994857
2005-06-23,1251.697482734108
2005-06-24,1243.4967847857276
2005-06-27,1240.4477897117868
2005-06-28,1249.4853167885894
2005-06-29,1248.9591745996609
2005-06-30,1244.1857704962865
2005-07-01,1242.9556669311878
2005-07-04,1242.6963512010736
2005-07-05,1248.2284348994806
2005-07-06,1247.4246349358693
2005-07-07,1243.148970774374
2005-07-08,1256.3953020439703
2005-07-11,1269.94893159786
2005-07-12,1276.7634430941139
2005-07-13,1273.5576301755857
2005-07-14,1277.4566292595593
2005-07-15,1275.8218890554817
2005-07-18,1273.7339747403116
2005-07-19,1278.6723451051098
2005-07-20,1283.1489660878933
2005-07-21,1285.8734342450762
2005-07-22,1289.081796429401
2005-07-25,1284.813755702616
2005-07-26,1283.5807912508164
2005-07-27,1290.1762162088035
2005-07-28,1299.628901397628
2005-07-29,1298.6215058267894
2005-08-01,1304.1003510704734
2005-08-02,1314.7611129584527
2005-08-03,1319.283498839254
2005-08-04,1312.814379233511
2005-08-05,1302.8620457859452
2005-08-08,1304.933084435013
2005-08-09,1311.370310503293
2005-08-10,1318.2036641103427
2005-08-11,1326.8082214908038
2005-08-12,1322.2978601618374
2005-08-15,1321.8898723013788
2005-08-16,1311.2744586207775
2005-08-17,1309.2803929836202
2005-08-18,1301.2815176018444
2005-08-19,1303.603643064793
2005-08-22,1312.2009451319375
2005-08-23,1306.9195322335856
2005-08-24,1302.5451192838955
2005-08-25,1302.9355383664308
2005-08-26,1298.8322453374496
2005-08-29,1299.36643636423
2005-08-30,1295.7676449026244
2005-08-31,1310.2695336420404
2005-09-01,1322.7133973704706
2005-09-02,1323.8988098599002
2005-09-05,1325.7463731623686
2005-09-06,1335.6423050577084
2005-09-07,1338.5832833244801
2005-09-08,1333.1942172575414
2005-09-09,1343.7257773039794
2005-09-12,1341.8832827422798
2005-09-13,1332.9698196509012
2005-09-14,1332.1068806069877
2005-09-15,1330.418792774817
2005-09-16,1336.1705125510214
2005-09-19,1332.8449853991567
2005-09-20,1330.3092099483404
2005-09-21,1323.287730963133
2005-09-22,1320.2287798427678
2005-09-23,1319.5039608876882
2005-09-26,1326.2751511338965
2005-09-27,1322.6433124490566
2005-09-28,1328.231155139409
2005-09-29,1337.7486842025246
2005-09-30,1344.2881534640428
2005-10-03,1341.7336397421634
2005-10-04,1338.9558431243308
2005-10-05,1320.6828276186695
2005-10-06,1309.8341247007857
2005-10-07,1310.398425123222
2005-10-10,1305.9845030273343
2005-10-11,1305.6097374408153
2005-10-12,1297.9976233649575
2005-10-13,1288.4728451031783
2005-10-14,1298.7914636220187
2005-10-17,1299.009738227265
2005-10-18,1286.6805329789674
2005-10-19,1290.5180035640933
2005-10-20,1284.227966122452
2005-10-21,1285.6942197194858
2005-10-24,1299.3557577329811
2005-10-25,1302.5839003600252
2005-10-26,1299.9380986228816
2005-10-27,1288.6034102713218
2005-10-28,1296.1160298745342
2005-10-31,1311.8676731438318
2005-11-01,1314.0492664054018
2005-11-02,1327.4506173381199
2005-11-03,1336.3058634043114
2005-11-04,1331.6738517660679
2005-11-07,1334.5989916097412
2005-11-08,1331.2153242036334
2005-11-09,1330.450893294158
2005-11-10,1334.9061534171985
2005-11-11,1340.7255228580188
