Date,ACWI ex JAPAN IMI GROWTH
2008-04-08,993.5402073852357
2008-04-09,988.7390185740481
2008-04-10,993.2923872024205
2008-04-11,979.1067903242823
2008-04-14,974.0855684212526
2008-04-15,978.6138402152286
2008-04-16,1002.5524333802058
2008-04-17,998.5264450161333
2008-04-18,1011.1849228606133
2008-04-21,1017.1725532843495
2008-04-22,1012.2846914434498
2008-04-23,1016.6644123711849
2008-04-24,1013.3060264184086
2008-04-25,1019.2951204879766
2008-04-28,1020.370128062894
2008-04-29,1010.8281778411948
2008-04-30,1013.0359628466039
2008-05-01,1018.9043522272942
2008-05-02,1026.9215793923534
2008-05-05,1028.76324796537
2008-05-06,1035.6335713345338
2008-05-07,1026.8937192201706
2008-05-08,1031.9369570182143
2008-05-09,1025.6601077054222
2008-05-12,1034.8104962837454
2008-05-13,1037.275272756871
2008-05-14,1040.034093584345
2008-05-15,1051.0320140263009
2008-05-16,1059.722527995176
2008-05-19,1064.4182221333485
2008-05-20,1054.7807668021103
2008-05-21,1045.8835326804203
2008-05-22,1045.9663129403543
2008-05-23,1034.4072154085588
2008-05-26,1031.8426075601058
2008-05-27,1033.6313861177648
2008-05-28,1039.7034761050897
2008-05-29,1041.9022029358655
2008-05-30,1046.498771667318
2008-06-02,1039.6809087484353
2008-06-03,1036.6278241379114
2008-06-04,1032.2218293746332
2008-06-05,1044.1882887100435
2008-06-06,1030.6318279315878
2008-06-09,1028.52834577816
2008-06-10,1013.1398439695613
2008-06-11,1001.3128199115071
2008-06-12,999.3872140408887
2008-06-13,1007.5488653330572
2008-06-16,1013.4706990834559
2008-06-17,1016.8904701034656
2008-06-18,1010.2379807508053
2008-06-19,1009.688176695992
2008-06-20,995.4079766611109
2008-06-23,992.9221114149851
2008-06-24,986.0274069238336
2008-06-25,991.9176200372261
2008-06-26,974.8083311913977
2008-06-27,971.9901857381399
2008-06-30,974.0432080187253
2008-07-01,966.0576294084266
2008-07-02,949.7356710423933
2008-07-03,942.8332208804263
2008-07-04,939.7685987488807
2008-07-07,940.5825501439158
2008-07-08,939.9386500163076
2008-07-09,938.5979337143731
2008-07-10,938.1234141480924
2008-07-11,932.2287561119975
2008-07-14,933.9887144702543
2008-07-15,923.0201820231373
2008-07-16,929.6923498845532
2008-07-17,941.1889170693278
2008-07-18,938.7018274436518
2008-07-21,946.7259290263701
2008-07-22,947.0904613026547
2008-07-23,948.4586988113844
2008-07-24,931.8436024166111
2008-07-25,934.5030243710436
2008-07-28,927.7923606105365
2008-07-29,932.7415091596988
2008-07-30,948.1515937945151
2008-07-31,943.6715842145867
2008-08-01,932.159201317946
2008-08-04,920.9932424429333
2008-08-05,929.2445033750203
2008-08-06,937.7480876772707
2008-08-07,930.1551790539206
2008-08-08,930.8108641589391
2008-08-11,934.4957203311851
2008-08-12,927.9862950416314
2008-08-13,923.5240532021961
2008-08-14,930.093325641705
2008-08-15,924.7716265869456
2008-08-18,917.9221262960051
2008-08-19,906.9879773084532
2008-08-20,915.6082828469106
2008-08-21,919.0223493824077
2008-08-22,925.7522972210102
2008-08-25,914.2355420053357
2008-08-26,912.7057112990292
2008-08-27,920.6470778167824
2008-08-28,929.1741712082794
2008-08-29,922.9085306618996
2008-09-01,915.4143790805172
2008-09-02,907.2455753988374
2008-09-03,893.7015459331101
2008-09-04,869.1007448219079
2008-09-05,858.5132431944501
2008-09-08,871.2235801679068
2008-09-09,845.9141087134457
2008-09-10,846.9067120798089
2008-09-11,847.2664507829929
2008-09-12,863.8938920699995
2008-09-15,834.7977885193309
2008-09-16,828.2465715935278
2008-09-17,804.0224793875274
2008-09-18,821.1401826266762
2008-09-19,862.5493351054064
2008-09-22,850.1740020594655
2008-09-23,836.3018921693779
2008-09-24,832.4150566454358
2008-09-25,841.6581027047827
2008-09-26,830.5921537846167
2008-09-29,771.9353409444012
2008-09-30,787.4198645859946
2008-10-01,781.4392866066235
2008-10-02,745.6864925848323
2008-10-03,742.1231484890942
2008-10-06,691.8852889359954
2008-10-07,674.2821141318836
2008-10-08,652.7138678256645
2008-10-09,629.9380767788758
2008-10-10,601.86816256244
2008-10-13,665.0639053248779
2008-10-14,669.7124044432965
2008-10-15,615.4437221883074
2008-10-16,610.1027727838676
2008-10-17,617.601811291062
2008-10-20,640.4274267353599
2008-10-21,623.8198996956281
2008-10-22,583.1558858465118
2008-10-23,576.1035063061054
2008-10-24,551.3572461490359
2008-10-27,531.3523068637547
2008-10-28,572.0295732281999
2008-10-29,592.1860775424954
2008-10-30,612.7989751872062
2008-10-31,621.5417103908675
2008-11-03,626.0616440227597
2008-11-04,652.7189073089659
2008-11-05,632.1403422099421
2008-11-06,594.6532050150096
2008-11-07,606.2683830541653
2008-11-10,608.0492864670138
2008-11-11,583.3831094860066
2008-11-12,557.5798800478627
2008-11-13,575.0095358858254
2008-11-14,563.866217511762
2008-11-17,549.5165374208651
2008-11-18,549.9302356439113
2008-11-19,525.351639397384
2008-11-20,493.59295837879876
2008-11-21,507.9120602408424
2008-11-24,543.2645704974743
2008-11-25,547.8438293446616
2008-11-26,559.5505776933044
2008-11-27,564.9654822209218
2008-11-28,568.7399783866989
2008-12-01,529.3974515463093
2008-12-02,538.3402845268881
2008-12-03,545.3779994628736
2008-12-04,535.7119366653642
2008-12-05,537.4563832208111
2008-12-08,566.8355827403454
2008-12-09,562.7377483463899
2008-12-10,571.9327053195655
2008-12-11,567.2714188857287
2008-12-12,564.9408933245802
2008-12-15,567.9251310325934
2008-12-16,585.5778722774296
2008-12-17,593.6954137238536
2008-12-18,591.4583067040185
2008-12-19,583.6035152093102
2008-12-22,572.5724430980302
2008-12-23,568.9411159127849
2008-12-24,570.3044218214848
2008-12-25,570.2148402328112
2008-12-26,572.094893717067
2008-12-29,575.9747904671998
2008-12-30,585.9498506740835
2008-12-31,589.3776449613538
2009-01-01,589.500968695151
2009-01-02,607.414729535185
2009-01-05,611.3427116419757
2009-01-06,616.7070337997432
2009-01-07,607.5230547421606
2009-01-08,606.8220315762873
2009-01-09,594.9701168629856
2009-01-12,579.5466884171278
2009-01-13,575.6772997119372
2009-01-14,557.9163877911009
2009-01-15,557.1552309931915
2009-01-16,566.9638826895042
2009-01-19,564.0537578009706
2009-01-20,541.4408976458749
2009-01-21,550.3642451591224
2009-01-22,545.9872356802939
2009-01-23,545.1625604520655
2009-01-26,556.5981313325499
2009-01-27,561.3090598461806
2009-01-28,576.3632703176612
2009-01-29,563.9269354945754
2009-01-30,554.4936743816077
2009-02-02,549.2034567597918
2009-02-03,560.5392409659902
2009-02-04,564.0256086827593
2009-02-05,570.0231405939637
2009-02-06,583.5908916605845
2009-02-09,587.9389712257849
2009-02-10,570.3849209041032
2009-02-11,567.7512087308993
2009-02-12,565.4012212357298
2009-02-13,568.3118113723808
2009-02-16,564.1355371935922
2009-02-17,543.1689641187086
2009-02-18,541.3113478667414
2009-02-19,541.6219121149784
2009-02-20,531.4120268540784
2009-02-23,521.8254824309525
2009-02-24,527.9659458203805
2009-02-25,523.4945570855639
2009-02-26,521.1581034949861
2009-02-27,514.1495120531268
2009-03-02,489.63224245078743
2009-03-03,486.4040392992072
2009-03-04,500.88386044109245
2009-03-05,487.3217194878973
2009-03-06,486.8296117590973
2009-03-09,481.1429126953246
2009-03-10,504.6831784451028
2009-03-11,508.39210037245374
2009-03-12,518.8443573559235
2009-03-13,525.2897293299917
2009-03-16,529.2422764184711
2009-03-17,536.8989851070105
2009-03-18,540.6335694096873
2009-03-19,549.789429800612
2009-03-20,543.4104669944896
2009-03-23,568.706438179287
2009-03-24,564.8541027654235
2009-03-25,567.9132842569634
2009-03-26,578.5726466346696
2009-03-27,565.7339339484852
2009-03-30,547.1834284549376
2009-03-31,557.5092332080759
2009-04-01,563.3399225586903
2009-04-02,587.003237805018
2009-04-03,587.2999443613171
2009-04-06,584.1813420596224
2009-04-07,573.3630836303353
2009-04-08,576.588192474197
2009-04-09,590.9741788144413
2009-04-10,591.3463507928045
2009-04-13,593.6904438899312
2009-04-14,591.505513989143
2009-04-15,592.1146371989701
2009-04-16,601.4337327795464
2009-04-17,601.943135824501
2009-04-20,583.0012674872072
2009-04-21,588.3396025972538
2009-04-22,589.6614481091148
2009-04-23,593.968698209511
2009-04-24,607.7354016104762
2009-04-27,602.5627798510885
2009-04-28,597.3876696612634
2009-04-29,612.7798251865107
2009-04-30,617.5543159213239
2009-05-01,619.3243606853441
2009-05-04,638.7145841893104
2009-05-05,639.066261702291
2009-05-06,644.4669594802865
2009-05-07,641.5013882514833
2009-05-08,651.3648554162463
2009-05-11,646.4986399887454
2009-05-12,646.820754994841
2009-05-13,633.0191663181515
2009-05-14,634.2413085715364
2009-05-15,634.8657933136906
2009-05-18,648.5853567784256
2009-05-19,656.9324241191987
2009-05-20,662.5793597104496
2009-05-21,650.6132134260625
2009-05-22,654.1529137756992
2009-05-25,655.4296684723962
2009-05-26,664.9720397792302
2009-05-27,662.7256391681074
2009-05-28,666.0172583676685
2009-05-29,675.9311939010488
2009-06-01,695.4844574355097
2009-06-02,699.2834225371888
2009-06-03,688.3263143598853
2009-06-04,689.751712061667
2009-06-05,689.3356044550742
2009-06-08,682.2413820781463
2009-06-09,687.7823518978901
2009-06-10,692.0277185658985
2009-06-11,697.2425871266406
2009-06-12,694.3788153155333
2009-06-15,675.7571514023012
2009-06-16,671.1036149659551
2009-06-17,664.969328420743
2009-06-18,668.4692079534616
2009-06-19,673.3414740305624
2009-06-22,654.638649033173
2009-06-23,653.9017993497105
2009-06-24,665.028518363495
2009-06-25,670.9451303108469
2009-06-26,675.7522570476018
2009-06-29,680.0929080936717
2009-06-30,675.0880036627367
2009-07-01,682.6342269321019
2009-07-02,666.3215422373937
2009-07-03,665.7217926075373
2009-07-06,659.5376367689689
2009-07-07,652.9077842762507
2009-07-08,648.3540508165719
2009-07-09,652.2738799373388
2009-07-10,648.687081385849
2009-07-13,655.5816270973224
2009-07-14,663.5582001164464
2009-07-15,684.472245752786
2009-07-16,691.0004900464949
2009-07-17,694.4716859668206
2009-07-20,706.2286422701914
2009-07-21,710.2593985899009
2009-07-22,710.2088035227085
2009-07-23,724.4444968082561
2009-07-24,724.32178434879
2009-07-27,726.690051420529
2009-07-28,724.6127614899832
2009-07-29,720.0460914548463
2009-07-30,730.0513594538214
2009-07-31,733.4848785373329
2009-08-03,748.0089528053014
2009-08-04,747.2366836247782
2009-08-05,741.6392635966814
2009-08-06,738.4521788516672
2009-08-07,741.0544239087955
2009-08-10,737.9515289501703
2009-08-11,730.6654847163801
2009-08-12,737.026535315376
2009-08-13,745.4419109178144
2009-08-14,738.9306169844657
2009-08-17,717.7411799473543
2009-08-18,726.0883833405105
2009-08-19,729.3978245002423
2009-08-20,738.0722407572821
2009-08-21,750.3526024301117
2009-08-24,754.3645119629591
2009-08-25,754.5293455758174
2009-08-26,750.6240755983722
2009-08-27,748.6964521608311
2009-08-28,754.4785939269234
2009-08-31,747.2341023953153
2009-09-01,737.742339677123
2009-09-02,734.0975187476824
2009-09-03,739.6207507524434
2009-09-04,749.4853814031478
2009-09-07,756.883352863982
2009-09-08,767.3843456898547
2009-09-09,772.280032604152
2009-09-10,778.1691960223012
2009-09-11,782.5479995218974
2009-09-14,781.7091491097942
2009-09-15,784.4625596157875
2009-09-16,797.4334956170039
2009-09-17,799.7965519883772
2009-09-18,797.5779426823626
2009-09-21,793.2367511444944
2009-09-22,801.2794561785548
2009-09-23,797.6895127628659
2009-09-24,785.6083080616476
2009-09-25,781.6999463353844
2009-09-28,789.0998721910065
2009-09-29,789.8164189315763
2009-09-30,790.7111665672181
2009-10-01,775.5702444518495
2009-10-02,768.0924681539701
2009-10-05,775.2840428930127
2009-10-06,791.3693953795731
2009-10-07,791.9674093474706
2009-10-08,802.7523723787801
2009-10-09,805.4447687462244
2009-10-12,809.3446787112728
2009-10-13,807.7663946487066
2009-10-14,822.6724697784456
2009-10-15,825.9055776307293
2009-10-16,820.364062450228
2009-10-19,830.7113230696648
2009-10-20,826.887996324678
2009-10-21,825.2458851741012
2009-10-22,824.4986101399048
2009-10-23,820.2130389950057
2009-10-26,812.1641367202275
2009-10-27,804.707279770205
2009-10-28,785.9436294778504
2009-10-29,799.250708787182
2009-10-30,784.2954435775554
2009-11-02,787.2039936094491
2009-11-03,784.3152067701498
2009-11-04,795.1260354231529
2009-11-05,805.0749929110519
2009-11-06,808.3843413024063
2009-11-09,827.0429044602758
2009-11-10,826.2528541446801
2009-11-11,830.8273042266043
2009-11-12,823.8144677472345
2009-11-13,828.4589236320472
2009-11-16,842.7447760052338
2009-11-17,839.4461034451089
2009-11-18,840.0465334956426
2009-11-19,826.4836172931481
2009-11-20,822.3330891245884
2009-11-23,836.4713917394708
2009-11-24,832.9937827685154
2009-11-25,839.8795784425678
2009-11-26,827.7697800847072
2009-11-27,820.8341385259173
2009-11-30,821.1907552607391
2009-12-01,838.8234242637772
2009-12-02,842.8047986312022
2009-12-03,839.3039636409042
2009-12-04,839.1411408617575
2009-12-07,835.4583390823627
2009-12-08,824.0833430260429
2009-12-09,822.8473811808315
2009-12-10,827.9603909055925
2009-12-11,829.3849980992825
2009-12-14,837.119287398397
2009-12-15,833.8755237548903
2009-12-16,837.9819143233425
2009-12-17,822.5002841642389
2009-12-18,823.2357260186567
2009-12-21,830.7060757682011
2009-12-22,834.348633382659
2009-12-23,841.7816027400154
2009-12-24,846.3005876174831
2009-12-25,846.3226092779415
2009-12-28,849.6799370707566
2009-12-29,850.8869408106857
2009-12-30,848.1942361418417
2009-12-31,847.3282962179845
2010-01-01,847.3282962179845
2010-01-04,862.7016600023657
2010-01-05,864.4725448716023
2010-01-06,866.2990817979513
2010-01-07,865.0424782107008
2010-01-08,869.4455548396255
2010-01-11,875.0504078857815
2010-01-12,866.0916391623447
2010-01-13,868.8204376396798
2010-01-14,872.5260726414572
2010-01-15,863.4669910648533
2010-01-18,866.1075510824219
2010-01-19,870.5429565404131
2010-01-20,855.5396551391283
2010-01-21,841.1798155944805
2010-01-22,826.5146733023319
2010-01-25,825.8421973133804
2010-01-26,820.6392266371923
2010-01-27,818.1173754393143
2010-01-28,809.668410724005
2010-01-29,802.9849785196831
2010-02-01,810.5349809143682
2010-02-02,820.3003755859907
2010-02-03,819.7673903393467
2010-02-04,793.6673517229638
2010-02-05,783.9715171281529
2010-02-08,782.6991369503627
2010-02-09,791.3619253620702
2010-02-10,791.6618645574797
2010-02-11,800.1861320160001
2010-02-12,800.2802678001028
2010-02-15,801.2609519256378
2010-02-16,813.8492280370176
2010-02-17,820.8629123216507
2010-02-18,824.5630334896704
2010-02-19,822.2892667104978
2010-02-22,823.7942370087552
2010-02-23,815.1711281499336
2010-02-24,818.2280635397665
2010-02-25,811.0209706767997
2010-02-26,818.4529345295142
2010-03-01,827.2825525690296
2010-03-02,834.8326862378007
2010-03-03,840.6837548482742
2010-03-04,839.9865519280432
2010-03-05,852.106098337539
2010-03-08,854.8910075431477
2010-03-09,854.4679267546134
2010-03-10,860.5285214160698
2010-03-11,861.1225812573128
2010-03-12,864.7601176762092
2010-03-15,859.1577276310089
2010-03-16,867.8390655559363
2010-03-17,874.419070084055
2010-03-18,870.8000008468681
2010-03-19,864.9399131802704
2010-03-22,866.8978339169253
2010-03-23,872.8586806419073
2010-03-24,865.9039943863057
2010-03-25,866.7245010308244
2010-03-26,866.8253528615693
2010-03-29,873.1780439673781
2010-03-30,874.3534917735153
2010-03-31,874.2061388295934
2010-04-01,884.2240722395702
2010-04-02,884.3474568587986
2010-04-05,889.3788124142822
2010-04-06,890.2488722243748
2010-04-07,887.4230606278671
2010-04-08,885.6816179514028
2010-04-09,894.7630410245316
2010-04-12,897.7275372913389
2010-04-13,895.1836238502866
2010-04-14,906.2995880989125
2010-04-15,907.5560479413956
2010-04-16,893.655079785959
2010-04-19,887.7773719920086
2010-04-20,897.2691737291906
2010-04-21,896.1326508535274
2010-04-22,893.3659383905357
2010-04-23,900.712186324786
2010-04-26,903.5916784179656
2010-04-27,883.7004654694531
2010-04-28,877.0186946420533
2010-04-29,888.679901124912
2010-04-30,880.8973375406745
2010-05-03,882.4671168643898
2010-05-04,858.4299508076078
2010-05-05,846.1985388761443
2010-05-06,824.7091247750651
2010-05-07,801.7711878878615
2010-05-10,845.0453745171814
2010-05-11,839.8771652234126
2010-05-12,853.0180321418512
2010-05-13,848.2416145056312
2010-05-14,827.234220933764
2010-05-17,820.5768910271623
2010-05-18,817.8558425214618
2010-05-19,800.9448895236867
2010-05-20,773.6466044381328
2010-05-21,782.6244320439238
2010-05-24,779.2596325134853
2010-05-25,764.9342052848709
2010-05-26,773.1968469521817
2010-05-27,797.6992183306706
2010-05-28,795.711463361265
2010-05-31,796.8519859438456
2010-06-01,787.749931393855
2010-06-02,797.832637469827
2010-06-03,807.7701194971789
2010-06-04,784.314413226274
2010-06-07,769.4569087667468
2010-06-08,770.479250637164
2010-06-09,776.4914800192055
2010-06-10,795.3019607069657
2010-06-11,799.987904068679
2010-06-14,809.1184493848696
2010-06-15,821.8625945345136
2010-06-16,823.5112005683679
2010-06-17,824.7531365844313
2010-06-18,827.2399406128095
2010-06-21,832.5113794449238
2010-06-22,820.9080601658685
2010-06-23,814.9856221013627
2010-06-24,804.2273987624753
2010-06-25,802.912015634086
2010-06-28,805.831919791259
2010-06-29,777.228399138941
2010-06-30,771.8965095930524
2010-07-01,767.2552687444979
2010-07-02,768.2620658401758
2010-07-05,766.1591290123052
2010-07-06,778.023162202634
2010-07-07,792.056654539831
2010-07-08,801.553733362329
2010-07-09,807.6257465042562
2010-07-12,807.6133482146037
2010-07-13,820.4298270286041
2010-07-14,823.7538080182452
2010-07-15,823.7214923427973
2010-07-16,807.0990692589492
2010-07-19,806.4239963821207
2010-07-20,812.8582773818933
2010-07-21,811.1393988390333
2010-07-22,827.9647921586366
2010-07-23,834.2815284619503
2010-07-26,842.0918641582268
2010-07-27,840.8754971110513
2010-07-28,837.2615679777011
2010-07-29,835.7988631277799
2010-07-30,834.7991663239909
2010-08-02,854.7160570556812
2010-08-03,853.6981948291033
2010-08-04,856.440232878352
2010-08-05,854.6212596878349
2010-08-06,853.6121385958712
2010-08-09,859.634274909854
2010-08-10,848.5645562884122
2010-08-11,825.1817734639319
2010-08-12,820.7103586483694
2010-08-13,819.82050498689
2010-08-16,823.1507369767717
2010-08-17,834.7796817788304
2010-08-18,835.2061968012612
2010-08-19,826.4017105155036
2010-08-20,819.1184250070833
2010-08-23,816.8985392006621
2010-08-24,804.7082141365585
2010-08-25,802.2216468724125
2010-08-26,804.6223714811399
2010-08-27,812.8253254228777
2010-08-30,808.4943325300833
2010-08-31,806.7204797160002
2010-09-01,830.824821222665
2010-09-02,837.0044485994476
2010-09-03,846.3627305866629
2010-09-06,849.0178302069613
2010-09-07,840.1454901446529
2010-09-08,845.4534057915961
2010-09-09,849.7020041667877
2010-09-10,851.6225235133769
2010-09-13,864.6381232205226
2010-09-14,868.1935416480367
2010-09-15,871.1205985251596
2010-09-16,869.4887023564978
2010-09-17,870.969702272018
2010-09-20,882.8772010196955
2010-09-21,881.6441067965396
2010-09-22,883.3437512648417
2010-09-23,879.5920961844602
2010-09-24,895.5185909853607
2010-09-27,894.5891607301232
2010-09-28,898.1309076069929
2010-09-29,899.5184644605761
2010-09-30,897.964600302473
2010-10-01,901.5433846801081
2010-10-04,896.1147332297066
2010-10-05,912.0990411380324
2010-10-06,915.6029301653598
2010-10-07,914.7625422322315
2010-10-08,918.8402507016195
2010-10-11,920.8935703000762
2010-10-12,919.6780062543296
2010-10-13,933.6433611136187
2010-10-14,936.22801253384
2010-10-15,937.18416467388
2010-10-18,936.7396366059219
2010-10-19,920.118820780646
2010-10-20,930.3354002423338
2010-10-21,934.8532879468632
2010-10-22,934.530967749069
2010-10-25,941.9093955573765
2010-10-26,938.844896490064
2010-10-27,930.0277587550522
2010-10-28,934.6306333340762
2010-10-29,936.7389868149838
2010-11-01,941.1281158543311
2010-11-02,950.0984484929974
2010-11-03,951.922072165697
2010-11-04,973.234495761836
2010-11-05,974.3636332593877
2010-11-08,972.1198931596955
2010-11-09,970.5642003297763
2010-11-10,965.4148693762382
2010-11-11,962.4567811291907
2010-11-12,950.5879727713696
2010-11-15,949.0027037048254
2010-11-16,931.2813137396241
2010-11-17,932.2023585388464
2010-11-18,948.5960740963475
2010-11-19,950.298232605035
2010-11-22,950.6545024376763
2010-11-23,932.9080075268736
2010-11-24,945.261406154238
2010-11-25,947.4347008680995
2010-11-26,937.2998746546317
2010-11-29,930.0526526965987
2010-11-30,925.5136611341815
2010-12-01,944.4964524955325
2010-12-02,960.2090963191837
2010-12-03,967.7805203492652
2010-12-06,968.066635713059
2010-12-07,972.5532328530197
2010-12-08,966.8454020797084
2010-12-09,967.6463153940277
2010-12-10,971.7977056071552
2010-12-13,977.2392009018599
2010-12-14,979.0370785944467
2010-12-15,973.0367182411819
2010-12-16,972.9431455458607
