Date,AC ASIA PACIFIC IMI GROWTH
1997-04-02,733.9359910337
1997-04-03,732.3677342249858
1997-04-04,723.6807677910231
1997-04-07,712.6399934641142
1997-04-08,716.0962708932393
1997-04-09,708.5642988528754
1997-04-10,699.7158545333551
1997-04-11,704.1092663978432
1997-04-14,696.4592459597006
1997-04-15,700.2233202999272
1997-04-16,709.7975647787066
1997-04-17,713.2559289794962
1997-04-18,721.512855197924
1997-04-21,730.8566407871899
1997-04-22,727.7854633607172
1997-04-23,734.9410148546442
1997-04-24,733.1563403769774
1997-04-25,730.0224091518398
1997-04-28,725.0211900536535
1997-04-29,722.7045509132894
1997-04-30,734.7951298540205
1997-05-01,743.7136725140533
1997-05-02,746.5419335955789
1997-05-05,748.5613696744778
1997-05-06,768.2742123094564
1997-05-07,769.0122971277337
1997-05-08,771.4915886135062
1997-05-09,776.0469322384051
1997-05-12,794.9058816314661
1997-05-13,796.3147616328058
1997-05-14,802.2884149502299
1997-05-15,804.342842954062
1997-05-16,815.9908742650929
1997-05-19,816.8525582188204
1997-05-20,826.6180804109142
1997-05-21,813.4867958672747
1997-05-22,806.1086055049175
1997-05-23,813.6416645562759
1997-05-26,811.9781450984988
1997-05-27,806.7983155097089
1997-05-28,819.7315951106652
1997-05-29,819.030386520732
1997-05-30,814.8659643010594
1997-06-02,821.7805640293657
1997-06-03,824.2492887906503
1997-06-04,827.2388273946651
1997-06-05,828.9155369360744
1997-06-06,826.1518899742429
1997-06-09,838.1488206062821
1997-06-10,839.7443022038623
1997-06-11,844.4717844055019
1997-06-12,835.8043357588547
1997-06-13,834.5369321794585
1997-06-16,847.34322155624
1997-06-17,845.969394108025
1997-06-18,845.6156164783152
1997-06-19,842.1151154877955
1997-06-20,842.0056609740141
1997-06-23,837.6560873383514
1997-06-24,839.2844837485412
1997-06-25,855.0094438576614
1997-06-26,856.6233205502402
1997-06-27,848.4578829207086
1997-06-30,854.5630751011248
1997-07-01,844.8080262893747
1997-07-02,847.145611619789
1997-07-03,849.2899681812039
1997-07-04,844.5502344227014
1997-07-07,841.2442826069189
1997-07-08,841.7976516764772
1997-07-09,838.8572542429673
1997-07-10,838.982207701964
1997-07-11,839.6264250166115
1997-07-14,845.5900276978649
1997-07-15,835.6225720009644
1997-07-16,843.8040584155791
1997-07-17,847.0141654701652
1997-07-18,844.7555686529885
1997-07-21,842.4414811767767
1997-07-22,839.2919897503447
1997-07-23,839.2401160424129
1997-07-24,843.7232016389589
1997-07-25,843.8149714476125
1997-07-28,845.1298384144038
1997-07-29,845.2630726982896
1997-07-30,838.9016338492427
1997-07-31,842.6896751413184
1997-08-01,833.1189265983129
1997-08-04,826.9331017771251
1997-08-05,815.8030825712835
1997-08-06,828.6944951444688
1997-08-07,824.3306924266514
1997-08-08,839.1582442980686
1997-08-11,817.1109681897073
1997-08-12,820.7913918471025
1997-08-13,823.8761551320723
1997-08-14,817.9898872375095
1997-08-15,822.3247638850213
1997-08-18,811.3857532873493
1997-08-19,802.5998668860223
1997-08-20,810.6287925525421
1997-08-21,812.769853522551
1997-08-22,796.8133691878896
1997-08-25,788.6827778557961
1997-08-26,792.1162921323576
1997-08-27,780.1792590760064
1997-08-28,767.8075574446403
1997-08-29,749.101072530705
1997-09-01,731.011778060206
1997-09-02,730.6157557665031
1997-09-03,751.2370261113224
1997-09-04,747.7465335967476
1997-09-05,755.0525905264666
1997-09-08,758.5191322003312
1997-09-09,769.9882436092845
1997-09-10,766.9369881357861
1997-09-11,750.609277924068
1997-09-12,740.382795856558
1997-09-15,742.405069601662
1997-09-16,736.5012688506963
1997-09-17,732.8406538472611
1997-09-18,730.2220651777243
1997-09-19,734.2284879828555
1997-09-22,733.8248156338161
1997-09-23,737.4108511166542
1997-09-24,754.0626990319196
1997-09-25,750.7305940073422
1997-09-26,741.8229549420661
1997-09-29,738.3772408823813
1997-09-30,742.4477385680219
1997-10-01,739.6126943169771
1997-10-02,732.1612701870492
1997-10-03,729.7221136293089
1997-10-06,734.0554246109723
1997-10-07,727.8079532743232
1997-10-08,735.56932963086
1997-10-09,730.3848321918987
1997-10-10,736.0495024571701
1997-10-13,721.3230490253449
1997-10-14,715.5767449712504
1997-10-15,714.4067157034413
1997-10-16,726.2084768417828
1997-10-17,720.7428170519049
1997-10-20,701.5161849455882
1997-10-21,701.0025033274114
1997-10-22,699.4908464977352
1997-10-23,675.7346443384447
1997-10-24,674.7683179173515
1997-10-27,658.2345611402604
1997-10-28,632.292295097354
1997-10-29,655.5323105259537
1997-10-30,643.1666988477689
1997-10-31,646.1153745346115
1997-11-03,654.0320706075597
1997-11-04,653.2964500700406
1997-11-05,649.1582488302317
1997-11-06,647.1180611974347
1997-11-07,625.0463011098742
1997-11-10,611.5449291400324
1997-11-11,613.485566321313
1997-11-12,599.6624391968068
1997-11-13,596.6411961535382
1997-11-14,585.6238523395633
1997-11-17,619.9813020046179
1997-11-18,626.491063521945
1997-11-19,599.038125069392
1997-11-20,603.9696672557046
1997-11-21,627.1013830487631
1997-11-24,622.8662234076373
1997-11-25,593.8676109431152
1997-11-26,597.2952133058703
1997-11-27,610.0151415215671
1997-11-28,611.0006681570973
1997-12-01,609.4250665210604
1997-12-02,613.9386173698583
1997-12-03,609.5466785882653
1997-12-04,604.2551768939726
1997-12-05,607.7794767469179
1997-12-08,607.7108223936345
1997-12-09,614.9507526712412
1997-12-10,614.0337192841279
1997-12-11,593.7936023633416
1997-12-12,586.3139116447327
1997-12-15,582.194408874051
1997-12-16,580.8757394481464
1997-12-17,606.0187893917409
1997-12-18,600.9877358689894
1997-12-19,584.8541770464182
1997-12-22,569.0146142152382
1997-12-23,570.566207805821
1997-12-24,571.7506612743598
1997-12-25,572.1330400939498
1997-12-26,575.7702107464268
1997-12-29,580.415790114298
1997-12-30,588.6894750833161
1997-12-31,588.7329030510747
1998-01-01,588.8207061774694
1998-01-02,580.2031892063485
1998-01-05,568.3091743911194
1998-01-06,563.8221012373543
1998-01-07,567.6903835881697
1998-01-08,561.801584612359
1998-01-09,559.1393044464972
1998-01-12,536.5860562819474
1998-01-13,544.3873577815143
1998-01-14,561.4962991306332
1998-01-15,562.5075030190651
1998-01-16,587.3109154865043
1998-01-19,600.8552827913976
1998-01-20,599.8565402293641
1998-01-21,604.2688635194149
1998-01-22,597.4592778627849
1998-01-23,603.741967827415
1998-01-26,612.0544932747413
1998-01-27,613.1277008304667
1998-01-28,614.3401132140757
1998-01-29,613.0956191855953
1998-01-30,607.926939089782
1998-02-02,619.5696530843836
1998-02-03,628.7473697721163
1998-02-04,630.6825093041724
1998-02-05,635.0973842414518
1998-02-06,635.1728034557423
1998-02-09,637.144646852709
1998-02-10,640.7948793887243
1998-02-11,640.8297661929514
1998-02-12,636.1219954624145
1998-02-13,622.596594379585
1998-02-16,617.34104667347
1998-02-17,618.931307982245
1998-02-18,620.204481241138
1998-02-19,621.2379466293054
1998-02-20,616.3316665189074
1998-02-23,614.6494800741208
1998-02-24,610.5006190702118
1998-02-25,612.0841454464136
1998-02-26,621.7487960051454
1998-02-27,632.4465350138994
1998-03-02,641.8803007311429
1998-03-03,637.455132678801
1998-03-04,633.6523093321526
1998-03-05,619.7186560836385
1998-03-06,621.455438946158
1998-03-09,617.3286873971746
1998-03-10,618.2945858948607
1998-03-11,608.5432505737291
1998-03-12,605.7556606823154
1998-03-13,620.1204687473722
1998-03-16,612.6941150904339
1998-03-17,613.1067411090714
1998-03-18,603.6115921132507
1998-03-19,604.7081364827093
1998-03-20,606.9142174915442
1998-03-23,608.2935170704804
1998-03-24,605.1260322122649
1998-03-25,611.2427087887766
1998-03-26,621.0569816824913
1998-03-27,616.2404109762625
1998-03-30,601.723142157357
1998-03-31,602.7347399540979
1998-04-01,599.2232847476846
1998-04-02,586.2771861440551
1998-04-03,578.0752922868372
1998-04-06,582.799294156946
1998-04-07,587.5893509124958
1998-04-08,600.7258053388775
1998-04-09,614.9542296131154
1998-04-10,615.0478289851752
1998-04-13,614.0486197303155
1998-04-14,612.6354915191719
1998-04-15,612.1228010794832
1998-04-16,596.935062454862
1998-04-17,594.6230254227428
1998-04-20,592.2181738498216
1998-04-21,598.0917848642275
1998-04-22,598.9180505647289
1998-04-23,602.1176710152537
1998-04-24,604.5282346988221
1998-04-27,589.5575045714575
1998-04-28,586.2505368147168
1998-04-29,585.9246660838633
1998-04-30,593.5150363384419
1998-05-01,590.9846335872127
1998-05-04,590.2514060208198
1998-05-05,592.5684813647301
1998-05-06,580.4987789094673
1998-05-07,573.6567392371514
1998-05-08,572.6834157468661
1998-05-11,577.6248526328905
1998-05-12,573.755162554964
1998-05-13,568.8887088110746
1998-05-14,569.2272251234848
1998-05-15,570.0652551001416
1998-05-18,560.842203422618
1998-05-19,563.8341817789876
1998-05-20,565.9793052986737
1998-05-21,572.1997069869309
1998-05-22,570.3707720939409
1998-05-25,563.7606795028747
1998-05-26,561.7241818844741
1998-05-27,555.8281387834606
1998-05-28,553.3678799996654
1998-05-29,551.3092257895117
1998-06-01,534.8082165392543
1998-06-02,539.5275368144211
1998-06-03,540.1947517358442
1998-06-04,539.0313077929295
1998-06-05,531.4069424480334
1998-06-08,526.6903733225466
1998-06-09,529.2817361397634
1998-06-10,517.834671466973
1998-06-11,507.2225503887395
1998-06-12,501.6023076711915
1998-06-15,488.85283348552286
1998-06-16,489.7645707584805
1998-06-17,512.2737345218742
1998-06-18,532.4308234940617
1998-06-19,538.8558998700399
1998-06-22,523.9312390843014
1998-06-23,517.9190059728656
1998-06-24,515.7783401804251
1998-06-25,516.7211511718347
1998-06-26,514.852149868861
1998-06-29,520.0104930434446
1998-06-30,538.9908679692608
1998-07-01,551.5531761259664
1998-07-02,547.6260575328885
1998-07-03,552.1065630812265
1998-07-06,547.7312336847094
1998-07-07,554.6802158348387
1998-07-08,552.9922844518826
1998-07-09,546.4065275555772
1998-07-10,539.7100444604462
1998-07-13,542.8054031127796
1998-07-14,551.3519032548174
1998-07-15,553.7337975503303
1998-07-16,562.9904765582637
1998-07-17,564.6339287257629
1998-07-20,566.4115528535604
1998-07-21,562.0637422707566
1998-07-22,552.4945665805373
1998-07-23,546.0940527934204
1998-07-24,550.603750197597
1998-07-27,536.8367891787548
1998-07-28,542.0700560145095
1998-07-29,537.7704680128976
1998-07-30,540.2909462210215
1998-07-31,540.3528494366842
1998-08-03,526.9582282755474
1998-08-04,524.8777741410587
1998-08-05,526.158954602415
1998-08-06,519.2323244990206
1998-08-07,516.0686098102402
1998-08-10,508.57471005700404
1998-08-11,498.3146266157893
1998-08-12,497.2084819256636
1998-08-13,496.48443611954764
1998-08-14,494.10813714751794
1998-08-17,487.37519701480386
1998-08-18,494.1268514598133
1998-08-19,508.3031186361754
1998-08-20,513.3909727224182
1998-08-21,500.4501009360143
1998-08-24,496.6623099768397
1998-08-25,497.55316245214243
1998-08-26,493.60151891829116
1998-08-27,485.9311984741566
1998-08-28,473.08219044611553
1998-08-31,479.73724725136606
1998-09-01,489.51481618515675
1998-09-02,492.6204533929559
1998-09-03,502.2118326326836
1998-09-04,499.2344409740144
1998-09-07,524.7181223747983
1998-09-08,519.1457539409906
1998-09-09,500.8493618527441
1998-09-10,507.57738445505476
1998-09-11,503.34785044958846
1998-09-14,501.0799035179283
1998-09-15,503.1561751714677
1998-09-16,500.3771128917248
1998-09-17,502.89957619218376
1998-09-18,499.1097683372867
1998-09-21,485.7179690635297
1998-09-22,481.11832005875124
1998-09-23,479.29856426221636
1998-09-24,495.1549043793599
1998-09-25,487.85966394812016
1998-09-28,491.03060009849185
1998-09-29,499.337616429815
1998-09-30,483.78866497506164
1998-10-01,475.2181424641498
1998-10-02,469.4968790746415
1998-10-05,460.6909121895278
1998-10-06,465.63716839367305
1998-10-07,513.1984823595583
1998-10-08,513.0851200412077
1998-10-09,507.72044552294125
1998-10-12,524.9972820291274
1998-10-13,513.8826037304451
1998-10-14,512.694451487883
1998-10-15,516.6279913097676
1998-10-16,538.8659374672735
1998-10-19,549.4302671905155
1998-10-20,547.48007753818
1998-10-21,558.0412244053507
1998-10-22,550.2194779411603
1998-10-23,548.2881496767368
1998-10-26,541.5726043421735
1998-10-27,541.667199967931
1998-10-28,538.8927699499809
1998-10-29,546.9079631694066
1998-10-30,548.8676499859155
1998-11-02,568.6082688840169
1998-11-03,567.5636713815945
1998-11-04,578.8949421512598
1998-11-05,579.9945122126853
1998-11-06,570.0511157896808
1998-11-09,556.6208967278602
1998-11-10,547.5375350442938
1998-11-11,558.2147460543504
1998-11-12,544.5996383603442
1998-11-13,553.8853223701435
1998-11-16,569.9072723842662
1998-11-17,566.9849795663602
1998-11-18,568.4483021504888
1998-11-19,575.4395820302278
1998-11-20,581.9465349117128
1998-11-23,581.7249380077641
1998-11-24,594.1552176116861
1998-11-25,587.4406274017439
1998-11-26,588.8375950499753
1998-11-27,585.1411207501947
1998-11-30,579.5548812574262
1998-12-01,578.5329157812173
1998-12-02,584.7625598843111
1998-12-03,583.9685774650927
1998-12-04,582.3573298987473
1998-12-07,586.123530789233
1998-12-08,588.6675930915416
1998-12-09,597.4321802373984
1998-12-10,601.0625862718332
1998-12-11,591.2398317195288
1998-12-14,587.9564718981746
1998-12-15,582.0128989454124
1998-12-16,585.1265999582574
1998-12-17,584.329707281985
1998-12-18,589.2651530311814
1998-12-21,587.7021815981893
1998-12-22,580.2510457130971
1998-12-23,582.9474017694093
1998-12-24,580.3292030276881
1998-12-25,583.2840214439503
1998-12-28,582.8638575770831
1998-12-29,589.4074718953042
1998-12-30,591.8144026570924
1998-12-31,599.1982630048329
1999-01-01,599.2002594674923
1999-01-04,594.3869189460224
1999-01-05,590.7080614990253
1999-01-06,595.1967172979081
1999-01-07,610.8795422180518
1999-01-08,604.5596424888627
1999-01-11,612.1548409043859
1999-01-12,601.7151567808576
1999-01-13,589.9072522291626
1999-01-14,593.7628974235379
1999-01-15,593.4674910455791
1999-01-18,597.7193975864423
1999-01-19,600.2571578257848
1999-01-20,607.5519641483177
1999-01-21,612.8288042117387
1999-01-22,602.823852780818
1999-01-25,600.2967794369347
1999-01-26,604.5695916134298
1999-01-27,606.0083305267984
1999-01-28,598.9730823990099
1999-01-29,606.8385175367492
1999-02-01,611.7171375879428
1999-02-02,617.3798699570953
1999-02-03,611.4162805665896
1999-02-04,609.3367935242874
1999-02-05,603.4550364442395
1999-02-08,602.0595770473825
1999-02-09,596.1212585861956
1999-02-10,593.032864825306
1999-02-11,595.8213611272729
1999-02-12,601.2477541823118
1999-02-15,597.5518879947773
1999-02-16,589.1050044747053
1999-02-17,586.7468558627658
1999-02-18,581.4785379669732
1999-02-19,579.9706055769856
1999-02-22,587.1584025473989
1999-02-23,586.4778859968017
1999-02-24,587.0370968245594
1999-02-25,593.59870202004
1999-02-26,598.0151419062754
1999-03-01,593.5456645253092
1999-03-02,584.790631938791
1999-03-03,585.3375421295744
1999-03-04,580.314495724281
1999-03-05,601.4777902784638
1999-03-08,607.0809724160106
1999-03-09,616.0299382058379
1999-03-10,630.7272310887954
1999-03-11,630.9069085116153
1999-03-12,635.4831200513984
1999-03-15,648.3190852765078
1999-03-16,660.6538034989684
1999-03-17,665.0197524838563
1999-03-18,656.6938319667826
1999-03-19,676.8061635398718
1999-03-22,674.5032974556932
1999-03-23,673.9333900616504
1999-03-24,661.7934814952762
1999-03-25,667.9511142861129
1999-03-26,668.3351297614366
1999-03-29,668.8624051873159
1999-03-30,669.6958585656157
1999-03-31,675.0679849431658
1999-04-01,686.5010170620034
1999-04-02,685.7244151930963
1999-04-05,681.2553286622639
1999-04-06,691.1040721684983
1999-04-07,693.5499200547708
1999-04-08,702.695872430545
1999-04-09,706.2002228897312
1999-04-12,700.1776461301744
1999-04-13,709.0104291135826
1999-04-14,720.0564625776631
1999-04-15,714.0928172957961
1999-04-16,722.5464611568603
1999-04-19,721.9148257292128
1999-04-20,715.5024754187407
1999-04-21,701.3003373513767
1999-04-22,708.5556870996566
1999-04-23,720.0590857310513
1999-04-26,726.3132077384547
1999-04-27,725.8872033853858
1999-04-28,729.9053041567704
1999-04-29,727.1072187498402
1999-04-30,724.3249739060836
1999-05-03,721.2050724455725
1999-05-04,720.8500388349923
1999-05-05,720.3009951673422
1999-05-06,738.8263444901888
1999-05-07,728.6279459696476
1999-05-10,733.1100534539698
1999-05-11,723.8988644964458
1999-05-12,726.3862711484337
1999-05-13,719.3085769607561
1999-05-14,717.2456023590086
1999-05-17,699.6121571407035
1999-05-18,703.5558299309916
1999-05-19,685.6045842803748
1999-05-20,687.6763065077797
1999-05-21,691.1099219819866
1999-05-24,695.3133151876756
1999-05-25,693.354760047817
1999-05-26,695.3204493044287
1999-05-27,694.3418820253005
1999-05-28,694.1967238562006
1999-05-31,692.5095808450947
1999-06-01,706.576463646903
1999-06-02,709.2752202749833
1999-06-03,707.2023316885715
1999-06-04,708.9508252396355
1999-06-07,721.0949470914396
1999-06-08,734.263582860866
1999-06-09,739.460320391725
1999-06-10,751.1822969573165
1999-06-11,759.1545379192742
1999-06-14,747.310592489595
1999-06-15,745.3813472560083
1999-06-16,750.8171230386758
1999-06-17,766.2412815184545
1999-06-18,762.4873663169554
1999-06-21,771.9022439320349
1999-06-22,781.3001211989889
1999-06-23,776.1318750658896
1999-06-24,775.1720709139139
1999-06-25,781.1611725978399
1999-06-28,787.4859937339443
1999-06-29,794.9541222979303
1999-06-30,792.6064360980391
1999-07-01,815.7878925104698
1999-07-02,826.0502249031118
1999-07-05,836.6252236337709
1999-07-06,833.3648633679221
1999-07-07,828.2823439127342
1999-07-08,819.3166609372465
1999-07-09,818.5530116722845
1999-07-12,829.7748983680818
1999-07-13,833.3583705304416
1999-07-14,836.4633719453229
1999-07-15,851.1687170241448
1999-07-16,842.8489491340573
1999-07-19,853.539991807939
1999-07-20,854.8513429662702
1999-07-21,845.5868179340205
1999-07-22,831.895992648592
1999-07-23,821.1914507654401
1999-07-26,818.7803065532055
1999-07-27,816.0633450922345
1999-07-28,833.1038002813201
1999-07-29,852.8172631695397
1999-07-30,856.862909608184
1999-08-02,851.3508216932553
1999-08-03,857.7777321916163
1999-08-04,848.9301714713018
1999-08-05,832.1576750096248
1999-08-06,824.7044837311779
1999-08-09,821.2767344524864
1999-08-10,824.8794502955864
1999-08-11,814.3872277924538
1999-08-12,823.5179116551167
1999-08-13,824.7993226857791
1999-08-16,848.6913004396974
1999-08-17,854.4125022744919
1999-08-18,873.6397196168729
1999-08-19,873.8128048768519
1999-08-20,881.322381573383
1999-08-23,882.4534258984911
1999-08-24,882.4460274961109
1999-08-25,883.9031355335381
1999-08-26,874.6530856711998
1999-08-27,875.3734022560664
1999-08-30,886.3439580082359
1999-08-31,882.2835186692754
1999-09-01,900.0261809222724
1999-09-02,901.9251193154917
1999-09-03,897.113260779099
1999-09-06,914.3096216636677
1999-09-07,903.8848655596535
1999-09-08,905.5348614827622
1999-09-09,926.2031586875154
1999-09-10,935.9010792889677
1999-09-13,966.8025164125112
1999-09-14,965.3745149218444
1999-09-15,968.5081199905396
1999-09-16,940.7614099741974
1999-09-17,928.2005468117712
1999-09-20,941.1064665817797
1999-09-21,960.3678653515435
1999-09-22,937.2992792683948
1999-09-23,936.0874925432472
1999-09-24,906.5906497686077
1999-09-27,892.542467027854
1999-09-28,914.1294638066215
1999-09-29,906.5409065375361
1999-09-30,927.8301602583309
1999-10-01,949.508080176097
1999-10-04,941.6468265299766
1999-10-05,936.0836997904039
1999-10-06,937.7575012210251
1999-10-07,946.6678032567335
1999-10-08,949.4287351141802
1999-10-11,954.649741544869
1999-10-12,969.5913995341236
1999-10-13,952.2329389048538
1999-10-14,958.5306157214089
1999-10-15,948.5881835074432
1999-10-18,914.2804213048831
1999-10-19,914.3254369767848
1999-10-20,940.2261494639696
1999-10-21,940.1004207717349
1999-10-22,951.8081276611712
1999-10-25,970.4382124091717
1999-10-26,977.3587614623247
1999-10-27,973.455557560252
1999-10-28,978.4385847046879
1999-10-29,1003.2640371504963
1999-11-01,1011.0211497707307
1999-11-02,1018.1831322689252
1999-11-03,1011.9838263650884
1999-11-04,1034.3626463926928
1999-11-05,1027.5352194281108
1999-11-08,1021.5629835761947
1999-11-09,1030.164639748816
1999-11-10,1050.313956071632
1999-11-11,1058.0834686002902
1999-11-12,1075.3191525484326
1999-11-15,1091.2437057354107
1999-11-16,1074.5705788488758
1999-11-17,1064.9349668457687
1999-11-18,1078.9726323304171
1999-11-19,1093.1950480854568
1999-11-22,1121.0036036472052
1999-11-23,1126.4863957574169
1999-11-24,1133.3534143358636
1999-11-25,1130.073520831903
1999-11-26,1164.5190351844315
1999-11-29,1180.6095019853574
1999-11-30,1152.365129704847
1999-12-01,1111.0022911306708
1999-12-02,1084.9078213779935
1999-12-03,1105.786057132884
1999-12-06,1135.4358597951918
1999-12-07,1142.0056882890392
1999-12-08,1132.0893697484212
1999-12-09,1131.6744226439182
1999-12-10,1145.9200285796016
1999-12-13,1136.6104157696443
1999-12-14,1123.9244471649306
1999-12-15,1128.524312804149
1999-12-16,1137.1444192459674
1999-12-17,1143.8721574834478
1999-12-20,1142.147929551459
1999-12-21,1149.9801402835737
1999-12-22,1185.8712183484809
1999-12-23,1188.5902319493969
1999-12-24,1220.095289395994
1999-12-27,1214.0032899115754
1999-12-28,1251.7580910492538
1999-12-29,1270.82187230702
1999-12-30,1278.2997171508468
1999-12-31,1278.2941053253633
2000-01-03,1294.6750432762328
2000-01-04,1286.0611167063835
2000-01-05,1198.3732596871455
2000-01-06,1144.4637608516518
2000-01-07,1119.8912562535202
2000-01-10,1130.7260319113852
2000-01-11,1189.8574006482795
2000-01-12,1176.9913643727646
2000-01-13,1165.687604379561
2000-01-14,1148.8024537340584
2000-01-17,1183.1819412512673
2000-01-18,1167.7017982848279
2000-01-19,1130.8766095818232
2000-01-20,1131.2304994727033
2000-01-21,1130.9324327649365
2000-01-24,1142.7187566230969
2000-01-25,1137.4997350001458
2000-01-26,1162.9976288375406
2000-01-27,1196.6052055935725
2000-01-28,1206.948408447643
2000-01-31,1192.7659373132853
2000-02-01,1183.8715512759231
2000-02-02,1188.202390650871
2000-02-03,1206.1455644808466
2000-02-04,1222.515010597968
2000-02-07,1231.43448112085
2000-02-08,1212.667252291217
2000-02-09,1229.7499963884154
2000-02-10,1236.0835026058633
2000-02-11,1241.0723068177765
2000-02-14,1241.7805400780107
2000-02-15,1233.8832526099493
2000-02-16,1225.9920761134726
2000-02-17,1239.8270163882257
2000-02-18,1242.2982736772976
2000-02-21,1219.3778926449363
2000-02-22,1191.9206403959772
2000-02-23,1188.9526430897192
2000-02-24,1207.0933532374368
2000-02-25,1228.2312276647224
2000-02-28,1247.761987554766
2000-02-29,1231.9663917852063
2000-03-01,1253.6885373316527
2000-03-02,1255.7585773131811
2000-03-03,1232.3185144434547
2000-03-06,1202.3078393695155
2000-03-07,1216.8847483613943
2000-03-08,1217.0441457825711
2000-03-09,1204.5267639009103
2000-03-10,1185.6779629875216
2000-03-13,1117.6095858056844
2000-03-14,1139.4679905962917
2000-03-15,1165.0576558674197
2000-03-16,1183.7262832009692
2000-03-17,1195.5499553649988
2000-03-20,1188.8437190939558
2000-03-21,1191.6118644613541
2000-03-22,1189.7246737491334
2000-03-23,1180.4788594773001
2000-03-24,1167.987639477778
2000-03-27,1167.928135190871
2000-03-28,1198.25473344595
2000-03-29,1239.0185472837122
2000-03-30,1229.158437400421
2000-03-31,1228.3709616571555
2000-04-03,1206.1659308160347
2000-04-04,1163.792063742192
2000-04-05,1147.499488571307
2000-04-06,1126.701796230618
2000-04-07,1151.1197622250581
2000-04-10,1174.5936809930938
2000-04-11,1157.7485555498752
2000-04-12,1152.8244864067158
2000-04-13,1107.9158102261786
2000-04-14,1095.921683417665
2000-04-17,1005.4015454049221
2000-04-18,1027.1884955959354
2000-04-19,1047.1298182558987
2000-04-20,1053.9757108993729
2000-04-21,1073.778116393281
2000-04-24,1076.730644429778
2000-04-25,1075.728734902042
2000-04-26,1082.1451004570997
2000-04-27,1069.6954793713053
2000-04-28,1067.9407875242816
2000-05-01,1084.216325872325
2000-05-02,1089.9733860713582
2000-05-03,1084.617550039114
2000-05-04,1089.985362166381
2000-05-05,1089.689627608435
2000-05-08,1080.4977964159816
2000-05-09,1047.087136173177
2000-05-10,1031.5267617316815
2000-05-11,989.6956320834165
2000-05-12,1006.3383403802918
2000-05-15,995.5141747846632
2000-05-16,1011.9372292433761
2000-05-17,1009.4294370031782
2000-05-18,986.5172118876103
2000-05-19,976.233272430049
2000-05-22,925.1984750685333
2000-05-23,918.4429234419198
2000-05-24,894.0274186122441
2000-05-25,909.0219017235959
2000-05-26,915.4075019889385
2000-05-29,919.4728565874817
2000-05-30,927.1964557474145
2000-05-31,934.7997631162834
2000-06-01,937.8632077829494
2000-06-02,961.7512438695965
2000-06-05,998.575079457647
2000-06-06,1011.3674832266674
2000-06-07,1007.0146135706422
