Date,AC EUROPE IMI GROWTH
1997-08-04,464.3465266355712
1997-08-05,463.07837142940076
1997-08-06,466.6227462995574
1997-08-07,470.8428361744802
1997-08-08,468.58358543521865
1997-08-11,466.8440803270164
1997-08-12,466.2012157244267
1997-08-13,463.32563182109726
1997-08-14,459.69069647210057
1997-08-15,459.9852471277343
1997-08-18,454.5180000214917
1997-08-19,459.860603273006
1997-08-20,460.97642358641485
1997-08-21,463.09866586430127
1997-08-22,457.68990462093984
1997-08-25,457.3050521258679
1997-08-26,455.7735400401188
1997-08-27,455.68909504793277
1997-08-28,452.3564177062469
1997-08-29,449.1099478621714
1997-09-01,451.7551870562975
1997-09-02,455.945179959584
1997-09-03,459.29287911487495
1997-09-04,458.9017434347822
1997-09-05,462.30259211168817
1997-09-08,461.1189880212758
1997-09-09,460.16520919270033
1997-09-10,456.45643658819023
1997-09-11,452.2363433241331
1997-09-12,455.1576395198065
1997-09-15,460.2249706172578
1997-09-16,463.5754214990259
1997-09-17,469.7901186573226
1997-09-18,473.27994361677986
1997-09-19,472.3987924739131
1997-09-22,474.50205746479656
1997-09-23,474.6536769076584
1997-09-24,480.88258761840325
1997-09-25,481.8553177739419
1997-09-26,483.91657704780295
1997-09-29,485.31433687544376
1997-09-30,487.1353574165046
1997-10-01,488.7855830664399
1997-10-02,491.42826515082345
1997-10-03,495.8517999327362
1997-10-06,494.9014080170114
1997-10-07,496.6484609361474
1997-10-08,495.4806792406689
1997-10-09,490.68836353679893
1997-10-10,486.8161051008044
1997-10-13,493.4571977262956
1997-10-14,493.05211044693567
1997-10-15,492.34748344898065
1997-10-16,491.86622350961136
1997-10-17,481.80670424800513
1997-10-20,480.8172968970883
1997-10-21,483.81406784552945
1997-10-22,482.24792075516905
1997-10-23,469.68922087570456
1997-10-24,471.3859896390252
1997-10-27,461.4164676965144
1997-10-28,449.74075737974215
1997-10-29,464.80613169884117
1997-10-30,459.98570141345397
1997-10-31,463.6926418580051
1997-11-03,469.1762058200919
1997-11-04,470.5340873566499
1997-11-05,473.3849675602237
1997-11-06,472.15435570638994
1997-11-07,465.4106162107134
1997-11-10,466.05215079666084
1997-11-11,465.71558873262745
1997-11-12,457.68492722451816
1997-11-13,456.5624654600222
1997-11-14,456.85372256762747
1997-11-17,465.5721336346115
1997-11-18,467.91037970957694
1997-11-19,466.3623456311044
1997-11-20,474.16825492959447
1997-11-21,476.41072709997684
1997-11-24,471.0023059975433
1997-11-25,467.3877332991503
1997-11-26,468.0371973290776
1997-11-27,470.08637291330894
1997-11-28,469.48971405854235
1997-12-01,475.59993369854647
1997-12-02,478.26494288002266
1997-12-03,478.12867296781803
1997-12-04,483.1949577904824
1997-12-05,481.5934302967229
1997-12-08,482.8545444662173
1997-12-09,479.8884385690375
1997-12-10,477.93905043507385
1997-12-11,471.18492649440975
1997-12-12,472.3439162217673
1997-12-15,472.80106994837195
1997-12-16,476.4339730875275
1997-12-17,481.979465645203
1997-12-18,481.54321649478334
1997-12-19,472.51825178823424
1997-12-22,472.81360770950187
1997-12-23,476.3898983258884
1997-12-24,476.11578441245643
1997-12-25,476.1019893897166
1997-12-26,476.2215564070784
1997-12-29,484.14227340055055
1997-12-30,485.41975206228807
1997-12-31,484.44255665581767
1998-01-01,484.44761362116805
1998-01-02,487.8910074340426
1998-01-05,493.8426442076079
1998-01-06,491.4944796038391
1998-01-07,489.96481299203964
1998-01-08,487.7014099148287
1998-01-09,480.3154671355605
1998-01-12,467.9164083051715
1998-01-13,474.61211367546457
1998-01-14,477.5525707352531
1998-01-15,476.4902649901075
1998-01-16,484.6325721038974
1998-01-19,488.37524518096814
1998-01-20,489.6161311062081
1998-01-21,490.88018960739123
1998-01-22,494.14967500576824
1998-01-23,498.40340672181
1998-01-26,498.09555159990816
1998-01-27,502.2019245507435
1998-01-28,503.8670810990273
1998-01-29,503.5645293439917
1998-01-30,504.6376239666331
1998-02-02,515.851042617701
1998-02-03,516.8642923356239
1998-02-04,519.0647030772043
1998-02-05,526.434260627051
1998-02-06,526.0385283439607
1998-02-09,521.5701196071262
1998-02-10,522.2937419733803
1998-02-11,524.3981059313068
1998-02-12,523.3501747382031
1998-02-13,521.1912497583916
1998-02-16,525.9494458782755
1998-02-17,531.4560364848045
1998-02-18,534.2004304132226
1998-02-19,530.5251090542162
1998-02-20,532.361528679613
1998-02-23,539.7133447121382
1998-02-24,535.0918449344666
1998-02-25,541.4560139146922
1998-02-26,544.7319050872263
1998-02-27,546.3602990955782
1998-03-02,553.5829972349384
1998-03-03,553.1427028617092
1998-03-04,546.1914585863636
1998-03-05,539.4303549691742
1998-03-06,548.6479284044067
1998-03-09,553.6812824994612
1998-03-10,555.6208957165794
1998-03-11,556.3981143758698
1998-03-12,558.6065489338949
1998-03-13,566.4843356161159
1998-03-16,566.0810086062638
1998-03-17,572.1566796022098
1998-03-18,567.4820620961575
1998-03-19,570.4968896638737
1998-03-20,573.2019570428769
1998-03-23,576.1482212004005
1998-03-24,579.6834120286388
1998-03-25,583.6978602800945
1998-03-26,581.0442005270627
1998-03-27,582.9138114588615
1998-03-30,576.6968732691205
1998-03-31,578.5493489171827
1998-04-01,583.8395732285361
1998-04-02,587.76031968723
1998-04-03,591.5151525798209
1998-04-06,598.4185757527646
1998-04-07,597.2819575626299
1998-04-08,594.0520163231324
1998-04-09,598.2000463982922
1998-04-10,598.8207759049154
1998-04-13,597.5958893441353
1998-04-14,607.964937020178
1998-04-15,610.7361096839177
1998-04-16,601.6497038187043
1998-04-17,598.7802925181109
1998-04-20,604.236408178178
1998-04-21,605.6359447301846
1998-04-22,602.1677515153793
1998-04-23,593.622031775774
1998-04-24,587.6661036844167
1998-04-27,573.7860996624078
1998-04-28,579.4707783593886
1998-04-29,578.9446284818918
1998-04-30,589.4075150047352
1998-05-01,596.4611425569371
1998-05-04,607.599217471583
1998-05-05,605.3868201620161
1998-05-06,607.4077530194563
1998-05-07,600.2850706169935
1998-05-08,602.0012457769261
1998-05-11,608.4031941864303
1998-05-12,603.6440469320894
1998-05-13,603.5316525974997
1998-05-14,601.5131706597361
1998-05-15,600.2904889691345
1998-05-18,589.5572732037122
1998-05-19,598.1447820538162
1998-05-20,607.48815567634
1998-05-21,612.6612771979618
1998-05-22,615.6750016215445
1998-05-25,618.2947847134327
1998-05-26,620.6315359971773
1998-05-27,606.2435206475105
1998-05-28,604.961641654478
1998-05-29,607.6194888483325
1998-06-01,606.2450374079781
1998-06-02,608.4818413301509
1998-06-03,614.9063810726527
1998-06-04,614.1857694169116
1998-06-05,618.8869283605273
1998-06-08,625.8439364112741
1998-06-09,623.6400298349845
1998-06-10,616.2454056238333
1998-06-11,607.2740737871561
1998-06-12,598.2410706116123
1998-06-15,584.504719293095
1998-06-16,591.9150172023294
1998-06-17,604.9411534614796
1998-06-18,601.5127073750283
1998-06-19,599.6964926972776
1998-06-22,592.2162696970489
1998-06-23,597.2313903103455
1998-06-24,600.2326664560476
1998-06-25,610.4529288750625
1998-06-26,606.3401884834221
1998-06-29,609.1963993423018
1998-06-30,608.9691116129462
1998-07-01,612.3285414890449
1998-07-02,614.5659981910533
1998-07-03,620.0251219109119
1998-07-06,623.8605629421493
1998-07-07,624.750917564999
1998-07-08,627.0124148244436
1998-07-09,620.886547936964
1998-07-10,620.3503447367643
1998-07-13,627.6780093985197
1998-07-14,635.6594529212756
1998-07-15,637.935996125903
1998-07-16,641.6701548933898
1998-07-17,649.9220366611534
1998-07-20,655.648287183685
1998-07-21,650.3020433661701
1998-07-22,638.195200318653
1998-07-23,635.2561115756603
1998-07-24,636.0386475705371
1998-07-27,624.2108803856258
1998-07-28,625.2527303986748
1998-07-29,623.3037181395522
1998-07-30,629.3269630163898
1998-07-31,624.1795311916288
1998-08-03,613.6621031073807
1998-08-04,612.9483447818217
1998-08-05,601.6294425674437
1998-08-06,596.6196976071005
1998-08-07,603.6829214072676
1998-08-10,592.1865208368697
1998-08-11,573.8989843360566
1998-08-12,584.130737339546
1998-08-13,576.5628800219356
1998-08-14,580.7373704158202
1998-08-17,579.2470361596644
1998-08-18,593.453479525769
1998-08-19,595.4704905943804
1998-08-20,592.1341465419742
1998-08-21,570.9960313587379
1998-08-24,572.3287267527712
1998-08-25,581.7842639707234
1998-08-26,567.4755703244099
1998-08-27,548.4753885373038
1998-08-28,546.5526461929926
1998-08-31,545.0317764852324
1998-09-01,536.1507440998374
1998-09-02,550.53475801104
1998-09-03,544.8925261626754
1998-09-04,545.9427579298667
1998-09-07,557.193827248579
1998-09-08,565.8785867595699
1998-09-09,561.4139243691923
1998-09-10,547.0528613110856
1998-09-11,542.900497094997
1998-09-14,552.5856439527109
1998-09-15,552.3317458785262
1998-09-16,554.9604757343055
1998-09-17,536.9316637468653
1998-09-18,525.4588855615535
1998-09-21,509.1889767458327
1998-09-22,519.5518665534975
1998-09-23,531.228335759168
1998-09-24,533.5266489062396
1998-09-25,527.0587675760918
1998-09-28,532.6896246920568
1998-09-29,531.6145865963211
1998-09-30,520.6607583577096
1998-10-01,500.8734376321402
1998-10-02,484.6941234094138
1998-10-05,472.94894889703875
1998-10-06,489.98415261060245
1998-10-07,492.2073189031149
1998-10-08,475.14371415848325
1998-10-09,478.6207512887096
1998-10-12,501.238561144559
1998-10-13,509.33502925981014
1998-10-14,517.7110951376897
1998-10-15,530.5255112051167
1998-10-16,542.3542441574419
1998-10-19,538.8701724042859
1998-10-20,549.6209545679673
1998-10-21,542.5415539454079
1998-10-22,546.263551969525
1998-10-23,549.2828040443526
1998-10-26,551.3262181559388
1998-10-27,557.9471196076455
1998-10-28,549.1946578285355
1998-10-29,553.7070649510898
1998-10-30,562.3554680977943
1998-11-02,576.1596432865667
1998-11-03,571.3470418758355
1998-11-04,580.1034879742904
1998-11-05,575.3535893932649
1998-11-06,578.3430186600727
1998-11-09,567.0749871736868
1998-11-10,562.3765569137797
1998-11-11,567.5035714258411
1998-11-12,561.3203169438605
1998-11-13,560.8877529636414
1998-11-16,576.0975992981151
1998-11-17,573.755804635718
1998-11-18,574.8287926889577
1998-11-19,582.1130364540754
1998-11-20,589.3964529179681
1998-11-23,594.2790515394174
1998-11-24,590.9659969202654
1998-11-25,588.6085875475438
1998-11-26,598.4019063212912
1998-11-27,601.5963096789555
1998-11-30,596.4400313610175
1998-12-01,579.7546923181492
1998-12-02,578.7662323725053
1998-12-03,584.5173894304985
1998-12-04,587.0831521003464
1998-12-07,587.4414745099052
1998-12-08,589.0485649685425
1998-12-09,595.2062598334511
1998-12-10,593.568349167661
1998-12-11,587.8420563435346
1998-12-14,585.4971446314144
1998-12-15,587.753185762831
1998-12-16,593.8935828857117
1998-12-17,600.2269405661293
1998-12-18,600.3379748690224
1998-12-21,612.5222479183459
1998-12-22,613.379987151381
1998-12-23,622.3820657032995
1998-12-24,619.5327112910325
1998-12-25,619.6205160190453
1998-12-28,625.7509821046689
1998-12-29,630.3172773181348
1998-12-30,627.2443396133968
1998-12-31,627.9425819148815
1999-01-01,628.0965618250111
1999-01-04,651.3952969061354
1999-01-05,658.5880653988472
1999-01-06,667.8275104902405
1999-01-07,659.6963437855543
1999-01-08,657.7432857069344
1999-01-11,648.8943034176783
1999-01-12,639.7685109768876
1999-01-13,623.6752962750858
1999-01-14,627.0913432497978
1999-01-15,630.8503640644492
1999-01-18,645.8002208541974
1999-01-19,644.2109134592608
1999-01-20,647.6134862118685
1999-01-21,641.6259574478842
1999-01-22,627.0157633201823
1999-01-25,628.407525910603
1999-01-26,631.2006517951116
1999-01-27,630.7127325464899
1999-01-28,632.2377326478005
1999-01-29,631.4305361460248
1999-02-01,637.3991673252599
1999-02-02,635.6692199819311
1999-02-03,628.989358569911
1999-02-04,625.4709254281383
1999-02-05,620.8715421927544
1999-02-08,613.5319462521608
1999-02-09,605.3374271958739
1999-02-10,602.3029731975181
1999-02-11,608.1872692955208
1999-02-12,612.9747607127754
1999-02-15,613.5496642976245
1999-02-16,613.5482644551658
1999-02-17,611.4546734516059
1999-02-18,611.7073903887655
1999-02-19,607.8434717863215
1999-02-22,613.6135969496179
1999-02-23,617.1664770143984
1999-02-24,622.5748038014086
1999-02-25,617.4994260450954
1999-02-26,609.326093390683
1999-03-01,600.2741689607892
1999-03-02,600.525183022396
1999-03-03,595.569016010618
1999-03-04,594.0555868586416
1999-03-05,605.6438749248472
1999-03-08,605.7385166312137
1999-03-09,608.9237012954236
1999-03-10,609.8911109652186
1999-03-11,609.7612753502805
1999-03-12,616.3492788795253
1999-03-15,613.5932616083719
1999-03-16,612.4227869516064
1999-03-17,613.0556520166483
1999-03-18,609.6917302778569
1999-03-19,612.0503215347416
1999-03-22,607.1968305314044
1999-03-23,596.1349295508206
1999-03-24,591.5206748725718
1999-03-25,598.3869415039012
1999-03-26,590.5099975695418
1999-03-29,596.9488606123732
1999-03-30,598.3779102978998
1999-03-31,605.8635200417035
1999-04-01,607.5113202782335
1999-04-02,606.8145649456579
1999-04-05,603.6255966569706
1999-04-06,613.1911705736974
1999-04-07,617.2984548291355
1999-04-08,620.8450273472104
1999-04-09,619.3922669557105
1999-04-12,621.4306175527414
1999-04-13,624.7247101636015
1999-04-14,623.939447846311
1999-04-15,611.0126908847012
1999-04-16,604.1006740910794
1999-04-19,606.5833618182331
1999-04-20,595.3355931501362
1999-04-21,597.3529358093131
1999-04-22,603.2230141140501
1999-04-23,603.6325086148266
1999-04-26,605.8455791213703
1999-04-27,617.1998351369159
1999-04-28,614.8269694282546
1999-04-29,607.3564994453874
1999-04-30,609.5233741081355
1999-05-03,612.478790516597
1999-05-04,613.3134308845505
1999-05-05,610.7854078797008
1999-05-06,613.2763134784316
1999-05-07,611.3489627910146
1999-05-10,613.0519161953553
1999-05-11,610.1148312773589
1999-05-12,606.2482560062606
1999-05-13,608.6713301077932
1999-05-14,603.9155227939923
1999-05-17,592.0115401790688
1999-05-18,598.2431465761937
1999-05-19,603.846694332413
1999-05-20,608.41700242588
1999-05-21,604.3219126363933
1999-05-24,601.0121027187585
1999-05-25,597.6885159503561
1999-05-26,590.6687537483864
1999-05-27,584.807978860629
1999-05-28,585.8980293866966
1999-05-31,586.8337785219785
1999-06-01,587.735734347905
1999-06-02,584.9342266897954
1999-06-03,588.8213533394405
1999-06-04,590.1455655463182
1999-06-07,595.6978381889128
1999-06-08,603.4620572569303
1999-06-09,606.1221224164824
1999-06-10,602.4824784339175
1999-06-11,607.0065964908734
1999-06-14,602.2632627793575
1999-06-15,600.9925622279582
1999-06-16,601.7182043050686
1999-06-17,604.503000241574
1999-06-18,610.6484324659498
1999-06-21,614.0386509772943
1999-06-22,612.0929250168779
1999-06-23,605.3875325538944
1999-06-24,601.427312478117
1999-06-25,605.6474706747599
1999-06-28,601.4593243430022
1999-06-29,600.6887466763507
1999-06-30,598.7865854820454
1999-07-01,608.4727683795812
1999-07-02,610.365255260581
1999-07-05,619.895902096713
1999-07-06,618.859903596151
1999-07-07,614.1098361524749
1999-07-08,609.1145070126375
1999-07-09,610.0593651126843
1999-07-12,609.1457714156459
1999-07-13,603.9060554261148
1999-07-14,607.7688437183825
1999-07-15,616.136996175067
1999-07-16,614.3637431964622
1999-07-19,612.2505051584144
1999-07-20,614.2693232234507
1999-07-21,611.9963798799837
1999-07-22,607.9339736306175
1999-07-23,600.6761157032935
1999-07-26,604.4360816443244
1999-07-27,606.7433353086012
1999-07-28,607.3465083378329
1999-07-29,600.3885642688306
1999-07-30,608.1264646665754
1999-08-02,606.3373058900844
1999-08-03,604.9136644295002
1999-08-04,607.1558551840354
1999-08-05,594.0771671352285
1999-08-06,593.9308378423916
1999-08-09,595.420873638086
1999-08-10,587.9183566596646
1999-08-11,589.3439225741048
1999-08-12,600.1883974505414
1999-08-13,604.6668815534335
1999-08-16,608.2700376067208
1999-08-17,607.027467764106
1999-08-18,608.5403946287144
1999-08-19,607.4145056306644
1999-08-20,614.1619580396118
1999-08-23,618.8788051801249
1999-08-24,616.3055435687222
1999-08-25,620.4817954078108
1999-08-26,620.8629604575084
1999-08-27,623.585508006063
1999-08-30,622.5883199106732
1999-08-31,618.6084965996141
1999-09-01,623.5597109324641
1999-09-02,621.1076348540441
1999-09-03,628.8096931564531
1999-09-06,634.7935599696041
1999-09-07,634.2341824702277
1999-09-08,633.6599257552593
1999-09-09,635.5142704094515
1999-09-10,631.5060579734359
1999-09-13,624.8771587595078
1999-09-14,622.7147499516373
1999-09-15,620.1739906987401
1999-09-16,617.147511754807
1999-09-17,618.959142965479
1999-09-20,623.5037472935844
1999-09-21,620.7161403384896
1999-09-22,619.2476521797955
1999-09-23,620.8266131630404
1999-09-24,612.5959683631665
1999-09-27,617.579154730731
1999-09-28,615.870061253507
1999-09-29,618.11246394473
1999-09-30,620.1792319462895
1999-10-01,619.0397429127594
1999-10-04,626.2752685227837
1999-10-05,631.1331863497759
1999-10-06,635.8054123085715
1999-10-07,643.7954493696272
1999-10-08,641.7292987352004
1999-10-11,646.6249168124527
1999-10-12,646.7225220209821
1999-10-13,640.5999478549192
1999-10-14,636.3061266017805
1999-10-15,631.5829180694858
1999-10-18,622.321446592733
1999-10-19,631.118876783402
1999-10-20,631.5011958021275
1999-10-21,629.6091063711997
1999-10-22,634.205127216114
1999-10-25,630.6845526551293
1999-10-26,631.607587354238
1999-10-27,626.9354119503001
1999-10-28,634.4907180229933
1999-10-29,645.9014853423947
1999-11-01,646.7917431372249
1999-11-02,647.3474990107806
1999-11-03,651.4993376484099
1999-11-04,655.3544978795758
1999-11-05,657.9795325233637
1999-11-08,658.511416772854
1999-11-09,663.231421268985
1999-11-10,669.0496231211625
1999-11-11,676.9725465590166
1999-11-12,670.1753330690245
1999-11-15,676.9988416100649
1999-11-16,679.186274378607
1999-11-17,684.4727732264843
1999-11-18,686.492414779582
1999-11-19,682.446550735858
1999-11-22,679.1576713364428
1999-11-23,680.2082266037179
1999-11-24,675.7335299762382
1999-11-25,691.4487860659385
1999-11-26,691.7476831246511
1999-11-29,691.8181895933998
1999-11-30,685.0094737843838
1999-12-01,690.7826263999575
1999-12-02,692.7458920811295
1999-12-03,709.2446558568702
1999-12-06,725.2832186556659
1999-12-07,732.5826851109713
1999-12-08,736.2834293720474
1999-12-09,735.0856922026854
1999-12-10,731.9616760572045
1999-12-13,733.5947640046842
1999-12-14,730.3684816892267
1999-12-15,714.2157884809874
1999-12-16,726.5229083451262
1999-12-17,730.1718823743365
1999-12-20,736.3500100301703
1999-12-21,734.6009328563229
1999-12-22,743.1224055851968
1999-12-23,759.5982025771276
1999-12-24,763.4386385515654
1999-12-27,766.3204856982678
1999-12-28,765.1125512200622
1999-12-29,768.6638349193039
1999-12-30,778.7877353647084
1999-12-31,779.2009632671825
2000-01-03,788.7936010462412
2000-01-04,770.7551496414258
2000-01-05,746.364392208632
2000-01-06,740.6379606363934
2000-01-07,755.167400206904
2000-01-10,771.4889773525977
2000-01-11,772.9066287981992
2000-01-12,771.8146945912283
2000-01-13,782.0761520669048
2000-01-14,797.4872746319957
2000-01-17,807.7071125849741
2000-01-18,791.6972244459029
2000-01-19,785.9173142012897
2000-01-20,789.7840925831266
2000-01-21,783.4163038149825
2000-01-24,787.2016955892481
2000-01-25,777.6848678602289
2000-01-26,785.5220871074702
2000-01-27,785.1754338893821
2000-01-28,780.0334062250024
2000-01-31,763.4973645335647
2000-02-01,773.8021659087788
2000-02-02,789.4558272734354
2000-02-03,814.7591115189819
2000-02-04,818.9067886825185
2000-02-07,812.941082525505
2000-02-08,840.7157544704141
2000-02-09,849.3525608295425
2000-02-10,842.3101793051286
2000-02-11,847.3289641735528
2000-02-14,835.0568535311705
2000-02-15,819.4167940772807
2000-02-16,823.7187266370923
2000-02-17,830.9307454277424
2000-02-18,831.9859175267126
2000-02-21,823.7009176163945
2000-02-22,839.0057809402323
2000-02-23,849.5615847103335
2000-02-24,851.353662058569
2000-02-25,856.5298888177617
2000-02-28,834.9304555412449
2000-02-29,840.7735184923026
2000-03-01,860.3253319173853
2000-03-02,876.6440510517438
2000-03-03,885.1035473432235
2000-03-06,897.4759891284631
2000-03-07,885.166167817499
2000-03-08,868.7042397366624
2000-03-09,886.7703003780152
2000-03-10,895.5728766502676
2000-03-13,872.6627907888287
2000-03-14,868.868317589658
2000-03-15,841.8194880070178
2000-03-16,842.1523520380443
2000-03-17,853.3541228734751
2000-03-20,866.7079237307732
2000-03-21,857.1420036918538
2000-03-22,847.5973795288256
2000-03-23,850.368230345296
2000-03-24,870.2564518767018
2000-03-27,870.9063919804537
2000-03-28,868.7306363844904
2000-03-29,852.4131670980336
2000-03-30,821.7400623467856
2000-03-31,823.3133183390885
2000-04-03,801.9490939957121
2000-04-04,790.3554407843715
2000-04-05,779.0196257429503
2000-04-06,807.5770482524629
2000-04-07,824.5944690258622
2000-04-10,824.150121103822
2000-04-11,799.2356725016137
2000-04-12,793.385519716705
2000-04-13,787.2897867391912
2000-04-14,760.2801491094555
2000-04-17,745.9663940431547
2000-04-18,754.9663552804957
2000-04-19,764.6656686870382
2000-04-20,768.5649023856607
2000-04-21,769.0275915833172
2000-04-24,768.7461477791055
2000-04-25,760.6602101526895
2000-04-26,768.2318211578815
2000-04-27,751.9919148538328
2000-04-28,772.3479823439509
2000-05-01,769.7079663594063
2000-05-02,788.7977256607597
2000-05-03,759.7877737825727
2000-05-04,758.9914877278829
2000-05-05,761.8120970936703
2000-05-08,754.86107755193
2000-05-09,745.8552148850013
2000-05-10,730.97908298788
2000-05-11,735.6669108598885
2000-05-12,751.1145580121497
2000-05-15,749.2833422788335
2000-05-16,758.8200181610205
2000-05-17,734.5998747743831
2000-05-18,734.8312863207688
2000-05-19,703.081279567504
2000-05-22,690.1664575459805
2000-05-23,697.5972832034198
2000-05-24,685.6935673245832
2000-05-25,708.6078665688862
2000-05-26,715.7604511688166
2000-05-29,725.9035118894276
2000-05-30,746.2955878656621
2000-05-31,747.6972347954327
2000-06-01,763.4064215746698
2000-06-02,802.6126758320249
2000-06-05,793.6841682027402
2000-06-06,797.2421550913308
2000-06-07,787.9004509494455
2000-06-08,789.7556812623537
2000-06-09,786.6927590693844
2000-06-12,789.8313461407712
2000-06-13,787.7247728631098
2000-06-14,797.1299177352732
2000-06-15,786.2824296821655
2000-06-16,788.9563330213774
2000-06-19,786.2616775488541
