Date,AC ASIA PACIFIC ex JAPAN IMI GROWTH
1997-10-27,426.00012913709224
1997-10-28,395.2997625053288
1997-10-29,418.46120365883576
1997-10-30,413.6832698758533
1997-10-31,418.0021195753386
1997-11-03,439.7229941629805
1997-11-04,440.70602681125393
1997-11-05,441.11768678307067
1997-11-06,440.51562100014394
1997-11-07,429.46538512316766
1997-11-10,424.46872302908696
1997-11-11,423.2851139678202
1997-11-12,417.0230474530133
1997-11-13,413.65502795544063
1997-11-14,413.04550004719874
1997-11-17,418.6602199232711
1997-11-18,410.1538781401095
1997-11-19,400.3270606039092
1997-11-20,392.3027057922727
1997-11-21,405.8346768647537
1997-11-24,403.60409473195864
1997-11-25,394.46362761405084
1997-11-26,395.947627488514
1997-11-27,399.03638771612754
1997-11-28,397.72360813622606
1997-12-01,393.98944903033
1997-12-02,399.08042039580823
1997-12-03,400.0713494419056
1997-12-04,405.5848181947475
1997-12-05,408.5417369731648
1997-12-08,416.7229286962614
1997-12-09,407.89134506157023
1997-12-10,404.0528318880074
1997-12-11,387.1335516717297
1997-12-12,382.5585176379584
1997-12-15,374.67935918181325
1997-12-16,374.13102006277353
1997-12-17,383.96302644393
1997-12-18,388.6810451140479
1997-12-19,383.46569967036964
1997-12-22,379.471548474181
1997-12-23,380.0518051770902
1997-12-24,379.03182331067933
1997-12-25,379.02243478916955
1997-12-26,381.6266201411862
1997-12-29,383.7732179118794
1997-12-30,385.68943619153083
1997-12-31,387.7073714897039
1998-01-01,387.8935569532818
1998-01-02,384.57909643936415
1998-01-05,374.7892520703263
1998-01-06,365.09272377533676
1998-01-07,356.96110898868835
1998-01-08,347.7896279294314
1998-01-09,342.41414332099464
1998-01-12,325.9388991787266
1998-01-13,338.3095545043202
1998-01-14,353.637307574795
1998-01-15,349.00123877754663
1998-01-16,358.0340530087621
1998-01-19,371.046154252714
1998-01-20,370.9542774964387
1998-01-21,368.0213652754544
1998-01-22,357.9176823233735
1998-01-23,357.3607098411943
1998-01-26,362.2611701646372
1998-01-27,366.3151710169927
1998-01-28,367.46023704617284
1998-01-29,368.45821446514105
1998-01-30,375.86704926365957
1998-02-02,396.93901510227505
1998-02-03,402.89180185170943
1998-02-04,398.644799892098
1998-02-05,402.70532425833204
1998-02-06,404.8919302345978
1998-02-09,409.6829117044166
1998-02-10,414.96755273042163
1998-02-11,416.4768063113245
1998-02-12,408.5871089580832
1998-02-13,400.69810483603965
1998-02-16,391.5047923153979
1998-02-17,400.41179925332494
1998-02-18,408.001567686349
1998-02-19,414.91847690844384
1998-02-20,412.9149257457371
1998-02-23,412.71755811547223
1998-02-24,414.3078765711157
1998-02-25,416.47476018691174
1998-02-26,426.2153694179746
1998-02-27,433.14624547382755
1998-03-02,434.82764629987105
1998-03-03,429.2589206097682
1998-03-04,423.7322333369509
1998-03-05,411.0116845465403
1998-03-06,411.68567891701156
1998-03-09,410.3685535416402
1998-03-10,414.5401861947416
1998-03-11,418.1960040989518
1998-03-12,420.2626126664098
1998-03-13,426.79224824683376
1998-03-16,425.9952755192766
1998-03-17,427.0848300772763
1998-03-18,425.40763381577847
1998-03-19,429.3019382138457
1998-03-20,431.9333613627373
1998-03-23,435.1997904183968
1998-03-24,436.73021780260075
1998-03-25,440.3152698138704
1998-03-26,437.4160428987386
1998-03-27,438.5952317728441
1998-03-30,430.63196740051467
1998-03-31,428.63832700606656
1998-04-01,424.23936163926817
1998-04-02,419.5282091911665
1998-04-03,417.2485060966164
1998-04-06,419.81738294126046
1998-04-07,420.9383200838439
1998-04-08,424.12840514890667
1998-04-09,426.542687157008
1998-04-10,425.99020469030717
1998-04-13,424.0222135189591
1998-04-14,422.14980964749583
1998-04-15,422.48743161402973
1998-04-16,418.55716163855044
1998-04-17,415.88145100778354
1998-04-20,415.59103296991606
1998-04-21,415.6198105058666
1998-04-22,414.5810305390506
1998-04-23,414.24935759419515
1998-04-24,412.5525539021088
1998-04-27,405.70586353200446
1998-04-28,404.6116479307982
1998-04-29,401.9335111226847
1998-04-30,403.6447087169058
1998-05-01,406.9943233756851
1998-05-04,406.3338432332859
1998-05-05,401.8872338603223
1998-05-06,393.3800531107235
1998-05-07,390.49467043684325
1998-05-08,390.08999871996895
1998-05-11,390.8939755948066
1998-05-12,386.3579549249266
1998-05-13,376.1519345091317
1998-05-14,376.9688829329659
1998-05-15,377.91990542278336
1998-05-18,371.6165926451754
1998-05-19,372.0104501243875
1998-05-20,375.63678527072875
1998-05-21,380.08146830095154
1998-05-22,378.9907912551273
1998-05-25,374.8103958031458
1998-05-26,371.9601367238752
1998-05-27,362.42360645794105
1998-05-28,361.57410634862055
1998-05-29,359.1766558148574
1998-06-01,347.61557520039446
1998-06-02,345.3768956244888
1998-06-03,347.72753563573934
1998-06-04,342.63484174176926
1998-06-05,338.2277650855453
1998-06-08,335.0731767139378
1998-06-09,332.6630206392596
1998-06-10,319.0368900906691
1998-06-11,314.96437599235463
1998-06-12,315.21147988541765
1998-06-15,307.3850759225057
1998-06-16,306.7621919593965
1998-06-17,321.1439162805942
1998-06-18,333.94765694484937
1998-06-19,336.2404624652139
1998-06-22,326.8731580169357
1998-06-23,324.910020556985
1998-06-24,326.9812027625563
1998-06-25,329.50665166718693
1998-06-26,329.0008766997957
1998-06-29,327.3078489832844
1998-06-30,333.574806757805
1998-07-01,337.8209611189754
1998-07-02,343.51418389191355
1998-07-03,341.4098020636701
1998-07-06,342.0043528125404
1998-07-07,343.0172833813432
1998-07-08,343.8760590403241
1998-07-09,341.7444752001266
1998-07-10,337.3304246147377
1998-07-13,333.3553873498323
1998-07-14,338.51102277817523
1998-07-15,343.1876474717417
1998-07-16,351.34058588097344
1998-07-17,352.72320571269313
1998-07-20,352.5741229288269
1998-07-21,349.43709406566626
1998-07-22,343.90932201319066
1998-07-23,339.0649654258289
1998-07-24,340.88464593854775
1998-07-27,334.8934521982663
1998-07-28,334.7976742377194
1998-07-29,332.5830461059484
1998-07-30,334.5129786019001
1998-07-31,334.5735322835034
1998-08-03,326.3529663813708
1998-08-04,327.3210702706227
1998-08-05,324.30595129804675
1998-08-06,318.07458957689795
1998-08-07,315.71255526342657
1998-08-10,312.97883175523225
1998-08-11,307.4634387482778
1998-08-12,307.88299181176626
1998-08-13,305.07549760787305
1998-08-14,309.83816413942975
1998-08-17,304.45596167949174
1998-08-18,304.1055406405216
1998-08-19,314.46486552443343
1998-08-20,317.7287562175481
1998-08-21,311.5003970003333
1998-08-24,307.34446780602974
1998-08-25,309.09605377303103
1998-08-26,306.9938038934926
1998-08-27,301.47010992081437
1998-08-28,297.7773761833906
1998-08-31,292.6501182053169
1998-09-01,288.7231412407817
1998-09-02,295.40290121089254
1998-09-03,295.39458455566097
1998-09-04,300.58988748359667
1998-09-07,317.32059840712594
1998-09-08,313.16431816349456
1998-09-09,312.876053638576
1998-09-10,313.0091430889066
1998-09-11,308.6418727965893
1998-09-14,311.46201143386946
1998-09-15,314.2024528680404
1998-09-16,317.5358543524204
1998-09-17,315.5759596619358
1998-09-18,312.0228224426269
1998-09-21,306.38632976038974
1998-09-22,308.7666471208218
1998-09-23,310.6334506174856
1998-09-24,319.6891955655084
1998-09-25,317.49009412766617
1998-09-28,319.2563664661304
1998-09-29,323.22535819646157
1998-09-30,314.826394067558
1998-10-01,312.3946600399299
1998-10-02,308.58561795335584
1998-10-05,304.3082140857526
1998-10-06,303.00253455988565
1998-10-07,315.1528210027961
1998-10-08,319.4903862418741
1998-10-09,322.9502287899797
1998-10-12,330.0762151636131
1998-10-13,328.6051625448206
1998-10-14,325.5946012015332
1998-10-15,329.24636031800907
1998-10-16,340.03040748684873
1998-10-19,339.8648420032111
1998-10-20,340.0112928745851
1998-10-21,341.5728661612729
1998-10-22,339.0914266786496
1998-10-23,339.0132791165743
1998-10-26,341.2365460355066
1998-10-27,342.8562775583588
1998-10-28,345.34130949785805
1998-10-29,349.57096267130873
1998-10-30,353.52234004478834
1998-11-02,358.6910949523505
1998-11-03,359.37535557100495
1998-11-04,361.07344985357673
1998-11-05,362.18096467116914
1998-11-06,362.4807804038371
1998-11-09,359.8961805099249
1998-11-10,353.98871886297974
1998-11-11,360.64900070186576
1998-11-12,356.61239776914067
1998-11-13,358.4624126538384
1998-11-16,363.06318754634566
1998-11-17,362.3618841889897
1998-11-18,365.12871057570834
1998-11-19,370.9566239748023
1998-11-20,373.89325412269227
1998-11-23,378.7119325411723
1998-11-24,383.8175283769279
1998-11-25,380.2955490060345
1998-11-26,379.5677068640653
1998-11-27,378.54198923696373
1998-11-30,375.9879638298343
1998-12-01,367.7806861709832
1998-12-02,371.2825842013507
1998-12-03,368.16953874220627
1998-12-04,369.0496095111294
1998-12-07,381.0880212019571
1998-12-08,380.6120489851179
1998-12-09,379.7584777075206
1998-12-10,384.77433707733695
1998-12-11,379.7155663222377
1998-12-14,374.38794200034647
1998-12-15,375.60182820902526
1998-12-16,372.8104406731751
1998-12-17,373.94396049917714
1998-12-18,375.1210174592082
1998-12-21,377.7853840985794
1998-12-22,379.17086274838675
1998-12-23,377.3641386595029
1998-12-24,379.38559800372707
1998-12-25,379.56983674330615
1998-12-28,377.3637166627471
1998-12-29,377.93417575382676
1998-12-30,380.27700506150416
1998-12-31,380.85821398102445
1999-01-01,380.86261900834353
1999-01-04,385.9589511068207
1999-01-05,384.6787051016781
1999-01-06,395.11678359081367
1999-01-07,406.75361593602395
1999-01-08,403.156160513801
1999-01-11,405.1307743913853
1999-01-12,403.09937992102743
1999-01-13,393.4872341953182
1999-01-14,388.05976766311966
1999-01-15,391.5435505380959
1999-01-18,397.1198456773826
1999-01-19,397.8533840827375
1999-01-20,398.8209738612895
1999-01-21,395.32711994076675
1999-01-22,386.6672270680179
1999-01-25,379.9106820671044
1999-01-26,381.0453123360191
1999-01-27,388.05399811800856
1999-01-28,384.10850232092
1999-01-29,386.74199876505554
1999-02-01,391.70935627322274
1999-02-02,387.3733361836108
1999-02-03,385.5224491240919
1999-02-04,386.017243713182
1999-02-05,383.85734711499526
1999-02-08,382.2570664221407
1999-02-09,378.1145747763003
1999-02-10,373.8049353631862
1999-02-11,378.1060794406906
1999-02-12,384.2542665262498
1999-02-15,382.4009232115959
1999-02-16,379.75830803598603
1999-02-17,381.1438979562122
1999-02-18,378.90169819295465
1999-02-19,379.09634204115474
1999-02-22,380.0437651119465
1999-02-23,377.2043158468712
1999-02-24,378.3594976931083
1999-02-25,375.38699921600596
1999-02-26,375.7781029223486
1999-03-01,383.5054855833892
1999-03-02,381.86945880813977
1999-03-03,384.79070637595663
1999-03-04,382.9046677588367
1999-03-05,387.7244633874955
1999-03-08,393.43047549094115
1999-03-09,396.2237182519716
1999-03-10,398.3734289509491
1999-03-11,398.03438950824346
1999-03-12,401.8926586097662
1999-03-15,406.83236864873896
1999-03-16,407.79190330616586
1999-03-17,406.1990097552102
1999-03-18,404.4398826858485
1999-03-19,409.4624228352542
1999-03-22,411.6916780286344
1999-03-23,412.40646370582476
1999-03-24,407.40636358786026
1999-03-25,408.3951405472949
1999-03-26,406.6149169096883
1999-03-29,403.22447023679456
1999-03-30,407.2921555816126
1999-03-31,407.69129374782506
1999-04-01,413.52738162141776
1999-04-02,414.0284146349374
1999-04-05,412.2673338655845
1999-04-06,416.4454512470496
1999-04-07,421.6999033774036
1999-04-08,423.94322141096296
1999-04-09,428.5172356712882
1999-04-12,428.33151888377995
1999-04-13,433.0223311683551
1999-04-14,433.78105592693555
1999-04-15,434.60807888772547
1999-04-16,443.53643050056894
1999-04-19,455.45846811329227
1999-04-20,450.34071900696756
1999-04-21,446.9176114589069
1999-04-22,451.5152744189544
1999-04-23,454.2462023754559
1999-04-26,457.2496871122359
1999-04-27,462.04677753743977
1999-04-28,460.892276840444
1999-04-29,454.5877070753903
1999-04-30,459.37614834247705
1999-05-03,459.59364786745846
1999-05-04,466.11578518723746
1999-05-05,466.0105110348974
1999-05-06,471.83594298408894
1999-05-07,463.06017129641924
1999-05-10,467.772609742812
1999-05-11,464.36891602834726
1999-05-12,465.79319057620455
1999-05-13,464.1697627415397
1999-05-14,464.729639300414
1999-05-17,455.9414088223135
1999-05-18,459.6831710238866
1999-05-19,455.54377341164025
1999-05-20,452.02259211278056
1999-05-21,451.649360942608
1999-05-24,452.69026985016336
1999-05-25,448.6429640158071
1999-05-26,449.14174586670265
1999-05-27,449.83982538403217
1999-05-28,446.6003733966351
1999-05-31,448.3339922084255
1999-06-01,451.1768907396118
1999-06-02,455.02310767754295
1999-06-03,457.9019897997935
1999-06-04,460.5538674598415
1999-06-07,471.26223576262737
1999-06-08,480.7595491715577
1999-06-09,479.74714000397404
1999-06-10,485.1427077184765
1999-06-11,482.50944208671217
1999-06-14,479.37120362379
1999-06-15,476.30765160589107
1999-06-16,482.02183849186514
1999-06-17,489.9199195417246
1999-06-18,491.408169934524
1999-06-21,501.62167274219314
1999-06-22,509.07266990865406
1999-06-23,508.14732866337096
1999-06-24,506.71918689170485
1999-06-25,506.23517503935574
1999-06-28,509.52310761153774
1999-06-29,510.53071575517833
1999-06-30,507.8594048338196
1999-07-01,514.7712301077551
1999-07-02,524.7915584764287
1999-07-05,531.4424167900492
1999-07-06,532.1094744716437
1999-07-07,529.3106631738837
1999-07-08,529.8974028118279
1999-07-09,529.4793932624868
1999-07-12,526.6776709385099
1999-07-13,522.0175895650106
1999-07-14,512.2792337668282
1999-07-15,518.4487659286584
1999-07-16,513.2292783856715
1999-07-19,514.8391383543803
1999-07-20,519.1100103219662
1999-07-21,512.4511779141623
1999-07-22,509.6843223327222
1999-07-23,499.15479799486684
1999-07-26,490.19288203060165
1999-07-27,493.9202906992775
1999-07-28,503.0539952421365
1999-07-29,511.99803438267827
1999-07-30,509.2275225622213
1999-08-02,504.915368310086
1999-08-03,509.11328695651036
1999-08-04,508.0913200856113
1999-08-05,498.6819081907724
1999-08-06,495.8222692701307
1999-08-09,495.9395817741416
1999-08-10,494.2019692014935
1999-08-11,485.22863058411843
1999-08-12,489.41115956461726
1999-08-13,486.1929205016542
1999-08-16,495.6548951390995
1999-08-17,489.2730999924572
1999-08-18,495.1439414188344
1999-08-19,496.4227263461758
1999-08-20,500.1050214669215
1999-08-23,508.0191911629533
1999-08-24,508.5684364204236
1999-08-25,510.7715698982218
1999-08-26,512.0855342523505
1999-08-27,510.535755252387
1999-08-30,508.1533724015064
1999-08-31,505.9952286830012
1999-09-01,506.52106052055933
1999-09-02,504.7496570963786
1999-09-03,502.46172773197554
1999-09-06,508.7882938692558
1999-09-07,507.8565167975844
1999-09-08,506.3955054315049
1999-09-09,513.5015721893282
1999-09-10,516.3499056100412
1999-09-13,520.9009404020961
1999-09-14,515.9799008817888
1999-09-15,507.5596275987385
1999-09-16,499.3278340875086
1999-09-17,501.6257256040643
1999-09-20,501.42764818742523
1999-09-21,503.93587755317765
1999-09-22,499.91252878124703
1999-09-23,499.92553916470365
1999-09-24,496.8669204854657
1999-09-27,490.4167304313243
1999-09-28,489.95296988088813
1999-09-29,487.26911839157043
1999-09-30,484.6068452256198
1999-10-01,489.48312691259207
1999-10-04,486.59948830126353
1999-10-05,489.9596030822626
1999-10-06,494.43565056669405
1999-10-07,501.0738278877001
1999-10-08,497.5624971800203
1999-10-11,499.237452836106
1999-10-12,502.939704642429
1999-10-13,497.28699651293846
1999-10-14,496.9043602050333
1999-10-15,491.11995698911784
1999-10-18,480.36717576555986
1999-10-19,477.52659143865014
1999-10-20,486.18496037997215
1999-10-21,487.521010557622
1999-10-22,489.80263754774126
1999-10-25,491.19023290493146
1999-10-26,490.04913161842654
1999-10-27,485.76867270355837
1999-10-28,490.8851813342147
1999-10-29,497.5841852404823
1999-11-01,502.65150282731986
1999-11-02,504.9690766851167
1999-11-03,506.0463687699749
1999-11-04,511.2242220587474
1999-11-05,511.243518658694
1999-11-08,508.0988381839732
1999-11-09,512.1330027691445
1999-11-10,518.0350499804997
1999-11-11,524.997789135292
1999-11-12,534.018167002548
1999-11-15,539.9689390928311
1999-11-16,545.9320089726168
1999-11-17,543.7490837034102
1999-11-18,546.0605960053181
1999-11-19,553.8633281880711
1999-11-22,552.4380142317849
1999-11-23,552.8761779070252
1999-11-24,547.4554788618743
1999-11-25,548.134924144264
1999-11-26,546.4539788482264
1999-11-29,551.9136173807588
1999-11-30,557.7996081045906
1999-12-01,558.09573336725
1999-12-02,555.9950229389041
1999-12-03,560.5168381712567
1999-12-06,574.6346398138464
1999-12-07,579.4271911654472
1999-12-08,580.1000211621779
1999-12-09,585.2106862451639
1999-12-10,586.355323655348
1999-12-13,590.7377354833915
1999-12-14,586.1824212227833
1999-12-15,577.0071171114698
1999-12-16,576.4050937639803
1999-12-17,580.7272283435918
1999-12-20,587.4828357686646
1999-12-21,591.7259320744105
1999-12-22,601.8672586133633
1999-12-23,611.317461319082
1999-12-24,617.2764564313261
1999-12-27,624.9909625198567
1999-12-28,628.5692556591772
1999-12-29,627.7695409490385
1999-12-30,634.9701903548005
1999-12-31,634.9769249794452
2000-01-03,649.9709187095573
2000-01-04,653.6949636737713
2000-01-05,619.7803465809669
2000-01-06,606.2316692071878
2000-01-07,601.8645187514858
2000-01-10,621.2342283414237
2000-01-11,620.1017562510604
2000-01-12,615.5898933014074
2000-01-13,615.4476444457791
2000-01-14,615.9069781986252
2000-01-17,624.0137636113918
2000-01-18,628.1248963953583
2000-01-19,613.6225993030049
2000-01-20,619.4273101032296
2000-01-21,616.0705487066411
2000-01-24,616.2685532612744
2000-01-25,609.0169220614962
2000-01-26,611.6449094263572
2000-01-27,619.8403148660075
2000-01-28,624.9038316649812
2000-01-31,619.5679114171643
2000-02-01,620.9785674128368
2000-02-02,628.3308828362987
2000-02-03,635.7838356998432
2000-02-04,636.1641355893253
2000-02-07,646.0842223609982
2000-02-08,644.7603910826483
2000-02-09,660.1505692245963
2000-02-10,669.4531475293702
2000-02-11,684.0615464788415
2000-02-14,672.468002978135
2000-02-15,662.2048616269624
2000-02-16,666.5369824999092
2000-02-17,672.3205659222675
2000-02-18,665.6311043067027
2000-02-21,656.3589300798071
2000-02-22,648.8468975683129
2000-02-23,643.5051260805618
2000-02-24,646.4320239049855
2000-02-25,642.623129594158
2000-02-28,629.9032709926928
2000-02-29,628.5463437681077
2000-03-01,634.4891927929101
2000-03-02,650.9619008327322
2000-03-03,653.0585845779786
2000-03-06,662.103581297395
2000-03-07,665.5506179935662
2000-03-08,666.157235672056
2000-03-09,659.9147823234575
2000-03-10,664.2444845701013
2000-03-13,645.3545198667001
2000-03-14,637.9316784098653
2000-03-15,625.770117354606
2000-03-16,620.4114879669039
2000-03-17,622.9255240250383
2000-03-20,617.662591744547
2000-03-21,624.9248788635417
2000-03-22,635.1145281914612
2000-03-23,640.9291253476891
2000-03-24,646.7067378217268
2000-03-27,656.1283138433566
2000-03-28,660.7771438464566
2000-03-29,663.0588499743877
2000-03-30,650.2140303512637
2000-03-31,634.2456052130138
2000-04-03,626.011956947757
2000-04-04,611.0445847031742
2000-04-05,602.9274664037243
2000-04-06,601.947993196879
2000-04-07,619.202179281363
2000-04-10,633.9028851616355
2000-04-11,625.6392878472437
2000-04-12,617.6413074875248
2000-04-13,604.8826197484599
2000-04-14,592.9272961860552
2000-04-17,541.7666116888507
2000-04-18,554.4808830887162
2000-04-19,555.4558427926119
2000-04-20,556.8292224921212
2000-04-21,558.0281256646427
2000-04-24,549.9163016438933
2000-04-25,547.8930266988439
2000-04-26,546.0671432778845
2000-04-27,542.1395482168804
2000-04-28,550.1246771668342
2000-05-01,548.6990152379378
2000-05-02,550.5803331879306
2000-05-03,543.208473935965
2000-05-04,539.5838406183307
2000-05-05,546.3815586350722
2000-05-08,538.29524234511
2000-05-09,532.7459758558773
2000-05-10,523.5932601129083
2000-05-11,513.0397390251603
2000-05-12,516.9151512762728
2000-05-15,512.1689184926138
2000-05-16,523.6897831895097
2000-05-17,520.6398099997658
2000-05-18,514.1507478184486
2000-05-19,516.4646368210267
2000-05-22,497.6511519342593
2000-05-23,493.75439257555405
2000-05-24,483.092026576713
2000-05-25,485.41718411958914
2000-05-26,478.2255541673136
2000-05-29,483.0566141148125
2000-05-30,492.8419762736228
2000-05-31,511.8248474331903
2000-06-01,513.3371361163498
2000-06-02,526.5729674406633
2000-06-05,536.8488883645343
2000-06-06,539.4220490355351
2000-06-07,542.8007469264027
2000-06-08,541.47324836331
2000-06-09,548.066378166951
2000-06-12,547.3000870387287
2000-06-13,538.7677737459915
2000-06-14,542.8784692415151
