Date,AC PACIFIC ex JAPAN IMI GROWTH
1997-04-08,625.7178848939016
1997-04-09,628.2854482332251
1997-04-10,624.515566697839
1997-04-11,623.2855471046798
1997-04-14,613.6785985325347
1997-04-15,610.1864599339416
1997-04-16,615.3144918272237
1997-04-17,614.3625732841549
1997-04-18,615.3005204996634
1997-04-21,618.4193074141692
1997-04-22,615.8040115865017
1997-04-23,619.7500496375724
1997-04-24,617.7136585641804
1997-04-25,614.9886085500826
1997-04-28,610.099302381268
1997-04-29,606.3277430630296
1997-04-30,611.0596980799908
1997-05-01,613.8008238848224
1997-05-02,612.1040743921665
1997-05-05,618.0063080271036
1997-05-06,620.1524649768716
1997-05-07,622.4380772331277
1997-05-08,620.7146895614765
1997-05-09,624.6118766918331
1997-05-12,621.1132670772615
1997-05-13,620.774389247816
1997-05-14,621.3283233383577
1997-05-15,613.7141682176151
1997-05-16,615.4682464679271
1997-05-19,617.2235843338779
1997-05-20,620.0387633527187
1997-05-21,622.9634606800328
1997-05-22,624.1859978840802
1997-05-23,625.0543610043619
1997-05-26,628.3880943287528
1997-05-27,625.4830712512802
1997-05-28,626.577358458053
1997-05-29,628.1705578007153
1997-05-30,633.5489895568744
1997-06-02,640.0033409200195
1997-06-03,637.9682268174903
1997-06-04,638.5290412682551
1997-06-05,636.8211869197594
1997-06-06,634.5728017570653
1997-06-09,634.6373801850066
1997-06-10,633.2445916045843
1997-06-11,630.631193266103
1997-06-12,624.5565769054376
1997-06-13,625.3765480181963
1997-06-16,630.6900234925436
1997-06-17,632.0088889364441
1997-06-18,632.4589266051406
1997-06-19,635.0610510677416
1997-06-20,644.9110700641872
1997-06-23,644.1964648346668
1997-06-24,640.7939494166089
1997-06-25,642.4438161055268
1997-06-26,641.5328752441906
1997-06-27,643.0797654929687
1997-06-30,647.5664495860333
1997-07-01,649.4193231487538
1997-07-02,649.3061776294148
1997-07-03,648.440989262253
1997-07-04,647.5977646935023
1997-07-07,646.2697305773358
1997-07-08,644.5356054291801
1997-07-09,640.5449853632518
1997-07-10,637.6485273337696
1997-07-11,637.3186457988256
1997-07-14,633.8651495488516
1997-07-15,632.2032965932582
1997-07-16,630.2139300171357
1997-07-17,632.3886868107095
1997-07-18,635.5391476355168
1997-07-21,633.4723444738204
1997-07-22,628.8401573393077
1997-07-23,630.9625707486758
1997-07-24,635.1327493499803
1997-07-25,639.4676300764113
1997-07-28,644.0521291904536
1997-07-29,647.9828950436863
1997-07-30,647.2230369544275
1997-07-31,649.5934895609364
1997-08-01,647.5665861801963
1997-08-04,647.5269644323132
1997-08-05,642.9661858954654
1997-08-06,645.1183450404917
1997-08-07,640.1052945287798
1997-08-08,638.4465111473809
1997-08-11,625.6652489268087
1997-08-12,621.9054682895669
1997-08-13,619.9184751241127
1997-08-14,616.6116147775011
1997-08-15,612.2807294449866
1997-08-18,602.473237357691
1997-08-19,596.8520051113418
1997-08-20,610.7606236390386
1997-08-21,613.7985587041284
1997-08-22,607.6431158541899
1997-08-25,606.5586415559163
1997-08-26,602.1427695652993
1997-08-27,595.1467332203837
1997-08-28,568.967825543932
1997-08-29,551.863645524481
1997-09-01,536.3987461814314
1997-09-02,533.1835088903096
1997-09-03,544.9873766142462
1997-09-04,538.1563427766142
1997-09-05,559.1849093440017
1997-09-08,569.903650983583
1997-09-09,576.7399844015683
1997-09-10,569.8538004154154
1997-09-11,558.7378445662545
1997-09-12,559.1688352028318
1997-09-15,558.7470209181217
1997-09-16,551.8732845279948
1997-09-17,550.9274378689055
1997-09-18,548.7913375974683
1997-09-19,550.607926866531
1997-09-22,542.7375886527026
1997-09-23,544.9663843595945
1997-09-24,546.0928980633728
1997-09-25,550.013403420184
1997-09-26,548.2413915429905
1997-09-29,546.0021060462038
1997-09-30,551.0132835842857
1997-10-01,544.4005504751707
1997-10-02,543.2429037589386
1997-10-03,539.5912152499127
1997-10-06,532.353075508101
1997-10-07,531.7121420454853
1997-10-08,537.5504267030263
1997-10-09,537.2881893869674
1997-10-10,539.9412506207059
1997-10-13,535.9652889536303
1997-10-14,532.313763906994
1997-10-15,520.3743028084126
1997-10-16,515.9348794081321
1997-10-17,511.2101888306801
1997-10-20,487.568494110017
1997-10-21,482.4139097042431
1997-10-22,467.96555683847254
1997-10-23,450.84373457353956
1997-10-24,448.4374123142504
1997-10-27,435.05137787304056
1997-10-28,401.05826211595434
1997-10-29,426.8546481094327
1997-10-30,422.5244489649633
1997-10-31,427.28016590846363
1997-11-03,451.9265366474834
1997-11-04,452.8702836665202
1997-11-05,453.62655665971323
1997-11-06,453.2140519990017
1997-11-07,441.1603787803457
1997-11-10,435.69612056995857
1997-11-11,434.2977148418579
1997-11-12,428.11648050360674
1997-11-13,425.09678457899474
1997-11-14,424.38010197172963
1997-11-17,430.7075868862465
1997-11-18,422.27505082377104
1997-11-19,411.9126333585881
1997-11-20,402.72924854589104
1997-11-21,417.22186224221855
1997-11-24,415.8403584464869
1997-11-25,405.31678371974823
1997-11-26,406.65993514111216
1997-11-27,409.2783247939835
1997-11-28,408.22093036630014
1997-12-01,404.57113406483273
1997-12-02,410.407980217975
1997-12-03,411.2816024389105
1997-12-04,417.64135990343544
1997-12-05,421.3720334715718
1997-12-08,430.62433798069947
1997-12-09,421.4145161782571
1997-12-10,417.4187952130144
1997-12-11,399.22560044533844
1997-12-12,394.1537104598881
1997-12-15,385.2251807584028
1997-12-16,383.9478692628125
1997-12-17,394.52851918039573
1997-12-18,399.5730188553595
1997-12-19,393.1952669204921
1997-12-22,387.97896843916095
1997-12-23,388.7788157971872
1997-12-24,387.69645087999817
1997-12-25,387.68596242083373
1997-12-26,390.57932524655115
1997-12-29,392.77005575398294
1997-12-30,395.5095555752452
1997-12-31,397.2449530007479
1998-01-01,397.45295631148315
1998-01-02,393.52846750559434
1998-01-05,382.4551965113536
1998-01-06,372.0267674481692
1998-01-07,363.3677204838761
1998-01-08,353.9300300225769
1998-01-09,348.48271531189283
1998-01-12,331.73732504094835
1998-01-13,345.3517908197087
1998-01-14,362.664797542788
1998-01-15,357.7969287235754
1998-01-16,367.3981735038141
1998-01-19,380.60442774152443
1998-01-20,380.63790982546254
1998-01-21,377.1936777459337
1998-01-22,366.31644079063267
1998-01-23,365.95486914003527
1998-01-26,371.38119080187744
1998-01-27,375.97324578587137
1998-01-28,378.5793146658213
1998-01-29,379.81736992518694
1998-01-30,388.1734499688141
1998-02-02,410.57669790197394
1998-02-03,416.99017641047453
1998-02-04,412.3164738147426
1998-02-05,416.6026730191988
1998-02-06,418.88811718375695
1998-02-09,424.48317201124314
1998-02-10,430.568930148584
1998-02-11,432.35305930417104
1998-02-12,423.4885850126937
1998-02-13,413.9589203618946
1998-02-16,403.0962853672183
1998-02-17,413.45052666929394
1998-02-18,421.9172157024527
1998-02-19,429.4768819371154
1998-02-20,427.2792824055131
1998-02-23,426.8652413650223
1998-02-24,428.41430044052964
1998-02-25,430.84656666365123
1998-02-26,440.859021198407
1998-02-27,448.4038194816973
1998-03-02,449.43262729095375
1998-03-03,444.35430340611197
1998-03-04,437.49336066923473
1998-03-05,423.5868653271233
1998-03-06,424.5384865269448
1998-03-09,422.25522303877995
1998-03-10,427.27877242259564
1998-03-11,431.5945375378168
1998-03-12,434.34517706567783
1998-03-13,441.5933035338511
1998-03-16,440.2875653899038
1998-03-17,441.84359911650347
1998-03-18,439.64610943581135
1998-03-19,443.93003607688735
1998-03-20,446.8138738769047
1998-03-23,449.568955792675
1998-03-24,451.35072433840986
1998-03-25,454.84236341613837
1998-03-26,452.0947584215975
1998-03-27,453.18375916294474
1998-03-30,444.2855631110198
1998-03-31,441.91051226203894
1998-04-01,436.42254357476907
1998-04-02,430.90438381752506
1998-04-03,428.0578548456289
1998-04-06,430.47529863389155
1998-04-07,431.08870996784026
1998-04-08,434.5406122119139
1998-04-09,437.24547267822624
1998-04-10,436.8164178035073
1998-04-13,434.9351114940619
1998-04-14,432.7585331669262
1998-04-15,432.45147013428056
1998-04-16,428.5459239528339
1998-04-17,425.34901458292427
1998-04-20,424.6347660427773
1998-04-21,424.02692163869676
1998-04-22,423.845391973469
1998-04-23,424.12627803305594
1998-04-24,422.7744429179038
1998-04-27,414.95160328242855
1998-04-28,413.731528232903
1998-04-29,411.48606633027845
1998-04-30,413.07833274688636
1998-05-01,416.84042582835497
1998-05-04,414.923454749813
1998-05-05,409.87908620630714
1998-05-06,401.00586458261745
1998-05-07,397.77305909191284
1998-05-08,397.8859754265754
1998-05-11,398.83827092709663
1998-05-12,394.291910931307
1998-05-13,384.0839773775917
1998-05-14,384.95140015167857
1998-05-15,386.25178007588585
1998-05-18,378.8621489473869
1998-05-19,379.1939234017396
1998-05-20,382.9698562301181
1998-05-21,388.4103978926375
1998-05-22,387.52025387686797
1998-05-25,383.09747742204917
1998-05-26,380.3241157092724
1998-05-27,370.6570649379675
1998-05-28,370.02633898315923
1998-05-29,368.1132911025813
1998-06-01,355.17710172145735
1998-06-02,353.8114910946295
1998-06-03,356.0099337580622
1998-06-04,350.6158905117781
1998-06-05,347.063289389391
1998-06-08,343.99123662463455
1998-06-09,340.79610463606446
1998-06-10,326.89452188733094
1998-06-11,322.1187260204807
1998-06-12,321.7994151619428
1998-06-15,314.8357684114777
1998-06-16,314.39997510494817
1998-06-17,328.74587227062995
1998-06-18,344.219253908227
1998-06-19,348.17920002040995
1998-06-22,338.4636279338496
1998-06-23,336.88192579316325
1998-06-24,338.00821358295195
1998-06-25,340.3556328559091
1998-06-26,339.99687189742025
1998-06-29,337.0511243282615
1998-06-30,344.30890184274193
1998-07-01,349.15536665206844
1998-07-02,356.43338871596916
1998-07-03,354.8614373063283
1998-07-06,354.59321144503
1998-07-07,355.402906793636
1998-07-08,355.91385150551594
1998-07-09,353.07323256414304
1998-07-10,347.8042575216785
1998-07-13,343.69430778927244
1998-07-14,349.26218009651086
1998-07-15,354.40513377881
1998-07-16,362.37829119684073
1998-07-17,364.07908403038317
1998-07-20,364.4712519769143
1998-07-21,361.120575776872
1998-07-22,354.840152199337
1998-07-23,350.2659466614989
1998-07-24,352.72143641531744
1998-07-27,346.0541893030731
1998-07-28,345.1931228401821
1998-07-29,342.05670826674816
1998-07-30,344.6574212263296
1998-07-31,344.8801234032408
1998-08-03,336.34747101076414
1998-08-04,337.48406017841114
1998-08-05,333.78408987206967
1998-08-06,326.9048091261219
1998-08-07,324.2486589833632
1998-08-10,321.2793322023877
1998-08-11,315.45754874162793
1998-08-12,316.1931115507856
1998-08-13,312.7882606800829
1998-08-14,318.3141070517134
1998-08-17,312.6288018901697
1998-08-18,312.67536844752505
1998-08-19,324.38725252782467
1998-08-20,326.66304661389114
1998-08-21,319.8092245338973
1998-08-24,314.43133592055005
1998-08-25,315.9446971171031
1998-08-26,313.4922768295325
1998-08-27,307.30165489809036
1998-08-28,303.74439984367
1998-08-31,297.8474519774582
1998-09-01,294.02156960644356
1998-09-02,301.3671925512032
1998-09-03,301.19621983924065
1998-09-04,306.79415406334584
1998-09-07,325.25115905970716
1998-09-08,320.2257727914663
1998-09-09,319.70425182995194
1998-09-10,319.6564949106675
1998-09-11,315.0144824921823
1998-09-14,317.5541524431985
1998-09-15,320.57591721185094
1998-09-16,324.26985247733313
1998-09-17,322.2968550140897
1998-09-18,318.56547625799783
1998-09-21,312.02945387035817
1998-09-22,314.67539074922166
1998-09-23,316.3329989941104
1998-09-24,325.8603512551773
1998-09-25,323.4354164427761
1998-09-28,325.51306953475074
1998-09-29,330.3021737790837
1998-09-30,320.9757164464998
1998-10-01,318.2380374145499
1998-10-02,313.93120593358344
1998-10-05,311.1728970851303
1998-10-06,309.1055038730664
1998-10-07,322.11889412080944
1998-10-08,327.8158700365094
1998-10-09,331.46433438133585
1998-10-12,340.0668383659598
1998-10-13,338.9715327273864
1998-10-14,334.92190380703926
1998-10-15,338.95925072784155
1998-10-16,351.4963768847782
1998-10-19,351.2114974279558
1998-10-20,352.0756702962743
1998-10-21,353.872737542043
1998-10-22,351.0437589626965
1998-10-23,350.9218276251764
1998-10-26,352.4466609709759
1998-10-27,354.2832619728855
1998-10-28,357.493118328316
1998-10-29,362.22982448513784
1998-10-30,367.07217921995885
1998-11-02,372.8375740265355
1998-11-03,373.6263660032134
1998-11-04,375.54480996515684
1998-11-05,376.72614320700916
1998-11-06,376.95589872352906
1998-11-09,373.4912191110181
1998-11-10,366.56027517170173
1998-11-11,374.1350584060719
1998-11-12,369.53540235960025
1998-11-13,371.8067751245017
1998-11-16,377.1918914572118
1998-11-17,376.22462214228824
1998-11-18,379.14053591297284
1998-11-19,385.90123692153924
1998-11-20,389.3567102776792
1998-11-23,394.8356857349163
1998-11-24,400.74708481652874
1998-11-25,396.863714017565
1998-11-26,396.46296600882835
1998-11-27,395.70339792129414
1998-11-30,392.68081772738736
1998-12-01,383.4610543183871
1998-12-02,387.3333343619281
1998-12-03,383.92069836642287
1998-12-04,384.7446932055905
1998-12-07,397.6780799391982
1998-12-08,396.96641536107177
1998-12-09,396.02520246105433
1998-12-10,401.38718067425367
1998-12-11,395.5201847721194
1998-12-14,389.5584873012991
1998-12-15,391.3923234991391
1998-12-16,388.26062894371813
1998-12-17,390.0592458296506
1998-12-18,391.30597029246337
1998-12-21,393.28531887370775
1998-12-22,394.8851653327129
1998-12-23,392.98137377924894
1998-12-24,395.29991762991756
1998-12-25,395.5069033716237
1998-12-28,392.2488827760905
1998-12-29,393.0024939704513
1998-12-30,394.9443719010421
1998-12-31,395.8448483104461
1999-01-01,395.84979774589704
1999-01-04,400.99059514286853
1999-01-05,399.1933005697467
1999-01-06,410.19452134986983
1999-01-07,422.83694802677064
1999-01-08,418.144446284532
1999-01-11,419.96340685705223
1999-01-12,418.10963584835713
1999-01-13,407.1690611018664
1999-01-14,400.9583389578718
1999-01-15,405.6200904650073
1999-01-18,411.19797353877686
1999-01-19,412.3018052397182
1999-01-20,413.3868993523755
1999-01-21,408.2299765758898
1999-01-22,398.63528868556693
1999-01-25,390.6163582153885
1999-01-26,391.90307624684453
1999-01-27,399.0097627287766
1999-01-28,395.2356930584209
1999-01-29,397.97560408656517
1999-02-01,404.1037467166295
1999-02-02,399.6518811416702
1999-02-03,397.0444958422536
1999-02-04,397.99928583714177
1999-02-05,395.7430794911826
1999-02-08,393.90297853687514
1999-02-09,388.9884414241752
1999-02-10,383.28802375064953
1999-02-11,387.80281174513595
1999-02-12,394.37611466160917
1999-02-15,392.3919920762801
1999-02-16,389.19240336222435
1999-02-17,390.55317725569137
1999-02-18,388.09445861612346
1999-02-19,388.51878899457375
1999-02-22,390.0415412755799
1999-02-23,387.3211891595539
1999-02-24,388.51398533647733
1999-02-25,385.21800444247174
1999-02-26,386.2956961780885
1999-03-01,391.25274501318
1999-03-02,389.38741023760036
1999-03-03,391.0213359620045
1999-03-04,389.52719056749896
1999-03-05,394.7083787052157
1999-03-08,400.40741292837134
1999-03-09,403.2425403422393
1999-03-10,405.39403884597857
1999-03-11,405.6760695349378
1999-03-12,409.56773578533694
1999-03-15,413.8594920872573
1999-03-16,414.95020714670187
1999-03-17,414.0161965287747
1999-03-18,412.02781712056026
1999-03-19,417.9268349498919
1999-03-22,419.76101414206636
1999-03-23,420.32693174275045
1999-03-24,415.6418098579395
1999-03-25,416.7699389630553
1999-03-26,415.33571568689536
1999-03-29,411.5417076961366
1999-03-30,415.293107858174
1999-03-31,414.9221918430257
1999-04-01,421.9015974118119
1999-04-02,422.4749116238725
1999-04-05,422.28188891252495
1999-04-06,427.05460823376006
1999-04-07,432.6713540352762
1999-04-08,435.67728001742597
1999-04-09,441.84491177011614
1999-04-12,441.597827552632
1999-04-13,447.0641015369404
1999-04-14,447.9054142180887
1999-04-15,450.0948222710271
1999-04-16,457.94068213498554
1999-04-19,472.64313157701866
1999-04-20,466.92918639098474
1999-04-21,462.70466064633155
1999-04-22,468.24888850510996
1999-04-23,471.4201334708566
1999-04-26,476.5207103945413
1999-04-27,481.872351073704
1999-04-28,480.4112160087166
1999-04-29,472.68123166299415
1999-04-30,478.00337679614427
1999-05-03,477.77209152460836
1999-05-04,483.9756407984695
1999-05-05,483.0906519279844
1999-05-06,488.8939729688666
1999-05-07,478.580069788574
1999-05-10,483.0479462292407
1999-05-11,478.73638627511235
1999-05-12,480.6017423723641
1999-05-13,477.8746031231917
1999-05-14,478.37054994384704
1999-05-17,469.31700029877214
1999-05-18,473.2069223418777
1999-05-19,468.3195118988178
1999-05-20,464.19300509301263
1999-05-21,464.03105530154505
1999-05-24,464.59485062422453
1999-05-25,459.7923541971327
1999-05-26,461.1134187373301
1999-05-27,462.98116771257895
1999-05-28,460.18273772768504
1999-05-31,460.47694550740647
1999-06-01,464.1620237757922
1999-06-02,468.4208044079239
1999-06-03,471.4997300498636
1999-06-04,474.2344720671096
1999-06-07,486.396681968855
1999-06-08,496.85731796199667
1999-06-09,495.83288896817095
1999-06-10,501.7238336669449
1999-06-11,499.50566140333706
1999-06-14,496.6190242122745
1999-06-15,493.8755749740821
1999-06-16,499.32303773882853
1999-06-17,507.4307072757498
1999-06-18,509.19650278264135
1999-06-21,519.6802256299844
1999-06-22,527.49367371409
1999-06-23,527.0666113318719
1999-06-24,525.7720049054064
1999-06-25,525.3090075751701
1999-06-28,528.2053231587425
1999-06-29,529.2455470714295
1999-06-30,526.423012027394
1999-07-01,534.0735221284971
1999-07-02,545.0047260406658
1999-07-05,551.5325020692505
1999-07-06,552.2832097383862
1999-07-07,549.2936980723698
1999-07-08,550.1902953154121
1999-07-09,549.6188104368398
1999-07-12,545.1022156859729
1999-07-13,539.971681016204
1999-07-14,528.5637692976845
1999-07-15,535.4528087381071
1999-07-16,529.9982491371441
1999-07-19,530.1705848185646
1999-07-20,535.4484671034417
1999-07-21,527.4146639279084
1999-07-22,523.9187450181408
1999-07-23,512.4081733269571
1999-07-26,502.3071109683232
1999-07-27,506.57188172608033
1999-07-28,516.1215824744017
1999-07-29,526.0380446185691
1999-07-30,523.1587397932235
1999-08-02,518.2134240878725
1999-08-03,522.8476426389547
1999-08-04,520.8121387233914
1999-08-05,510.67923800459295
1999-08-06,507.5359922882124
1999-08-09,507.1277650672465
1999-08-10,505.7809888807639
1999-08-11,495.8878346497067
1999-08-12,500.5861570034727
1999-08-13,497.53446235369603
1999-08-16,507.27083806219304
1999-08-17,499.3927705962494
1999-08-18,505.14341181563964
1999-08-19,507.31558735289315
1999-08-20,511.3534020416979
1999-08-23,519.3315983382402
1999-08-24,519.5956013170985
1999-08-25,522.6711706522592
1999-08-26,523.0926491081815
1999-08-27,521.325094444598
1999-08-30,518.5439739247889
1999-08-31,516.3414909840614
1999-09-01,517.4496204446046
1999-09-02,516.288546769818
1999-09-03,514.0764444986268
1999-09-06,519.6879539573979
1999-09-07,519.2210108290766
1999-09-08,517.3781424767683
1999-09-09,525.5359235823715
1999-09-10,528.6301867362573
1999-09-13,533.6544810470365
1999-09-14,528.4115444560686
1999-09-15,519.0708774518383
1999-09-16,510.4530824790711
1999-09-17,512.5416577707579
1999-09-20,511.37777154474554
1999-09-21,513.4648310480416
1999-09-22,508.02568306941066
1999-09-23,507.1349520688543
1999-09-24,503.4657118721697
1999-09-27,496.2666525916887
1999-09-28,496.37776418595155
1999-09-29,492.88071325499516
1999-09-30,490.5216876047795
1999-10-01,496.92625284734146
1999-10-04,493.8889856027761
1999-10-05,496.92545674067946
1999-10-06,501.5052040554458
1999-10-07,506.3581580360155
1999-10-08,502.37972180409366
1999-10-11,503.77733281099574
1999-10-12,507.57309273265014
1999-10-13,501.41822863326723
1999-10-14,501.0128486633519
1999-10-15,496.48319212590735
1999-10-18,484.2803886731946
1999-10-19,481.1320487021432
1999-10-20,490.62783115097636
1999-10-21,493.4544075926093
1999-10-22,496.91635383123366
1999-10-25,499.081377765024
1999-10-26,496.97127142694626
1999-10-27,492.6127047305016
1999-10-28,499.8806578946208
1999-10-29,509.03135939148007
1999-11-01,516.3998474825723
1999-11-02,517.0723121756755
1999-11-03,517.9696751701383
1999-11-04,523.1263961987738
1999-11-05,522.0899732509292
1999-11-08,517.8633003342983
1999-11-09,522.832112094354
1999-11-10,529.3665643646157
1999-11-11,536.9507676303167
1999-11-12,546.8897405113248
1999-11-15,553.7363687004165
1999-11-16,560.435604781864
1999-11-17,558.2409760757081
1999-11-18,560.1425508286899
1999-11-19,568.7171667978903
1999-11-22,566.1137209975801
1999-11-23,566.5961286103975
1999-11-24,560.0642865893851
1999-11-25,560.5999773081628
1999-11-26,558.7872189242464
1999-11-29,564.7649225234651
1999-11-30,570.9786426914618
1999-12-01,571.1137412492673
1999-12-02,568.1685071368196
1999-12-03,572.5292764367123
1999-12-06,586.7898412181432
1999-12-07,591.6671320237716
1999-12-08,592.7209828858195
1999-12-09,597.7427975038651
1999-12-10,598.8338634894445
1999-12-13,602.7949830223905
1999-12-14,597.8189434112593
1999-12-15,588.5693926167024
1999-12-16,586.607159916239
1999-12-17,591.7091910970146
1999-12-20,597.5154733042176
1999-12-21,601.1343779191436
1999-12-22,610.7161025744432
1999-12-23,620.4329563089077
1999-12-24,627.8779956392337
1999-12-27,637.025132681598
1999-12-28,640.1639944279354
1999-12-29,637.8565785727142
1999-12-30,644.136828732681
1999-12-31,644.1443954238408
2000-01-03,655.825345393628
2000-01-04,657.4359785604363
2000-01-05,622.2935211892142
2000-01-06,607.9029046052008
2000-01-07,605.8589460291671
2000-01-10,626.4202426605135
2000-01-11,627.4802859822463
2000-01-12,620.0395714423817
2000-01-13,620.7137837901159
2000-01-14,621.5395377735281
2000-01-17,629.9654477110855
2000-01-18,634.2339045471225
2000-01-19,616.6602964526575
2000-01-20,623.4614611811993
2000-01-21,617.573638137311
2000-01-24,616.0961248426077
2000-01-25,607.235934870734
2000-01-26,610.1415547589057
2000-01-27,618.0481916629403
2000-01-28,622.0534140105458
2000-01-31,618.5633027806695
2000-02-01,617.9039615362559
2000-02-02,623.874917185613
2000-02-03,630.3331252321238
2000-02-04,629.6650713111961
2000-02-07,639.6213437718891
2000-02-08,638.3391589117036
2000-02-09,654.7425423988067
2000-02-10,662.5420813638161
2000-02-11,676.2456273686869
2000-02-14,659.7912264649275
2000-02-15,646.8400211827764
2000-02-16,649.7845986675641
2000-02-17,651.4996252543624
2000-02-18,640.8638185145966
2000-02-21,624.6059937715387
2000-02-22,617.9554386145329
2000-02-23,618.5998317573382
2000-02-24,622.2158763449153
2000-02-25,623.5159275475294
2000-02-28,609.227336627295
2000-02-29,612.5410469712286
2000-03-01,613.7717469980292
2000-03-02,630.9242740521375
2000-03-03,636.1938149961912
2000-03-06,643.6345659109184
2000-03-07,648.5017780484351
2000-03-08,650.9056140041889
2000-03-09,647.7487945648664
2000-03-10,653.7865048288328
2000-03-13,636.3114773268544
2000-03-14,629.0604388758211
2000-03-15,616.1459336112442
2000-03-16,614.1327071684238
2000-03-17,616.9399544181254
2000-03-20,610.9890199950705
2000-03-21,620.4966981765452
2000-03-22,629.7909031906588
2000-03-23,636.0935949530746
2000-03-24,641.8804670265114
2000-03-27,650.4924014292048
2000-03-28,654.5661948529395
2000-03-29,655.6401097716931
2000-03-30,645.0341758363971
2000-03-31,630.6877642366298
2000-04-03,624.5018523335141
2000-04-04,613.7435320241525
2000-04-05,605.0072451929647
2000-04-06,602.3353828575698
2000-04-07,616.1688581035402
2000-04-10,628.2693703737493
2000-04-11,617.4950690465575
2000-04-12,610.6484386306167
2000-04-13,601.0318944934098
2000-04-14,587.4831436354611
2000-04-17,534.9409322001321
2000-04-18,552.8074743510228
2000-04-19,556.6252652423708
2000-04-20,558.2833415193239
2000-04-21,559.669677931315
2000-04-24,552.5479217835142
2000-04-25,551.2036167932495
2000-04-26,546.0839077150778
2000-04-27,543.520744889869
2000-04-28,554.100174686139
2000-05-01,552.4439506849731
2000-05-02,559.9323512923293
2000-05-03,553.0609436876414
2000-05-04,544.7173561956805
2000-05-05,548.9227476015014
2000-05-08,544.0578310846433
2000-05-09,535.6178422584358
2000-05-10,528.1026061527288
2000-05-11,519.9348106177979
2000-05-12,527.1596949165859
2000-05-15,520.2472016116427
2000-05-16,532.8742414231431
2000-05-17,530.0849244804042
2000-05-18,524.0863294070135
2000-05-19,528.525788551619
2000-05-22,510.4469800598833
2000-05-23,505.7073300784805
2000-05-24,494.58936589192245
2000-05-25,496.95261034140253
2000-05-26,489.407297158165
2000-05-29,494.1505726572674
2000-05-30,503.1081097874684
2000-05-31,521.7909085810095
2000-06-01,524.6101104661557
2000-06-02,536.9592017338024
2000-06-05,546.2979760419378
2000-06-06,547.3607178469116
2000-06-07,550.9563253711451
2000-06-08,548.6608960726674
2000-06-09,556.7291086684207
2000-06-12,556.66054868516
2000-06-13,547.5003352213763
2000-06-14,551.613314886447
2000-06-15,546.7528847791718
