Date,MEXICO IMI HIGH DIVIDEND YIELD
1999-08-04,1448.8231954342832
1999-08-05,1442.830399139596
1999-08-06,1414.4155167672689
1999-08-09,1445.0899531884602
1999-08-10,1434.6353320736966
1999-08-11,1480.2105544117244
1999-08-12,1493.2263653561738
1999-08-13,1542.3734298235124
1999-08-16,1537.270653379497
1999-08-17,1556.5924853656595
1999-08-18,1514.157950515691
1999-08-19,1490.6634440916841
1999-08-20,1473.3983816098416
1999-08-23,1517.644836762977
1999-08-24,1536.1620164567107
1999-08-25,1573.995828909192
1999-08-26,1563.7471032420485
1999-08-27,1529.6205902414565
1999-08-30,1517.6942159507005
1999-08-31,1481.030202982009
1999-09-01,1470.3396744320953
1999-09-02,1453.1043183908519
1999-09-03,1463.2364181231023
1999-09-06,1469.2719761880228
1999-09-07,1442.8655132531142
1999-09-08,1426.3590907220796
1999-09-09,1426.339605852909
1999-09-10,1481.7093591501957
1999-09-13,1498.9588164155073
1999-09-14,1485.5528240450326
1999-09-15,1503.0207432167817
1999-09-16,1494.9472464206801
1999-09-17,1513.5310733798194
1999-09-20,1542.6171951625404
1999-09-21,1513.1030988893367
1999-09-22,1523.130678332214
1999-09-23,1527.7870522115418
1999-09-24,1518.5362384046164
1999-09-27,1552.5677423675056
1999-09-28,1557.0493674069808
1999-09-29,1538.1768056859141
1999-09-30,1529.4614031140939
1999-10-01,1498.3842428921632
1999-10-04,1493.845218745381
1999-10-05,1489.6588291813136
1999-10-06,1508.843129645189
1999-10-07,1509.7314434243387
1999-10-08,1549.0712346205733
1999-10-11,1563.3668531626522
1999-10-12,1505.6093280704827
1999-10-13,1454.0329333445825
1999-10-14,1414.9377276382072
1999-10-15,1333.7175786005168
1999-10-18,1340.0538887035318
1999-10-19,1391.6270525905213
1999-10-20,1417.8444480365515
1999-10-21,1407.9235960097665
1999-10-22,1433.5041812230309
1999-10-25,1427.6178901398187
1999-10-26,1432.1198898098191
1999-10-27,1441.0699532318158
1999-10-28,1486.0660055552041
1999-10-29,1529.7331427259426
1999-11-01,1538.262320460733
1999-11-02,1542.111785628457
1999-11-03,1632.4926810821019
1999-11-04,1631.8510427319875
1999-11-05,1656.8261068207555
1999-11-08,1690.5244739563489
1999-11-09,1663.6589178424501
1999-11-10,1684.890677429653
1999-11-11,1714.633366871613
1999-11-12,1723.816190589542
1999-11-15,1751.6024309016163
1999-11-16,1753.4018609998777
1999-11-17,1746.3070477465765
1999-11-18,1777.103297754183
1999-11-19,1783.8413778196154
1999-11-22,1731.3723149326597
1999-11-23,1733.981925684532
1999-11-24,1782.0906817183627
1999-11-25,1818.7335329022887
1999-11-26,1823.206818068664
1999-11-29,1810.251254397279
1999-11-30,1773.7648682161523
1999-12-01,1767.0321324295066
1999-12-02,1782.3223377909183
1999-12-03,1824.0903132592455
1999-12-06,1795.9771918345805
1999-12-07,1784.1736068759533
1999-12-08,1804.6429247424485
1999-12-09,1805.7409134679174
1999-12-10,1814.3167506901218
1999-12-13,1806.5300833630379
1999-12-14,1795.7955070744022
1999-12-15,1828.9876527548204
1999-12-16,1812.4188394658097
1999-12-17,1851.4946524445993
1999-12-20,1853.4307243404542
1999-12-21,1871.5480909847256
1999-12-22,1861.306395384834
1999-12-23,1856.6433885134772
1999-12-24,1856.3321976060265
1999-12-27,1845.367771080778
1999-12-28,1868.277321522322
1999-12-29,1870.5323253959525
1999-12-30,1887.98239777733
1999-12-31,1887.98239777733
2000-01-03,1865.5610607460187
2000-01-04,1710.6661703800962
2000-01-05,1716.1676194294482
2000-01-06,1673.4129382862882
2000-01-07,1776.3887436065686
2000-01-10,1827.9885869485215
2000-01-11,1777.068023771111
2000-01-12,1770.9201114093107
2000-01-13,1786.692553222527
2000-01-14,1864.0497503881086
2000-01-17,1890.8976985980512
2000-01-18,1854.8639148505256
2000-01-19,1823.5756700307961
2000-01-20,1770.7885440195232
2000-01-21,1742.464431528206
2000-01-24,1725.6381616845727
2000-01-25,1729.4430235470604
2000-01-26,1750.6860014973809
2000-01-27,1741.2472866285138
2000-01-28,1708.7690917846405
2000-01-31,1719.3073314065268
2000-02-01,1751.0028999635833
2000-02-02,1755.9689723655008
2000-02-03,1760.602154319825
2000-02-04,1763.143160133335
2000-02-07,1803.5843443381964
2000-02-08,1793.302746731233
2000-02-09,1746.8218023926013
2000-02-10,1739.1748869310065
2000-02-11,1714.9561674446247
2000-02-14,1743.9447116292265
2000-02-15,1740.4004468331298
2000-02-16,1726.6803675323538
2000-02-17,1719.1224772779988
2000-02-18,1683.4549451580342
2000-02-21,1674.5218248161673
2000-02-22,1620.3358148248374
2000-02-23,1665.1862983722538
2000-02-24,1682.7831482093054
2000-02-25,1677.777985504097
2000-02-28,1689.4001600013682
2000-02-29,1703.150676798053
2000-03-01,1687.8280852740963
2000-03-02,1773.6620802284606
2000-03-03,1805.199262519545
2000-03-06,1782.779914913483
2000-03-07,1822.4861154263458
2000-03-08,1911.2595353439776
2000-03-09,1893.7158282298144
2000-03-10,1869.9737710001914
2000-03-13,1846.012696118794
2000-03-14,1817.6356116088593
2000-03-15,1832.9774463880196
2000-03-16,1841.7519296030905
2000-03-17,1841.9967433111608
2000-03-20,1843.6859111353763
2000-03-21,1846.7045710918414
2000-03-22,1847.7236067018548
2000-03-23,1860.4645941358644
2000-03-24,1843.3977458881775
2000-03-27,1844.4739776725658
2000-03-28,1822.6416288357725
2000-03-29,1842.2007181278336
2000-03-30,1795.2406384249953
2000-03-31,1788.812001069786
2000-04-03,1802.2692860915374
2000-04-04,1768.8338054073686
2000-04-05,1760.795301584613
2000-04-06,1801.0367041711156
2000-04-07,1806.9569066741426
2000-04-10,1746.734472190643
2000-04-11,1712.7738362341718
2000-04-12,1694.0638754379647
2000-04-13,1672.8780522181007
2000-04-14,1600.3780678862433
2000-04-17,1601.8824889566497
2000-04-18,1666.004776480418
2000-04-19,1640.5473180290971
2000-04-20,1647.2771848606853
2000-04-21,1647.2771848606853
2000-04-24,1662.2292210647272
2000-04-25,1764.3494291532966
2000-04-26,1740.9711246383647
2000-04-27,1749.1359416464168
2000-04-28,1719.4470920835547
2000-05-01,1738.4464084838148
2000-05-02,1729.5253949355265
2000-05-03,1731.576782906006
2000-05-04,1741.6087310429882
2000-05-05,1731.6100529312953
2000-05-08,1705.586490198924
2000-05-09,1651.445166270278
2000-05-10,1608.1472815835266
2000-05-11,1619.3693232283858
2000-05-12,1658.847679333196
2000-05-15,1660.5289229008906
2000-05-16,1684.018955044051
2000-05-17,1675.0343215158114
2000-05-18,1657.3245280877286
2000-05-19,1628.859303355509
2000-05-22,1581.1111689740026
2000-05-23,1568.1300787199934
2000-05-24,1607.8514604156892
2000-05-25,1576.2408797667804
2000-05-26,1544.3804971658933
2000-05-29,1547.4782301668333
2000-05-30,1582.1559212194402
2000-05-31,1583.8036738719438
2000-06-01,1584.4828059307076
2000-06-02,1614.9203870539982
2000-06-05,1586.9500863650255
2000-06-06,1493.0637921357043
2000-06-07,1493.300972465894
2000-06-08,1502.1179221812397
2000-06-09,1507.5732669316556
2000-06-12,1527.454963049821
2000-06-13,1535.8295654596814
2000-06-14,1567.0861001729315
2000-06-15,1538.8847079548734
2000-06-16,1502.7374156807452
2000-06-19,1505.311118949784
2000-06-20,1494.2510264448226
2000-06-21,1533.92384130302
2000-06-22,1520.6272237615253
2000-06-23,1507.4272615787809
2000-06-26,1520.2235630594112
2000-06-27,1522.289428025776
2000-06-28,1520.184803257488
2000-06-29,1520.8622822505674
2000-06-30,1566.985775993587
2000-07-03,1680.3802343022594
2000-07-04,1736.8286878893075
2000-07-05,1690.061534693254
2000-07-06,1683.684018987226
2000-07-07,1720.7581973174804
2000-07-10,1725.3375445183012
2000-07-11,1720.8110342255077
2000-07-12,1744.1438965478517
2000-07-13,1764.2912869746642
2000-07-14,1772.4339636855616
2000-07-17,1779.5088669788718
2000-07-18,1780.6920125738359
2000-07-19,1732.4241683953474
2000-07-20,1732.3646564072344
2000-07-21,1701.9253077490112
2000-07-24,1690.7838583254936
2000-07-25,1695.7615881316442
2000-07-26,1680.4336791432052
2000-07-27,1653.9550693750782
2000-07-28,1647.3082149511463
2000-07-31,1672.0685080838787
2000-08-01,1676.3531159336333
2000-08-02,1689.5170588344263
2000-08-03,1699.753377373034
2000-08-04,1706.8474378815342
2000-08-07,1696.2640049053775
2000-08-08,1706.9597151054702
2000-08-09,1704.2275687155923
2000-08-10,1683.4962698647582
2000-08-11,1727.7916798382942
2000-08-14,1745.4898006961873
2000-08-15,1713.488796123442
2000-08-16,1722.5907073856222
2000-08-17,1737.4125788519843
2000-08-18,1726.4987954362466
2000-08-21,1695.0755657677344
2000-08-22,1705.7914694990427
2000-08-23,1706.5027964158312
2000-08-24,1680.3352248271794
2000-08-25,1649.2757752394184
2000-08-28,1670.7646880540972
2000-08-29,1678.8884754650435
2000-08-30,1730.2502463027463
2000-08-31,1756.4816887780694
2000-09-01,1721.3288813552833
2000-09-04,1725.172260470941
2000-09-05,1755.6875974808038
2000-09-06,1742.872003982202
2000-09-07,1740.871019451765
2000-09-08,1752.7483294527976
2000-09-11,1777.038728394975
2000-09-12,1800.4402652889778
2000-09-13,1797.0456442815755
2000-09-14,1808.6506517838634
2000-09-15,1784.2507544514133
2000-09-18,1746.2072287397748
2000-09-19,1732.1982457125896
2000-09-20,1736.1246082530924
2000-09-21,1697.1296290069924
2000-09-22,1649.6652964727296
2000-09-25,1678.1272504858412
2000-09-26,1659.2480585506255
2000-09-27,1650.3711901503336
2000-09-28,1641.620376754521
2000-09-29,1607.227184465326
2000-10-02,1603.1386657834632
2000-10-03,1614.954273425478
2000-10-04,1627.140769951896
2000-10-05,1642.7347707269196
2000-10-06,1612.0044227087417
2000-10-09,1598.6740738254796
2000-10-10,1579.1793139371127
2000-10-11,1521.6259334762667
2000-10-12,1538.7335362724248
2000-10-13,1547.97933348078
2000-10-16,1572.0332036577745
2000-10-17,1565.5572407661955
2000-10-18,1559.4050936774781
2000-10-19,1597.9651416681138
2000-10-20,1579.6982689516906
2000-10-23,1569.7888187040844
2000-10-24,1585.4837091948145
2000-10-25,1559.8237500277958
2000-10-26,1584.8340935924346
2000-10-27,1592.6421143874666
2000-10-30,1598.6696994584975
2000-10-31,1616.5395771981916
2000-11-01,1610.5125227742706
2000-11-02,1605.412242615687
2000-11-03,1574.5463041763276
2000-11-06,1569.1277899977867
2000-11-07,1597.7040539870416
2000-11-08,1610.8218920466213
2000-11-09,1596.2668505620447
2000-11-10,1573.291517301518
2000-11-13,1553.558386068783
2000-11-14,1586.8820290560657
2000-11-15,1612.3264434203957
2000-11-16,1612.4949368726932
2000-11-17,1643.0301119384628
2000-11-20,1657.0945585257268
2000-11-21,1648.9011119359966
2000-11-22,1631.563071664037
2000-11-23,1639.0216690262737
2000-11-24,1655.2225410656183
2000-11-27,1621.5295075458166
2000-11-28,1582.7852494265942
2000-11-29,1565.5641072782382
2000-11-30,1499.9690987846732
2000-12-01,1493.4581542150984
2000-12-04,1429.3980871520514
2000-12-05,1477.3264818274981
2000-12-06,1471.2013167563837
2000-12-07,1452.7366279959817
2000-12-08,1458.433107726031
2000-12-11,1480.4696848982305
2000-12-12,1475.9505727443195
2000-12-13,1468.3060752230913
2000-12-14,1455.1519112244232
2000-12-15,1408.992624602235
2000-12-18,1401.4360901326145
2000-12-19,1398.4460539583108
2000-12-20,1314.124996204336
2000-12-21,1307.1047449950206
2000-12-22,1316.635122946755
2000-12-25,1316.635122946755
2000-12-26,1320.7958034297226
2000-12-27,1317.7355975079138
2000-12-28,1333.324131435455
2000-12-29,1328.9844814295052
2001-01-01,1328.9844814295052
2001-01-02,1296.5143523776294
2001-01-03,1318.9875540075989
2001-01-04,1369.00930527962
2001-01-05,1330.6408781229445
2001-01-08,1345.1396145659162
2001-01-09,1350.6070037109757
2001-01-10,1328.5729191781343
2001-01-11,1330.1123260724062
2001-01-12,1336.6038915004688
2001-01-15,1337.7933861670783
2001-01-16,1335.4578470087874
2001-01-17,1380.121203518467
2001-01-18,1368.5846134016142
2001-01-19,1398.3672021528835
2001-01-22,1399.3145432955503
2001-01-23,1427.6527734789884
2001-01-24,1462.9302035381565
2001-01-25,1456.5707662990558
2001-01-26,1475.4090664960484
2001-01-29,1486.9434932567956
2001-01-30,1499.9415101129116
2001-01-31,1499.4600326373638
2001-02-01,1483.5482189833847
2001-02-02,1480.08501009778
2001-02-05,1466.1571643267735
2001-02-06,1478.9757618855099
2001-02-07,1459.3019502888508
2001-02-08,1482.8783583742493
2001-02-09,1469.600115638983
2001-02-12,1475.188328921764
2001-02-13,1491.5062878925955
2001-02-14,1496.3732508051594
2001-02-15,1543.0087557988174
2001-02-16,1507.029499632145
2001-02-19,1499.175111223202
2001-02-20,1503.8396929261357
2001-02-21,1457.431457919907
2001-02-22,1480.5291467754873
2001-02-23,1479.1966358124355
2001-02-26,1504.256811173094
2001-02-27,1489.991963429659
2001-02-28,1488.8270024266483
2001-03-01,1479.6643169331019
2001-03-02,1492.9476256219637
2001-03-05,1526.2731101865115
2001-03-06,1540.0732063097132
2001-03-07,1562.3576586437805
2001-03-08,1565.0658341667179
2001-03-09,1555.0516964122214
2001-03-12,1517.2237391567814
2001-03-13,1541.4332952999782
2001-03-14,1522.4514496652707
2001-03-15,1527.671776217419
2001-03-16,1546.2959172774001
2001-03-19,1574.8851364898578
2001-03-20,1559.6451316952284
2001-03-21,1571.8323789276808
2001-03-22,1544.4708569957966
2001-03-23,1508.4235061477957
2001-03-26,1538.2583131887332
2001-03-27,1557.0475000289273
2001-03-28,1553.2467809935683
2001-03-29,1573.3951381519382
2001-03-30,1606.0312100734338
2001-04-02,1613.5197999587185
2001-04-03,1571.9246949634626
2001-04-04,1543.0267691525169
2001-04-05,1582.0034590935816
2001-04-06,1561.5595566283694
2001-04-09,1569.4778690059084
2001-04-10,1624.8791795184648
2001-04-11,1649.0206026751673
2001-04-12,1627.5257331245223
2001-04-13,1627.5257331245223
2001-04-16,1627.244690798669
2001-04-17,1646.5806374838228
2001-04-18,1722.5468072831125
2001-04-19,1652.4644763927174
2001-04-20,1629.4203453657788
2001-04-23,1594.795039976809
2001-04-24,1607.2384130448002
2001-04-25,1608.6550905019371
2001-04-26,1639.5952662997818
2001-04-27,1637.5430952756208
2001-04-30,1674.4731324922086
2001-05-01,1664.629066725553
2001-05-02,1680.0214225423194
2001-05-03,1666.9538316368769
2001-05-04,1678.865380931033
2001-05-07,1662.4236813423547
2001-05-08,1664.49152766429
2001-05-09,1688.1714451736304
2001-05-10,1704.6462215361976
2001-05-11,1713.1045396453505
2001-05-14,1704.6709577824975
2001-05-15,1695.0437763512452
2001-05-16,1702.0078739350054
2001-05-17,1769.0453028706136
2001-05-18,1793.9215349287447
2001-05-21,1811.1627791457163
2001-05-22,1862.9245159984487
2001-05-23,1901.4049698580636
2001-05-24,1883.7063190155197
2001-05-25,1888.9906207157828
2001-05-28,1891.0768178027183
2001-05-29,1900.3565438018984
2001-05-30,1869.3632765885827
2001-05-31,1894.9246156149272
2001-06-01,1884.346465823632
2001-06-04,1901.7750329284418
2001-06-05,1888.2274459853343
2001-06-06,1915.736517072028
2001-06-07,1914.3453678768096
2001-06-08,1925.9720754101402
2001-06-11,1943.7148920827462
2001-06-12,1923.201408666406
2001-06-13,1910.0442094320313
2001-06-14,1901.0539230983877
2001-06-15,1855.151644051222
2001-06-18,1848.545689809036
2001-06-19,1835.0603841439822
2001-06-20,1863.6701130380357
2001-06-21,1890.9961773225493
2001-06-22,1876.9692982418676
2001-06-25,1860.3725406724554
2001-06-26,1867.9355702942617
2001-06-27,1882.5031004801144
2001-06-28,1905.725848966815
2001-06-29,1919.3888002083193
2001-07-02,1961.5755710926746
2001-07-03,1980.7619103216946
2001-07-04,1983.0577947698291
2001-07-05,1999.3311333106262
2001-07-06,1948.1336388509767
2001-07-09,1937.8127925900822
2001-07-10,1929.541612129521
2001-07-11,1844.354218874278
2001-07-12,1854.9059380908577
2001-07-13,1851.5762569291032
2001-07-16,1839.695049869883
2001-07-17,1857.8584098921767
2001-07-18,1831.5299207317864
2001-07-19,1856.1371529621492
2001-07-20,1839.0591053872217
2001-07-23,1860.450020458396
2001-07-24,1837.3243808975085
2001-07-25,1824.3468073784675
2001-07-26,1859.2990104708074
2001-07-27,1864.2479163638336
2001-07-30,1868.3581062704825
2001-07-31,1854.3817667357532
2001-08-01,1858.8640672417619
2001-08-02,1856.0681128777442
2001-08-03,1848.3957878345407
2001-08-06,1860.5087057202813
2001-08-07,1869.4841953487419
2001-08-08,1885.5128624040967
2001-08-09,1862.7582629128367
2001-08-10,1844.6103217753068
2001-08-13,1848.662280038957
2001-08-14,1843.1105024629603
2001-08-15,1805.1990459552974
2001-08-16,1796.114772040931
2001-08-17,1748.8658172777282
2001-08-20,1760.629486962251
2001-08-21,1763.3900758636626
2001-08-22,1769.3165256268335
2001-08-23,1770.2588309010564
2001-08-24,1789.9381667782998
2001-08-27,1803.9024040996164
2001-08-28,1783.5138190547048
2001-08-29,1778.3204509448228
2001-08-30,1786.3543939598496
2001-08-31,1790.4975131596384
2001-09-03,1783.1600263065845
2001-09-04,1810.52729679935
2001-09-05,1787.557323264214
2001-09-06,1741.3467038422746
2001-09-07,1707.7304114717772
2001-09-10,1716.3445080764589
2001-09-11,1619.5435278201937
2001-09-12,1627.818891585695
2001-09-13,1620.6712113537797
2001-09-14,1596.3217435846664
2001-09-17,1536.6420718862805
2001-09-18,1539.3348382736299
2001-09-19,1516.5123893788896
2001-09-20,1452.472561619406
2001-09-21,1453.108919594588
2001-09-24,1502.7724043970939
2001-09-25,1491.1798889066754
2001-09-26,1493.8006027996992
2001-09-27,1469.5460936898355
2001-09-28,1500.435989501477
2001-10-01,1492.7622250351128
2001-10-02,1512.8308171152305
2001-10-03,1512.1361704379535
2001-10-04,1551.3091944492994
2001-10-05,1530.4786922859512
2001-10-08,1541.5687331395775
2001-10-09,1551.9750129698007
2001-10-10,1590.0614492551113
2001-10-11,1623.138049619419
2001-10-12,1574.0527476162395
2001-10-15,1559.922047134471
2001-10-16,1580.8853840370548
2001-10-17,1579.8552953529402
2001-10-18,1587.7366307561535
2001-10-19,1611.8334670674128
2001-10-22,1614.7885200468672
2001-10-23,1618.3838381175713
2001-10-24,1644.040548168162
2001-10-25,1636.4904314209823
2001-10-26,1623.659762616663
2001-10-29,1588.5912845126932
2001-10-30,1558.3986935891126
2001-10-31,1579.2923464752673
2001-11-01,1571.4919378758873
2001-11-02,1580.817803253526
2001-11-05,1607.0078202049206
2001-11-06,1600.0715533530108
2001-11-07,1587.9117756908697
2001-11-08,1598.5902278535652
2001-11-09,1589.1463919401876
2001-11-12,1571.531099698197
2001-11-13,1600.4922107704722
2001-11-14,1613.1121438572402
2001-11-15,1622.1423173908752
2001-11-16,1595.8678406481367
2001-11-19,1607.9819011547902
2001-11-20,1607.9774275595896
2001-11-21,1634.5335949256776
2001-11-22,1628.6163941666362
2001-11-23,1654.8491946412428
2001-11-26,1655.6421029647736
2001-11-27,1657.1949116862645
2001-11-28,1637.1398306431174
2001-11-29,1636.4793530436248
2001-11-30,1621.054930138486
2001-12-03,1640.18870384211
2001-12-04,1646.812644319947
2001-12-05,1677.7445404960288
2001-12-06,1673.9503389280283
2001-12-07,1681.604266191781
2001-12-10,1689.8302590329272
2001-12-11,1684.7619320755352
2001-12-12,1681.8614565508553
2001-12-13,1672.7720105269843
2001-12-14,1687.258150507944
2001-12-17,1695.4361305005693
2001-12-18,1699.7028253070985
2001-12-19,1702.2692032512691
2001-12-20,1684.7397923496292
2001-12-21,1743.537098922909
2001-12-24,1775.457200193507
2001-12-25,1775.457200193507
2001-12-26,1769.9699062829707
2001-12-27,1748.272944968229
2001-12-28,1764.4281409371772
2001-12-31,1740.03069512579
2002-01-01,1740.03069512579
2002-01-02,1724.52008450457
2002-01-03,1760.7772903262062
2002-01-04,1772.4137419520187
2002-01-07,1757.394774337805
2002-01-08,1774.3100040699271
2002-01-09,1745.2773165750725
2002-01-10,1719.0700131577241
2002-01-11,1722.359171543773
2002-01-14,1721.2222664415074
2002-01-15,1761.007831990697
2002-01-16,1769.5235954943023
2002-01-17,1799.483365147553
2002-01-18,1810.3000534439361
2002-01-21,1818.51434976923
2002-01-22,1813.3643995968769
2002-01-23,1851.6896331716812
2002-01-24,1848.6732833904825
2002-01-25,1889.2262817112933
2002-01-28,1908.417988075441
2002-01-29,1891.3120781004409
2002-01-30,1879.3953395584556
2002-01-31,1918.2429991813294
2002-02-01,1917.438434975556
2002-02-04,1888.3679373513332
2002-02-05,1885.4940516246822
2002-02-06,1883.1360952579487
2002-02-07,1867.544952645861
2002-02-08,1839.773403745908
2002-02-11,1820.293861081783
2002-02-12,1834.200081613333
2002-02-13,1861.8245097994459
2002-02-14,1872.4818243511747
2002-02-15,1858.4311443061454
2002-02-18,1868.3932036752042
2002-02-19,1841.5102051535491
2002-02-20,1846.5810115141005
2002-02-21,1849.0902545722377
2002-02-22,1821.0626470111322
2002-02-25,1849.2445818142062
2002-02-26,1865.3194312655776
2002-02-27,1902.152077804354
2002-02-28,1891.8803485580654
2002-03-01,1911.954227257248
2002-03-04,1947.505477922197
2002-03-05,1954.657366123619
2002-03-06,1974.9174552133081
2002-03-07,1966.7671091798393
2002-03-08,2013.4809281042997
2002-03-11,2017.1651586026824
2002-03-12,2032.9268855546422
2002-03-13,2006.0030312678311
2002-03-14,1984.0555060518202
2002-03-15,2011.1669857520312
2002-03-18,2054.0295200237993
2002-03-19,2091.583038195176
2002-03-20,2084.6313274104527
2002-03-21,2091.949244624085
2002-03-22,2101.879576276843
2002-03-25,2089.661953584036
2002-03-26,2082.2343789350944
2002-03-27,2093.1390180330955
2002-03-28,2094.7570917066973
2002-03-29,2094.7570917066973
2002-04-01,2106.441931453221
2002-04-02,2109.9743299665993
2002-04-03,2076.1425779482247
2002-04-04,2076.036685045959
2002-04-05,2113.478590718962
2002-04-08,2112.2754548278986
2002-04-09,2102.499490936968
2002-04-10,2149.9380732996096
2002-04-11,2116.197188816707
2002-04-12,2153.807789969215
2002-04-15,2131.1716821873515
2002-04-16,2143.6999804011784
2002-04-17,2139.8675424161515
2002-04-18,2114.5763834148884
2002-04-19,2115.1445245995515
2002-04-22,2092.4883452992426
2002-04-23,2078.3991574308307
2002-04-24,2088.774445797775
2002-04-25,2043.3667258541802
2002-04-26,2067.2482565369746
2002-04-29,2056.3043183720556
2002-04-30,2075.941048649371
2002-05-01,2049.664643737526
2002-05-02,2088.746540242982
2002-05-03,2051.650763071721
2002-05-06,2078.8969711641003
2002-05-07,2064.614734366885
2002-05-08,2106.620542479838
2002-05-09,2078.82500174728
2002-05-10,2052.9015517311004
2002-05-13,2057.982650277997
2002-05-14,2079.8396866419544
2002-05-15,2082.3969206274523
2002-05-16,2100.975752167066
2002-05-17,2074.4178927309217
2002-05-20,2066.15325151468
2002-05-21,2052.6535290752636
2002-05-22,2029.1374689417207
