Date,TAIWAN IMI HIGH DIVIDEND YIELD
2010-12-28,1342.8200622791821
2010-12-29,1337.5724334402353
2010-12-30,1336.803327215979
2010-12-31,1331.7141072404172
2011-01-03,1341.198815944295
2011-01-04,1343.588079385974
2011-01-05,1343.0150839346788
2011-01-06,1349.71989263949
2011-01-07,1341.3136566154865
2011-01-10,1360.2269581938876
2011-01-11,1377.4331994721865
2011-01-12,1377.466219183829
2011-01-13,1349.353451303658
2011-01-14,1346.0974090927923
2011-01-17,1346.3139750065338
2011-01-18,1345.497074833937
2011-01-19,1344.6713967300734
2011-01-20,1342.3298843532095
2011-01-21,1315.9352964200182
2011-01-24,1310.780896725379
2011-01-25,1313.0360305538402
2011-01-26,1312.8742489351375
2011-01-27,1315.4283519291705
2011-01-28,1327.2617743934193
2011-01-31,1317.8518096232804
2011-02-01,1310.2196151597682
2011-02-02,1308.6066284512654
2011-02-03,1325.6950284119669
2011-02-04,1333.2262750688742
2011-02-07,1334.30915840534
2011-02-08,1306.4239061733383
2011-02-09,1291.0571117772654
2011-02-10,1276.3367365727665
2011-02-11,1237.1649344733187
2011-02-14,1255.4926742947057
2011-02-15,1251.3915810955405
2011-02-16,1251.0266749984198
2011-02-17,1239.4301641775053
2011-02-18,1247.555419472084
2011-02-21,1245.718431131547
2011-02-22,1213.8952975380043
2011-02-23,1193.9230748906996
2011-02-24,1184.8535760118486
2011-02-25,1201.107665467589
2011-02-28,1195.4986700706402
2011-03-01,1214.681528804952
2011-03-02,1199.7478158290996
2011-03-03,1212.944620655563
2011-03-04,1213.691664803327
2011-03-07,1202.545326463777
2011-03-08,1218.1251813979075
2011-03-09,1212.445331356675
2011-03-10,1208.1877701089527
2011-03-11,1189.3785386347483
2011-03-14,1169.3833196074004
2011-03-15,1129.5410885647846
2011-03-16,1147.187290386489
2011-03-17,1139.3942398850452
2011-03-18,1144.3891329670748
2011-03-21,1144.0790803230236
2011-03-22,1146.7172342729582
2011-03-23,1160.2091866306705
2011-03-24,1157.3186975379401
2011-03-25,1172.1110764668526
2011-03-28,1161.1217048114581
2011-03-29,1165.163285422219
2011-03-30,1165.8147282739758
2011-03-31,1165.6130704093187
2011-04-01,1175.4778570093135
2011-04-04,1168.1695714815237
2011-04-05,1170.5131469276187
2011-04-06,1185.2115853808755
2011-04-07,1191.0440652875207
2011-04-08,1184.4574529597924
2011-04-11,1177.744291876481
2011-04-12,1153.7616784344266
2011-04-13,1161.115386973791
2011-04-14,1164.7588328341128
2011-04-15,1161.2882313291805
2011-04-18,1170.3841037490024
2011-04-19,1150.6287225839985
2011-04-20,1156.6450360174829
2011-04-21,1167.6640683479234
2011-04-22,1170.5492925592193
2011-04-25,1163.754158003465
2011-04-26,1163.6690563547825
2011-04-27,1179.7753116105084
2011-04-28,1177.9583214303352
2011-04-29,1177.4381528607164
2011-05-02,1173.0498899265747
2011-05-03,1189.4634762252563
2011-05-04,1188.0137722339462
2011-05-05,1216.1369349757276
2011-05-06,1218.6191579109804
2011-05-09,1253.179570129146
2011-05-10,1240.6602607567477
2011-05-11,1253.2890835475855
2011-05-12,1259.0357295455644
2011-05-13,1259.4283999866032
2011-05-16,1241.7611137393765
2011-05-17,1239.7071019568862
2011-05-18,1239.9329215213734
2011-05-19,1233.1119961296577
2011-05-20,1234.4117984950221
2011-05-23,1229.8426414998937
2011-05-24,1229.7938928733217
2011-05-25,1226.7369479340084
2011-05-26,1233.4853159535319
2011-05-27,1234.3635968627011
2011-05-30,1247.7186316282068
2011-05-31,1263.9920096775595
2011-06-01,1271.675110339695
2011-06-02,1256.9827853550512
2011-06-03,1258.2001087301976
2011-06-06,1255.055254661263
2011-06-07,1251.2849260752585
2011-06-08,1255.421291408526
2011-06-09,1255.2287478900214
2011-06-10,1249.1105834315704
2011-06-13,1237.1151452427212
2011-06-14,1241.096889525364
2011-06-15,1267.649860045989
2011-06-16,1254.17885398377
2011-06-17,1234.8105851268704
2011-06-20,1224.219258595608
2011-06-21,1235.270320061829
2011-06-22,1240.2598523107233
2011-06-23,1254.713639669056
2011-06-24,1247.0701316304658
2011-06-27,1230.1308686144428
2011-06-28,1222.3300189542701
2011-06-29,1238.2019586324825
2011-06-30,1246.7967295787387
2011-07-01,1257.2095075997383
2011-07-04,1260.8813201605105
2011-07-05,1258.5387229810806
2011-07-06,1279.027899781597
2011-07-07,1268.3444364435268
2011-07-08,1277.5011482216044
2011-07-11,1278.7769221259077
2011-07-12,1254.4453196848556
2011-07-13,1234.70124914611
2011-07-14,1237.39278722248
2011-07-15,1255.3280896886683
2011-07-18,1257.0196474848956
2011-07-19,1244.443380992627
2011-07-20,1273.8320924124835
2011-07-21,1255.1974102427591
2011-07-22,1261.2072191935736
2011-07-25,1252.7676479670438
2011-07-26,1258.8428800518018
2011-07-27,1270.2328601852432
2011-07-28,1272.5281781030365
2011-07-29,1247.855321967776
2011-08-01,1280.9249149032419
2011-08-02,1272.7177221218685
2011-08-03,1242.8964554237884
2011-08-04,1233.5249172186127
2011-08-05,1164.8362165982771
2011-08-08,1119.6646240466332
2011-08-09,1114.128954072054
2011-08-10,1153.904392183367
2011-08-11,1146.2361186848918
2011-08-12,1140.424029395119
2011-08-15,1154.4550925137698
2011-08-16,1155.7266351901917
2011-08-17,1141.3856927163351
2011-08-18,1135.1536693753947
2011-08-19,1094.0169155939398
2011-08-22,1099.891423461327
2011-08-23,1134.3481897856204
2011-08-24,1128.6933316047152
2011-08-25,1127.1531775541573
2011-08-26,1128.3634651154468
2011-08-29,1132.1223008316115
2011-08-30,1150.254042200878
2011-08-31,1164.2810862426302
2011-09-01,1175.6028310647914
2011-09-02,1175.0911200515607
2011-09-05,1155.5564457233545
2011-09-06,1134.7296415591115
2011-09-07,1162.9203170137837
2011-09-08,1168.7072858281679
2011-09-09,1195.6240968481868
2011-09-12,1204.672870276701
2011-09-13,1164.9117783717693
2011-09-14,1144.7503802855845
2011-09-15,1158.5288957561077
2011-09-16,1192.3956985485008
2011-09-19,1189.1058510568932
2011-09-20,1181.9318058944764
2011-09-21,1191.9884862319232
2011-09-22,1167.1155807386954
2011-09-23,1119.719807304674
2011-09-26,1090.3080267297084
2011-09-27,1119.4612864324745
2011-09-28,1133.0548974126293
2011-09-29,1130.5419599263505
2011-09-30,1159.8783830401703
2011-10-03,1136.9327418157307
2011-10-04,1135.928059611125
2011-10-05,1133.5127210229496
2011-10-06,1133.7454193709495
2011-10-07,1128.1589484647282
2011-10-10,1114.6920932029375
2011-10-11,1150.2740851705823
2011-10-12,1138.614238467412
2011-10-13,1158.3951206050715
2011-10-14,1139.3486581264426
2011-10-17,1167.359537574637
2011-10-18,1159.3050565933186
2011-10-19,1147.9616412363926
2011-10-20,1138.9207617923635
2011-10-21,1126.5425824907345
2011-10-24,1161.9925724487155
2011-10-25,1160.040813970364
2011-10-26,1169.8491738141104
2011-10-27,1139.6663246329836
2011-10-28,1144.5580684364484
2011-10-31,1157.1047101271731
2011-11-01,1178.2938024321768
2011-11-02,1169.827999461276
2011-11-03,1152.4834015586923
2011-11-04,1180.4591409417371
2011-11-07,1179.101556331735
2011-11-08,1173.2547518326965
2011-11-09,1191.653863481219
2011-11-10,1154.696071187303
2011-11-11,1151.8199683636217
2011-11-14,1182.7902343642206
2011-11-15,1186.425667079607
2011-11-16,1172.4322628567047
2011-11-17,1182.2036085237323
2011-11-18,1161.2213403037108
2011-11-21,1138.5430086026122
2011-11-22,1121.9398627121143
2011-11-23,1106.0383684637059
2011-11-24,1102.8052995927562
2011-11-25,1100.6305913074473
2011-11-28,1116.5041400194086
2011-11-29,1132.0928804844239
2011-11-30,1122.261587664758
2011-12-01,1167.6968883235688
2011-12-02,1163.5492312130293
2011-12-05,1146.6926318965673
2011-12-06,1131.1445112118695
2011-12-07,1138.9238846026478
2011-12-08,1135.3064536804643
2011-12-09,1121.4557230803914
2011-12-12,1141.8708769944035
2011-12-13,1148.8163556516063
2011-12-14,1169.1989889570987
2011-12-15,1143.0417701369397
2011-12-16,1145.2415950098984
2011-12-19,1129.8300672761973
2011-12-20,1132.585136209036
2011-12-21,1192.1371093276114
2011-12-22,1187.2339220697688
2011-12-23,1210.8019449043197
2011-12-26,1210.5922467201517
2011-12-27,1201.6329800286326
2011-12-28,1203.9198480207863
2011-12-29,1209.1492183261332
2011-12-30,1202.3089784465217
2012-01-02,1184.066690166861
2012-01-03,1194.3430036625157
2012-01-04,1215.8028308536423
2012-01-05,1236.9346762521577
2012-01-06,1247.8106530612076
2012-01-09,1233.3818459236927
2012-01-10,1242.5452917196326
2012-01-11,1261.0215900678174
2012-01-12,1256.4867757473532
2012-01-13,1273.0063151561667
2012-01-16,1261.9569972524926
2012-01-17,1274.0555575318726
2012-01-18,1271.4286284879188
2012-01-19,1265.5176663533755
2012-01-20,1261.5238182745686
2012-01-23,1249.195751528956
2012-01-24,1255.5954678323858
2012-01-25,1256.2729386979831
2012-01-26,1238.7517648550793
2012-01-27,1241.110034282537
2012-01-30,1275.791351524501
2012-01-31,1295.697788715484
2012-02-01,1296.0164937990135
2012-02-02,1333.663981786008
2012-02-03,1342.6725177982416
2012-02-06,1337.4500391161118
2012-02-07,1315.5835802565823
2012-02-08,1349.3421730760151
2012-02-09,1355.1116073108074
2012-02-10,1350.43200422698
2012-02-13,1358.3822160540026
2012-02-14,1366.090012432278
2012-02-15,1391.6115702467239
2012-02-16,1364.4725933227799
2012-02-17,1359.9259678076123
2012-02-20,1365.612296354595
2012-02-21,1365.4951544896328
2012-02-22,1390.2478342840302
2012-02-23,1373.716612335533
2012-02-24,1354.3480366146757
2012-02-27,1361.223412985695
2012-02-28,1358.3333420451734
2012-02-29,1398.0560890192492
2012-03-01,1399.7117961787196
2012-03-02,1420.8299580757987
2012-03-05,1394.6659455767112
2012-03-06,1398.8487943213004
2012-03-07,1392.7126027874824
2012-03-08,1382.5039569517928
2012-03-09,1408.5998087472353
2012-03-12,1386.7348172327468
2012-03-13,1406.1441856710496
2012-03-14,1428.8820404929606
2012-03-15,1419.7758161502384
2012-03-16,1400.0307409840689
2012-03-19,1392.1691671598278
2012-03-20,1383.2483842348486
2012-03-21,1385.4457002470817
2012-03-22,1395.6142320423426
2012-03-23,1385.6948761632168
2012-03-26,1361.375834399376
2012-03-27,1369.1154080337585
2012-03-28,1370.448009713281
2012-03-29,1339.6580623558634
2012-03-30,1349.8446102876524
2012-04-02,1340.9757395788408
2012-04-03,1316.8216839326617
2012-04-04,1339.0573235736822
2012-04-05,1333.5523098155934
2012-04-06,1348.1846559557314
2012-04-09,1323.4076479988532
2012-04-10,1326.8447326053147
2012-04-11,1323.1436624972584
2012-04-12,1318.0459703304325
2012-04-13,1350.0154891201764
2012-04-16,1339.1080114111692
2012-04-17,1301.0834647806382
2012-04-18,1309.524938450075
2012-04-19,1311.5437341080615
2012-04-20,1288.1896253688212
2012-04-23,1301.1366947988563
2012-04-24,1290.3260644308652
2012-04-25,1305.2343200491193
2012-04-26,1294.1752815005
2012-04-27,1278.8269002925933
2012-04-30,1299.3043595314587
2012-05-01,1300.3359433329767
2012-05-02,1351.264701125112
2012-05-03,1342.956633608247
2012-05-04,1360.445386033314
2012-05-07,1331.119521711703
2012-05-08,1341.748841064982
2012-05-09,1330.4140665478342
2012-05-10,1322.0186848106011
2012-05-11,1307.6524642937059
2012-05-14,1312.380365388554
2012-05-15,1329.861146600042
2012-05-16,1291.8092547799356
2012-05-17,1320.0183986256404
2012-05-18,1276.5657435045016
2012-05-21,1285.7183253155256
2012-05-22,1305.191873245192
2012-05-23,1294.9533020978427
2012-05-24,1287.415103898378
2012-05-25,1282.2283360276153
2012-05-28,1285.2236618723798
2012-05-29,1329.5201028648419
2012-05-30,1323.9757789781856
2012-05-31,1321.249111979285
2012-06-01,1287.0630599391793
2012-06-04,1233.1118484588374
2012-06-05,1253.05130757314
2012-06-06,1265.120988140568
2012-06-07,1263.1810306189273
2012-06-08,1256.7512244234351
2012-06-11,1270.7561428572437
2012-06-12,1266.4710024732944
2012-06-13,1261.9405998377824
2012-06-14,1254.1414252167951
2012-06-15,1276.5185654738796
2012-06-18,1300.116300598248
2012-06-19,1291.8675205956492
2012-06-20,1300.5415569709273
2012-06-21,1304.6298456286304
2012-06-22,1290.534835556946
2012-06-25,1287.8057499663637
2012-06-26,1284.9778047951272
2012-06-27,1295.2097751915787
2012-06-28,1295.4208870742532
2012-06-29,1291.6452867881608
2012-07-02,1308.6726462953877
2012-07-03,1318.2395616877857
2012-07-04,1336.5868941135284
2012-07-05,1348.4056492951108
2012-07-06,1352.4600094223356
2012-07-09,1343.2769954934324
2012-07-10,1339.818303398335
2012-07-11,1338.153075508818
2012-07-12,1320.2458191978435
2012-07-13,1305.6564879961302
2012-07-16,1310.7549188435353
2012-07-17,1332.298526304747
2012-07-18,1308.4566186038492
2012-07-19,1327.8141584555015
2012-07-20,1348.9076767048919
2012-07-23,1328.5743798380472
2012-07-24,1325.1533528801997
2012-07-25,1316.9119658259688
2012-07-26,1292.061960021543
2012-07-27,1311.7082584978011
2012-07-30,1335.1086990310473
2012-07-31,1348.2462951187383
2012-08-01,1359.73278171915
2012-08-02,1375.1086818372785
2012-08-03,1347.4980667183704
2012-08-06,1347.2209572121778
2012-08-07,1349.156160349109
2012-08-08,1363.9269283906972
2012-08-09,1386.0994461618727
2012-08-10,1390.6150111028264
2012-08-13,1387.0679511137207
2012-08-14,1396.8827361741046
2012-08-15,1397.4625664230025
2012-08-16,1394.4486937174283
2012-08-17,1399.4950847455466
2012-08-20,1391.6168338759585
2012-08-21,1389.0285126050858
2012-08-22,1388.8990084068162
2012-08-23,1382.6347204795477
2012-08-24,1383.433179208411
2012-08-27,1382.1630415640236
2012-08-28,1359.644311856276
2012-08-29,1372.9677240888818
2012-08-30,1373.375856362483
2012-08-31,1370.0533401854423
2012-09-03,1379.1345949754602
2012-09-04,1389.9438923090038
2012-09-05,1372.7241563194898
2012-09-06,1362.9526947690124
2012-09-07,1368.2572937074688
2012-09-10,1389.8437036293642
2012-09-11,1383.4902034412569
2012-09-12,1390.6595956190474
2012-09-13,1389.2809393664606
2012-09-14,1395.1122815703886
2012-09-17,1396.979005007563
2012-09-18,1400.3326337032856
2012-09-19,1412.265331405576
2012-09-20,1407.69608275212
2012-09-21,1412.862002357128
2012-09-24,1422.9781286662035
2012-09-25,1414.487611300936
2012-09-26,1415.026294439909
2012-09-27,1418.426858343809
2012-09-28,1418.341540307018
2012-10-01,1409.7278366673568
2012-10-02,1414.6485294017514
2012-10-03,1410.30191683292
2012-10-04,1389.1251629634162
2012-10-05,1383.801605341339
2012-10-08,1386.4574746403614
2012-10-09,1385.9366840318648
2012-10-10,1385.3458494961767
2012-10-11,1356.3656062450134
2012-10-12,1352.2729568542825
2012-10-15,1350.6910646765064
2012-10-16,1348.806200038264
2012-10-17,1340.8194367028732
2012-10-18,1339.3490257253072
2012-10-19,1341.6229253687877
2012-10-22,1332.5051151060593
2012-10-23,1340.223488708358
2012-10-24,1336.895127799938
2012-10-25,1333.3544071876368
2012-10-26,1308.419514090519
2012-10-29,1305.0562602459604
2012-10-30,1312.7124377140929
2012-10-31,1309.3789162874236
2012-11-01,1307.3418560428158
2012-11-02,1319.8533128972986
2012-11-05,1317.9768994670644
2012-11-06,1320.464541956671
2012-11-07,1335.1140656223608
2012-11-08,1334.350273681131
2012-11-09,1351.77175613608
2012-11-12,1343.1722609977492
2012-11-13,1319.4478423306857
2012-11-14,1311.8702981723868
2012-11-15,1299.0626740698942
2012-11-16,1298.2382460480299
2012-11-19,1289.880387689201
2012-11-20,1294.3727056086207
2012-11-21,1284.2687978419312
2012-11-22,1278.471370460259
2012-11-23,1304.659431152678
2012-11-26,1320.5086366057208
2012-11-27,1329.211276092429
2012-11-28,1326.4109831679039
2012-11-29,1335.3536592484725
2012-11-30,1346.2426425251635
2012-12-03,1337.6512360696759
2012-12-04,1336.3318673741057
2012-12-05,1348.023435413012
2012-12-06,1349.179784887484
2012-12-07,1356.077325977483
2012-12-10,1353.0075228006306
2012-12-11,1342.5648110450545
2012-12-12,1347.9732958038824
2012-12-13,1358.4246757584685
2012-12-14,1347.9315940309257
2012-12-17,1334.6578446475678
2012-12-18,1331.959424636583
2012-12-19,1326.5700080608667
2012-12-20,1318.7772617739756
2012-12-21,1312.694812862932
2012-12-24,1311.2677232554297
2012-12-25,1327.2828021295948
2012-12-26,1322.3003041509753
2012-12-27,1327.4339779665129
2012-12-28,1335.1756898253755
2012-12-31,1338.922769658775
2013-01-01,1338.922769658775
2013-01-02,1341.1038390906174
2013-01-03,1363.3564352290464
2013-01-04,1363.8099005098106
2013-01-07,1355.0040284506176
2013-01-08,1357.7929448530203
2013-01-09,1360.1512908724267
2013-01-10,1356.3816886256384
2013-01-11,1343.5666969395456
2013-01-14,1341.866871821384
2013-01-15,1341.374165396408
2013-01-16,1335.3327189620904
2013-01-17,1319.2514250320971
2013-01-18,1344.42805659765
2013-01-21,1343.276812803351
2013-01-22,1350.6756605043329
2013-01-23,1350.3587275725818
2013-01-24,1333.5515432973684
2013-01-25,1317.5076613603858
2013-01-28,1304.7052174384105
2013-01-29,1314.0374977607587
2013-01-30,1307.806725618586
2013-01-31,1307.7373622356404
2013-02-01,1295.5848767377788
2013-02-04,1317.2776054726305
2013-02-05,1317.6811513615119
2013-02-06,1314.1722165144056
2013-02-07,1325.9810151885645
2013-02-08,1321.705005934773
2013-02-11,1321.853190216775
2013-02-12,1313.459380735284
2013-02-13,1316.19646722809
2013-02-14,1325.5686266094688
2013-02-15,1324.6750183071968
2013-02-18,1325.4197172589193
2013-02-19,1325.4151374754504
2013-02-20,1328.030643099649
2013-02-21,1332.6957171523045
2013-02-22,1337.8120145104517
2013-02-25,1333.1369368635517
2013-02-26,1338.9386843848956
2013-02-27,1338.0821070981347
2013-02-28,1341.7155575744405
2013-03-01,1366.009132128656
2013-03-04,1351.1040914671917
2013-03-05,1357.5447256746445
2013-03-06,1362.7833981573347
2013-03-07,1352.650734613048
2013-03-08,1365.074585661699
2013-03-11,1357.7457172416664
2013-03-12,1356.3358918840904
2013-03-13,1357.849760938081
2013-03-14,1351.586893326719
2013-03-15,1346.1607087424934
2013-03-18,1336.4299591337929
2013-03-19,1350.7551935549557
2013-03-20,1336.1425301753995
2013-03-21,1340.9369422973023
2013-03-22,1332.0213428990953
2013-03-25,1349.8396070410865
2013-03-26,1354.5299402135115
2013-03-27,1363.9770764697364
2013-03-28,1352.3379357358065
2013-03-29,1361.4325731713761
2013-04-01,1358.0345891006164
2013-04-02,1363.1586465394319
2013-04-03,1365.035970198206
2013-04-04,1364.3987976588262
2013-04-05,1346.7963557907042
2013-04-08,1314.043439034928
2013-04-09,1304.9792696926847
2013-04-10,1299.54387733388
2013-04-11,1314.586699505329
2013-04-12,1308.7123834228091
2013-04-15,1301.5071054263822
2013-04-16,1305.1460477937414
2013-04-17,1317.977922696146
2013-04-18,1309.096201284761
2013-04-19,1325.3205939902773
2013-04-22,1334.0755925044384
2013-04-23,1337.542876497012
2013-04-24,1352.4494030471674
2013-04-25,1354.3061403795527
2013-04-26,1350.0861098488954
2013-04-29,1351.2650891747842
2013-04-30,1355.6165534208246
2013-05-01,1354.6917789964493
2013-05-02,1366.125423172873
2013-05-03,1365.8823130774767
2013-05-06,1382.2630036133075
2013-05-07,1369.3873768383758
2013-05-08,1380.4842496237031
2013-05-09,1389.467887658119
2013-05-10,1394.6532830109898
2013-05-13,1379.1837686712315
2013-05-14,1375.7458707011185
2013-05-15,1399.8856082967418
2013-05-16,1400.8583130654201
2013-05-17,1405.8829342516544
2013-05-20,1403.2028092350915
2013-05-21,1416.2056378174154
2013-05-22,1415.4865120587713
2013-05-23,1385.36519272602
2013-05-24,1374.9227989187377
2013-05-27,1386.8623199097076
2013-05-28,1392.841182205451
2013-05-29,1384.427429125791
2013-05-30,1359.4828472718166
2013-05-31,1366.3746137881446
2013-06-03,1353.738819629619
2013-06-04,1351.5598195776338
2013-06-05,1351.8705985998965
2013-06-06,1331.4227378753098
2013-06-07,1328.630482485824
2013-06-10,1337.1250523951362
2013-06-11,1314.3262734001135
2013-06-12,1308.2161073932295
2013-06-13,1287.475021383815
2013-06-14,1283.899688909991
2013-06-17,1293.607477237895
2013-06-18,1292.6782976712036
2013-06-19,1292.390784378054
2013-06-20,1300.7119974205198
2013-06-21,1288.9285021952521
2013-06-24,1287.9010829264216
2013-06-25,1277.5028190265493
2013-06-26,1304.3490455972396
2013-06-27,1319.621333817137
2013-06-28,1344.2624675407858
2013-07-01,1335.7264412177492
2013-07-02,1326.3236303437477
2013-07-03,1323.5454198686148
2013-07-04,1332.134297104782
2013-07-05,1358.7295213623202
2013-07-08,1338.7963058301702
2013-07-09,1355.4358392984389
2013-07-10,1351.555092318047
2013-07-11,1357.9339698773517
2013-07-12,1364.5347647112517
2013-07-15,1377.7731341527767
2013-07-16,1371.396904583137
2013-07-17,1376.9010266297726
2013-07-18,1367.1687684047226
2013-07-19,1351.7146572520974
2013-07-22,1360.7749629353498
2013-07-23,1379.4031276142034
2013-07-24,1370.5329971877431
2013-07-25,1361.511009638332
2013-07-26,1357.7671679353316
2013-07-29,1347.913978250448
2013-07-30,1356.9081068115315
2013-07-31,1341.2074294245633
2013-08-01,1339.9667781567575
2013-08-02,1339.6209489168164
2013-08-05,1351.1066607220107
2013-08-06,1330.6028624695405
2013-08-07,1312.8299680483362
2013-08-08,1303.4302633687362
2013-08-09,1296.351364515113
2013-08-12,1312.5632481491189
2013-08-13,1332.6654620768963
2013-08-14,1323.664001506143
2013-08-15,1319.3119046101517
2013-08-16,1319.1726237522787
2013-08-19,1312.2878513713824
2013-08-20,1293.9071656981369
2013-08-21,1298.6951155151403
2013-08-22,1292.726896320048
2013-08-23,1300.9531702343245
2013-08-26,1309.3948314852316
2013-08-27,1298.7944664427603
2013-08-28,1300.7771405732813
2013-08-29,1327.5074252913998
2013-08-30,1349.9794907834823
2013-09-02,1358.4780260578234
2013-09-03,1365.6172546459013
2013-09-04,1364.6643041292539
2013-09-05,1385.8274324423332
2013-09-06,1376.8675911741134
2013-09-09,1371.7648200886185
2013-09-10,1377.1217853010862
2013-09-11,1366.7490620962399
2013-09-12,1369.0293438431167
2013-09-13,1365.3941868888253
2013-09-16,1368.8275362133759
2013-09-17,1365.094259563568
2013-09-18,1360.1910989911576
2013-09-19,1340.6557717802452
2013-09-20,1343.930625806578
2013-09-23,1364.5353010371957
2013-09-24,1365.7521257541619
2013-09-25,1361.6047207222134
2013-09-26,1351.593279877945
2013-09-27,1351.1482545623626
2013-09-30,1346.927950918804
2013-10-01,1348.5933032839027
2013-10-02,1344.025140599327
2013-10-03,1366.5471115463235
2013-10-04,1369.6607884047985
2013-10-07,1367.0612227519896
2013-10-08,1363.3783174318437
2013-10-09,1360.6978900031859
2013-10-10,1360.0941416326905
2013-10-11,1351.0135904348851
