Date,KOREA IMI HIGH DIVIDEND YIELD
2010-11-10,1303.1359932934442
2010-11-11,1272.4005507038923
2010-11-12,1251.5369146650316
2010-11-15,1253.9884430395123
2010-11-16,1244.6535413667987
2010-11-17,1231.6393241621242
2010-11-18,1249.363983824751
2010-11-19,1253.6427216987186
2010-11-22,1274.2625934972375
2010-11-23,1259.52504316002
2010-11-24,1249.7635195931884
2010-11-25,1256.8731054314353
2010-11-26,1242.0238352102044
2010-11-29,1265.7371716371608
2010-11-30,1268.0269634371418
2010-12-01,1284.7317344575079
2010-12-02,1286.897546333058
2010-12-03,1273.0174957142547
2010-12-06,1280.8300092333925
2010-12-07,1281.803779028774
2010-12-08,1274.4464366494137
2010-12-09,1306.4527361195287
2010-12-10,1295.8975065520342
2010-12-13,1288.2045634002598
2010-12-14,1309.5542305403965
2010-12-15,1311.1297660289285
2010-12-16,1322.9281793525722
2010-12-17,1340.7553356404196
2010-12-20,1347.5064076267824
2010-12-21,1352.7879288002714
2010-12-22,1357.7724845489004
2010-12-23,1373.2224107002426
2010-12-24,1377.8079078214716
2010-12-27,1377.8319217882777
2010-12-28,1386.0103447950082
2010-12-29,1361.7956691108711
2010-12-30,1366.629660061578
2010-12-31,1353.0300879533286
2011-01-03,1366.1312081897927
2011-01-04,1387.7701579718635
2011-01-05,1395.8797968211445
2011-01-06,1414.51003037752
2011-01-07,1420.4347221186356
2011-01-10,1414.353290154378
2011-01-11,1418.4044445324628
2011-01-12,1410.0361192616754
2011-01-13,1385.913164242902
2011-01-14,1393.0148373150955
2011-01-17,1386.8816499568663
2011-01-18,1366.523088704953
2011-01-19,1383.8841122281688
2011-01-20,1372.0023597437694
2011-01-21,1336.5992794013146
2011-01-24,1336.605180442156
2011-01-25,1339.2970148745849
2011-01-26,1345.9439817054015
2011-01-27,1346.641969376109
2011-01-28,1346.3770741206006
2011-01-31,1312.1384150966323
2011-02-01,1315.094747764534
2011-02-02,1313.4757593720367
2011-02-03,1330.6277427311609
2011-02-04,1338.1870120383985
2011-02-07,1354.6619297899194
2011-02-08,1331.6160851039176
2011-02-09,1298.9575379635205
2011-02-10,1283.750268192501
2011-02-11,1260.085416243085
2011-02-14,1287.019575370026
2011-02-15,1282.8714172751231
2011-02-16,1270.451886662169
2011-02-17,1258.2916870582578
2011-02-18,1281.4946751060668
2011-02-21,1275.1787915010757
2011-02-22,1245.7084859348772
2011-02-23,1240.1424486347223
2011-02-24,1233.1728240122443
2011-02-25,1251.7856502419706
2011-02-28,1229.7106734136257
2011-03-01,1228.198989166896
2011-03-02,1223.8964818606778
2011-03-03,1244.3246928657893
2011-03-04,1265.237547138441
2011-03-07,1241.2519603602257
2011-03-08,1266.5237393642303
2011-03-09,1267.128324189304
2011-03-10,1253.9797171874436
2011-03-11,1232.8377767935526
2011-03-14,1219.573564873742
2011-03-15,1191.1900188920588
2011-03-16,1226.0657944011134
2011-03-17,1210.3330763022996
2011-03-18,1223.8645458502328
2011-03-21,1240.05936009354
2011-03-22,1251.5992592484342
2011-03-23,1251.9122797867333
2011-03-24,1258.6904191448318
2011-03-25,1277.8232174948457
2011-03-28,1276.666086059231
2011-03-29,1289.0331788087062
2011-03-30,1306.1717078558129
2011-03-31,1313.449262706511
2011-04-01,1330.2486607965066
2011-04-04,1329.5401666731482
2011-04-05,1334.6331067361798
2011-04-06,1323.3097382192393
2011-04-07,1325.4760337652049
2011-04-08,1323.1824593608105
2011-04-11,1312.2783666028613
2011-04-12,1285.1832261572647
2011-04-13,1301.8135048635986
2011-04-14,1315.952074311082
2011-04-15,1310.1248922184072
2011-04-18,1327.0402961102388
2011-04-19,1294.7239100415752
2011-04-20,1304.9572625810674
2011-04-21,1310.26067217289
2011-04-22,1307.6103779231507
2011-04-25,1320.327177043379
2011-04-26,1310.966207331418
2011-04-27,1345.1331254501026
2011-04-28,1330.9536368720535
2011-04-29,1331.1716765380381
2011-05-02,1353.0192762895115
2011-05-03,1342.8690055793168
2011-05-04,1320.4737740915054
2011-05-05,1344.872605161117
2011-05-06,1326.0114010486452
2011-05-09,1338.7150088159294
2011-05-10,1330.3223959158574
2011-05-11,1360.7226126302567
2011-05-12,1332.871168614499
2011-05-13,1321.5579652780432
2011-05-16,1312.8364439722202
2011-05-17,1318.3321956342215
2011-05-18,1333.487490776622
2011-05-19,1313.31869478636
2011-05-20,1343.0245705931477
2011-05-23,1307.020014485108
2011-05-24,1308.8842454662795
2011-05-25,1285.9134771910162
2011-05-26,1321.3636290123868
2011-05-27,1318.4676187556058
2011-05-30,1317.7344706509245
2011-05-31,1328.0022122429195
2011-06-01,1339.096811079657
2011-06-02,1320.564191566844
2011-06-03,1318.5969168842673
2011-06-06,1315.3011018143316
2011-06-07,1309.1255977469411
2011-06-08,1312.960526494626
2011-06-09,1307.9881506494721
2011-06-10,1322.2571619839093
2011-06-13,1320.838034984943
2011-06-14,1322.2389906624933
2011-06-15,1339.5027522996709
2011-06-16,1330.8387011801433
2011-06-17,1316.2978125006166
2011-06-20,1317.67937277752
2011-06-21,1338.1212875032516
2011-06-22,1345.3291150291013
2011-06-23,1373.9225126313866
2011-06-24,1388.8665499099304
2011-06-27,1352.8947524905439
2011-06-28,1346.82124202033
2011-06-29,1366.7409201055405
2011-06-30,1385.8340406995862
2011-07-01,1394.62897881521
2011-07-04,1402.5948281976132
2011-07-05,1414.5030008040255
2011-07-06,1443.446017422087
2011-07-07,1432.1797489303037
2011-07-08,1447.9469415695357
2011-07-11,1471.5233461781393
2011-07-12,1437.8204327875535
2011-07-13,1438.0408295307345
2011-07-14,1432.6722667011632
2011-07-15,1445.2532451482352
2011-07-18,1440.7345648223009
2011-07-19,1427.6504884263506
2011-07-20,1446.6991391112774
2011-07-21,1424.9166789584037
2011-07-22,1441.6782710979169
2011-07-25,1430.8766540632905
2011-07-26,1435.077707036277
2011-07-27,1442.7982453237785
2011-07-28,1440.241251101973
2011-07-29,1419.4737004316605
2011-08-01,1462.1592947389447
2011-08-02,1436.7167196310525
2011-08-03,1383.1719680482024
2011-08-04,1385.1345449119303
2011-08-05,1341.007383446319
2011-08-08,1280.5997470052569
2011-08-09,1214.8167657608394
2011-08-10,1227.527577607274
2011-08-11,1218.150757613558
2011-08-12,1227.1816524356525
2011-08-15,1207.6425724411765
2011-08-16,1273.3334577540734
2011-08-17,1276.4763669676252
2011-08-18,1286.0583398062602
2011-08-19,1227.2347995867372
2011-08-22,1222.7303928561141
2011-08-23,1229.9047114544142
2011-08-24,1211.4903534513405
2011-08-25,1219.1734925853998
2011-08-26,1223.2635088231523
2011-08-29,1236.6508637147576
2011-08-30,1262.0566127003972
2011-08-31,1301.5690255243428
2011-09-01,1326.8799303223927
2011-09-02,1327.6755362443491
2011-09-05,1298.9004385539013
2011-09-06,1289.6182707881223
2011-09-07,1331.6149686962112
2011-09-08,1341.3196232935802
2011-09-09,1350.6788714848608
2011-09-12,1360.9011370907199
2011-09-13,1354.0856868866904
2011-09-14,1280.9144348605162
2011-09-15,1270.901640162855
2011-09-16,1301.8938878098097
2011-09-19,1274.5073879624404
2011-09-20,1266.6277408536096
2011-09-21,1271.9433324629488
2011-09-22,1238.4640053218604
2011-09-23,1186.089377284502
2011-09-26,1149.8731374901636
2011-09-27,1193.5224967872969
2011-09-28,1196.8352967196843
2011-09-29,1204.1460487120648
2011-09-30,1220.5923518385785
2011-10-03,1233.741719498132
2011-10-04,1194.5960975284413
2011-10-05,1187.923997229806
2011-10-06,1198.19609875114
2011-10-07,1217.1548165810434
2011-10-10,1205.307644319499
2011-10-11,1232.000490280218
2011-10-12,1210.7515311056982
2011-10-13,1242.4137066519643
2011-10-14,1244.1347126899568
2011-10-17,1275.7790994228164
2011-10-18,1261.1401008071584
2011-10-19,1281.7380391217832
2011-10-20,1253.2299495961463
2011-10-21,1236.520223782758
2011-10-24,1270.6638245207755
2011-10-25,1270.5674871067467
2011-10-26,1276.1327485503755
2011-10-27,1279.4497896200055
2011-10-28,1295.09682264012
2011-10-31,1315.1008936099086
2011-11-01,1335.1034944445344
2011-11-02,1300.9393456491866
2011-11-03,1288.3857895860344
2011-11-04,1333.3769954527038
2011-11-07,1321.913671597306
2011-11-08,1303.7643470886971
2011-11-09,1340.4323651652562
2011-11-10,1275.2631954253093
2011-11-11,1296.795787700566
2011-11-14,1326.5052037962225
2011-11-15,1325.7066782041834
2011-11-16,1308.1841946130635
2011-11-17,1326.8641010874035
2011-11-18,1288.469454341493
2011-11-21,1279.8359819858288
2011-11-22,1277.649602895396
2011-11-23,1255.4058263022584
2011-11-24,1268.3964568623367
2011-11-25,1255.4265683202132
2011-11-28,1271.8311830513758
2011-11-29,1309.717183757395
2011-11-30,1300.9659249423528
2011-12-01,1354.110140867693
2011-12-02,1362.619497331928
2011-12-05,1364.1320085041898
2011-12-06,1361.5010455082572
2011-12-07,1386.144275350837
2011-12-08,1386.3526617661266
2011-12-09,1336.526090814998
2011-12-12,1365.0476418625897
2011-12-13,1341.7107290310528
2011-12-14,1355.7786527949763
2011-12-15,1315.6045406074911
2011-12-16,1320.7612989748673
2011-12-19,1272.3559684231675
2011-12-20,1290.8178977950192
2011-12-21,1338.8079194750953
2011-12-22,1334.9037093691638
2011-12-23,1359.1189886433503
2011-12-26,1354.825213468767
2011-12-27,1334.534510915374
2011-12-28,1326.0669276753003
2011-12-29,1334.7993837874064
2011-12-30,1327.9102293203757
2012-01-02,1311.00746876404
2012-01-03,1342.831857409565
2012-01-04,1361.2739524527153
2012-01-05,1370.4128737661567
2012-01-06,1352.141014195145
2012-01-09,1328.8136981816278
2012-01-10,1350.6830942343317
2012-01-11,1349.7611508883776
2012-01-12,1347.4397719925505
2012-01-13,1378.4282752998938
2012-01-16,1358.2975731147992
2012-01-17,1387.189023477988
2012-01-18,1386.1817249281885
2012-01-19,1393.8942105245098
2012-01-20,1415.0478587612702
2012-01-23,1401.2194995988527
2012-01-24,1408.3980440866092
2012-01-25,1432.2334331531315
2012-01-26,1409.6594103592581
2012-01-27,1418.78841425321
2012-01-30,1402.357164220459
2012-01-31,1430.588722953535
2012-02-01,1414.0451037400019
2012-02-02,1443.162441362076
2012-02-03,1429.6796819160281
2012-02-06,1438.306146785845
2012-02-07,1426.6972732672816
2012-02-08,1436.1092492364144
2012-02-09,1434.3825693360411
2012-02-10,1442.0239751599593
2012-02-13,1442.3359489680522
2012-02-14,1452.7623451314041
2012-02-15,1473.8058009995054
2012-02-16,1441.4153765112258
2012-02-17,1445.6558511753947
2012-02-20,1439.2969416382439
2012-02-21,1438.6307851836236
2012-02-22,1440.6652270257011
2012-02-23,1428.8797415173835
2012-02-24,1419.6125523463631
2012-02-27,1409.9536728475507
2012-02-28,1422.2160508999473
2012-02-29,1449.8080210767653
2012-03-01,1454.701612507042
2012-03-02,1489.8258757332349
2012-03-05,1465.8851589972478
2012-03-06,1451.275293403064
2012-03-07,1446.586615563462
2012-03-08,1435.1949987311955
2012-03-09,1451.392189766422
2012-03-12,1432.7817259235312
2012-03-13,1449.370903844991
2012-03-14,1463.2155054474022
2012-03-15,1454.109879371014
2012-03-16,1437.2009426015563
2012-03-19,1442.0351241487754
2012-03-20,1440.2340157134827
2012-03-21,1422.7909895405323
2012-03-22,1416.026726983355
2012-03-23,1401.9600770267007
2012-03-26,1387.8769154432696
2012-03-27,1411.0996151526826
2012-03-28,1413.4549104166533
2012-03-29,1396.4071995046695
2012-03-30,1401.451152469888
2012-04-02,1409.262395663246
2012-04-03,1415.8321115888396
2012-04-04,1412.0470723888222
2012-04-05,1419.153955111927
2012-04-06,1413.4929870059273
2012-04-09,1378.5133874479063
2012-04-10,1383.0640544311755
2012-04-11,1379.1110875441536
2012-04-12,1371.9832051954938
2012-04-13,1403.7789689538413
2012-04-16,1392.3414784109432
2012-04-17,1384.9820024295416
2012-04-18,1395.510961964666
2012-04-19,1392.9561974518533
2012-04-20,1379.7062907949903
2012-04-23,1393.3322548523563
2012-04-24,1376.3457480132993
2012-04-25,1378.2026598107063
2012-04-26,1371.0698793972247
2012-04-27,1363.3310217318542
2012-04-30,1367.1014573529148
2012-05-01,1368.186868717921
2012-05-02,1393.7135404130975
2012-05-03,1392.6312729319914
2012-05-04,1396.1982791893474
2012-05-07,1375.7035055124468
2012-05-08,1396.0248673022659
2012-05-09,1386.244645869267
2012-05-10,1380.3201923958773
2012-05-11,1373.2568861504712
2012-05-14,1376.248191184173
2012-05-15,1376.240871559845
2012-05-16,1340.2678094112907
2012-05-17,1342.6466357044753
2012-05-18,1298.2433306683517
2012-05-21,1299.2541395777498
2012-05-22,1317.608308580059
2012-05-23,1309.6657036652796
2012-05-24,1302.6090625807474
2012-05-25,1307.5240779732885
2012-05-28,1304.812670569611
2012-05-29,1329.3784383862958
2012-05-30,1343.182925359539
2012-05-31,1350.9963266148848
2012-06-01,1347.5438883773234
2012-06-04,1299.714548665459
2012-06-05,1314.8641737176983
2012-06-06,1311.2871708447267
2012-06-07,1329.9926534761864
2012-06-08,1332.1204375511745
2012-06-11,1351.5136659180596
2012-06-12,1337.9319955071742
2012-06-13,1328.4570994329647
2012-06-14,1346.7916042592885
2012-06-15,1342.8972705641377
2012-06-18,1381.56872633925
2012-06-19,1366.9674835935414
2012-06-20,1379.257150097463
2012-06-21,1381.6215729611051
2012-06-22,1356.987413499191
2012-06-25,1353.7101385168205
2012-06-26,1346.7704650862652
2012-06-27,1351.386840381506
2012-06-28,1354.2309823752626
2012-06-29,1366.318837930202
2012-07-02,1382.7076434575404
2012-07-03,1405.1207974513445
2012-07-04,1419.7916928567247
2012-07-05,1442.1995732707906
2012-07-06,1444.1294085746965
2012-07-09,1433.1390114861795
2012-07-10,1433.9473694353405
2012-07-11,1438.9879776404644
2012-07-12,1406.878082395205
2012-07-13,1409.0205341743208
2012-07-16,1415.0223949556507
2012-07-17,1423.2683577689397
2012-07-18,1405.8383398081173
2012-07-19,1424.2010509873255
2012-07-20,1426.7436197776497
2012-07-23,1411.4603111458753
2012-07-24,1416.2834501246837
2012-07-25,1386.4039825483642
2012-07-26,1375.9337015528909
2012-07-27,1406.2366857256463
2012-07-30,1416.3778765015893
2012-07-31,1442.6895522486495
2012-08-01,1462.9796238944173
2012-08-02,1469.3543973135322
2012-08-03,1437.0025943753692
2012-08-06,1454.355312170343
2012-08-07,1448.4901013112433
2012-08-08,1464.9554490981743
2012-08-09,1502.7160356560526
2012-08-10,1505.4366999051713
2012-08-13,1493.7905271958402
2012-08-14,1518.7676791608383
2012-08-15,1523.6521705569344
2012-08-16,1513.014146684883
2012-08-17,1521.6945346465375
2012-08-20,1521.864994015384
2012-08-21,1503.6319104496745
2012-08-22,1496.8481232987785
2012-08-23,1490.5072981054932
2012-08-24,1476.9073524183998
2012-08-27,1495.9072981245945
2012-08-28,1483.4777680202112
2012-08-29,1492.3238376716033
2012-08-30,1472.2478236870834
2012-08-31,1464.0376529673624
2012-09-03,1480.1985148445663
2012-09-04,1470.7909734577445
2012-09-05,1441.5818202936764
2012-09-06,1445.937458459624
2012-09-07,1454.021104211101
2012-09-10,1454.6566282699498
2012-09-11,1447.7324056754985
2012-09-12,1462.5333967291006
2012-09-13,1457.2468519915526
2012-09-14,1479.9556400886534
2012-09-17,1472.6235844192388
2012-09-18,1481.318708622295
2012-09-19,1487.5941408357703
2012-09-20,1480.5449189327405
2012-09-21,1493.5576472773844
2012-09-24,1491.3745383398352
2012-09-25,1479.150734194252
2012-09-26,1480.57991211099
2012-09-27,1487.9085356241446
2012-09-28,1493.6228627750227
2012-10-01,1488.993268469637
2012-10-02,1476.7668452735913
2012-10-03,1480.601414069209
2012-10-04,1469.0200202915025
2012-10-05,1471.317737670312
2012-10-08,1468.0825735162575
2012-10-09,1480.3886682583757
2012-10-10,1462.7059761425794
2012-10-11,1452.310252228887
2012-10-12,1464.2315310381452
2012-10-15,1467.3507820220043
2012-10-16,1464.866037798182
2012-10-17,1462.3652283469414
2012-10-18,1467.3882772809884
2012-10-19,1469.2502543595529
2012-10-22,1465.1774975879694
2012-10-23,1466.9781751045903
2012-10-24,1464.853789101138
2012-10-25,1469.0507955651435
2012-10-26,1461.0356915450336
2012-10-29,1469.9557185921
2012-10-30,1472.598635181453
2012-10-31,1485.225622167783
2012-11-01,1481.2086494413402
2012-11-02,1495.1714690730957
2012-11-05,1494.640010865837
2012-11-06,1503.9571745500632
2012-11-07,1518.815914811118
2012-11-08,1501.8672784426167
2012-11-09,1502.1215242329977
2012-11-12,1492.8802531545582
2012-11-13,1488.4806913926384
2012-11-14,1496.0225683589952
2012-11-15,1465.5816580564247
2012-11-16,1462.6861649554717
2012-11-19,1467.8938188180502
2012-11-20,1473.1628567019663
2012-11-21,1460.7087176236428
2012-11-22,1452.2116484787466
2012-11-23,1446.2893814504077
2012-11-26,1461.4923145143111
2012-11-27,1470.2678955399433
2012-11-28,1458.0596370646376
2012-11-29,1474.9785066325621
2012-11-30,1480.3844126327117
2012-12-03,1477.4048040261457
2012-12-04,1466.1167342800595
2012-12-05,1475.6807027891855
2012-12-06,1493.1265119973214
2012-12-07,1506.1584493668126
2012-12-10,1505.8688715406781
2012-12-11,1512.7226526188772
2012-12-12,1517.004147903477
2012-12-13,1526.213554183396
2012-12-14,1520.5220736019592
2012-12-17,1511.6627091442895
2012-12-18,1510.9821877585189
2012-12-19,1505.683294758724
2012-12-20,1520.133312349368
2012-12-21,1529.541833282614
2012-12-24,1521.8173633425977
2012-12-25,1521.8173633425977
2012-12-26,1517.312923699316
2012-12-27,1505.7592367031614
2012-12-28,1510.1560898557323
2012-12-31,1514.394240289945
2013-01-01,1514.3942402899447
2013-01-02,1531.2569825376772
2013-01-03,1556.8634005014203
2013-01-04,1562.9433017734198
2013-01-07,1557.9924188681682
2013-01-08,1553.836296331304
2013-01-09,1548.9563123538019
2013-01-10,1536.0238841999383
2013-01-11,1517.1850162622857
2013-01-14,1515.8122406030923
2013-01-15,1508.2377396832942
2013-01-16,1505.3820190643219
2013-01-17,1503.1278600540986
2013-01-18,1521.82998911666
2013-01-21,1521.084360200449
2013-01-22,1529.422184948258
2013-01-23,1520.6629125337233
2013-01-24,1513.5777503770985
2013-01-25,1496.9409002692723
2013-01-28,1467.0836906128843
2013-01-29,1478.0842711705495
2013-01-30,1471.8699188992402
2013-01-31,1460.9157979219092
2013-02-01,1438.5604481995463
2013-02-04,1469.4413176284822
2013-02-05,1463.0953700475668
2013-02-06,1463.9769383531586
2013-02-07,1477.8120287054282
2013-02-08,1471.5449261984295
2013-02-11,1471.709909933335
2013-02-12,1467.399448670738
2013-02-13,1497.6866337262854
2013-02-14,1513.7421927848047
2013-02-15,1524.681643620433
2013-02-18,1522.359348492123
2013-02-19,1522.3219465069255
2013-02-20,1541.9033880013292
2013-02-21,1529.5435349569796
2013-02-22,1548.1793244484284
2013-02-25,1529.914752647275
2013-02-26,1535.0313408213376
2013-02-27,1532.4505848557333
2013-02-28,1556.284521624122
2013-03-01,1567.0121452135675
2013-03-04,1537.2873523812236
2013-03-05,1538.8633102725998
2013-03-06,1547.165798003959
2013-03-07,1526.757625566993
2013-03-08,1539.487971932347
2013-03-11,1530.0010260171523
2013-03-12,1515.3481725152196
2013-03-13,1518.4673416885314
2013-03-14,1494.3457366920334
2013-03-15,1474.8183592597647
2013-03-18,1473.0893416786325
2013-03-19,1487.1818012151707
2013-03-20,1460.5082699732436
2013-03-21,1462.7725282962617
2013-03-22,1446.958915698174
2013-03-25,1484.7393872356176
2013-03-26,1496.4522266293775
2013-03-27,1505.83263876722
2013-03-28,1494.213177294148
2013-03-29,1500.632215969553
2013-04-01,1485.1020806668164
2013-04-02,1476.3326318182917
2013-04-03,1472.4919382660387
2013-04-04,1450.7003540768558
2013-04-05,1395.3755947600844
2013-04-08,1371.8198147832768
2013-04-09,1368.4155502355725
2013-04-10,1392.1382566641419
2013-04-11,1403.457258139991
2013-04-12,1393.1470299692994
2013-04-15,1410.744401142739
2013-04-16,1407.629621466716
2013-04-17,1418.286908742874
2013-04-18,1399.4852870257887
2013-04-19,1422.5979977238403
2013-04-22,1433.869985039633
2013-04-23,1433.2959962238756
2013-04-24,1454.3763141405389
2013-04-25,1478.9265623123415
2013-04-26,1468.7106793281864
2013-04-29,1461.5534489703784
2013-04-30,1469.9757262587905
2013-05-01,1468.9729383003034
2013-05-02,1479.4996619089557
2013-05-03,1479.492803565996
2013-05-06,1494.4910050405615
2013-05-07,1497.8597772363664
2013-05-08,1500.7812864108994
2013-05-09,1519.820967036129
2013-05-10,1490.2295941230632
2013-05-13,1490.6067939297373
2013-05-14,1504.8486668095934
2013-05-15,1506.587474350168
2013-05-16,1511.6269650427264
2013-05-17,1522.5893252851606
2013-05-20,1525.186473234501
2013-05-21,1532.7221630629829
2013-05-22,1535.638793285283
2013-05-23,1497.8215163999591
2013-05-24,1501.1656934613661
2013-05-27,1508.8935031650296
2013-05-28,1523.1633485148925
2013-05-29,1508.515285179343
2013-05-30,1497.7312143971983
2013-05-31,1500.831762419787
2013-06-03,1485.2943215380446
2013-06-04,1489.166011401212
2013-06-05,1481.5000459267897
2013-06-06,1469.3174884230527
2013-06-07,1457.436338617981
2013-06-10,1454.3488817710636
2013-06-11,1427.839694494295
2013-06-12,1410.5565452893245
2013-06-13,1403.2332562276592
2013-06-14,1413.137202693168
2013-06-17,1409.7920414591874
2013-06-18,1403.729234653592
2013-06-19,1392.0405658310585
2013-06-20,1381.3313228536772
2013-06-21,1348.6556549172515
2013-06-24,1328.60810200667
2013-06-25,1318.7111755578298
2013-06-26,1340.1137636605781
2013-06-27,1366.859469230205
2013-06-28,1408.8473330800794
2013-07-01,1411.992795374561
2013-07-02,1413.6009810924559
2013-07-03,1392.2126125787079
2013-07-04,1422.0905551364995
2013-07-05,1431.4381765318055
2013-07-08,1410.8751102218139
2013-07-09,1442.7851836305983
2013-07-10,1436.1864107452786
2013-07-11,1464.3347864181562
2013-07-12,1457.636366654013
2013-07-15,1468.151642340886
2013-07-16,1458.5623006163798
2013-07-17,1468.699215493831
2013-07-18,1452.9594709030052
2013-07-19,1453.8137685672843
2013-07-22,1461.7142561560615
2013-07-23,1466.8120134586
2013-07-24,1476.2662801162191
2013-07-25,1474.6398551127172
2013-07-26,1487.8309644473832
2013-07-29,1486.9250357535157
2013-07-30,1494.6471423274133
2013-07-31,1471.990525749306
2013-08-01,1487.9172473449669
2013-08-02,1487.7549313260738
2013-08-05,1503.1549980697453
2013-08-06,1489.7058872352934
2013-08-07,1469.628912292003
2013-08-08,1479.025338910022
2013-08-09,1471.123461674919
2013-08-12,1480.9885952729555
2013-08-13,1494.6263542915306
2013-08-14,1493.6568134258464
2013-08-15,1495.3475542628373
2013-08-16,1487.1356638883146
2013-08-19,1484.8545012301995
2013-08-20,1444.752076467244
2013-08-21,1436.0304574038653
2013-08-22,1418.954106997118
2013-08-23,1426.9159281104698
2013-08-26,1455.8562330373252
2013-08-27,1444.4624758998623
2013-08-28,1443.3607754782988
2013-08-29,1479.0349192578922
2013-08-30,1496.8220437978769
2013-09-02,1508.2979641993352
2013-09-03,1531.3846877546257
2013-09-04,1528.995545233508
2013-09-05,1542.137813021444
2013-09-06,1546.909567003819
2013-09-09,1564.2553864120007
2013-09-10,1568.7268296072327
2013-09-11,1569.892136651539
2013-09-12,1575.773411822523
2013-09-13,1559.8359683244164
2013-09-16,1572.3979028881142
2013-09-17,1574.3486186386435
2013-09-18,1574.4665650439954
2013-09-19,1551.8537722139379
2013-09-20,1555.6445249792553
2013-09-23,1585.0369309620714
2013-09-24,1579.3674638380946
2013-09-25,1566.0945152358108
2013-09-26,1578.9683921399815
2013-09-27,1575.1117925322087
2013-09-30,1558.5208218858368
2013-10-01,1559.119456839526
2013-10-02,1548.2938949664558
2013-10-03,1544.543485854708
2013-10-04,1553.2115620094696
2013-10-07,1546.8495003096425
2013-10-08,1555.082684125084
2013-10-09,1564.2867395188625
2013-10-10,1554.2500131545487
2013-10-11,1567.3224875793003
2013-10-14,1556.4210718898257
2013-10-15,1589.0559767276443
