Date,ACWI SMALL CAP VALUE WEIGHTED
1999-06-29,1351.679698209529
1999-06-30,1362.6250649857009
1999-07-01,1378.5964560532668
1999-07-02,1389.3917531478442
1999-07-05,1396.0543378739908
1999-07-06,1396.4816897474711
1999-07-07,1395.8024020492514
1999-07-08,1401.2884644932774
1999-07-09,1406.002888115777
1999-07-12,1417.8185172535334
1999-07-13,1409.3218557668242
1999-07-14,1412.6365507966036
1999-07-15,1415.3548834464664
1999-07-16,1414.3579013527221
1999-07-19,1422.3498845551235
1999-07-20,1386.9648931852466
1999-07-21,1375.3644273641285
1999-07-22,1368.186244000059
1999-07-23,1360.9324360815076
1999-07-26,1330.1604525412629
1999-07-27,1335.691174832448
1999-07-28,1340.3182643350947
1999-07-29,1327.9850080661988
1999-07-30,1331.3222514728275
1999-08-02,1327.4490196331294
1999-08-03,1323.1858710227623
1999-08-04,1307.8585646789966
1999-08-05,1290.4610568650035
1999-08-06,1287.8507108353288
1999-08-09,1290.8276893392035
1999-08-10,1284.4718376799042
1999-08-11,1293.4263750459274
1999-08-12,1303.4538791800287
1999-08-13,1315.6956610109257
1999-08-16,1325.4092072993649
1999-08-17,1331.9903385171233
1999-08-18,1334.223553381788
1999-08-19,1327.5897136929736
1999-08-20,1331.8098655285282
1999-08-23,1347.6393302713043
1999-08-24,1353.1663033373943
1999-08-25,1362.8013971621526
1999-08-26,1359.3820884053737
1999-08-27,1353.401426645223
1999-08-30,1357.3237417606495
1999-08-31,1347.668108505794
1999-09-01,1350.3168365112474
1999-09-02,1332.0039854833256
1999-09-03,1348.7122238697457
1999-09-06,1357.7574137855015
1999-09-07,1354.440251969154
1999-09-08,1348.1478351666954
1999-09-09,1362.6603723322125
1999-09-10,1378.7660220310006
1999-09-13,1396.656932018209
1999-09-14,1389.7517919826212
1999-09-15,1391.8250861445158
1999-09-16,1376.5635702919972
1999-09-17,1374.4224057013378
1999-09-20,1372.7574760141356
1999-09-21,1363.5829120057238
1999-09-22,1350.82676697528
1999-09-23,1350.886376440747
1999-09-24,1331.1333588552902
1999-09-27,1328.6300883806682
1999-09-28,1324.0167652480786
1999-09-29,1311.3252128399586
1999-09-30,1319.7342418966289
1999-10-01,1317.7866761510295
1999-10-04,1317.6178577655653
1999-10-05,1316.3718049272632
1999-10-06,1316.5850527413024
1999-10-07,1316.6563579086117
1999-10-08,1326.2592003752204
1999-10-11,1331.2366032470145
1999-10-12,1319.8375769620036
1999-10-13,1301.3484258993851
1999-10-14,1297.0665975657475
1999-10-15,1276.6902295120178
1999-10-18,1260.0660254765487
1999-10-19,1266.511988346965
1999-10-20,1279.1332164345354
1999-10-21,1273.1664917651813
1999-10-22,1290.980144181451
1999-10-25,1294.4314099773692
1999-10-26,1299.6693149248254
1999-10-27,1304.0678386195227
1999-10-28,1309.1744040092872
1999-10-29,1321.0528700925224
1999-11-01,1325.4534003055464
1999-11-02,1330.33799851441
1999-11-03,1333.4413924899454
1999-11-04,1342.197153454138
1999-11-05,1343.22507615314
1999-11-08,1349.7895579271824
1999-11-09,1349.0905758890017
1999-11-10,1350.215522984729
1999-11-11,1346.304107390399
1999-11-12,1353.4542770340406
1999-11-15,1355.6970239064685
1999-11-16,1357.066696027723
1999-11-17,1356.0272619637396
1999-11-18,1372.6434673420931
1999-11-19,1377.4851923933288
1999-11-22,1378.3007981308283
1999-11-23,1378.6109356309694
1999-11-24,1381.5914767980057
1999-11-25,1378.0901662902368
1999-11-26,1394.6551360510591
1999-11-29,1399.0377023767767
1999-11-30,1394.6124893726485
1999-12-01,1393.4277774162244
1999-12-02,1400.017497701127
1999-12-03,1408.1121482611657
1999-12-06,1383.457120146142
1999-12-07,1381.080979957015
1999-12-08,1375.8569695686556
1999-12-09,1379.9119801184195
1999-12-10,1389.5192435111633
1999-12-13,1396.7672871855332
1999-12-14,1395.1222263974175
1999-12-15,1390.8612656132639
1999-12-16,1377.042467950209
1999-12-17,1385.825758652271
1999-12-20,1385.9486924783066
1999-12-21,1388.4478160175615
1999-12-22,1395.0934228352942
1999-12-23,1392.044052651663
1999-12-24,1394.9804330604186
1999-12-27,1401.668889109429
1999-12-28,1408.7134401041637
1999-12-29,1422.7505055705735
1999-12-30,1433.2033765932038
1999-12-31,1441.4200007917805
2000-01-03,1427.6823852654854
2000-01-04,1390.696487951088
2000-01-05,1379.661982374885
2000-01-06,1375.7552488957538
2000-01-07,1398.821187119956
2000-01-10,1415.1600833396242
2000-01-11,1407.0878964480496
2000-01-12,1405.2041935249997
2000-01-13,1420.0246004251871
2000-01-14,1445.0830047229335
2000-01-17,1465.1409743429751
2000-01-18,1461.9879904692405
2000-01-19,1458.0806323197014
2000-01-20,1463.305179761595
2000-01-21,1466.0657434108011
2000-01-24,1465.7927279390728
2000-01-25,1449.1904478743188
2000-01-26,1456.6173544090364
2000-01-27,1473.8483080395151
2000-01-28,1469.396532835506
2000-01-31,1457.940435899762
2000-02-01,1467.8776150975482
2000-02-02,1472.990416276591
2000-02-03,1469.0428116880464
2000-02-04,1478.4962681094737
2000-02-07,1482.007046086115
2000-02-08,1472.3378589007573
2000-02-09,1464.5755843835127
2000-02-10,1468.1307650458486
2000-02-11,1464.0213256769755
2000-02-14,1469.3018899565961
2000-02-15,1460.6083904198542
2000-02-16,1459.680589012399
2000-02-17,1460.6752666959444
2000-02-18,1451.8332222901283
2000-02-21,1441.703346138615
2000-02-22,1411.5692213891384
2000-02-23,1420.4319124638323
2000-02-24,1429.3608264883183
2000-02-25,1453.0107704841037
2000-02-28,1467.5244427050159
2000-02-29,1486.3374904185357
2000-03-01,1499.4204524692377
2000-03-02,1501.445119446445
2000-03-03,1515.865400960914
2000-03-06,1514.4098510218062
2000-03-07,1511.6827851884273
2000-03-08,1508.2994142049122
2000-03-09,1506.9840098638772
2000-03-10,1519.0606792715466
2000-03-13,1501.2754057540046
2000-03-14,1499.4407868739875
2000-03-15,1486.2589430651472
2000-03-16,1503.111139674556
2000-03-17,1515.7540439631705
2000-03-20,1506.9363017734304
2000-03-21,1503.9559893977505
2000-03-22,1525.1904685129803
2000-03-23,1515.0545144682278
2000-03-24,1517.3623236234437
2000-03-27,1524.1634889286886
2000-03-28,1525.3031976641735
2000-03-29,1543.8974171132645
2000-03-30,1527.0234626413132
2000-03-31,1543.5381953805625
2000-04-03,1525.583391601172
2000-04-04,1507.952557920886
2000-04-05,1491.3014682324967
2000-04-06,1512.8530385164124
2000-04-07,1522.6956828479667
2000-04-10,1513.6112055769104
2000-04-11,1499.4687720433058
2000-04-12,1504.4666577405183
2000-04-13,1497.6166166145024
2000-04-14,1464.9268358557601
2000-04-17,1428.5969012332273
2000-04-18,1459.9413577476148
2000-04-19,1477.2204583513203
2000-04-20,1479.5649441040157
2000-04-21,1475.6557218162009
2000-04-24,1470.5854913262324
2000-04-25,1501.1338089478068
2000-04-26,1504.954615533208
2000-04-27,1518.7015807152604
2000-04-28,1524.7188442824865
2000-05-01,1541.612758805637
2000-05-02,1540.8649831594523
2000-05-03,1551.2268263219596
2000-05-04,1557.8453315101483
2000-05-05,1565.5407189646319
2000-05-08,1558.8314530366667
2000-05-09,1538.7562463941165
2000-05-10,1511.9615928928704
2000-05-11,1530.1773935871388
2000-05-12,1533.7021719537502
2000-05-15,1527.5224520268555
2000-05-16,1553.486563851675
2000-05-17,1564.7182520459828
2000-05-18,1551.3201970510227
2000-05-19,1544.9141734210334
2000-05-22,1508.9759832302802
2000-05-23,1494.4745382993244
2000-05-24,1486.2824148349023
2000-05-25,1488.352523957772
2000-05-26,1459.30764582133
2000-05-29,1461.9859845398203
2000-05-30,1470.2197955332051
2000-05-31,1477.5541252816045
2000-06-01,1482.370688317906
2000-06-02,1486.5829057560532
2000-06-05,1496.5165909052498
2000-06-06,1482.187386205453
2000-06-07,1490.0119665424804
2000-06-08,1492.2927950054411
2000-06-09,1498.8724274365493
2000-06-12,1498.1235266697665
2000-06-13,1487.5574908861054
2000-06-14,1491.7155443475704
2000-06-15,1496.1019733164553
2000-06-16,1484.8402054497838
2000-06-19,1487.9116369538435
2000-06-20,1496.4232457041153
2000-06-21,1507.9390330515637
2000-06-22,1512.9464541639422
2000-06-23,1513.4352915156628
2000-06-26,1513.7673907066242
2000-06-27,1510.5787292357245
2000-06-28,1519.7914075358208
2000-06-29,1514.2160213390548
2000-06-30,1502.5809610394351
2000-07-03,1531.8201769201155
2000-07-04,1533.5193220037697
2000-07-05,1519.187776369837
2000-07-06,1524.4916261341432
2000-07-07,1539.9559337113615
2000-07-10,1547.3189215706705
2000-07-11,1552.9047824284312
2000-07-12,1566.0977283672173
2000-07-13,1574.05645932013
2000-07-14,1574.2985235727067
2000-07-17,1578.0947832451704
2000-07-18,1568.4163990811244
2000-07-19,1572.261890535233
2000-07-20,1578.9649003900963
2000-07-21,1558.118009925856
2000-07-24,1542.759422573158
2000-07-25,1530.485507449744
2000-07-26,1527.4743801095165
2000-07-27,1519.6148820196222
2000-07-28,1519.0499323629729
2000-07-31,1522.5552447521866
2000-08-01,1531.5921945596742
2000-08-02,1551.3126577175744
2000-08-03,1563.6921100506047
2000-08-04,1565.3409271167009
2000-08-07,1570.124339724681
2000-08-08,1584.4913733019014
2000-08-09,1592.0637332240892
2000-08-10,1572.3110316146347
2000-08-11,1592.7741903868716
2000-08-14,1600.951596282147
2000-08-15,1587.3340075785263
2000-08-16,1596.1466813014515
2000-08-17,1593.0348464589008
2000-08-18,1601.6038417523455
2000-08-21,1606.511975944096
2000-08-22,1619.2941137733435
2000-08-23,1624.5531441000783
2000-08-24,1615.7813477768925
2000-08-25,1617.1013807808702
2000-08-28,1625.6879798617647
2000-08-29,1632.9270277732014
2000-08-30,1636.6812414188878
2000-08-31,1647.9184174560037
2000-09-01,1637.2225996740265
2000-09-04,1640.4727809616468
2000-09-05,1656.6407560400517
2000-09-06,1668.132388984528
2000-09-07,1682.047879287831
2000-09-08,1683.8815570560832
2000-09-11,1683.5317144565636
2000-09-12,1674.9839458363654
2000-09-13,1666.9885502830564
2000-09-14,1673.668035224164
2000-09-15,1662.413834020702
2000-09-18,1651.023835825431
2000-09-19,1652.8977370418627
2000-09-20,1668.1921216656474
2000-09-21,1647.8194973578393
2000-09-22,1589.4006661395033
2000-09-25,1609.740587235892
2000-09-26,1592.1882897657426
2000-09-27,1586.445207665922
2000-09-28,1593.0115586064767
2000-09-29,1601.9219718836152
2000-10-02,1591.6296807916276
2000-10-03,1597.3833738995593
2000-10-04,1599.4462760723495
2000-10-05,1600.2368762858528
2000-10-06,1591.6914186326703
2000-10-09,1584.3660744466724
2000-10-10,1575.3027803837863
2000-10-11,1550.3738404981793
2000-10-12,1549.6253502717022
2000-10-13,1556.8715661412532
2000-10-16,1578.2543426869229
2000-10-17,1558.1441903160048
2000-10-18,1546.7605780213648
2000-10-19,1570.2080094535247
2000-10-20,1588.4469882348671
2000-10-23,1590.7382618778363
2000-10-24,1592.964463402804
2000-10-25,1591.2215049528459
2000-10-26,1591.0844996779906
2000-10-27,1573.6112820170722
2000-10-30,1576.265648394237
2000-10-31,1585.862624564968
2000-11-01,1580.8923162246663
2000-11-02,1589.7283654745509
2000-11-03,1590.5225557693132
2000-11-06,1600.4555686737383
2000-11-07,1602.387369101494
2000-11-08,1607.3606865826655
2000-11-09,1593.047407861796
2000-11-10,1572.5747189559236
2000-11-13,1566.2142125029388
2000-11-14,1579.474401912358
2000-11-15,1581.2698774494256
2000-11-16,1577.4373338633104
2000-11-17,1582.6974383576617
2000-11-20,1574.0785276852985
2000-11-21,1570.6342548373873
2000-11-22,1565.644261058705
2000-11-23,1563.6478986832808
2000-11-24,1581.2240865141362
2000-11-27,1575.0140752300722
2000-11-28,1556.003685946874
2000-11-29,1539.6492783076942
2000-11-30,1515.0028230660118
2000-12-01,1530.5779456226294
2000-12-04,1505.40884497245
2000-12-05,1530.0129690095725
2000-12-06,1528.4999088222617
2000-12-07,1513.4917833380853
2000-12-08,1535.9565652154622
2000-12-11,1567.9190613140318
2000-12-12,1559.0001310881582
2000-12-13,1551.3449142450968
2000-12-14,1524.344101908898
2000-12-15,1496.6592647527943
2000-12-18,1500.3153862827128
2000-12-19,1493.768039865973
2000-12-20,1448.2634011830303
2000-12-21,1433.7421530497306
2000-12-22,1442.1488960962147
2000-12-25,1448.7104182923279
2000-12-26,1441.563383532214
2000-12-27,1453.2867218971255
2000-12-28,1477.0264978984178
2000-12-29,1461.6478630291774
2001-01-01,1461.757106476109
2001-01-02,1436.1019542298898
2001-01-03,1458.6519823291878
2001-01-04,1466.1434159616706
2001-01-05,1447.7599601814231
2001-01-08,1450.7080321381254
2001-01-09,1462.189904291094
2001-01-10,1468.0406260953284
2001-01-11,1460.2941534249214
2001-01-12,1468.781250638291
2001-01-15,1479.0758989942915
2001-01-16,1496.6571749813038
2001-01-17,1515.7798275655196
2001-01-18,1503.1052122145095
2001-01-19,1517.410443534432
2001-01-22,1524.38646118749
2001-01-23,1533.1392471997196
2001-01-24,1554.0514322323834
2001-01-25,1560.5839845921735
2001-01-26,1553.7462514789772
2001-01-29,1573.9945153461651
2001-01-30,1572.8660454398603
2001-01-31,1573.538486870834
2001-02-01,1565.9639970511846
2001-02-02,1570.4146058743177
2001-02-05,1558.4329997907555
2001-02-06,1576.8392511038921
2001-02-07,1571.7726999347435
2001-02-08,1587.0350179198267
2001-02-09,1573.1347695307536
2001-02-12,1577.1189521941374
2001-02-13,1590.6503651607866
2001-02-14,1596.208376222597
2001-02-15,1630.2759995508834
2001-02-16,1600.1922976877077
2001-02-19,1590.6591656853884
2001-02-20,1605.6102489606476
2001-02-21,1583.1356131615235
2001-02-22,1577.201534264911
2001-02-23,1578.422566090132
2001-02-26,1593.853472445773
2001-02-27,1575.8215615982479
2001-02-28,1563.8000090362173
2001-03-01,1541.6964401718685
2001-03-02,1529.7169284125494
2001-03-05,1537.3773391091636
2001-03-06,1549.6964001116748
2001-03-07,1560.7550216291766
2001-03-08,1556.8845355627006
2001-03-09,1549.455914643457
2001-03-12,1518.8149805530838
2001-03-13,1522.112142674126
2001-03-14,1510.1894951691809
2001-03-15,1514.4164411049987
2001-03-16,1512.4652636004705
2001-03-19,1518.7334246711869
2001-03-20,1505.7513226561766
2001-03-21,1505.5947616362425
2001-03-22,1503.620615938375
2001-03-23,1511.5284751106346
2001-03-26,1530.5448889577578
2001-03-27,1533.740426460718
2001-03-28,1539.078213691235
2001-03-29,1541.6703209802345
2001-03-30,1542.7258345460566
2001-04-02,1525.386692879459
2001-04-03,1501.0906636000173
2001-04-04,1477.3231411809602
2001-04-05,1515.8473330801046
2001-04-06,1501.0084470761371
2001-04-09,1501.7301561337058
2001-04-10,1534.9265452736581
2001-04-11,1544.4299921827821
2001-04-12,1544.6973657851381
2001-04-13,1546.756260275285
2001-04-16,1555.873019903201
2001-04-17,1565.675431376697
2001-04-18,1604.7111283446452
2001-04-19,1595.6427883453607
2001-04-20,1570.7286294545484
2001-04-23,1574.2630543467164
2001-04-24,1585.5161690055195
2001-04-25,1595.1804545130976
2001-04-26,1601.4918854001226
2001-04-27,1620.4045172739322
2001-04-30,1638.3841361409743
2001-05-01,1650.606193563057
2001-05-02,1655.7283894543034
2001-05-03,1648.9140110904104
2001-05-04,1654.207960057302
2001-05-07,1658.5085403735309
2001-05-08,1665.6781479433835
2001-05-09,1661.9429564260233
2001-05-10,1669.3189081321507
2001-05-11,1681.5020970966336
2001-05-14,1680.6959856501162
2001-05-15,1679.5306540796598
2001-05-16,1677.057398574934
2001-05-17,1702.479140418356
2001-05-18,1712.6284296423544
2001-05-21,1733.2467635997905
2001-05-22,1750.484183280485
2001-05-23,1758.8445179099488
2001-05-24,1768.8730822885932
2001-05-25,1767.5557830092123
2001-05-28,1759.0927351106384
2001-05-29,1764.1880851047629
2001-05-30,1743.204579032288
2001-05-31,1763.8466838967574
2001-06-01,1772.8294603483723
2001-06-04,1776.7528391973863
2001-06-05,1783.4001442972726
2001-06-06,1780.5209089408486
2001-06-07,1779.1891095574063
2001-06-08,1783.1999066185376
2001-06-11,1786.6107570780978
2001-06-12,1765.5125654248905
2001-06-13,1761.790254573987
2001-06-14,1734.8107312773443
2001-06-15,1717.9831501490128
2001-06-18,1706.9611750140325
2001-06-19,1708.0550408258896
2001-06-20,1716.030786635834
2001-06-21,1720.1779956547684
2001-06-22,1717.2563757984763
2001-06-25,1705.6370287417722
2001-06-26,1709.7961075053393
2001-06-27,1715.7858400372204
2001-06-28,1736.0307731299413
2001-06-29,1761.7751548698966
2001-07-02,1751.206391780647
2001-07-03,1749.4761717661038
2001-07-04,1746.3533654470918
2001-07-05,1752.2332878404202
2001-07-06,1719.6649721034628
2001-07-09,1705.3567516811584
2001-07-10,1688.9508181209922
2001-07-11,1672.322576329054
2001-07-12,1708.161924001942
2001-07-13,1708.4455642211146
2001-07-16,1695.1514436943526
2001-07-17,1703.9428448073927
2001-07-18,1665.5966063327346
2001-07-19,1673.7700810883723
2001-07-20,1669.2829427378158
2001-07-23,1660.5316852157412
2001-07-24,1640.8407647615388
2001-07-25,1636.9489364304104
2001-07-26,1650.175385956988
2001-07-27,1658.90244450957
2001-07-30,1650.8341307322492
2001-07-31,1659.075687616118
2001-08-01,1664.6616089560252
2001-08-02,1670.121350303296
2001-08-03,1662.0580414716717
2001-08-06,1661.7241054434933
2001-08-07,1667.6238208655404
2001-08-08,1661.8070969993987
2001-08-09,1636.160608952387
2001-08-10,1632.5365626896655
2001-08-13,1627.2496399807503
2001-08-14,1641.2891888545857
2001-08-15,1629.0472929252765
2001-08-16,1628.996202040287
2001-08-17,1615.2468423560404
2001-08-20,1616.1633912794894
2001-08-21,1615.065109621376
2001-08-22,1609.6005426263505
2001-08-23,1616.078910810968
2001-08-24,1623.4819552087465
2001-08-27,1628.7071004524996
2001-08-28,1620.577383103218
2001-08-29,1617.3034508985186
2001-08-30,1606.2756185352982
2001-08-31,1604.096758741734
2001-09-03,1595.8482898269833
2001-09-04,1619.9072859797996
2001-09-05,1610.0911949263182
2001-09-06,1591.141791852835
2001-09-07,1556.760284239731
2001-09-10,1539.6029621375599
2001-09-11,1518.5923727844374
2001-09-12,1486.0756721204673
2001-09-13,1484.8024938870312
2001-09-14,1463.5974382518168
2001-09-17,1405.0906739208897
2001-09-18,1400.5165008934716
2001-09-19,1385.3056863845661
2001-09-20,1354.2442288860236
2001-09-21,1335.03325521673
2001-09-24,1359.3957658929169
2001-09-25,1359.7743609372624
2001-09-26,1359.1040708973526
2001-09-27,1360.8975358711068
2001-09-28,1401.464544172415
2001-10-01,1389.093578701711
2001-10-02,1393.3938515005768
2001-10-03,1398.6294581286686
2001-10-04,1421.1282091784274
2001-10-05,1412.4448280372617
2001-10-08,1403.91474096744
2001-10-09,1402.449656763176
2001-10-10,1424.4687695661007
2001-10-11,1456.186725591232
2001-10-12,1449.0678377324007
2001-10-15,1448.5523863404972
2001-10-16,1454.1942641543403
2001-10-17,1453.4943486940576
2001-10-18,1447.1767570354655
2001-10-19,1456.5325185525435
2001-10-22,1470.929588969965
2001-10-23,1477.8824789330629
2001-10-24,1476.479357724763
2001-10-25,1483.8721803254575
2001-10-26,1493.964244042674
2001-10-29,1468.6453333501438
2001-10-30,1447.5465626950772
2001-10-31,1465.202562554242
2001-11-01,1464.8249408058457
2001-11-02,1466.9724815038699
2001-11-05,1487.0629894022354
2001-11-06,1497.4858267931043
2001-11-07,1491.6875100995428
2001-11-08,1505.0450609038753
2001-11-09,1500.3046586882954
2001-11-12,1498.8034870880947
2001-11-13,1525.321911057174
2001-11-14,1533.8028363523897
2001-11-15,1540.5628690458911
2001-11-16,1538.6973134899401
2001-11-19,1561.0743753813545
2001-11-20,1551.9177960125417
2001-11-21,1558.881169678999
2001-11-22,1557.5834468841426
2001-11-23,1571.6616312046335
2001-11-26,1581.4491508411836
2001-11-27,1575.9994829636744
2001-11-28,1555.221424242435
2001-11-29,1560.653761972002
2001-11-30,1550.4727778760798
2001-12-03,1553.6631238073205
2001-12-04,1588.3200912665031
2001-12-05,1616.2265915026846
2001-12-06,1621.425891739319
2001-12-07,1618.4913493864315
2001-12-10,1609.9005914237955
2001-12-11,1603.9689187504748
2001-12-12,1601.0895522812418
2001-12-13,1579.6407256459688
2001-12-14,1567.3108772372746
2001-12-17,1566.2880874156708
2001-12-18,1571.4755865223083
2001-12-19,1566.2780116267818
2001-12-20,1565.6585509830147
2001-12-21,1589.1131714944893
2001-12-24,1605.9619885912516
2001-12-25,1609.1091816450642
2001-12-26,1611.7066980879413
2001-12-27,1610.8802453519668
2001-12-28,1631.2174282326475
2001-12-31,1619.6723313903499
2002-01-01,1619.6655030344323
2002-01-02,1600.299075443481
2002-01-03,1621.092132885113
2002-01-04,1644.486648516788
2002-01-07,1648.7404172412698
2002-01-08,1646.507662698271
2002-01-09,1650.4493501356574
2002-01-10,1639.737306145938
2002-01-11,1636.1359534914739
2002-01-14,1619.0586988840596
2002-01-15,1620.8356851242347
2002-01-16,1619.9661313636725
2002-01-17,1631.0240868055364
2002-01-18,1627.5478632793854
2002-01-21,1633.1742761910575
2002-01-22,1623.3447055378547
2002-01-23,1629.0859169184098
2002-01-24,1644.1114504871348
2002-01-25,1670.5744766397725
2002-01-28,1685.7681333265214
2002-01-29,1672.8802712661302
2002-01-30,1671.9850951827862
2002-01-31,1682.6165353903957
2002-02-01,1676.2352786046217
2002-02-04,1654.765138532186
2002-02-05,1641.1556620128517
2002-02-06,1635.2412923736595
2002-02-07,1628.7123309970148
2002-02-08,1636.7890181242003
2002-02-11,1640.484761481451
2002-02-12,1651.0636850599312
2002-02-13,1666.8692916906853
2002-02-14,1674.8649534483968
2002-02-15,1671.0015218932372
2002-02-18,1678.091571026176
2002-02-19,1655.3334620267317
2002-02-20,1663.8845030041819
2002-02-21,1663.8904090890837
2002-02-22,1660.0017591082278
2002-02-25,1672.8879338982438
2002-02-26,1685.1005502757764
2002-02-27,1708.0588193970693
2002-02-28,1709.3481747071442
2002-03-01,1727.2598876099134
2002-03-04,1756.054575961286
2002-03-05,1754.7439520086991
2002-03-06,1761.065263665145
2002-03-07,1770.6664395766697
2002-03-08,1786.5958459061417
2002-03-11,1800.661724134051
2002-03-12,1796.7361869814954
2002-03-13,1782.4217325110562
2002-03-14,1776.056957905637
2002-03-15,1783.229077235513
2002-03-18,1790.0320890882151
2002-03-19,1795.7172963859932
2002-03-20,1789.1347855970848
2002-03-21,1797.7746731197765
2002-03-22,1802.5878881758333
2002-03-25,1795.202177037376
2002-03-26,1801.0799935376788
2002-03-27,1823.6325392342371
2002-03-28,1827.618522292928
2002-03-29,1821.9903566069142
2002-04-01,1803.5335075499604
2002-04-02,1802.2502179577152
2002-04-03,1804.5057153683283
2002-04-04,1809.5735760058014
2002-04-05,1824.0363248689578
2002-04-08,1838.7934179180336
2002-04-09,1833.4726306193659
2002-04-10,1845.0150615984512
2002-04-11,1826.2714035682773
2002-04-12,1843.216715386367
2002-04-15,1841.8194952844901
2002-04-16,1859.6273583332793
2002-04-17,1857.84464165247
2002-04-18,1855.2072130578995
2002-04-19,1861.8312637653555
2002-04-22,1857.078339197393
2002-04-23,1854.1645481473172
2002-04-24,1847.3613240406596
2002-04-25,1834.629109217992
2002-04-26,1826.3860045969666
2002-04-29,1814.9505331538733
2002-04-30,1824.258217787201
2002-05-01,1823.3950794071407
2002-05-02,1834.0762681574615
2002-05-03,1821.4581665614037
2002-05-06,1800.993459079106
2002-05-07,1796.8023976381141
2002-05-08,1818.8801145925638
2002-05-09,1813.1872200230737
2002-05-10,1796.8970097119354
2002-05-13,1804.9167832763453
2002-05-14,1833.4669255976144
2002-05-15,1835.7560590651103
2002-05-16,1831.5417936092067
2002-05-17,1822.5642386909778
2002-05-20,1817.1245946655686
