Date,WORLD ex USA SMALL CAP EQUAL WEIGHTED
1999-08-05,1211.974031944144
1999-08-06,1205.5479611581773
1999-08-09,1201.8916843251868
1999-08-10,1203.3832593660047
1999-08-11,1198.4571516188048
1999-08-12,1206.6084712927152
1999-08-13,1206.1401072974957
1999-08-16,1227.0551631135133
1999-08-17,1223.2603531626012
1999-08-18,1235.5988491983921
1999-08-19,1241.1694321847153
1999-08-20,1249.8675525852138
1999-08-23,1250.2723382957959
1999-08-24,1245.6735259279244
1999-08-25,1246.8975819849823
1999-08-26,1238.9619511289131
1999-08-27,1240.4483975038613
1999-08-30,1246.7179253093122
1999-08-31,1255.0346677494458
1999-09-01,1265.560318820037
1999-09-02,1266.0976701886743
1999-09-03,1259.1387297829326
1999-09-06,1267.3552397031199
1999-09-07,1262.8462172492432
1999-09-08,1256.6128468813647
1999-09-09,1270.8493474847446
1999-09-10,1274.1810749541505
1999-09-13,1287.4928577830253
1999-09-14,1284.6345836482326
1999-09-15,1284.2284916107587
1999-09-16,1267.2930175752492
1999-09-17,1259.868076526766
1999-09-20,1264.1381426002783
1999-09-21,1274.0193916562357
1999-09-22,1257.525398291741
1999-09-23,1255.750154747002
1999-09-24,1236.540642532861
1999-09-27,1227.2720432271979
1999-09-28,1236.177471821125
1999-09-29,1233.4138667396783
1999-09-30,1249.8218200133385
1999-10-01,1261.331302057183
1999-10-04,1257.933155712854
1999-10-05,1254.2194699218778
1999-10-06,1250.4818067963597
1999-10-07,1258.2004108102678
1999-10-08,1253.334472211624
1999-10-11,1258.8261669926887
1999-10-12,1263.9794827474707
1999-10-13,1247.3236668946208
1999-10-14,1247.8077066015123
1999-10-15,1245.6549729622564
1999-10-18,1221.4791087496194
1999-10-19,1216.38710549688
1999-10-20,1227.0690100123477
1999-10-21,1223.411883215109
1999-10-22,1221.5865762899477
1999-10-25,1228.6721769138387
1999-10-26,1222.5633851076477
1999-10-27,1219.6339007135657
1999-10-28,1213.4321989760288
1999-10-29,1228.4815738535428
1999-11-01,1229.58582410465
1999-11-02,1233.2327393825688
1999-11-03,1229.8413724976754
1999-11-04,1234.346940274709
1999-11-05,1221.3278752932654
1999-11-08,1217.3830404161745
1999-11-09,1222.0138272762276
1999-11-10,1226.2316455749065
1999-11-11,1209.2345360312922
1999-11-12,1198.6161317761068
1999-11-15,1191.789826469033
1999-11-16,1190.7830214819164
1999-11-17,1217.535254245366
1999-11-18,1224.4041882887248
1999-11-19,1221.0837034853976
1999-11-22,1232.0731702699404
1999-11-23,1232.8564643692844
1999-11-24,1219.1437303079113
1999-11-25,1215.1203101685828
1999-11-26,1225.9208958246563
1999-11-29,1228.3560854056564
1999-11-30,1222.3506811904836
1999-12-01,1224.533806357907
1999-12-02,1220.0706221177059
1999-12-03,1226.5493590764524
1999-12-06,1237.1600100398853
1999-12-07,1239.8475863016972
1999-12-08,1236.9508317835282
1999-12-09,1233.3632340500812
1999-12-10,1235.7316332839046
1999-12-13,1228.23022696915
1999-12-14,1218.6332088283123
1999-12-15,1209.0558144402369
1999-12-16,1217.5169713674109
1999-12-17,1207.8205181022577
1999-12-20,1204.437901262533
1999-12-21,1200.2075095429802
1999-12-22,1209.1118521727176
1999-12-23,1215.43506255219
1999-12-24,1222.9806039189036
1999-12-27,1223.3172734897303
1999-12-28,1217.373939948952
1999-12-29,1216.1672915395825
1999-12-30,1221.9001385418878
1999-12-31,1222.438515138891
2000-01-03,1237.3834729430737
2000-01-04,1227.5222465408694
2000-01-05,1214.4344924768159
2000-01-06,1211.6046670042417
2000-01-07,1221.6745840593642
2000-01-10,1233.6224485011635
2000-01-11,1241.9851536536373
2000-01-12,1237.3134575421957
2000-01-13,1251.6401683879774
2000-01-14,1253.6659957556526
2000-01-17,1281.333758489613
2000-01-18,1278.8101801366402
2000-01-19,1269.309827072629
2000-01-20,1280.708113245643
2000-01-21,1272.5225276034157
2000-01-24,1265.240206101593
2000-01-25,1253.03598527355
2000-01-26,1257.8960577952255
2000-01-27,1257.5245325107053
2000-01-28,1245.595366623554
2000-01-31,1234.9006920435843
2000-02-01,1231.0165915689922
2000-02-02,1231.47124477907
2000-02-03,1240.1963960306355
2000-02-04,1240.7417320815916
2000-02-07,1244.0570961016917
2000-02-08,1247.1369391427836
2000-02-09,1251.408433750116
2000-02-10,1252.0181198388998
2000-02-11,1250.636724047505
2000-02-14,1246.1718887543743
2000-02-15,1237.0565188275064
2000-02-16,1234.8621826759181
2000-02-17,1231.6425381526449
2000-02-18,1230.624410639658
2000-02-21,1220.4387779365004
2000-02-22,1222.0222547591138
2000-02-23,1226.9700166171867
2000-02-24,1229.68065233989
2000-02-25,1234.4759937194765
2000-02-28,1235.2855588003165
2000-02-29,1241.371874888186
2000-03-01,1266.005143672699
2000-03-02,1267.9342229620036
2000-03-03,1271.6983100514449
2000-03-06,1272.4363054006542
2000-03-07,1276.3282396965594
2000-03-08,1269.4836799331372
2000-03-09,1284.1540654922594
2000-03-10,1295.6582256710367
2000-03-13,1285.8900137702801
2000-03-14,1281.853460476209
2000-03-15,1275.4540416117868
2000-03-16,1279.9899883101687
2000-03-17,1287.1710017712396
2000-03-20,1289.9124616546753
2000-03-21,1286.562995947565
2000-03-22,1287.9292844145398
2000-03-23,1287.791333218645
2000-03-24,1298.461372602453
2000-03-27,1314.2596819735402
2000-03-28,1321.5796480540398
2000-03-29,1320.5743310095975
2000-03-30,1308.2109984773394
2000-03-31,1321.6927888313153
2000-04-03,1312.3574448690565
2000-04-04,1301.145571030649
2000-04-05,1300.9179968532885
2000-04-06,1303.7617314710599
2000-04-07,1305.5269446824755
2000-04-10,1307.6691687468854
2000-04-11,1299.6637564018367
2000-04-12,1310.5507055170465
2000-04-13,1302.8698459292068
2000-04-14,1300.667883929138
2000-04-17,1238.144643804844
2000-04-18,1243.5145345415306
2000-04-19,1247.5268234288478
2000-04-20,1246.6991387095072
2000-04-21,1233.7674539543355
2000-04-24,1244.7893835737143
2000-04-25,1239.391049748431
2000-04-26,1238.700786542935
2000-04-27,1225.1288939551146
2000-04-28,1217.0917619641273
2000-05-01,1224.9801405202513
2000-05-02,1238.3843948317115
2000-05-03,1230.7796852181573
2000-05-04,1234.5006069124418
2000-05-05,1233.4421826505525
2000-05-08,1236.665186981828
2000-05-09,1235.3464346071314
2000-05-10,1236.296325349775
2000-05-11,1227.4656375023771
2000-05-12,1239.8326899392648
2000-05-15,1252.2363899117743
2000-05-16,1256.921313703033
2000-05-17,1248.4995816834269
2000-05-18,1247.5090100434554
2000-05-19,1248.5962013734356
2000-05-22,1236.9615740823376
2000-05-23,1239.3938073817335
2000-05-24,1217.398144957882
2000-05-25,1225.2506844456539
2000-05-26,1227.770198666876
2000-05-29,1234.2154576295504
2000-05-30,1240.8882796911134
2000-05-31,1234.7721353313611
2000-06-01,1240.4136973851687
2000-06-02,1259.449325915579
2000-06-05,1277.2458219708076
2000-06-06,1297.1386818618062
2000-06-07,1303.9751579918811
2000-06-08,1302.9116891594626
2000-06-09,1305.6104311629829
2000-06-12,1321.2158424485945
2000-06-13,1321.427391889467
2000-06-14,1323.3753364251124
2000-06-15,1313.2346675303017
2000-06-16,1318.0264911716415
2000-06-19,1319.901206392812
2000-06-20,1326.820696177928
2000-06-21,1322.5393979225123
2000-06-22,1324.0735635373942
2000-06-23,1319.398454663715
2000-06-26,1317.4036733768241
2000-06-27,1327.995821693483
2000-06-28,1338.1253491820871
2000-06-29,1348.6893688831212
2000-06-30,1355.6693816395252
2000-07-03,1372.794655335651
2000-07-04,1365.7487498147493
2000-07-05,1357.6498799753597
2000-07-06,1348.9374441431908
2000-07-07,1351.272094615494
2000-07-10,1365.6070031897875
2000-07-11,1369.9925243086964
2000-07-12,1364.8943114972753
2000-07-13,1345.8114728761614
2000-07-14,1348.6039542113308
2000-07-17,1347.1301749452493
2000-07-18,1334.8914900168172
2000-07-19,1329.885384036776
2000-07-20,1333.74243165833
2000-07-21,1331.5712581209125
2000-07-24,1317.1427670976054
2000-07-25,1319.2880742234684
2000-07-26,1317.9349910152457
2000-07-27,1307.2343336735096
2000-07-28,1284.3397577354772
2000-07-31,1267.7957019219318
2000-08-01,1282.0291860617112
2000-08-02,1282.069324155616
2000-08-03,1275.4604919797143
2000-08-04,1285.45973889716
2000-08-07,1287.6857029073105
2000-08-08,1283.6849502764867
2000-08-09,1291.560253458547
2000-08-10,1299.7095727039089
2000-08-11,1306.756738691028
2000-08-14,1304.265182729793
2000-08-15,1316.4943263526468
2000-08-16,1321.5025076388697
2000-08-17,1321.6508937909787
2000-08-18,1323.672127460438
2000-08-21,1320.8123510861858
2000-08-22,1327.8191371210191
2000-08-23,1323.782027819223
2000-08-24,1334.040570643505
2000-08-25,1341.497590044747
2000-08-28,1338.2642199974418
2000-08-29,1336.9165747321392
2000-08-30,1332.4131848073753
2000-08-31,1332.3966412161753
2000-09-01,1341.1708535031419
2000-09-04,1345.8608850542066
2000-09-05,1336.2199930352235
2000-09-06,1329.4769029800746
2000-09-07,1324.4749475051053
2000-09-08,1319.7134032983965
2000-09-11,1307.4437144074052
2000-09-12,1294.577539130726
2000-09-13,1293.8462292734355
2000-09-14,1288.6603033189788
2000-09-15,1288.1778502848333
2000-09-18,1274.7446090996239
2000-09-19,1272.464331113946
2000-09-20,1279.9189194390226
2000-09-21,1277.7954842769398
2000-09-22,1270.754640488877
2000-09-25,1276.8657395693938
2000-09-26,1271.2971555133367
2000-09-27,1263.8456135224606
2000-09-28,1255.8159124710803
2000-09-29,1266.129038310006
2000-10-02,1262.4839715130615
2000-10-03,1260.9131736082754
2000-10-04,1254.1244545961301
2000-10-05,1250.5599963553238
2000-10-06,1249.6341766548655
2000-10-09,1241.599082364892
2000-10-10,1235.8541257473803
2000-10-11,1226.280198098133
2000-10-12,1213.5583294805795
2000-10-13,1200.5908995026589
2000-10-16,1200.0226080018576
2000-10-17,1190.1842548488694
2000-10-18,1174.3932334534297
2000-10-19,1171.0162691917492
2000-10-20,1181.926824756155
2000-10-23,1181.3237015557131
2000-10-24,1186.320414210857
2000-10-25,1173.3991342805416
2000-10-26,1169.1402000231012
2000-10-27,1172.6233714128587
2000-10-30,1170.6962371643374
2000-10-31,1170.3834915520756
2000-11-01,1190.1260344851157
2000-11-02,1195.0532590706587
2000-11-03,1205.4369371593273
2000-11-06,1215.8454348734786
2000-11-07,1215.3028450614047
2000-11-08,1212.662938842182
2000-11-09,1204.4053085556138
2000-11-10,1199.67705366949
2000-11-13,1182.9446700936871
2000-11-14,1185.692742518835
2000-11-15,1184.794630491234
2000-11-16,1175.890506230451
2000-11-17,1171.339045348922
2000-11-20,1159.898472872126
2000-11-21,1146.8895126510886
2000-11-22,1142.8624571827281
2000-11-23,1141.1663716945852
2000-11-24,1146.4749685186994
2000-11-27,1160.4541624508745
2000-11-28,1158.4334052929835
2000-11-29,1152.2439116477842
2000-11-30,1159.419340599063
2000-12-01,1177.4124478249996
2000-12-04,1184.624652915656
2000-12-05,1183.8282934419597
2000-12-06,1187.9586848189886
2000-12-07,1183.0482976437436
2000-12-08,1187.5939127801025
2000-12-11,1196.1244851812576
2000-12-12,1191.7989523144226
2000-12-13,1185.4741929567315
2000-12-14,1183.7959385464605
2000-12-15,1171.4083653400141
2000-12-18,1162.8538479028985
2000-12-19,1143.6585992909659
2000-12-20,1128.1758685585662
2000-12-21,1117.8171919414465
2000-12-22,1129.0594793157081
2000-12-25,1139.5621596031065
2000-12-26,1137.305555653231
2000-12-27,1136.3894911130265
2000-12-28,1135.0253768595628
2000-12-29,1148.2169810570306
2001-01-01,1148.2169810570306
2001-01-02,1150.8909958026584
2001-01-03,1144.5278226402797
2001-01-04,1146.9465205059225
2001-01-05,1148.9241420369347
2001-01-08,1147.3708023896502
2001-01-09,1134.9812874823324
2001-01-10,1132.3656129990466
2001-01-11,1131.8744112568152
2001-01-12,1140.9081409343548
2001-01-15,1144.5926832608757
2001-01-16,1152.5290412569973
2001-01-17,1157.0705990987544
2001-01-18,1175.010842224989
2001-01-19,1183.3343308738135
2001-01-22,1185.9918726715096
2001-01-23,1189.5435270994526
2001-01-24,1177.9700487430018
2001-01-25,1184.3952731065815
2001-01-26,1179.5152266812154
2001-01-29,1187.034796919181
2001-01-30,1192.6263557583022
2001-01-31,1203.3040580855
2001-02-01,1213.7983784610242
2001-02-02,1208.5234992134817
2001-02-05,1206.8244412896004
2001-02-06,1201.637337014949
2001-02-07,1193.6690247377135
2001-02-08,1180.2467562724262
2001-02-09,1176.1988426301937
2001-02-12,1177.902159052578
2001-02-13,1177.8361889695348
2001-02-14,1175.0974694870858
2001-02-15,1173.2043491930153
2001-02-16,1174.8230814294561
2001-02-19,1171.0158819168453
2001-02-20,1168.4601064025237
2001-02-21,1158.0199444788439
2001-02-22,1147.3083106289425
2001-02-23,1153.022538445842
2001-02-26,1160.700636178491
2001-02-27,1170.7180383351017
2001-02-28,1161.5105321603191
2001-03-01,1154.8185768794717
2001-03-02,1146.3800538249438
2001-03-05,1143.9644643567783
2001-03-06,1160.5337091456236
2001-03-07,1158.1477263252407
2001-03-08,1162.2118053837535
2001-03-09,1158.1902388126368
2001-03-12,1132.2622272995497
2001-03-13,1107.5615084787705
2001-03-14,1090.2519941893636
2001-03-15,1083.68825991892
2001-03-16,1071.8572878394955
2001-03-19,1072.8548472301936
2001-03-20,1075.8110571660122
2001-03-21,1077.238805844197
2001-03-22,1047.5805048705367
2001-03-23,1070.0588190428384
2001-03-26,1094.7779862705859
2001-03-27,1096.6159017625018
2001-03-28,1096.3995865143165
2001-03-29,1081.8670800894506
2001-03-30,1071.452999212541
2001-04-02,1065.7105910922592
2001-04-03,1062.3545253164755
2001-04-04,1071.1516011796891
2001-04-05,1088.157949987481
2001-04-06,1092.0626185275391
2001-04-09,1085.339027027948
2001-04-10,1089.5750901541896
2001-04-11,1098.2243550541195
2001-04-12,1112.2781318796651
2001-04-13,1115.1016279597395
2001-04-16,1111.4081927138936
2001-04-17,1109.5391872780988
2001-04-18,1125.301319739293
2001-04-19,1145.0995964531246
2001-04-20,1148.882238963229
2001-04-23,1147.629827451421
2001-04-24,1152.2080994796574
2001-04-25,1161.6175204745887
2001-04-26,1173.3546837619435
2001-04-27,1168.7106063963613
2001-04-30,1175.089306767426
2001-05-01,1197.3639782758041
2001-05-02,1202.6150468626483
2001-05-03,1208.2449041959426
2001-05-04,1207.9624020151982
2001-05-07,1204.0469436193769
2001-05-08,1190.4543799065023
2001-05-09,1181.8492938513498
2001-05-10,1183.7272458074247
2001-05-11,1178.0026200306754
2001-05-14,1163.8678422382739
2001-05-15,1168.3754170940674
2001-05-16,1167.1752867016883
2001-05-17,1179.8968038051216
2001-05-18,1178.3790902936782
2001-05-21,1188.9281843334245
2001-05-22,1188.0941165120853
2001-05-23,1193.9071475061342
2001-05-24,1191.6429019981383
2001-05-25,1191.4780671968522
2001-05-28,1189.1719407302953
2001-05-29,1185.6112857969426
2001-05-30,1173.2409116523938
2001-05-31,1169.133229546099
2001-06-01,1168.8025144309108
2001-06-04,1168.5861471407286
2001-06-05,1168.907320602315
2001-06-06,1168.1760797760414
2001-06-07,1173.741118348795
2001-06-08,1174.1673144601286
2001-06-11,1165.5843103562522
2001-06-12,1150.5937476631013
2001-06-13,1155.277572884343
2001-06-14,1154.009582468652
2001-06-15,1143.6989644672665
2001-06-18,1136.5350864023267
2001-06-19,1131.8143884604904
2001-06-20,1116.7356488596383
2001-06-21,1121.9866246643774
2001-06-22,1130.180635280721
2001-06-25,1137.5879751211223
2001-06-26,1135.0058835514208
2001-06-27,1129.5433540513027
2001-06-28,1117.126044865534
2001-06-29,1124.4560163691663
2001-07-02,1120.1585877635282
2001-07-03,1120.1387401912496
2001-07-04,1113.1980384526205
2001-07-05,1100.3848475842237
2001-07-06,1088.242668383673
2001-07-09,1078.6690461388976
2001-07-10,1087.203064927231
2001-07-11,1079.8880866646364
2001-07-12,1087.1552783232028
2001-07-13,1084.2482915303558
2001-07-16,1082.6080561554709
2001-07-17,1072.3135330417822
2001-07-18,1075.7804890926104
2001-07-19,1075.735256014534
2001-07-20,1077.0112686595787
2001-07-23,1058.481344825583
2001-07-24,1062.0725473702048
2001-07-25,1062.2431758198195
2001-07-26,1064.1831396411603
2001-07-27,1066.6653291919988
2001-07-30,1057.4075831876341
2001-07-31,1064.8591352408143
2001-08-01,1074.1653154485027
2001-08-02,1088.869050110785
2001-08-03,1087.5870309868703
2001-08-06,1082.7835948587535
2001-08-07,1081.6654729697252
2001-08-08,1079.8990733322307
2001-08-09,1072.6092477124744
2001-08-10,1078.8980561752273
2001-08-13,1074.2792260874471
2001-08-14,1082.0413745948915
2001-08-15,1094.6294724861016
2001-08-16,1089.5099528254077
2001-08-17,1087.8970192214606
2001-08-20,1076.823997489678
2001-08-21,1083.3586606436863
2001-08-22,1090.7714908896426
2001-08-23,1085.3906336337066
2001-08-24,1087.1974059690451
2001-08-27,1091.7580093041677
2001-08-28,1086.2736174839824
2001-08-29,1083.872236731133
2001-08-30,1073.5120207932853
2001-08-31,1066.6774151392053
2001-09-03,1047.7342784528844
2001-09-04,1042.136405409601
2001-09-05,1026.0814745137577
2001-09-06,1017.876309428851
2001-09-07,1014.0898940153517
2001-09-10,987.7389947206494
2001-09-11,973.4749684736983
2001-09-12,932.4232093100758
2001-09-13,943.532608263806
2001-09-14,949.2388382150474
2001-09-17,918.5171690115051
2001-09-18,922.2000172281005
2001-09-19,928.413338034283
2001-09-20,906.3454091826707
2001-09-21,877.7168536920601
2001-09-24,887.451585085152
2001-09-25,904.2774596174024
2001-09-26,906.3912200096811
2001-09-27,900.122220750299
2001-09-28,912.1565318411978
2001-10-01,916.846632855686
2001-10-02,919.2711906933457
2001-10-03,921.0592989722466
2001-10-04,939.2283548088515
2001-10-05,940.099794840536
2001-10-08,936.2794398497426
2001-10-09,937.7133866213292
2001-10-10,938.6378410174277
2001-10-11,955.5832328228297
2001-10-12,960.4286406680158
2001-10-15,959.8407859509331
2001-10-16,969.9833523738894
2001-10-17,983.4345513561851
2001-10-18,969.7137653131465
2001-10-19,963.277529306295
2001-10-22,964.2132276016342
2001-10-23,973.9963529002839
2001-10-24,979.6626112219523
2001-10-25,984.7943396196126
2001-10-26,986.5511270212604
2001-10-29,989.0101041894063
2001-10-30,973.0862306589172
2001-10-31,971.6293314801933
2001-11-01,974.0384872038678
2001-11-02,974.3733245617714
2001-11-05,978.2191620695589
2001-11-06,985.0233855243104
2001-11-07,987.7718020318143
2001-11-08,990.8236305367946
2001-11-09,986.9403398882788
2001-11-12,980.1340160832549
2001-11-13,981.1547983247755
2001-11-14,991.0672887336838
2001-11-15,997.1933659767808
2001-11-16,1004.4047719089422
2001-11-19,1015.4963434364333
2001-11-20,1013.154745721145
2001-11-21,1006.0342126704176
2001-11-22,1009.9609227361551
2001-11-23,1007.5404085823552
2001-11-26,1020.2004489400881
2001-11-27,1019.514267561796
2001-11-28,1013.1277292009528
2001-11-29,1008.37479598539
2001-11-30,1017.2263031287079
2001-12-03,1000.4436875992781
2001-12-04,1000.370991904934
2001-12-05,1012.7550663759405
2001-12-06,1017.7400912835651
2001-12-07,1012.5287163939578
2001-12-10,1004.7600058616335
2001-12-11,998.0833073824299
2001-12-12,1003.6042748794753
2001-12-13,990.7420961265452
2001-12-14,982.9816320939615
2001-12-17,974.2635385808651
2001-12-18,965.7210553776484
2001-12-19,955.7358078839761
2001-12-20,959.860647306654
2001-12-21,954.052700034645
2001-12-24,950.5413293045806
2001-12-25,951.6858855775624
2001-12-26,948.8301196282456
2001-12-27,960.8496009278111
2001-12-28,968.3918935382451
2001-12-31,974.6969565497546
2002-01-01,974.6987368634727
2002-01-02,981.7955855548464
2002-01-03,990.3167118022029
2002-01-04,998.5666559741928
2002-01-07,1003.229155390568
2002-01-08,992.1728358094582
2002-01-09,993.2708400706526
2002-01-10,990.0973745481873
2002-01-11,988.831769798823
2002-01-14,985.0978697860942
2002-01-15,974.5322626855275
2002-01-16,966.0452466620591
2002-01-17,963.25968229467
2002-01-18,968.5419426692112
2002-01-21,973.9456397364254
2002-01-22,967.6889318111869
2002-01-23,966.123829138859
2002-01-24,965.7484657077345
2002-01-25,957.3683053993664
2002-01-28,960.8222340670567
2002-01-29,959.1367431947743
2002-01-30,953.7966802095369
2002-01-31,955.9292169738319
2002-02-01,953.8369922830834
2002-02-04,952.2282552517656
2002-02-05,940.7843963184466
2002-02-06,938.4488846831958
2002-02-07,938.5848213589073
2002-02-08,941.4136137326205
2002-02-11,950.0718867513349
2002-02-12,958.1450016184195
2002-02-13,960.9497734178511
2002-02-14,965.5365503012114
2002-02-15,965.3830072215118
2002-02-18,964.9950902060339
2002-02-19,955.7499394900332
2002-02-20,952.3971320997877
2002-02-21,959.1175276255956
2002-02-22,958.0433100977982
2002-02-25,955.443808248574
2002-02-26,957.9604860185564
2002-02-27,967.2926130311008
2002-02-28,972.4732439416771
2002-03-01,984.3837583158779
2002-03-04,1011.3432832775306
2002-03-05,1010.0120473818847
2002-03-06,1017.3212218165213
2002-03-07,1043.90342688734
2002-03-08,1047.204658899654
2002-03-11,1058.7634925098264
2002-03-12,1045.537012922133
2002-03-13,1036.4555447830924
2002-03-14,1041.1648386092177
2002-03-15,1046.8655144486618
2002-03-18,1042.4845623361975
2002-03-19,1049.9833166533044
2002-03-20,1048.6769849164364
2002-03-21,1045.259885215165
2002-03-22,1041.9024392578876
2002-03-25,1035.1711486486406
2002-03-26,1031.0458899141734
2002-03-27,1037.093800362497
2002-03-28,1038.1255387828126
2002-03-29,1032.733075924086
2002-04-01,1030.7825520773974
2002-04-02,1032.4584213162411
2002-04-03,1037.9827374527088
2002-04-04,1043.8331229529163
2002-04-05,1050.0363722065297
2002-04-08,1047.125066226795
2002-04-09,1046.1985645942248
2002-04-10,1052.3901000974392
2002-04-11,1047.4480966331898
2002-04-12,1040.560142943643
2002-04-15,1044.080032095843
2002-04-16,1054.5709760068225
2002-04-17,1065.468091939221
2002-04-18,1068.8829519324843
2002-04-19,1069.047400975713
2002-04-22,1073.4385288536644
2002-04-23,1073.7886071937082
2002-04-24,1076.6164995384208
2002-04-25,1079.1226617832244
2002-04-26,1077.6909282971503
2002-04-29,1074.4582999888555
2002-04-30,1069.5458837070814
2002-05-01,1077.4738536672603
2002-05-02,1077.792454166391
2002-05-03,1085.6348364690555
2002-05-06,1083.2486173023062
2002-05-07,1069.8134635759704
2002-05-08,1075.0726610049808
2002-05-09,1078.4156607838172
2002-05-10,1082.2611056775206
2002-05-13,1078.0711805479596
2002-05-14,1072.9038903617181
2002-05-15,1083.6937384220194
2002-05-16,1092.3466620436575
2002-05-17,1108.480346808293
2002-05-20,1114.5795299426557
2002-05-21,1121.15467339984
2002-05-22,1127.5255446846622
2002-05-23,1122.8774415991395
2002-05-24,1127.9084420371544
2002-05-27,1129.376152892076
2002-05-28,1133.9822978106267
2002-05-29,1130.0692895836871
2002-05-30,1130.2853437872518
