Date,EAFE SMALL CAP EQUAL WEIGHTED
1999-08-31,1247.753072797103
1999-09-01,1258.5318805471256
1999-09-02,1259.5079019887555
1999-09-03,1251.974419404092
1999-09-06,1260.5128618583894
1999-09-07,1255.73575809703
1999-09-08,1249.6402335643502
1999-09-09,1263.9688446431671
1999-09-10,1266.3282212525319
1999-09-13,1280.330589229609
1999-09-14,1277.5074551106948
1999-09-15,1277.5412245977282
1999-09-16,1260.4564409256739
1999-09-17,1252.2471399723988
1999-09-20,1256.51073324699
1999-09-21,1266.6695919707365
1999-09-22,1249.7814463766645
1999-09-23,1248.0377102459868
1999-09-24,1228.4572032885476
1999-09-27,1216.9357326217535
1999-09-28,1226.0523551246617
1999-09-29,1223.0744682040297
1999-09-30,1240.4237894153464
1999-10-01,1252.4524385758605
1999-10-04,1247.7503797853326
1999-10-05,1244.5800829666812
1999-10-06,1241.7552197993687
1999-10-07,1250.4638129861082
1999-10-08,1245.8170652317453
1999-10-11,1251.5051217042094
1999-10-12,1257.018735506046
1999-10-13,1240.2141040454376
1999-10-14,1241.075725046009
1999-10-15,1240.0193457540445
1999-10-18,1215.483888866576
1999-10-19,1210.4478195657375
1999-10-20,1221.3115604752418
1999-10-21,1218.022380954047
1999-10-22,1214.9544694518402
1999-10-25,1222.252629930351
1999-10-26,1216.048845385444
1999-10-27,1213.6110125692326
1999-10-28,1207.0968069238281
1999-10-29,1222.0080360871182
1999-11-01,1223.1426057762383
1999-11-02,1227.2363936847548
1999-11-03,1223.8458285323782
1999-11-04,1228.3240519614599
1999-11-05,1214.7739245184187
1999-11-08,1211.3390007512862
1999-11-09,1216.1774233830213
1999-11-10,1219.6163391057285
1999-11-11,1201.3743208642104
1999-11-12,1189.8430831767917
1999-11-15,1182.5795813579907
1999-11-16,1181.4041356641455
1999-11-17,1207.8577806471692
1999-11-18,1215.6371621945723
1999-11-19,1212.42220689744
1999-11-22,1223.2559008220744
1999-11-23,1224.2398534811953
1999-11-24,1209.9686597121233
1999-11-25,1205.4827551687067
1999-11-26,1215.712869843706
1999-11-29,1217.002008236525
1999-11-30,1212.5952956980866
1999-12-01,1215.221416473347
1999-12-02,1210.8255693085266
1999-12-03,1216.9402873817605
1999-12-06,1228.0511537223015
1999-12-07,1230.078510113087
1999-12-08,1226.723216787556
1999-12-09,1221.7043799590513
1999-12-10,1224.8447767947564
1999-12-13,1217.1101049969382
1999-12-14,1207.960012960917
1999-12-15,1197.7785042678709
1999-12-16,1205.4742857700953
1999-12-17,1194.9242086063725
1999-12-20,1191.2783598689227
1999-12-21,1187.3283260070805
1999-12-22,1197.3664494309278
1999-12-23,1203.1997832022105
1999-12-24,1210.137555114138
1999-12-27,1210.005607100999
1999-12-28,1203.4055291379514
1999-12-29,1202.338210171966
1999-12-30,1208.2077086387048
1999-12-31,1208.2077086387046
2000-01-03,1223.4255401901505
2000-01-04,1214.5375933532664
2000-01-05,1200.2643114182317
2000-01-06,1196.3670559331565
2000-01-07,1206.1764480212082
2000-01-10,1217.2268950682974
2000-01-11,1227.2538517723804
2000-01-12,1222.7299405532456
2000-01-13,1237.4520207019557
2000-01-14,1239.4800925982418
2000-01-17,1266.857707566618
2000-01-18,1263.1959687196093
2000-01-19,1253.4505233578532
2000-01-20,1264.9330875556338
2000-01-21,1254.8150712931529
2000-01-24,1249.7436236752771
2000-01-25,1236.5094129251306
2000-01-26,1241.8109649950402
2000-01-27,1242.0687215774658
2000-01-28,1230.861530835985
2000-01-31,1220.5616212971736
2000-02-01,1215.5299309095778
2000-02-02,1215.4401321975877
2000-02-03,1224.665099452231
2000-02-04,1224.7458727791204
2000-02-07,1227.918430451862
2000-02-08,1232.3928610096925
2000-02-09,1236.7550033772604
2000-02-10,1237.1848728798154
2000-02-11,1236.1711156241654
2000-02-14,1231.0578851070716
2000-02-15,1222.122083911647
2000-02-16,1219.1522356888659
2000-02-17,1215.4630380766587
2000-02-18,1214.735259387624
2000-02-21,1203.5649315533526
2000-02-22,1207.0809494120233
2000-02-23,1212.6003629413874
2000-02-24,1215.3957286336795
2000-02-25,1220.3273691343668
2000-02-28,1220.0996627263785
2000-02-29,1226.7021274454937
2000-03-01,1250.7852814314579
2000-03-02,1252.5062269239324
2000-03-03,1256.7841840660024
2000-03-06,1258.7611101087332
2000-03-07,1262.4350159303165
2000-03-08,1256.297689852195
2000-03-09,1271.3294717134493
2000-03-10,1282.8623262915894
2000-03-13,1272.8857810051595
2000-03-14,1270.0336747793965
2000-03-15,1264.2943512605323
2000-03-16,1268.4008082968796
2000-03-17,1275.6061687877461
2000-03-20,1278.5678320525212
2000-03-21,1275.8744955228576
2000-03-22,1276.6087189442571
2000-03-23,1276.8979291035641
2000-03-24,1287.5836320241265
2000-03-27,1304.0377392745143
2000-03-28,1311.82860616792
2000-03-29,1311.2801889396844
2000-03-30,1298.8710817412568
2000-03-31,1312.3174212702988
2000-04-03,1301.4406365881937
2000-04-04,1290.2402225436713
2000-04-05,1290.123475041818
2000-04-06,1291.7585222444259
2000-04-07,1293.4130831049652
2000-04-10,1295.769277940243
2000-04-11,1288.1383256785405
2000-04-12,1299.7672550185973
2000-04-13,1291.8250753884668
2000-04-14,1291.3174695506098
2000-04-17,1226.142925820921
2000-04-18,1231.7284658279707
2000-04-19,1235.1171195772301
2000-04-20,1234.3454953323858
2000-04-21,1220.9552760965712
2000-04-24,1233.5038009068237
2000-04-25,1227.6789517941058
2000-04-26,1226.725945210866
2000-04-27,1212.239904062797
2000-04-28,1203.4893391772894
2000-05-01,1211.1827358769171
2000-05-02,1224.9517250820372
2000-05-03,1216.6978462371849
2000-05-04,1220.0055385291364
2000-05-05,1219.4269287146212
2000-05-08,1222.0281934170039
2000-05-09,1220.77064431272
2000-05-10,1221.5084283824428
2000-05-11,1212.1291653042608
2000-05-12,1225.141441708315
2000-05-15,1237.031884932336
2000-05-16,1241.6327745146452
2000-05-17,1233.5545974076733
2000-05-18,1233.472183615875
2000-05-19,1234.0906141395287
2000-05-22,1222.1985768630186
2000-05-23,1225.8852063997067
2000-05-24,1203.9941829805543
2000-05-25,1212.4736515420832
2000-05-26,1215.94521529585
2000-05-29,1222.2126875620877
2000-05-30,1228.7807345292672
2000-05-31,1221.9817332916998
2000-06-01,1225.06466601706
2000-06-02,1242.8476697119522
2000-06-05,1260.2448751135485
2000-06-06,1282.8981127948514
2000-06-07,1289.86956594695
2000-06-08,1288.277412380429
2000-06-09,1289.6788219338955
2000-06-12,1307.9752724995908
2000-06-13,1308.950587503267
2000-06-14,1309.6951184860468
2000-06-15,1299.479508769006
2000-06-16,1304.4078881569376
2000-06-19,1304.7875386275286
2000-06-20,1311.2368532471855
2000-06-21,1306.0396060925566
2000-06-22,1308.6364239115799
2000-06-23,1304.1837660223666
2000-06-26,1302.1511232817206
2000-06-27,1314.2477967501402
2000-06-28,1325.264207972422
2000-06-29,1338.3160053004776
2000-06-30,1345.7038196729695
2000-07-03,1364.051848692893
2000-07-04,1356.574926897661
2000-07-05,1349.3162716363588
2000-07-06,1341.1814537419764
2000-07-07,1342.8172779836314
2000-07-10,1357.3886592476554
2000-07-11,1361.3148422287397
2000-07-12,1354.1245035885772
2000-07-13,1335.2173219961562
2000-07-14,1338.33836056933
2000-07-17,1336.7665841047226
2000-07-18,1322.4739204876148
2000-07-19,1317.8689314285816
2000-07-20,1321.45228976104
2000-07-21,1318.8971351003313
2000-07-24,1303.1097460974554
2000-07-25,1305.8301529895705
2000-07-26,1304.958750473072
2000-07-27,1294.254577773737
2000-07-28,1270.9058679388802
2000-07-31,1254.4869902228836
2000-08-01,1269.3913448235705
2000-08-02,1267.8740058935869
2000-08-03,1261.9213858028645
2000-08-04,1272.0513524969206
2000-08-07,1274.8351594337098
2000-08-08,1269.6498988177807
2000-08-09,1278.0705377790407
2000-08-10,1286.779657005992
2000-08-11,1293.5272517534047
2000-08-14,1290.983235210573
2000-08-15,1303.2066036982176
2000-08-16,1308.5517797881596
2000-08-17,1308.0087132095211
2000-08-18,1310.016127033114
2000-08-21,1306.9498409281377
2000-08-22,1312.7982367035827
2000-08-23,1309.995827168588
2000-08-24,1319.277088892608
2000-08-25,1325.780324266068
2000-08-28,1321.2505216498164
2000-08-29,1320.7732433960648
2000-08-30,1313.9536865885975
2000-08-31,1312.2264910754982
2000-09-01,1319.5215297270358
2000-09-04,1324.6182274878834
2000-09-05,1313.1695462178527
2000-09-06,1305.6628328552913
2000-09-07,1300.4810541215081
2000-09-08,1296.3244075638966
2000-09-11,1283.7030957720815
2000-09-12,1269.1459350884027
2000-09-13,1268.008016411383
2000-09-14,1261.779695924683
2000-09-15,1260.9396973058697
2000-09-18,1249.1149429898564
2000-09-19,1246.300728152731
2000-09-20,1254.4075810968495
2000-09-21,1252.830032382408
2000-09-22,1246.160213338507
2000-09-25,1252.922425679234
2000-09-26,1246.4687625467407
2000-09-27,1240.345103827276
2000-09-28,1232.226768978824
2000-09-29,1243.2038383220158
2000-10-02,1241.1288922234094
2000-10-03,1238.8862005702192
2000-10-04,1230.470978414818
2000-10-05,1227.8310935678153
2000-10-06,1228.8938108141056
2000-10-09,1220.5132042132363
2000-10-10,1215.9919644518336
2000-10-11,1208.4659193411937
2000-10-12,1196.1845388052611
2000-10-13,1182.5445382079622
2000-10-16,1182.4021429690256
2000-10-17,1173.8736265454095
2000-10-18,1156.515552147718
2000-10-19,1151.1730160033107
2000-10-20,1161.8502206224564
2000-10-23,1160.6642267610343
2000-10-24,1166.3392869449378
2000-10-25,1154.843546422258
2000-10-26,1150.9898165896382
2000-10-27,1154.7952294536153
2000-10-30,1153.1392752464442
2000-10-31,1150.7868711559483
2000-11-01,1172.0485640429613
2000-11-02,1176.8077665508497
2000-11-03,1188.6698437846576
2000-11-06,1200.1723679900285
2000-11-07,1200.8291914499891
2000-11-08,1198.7471473372023
2000-11-09,1190.600060535606
2000-11-10,1187.2522209957533
2000-11-13,1171.1119139883415
2000-11-14,1172.6399464745368
2000-11-15,1171.6809155062194
2000-11-16,1163.1771494359623
2000-11-17,1158.5510159971034
2000-11-20,1147.4086339014418
2000-11-21,1134.7082721213833
2000-11-22,1132.3920296891029
2000-11-23,1129.8425354201213
2000-11-24,1132.7138346883526
2000-11-27,1147.3269679003247
2000-11-28,1146.6173313883196
2000-11-29,1141.8026325714966
2000-11-30,1150.8480669153926
2000-12-01,1168.5556466114467
2000-12-04,1176.5773600312505
2000-12-05,1174.4768589311927
2000-12-06,1178.272332195449
2000-12-07,1173.8563635119235
2000-12-08,1177.5440898339639
2000-12-11,1185.505657476792
2000-12-12,1181.0178455331034
2000-12-13,1174.9164405717318
2000-12-14,1174.0172541770116
2000-12-15,1162.2756530360653
2000-12-18,1154.684766088307
2000-12-19,1135.969095656463
2000-12-20,1122.0896931221032
2000-12-21,1111.0230622162371
2000-12-22,1120.9279536842932
2000-12-25,1132.0928806323395
2000-12-26,1129.4999880504465
2000-12-27,1126.5430332128944
2000-12-28,1123.758346332479
2000-12-29,1136.7372420686106
2001-01-01,1136.7372420686106
2001-01-02,1139.6696307816865
2001-01-03,1132.4068615840358
2001-01-04,1135.017288185668
2001-01-05,1137.706584373645
2001-01-08,1136.4516120092464
2001-01-09,1122.4521591929886
2001-01-10,1119.2708375962168
2001-01-11,1116.5037098186174
2001-01-12,1126.1817661957875
2001-01-15,1128.3529923210815
2001-01-16,1136.9239321881366
2001-01-17,1142.0281551063806
2001-01-18,1161.89285832248
2001-01-19,1169.5761493966322
2001-01-22,1171.3379101152657
2001-01-23,1175.1885027078538
2001-01-24,1163.1045598371327
2001-01-25,1168.590896757901
2001-01-26,1162.936712012542
2001-01-29,1169.4012520105039
2001-01-30,1174.9865847653605
2001-01-31,1186.390115459682
2001-02-01,1197.007833621168
2001-02-02,1191.5084857637476
2001-02-05,1189.8411886768613
2001-02-06,1184.9147929817573
2001-02-07,1177.9840839767478
2001-02-08,1163.5928257384612
2001-02-09,1160.3499082252904
2001-02-12,1163.1405573165162
2001-02-13,1163.3403926088401
2001-02-14,1161.2359558355201
2001-02-15,1159.3305560633385
2001-02-16,1162.4120017733717
2001-02-19,1157.0590586868777
2001-02-20,1155.8672462100865
2001-02-21,1147.042444322839
2001-02-22,1135.3316599674
2001-02-23,1142.3544709695427
2001-02-26,1149.0078683769677
2001-02-27,1159.47673911518
2001-02-28,1151.0412712493965
2001-03-01,1145.2335514108142
2001-03-02,1136.4184620416845
2001-03-05,1132.7969434300885
2001-03-06,1148.8738678975305
2001-03-07,1145.1406180065942
2001-03-08,1148.568172937793
2001-03-09,1144.8672810106032
2001-03-12,1119.0979670199295
2001-03-13,1093.0176999879168
2001-03-14,1075.7119124878811
2001-03-15,1068.8748655053805
2001-03-16,1057.5695304930287
2001-03-19,1056.3713758086656
2001-03-20,1060.5831873043057
2001-03-21,1063.935583879201
2001-03-22,1033.2269218710883
2001-03-23,1056.56198497243
2001-03-26,1081.3646166508681
2001-03-27,1083.8514636349178
2001-03-28,1084.8337433298127
2001-03-29,1069.6558556340121
2001-03-30,1057.47658974306
2001-04-02,1051.457701270498
2001-04-03,1049.31848542456
2001-04-04,1058.3116137974591
2001-04-05,1076.0366142191888
2001-04-06,1080.1065788063122
2001-04-09,1072.809344619065
2001-04-10,1075.792359537829
2001-04-11,1084.0127498769298
2001-04-12,1098.473616672882
2001-04-13,1101.4718027659949
2001-04-16,1097.651427044392
2001-04-17,1095.3620948989399
2001-04-18,1111.20696483712
2001-04-19,1130.8530381828987
2001-04-20,1133.8136168263359
2001-04-23,1133.436143103724
2001-04-24,1137.8713599665664
2001-04-25,1146.8110215025497
2001-04-26,1159.113832818231
2001-04-27,1153.0765794806416
2001-04-30,1158.3040093019597
2001-05-01,1181.4068000193733
2001-05-02,1185.7203764153314
2001-05-03,1192.0655941323014
2001-05-04,1191.886200550734
2001-05-07,1187.7765077633837
2001-05-08,1172.880643891116
2001-05-09,1163.579595976884
2001-05-10,1164.91258098015
2001-05-11,1159.585801183881
2001-05-14,1145.141199084682
2001-05-15,1149.7021983208792
2001-05-16,1147.2287485013958
2001-05-17,1159.4306336176853
2001-05-18,1157.0348321675692
2001-05-21,1168.1024230708222
2001-05-22,1165.4544078697102
2001-05-23,1171.9354260209834
2001-05-24,1168.837045203123
2001-05-25,1169.0682580699356
2001-05-28,1166.853965116451
2001-05-29,1163.2665622195577
2001-05-30,1152.0400040218356
2001-05-31,1147.082424452101
2001-06-01,1145.1529735931554
2001-06-04,1144.5968224335109
2001-06-05,1144.6314309777083
2001-06-06,1143.8618265543585
2001-06-07,1148.9168506004346
2001-06-08,1149.558365460569
2001-06-11,1140.6346595747625
2001-06-12,1125.309554369581
2001-06-13,1129.7253182204308
2001-06-14,1129.5508165265264
2001-06-15,1119.0777742237203
2001-06-18,1113.0321010361424
2001-06-19,1109.4246230260376
2001-06-20,1094.100575781517
2001-06-21,1099.898978743145
2001-06-22,1108.6837822596267
2001-06-25,1116.3157004440982
2001-06-26,1113.8316874908726
2001-06-27,1108.980590095094
2001-06-28,1095.6334938579269
2001-06-29,1102.3726381714753
2001-07-02,1097.7599390260586
2001-07-03,1096.545962617839
2001-07-04,1089.8924674963705
2001-07-05,1075.7314863450322
2001-07-06,1063.3010256835662
2001-07-09,1053.3791269219594
2001-07-10,1062.5671475222264
2001-07-11,1055.3410600371753
2001-07-12,1062.6424999870756
2001-07-13,1060.1312105710097
2001-07-16,1059.027478830116
2001-07-17,1048.2453883573696
2001-07-18,1051.796155767388
2001-07-19,1052.4407983158637
2001-07-20,1053.659759701632
2001-07-23,1035.7263728985758
2001-07-24,1039.7786871999854
2001-07-25,1040.5972647397016
2001-07-26,1042.8461213836429
2001-07-27,1045.2542470377741
2001-07-30,1035.5339338035133
2001-07-31,1043.0816099646404
2001-08-01,1052.8765499147062
2001-08-02,1067.8624787640013
2001-08-03,1065.621153616157
2001-08-06,1060.1922801280907
2001-08-07,1059.3107445622363
2001-08-08,1058.0374726088241
2001-08-09,1051.056752284276
2001-08-10,1058.0063455366808
2001-08-13,1052.913197072619
2001-08-14,1061.7516677471833
2001-08-15,1074.3161173010872
2001-08-16,1069.1468403019508
2001-08-17,1068.378371719544
2001-08-20,1056.25707015445
2001-08-21,1062.7348223085346
2001-08-22,1069.8047186689482
2001-08-23,1064.3257009750184
2001-08-24,1066.147165347574
2001-08-27,1070.636079189793
2001-08-28,1065.4787308256946
2001-08-29,1063.806232604941
2001-08-30,1054.0074858140542
2001-08-31,1046.7626511097722
2001-09-03,1027.0567709829695
2001-09-04,1021.1873431987962
2001-09-05,1004.3388475703911
2001-09-06,996.6060855379891
2001-09-07,993.0342371279933
2001-09-10,966.6317216481729
2001-09-11,955.2805063211767
2001-09-12,911.9325467893894
2001-09-13,922.2924867853003
2001-09-14,930.6110944762696
2001-09-17,897.3551936984431
2001-09-18,901.222877538809
2001-09-19,909.4443834064624
2001-09-20,888.45436415216
2001-09-21,858.6063881817245
2001-09-24,868.579609929501
2001-09-25,885.9809342360295
2001-09-26,888.23722611547
2001-09-27,882.5155521053723
2001-09-28,893.9919845561318
2001-10-01,899.0088554622178
2001-10-02,901.7545396207496
2001-10-03,903.698352355782
2001-10-04,921.8414592984897
2001-10-05,922.4994812211229
2001-10-08,918.4032421157499
2001-10-09,919.4796799819702
2001-10-10,920.2706559257391
2001-10-11,936.4453995020489
2001-10-12,941.8665385540695
2001-10-15,941.4008021077968
2001-10-16,951.190050445539
2001-10-17,965.4203808841269
2001-10-18,952.1670271647838
2001-10-19,945.3253129707681
2001-10-22,946.033065322399
2001-10-23,955.4633949901455
2001-10-24,960.695711189193
2001-10-25,966.0873850191284
2001-10-26,968.0438686093197
2001-10-29,971.4468679308987
2001-10-30,956.0708590472622
2001-10-31,954.5161595908471
2001-11-01,956.5645921055692
2001-11-02,956.8688052497049
2001-11-05,960.7271212892049
2001-11-06,967.8415083091634
2001-11-07,970.0474080268513
2001-11-08,973.3415818901499
2001-11-09,969.671451116478
2001-11-12,962.4395420386342
2001-11-13,962.5263675387134
2001-11-14,971.9595291449102
2001-11-15,978.6225986353236
2001-11-16,985.6233774865385
2001-11-19,995.48945777904
2001-11-20,993.978563606866
2001-11-21,986.7498199862287
2001-11-22,990.3906286910119
2001-11-23,988.00181523578
2001-11-26,1001.2175231924333
2001-11-27,1000.1721031685937
2001-11-28,994.3573101858134
2001-11-29,988.6955141398169
2001-11-30,997.7354724523926
2001-12-03,980.5166651720161
2001-12-04,979.7697652482332
2001-12-05,990.3483999780414
2001-12-06,995.2828858344034
2001-12-07,989.1786540117088
2001-12-10,981.4452943920552
2001-12-11,974.4843638973272
2001-12-12,979.5113155724005
2001-12-13,967.1257113176003
2001-12-14,959.085471409556
2001-12-17,950.077035330862
2001-12-18,941.441279688803
2001-12-19,931.5784527964449
2001-12-20,935.6955278071354
2001-12-21,929.387935802564
2001-12-24,925.5042646623149
2001-12-25,926.6958335583364
2001-12-26,923.7387511896775
2001-12-27,935.141466550882
2001-12-28,942.6417195603611
2001-12-31,948.85679829927
2002-01-01,948.858651566537
2002-01-02,956.3025344915311
2002-01-03,963.9594829043345
2002-01-04,971.7839589941434
2002-01-07,976.215927446558
2002-01-08,964.9862473997345
2002-01-09,965.5279017845903
2002-01-10,962.952967022662
2002-01-11,961.3830937976625
2002-01-14,957.3966888959416
2002-01-15,946.4114108274537
2002-01-16,938.1080861055059
2002-01-17,935.7901750322126
2002-01-18,941.719038064564
2002-01-21,947.2138067671034
2002-01-22,940.4926789314602
2002-01-23,938.5688659484968
2002-01-24,937.6222448939394
2002-01-25,929.4117651071634
2002-01-28,932.9848481334612
2002-01-29,929.7789558985156
2002-01-30,924.8024737829928
2002-01-31,926.6387600697833
2002-02-01,924.1845313553551
2002-02-04,923.2393020731313
2002-02-05,912.4359955109861
2002-02-06,910.7512093542032
2002-02-07,910.7992819035858
2002-02-08,913.5569862804973
2002-02-11,921.7609817346232
2002-02-12,930.0485557348642
2002-02-13,932.1495803039534
2002-02-14,936.9586124364739
2002-02-15,937.270869523511
2002-02-18,936.6989896492702
2002-02-19,927.1136111032799
2002-02-20,923.5345827287318
2002-02-21,931.0378972897687
2002-02-22,930.3847817106373
2002-02-25,927.3201042766199
2002-02-26,930.2211196803103
2002-02-27,939.9441532352678
2002-02-28,944.3833305415718
2002-03-01,955.9708078247123
2002-03-04,982.5495998988898
2002-03-05,980.9211627779084
2002-03-06,987.4937595284695
2002-03-07,1014.0738385984414
2002-03-08,1017.3879519646433
2002-03-11,1028.8000847704768
2002-03-12,1015.5029533285726
2002-03-13,1006.12049667002
2002-03-14,1011.4571214125679
2002-03-15,1016.6256780966556
2002-03-18,1011.7902422439008
2002-03-19,1018.7705434323664
2002-03-20,1017.4666742142076
2002-03-21,1014.6941360994076
2002-03-22,1010.9808289337876
2002-03-25,1004.3866559282188
2002-03-26,1001.2305973668925
2002-03-27,1006.5755861306098
2002-03-28,1007.8763791631796
2002-03-29,1002.3089090527342
2002-04-01,999.8497578787154
2002-04-02,1001.6859813322849
2002-04-03,1007.13750350717
2002-04-04,1013.1772307648736
2002-04-05,1019.6126311440499
2002-04-08,1016.5709760414235
2002-04-09,1015.9005657264927
2002-04-10,1021.5736169572214
2002-04-11,1016.6989354368663
2002-04-12,1009.7415168500303
2002-04-15,1013.771966427534
2002-04-16,1023.9243157841854
2002-04-17,1034.2819326401232
2002-04-18,1037.7926701837193
2002-04-19,1037.857876812922
2002-04-22,1043.3913220798636
2002-04-23,1044.078748362974
2002-04-24,1046.8829917124494
2002-04-25,1049.8872596339932
2002-04-26,1048.08594612828
2002-04-29,1045.7126624482971
2002-04-30,1040.7403873954293
2002-05-01,1049.1260461429056
2002-05-02,1049.0977550794476
2002-05-03,1057.200228616778
