Date,MSCI World Small Cap Momentum Index
2000-03-02,1874.0676745330459
2000-03-03,1920.7302162210544
2000-03-06,1927.1382822078024
2000-03-07,1906.9514753320864
2000-03-08,1899.300943896513
2000-03-09,1952.4811110316805
2000-03-10,1945.6472940925257
2000-03-13,1880.143655450143
2000-03-14,1825.0053161947735
2000-03-15,1754.0695599268429
2000-03-16,1768.8525013994617
2000-03-17,1785.9523091251494
2000-03-20,1714.1674302772683
2000-03-21,1713.6543787339915
2000-03-22,1759.3577210560488
2000-03-23,1751.2751864055422
2000-03-24,1759.4938590424254
2000-03-27,1771.09539014675
2000-03-28,1747.4046159489424
2000-03-29,1694.954116462673
2000-03-30,1644.9726425768295
2000-03-31,1654.5764507763436
2000-04-03,1574.9387523192436
2000-04-04,1512.869233599244
2000-04-05,1518.203965892959
2000-04-06,1554.374978613559
2000-04-07,1581.3310444015037
2000-04-10,1549.2327383799675
2000-04-11,1507.2802935532834
2000-04-12,1454.3867098714961
2000-04-13,1428.1259348566234
2000-04-14,1345.2715011771907
2000-04-17,1301.8727837904594
2000-04-18,1373.2368730363503
2000-04-19,1393.0942119315312
2000-04-20,1391.8054487910092
2000-04-21,1392.6243581631556
2000-04-24,1365.3515406048298
2000-04-25,1395.6758771412954
2000-04-26,1396.6478814227078
2000-04-27,1402.5118533780085
2000-04-28,1427.5773134064937
2000-05-01,1454.4067418581833
2000-05-02,1452.351178081007
2000-05-03,1424.9076010483275
2000-05-04,1428.7964070097398
2000-05-05,1447.1599569657208
2000-05-08,1425.5700289710721
2000-05-09,1397.712845563727
2000-05-10,1356.660921299518
2000-05-11,1367.2427194498352
2000-05-12,1369.9303139344543
2000-05-15,1381.9540438899685
2000-05-16,1392.931191637437
2000-05-17,1375.85574740928
2000-05-18,1353.1930629766691
2000-05-19,1323.7573583137428
2000-05-22,1294.71298593637
2000-05-23,1270.4692197010227
2000-05-24,1258.1680582036997
2000-05-25,1251.910106604176
2000-05-26,1256.0997594064227
2000-05-29,1260.202909486652
2000-05-30,1295.3510285979492
2000-05-31,1296.198208411372
2000-06-01,1321.1134144414898
2000-06-02,1355.849725077905
2000-06-05,1359.0462943272391
2000-06-06,1376.2208748801859
2000-06-07,1379.324092210416
2000-06-08,1376.059064860292
2000-06-09,1387.776367282947
2000-06-12,1379.6177897237767
2000-06-13,1381.9129262022925
2000-06-14,1376.6453020990084
2000-06-15,1364.5950474410013
2000-06-16,1374.6559282757619
2000-06-19,1381.4105630613612
2000-06-20,1388.4010230230476
2000-06-21,1385.6669239544779
2000-06-22,1370.0730720083106
2000-06-23,1357.6616498809683
2000-06-26,1363.5418424962916
2000-06-27,1372.4928468417065
2000-06-28,1388.545107612419
2000-06-29,1394.1468754571736
2000-06-30,1408.54585495091
2000-07-03,1415.6070758655994
2000-07-04,1413.612222562902
2000-07-05,1399.5785167630008
2000-07-06,1399.354219732086
2000-07-07,1413.7907152946132
2000-07-10,1421.0544144531698
2000-07-11,1427.6742010925027
2000-07-12,1433.8962653951617
2000-07-13,1428.6115216998098
2000-07-14,1432.3033307930957
2000-07-17,1434.1472251786101
2000-07-18,1417.7153635908296
2000-07-19,1397.7136935017907
2000-07-20,1410.2400264277362
2000-07-21,1381.0146139534838
2000-07-24,1359.8652555744748
2000-07-25,1360.2189844551701
2000-07-26,1352.3952214809506
2000-07-27,1329.1899038540575
2000-07-28,1299.0218254885
2000-07-31,1308.5503158337438
2000-08-01,1314.478738467614
2000-08-02,1328.2409726199223
2000-08-03,1319.294085433288
2000-08-04,1324.5159426016044
2000-08-07,1338.5176419552204
2000-08-08,1334.655279059135
2000-08-09,1348.1330151972
2000-08-10,1349.00940018526
2000-08-11,1363.6373671041576
2000-08-14,1373.7443215759713
2000-08-15,1374.036050026839
2000-08-16,1388.2531607184183
2000-08-17,1399.195947137795
2000-08-18,1405.9169580155958
2000-08-21,1409.6067567792934
2000-08-22,1416.9582335004452
2000-08-23,1421.0028328900205
2000-08-24,1442.0367334266562
2000-08-25,1452.5004600080922
2000-08-28,1452.0941817801688
2000-08-29,1460.5755811852898
2000-08-30,1458.5935342040698
2000-08-31,1470.1042402594853
2000-09-01,1489.82856708987
2000-09-04,1490.1790147328209
2000-09-05,1474.4613240148285
2000-09-06,1472.656856241609
2000-09-07,1483.3631269049924
2000-09-08,1464.035017984344
2000-09-11,1458.5885431592915
2000-09-12,1446.8504305914744
2000-09-13,1451.113709773571
2000-09-14,1469.5642792520744
2000-09-15,1462.2047336219657
2000-09-18,1434.1285850420984
2000-09-19,1435.3280789130501
2000-09-20,1438.4035282998273
2000-09-21,1421.925423671812
2000-09-22,1428.6744611997763
2000-09-25,1427.7025242245763
2000-09-26,1424.2022905821584
2000-09-27,1416.290851481794
2000-09-28,1429.9433617744608
2000-09-29,1439.6982017891191
2000-10-02,1432.089758625345
2000-10-03,1408.358062233639
2000-10-04,1409.2342155486651
2000-10-05,1392.6582897642231
2000-10-06,1372.5489468590201
2000-10-09,1365.1961845559276
2000-10-10,1349.3477724524018
2000-10-11,1335.4398439386034
2000-10-12,1315.662852966903
2000-10-13,1340.0473362031867
2000-10-16,1339.4354244094106
2000-10-17,1317.5637871887923
2000-10-18,1295.013667566473
2000-10-19,1331.5506815294066
2000-10-20,1353.0171646606805
2000-10-23,1359.9696372300916
2000-10-24,1354.3020177320373
2000-10-25,1320.1227803983697
2000-10-26,1327.0714827590723
2000-10-27,1332.9719499811006
2000-10-30,1333.2010791641196
2000-10-31,1368.2225722543255
2000-11-01,1375.8554209599745
2000-11-02,1394.8542862959614
2000-11-03,1405.8114045181687
2000-11-06,1406.663021100012
2000-11-07,1411.474758947189
2000-11-08,1391.1768914555028
2000-11-09,1377.3595121168871
2000-11-10,1346.611836441134
2000-11-13,1328.9714855658249
2000-11-14,1361.165982658999
2000-11-15,1382.2964244903037
2000-11-16,1353.2489988850123
2000-11-17,1351.3387661818972
2000-11-20,1318.4300818306963
2000-11-21,1305.9824237703954
2000-11-22,1279.2717740226617
2000-11-23,1277.5965652220755
2000-11-24,1303.1636034584697
2000-11-27,1309.7820383816813
2000-11-28,1278.4853670565174
2000-11-29,1262.6224410473724
2000-11-30,1239.3769829565051
2000-12-01,1261.8665795449197
2000-12-04,1267.1942138669035
2000-12-05,1288.059835678474
2000-12-06,1283.4576873635804
2000-12-07,1277.8047459126299
2000-12-08,1294.1613434299654
2000-12-11,1298.9728539054986
2000-12-12,1281.6049776043633
2000-12-13,1276.7638365314783
2000-12-14,1265.649141698379
2000-12-15,1266.1365623998608
2000-12-18,1281.5029772517598
2000-12-19,1270.9948582013847
2000-12-20,1252.7059870873532
2000-12-21,1260.0185942582134
2000-12-22,1286.4562128338432
2000-12-25,1290.717370450425
2000-12-26,1305.2006201635738
2000-12-27,1322.2913595136354
2000-12-28,1334.8253571304133
2000-12-29,1324.4608262436695
2001-01-01,1324.4608262436695
2001-01-02,1289.3275373086349
2001-01-03,1307.8077159529305
2001-01-04,1281.7383265493527
2001-01-05,1270.4184324016223
2001-01-08,1266.7928790538072
2001-01-09,1252.2290642684507
2001-01-10,1261.8231198399926
2001-01-11,1258.9935494901888
2001-01-12,1260.015255992635
2001-01-15,1260.3176840865506
2001-01-16,1271.1589981561806
2001-01-17,1266.826029275323
2001-01-18,1270.5496931715531
2001-01-19,1261.5125681062043
2001-01-22,1259.4616801813318
2001-01-23,1275.0928095720858
2001-01-24,1269.816051723421
2001-01-25,1270.2361365526085
2001-01-26,1268.0234164223466
2001-01-29,1274.7675306819533
2001-01-30,1276.1369170384417
2001-01-31,1277.1582183224941
2001-02-01,1292.0442273262152
2001-02-02,1283.7966048061842
2001-02-05,1291.4138354093186
2001-02-06,1294.5661480557117
2001-02-07,1300.2322100085642
2001-02-08,1285.457338061158
2001-02-09,1281.2136170991241
2001-02-12,1296.7034642757371
2001-02-13,1294.7162014319847
2001-02-14,1292.6151926172033
2001-02-15,1291.2460142559614
2001-02-16,1287.5809250696038
2001-02-19,1288.1074196799332
2001-02-20,1281.7109041959723
2001-02-21,1265.7114645958632
2001-02-22,1250.828850854938
2001-02-23,1251.8240063610629
2001-02-26,1266.8796692640453
2001-02-27,1265.3082958622877
2001-02-28,1256.6634281267382
2001-03-01,1254.5151212301216
2001-03-02,1258.3394094389846
2001-03-05,1258.2180624827647
2001-03-06,1265.0655533817276
2001-03-07,1271.314447693748
2001-03-08,1272.0859687080358
2001-03-09,1260.8746965622381
2001-03-12,1227.9994568840543
2001-03-13,1218.6256498632176
2001-03-14,1199.3059867828122
2001-03-15,1192.020581394455
2001-03-16,1170.1415864623082
2001-03-19,1176.7059503709552
2001-03-20,1173.0894368754457
2001-03-21,1162.2231200009985
2001-03-22,1132.8469899078598
2001-03-23,1165.4261305310317
2001-03-26,1179.7457475464257
2001-03-27,1191.8288921223989
2001-03-28,1185.3655584261717
2001-03-29,1177.742186754425
2001-03-30,1195.6688137712322
2001-04-02,1179.268220943315
2001-04-03,1165.162729439341
2001-04-04,1176.6235490998934
2001-04-05,1206.5238225401338
2001-04-06,1201.7910148542458
2001-04-09,1211.1828755020836
2001-04-10,1220.2633611543536
2001-04-11,1214.7728030772173
2001-04-12,1225.3081918426549
2001-04-13,1226.976739098227
2001-04-16,1218.67191470258
2001-04-17,1221.0549071830285
2001-04-18,1230.2283927440549
2001-04-19,1238.809503940809
2001-04-20,1234.7265920656362
2001-04-23,1228.0563526773662
2001-04-24,1232.5444208558308
2001-04-25,1251.9227817557787
2001-04-26,1262.6298770512212
2001-04-27,1265.713445229274
2001-04-30,1266.4013543644685
2001-05-01,1278.139739580218
2001-05-02,1276.8943432833203
2001-05-03,1272.5365526888797
2001-05-04,1280.6567283362133
2001-05-07,1275.8146415259077
2001-05-08,1274.7018529356858
2001-05-09,1270.6712806795074
2001-05-10,1271.506154503912
2001-05-11,1263.8690196078824
2001-05-14,1264.1651792246648
2001-05-15,1269.053779728219
2001-05-16,1278.4507446721113
2001-05-17,1293.1790771858894
2001-05-18,1296.0978365142146
2001-05-21,1308.8188365333622
2001-05-22,1307.0027153046524
2001-05-23,1295.5495933599204
2001-05-24,1297.8496549181284
2001-05-25,1295.3289567072525
2001-05-28,1295.2241998029012
2001-05-29,1292.666344789651
2001-05-30,1281.1752604251312
2001-05-31,1280.9723490993865
2001-06-01,1290.4800992769203
2001-06-04,1300.960107345471
2001-06-05,1307.3256624205615
2001-06-06,1302.675347080886
2001-06-07,1306.6923951016047
2001-06-08,1303.0334595195761
2001-06-11,1294.969214553342
2001-06-12,1290.6497344648558
2001-06-13,1297.1480575236305
2001-06-14,1290.3158742059286
2001-06-15,1283.4856502230127
2001-06-18,1278.115463269861
2001-06-19,1273.9284503968026
2001-06-20,1272.5764867399553
2001-06-21,1275.5015868192575
2001-06-22,1271.989267556175
2001-06-25,1270.2732541611017
2001-06-26,1278.6832296400578
2001-06-27,1278.639107711674
2001-06-28,1279.9159696236363
2001-06-29,1301.749115151477
2001-07-02,1288.568065777619
2001-07-03,1289.0528243332346
2001-07-04,1289.6392758031182
2001-07-05,1285.474136046548
2001-07-06,1273.8161690327101
2001-07-09,1275.4800214824093
2001-07-10,1276.1230582550197
2001-07-11,1274.3411048293694
2001-07-12,1283.8172946710663
2001-07-13,1288.7164312366249
2001-07-16,1281.1036684255514
2001-07-17,1283.9391248476836
2001-07-18,1285.0141273466588
2001-07-19,1291.5020971939625
2001-07-20,1293.4488188231237
2001-07-23,1274.4944017253704
2001-07-24,1261.6506314855972
2001-07-25,1262.7145603291522
2001-07-26,1269.2220472727242
2001-07-27,1269.778336398287
2001-07-30,1267.326085419893
2001-07-31,1270.8039991559815
2001-08-01,1281.4318434399063
2001-08-02,1288.165350589652
2001-08-03,1286.1267342152273
2001-08-06,1277.2531200446836
2001-08-07,1276.3001129532208
2001-08-08,1267.891580953483
2001-08-09,1271.147289320741
2001-08-10,1277.1175180182713
2001-08-13,1278.6204403912327
2001-08-14,1286.057605530605
2001-08-15,1294.5984963783108
2001-08-16,1299.679161858342
2001-08-17,1292.4124463335238
2001-08-20,1287.7878082409716
2001-08-21,1289.5834011527138
2001-08-22,1301.4869641927373
2001-08-23,1291.5829215406836
2001-08-24,1298.0479219974213
2001-08-27,1295.0900389223261
2001-08-28,1285.9850099167588
2001-08-29,1284.0290080906875
2001-08-30,1274.172470329399
2001-08-31,1271.8034537918422
2001-09-03,1264.4401489301094
2001-09-04,1263.7639506352057
2001-09-05,1257.6459152574494
2001-09-06,1248.41761696939
2001-09-07,1235.8203539596486
2001-09-10,1210.0706199491838
2001-09-11,1197.9167347976966
2001-09-12,1181.781167609897
2001-09-13,1189.4050682496288
2001-09-14,1189.1573111103396
2001-09-17,1140.2634946751766
2001-09-18,1134.2598578017648
2001-09-19,1120.9096801322355
2001-09-20,1081.221061377494
2001-09-21,1052.4805517940188
2001-09-24,1081.8526158923023
2001-09-25,1098.4544524649446
2001-09-26,1096.129011150264
2001-09-27,1103.1520746367712
2001-09-28,1131.2637618980739
2001-10-01,1123.042674831517
2001-10-02,1131.0102067341945
2001-10-03,1151.6845602009996
2001-10-04,1154.2549084678437
2001-10-05,1150.6200569773414
2001-10-08,1141.6128237658052
2001-10-09,1134.5769181343028
2001-10-10,1149.9178253404841
2001-10-11,1159.9262060294245
2001-10-12,1155.3096781783486
2001-10-15,1159.6699003627361
2001-10-16,1166.9760124736968
2001-10-17,1150.0935175260308
2001-10-18,1144.7611490537488
2001-10-19,1153.841861138044
2001-10-22,1162.7477298640358
2001-10-23,1159.5867927678512
2001-10-24,1164.9516326478347
2001-10-25,1176.8474117464802
2001-10-26,1178.1621411083017
2001-10-29,1170.1775125714719
2001-10-30,1161.9531039351598
2001-10-31,1165.8872225802666
2001-11-01,1176.6485944598294
2001-11-02,1176.0821354516163
2001-11-05,1183.9652945354937
2001-11-06,1190.5924756642157
2001-11-07,1188.4885403331898
2001-11-08,1183.457732027986
2001-11-09,1177.4097280508634
2001-11-12,1177.6304307995424
2001-11-13,1182.2944412485876
2001-11-14,1189.2282395830487
2001-11-15,1185.7010745077246
2001-11-16,1184.8996516908774
2001-11-19,1194.282153366949
2001-11-20,1191.4533146531019
2001-11-21,1191.908198899095
2001-11-22,1191.3353609326575
2001-11-23,1197.5856068503526
2001-11-26,1207.2285700230962
2001-11-27,1204.8394211161133
2001-11-28,1194.3345523032033
2001-11-29,1209.153497405055
2001-11-30,1208.5460621229367
2001-12-03,1202.9387437342286
2001-12-04,1212.6720000985008
2001-12-05,1233.904250024476
2001-12-06,1232.8210213433647
2001-12-07,1229.2505856029727
2001-12-10,1210.228119171841
2001-12-11,1209.709230906933
2001-12-12,1209.7249847179685
2001-12-13,1204.112917399449
2001-12-14,1208.2053119499128
2001-12-17,1220.3136305254322
2001-12-18,1225.1279197693843
2001-12-19,1221.7499232224004
2001-12-20,1207.5222103821545
2001-12-21,1215.856225453588
2001-12-24,1220.3033206027542
2001-12-25,1221.004015052408
2001-12-26,1227.6271284307638
2001-12-27,1229.646694920777
2001-12-28,1232.2626592613174
2001-12-31,1226.8780193168473
2002-01-01,1226.9094502905373
2002-01-02,1221.7297533525782
2002-01-03,1230.091191198768
2002-01-04,1231.2912158651252
2002-01-07,1222.7769706878341
2002-01-08,1228.9847162461672
2002-01-09,1223.3531462527708
2002-01-10,1221.6403158764042
2002-01-11,1210.9620384465923
2002-01-14,1199.30761441755
2002-01-15,1204.153294241539
2002-01-16,1195.6274762321593
2002-01-17,1201.1367534630695
2002-01-18,1192.8981799321498
2002-01-21,1194.1737430726437
2002-01-22,1191.5946712741188
2002-01-23,1201.504608809366
2002-01-24,1207.0692731954282
2002-01-25,1206.5127533127413
2002-01-28,1216.066446850563
2002-01-29,1211.669685325961
2002-01-30,1220.077749872551
2002-01-31,1230.4670787511773
2002-02-01,1227.736418508735
2002-02-04,1217.33901160403
2002-02-05,1216.64835812094
2002-02-06,1204.21797169298
2002-02-07,1200.2139176653277
2002-02-08,1215.8046166528563
2002-02-11,1227.4047443139202
2002-02-12,1232.5917749943546
2002-02-13,1243.0218162935148
2002-02-14,1240.4941004732732
2002-02-15,1240.037509463311
2002-02-18,1239.5612193726517
2002-02-19,1224.7230974191043
2002-02-20,1235.4538165631852
2002-02-21,1227.874304314154
2002-02-22,1241.514831600231
2002-02-25,1245.4309401963376
2002-02-26,1249.5216024246563
2002-02-27,1248.4469091366886
2002-02-28,1245.1323309376533
2002-03-01,1264.36085958323
2002-03-04,1283.5874212715723
2002-03-05,1279.4638954441286
2002-03-06,1296.180460913834
2002-03-07,1299.9721631815864
2002-03-08,1302.0636525174582
2002-03-11,1304.3896696153317
2002-03-12,1297.1037973466157
2002-03-13,1290.4321876356512
2002-03-14,1295.6128161341792
2002-03-15,1298.6707803858487
2002-03-18,1304.6054578918554
2002-03-19,1310.6650112955
2002-03-20,1304.5328956946287
2002-03-21,1314.017708037003
2002-03-22,1311.8678742392717
2002-03-25,1302.6408038526743
2002-03-26,1311.200989986528
2002-03-27,1323.7679300679029
2002-03-28,1324.9753928268556
2002-03-29,1324.5251938333226
2002-04-01,1323.0065203391744
2002-04-02,1314.7499071354518
2002-04-03,1311.6830953217582
2002-04-04,1319.511718571922
2002-04-05,1322.5020545397088
2002-04-08,1330.8265767264636
2002-04-09,1332.2506731027852
2002-04-10,1354.879640324122
2002-04-11,1347.1102324035687
2002-04-12,1364.6638110848903
2002-04-15,1358.8001715574226
2002-04-16,1371.3257214643493
2002-04-17,1366.1550289665383
2002-04-18,1372.0755085156288
2002-04-19,1373.9353650258695
2002-04-22,1365.6950639670058
2002-04-23,1366.819377041473
2002-04-24,1367.2278048754968
2002-04-25,1368.1899471696854
2002-04-26,1362.7363761770189
2002-04-29,1357.056635381698
2002-04-30,1374.721432277654
2002-05-01,1382.9153092199535
2002-05-02,1392.2865349330189
2002-05-03,1392.6297006759416
2002-05-06,1381.4133601325302
2002-05-07,1373.927085627089
2002-05-08,1388.124901303522
2002-05-09,1381.4865891717814
2002-05-10,1369.1985955445252
2002-05-13,1377.7685472690116
2002-05-14,1387.9972655871381
2002-05-15,1393.5411007307125
2002-05-16,1384.363595202613
2002-05-17,1392.3977973059125
2002-05-20,1383.3825702277543
2002-05-21,1375.8949175713842
2002-05-22,1377.2495685175884
2002-05-23,1393.1109910342514
2002-05-24,1384.9378346014844
2002-05-27,1385.7714589064688
2002-05-28,1383.4011667258615
2002-05-29,1379.682959363878
2002-05-30,1377.4018435438456
2002-05-31,1383.4506783954398
2002-06-03,1367.5449356617025
2002-06-04,1358.3252911363857
2002-06-05,1362.3318969801617
2002-06-06,1357.4595676985039
2002-06-07,1363.2252094303685
2002-06-10,1361.441172984978
2002-06-11,1357.6598998781333
2002-06-12,1354.557322850561
2002-06-13,1334.1406354936591
2002-06-14,1328.4643266666799
2002-06-17,1348.3001826318089
2002-06-18,1353.116418978851
2002-06-19,1350.6875094393754
2002-06-20,1352.3419191771354
2002-06-21,1355.0080567688822
2002-06-24,1350.6455657360825
2002-06-25,1330.4565680183207
2002-06-26,1329.7832832225013
2002-06-27,1334.256002231004
2002-06-28,1341.5099371905987
2002-07-01,1330.378809085769
2002-07-02,1303.8086636608546
2002-07-03,1293.8837756818396
2002-07-04,1291.8110527113813
2002-07-05,1317.7143842886026
2002-07-08,1314.0970431073722
2002-07-09,1311.0485301994604
2002-07-10,1293.2180112761066
2002-07-11,1273.1575832989936
2002-07-12,1267.172019899628
2002-07-15,1251.3449023955168
2002-07-16,1233.7240089150694
2002-07-17,1225.4031269865231
2002-07-18,1216.52352706366
2002-07-19,1195.7386211792918
2002-07-22,1162.3243064058806
2002-07-23,1133.1490747897285
2002-07-24,1157.1571825904923
2002-07-25,1171.8709356455624
2002-07-26,1172.7907028952322
2002-07-29,1222.3617853173923
2002-07-30,1226.7980142598585
2002-07-31,1217.0932379283352
2002-08-01,1206.3543882353008
2002-08-02,1189.4200455669873
2002-08-05,1170.9878643611223
2002-08-06,1158.8147263763624
2002-08-07,1175.213860942927
2002-08-08,1184.5572381058837
2002-08-09,1199.3115533126468
2002-08-12,1194.7933915250048
2002-08-13,1184.0312196552673
2002-08-14,1204.776920972136
2002-08-15,1210.877701047784
2002-08-16,1217.4569500645193
2002-08-19,1212.19435354116
2002-08-20,1206.6792440541553
2002-08-21,1209.9304565131536
2002-08-22,1211.815614971108
2002-08-23,1206.4374311667186
2002-08-26,1220.3851371237902
2002-08-27,1215.2099374920817
2002-08-28,1205.774445368569
2002-08-29,1204.730440638924
2002-08-30,1207.4138132561936
2002-09-02,1205.310791413644
2002-09-03,1189.1378856828699
2002-09-04,1185.1611227879089
2002-09-05,1184.8285584335733
2002-09-06,1185.9883127580604
2002-09-09,1194.8715653179179
2002-09-10,1193.2214064842663
2002-09-11,1193.252688162873
2002-09-12,1191.4128473304447
2002-09-13,1186.0111503064136
2002-09-16,1180.5714270249014
2002-09-17,1182.683532459593
2002-09-18,1176.33465324429
2002-09-19,1171.2322904316425
2002-09-20,1161.6867067008507
2002-09-23,1149.6692046874919
2002-09-24,1140.1632970182889
2002-09-25,1145.858068747745
2002-09-26,1162.4358548126268
2002-09-27,1165.104623355331
2002-09-30,1169.2905259381776
2002-10-01,1168.7558479115846
2002-10-02,1156.6812081793553
2002-10-03,1143.5383358845181
2002-10-04,1125.1134076623644
2002-10-07,1088.802964203129
2002-10-08,1092.026704892541
2002-10-09,1073.3339936411983
2002-10-10,1085.2776346190394
2002-10-11,1105.753652456215
2002-10-14,1109.3222060344413
2002-10-15,1132.3242325348988
2002-10-16,1125.291701868356
2002-10-17,1138.5484302181055
2002-10-18,1143.0958899773914
