Date,WORLD ex USA SMALL CAP MOMENTUM
1999-12-20,1220.7312541823244
1999-12-21,1213.4797566978016
1999-12-22,1227.8032265235925
1999-12-23,1236.7861705005746
1999-12-24,1244.4777855230195
1999-12-27,1237.4829276570758
1999-12-28,1230.6707676895394
1999-12-29,1233.705315425675
1999-12-30,1244.0114027675447
1999-12-31,1244.9437088961554
2000-01-03,1258.635517642245
2000-01-04,1250.763494662701
2000-01-05,1212.2484155834043
2000-01-06,1210.3413068459354
2000-01-07,1212.4580740219396
2000-01-10,1229.7413431493874
2000-01-11,1250.2727170704875
2000-01-12,1240.9090398739445
2000-01-13,1243.636418872679
2000-01-14,1243.2102582376153
2000-01-17,1269.2003883282737
2000-01-18,1264.5006150646238
2000-01-19,1244.5233838392455
2000-01-20,1248.4187119278515
2000-01-21,1245.3829630599691
2000-01-24,1241.1902190393148
2000-01-25,1225.6417498438655
2000-01-26,1234.0392599665108
2000-01-27,1246.8196275723599
2000-01-28,1245.3587712858423
2000-01-31,1234.3232331472975
2000-02-01,1233.6571550278452
2000-02-02,1239.1967139668668
2000-02-03,1251.0905318644143
2000-02-04,1262.1190396168117
2000-02-07,1271.992132415675
2000-02-08,1274.9973613874224
2000-02-09,1289.6293752446727
2000-02-10,1287.2596747353668
2000-02-11,1290.5943793700783
2000-02-14,1281.031352769225
2000-02-15,1274.9185041536448
2000-02-16,1271.2847517001412
2000-02-17,1275.2563767595757
2000-02-18,1282.8097971964587
2000-02-21,1273.307528747687
2000-02-22,1267.9390738056384
2000-02-23,1276.9074077139717
2000-02-24,1285.7325690597957
2000-02-25,1294.6828664333295
2000-02-28,1305.6782870034492
2000-02-29,1306.0763573023855
2000-03-01,1338.3814853505626
2000-03-02,1336.3436837651936
2000-03-03,1334.202827802992
2000-03-06,1323.354545223487
2000-03-07,1318.2828560500832
2000-03-08,1313.8536889161142
2000-03-09,1328.120742287793
2000-03-10,1325.504562784822
2000-03-13,1278.7628166966335
2000-03-14,1280.4775233173784
2000-03-15,1277.9977026216538
2000-03-16,1281.2156005808638
2000-03-17,1296.7472666434437
2000-03-20,1296.879506627634
2000-03-21,1288.5478921562024
2000-03-22,1284.579103075029
2000-03-23,1275.0264981155842
2000-03-24,1278.3782444063738
2000-03-27,1290.623500825772
2000-03-28,1299.6424218626494
2000-03-29,1305.112711334394
2000-03-30,1288.6590216356797
2000-03-31,1295.512289693511
2000-04-03,1276.77762346554
2000-04-04,1250.737574700524
2000-04-05,1237.1020164358317
2000-04-06,1243.220403669532
2000-04-07,1254.4877622846745
2000-04-10,1262.7343788057126
2000-04-11,1249.5567860891697
2000-04-12,1251.8959406582155
2000-04-13,1234.7832802201083
2000-04-14,1222.9531527067036
2000-04-17,1150.3728422180957
2000-04-18,1164.989070935388
2000-04-19,1183.1708175097783
2000-04-20,1195.9541555066137
2000-04-21,1194.8967699056811
2000-04-24,1200.83538637003
2000-04-25,1193.1352044043451
2000-04-26,1197.1809092692338
2000-04-27,1185.8853304291333
2000-04-28,1189.9911549199778
2000-05-01,1195.4499994569278
2000-05-02,1215.5275195307775
2000-05-03,1204.4078229640993
2000-05-04,1202.1544986209628
2000-05-05,1203.0947770575744
2000-05-08,1206.2765343402755
2000-05-09,1198.264927686912
2000-05-10,1190.926656449302
2000-05-11,1178.8860027249727
2000-05-12,1192.1606851332879
2000-05-15,1199.3977953176973
2000-05-16,1203.1109837691422
2000-05-17,1191.2610457250892
2000-05-18,1185.4604637228267
2000-05-19,1178.2153212307749
2000-05-22,1162.7062358793553
2000-05-23,1162.4689521726175
2000-05-24,1141.9521632527421
2000-05-25,1151.6615676392412
2000-05-26,1155.6283505652189
2000-05-29,1162.3886512906683
2000-05-30,1172.018920099345
2000-05-31,1170.580125403934
2000-06-01,1177.1351646908372
2000-06-02,1197.2115221637519
2000-06-05,1209.59214366103
2000-06-06,1232.9574077561883
2000-06-07,1233.068923461986
2000-06-08,1233.0272830530514
2000-06-09,1237.1991988860593
2000-06-12,1244.9861658870952
2000-06-13,1243.4259636448442
2000-06-14,1240.6118261038519
2000-06-15,1227.4330045390993
2000-06-16,1233.5530484649198
2000-06-19,1235.3951033836936
2000-06-20,1241.969884059428
2000-06-21,1236.3263022778917
2000-06-22,1236.0973602891984
2000-06-23,1229.5998826440316
2000-06-26,1226.4585861813734
2000-06-27,1236.9383430784771
2000-06-28,1242.4186795130552
2000-06-29,1250.6364778761329
2000-06-30,1257.2900188738313
2000-07-03,1267.0863705209583
2000-07-04,1262.5756247780334
2000-07-05,1260.9318689542888
2000-07-06,1252.0806559946186
2000-07-07,1253.579211626918
2000-07-10,1264.235253289598
2000-07-11,1268.458343666419
2000-07-12,1258.0188349591315
2000-07-13,1243.7127742305656
2000-07-14,1250.7858418284377
2000-07-17,1248.9359569170726
2000-07-18,1237.9888605779372
2000-07-19,1233.6848282736942
2000-07-20,1237.5048196658172
2000-07-21,1234.494173151769
2000-07-24,1223.6793627555248
2000-07-25,1223.386831849241
2000-07-26,1218.3725772618661
2000-07-27,1208.741214097269
2000-07-28,1183.3007718690315
2000-07-31,1174.6668053513708
2000-08-01,1187.7769000390726
2000-08-02,1188.3541576942507
2000-08-03,1179.4003646633603
2000-08-04,1186.0330311006878
2000-08-07,1188.605441733026
2000-08-08,1184.6324184420316
2000-08-09,1194.6553914106332
2000-08-10,1207.03136572716
2000-08-11,1211.796393869097
2000-08-14,1211.2919899743094
2000-08-15,1223.3497853094702
2000-08-16,1229.838040807932
2000-08-17,1230.8525612035753
2000-08-18,1234.8107311949225
2000-08-21,1232.3660929070975
2000-08-22,1238.5471655123145
2000-08-23,1236.3143426536205
2000-08-24,1247.453391349689
2000-08-25,1256.746967595949
2000-08-28,1254.9137777849273
2000-08-29,1256.8325231535537
2000-08-30,1253.5371495684396
2000-08-31,1254.6098304957238
2000-09-01,1266.7094462409414
2000-09-04,1267.364982024628
2000-09-05,1256.5215049825724
2000-09-06,1249.8970347395295
2000-09-07,1248.629500783383
2000-09-08,1242.5169150086688
2000-09-11,1230.2833175084693
2000-09-12,1218.9550350970103
2000-09-13,1220.1206406601427
2000-09-14,1224.0181683155943
2000-09-15,1225.4854540705608
2000-09-18,1210.7533620647084
2000-09-19,1201.7474490477475
2000-09-20,1209.6487671961997
2000-09-21,1205.679892108708
2000-09-22,1199.7154341443563
2000-09-25,1206.9148184360672
2000-09-26,1200.517362711848
2000-09-27,1194.7823676323806
2000-09-28,1184.1133147579756
2000-09-29,1194.7721092941867
2000-10-02,1192.6618470240687
2000-10-03,1189.391117153669
2000-10-04,1180.3459417917534
2000-10-05,1175.576351552516
2000-10-06,1171.8601278113442
2000-10-09,1162.1545420219165
2000-10-10,1159.3990424437795
2000-10-11,1146.7685794152824
2000-10-12,1135.4378920896434
2000-10-13,1127.7702682528247
2000-10-16,1124.6121473188266
2000-10-17,1115.0879804376084
2000-10-18,1097.9108559359888
2000-10-19,1099.2073950582283
2000-10-20,1112.8948006177566
2000-10-23,1114.771861907681
2000-10-24,1121.792117545339
2000-10-25,1108.274670706431
2000-10-26,1099.229687290372
2000-10-27,1108.0194889145407
2000-10-30,1104.7087843209886
2000-10-31,1103.8551793653367
2000-11-01,1127.4096183340253
2000-11-02,1133.4828782911015
2000-11-03,1142.133769579305
2000-11-06,1153.3191100514496
2000-11-07,1154.7058334227263
2000-11-08,1154.5234214174752
2000-11-09,1145.8148139872862
2000-11-10,1139.5496096108657
2000-11-13,1117.0984143682158
2000-11-14,1121.9671584558473
2000-11-15,1126.0724752454043
2000-11-16,1114.2015739101964
2000-11-17,1110.5838724395073
2000-11-20,1095.7647477578719
2000-11-21,1080.7935193199207
2000-11-22,1074.4886303307562
2000-11-23,1072.1199864475248
2000-11-24,1075.9454326106063
2000-11-27,1090.5931066318253
2000-11-28,1084.8430145650814
2000-11-29,1078.1393505434473
2000-11-30,1082.0758801641311
2000-12-01,1095.3259180438133
2000-12-04,1104.404407497555
2000-12-05,1102.7363346352552
2000-12-06,1107.4134723968384
2000-12-07,1107.0676852560193
2000-12-08,1109.9217770584426
2000-12-11,1115.285207214337
2000-12-12,1110.7629975821876
2000-12-13,1105.998258197696
2000-12-14,1108.4097780937739
2000-12-15,1101.861057787586
2000-12-18,1093.1752243074504
2000-12-19,1080.5759847818344
2000-12-20,1072.6457927856757
2000-12-21,1066.590195610846
2000-12-22,1076.544093564822
2000-12-25,1086.1602287961498
2000-12-26,1085.4243630710278
2000-12-27,1086.8920092917392
2000-12-28,1086.6354956061655
2000-12-29,1096.229219360431
2001-01-01,1096.229219360431
2001-01-02,1098.1551190690789
2001-01-03,1090.8088578404197
2001-01-04,1090.4052609453108
2001-01-05,1094.085183382277
2001-01-08,1088.8964745307464
2001-01-09,1074.120199449297
2001-01-10,1067.6756318937505
2001-01-11,1062.641206452497
2001-01-12,1067.3662199006528
2001-01-15,1068.1184619451915
2001-01-16,1075.7278899459893
2001-01-17,1077.9861787718712
2001-01-18,1090.4210410764397
2001-01-19,1099.0430160945282
2001-01-22,1097.3587072181365
2001-01-23,1100.2506614085078
2001-01-24,1088.1379005925257
2001-01-25,1092.4805980209624
2001-01-26,1086.0800757740865
2001-01-29,1091.1241988514453
2001-01-30,1098.553950733449
2001-01-31,1110.1874555970742
2001-02-01,1123.663603775145
2001-02-02,1118.8633073010965
2001-02-05,1118.4298079005328
2001-02-06,1114.759254339932
2001-02-07,1110.2101583148146
2001-02-08,1100.0480565128244
2001-02-09,1099.5784499638492
2001-02-12,1101.6243901745374
2001-02-13,1102.1701186025853
2001-02-14,1101.8313379180954
2001-02-15,1099.9915582872175
2001-02-16,1104.490005593387
2001-02-19,1102.9758071154556
2001-02-20,1101.7306190088439
2001-02-21,1094.979443846778
2001-02-22,1087.9863352989903
2001-02-23,1091.614368780245
2001-02-26,1096.5951195920993
2001-02-27,1106.292310244353
2001-02-28,1100.4545884182248
2001-03-01,1097.4775986351874
2001-03-02,1092.2369236028112
2001-03-05,1090.350016347844
2001-03-06,1102.782412768115
2001-03-07,1100.0878276010108
2001-03-08,1104.544716438162
2001-03-09,1103.0271775294364
2001-03-12,1081.1505829063672
2001-03-13,1060.157635426222
2001-03-14,1044.3912042937134
2001-03-15,1037.5446939090616
2001-03-16,1026.004450906886
2001-03-19,1026.0433656511884
2001-03-20,1029.4303936376527
2001-03-21,1030.8459219188626
2001-03-22,1001.5513785537117
2001-03-23,1022.9778695238317
2001-03-26,1043.6807889481267
2001-03-27,1045.8973358856492
2001-03-28,1048.0240389033045
2001-03-29,1037.733974824929
2001-03-30,1031.4133535293313
2001-04-02,1029.9672017696012
2001-04-03,1031.0698235229843
2001-04-04,1042.73693719312
2001-04-05,1055.7925838318758
2001-04-06,1064.3537873642654
2001-04-09,1059.8178319830693
2001-04-10,1060.4239073352328
2001-04-11,1067.491391883135
2001-04-12,1079.5522958140082
2001-04-13,1082.529600541214
2001-04-16,1077.4975335652325
2001-04-17,1074.9163484188105
2001-04-18,1082.8322654764936
2001-04-19,1099.5187744683149
2001-04-20,1106.4343560294485
2001-04-23,1103.7551723951847
2001-04-24,1104.3879916685912
2001-04-25,1108.9163856414489
2001-04-26,1115.8806782105662
2001-04-27,1110.8641478121338
2001-04-30,1115.2276620235532
2001-05-01,1132.2166916201697
2001-05-02,1132.9969773011792
2001-05-03,1140.3043731486603
2001-05-04,1140.9816462097203
2001-05-07,1138.4071548565173
2001-05-08,1128.8060362708457
2001-05-09,1123.1645854355836
2001-05-10,1126.0593027337811
2001-05-11,1122.804401610997
2001-05-14,1114.7006556511233
2001-05-15,1119.1420301867984
2001-05-16,1119.5287955003746
2001-05-17,1129.7855541010863
2001-05-18,1128.9912501059073
2001-05-21,1136.9950579801969
2001-05-22,1137.189089972449
2001-05-23,1138.7438048674787
2001-05-24,1136.6331358641366
2001-05-25,1133.9719104921169
2001-05-28,1131.8978081813996
2001-05-29,1129.2848099505215
2001-05-30,1120.8115174112468
2001-05-31,1118.944822569806
2001-06-01,1123.6773968707457
2001-06-04,1125.1361392501815
2001-06-05,1126.936151070539
2001-06-06,1127.882668022838
2001-06-07,1132.6694122581143
2001-06-08,1133.1426010617988
2001-06-11,1125.7647121412888
2001-06-12,1116.2923288349189
2001-06-13,1122.4277713378654
2001-06-14,1124.612042160396
2001-06-15,1116.481608750267
2001-06-18,1110.0249259361121
2001-06-19,1107.352989319721
2001-06-20,1097.3577137691318
2001-06-21,1101.9573023438488
2001-06-22,1108.2132172410709
2001-06-25,1115.0744939848016
2001-06-26,1114.0570662715122
2001-06-27,1106.458348783367
2001-06-28,1095.9659616234583
2001-06-29,1103.424738962861
2001-07-02,1098.9990006003818
2001-07-03,1101.2507819698444
2001-07-04,1098.7198921861109
2001-07-05,1090.2344703785134
2001-07-06,1081.7019189915895
2001-07-09,1074.2796056991158
2001-07-10,1082.2515334519999
2001-07-11,1079.6582674259164
2001-07-12,1083.5247323388123
2001-07-13,1084.1031273081123
2001-07-16,1081.7540725088631
2001-07-17,1073.3259991511886
2001-07-18,1079.2472076256338
2001-07-19,1082.5280815413914
2001-07-20,1084.724162690949
2001-07-23,1066.4666307528446
2001-07-24,1068.813468901706
2001-07-25,1068.5177228473904
2001-07-26,1068.15078985089
2001-07-27,1069.3746932420354
2001-07-30,1060.9044240185285
2001-07-31,1067.0673624595463
2001-08-01,1077.4669302011876
2001-08-02,1088.9931917248762
2001-08-03,1088.9624737668885
2001-08-06,1085.1573636157525
2001-08-07,1082.800049365784
2001-08-08,1081.6934554246016
2001-08-09,1078.0707740378912
2001-08-10,1085.871802438887
2001-08-13,1082.9914845684023
2001-08-14,1092.1967867432631
2001-08-15,1106.0203008633932
2001-08-16,1105.6483058888061
2001-08-17,1107.5873284055178
2001-08-20,1097.3938946838325
2001-08-21,1105.1742506279766
2001-08-22,1114.1413137647933
2001-08-23,1108.080313473893
2001-08-24,1108.9843618720301
2001-08-27,1111.9397467877243
2001-08-28,1108.0818261042514
2001-08-29,1107.3999960105737
2001-08-30,1097.7953675036194
2001-08-31,1093.6059789551348
2001-09-03,1079.8972672772356
2001-09-04,1075.1079258935906
2001-09-05,1064.4645565627313
2001-09-06,1061.3194960794274
2001-09-07,1059.135445258741
2001-09-10,1033.2472661695153
2001-09-11,1018.3200786450957
2001-09-12,983.9800035292512
2001-09-13,995.2064239991212
2001-09-14,1000.0183905116276
2001-09-17,970.0712919493876
2001-09-18,973.6252547520019
2001-09-19,976.5768385077412
2001-09-20,955.0463220742568
2001-09-21,925.8312009869519
2001-09-24,935.8773768542057
2001-09-25,953.445713835634
2001-09-26,955.5230604749147
2001-09-27,951.6468554351258
2001-09-28,964.8873815508379
2001-10-01,969.794276363254
2001-10-02,974.0379017854079
2001-10-03,977.2339676541562
2001-10-04,987.0965071583317
2001-10-05,990.4030886054784
2001-10-08,988.4406506496967
2001-10-09,981.8653812558241
2001-10-10,977.1162182058978
2001-10-11,982.9511456994073
2001-10-12,985.7416317487588
2001-10-15,988.508803122376
2001-10-16,992.891904407481
2001-10-17,999.1286922350539
2001-10-18,988.04763666088
2001-10-19,982.6837397898352
2001-10-22,979.7912205238157
2001-10-23,985.4535405825862
2001-10-24,990.7412757583314
2001-10-25,1000.5884826578015
2001-10-26,996.9812218190392
2001-10-29,1000.1205989999156
2001-10-30,994.4183090658147
2001-10-31,991.3695599495677
2001-11-01,993.088042443982
2001-11-02,995.148677415187
2001-11-05,995.8901640381189
2001-11-06,1000.6583271391438
2001-11-07,1000.2262561879951
2001-11-08,1001.3181685277897
2001-11-09,997.9027053185124
2001-11-12,994.0816962718812
2001-11-13,988.3846309755318
2001-11-14,990.246165291865
2001-11-15,992.0742723392425
2001-11-16,991.8293747972448
2001-11-19,992.8929339156256
2001-11-20,992.5693370503581
2001-11-21,989.8584034029903
2001-11-22,990.9389075440313
2001-11-23,989.5360515932908
2001-11-26,997.3219098916817
2001-11-27,999.346468552686
2001-11-28,999.8970517368672
2001-11-29,997.8050086442993
2001-11-30,1004.7684840812166
2001-12-03,993.3074048320427
2001-12-04,992.6662823927165
2001-12-05,998.9148582866848
2001-12-06,1003.8115614112671
2001-12-07,999.575535826798
2001-12-10,992.727560442721
2001-12-11,989.2693065607498
2001-12-12,993.1860474397995
2001-12-13,988.4896882376283
2001-12-14,982.7200209374624
2001-12-17,979.2638112356154
2001-12-18,978.530670736867
2001-12-19,971.0127300104467
2001-12-20,972.4161738366462
2001-12-21,969.7348904331616
2001-12-24,967.4457608052572
2001-12-25,968.2363697464575
2001-12-26,965.9534665095415
2001-12-27,976.4928612681393
2001-12-28,982.4344974417251
2001-12-31,988.4220305763145
2002-01-01,988.4220305763145
2002-01-02,992.4439988935775
2002-01-03,995.8084553662544
2002-01-04,1000.2279090385434
2002-01-07,1000.2754006643289
2002-01-08,993.8113495907422
2002-01-09,991.8160381388685
2002-01-10,988.989928527584
2002-01-11,989.6433661417925
2002-01-14,987.7498164957923
2002-01-15,984.2388482522413
2002-01-16,980.0104879992128
2002-01-17,976.1211084234242
2002-01-18,980.8306035044485
2002-01-21,984.8849567970935
2002-01-22,982.5025418662422
2002-01-23,981.3648260953298
2002-01-24,979.5498478279951
2002-01-25,973.2132119918494
2002-01-28,974.2762188196089
2002-01-29,977.0090802828175
2002-01-30,973.6602812663552
2002-01-31,977.0923745433141
2002-02-01,979.5805591074914
2002-02-04,978.7421091744743
2002-02-05,974.3133696634924
2002-02-06,973.4244311157023
2002-02-07,975.0043010700226
2002-02-08,980.9078333834433
2002-02-11,990.2971794062123
2002-02-12,995.6029729863296
2002-02-13,999.2604101124346
2002-02-14,1005.4090607140629
2002-02-15,1007.9094355565329
2002-02-18,1006.0864318632172
2002-02-19,1000.3043874871544
2002-02-20,997.3598348394896
2002-02-21,1002.8717065040717
2002-02-22,1004.8151332376244
2002-02-25,1001.8469909697817
2002-02-26,1002.0403876267142
2002-02-27,1005.183012932965
2002-02-28,1008.8007395712076
2002-03-01,1018.5115857013888
2002-03-04,1035.6631110113954
2002-03-05,1035.4694949237662
2002-03-06,1041.2865960847082
2002-03-07,1059.6981588525573
2002-03-08,1056.8604705177402
2002-03-11,1060.9530896640158
2002-03-12,1054.9709333299293
2002-03-13,1049.3548861487104
2002-03-14,1054.7287737293113
2002-03-15,1059.9213341673944
2002-03-18,1058.9445386790621
2002-03-19,1060.132536203962
2002-03-20,1063.2965732445753
2002-03-21,1063.2285634400232
2002-03-22,1062.719684000367
2002-03-25,1059.0032169436447
2002-03-26,1055.9137203856396
2002-03-27,1061.9949523614866
2002-03-28,1065.6725940030137
2002-03-29,1062.5337750210433
2002-04-01,1064.0071974330854
2002-04-02,1064.4516103563524
2002-04-03,1066.7772269955683
2002-04-04,1072.4470886753916
2002-04-05,1077.8309626800765
2002-04-08,1075.23840581832
2002-04-09,1072.6289985219878
2002-04-10,1082.1193718339634
2002-04-11,1082.9652869793993
2002-04-12,1078.3623874419266
2002-04-15,1079.5855009752554
2002-04-16,1086.3372123189743
2002-04-17,1095.6487074683146
2002-04-18,1100.7878610779524
2002-04-19,1104.0434125037498
2002-04-22,1106.6317137568985
2002-04-23,1108.8727693049611
2002-04-24,1108.941023950611
2002-04-25,1113.4765062349986
2002-04-26,1116.7317685620392
2002-04-29,1114.1778636150184
2002-04-30,1111.3767001943531
2002-05-01,1120.6103003141711
2002-05-02,1124.6730779819452
2002-05-03,1132.5000586615965
2002-05-06,1133.231961833402
2002-05-07,1123.8435514939497
2002-05-08,1126.6965673986658
2002-05-09,1130.5455156405224
2002-05-10,1134.3140865530022
2002-05-13,1132.8571614775508
2002-05-14,1125.708651561527
2002-05-15,1135.122986973504
2002-05-16,1141.4359913055148
2002-05-17,1156.3051432618477
2002-05-20,1159.5153118691346
2002-05-21,1167.5036315654568
2002-05-22,1174.7243239856368
2002-05-23,1171.9334836656856
2002-05-24,1175.27760281561
2002-05-27,1177.2873515826952
2002-05-28,1183.585887486395
2002-05-29,1183.0290289207219
2002-05-30,1182.2589250124397
2002-05-31,1183.0384901368918
2002-06-03,1188.5622852922827
2002-06-04,1184.2154431561128
2002-06-05,1175.8601045109654
2002-06-06,1178.7761517362583
2002-06-07,1170.255256812648
2002-06-10,1167.7245039712413
2002-06-11,1168.6430698847503
2002-06-12,1162.7930678092778
2002-06-13,1151.8115932629428
2002-06-14,1134.867523926879
2002-06-17,1126.7566217028082
2002-06-18,1136.5157218363606
2002-06-19,1129.1500204315364
2002-06-20,1136.3955800873812
2002-06-21,1139.6093372438206
2002-06-24,1140.1857169014963
2002-06-25,1136.6707735377445
2002-06-26,1133.7487588867552
2002-06-27,1135.8150079470777
2002-06-28,1150.5253244059768
2002-07-01,1153.6628934477521
2002-07-02,1143.948920929274
2002-07-03,1140.6075711961853
2002-07-04,1137.6733960636172
2002-07-05,1144.338957540937
2002-07-08,1156.7433901983295
2002-07-09,1167.183789488316
2002-07-10,1157.2311640643234
2002-07-11,1140.5719381997176
2002-07-12,1141.39972603651
2002-07-15,1134.7862550100033
2002-07-16,1120.245707340027
2002-07-17,1112.471627867537
2002-07-18,1123.7132880378178
2002-07-19,1116.5630378780154
2002-07-22,1092.8908429111275
2002-07-23,1066.0620716599076
2002-07-24,1048.017774586046
2002-07-25,1056.8157054444118
2002-07-26,1035.479588307244
2002-07-29,1045.2017052165966
2002-07-30,1063.4304239124167
2002-07-31,1062.5970330052487
2002-08-01,1055.3859037503557
2002-08-02,1049.2938710044875
2002-08-05,1038.7377365615907
2002-08-06,1011.153628523086
2002-08-07,1028.6817513688002
2002-08-08,1030.5584957167666
2002-08-09,1047.415325568251
2002-08-12,1039.8953775655762
2002-08-13,1038.9103697649796
2002-08-14,1054.3068144795718
2002-08-15,1058.5205963525889
2002-08-16,1063.5745837234326
2002-08-19,1051.2408545714159
2002-08-20,1049.1209730172498
2002-08-21,1051.6117504153178
2002-08-22,1055.3502511242757
2002-08-23,1057.1482560602024
2002-08-26,1066.003097109979
2002-08-27,1071.6737490794453
2002-08-28,1063.5344550425316
2002-08-29,1054.8491809646675
2002-08-30,1059.016790858957
2002-09-02,1056.0141007206842
2002-09-03,1048.1904590417969
2002-09-04,1031.6811864242607
2002-09-05,1035.0818922415492
2002-09-06,1030.1119768688352
2002-09-09,1036.101732147756
2002-09-10,1034.4761913710909
2002-09-11,1037.7884139792284
2002-09-12,1042.0019430618186
2002-09-13,1031.418071696405
2002-09-16,1023.7996706464278
2002-09-17,1033.5353666046003
2002-09-18,1030.824824752819
2002-09-19,1039.932113825111
2002-09-20,1024.5074147209082
2002-09-23,1014.4383745201469
2002-09-24,1005.9060659816461
2002-09-25,1004.9790826409405
2002-09-26,1015.5948720399674
2002-09-27,1025.5931220746907
2002-09-30,1025.033125175984
2002-10-01,1008.9461557445709
2002-10-02,1001.9351080939153
2002-10-03,994.3460061667357
2002-10-04,987.4958707900099
2002-10-07,958.2646584578575
2002-10-08,954.3270690985852
2002-10-09,946.0031336001117
2002-10-10,941.4579023277504
2002-10-11,954.965180930664
2002-10-14,953.0270855587182
2002-10-15,970.9669804078836
2002-10-16,974.1182132540781
2002-10-17,977.745590826646
2002-10-18,980.9491361441354
2002-10-21,985.3411907827091
2002-10-22,976.4824234826085
2002-10-23,981.2768524778322
2002-10-24,977.1501123504988
