Date,EUROPE SMALL CAP MOMENTUM
1999-08-31,1045.079063594533
1999-09-01,1052.975824951762
1999-09-02,1059.5343851791806
1999-09-03,1054.6431223934646
1999-09-06,1059.5682597009347
1999-09-07,1064.230338150976
1999-09-08,1064.6355187879435
1999-09-09,1065.16037796966
1999-09-10,1055.0609560779915
1999-09-13,1042.4957615950361
1999-09-14,1035.230926575256
1999-09-15,1026.8607011528964
1999-09-16,1021.2590235349966
1999-09-17,1025.2695138603654
1999-09-20,1028.8327128915812
1999-09-21,1028.6715311017394
1999-09-22,1026.1132976529427
1999-09-23,1023.1902657767231
1999-09-24,1016.6150129912191
1999-09-27,1017.0059801231774
1999-09-28,1019.8262987363928
1999-09-29,1023.1374712127657
1999-09-30,1027.3014971926293
1999-10-01,1031.9699921726426
1999-10-04,1032.3326114887025
1999-10-05,1035.8804185980691
1999-10-06,1040.7151792569657
1999-10-07,1046.056389611291
1999-10-08,1045.138018793922
1999-10-11,1051.221247706388
1999-10-12,1051.7968880194032
1999-10-13,1055.46301090556
1999-10-14,1056.4729061979256
1999-10-15,1050.7531406817252
1999-10-18,1030.5653820076986
1999-10-19,1033.640832328857
1999-10-20,1034.3967106964417
1999-10-21,1035.4739725428535
1999-10-22,1030.0691023867716
1999-10-25,1029.2901351083265
1999-10-26,1020.485482619969
1999-10-27,1012.8738194006751
1999-10-28,1013.8663569645872
1999-10-29,1020.8254371781325
1999-11-01,1021.1896903120569
1999-11-02,1028.2656652419091
1999-11-03,1035.9606301322394
1999-11-04,1040.5738220774729
1999-11-05,1034.1759132930833
1999-11-08,1030.2477231704681
1999-11-09,1039.1484163670862
1999-11-10,1042.451816953562
1999-11-11,1044.3419234687733
1999-11-12,1040.0218644894296
1999-11-15,1048.9675721411973
1999-11-16,1049.5292684724864
1999-11-17,1080.5725832031455
1999-11-18,1074.3842206363095
1999-11-19,1071.6583528952413
1999-11-22,1074.9371550721053
1999-11-23,1074.8921693663644
1999-11-24,1072.347057788599
1999-11-25,1082.2138084920991
1999-11-26,1084.8010567387387
1999-11-29,1086.4721704465048
1999-11-30,1089.8261373397042
1999-12-01,1094.459865019996
1999-12-02,1111.0004026839092
1999-12-03,1140.4756324266948
1999-12-06,1162.5483437701914
1999-12-07,1169.6175441324308
1999-12-08,1186.4036821572656
1999-12-09,1184.8364889948514
1999-12-10,1184.397301298617
1999-12-13,1183.7981869794828
1999-12-14,1175.59503444433
1999-12-15,1156.986541428389
1999-12-16,1182.8950601449394
1999-12-17,1181.0747417245211
1999-12-20,1177.9471415757255
1999-12-21,1178.8858036763847
1999-12-22,1183.5391027457529
1999-12-23,1196.4058541109516
1999-12-24,1202.70698568117
1999-12-27,1201.8656833708158
1999-12-28,1196.3611374454601
1999-12-29,1200.738551454511
1999-12-30,1210.214638684754
1999-12-31,1210.214638684754
2000-01-03,1227.4563324574287
2000-01-04,1223.717646355288
2000-01-05,1195.4745824631743
2000-01-06,1206.398799734639
2000-01-07,1218.6628068474274
2000-01-10,1241.9167561284726
2000-01-11,1262.0273010638805
2000-01-12,1254.97954757041
2000-01-13,1264.720449644429
2000-01-14,1259.9170338539664
2000-01-17,1275.4238554020003
2000-01-18,1269.7094742039353
2000-01-19,1254.4116771929682
2000-01-20,1263.4823824404261
2000-01-21,1264.4759174542476
2000-01-24,1263.7948706305763
2000-01-25,1237.5384107313046
2000-01-26,1244.4652950228974
2000-01-27,1237.9562196135857
2000-01-28,1233.0949828349267
2000-01-31,1215.7060012202912
2000-02-01,1224.183261787416
2000-02-02,1233.800957859142
2000-02-03,1267.817014292402
2000-02-04,1290.4989651136777
2000-02-07,1311.6917035373501
2000-02-08,1350.7139566159133
2000-02-09,1373.7746514822045
2000-02-10,1370.9610756933241
2000-02-11,1397.6428662899966
2000-02-14,1396.1660752784367
2000-02-15,1395.1906937753959
2000-02-16,1386.8328253913123
2000-02-17,1402.079841187598
2000-02-18,1405.0513106923747
2000-02-21,1395.33327586219
2000-02-22,1426.4751246045553
2000-02-23,1450.6082767041662
2000-02-24,1447.6817118248882
2000-02-25,1439.9085734272048
2000-02-28,1417.2261514035179
2000-02-29,1430.696552563404
2000-03-01,1462.2501267317512
2000-03-02,1465.105780502058
2000-03-03,1475.4421070192402
2000-03-06,1478.3876340044114
2000-03-07,1467.2339394284286
2000-03-08,1454.4936625400535
2000-03-09,1487.2039713362522
2000-03-10,1499.8065004091254
2000-03-13,1465.5617937908667
2000-03-14,1458.384327999578
2000-03-15,1409.5791469968008
2000-03-16,1388.4286437270987
2000-03-17,1409.4060813901328
2000-03-20,1423.3864884578684
2000-03-21,1384.3593169822122
2000-03-22,1367.7335652348986
2000-03-23,1363.6450105008687
2000-03-24,1371.380634135081
2000-03-27,1397.4648705811928
2000-03-28,1399.2800458585625
2000-03-29,1363.0230284266058
2000-03-30,1321.3703200984262
2000-03-31,1309.4275236591789
2000-04-03,1290.3128610831268
2000-04-04,1262.5196104038098
2000-04-05,1243.6672426394475
2000-04-06,1269.9793105775664
2000-04-07,1284.332673144338
2000-04-10,1292.577897622557
2000-04-11,1265.5997480275582
2000-04-12,1255.5375975906861
2000-04-13,1238.0420149201202
2000-04-14,1219.6640561967115
2000-04-17,1179.2854855709027
2000-04-18,1187.1865304770922
2000-04-19,1193.7422066426534
2000-04-20,1204.3349939800255
2000-04-21,1204.3349939800253
2000-04-24,1204.6649129128657
2000-04-25,1200.3782686880652
2000-04-26,1214.2159104042626
2000-04-27,1194.1971745010746
2000-04-28,1209.1170992829516
2000-05-01,1206.8484977888359
2000-05-02,1230.737977104918
2000-05-03,1213.3713704536847
2000-05-04,1203.6736223070095
2000-05-05,1207.2318418595812
2000-05-08,1209.4710146531697
2000-05-09,1205.7596732477584
2000-05-10,1192.270017645616
2000-05-11,1178.2794852060754
2000-05-12,1191.9748710513995
2000-05-15,1202.2039931285822
2000-05-16,1199.469483692619
2000-05-17,1173.7586138139875
2000-05-18,1169.3794908907437
2000-05-19,1147.3725275205625
2000-05-22,1142.2519068642735
2000-05-23,1144.218498662028
2000-05-24,1120.583133734134
2000-05-25,1138.6599392919854
2000-05-26,1152.2707078890373
2000-05-29,1155.5413757919039
2000-05-30,1165.5872497317525
2000-05-31,1168.571765180648
2000-06-01,1176.0749163924177
2000-06-02,1205.0489146959785
2000-06-05,1207.1398204614661
2000-06-06,1231.196923842213
2000-06-07,1226.322952472072
2000-06-08,1220.8000799794543
2000-06-09,1219.8913599335606
2000-06-12,1225.7454983382095
2000-06-13,1231.4298806580387
2000-06-14,1234.8004498081837
2000-06-15,1219.3702629865084
2000-06-16,1234.4195134079082
2000-06-19,1228.5300589372341
2000-06-20,1226.3927670951957
2000-06-21,1210.545049264624
2000-06-22,1206.569774544274
2000-06-23,1202.3651937001644
2000-06-26,1204.4136773540943
2000-06-27,1206.3054590269255
2000-06-28,1209.4890591067258
2000-06-29,1209.3653336912525
2000-06-30,1215.2039393219627
2000-07-03,1219.2747083779846
2000-07-04,1224.4570557075888
2000-07-05,1232.4233777759273
2000-07-06,1225.9244928615121
2000-07-07,1223.390746794763
2000-07-10,1232.1986530544877
2000-07-11,1235.1189373505097
2000-07-12,1233.4492492701768
2000-07-13,1222.0789505448943
2000-07-14,1237.239331017729
2000-07-17,1241.2375713390275
2000-07-18,1236.492072243598
2000-07-19,1233.2805695385596
2000-07-20,1242.5353072342039
2000-07-21,1251.2672064964204
2000-07-24,1258.6640642288876
2000-07-25,1266.7132881343443
2000-07-26,1262.7164375967302
2000-07-27,1258.0468812739075
2000-07-28,1240.6811929530993
2000-07-31,1236.5204054758601
2000-08-01,1235.5509670263846
2000-08-02,1221.8908290266204
2000-08-03,1206.9799859647221
2000-08-04,1227.278617450032
2000-08-07,1232.2198118424233
2000-08-08,1220.2251399369372
2000-08-09,1224.8060589867707
2000-08-10,1240.075066498836
2000-08-11,1237.5138857984866
2000-08-14,1240.32755487202
2000-08-15,1248.4323364978588
2000-08-16,1248.1682267720553
2000-08-17,1255.0556844987793
2000-08-18,1252.202853320686
2000-08-21,1249.7067724376343
2000-08-22,1246.4329544693892
2000-08-23,1243.1424858390753
2000-08-24,1254.3070060157545
2000-08-25,1265.5786765851324
2000-08-28,1259.736221241838
2000-08-29,1259.996364482095
2000-08-30,1263.0378650485509
2000-08-31,1264.43864915925
2000-09-01,1286.0662590201691
2000-09-04,1291.129444608356
2000-09-05,1274.2742413345247
2000-09-06,1268.9778089884257
2000-09-07,1264.277604271393
2000-09-08,1258.699669117117
2000-09-11,1251.0629623571335
2000-09-12,1244.6951999591777
2000-09-13,1250.7856906094482
2000-09-14,1261.7041416354941
2000-09-15,1263.0532600552438
2000-09-18,1239.4491966532432
2000-09-19,1219.6080489394199
2000-09-20,1212.204505733708
2000-09-21,1203.220157560175
2000-09-22,1229.299143349505
2000-09-25,1235.5805707228799
2000-09-26,1235.9100568327551
2000-09-27,1236.9132331734434
2000-09-28,1230.1485690021984
2000-09-29,1241.9270308280666
2000-10-02,1237.0122090767
2000-10-03,1230.411621287079
2000-10-04,1219.7684480730704
2000-10-05,1222.3937197237005
2000-10-06,1218.1115342541098
2000-10-09,1202.8915385924413
2000-10-10,1202.1729796231725
2000-10-11,1186.5521204955098
2000-10-12,1175.0587268714908
2000-10-13,1171.0227844686196
2000-10-16,1160.5909548577433
2000-10-17,1159.0052498560867
2000-10-18,1147.246188190446
2000-10-19,1154.2089573603907
2000-10-20,1158.3733200624729
2000-10-23,1157.618831113786
2000-10-24,1163.6715927631262
2000-10-25,1148.0839709225081
2000-10-26,1146.930613624707
2000-10-27,1168.7766610019191
2000-10-30,1173.924538206737
2000-10-31,1179.335099654361
2000-11-01,1200.5818271537596
2000-11-02,1205.8360412749391
2000-11-03,1215.7900965314768
2000-11-06,1216.2955289778697
2000-11-07,1214.9499908690043
2000-11-08,1207.994797665013
2000-11-09,1202.638459954247
2000-11-10,1205.6836264518838
2000-11-13,1190.3232396712995
2000-11-14,1195.7420421584975
2000-11-15,1200.4460823295794
2000-11-16,1190.6123860356336
2000-11-17,1191.8821017440575
2000-11-20,1180.4978324889767
2000-11-21,1169.3313342833387
2000-11-22,1155.29001698389
2000-11-23,1148.7376641576138
2000-11-24,1153.7711405290338
2000-11-27,1169.8658860339056
2000-11-28,1158.660146738847
2000-11-29,1161.1063553189913
2000-11-30,1162.1487937660409
2000-12-01,1175.7831507450558
2000-12-04,1190.2241560122802
2000-12-05,1191.7127907473105
2000-12-06,1194.6380198931593
2000-12-07,1194.9499763779854
2000-12-08,1199.1963068304876
2000-12-11,1192.982097303551
2000-12-12,1188.5914929542926
2000-12-13,1184.9309881513968
2000-12-14,1194.7384476331167
2000-12-15,1196.1007843807608
2000-12-18,1188.7003677617367
2000-12-19,1182.8509813659755
2000-12-20,1183.6422319488645
2000-12-21,1190.0055366359525
2000-12-22,1205.9859561690462
2000-12-25,1205.9859561690462
2000-12-26,1211.8151097764692
2000-12-27,1214.0107068749608
2000-12-28,1216.1505958889074
2000-12-29,1237.5967493445046
2001-01-01,1237.5967493445046
2001-01-02,1244.152207453723
2001-01-03,1230.9298198696652
2001-01-04,1244.9645667621767
2001-01-05,1255.2450422421152
2001-01-08,1247.528467606358
2001-01-09,1231.4597104877807
2001-01-10,1232.0101053830872
2001-01-11,1245.9490893248949
2001-01-12,1251.1013886759974
2001-01-15,1247.3900134141402
2001-01-16,1246.3758821792987
2001-01-17,1251.12746994161
2001-01-18,1268.2042490025003
2001-01-19,1271.2796758433622
2001-01-22,1268.5998326326571
2001-01-23,1273.8307818056467
2001-01-24,1259.08163299654
2001-01-25,1260.4631359676255
2001-01-26,1251.954027797118
2001-01-29,1252.4293244763312
2001-01-30,1261.9157817536175
2001-01-31,1275.8853480250461
2001-02-01,1294.0103947343785
2001-02-02,1285.766058829854
2001-02-05,1292.1076161926462
2001-02-06,1285.731572970904
2001-02-07,1284.3720444011483
2001-02-08,1270.7679970336683
2001-02-09,1270.9556339331543
2001-02-12,1273.4466366296394
2001-02-13,1267.068566259848
2001-02-14,1260.9287143481151
2001-02-15,1251.298828457509
2001-02-16,1261.309449757404
2001-02-19,1267.0597008700804
2001-02-20,1257.056192296186
2001-02-21,1254.7491644213887
2001-02-22,1247.3862563848352
2001-02-23,1243.049867980482
2001-02-26,1246.9692512165418
2001-02-27,1259.5960318777672
2001-02-28,1260.4716824885286
2001-03-01,1264.0370358314365
2001-03-02,1273.4770346864034
2001-03-05,1275.8160833702514
2001-03-06,1285.2396137303908
2001-03-07,1284.3210078433926
2001-03-08,1291.3173888958415
2001-03-09,1282.6243280101514
2001-03-12,1263.8403700336182
2001-03-13,1236.053669138868
2001-03-14,1211.812382562406
2001-03-15,1207.2706333559904
2001-03-16,1188.677344354092
2001-03-19,1179.2979005758411
2001-03-20,1188.863641456883
2001-03-21,1164.8545986544377
2001-03-22,1113.6041556592754
2001-03-23,1135.3093184643856
2001-03-26,1154.100034471194
2001-03-27,1162.3522402754884
2001-03-28,1158.6630568870974
2001-03-29,1155.6293412087723
2001-03-30,1162.1679246681442
2001-04-02,1160.1631994266318
2001-04-03,1152.1970626954935
2001-04-04,1161.6460761415278
2001-04-05,1176.21697382633
2001-04-06,1187.6259718642325
2001-04-09,1190.487918249154
2001-04-10,1180.4198390090075
2001-04-11,1185.502960077104
2001-04-12,1198.0045352937796
2001-04-13,1198.0045352937796
2001-04-16,1188.5303704772657
2001-04-17,1183.3652884643418
2001-04-18,1182.8833910236783
2001-04-19,1205.1260266422062
2001-04-20,1220.8712952865478
2001-04-23,1214.0546023526258
2001-04-24,1215.7153486255443
2001-04-25,1219.8615981123526
2001-04-26,1226.4325263304572
2001-04-27,1224.5750626531935
2001-04-30,1227.045453119769
2001-05-01,1233.4721005026233
2001-05-02,1235.3621709010145
2001-05-03,1244.2235734922451
2001-05-04,1248.8804335628415
2001-05-07,1247.7063718767963
2001-05-08,1242.80238689248
2001-05-09,1237.6686380027747
2001-05-10,1244.37859548913
2001-05-11,1238.1829627902725
2001-05-14,1240.899164666735
2001-05-15,1249.5004951973056
2001-05-16,1253.2110869188823
2001-05-17,1260.6467884403203
2001-05-18,1260.1256736364867
2001-05-21,1261.1838885103273
2001-05-22,1258.7662102221216
2001-05-23,1247.8452912478401
2001-05-24,1241.2791866607008
2001-05-25,1243.0801478494618
2001-05-28,1246.4530055466084
2001-05-29,1237.1109264409167
2001-05-30,1239.7863566409874
2001-05-31,1234.1034272427923
2001-06-01,1235.0931729669999
2001-06-04,1239.3775375473647
2001-06-05,1251.6797694379993
2001-06-06,1249.7784822107378
2001-06-07,1248.633282024156
2001-06-08,1246.435610521546
2001-06-11,1233.0138815879413
2001-06-12,1232.3432456604176
2001-06-13,1239.243111270751
2001-06-14,1242.6643909842041
2001-06-15,1239.9447730342083
2001-06-18,1234.1065284000765
2001-06-19,1231.3755972844608
2001-06-20,1221.2947325171071
2001-06-21,1228.4364963956925
2001-06-22,1226.7257420297547
2001-06-25,1229.8313113616573
2001-06-26,1221.5829434215698
2001-06-27,1215.3335483669307
2001-06-28,1205.2263895481988
2001-06-29,1210.771848170611
2001-07-02,1210.0288899211996
2001-07-03,1212.8213559952028
2001-07-04,1215.7941660297975
2001-07-05,1201.2532635504922
2001-07-06,1196.5319231914716
2001-07-09,1198.922590258989
2001-07-10,1209.432982125605
2001-07-11,1207.9707773561793
2001-07-12,1201.4006534103005
2001-07-13,1200.419804031371
2001-07-16,1198.9015826642094
2001-07-17,1188.1715391041807
2001-07-18,1206.2011881052504
2001-07-19,1209.6651040841618
2001-07-20,1215.9290742958624
2001-07-23,1208.2634438014582
2001-07-24,1211.3641381343696
2001-07-25,1206.8267005961477
2001-07-26,1200.1071299167384
2001-07-27,1197.8015958027518
2001-07-30,1200.0855282119262
2001-07-31,1203.690454584077
2001-08-01,1216.1380901692983
2001-08-02,1219.257393214867
2001-08-03,1221.5351711231276
2001-08-06,1210.10467625231
2001-08-07,1200.772979899893
2001-08-08,1196.3850776329646
2001-08-09,1200.3552964269986
2001-08-10,1209.2535759392254
2001-08-13,1210.572392165158
2001-08-14,1219.5500050596415
2001-08-15,1235.1799746166791
2001-08-16,1237.2458625953661
2001-08-17,1239.4209040200706
2001-08-20,1232.7262472607297
2001-08-21,1241.4175943495975
2001-08-22,1248.8779763143991
2001-08-23,1236.308909169297
2001-08-24,1237.0632689144454
2001-08-27,1235.29946651209
2001-08-28,1236.215693068306
2001-08-29,1237.8375893305495
2001-08-30,1231.009393299065
2001-08-31,1233.10152324984
2001-09-03,1223.9119821591928
2001-09-04,1209.4247224368416
2001-09-05,1205.1680161095912
2001-09-06,1196.1693020666376
2001-09-07,1196.5889978566836
2001-09-10,1162.8815789016264
2001-09-11,1126.3628278397473
2001-09-12,1116.8673834032088
2001-09-13,1126.933051620629
2001-09-14,1109.0618161612406
2001-09-17,1087.7494880175163
2001-09-18,1072.5044475533066
2001-09-19,1068.6098714982957
2001-09-20,1026.791894450286
2001-09-21,972.0334306308473
2001-09-24,1002.5312037206795
2001-09-25,1026.9884320601393
2001-09-26,1038.5975562471008
2001-09-27,1032.861840608407
2001-09-28,1038.5676184840704
2001-10-01,1043.2176289882973
2001-10-02,1040.2317206067116
2001-10-03,1046.7788552537118
2001-10-04,1065.8625805935214
2001-10-05,1072.1066621325697
2001-10-08,1058.849550976107
2001-10-09,1062.4160114289941
2001-10-10,1059.4274555838936
2001-10-11,1071.5735500214703
2001-10-12,1079.0681151208685
2001-10-15,1078.4208404127387
2001-10-16,1087.9782108448526
2001-10-17,1095.2337161436603
2001-10-18,1087.3050854470368
2001-10-19,1075.579806869228
2001-10-22,1065.784646478677
2001-10-23,1068.1326521575377
2001-10-24,1075.4431848050037
2001-10-25,1086.3189602076995
2001-10-26,1083.760168465214
2001-10-29,1094.2021187113357
2001-10-30,1084.0168861419172
2001-10-31,1087.6584655954093
2001-11-01,1095.9123450442412
2001-11-02,1098.7986513654882
2001-11-05,1099.5001458721601
2001-11-06,1105.1565877601456
2001-11-07,1113.0928576635501
2001-11-08,1120.1022447271953
2001-11-09,1125.6401660644124
2001-11-12,1116.8501325942095
2001-11-13,1118.1537048294485
2001-11-14,1123.9107286507935
2001-11-15,1126.2319777636642
2001-11-16,1128.3173946447093
2001-11-19,1130.807588429518
2001-11-20,1130.2099064147171
2001-11-21,1119.675809857462
2001-11-22,1127.0509228850135
2001-11-23,1124.1653615120122
2001-11-26,1131.085857430889
2001-11-27,1133.8731545457974
2001-11-28,1141.5201505300327
2001-11-29,1138.7107262485424
2001-11-30,1151.824029254668
2001-12-03,1143.37503447359
2001-12-04,1149.1928954947348
2001-12-05,1156.1952897054684
2001-12-06,1170.1732211251503
2001-12-07,1175.6782200259006
2001-12-10,1171.7373307406017
2001-12-11,1171.5231420148887
2001-12-12,1168.4922432841481
2001-12-13,1163.7714198376711
2001-12-14,1166.0637496780255
2001-12-17,1174.6316460176793
2001-12-18,1174.2555490440745
2001-12-19,1166.6396071673832
2001-12-20,1166.3864096486075
2001-12-21,1157.3921583588308
2001-12-24,1152.4254657508845
2001-12-25,1152.4254657508845
2001-12-26,1155.7953829767237
2001-12-27,1170.3730775707468
2001-12-28,1171.3705036953827
2001-12-31,1183.6259861673973
2002-01-01,1183.6259861673973
2002-01-02,1196.1555774204414
2002-01-03,1203.3402845700107
2002-01-04,1206.120251521817
2002-01-07,1206.7793529908427
2002-01-08,1204.3204225550899
2002-01-09,1199.0403441410238
2002-01-10,1196.2898283942725
2002-01-11,1199.2146911646796
2002-01-14,1196.2337644329748
2002-01-15,1194.9653720537003
2002-01-16,1181.8843830682656
2002-01-17,1185.1273358444805
2002-01-18,1186.6056910513037
2002-01-21,1187.5855628479042
2002-01-22,1188.767660541811
2002-01-23,1189.442815323762
2002-01-24,1187.5452580345561
2002-01-25,1169.1385307796568
2002-01-28,1164.0893162824614
2002-01-29,1161.6664146947537
2002-01-30,1159.9623268744454
2002-01-31,1167.036104024167
2002-02-01,1173.266138790964
2002-02-04,1177.4375051713964
2002-02-05,1175.5373047867981
2002-02-06,1175.3531845339878
2002-02-07,1176.7534719867583
2002-02-08,1181.5926282159107
2002-02-11,1191.6030453494468
2002-02-12,1195.671127758154
2002-02-13,1196.8973710745115
2002-02-14,1198.7767360335959
2002-02-15,1204.7310557968644
2002-02-18,1197.6737990668769
2002-02-19,1197.726711885578
2002-02-20,1193.4688461505486
2002-02-21,1197.3114864926865
2002-02-22,1199.4874566430208
2002-02-25,1198.6846667217922
2002-02-26,1201.5163815762617
2002-02-27,1203.4732239357224
2002-02-28,1204.1755718286195
2002-03-01,1211.2485095378347
2002-03-04,1229.7262104348804
2002-03-05,1232.3035950568592
2002-03-06,1234.813950046861
2002-03-07,1247.2384834308625
2002-03-08,1246.6997389210273
2002-03-11,1246.8972113874245
2002-03-12,1234.157587206922
2002-03-13,1238.307586515876
2002-03-14,1246.8969172311597
2002-03-15,1252.1351706348062
2002-03-18,1250.6209193029983
2002-03-19,1246.9732760206462
2002-03-20,1251.937538169864
2002-03-21,1254.7439930412422
2002-03-22,1258.1744680632216
2002-03-25,1255.6033509464576
2002-03-26,1254.1082642866354
2002-03-27,1254.0635189884088
2002-03-28,1262.8861833671353
2002-03-29,1262.8861833671353
2002-04-01,1274.6275091870996
2002-04-02,1278.71322407546
2002-04-03,1276.6670305498287
2002-04-04,1278.4358819684542
2002-04-05,1283.7900218051213
2002-04-08,1275.8930705949801
2002-04-09,1278.449519334495
2002-04-10,1288.1580753329363
2002-04-11,1296.3012288857503
2002-04-12,1291.279277800414
2002-04-15,1294.0578894013631
2002-04-16,1300.8082541879983
2002-04-17,1312.5246991925233
2002-04-18,1316.01655266485
2002-04-19,1318.2454361738928
2002-04-22,1318.4018258099022
2002-04-23,1319.254249753538
2002-04-24,1326.5634476147331
2002-04-25,1330.8497630767022
2002-04-26,1337.0736357662975
2002-04-29,1338.0518749147518
2002-04-30,1340.2949527100382
2002-05-01,1349.4906397555023
2002-05-02,1353.2185412980855
2002-05-03,1364.2816923871744
2002-05-06,1365.449054999069
2002-05-07,1352.49812508879
2002-05-08,1358.5341954701028
2002-05-09,1362.88218230125
2002-05-10,1364.8309058844113
2002-05-13,1358.4638104751507
2002-05-14,1350.7848891277824
2002-05-15,1357.1712153901428
2002-05-16,1361.1281341761533
2002-05-17,1376.0185413319386
2002-05-20,1373.9746570613622
2002-05-21,1364.9287063386469
2002-05-22,1367.1836390900378
2002-05-23,1354.7274939996732
2002-05-24,1359.1524646457126
2002-05-27,1360.4570236386587
2002-05-28,1368.8742973323033
2002-05-29,1367.3578390969176
2002-05-30,1362.0411108366345
2002-05-31,1360.196723818784
2002-06-03,1361.8301484316091
2002-06-04,1356.0373705100508
2002-06-05,1344.9045734432489
2002-06-06,1355.6943357214602
2002-06-07,1345.3165242595765
2002-06-10,1349.8873415285452
2002-06-11,1358.1098484473787
2002-06-12,1351.507441292949
2002-06-13,1343.6737718335469
2002-06-14,1314.724203477625
2002-06-17,1321.9193707728878
2002-06-18,1330.0602905540118
2002-06-19,1327.296244602725
2002-06-20,1328.3940487756097
2002-06-21,1329.704385558821
2002-06-24,1326.1501838910096
2002-06-25,1328.921465990269
2002-06-26,1331.1134399596444
2002-06-27,1338.2265244657547
2002-06-28,1355.1409874289204
2002-07-01,1359.3630530273049
2002-07-02,1343.9876407601985
2002-07-03,1324.9068459070404
2002-07-04,1326.6772913724099
2002-07-05,1330.4269830276878
2002-07-08,1347.42463026506
2002-07-09,1351.0386297199404
2002-07-10,1332.8857211412849
2002-07-11,1310.0183262544278
2002-07-12,1309.4014120432084
2002-07-15,1308.862310265895
2002-07-16,1287.1609203367059
2002-07-17,1286.6983911161599
2002-07-18,1302.9052136748498
2002-07-19,1296.8427311442747
2002-07-22,1262.7272639992364
2002-07-23,1225.7280255439305
2002-07-24,1188.5117176289098
2002-07-25,1221.0140041395364
2002-07-26,1209.400615003407
2002-07-29,1221.9236095357492
2002-07-30,1235.5018355512664
2002-07-31,1229.3540779254636
2002-08-01,1225.165832850911
2002-08-02,1218.4074836615669
2002-08-05,1198.6109984604986
2002-08-06,1169.5448451689754
2002-08-07,1180.0555612391981
2002-08-08,1183.662717602665
2002-08-09,1197.3084585207364
2002-08-12,1193.5570437295594
2002-08-13,1199.141264522104
2002-08-14,1210.207809729807
2002-08-15,1215.2740752225864
2002-08-16,1222.029796953257
2002-08-19,1223.4156961791252
2002-08-20,1223.5904825984449
2002-08-21,1229.5587084153362
2002-08-22,1230.8915841859919
2002-08-23,1235.1611882229574
2002-08-26,1238.9660877072777
2002-08-27,1251.843696292346
2002-08-28,1242.5349588838899
2002-08-29,1236.081766480058
2002-08-30,1234.331435515715
2002-09-02,1238.0114846165782
2002-09-03,1240.9117165754692
2002-09-04,1233.0707535568422
2002-09-05,1228.72285987158
2002-09-06,1231.434572051168
2002-09-09,1226.0615739277907
2002-09-10,1226.3794738641786
2002-09-11,1231.3193581501812
2002-09-12,1231.3997049299412
2002-09-13,1224.3546336169693
2002-09-16,1213.4086633516954
2002-09-17,1210.2619597222244
2002-09-18,1204.1411318458718
2002-09-19,1198.2887467103076
2002-09-20,1195.968188430564
2002-09-23,1176.8719175080298
2002-09-24,1150.8117174042393
2002-09-25,1156.2897071814186
2002-09-26,1166.5321665725876
2002-09-27,1172.0474022323785
2002-09-30,1167.5887710113657
2002-10-01,1158.4753208741506
2002-10-02,1163.794355209699
2002-10-03,1161.1837029664534
2002-10-04,1148.6585295119062
2002-10-07,1136.2904871506348
2002-10-08,1130.249480019415
2002-10-09,1125.777802797645
2002-10-10,1121.3039580289717
2002-10-11,1144.3615519267307
2002-10-14,1140.3343204175437
2002-10-15,1164.9917862877503
2002-10-16,1167.1522113579765
