Date,THAILAND HIGH DIVIDEND YIELD
1999-08-09,1013.7312120240136
1999-08-10,1010.7792256892873
1999-08-11,990.0129782688224
1999-08-12,993.5256785882013
1999-08-13,1000.4562901952131
1999-08-16,1004.9544236666576
1999-08-17,994.56971744182
1999-08-18,990.6761229296146
1999-08-19,988.7906379285587
1999-08-20,1006.8772086466414
1999-08-23,1042.3364148418348
1999-08-24,1055.827115749317
1999-08-25,1079.8996714165103
1999-08-26,1081.9627975986502
1999-08-27,1090.663206228407
1999-08-30,1071.83959855132
1999-08-31,1058.8593705384494
1999-09-01,1050.2087567503786
1999-09-02,1031.9976266175647
1999-09-03,1044.4414720802642
1999-09-06,1055.5528533545162
1999-09-07,1029.9395058043624
1999-09-08,1022.4532384111249
1999-09-09,1035.009760758124
1999-09-10,1051.074658379423
1999-09-13,1067.6796696915956
1999-09-14,1062.0743463890872
1999-09-15,1081.5323355585374
1999-09-16,1055.825147942554
1999-09-17,1082.9595682472027
1999-09-20,1071.7072111392863
1999-09-21,1063.7673270188482
1999-09-22,1048.0557068829414
1999-09-23,1044.2124507358885
1999-09-24,1055.5603643676616
1999-09-27,1030.1123612715026
1999-09-28,1023.6564219073922
1999-09-29,995.9940922570127
1999-09-30,1014.8673786921765
1999-10-01,1045.2350645792083
1999-10-04,1047.041314972551
1999-10-05,1096.1911124003643
1999-10-06,1067.9288382035372
1999-10-07,1049.5752549575561
1999-10-08,1032.6515807431397
1999-10-11,1044.3666129095677
1999-10-12,1036.7653204467938
1999-10-13,1034.0241435256416
1999-10-14,1032.5188139734337
1999-10-15,1021.816767211929
1999-10-18,1011.682611869523
1999-10-19,998.7450103530987
1999-10-20,988.9906147704705
1999-10-21,987.6631754757016
1999-10-22,1000.905784642371
1999-10-25,1008.7999535379873
1999-10-26,1019.884664272008
1999-10-27,1038.5163281580662
1999-10-28,1033.1064820743566
1999-10-29,1045.8526169635675
1999-11-01,1054.7022025995564
1999-11-02,1055.8335573054974
1999-11-03,1048.382415647623
1999-11-04,1073.8866918288218
1999-11-05,1067.2192021013466
1999-11-08,1064.3708844087791
1999-11-09,1076.983327186432
1999-11-10,1065.7865583005914
1999-11-11,1090.8750478657691
1999-11-12,1104.0486617411173
1999-11-15,1129.9121603303734
1999-11-16,1110.4576501896404
1999-11-17,1082.5115824680643
1999-11-18,1063.1935066778287
1999-11-19,1068.0629320620085
1999-11-22,1046.6515191822325
1999-11-23,1041.4634583807415
1999-11-24,1052.938394176375
1999-11-25,1069.4358379914493
1999-11-26,1096.0962731335796
1999-11-29,1113.441899399833
1999-11-30,1153.6923936512985
1999-12-01,1138.517705329958
1999-12-02,1148.907424345515
1999-12-03,1139.1272013313442
1999-12-06,1116.8885505745163
1999-12-07,1125.8159542076246
1999-12-08,1115.2291343573693
1999-12-09,1122.293448001062
1999-12-10,1124.4216075750137
1999-12-13,1125.0998118500383
1999-12-14,1119.6575239525089
1999-12-15,1125.9028959784325
1999-12-16,1111.0088659087046
1999-12-17,1124.8933870788187
1999-12-20,1151.2583885379413
1999-12-21,1150.686669703154
1999-12-22,1175.085505917926
1999-12-23,1174.357595028129
1999-12-24,1171.939992076067
1999-12-27,1162.3356474511716
1999-12-28,1181.1476324724522
1999-12-29,1200.1726990127213
1999-12-30,1213.9751924993188
1999-12-31,1213.9751924993186
2000-01-03,1218.1639621183651
2000-01-04,1206.5869159064798
2000-01-05,1164.5044340751153
2000-01-06,1124.2009135342962
2000-01-07,1133.6271844810324
2000-01-10,1145.489786045579
2000-01-11,1148.722058068756
2000-01-12,1141.5450370600606
2000-01-13,1147.887974145583
2000-01-14,1194.2848865291471
2000-01-17,1231.9099783041393
2000-01-18,1241.959067436881
2000-01-19,1234.4700873182223
2000-01-20,1243.4160534135021
2000-01-21,1235.7124938974114
2000-01-24,1223.8296751318571
2000-01-25,1205.4982627897386
2000-01-26,1198.4681600071146
2000-01-27,1209.2005311881787
2000-01-28,1226.2946532328403
2000-01-31,1216.9417612758732
2000-02-01,1225.5211526713879
2000-02-02,1216.0976208577051
2000-02-03,1196.0474003322406
2000-02-04,1208.6146950958025
2000-02-07,1217.9755506336426
2000-02-08,1191.7851685500875
2000-02-09,1190.2142499245604
2000-02-10,1186.2539682108568
2000-02-11,1183.8022061367765
2000-02-14,1183.7706361234395
2000-02-15,1164.2925577627454
2000-02-16,1151.2048368194712
2000-02-17,1115.2259026455276
2000-02-18,1106.7494056174953
2000-02-21,1103.1154612804276
2000-02-22,1038.2972425300725
2000-02-23,1055.48985647872
2000-02-24,1060.4232003232219
2000-02-25,1121.1783638101035
2000-02-28,1111.3686381219134
2000-02-29,1095.0216115261278
2000-03-01,1066.8258724359926
2000-03-02,1109.6273926676881
2000-03-03,1119.931933171071
2000-03-06,1106.5355819792399
2000-03-07,1120.7016249552807
2000-03-08,1123.8389958867601
2000-03-09,1126.1274444498354
2000-03-10,1147.3622127448405
2000-03-13,1123.9714478569845
2000-03-14,1136.6448330149365
2000-03-15,1112.1421791496332
2000-03-16,1110.065838532169
2000-03-17,1137.6622555186952
2000-03-20,1138.1297105532735
2000-03-21,1141.999313505245
2000-03-22,1160.2527301790517
2000-03-23,1173.7310886376633
2000-03-24,1172.2420983006102
2000-03-27,1179.8837397418952
2000-03-28,1178.948738341302
2000-03-29,1197.2341080799274
2000-03-30,1184.8033076872678
2000-03-31,1181.5012196740913
2000-04-03,1160.636342670633
2000-04-04,1148.7595946162985
2000-04-05,1130.4557697849712
2000-04-06,1138.2353517468925
2000-04-07,1151.4280509697808
2000-04-10,1145.5686333740514
2000-04-11,1145.9448525782145
2000-04-12,1181.1043179843198
2000-04-13,1190.269637785989
2000-04-14,1187.0121501454603
2000-04-17,1133.567351631696
2000-04-18,1133.01862524086
2000-04-19,1156.1282070543232
2000-04-20,1158.7194188624205
2000-04-21,1175.6958737125515
2000-04-24,1179.6785557864175
2000-04-25,1187.7202648134623
2000-04-26,1183.4619106076705
2000-04-27,1189.7352657169579
2000-04-28,1201.181179603161
2000-05-01,1204.3173101570628
2000-05-02,1179.672261094412
2000-05-03,1182.118634552038
2000-05-04,1182.1489653592892
2000-05-05,1180.2807861871088
2000-05-08,1150.243280921661
2000-05-09,1115.4201097824407
2000-05-10,1091.096620898789
2000-05-11,1068.8282957061172
2000-05-12,1093.8315759756388
2000-05-15,1057.5395787072569
2000-05-16,1077.1950820810848
2000-05-17,1096.1103987831184
2000-05-18,1084.7541837534752
2000-05-19,1105.5992389398193
2000-05-22,1060.054411326481
2000-05-23,1028.1007427201002
2000-05-24,1013.3350644237933
2000-05-25,980.3222721371349
2000-05-26,990.5952606860124
2000-05-29,990.8604616818546
2000-05-30,993.1221485612512
2000-05-31,1020.9569355443283
2000-06-01,1022.0692878353402
2000-06-02,1026.3408970138598
2000-06-05,1069.9741235376262
2000-06-06,1029.6145410757092
2000-06-07,1018.4452780370799
2000-06-08,1016.44796613934
2000-06-09,1009.1730687514048
2000-06-12,1007.0363420582306
2000-06-13,995.8716081647001
2000-06-14,1017.0329557967198
2000-06-15,1033.609228193322
2000-06-16,1013.0899287793206
2000-06-19,1000.4824046963256
2000-06-20,1007.3243129468749
2000-06-21,1011.7835496445082
2000-06-22,1012.5682822301694
2000-06-23,1012.3198364457459
2000-06-26,1003.0521724627084
2000-06-27,1001.5523463447149
2000-06-28,1005.7255355687739
2000-06-29,992.4483039892153
2000-06-30,984.6028388313438
2000-07-03,970.4058996470766
2000-07-04,955.1069951530149
2000-07-05,950.258050011791
2000-07-06,945.7763141907635
2000-07-07,966.0937157909337
2000-07-10,967.2239545736585
2000-07-11,964.8995424301073
2000-07-12,970.4689284371127
2000-07-13,988.8228085221455
2000-07-14,980.6323475760677
2000-07-17,976.320045687027
2000-07-18,984.3176669044014
2000-07-19,1005.8336042655211
2000-07-20,1000.4057697554124
2000-07-21,982.2135895730377
2000-07-24,957.0291509101204
2000-07-25,946.8492246833181
2000-07-26,930.053197367653
2000-07-27,944.7367903673739
2000-07-28,951.2903045218476
2000-07-31,930.4722025050719
2000-08-01,937.9170480585601
2000-08-02,976.7909793420012
2000-08-03,1005.9424153344671
2000-08-04,1015.377357395392
2000-08-07,991.3953670390104
2000-08-08,1027.573441122706
2000-08-09,1019.4252248209588
2000-08-10,1012.7753935589468
2000-08-11,1033.7661922733932
2000-08-14,1034.3696911743502
2000-08-15,1019.7037416237036
2000-08-16,1027.7530171213243
2000-08-17,1019.1495261216605
2000-08-18,1020.5129426255583
2000-08-21,1031.5494917282313
2000-08-22,1038.8679552706476
2000-08-23,1042.9091044128863
2000-08-24,1021.7988278389331
2000-08-25,1006.4562011639058
2000-08-28,1026.065946520728
2000-08-29,1023.7803735831178
2000-08-30,1028.2306337914893
2000-08-31,1032.5121603965497
2000-09-01,1021.6146115824579
2000-09-04,1022.4845888456481
2000-09-05,1027.4950668134882
2000-09-06,1020.7942179873646
2000-09-07,1026.193379769395
2000-09-08,1027.4518807174459
2000-09-11,1024.2116035413362
2000-09-12,1012.6324922171094
2000-09-13,994.1417981442628
2000-09-14,988.0470455144284
2000-09-15,984.9690802574839
2000-09-18,959.7285580441104
2000-09-19,970.046379925591
2000-09-20,959.7106706039684
2000-09-21,961.8879017260764
2000-09-22,913.4210210035476
2000-09-25,941.466069110153
2000-09-26,956.0386666596762
2000-09-27,955.4369990222813
2000-09-28,935.1928728764722
2000-09-29,939.7476210566263
2000-10-02,934.0674875737719
2000-10-03,912.69043545104
2000-10-04,903.6399335475206
2000-10-05,913.4796768106073
2000-10-06,914.6739689952834
2000-10-09,896.4817561983072
2000-10-10,870.4673394324944
2000-10-11,853.1963650463443
2000-10-12,875.6200296299997
2000-10-13,854.2548684599279
2000-10-16,876.0229977072213
2000-10-17,879.4509649484661
2000-10-18,899.6029876211135
2000-10-19,948.522572296916
2000-10-20,938.5559017835438
2000-10-23,935.320804221542
2000-10-24,938.3562707793403
2000-10-25,954.843620126373
2000-10-26,951.5094970536819
2000-10-27,926.7066908375447
2000-10-30,928.8838527622179
2000-10-31,919.021622436403
2000-11-01,934.1611464241167
2000-11-02,928.5261934337899
2000-11-03,952.0809394480925
2000-11-06,983.4152376546717
2000-11-07,967.9948804904607
2000-11-08,972.5737115496538
2000-11-09,958.4325419941607
2000-11-10,957.8177028632848
2000-11-13,958.3702298116332
2000-11-14,958.0249986350469
2000-11-15,958.4766037497008
2000-11-16,948.6846689442573
2000-11-17,966.8458847339117
2000-11-20,953.2569480915195
2000-11-21,956.8477839033565
2000-11-22,960.610275424361
2000-11-23,948.1463822293733
2000-11-24,956.051064464259
2000-11-27,946.4546513611346
2000-11-28,933.8469711903728
2000-11-29,920.2995056756173
2000-11-30,898.8019097822649
2000-12-01,881.480576202499
2000-12-04,870.2659164405682
2000-12-05,872.99365110172
2000-12-06,879.5480415729223
2000-12-07,883.5858795121155
2000-12-08,860.23813404495
2000-12-11,874.6895455366983
2000-12-12,867.956039432839
2000-12-13,873.4923472549793
2000-12-14,860.2449483842464
2000-12-15,847.9079642627122
2000-12-18,847.6777852657989
2000-12-19,871.033457996208
2000-12-20,855.906722222166
2000-12-21,852.6041777838822
2000-12-22,840.0933695317266
2000-12-25,840.7255302136917
2000-12-26,832.5789926379751
2000-12-27,833.6507951723354
2000-12-28,822.2446234073992
2000-12-29,806.5756071610228
2001-01-01,806.5756071610228
2001-01-02,792.2957097107924
2001-01-03,802.8592041541256
2001-01-04,801.0469738054915
2001-01-05,822.009828892348
2001-01-08,830.6172952407203
2001-01-09,839.6883449190278
2001-01-10,836.5036907102012
2001-01-11,817.3049792582118
2001-01-12,833.0674518746274
2001-01-15,862.5903010682214
2001-01-16,844.9679368285277
2001-01-17,849.1397087948026
2001-01-18,831.2103764066113
2001-01-19,858.8161920176944
2001-01-22,861.3616153130704
2001-01-23,852.9029079968825
2001-01-24,858.2444484529336
2001-01-25,869.9306790777986
2001-01-26,854.7016623798195
2001-01-29,857.1065483303936
2001-01-30,848.3597536023763
2001-01-31,862.1384312216938
2001-02-01,860.5777237015915
2001-02-02,861.6970992284556
2001-02-05,853.2161263598906
2001-02-06,862.6574513985731
2001-02-07,863.6980194694326
2001-02-08,877.6917791090387
2001-02-09,875.1707284530931
2001-02-12,872.6001253876979
2001-02-13,891.4704533445579
2001-02-14,892.3592675487323
2001-02-15,915.7694785724218
2001-02-16,898.4954745362883
2001-02-19,883.7885392410329
2001-02-20,898.8821667495204
2001-02-21,889.1440299414134
2001-02-22,888.8542640384871
2001-02-23,898.7636928311689
2001-02-26,907.7500370086193
2001-02-27,921.0087233216151
2001-02-28,915.2303995801113
2001-03-01,884.2727838991003
2001-03-02,870.9808836881826
2001-03-05,865.5906955173747
2001-03-06,872.1109013489307
2001-03-07,889.5037338851522
2001-03-08,896.1452111375778
2001-03-09,898.1986145812463
2001-03-12,891.3425270643567
2001-03-13,901.5362346370225
2001-03-14,895.1155345758875
2001-03-15,888.9828498027326
2001-03-16,889.6233039225328
2001-03-19,888.5057430878865
2001-03-20,879.839376081701
2001-03-21,882.539707113497
2001-03-22,892.1729666606527
2001-03-23,886.7280409360469
2001-03-26,883.9787729772936
2001-03-27,878.685147992863
2001-03-28,883.809700610111
2001-03-29,904.5275433312404
2001-03-30,892.5981480924177
2001-04-02,879.2388797074385
2001-04-03,880.6890312101924
2001-04-04,852.0424714760038
2001-04-05,861.667340330013
2001-04-06,853.5468601370379
2001-04-09,857.2594561796133
2001-04-10,877.8948872351564
2001-04-11,895.6853670995782
2001-04-12,902.593374788187
2001-04-13,902.593374788187
2001-04-16,908.8328882956852
2001-04-17,905.0969108258714
2001-04-18,937.21629395137
2001-04-19,915.7251554969405
2001-04-20,886.6829603523472
2001-04-23,899.0267888082939
2001-04-24,911.7650443554905
2001-04-25,907.2960492943696
2001-04-26,896.8753680038595
2001-04-27,910.8923400539587
2001-04-30,923.5372781308545
2001-05-01,918.767742450646
2001-05-02,919.2605219346245
2001-05-03,919.659510186011
2001-05-04,912.831991919171
2001-05-07,917.0718690677235
2001-05-08,922.9405357655376
2001-05-09,924.1475347483529
2001-05-10,927.5772727434985
2001-05-11,934.783358557026
2001-05-14,931.4348809891986
2001-05-15,920.0558972739933
2001-05-16,910.294011045589
2001-05-17,918.8679318107895
2001-05-18,920.2716776145503
2001-05-21,925.9583651614305
2001-05-22,938.953953306906
2001-05-23,976.346750941211
2001-05-24,997.2695110583536
2001-05-25,991.3805020604177
2001-05-28,985.334075113993
2001-05-29,1003.1883636188203
2001-05-30,1006.8122976119417
2001-05-31,1013.6690253685125
2001-06-01,1017.6688791447108
2001-06-04,1029.5155868976935
2001-06-05,1032.417933949867
2001-06-06,1024.666237235796
2001-06-07,1025.9246791088885
2001-06-08,1037.2220472874953
2001-06-11,1048.013537502755
2001-06-12,1039.778297533917
2001-06-13,1064.379940877226
2001-06-14,1042.7553521890356
2001-06-15,1041.5608062124775
2001-06-18,1033.677547427162
2001-06-19,1045.963200315365
2001-06-20,1045.2133363384817
2001-06-21,1050.4310206326122
2001-06-22,1045.2675932730315
2001-06-25,1054.0113198410675
2001-06-26,1062.968549828947
2001-06-27,1074.3736084517986
2001-06-28,1089.925357947231
2001-06-29,1097.6845945895946
2001-07-02,1103.2783766620216
2001-07-03,1114.7565723993666
2001-07-04,1111.040476788317
2001-07-05,1119.4298568095198
2001-07-06,1112.6576685768057
2001-07-09,1111.7042181118552
2001-07-10,1104.1800813551001
2001-07-11,1067.8015738262595
2001-07-12,1086.8820880695541
2001-07-13,1084.2683835312353
2001-07-16,1071.4945815254023
2001-07-17,1085.3161739507843
2001-07-18,1056.6489747232238
2001-07-19,1060.2925391866436
2001-07-20,1049.499164879447
2001-07-23,1047.8385482784665
2001-07-24,1040.2119695549598
2001-07-25,1030.9452240901014
2001-07-26,1021.1965355586225
2001-07-27,1015.6612123666691
2001-07-30,1007.5942205084497
2001-07-31,1015.1295201280508
2001-08-01,1011.0327181623032
2001-08-02,1016.5662415142299
2001-08-03,1039.968757193475
2001-08-06,1046.4963186178768
2001-08-07,1063.8707372238703
2001-08-08,1086.2394849954592
2001-08-09,1063.0315891612163
2001-08-10,1054.0495073895765
2001-08-13,1053.379120791229
2001-08-14,1054.219559955053
2001-08-15,1045.1034146363515
2001-08-16,1050.6998704542134
2001-08-17,1052.0292827871451
2001-08-20,1048.4202172997227
2001-08-21,1048.8534416786215
2001-08-22,1040.7443299803388
2001-08-23,1058.5959500251654
2001-08-24,1086.9416335456026
2001-08-27,1100.9390852273634
2001-08-28,1082.266769904015
2001-08-29,1077.6352674072339
2001-08-30,1075.5801830688108
2001-08-31,1087.135157841653
2001-09-03,1125.2421200269966
2001-09-04,1139.9716064562972
2001-09-05,1145.9216110621508
2001-09-06,1146.2435893367026
2001-09-07,1132.15685052934
2001-09-10,1102.2996174557225
2001-09-11,1089.2497345380232
2001-09-12,1100.3252172330708
2001-09-13,1048.7608124408105
2001-09-14,1000.7945232606654
2001-09-17,965.5038333575305
2001-09-18,959.138519789877
2001-09-19,974.1535837234533
2001-09-20,960.472094549735
2001-09-21,948.554896148977
2001-09-24,957.2214164447633
2001-09-25,941.8225352625374
2001-09-26,943.2055464245808
2001-09-27,930.9414174504501
2001-09-28,941.1772310855108
2001-10-01,934.6653963494331
2001-10-02,934.6560015769003
2001-10-03,930.3890584445356
2001-10-04,959.1258285654956
2001-10-05,949.5598051183164
2001-10-08,936.7318650253559
2001-10-09,953.4782027756783
2001-10-10,960.8205230403187
2001-10-11,968.8501133769455
2001-10-12,963.6838936458048
2001-10-15,958.9046738168677
2001-10-16,966.819974673644
2001-10-17,970.898800653471
2001-10-18,963.4618140652581
2001-10-19,962.7293608359927
2001-10-22,963.3405615647862
2001-10-23,965.3558442807544
2001-10-24,967.7089611604466
2001-10-25,945.1148802970221
2001-10-26,954.6911045091689
2001-10-29,938.5900288109355
2001-10-30,921.0952281227304
2001-10-31,929.3072762689883
2001-11-01,924.6144984197854
2001-11-02,930.5827760804282
2001-11-05,935.8686490047426
2001-11-06,933.6045788590379
2001-11-07,913.0370471562437
2001-11-08,927.8563138040552
2001-11-09,936.2079070469118
2001-11-12,950.4883186988734
2001-11-13,968.3927705614191
2001-11-14,974.8083281638508
2001-11-15,974.7875062530951
2001-11-16,978.8411314949115
2001-11-19,988.7871947063898
2001-11-20,994.3127009069267
2001-11-21,1008.2056512349626
2001-11-22,1019.9749193119101
2001-11-23,1033.600011633271
2001-11-26,1025.8971493363092
2001-11-27,1034.8275754263743
2001-11-28,1028.5957602620913
2001-11-29,1028.5552723302458
2001-11-30,1046.3480817175484
2001-12-03,1049.1970393517838
2001-12-04,1055.6129836735408
2001-12-05,1061.4638264860507
2001-12-06,1077.18882580522
2001-12-07,1082.8147167289976
2001-12-10,1084.5663913309522
2001-12-11,1079.222568778458
2001-12-12,1093.1384942051932
2001-12-13,1075.3579921257565
2001-12-14,1064.042560755341
2001-12-17,1055.1764515008942
2001-12-18,1042.81138944783
2001-12-19,1059.2928896439462
2001-12-20,1058.5064958251503
2001-12-21,1063.6804337561264
2001-12-24,1087.4554468416416
2001-12-25,1090.7440022943406
2001-12-26,1093.2243334245193
2001-12-27,1072.7448990316661
2001-12-28,1091.534209142353
2001-12-31,1079.5251241852368
2002-01-01,1079.5251241852368
2002-01-02,1057.8872962157425
2002-01-03,1091.7794565910758
2002-01-04,1130.4538158233793
2002-01-07,1154.3804766804801
2002-01-08,1160.8108895402609
2002-01-09,1193.58676144623
2002-01-10,1188.9203724892154
2002-01-11,1226.7646552223857
2002-01-14,1220.9942873599148
2002-01-15,1206.7917692706774
2002-01-16,1187.4311669461201
2002-01-17,1198.364558851114
2002-01-18,1189.1720202098863
2002-01-21,1189.360972368355
2002-01-22,1193.0855277923933
2002-01-23,1226.2267023730376
2002-01-24,1253.6109656141125
2002-01-25,1285.5560082129807
2002-01-28,1310.2392600297883
2002-01-29,1307.6554849653774
2002-01-30,1327.7504550716135
2002-01-31,1350.3324081237595
2002-02-01,1320.4026946068516
2002-02-04,1299.0951333983471
2002-02-05,1329.9659432475678
2002-02-06,1350.8571894338634
2002-02-07,1355.3139732380328
2002-02-08,1356.4708550366815
2002-02-11,1357.0481282614794
2002-02-12,1346.1214288761223
2002-02-13,1364.2207266734913
2002-02-14,1394.9307089117347
2002-02-15,1419.7881949140744
2002-02-18,1429.1358050924523
2002-02-19,1387.4332061534988
2002-02-20,1398.1132788955492
2002-02-21,1354.9818919882464
2002-02-22,1297.6418734988893
2002-02-25,1325.727949073345
2002-02-26,1329.4685031125164
2002-02-27,1386.103185545794
2002-02-28,1401.389236709859
2002-03-01,1393.369613069233
2002-03-04,1433.1508808383192
2002-03-05,1431.5529923622043
2002-03-06,1465.1369131813508
2002-03-07,1470.8906986915026
2002-03-08,1452.1104494985925
2002-03-11,1440.806847733164
2002-03-12,1445.786356594579
2002-03-13,1424.268318348394
2002-03-14,1437.1415130184182
2002-03-15,1429.409222509288
2002-03-18,1408.803835113312
2002-03-19,1408.9831235756478
2002-03-20,1445.1615995134202
2002-03-21,1449.214248681809
2002-03-22,1487.9702654639648
2002-03-25,1475.8488664180002
2002-03-26,1483.1603280726717
2002-03-27,1472.8867892255012
2002-03-28,1470.5818392121398
2002-03-29,1473.7947464609742
2002-04-01,1454.9721666032149
2002-04-02,1415.5839743391966
2002-04-03,1374.336919928151
2002-04-04,1367.3072930967423
2002-04-05,1398.991065803361
2002-04-08,1406.5141127573925
2002-04-09,1424.0501257529886
2002-04-10,1422.9068915957873
2002-04-11,1418.605750259018
2002-04-12,1421.8657825421049
2002-04-15,1422.622875015605
2002-04-16,1420.0536099830078
2002-04-17,1461.2476683703746
2002-04-18,1455.4770152806664
2002-04-19,1445.7984692394114
2002-04-22,1444.9992681168214
2002-04-23,1412.436130641123
2002-04-24,1403.4925503547245
2002-04-25,1379.198424848495
2002-04-26,1380.3361731716618
2002-04-29,1357.3615616147351
2002-04-30,1347.1416501902697
2002-05-01,1339.0957035563035
2002-05-02,1325.8429245697298
2002-05-03,1318.327741175561
2002-05-06,1317.761461428269
2002-05-07,1320.320457265334
2002-05-08,1341.3455097441822
2002-05-09,1337.2955860746274
2002-05-10,1340.2604257637354
2002-05-13,1345.289069022848
2002-05-14,1357.0138421272038
2002-05-15,1334.764291384497
2002-05-16,1331.4936227142523
2002-05-17,1333.5142005961989
2002-05-20,1339.2238708863006
2002-05-21,1350.6748977779896
2002-05-22,1346.28906263511
2002-05-23,1358.855924245374
2002-05-24,1354.1979536848582
2002-05-27,1361.3034307883343
2002-05-28,1376.5266747272115
2002-05-29,1395.1122221595265
2002-05-30,1372.3871842035596
2002-05-31,1365.2850661254026
2002-06-03,1360.6189262849352
2002-06-04,1342.1699829627219
2002-06-05,1355.3907173089585
2002-06-06,1356.910255484172
2002-06-07,1372.3121232988294
2002-06-10,1375.812515267356
2002-06-11,1369.3423824055549
2002-06-12,1364.1820556990112
2002-06-13,1373.1877156519251
2002-06-14,1361.3794546524705
2002-06-17,1342.4995147157617
