Date,MEXICO HIGH DIVIDEND YIELD
1999-08-05,1472.6466096146153
1999-08-06,1439.0759609378342
1999-08-09,1474.4553643125025
1999-08-10,1469.3405540890706
1999-08-11,1525.3664884449745
1999-08-12,1540.6681436976942
1999-08-13,1604.0023029800132
1999-08-16,1597.0379958583712
1999-08-17,1614.4882503545566
1999-08-18,1565.9953952089243
1999-08-19,1540.5817663146079
1999-08-20,1520.0390836441459
1999-08-23,1569.7558984987857
1999-08-24,1582.4913559991064
1999-08-25,1631.3373441791516
1999-08-26,1616.064520355001
1999-08-27,1576.0925260713595
1999-08-30,1565.2119291034758
1999-08-31,1521.605406492679
1999-09-01,1510.621993725633
1999-09-02,1498.825285754225
1999-09-03,1506.3447382359707
1999-09-06,1512.4967627331794
1999-09-07,1479.2871643170113
1999-09-08,1456.2656205551225
1999-09-09,1457.2449558489204
1999-09-10,1526.01765278859
1999-09-13,1546.3252386722497
1999-09-14,1531.702711103434
1999-09-15,1540.3894735249605
1999-09-16,1532.1152500750327
1999-09-17,1531.0118052800894
1999-09-20,1571.8386891889165
1999-09-21,1535.2953525149203
1999-09-22,1553.8157002537926
1999-09-23,1557.4402079880276
1999-09-24,1549.507936770997
1999-09-27,1591.9114384689174
1999-09-28,1601.2541105565003
1999-09-29,1584.0266774106472
1999-09-30,1576.1832892899538
1999-10-01,1544.4277211377296
1999-10-04,1541.3785483794666
1999-10-05,1537.4282245437864
1999-10-06,1564.0028838106327
1999-10-07,1567.426763051421
1999-10-08,1614.3790822699157
1999-10-11,1630.272589842967
1999-10-12,1559.1088492627532
1999-10-13,1500.479347420671
1999-10-14,1467.830516026541
1999-10-15,1372.388939627326
1999-10-18,1379.4466164362623
1999-10-19,1447.9428574292865
1999-10-20,1481.5687590680975
1999-10-21,1466.2305730719977
1999-10-22,1506.7045716222383
1999-10-25,1500.463090323494
1999-10-26,1501.4174041055362
1999-10-27,1508.11957624384
1999-10-28,1561.3404810148995
1999-10-29,1617.770157894405
1999-11-01,1632.7324780318822
1999-11-02,1636.8183525402774
1999-11-03,1737.4478145047906
1999-11-04,1738.1117284772013
1999-11-05,1772.4328451163392
1999-11-08,1813.9526031438274
1999-11-09,1775.622775754759
1999-11-10,1806.0590297060019
1999-11-11,1842.6627149492274
1999-11-12,1852.913401962701
1999-11-15,1882.1985110527232
1999-11-16,1881.3765289760418
1999-11-17,1865.303664887515
1999-11-18,1886.8557376345454
1999-11-19,1895.6439981748365
1999-11-22,1826.3246796430906
1999-11-23,1833.8420784796622
1999-11-24,1886.8059147830338
1999-11-25,1924.8199589499786
1999-11-26,1925.043510251666
1999-11-29,1913.5235444895661
1999-11-30,1867.6090501494737
1999-12-01,1873.9922152183838
1999-12-02,1916.805388813988
1999-12-03,1966.539008509283
1999-12-06,1905.8469801229762
1999-12-07,1894.1904743038524
1999-12-08,1944.7948759426215
1999-12-09,1961.4871934110072
1999-12-10,1995.0601913150588
1999-12-13,1977.309895403912
1999-12-14,1957.7506039176235
1999-12-15,1985.071316022671
1999-12-16,1983.6242169997229
1999-12-17,2040.604107818656
1999-12-20,2042.8946057640965
1999-12-21,2054.812442167353
1999-12-22,2022.3161993682136
1999-12-23,2015.1746223448908
1999-12-24,2013.0332049315784
1999-12-27,2009.5191788715367
1999-12-28,2041.298004642258
1999-12-29,2063.8398760177993
1999-12-30,2074.9752497295412
1999-12-31,2074.9752497295412
2000-01-03,2049.0906553972354
2000-01-04,1849.9624098628633
2000-01-05,1860.1394644639981
2000-01-06,1827.362333301702
2000-01-07,1936.2665504733882
2000-01-10,2032.39578906584
2000-01-11,1966.1907962022624
2000-01-12,1965.2644627024404
2000-01-13,1991.8641553990085
2000-01-14,2076.7850434779857
2000-01-17,2106.8095490504716
2000-01-18,2064.435076029453
2000-01-19,2014.398878454768
2000-01-20,1954.984090063566
2000-01-21,1926.1077875774492
2000-01-24,1897.4728870963158
2000-01-25,1905.5127695900655
2000-01-26,1929.6987328004652
2000-01-27,1922.853776218985
2000-01-28,1871.226280138845
2000-01-31,1868.0598332809318
2000-02-01,1919.4821457349537
2000-02-02,1926.9193616266452
2000-02-03,1979.8864488546453
2000-02-04,2041.5202847717485
2000-02-07,2147.911841112699
2000-02-08,2124.3166587932456
2000-02-09,2063.476787916297
2000-02-10,2071.334279965027
2000-02-11,2044.918976757342
2000-02-14,2059.8365432910987
2000-02-15,2066.1940881381083
2000-02-16,2042.7574860474006
2000-02-17,2041.8825214231933
2000-02-18,1993.6300327880733
2000-02-21,1977.798330380419
2000-02-22,1919.572406192697
2000-02-23,1992.3059014314338
2000-02-24,1999.455429297685
2000-02-25,1982.1473494323395
2000-02-28,2006.1358124502747
2000-02-29,2015.8188846006838
2000-03-01,2038.1193312561259
2000-03-02,2151.028172941541
2000-03-03,2209.7155507703146
2000-03-06,2192.239374733299
2000-03-07,2230.432950863569
2000-03-08,2339.576146017744
2000-03-09,2322.6624087618206
2000-03-10,2282.4399458169114
2000-03-13,2226.401234022527
2000-03-14,2184.371331724259
2000-03-15,2190.1311520229024
2000-03-16,2201.496063995226
2000-03-17,2200.9684660589282
2000-03-20,2244.054613840837
2000-03-21,2247.728795957221
2000-03-22,2224.8032291160275
2000-03-23,2246.1130849353067
2000-03-24,2261.031838221429
2000-03-27,2282.633842842442
2000-03-28,2234.879126255296
2000-03-29,2230.553547371487
2000-03-30,2150.5430531534685
2000-03-31,2120.080424656001
2000-04-03,2109.039092886818
2000-04-04,2045.545960913496
2000-04-05,2039.4604229496017
2000-04-06,2109.4289313090517
2000-04-07,2148.384134353065
2000-04-10,2081.3055061150876
2000-04-11,2034.1104984136305
2000-04-12,2004.1221589813215
2000-04-13,1963.3736352299015
2000-04-14,1845.9769102318364
2000-04-17,1837.28307521286
2000-04-18,1931.7707881939857
2000-04-19,1886.6678591714608
2000-04-20,1894.407363730778
2000-04-21,1894.407363730778
2000-04-24,1883.66158749481
2000-04-25,2013.9238888956072
2000-04-26,2014.5243978856458
2000-04-27,2060.3423905904806
2000-04-28,2011.7579064268111
2000-05-01,2033.9871597495244
2000-05-02,2037.2413673577114
2000-05-03,2022.7986745977041
2000-05-04,2008.2531173906364
2000-05-05,1996.723618181266
2000-05-08,1958.4933662985834
2000-05-09,1911.0002223902259
2000-05-10,1837.9422400066617
2000-05-11,1851.4043053401729
2000-05-12,1908.0877248993204
2000-05-15,1906.705483360324
2000-05-16,1947.5063392814372
2000-05-17,1920.818788962208
2000-05-18,1888.3569311648155
2000-05-19,1820.1620672942888
2000-05-22,1760.6502750289342
2000-05-23,1719.947567849577
2000-05-24,1809.444370735154
2000-05-25,1771.9663044233112
2000-05-26,1714.7401959328233
2000-05-29,1727.345791641092
2000-05-30,1798.4135179924156
2000-05-31,1786.039503471084
2000-06-01,1784.9193187137257
2000-06-02,1833.8803719748792
2000-06-05,1789.6383055667486
2000-06-06,1670.0137494697642
2000-06-07,1657.4830309562215
2000-06-08,1668.0084138904135
2000-06-09,1670.0909761646599
2000-06-12,1693.2422326300943
2000-06-13,1712.5682673652923
2000-06-14,1753.0699433846012
2000-06-15,1726.6141387674572
2000-06-16,1701.02967406939
2000-06-19,1701.6303497924039
2000-06-20,1684.0568292361077
2000-06-21,1734.3271441232757
2000-06-22,1710.1393401296245
2000-06-23,1697.7650025913729
2000-06-26,1723.1046885536407
2000-06-27,1718.3259978535928
2000-06-28,1715.0570512719191
2000-06-29,1732.031439156189
2000-06-30,1774.0098517277145
2000-07-03,1908.824725571591
2000-07-04,1984.7353812062597
2000-07-05,1923.7161564701278
2000-07-06,1918.701808719967
2000-07-07,1966.8567081735716
2000-07-10,1977.21541250069
2000-07-11,1960.4539029050707
2000-07-12,1998.2444892717
2000-07-13,2019.3458888786965
2000-07-14,2023.2877207953886
2000-07-17,2034.9965317370581
2000-07-18,2026.0879675316446
2000-07-19,1960.9793994638499
2000-07-20,1966.684365506001
2000-07-21,1925.5218406132688
2000-07-24,1908.9516591652684
2000-07-25,1906.4085349185182
2000-07-26,1889.4568856232906
2000-07-27,1851.7430593567988
2000-07-28,1839.0530764810003
2000-07-31,1863.2434802215596
2000-08-01,1862.5301974123265
2000-08-02,1887.5414564732787
2000-08-03,1905.2570810061015
2000-08-04,1920.7926534486885
2000-08-07,1902.438259407113
2000-08-08,1913.7649693522342
2000-08-09,1908.2798444514424
2000-08-10,1887.3926038982872
2000-08-11,1948.3587419705023
2000-08-14,1976.9458976706399
2000-08-15,1929.7729486200287
2000-08-16,1935.215636284387
2000-08-17,1957.4966895499263
2000-08-18,1936.4604922922802
2000-08-21,1891.3884705989183
2000-08-22,1901.9020542703734
2000-08-23,1900.8566474663792
2000-08-24,1881.6334272751108
2000-08-25,1854.4059258148488
2000-08-28,1883.761212965142
2000-08-29,1901.9288023693587
2000-08-30,1962.9636990574293
2000-08-31,1977.7021211261128
2000-09-01,1932.5502441278925
2000-09-04,1936.4629479481841
2000-09-05,1976.2891603557925
2000-09-06,1958.7800584717422
2000-09-07,1945.8511559649921
2000-09-08,1953.9799231665215
2000-09-11,1971.4724407516458
2000-09-12,1972.8536196260143
2000-09-13,1967.5401042000028
2000-09-14,1984.9566677891544
2000-09-15,1964.3838148990392
2000-09-18,1905.6271745285796
2000-09-19,1897.6644333126367
2000-09-20,1901.677187024896
2000-09-21,1847.3107317553468
2000-09-22,1794.2581756821867
2000-09-25,1826.5546561475537
2000-09-26,1784.3435251769179
2000-09-27,1770.5561195104874
2000-09-28,1742.8591690695714
2000-09-29,1693.8107187733403
2000-10-02,1684.043972427107
2000-10-03,1701.4625474187467
2000-10-04,1719.400626863188
2000-10-05,1744.3434698417313
2000-10-06,1710.3733149986801
2000-10-09,1697.9906192003612
2000-10-10,1671.5434573042266
2000-10-11,1593.4837772749086
2000-10-12,1623.3694952742148
2000-10-13,1635.6780511143722
2000-10-16,1659.3046140897777
2000-10-17,1642.5903708497563
2000-10-18,1639.660904612032
2000-10-19,1684.0348325853324
2000-10-20,1654.668062785272
2000-10-23,1638.293557676106
2000-10-24,1672.9821504942133
2000-10-25,1656.7607302662611
2000-10-26,1694.429070717713
2000-10-27,1712.5755048182045
2000-10-30,1727.9764837378812
2000-10-31,1758.6713346963052
2000-11-01,1761.665490854508
2000-11-02,1756.0865292370045
2000-11-03,1699.6475521412663
2000-11-06,1697.2003624902113
2000-11-07,1731.6979058775635
2000-11-08,1744.0023835863378
2000-11-09,1729.8391852995246
2000-11-10,1698.3892382897598
2000-11-13,1672.722736089121
2000-11-14,1712.4844485196018
2000-11-15,1751.9355692191546
2000-11-16,1747.9029687981179
2000-11-17,1782.53020415313
2000-11-20,1797.7887807697925
2000-11-21,1788.7040574072485
2000-11-22,1744.8415816986949
2000-11-23,1754.1692067148288
2000-11-24,1785.5690283609192
2000-11-27,1731.9589212357337
2000-11-28,1675.5275022920093
2000-11-29,1654.279023764503
2000-11-30,1583.4336673185603
2000-12-01,1576.5604264992241
2000-12-04,1515.2328971131185
2000-12-05,1550.7410230511637
2000-12-06,1561.2921555625771
2000-12-07,1552.4466259902729
2000-12-08,1565.9213515555812
2000-12-11,1593.7790926587654
2000-12-12,1588.9141051877261
2000-12-13,1574.5915995250537
2000-12-14,1589.9647777809225
2000-12-15,1547.3219262958396
2000-12-18,1540.9736222562522
2000-12-19,1522.7016827554444
2000-12-20,1434.9013105926583
2000-12-21,1413.9457187405797
2000-12-22,1430.1747602143769
2000-12-25,1430.1747602143769
2000-12-26,1427.7267314945718
2000-12-27,1426.5395678472773
2000-12-28,1462.6613201676296
2000-12-29,1468.9847737821624
2001-01-01,1468.9847737821624
2001-01-02,1410.4471541001972
2001-01-03,1411.5494613115939
2001-01-04,1452.349543415595
2001-01-05,1413.7850351541927
2001-01-08,1443.6662526643424
2001-01-09,1445.0062841210033
2001-01-10,1410.2702890952767
2001-01-11,1416.5145133846586
2001-01-12,1414.0778245213194
2001-01-15,1409.4265218650914
2001-01-16,1403.9351805171098
2001-01-17,1436.1645659174017
2001-01-18,1427.7835964019532
2001-01-19,1440.2873003856128
2001-01-22,1436.2861896818074
2001-01-23,1484.0164948284307
2001-01-24,1567.2952037455634
2001-01-25,1564.3486856553473
2001-01-26,1586.5151363710995
2001-01-29,1589.2956893344467
2001-01-30,1632.5921093340512
2001-01-31,1682.9724799610874
2001-02-01,1662.5505770669565
2001-02-02,1638.9885361774661
2001-02-05,1623.565381833906
2001-02-06,1644.813879158788
2001-02-07,1611.7809901188361
2001-02-08,1645.7488599230564
2001-02-09,1629.2542158773203
2001-02-12,1623.3531152166909
2001-02-13,1641.841740647733
2001-02-14,1644.9607591655274
2001-02-15,1692.8650967151716
2001-02-16,1644.7191194138202
2001-02-19,1646.27776905308
2001-02-20,1657.955891341523
2001-02-21,1619.9106305516343
2001-02-22,1636.459610026303
2001-02-23,1628.7796536761368
2001-02-26,1650.7260742667434
2001-02-27,1636.3008769574005
2001-02-28,1641.903314933198
2001-03-01,1630.000067005254
2001-03-02,1645.7914923799526
2001-03-05,1683.0904415469565
2001-03-06,1691.7466540803123
2001-03-07,1709.2642082507234
2001-03-08,1706.8919359785098
2001-03-09,1689.173745136268
2001-03-12,1655.5864218188217
2001-03-13,1679.4139454887295
2001-03-14,1665.743672541066
2001-03-15,1652.912218426368
2001-03-16,1639.5761368190254
2001-03-19,1682.924051084155
2001-03-20,1674.0846054070341
2001-03-21,1687.1660959073517
2001-03-22,1665.029989864076
2001-03-23,1621.749265741682
2001-03-26,1652.5438452403603
2001-03-27,1662.9129072604117
2001-03-28,1668.2180991423743
2001-03-29,1700.3067484788123
2001-03-30,1751.7522806149505
2001-04-02,1769.187591948529
2001-04-03,1707.9430148663866
2001-04-04,1707.8503946455842
2001-04-05,1751.9741892544885
2001-04-06,1729.606553269202
2001-04-09,1714.2771281515697
2001-04-10,1750.8170930425565
2001-04-11,1765.0280976138306
2001-04-12,1742.0210783868513
2001-04-13,1742.0210783868513
2001-04-16,1735.2631999639993
2001-04-17,1749.5366896543774
2001-04-18,1809.0935038451478
2001-04-19,1682.1342398425663
2001-04-20,1706.4171191049707
2001-04-23,1681.5938630719093
2001-04-24,1691.4724363318169
2001-04-25,1699.376586080102
2001-04-26,1755.0302685184827
2001-04-27,1731.1499410791328
2001-04-30,1768.4441362129658
2001-05-01,1758.547858191293
2001-05-02,1760.6175970008048
2001-05-03,1736.515864079711
2001-05-04,1762.2537647109893
2001-05-07,1747.069230176746
2001-05-08,1769.5781307742611
2001-05-09,1799.081793689644
2001-05-10,1811.2907737132798
2001-05-11,1834.7482330779653
2001-05-14,1840.262383311425
2001-05-15,1839.364541384476
2001-05-16,1853.1110094174342
2001-05-17,1928.8453118030282
2001-05-18,1961.2291185459621
2001-05-21,1972.555385383767
2001-05-22,1997.00314812105
2001-05-23,2021.353782305311
2001-05-24,2013.7637716077227
2001-05-25,2012.3955678473055
2001-05-28,2010.7185338667502
2001-05-29,2023.3529883875729
2001-05-30,2007.4399853566003
2001-05-31,2046.118932732426
2001-06-01,2029.4113739033442
2001-06-04,2056.621219840615
2001-06-05,2042.0103559725565
2001-06-06,2081.1590279644456
2001-06-07,2085.170427099682
2001-06-08,2093.7835253206645
2001-06-11,2116.9305253764
2001-06-12,2101.251922193358
2001-06-13,2084.913126014436
2001-06-14,2072.800957415313
2001-06-15,2023.9871941902447
2001-06-18,2018.544390239383
2001-06-19,1997.9267317778967
2001-06-20,2035.9052583218688
2001-06-21,2068.389705504859
2001-06-22,2056.170106584135
2001-06-25,2036.5998157016672
2001-06-26,2038.6870849285856
2001-06-27,2053.903278191227
2001-06-28,2080.702721490125
2001-06-29,2100.064734723202
2001-07-02,2151.404432009718
2001-07-03,2178.2118444440503
2001-07-04,2185.04660860657
2001-07-05,2204.4847654187124
2001-07-06,2150.035658710709
2001-07-09,2135.726539719348
2001-07-10,2129.8417200479134
2001-07-11,2028.7571721937736
2001-07-12,2040.5131136285268
2001-07-13,2039.939497880005
2001-07-16,2019.010115897707
2001-07-17,2039.94498383285
2001-07-18,2011.7223754361307
2001-07-19,2052.9117774424544
2001-07-20,2027.5146773811123
2001-07-23,2051.1901961378944
2001-07-24,2026.8404384383705
2001-07-25,2012.6013693778493
2001-07-26,2051.994539995
2001-07-27,2064.0067619591487
2001-07-30,2069.156652513657
2001-07-31,2050.025310251246
2001-08-01,2063.9663443324175
2001-08-02,2047.9835746804918
2001-08-03,2036.2670072456758
2001-08-06,2041.9732442301513
2001-08-07,2048.142149926381
2001-08-08,2069.0664437220257
2001-08-09,2034.7529574293235
2001-08-10,2024.777015725975
2001-08-13,2030.1604814514023
2001-08-14,2033.6195890685979
2001-08-15,1993.334231784607
2001-08-16,1982.6730961338753
2001-08-17,1918.6857606791855
2001-08-20,1935.148229984331
2001-08-21,1946.0732282461072
2001-08-22,1944.5497563430395
2001-08-23,1950.39912439487
2001-08-24,1971.3088329766026
2001-08-27,1980.3066467885033
2001-08-28,1964.6888915393135
2001-08-29,1963.4022836398856
2001-08-30,1972.5922143345608
2001-08-31,1988.6570491955374
2001-09-03,1972.1638297527795
2001-09-04,2001.2228865301574
2001-09-05,1964.8751338532604
2001-09-06,1891.9681230311387
2001-09-07,1865.5458480450025
2001-09-10,1878.0144759167026
2001-09-11,1763.177604786532
2001-09-12,1772.1868940165857
2001-09-13,1764.4053003177419
2001-09-14,1737.8963269425365
2001-09-17,1676.1429686682945
2001-09-18,1681.5262261912817
2001-09-19,1658.3707412011534
2001-09-20,1583.4321722795416
2001-09-21,1596.42478592137
2001-09-24,1657.181680554727
2001-09-25,1654.0966626493853
2001-09-26,1667.8836873163202
2001-09-27,1650.278087892429
2001-09-28,1690.0375480270982
2001-10-01,1685.8759201372832
2001-10-02,1718.4024848249371
2001-10-03,1723.3778035641556
2001-10-04,1775.6989996131215
2001-10-05,1747.9172103352169
2001-10-08,1759.3950794851073
2001-10-09,1774.5141280467083
2001-10-10,1812.6110161473296
2001-10-11,1853.4440713782133
2001-10-12,1776.0944888942927
2001-10-15,1767.534268090625
2001-10-16,1794.7480439045592
2001-10-17,1806.0492266776778
2001-10-18,1812.9755026267947
2001-10-19,1829.8694001602853
2001-10-22,1834.8896329316535
2001-10-23,1848.3785137570724
2001-10-24,1885.7634925528987
2001-10-25,1871.9366951810846
2001-10-26,1864.5817379453279
2001-10-29,1817.3746509268908
2001-10-30,1780.1213501967127
2001-10-31,1801.2745960622888
2001-11-01,1796.498968836416
2001-11-02,1807.524974543636
2001-11-05,1838.878184854257
2001-11-06,1827.8158994832377
2001-11-07,1818.5844979617123
2001-11-08,1830.1428038934105
2001-11-09,1812.1706618762867
2001-11-12,1802.3235273905925
2001-11-13,1833.5943553943957
2001-11-14,1849.139922710424
2001-11-15,1857.9294505369032
2001-11-16,1827.5593849601416
2001-11-19,1839.059104655078
2001-11-20,1839.0539881758575
2001-11-21,1869.732211856724
2001-11-22,1860.891491173558
2001-11-23,1887.3498863553452
2001-11-26,1883.7588724534005
2001-11-27,1886.9970684428101
2001-11-28,1871.0326001715973
2001-11-29,1871.2675632624946
2001-11-30,1846.7120849768614
2001-12-03,1874.5253662313448
2001-12-04,1873.337244351261
2001-12-05,1920.2394095207114
2001-12-06,1912.1900427885698
2001-12-07,1917.105220778979
2001-12-10,1914.7584241987868
2001-12-11,1895.733156881306
2001-12-12,1892.4694746255675
2001-12-13,1881.807889983482
2001-12-14,1904.8183388022667
2001-12-17,1914.0257996826303
2001-12-18,1915.2892797338586
2001-12-19,1915.4268402994146
2001-12-20,1905.1080913286253
2001-12-21,1972.4641684585479
2001-12-24,2009.9489599076458
2001-12-25,2009.9489599076458
2001-12-26,2006.2009780208796
2001-12-27,1983.4933705067594
2001-12-28,2002.6208550459337
2001-12-31,1980.9102179408533
2002-01-01,1980.9102179408533
2002-01-02,1952.9183451930264
2002-01-03,1992.827830383628
2002-01-04,2018.8154445363634
2002-01-07,2006.3236652577718
2002-01-08,2018.3236278197148
2002-01-09,1993.3778986156312
2002-01-10,1964.8761443561148
2002-01-11,1959.5735603239614
2002-01-14,1958.6480200977096
2002-01-15,2007.118149604462
2002-01-16,2002.2243957349615
2002-01-17,2032.5017540623144
2002-01-18,2035.3282170992877
2002-01-21,2042.9448020365307
2002-01-22,2036.6242920721381
2002-01-23,2076.4175269159864
2002-01-24,2070.22828353783
2002-01-25,2107.596647640847
2002-01-28,2101.458209302978
2002-01-29,2079.1401040435794
2002-01-30,2072.877138506761
2002-01-31,2124.1142398873985
2002-02-01,2129.959367188843
2002-02-04,2096.3591522981333
2002-02-05,2093.1687271026203
2002-02-06,2090.1127447236527
2002-02-07,2078.475276122724
2002-02-08,2043.0213144460342
2002-02-11,2014.9610648324938
2002-02-12,2040.4337283452667
2002-02-13,2068.7435293801864
2002-02-14,2073.76359128501
2002-02-15,2056.823079845732
2002-02-18,2068.677381546992
2002-02-19,2052.908231639158
2002-02-20,2050.403714307267
2002-02-21,2046.959807207569
2002-02-22,2017.3269468580163
2002-02-25,2047.6107295213994
2002-02-26,2064.8918369813987
2002-02-27,2120.727354300727
2002-02-28,2111.7423073438
2002-03-01,2165.4802115319367
2002-03-04,2205.1722792680644
2002-03-05,2207.2761797833828
2002-03-06,2218.134085067443
2002-03-07,2203.59130528801
2002-03-08,2268.5925913237147
2002-03-11,2280.9076576505695
2002-03-12,2308.371486278795
2002-03-13,2279.0555548210314
2002-03-14,2255.6552222918062
2002-03-15,2291.771448138771
2002-03-18,2343.0662747233923
2002-03-19,2396.5292476892505
2002-03-20,2390.815768015962
2002-03-21,2399.11372144182
2002-03-22,2403.164202599551
2002-03-25,2378.537391876963
2002-03-26,2350.0549398618905
2002-03-27,2367.5966146982087
2002-03-28,2369.426854218349
2002-03-29,2369.426854218349
2002-04-01,2367.1485227840403
2002-04-02,2366.8077798901677
2002-04-03,2321.9319891941145
2002-04-04,2313.0819574465413
2002-04-05,2346.0776226749135
2002-04-08,2345.0463082297824
2002-04-09,2348.996215440347
2002-04-10,2405.294777114339
2002-04-11,2381.3150883243684
2002-04-12,2429.8924778094915
2002-04-15,2410.732933458787
2002-04-16,2427.543128071548
2002-04-17,2414.414927844752
2002-04-18,2376.5554756581064
2002-04-19,2367.4772366168427
2002-04-22,2321.782587578702
2002-04-23,2285.080080999199
2002-04-24,2302.465963483018
2002-04-25,2242.872934052236
2002-04-26,2251.7240722663632
2002-04-29,2249.4218052781025
2002-04-30,2266.031725567655
2002-05-01,2237.3492313307197
2002-05-02,2295.4401848081206
2002-05-03,2260.766822519134
2002-05-06,2295.056664729076
2002-05-07,2262.2930961336524
2002-05-08,2314.286905816414
2002-05-09,2284.9564602350183
2002-05-10,2250.209188313023
2002-05-13,2261.4832072258637
2002-05-14,2282.4561170676257
2002-05-15,2279.4924228101286
2002-05-16,2278.9349262468822
2002-05-17,2254.0475384511356
2002-05-20,2236.7645717972177
2002-05-21,2228.062090398963
2002-05-22,2215.873629393236
2002-05-23,2247.8277833629527
2002-05-24,2220.0038176396683
2002-05-27,2220.1555956796833
2002-05-28,2157.207920958146
