Date,BRAZIL HIGH DIVIDEND YIELD
1999-08-09,1193.4300352847501
1999-08-10,1171.2806003819135
1999-08-11,1213.4938029580971
1999-08-12,1224.7585355277463
1999-08-13,1243.1975366119757
1999-08-16,1226.2471045139155
1999-08-17,1229.140206704871
1999-08-18,1175.2763343871816
1999-08-19,1162.7342348634443
1999-08-20,1195.3226898082316
1999-08-23,1227.6428727504772
1999-08-24,1223.7461293589004
1999-08-25,1274.2746239195217
1999-08-26,1274.9870954553546
1999-08-27,1250.838362995099
1999-08-30,1253.938524736868
1999-08-31,1237.9806728724284
1999-09-01,1258.7663217707218
1999-09-02,1254.0985881539025
1999-09-03,1267.679643587154
1999-09-06,1270.4145454399913
1999-09-07,1268.3162721593342
1999-09-08,1279.3942556914967
1999-09-09,1304.9270025218743
1999-09-10,1316.893895399507
1999-09-13,1331.7525117535704
1999-09-14,1353.3672580698833
1999-09-15,1339.191686554402
1999-09-16,1331.9942285533145
1999-09-17,1340.353731151278
1999-09-20,1367.5162990493054
1999-09-21,1341.2863011153968
1999-09-22,1355.0663043309885
1999-09-23,1331.578224375616
1999-09-24,1331.6284292237083
1999-09-27,1325.8203167124782
1999-09-28,1298.857276827274
1999-09-29,1299.6507420388837
1999-09-30,1269.134317201864
1999-10-01,1249.8469541995157
1999-10-04,1251.1558834816335
1999-10-05,1235.1801837660173
1999-10-06,1251.8292176249324
1999-10-07,1269.9144257951323
1999-10-08,1283.5930299755373
1999-10-11,1299.2643741609181
1999-10-12,1288.426070359315
1999-10-13,1249.327639285215
1999-10-14,1246.3801900058445
1999-10-15,1218.466865325286
1999-10-18,1204.5933757100531
1999-10-19,1218.3865536054527
1999-10-20,1235.0166625216661
1999-10-21,1222.7431911127817
1999-10-22,1250.1269991757922
1999-10-25,1226.6643928124217
1999-10-26,1243.8870525888483
1999-10-27,1259.9317347943625
1999-10-28,1273.6394709513218
1999-10-29,1300.6516691949073
1999-11-01,1315.2907583157578
1999-11-02,1315.2907583157578
1999-11-03,1339.5337237225733
1999-11-04,1383.5666685992123
1999-11-05,1412.8404232741163
1999-11-08,1429.4509618180573
1999-11-09,1423.8637060825363
1999-11-10,1442.5647854114118
1999-11-11,1428.4799339453007
1999-11-12,1457.8218180760882
1999-11-15,1459.5899035295351
1999-11-16,1464.5012019243522
1999-11-17,1425.9006560265932
1999-11-18,1463.7321616405902
1999-11-19,1518.2262297428867
1999-11-22,1498.9904481064862
1999-11-23,1529.4853137772166
1999-11-24,1523.2133083114406
1999-11-25,1543.671006917899
1999-11-26,1586.748062813194
1999-11-29,1624.4960011226904
1999-11-30,1644.3036210292894
1999-12-01,1639.8197824562008
1999-12-02,1710.3343998048706
1999-12-03,1713.5746438679855
1999-12-06,1669.4338154776858
1999-12-07,1669.0918625805243
1999-12-08,1663.0536961161915
1999-12-09,1679.3314347784894
1999-12-10,1713.1932507253673
1999-12-13,1721.2649910489693
1999-12-14,1699.5572441206136
1999-12-15,1689.5434403289169
1999-12-16,1686.156014893424
1999-12-17,1737.7802172200743
1999-12-20,1782.1258237673974
1999-12-21,1805.9569076032624
1999-12-22,1817.1369666799744
1999-12-23,1795.8407078564837
1999-12-24,1795.8407078564837
1999-12-27,1792.6139969256542
1999-12-28,1842.6341643788555
1999-12-29,1898.028847300336
1999-12-30,1974.899807213007
1999-12-31,1974.899807213007
2000-01-03,1968.5856227209456
2000-01-04,1862.0191969336265
2000-01-05,1871.7051060392346
2000-01-06,1882.9443460088094
2000-01-07,1932.9057472219922
2000-01-10,2001.0535316690737
2000-01-11,1949.9012464452583
2000-01-12,1989.2825174563907
2000-01-13,2028.4953999597794
2000-01-14,2053.890883545298
2000-01-17,2159.000182108903
2000-01-18,2169.9294435975794
2000-01-19,2145.3584185256827
2000-01-20,2150.9976260989174
2000-01-21,2159.636418427164
2000-01-24,2189.585030119676
2000-01-25,2175.032982727672
2000-01-26,2190.392791781601
2000-01-27,2219.200468267257
2000-01-28,2157.7967968958437
2000-01-31,2115.6438550731455
2000-02-01,2135.121071062044
2000-02-02,2149.309695326962
2000-02-03,2208.4238244394073
2000-02-04,2282.961132483832
2000-02-07,2281.1837420140873
2000-02-08,2299.557690572932
2000-02-09,2279.4278609542534
2000-02-10,2283.270094474029
2000-02-11,2232.3172007929206
2000-02-14,2237.3532733923344
2000-02-15,2217.1597961834655
2000-02-16,2221.445003944086
2000-02-17,2233.4234849751647
2000-02-18,2194.511459958573
2000-02-21,2217.645371546458
2000-02-22,2152.6776048073175
2000-02-23,2177.0211078691377
2000-02-24,2195.0629931871067
2000-02-25,2230.868034434071
2000-02-28,2222.0903048932146
2000-02-29,2268.623564841654
2000-03-01,2240.631248304681
2000-03-02,2264.304072039185
2000-03-03,2352.518055049651
2000-03-06,2353.0675001658187
2000-03-07,2363.0834398078246
2000-03-08,2302.844422978777
2000-03-09,2279.617434684593
2000-03-10,2229.549748655843
2000-03-13,2159.11590796296
2000-03-14,2175.043971870964
2000-03-15,2158.103631221687
2000-03-16,2162.019920270575
2000-03-17,2140.063231070801
2000-03-20,2132.757538144027
2000-03-21,2183.5258957830333
2000-03-22,2225.779452807653
2000-03-23,2213.860598780186
2000-03-24,2227.883939087576
2000-03-27,2230.6354225263644
2000-03-28,2200.4759140455612
2000-03-29,2197.478397347764
2000-03-30,2163.81051355756
2000-03-31,2199.196930512241
2000-04-03,2140.4259923501795
2000-04-04,2104.4090797439617
2000-04-05,2071.824078946066
2000-04-06,2119.7359781427444
2000-04-07,2176.558995071103
2000-04-10,2136.429465794129
2000-04-11,2088.5346335293348
2000-04-12,2097.837562232153
2000-04-13,2022.892164392509
2000-04-14,1932.4291055657327
2000-04-17,1943.70904694318
2000-04-18,1985.2495327688512
2000-04-19,1962.6830678017247
2000-04-20,1990.1157008518055
2000-04-21,1990.1157008518055
2000-04-24,1938.5138084638322
2000-04-25,2013.0845213357636
2000-04-26,2018.3447185262312
2000-04-27,2007.346560060503
2000-04-28,2054.2137256536353
2000-05-01,2060.6585837757325
2000-05-02,2095.505053221399
2000-05-03,2096.475135842018
2000-05-04,2075.857218679931
2000-05-05,2109.7185622003535
2000-05-08,2053.498293733997
2000-05-09,2003.0115190275105
2000-05-10,1952.0410906567847
2000-05-11,1982.317229848296
2000-05-12,1971.2090497911809
2000-05-15,2027.9498394276154
2000-05-16,2077.4360455179503
2000-05-17,2046.4726128261061
2000-05-18,2000.161539513875
2000-05-19,1966.9193776957218
2000-05-22,1867.9082138332353
2000-05-23,1833.6832723220818
2000-05-24,1916.5220979233384
2000-05-25,1889.4245319953693
2000-05-26,1898.9163660893341
2000-05-29,1939.6014217518145
2000-05-30,2016.5764452078597
2000-05-31,1990.6548129113587
2000-06-01,2075.099207768159
2000-06-02,2124.1377556577654
2000-06-05,2099.1119085079727
2000-06-06,2080.8634451913285
2000-06-07,2157.1322449705704
2000-06-08,2140.3942852226496
2000-06-09,2158.1881637350743
2000-06-12,2134.5937303549154
2000-06-13,2122.9890936165425
2000-06-14,2137.991910786085
2000-06-15,2182.5162529730533
2000-06-16,2180.910292017876
2000-06-19,2230.056031689478
2000-06-20,2242.4636702444895
2000-06-21,2294.529328455361
2000-06-22,2310.8935271893556
2000-06-23,2280.5548186810615
2000-06-26,2257.057922287734
2000-06-27,2202.097403025511
2000-06-28,2212.6034586624874
2000-06-29,2181.221997481356
2000-06-30,2203.7164907495103
2000-07-03,2224.1180833049793
2000-07-04,2269.0361490062005
2000-07-05,2276.846646311166
2000-07-06,2278.1593304295548
2000-07-07,2336.7766417987314
2000-07-10,2360.721318633844
2000-07-11,2274.734707475474
2000-07-12,2319.871242884569
2000-07-13,2283.2453869411256
2000-07-14,2305.9470411197995
2000-07-17,2389.4394085114836
2000-07-18,2369.9845517413573
2000-07-19,2341.5460098634744
2000-07-20,2385.2501075083815
2000-07-21,2374.4731783297984
2000-07-24,2367.5433803838127
2000-07-25,2314.3725527119313
2000-07-26,2300.3444962220474
2000-07-27,2340.936921816528
2000-07-28,2342.398324641835
2000-07-31,2362.767743763353
2000-08-01,2306.82009151583
2000-08-02,2336.976957781277
2000-08-03,2400.360116282943
2000-08-04,2412.0539156723617
2000-08-07,2431.006990838002
2000-08-08,2432.7772653742045
2000-08-09,2416.643840263448
2000-08-10,2380.9296708783418
2000-08-11,2495.9262398322135
2000-08-14,2524.1606407214185
2000-08-15,2472.303925633001
2000-08-16,2441.820739328147
2000-08-17,2461.4015790580074
2000-08-18,2409.7881975776677
2000-08-21,2406.318753813752
2000-08-22,2431.2532959641603
2000-08-23,2435.0729844762645
2000-08-24,2398.2828688939376
2000-08-25,2397.1613650509003
2000-08-28,2397.5650810409834
2000-08-29,2405.4182145854
2000-08-30,2445.6611953378906
2000-08-31,2454.9622869027476
2000-09-01,2451.9958641219932
2000-09-04,2466.8468935055907
2000-09-05,2516.7804521225225
2000-09-06,2574.168156875764
2000-09-07,2596.577133023898
2000-09-08,2591.3413231831264
2000-09-11,2595.0166980548042
2000-09-12,2568.098671758691
2000-09-13,2568.884632740692
2000-09-14,2542.031817684642
2000-09-15,2509.98551987845
2000-09-18,2449.9884356140965
2000-09-19,2466.8276370671542
2000-09-20,2470.5849427451603
2000-09-21,2467.3131303189166
2000-09-22,2390.719820563081
2000-09-25,2435.3375245411858
2000-09-26,2393.248925845693
2000-09-27,2354.0563837634304
2000-09-28,2388.7823364067826
2000-09-29,2385.600696577107
2000-10-02,2340.0304328993675
2000-10-03,2390.712409998437
2000-10-04,2403.8606252762684
2000-10-05,2440.1095591935477
2000-10-06,2401.6788781645787
2000-10-09,2390.8972843941774
2000-10-10,2391.4538330419277
2000-10-11,2361.099475133762
2000-10-12,2390.516870097781
2000-10-13,2350.7959531600254
2000-10-16,2398.7782179753185
2000-10-17,2376.281399855239
2000-10-18,2296.5222942958067
2000-10-19,2351.913214357856
2000-10-20,2325.612727790837
2000-10-23,2272.126866929033
2000-10-24,2269.8557536700882
2000-10-25,2267.2473588829466
2000-10-26,2264.5417496201503
2000-10-27,2309.237484799302
2000-10-30,2336.4098523620023
2000-10-31,2342.636627237168
2000-11-01,2304.641058921835
2000-11-02,2288.3600541730034
2000-11-03,2235.970101503153
2000-11-06,2229.5606138620396
2000-11-07,2226.22554187551
2000-11-08,2227.358035515755
2000-11-09,2197.370431058329
2000-11-10,2190.5945392703775
2000-11-13,2158.5733668454136
2000-11-14,2179.390880735757
2000-11-15,2165.9347190098792
2000-11-16,2185.3931293650826
2000-11-17,2141.3036362248195
2000-11-20,2196.0937697235195
2000-11-21,2243.7945807312217
2000-11-22,2231.9529990190654
2000-11-23,2182.363705876
2000-11-24,2185.1827068104303
2000-11-27,2123.6270789106015
2000-11-28,2053.3533453880877
2000-11-29,2043.9100720678002
2000-11-30,1981.747852812977
2000-12-01,2009.6403342270162
2000-12-04,1997.8634593185925
2000-12-05,2096.6086194622167
2000-12-06,2104.961847567916
2000-12-07,2113.100616581583
2000-12-08,2162.108353243245
2000-12-11,2196.7514836996743
2000-12-12,2176.360192612025
2000-12-13,2215.6781062292275
2000-12-14,2146.160992678224
2000-12-15,2100.8584515674693
2000-12-18,2142.629929697773
2000-12-19,2182.6529513537776
2000-12-20,2090.1723174314484
2000-12-21,2062.977200292833
2000-12-22,2051.352250402306
2000-12-25,2051.352250402306
2000-12-26,2054.643648286998
2000-12-27,2101.558383802828
2000-12-28,2126.0825402196174
2000-12-29,2102.2162219352817
2001-01-01,2102.2162219352817
2001-01-02,2110.4156975409956
2001-01-03,2254.8401298776116
2001-01-04,2308.030297726756
2001-01-05,2257.532310171836
2001-01-08,2284.5278753993425
2001-01-09,2363.0852225398585
2001-01-10,2357.6548362424132
2001-01-11,2326.1386378782
2001-01-12,2347.0641926107887
2001-01-15,2350.7743920840076
2001-01-16,2344.9359930499804
2001-01-17,2401.548886789414
2001-01-18,2410.132592464518
2001-01-19,2429.368006906832
2001-01-22,2405.6444166494466
2001-01-23,2432.5992653919625
2001-01-24,2491.3674107108127
2001-01-25,2481.6112324732694
2001-01-26,2526.4526303915527
2001-01-29,2558.1204275473256
2001-01-30,2547.317984785528
2001-01-31,2534.032022365742
2001-02-01,2428.9972268878832
2001-02-02,2439.5420722805534
2001-02-05,2398.3807631808145
2001-02-06,2450.696238019098
2001-02-07,2405.238182191718
2001-02-08,2477.1644654528204
2001-02-09,2448.1562636787094
2001-02-12,2435.678823932577
2001-02-13,2490.709821402725
2001-02-14,2481.62571991574
2001-02-15,2517.236357590325
2001-02-16,2388.18160474792
2001-02-19,2354.7709991720517
2001-02-20,2414.1350402031435
2001-02-21,2386.673765912594
2001-02-22,2414.5429142447356
2001-02-23,2423.4369452108244
2001-02-26,2438.9270900774773
2001-02-27,2410.2801262863823
2001-02-28,2368.3070140258815
2001-03-01,2394.9040217535417
2001-03-02,2409.9342073887237
2001-03-05,2433.8658639872797
2001-03-06,2404.067710630812
2001-03-07,2406.31360284294
2001-03-08,2415.0097627719824
2001-03-09,2407.2884140672
2001-03-12,2292.032654307911
2001-03-13,2341.8623940340617
2001-03-14,2305.1464665832505
2001-03-15,2263.467958540491
2001-03-16,2257.3938388347374
2001-03-19,2176.9408388801494
2001-03-20,2325.936030617008
2001-03-21,2342.723915647498
2001-03-22,2247.166640583166
2001-03-23,2237.571600339936
2001-03-26,2284.4033728787704
2001-03-27,2312.8552365456794
2001-03-28,2324.492506410216
2001-03-29,2272.378662666979
2001-03-30,2301.746702014204
2001-04-02,2295.6126904758025
2001-04-03,2245.014869805127
2001-04-04,2195.8274510565307
2001-04-05,2260.6894585212867
2001-04-06,2256.0983561421563
2001-04-09,2239.778826552494
2001-04-10,2302.465003941596
2001-04-11,2272.220540547349
2001-04-12,2246.1787018101622
2001-04-13,2246.1787018101622
2001-04-16,2208.252186678425
2001-04-17,2262.7561407484973
2001-04-18,2344.134460181714
2001-04-19,2244.474328699962
2001-04-20,2157.9505636219837
2001-04-23,2174.382341156755
2001-04-24,2152.8257863718354
2001-04-25,2124.3773097638395
2001-04-26,2180.5032511959735
2001-04-27,2253.4497381299075
2001-04-30,2270.2903715514663
2001-05-01,2239.3405504974967
2001-05-02,2245.327519203939
2001-05-03,2210.464699589502
2001-05-04,2237.860260772823
2001-05-07,2248.442649051767
2001-05-08,2243.9328788349817
2001-05-09,2310.32150190509
2001-05-10,2338.2912618000873
2001-05-11,2315.6361556155584
2001-05-14,2247.930219138621
2001-05-15,2251.903805085223
2001-05-16,2260.0495957183275
2001-05-17,2276.1151057455254
2001-05-18,2306.75910308061
2001-05-21,2292.816210879967
2001-05-22,2350.4748803850025
2001-05-23,2294.5206587686403
2001-05-24,2326.9629857794976
2001-05-25,2286.2036096697398
2001-05-28,2309.656389124984
2001-05-29,2349.1178820168434
2001-05-30,2309.0136051341074
2001-05-31,2387.122162247646
2001-06-01,2374.244887031394
2001-06-04,2421.8008086918626
2001-06-05,2480.2062210526574
2001-06-06,2493.3265353495394
2001-06-07,2525.442517093042
2001-06-08,2549.0273872861144
2001-06-11,2515.536637546296
2001-06-12,2444.379220434446
2001-06-13,2426.707039212183
2001-06-14,2391.683692739333
2001-06-15,2364.211958010568
2001-06-18,2279.6887575976502
2001-06-19,2287.4353286536484
2001-06-20,2316.0855140920257
2001-06-21,2404.209335155597
2001-06-22,2490.9471236614904
2001-06-25,2471.1424656557315
2001-06-26,2446.7435592792813
2001-06-27,2426.206635439289
2001-06-28,2526.270301919756
2001-06-29,2530.995545394024
2001-07-02,2522.6160362803294
2001-07-03,2437.820792405057
2001-07-04,2334.053037940966
2001-07-05,2378.1007206683917
2001-07-06,2327.9370115653746
2001-07-09,2364.7117087992438
2001-07-10,2260.521022379049
2001-07-11,2248.408165665075
2001-07-12,2283.9370022057683
2001-07-13,2264.0993676579733
2001-07-16,2202.7754022364707
2001-07-17,2276.163792581016
2001-07-18,2293.770513052476
2001-07-19,2251.175924384742
2001-07-20,2270.197010597533
2001-07-23,2342.019014724415
2001-07-24,2290.392648910248
2001-07-25,2277.633084407679
2001-07-26,2293.9972564829677
2001-07-27,2303.9751111015808
2001-07-30,2300.2859920408164
2001-07-31,2340.1014439029473
2001-08-01,2258.953565044631
2001-08-02,2271.0828592778
2001-08-03,2252.2071587794076
2001-08-06,2312.782806784304
2001-08-07,2353.891842404591
2001-08-08,2328.8377416891262
2001-08-09,2289.2034742112833
2001-08-10,2293.5457565981465
2001-08-13,2276.5705637456704
2001-08-14,2284.628454806718
2001-08-15,2260.1951181687514
2001-08-16,2257.6996235882634
2001-08-17,2161.2108366932466
2001-08-20,2176.2662064010688
2001-08-21,2134.9024095943737
2001-08-22,2144.730008953363
2001-08-23,2134.5076617635214
2001-08-24,2125.040692270439
2001-08-27,2131.262098939963
2001-08-28,2155.4207541155665
2001-08-29,2192.1888941608054
2001-08-30,2183.020441138825
2001-08-31,2190.1590823899246
2001-09-03,2138.966650184203
2001-09-04,2202.6652523854177
2001-09-05,2283.700283394933
2001-09-06,2240.7125367769445
2001-09-07,2219.0665089830522
2001-09-10,2187.5472976706346
2001-09-11,1920.9270101735683
2001-09-12,2019.423763917802
2001-09-13,1860.5951142376641
2001-09-14,1832.8514040078035
2001-09-17,1923.1716827660903
2001-09-18,1941.3651116815524
2001-09-19,1923.8767858369583
2001-09-20,1875.5074779582396
2001-09-21,1853.1606441941055
2001-09-24,1916.7913184300655
2001-09-25,1901.5221265842226
2001-09-26,1885.5633352432021
2001-09-27,1962.5342634806082
2001-09-28,1987.8815794894658
2001-10-01,1931.9184462212163
2001-10-02,1896.6609015752738
2001-10-03,1829.0454555982813
2001-10-04,1848.2693519638322
2001-10-05,1856.9835231780582
2001-10-08,1849.5343046858286
2001-10-09,1904.4044055217068
2001-10-10,1940.320055829162
2001-10-11,1974.572552782834
2001-10-12,1964.4400560571
2001-10-15,2058.6812912224427
2001-10-16,2060.346341097304
2001-10-17,2116.3578406361958
2001-10-18,2090.3110281094723
2001-10-19,2124.792148740787
2001-10-22,2224.96120675457
2001-10-23,2217.2824466452034
2001-10-24,2141.8114080794694
2001-10-25,2154.8749551474616
2001-10-26,2184.832336286047
2001-10-29,2119.0411674061384
2001-10-30,2079.6272937834838
2001-10-31,2168.697000595546
2001-11-01,2147.0906313501196
2001-11-02,2171.47687867345
2001-11-05,2321.3279392463373
2001-11-06,2307.83507425806
2001-11-07,2279.1159018783064
2001-11-08,2327.099548585928
2001-11-09,2365.7890149506516
2001-11-12,2298.421076738747
2001-11-13,2419.188131286042
2001-11-14,2403.0846283384076
2001-11-15,2401.1772923713957
2001-11-16,2439.0833817980815
2001-11-19,2510.0098320146285
2001-11-20,2408.1130354175048
2001-11-21,2448.982280011276
2001-11-22,2462.5254781071985
2001-11-23,2512.972593941376
2001-11-26,2579.1468401738266
2001-11-27,2579.840033706572
2001-11-28,2479.7405972536058
2001-11-29,2457.602716590237
2001-11-30,2398.413342106341
2001-12-03,2573.2894580572215
2001-12-04,2549.983060456863
2001-12-05,2580.7941778934996
2001-12-06,2637.301496422949
2001-12-07,2643.3938058490103
2001-12-10,2729.372835957628
2001-12-11,2743.890463884111
2001-12-12,2748.1896232940635
2001-12-13,2645.7616931829443
2001-12-14,2576.2703973455054
2001-12-17,2581.1299898931456
2001-12-18,2647.308048675171
2001-12-19,2702.1691268900468
2001-12-20,2669.0041257343337
2001-12-21,2724.234942761367
2001-12-24,2763.4683390879904
2001-12-25,2763.4683390879904
2001-12-26,2814.789182761562
2001-12-27,2840.5044893511104
2001-12-28,2864.9975087317016
2001-12-31,2852.061864548939
2002-01-01,2852.061864548939
2002-01-02,2890.0040403289668
2002-01-03,2982.011833199613
2002-01-04,2973.860074078486
2002-01-07,2963.002366778688
2002-01-08,2964.6889652397535
2002-01-09,2949.952907472444
2002-01-10,2866.5408819523595
2002-01-11,2832.814406807266
2002-01-14,2758.703116169771
2002-01-15,2841.5191637378257
2002-01-16,2898.83708684996
2002-01-17,3031.2134486510986
2002-01-18,3049.5957412036782
2002-01-21,3039.6970936284465
2002-01-22,3049.070586760861
2002-01-23,3067.9646917110795
2002-01-24,3096.704444011912
2002-01-25,3128.6297065734816
2002-01-28,3053.8918247418965
2002-01-29,3015.479188645933
2002-01-30,3066.514304634345
2002-01-31,3177.2720202179025
2002-02-01,3156.768069881307
2002-02-04,3045.4152275650886
2002-02-05,3099.75456359974
2002-02-06,3132.2722947534116
2002-02-07,3038.9896585764313
2002-02-08,2964.0685618759326
2002-02-11,2947.1993886741147
2002-02-12,2951.4029478204434
2002-02-13,3032.021383902532
2002-02-14,3062.304745634399
2002-02-15,3020.71638874314
2002-02-18,3020.848252984858
2002-02-19,2966.473761777303
2002-02-20,3043.6126800922093
2002-02-21,3130.551487759682
2002-02-22,3130.672020316822
2002-02-25,3268.2934873446666
2002-02-26,3218.032425186287
2002-02-27,3288.504339689445
2002-02-28,3355.7190571269025
2002-03-01,3434.5013376597685
2002-03-04,3493.5838639270937
2002-03-05,3403.2762681896743
2002-03-06,3375.083929918222
2002-03-07,3310.369528491101
2002-03-08,3404.5555610591346
2002-03-11,3353.1972397345608
2002-03-12,3477.624936395563
2002-03-13,3507.4791443122303
2002-03-14,3469.119115845829
2002-03-15,3517.626352876557
2002-03-18,3505.426067496213
2002-03-19,3462.0538103247322
2002-03-20,3512.3698479687737
2002-03-21,3430.2947231508156
2002-03-22,3252.4022236770375
2002-03-25,3300.5088312929083
2002-03-26,3411.8867965580785
2002-03-27,3423.526663921524
2002-03-28,3340.9183477763436
2002-03-29,3340.9183477763436
2002-04-01,3347.080718828049
2002-04-02,3332.923837086044
2002-04-03,3374.722643963879
2002-04-04,3402.4900274545157
2002-04-05,3490.096084204827
2002-04-08,3486.055268455839
2002-04-09,3454.6753343893447
2002-04-10,3504.6227355252304
2002-04-11,3495.9808913109955
2002-04-12,3538.8346399329603
2002-04-15,3431.4454213409103
2002-04-16,3464.4468948523718
2002-04-17,3508.7006649704276
2002-04-18,3395.6895305175794
2002-04-19,3377.456015074947
2002-04-22,3356.442120114796
2002-04-23,3307.0514183124765
2002-04-24,3341.80228244107
2002-04-25,3352.6080856887966
2002-04-26,3326.43483560101
2002-04-29,3263.910086977432
2002-04-30,3247.717252853285
2002-05-01,3232.8590029879797
2002-05-02,3125.2599484890065
2002-05-03,3072.357675761453
2002-05-06,3024.5660151200354
2002-05-07,3050.805076466759
2002-05-08,3028.4108986068463
2002-05-09,2861.3340284237756
2002-05-10,2854.6337782298024
2002-05-13,2850.4125173506163
2002-05-14,2893.01081863105
2002-05-15,2907.7126096304446
2002-05-16,2948.4388276298955
2002-05-17,2907.2372661088725
2002-05-20,2858.2194864184257
2002-05-21,2869.1596450694447
2002-05-22,2713.9594491787902
2002-05-23,2751.158665442427
2002-05-24,2739.369011368812
2002-05-27,2732.8539640281338
2002-05-28,2651.943139145448
2002-05-29,2652.391359427876
2002-05-30,2646.6641198281463
2002-05-31,2576.214301683946
2002-06-03,2507.963444017448
2002-06-04,2507.7624163970513
2002-06-05,2494.563770869424
