Date,INDONESIA HIGH DIVIDEND YIELD
1999-07-19,2130.4104126076963
1999-07-20,2055.619021790436
1999-07-21,2033.820899290727
1999-07-22,2057.144080346077
1999-07-23,1949.2377590038866
1999-07-26,1801.1605370887066
1999-07-27,1726.6402845965633
1999-07-28,1823.1344979822668
1999-07-29,1829.9281004257782
1999-07-30,1759.4290361929177
1999-08-02,1769.833319914888
1999-08-03,1830.7260031995634
1999-08-04,1836.828426234311
1999-08-05,1783.0203802434874
1999-08-06,1786.5492479685329
1999-08-09,1746.313296407762
1999-08-10,1639.2179810961916
1999-08-11,1514.7458923870959
1999-08-12,1521.4034819119072
1999-08-13,1526.985875436799
1999-08-16,1601.1070649485566
1999-08-17,1588.4637052861065
1999-08-18,1616.7161002068967
1999-08-19,1617.2379211632601
1999-08-20,1579.1817014492644
1999-08-23,1613.864915324645
1999-08-24,1588.6978874587555
1999-08-25,1652.8502976084412
1999-08-26,1639.4280946018207
1999-08-27,1585.9626437539564
1999-08-30,1504.0942870355793
1999-08-31,1493.5822614710873
1999-09-01,1473.6202721279335
1999-09-02,1428.9392022129766
1999-09-03,1404.3404275490268
1999-09-06,1304.3272584714489
1999-09-07,1291.4925688174308
1999-09-08,1168.7007813492646
1999-09-09,1222.6414848091817
1999-09-10,1405.7599071263537
1999-09-13,1471.1861779530745
1999-09-14,1417.837639024121
1999-09-15,1397.4996760262393
1999-09-16,1389.2426259166532
1999-09-17,1333.91731186995
1999-09-20,1327.6808793780644
1999-09-21,1324.8585524249538
1999-09-22,1263.476504011879
1999-09-23,1180.6363021192328
1999-09-24,1194.9879153436816
1999-09-27,1215.0655085297267
1999-09-28,1211.0269225607417
1999-09-29,1208.8462244761351
1999-09-30,1244.242744963464
1999-10-01,1327.0420504387803
1999-10-04,1405.8128870878834
1999-10-05,1447.2265445615176
1999-10-06,1505.867618062091
1999-10-07,1510.3088538217255
1999-10-08,1539.261464265429
1999-10-11,1545.2984961656637
1999-10-12,1484.2557455443673
1999-10-13,1416.1927216998106
1999-10-14,1383.0374761369662
1999-10-15,1411.1122431048934
1999-10-18,1410.7830562309048
1999-10-19,1492.7681595187737
1999-10-20,1553.843327076453
1999-10-21,1725.1969377262556
1999-10-22,1699.8289167569096
1999-10-25,1640.958127311407
1999-10-26,1676.3107111017
1999-10-27,1641.7511076282044
1999-10-28,1613.7452279424674
1999-10-29,1732.6554174476062
1999-11-01,1751.4289535336977
1999-11-02,1756.151586859662
1999-11-03,1765.0421640127781
1999-11-04,1781.0721810281784
1999-11-05,1797.2186318613014
1999-11-08,1792.6478632987894
1999-11-09,1780.418765211547
1999-11-10,1755.2759454375525
1999-11-11,1668.6407171224205
1999-11-12,1690.2271662157173
1999-11-15,1727.4322795590733
1999-11-16,1685.0599138675045
1999-11-17,1681.5266994811352
1999-11-18,1651.9025757718787
1999-11-19,1622.0531957402147
1999-11-22,1606.3705371946216
1999-11-23,1571.672469079085
1999-11-24,1537.754593966981
1999-11-25,1495.1945897508049
1999-11-26,1524.0006062309035
1999-11-29,1468.3733242473506
1999-11-30,1471.2067594994617
1999-12-01,1497.0000564652225
1999-12-02,1513.4252804486875
1999-12-03,1537.5959037824712
1999-12-06,1554.313955659473
1999-12-07,1526.7730422871032
1999-12-08,1527.1518848173116
1999-12-09,1550.004406584311
1999-12-10,1557.1259091843704
1999-12-13,1565.9664121988405
1999-12-14,1637.9449317644426
1999-12-15,1668.0229926910451
1999-12-16,1620.348145997135
1999-12-17,1602.139345113351
1999-12-20,1625.96141797535
1999-12-21,1652.344901147906
1999-12-22,1643.678626634756
1999-12-23,1657.972150534032
1999-12-24,1657.972150534032
1999-12-27,1670.6226262921527
1999-12-28,1647.0417269622658
1999-12-29,1652.92175710408
1999-12-30,1675.4149956392885
1999-12-31,1675.4149956392885
2000-01-03,1654.126787371623
2000-01-04,1682.8635575582127
2000-01-05,1610.009176904573
2000-01-06,1604.582002475954
2000-01-07,1630.8685059498105
2000-01-10,1632.4779867569925
2000-01-11,1593.032144893007
2000-01-12,1598.1013061196827
2000-01-13,1582.872674528728
2000-01-14,1640.8397172293678
2000-01-17,1665.1552990411537
2000-01-18,1620.1436334321813
2000-01-19,1527.3096555022898
2000-01-20,1549.7209447259625
2000-01-21,1552.8535803925813
2000-01-24,1553.428346620487
2000-01-25,1509.5394053749947
2000-01-26,1466.9811967351186
2000-01-27,1501.189508325138
2000-01-28,1464.4668837972263
2000-01-31,1466.7977260337088
2000-02-01,1417.3808558148983
2000-02-02,1291.4796253286654
2000-02-03,1309.630776617453
2000-02-04,1400.2653282240105
2000-02-07,1429.5111738767484
2000-02-08,1416.5099556824925
2000-02-09,1443.843961329167
2000-02-10,1442.1197109604643
2000-02-11,1403.0173084571938
2000-02-14,1443.823024517975
2000-02-15,1444.4450407379854
2000-02-16,1388.7837555374786
2000-02-17,1302.7494550165607
2000-02-18,1309.63661117275
2000-02-21,1293.1607360757662
2000-02-22,1225.6294984672788
2000-02-23,1234.106365328845
2000-02-24,1217.5626492185334
2000-02-25,1250.1598156170091
2000-02-28,1274.5055906452487
2000-02-29,1286.895054380504
2000-03-01,1244.1341207744981
2000-03-02,1180.387328749561
2000-03-03,1211.0989729427952
2000-03-06,1290.8181639709014
2000-03-07,1301.8268922446052
2000-03-08,1312.933186878211
2000-03-09,1353.832667352868
2000-03-10,1401.3697714887926
2000-03-13,1355.5444615841018
2000-03-14,1350.3199768575494
2000-03-15,1325.7509754098298
2000-03-16,1326.1500727432438
2000-03-17,1340.2793526828173
2000-03-20,1336.4582907916665
2000-03-21,1312.5821618341447
2000-03-22,1354.6548521768457
2000-03-23,1332.5049143958531
2000-03-24,1312.0093957340673
2000-03-27,1316.6730211108325
2000-03-28,1316.7509698755837
2000-03-29,1344.1019915459005
2000-03-30,1306.2861982103789
2000-03-31,1313.9894953265136
2000-04-03,1236.6372370759996
2000-04-04,1245.2874784229557
2000-04-05,1207.3309205906935
2000-04-06,1215.6395427437603
2000-04-07,1257.7539199154623
2000-04-10,1264.4076406498068
2000-04-11,1253.570351245912
2000-04-12,1235.842763227611
2000-04-13,1247.8748384456203
2000-04-14,1229.184301785472
2000-04-17,1148.936149153544
2000-04-18,1152.2703345760322
2000-04-19,1135.2051564709282
2000-04-20,1120.4790307236356
2000-04-21,1120.4790307236356
2000-04-24,1156.707153629601
2000-04-25,1143.8476947161957
2000-04-26,1166.0721757145818
2000-04-27,1210.3252239808705
2000-04-28,1203.8058988385078
2000-05-01,1196.9006488826587
2000-05-02,1194.653095068014
2000-05-03,1227.196771360725
2000-05-04,1230.9522455946335
2000-05-05,1260.9036135914941
2000-05-08,1255.6617894246992
2000-05-09,1231.3605430308362
2000-05-10,1207.9444608066053
2000-05-11,1126.314957185222
2000-05-12,1121.855454542941
2000-05-15,1051.8514876635547
2000-05-16,1034.681656656622
2000-05-17,1102.8836053781208
2000-05-18,1077.8034809016297
2000-05-19,1089.7505838992122
2000-05-22,1047.943963928801
2000-05-23,1044.9261560286748
2000-05-24,1037.6386583834083
2000-05-25,1043.2190823543829
2000-05-26,1001.2809561246025
2000-05-29,952.9731779842582
2000-05-30,951.0713334779335
2000-05-31,938.4060552980827
2000-06-01,941.8541697075862
2000-06-02,942.1764013102515
2000-06-05,953.3080099792843
2000-06-06,911.7922152171526
2000-06-07,923.9800918384997
2000-06-08,973.5442455004772
2000-06-09,982.5638256699268
2000-06-12,964.1143612303184
2000-06-13,942.4904321904929
2000-06-14,976.9907259182371
2000-06-15,981.7748368626476
2000-06-16,987.8887413004229
2000-06-19,995.4550390906736
2000-06-20,999.2908033887554
2000-06-21,1031.0881262816488
2000-06-22,1036.9318176188997
2000-06-23,1039.9430661308213
2000-06-26,1054.0458893901928
2000-06-27,1028.8298892510443
2000-06-28,1027.0165490716429
2000-06-29,1020.1340717097565
2000-06-30,1016.9791336509921
2000-07-03,981.4970467419475
2000-07-04,999.4104111997067
2000-07-05,964.3772776639362
2000-07-06,976.7531129165426
2000-07-07,972.1857651260135
2000-07-10,978.1274441677419
2000-07-11,993.0060419858423
2000-07-12,985.26384029659
2000-07-13,977.5093302053111
2000-07-14,966.8261307470036
2000-07-17,978.6706734300121
2000-07-18,1007.4480952152164
2000-07-19,1060.3975412982843
2000-07-20,1073.6087998404143
2000-07-21,1056.4925852450028
2000-07-24,1050.1411988216414
2000-07-25,1012.4092570378701
2000-07-26,1005.9248038612111
2000-07-27,1026.9509418579073
2000-07-28,1046.2769696642831
2000-07-31,1030.6556596093396
2000-08-01,1030.612769708205
2000-08-02,1053.7911039284668
2000-08-03,1088.3061573599532
2000-08-04,1087.2554267667206
2000-08-07,1080.0780112249158
2000-08-08,1077.9866480953983
2000-08-09,1078.107411868994
2000-08-10,1082.8632461907093
2000-08-11,1175.9916787035047
2000-08-14,1184.2125098405586
2000-08-15,1146.313226105592
2000-08-16,1135.3825736239964
2000-08-17,1129.7457183669335
2000-08-18,1131.7333548597626
2000-08-21,1154.7059273819161
2000-08-22,1175.807019565882
2000-08-23,1148.9197083456545
2000-08-24,1092.7557793460157
2000-08-25,1107.8890649127268
2000-08-28,1111.0132252331905
2000-08-29,1060.6702671209312
2000-08-30,1072.788505418195
2000-08-31,1061.9657762170432
2000-09-01,1067.9568023765091
2000-09-04,1075.365182621912
2000-09-05,1099.33451577292
2000-09-06,1102.5407226537654
2000-09-07,1097.483218658062
2000-09-08,1094.6409211524926
2000-09-11,1065.9424625481824
2000-09-12,1011.0807800347843
2000-09-13,966.1123917218642
2000-09-14,993.8864406428095
2000-09-15,975.5382752903912
2000-09-18,915.2610692127085
2000-09-19,954.1636698786523
2000-09-20,926.7125497841479
2000-09-21,912.2190832298505
2000-09-22,862.8341713221868
2000-09-25,877.493641277915
2000-09-26,883.1657017473378
2000-09-27,870.3600413489308
2000-09-28,872.8055385800599
2000-09-29,885.5626928414865
2000-10-02,923.2920655287808
2000-10-03,908.5860044316211
2000-10-04,881.9009722848309
2000-10-05,895.7365571813104
2000-10-06,885.7270865571388
2000-10-09,863.6089567278004
2000-10-10,865.6066404354792
2000-10-11,854.9146876749171
2000-10-12,845.1165482653847
2000-10-13,844.4427222144768
2000-10-16,871.8653723475388
2000-10-17,893.033716978034
2000-10-18,900.0665707251784
2000-10-19,926.4813810223857
2000-10-20,919.9346959641092
2000-10-23,916.0715586469611
2000-10-24,919.0953467276202
2000-10-25,927.225558393919
2000-10-26,903.2726647166814
2000-10-27,866.683897974846
2000-10-30,815.7911733155347
2000-10-31,825.7614187019527
2000-11-01,845.5455624873986
2000-11-02,831.9681111142997
2000-11-03,825.2460895681509
2000-11-06,855.412446241113
2000-11-07,866.8407276865948
2000-11-08,892.7715944568583
2000-11-09,868.7210694633617
2000-11-10,888.1865256830645
2000-11-13,877.469359978973
2000-11-14,879.9348221550739
2000-11-15,853.8899807117755
2000-11-16,852.0201237103175
2000-11-17,855.0058283098805
2000-11-20,873.8643552064226
2000-11-21,869.0056649149236
2000-11-22,893.4786163605858
2000-11-23,899.6147982329408
2000-11-24,906.9869154805795
2000-11-27,890.6765509250271
2000-11-28,886.62326433564
2000-11-29,871.947131533376
2000-11-30,872.4886585134828
2000-12-01,863.412244288304
2000-12-04,856.4485587877531
2000-12-05,855.5087418890707
2000-12-06,858.8360612821567
2000-12-07,858.048995967463
2000-12-08,846.510799388521
2000-12-11,846.8729193327653
2000-12-12,817.1810758474822
2000-12-13,835.0980111274226
2000-12-14,811.0536320569787
2000-12-15,822.9973251057716
2000-12-18,809.1030476146623
2000-12-19,832.385918587904
2000-12-20,804.6466457191916
2000-12-21,788.2908328637749
2000-12-22,769.042324096668
2000-12-25,769.042324096668
2000-12-26,751.4239968764238
2000-12-27,750.0512379761068
2000-12-28,744.1378716734181
2000-12-29,726.1314879025424
2001-01-01,726.1314879025424
2001-01-02,726.5452010727068
2001-01-03,707.8607256266597
2001-01-04,727.4232217590636
2001-01-05,758.6570017497021
2001-01-08,776.3878234920284
2001-01-09,769.4848774319892
2001-01-10,774.9497551879479
2001-01-11,752.95040834942
2001-01-12,747.9016807896248
2001-01-15,773.230454320957
2001-01-16,779.7296828725104
2001-01-17,796.3380927177698
2001-01-18,788.0158077944131
2001-01-19,784.6839029751427
2001-01-22,805.2294232651475
2001-01-23,792.598707436907
2001-01-24,814.145519609442
2001-01-25,809.9920976155664
2001-01-26,808.0949327805215
2001-01-29,795.4381891468616
2001-01-30,798.2792075874166
2001-01-31,827.1540958176142
2001-02-01,827.1423215867155
2001-02-02,899.4612010254278
2001-02-05,889.9417250300655
2001-02-06,878.8268726775676
2001-02-07,883.6609310601958
2001-02-08,895.4960655976568
2001-02-09,849.869088609559
2001-02-12,834.1174503187235
2001-02-13,848.290592208214
2001-02-14,841.7685422547821
2001-02-15,909.2671070844367
2001-02-16,871.2609564637162
2001-02-19,874.9508604150788
2001-02-20,888.086666160045
2001-02-21,906.2566078606593
2001-02-22,903.5267853392476
2001-02-23,904.1078296566733
2001-02-26,869.0249525854998
2001-02-27,865.3952826290537
2001-02-28,845.7895546570609
2001-03-01,834.3219866407003
2001-03-02,821.2022920233044
2001-03-05,828.2060907445396
2001-03-06,829.883738487545
2001-03-07,829.3458776541697
2001-03-08,813.2954274494799
2001-03-09,766.8866935383686
2001-03-12,717.4444359295996
2001-03-13,713.8609290163785
2001-03-14,738.2045277404819
2001-03-15,742.5647524842495
2001-03-16,707.8294194659361
2001-03-19,673.8745871328828
2001-03-20,656.0686580660146
2001-03-21,687.4622764452022
2001-03-22,675.942007014991
2001-03-23,693.7032291357951
2001-03-26,690.8847813603757
2001-03-27,691.5479298635195
2001-03-28,712.0538362510583
2001-03-29,733.3133837029071
2001-03-30,732.7815361639376
2001-04-02,716.9946891634057
2001-04-03,706.5792431953264
2001-04-04,674.6739273424752
2001-04-05,667.5505505071444
2001-04-06,661.0366314755834
2001-04-09,667.0394918449612
2001-04-10,703.1636514918551
2001-04-11,699.2205545019946
2001-04-12,691.0178950597166
2001-04-13,691.0178950597165
2001-04-16,678.5783709397276
2001-04-17,667.1341644909272
2001-04-18,665.165470629097
2001-04-19,624.6110190866792
2001-04-20,567.6429946969047
2001-04-23,570.415324979233
2001-04-24,577.779935882932
2001-04-25,579.6773431417539
2001-04-26,571.9002799071401
2001-04-27,581.544709756376
2001-04-30,602.4910130993255
2001-05-01,628.7145071573962
2001-05-02,627.6377684980644
2001-05-03,665.1465335701514
2001-05-04,679.7732911836638
2001-05-07,682.5567469979115
2001-05-08,682.1108474844543
2001-05-09,670.9980057789993
2001-05-10,654.31095853756
2001-05-11,665.2959533281496
2001-05-14,652.4801135619985
2001-05-15,675.2101966556544
2001-05-16,687.5064578930638
2001-05-17,688.0166853130715
2001-05-18,681.9003160184434
2001-05-21,691.673643546705
2001-05-22,697.0458216127381
2001-05-23,711.5186078130948
2001-05-24,713.9651148841843
2001-05-25,733.9946117310361
2001-05-28,726.6866338100784
2001-05-29,779.9212861029654
2001-05-30,757.190141965336
2001-05-31,781.9967052107876
2001-06-01,741.7705524595543
2001-06-04,740.7641388973451
2001-06-05,761.9538459130765
2001-06-06,751.5337523589561
2001-06-07,753.2663192350013
2001-06-08,754.5278195925996
2001-06-11,763.5193389403594
2001-06-12,786.0552512657264
2001-06-13,787.2262705843231
2001-06-14,794.5022196592014
2001-06-15,799.9296620914491
2001-06-18,809.5609373318655
2001-06-19,805.9281940922557
2001-06-20,825.8320595026433
2001-06-21,818.186188689424
2001-06-22,825.9462601222328
2001-06-25,809.6978762095989
2001-06-26,813.9617930278005
2001-06-27,814.7267613513271
2001-06-28,804.3854196760008
2001-06-29,837.5659882718365
2001-07-02,825.7931277727989
2001-07-03,823.6482255230325
2001-07-04,826.9901003119854
2001-07-05,846.3542660980934
2001-07-06,844.7548750913525
2001-07-09,849.2515125875863
2001-07-10,841.6438453094228
2001-07-11,852.632661358324
2001-07-12,875.7569381722791
2001-07-13,908.1324414235519
2001-07-16,911.7688687518109
2001-07-17,910.5959058314562
2001-07-18,908.8343871725132
2001-07-19,920.3706131738065
2001-07-20,923.5446913700429
2001-07-23,1029.6909923100009
2001-07-24,1018.3064081727971
2001-07-25,994.8619113884862
2001-07-26,994.796997856488
2001-07-27,1018.7492736762836
2001-07-30,1049.1202921658396
2001-07-31,1056.835944491292
2001-08-01,1039.830893664358
2001-08-02,1017.7564729942615
2001-08-03,1016.4719460313506
2001-08-06,1025.5373756284703
2001-08-07,1041.3750778946785
2001-08-08,1066.3553892583247
2001-08-09,1035.4454354314416
2001-08-10,1048.858545099349
2001-08-13,1125.5130783553611
2001-08-14,1135.3759801176154
2001-08-15,1061.418233350391
2001-08-16,1053.2485716372062
2001-08-17,1048.9392790250852
2001-08-20,1091.6137589043362
2001-08-21,1096.1492936539848
2001-08-22,1082.0652270128503
2001-08-23,1053.3117414377982
2001-08-24,1084.6928468885123
2001-08-27,1063.3161461995917
2001-08-28,1073.104436184345
2001-08-29,1106.0175924458576
2001-08-30,1104.7061379112547
2001-08-31,1132.0543159198141
2001-09-03,1077.761239793192
2001-09-04,1099.418834045487
2001-09-05,1105.1034506712097
2001-09-06,1124.1009065250269
2001-09-07,1069.2178909122294
2001-09-10,1086.5319292173506
2001-09-11,1064.0107700773058
2001-09-12,1033.8736678726025
2001-09-13,1009.8623574499816
2001-09-14,972.0732092280712
2001-09-17,908.3883786456462
2001-09-18,913.4951697506297
2001-09-19,936.3515597993363
2001-09-20,960.0540295261525
2001-09-21,945.9115565625428
2001-09-24,930.674853952288
2001-09-25,909.7285118119121
2001-09-26,893.8361687445292
2001-09-27,870.2768499298635
2001-09-28,866.9902214748992
2001-10-01,818.8770631107337
2001-10-02,791.3068079475203
2001-10-03,754.0973124271195
2001-10-04,799.2143704824764
2001-10-05,799.95702699548
2001-10-08,726.6790449257358
2001-10-09,757.7068894734897
2001-10-10,758.6129099000664
2001-10-11,772.4819083577956
2001-10-12,773.305903320896
2001-10-15,772.4575047934698
2001-10-16,766.9666901333661
2001-10-17,763.2963845450341
2001-10-18,779.4831879676484
2001-10-19,798.6716371940041
2001-10-22,813.1395703866781
2001-10-23,819.1131387751236
2001-10-24,796.2418000852362
2001-10-25,810.8647185192485
2001-10-26,823.9726682940236
2001-10-29,819.9819769966784
2001-10-30,781.77072294499
2001-10-31,775.0011542550957
2001-11-01,758.9447853626644
2001-11-02,715.0107716257531
2001-11-05,723.2467114999298
2001-11-06,699.5118672981987
2001-11-07,719.4898317900446
2001-11-08,736.6792201969812
2001-11-09,725.6276251618966
2001-11-12,677.5272854119278
2001-11-13,686.6899594055109
2001-11-14,679.8776901975842
2001-11-15,699.6504033749572
2001-11-16,691.5616063363398
2001-11-19,713.0764851936788
2001-11-20,698.8907294938299
2001-11-21,710.5951745540983
2001-11-22,689.7687384630411
2001-11-23,696.6763978232118
2001-11-26,704.2246035899327
2001-11-27,691.2882652294727
2001-11-28,706.9163664340791
2001-11-29,704.0945634865351
2001-11-30,692.3329132145799
2001-12-03,695.559646129584
2001-12-04,685.8699204576237
2001-12-05,689.9722188565539
2001-12-06,689.1210552234587
2001-12-07,693.7983945013286
2001-12-10,711.6079927919798
2001-12-11,709.1208291282937
2001-12-12,704.962064575131
2001-12-13,703.1430414087571
2001-12-14,693.3409854661886
2001-12-17,691.5788060456989
2001-12-18,696.8440164216804
2001-12-19,713.6163886441426
2001-12-20,720.8202541977072
2001-12-21,735.8424877254494
2001-12-24,741.0705337902219
2001-12-25,741.0705337902219
2001-12-26,740.1827241537367
2001-12-27,719.7254032457057
2001-12-28,732.8602187339806
2001-12-31,731.0158329568886
2002-01-01,731.0158329568886
2002-01-02,699.9055100470965
2002-01-03,704.061407231766
2002-01-04,712.0282533480597
2002-01-07,745.0508352472926
2002-01-08,738.355574381388
2002-01-09,738.9781439894573
2002-01-10,764.0728914942924
2002-01-11,781.3687703348887
2002-01-14,774.4444838925277
2002-01-15,787.949434538677
2002-01-16,807.6685013510357
2002-01-17,812.8488407773399
2002-01-18,822.8229364015276
2002-01-21,821.2155900228702
2002-01-22,825.9063356255701
2002-01-23,832.2952549503808
2002-01-24,836.5202813812346
2002-01-25,872.4750611758578
2002-01-28,861.0368323057919
2002-01-29,879.1718507925743
2002-01-30,867.3976279936675
2002-01-31,881.9776121583083
2002-02-01,904.1451523269891
2002-02-04,890.7635561127207
2002-02-05,895.8354330646132
2002-02-06,892.2764367093672
2002-02-07,881.0900075188864
2002-02-08,877.3178041332947
2002-02-11,886.6736223075866
2002-02-12,890.9926086001105
2002-02-13,884.1740750994257
2002-02-14,901.6803594067908
2002-02-15,923.9197730283653
2002-02-18,944.4661982319644
2002-02-19,930.4230345342957
2002-02-20,959.1492493986851
2002-02-21,933.0623533184653
2002-02-22,925.2948933287385
2002-02-25,912.6528511068657
2002-02-26,945.6154134561813
2002-02-27,940.7864997569292
2002-02-28,936.1255263727105
2002-03-01,946.7180618133607
2002-03-04,943.0974038352977
2002-03-05,953.6013625835967
2002-03-06,966.9415551336224
2002-03-07,970.0883118082206
2002-03-08,977.9441682061969
2002-03-11,968.6679699053054
2002-03-12,962.9751585300334
2002-03-13,966.3600072441154
2002-03-14,904.904838564137
2002-03-15,901.9188185534728
2002-03-18,917.5664979398131
2002-03-19,914.6749361747933
2002-03-20,923.11499556706
2002-03-21,975.7160448423713
2002-03-22,1003.9244395490858
2002-03-25,1001.0422579256733
2002-03-26,996.4810562171261
2002-03-27,1005.2307759717816
2002-03-28,998.9153254026531
2002-03-29,998.9153254026531
2002-04-01,980.4237880905372
2002-04-02,1011.2279263264694
2002-04-03,1008.6190811873593
2002-04-04,1062.1494406209415
2002-04-05,1125.6668884596938
2002-04-08,1166.0223498206476
2002-04-09,1186.953440518408
2002-04-10,1210.1091810472533
2002-04-11,1227.782688005449
2002-04-12,1275.2544765183625
2002-04-15,1324.113920537247
2002-04-16,1300.1275114048078
2002-04-17,1242.8284441909282
2002-04-18,1215.1725349403605
2002-04-19,1215.556099514674
2002-04-22,1242.0838145932164
2002-04-23,1249.2623941279687
2002-04-24,1292.3038411822959
2002-04-25,1287.0483769660327
2002-04-26,1280.2917070609585
2002-04-29,1235.095492360514
2002-04-30,1249.7798405835044
2002-05-01,1251.7192643846956
2002-05-02,1261.5095718544605
2002-05-03,1255.1125353277118
2002-05-06,1238.3555492235225
2002-05-07,1249.75102527831
2002-05-08,1243.7708488057033
2002-05-09,1244.7146384219614
2002-05-10,1260.3551651597809
2002-05-13,1243.285149754712
2002-05-14,1239.9140173573282
2002-05-15,1248.5176665352444
2002-05-16,1237.017036194363
2002-05-17,1199.9898832779638
2002-05-20,1163.2899323724996
2002-05-21,1169.5557464226843
2002-05-22,1127.7251503803698
2002-05-23,1105.143982817587
2002-05-24,1105.3164643066998
2002-05-27,1141.5885481222522
2002-05-28,1151.9931498827527
2002-05-29,1155.6431155652024
2002-05-30,1154.0036891610996
2002-05-31,1174.0117460767326
2002-06-03,1168.3754409151527
2002-06-04,1134.9652297589926
2002-06-05,1127.8175933847465
2002-06-06,1087.083048415962
2002-06-07,1101.8010836507524
2002-06-10,1127.1309557389
2002-06-11,1130.494378774004
2002-06-12,1141.8253653148986
2002-06-13,1173.2780467795037
2002-06-14,1184.5253705465548
2002-06-17,1174.164664824875
2002-06-18,1170.575494784465
2002-06-19,1178.0893209764074
2002-06-20,1145.8821559350997
2002-06-21,1130.698797594145
2002-06-24,1102.2156064246233
2002-06-25,1096.3600106924753
