Date,CHINA A HIGH DIVIDEND YIELD
2012-04-17,1643.4672701504871
2012-04-18,1687.0236205819613
2012-04-19,1679.8219849004342
2012-04-20,1691.8252525836904
2012-04-23,1691.3698633473634
2012-04-24,1690.0029258891298
2012-04-25,1698.4640869131983
2012-04-26,1687.8240710425914
2012-04-27,1672.363104655994
2012-04-30,1675.3956092468104
2012-05-01,1676.7257910159667
2012-05-02,1728.056066232458
2012-05-03,1739.0308441116838
2012-05-04,1749.09969793433
2012-05-07,1753.9372743724186
2012-05-08,1749.1430292291423
2012-05-09,1728.422513968791
2012-05-10,1721.9954799313725
2012-05-11,1711.9632666464836
2012-05-14,1706.5003913891421
2012-05-15,1715.7026083862804
2012-05-16,1696.3778012929104
2012-05-17,1731.915338115142
2012-05-18,1705.167126035405
2012-05-21,1707.9594661366082
2012-05-22,1737.678044002856
2012-05-23,1755.3770809627688
2012-05-24,1741.3349033548955
2012-05-25,1739.7494983982506
2012-05-28,1764.1247382036454
2012-05-29,1784.6901162374427
2012-05-30,1795.7097489634389
2012-05-31,1786.0911015671456
2012-06-01,1787.0953296099608
2012-06-04,1715.8459621771476
2012-06-05,1718.7345829410103
2012-06-06,1705.1095326337982
2012-06-07,1692.1390307056947
2012-06-08,1696.9502544313818
2012-06-11,1717.8974068964546
2012-06-12,1711.0342158963717
2012-06-13,1712.443908143915
2012-06-14,1691.1287481828954
2012-06-15,1698.765388573955
2012-06-18,1712.5244398594268
2012-06-19,1685.6651961441103
2012-06-20,1681.8629983517694
2012-06-21,1661.8545330864767
2012-06-22,1671.2008491155616
2012-06-25,1648.5510143040167
2012-06-26,1645.8882905443672
2012-06-27,1644.3885199441097
2012-06-28,1640.3287602639498
2012-06-29,1626.6906827028238
2012-07-02,1643.4583024133258
2012-07-03,1641.6554385370284
2012-07-04,1659.5059146670344
2012-07-05,1654.3612197485995
2012-07-06,1683.4081693201745
2012-07-09,1640.3589218392717
2012-07-10,1643.2642686304425
2012-07-11,1661.6776789191501
2012-07-12,1691.239618155436
2012-07-13,1683.5924837674731
2012-07-16,1662.4450593573026
2012-07-17,1675.0113199153186
2012-07-18,1673.3029630207625
2012-07-19,1680.5265745220004
2012-07-20,1670.8868280602962
2012-07-23,1644.668252879069
2012-07-24,1654.2247783176472
2012-07-25,1635.6520603216584
2012-07-26,1608.635864448244
2012-07-27,1607.4348158196465
2012-07-30,1623.9174997340874
2012-07-31,1616.5427189972352
2012-08-01,1638.4628175982825
2012-08-02,1642.1436090335621
2012-08-03,1629.7743594690078
2012-08-06,1634.8960322569267
2012-08-07,1631.2427225407887
2012-08-08,1644.5328401190663
2012-08-09,1658.840045741822
2012-08-10,1650.7148666146804
2012-08-13,1613.8958841669335
2012-08-14,1623.5678159816857
2012-08-15,1609.1521572277397
2012-08-16,1596.094343573491
2012-08-17,1602.877754222709
2012-08-20,1584.3172456985712
2012-08-21,1572.2860678537413
2012-08-22,1568.494476862673
2012-08-23,1555.8394769209888
2012-08-24,1543.1193744383932
2012-08-27,1513.086668940891
2012-08-28,1519.5361376001883
2012-08-29,1504.0280037261207
2012-08-30,1516.3686916378088
2012-08-31,1498.0556543046962
2012-09-03,1511.6642126466702
2012-09-04,1498.185779630772
2012-09-05,1478.9979184989177
2012-09-06,1485.0136887328956
2012-09-07,1536.4553028993084
2012-09-10,1545.639362502628
2012-09-11,1525.8429127863499
2012-09-12,1530.4590004590852
2012-09-13,1516.438556799683
2012-09-14,1506.8479806782186
2012-09-17,1470.159513009898
2012-09-18,1463.3567298042954
2012-09-19,1469.684582443243
2012-09-20,1455.2697377411716
2012-09-21,1460.0585916169189
2012-09-24,1482.6493485190801
2012-09-25,1478.1180709773334
2012-09-26,1482.5566440126156
2012-09-27,1532.0745007721243
2012-09-28,1556.3321983370633
2012-10-01,1551.5082318176146
2012-10-02,1547.9098362277787
2012-10-03,1551.9291347212584
2012-10-04,1539.5781416075602
2012-10-05,1533.0944664323367
2012-10-08,1529.1696896226088
2012-10-09,1564.8544479077148
2012-10-10,1566.183726784154
2012-10-11,1547.443962783807
2012-10-12,1552.887712719002
2012-10-15,1553.984739257572
2012-10-16,1542.2359391821692
2012-10-17,1534.5317674827884
2012-10-18,1562.2422435237243
2012-10-19,1563.2132461148617
2012-10-22,1564.8271034378467
2012-10-23,1560.7239731800441
2012-10-24,1555.1264964429045
2012-10-25,1539.9228386183388
2012-10-26,1518.5060590168362
2012-10-29,1517.0650554270599
2012-10-30,1513.9369679809706
2012-10-31,1521.579174742662
2012-11-01,1552.4793968469862
2012-11-02,1571.5621885270393
2012-11-05,1577.9964270533685
2012-11-06,1567.779846407018
2012-11-07,1571.5608528189916
2012-11-08,1546.362039006391
2012-11-09,1543.9801882012664
2012-11-12,1552.4778037003634
2012-11-13,1532.488133540174
2012-11-14,1537.0231834500642
2012-11-15,1506.1754038899198
2012-11-16,1502.5590523669532
2012-11-19,1492.332606415248
2012-11-20,1484.009180238594
2012-11-21,1500.5909848674987
2012-11-22,1480.785034591718
2012-11-23,1485.684360504935
2012-11-26,1476.199877001987
2012-11-27,1468.0229016597102
2012-11-28,1465.9978521446787
2012-11-29,1447.6985171944664
2012-11-30,1456.5364236008786
2012-12-03,1430.5556718741425
2012-12-04,1439.9035247513739
2012-12-05,1486.3956864700954
2012-12-06,1489.7601485330802
2012-12-07,1522.655788578417
2012-12-10,1533.358746753001
2012-12-11,1517.9842855751724
2012-12-12,1514.9044025305618
2012-12-13,1500.5857625183532
2012-12-14,1559.9784060960071
2012-12-17,1569.1844104846084
2012-12-18,1564.4431021181879
2012-12-19,1571.7201928703648
2012-12-20,1579.7554971811264
2012-12-21,1577.6071376504688
2012-12-24,1574.242398545939
2012-12-25,1619.3049127909105
2012-12-26,1617.926660756109
2012-12-27,1610.8962321332556
2012-12-28,1635.6722231326116
2012-12-31,1662.8047221648703
2013-01-01,1662.8047221648703
2013-01-02,1655.8342427600478
2013-01-03,1674.0420340591543
2013-01-04,1685.3902885356322
2013-01-07,1676.4670136711266
2013-01-08,1671.793329999229
2013-01-09,1679.070691473158
2013-01-10,1661.82401024854
2013-01-11,1615.2127622439348
2013-01-14,1660.5570785629059
2013-01-15,1668.6658850561023
2013-01-16,1654.4673485012206
2013-01-17,1629.4269221549291
2013-01-18,1656.5353607483596
2013-01-21,1664.6784912717615
2013-01-22,1657.11264367533
2013-01-23,1651.9352984653483
2013-01-24,1626.8585932745789
2013-01-25,1604.7206356760769
2013-01-28,1648.0026425744582
2013-01-29,1660.9339488538108
2013-01-30,1668.1024662345876
2013-01-31,1674.6359091947854
2013-02-01,1681.7262713185828
2013-02-04,1710.2927752174412
2013-02-05,1733.583417461819
2013-02-06,1724.181024960383
2013-02-07,1731.7685262864184
2013-02-08,1741.3670287667967
2013-02-11,1741.5622638772797
2013-02-12,1730.503288530144
2013-02-13,1734.1094428172607
2013-02-14,1746.45740946776
2013-02-15,1745.2800665453822
2013-02-18,1729.9714942155383
2013-02-19,1699.180630646699
2013-02-20,1706.7906625766998
2013-02-21,1664.25913544072
2013-02-22,1664.1696368982655
2013-02-25,1663.0797780672967
2013-02-26,1652.0655801786124
2013-02-27,1663.4790087897534
2013-02-28,1711.2191010184304
2013-03-01,1712.5848529879609
2013-03-04,1637.3118336799719
2013-03-05,1666.1156665921471
2013-03-06,1679.5110971013905
2013-03-07,1662.2853974364618
2013-03-08,1670.6809182635905
2013-03-11,1653.6469026671168
2013-03-12,1642.9372692270633
2013-03-13,1636.432191548944
2013-03-14,1637.3703164030028
2013-03-15,1631.7481282556048
2013-03-18,1608.4948701235185
2013-03-19,1626.085249253697
2013-03-20,1660.0325807000909
2013-03-21,1664.2074777642179
2013-03-22,1657.8847822251666
2013-03-25,1665.9436499986841
2013-03-26,1645.3925331865262
2013-03-27,1653.594390284195
2013-03-28,1607.5034971584312
2013-03-29,1607.013903972293
2013-04-01,1606.6349591250134
2013-04-02,1616.1298710134492
2013-04-03,1624.6286706557833
2013-04-04,1623.870325236153
2013-04-05,1602.9203778671106
2013-04-08,1593.5034498061605
2013-04-09,1598.1944810818059
2013-04-10,1600.5823568605285
2013-04-11,1585.5223404558553
2013-04-12,1579.90930882421
2013-04-15,1558.2876936928274
2013-04-16,1557.7771559256785
2013-04-17,1566.2795647390105
2013-04-18,1558.0534320581355
2013-04-19,1599.0864752213945
2013-04-22,1604.0829828117194
2013-04-23,1564.63936624749
2013-04-24,1586.938789873478
2013-04-25,1577.7079998061947
2013-04-26,1563.2657248328558
2013-04-29,1554.5543967479093
2013-04-30,1544.6497722540664
2013-05-01,1543.5960431590704
2013-05-02,1549.8250999208526
2013-05-03,1562.3249356068402
2013-05-06,1584.580951809211
2013-05-07,1588.5503727278726
2013-05-08,1587.4553203432467
2013-05-09,1582.1356235711962
2013-05-10,1605.8520991549951
2013-05-13,1598.4238520125898
2013-05-14,1582.414001508132
2013-05-15,1596.3645924111138
2013-05-16,1607.8910729618713
2013-05-17,1651.364436907756
2013-05-20,1654.2749376825748
2013-05-21,1649.5947318995798
2013-05-22,1651.0594279968038
2013-05-23,1620.3378133173037
2013-05-24,1621.1820875310066
2013-05-27,1619.5482656737543
2013-05-28,1655.5222922115317
2013-05-29,1634.301656944704
2013-05-30,1615.6067301306837
2013-05-31,1616.3313555351067
2013-06-03,1611.7701514683465
2013-06-04,1588.1434698514433
2013-06-05,1584.076353775093
2013-06-06,1557.5465124683958
2013-06-07,1534.4942830111654
2013-06-10,1537.5180316456938
2013-06-11,1528.2520372555732
2013-06-12,1521.1473526449295
2013-06-13,1477.1916397161485
2013-06-14,1472.6272639405865
2013-06-17,1461.0910152913564
2013-06-18,1455.4202450866803
2013-06-19,1443.6879569206749
2013-06-20,1430.1673297179088
2013-06-21,1421.2222864220016
2013-06-24,1358.0814162013137
2013-06-25,1358.3969704424321
2013-06-26,1352.3536846857469
2013-06-27,1352.8832038636517
2013-06-28,1376.9368294431633
2013-07-01,1378.5937679367526
2013-07-02,1378.2855071535234
2013-07-03,1378.0191518892664
2013-07-04,1400.3904528086102
2013-07-05,1414.1786294258936
2013-07-08,1375.754903028203
2013-07-09,1391.651736241934
2013-07-10,1415.1901780744067
2013-07-11,1446.4408432070345
2013-07-12,1412.288028490318
2013-07-15,1419.6358695358654
2013-07-16,1412.15457506534
2013-07-17,1402.9261076698406
2013-07-18,1379.7421540008022
2013-07-19,1355.5882725132328
2013-07-22,1356.3756631696729
2013-07-23,1384.3725341069526
2013-07-24,1374.6686084302075
2013-07-25,1376.321623174449
2013-07-26,1370.7129584897693
2013-07-29,1349.4765974980758
2013-07-30,1364.6629642413625
2013-07-31,1363.69997416339
2013-08-01,1391.5828596839697
2013-08-02,1386.1583834330868
2013-08-05,1400.300219966551
2013-08-06,1401.7654515581858
2013-08-07,1389.0332361592918
2013-08-08,1379.9673587751793
2013-08-09,1391.0347620507964
2013-08-12,1442.4661843392737
2013-08-13,1448.9496028075193
2013-08-14,1441.5249519848933
2013-08-15,1444.008014491985
2013-08-16,1429.014743284367
2013-08-19,1430.4828807686888
2013-08-20,1411.502249635663
2013-08-21,1417.9779345966238
2013-08-22,1414.4052531187456
2013-08-23,1402.8211764194843
2013-08-26,1435.680198256268
2013-08-27,1440.1589320889027
2013-08-28,1453.7173020441903
2013-08-29,1457.8067013416405
2013-08-30,1466.465264683014
2013-09-02,1474.3074948177114
2013-09-03,1486.584954791281
2013-09-04,1483.776331823253
2013-09-05,1489.634829584162
2013-09-06,1500.2079127996692
2013-09-09,1539.0558220873393
2013-09-10,1564.1858615922467
2013-09-11,1580.7630320340131
2013-09-12,1583.4912586027283
2013-09-13,1567.9626748407695
2013-09-16,1546.2392973436793
2013-09-17,1504.2266257993172
2013-09-18,1508.575029173076
2013-09-19,1486.9085833045758
2013-09-20,1490.5406928015261
2013-09-23,1513.3772690784722
2013-09-24,1503.3795641371646
2013-09-25,1496.1639190850058
2013-09-26,1466.7874680922332
2013-09-27,1461.193855681904
2013-09-30,1469.4745046558505
2013-10-01,1470.669596855859
2013-10-02,1463.6357479322999
2013-10-03,1460.0904049821204
2013-10-04,1463.0974684472008
2013-10-07,1465.6848271947774
2013-10-08,1472.103555140509
2013-10-09,1482.9705912618203
2013-10-10,1466.4448255993113
2013-10-11,1485.7077961272566
2013-10-14,1499.8999104200032
2013-10-15,1506.5147182589935
2013-10-16,1483.257329992528
2013-10-17,1460.0350114932696
2013-10-18,1458.566064779977
2013-10-21,1482.590082795269
2013-10-22,1468.0097244735912
2013-10-23,1460.1468767608155
2013-10-24,1447.0736459792693
2013-10-25,1424.2499154361515
2013-10-28,1428.8399602244601
2013-10-29,1429.40451818831
2013-10-30,1454.8474802257879
2013-10-31,1465.5875183774901
2013-11-01,1483.7470234889972
2013-11-04,1479.4043487836211
2013-11-05,1485.5854900254865
2013-11-06,1473.3070217020204
2013-11-07,1489.3819513534138
2013-11-08,1474.3186071721218
2013-11-11,1469.7191108332697
2013-11-12,1478.4025605650615
2013-11-13,1452.9067186081677
2013-11-14,1454.0023497925981
2013-11-15,1471.7823758982654
2013-11-18,1511.540223086432
2013-11-19,1509.633218522126
2013-11-20,1523.2591937000595
2013-11-21,1523.9108057470503
2013-11-22,1511.3238380473272
2013-11-25,1507.1170669530047
2013-11-26,1498.355738323314
2013-11-27,1502.8514086766986
2013-11-28,1517.4460948863439
2013-11-29,1509.5771349033894
2013-12-02,1515.8296016866605
2013-12-03,1521.6921518864388
2013-12-04,1546.109977342448
2013-12-05,1528.3765651275571
2013-12-06,1524.5288300277678
2013-12-09,1522.3686276130031
2013-12-10,1518.800194692374
2013-12-11,1493.4407274602456
2013-12-12,1493.041086913645
2013-12-13,1489.3955285939783
2013-12-16,1461.009046573949
2013-12-17,1456.9843400526258
2013-12-18,1451.7502796371982
2013-12-19,1453.8335623330838
2013-12-20,1411.643605668426
2013-12-23,1418.069478684211
2013-12-24,1422.160158197863
2013-12-25,1427.204995602581
2013-12-26,1400.0787483779018
2013-12-27,1409.8881588420284
2013-12-30,1402.6336350090464
2013-12-31,1424.5209073369665
2014-01-01,1424.5209073369663
2014-01-02,1426.3068371152008
2014-01-03,1411.0938282628192
2014-01-06,1380.3482986894603
2014-01-07,1381.4149481544937
2014-01-08,1378.0824207110077
2014-01-09,1365.314722674177
2014-01-10,1354.0681215735544
2014-01-13,1357.9744764216307
2014-01-14,1362.8070584699828
2014-01-15,1364.1955919562606
2014-01-16,1361.740770291216
2014-01-17,1350.793797443874
2014-01-20,1349.3424188598017
2014-01-21,1356.5084174317435
2014-01-22,1384.983164116713
2014-01-23,1363.8226976393012
2014-01-24,1369.5255053655123
2014-01-27,1360.7672698927176
2014-01-28,1363.4624303675894
2014-01-29,1364.7727752533285
2014-01-30,1358.6851156293133
2014-01-31,1366.543737038908
2014-02-03,1363.2078681686723
2014-02-04,1364.0150672320196
2014-02-05,1361.7975662913875
2014-02-06,1355.0884639757496
2014-02-07,1354.3194071351018
2014-02-10,1373.992276528397
2014-02-11,1384.0530561407465
2014-02-12,1391.0076886333172
2014-02-13,1382.182579318594
2014-02-14,1394.4439127854034
2014-02-17,1403.2874802814324
2014-02-18,1382.6547897846044
2014-02-19,1398.2615235430128
2014-02-20,1407.35356435128
2014-02-21,1383.290484140471
2014-02-24,1348.03143106507
2014-02-25,1321.2665938301157
2014-02-26,1335.52229280647
2014-02-27,1335.1235980596966
2014-02-28,1322.4538765553607
2014-03-03,1332.8667906018354
2014-03-04,1332.4451951184308
2014-03-05,1327.370115062475
2014-03-06,1326.1380232615836
2014-03-07,1323.2545928705658
2014-03-10,1281.5777899936488
2014-03-11,1286.7097940944964
2014-03-12,1280.0337782280244
2014-03-13,1295.9654729526724
2014-03-14,1289.7192428918602
2014-03-17,1293.2909213496932
2014-03-18,1290.056072608088
2014-03-19,1286.9961641096406
2014-03-20,1279.3786005411534
2014-03-21,1313.9091142194395
2014-03-24,1329.1456638618947
2014-03-25,1323.8584743773497
2014-03-26,1315.195683093472
2014-03-27,1309.1954190574193
2014-03-28,1317.843465647281
2014-03-31,1313.6767382864698
2014-04-01,1326.5584713173923
2014-04-02,1341.2917255120035
2014-04-03,1329.4575596348868
2014-04-04,1337.3702618093564
2014-04-07,1332.650245967575
2014-04-08,1354.1927108579478
2014-04-09,1353.6592279350875
2014-04-10,1365.6572418053036
2014-04-11,1370.1673140326138
2014-04-14,1371.8710756943738
2014-04-15,1347.786844060072
2014-04-16,1350.0675695920786
2014-04-17,1346.324330239464
2014-04-18,1341.9053904008658
2014-04-21,1322.1786805367017
2014-04-22,1326.6247942420773
2014-04-23,1326.405338343243
2014-04-24,1319.2654122966565
2014-04-25,1301.1472217278153
2014-04-28,1289.7115671508225
2014-04-29,1299.9210181751566
2014-04-30,1292.982988132608
2014-05-01,1292.982988132608
2014-05-02,1292.982988132608
2014-05-05,1290.5838655518503
2014-05-06,1286.7314952252823
2014-05-07,1277.932511627588
2014-05-08,1290.360334770227
2014-05-09,1302.0232175837923
2014-05-12,1328.5647433809918
2014-05-13,1328.3899250696034
2014-05-14,1323.7704209481185
2014-05-15,1313.8979492472633
2014-05-16,1318.6054411974303
2014-05-19,1302.2232357885555
2014-05-20,1302.9112910901742
2014-05-21,1319.225167194109
2014-05-22,1316.8440794045569
2014-05-23,1326.185307704741
2014-05-26,1327.8132553018486
2014-05-27,1325.5347627719168
2014-05-28,1335.491730390271
2014-05-29,1332.1771514887569
2014-05-30,1324.96239987371
2014-06-02,1328.6624602224297
2014-06-03,1325.7826182866015
2014-06-04,1314.361152638929
2014-06-05,1328.5201109008342
2014-06-06,1320.3328566544112
2014-06-09,1333.7838140932188
2014-06-10,1358.300331508771
2014-06-11,1360.2217143914554
2014-06-12,1355.8657348128577
2014-06-13,1372.9600730747977
2014-06-16,1374.3791936951163
2014-06-17,1362.7096401051567
2014-06-18,1352.7526995421526
2014-06-19,1333.3857016225347
2014-06-20,1343.5066988346446
2014-06-23,1337.4053039755659
2014-06-24,1346.5823895323804
2014-06-25,1337.2307097131109
2014-06-26,1351.2292113909666
2014-06-27,1348.45678865447
2014-06-30,1353.203509743277
2014-07-01,1346.1008271317576
2014-07-02,1350.5248323613766
2014-07-03,1361.9061639991482
2014-07-04,1367.6420627872703
2014-07-07,1366.427392006626
2014-07-08,1367.5175554719779
2014-07-09,1347.0887899738063
2014-07-10,1351.4563403396935
2014-07-11,1361.8438409055013
2014-07-14,1379.2788078066797
2014-07-15,1391.8041223111027
2014-07-16,1397.9720595405752
2014-07-17,1393.9718505445876
2014-07-18,1407.848235038817
2014-07-21,1408.2302342382511
2014-07-22,1429.653707865296
2014-07-23,1440.2900754012987
2014-07-24,1471.0361422651856
2014-07-25,1491.834134031074
2014-07-28,1524.1678837263
2014-07-29,1523.8027095802095
2014-07-30,1518.1707341275128
2014-07-31,1539.6932076810165
2014-08-01,1528.5444338934133
2014-08-04,1553.9576483729215
2014-08-05,1554.4361927790683
2014-08-06,1546.6874405360868
2014-08-07,1522.4978199111783
2014-08-08,1522.7336101172505
2014-08-11,1548.04001020444
2014-08-12,1541.6525942877006
2014-08-13,1539.807705675087
2014-08-14,1530.9440263342233
2014-08-15,1543.8018636375411
2014-08-18,1551.5455886710265
2014-08-19,1555.8215798518822
2014-08-20,1555.2961265899544
2014-08-21,1547.6288411003527
2014-08-22,1562.0290949547366
2014-08-25,1551.2993481724448
2014-08-26,1541.1730016700694
2014-08-27,1542.4844139538716
2014-08-28,1534.2001981032752
2014-08-29,1553.6887654678046
2014-09-01,1565.8046611663929
2014-09-02,1582.7920338636038
2014-09-03,1603.8172572399142
2014-09-04,1636.7604104982015
2014-09-05,1655.3178472940165
2014-09-08,1656.5962330895097
2014-09-09,1654.384918753855
2014-09-10,1642.96628367009
2014-09-11,1631.0273896622496
2014-09-12,1639.3179348933704
2014-09-15,1627.609621560299
2014-09-16,1601.5675129779318
2014-09-17,1609.510044436706
2014-09-18,1615.5227113866156
2014-09-19,1631.3979743204648
2014-09-22,1601.5109424814561
2014-09-23,1606.6499387288095
2014-09-24,1638.1867952234793
2014-09-25,1644.3789901001703
2014-09-26,1649.9206765896488
2014-09-29,1643.1539919547172
2014-09-30,1654.5988263463075
2014-10-01,1659.459304816778
2014-10-02,1651.852821260499
2014-10-03,1670.600621333951
2014-10-06,1662.958045494449
2014-10-07,1655.0573817261643
2014-10-08,1660.6478167216255
2014-10-09,1659.1585033401718
2014-10-10,1655.6074888563544
2014-10-13,1639.4067598635058
2014-10-14,1631.3800798381617
2014-10-15,1628.3618664267665
2014-10-16,1620.1851100336867
2014-10-17,1622.1257540901981
2014-10-20,1624.0349109959027
2014-10-21,1624.0864665172066
2014-10-22,1630.0025546205811
2014-10-23,1617.1358252515245
2014-10-24,1606.9678743275335
2014-10-27,1576.5636219558694
2014-10-28,1600.7071671139363
2014-10-29,1620.5276697176598
2014-10-30,1647.9569649127736
2014-10-31,1690.8716197166566
2014-11-03,1696.6469319429134
2014-11-04,1688.0365646464866
2014-11-05,1685.9843634701206
2014-11-06,1694.7161750988278
2014-11-07,1689.051247291383
2014-11-10,1736.7072685709968
2014-11-11,1743.4847931171578
2014-11-12,1751.6210377760972
2014-11-13,1751.1348481746938
2014-11-14,1759.1095783192773
2014-11-17,1765.715640345257
2014-11-18,1725.1876288052363
2014-11-19,1709.0175166600034
2014-11-20,1707.643197925092
2014-11-21,1748.5543680356493
2014-11-24,1775.4533548046215
2014-11-25,1797.1867163030488
2014-11-26,1802.7088036858818
2014-11-27,1815.3284883936612
2014-11-28,1857.9640014686574
2014-12-01,1866.815343123565
2014-12-02,1933.893104006212
2014-12-03,1972.5525537544909
2014-12-04,2049.080791966243
2014-12-05,2095.1024048953886
2014-12-08,2157.960322342655
2014-12-09,2027.9099237636685
2014-12-10,2112.55374975753
2014-12-11,2092.2847682038473
2014-12-12,2071.0608181220264
2014-12-15,2093.3583974035314
2014-12-16,2109.355278258402
2014-12-17,2160.226968853145
2014-12-18,2174.06404990818
2014-12-19,2232.1483310271606
2014-12-22,2287.856237574802
2014-12-23,2240.924821721009
2014-12-24,2163.4312670853774
2014-12-25,2231.3383704947914
2014-12-26,2297.0370984649758
2014-12-29,2312.25512856985
2014-12-30,2322.971793272145
2014-12-31,2420.4704449429323
2015-01-01,2420.4704449429323
2015-01-02,2434.5540600167865
2015-01-05,2601.5762709839287
2015-01-06,2619.778189293393
2015-01-07,2647.233545023905
2015-01-08,2591.3250880913315
2015-01-09,2568.712758467393
2015-01-12,2526.7482215653063
2015-01-13,2544.397565394288
2015-01-14,2527.0529372372207
2015-01-15,2674.7148127163955
2015-01-16,2715.353169520545
2015-01-19,2444.6158920760804
2015-01-20,2510.083572215824
2015-01-21,2623.91551350945
2015-01-22,2664.9456055426317
2015-01-23,2692.922329954382
2015-01-26,2696.0817166708025
2015-01-27,2636.4354005989057
2015-01-28,2609.1908031568455
2015-01-29,2583.01954589262
2015-01-30,2554.3774691135523
2015-02-02,2455.4949186535796
2015-02-03,2492.894424976311
2015-02-04,2477.471011457529
2015-02-05,2437.346531690443
2015-02-06,2396.5522347967594
2015-02-09,2421.5513632471625
2015-02-10,2479.290589680619
2015-02-11,2487.647099442052
2015-02-12,2491.440451371363
2015-02-13,2507.647479559061
2015-02-16,2505.332014766104
2015-02-17,2528.4618271621925
2015-02-18,2536.807320144509
2015-02-19,2530.3486561451946
2015-02-20,2535.245315373343
2015-02-23,2538.3712508540098
2015-02-24,2542.2895270196586
2015-02-25,2515.6881660901668
2015-02-26,2613.8481151164087
2015-02-27,2608.2292575451347
2015-03-02,2616.1980794745373
2015-03-03,2538.600705077741
2015-03-04,2574.450122397185
2015-03-05,2549.3487632947636
2015-03-06,2604.1929624004247
2015-03-09,2665.5171219837266
2015-03-10,2663.9771716762093
2015-03-11,2711.130619122675
2015-03-12,2760.7324214446344
2015-03-13,2793.762786917592
2015-03-16,2822.2164736259047
2015-03-17,2851.3733755076514
2015-03-18,2927.063571822643
2015-03-19,2946.488174904798
2015-03-20,2906.575083205293
2015-03-23,2915.8987449780866
2015-03-24,2919.289899124389
2015-03-25,2857.2126357038023
2015-03-26,2929.1996369241856
2015-03-27,2944.38839505086
2015-03-30,3064.2725425228887
2015-03-31,3053.35486542037
2015-04-01,3076.49217842226
2015-04-02,3034.5067811464137
2015-04-03,3041.0038510308805
2015-04-06,2999.385907358822
2015-04-07,3124.924166527779
2015-04-08,3187.4766313453533
2015-04-09,3224.342500830744
2015-04-10,3261.01147115668
2015-04-13,3376.399742593362
2015-04-14,3371.2153436984863
2015-04-15,3424.6395892911332
2015-04-16,3560.434178104947
2015-04-17,3647.1216969394036
2015-04-20,3604.4721171010815
2015-04-21,3631.407170539329
2015-04-22,3682.371012306521
2015-04-23,3644.4788620068953
2015-04-24,3615.869049366712
2015-04-27,3711.9162454740385
2015-04-28,3624.098264260719
2015-04-29,3560.501121639959
2015-04-30,3544.6899541895705
2015-05-01,3539.3204082576285
2015-05-04,3575.3979611348677
2015-05-05,3406.170447082612
2015-05-06,3280.7635058946753
2015-05-07,3260.515969780746
2015-05-08,3315.9850068628416
2015-05-11,3397.5057582930217
2015-05-12,3379.290842832053
2015-05-13,3344.6814586288283
2015-05-14,3312.449639105987
2015-05-15,3221.6457723928875
2015-05-18,3195.7488791281526
2015-05-19,3350.7668614989534
2015-05-20,3377.6694998152693
2015-05-21,3410.3439550013245
2015-05-22,3533.003675432367
2015-05-25,3620.632055336322
2015-05-26,3697.925588775802
2015-05-27,3692.3784323559453
2015-05-28,3472.0071888446064
2015-05-29,3452.91114849306
2015-06-01,3636.956720892871
2015-06-02,3587.3915171362114
2015-06-03,3538.085600769198
2015-06-04,3549.2602072335217
2015-06-05,3653.486106493687
2015-06-08,3768.9497701440896
2015-06-09,3730.3349403941206
2015-06-10,3690.284171578542
2015-06-11,3682.839034649428
2015-06-12,3713.3736105157436
2015-06-15,3633.4606201583256
2015-06-16,3534.2515303886316
2015-06-17,3593.670910940742
2015-06-18,3418.852533956748
2015-06-19,3254.814036460085
2015-06-22,3235.536192607932
2015-06-23,3441.1766962816246
2015-06-24,3535.4259547001675
2015-06-25,3416.1322891262366
2015-06-26,3212.232592890831
2015-06-29,3213.263204096065
2015-06-30,3414.5590379507566
2015-07-01,3282.3130066542876
2015-07-02,3226.0469070222807
2015-07-03,3054.465561776662
2015-07-06,3235.509395081336
2015-07-07,3328.2131035988123
2015-07-08,3093.37795671734
2015-07-09,3319.471629177779
2015-07-10,3439.110047366973
2015-07-13,3470.912808703395
2015-07-14,3323.7960821929228
2015-07-15,3320.5825563098206
2015-07-16,3326.58774802809
2015-07-17,3410.7596526754583
2015-07-20,3387.804802893926
2015-07-21,3354.072298386861
2015-07-22,3340.696735367188
2015-07-23,3359.1538521731377
2015-07-24,3340.6811338499956
2015-07-27,3017.1385255899104
2015-07-28,3037.9502029704126
2015-07-29,3100.611541201087
2015-07-30,3050.1850520339704
2015-07-31,3035.5302272306258
2015-08-03,3106.4019206793273
2015-08-04,3157.530671484782
2015-08-05,3120.0617817326806
2015-08-06,3083.7933371784266
2015-08-07,3113.518683778378
2015-08-10,3213.6324676383433
2015-08-11,3127.723288131313
2015-08-12,3012.95363100194
2015-08-13,3048.7672540428857
2015-08-14,3047.5374896917315
2015-08-17,3046.2428974661275
2015-08-18,2902.228251404961
2015-08-19,2918.8009170376745
2015-08-20,2812.4686971984124
2015-08-21,2690.5014716133005
2015-08-24,2396.5853883652285
2015-08-25,2279.907901210443
2015-08-26,2342.632231275526
2015-08-27,2516.9915268850746
2015-08-28,2590.5611647437095
2015-08-31,2632.3167446885936
2015-09-01,2672.896469549649
2015-09-02,2717.0963930741304
2015-09-03,2749.907722472765
2015-09-04,2745.2072369591147
2015-09-07,2584.8825895937207
2015-09-08,2622.904883477294
2015-09-09,2660.5961939345007
2015-09-10,2634.7541643087484
