Date,CHINA HIGH DIVIDEND YIELD
1999-08-09,1744.8823178840812
1999-08-10,1651.01434469632
1999-08-11,1616.1556054760206
1999-08-12,1674.3198265178664
1999-08-13,1668.7349744052358
1999-08-16,1668.4943419886497
1999-08-17,1692.298796232376
1999-08-18,1703.552818732152
1999-08-19,1793.4323217295648
1999-08-20,1833.0504971691926
1999-08-23,1841.0568856671157
1999-08-24,1842.2224055477304
1999-08-25,1852.7442692624636
1999-08-26,1898.981988254133
1999-08-27,1859.5086808347032
1999-08-30,1827.9471066292472
1999-08-31,1813.5334571876897
1999-09-01,1819.9563671332696
1999-09-02,1790.9449724858616
1999-09-03,1801.5461900855694
1999-09-06,1845.7838811223453
1999-09-07,1840.9735374029067
1999-09-08,1816.6393430700039
1999-09-09,1902.9880535495658
1999-09-10,1923.6210714758513
1999-09-13,1930.638186420074
1999-09-14,1908.1164203593478
1999-09-15,1868.7084471541405
1999-09-16,1867.294809498461
1999-09-17,1875.0376007237019
1999-09-20,1866.0491011297286
1999-09-21,1839.6009746425052
1999-09-22,1815.6394778669953
1999-09-23,1827.3918006050887
1999-09-24,1830.3519181570364
1999-09-27,1819.3223713173663
1999-09-28,1793.7961850065305
1999-09-29,1777.6329021373992
1999-09-30,1754.1362849433576
1999-10-01,1746.0549306592563
1999-10-04,1728.6981311089523
1999-10-05,1712.1513605772213
1999-10-06,1703.466419579965
1999-10-07,1714.0297570500313
1999-10-08,1705.6318020913754
1999-10-11,1654.9576667160875
1999-10-12,1597.1798410984245
1999-10-13,1519.8963971747523
1999-10-14,1546.2097481276899
1999-10-15,1525.1108190090597
1999-10-18,1528.6989647878547
1999-10-19,1474.1858430265202
1999-10-20,1500.078287616796
1999-10-21,1486.0921745250298
1999-10-22,1537.996517752396
1999-10-25,1541.9445710932964
1999-10-26,1550.1117660248922
1999-10-27,1592.1984626976077
1999-10-28,1588.4373861816648
1999-10-29,1603.7001318200712
1999-11-01,1566.8969153063479
1999-11-02,1542.237606937521
1999-11-03,1538.2014212349325
1999-11-04,1596.5837435455753
1999-11-05,1605.9629534349829
1999-11-08,1631.640945662575
1999-11-09,1610.1095935539322
1999-11-10,1668.7291043766886
1999-11-11,1643.8501761834316
1999-11-12,1617.8439201144529
1999-11-15,1749.0508219966061
1999-11-16,1737.9270229733359
1999-11-17,1669.0635380917934
1999-11-18,1676.9265550326345
1999-11-19,1659.514647197225
1999-11-22,1614.2575333344435
1999-11-23,1591.9332618004546
1999-11-24,1545.9142819041049
1999-11-25,1511.0791654215375
1999-11-26,1514.0531566034153
1999-11-29,1536.5931542589854
1999-11-30,1569.8703796777643
1999-12-01,1572.5520407677884
1999-12-02,1591.32257802844
1999-12-03,1566.1407245528212
1999-12-06,1543.8593409783382
1999-12-07,1519.9365713875807
1999-12-08,1509.1324739127656
1999-12-09,1508.287381815159
1999-12-10,1506.8892908560065
1999-12-13,1518.519849929463
1999-12-14,1509.2549689511586
1999-12-15,1507.253489988469
1999-12-16,1494.8625001966989
1999-12-17,1505.3665920631302
1999-12-20,1496.721872730176
1999-12-21,1479.1130809336282
1999-12-22,1472.5420725104289
1999-12-23,1452.6231850666152
1999-12-24,1446.5775442162349
1999-12-27,1452.8337404633876
1999-12-28,1482.2216536623826
1999-12-29,1482.792013175315
1999-12-30,1511.7699484325824
1999-12-31,1511.7699484325826
2000-01-03,1481.874429978137
2000-01-04,1507.4545103425535
2000-01-05,1443.329699842089
2000-01-06,1415.2516007369243
2000-01-07,1496.5674677400887
2000-01-10,1509.6823358000493
2000-01-11,1465.9661243928845
2000-01-12,1469.5827668904858
2000-01-13,1444.0603101443705
2000-01-14,1439.7689702095192
2000-01-17,1439.1419655842358
2000-01-18,1455.7774273749867
2000-01-19,1456.9578609834145
2000-01-20,1458.2272555218888
2000-01-21,1459.6864275830478
2000-01-24,1465.6871131114642
2000-01-25,1454.7324349576597
2000-01-26,1486.2516576375638
2000-01-27,1490.5894845065668
2000-01-28,1526.9946442260907
2000-01-31,1533.9493748819357
2000-02-01,1493.0136088501401
2000-02-02,1485.7208005436285
2000-02-03,1491.320318395994
2000-02-04,1498.0499310731996
2000-02-07,1500.3591947972695
2000-02-08,1469.5265300243584
2000-02-09,1445.8321341976152
2000-02-10,1422.26235008829
2000-02-11,1419.1988544766834
2000-02-14,1454.4499605909089
2000-02-15,1438.6760572042767
2000-02-16,1445.5630607852497
2000-02-17,1430.281506460061
2000-02-18,1499.634551976381
2000-02-21,1468.097541285985
2000-02-22,1380.7692518596405
2000-02-23,1374.386902865441
2000-02-24,1374.1726517262912
2000-02-25,1382.713644746672
2000-02-28,1378.4199722932378
2000-02-29,1391.6376168212266
2000-03-01,1367.8975248222682
2000-03-02,1339.6280127234388
2000-03-03,1344.480054741115
2000-03-06,1343.9561753815237
2000-03-07,1366.4134192960053
2000-03-08,1384.655262507269
2000-03-09,1376.422266323592
2000-03-10,1359.4840743113775
2000-03-13,1373.5665811249803
2000-03-14,1374.4354338728397
2000-03-15,1338.9747135404375
2000-03-16,1286.1510220075666
2000-03-17,1343.8908266821747
2000-03-20,1309.6773502101437
2000-03-21,1294.8813419346063
2000-03-22,1301.8915972075793
2000-03-23,1342.8873547345768
2000-03-24,1353.5985132317078
2000-03-27,1420.5202165998282
2000-03-28,1421.3485161478059
2000-03-29,1408.3308834412746
2000-03-30,1417.1422412091526
2000-03-31,1421.0721282283553
2000-04-03,1410.1381911965414
2000-04-04,1413.583187521913
2000-04-05,1374.5943464093505
2000-04-06,1423.31536687759
2000-04-07,1449.3704066606258
2000-04-10,1443.4582552214597
2000-04-11,1429.1078365374326
2000-04-12,1443.19352234645
2000-04-13,1449.3749242437893
2000-04-14,1509.2845484209436
2000-04-17,1428.662042211257
2000-04-18,1549.7947723752634
2000-04-19,1550.4170340409166
2000-04-20,1541.0278471934425
2000-04-21,1548.6562198508948
2000-04-24,1548.9309249022408
2000-04-25,1605.996759213273
2000-04-26,1614.2016189374287
2000-04-27,1590.6050255052714
2000-04-28,1578.5886454532306
2000-05-01,1583.5749150569297
2000-05-02,1604.0179632944364
2000-05-03,1631.1425387449567
2000-05-04,1644.3558577030087
2000-05-05,1644.1212895697397
2000-05-08,1568.5578799162286
2000-05-09,1507.8059872058036
2000-05-10,1494.3209986147867
2000-05-11,1508.3312396688027
2000-05-12,1539.0108584399557
2000-05-15,1598.5569607015782
2000-05-16,1683.9366528623189
2000-05-17,1669.3276317925233
2000-05-18,1673.8869168221556
2000-05-19,1655.002041897489
2000-05-22,1660.732809363986
2000-05-23,1597.5061486350055
2000-05-24,1612.894242989742
2000-05-25,1575.5076871350177
2000-05-26,1531.799882192491
2000-05-29,1598.5401167576367
2000-05-30,1538.3489348715457
2000-05-31,1614.8803084575554
2000-06-01,1616.839513740771
2000-06-02,1656.4210408310673
2000-06-05,1678.075963097802
2000-06-06,1652.803265033939
2000-06-07,1691.5753905772099
2000-06-08,1665.8903100872044
2000-06-09,1682.682169170417
2000-06-12,1679.5051179287211
2000-06-13,1656.2317676503737
2000-06-14,1655.9091913293018
2000-06-15,1706.7358240444114
2000-06-16,1739.0798389652452
2000-06-19,1796.5646435246956
2000-06-20,1807.81679996539
2000-06-21,1825.8709923884799
2000-06-22,1810.9725907995867
2000-06-23,1840.2835448939666
2000-06-26,1844.4810923178895
2000-06-27,1776.108838771853
2000-06-28,1771.5062631707563
2000-06-29,1732.8573075538336
2000-06-30,1740.0012541292244
2000-07-03,1739.683927675703
2000-07-04,1787.5261324797368
2000-07-05,1816.9457292797476
2000-07-06,1765.717130106233
2000-07-07,1807.4827469441057
2000-07-10,1840.6461022844092
2000-07-11,1920.2161386177236
2000-07-12,1982.3491018071577
2000-07-13,1979.0054103219989
2000-07-14,1962.321545117708
2000-07-17,1918.8142996188953
2000-07-18,1913.0945304275297
2000-07-19,1940.3888465451432
2000-07-20,2043.8630503163947
2000-07-21,2112.4006220791352
2000-07-24,2161.606469765897
2000-07-25,2097.4891393934695
2000-07-26,2074.482155019808
2000-07-27,2067.774181888929
2000-07-28,2013.274362430123
2000-07-31,2022.901559666582
2000-08-01,2116.4803407242734
2000-08-02,2158.489574240247
2000-08-03,2215.681052582057
2000-08-04,2199.235256403293
2000-08-07,2241.6207148216076
2000-08-08,2250.879943701295
2000-08-09,2227.0980016855437
2000-08-10,2183.2339099545684
2000-08-11,2180.4758983994084
2000-08-14,2203.99394811271
2000-08-15,2177.3722637486203
2000-08-16,2197.5214362057877
2000-08-17,2205.107759411207
2000-08-18,2212.1029203796584
2000-08-21,2230.5895544924347
2000-08-22,2237.024392598634
2000-08-23,2181.1086532753125
2000-08-24,2117.9981552896056
2000-08-25,2107.3374806395473
2000-08-28,2086.5075866799543
2000-08-29,2097.226473584439
2000-08-30,2116.342820474043
2000-08-31,2123.4951194279033
2000-09-01,2139.507044324215
2000-09-04,2167.875970968697
2000-09-05,2177.9768324141787
2000-09-06,2185.4553975613776
2000-09-07,2188.2724947329434
2000-09-08,2158.0451222663005
2000-09-11,2115.3302829017025
2000-09-12,2048.6143375934926
2000-09-13,2039.1834385315797
2000-09-14,1999.9178863895438
2000-09-15,2004.3273931209653
2000-09-18,1940.1105292303384
2000-09-19,1914.9546527167677
2000-09-20,1961.8461865186287
2000-09-21,1874.8471862114225
2000-09-22,1741.709212943402
2000-09-25,1810.750309601724
2000-09-26,1809.9842850938858
2000-09-27,1855.6850016411156
2000-09-28,1855.9779219619072
2000-09-29,1924.002400710957
2000-10-02,1925.8329146859385
2000-10-03,2011.2532267765007
2000-10-04,1961.873929221165
2000-10-05,1954.7164597928565
2000-10-06,1954.291477503955
2000-10-09,1904.5448518528344
2000-10-10,1897.9385218449738
2000-10-11,1844.6074579934807
2000-10-12,1868.9260683380364
2000-10-13,1799.1996457599196
2000-10-16,1832.2982224093982
2000-10-17,1824.928546773318
2000-10-18,1783.1456388702063
2000-10-19,1772.9707814578746
2000-10-20,1857.0602942017047
2000-10-23,1852.310844980785
2000-10-24,1816.3785233571316
2000-10-25,1848.3312649549287
2000-10-26,1876.4408508816423
2000-10-27,1870.3095436652425
2000-10-30,1900.5488662153273
2000-10-31,1945.8832819200015
2000-11-01,2009.1107503333603
2000-11-02,1967.364831491954
2000-11-03,1974.0342879946527
2000-11-06,1995.1806102916698
2000-11-07,1975.351072372662
2000-11-08,1950.1786919260908
2000-11-09,1957.506963989084
2000-11-10,1940.6204646276565
2000-11-13,1868.4195460664273
2000-11-14,1931.7381667046757
2000-11-15,1932.2905601221041
2000-11-16,1997.0236923997443
2000-11-17,1999.4212468511628
2000-11-20,2031.4851911036935
2000-11-21,2088.118074936744
2000-11-22,2053.347110106018
2000-11-23,2062.761960586103
2000-11-24,2026.84575177934
2000-11-27,1988.529992376129
2000-11-28,1938.0207250635221
2000-11-29,1883.9573671646942
2000-11-30,1867.8478753200507
2000-12-01,1901.5845270546008
2000-12-04,1867.1491451244783
2000-12-05,1883.2669970568131
2000-12-06,1933.129943945228
2000-12-07,1942.926306329701
2000-12-08,1934.9286623066173
2000-12-11,1948.055966908311
2000-12-12,1945.0905921899348
2000-12-13,1964.280054188131
2000-12-14,1930.7750022366324
2000-12-15,1871.7263598914355
2000-12-18,1870.524542733128
2000-12-19,1878.584222873685
2000-12-20,1842.0500340384067
2000-12-21,1842.958551001891
2000-12-22,1829.9793849917917
2000-12-25,1830.6011784559064
2000-12-26,1820.3564804159216
2000-12-27,1809.657804025639
2000-12-28,1850.2546582587324
2000-12-29,1845.353964442208
2001-01-01,1845.353964442208
2001-01-02,1845.403847338068
2001-01-03,1819.2698410542541
2001-01-04,1854.408197066745
2001-01-05,1845.978060037965
2001-01-08,1924.5488391385325
2001-01-09,1934.7144599504334
2001-01-10,1960.2097100032554
2001-01-11,1848.1579414651562
2001-01-12,1881.71114708137
2001-01-15,1885.285048110851
2001-01-16,1844.3303193762426
2001-01-17,1792.8306867712913
2001-01-18,1823.0265810838616
2001-01-19,1841.892126005361
2001-01-22,1850.4346930546294
2001-01-23,1885.2023718453727
2001-01-24,1918.7163757718085
2001-01-25,1924.3585145338427
2001-01-26,1920.5773933030703
2001-01-29,1884.3809304541628
2001-01-30,1855.5079872051995
2001-01-31,1862.11761178684
2001-02-01,1855.5927594428642
2001-02-02,1873.3006144044873
2001-02-05,1845.9930909447066
2001-02-06,1858.9437017924197
2001-02-07,1868.4568625268078
2001-02-08,1879.4316344800297
2001-02-09,1918.861569323093
2001-02-12,1972.6107741757203
2001-02-13,1959.129585746214
2001-02-14,1924.3804401088473
2001-02-15,1958.5072964988906
2001-02-16,1936.3432461183486
2001-02-19,2000.4878701434352
2001-02-20,2113.6464187525157
2001-02-21,2033.5633883340868
2001-02-22,2029.4926214814209
2001-02-23,2065.846136314712
2001-02-26,2054.1378830896456
2001-02-27,2077.4442457409777
2001-02-28,2004.1881324704352
2001-03-01,1905.6772341405135
2001-03-02,1894.2867937510616
2001-03-05,1958.4477143652762
2001-03-06,1992.4987331219018
2001-03-07,1957.3052379244039
2001-03-08,1931.0974958417673
2001-03-09,1919.1090789307889
2001-03-12,1859.8724741340131
2001-03-13,1853.8503529185984
2001-03-14,1867.721136528363
2001-03-15,1894.2679760588114
2001-03-16,1944.3501398838348
2001-03-19,1933.8317246226447
2001-03-20,1892.2930462567583
2001-03-21,1917.635215448597
2001-03-22,1913.44448692623
2001-03-23,1874.6720404728003
2001-03-26,1915.261510223796
2001-03-27,1884.7999700345456
2001-03-28,1915.017018930511
2001-03-29,1927.229720362372
2001-03-30,1994.878168575491
2001-04-02,2041.8391263925853
2001-04-03,1966.5104490592685
2001-04-04,1879.0880570920083
2001-04-05,1897.8875295218056
2001-04-06,1880.7945569743506
2001-04-09,1868.528152764115
2001-04-10,1910.9479973329373
2001-04-11,1933.8063101420798
2001-04-12,1969.5889047511362
2001-04-13,1969.821932053704
2001-04-16,1995.3972425164486
2001-04-17,2000.4448649600051
2001-04-18,2079.908499515526
2001-04-19,2033.9154231807074
2001-04-20,1990.9725211657856
2001-04-23,2009.1361299672221
2001-04-24,2027.6197567418963
2001-04-25,1979.6892244499138
2001-04-26,1982.7639899750993
2001-04-27,2036.4426433669441
2001-04-30,2053.65223171691
2001-05-01,2042.8475022261546
2001-05-02,2138.815644898223
2001-05-03,2125.3967304027733
2001-05-04,2110.24330515069
2001-05-07,2139.2518266649026
2001-05-08,2147.097111225007
2001-05-09,2206.64803070023
2001-05-10,2199.345933117957
2001-05-11,2208.209180711445
2001-05-14,2181.580806463923
2001-05-15,2201.465472177688
2001-05-16,2218.958326005668
2001-05-17,2246.000030222515
2001-05-18,2264.5571756278605
2001-05-21,2303.631441334467
2001-05-22,2352.4994682773076
2001-05-23,2359.071539006858
2001-05-24,2396.4330158010225
2001-05-25,2430.974294679433
2001-05-28,2506.6805141152745
2001-05-29,2429.9049117310706
2001-05-30,2366.1372543567495
2001-05-31,2372.2568090342943
2001-06-01,2389.5384742359392
2001-06-04,2498.9029421518
2001-06-05,2513.912428850662
2001-06-06,2448.950351675955
2001-06-07,2446.6072658882554
2001-06-08,2452.4954365656054
2001-06-11,2481.180605173705
2001-06-12,2417.6824891241404
2001-06-13,2358.484309313198
2001-06-14,2235.562200701673
2001-06-15,2241.1577026708987
2001-06-18,2218.8505321384196
2001-06-19,2237.7724303470313
2001-06-20,2284.727035012529
2001-06-21,2333.202095710952
2001-06-22,2315.839379723923
2001-06-25,2300.236155511288
2001-06-26,2298.440579252206
2001-06-27,2311.712087237354
2001-06-28,2284.8149897191697
2001-06-29,2281.419975457604
2001-07-02,2282.272641054721
2001-07-03,2294.0864886267677
2001-07-04,2294.764053232872
2001-07-05,2268.776310059668
2001-07-06,2246.7533274840007
2001-07-09,2188.668337860835
2001-07-10,2179.8315404259233
2001-07-11,2133.792907446084
2001-07-12,2187.5258638729297
2001-07-13,2150.0783482846764
2001-07-16,2103.9537731161463
2001-07-17,2053.9007936662115
2001-07-18,2013.1585061873132
2001-07-19,1976.4776730002836
2001-07-20,1999.7762603486306
2001-07-23,2021.6079467242027
2001-07-24,2034.8762166283695
2001-07-25,2019.972840877554
2001-07-26,2040.7609251057374
2001-07-27,2060.811152360042
2001-07-30,2028.4845619867174
2001-07-31,2014.6150867098959
2001-08-01,2021.2223559693498
2001-08-02,1999.1822761258934
2001-08-03,1942.1479228616402
2001-08-06,1886.8996245701571
2001-08-07,1919.5813357635889
2001-08-08,1915.00946642931
2001-08-09,1888.0101913081949
2001-08-10,1895.4380299155684
2001-08-13,1870.46925204385
2001-08-14,1920.9988809986514
2001-08-15,1916.3964151078872
2001-08-16,1875.0152135453948
2001-08-17,1875.4003537199937
2001-08-20,1880.3552075293162
2001-08-21,1919.3183852406514
2001-08-22,1886.5847403465343
2001-08-23,1871.0315042505024
2001-08-24,1846.1907355451924
2001-08-27,1849.9300434841211
2001-08-28,1822.4332299343066
2001-08-29,1808.7776846894042
2001-08-30,1802.5576078628433
2001-08-31,1845.4831525349732
2001-09-03,1842.426122679201
2001-09-04,1890.6045532528651
2001-09-05,1917.7354904190827
2001-09-06,1933.5691803246875
2001-09-07,1857.921736953116
2001-09-10,1857.128273304026
2001-09-11,1848.864675499179
2001-09-12,1742.6066428322833
2001-09-13,1744.4670384453261
2001-09-14,1681.700438014358
2001-09-17,1614.0310307449408
2001-09-18,1607.700941737564
2001-09-19,1660.1390044237633
2001-09-20,1667.1695504356535
2001-09-21,1660.3676987202425
2001-09-24,1724.5451507634364
2001-09-25,1678.974625708067
2001-09-26,1665.9342879954138
2001-09-27,1679.2705318169303
2001-09-28,1737.2617576120736
2001-10-01,1727.964096846525
2001-10-02,1727.1542426489652
2001-10-03,1731.7160489535727
2001-10-04,1775.482056165861
2001-10-05,1763.9615738724815
2001-10-08,1750.734739820167
2001-10-09,1797.1279363684246
2001-10-10,1815.2504353783759
2001-10-11,1839.7246954544382
2001-10-12,1764.8495190528345
2001-10-15,1755.9246825143384
2001-10-16,1766.5618981608357
2001-10-17,1789.583746884516
2001-10-18,1763.0389369771162
2001-10-19,1764.6403994491552
2001-10-22,1771.7526036232039
2001-10-23,1870.0912196997774
2001-10-24,1862.6432281702296
2001-10-25,1850.7801222101434
2001-10-26,1867.446023620088
2001-10-29,1846.7720357060894
2001-10-30,1889.3750535242143
2001-10-31,1906.3644297413712
2001-11-01,1905.275328103757
2001-11-02,1905.274353570957
2001-11-05,1943.395707524197
2001-11-06,1929.2972300862991
2001-11-07,1876.7181974847945
2001-11-08,1924.6404425534786
2001-11-09,1931.090366733588
2001-11-12,1930.6223148841007
2001-11-13,1947.2929847834498
2001-11-14,1958.146712436023
2001-11-15,1965.257768680976
2001-11-16,1912.7604560017394
2001-11-19,1937.924812300333
2001-11-20,1922.4781065812558
2001-11-21,1961.3408522064672
2001-11-22,1959.7342505967802
2001-11-23,1987.5745145116725
2001-11-26,1956.160946089995
2001-11-27,1955.817866910904
2001-11-28,1915.7484936608723
2001-11-29,1921.1087898649769
2001-11-30,1910.6100840104955
2001-12-03,1933.652167729957
2001-12-04,1949.649986241068
2001-12-05,1950.9229665531157
2001-12-06,1985.4557022453869
2001-12-07,1981.5960018135395
2001-12-10,1975.9796150310654
2001-12-11,1980.3737805663059
2001-12-12,1929.8388260017891
2001-12-13,1907.4066252873235
2001-12-14,1894.2675080151155
2001-12-17,1893.0792071190633
2001-12-18,1892.5473791502102
2001-12-19,1898.7383372781214
2001-12-20,1919.531170700772
2001-12-21,1933.7327058611036
2001-12-24,1959.3758164431028
2001-12-25,1962.4905223942314
2001-12-26,1966.4533911229862
2001-12-27,1952.2048726782411
2001-12-28,1956.8950943387233
2001-12-31,1941.9050609728665
2002-01-01,1941.9050609728667
2002-01-02,1927.515760646408
2002-01-03,1975.512838433333
2002-01-04,1988.924587987665
2002-01-07,2057.7299610869472
2002-01-08,2035.0134390110231
2002-01-09,2006.0981543840144
2002-01-10,1995.4436653755276
2002-01-11,2008.6717694824013
2002-01-14,1993.0212600532664
2002-01-15,1970.500835998956
2002-01-16,1985.0229765285642
2002-01-17,1990.364760493382
2002-01-18,2020.5923414451845
2002-01-21,2018.999972342084
2002-01-22,1992.9672986836715
2002-01-23,1991.1808576900362
2002-01-24,2024.9249263514876
2002-01-25,2093.729243705122
2002-01-28,2136.629934440808
2002-01-29,2130.322565432519
2002-01-30,2091.665808162791
2002-01-31,2108.950721076639
2002-02-01,2090.4339439005303
2002-02-04,2082.1793192575133
2002-02-05,2080.772106173433
2002-02-06,2088.784493646947
2002-02-07,2078.5453749762605
2002-02-08,2091.0706366606582
2002-02-11,2100.5239582754307
2002-02-12,2103.4941918995546
2002-02-13,2113.0435577745793
2002-02-14,2118.507069616676
2002-02-15,2139.1777217984027
2002-02-18,2187.8718570264805
2002-02-19,2165.6735239025584
2002-02-20,2158.447256843505
2002-02-21,2140.5861868223988
2002-02-22,2120.357526583915
2002-02-25,2104.5874737975955
2002-02-26,2108.27736662841
2002-02-27,2155.3866207254196
2002-02-28,2143.3789540397165
2002-03-01,2119.6223696886245
2002-03-04,2146.892594278296
2002-03-05,2174.6576054138254
2002-03-06,2168.3091843422535
2002-03-07,2189.352291612203
2002-03-08,2214.873297829809
2002-03-11,2258.73818363583
2002-03-12,2294.0819311185496
2002-03-13,2277.413259724296
2002-03-14,2262.229236396355
2002-03-15,2240.5451755092877
2002-03-18,2236.9684915753483
2002-03-19,2221.257773936852
2002-03-20,2228.315146578398
2002-03-21,2218.5160636701594
2002-03-22,2226.5943465710398
2002-03-25,2216.709807818162
2002-03-26,2205.737054785197
2002-03-27,2246.4465626536335
2002-03-28,2265.680101599934
2002-03-29,2263.5372893538997
2002-04-01,2246.8203028436405
2002-04-02,2252.67571475442
2002-04-03,2263.6285569536312
2002-04-04,2288.949046725241
2002-04-05,2296.6216875313203
2002-04-08,2303.3373465357995
2002-04-09,2307.3609844234834
2002-04-10,2286.5018835020264
2002-04-11,2272.557043208116
2002-04-12,2269.470887560808
2002-04-15,2276.435641852335
2002-04-16,2272.2065993661336
2002-04-17,2277.064497971755
2002-04-18,2265.1614213210564
2002-04-19,2266.778641950017
2002-04-22,2254.619778835262
2002-04-23,2259.9496041167267
2002-04-24,2281.54206511694
2002-04-25,2251.1963735289464
2002-04-26,2259.242775211149
2002-04-29,2271.481452995475
2002-04-30,2271.5938022038044
2002-05-01,2258.8650997181976
2002-05-02,2289.6124398937677
2002-05-03,2290.561155569993
2002-05-06,2304.620514629115
2002-05-07,2299.3423916282454
2002-05-08,2297.0961501147053
2002-05-09,2292.621669366189
2002-05-10,2283.597491460754
2002-05-13,2296.9383016345164
2002-05-14,2328.413304146776
2002-05-15,2325.217090318463
2002-05-16,2346.6240681071645
2002-05-17,2317.927211447001
2002-05-20,2316.4425449345936
2002-05-21,2365.1238526964307
2002-05-22,2323.4713722906113
2002-05-23,2318.0569173641015
2002-05-24,2335.6420211241366
2002-05-27,2344.0366432086917
2002-05-28,2311.54651983121
2002-05-29,2288.790875182397
2002-05-30,2260.4002656753482
