Date,EM LATAM QUALITY
1999-08-06,1250.7695623427312
1999-08-09,1269.5816447014827
1999-08-10,1260.74550438798
1999-08-11,1295.4930108980582
1999-08-12,1307.762016062791
1999-08-13,1339.6104653279353
1999-08-16,1336.4679165388497
1999-08-17,1341.7438513278562
1999-08-18,1304.442520632985
1999-08-19,1279.0947388307745
1999-08-20,1272.881581808714
1999-08-23,1301.767691215781
1999-08-24,1301.563633071692
1999-08-25,1337.3254931501117
1999-08-26,1334.991742053165
1999-08-27,1309.822805528764
1999-08-30,1305.7078666898915
1999-08-31,1286.6964533562368
1999-09-01,1285.2121743733696
1999-09-02,1267.3705716701834
1999-09-03,1282.9769949884085
1999-09-06,1288.4741639130561
1999-09-07,1260.4768403896117
1999-09-08,1246.0045895383432
1999-09-09,1262.39186312418
1999-09-10,1304.1639403425168
1999-09-13,1319.0371479950127
1999-09-14,1320.1179212682669
1999-09-15,1316.2173200714208
1999-09-16,1313.1538754615044
1999-09-17,1310.456373210817
1999-09-20,1323.1664700035403
1999-09-21,1294.9399214249959
1999-09-22,1298.187035676702
1999-09-23,1293.2138870799306
1999-09-24,1290.2416130105146
1999-09-27,1318.2750247533072
1999-09-28,1309.9701692112826
1999-09-29,1296.7883486068138
1999-09-30,1281.9452778241027
1999-10-01,1256.5533047333097
1999-10-04,1263.1102304541803
1999-10-05,1252.6597159077726
1999-10-06,1257.8979841364196
1999-10-07,1265.4189840178403
1999-10-08,1291.1280730284323
1999-10-11,1306.5615045546074
1999-10-12,1274.7470650454532
1999-10-13,1240.540791508758
1999-10-14,1227.743965249029
1999-10-15,1176.5523474191914
1999-10-18,1177.035759691145
1999-10-19,1201.0592951335223
1999-10-20,1212.8307100945024
1999-10-21,1204.8800420735374
1999-10-22,1239.2788575510085
1999-10-25,1237.7628477359383
1999-10-26,1249.4183763326166
1999-10-27,1248.6427309026865
1999-10-28,1273.7456973820715
1999-10-29,1301.6172002552582
1999-11-01,1306.5940877904668
1999-11-02,1316.9791949965506
1999-11-03,1383.80468035632
1999-11-04,1390.5323961836928
1999-11-05,1418.2271206287896
1999-11-08,1435.9453328942445
1999-11-09,1420.8126400006017
1999-11-10,1433.8850360312376
1999-11-11,1443.8573791311026
1999-11-12,1460.427394934886
1999-11-15,1470.034242791495
1999-11-16,1474.7343222499637
1999-11-17,1451.7157754415484
1999-11-18,1487.6968004189546
1999-11-19,1517.463677137504
1999-11-22,1486.035013385655
1999-11-23,1501.3170460085753
1999-11-24,1514.4772170852555
1999-11-25,1529.8309560057455
1999-11-26,1547.2295003938905
1999-11-29,1554.1619125617967
1999-11-30,1530.9968213218556
1999-12-01,1532.9258738452854
1999-12-02,1574.2225863156639
1999-12-03,1613.4962479703
1999-12-06,1578.7572878328658
1999-12-07,1578.8699959395194
1999-12-08,1620.4269969219865
1999-12-09,1634.9208129691028
1999-12-10,1649.373428661925
1999-12-13,1638.175222783915
1999-12-14,1633.3555026519327
1999-12-15,1649.2674942272322
1999-12-16,1645.706216328304
1999-12-17,1684.084996873508
1999-12-20,1707.7099476944647
1999-12-21,1721.233066117665
1999-12-22,1710.6449995094988
1999-12-23,1707.2057710082945
1999-12-24,1706.29842857407
1999-12-27,1707.199367204508
1999-12-28,1733.0508033080457
1999-12-29,1764.7475097451347
1999-12-30,1785.6666721190932
1999-12-31,1785.694872129396
2000-01-03,1756.786053214935
2000-01-04,1622.7260812427664
2000-01-05,1634.5415168429968
2000-01-06,1610.7445186924444
2000-01-07,1695.625730211322
2000-01-10,1763.0066381060306
2000-01-11,1714.8578579101115
2000-01-12,1721.405570064757
2000-01-13,1779.7503692913567
2000-01-14,1845.237460120293
2000-01-17,1880.0357164044117
2000-01-18,1847.7989211765018
2000-01-19,1809.732109219702
2000-01-20,1774.3079938287387
2000-01-21,1749.3759793712156
2000-01-24,1739.7806079967027
2000-01-25,1729.7114432959638
2000-01-26,1753.9184198514051
2000-01-27,1762.6832424467875
2000-01-28,1723.7479037265866
2000-01-31,1696.650223751479
2000-02-01,1726.0047552130834
2000-02-02,1750.4046834028713
2000-02-03,1799.9221709921844
2000-02-04,1866.2664163160366
2000-02-07,1941.7280858974589
2000-02-08,1950.0513159860063
2000-02-09,1922.9232003515872
2000-02-10,1982.7665433944792
2000-02-11,1948.6223188380875
2000-02-14,1944.6905890719872
2000-02-15,1939.1406824467788
2000-02-16,1932.1260423493595
2000-02-17,1915.5544366950703
2000-02-18,1861.60419790221
2000-02-21,1847.3517164102846
2000-02-22,1784.8497247706657
2000-02-23,1848.1372889336578
2000-02-24,1856.4195404324228
2000-02-25,1872.6787091582694
2000-02-28,1892.2139197211827
2000-02-29,1929.4846682100363
2000-03-01,1967.9765075631396
2000-03-02,2039.6759561096562
2000-03-03,2096.3562715493845
2000-03-06,2074.7393036379917
2000-03-07,2086.39303444731
2000-03-08,2106.5345778297315
2000-03-09,2091.6240085608024
2000-03-10,2060.0020695481635
2000-03-13,2009.265423129511
2000-03-14,1990.7301696404083
2000-03-15,1990.7228361645327
2000-03-16,1988.5628913232372
2000-03-17,2002.2279637460276
2000-03-20,2009.7283688391906
2000-03-21,2026.7265973970887
2000-03-22,2011.0704586886566
2000-03-23,2029.9257402063072
2000-03-24,2053.5943835148764
2000-03-27,2065.844712626577
2000-03-28,2020.7428400258025
2000-03-29,2019.6597828171462
2000-03-30,1961.9200665440183
2000-03-31,1957.0804983743285
2000-04-03,1916.9160373406605
2000-04-04,1869.9128093843249
2000-04-05,1866.2055739711886
2000-04-06,1929.1032261116036
2000-04-07,1966.6806044208372
2000-04-10,1923.761164144377
2000-04-11,1878.632409532048
2000-04-12,1850.409076539086
2000-04-13,1801.1793713182724
2000-04-14,1701.0583117647745
2000-04-17,1683.1656755637407
2000-04-18,1782.7939528110792
2000-04-19,1754.2936255189595
2000-04-20,1765.8706687346878
2000-04-21,1765.8706687346878
2000-04-24,1745.1449753515344
2000-04-25,1841.3239413931624
2000-04-26,1843.7212636090221
2000-04-27,1875.2325603369736
2000-04-28,1857.101849893963
2000-05-01,1872.1325019962094
2000-05-02,1873.1511567545367
2000-05-03,1849.371827151774
2000-05-04,1835.3391639140852
2000-05-05,1828.9920644620156
2000-05-08,1781.1149444891357
2000-05-09,1739.5814986549722
2000-05-10,1684.1568222772498
2000-05-11,1713.5755396850093
2000-05-12,1755.778133318574
2000-05-15,1778.1949398141887
2000-05-16,1815.9749945542344
2000-05-17,1778.5185130450586
2000-05-18,1741.9790441293592
2000-05-19,1688.0843210895825
2000-05-22,1626.6435013213934
2000-05-23,1592.7814564532093
2000-05-24,1662.8927010036348
2000-05-25,1644.2639797654097
2000-05-26,1629.3474555117416
2000-05-29,1646.3667160785412
2000-05-30,1699.6734253726534
2000-05-31,1698.0099952606142
2000-06-01,1731.2153187864747
2000-06-02,1789.0585547267763
2000-06-05,1770.5918817028937
2000-06-06,1684.5891573175254
2000-06-07,1680.5905761268643
2000-06-08,1685.2875977784201
2000-06-09,1689.7429681081067
2000-06-12,1688.4572221798248
2000-06-13,1708.2078833302949
2000-06-14,1732.408433913166
2000-06-15,1716.2479566416807
2000-06-16,1677.342451600725
2000-06-19,1687.3887597754463
2000-06-20,1694.4143575099147
2000-06-21,1738.0631560407094
2000-06-22,1720.825831081384
2000-06-23,1703.628278569304
2000-06-26,1715.3305606986494
2000-06-27,1708.3884864481804
2000-06-28,1709.3163407898912
2000-06-29,1701.8676939238853
2000-06-30,1745.1271441147437
2000-07-03,1836.1280443733542
2000-07-04,1876.4555470735258
2000-07-05,1831.1213530997748
2000-07-06,1813.9395200809583
2000-07-07,1856.4770580310906
2000-07-10,1865.337430455941
2000-07-11,1833.4830634688183
2000-07-12,1880.292659725577
2000-07-13,1883.364731717178
2000-07-14,1901.0489477548444
2000-07-17,1914.078513606973
2000-07-18,1910.4446988491813
2000-07-19,1842.4943619596586
2000-07-20,1866.591255283407
2000-07-21,1850.3449795735833
2000-07-24,1829.6115514289536
2000-07-25,1819.309363516958
2000-07-26,1806.0109040574698
2000-07-27,1776.6662063238812
2000-07-28,1763.8174128134697
2000-07-31,1783.600032178251
2000-08-01,1788.973694578064
2000-08-02,1823.8391812965504
2000-08-03,1837.3675426234154
2000-08-04,1854.6447972405565
2000-08-07,1867.3983237354853
2000-08-08,1882.4654056923164
2000-08-09,1864.742823893923
2000-08-10,1839.3066804635655
2000-08-11,1878.4314747510805
2000-08-14,1887.1825061013644
2000-08-15,1864.9649037214047
2000-08-16,1867.077555526282
2000-08-17,1876.7883881402954
2000-08-18,1846.9950304737913
2000-08-21,1837.8636930502905
2000-08-22,1854.781759990683
2000-08-23,1869.7237542436085
2000-08-24,1842.761247920246
2000-08-25,1820.955454883877
2000-08-28,1838.3093714523145
2000-08-29,1845.6200195258377
2000-08-30,1887.7746500164224
2000-08-31,1915.8712707384555
2000-09-01,1905.637307939746
2000-09-04,1909.9001530430219
2000-09-05,1929.457905592922
2000-09-06,1932.758342789888
2000-09-07,1955.2806737504177
2000-09-08,1955.7068540538362
2000-09-11,1956.4197773837493
2000-09-12,1930.2922498958012
2000-09-13,1938.4278343120598
2000-09-14,1944.7841702095154
2000-09-15,1940.3869128867943
2000-09-18,1895.6527397576579
2000-09-19,1894.326413537914
2000-09-20,1906.1805752864914
2000-09-21,1869.7890783820235
2000-09-22,1804.071646942527
2000-09-25,1830.4785790866426
2000-09-26,1795.1391309664866
2000-09-27,1771.4740092433196
2000-09-28,1788.3684809854433
2000-09-29,1759.8242305218162
2000-10-02,1746.8016115234398
2000-10-03,1759.6727034642047
2000-10-04,1781.4258576316433
2000-10-05,1811.6210961704467
2000-10-06,1774.3530730100051
2000-10-09,1768.474720887543
2000-10-10,1765.732103814667
2000-10-11,1716.8277273619165
2000-10-12,1710.1543068639696
2000-10-13,1717.5757455859853
2000-10-16,1744.4823465555348
2000-10-17,1713.914553820221
2000-10-18,1727.5180222082909
2000-10-19,1795.4247161681258
2000-10-20,1785.9270932540016
2000-10-23,1760.9643701129307
2000-10-24,1786.0272644253969
2000-10-25,1786.3753306759552
2000-10-26,1803.9152436770103
2000-10-27,1820.5915893595773
2000-10-30,1829.8510914813728
2000-10-31,1861.3560413361745
2000-11-01,1834.447398680333
2000-11-02,1826.600485626163
2000-11-03,1782.6052951901875
2000-11-06,1799.6332489108988
2000-11-07,1825.2412974282936
2000-11-08,1814.3786649838607
2000-11-09,1784.516347319062
2000-11-10,1754.6597809182126
2000-11-13,1723.0216431804643
2000-11-14,1776.9809297484192
2000-11-15,1790.2955131756748
2000-11-16,1796.6675136802373
2000-11-17,1825.506332210177
2000-11-20,1847.4437651907763
2000-11-21,1838.5282276013645
2000-11-22,1797.6476347798307
2000-11-23,1804.356487985245
2000-11-24,1827.27794931924
2000-11-27,1794.8346616393762
2000-11-28,1747.957664099627
2000-11-29,1728.0758099777213
2000-11-30,1658.4040505910943
2000-12-01,1651.755140389276
2000-12-04,1609.1310720582965
2000-12-05,1689.9971599105818
2000-12-06,1669.9189148263392
2000-12-07,1663.7559454296377
2000-12-08,1688.5441292241464
2000-12-11,1713.0393171326643
2000-12-12,1709.0934629782607
2000-12-13,1716.864756603453
2000-12-14,1686.6243154066049
2000-12-15,1650.7947909908319
2000-12-18,1663.2797042221282
2000-12-19,1665.760620499573
2000-12-20,1577.0664142824646
2000-12-21,1562.8012000606902
2000-12-22,1562.4338756210736
2000-12-25,1562.4338756210736
2000-12-26,1558.4830642389404
2000-12-27,1575.354826857023
2000-12-28,1591.9246291388833
2000-12-29,1576.96426537321
2001-01-01,1576.96426537321
2001-01-02,1556.1045165564665
2001-01-03,1626.3052936838292
2001-01-04,1667.4653629955687
2001-01-05,1624.1795160341308
2001-01-08,1635.8503773506561
2001-01-09,1668.7160538918602
2001-01-10,1644.270004376562
2001-01-11,1644.3806910741962
2001-01-12,1645.3701305223237
2001-01-15,1658.787568950332
2001-01-16,1657.6245754033396
2001-01-17,1696.7954870099534
2001-01-18,1705.528364106546
2001-01-19,1735.4419184070898
2001-01-22,1727.3707081423588
2001-01-23,1750.085996895821
2001-01-24,1771.3538209933135
2001-01-25,1770.081380749112
2001-01-26,1786.9792230612622
2001-01-29,1804.196632397881
2001-01-30,1806.437836180657
2001-01-31,1800.0853020930786
2001-02-01,1757.3721257027946
2001-02-02,1758.6576257150884
2001-02-05,1734.408342274145
2001-02-06,1757.1796390903269
2001-02-07,1729.2400964581766
2001-02-08,1771.5816988963475
2001-02-09,1750.5942580016633
2001-02-12,1744.6072890439
2001-02-13,1773.4506625633815
2001-02-14,1781.37113069229
2001-02-15,1820.5485621663513
2001-02-16,1761.3349980985854
2001-02-19,1747.040561006893
2001-02-20,1759.147824361993
2001-02-21,1711.6046774536474
2001-02-22,1725.8614525518713
2001-02-23,1723.2536527004004
2001-02-26,1738.1376078599585
2001-02-27,1718.5055404978032
2001-02-28,1712.081610529392
2001-03-01,1709.2034292486212
2001-03-02,1719.8887569605608
2001-03-05,1739.82247103446
2001-03-06,1751.8443885120319
2001-03-07,1765.0048168817045
2001-03-08,1772.7797264553776
2001-03-09,1758.2957181413017
2001-03-12,1689.6852438801873
2001-03-13,1730.4358558251845
2001-03-14,1715.5963487927522
2001-03-15,1698.5711574686584
2001-03-16,1708.7851871859898
2001-03-19,1706.7920994633234
2001-03-20,1711.9307838116033
2001-03-21,1722.489187384971
2001-03-22,1689.356840977275
2001-03-23,1660.1329333267954
2001-03-26,1678.358995489083
2001-03-27,1701.0654095903596
2001-03-28,1699.7375918424539
2001-03-29,1695.9230081027943
2001-03-30,1714.2437217026063
2001-04-02,1712.6433566786432
2001-04-03,1671.0425586646206
2001-04-04,1644.4667219278963
2001-04-05,1694.4845131844768
2001-04-06,1707.2367216806692
2001-04-09,1714.9019062685693
2001-04-10,1781.8249987642848
2001-04-11,1787.8250141135807
2001-04-12,1759.1476198388564
2001-04-13,1759.1476198388564
2001-04-16,1749.9863316884541
2001-04-17,1781.7660146799046
2001-04-18,1849.790650740332
2001-04-19,1756.1328862515522
2001-04-20,1709.530763221275
2001-04-23,1718.4202442260137
2001-04-24,1741.6715710557362
2001-04-25,1730.958467297781
2001-04-26,1771.0142726780434
2001-04-27,1796.0794997923683
2001-04-30,1822.1243423640014
2001-05-01,1806.0112363950839
2001-05-02,1812.036660012949
2001-05-03,1802.6579332311728
2001-05-04,1810.459383874698
2001-05-07,1800.2150175808154
2001-05-08,1799.4135074055357
2001-05-09,1819.5345338566847
2001-05-10,1843.5437879689503
2001-05-11,1847.7030100632446
2001-05-14,1827.5106785566127
2001-05-15,1807.4572766925032
2001-05-16,1818.5844099472072
2001-05-17,1876.893436274804
2001-05-18,1910.0862556606048
2001-05-21,1924.9125904022585
2001-05-22,1961.4276161627306
2001-05-23,1972.4909667885756
2001-05-24,1955.00072772904
2001-05-25,1949.7550798211187
2001-05-28,1956.1517825726296
2001-05-29,1965.8017551142034
2001-05-30,1937.2265736789473
2001-05-31,1979.3499585391892
2001-06-01,1982.2522911280118
2001-06-04,1993.065496754631
2001-06-05,1978.8867006399864
2001-06-06,1993.4086162503495
2001-06-07,1992.8703121669073
2001-06-08,1995.5774836987848
2001-06-11,2008.400527691053
2001-06-12,1988.2731940267324
2001-06-13,1984.4574605486584
2001-06-14,1966.657062967907
2001-06-15,1930.5365036060055
2001-06-18,1889.9461151266416
2001-06-19,1879.8072801252486
2001-06-20,1905.77784094274
2001-06-21,1929.1219715503958
2001-06-22,1942.9210021348877
2001-06-25,1934.3207791347709
2001-06-26,1929.5046124749717
2001-06-27,1926.00453677617
2001-06-28,1962.546353556364
2001-06-29,1972.610460077557
2001-07-02,1995.5601502930097
2001-07-03,1975.0030093421165
2001-07-04,1960.233595701748
2001-07-05,1971.835719749945
2001-07-06,1912.1136643233162
2001-07-09,1918.7905604010452
2001-07-10,1875.7713355675778
2001-07-11,1812.8139685319663
2001-07-12,1824.4482259060471
2001-07-13,1830.8517224479106
2001-07-16,1796.0657807100336
2001-07-17,1836.55258235829
2001-07-18,1808.7095732201392
2001-07-19,1808.803172399375
2001-07-20,1816.8589921856287
2001-07-23,1844.4150195332743
2001-07-24,1813.3020387615402
2001-07-25,1790.5788844218741
2001-07-26,1798.726496150802
2001-07-27,1808.4933309447692
2001-07-30,1822.8594319118265
2001-07-31,1820.6996707737235
2001-08-01,1792.7042505105921
2001-08-02,1800.9247280148404
2001-08-03,1796.0859037445628
2001-08-06,1807.357465330774
2001-08-07,1824.9066761312567
2001-08-08,1828.5484505908921
2001-08-09,1808.0122440974642
2001-08-10,1793.8353854526836
2001-08-13,1794.718885616423
2001-08-14,1784.9700003942858
2001-08-15,1751.3385278101505
2001-08-16,1750.346544825831
2001-08-17,1691.6826561487667
2001-08-20,1701.9961957232888
2001-08-21,1702.8043792957565
2001-08-22,1704.859550214712
2001-08-23,1705.7641311527486
2001-08-24,1722.8097634158828
2001-08-27,1723.5983452505407
2001-08-28,1723.7678023738272
2001-08-29,1735.207930200297
2001-08-30,1722.7866199440741
2001-08-31,1721.9191282582478
2001-09-03,1707.738952244283
2001-09-04,1738.7876176940667
2001-09-05,1738.933267084006
2001-09-06,1693.8765510738265
2001-09-07,1664.4358397072967
2001-09-10,1641.408148055434
2001-09-11,1509.4496734516038
2001-09-12,1532.3321413391982
2001-09-13,1480.5439315257827
2001-09-14,1452.2760872878782
2001-09-17,1466.9819274647712
2001-09-18,1472.9693228565234
2001-09-19,1449.277972012639
2001-09-20,1393.4032790850877
2001-09-21,1399.3544736077454
2001-09-24,1428.8336969516204
2001-09-25,1423.181096777097
2001-09-26,1413.961693695865
2001-09-27,1422.6595195967946
2001-09-28,1447.089349240599
2001-10-01,1433.46437779864
2001-10-02,1426.3874657877564
2001-10-03,1412.1325606976056
2001-10-04,1437.8173680354023
2001-10-05,1428.0562006485088
2001-10-08,1418.1905808097677
2001-10-09,1433.7631383719875
2001-10-10,1482.140319187533
2001-10-11,1523.781280161145
2001-10-12,1488.3636244228057
2001-10-15,1497.1303029839105
2001-10-16,1507.7513660077009
2001-10-17,1534.3514651367977
2001-10-18,1529.0523023630838
2001-10-19,1547.3585172617218
2001-10-22,1569.0728345686407
2001-10-23,1569.5458249051524
2001-10-24,1575.0854981566704
2001-10-25,1565.3006972089279
2001-10-26,1575.7299031683217
2001-10-29,1531.1440764272843
2001-10-30,1509.2738394249939
2001-10-31,1538.4695530854112
2001-11-01,1533.3043446852403
2001-11-02,1541.9715992917575
2001-11-05,1601.02434007897
2001-11-06,1602.0380580934172
2001-11-07,1598.7204639154643
2001-11-08,1619.4495167220866
2001-11-09,1613.5414642482174
2001-11-12,1595.990094723084
2001-11-13,1649.114162832615
2001-11-14,1651.1657415575246
2001-11-15,1651.4868762296046
2001-11-16,1635.6199576623894
2001-11-19,1664.4842733618657
2001-11-20,1643.2252419250692
2001-11-21,1656.3965684580319
2001-11-22,1658.2027686721976
2001-11-23,1677.0313215620524
2001-11-26,1699.0398311564388
2001-11-27,1691.9699010349457
2001-11-28,1655.6422248347847
2001-11-29,1643.5247618848073
2001-11-30,1631.6661600664813
2001-12-03,1686.7050086497245
2001-12-04,1698.2148296569708
2001-12-05,1735.2337934347956
2001-12-06,1727.8524934512955
2001-12-07,1734.277329671394
2001-12-10,1741.9486956236626
2001-12-11,1738.377205273279
2001-12-12,1724.6253222499186
2001-12-13,1694.268865175295
2001-12-14,1697.603229711874
2001-12-17,1707.1966307252285
2001-12-18,1730.8131899322675
2001-12-19,1752.495083970965
2001-12-20,1738.823274987018
2001-12-21,1783.3203548543697
2001-12-24,1804.8277625262856
2001-12-25,1804.8277625262856
2001-12-26,1807.4552084163918
2001-12-27,1801.9272104389522
2001-12-28,1813.4015129722047
2001-12-31,1786.7336498630589
2002-01-01,1786.7336498630589
2002-01-02,1782.5889767876308
2002-01-03,1834.282599730142
2002-01-04,1842.8840539529228
2002-01-07,1821.8141521650552
2002-01-08,1827.5986970492338
2002-01-09,1808.9894573536872
2002-01-10,1776.9711742269242
2002-01-11,1759.5588248648821
2002-01-14,1735.1300176481598
2002-01-15,1771.07048837851
2002-01-16,1777.318921887061
2002-01-17,1801.738567888248
2002-01-18,1797.0085347057632
2002-01-21,1793.6972213010984
2002-01-22,1794.8679186989377
2002-01-23,1815.6418383402204
2002-01-24,1824.13624051103
2002-01-25,1850.8450889798546
2002-01-28,1868.9411115649386
2002-01-29,1840.3915522097802
2002-01-30,1830.7838222604203
2002-01-31,1884.1725638904072
2002-02-01,1888.5077225450548
2002-02-04,1870.1861331104933
2002-02-05,1870.721126945242
2002-02-06,1869.4097169112197
2002-02-07,1858.4139426549557
2002-02-08,1843.1251151569622
2002-02-11,1814.7119443709123
2002-02-12,1826.7869967640167
2002-02-13,1867.0931299436525
2002-02-14,1881.5193508311452
2002-02-15,1876.180544407983
2002-02-18,1879.152714887179
2002-02-19,1864.6472036692655
2002-02-20,1867.3163799465683
2002-02-21,1873.86944496644
2002-02-22,1854.0834721906538
2002-02-25,1891.205403851592
2002-02-26,1908.5700014706206
2002-02-27,1962.729624381797
2002-02-28,1962.8609855023628
2002-03-01,2009.1401394087811
2002-03-04,2035.1122002715065
2002-03-05,2030.0284158230816
2002-03-06,2025.2544902222858
2002-03-07,1996.7770562570593
2002-03-08,2027.8496090341243
2002-03-11,2021.7492863302923
2002-03-12,2061.672158573844
2002-03-13,2054.3427201053064
2002-03-14,2026.900992510606
2002-03-15,2047.6168568409144
2002-03-18,2067.5723872695908
2002-03-19,2080.4233388096495
2002-03-20,2078.4822022922945
2002-03-21,2076.713450995212
2002-03-22,2076.9395016322496
2002-03-25,2071.0447247141187
2002-03-26,2084.400728509104
2002-03-27,2103.8358454441413
2002-03-28,2103.371327442298
2002-03-29,2103.371327442298
2002-04-01,2104.218168425815
2002-04-02,2096.636741092055
2002-04-03,2073.093848531486
2002-04-04,2071.416825454981
2002-04-05,2105.6394729147537
2002-04-08,2115.2434427150483
2002-04-09,2114.672909736895
2002-04-10,2160.8875494202102
2002-04-11,2141.3041607112496
2002-04-12,2141.414334431926
2002-04-15,2125.8672349850754
2002-04-16,2148.673724093914
2002-04-17,2145.112178226295
2002-04-18,2101.5671265905066
2002-04-19,2099.7424644196713
2002-04-22,2080.5971984738094
2002-04-23,2078.3529777673675
2002-04-24,2084.543432316321
2002-04-25,2049.650919112301
2002-04-26,2046.040425715849
2002-04-29,2025.3063780346383
2002-04-30,2035.8849557792523
2002-05-01,2016.437003719328
2002-05-02,2024.861330036843
2002-05-03,1989.7487036189414
2002-05-06,1989.5454053382339
2002-05-07,1979.9113361601628
2002-05-08,2013.8531880966002
2002-05-09,1971.1690389123266
2002-05-10,1944.9483712539413
2002-05-13,1950.0975591039687
2002-05-14,1970.6089531376633
2002-05-15,1964.6410157759951
2002-05-16,1993.2585763685381
2002-05-17,1977.4936409312093
2002-05-20,1968.2886376464162
2002-05-21,1966.4036250629038
2002-05-22,1939.7981807133306
2002-05-23,1958.1548344475614
2002-05-24,1947.2726863513951
2002-05-27,1948.96827913935
