Date,EM (EMERGING MARKETS) IMI GROWTH
2000-03-23,781.7529049826073
2000-03-24,789.7106732796511
2000-03-27,797.4955326696092
2000-03-28,795.601107332445
2000-03-29,806.9943468752084
2000-03-30,786.5731214511576
2000-03-31,776.1407824199073
2000-04-03,764.1201045777591
2000-04-04,750.9256002850594
2000-04-05,736.9481297301087
2000-04-06,748.1164536127623
2000-04-07,769.0800196990303
2000-04-10,781.4606500832775
2000-04-11,766.4280758076536
2000-04-12,757.3661691848511
2000-04-13,742.0711829165284
2000-04-14,714.9095132196512
2000-04-17,673.0577867957267
2000-04-18,693.6020299652969
2000-04-19,691.6269658563089
2000-04-20,695.8944726630754
2000-04-21,697.8362565601535
2000-04-24,683.6106524151271
2000-04-25,703.4820414820203
2000-04-26,705.2957347667597
2000-04-27,706.9651894227399
2000-04-28,717.9227699893581
2000-05-01,720.0189583422654
2000-05-02,719.6798898869544
2000-05-03,717.9417651745149
2000-05-04,717.7218865284519
2000-05-05,724.1283341052962
2000-05-08,714.3479408339011
2000-05-09,705.9375255801175
2000-05-10,688.3104784415071
2000-05-11,686.0494532253914
2000-05-12,682.5278517898317
2000-05-15,675.1796985434769
2000-05-16,696.5565135268206
2000-05-17,701.3532851721695
2000-05-18,688.6145065523893
2000-05-19,681.3316020725895
2000-05-22,651.3367123800358
2000-05-23,636.7262780590273
2000-05-24,635.0021695163832
2000-05-25,642.2220231117924
2000-05-26,625.4439020875444
2000-05-29,628.8616668980658
2000-05-30,644.6616927110056
2000-05-31,666.4671488209818
2000-06-01,669.5173072216966
2000-06-02,680.3928174781863
2000-06-05,688.1931060020387
2000-06-06,675.1500845482483
2000-06-07,682.6156633492196
2000-06-08,683.9000412325037
2000-06-09,690.4404352046986
2000-06-12,683.9314626856172
2000-06-13,672.7026395872155
2000-06-14,675.6631806331508
2000-06-15,671.1275825659582
2000-06-16,665.2142222665328
2000-06-19,666.3851843900977
2000-06-20,672.081355682611
2000-06-21,679.947266232745
2000-06-22,683.5721861856365
2000-06-23,677.440139146084
2000-06-26,678.7513414251227
2000-06-27,677.8492198901091
2000-06-28,682.6863987872487
2000-06-29,672.6544149543863
2000-06-30,673.3844373979164
2000-07-03,682.3856995901599
2000-07-04,681.5015387866349
2000-07-05,680.9075403276842
2000-07-06,675.4500421816342
2000-07-07,682.6241853370036
2000-07-10,683.5403807166142
2000-07-11,677.5973050345658
2000-07-12,689.3044243850062
2000-07-13,695.7368771145074
2000-07-14,698.1495613483278
2000-07-17,700.0208959029267
2000-07-18,692.6822507634009
2000-07-19,690.5695827419529
2000-07-20,686.7155269944656
2000-07-21,679.2562632040717
2000-07-24,663.7993333849522
2000-07-25,655.5241511597922
2000-07-26,653.5568889378222
2000-07-27,649.7177600677167
2000-07-28,646.4440337069801
2000-07-31,647.2244509921918
2000-08-01,651.442267060016
2000-08-02,659.9986347427657
2000-08-03,665.262864595806
2000-08-04,664.4820834896348
2000-08-07,658.903465161096
2000-08-08,665.6420188341982
2000-08-09,673.648981560118
2000-08-10,668.5399541812511
2000-08-11,671.7783939099206
2000-08-14,673.7212480695114
2000-08-15,667.5400977941712
2000-08-16,676.3042007615841
2000-08-17,676.2668958359333
2000-08-18,676.5054271996129
2000-08-21,678.7002959414812
2000-08-22,684.1702279891517
2000-08-23,684.7220038240354
2000-08-24,678.5563934284002
2000-08-25,676.603415165608
2000-08-28,679.9289303266879
2000-08-29,685.8412319522158
2000-08-30,684.5486522268618
2000-08-31,687.5477449920684
2000-09-01,678.9342606525397
2000-09-04,686.7952425284493
2000-09-05,695.5369992015507
2000-09-06,697.0145932404843
2000-09-07,694.508447771775
2000-09-08,692.451163573341
2000-09-11,688.9563337531209
2000-09-12,685.6570002613821
2000-09-13,684.1306056606343
2000-09-14,680.6834697259525
2000-09-15,672.5248067348906
2000-09-18,654.0733457382298
2000-09-19,649.084962663473
2000-09-20,661.5408320104794
2000-09-21,647.5302144751845
2000-09-22,605.7764769637014
2000-09-25,625.9959407168935
2000-09-26,621.5195369106077
2000-09-27,620.1034953649366
2000-09-28,619.5084068464209
2000-09-29,620.6971603164768
2000-10-02,611.8221062001865
2000-10-03,615.3155513870902
2000-10-04,617.1420951797002
2000-10-05,623.5911840894831
2000-10-06,626.4067194243972
2000-10-09,616.1282400206412
2000-10-10,614.8029472580172
2000-10-11,595.2891956351502
2000-10-12,591.1493859943101
2000-10-13,586.7493990422757
2000-10-16,599.8580138989519
2000-10-17,589.6171143933033
2000-10-18,580.157632429538
2000-10-19,594.6520727782753
2000-10-20,609.2340364511938
2000-10-23,606.8464142502412
2000-10-24,611.7296327123369
2000-10-25,614.723113858169
2000-10-26,610.8485036516645
2000-10-27,603.5158657801366
2000-10-30,594.6418561803578
2000-10-31,597.6136666632486
2000-11-01,597.8980626298845
2000-11-02,601.8415500978062
2000-11-03,604.1744083113069
2000-11-06,607.6987885009007
2000-11-07,614.0221662639952
2000-11-08,613.8133170538681
2000-11-09,606.0904999816995
2000-11-10,599.3795177730168
2000-11-13,581.5156275664363
2000-11-14,593.0846185832936
2000-11-15,593.1362487685644
2000-11-16,590.410069292541
2000-11-17,589.6440269272899
2000-11-20,578.3061812954458
2000-11-21,582.0220896581772
2000-11-22,570.4038863469992
2000-11-23,564.2775021051027
2000-11-24,571.256072008481
2000-11-27,570.980212549958
2000-11-28,554.8054401722763
2000-11-29,543.6290637899123
2000-11-30,525.9939344118484
2000-12-01,528.2750845444583
2000-12-04,513.0975273954216
2000-12-05,531.1028344980465
2000-12-06,540.1636371136082
2000-12-07,534.1483644568627
2000-12-08,545.0946091678398
2000-12-11,558.5528544999198
2000-12-12,554.0496689309464
2000-12-13,556.1771557982162
2000-12-14,544.1496087951364
2000-12-15,527.8802281014825
2000-12-18,530.1489352865265
2000-12-19,527.2418819886359
2000-12-20,505.7339195212689
2000-12-21,494.53084454576924
2000-12-22,491.9286045910503
2000-12-25,492.2838135654072
2000-12-26,486.10354677656693
2000-12-27,485.6434872944213
2000-12-28,493.14014908667474
2000-12-29,486.6419688788518
2001-01-01,485.6122086674424
2001-01-02,481.3429332409522
2001-01-03,485.25059709137224
2001-01-04,505.23284322108924
2001-01-05,504.49420061923894
2001-01-08,505.0753236222098
2001-01-09,517.1054332698842
2001-01-10,515.0137799256999
2001-01-11,508.11742940085026
2001-01-12,514.1824709185449
2001-01-15,521.8294129046031
2001-01-16,525.1226775165402
2001-01-17,535.7017281212543
2001-01-18,532.8676042691093
2001-01-19,547.9864213478182
2001-01-22,548.6481313325557
2001-01-23,548.5764191715828
2001-01-24,557.4207977356315
2001-01-25,558.7528636246536
2001-01-26,554.5896647974778
2001-01-29,554.320694091617
2001-01-30,555.4030815135045
2001-01-31,557.8518319320507
2001-02-01,550.000277663075
2001-02-02,554.1537470562326
2001-02-05,540.7639531089143
2001-02-06,547.2651030169012
2001-02-07,536.9939655799354
2001-02-08,548.3384772013219
2001-02-09,543.8364208408892
2001-02-12,541.5593063521347
2001-02-13,551.1332222388037
2001-02-14,550.6588884667212
2001-02-15,566.7319316764621
2001-02-16,553.4942240260534
2001-02-19,543.3115677213738
2001-02-20,550.1847875730347
2001-02-21,532.4789047648729
2001-02-22,521.6908900051192
2001-02-23,517.3355539835071
2001-02-26,521.0166225752008
2001-02-27,512.8606091312282
2001-02-28,510.02379654776973
2001-03-01,500.29580911036254
2001-03-02,489.13688624346133
2001-03-05,496.90512715600784
2001-03-06,500.81515884599037
2001-03-07,505.6987994707519
2001-03-08,502.14411074814194
2001-03-09,495.46731928826154
2001-03-12,480.5297176903883
2001-03-13,483.89940168059223
2001-03-14,484.42242841582237
2001-03-15,487.21861415457295
2001-03-16,487.9155236454004
2001-03-19,481.6312182947639
2001-03-20,477.202556450298
2001-03-21,479.2913142245278
2001-03-22,477.1136588031208
2001-03-23,474.40440245122784
2001-03-26,481.11414235490525
2001-03-27,478.2954880550208
2001-03-28,479.3945304393194
2001-03-29,474.31294550978845
2001-03-30,472.76324583954147
2001-04-02,464.73645451864735
2001-04-03,451.0972329355573
2001-04-04,436.2586745729202
2001-04-05,447.3101604107588
2001-04-06,450.29447683572533
2001-04-09,447.5166282585057
2001-04-10,458.13598345839455
2001-04-11,468.7518296201167
2001-04-12,466.63886134913105
2001-04-13,466.7868200988502
2001-04-16,468.6776679323442
2001-04-17,468.4291024028677
2001-04-18,488.78540321481563
2001-04-19,488.4583326020731
2001-04-20,474.21414452701896
2001-04-23,474.3521686893029
2001-04-24,477.88541831518626
2001-04-25,476.25990428764175
2001-04-26,478.93189319733176
2001-04-27,485.9802048221991
2001-04-30,495.27376358180396
2001-05-01,492.55295314495635
2001-05-02,498.43164923284513
2001-05-03,499.327061775498
2001-05-04,494.08529036900273
2001-05-07,497.1624480363102
2001-05-08,498.5972669757148
2001-05-09,497.1082337962388
2001-05-10,496.6961750159503
2001-05-11,499.00610288332757
2001-05-14,495.06567806677265
2001-05-15,490.3542584987388
2001-05-16,490.17823140511274
2001-05-17,503.1634811405299
2001-05-18,506.51973425721445
2001-05-21,509.7036632665695
2001-05-22,517.9446694772815
2001-05-23,523.4050022223844
2001-05-24,523.8185147313023
2001-05-25,521.9833143529188
2001-05-28,519.4493307754597
2001-05-29,521.0166942948474
2001-05-30,512.6600516409484
2001-05-31,517.5268584778404
2001-06-01,516.1505903124378
2001-06-04,515.5545777884103
2001-06-05,513.5033331539757
2001-06-06,518.2609376713177
2001-06-07,516.5644930647331
2001-06-08,524.1396905057849
2001-06-11,524.9277438384502
2001-06-12,519.7327102036808
2001-06-13,517.3731846245254
2001-06-14,510.5280659892256
2001-06-15,505.96795082163544
2001-06-18,495.57266494337006
2001-06-19,497.6709079611509
2001-06-20,498.3794340317573
2001-06-21,500.7465951989688
2001-06-22,502.0778813038563
2001-06-25,496.0333990924256
2001-06-26,493.0444313623887
2001-06-27,494.29989772767965
2001-06-28,497.5574981053607
2001-06-29,504.6683487050331
2001-07-02,505.9941322222398
2001-07-03,501.7067861822043
2001-07-04,496.921860031025
2001-07-05,498.7173066457139
2001-07-06,486.3901038726849
2001-07-09,479.90769727178747
2001-07-10,472.73897455848737
2001-07-11,459.89943591960986
2001-07-12,470.6125773904211
2001-07-13,467.262285474653
2001-07-16,462.32269071675245
2001-07-17,465.0197440758057
2001-07-18,452.6613086940498
2001-07-19,454.31162614607933
2001-07-20,452.56307402757346
2001-07-23,454.01112549991007
2001-07-24,448.68791839998465
2001-07-25,446.9619316839569
2001-07-26,452.2298265605677
2001-07-27,455.97132892890835
2001-07-30,456.764323680776
2001-07-31,459.3234635802427
2001-08-01,460.12774374541306
2001-08-02,463.84356710427267
2001-08-03,461.60795396714656
2001-08-06,460.6642933273195
2001-08-07,459.5838853295182
2001-08-08,459.48663067799606
2001-08-09,448.7788753136131
2001-08-10,446.51050019649455
2001-08-13,445.74758278811777
2001-08-14,451.4018842238139
2001-08-15,444.5199911567156
2001-08-16,440.7216516774294
2001-08-17,432.9042231252614
2001-08-20,430.3996507960203
2001-08-21,430.62427102034803
2001-08-22,425.3540010761668
2001-08-23,429.0093748289709
2001-08-24,428.7640608498503
2001-08-27,435.56043608147183
2001-08-28,433.59658368880986
2001-08-29,432.800272348017
2001-08-30,429.6605706738477
2001-08-31,427.1177024604473
2001-09-03,424.5368359341444
2001-09-04,434.97548914958764
2001-09-05,431.63306570941063
2001-09-06,423.789452586493
2001-09-07,416.6876840172628
2001-09-10,414.4167055839859
2001-09-11,398.13902146583945
2001-09-12,388.9866466032959
2001-09-13,380.7224712697767
2001-09-14,364.99540325969974
2001-09-17,357.86000593891765
2001-09-18,360.3110061802166
2001-09-19,359.83140395002965
2001-09-20,351.68588295589217
2001-09-21,347.4409942287036
2001-09-24,351.6629939636952
2001-09-25,345.84820732334884
2001-09-26,347.48284941884737
2001-09-27,347.15334378698816
2001-09-28,355.69254056803356
2001-10-01,352.16221499910387
2001-10-02,348.8723007923498
2001-10-03,345.2687156815027
2001-10-04,354.2659123245637
2001-10-05,353.2873908186227
2001-10-08,348.01156281947254
2001-10-09,355.88711535823126
2001-10-10,363.31493200369533
2001-10-11,378.3732483388221
2001-10-12,375.79407051944315
2001-10-15,373.28833797228634
2001-10-16,376.25886777563693
2001-10-17,379.74928193124146
2001-10-18,376.90069335487914
2001-10-19,379.99162767758565
2001-10-22,384.24325576583084
2001-10-23,388.88002734117697
2001-10-24,391.8367816256744
2001-10-25,389.8651576305847
2001-10-26,394.3968869439014
2001-10-29,388.84498653008205
2001-10-30,378.7700091360386
2001-10-31,383.9937312538285
2001-11-01,383.02644764114876
2001-11-02,386.8808589976441
2001-11-05,397.1558129401012
2001-11-06,399.267185834238
2001-11-07,397.9414573394181
2001-11-08,406.824522845066
2001-11-09,408.2045896827004
2001-11-12,407.568129760445
2001-11-13,417.9084657462089
2001-11-14,423.58035373926845
2001-11-15,430.5007578994857
2001-11-16,429.62697151226126
2001-11-19,441.17382807002423
2001-11-20,431.7439550241513
2001-11-21,434.92472267445845
2001-11-22,435.3767516969089
2001-11-23,442.28812649778973
2001-11-26,449.2843626020535
2001-11-27,446.9835448638338
2001-11-28,434.79105303408437
2001-11-29,431.5689142320682
2001-11-30,430.1623120393764
2001-12-03,438.9075903004384
2001-12-04,443.72199240660683
2001-12-05,458.57444922557744
2001-12-06,464.6071258795965
2001-12-07,467.54760273709337
2001-12-10,462.82313267338634
2001-12-11,463.1015580481244
2001-12-12,467.7782163172204
2001-12-13,457.9250772187656
2001-12-14,453.0622543033668
2001-12-17,450.07557708781303
2001-12-18,450.67886453921886
2001-12-19,452.32644569076206
2001-12-20,453.9519554421051
2001-12-21,453.56068973513027
2001-12-24,460.88982802628
2001-12-25,465.0254743905787
2001-12-26,466.00025018922986
2001-12-27,463.8667329898258
2001-12-28,473.1129643416289
2001-12-31,472.8429981515444
2002-01-01,472.8135081162992
2002-01-02,471.0582623515978
2002-01-03,477.31082362670725
2002-01-04,489.927104348259
2002-01-07,495.9655227414566
2002-01-08,493.5347465929347
2002-01-09,495.2594844833868
2002-01-10,486.4553963867187
2002-01-11,481.93040697624735
2002-01-14,479.83901626510914
2002-01-15,477.40305117599297
2002-01-16,476.82261282379585
2002-01-17,480.86702840075634
2002-01-18,478.7750631343975
2002-01-21,483.4850131551533
2002-01-22,483.77011008352025
2002-01-23,485.43234960393124
2002-01-24,490.9220237459383
2002-01-25,502.1396785356197
2002-01-28,505.1695515643705
2002-01-29,500.91330007749735
2002-01-30,494.2867696803845
2002-01-31,500.26080864650714
2002-02-01,499.33049881128443
2002-02-04,493.61480494407743
2002-02-05,493.11810223554346
2002-02-06,496.2869772334197
2002-02-07,490.4691112052644
2002-02-08,489.7272469726019
2002-02-11,486.5876490738135
2002-02-12,489.08316719678515
2002-02-13,494.1167541049977
2002-02-14,502.6438951259613
2002-02-15,499.866790690984
2002-02-18,502.699629720127
2002-02-19,494.93409781141304
2002-02-20,489.9007858814013
2002-02-21,490.19574359306773
2002-02-22,485.1645701381658
2002-02-25,488.48350550515545
2002-02-26,492.23604325012195
2002-02-27,504.33942214131133
2002-02-28,501.16429371997583
2002-03-01,505.5502127314666
2002-03-04,516.9166752644766
2002-03-05,521.1682361959485
2002-03-06,521.5648376236087
2002-03-07,516.6775179009394
2002-03-08,518.0156819903093
2002-03-11,521.1914184876032
2002-03-12,520.3753879782467
2002-03-13,516.5388865106077
2002-03-14,513.4091497776329
2002-03-15,509.80479048009227
2002-03-18,514.3256897114652
2002-03-19,514.6237394500421
2002-03-20,516.4715430356651
2002-03-21,516.6874217830914
2002-03-22,521.6528203557051
2002-03-25,520.3037994852427
2002-03-26,521.4179536374663
2002-03-27,525.5183163907682
2002-03-28,526.7207288133376
2002-03-29,527.8946165401592
2002-04-01,521.9030644224201
2002-04-02,524.6166314415356
2002-04-03,523.1134565859038
2002-04-04,519.6294595718962
2002-04-05,524.534718387191
2002-04-08,523.4294823091276
2002-04-09,521.8594792312293
2002-04-10,522.4801673029664
2002-04-11,520.0758847411046
2002-04-12,524.6421523519326
2002-04-15,527.401129180942
2002-04-16,528.7512534946236
2002-04-17,535.1127867826966
2002-04-18,532.7796543490958
2002-04-19,531.2233478526201
2002-04-22,529.4881296434708
2002-04-23,529.9056329908814
2002-04-24,528.8616091842553
2002-04-25,518.7334950035078
2002-04-26,517.6301849542466
2002-04-29,508.41913597493783
2002-04-30,507.5927901703141
2002-05-01,504.55193945216325
2002-05-02,504.0865590747542
2002-05-03,499.2010887806754
2002-05-06,490.11350734179456
2002-05-07,493.52431794930715
2002-05-08,500.94458042719
2002-05-09,498.454914769288
2002-05-10,493.7166230730894
2002-05-13,494.0055569286342
2002-05-14,504.13330499307597
2002-05-15,506.667381291263
2002-05-16,505.035122633477
2002-05-17,502.19793739666943
2002-05-20,497.8519389821742
2002-05-21,493.1872013877261
2002-05-22,491.550391625452
2002-05-23,490.62577540052934
2002-05-24,495.18856420382576
2002-05-27,496.4821882139336
2002-05-28,490.08134651261304
2002-05-29,484.70252225744264
2002-05-30,479.36102726267217
2002-05-31,476.39070087082985
2002-06-03,476.03798622916713
2002-06-04,473.7934622368649
2002-06-05,473.95604396596457
2002-06-06,468.3318935544241
2002-06-07,458.8987800820365
2002-06-10,461.9863876477474
2002-06-11,459.3468349856836
2002-06-12,456.11256764775703
2002-06-13,456.9703632194674
2002-06-14,452.01629340931294
2002-06-17,452.77850035352753
2002-06-18,452.1278570826743
2002-06-19,439.16399997598364
2002-06-20,430.9964944850648
2002-06-21,426.2102465597569
2002-06-24,419.0967055575801
2002-06-25,419.7510905564988
2002-06-26,395.98920305537115
2002-06-27,403.84285703033083
2002-06-28,410.89163895968073
2002-07-01,409.0734922617182
2002-07-02,407.06068554009397
2002-07-03,408.67773597306575
2002-07-04,415.64357456931754
2002-07-05,426.7991619717441
2002-07-08,425.369291948679
2002-07-09,426.9784796540564
2002-07-10,424.0273694255275
2002-07-11,414.47888206835586
2002-07-12,424.53218914114433
2002-07-15,415.8477215113633
2002-07-16,410.35250037605454
2002-07-17,412.0916667440901
2002-07-18,413.53910572476866
2002-07-19,404.3836110546603
2002-07-22,393.79987030264897
2002-07-23,399.9555552067633
2002-07-24,387.11422956712204
2002-07-25,384.3038274472983
2002-07-26,373.25815754202443
2002-07-29,378.6983044782384
2002-07-30,382.22995431938637
