Date,EM LATIN AMERICA IMI GROWTH
1999-08-26,256.5211531869351
1999-08-27,253.20133683750987
1999-08-30,252.99417386367824
1999-08-31,250.49473825939478
1999-09-01,251.55800972435063
1999-09-02,249.02747417378674
1999-09-03,252.43811034184495
1999-09-06,253.90883945384414
1999-09-07,250.4820604704256
1999-09-08,250.0538933783251
1999-09-09,253.62987418462413
1999-09-10,258.31289378324567
1999-09-13,260.9811432264911
1999-09-14,261.1366089979056
1999-09-15,259.9925270843363
1999-09-16,258.3836336831474
1999-09-17,259.7884198142773
1999-09-20,262.5800053282332
1999-09-21,257.9653032595081
1999-09-22,258.7694841904192
1999-09-23,258.2285242681105
1999-09-24,257.5178284271253
1999-09-27,259.7992969168638
1999-09-28,257.12614349940213
1999-09-29,254.30226100133112
1999-09-30,250.99149906017624
1999-10-01,246.7960880870265
1999-10-04,248.15218175942596
1999-10-05,246.731768985286
1999-10-06,249.28317190209535
1999-10-07,249.7850834364452
1999-10-08,253.92221908567367
1999-10-11,254.38600003700003
1999-10-12,249.79056264103443
1999-10-13,244.04987661983006
1999-10-14,242.3131261887249
1999-10-15,233.69211983941503
1999-10-18,232.0406588485462
1999-10-19,235.69700468127084
1999-10-20,239.16241015425294
1999-10-21,239.36376396310175
1999-10-22,245.75955711901037
1999-10-25,244.14205239329328
1999-10-26,246.0961774605804
1999-10-27,247.88572180456123
1999-10-28,252.8640743703041
1999-10-29,257.6491776028465
1999-11-01,259.4321840580376
1999-11-02,260.52979961098214
1999-11-03,271.07600973085476
1999-11-04,275.4192862418847
1999-11-05,280.4248533573743
1999-11-08,283.2707770362342
1999-11-09,281.41043875461355
1999-11-10,283.4692346181344
1999-11-11,284.9133807020152
1999-11-12,286.4087240381032
1999-11-15,287.72098756159596
1999-11-16,288.0474463932321
1999-11-17,283.84221940724234
1999-11-18,290.1623649604683
1999-11-19,295.3908063258785
1999-11-22,291.1859323714099
1999-11-23,293.91099792097015
1999-11-24,295.6994769147218
1999-11-25,297.8601535859598
1999-11-26,303.6846801773238
1999-11-29,305.04711430712814
1999-11-30,303.07155413113844
1999-12-01,304.91216491258774
1999-12-02,313.5360319453123
1999-12-03,319.7204846367876
1999-12-06,312.86176947730286
1999-12-07,313.0064187872212
1999-12-08,317.64757482560077
1999-12-09,320.7307473531932
1999-12-10,324.229054449578
1999-12-13,324.77831534532197
1999-12-14,324.04544308272216
1999-12-15,325.06915115120944
1999-12-16,324.87848976918895
1999-12-17,334.0125948010822
1999-12-20,338.8214070195256
1999-12-21,340.8224742668663
1999-12-22,340.8011522327295
1999-12-23,338.29371994851147
1999-12-24,338.34070147587073
1999-12-27,338.3541968500078
1999-12-28,343.5325007225121
1999-12-29,351.1085902812982
1999-12-30,357.38779866196876
1999-12-31,357.41009621612795
2000-01-03,350.40765398138853
2000-01-04,327.6490764362951
2000-01-05,329.4905325299308
2000-01-06,327.26494259097416
2000-01-07,337.2621577121523
2000-01-10,349.3470313547137
2000-01-11,341.5498844428119
2000-01-12,341.97647344947484
2000-01-13,352.3444407550236
2000-01-14,364.2257827306045
2000-01-17,370.8725193234856
2000-01-18,366.05983118705643
2000-01-19,361.93401107818903
2000-01-20,356.93712539956664
2000-01-21,354.91147908811456
2000-01-24,356.39279614267724
2000-01-25,353.7133481252707
2000-01-26,356.009670367655
2000-01-27,359.66924034401586
2000-01-28,353.9768816056866
2000-01-31,349.3162130400571
2000-02-01,353.8231851892728
2000-02-02,358.5440124894957
2000-02-03,366.1299247991113
2000-02-04,377.59250820426433
2000-02-07,387.04022804406486
2000-02-08,389.051831725016
2000-02-09,383.88223409846205
2000-02-10,392.3993319918527
2000-02-11,388.1320749734929
2000-02-14,383.8800067259399
2000-02-15,383.9689485960807
2000-02-16,385.1599936688374
2000-02-17,382.4382461679698
2000-02-18,374.3045951031576
2000-02-21,372.6302703284237
2000-02-22,359.61458117888503
2000-02-23,368.20746341517867
2000-02-24,371.02835259217284
2000-02-25,376.37262194790384
2000-02-28,380.11863905321445
2000-02-29,383.6209135120663
2000-03-01,389.34436683587467
2000-03-02,396.7814753984035
2000-03-03,406.7963221669621
2000-03-06,403.6260949081142
2000-03-07,404.1076516169791
2000-03-08,408.0373249866043
2000-03-09,405.81882255724224
2000-03-10,403.65087962114467
2000-03-13,392.99568762363674
2000-03-14,390.2953965094259
2000-03-15,390.75220361322516
2000-03-16,391.63848117421696
2000-03-17,393.55990226934176
2000-03-20,389.73216920262826
2000-03-21,393.4030255625603
2000-03-22,396.60213634733714
2000-03-23,398.0547837993149
2000-03-24,401.8020120681731
2000-03-27,405.0698124610691
2000-03-28,396.9297120898982
2000-03-29,399.4980831791286
2000-03-30,390.7680793425781
2000-03-31,391.9383518686649
2000-04-03,386.09171424423806
2000-04-04,378.6016495377404
2000-04-05,375.0943699535895
2000-04-06,384.44263478349365
2000-04-07,391.63124233071704
2000-04-10,383.9237935449008
2000-04-11,376.76682599684426
2000-04-12,372.07008106009033
2000-04-13,362.0369070092586
2000-04-14,343.9095843923784
2000-04-17,338.6647658018908
2000-04-18,353.93095673627516
2000-04-19,347.53675656125387
2000-04-20,351.1928847007629
2000-04-21,351.21801342487123
2000-04-24,347.1022417573417
2000-04-25,363.16729836835464
2000-04-26,364.2729743712291
2000-04-27,370.2207108959961
2000-04-28,370.71126459233244
2000-05-01,372.89482743159897
2000-05-02,372.19840813060506
2000-05-03,368.1734052402925
2000-05-04,366.9996965412671
2000-05-05,367.73933318886236
2000-05-08,359.48137719473397
2000-05-09,352.3737974904009
2000-05-10,342.64599462309656
2000-05-11,345.4774837144089
2000-05-12,349.0234084463978
2000-05-15,353.74304926766
2000-05-16,361.29572482543017
2000-05-17,358.2203677429028
2000-05-18,352.68270221620566
2000-05-19,344.0027585020159
2000-05-22,332.94186414512495
2000-05-23,325.8607936524093
2000-05-24,335.44547661338163
2000-05-25,333.2690221052661
2000-05-26,328.84575035877117
2000-05-29,332.48919921889217
2000-05-30,340.2071722491018
2000-05-31,341.1617292189484
2000-06-01,349.07067856424186
2000-06-02,362.2712090977734
2000-06-05,358.9490636207042
2000-06-06,346.5022607118255
2000-06-07,348.18008255475274
2000-06-08,349.96354668009394
2000-06-09,351.1873398330865
2000-06-12,348.2206131897142
2000-06-13,348.8525830938174
2000-06-14,351.1945171732038
2000-06-15,350.43495278553416
2000-06-16,345.656269125229
2000-06-19,350.2463770920211
2000-06-20,352.4835378792092
2000-06-21,362.93664859208695
2000-06-22,360.75095393481894
2000-06-23,356.45216948668855
2000-06-26,357.4749902217056
2000-06-27,358.82294694292113
2000-06-28,360.53364986724716
2000-06-29,357.82619457273086
2000-06-30,364.22991185634714
2000-07-03,378.60814259370886
2000-07-04,383.1324602794161
2000-07-05,376.1695618427833
2000-07-06,375.8388341368018
2000-07-07,383.09174203404547
2000-07-10,382.80463027249283
2000-07-11,377.1611453061855
2000-07-12,384.39931689720447
2000-07-13,381.4681836756892
2000-07-14,385.3981844337293
2000-07-17,389.0365956824953
2000-07-18,388.4886716773291
2000-07-19,380.26641822963603
2000-07-20,385.7838170997838
2000-07-21,381.0215123479484
2000-07-24,379.1744462280902
2000-07-25,373.50215198380073
2000-07-26,372.37309271946845
2000-07-27,369.0496249941103
2000-07-28,364.8683269398283
2000-07-31,369.29876721484254
2000-08-01,369.3348047095144
2000-08-02,376.66732262313104
2000-08-03,380.94298905922966
2000-08-04,383.33217098643127
2000-08-07,386.41797197640705
2000-08-08,388.6305318313546
2000-08-09,383.9231382052761
2000-08-10,381.2446237173083
2000-08-11,387.61687405985424
2000-08-14,389.9584657829467
2000-08-15,386.0894542989957
2000-08-16,385.49599717055287
2000-08-17,388.1283406396553
2000-08-18,385.11051883317253
2000-08-21,383.21186768233656
2000-08-22,387.458142710303
2000-08-23,391.4845398515875
2000-08-24,384.9396021309921
2000-08-25,384.5187890797122
2000-08-28,386.2837667676704
2000-08-29,387.29355630412596
2000-08-30,394.50216655475396
2000-08-31,399.38567852362513
2000-09-01,398.00921298783254
2000-09-04,398.8861686731267
2000-09-05,402.467990056333
2000-09-06,408.4989358158565
2000-09-07,414.79294258008844
2000-09-08,414.3277968819958
2000-09-11,415.15369699835003
2000-09-12,408.15360753465626
2000-09-13,405.9798802341483
2000-09-14,406.2164173000743
2000-09-15,404.07937912498494
2000-09-18,396.1832472957167
2000-09-19,397.9592494269774
2000-09-20,401.41705794921705
2000-09-21,396.23912155339633
2000-09-22,381.4410176959177
2000-09-25,387.9823876098726
2000-09-26,382.87937902359397
2000-09-27,378.0619143774876
2000-09-28,381.2450940035319
2000-09-29,379.30637156459755
2000-10-02,375.338015671965
2000-10-03,378.10583401231696
2000-10-04,382.6409023775717
2000-10-05,387.453203829017
2000-10-06,379.4312639661171
2000-10-09,376.88804422993417
2000-10-10,377.2404018173034
2000-10-11,369.44923176941046
2000-10-12,368.28833371902044
2000-10-13,367.28093270185656
2000-10-16,369.74382497060896
2000-10-17,360.4559601176415
2000-10-18,359.4197087403391
2000-10-19,373.7399008040007
2000-10-20,370.2799984850482
2000-10-23,363.97665933004583
2000-10-24,362.37438000058177
2000-10-25,359.5083028258119
2000-10-26,365.5631387069937
2000-10-27,369.9957467756094
2000-10-30,373.1708515680823
2000-10-31,376.1734694836652
2000-11-01,370.7550371695511
2000-11-02,369.5296354578864
2000-11-03,362.3953932818283
2000-11-06,366.0038633077369
2000-11-07,370.52306923158665
2000-11-08,366.53507010097036
2000-11-09,358.86269573111366
2000-11-10,355.6741475346167
2000-11-13,351.47016678863
2000-11-14,359.7592019599107
2000-11-15,359.97428084662477
2000-11-16,362.43270970668806
2000-11-17,362.05396824062717
2000-11-20,367.17755901611815
2000-11-21,370.345337283836
2000-11-22,364.52442016785244
2000-11-23,362.0823855844511
2000-11-24,363.74687813185767
2000-11-27,356.1319120823363
2000-11-28,347.7110921599048
2000-11-29,345.8223603972388
2000-11-30,333.40688184358316
2000-12-01,331.693181506096
2000-12-04,324.50718536272217
2000-12-05,339.2604344021942
2000-12-06,335.7360002461607
2000-12-07,335.38715891854196
2000-12-08,341.44096891374807
2000-12-11,346.9909494148688
2000-12-12,345.61113382810845
2000-12-13,348.5824696671598
2000-12-14,343.7849830762816
2000-12-15,335.9126505534528
2000-12-18,337.41880389425825
2000-12-19,339.1184492250799
2000-12-20,322.1505878922139
2000-12-21,319.686451558317
2000-12-22,318.57598324960753
2000-12-25,318.6492451964565
2000-12-26,317.5632918826772
2000-12-27,320.36242407658943
2000-12-28,324.2335938851241
2000-12-29,320.3532682137042
2001-01-01,320.30467565128134
2001-01-02,315.9665065036066
2001-01-03,330.97625057247507
2001-01-04,337.66234831049184
2001-01-05,329.3844644694541
2001-01-08,330.3126821528988
2001-01-09,337.9262132851011
2001-01-10,335.0616824918241
2001-01-11,334.4215646411633
2001-01-12,334.84153802985827
2001-01-15,338.53107111068107
2001-01-16,338.13124021643273
2001-01-17,347.55372881257114
2001-01-18,348.54697487655204
2001-01-19,354.4686618071975
2001-01-22,353.23554499578603
2001-01-23,357.2563042563696
2001-01-24,360.9464407182225
2001-01-25,360.1558700649546
2001-01-26,361.0487993455437
2001-01-29,363.90859435397266
2001-01-30,362.7632138694489
2001-01-31,361.3622909628903
2001-02-01,352.51219318123094
2001-02-02,352.3696303457053
2001-02-05,347.86800718860184
2001-02-06,352.9744724460976
2001-02-07,348.5071489328673
2001-02-08,359.20071567267735
2001-02-09,355.14951716817603
2001-02-12,352.9182896281525
2001-02-13,357.8997610895592
2001-02-14,358.745495649233
2001-02-15,365.89797485138274
2001-02-16,352.7403332869542
2001-02-19,348.78556362685725
2001-02-20,350.3927327906833
2001-02-21,339.5723715962102
2001-02-22,340.0218946600254
2001-02-23,338.1843906577603
2001-02-26,340.3666252157133
2001-02-27,336.4465099471804
2001-02-28,333.183503203247
2001-03-01,333.30651803545766
2001-03-02,333.81254451407113
2001-03-05,337.4498802661359
2001-03-06,338.6653312201442
2001-03-07,339.29044763592685
2001-03-08,338.57796209822084
2001-03-09,335.2357859531879
2001-03-12,323.5953910348515
2001-03-13,329.3382042640069
2001-03-14,325.7395144802292
2001-03-15,322.3131234311937
2001-03-16,324.82655302490656
2001-03-19,321.5745699994137
2001-03-20,320.54300957189395
2001-03-21,322.0199933773404
2001-03-22,313.41528146829756
2001-03-23,308.8260059483821
2001-03-26,313.2532607673742
2001-03-27,316.3561139275731
2001-03-28,317.01658801545017
2001-03-29,313.53928286875816
2001-03-30,314.57261949365
2001-04-02,313.02589849078015
2001-04-03,306.4812504842495
2001-04-04,302.6976402570513
2001-04-05,314.1567437093402
2001-04-06,316.5387930506841
2001-04-09,317.97061737078326
2001-04-10,331.6637079750024
2001-04-11,332.73833093315255
2001-04-12,328.0923172110355
2001-04-13,328.081556901237
2001-04-16,324.83051887233006
2001-04-17,327.9586839931458
2001-04-18,340.67290670921466
2001-04-19,325.49774402559285
2001-04-20,310.0832669735962
2001-04-23,311.05648559475276
2001-04-24,316.59829826053954
2001-04-25,314.98605116654625
2001-04-26,322.45518061159913
2001-04-27,330.4109474622215
2001-04-30,335.5797189959253
2001-05-01,332.30562873630305
2001-05-02,333.4890003545312
2001-05-03,334.10654288766904
2001-05-04,335.7731800521691
2001-05-07,336.3185567071203
2001-05-08,334.2340132559437
2001-05-09,334.954728019145
2001-05-10,337.7360009545341
2001-05-11,337.22702922218593
2001-05-14,333.3090690503692
2001-05-15,329.2634260479293
2001-05-16,332.90314688840874
2001-05-17,341.68099872869476
2001-05-18,347.23757467771037
2001-05-21,350.24023587606723
2001-05-22,355.47777085721555
2001-05-23,356.66744344560544
2001-05-24,354.79004893743326
2001-05-25,351.99864537606976
2001-05-28,352.9883587701143
2001-05-29,354.9405264454697
2001-05-30,350.36301387839717
2001-05-31,357.94617659291816
2001-06-01,360.6911308451594
2001-06-04,362.1015486421164
2001-06-05,360.62675843785826
2001-06-06,361.8396749820336
2001-06-07,360.0413704945634
2001-06-08,360.37594327818886
2001-06-11,362.1670052584744
2001-06-12,358.47493916168287
2001-06-13,358.1009584945173
2001-06-14,354.31496860370737
2001-06-15,347.70031840446967
2001-06-18,337.3697438207972
2001-06-19,336.11267430151923
2001-06-20,340.08173440000064
2001-06-21,345.2925624464222
2001-06-22,348.56751357341267
2001-06-25,346.6726879769749
2001-06-26,345.58587816708337
2001-06-27,343.6596133029867
2001-06-28,349.6629359676911
2001-06-29,352.67897929796675
2001-07-02,354.7036538973784
2001-07-03,351.6849237186984
2001-07-04,347.49005679722825
2001-07-05,346.96890999965507
2001-07-06,335.5222119930684
2001-07-09,337.54381498136706
2001-07-10,330.69569255516035
2001-07-11,320.3267186583522
2001-07-12,319.0691819703356
2001-07-13,317.86268103552555
2001-07-16,310.98202440963445
2001-07-17,320.13694389556696
2001-07-18,313.8012424244159
2001-07-19,312.10669313545714
2001-07-20,315.4058641199618
2001-07-23,321.9052244631136
2001-07-24,317.2203839447552
2001-07-25,313.42287679852353
2001-07-26,314.75285534371534
2001-07-27,316.17769839536953
2001-07-30,319.69655248207994
2001-07-31,319.4545481327277
2001-08-01,313.60558164412055
2001-08-02,315.81222202202093
2001-08-03,316.14342294965945
2001-08-06,318.4097703343754
2001-08-07,321.25880160786505
2001-08-08,320.6530097286528
2001-08-09,315.68367360836874
2001-08-10,313.09405996340746
2001-08-13,311.7486135262022
2001-08-14,310.64568651096965
2001-08-15,303.6348258607125
2001-08-16,300.95509604919306
2001-08-17,289.8226598619269
2001-08-20,290.56509756550594
2001-08-21,290.553546238934
2001-08-22,290.6373107585262
2001-08-23,291.21227471060956
2001-08-24,295.2378872821168
2001-08-27,295.634312145015
2001-08-28,293.1230632427297
2001-08-29,294.3974640083878
2001-08-30,291.6547308032027
2001-08-31,290.6829184829339
2001-09-03,290.1079981591971
2001-09-04,294.0033627292054
2001-09-05,292.8297885482208
2001-09-06,282.4590950002071
2001-09-07,278.01593444320923
2001-09-10,274.24168688150627
2001-09-11,253.7407770205403
2001-09-12,256.4357251097236
2001-09-13,246.52991353836046
2001-09-14,240.7083421421225
2001-09-17,243.77150425404267
2001-09-18,244.73795333890354
2001-09-19,241.43796287101486
2001-09-20,232.9938604423328
2001-09-21,233.64210566578203
2001-09-24,238.4176522720463
2001-09-25,234.781823139433
2001-09-26,232.1525419801945
2001-09-27,234.22419029552483
2001-09-28,240.6470928326616
2001-10-01,236.9911896532535
2001-10-02,234.78505953690254
2001-10-03,233.41236332024027
2001-10-04,236.24618585601644
2001-10-05,233.24564442143352
2001-10-08,230.62759320393837
2001-10-09,232.91197456495232
2001-10-10,242.04776657576068
2001-10-11,250.78291212400057
2001-10-12,247.12449485154724
2001-10-15,247.72271199670033
2001-10-16,248.78894685691276
2001-10-17,250.93335956525794
2001-10-18,248.483469545472
2001-10-19,252.10565813191596
2001-10-22,256.8160288965006
2001-10-23,258.71942180638604
2001-10-24,258.10630908522995
2001-10-25,256.3316228936199
2001-10-26,257.88452561561013
2001-10-29,250.34799012083505
2001-10-30,244.40689325289938
2001-10-31,250.18330611068097
2001-11-01,248.51911571565964
2001-11-02,250.4151153313536
2001-11-05,258.5098045660595
2001-11-06,261.65240681344414
2001-11-07,262.3144485347755
2001-11-08,267.05972953181265
2001-11-09,267.8215650579418
2001-11-12,262.6699802229038
2001-11-13,273.27492444788254
2001-11-14,273.153582799659
2001-11-15,273.30816723585144
2001-11-16,268.12707625268513
2001-11-19,272.97711999438104
2001-11-20,269.8461683656818
2001-11-21,272.3264490007144
2001-11-22,274.0504275987091
2001-11-23,278.02456053759806
2001-11-26,279.76892463017674
2001-11-27,280.531838385101
2001-11-28,273.0414093779686
2001-11-29,270.35878302373294
2001-11-30,268.0775898588697
2001-12-03,276.2081881803803
2001-12-04,278.99100761431794
2001-12-05,285.2538479492328
2001-12-06,285.802822521311
2001-12-07,287.8333354447802
2001-12-10,289.94142927444364
2001-12-11,289.6170309888637
2001-12-12,287.2196145957512
2001-12-13,284.37803855509566
2001-12-14,284.1562525092615
2001-12-17,286.85931799929284
2001-12-18,292.1579014216542
2001-12-19,296.2446450070853
2001-12-20,295.71953421040007
2001-12-21,302.3452761975323
2001-12-24,305.79209233197463
2001-12-25,305.76783781562176
2001-12-26,306.19141382940444
2001-12-27,306.5763803732545
2001-12-28,306.32527026099507
2001-12-31,302.46475476141666
2002-01-01,302.46770109763986
2002-01-02,303.0829573194244
2002-01-03,312.67564631409357
2002-01-04,313.39639907671005
2002-01-07,305.52707454425934
2002-01-08,304.82902139343
2002-01-09,301.12398198468065
2002-01-10,293.08955323353644
2002-01-11,291.504581341301
2002-01-14,286.9417544713491
2002-01-15,293.38575880323265
2002-01-16,295.43894551170945
2002-01-17,297.49956120517123
2002-01-18,296.46247376025593
2002-01-21,295.95686277026743
2002-01-22,294.85436520525235
2002-01-23,297.8524092605503
2002-01-24,300.4504679702148
2002-01-25,305.24056317318275
2002-01-28,305.68042099428084
2002-01-29,299.9888097876808
2002-01-30,298.1737614183017
2002-01-31,303.47726865810495
2002-02-01,302.674663596335
2002-02-04,298.43390867311405
2002-02-05,298.8224513834487
2002-02-06,298.97165624296304
2002-02-07,296.7060607523438
2002-02-08,294.0525124393957
2002-02-11,289.11609472745306
2002-02-12,290.9619255812801
2002-02-13,298.4218722239713
2002-02-14,300.28983223009743
2002-02-15,299.20653209314077
2002-02-18,300.1774100878938
2002-02-19,296.54984292728824
2002-02-20,296.52251125920895
2002-02-21,298.45310179296155
2002-02-22,295.1723811349594
2002-02-25,302.7856157499902
2002-02-26,305.4144841021779
2002-02-27,313.730900386032
2002-02-28,312.70204924555765
2002-03-01,318.89088566853565
2002-03-04,322.0418095520105
2002-03-05,319.1400344274437
2002-03-06,317.7965054506827
2002-03-07,311.68373900331346
2002-03-08,317.32803142212225
2002-03-11,315.13120071989715
2002-03-12,320.95108416137344
2002-03-13,319.44251860889375
2002-03-14,314.3109604630783
2002-03-15,316.6977424557368
2002-03-18,319.1505143321037
2002-03-19,318.9315469849745
2002-03-20,316.9467196865277
2002-03-21,315.21394651962123
2002-03-22,314.9116685466668
2002-03-25,312.7519403406626
2002-03-26,315.897578765182
2002-03-27,319.7138280022376
2002-03-28,319.9224720315491
2002-03-29,319.9519359909171
2002-04-01,318.59916129779504
2002-04-02,317.8265312876315
2002-04-03,316.2881391459273
2002-04-04,315.97584457367776
2002-04-05,320.02655787397856
2002-04-08,321.45371256537027
2002-04-09,321.50920950312803
2002-04-10,327.02111911446855
2002-04-11,323.6289107739675
2002-04-12,323.19386869031877
2002-04-15,319.71332154569103
2002-04-16,322.8759882769918
2002-04-17,322.64846880645723
2002-04-18,317.7715197336098
2002-04-19,317.78008578859965
2002-04-22,314.196606315673
2002-04-23,313.37229177155416
2002-04-24,313.8156583341654
2002-04-25,309.15994115310957
2002-04-26,308.54465220022365
2002-04-29,305.18568122921084
2002-04-30,306.7801426313665
2002-05-01,304.0578964028582
2002-05-02,301.7829034488789
2002-05-03,296.0452442538783
2002-05-06,293.87606112014436
2002-05-07,293.01454447528675
2002-05-08,298.3228638022076
2002-05-09,290.90337995371783
2002-05-10,286.5160918192252
2002-05-13,286.3900263941152
2002-05-14,289.41098432961314
2002-05-15,289.29820121904254
2002-05-16,293.7199187518389
2002-05-17,290.2603152392247
2002-05-20,289.01574237909193
2002-05-21,288.5162608349772
2002-05-22,284.0229430735163
2002-05-23,284.9647846382366
2002-05-24,283.89783738764436
2002-05-27,285.21306917137133
2002-05-28,282.3981350165081
2002-05-29,279.28721023297385
2002-05-30,275.15334220799645
2002-05-31,274.21505415708253
2002-06-03,271.05605341364486
2002-06-04,269.04135661293515
2002-06-05,267.3417498669188
2002-06-06,257.5153441292103
2002-06-07,256.0637791602436
2002-06-10,260.1692033755772
2002-06-11,258.0064953812399
2002-06-12,250.0443823498339
2002-06-13,250.6858071583575
2002-06-14,245.89293073283366
2002-06-17,252.14725349660154
2002-06-18,251.146964536572
2002-06-19,243.25998783022908
2002-06-20,231.05833222249387
2002-06-21,220.67101968561033
2002-06-24,218.30023584232228
2002-06-25,223.92536363749625
2002-06-26,213.57791212632827
2002-06-27,222.28768214574475
2002-06-28,222.9491889995766
2002-07-01,220.54073888019968
2002-07-02,216.30096575649404
2002-07-03,217.7890957300177
2002-07-04,220.34533789440994
2002-07-05,222.41387252610983
2002-07-08,220.19265692622545
2002-07-09,218.58216391509424
2002-07-10,217.81887529435124
2002-07-11,218.99068526073677
2002-07-12,222.1734889239786
2002-07-15,214.6349473480684
2002-07-16,212.35140720902203
2002-07-17,215.52392839375983
2002-07-18,216.41374368126398
2002-07-19,212.32698728592158
2002-07-22,205.77272881292907
2002-07-23,202.00154011774353
2002-07-24,204.55461777011968
2002-07-25,196.28665146579542
2002-07-26,192.8148674251054
2002-07-29,198.3224940205074
