Date,EM LATIN AMERICA ex BRAZIL IMI GROWTH
2015-04-23,5308.227125523115
2015-04-24,5322.570836790159
2015-04-27,5353.275162890576
2015-04-28,5330.375597946177
2015-04-29,5198.651933393316
2015-04-30,5085.549096014538
2015-05-01,5044.500692474518
2015-05-04,5116.797878305708
2015-05-05,5156.02607027226
2015-05-06,5084.125294027883
2015-05-07,5074.247179276833
2015-05-08,5164.812523226778
2015-05-11,5191.5089098554845
2015-05-12,5116.967933739388
2015-05-13,5079.857614931189
2015-05-14,5103.418286061989
2015-05-15,5103.028451763388
2015-05-18,5099.2281793699785
2015-05-19,5178.33236961622
2015-05-20,5165.523055100697
2015-05-21,5138.359677020589
2015-05-22,5163.841249137733
2015-05-25,5154.825735273468
2015-05-26,5161.134461582596
2015-05-27,5163.345665280485
2015-05-28,5157.7928136995115
2015-05-29,5122.686505980614
2015-06-01,5140.678154208772
2015-06-02,5062.461483673688
2015-06-03,4963.648577252901
2015-06-04,4907.278892541096
2015-06-05,4941.430350050132
2015-06-08,4906.832321445928
2015-06-09,4909.906406752275
2015-06-10,4949.443926890672
2015-06-11,4982.765980066731
2015-06-12,4980.743569251968
2015-06-15,4943.5838460141085
2015-06-16,4978.991067254569
2015-06-17,4975.319091886006
2015-06-18,4962.21251265102
2015-06-19,4956.374257224841
2015-06-22,4964.242748907093
2015-06-23,5056.868890080781
2015-06-24,5038.433147121244
2015-06-25,5019.43021580706
2015-06-26,5027.170954027911
2015-06-29,4931.148146982566
2015-06-30,4952.715559823155
2015-07-01,4917.258457585518
2015-07-02,4979.904244195919
2015-07-03,4952.351537921517
2015-07-06,4903.031358371113
2015-07-07,4924.846257451424
2015-07-08,4815.9681399673755
2015-07-09,4862.859880860029
2015-07-10,4870.64693086673
2015-07-13,4967.769912983123
2015-07-14,5010.722127151861
2015-07-15,5007.428020290457
2015-07-16,5029.151337890854
2015-07-17,5016.158290365029
2015-07-20,5008.206416018556
2015-07-21,4965.806139078825
2015-07-22,4903.4609802736595
2015-07-23,4860.832922414397
2015-07-24,4757.787941315929
2015-07-27,4623.248050201412
2015-07-28,4680.298461691557
2015-07-29,4721.515358812522
2015-07-30,4703.090644867185
2015-07-31,4802.175108957308
2015-08-03,4798.254125820415
2015-08-04,4827.54191733207
2015-08-05,4788.986858486085
2015-08-06,4759.253909489193
2015-08-07,4795.487307180597
2015-08-10,4817.658904839643
2015-08-11,4653.448438719653
2015-08-12,4574.657465199024
2015-08-13,4566.8940053476335
2015-08-14,4547.203871331646
2015-08-17,4559.051560120551
2015-08-18,4553.535318838428
2015-08-19,4492.246536395548
2015-08-20,4343.364152490254
2015-08-21,4182.231931516443
2015-08-24,3937.5516965268853
2015-08-25,4063.6033128748677
2015-08-26,4068.030491275852
2015-08-27,4318.1370555664835
2015-08-28,4360.659815386892
2015-08-31,4398.499286919842
2015-09-01,4291.751993045539
2015-09-02,4303.799623944445
2015-09-03,4432.016040650709
2015-09-04,4354.343025140488
2015-09-07,4309.52405052763
2015-09-08,4359.253930269755
2015-09-09,4339.388977371833
2015-09-10,4338.567650925379
2015-09-11,4314.692383639817
2015-09-14,4328.447309594825
2015-09-15,4367.200417574006
2015-09-16,4418.970428226333
2015-09-17,4438.7326121403785
2015-09-18,4399.274080356725
2015-09-21,4431.353755883576
2015-09-22,4337.986240408762
2015-09-23,4256.114196292906
2015-09-24,4136.846887959255
2015-09-25,4224.021876510361
2015-09-28,4133.965744347039
2015-09-29,4123.22567982286
2015-09-30,4222.667769652074
2015-10-01,4240.396597761973
2015-10-02,4227.188013125426
2015-10-05,4385.352743928723
2015-10-06,4397.357122735391
2015-10-07,4480.196395045686
2015-10-08,4480.4700818905685
2015-10-09,4513.551768316373
2015-10-12,4483.433529567656
2015-10-13,4436.903945383424
2015-10-14,4375.865511420868
2015-10-15,4430.389046977877
2015-10-16,4458.13582188431
2015-10-19,4476.8379475922775
2015-10-20,4457.796030845252
2015-10-21,4393.619539405613
2015-10-22,4515.054639159433
2015-10-23,4622.155357713916
2015-10-26,4626.359773974788
2015-10-27,4554.174595972296
2015-10-28,4575.817051477193
2015-10-29,4564.050782102402
2015-10-30,4543.916631656548
2015-11-02,4563.565328890355
2015-11-03,4688.323740615038
2015-11-04,4688.9338246653815
2015-11-05,4655.377684698513
2015-11-06,4648.651616947022
2015-11-09,4576.5688989055525
2015-11-10,4602.499298548366
2015-11-11,4600.8141878663455
2015-11-12,4542.717581623506
2015-11-13,4491.547014653652
2015-11-16,4473.006688430167
2015-11-17,4521.907263220749
2015-11-18,4566.655064400268
2015-11-19,4609.3293948170995
2015-11-20,4692.022442583593
2015-11-23,4670.996659078816
2015-11-24,4659.612223013534
2015-11-25,4605.053262517659
2015-11-26,4618.409825355233
2015-11-27,4602.300560232229
2015-11-30,4523.600470106877
2015-12-01,4569.582392987415
2015-12-02,4522.022168505263
2015-12-03,4354.576428610547
2015-12-04,4345.499528667415
2015-12-07,4274.48489126542
2015-12-08,4209.877690749087
2015-12-09,4185.234986852814
2015-12-10,4184.832361993396
2015-12-11,4052.160491314854
2015-12-14,4021.1551364510683
2015-12-15,4185.087677272243
2015-12-16,4232.484575398677
2015-12-17,4297.874477303287
2015-12-18,4268.866301591538
2015-12-21,4247.613896237678
2015-12-22,4231.198306546749
2015-12-23,4311.98933233947
2015-12-24,4273.605541902527
2015-12-25,4273.605541902527
2015-12-28,4243.357612722838
2015-12-29,4277.142096564502
2015-12-30,4217.355909478367
2015-12-31,4248.165373409675
2016-01-01,4248.165373409675
2016-01-04,4168.623043960789
2016-01-05,4206.281603068818
2016-01-06,4141.509669239659
2016-01-07,3981.457226801514
2016-01-08,3885.805517346971
2016-01-11,3923.9867833613157
2016-01-12,3955.234155588243
2016-01-13,3956.7570544816085
2016-01-14,4004.1191697044487
2016-01-15,3852.8974198098513
2016-01-18,3856.486213837336
2016-01-19,3878.7248577583555
2016-01-20,3797.2373593921366
2016-01-21,3881.0663982900983
2016-01-22,3965.9976797255003
2016-01-25,3916.597492002795
2016-01-26,3953.277930520468
2016-01-27,3964.422405462314
2016-01-28,4005.0111602095076
2016-01-29,4186.702040553494
2016-02-01,4138.821927341032
2016-02-02,4057.59151511968
2016-02-03,4013.2703780510165
2016-02-04,4094.7874496738755
2016-02-05,4024.9287967681344
2016-02-08,3927.140158250991
2016-02-09,3823.069199622863
2016-02-10,3893.3170317132267
2016-02-11,3776.5551685424616
2016-02-12,3840.5217097258715
2016-02-15,3972.6586265803044
2016-02-16,3962.9461394412706
2016-02-17,4079.6282475096323
2016-02-18,4133.018594520066
2016-02-19,4098.7151985047785
2016-02-22,4201.266990869652
2016-02-23,4141.825708196428
2016-02-24,4115.409208092236
2016-02-25,4155.127357689349
2016-02-26,4214.10157273537
2016-02-29,4247.901697436032
2016-03-01,4332.130470092422
2016-03-02,4424.2146353665075
2016-03-03,4398.7690293967635
2016-03-04,4415.506068682542
2016-03-07,4430.401687495697
2016-03-08,4314.507971344595
2016-03-09,4363.112052691981
2016-03-10,4290.1159192784935
2016-03-11,4325.840884697419
2016-03-14,4349.627729828331
2016-03-15,4267.403839847048
2016-03-16,4311.157262743552
2016-03-17,4401.688019539953
2016-03-18,4456.656217224607
2016-03-21,4452.856414275881
2016-03-22,4484.290000185483
2016-03-23,4451.247108938208
2016-03-24,4432.411494202272
2016-03-25,4432.411494202272
2016-03-28,4416.239125906224
2016-03-29,4458.042360215454
2016-03-30,4503.553966665988
2016-03-31,4484.866380721661
2016-04-01,4464.779128729949
2016-04-04,4418.511555748405
2016-04-05,4321.679884184598
2016-04-06,4318.153240843172
2016-04-07,4269.728409714738
2016-04-08,4284.809711735731
2016-04-11,4283.461551453571
2016-04-12,4373.086760062245
2016-04-13,4451.380915343608
2016-04-14,4482.765812373074
2016-04-15,4448.123075030079
2016-04-18,4421.573109010589
2016-04-19,4520.445366853946
2016-04-20,4517.767512133325
2016-04-21,4518.654231605322
2016-04-22,4526.868151922271
2016-04-25,4470.806483562243
2016-04-26,4473.725892974334
2016-04-27,4514.642784814409
2016-04-28,4555.461989533778
2016-04-29,4533.545974267319
2016-05-02,4490.553148583203
2016-05-03,4405.484753183729
2016-05-04,4353.91720204292
2016-05-05,4367.956768122783
2016-05-06,4336.417158588511
2016-05-09,4307.366107516868
2016-05-10,4374.246855387161
2016-05-11,4367.845276061113
2016-05-12,4378.303117335207
2016-05-13,4352.187148622668
2016-05-16,4360.181713422427
2016-05-17,4336.968480938517
2016-05-18,4318.6885028832285
2016-05-19,4270.086359367806
2016-05-20,4308.023919974441
2016-05-23,4312.433739183306
2016-05-24,4355.830247237205
2016-05-25,4363.76017943742
2016-05-26,4370.9014353247785
2016-05-27,4393.586822582762
2016-05-30,4380.746002553721
2016-05-31,4346.096545791146
2016-06-01,4320.522008707539
2016-06-02,4311.435280728064
2016-06-03,4304.572882801546
2016-06-06,4317.94361563009
2016-06-07,4361.126174627907
2016-06-08,4415.556114664525
2016-06-09,4372.057331204267
2016-06-10,4289.088952773704
2016-06-13,4219.041170531479
2016-06-14,4190.899601587211
2016-06-15,4235.687902445835
2016-06-16,4248.605922599114
2016-06-17,4253.196355950235
2016-06-20,4297.871495599375
2016-06-21,4320.730791715486
2016-06-22,4351.383828243917
2016-06-23,4394.2714203144415
2016-06-24,4313.644714129052
2016-06-27,4274.243732315285
2016-06-28,4314.551179797888
2016-06-29,4445.373612467654
2016-06-30,4480.515298574042
2016-07-01,4532.10586642166
2016-07-04,4524.6661830868
2016-07-05,4445.209191767784
2016-07-06,4378.942419396174
2016-07-07,4379.522234343112
2016-07-08,4471.917546072837
2016-07-11,4545.9876339585635
2016-07-12,4568.483459797673
2016-07-13,4537.33137194241
2016-07-14,4585.550298411945
2016-07-15,4582.058301509773
2016-07-18,4604.670336148843
2016-07-19,4636.377983412639
2016-07-20,4655.950025708154
2016-07-21,4656.370080443232
2016-07-22,4683.879894758652
2016-07-25,4624.158751697098
2016-07-26,4558.567228126282
2016-07-27,4529.495956430179
2016-07-28,4461.594256861249
2016-07-29,4438.7122939281235
2016-08-01,4421.151361587731
2016-08-02,4383.407267092359
2016-08-03,4397.260984926676
2016-08-04,4442.106238029097
2016-08-05,4484.547252237941
2016-08-08,4555.072337754801
2016-08-09,4588.219131690962
2016-08-10,4586.735158631166
2016-08-11,4638.418631429471
2016-08-12,4641.380380396479
2016-08-15,4696.304065523863
2016-08-16,4657.770151351937
2016-08-17,4602.890295243202
2016-08-18,4633.279907684867
2016-08-19,4600.509934773039
2016-08-22,4579.478904961838
2016-08-23,4551.623086364732
2016-08-24,4539.822606455149
2016-08-25,4553.37427185204
2016-08-26,4546.6271001315035
2016-08-29,4546.416883140124
2016-08-30,4501.261975476157
2016-08-31,4477.37648548754
2016-09-01,4453.697766274268
2016-09-02,4533.307788969028
2016-09-05,4565.77493793228
2016-09-06,4567.939270250016
2016-09-07,4556.219469842568
2016-09-08,4517.269897067972
2016-09-09,4397.027160808308
2016-09-12,4354.59043467304
2016-09-13,4303.36416276751
2016-09-14,4268.250494372632
2016-09-15,4308.863249210189
2016-09-16,4247.587434666526
2016-09-19,4252.919307807012
2016-09-20,4290.610911762899
2016-09-21,4332.794619223454
2016-09-22,4408.98312708661
2016-09-23,4377.111987591104
2016-09-26,4303.218620778937
2016-09-27,4373.054006366667
2016-09-28,4413.6337962140415
2016-09-29,4398.246774827126
2016-09-30,4359.338366082117
2016-10-03,4387.0739849753445
2016-10-04,4437.332853141578
2016-10-05,4423.798979475691
2016-10-06,4411.841036699715
2016-10-07,4388.248868523592
2016-10-10,4493.020729399402
2016-10-11,4509.126349446772
2016-10-12,4530.173493942918
2016-10-13,4488.6642271797355
2016-10-14,4521.538521161396
2016-10-17,4533.071908018526
2016-10-18,4628.631701011493
2016-10-19,4707.3008744418785
2016-10-20,4681.844021983082
2016-10-21,4711.61257151029
2016-10-24,4742.437360374167
2016-10-25,4747.853964188447
2016-10-26,4683.6091513207075
2016-10-27,4662.1083378222065
2016-10-28,4676.6289429225
2016-10-31,4642.477480178023
2016-11-01,4526.488042942736
2016-11-02,4432.163777145382
2016-11-03,4414.048372307569
2016-11-04,4407.641535545171
2016-11-07,4625.533858306273
2016-11-08,4692.361641144463
2016-11-09,4471.788438416171
2016-11-10,4231.966277563926
2016-11-11,4108.104034088447
2016-11-14,4177.919688923425
2016-11-15,4236.066425514483
2016-11-16,4268.975736661561
2016-11-17,4261.230900096605
2016-11-18,4240.338710489001
2016-11-21,4233.342311600135
2016-11-22,4242.914502317684
2016-11-23,4235.397010029411
2016-11-24,4219.301485064204
2016-11-25,4216.644085361509
2016-11-28,4263.105035655805
2016-11-29,4217.538203297255
2016-11-30,4271.966419477531
2016-12-01,4207.192299626971
2016-12-02,4183.177742302467
2016-12-05,4200.926907906366
2016-12-06,4236.522876482549
2016-12-07,4280.896286466007
2016-12-08,4359.923356264693
2016-12-09,4454.107894411371
2016-12-12,4428.862979320313
2016-12-13,4421.353016460859
2016-12-14,4363.390138404558
2016-12-15,4367.59406579893
2016-12-16,4346.518799291462
2016-12-19,4318.639187577277
2016-12-20,4353.259196063168
2016-12-21,4323.807504834244
2016-12-22,4263.212975500667
2016-12-23,4252.593257147756
2016-12-26,4246.283177446585
2016-12-27,4271.130280932549
2016-12-28,4327.710818678089
2016-12-29,4334.908015631953
2016-12-30,4306.84405366826
2017-01-02,4310.538964977967
2017-01-03,4377.450800400119
2017-01-04,4321.467596581507
2017-01-05,4304.194588613616
2017-01-06,4269.0561348532165
2017-01-09,4236.425963107798
2017-01-10,4203.822344637634
2017-01-11,4205.608897194039
2017-01-12,4190.55424213973
2017-01-13,4207.461962380001
2017-01-16,4186.257612766847
2017-01-17,4196.2234205608975
2017-01-18,4194.724564442235
2017-01-19,4204.194890870686
2017-01-20,4215.434826898154
2017-01-23,4279.559239524348
2017-01-24,4359.204111274506
2017-01-25,4410.275747032338
2017-01-26,4433.218177189595
2017-01-27,4404.744579003105
2017-01-30,4420.4002987296935
2017-01-31,4356.564470342366
2017-02-01,4369.80057715326
2017-02-02,4403.139081469303
2017-02-03,4465.216854772258
2017-02-06,4446.194562162083
2017-02-07,4422.330151738843
2017-02-08,4444.9673573887185
2017-02-09,4494.551636830931
2017-02-10,4566.410581106262
2017-02-13,4574.251107571608
2017-02-14,4543.8593862394955
2017-02-15,4550.661190216005
2017-02-16,4519.5045125657925
2017-02-17,4490.413179238652
2017-02-20,4504.2518305620315
2017-02-21,4567.723525271197
2017-02-22,4623.654954847563
2017-02-23,4648.532614291611
2017-02-24,4622.5234177861275
2017-02-27,4625.099348571873
2017-02-28,4532.253662896097
2017-03-01,4634.109697387994
2017-03-02,4607.059945658387
2017-03-03,4643.194091303502
2017-03-06,4686.543706662174
2017-03-07,4660.076475339548
2017-03-08,4651.087444197489
2017-03-09,4601.912254745686
2017-03-10,4587.712565378374
2017-03-13,4592.43275087784
2017-03-14,4567.135108747877
2017-03-15,4634.648302309194
2017-03-16,4697.35456241199
2017-03-17,4730.84216488371
