Date,EM EASTERN EUROPE ex RUSSIA IMI GROWTH
2007-11-19,944.0290321004337
2007-11-20,951.0987585762733
2007-11-21,928.8328758026796
2007-11-22,939.1260898092138
2007-11-23,943.3827795016952
2007-11-26,936.5394165021303
2007-11-27,915.8673232859305
2007-11-28,941.710381915613
2007-11-29,956.5499747110986
2007-11-30,961.5507647022781
2007-12-03,955.3126387497389
2007-12-04,955.2912613713893
2007-12-05,980.4676495047904
2007-12-06,989.4456131680557
2007-12-07,1008.0306918192647
2007-12-10,1019.1679136787292
2007-12-11,1013.6100385330822
2007-12-12,1018.118592948914
2007-12-13,997.7048245153612
2007-12-14,984.4107576745016
2007-12-17,959.3278373080841
2007-12-18,960.0871053205085
2007-12-19,952.1084558393301
2007-12-20,958.1247978116842
2007-12-21,959.7556808777738
2007-12-24,961.1586881474067
2007-12-25,961.1586881474067
2007-12-26,959.42274461265
2007-12-27,981.7230219062166
2007-12-28,968.6682975848252
2007-12-31,970.9927866901731
2008-01-01,970.9927866901731
2008-01-02,965.6491538442183
2008-01-03,962.5728908004434
2008-01-04,940.4892793758478
2008-01-07,924.7287081002291
2008-01-08,938.6290377231533
2008-01-09,914.3504424459195
2008-01-10,891.5823238209534
2008-01-11,881.7468066685963
2008-01-14,877.4896891518478
2008-01-15,855.6737601193963
2008-01-16,818.5370842386358
2008-01-17,827.339827503772
2008-01-18,836.6344032005813
2008-01-21,781.1358645948036
2008-01-22,790.0551472454674
2008-01-23,777.8871961959989
2008-01-24,830.847895599789
2008-01-25,835.2428433023201
2008-01-28,814.0183387976522
2008-01-29,829.3084119592164
2008-01-30,836.7139150325307
2008-01-31,815.7946415712061
2008-02-01,837.4711319403565
2008-02-04,848.6317885655217
2008-02-05,821.8850114969484
2008-02-06,812.918881157797
2008-02-07,793.9864453459545
2008-02-08,798.0069487225021
2008-02-11,815.1917587993321
2008-02-12,846.7987930204434
2008-02-13,859.7344167731655
2008-02-14,866.7624840912654
2008-02-15,847.0392121119049
2008-02-18,866.0724921987869
2008-02-19,860.1303469136361
2008-02-20,852.9632457893681
2008-02-21,849.8787053002178
2008-02-22,837.8236026714493
2008-02-25,846.0607504293781
2008-02-26,847.5529009515255
2008-02-27,843.6771961248501
2008-02-28,841.4033312028811
2008-02-29,819.5646647083859
2008-03-03,799.7775772478544
2008-03-04,778.7952578130916
2008-03-05,798.0589922220154
2008-03-06,779.9369526910053
2008-03-07,763.3742378831216
2008-03-10,770.1666745645829
2008-03-11,804.8631987090149
2008-03-12,813.9462567841904
2008-03-13,790.4898994200465
2008-03-14,790.1767588989352
2008-03-17,767.6421431156763
2008-03-18,798.5150239957419
2008-03-19,809.8509041102076
2008-03-20,797.6117902741952
2008-03-21,802.0226511934251
2008-03-24,804.2178562843889
2008-03-25,825.5948611645821
2008-03-26,823.5955029675955
2008-03-27,833.6923222479935
2008-03-28,833.0059886244765
2008-03-31,821.9664121979816
2008-04-01,843.4511523172083
2008-04-02,843.8218968485139
2008-04-03,836.2419313221857
2008-04-04,837.4158360904754
2008-04-07,853.8937836415078
2008-04-08,844.6347613071292
2008-04-09,849.9503203210784
2008-04-10,840.5842354455485
2008-04-11,826.0612152266319
2008-04-14,824.546409840748
2008-04-15,827.707763923863
2008-04-16,826.3698870045707
2008-04-17,825.1819802091946
2008-04-18,837.4002787154024
2008-04-21,831.3284847576338
2008-04-22,823.2860994419498
2008-04-23,812.7070292203989
2008-04-24,819.7272890589414
2008-04-25,825.4082468444119
2008-04-28,834.315009983028
2008-04-29,816.7598777620426
2008-04-30,828.2920025698977
2008-05-01,826.0246053122521
2008-05-02,834.2451458557808
2008-05-05,849.5042445898766
2008-05-06,854.1911641435818
2008-05-07,874.8570349953603
2008-05-08,864.9906776025366
2008-05-09,867.1596523428733
2008-05-12,872.4958360820777
2008-05-13,879.4109520613954
2008-05-14,887.6496072555889
2008-05-15,880.214062578549
2008-05-16,888.042785039244
2008-05-19,887.0514938645431
2008-05-20,875.986174557754
2008-05-21,872.3316699076504
2008-05-22,868.8684611510446
2008-05-23,859.561801225851
2008-05-26,859.9744265494757
2008-05-27,861.4643753470057
2008-05-28,870.6580961320292
2008-05-29,874.6186432754466
2008-05-30,880.5604252745951
2008-06-02,875.7822938157541
2008-06-03,876.2450829454489
2008-06-04,860.1993343551376
2008-06-05,862.9985030080117
2008-06-06,848.6630371581866
2008-06-09,841.3057236582472
2008-06-10,824.2746885800518
2008-06-11,810.1982704059473
2008-06-12,817.8882418745648
2008-06-13,821.623277753774
2008-06-16,813.7584514297904
2008-06-17,824.471480233723
2008-06-18,823.4710282765121
2008-06-19,836.3362394069106
2008-06-20,814.3702409031883
2008-06-23,811.9980949799044
2008-06-24,806.7005677250027
2008-06-25,815.401905089019
2008-06-26,808.0392674460956
2008-06-27,801.3240786078898
2008-06-30,806.0121856201979
2008-07-01,797.3698078096916
2008-07-02,796.0925325809695
2008-07-03,792.7491163617225
2008-07-04,784.1156303527708
2008-07-07,795.3197514982716
2008-07-08,801.3204184927682
2008-07-09,813.4442985016184
2008-07-10,799.1151584728213
2008-07-11,790.2074910809656
2008-07-14,790.9555411950104
2008-07-15,773.213110248256
2008-07-16,773.8752779054236
2008-07-17,796.8926214861369
2008-07-18,804.886634086837
2008-07-21,815.5159371461331
2008-07-22,811.2086611517841
2008-07-23,820.3081154254381
2008-07-24,822.3424568597617
2008-07-25,833.2586871867036
2008-07-28,841.4167147500987
2008-07-29,840.0884735143362
2008-07-30,865.803424904064
2008-07-31,861.3356694925219
2008-08-01,847.3541272898804
2008-08-04,836.611932926628
2008-08-05,842.4923037664589
2008-08-06,827.7636270640419
2008-08-07,819.1680033390084
2008-08-08,806.5935243340558
2008-08-11,810.7893957019198
2008-08-12,815.9290175551656
2008-08-13,797.5814018068945
2008-08-14,798.3075703783711
2008-08-15,797.8844387326975
2008-08-18,804.282105690766
2008-08-19,785.7640407682555
2008-08-20,792.675398817978
2008-08-21,788.1006852801294
2008-08-22,798.5452658689486
2008-08-25,797.1772972596965
2008-08-26,785.9247853932537
2008-08-27,777.0387601609493
2008-08-28,786.7933665332514
2008-08-29,804.9393688929591
2008-09-01,795.7561636832974
2008-09-02,810.9071405788558
2008-09-03,794.9283114353007
2008-09-04,783.5227984889699
2008-09-05,741.8204838497408
2008-09-08,759.6762301683651
2008-09-09,750.0990665928715
2008-09-10,742.4362041261263
2008-09-11,729.3107929316526
2008-09-12,746.6286595699958
2008-09-15,723.7911987479138
2008-09-16,693.697287588664
2008-09-17,693.5571474655982
2008-09-18,687.7177271967571
2008-09-19,745.7559019266834
2008-09-22,746.1568373144758
2008-09-23,724.3160259944256
2008-09-24,720.4326517272311
2008-09-25,738.7013461144513
2008-09-26,740.3392211207121
2008-09-29,699.2737327119048
2008-09-30,711.5983771360833
2008-10-01,723.920506807852
2008-10-02,708.8303992841753
2008-10-03,699.9186892746832
2008-10-06,634.4456258079418
2008-10-07,625.0423173286812
2008-10-08,596.4470282773603
2008-10-09,588.1168047671645
2008-10-10,527.9059983438732
2008-10-13,558.9751546393721
2008-10-14,600.9334788999128
2008-10-15,535.1198999650823
2008-10-16,498.0108267424759
2008-10-17,476.48832311602314
2008-10-20,471.8249528971669
2008-10-21,468.3084562440393
2008-10-22,429.4379858697121
2008-10-23,418.99659334720275
2008-10-24,392.34641213243367
2008-10-27,380.5279148399667
2008-10-28,412.25670198151136
2008-10-29,471.1569515255634
2008-10-30,481.53672694728374
2008-10-31,494.49444628374164
2008-11-03,500.7833418015331
2008-11-04,535.8041630154079
2008-11-05,517.8059259356526
2008-11-06,474.81618320515975
2008-11-07,474.43982641418944
2008-11-10,478.38369957617306
2008-11-11,457.8135130821057
2008-11-12,439.8988386234208
2008-11-13,427.2980198849495
2008-11-14,444.7222720628222
2008-11-17,432.4354829795111
2008-11-18,408.3778391607893
2008-11-19,408.73764227811586
2008-11-20,382.808045768075
2008-11-21,385.81841774349533
2008-11-24,423.37767767488793
2008-11-25,436.87085673508307
2008-11-26,439.2170930375657
2008-11-27,447.533904952415
2008-11-28,446.70615357892314
2008-12-01,432.2698572986419
2008-12-02,436.2966874347621
2008-12-03,432.4487382284667
2008-12-04,447.57113181408954
2008-12-05,435.4418356671596
2008-12-08,458.6009999361181
2008-12-09,462.9668136336053
2008-12-10,459.2719366556998
2008-12-11,458.1935353421128
2008-12-12,436.8954449638365
2008-12-15,440.39290078087123
2008-12-16,443.16040198459126
2008-12-17,437.84931286804147
2008-12-18,434.8087201721585
2008-12-19,430.35534245378574
2008-12-22,426.8877938053455
2008-12-23,427.48194570121007
2008-12-24,427.1002060580753
2008-12-25,427.1002060580753
2008-12-26,424.66697170372413
2008-12-29,427.45053922783865
2008-12-30,429.7878626550395
2008-12-31,430.5492471250417
2009-01-01,430.5492471250417
2009-01-02,429.9496755281842
2009-01-05,450.7755556039683
2009-01-06,473.2759833145996
2009-01-07,459.536144995307
2009-01-08,447.74944914289364
2009-01-09,439.7569436472498
2009-01-12,428.6212075418036
2009-01-13,419.4201945874546
2009-01-14,402.45158017303356
2009-01-15,392.15613380590617
2009-01-16,394.16506882278225
2009-01-19,381.2129077894927
2009-01-20,373.56260772516634
2009-01-21,376.66887984234455
2009-01-22,365.9121351565931
2009-01-23,354.70081913100125
2009-01-26,371.13627578946375
2009-01-27,361.02516101750723
2009-01-28,370.16913596371813
2009-01-29,363.3374510446955
2009-01-30,350.5916641207973
2009-02-02,338.73069900784503
2009-02-03,320.6713153274043
2009-02-04,320.81306216634925
2009-02-05,319.7746623939191
2009-02-06,329.8391079382231
2009-02-09,349.30133271231034
2009-02-10,344.6091396465712
2009-02-11,331.645117725292
2009-02-12,319.6336444314658
2009-02-13,321.758181883378
2009-02-16,299.6246531826155
2009-02-17,274.4173305089821
2009-02-18,271.5878539154712
2009-02-19,287.6642252791461
2009-02-20,279.4183364481567
2009-02-23,281.79473142159827
2009-02-24,275.9964929687876
2009-02-25,272.4419544160018
2009-02-26,281.72781229470337
2009-02-27,280.034215792212
2009-03-02,273.87342362368753
2009-03-03,275.26069456870243
2009-03-04,285.556844764331
2009-03-05,276.30732098577334
2009-03-06,284.504425356627
2009-03-09,284.7264982644597
2009-03-10,295.91418526699294
2009-03-11,300.7866757919549
2009-03-12,302.58810450349114
2009-03-13,310.350445394436
2009-03-16,317.77372263399513
2009-03-17,307.8373175387364
2009-03-18,304.13663430089224
2009-03-19,311.1410656572571
2009-03-20,318.1671015734172
2009-03-23,329.7639107413097
2009-03-24,329.80258273478216
2009-03-25,339.8923570340174
2009-03-26,338.86305758652986
2009-03-27,325.32362329784695
2009-03-30,303.4681429682372
2009-03-31,308.4802454369426
2009-04-01,313.7186990849754
2009-04-02,344.5364657946788
2009-04-03,349.3646183225692
2009-04-06,359.3088383997102
2009-04-07,352.20785688293114
2009-04-08,368.38724676464545
2009-04-09,388.16332484132823
2009-04-10,386.75340513088173
2009-04-13,386.62874261554657
2009-04-14,391.3169112331375
2009-04-15,391.4179715322267
2009-04-16,392.4308481142773
2009-04-17,383.5362526538023
2009-04-20,365.7534280043404
2009-04-21,363.31400535081565
2009-04-22,374.9253514662594
2009-04-23,373.7192031208773
2009-04-24,380.6493386120426
2009-04-27,375.1199197874604
2009-04-28,372.2857755911234
2009-04-29,392.3555322204221
2009-04-30,401.7501437682286
2009-05-01,404.6426099461285
2009-05-04,422.3728612177345
2009-05-05,424.90616948018663
2009-05-06,425.4123602402169
2009-05-07,431.8598382022916
2009-05-08,429.6887971340034
2009-05-11,422.9017585998244
2009-05-12,431.1536801954643
2009-05-13,412.1494254004433
2009-05-14,406.200475065888
2009-05-15,408.4143328083065
2009-05-18,419.07923404561296
2009-05-19,431.07021967715144
2009-05-20,445.20775380062105
2009-05-21,428.7981424522291
2009-05-22,426.2723208513849
2009-05-25,424.5504114295004
2009-05-26,422.8613018578678
2009-05-27,426.59173888666265
2009-05-28,415.8600029066045
2009-05-29,408.41632280001136
2009-06-01,430.64346699602385
2009-06-02,436.33226891056313
2009-06-03,425.83200585478335
2009-06-04,429.5153855533148
2009-06-05,432.5058989769893
2009-06-08,427.1168606098842
2009-06-09,439.1949609568962
2009-06-10,448.598613528741
2009-06-11,450.77045187656614
2009-06-12,452.3374932110825
2009-06-15,439.8467940524326
2009-06-16,438.96137856652416
2009-06-17,429.96838696263814
2009-06-18,431.6514054416548
2009-06-19,439.7166650102056
2009-06-22,420.55221769279757
2009-06-23,417.1135612459353
2009-06-24,426.87435239423104
2009-06-25,423.4955758765579
2009-06-26,427.1731060771625
2009-06-29,433.0010319919501
2009-06-30,430.4798769723235
2009-07-01,441.45978680276954
2009-07-02,433.2544441597409
2009-07-03,431.48250912687257
2009-07-06,426.895250659868
2009-07-07,425.6424070564866
2009-07-08,420.2013158368539
2009-07-09,422.7353988648052
2009-07-10,418.46225495711934
2009-07-13,422.6016397838901
2009-07-14,444.272417225059
2009-07-15,459.4229558984602
2009-07-16,453.9387586706112
2009-07-17,450.6575166916457
2009-07-20,473.1545057359317
2009-07-21,479.25030867210995
2009-07-22,472.22551300851234
2009-07-23,486.4653139159963
2009-07-24,495.5559169240978
2009-07-27,500.17006919575203
2009-07-28,492.6065759256968
2009-07-29,493.47753431416004
2009-07-30,517.5634000749914
2009-07-31,522.2086164128323
2009-08-03,533.5159489301367
2009-08-04,526.2289555961524
2009-08-05,516.81973458849
2009-08-06,519.8106059166341
2009-08-07,527.7413326523216
2009-08-10,537.8016583356433
2009-08-11,520.8631096316726
2009-08-12,524.2421919243168
2009-08-13,537.501472954489
2009-08-14,529.662059891029
2009-08-17,510.84912583642193
2009-08-18,518.7968963999147
2009-08-19,523.437444546751
2009-08-20,537.0166954518272
2009-08-21,553.4320294651848
2009-08-24,574.675159058515
2009-08-25,583.7037574318451
2009-08-26,564.7883859609746
2009-08-27,555.1649697406882
2009-08-28,562.4334277411741
2009-08-31,557.9342478444327
2009-09-01,551.645405949464
2009-09-02,523.6516592620111
2009-09-03,529.3952936631764
2009-09-04,535.2709867168815
2009-09-07,548.7077937618864
2009-09-08,549.1478861705378
2009-09-09,547.3842943263458
2009-09-10,537.9186994925739
2009-09-11,537.5297605771692
2009-09-14,526.486553595141
2009-09-15,530.7451971593966
2009-09-16,548.4581875034744
2009-09-17,556.0345827492647
2009-09-18,556.5082466157409
2009-09-21,546.3055958589996
2009-09-22,564.8147143700069
2009-09-23,567.0133445087929
2009-09-24,566.1442036143784
2009-09-25,559.7669462960299
2009-09-28,561.93535112695
2009-09-29,550.7141948010968
2009-09-30,548.8297215981728
2009-10-01,555.3598869945439
2009-10-02,545.2535394319093
2009-10-05,545.1045470707
2009-10-06,562.515917716377
2009-10-07,547.2862322603453
2009-10-08,548.9362480884632
2009-10-09,547.9280877055394
2009-10-12,559.7286261252437
2009-10-13,555.6371866394311
2009-10-14,571.2075239516854
2009-10-15,564.3248945645832
2009-10-16,560.7908754497081
2009-10-19,574.7462497520938
2009-10-20,584.4149395449358
2009-10-21,585.0641616840096
2009-10-22,580.210486400958
2009-10-23,587.1127494670038
2009-10-26,580.1273008879474
2009-10-27,566.7917123417446
2009-10-28,546.7218301616304
2009-10-29,562.2210684553169
2009-10-30,551.6519760436188
2009-11-02,549.1693113561006
2009-11-03,531.6455426319087
2009-11-04,550.971018785855
2009-11-05,562.6152174010539
2009-11-06,554.8511811760111
2009-11-09,576.5982088253237
2009-11-10,582.5460872442087
2009-11-11,591.6560093155517
2009-11-12,594.6754463256032
2009-11-13,588.5689677444091
2009-11-16,604.6912892545037
2009-11-17,599.0151244699985
2009-11-18,592.8111678794724
2009-11-19,575.1996055142992
2009-11-20,575.7699791271262
2009-11-23,594.0108368451903
2009-11-24,585.5408401724292
2009-11-25,579.1171900931955
2009-11-26,560.882041776011
2009-11-27,565.4217460106295
2009-11-30,572.9196170187195
2009-12-01,579.2426482028297
2009-12-02,583.1738278367154
2009-12-03,586.7098681265203
2009-12-04,605.1518567793605
2009-12-07,599.6083557272019
2009-12-08,575.6989394933086
2009-12-09,562.7043598691178
2009-12-10,564.5044857361146
2009-12-11,572.3852544257667
2009-12-14,574.5323616689396
2009-12-15,566.5762637773004
2009-12-16,570.0477316546228
2009-12-17,562.9986112293886
2009-12-18,559.2382418920546
2009-12-21,565.5291024236948
2009-12-22,567.7655571255937
2009-12-23,568.4661756930326
2009-12-24,569.5509154392865
2009-12-25,569.5509154392865
2009-12-28,572.9599333739104
2009-12-29,576.089301974792
2009-12-30,573.5271791308828
2009-12-31,576.5611246710146
2010-01-01,576.5611246710146
2010-01-04,590.7598147782986
2010-01-05,596.1775143405462
2010-01-06,596.2172039518047
2010-01-07,590.3594411606472
2010-01-08,598.4804038176211
2010-01-11,610.6944375975493
2010-01-12,606.5691283520564
2010-01-13,611.5392135618495
2010-01-14,616.9173565988023
2010-01-15,614.3791365146411
2010-01-18,622.4730514948917
2010-01-19,628.8677687142141
2010-01-20,624.4198801781922
2010-01-21,619.2186703516703
2010-01-22,603.16181247873
2010-01-25,605.8638071983816
2010-01-26,596.900462051052
2010-01-27,592.778839270995
2010-01-28,595.3737747366283
2010-01-29,605.5697315576482
2010-02-01,607.8063582778111
2010-02-02,606.2774424460116
2010-02-03,603.8539704831649
2010-02-04,573.3108996947852
2010-02-05,549.7287155436773
2010-02-08,549.0333880261747
2010-02-09,556.0108480749545
2010-02-10,561.3916438549422
2010-02-11,557.59161286607
2010-02-12,564.7708178866002
2010-02-15,577.6513948142468
2010-02-16,578.8184059365801
2010-02-17,590.2598923187049
2010-02-18,580.9317916324526
2010-02-19,578.9314212235179
2010-02-22,585.7914170043116
2010-02-23,575.2700352245248
2010-02-24,570.296633734106
2010-02-25,561.0475299682405
2010-02-26,581.1881145220713
2010-03-01,588.8737843227165
2010-03-02,601.2180319136868
2010-03-03,603.0205128410403
2010-03-04,606.0775399671381
2010-03-05,617.185299917594
2010-03-08,622.517990358041
2010-03-09,620.4429214674722
2010-03-10,625.9688958095031
2010-03-11,623.7895298299009
2010-03-12,630.5319228928024
2010-03-15,627.204533151484
2010-03-16,643.186207061297
2010-03-17,649.5526799322068
2010-03-18,646.1789238082073
2010-03-19,640.7324767319318
2010-03-22,639.7342444374922
2010-03-23,645.5479575908522
2010-03-24,645.0355957380291
2010-03-25,660.7021188555716
2010-03-26,651.4388894128188
2010-03-29,647.1695673403976
2010-03-30,650.2164605395843
2010-03-31,647.9743641172975
2010-04-01,669.0388202403756
2010-04-02,670.1676161312336
2010-04-05,670.3406745394449
2010-04-06,679.3660334218315
2010-04-07,679.7938324321993
2010-04-08,663.7495672574087
2010-04-09,670.5020200697902
2010-04-12,678.0556651994611
2010-04-13,679.8724907692776
2010-04-14,691.1148024772546
2010-04-15,692.3065028275219
2010-04-16,685.474253534778
2010-04-19,665.7351222708443
2010-04-20,673.317024618362
2010-04-21,671.4462260712403
2010-04-22,656.1008096289247
2010-04-23,667.7089639716442
2010-04-26,684.1358660994492
2010-04-27,667.5726814267919
2010-04-28,650.0961724089744
2010-04-29,667.7506933284473
2010-04-30,669.321437496956
2010-05-03,667.912130335899
2010-05-04,635.2945889832384
2010-05-05,610.7932654482981
2010-05-06,598.4524421388606
2010-05-07,574.4513619801897
2010-05-10,635.2590977997363
2010-05-11,623.334005406616
2010-05-12,633.6154776206215
2010-05-13,637.5881086042477
2010-05-14,615.4131916407431
2010-05-17,618.9092540455772
2010-05-18,626.0060065229675
2010-05-19,595.9644420094374
2010-05-20,574.2912126060244
2010-05-21,580.0914579408814
2010-05-24,586.9701895218919
2010-05-25,556.5870699735434
2010-05-26,587.3506971464258
2010-05-27,596.9805359849419
2010-05-28,606.3235271511811
2010-05-31,610.3691933082429
2010-06-01,596.6306157103905
2010-06-02,597.3860565661552
2010-06-03,599.1910931075236
2010-06-04,569.6566675282587
2010-06-07,563.7920317924076
2010-06-08,566.6072126233552
2010-06-09,571.2811374019128
2010-06-10,584.3611336551985
2010-06-11,581.2701110158001
2010-06-14,588.5029262207299
2010-06-15,590.1581987334533
2010-06-16,589.7962615326721
2010-06-17,584.0943574241006
2010-06-18,583.9809590305289
2010-06-21,597.1023737928281
2010-06-22,592.8174293468606
2010-06-23,581.1092989561407
2010-06-24,572.1730219498774
2010-06-25,568.4961368674077
2010-06-28,566.5359029060043
2010-06-29,550.2920921637424
2010-06-30,553.14764912958
2010-07-01,545.9521374422692
2010-07-02,555.052852983607
2010-07-05,558.0298035096824
2010-07-06,569.0631096160929
2010-07-07,570.4644602046004
2010-07-08,577.3354197905528
2010-07-09,580.6417517651605
2010-07-12,582.4255117811346
2010-07-13,588.9581091916795
2010-07-14,593.3928436780402
2010-07-15,594.1324141475424
2010-07-16,581.8852549689775
2010-07-19,573.0668039889024
2010-07-20,571.8589188691478
2010-07-21,586.81648992325
2010-07-22,594.5750309377341
2010-07-23,595.0538073751121
2010-07-26,608.1089036240874
2010-07-27,613.9077427999202
2010-07-28,611.1469080161216
2010-07-29,610.9347176534733
2010-07-30,605.0228220729242
2010-08-02,626.5283678885371
2010-08-03,624.9274521098688
2010-08-04,632.7922674590955
2010-08-05,624.8634238816287
2010-08-06,624.1228610593658
2010-08-09,625.2265628234593
2010-08-10,614.6422704269404
2010-08-11,603.593057102936
2010-08-12,605.073055400219
2010-08-13,597.9467597377851
2010-08-16,610.8079638525556
2010-08-17,615.5845795971957
2010-08-18,614.7174926895601
2010-08-19,608.8150372477737
2010-08-20,601.7483483203833
2010-08-23,598.78451574257
2010-08-24,583.9391810523693
2010-08-25,579.2968279131778
2010-08-26,586.3580274539462
2010-08-27,591.4602141792833
2010-08-30,589.5742461088246
2010-08-31,589.4301207332715
2010-09-01,601.6522731661738
2010-09-02,606.0409720653076
2010-09-03,610.0334546107283
2010-09-06,614.7476477999006
2010-09-07,610.2910504591514
2010-09-08,620.5391205400422
2010-09-09,620.5593185815719
2010-09-10,617.0464654392165
2010-09-13,629.2144436598714
2010-09-14,628.1616081246246
2010-09-15,627.1828706331264
2010-09-16,623.0963261161138
2010-09-17,623.7785990444552
2010-09-20,629.5157637909035
2010-09-21,636.7200349754024
2010-09-22,637.101687757084
2010-09-23,633.1620835632938
2010-09-24,648.7891903913361
2010-09-27,646.9933181724562
2010-09-28,639.9873776093482
2010-09-29,640.2641255304326
2010-09-30,647.7067415294161
2010-10-01,653.4841484669879
2010-10-04,658.0564562530894
2010-10-05,664.7107508927547
2010-10-06,665.8274772404719
2010-10-07,661.8878520598284
2010-10-08,655.8654620401894
2010-10-11,662.2145732785931
2010-10-12,659.1865980736925
2010-10-13,678.3019643059547
2010-10-14,678.8483536367809
2010-10-15,673.2526282311743
2010-10-18,672.9607228083546
2010-10-19,662.6230074344315
2010-10-20,665.7004204173339
2010-10-21,675.7129883031915
2010-10-22,669.4438350870983
2010-10-25,677.2973222301031
2010-10-26,671.9420587552423
2010-10-27,669.8914507680541
2010-10-28,670.4584153078291
2010-10-29,673.8708010348547
2010-11-01,674.5775187049237
2010-11-02,680.285688786386
2010-11-03,682.0385001714615
2010-11-04,693.0994136719148
2010-11-05,687.9439282282606
2010-11-08,685.0290232236105
2010-11-09,693.2526736368878
2010-11-10,681.8688356287302
2010-11-11,672.1153082014108
2010-11-12,677.3113828191767
2010-11-15,676.6613552416858
2010-11-16,664.1846763956039
2010-11-17,660.933705772189
2010-11-18,665.4884290787807
2010-11-19,657.3152388363071
2010-11-22,650.9581702233073
2010-11-23,647.2438183312215
2010-11-24,653.0351899812631
2010-11-25,647.1815223356086
2010-11-26,633.6752857253299
2010-11-29,619.1508168283345
2010-11-30,631.900204041368
2010-12-01,647.6783707973572
2010-12-02,652.8498248560819
2010-12-03,660.2537308886875
2010-12-06,657.9639789188732
2010-12-07,656.8655600722605
2010-12-08,656.4025674104336
2010-12-09,654.711042395261
2010-12-10,654.8693969391156
2010-12-13,659.3368485626066
2010-12-14,662.0336385720045
2010-12-15,667.9399308737718
2010-12-16,663.7033624880606
2010-12-17,665.1135244378925
2010-12-20,656.3222946804574
2010-12-21,660.7356157292107
2010-12-22,662.9366222299172
2010-12-23,662.5182909619374
