Date,AC ASEAN IMI MINIMUM VOL (USD)
2008-05-14,1105.8388480644526
2008-05-15,1108.395278252773
2008-05-16,1122.5365537773557
2008-05-19,1124.3385432617329
2008-05-20,1117.1031729617791
2008-05-21,1123.9532331900302
2008-05-22,1116.226156280776
2008-05-23,1108.9332401041875
2008-05-26,1095.506565225456
2008-05-27,1095.0613973120855
2008-05-28,1089.1501695166244
2008-05-29,1088.8418731410584
2008-05-30,1098.1845147247857
2008-06-02,1092.5692081943864
2008-06-03,1083.7405052674496
2008-06-04,1077.8422926128071
2008-06-05,1067.8120025838987
2008-06-06,1074.3764781770653
2008-06-09,1059.5850388197312
2008-06-10,1047.2931600424279
2008-06-11,1044.839161064714
2008-06-12,1037.668377046968
2008-06-13,1034.7853130507506
2008-06-16,1045.6398448356765
2008-06-17,1045.4003106431248
2008-06-18,1038.4671608899862
2008-06-19,1023.3450512702681
2008-06-20,1034.9509190168937
2008-06-23,1024.856273173527
2008-06-24,1023.0331819591026
2008-06-25,1027.5822007390084
2008-06-26,1028.459926681333
2008-06-27,1019.526266456924
2008-06-30,1017.6810548079742
2008-07-01,1012.2673058191335
2008-07-02,1005.995090383821
2008-07-03,994.1228896169163
2008-07-04,990.7612576641887
2008-07-07,990.2359036141496
2008-07-08,981.4733613686908
2008-07-09,994.0775685207319
2008-07-10,990.538189972208
2008-07-11,999.1920644149643
2008-07-14,995.42428219054
2008-07-15,981.9416298808829
2008-07-16,972.3395638852656
2008-07-17,973.8338922657481
2008-07-18,968.2918515332024
2008-07-21,984.0136198594895
2008-07-22,982.734551364121
2008-07-23,1000.8228703754145
2008-07-24,1002.1244814664761
2008-07-25,994.3651271977513
2008-07-28,996.45721932979
2008-07-29,988.6952925817271
2008-07-30,994.9840824358685
2008-07-31,998.8415762439449
2008-08-01,995.3640207609211
2008-08-04,989.0139337325804
2008-08-05,981.5747945050057
2008-08-06,992.1936696118248
2008-08-07,989.2979353305186
2008-08-08,974.7863891653614
2008-08-11,977.6300091382212
2008-08-12,969.2827314187614
2008-08-13,970.68539973496
2008-08-14,968.1235236315282
2008-08-15,958.1068038138288
2008-08-18,955.4601860791419
2008-08-19,941.27259254586
2008-08-20,946.4145786666633
2008-08-21,941.142738107256
2008-08-22,947.8026835809964
2008-08-25,942.9925017461901
2008-08-26,929.7632095755675
2008-08-27,934.4480416510729
2008-08-28,936.9156685695444
2008-08-29,949.2501308783857
2008-09-01,941.0201451698432
2008-09-02,934.2148307251008
2008-09-03,925.1177376992737
2008-09-04,919.104702934203
2008-09-05,900.1969163613113
2008-09-08,922.5416129329011
2008-09-09,911.5631775844963
2008-09-10,901.0387369133059
2008-09-11,878.7740879639189
2008-09-12,886.5322395238449
2008-09-15,867.0355423188
2008-09-16,852.384339816464
2008-09-17,845.0820677051378
2008-09-18,835.5746485103031
2008-09-19,870.080837741965
2008-09-22,875.1227438025963
2008-09-23,864.4838907248261
2008-09-24,867.9618925835779
2008-09-25,865.5110817274953
2008-09-26,858.0761793555564
2008-09-29,843.3387820043092
2008-09-30,844.9461442704218
2008-10-01,842.1603051188134
2008-10-02,841.5564509002771
2008-10-03,831.3464849565485
2008-10-06,790.9001026629542
2008-10-07,785.1126836584676
2008-10-08,744.5541075259074
2008-10-09,746.3447120980093
2008-10-10,700.0258793636883
2008-10-13,724.639785071674
2008-10-14,754.1193487243568
2008-10-15,731.7222001708111
2008-10-16,703.2172025805909
2008-10-17,688.4712823435285
2008-10-20,697.6970240340387
2008-10-21,699.4498633083763
2008-10-22,672.9588196986407
2008-10-23,658.3300800503099
2008-10-24,623.2794310023145
2008-10-27,596.9822138688054
2008-10-28,592.6330767745629
2008-10-29,590.092526631963
2008-10-30,624.008315338141
2008-10-31,630.0222237383647
2008-11-03,667.6751054704802
2008-11-04,669.0118044351269
2008-11-05,677.592861562057
2008-11-06,660.6423340270111
2008-11-07,665.738256909833
2008-11-10,669.728997685972
2008-11-11,649.9420488194554
2008-11-12,640.9179357280295
2008-11-13,626.7821411241648
2008-11-14,627.7698661752571
2008-11-17,625.4989888343214
2008-11-18,611.5244326346487
2008-11-19,607.8205732892771
2008-11-20,592.0547695079632
2008-11-21,594.469154735843
2008-11-24,590.8457387850307
2008-11-25,602.0897953500792
2008-11-26,607.9610171791562
2008-11-27,612.2800892485726
2008-11-28,615.6630095231243
2008-12-01,603.6669556274082
2008-12-02,593.8064423694665
2008-12-03,597.5749097915849
2008-12-04,598.0443261206417
2008-12-05,597.9443287621868
2008-12-08,605.1759202635781
2008-12-09,621.9885765632104
2008-12-10,635.3699781809493
2008-12-11,639.6792755358297
2008-12-12,627.9057034534425
2008-12-15,638.5386149551462
2008-12-16,644.1711856767873
2008-12-17,654.9965547001134
2008-12-18,672.3412128288745
2008-12-19,665.531765919353
2008-12-22,656.7262292353274
2008-12-23,656.2245073050113
2008-12-24,656.9852769901892
2008-12-25,658.1995413463266
2008-12-26,655.5198745534097
2008-12-29,663.6781908311932
2008-12-30,669.1917814900589
2008-12-31,667.8305329095452
2009-01-01,667.8305329095452
2009-01-02,676.1651105007974
2009-01-05,695.1097225832823
2009-01-06,692.0399398485052
2009-01-07,691.5193860765388
2009-01-08,679.3142810315175
2009-01-09,678.784695355643
2009-01-12,671.8166463549434
2009-01-13,663.4771886854123
2009-01-14,662.3606416782146
2009-01-15,644.327215281374
2009-01-16,650.7543396434362
2009-01-19,646.8050828484248
2009-01-20,637.2541559092189
2009-01-21,632.030892275188
2009-01-22,639.5142985007217
2009-01-23,630.4046376838523
2009-01-26,632.8263008137491
2009-01-27,634.5154355831268
2009-01-28,647.1436597770978
2009-01-29,642.2068911548985
2009-01-30,639.4255768079018
2009-02-02,631.3945286072362
2009-02-03,632.4291351076232
2009-02-04,633.8554047582079
2009-02-05,635.4391305154967
2009-02-06,645.4635674580963
2009-02-09,643.8956334955246
2009-02-10,643.222310530879
2009-02-11,640.2616766881081
2009-02-12,635.2089138233868
2009-02-13,645.5520399859016
2009-02-16,639.0749760786277
2009-02-17,625.2243258695105
2009-02-18,625.7659280322833
2009-02-19,626.3329308552062
2009-02-20,613.136496311959
2009-02-23,621.0881871616241
2009-02-24,617.6738704438906
2009-02-25,619.3624574180321
2009-02-26,616.4024931793423
2009-02-27,609.2026028843361
2009-03-02,592.2247586740956
2009-03-03,593.4302907608289
2009-03-04,596.3664207006133
2009-03-05,594.4402354003882
2009-03-06,592.6836516374145
2009-03-09,583.8830593196121
2009-03-10,590.1633874902657
2009-03-11,592.9042455897929
2009-03-12,587.157912042485
2009-03-13,596.3863107808022
2009-03-16,600.1328336333152
2009-03-17,595.4924140039535
2009-03-18,600.0113674371988
2009-03-19,609.5469809890529
2009-03-20,611.568114114824
2009-03-23,628.3964410500665
2009-03-24,636.8055326666694
2009-03-25,635.7990344099238
2009-03-26,647.9254843157228
2009-03-27,650.3876624776515
2009-03-30,629.949509326374
2009-03-31,634.4486486290316
2009-04-01,635.3267730264761
2009-04-02,660.044745212108
2009-04-03,663.124128441279
2009-04-06,673.7306646433967
2009-04-07,662.0830347909829
2009-04-08,653.0882449009954
2009-04-09,662.9436583168571
2009-04-10,669.6217902416008
2009-04-13,674.3043139752778
2009-04-14,686.4527820030335
2009-04-15,689.2840413046144
2009-04-16,693.0315457497054
2009-04-17,694.9199873358353
2009-04-20,692.3965200670622
2009-04-21,687.8296003057562
2009-04-22,686.0717999339141
2009-04-23,692.7173770117516
2009-04-24,703.5013740735307
2009-04-27,694.0207178344614
2009-04-28,687.7313054163177
2009-04-29,700.0913554294469
2009-04-30,721.906244689906
2009-05-01,721.2112062789465
2009-05-04,745.8733146518896
2009-05-05,755.0991333810196
2009-05-06,769.224602069983
2009-05-07,786.1422537575926
2009-05-08,792.6047386961213
2009-05-11,785.447789560203
2009-05-12,789.0313522442698
2009-05-13,789.6813635055561
2009-05-14,771.5029502690096
2009-05-15,776.4564871289097
2009-05-18,778.5274763984181
2009-05-19,799.8389147651076
2009-05-20,807.890883163309
2009-05-21,797.3212006965102
2009-05-22,811.351778919119
2009-05-25,816.9805329426431
2009-05-26,808.3484422444516
2009-05-27,817.2737024184574
2009-05-28,814.5931100401539
2009-05-29,821.6248166209696
2009-06-01,844.9301320190056
2009-06-02,843.5613667889801
2009-06-03,846.7766313949229
2009-06-04,848.3232142075058
2009-06-05,857.0143457807956
2009-06-08,844.47672139771
2009-06-09,848.4712639783664
2009-06-10,863.9261923172072
2009-06-11,864.7711112990106
2009-06-12,862.4368467102084
2009-06-15,850.865527190652
2009-06-16,837.4468278666524
2009-06-17,831.885293100841
2009-06-18,821.8816271447644
2009-06-19,831.10104352431
2009-06-22,825.2084352300028
2009-06-23,816.7429297374066
2009-06-24,830.8673979566104
2009-06-25,840.5358167622858
2009-06-26,845.2140013441999
2009-06-29,845.7180198398427
2009-06-30,848.4590647155374
2009-07-01,855.5275631086057
2009-07-02,851.5799835222675
2009-07-03,846.1049000562232
2009-07-06,839.6359700330877
2009-07-07,842.8718553985052
2009-07-08,840.1215672859064
2009-07-09,846.8570742358363
2009-07-10,840.023731953356
2009-07-13,829.8376002544629
2009-07-14,843.1336654053594
2009-07-15,864.2367392723634
2009-07-16,866.9063669997884
2009-07-17,873.8918746440407
2009-07-20,890.6139983283769
2009-07-21,891.7013494940269
2009-07-22,889.1818730916245
2009-07-23,900.9675837806478
2009-07-24,910.3945592506698
2009-07-27,920.3248710768434
2009-07-28,929.7066599236517
2009-07-29,922.2868275245853
2009-07-30,929.8909467354318
2009-07-31,937.5361411296168
2009-08-03,949.1725701620937
2009-08-04,950.8558247657481
2009-08-05,945.5390970073516
2009-08-06,950.4903942398879
2009-08-07,939.8305129155177
2009-08-10,941.9495854859223
2009-08-11,944.8398169567231
2009-08-12,937.1196855966995
2009-08-13,949.0648416065467
2009-08-14,949.4626140235067
2009-08-17,926.549172859042
2009-08-18,927.4796476442372
2009-08-19,918.1759971513951
2009-08-20,928.8236833224363
2009-08-21,932.3713434200741
2009-08-24,946.8791570953231
2009-08-25,946.0744120077743
2009-08-26,946.7746765601607
2009-08-27,947.6820713265026
2009-08-28,954.3002061220861
2009-08-31,944.8441343552407
2009-09-01,940.0704173920157
2009-09-02,937.053981012457
2009-09-03,947.7151402038654
2009-09-04,952.7753699699359
2009-09-07,966.4329020607414
2009-09-08,976.7106107118799
2009-09-09,973.8275256300035
2009-09-10,977.419843785972
2009-09-11,981.8356111906796
2009-09-14,968.3576994372776
2009-09-15,972.6447162459223
2009-09-16,987.0942019264185
2009-09-17,992.81947726816
2009-09-18,991.5963390598863
2009-09-21,990.4634703972415
2009-09-22,999.8992648920022
2009-09-23,1004.8243957338066
2009-09-24,1003.2487224794129
2009-09-25,998.3061711839341
2009-09-28,984.3148363149999
2009-09-29,992.2391828345121
2009-09-30,1001.1469171439389
2009-10-01,1001.5087814731775
2009-10-02,994.5956047781245
2009-10-05,996.4952038376467
2009-10-06,1012.455491692714
2009-10-07,1022.2015827880796
2009-10-08,1031.3007197238574
2009-10-09,1030.0518750251924
2009-10-12,1032.7784443392825
2009-10-13,1034.320921838094
2009-10-14,1044.3663051809342
2009-10-15,1040.7068552231992
2009-10-16,1043.302649590867
2009-10-19,1047.3567701728978
2009-10-20,1046.1896571571363
2009-10-21,1037.2823511332738
2009-10-22,1027.3613669693364
2009-10-23,1035.2190777598487
2009-10-26,1034.5656494539533
2009-10-27,1027.7415173711431
2009-10-28,1011.5360399091564
2009-10-29,1005.00824362768
2009-10-30,1012.1831357354429
2009-11-02,1009.8394175423547
2009-11-03,1002.8015612239093
2009-11-04,1015.681210042745
2009-11-05,1013.270619811601
2009-11-06,1024.4014852882428
2009-11-09,1038.1226664730837
2009-11-10,1039.8839229084824
2009-11-11,1048.228966533177
2009-11-12,1041.76558112336
2009-11-13,1045.5279653554708
2009-11-16,1058.532758206966
2009-11-17,1057.0514952438516
2009-11-18,1055.7361480533468
2009-11-19,1049.7379139528741
2009-11-20,1049.5734973744309
2009-11-23,1052.4825414996358
2009-11-24,1048.626448677042
2009-11-25,1055.7510057084078
2009-11-26,1046.1002958741162
2009-11-27,1042.0381150096619
2009-11-30,1035.3190500229775
2009-12-01,1053.0030671241996
2009-12-02,1057.580985358975
2009-12-03,1064.8447086979745
2009-12-04,1060.2399237616971
2009-12-07,1054.459460706347
2009-12-08,1052.8201314304213
2009-12-09,1048.4816813454354
2009-12-10,1049.4886912308837
2009-12-11,1054.6219479696592
2009-12-14,1056.8063250438877
2009-12-15,1057.8330511671554
2009-12-16,1060.104551432927
2009-12-17,1055.100296158371
2009-12-18,1054.840387872321
2009-12-21,1046.4451540490352
2009-12-22,1053.6547922831871
2009-12-23,1055.9906432277965
2009-12-24,1059.625666366073
2009-12-25,1060.0133063810665
2009-12-28,1066.0439800760084
2009-12-29,1072.82261444494
2009-12-30,1074.2927510974725
2009-12-31,1077.411412590252
2010-01-01,1077.411412590252
2010-01-04,1085.4320949235228
2010-01-05,1092.5074625707744
2010-01-06,1097.0401138114314
2010-01-07,1095.1026063151216
2010-01-08,1098.5901281722552
2010-01-11,1108.7675044217842
2010-01-12,1109.69922935984
2010-01-13,1103.6476258045993
2010-01-14,1110.2849942611806
2010-01-15,1110.2890565864766
2010-01-18,1109.6178311396066
2010-01-19,1107.5959017860218
2010-01-20,1100.227468294114
2010-01-21,1089.7310868006716
2010-01-22,1082.1310743956358
2010-01-25,1078.7546053597682
2010-01-26,1056.3059865862742
2010-01-27,1043.65782807454
2010-01-28,1057.3116702622979
2010-01-29,1054.945649984976
2010-02-01,1050.7042018185168
2010-02-02,1051.6067738153677
2010-02-03,1063.253737442897
2010-02-04,1055.2030166743577
2010-02-05,1033.0575185308007
2010-02-08,1029.1694933991153
2010-02-09,1034.3366342303618
2010-02-10,1038.1197719051756
2010-02-11,1046.4492259372553
2010-02-12,1052.5732546402526
2010-02-15,1050.5392303222454
2010-02-16,1055.6442832780765
2010-02-17,1065.8356909479883
2010-02-18,1057.777601859692
2010-02-19,1053.3640970423094
2010-02-22,1063.3047241916086
2010-02-23,1070.7854416181008
2010-02-24,1067.169427531791
2010-02-25,1064.787357563015
2010-02-26,1067.2180595811974
2010-03-01,1075.8507911042454
2010-03-02,1080.7899262316778
2010-03-03,1083.4718428232088
2010-03-04,1078.66186217055
2010-03-05,1088.1116793391031
2010-03-08,1100.8624165256736
2010-03-09,1100.9550125234457
2010-03-10,1110.1960570509893
2010-03-11,1111.6003889948418
2010-03-12,1114.6393756895225
2010-03-15,1109.39269988624
2010-03-16,1118.3728939485193
2010-03-17,1134.32802257409
2010-03-18,1130.1734898836082
2010-03-19,1133.9300207967826
2010-03-22,1123.282786808039
2010-03-23,1134.1048411092897
2010-03-24,1137.9166750944107
2010-03-25,1142.4266253775304
2010-03-26,1148.2968362208103
2010-03-29,1153.2749360731202
2010-03-30,1159.1845523847987
2010-03-31,1152.2537719152995
2010-04-01,1163.1746986461528
2010-04-02,1165.5177157258602
2010-04-05,1178.8655729800491
2010-04-06,1183.3752845707945
2010-04-07,1189.618706453461
2010-04-08,1179.1956497614149
2010-04-09,1184.8098603410465
2010-04-12,1182.8054819129122
2010-04-13,1178.3570487198576
2010-04-14,1194.6078131201864
2010-04-15,1196.327165594467
2010-04-16,1192.344826644921
2010-04-19,1171.6583203203816
2010-04-20,1189.915129953684
2010-04-21,1191.9141091224656
2010-04-22,1194.5972946077784
2010-04-23,1195.5587804849342
2010-04-26,1204.122374610776
2010-04-27,1201.5697818281008
2010-04-28,1180.4352447268811
2010-04-29,1194.462842893631
2010-04-30,1202.9490983750748
2010-05-03,1193.9992610378422
2010-05-04,1194.5800188433423
2010-05-05,1172.5729650317764
2010-05-06,1158.1239789693345
2010-05-07,1142.6095136850427
2010-05-10,1174.4191294353643
2010-05-11,1171.0967749526997
2010-05-12,1182.1952476970032
2010-05-13,1183.2266728185716
2010-05-14,1180.3648884770923
2010-05-17,1165.3363597888576
2010-05-18,1171.5638021557152
2010-05-19,1144.30042225802
2010-05-20,1128.2521469178312
2010-05-21,1109.498557416024
2010-05-24,1108.4179333763097
2010-05-25,1072.2760561837474
2010-05-26,1094.0803003273863
2010-05-27,1109.2836912411744
2010-05-28,1112.711658328757
2010-05-31,1131.6217163740157
2010-06-01,1110.458693658794
2010-06-02,1115.4326139222328
2010-06-03,1141.8312119489924
2010-06-04,1142.0565487333615
2010-06-07,1114.768863629823
2010-06-08,1118.1918531173587
2010-06-09,1121.7891915836365
2010-06-10,1130.0478465065173
2010-06-11,1141.198692623596
2010-06-14,1154.6307495372355
2010-06-15,1154.0509663029436
2010-06-16,1161.9466189342263
2010-06-17,1165.6688973994603
2010-06-18,1180.0451212398798
2010-06-21,1205.4382499542658
2010-06-22,1197.1743558105068
2010-06-23,1192.172499227381
2010-06-24,1181.4167809536798
2010-06-25,1186.2242671055058
2010-06-28,1198.730261329601
2010-06-29,1181.3969437264475
2010-06-30,1184.1906698194325
2010-07-01,1178.71382441154
2010-07-02,1184.4817757353087
2010-07-05,1185.6564470354267
2010-07-06,1200.3599171699454
2010-07-07,1196.2029368461897
2010-07-08,1206.739973013282
2010-07-09,1216.771013242803
2010-07-12,1217.1122685006976
2010-07-13,1221.5556646353734
2010-07-14,1229.703805234
2010-07-15,1228.0476661890148
2010-07-16,1231.4248045886568
2010-07-19,1224.9747441736185
2010-07-20,1230.5336840409682
2010-07-21,1230.8175090405502
2010-07-22,1235.087433526372
2010-07-23,1244.8401524744352
2010-07-26,1250.7963093385565
2010-07-27,1260.313132110051
2010-07-28,1260.3797389882325
2010-07-29,1268.976210979562
2010-07-30,1272.7571791365638
2010-08-02,1283.4616163669655
2010-08-03,1279.795959092572
2010-08-04,1278.1679437592882
2010-08-05,1287.8017458860393
2010-08-06,1289.648439361862
2010-08-09,1292.7585033725284
2010-08-10,1281.8857129279615
2010-08-11,1270.4183280335203
2010-08-12,1261.4816943539988
2010-08-13,1268.847769680157
2010-08-16,1269.848646082273
2010-08-17,1277.436260168113
2010-08-18,1287.8223231301536
2010-08-19,1302.8684461401087
2010-08-20,1303.2096118928273
2010-08-23,1308.1152704747822
2010-08-24,1296.675303086586
2010-08-25,1297.8721605510193
2010-08-26,1305.1332528147768
2010-08-27,1308.125690151612
2010-08-30,1315.3287344841299
2010-08-31,1314.570650931945
2010-09-01,1332.5759381131
2010-09-02,1338.8126803514897
2010-09-03,1345.3840937089694
2010-09-06,1349.091528957951
2010-09-07,1349.1070087925311
2010-09-08,1353.286435883161
2010-09-09,1361.060762534182
2010-09-10,1363.0878963269843
2010-09-13,1377.6392548934703
2010-09-14,1375.2958214852836
2010-09-15,1382.3264816115645
2010-09-16,1385.2434035174892
2010-09-17,1388.3714741362185
2010-09-20,1390.0383412417566
2010-09-21,1397.429615833489
2010-09-22,1401.3904535787192
2010-09-23,1394.1422423213107
2010-09-24,1400.524390516907
2010-09-27,1416.277310338878
2010-09-28,1412.7970626285737
2010-09-29,1422.4510967086746
2010-09-30,1423.5183597180974
2010-10-01,1431.2836062346353
2010-10-04,1432.1433772669661
2010-10-05,1439.1917277344833
2010-10-06,1451.8698694417687
2010-10-07,1448.4774479088355
2010-10-08,1436.0891929715888
2010-10-11,1441.3901065085563
2010-10-12,1435.5838246962119
2010-10-13,1457.6796856696574
2010-10-14,1460.638191781015
2010-10-15,1457.0834206268194
2010-10-18,1444.7176698344733
2010-10-19,1442.2762068777308
2010-10-20,1439.760747125541
2010-10-21,1448.0119433805528
2010-10-22,1446.8338785187177
2010-10-25,1455.5812276597917
2010-10-26,1455.1687244734987
2010-10-27,1443.1070669017895
2010-10-28,1449.027754669812
2010-10-29,1454.5812366703406
2010-11-01,1467.305880548961
2010-11-02,1472.5650402144072
2010-11-03,1477.2904831655092
2010-11-04,1488.2235829444612
2010-11-05,1485.7130367776606
2010-11-08,1488.9066467096231
2010-11-09,1496.5426441605016
2010-11-10,1489.8124060457653
2010-11-11,1476.8573730279775
2010-11-12,1453.4643981981371
2010-11-15,1445.8788540858395
2010-11-16,1446.1300824886002
