Date,ACWI IMI MINIMUM VOLATILITY (USD)
2001-10-05,914.0693408916472
2001-10-08,911.48331312182
2001-10-09,905.7698985302086
2001-10-10,912.7641901362811
2001-10-11,915.2094942790769
2001-10-12,917.1115305256197
2001-10-15,914.7916242567923
2001-10-16,921.3405482013287
2001-10-17,922.3622616700623
2001-10-18,911.8009588256484
2001-10-19,910.3585139378347
2001-10-22,913.3374312060021
2001-10-23,913.9248385053689
2001-10-24,913.5161552483138
2001-10-25,915.3183995171463
2001-10-26,918.4118488294909
2001-10-29,913.7844165627841
2001-10-30,905.0719702387754
2001-10-31,905.0956764981786
2001-11-01,915.907221204294
2001-11-02,916.1465549935368
2001-11-05,922.082816442755
2001-11-06,927.0054921277627
2001-11-07,925.414003262961
2001-11-08,929.2949954443827
2001-11-09,926.0297591117859
2001-11-12,921.292737936411
2001-11-13,923.3148408507316
2001-11-14,921.7096540604269
2001-11-15,923.8370600396822
2001-11-16,926.7017092906166
2001-11-19,928.6965331676834
2001-11-20,927.8093294255071
2001-11-21,924.5716275649644
2001-11-22,925.7976656367352
2001-11-23,926.921898462934
2001-11-26,930.9624406022506
2001-11-27,927.1241760337841
2001-11-28,920.7440473458445
2001-11-29,923.1755447776309
2001-11-30,926.0504717285925
2001-12-03,922.2768498037597
2001-12-04,928.3679579961166
2001-12-05,936.8451744880549
2001-12-06,937.037757874692
2001-12-07,934.5384514005791
2001-12-10,925.2617969499887
2001-12-11,920.9227834140718
2001-12-12,925.8167352298696
2001-12-13,918.8159927733074
2001-12-14,920.9074872965227
2001-12-17,922.8598512730913
2001-12-18,926.5583786605566
2001-12-19,927.196457989511
2001-12-20,927.8097710366428
2001-12-21,928.6337506335921
2001-12-24,928.4128282124852
2001-12-25,929.404965039285
2001-12-26,930.1164699628994
2001-12-27,937.4901797662573
2001-12-28,940.5052468130615
2001-12-31,941.4127926430439
2002-01-01,941.4962442830504
2002-01-02,941.4519300114911
2002-01-03,942.189882425998
2002-01-04,945.8363792678399
2002-01-07,944.0408527857512
2002-01-08,936.5125596130259
2002-01-09,935.3120472299801
2002-01-10,934.9776416610941
2002-01-11,933.1511592649913
2002-01-14,933.5403796516157
2002-01-15,935.9007844471518
2002-01-16,929.3462649358775
2002-01-17,930.4330169092492
2002-01-18,929.2705124153941
2002-01-21,930.4205833033681
2002-01-22,926.2384096052955
2002-01-23,927.7624559820629
2002-01-24,927.4631401798027
2002-01-25,926.0243826285275
2002-01-28,928.6703230525768
2002-01-29,917.7888556150178
2002-01-30,918.7607857050554
2002-01-31,927.2132372528254
2002-02-01,925.8072980404801
2002-02-04,922.2632588549435
2002-02-05,918.2272965057889
2002-02-06,914.9991989651355
2002-02-07,914.9606638360547
2002-02-08,918.9655133805633
2002-02-11,925.4505208116342
2002-02-12,930.6142526769316
2002-02-13,934.9016899196861
2002-02-14,937.3979345026017
2002-02-15,937.7308250726776
2002-02-18,936.0498773949818
2002-02-19,925.2676527788836
2002-02-20,926.051340394
2002-02-21,926.8374297986221
2002-02-22,934.236456331878
2002-02-25,935.4554284690558
2002-02-26,936.8502412647623
2002-02-27,943.6664706606732
2002-02-28,943.955094341542
2002-03-01,955.0704296872437
2002-03-04,967.8847362193317
2002-03-05,964.9886026736133
2002-03-06,974.1737820968661
2002-03-07,979.7535426447205
2002-03-08,977.5702024841414
2002-03-11,980.4686385539682
2002-03-12,975.4524575014273
2002-03-13,972.1877279346916
2002-03-14,976.6213938534144
2002-03-15,980.5290089349404
2002-03-18,979.5995077417506
2002-03-19,983.6106298872028
2002-03-20,980.9021120599796
2002-03-21,982.8112295223438
2002-03-22,980.9487893892671
2002-03-25,977.4432071634496
2002-03-26,978.5705513338127
2002-03-27,981.963266975366
2002-03-28,985.1416275028761
2002-03-29,982.2957279573765
2002-04-01,983.3896297902114
2002-04-02,985.7537348266636
2002-04-03,983.1419357674296
2002-04-04,983.3386747420602
2002-04-05,983.3490894184924
2002-04-08,982.6656030884053
2002-04-09,980.6697134895562
2002-04-10,992.2007226024858
2002-04-11,984.3241645271338
2002-04-12,986.3069037913378
2002-04-15,984.7168691919595
2002-04-16,991.9060010870872
2002-04-17,994.9770115878695
2002-04-18,999.1253479468777
2002-04-19,1000.1319948829141
2002-04-22,999.7767708416895
2002-04-23,998.2264322807229
2002-04-24,997.2885955564889
2002-04-25,997.779705636018
2002-04-26,993.4231374214824
2002-04-29,990.020224995795
2002-04-30,992.62575128346
2002-05-01,1000.377975674979
2002-05-02,1000.3699018260193
2002-05-03,1002.8667925263528
2002-05-06,996.233254615862
2002-05-07,989.3773006021643
2002-05-08,997.5099400990647
2002-05-09,994.7393423644342
2002-05-10,991.157887218264
2002-05-13,994.2392607204966
2002-05-14,994.8394030784716
2002-05-15,997.951115778776
2002-05-16,998.4088938358319
2002-05-17,1005.5756191121333
2002-05-20,1002.4182069200342
2002-05-21,1000.7919321358652
2002-05-22,1008.5569688709714
2002-05-23,1010.0247829281211
2002-05-24,1009.7564356353848
2002-05-27,1007.623346854939
2002-05-28,1008.3916075850598
2002-05-29,1006.7076421668742
2002-05-30,1006.3675973077436
2002-05-31,1005.1619754546525
2002-06-03,998.7647928974889
2002-06-04,995.0690256959023
2002-06-05,991.1881436337669
2002-06-06,984.4623134728035
2002-06-07,982.4744818804314
2002-06-10,983.6621108906788
2002-06-11,977.752364884591
2002-06-12,974.4007739827541
2002-06-13,968.2290846661812
2002-06-14,961.9134925986609
2002-06-17,970.8437409980829
2002-06-18,974.5129796211625
2002-06-19,966.5443839839885
2002-06-20,964.7079127557244
2002-06-21,960.6803141132991
2002-06-24,957.8101947864839
2002-06-25,953.0942621589011
2002-06-26,951.7844547124444
2002-06-27,956.4679808934842
2002-06-28,962.9002390892864
2002-07-01,957.6680686584727
2002-07-02,945.9103729292264
2002-07-03,940.7787516040003
2002-07-04,941.1118135675407
2002-07-05,956.4349433139627
2002-07-08,957.4633421715212
2002-07-09,950.1423654912381
2002-07-10,930.6395250057932
2002-07-11,921.6639020478287
2002-07-12,917.7243897115891
2002-07-15,908.75519594132
2002-07-16,898.3626167150715
2002-07-17,900.7240523169019
2002-07-18,892.8811439472241
2002-07-19,869.1133546382833
2002-07-22,847.8723134092807
2002-07-23,830.6502406022428
2002-07-24,845.6432633000306
2002-07-25,860.6642220489416
2002-07-26,858.8477007015653
2002-07-29,882.952200908744
2002-07-30,893.4185993064616
2002-07-31,900.4796222806251
2002-08-01,886.0788940702705
2002-08-02,882.9050266105626
2002-08-05,868.5489934824483
2002-08-06,869.5639664825133
2002-08-07,882.248541770726
2002-08-08,895.1654766138622
2002-08-09,903.1414932801267
2002-08-12,902.2954275767722
2002-08-13,896.5831003035947
2002-08-14,910.7228099820861
2002-08-15,916.4483274037696
2002-08-16,916.7326953702483
2002-08-19,916.5406105694694
2002-08-20,909.7319278536298
2002-08-21,917.3082145370481
2002-08-22,923.7986573188385
2002-08-23,915.1911622412232
2002-08-26,922.9110827450061
2002-08-27,922.2253357296748
2002-08-28,911.7221521460834
2002-08-29,907.3657097082386
2002-08-30,908.3015066553127
2002-09-02,906.9604276095257
2002-09-03,888.7126183935911
2002-09-04,891.2513424083437
2002-09-05,889.6080028906814
2002-09-06,893.744439149813
2002-09-09,896.2860999636566
2002-09-10,895.7998134038127
2002-09-11,897.780892605293
2002-09-12,888.6655382187533
2002-09-13,888.9987628839546
2002-09-16,886.7165988521231
2002-09-17,877.8356531741529
2002-09-18,874.947373722627
2002-09-19,865.6208437668729
2002-09-20,863.7871137816168
2002-09-23,853.5004252623542
2002-09-24,844.1619428308734
2002-09-25,849.8771917814488
2002-09-26,864.050303135816
2002-09-27,856.7500768132251
2002-09-30,850.4735734943315
2002-10-01,859.0692599183925
2002-10-02,854.9332037190396
2002-10-03,852.7521737721589
2002-10-04,842.3957420800538
2002-10-07,828.1359122293221
2002-10-08,825.5745223206468
2002-10-09,810.1774329741402
2002-10-10,821.5261391799278
2002-10-11,838.4113383812586
2002-10-14,841.4858586783118
2002-10-15,860.6075762184926
2002-10-16,852.1833276941609
2002-10-17,859.5715920421615
2002-10-18,862.0000492833276
2002-10-21,869.0980869554702
2002-10-22,859.7673435785955
2002-10-23,861.4238217118105
2002-10-24,859.926201245463
2002-10-25,867.9352155896491
2002-10-28,867.1767952054008
2002-10-29,858.9545535031273
2002-10-30,865.7588603452967
2002-10-31,864.3031331944932
2002-11-01,869.1514220993881
2002-11-04,876.7543949856986
2002-11-05,882.5565358519506
2002-11-06,886.3244248216103
2002-11-07,881.3687597831479
2002-11-08,875.5885302613294
2002-11-11,866.467951514418
2002-11-12,866.7792476686966
2002-11-13,864.2078544625931
2002-11-14,871.7561091135457
2002-11-15,879.5756764167298
2002-11-18,874.9453851550721
2002-11-19,872.3778394717846
2002-11-20,873.8191379845445
2002-11-21,879.5154963029122
2002-11-22,880.6429620257984
2002-11-25,879.0641998638279
2002-11-26,869.5741810697791
2002-11-27,880.0409399854278
2002-11-28,882.4732886097468
2002-11-29,881.098778751153
2002-12-02,877.3249003609498
2002-12-03,877.4228120335872
2002-12-04,876.8573961804085
2002-12-05,873.061613095018
2002-12-06,876.9502391384422
2002-12-09,873.3594599411655
2002-12-10,876.6820207680081
2002-12-11,877.7671140785003
2002-12-12,877.8657080380927
2002-12-13,876.9552974213935
2002-12-16,883.2427242711008
2002-12-17,880.4036015469475
2002-12-18,873.6039037876955
2002-12-19,872.9685034829259
2002-12-20,877.6947097193489
2002-12-23,880.3575948687143
2002-12-24,881.2365913718388
2002-12-25,880.7664333740079
2002-12-26,883.1767175636315
2002-12-27,877.843800215238
2002-12-30,883.0929053818269
2002-12-31,885.6614515219245
2003-01-01,885.7118097675533
2003-01-02,894.0202856903765
2003-01-03,898.3123401749682
2003-01-06,911.2702904095019
2003-01-07,899.0394206359583
2003-01-08,891.0891781929408
2003-01-09,897.411158053138
2003-01-10,897.8360227062293
2003-01-13,896.4522015704472
2003-01-14,900.003140514406
2003-01-15,895.181228478147
2003-01-16,895.0710130434443
2003-01-17,890.9401385924981
2003-01-20,888.517741556955
2003-01-21,882.8118505352973
2003-01-22,878.7308934514782
2003-01-23,882.8449258798739
2003-01-24,873.2257294215307
2003-01-27,859.6440938090321
2003-01-28,863.6383854645725
2003-01-29,865.1461829192086
2003-01-30,859.0106839398422
2003-01-31,863.8464373893045
2003-02-03,866.8745705979957
2003-02-04,866.031378895563
2003-02-05,865.3020330397186
2003-02-06,859.9304365818704
2003-02-07,853.9280522205023
2003-02-10,853.6860650342901
2003-02-11,850.5131900307676
2003-02-12,843.7056199418009
2003-02-13,843.9588404964042
2003-02-14,848.700517113263
2003-02-17,850.3983642015171
2003-02-18,857.7020922246976
2003-02-19,855.9374667424776
2003-02-20,855.2816142230834
2003-02-21,858.5789720260026
2003-02-24,853.6452656388125
2003-02-25,850.348347214743
2003-02-26,848.1737985797655
2003-02-27,851.3602460856157
2003-02-28,854.4613982547231
2003-03-03,857.2834824498119
2003-03-04,852.1213311051172
2003-03-05,854.1117003061964
2003-03-06,849.9683089117157
2003-03-07,849.3823729513422
2003-03-10,838.0626742274402
2003-03-11,833.0614744566177
2003-03-12,829.2230762377808
2003-03-13,835.8624390490947
2003-03-14,837.7993094473309
2003-03-17,850.1481791204986
2003-03-18,851.7721159878894
2003-03-19,857.3709254087279
2003-03-20,860.7687603533956
2003-03-21,870.3265402135955
2003-03-24,859.8991029190995
2003-03-25,864.9608945804578
2003-03-26,865.2649769866
2003-03-27,864.5375342317726
2003-03-28,864.9690027756427
2003-03-31,858.2536356436824
2003-04-01,863.8939820068985
2003-04-02,871.2537669771245
2003-04-03,867.1407273077028
2003-04-04,869.845066188274
2003-04-07,873.4048074799714
2003-04-08,870.7279023750285
2003-04-09,867.6731822557965
2003-04-10,870.9642102197157
2003-04-11,866.6535803608525
2003-04-14,873.8851072149017
2003-04-15,878.1755720933061
2003-04-16,873.9535872755578
2003-04-17,880.4590086717074
2003-04-18,880.5127720782666
2003-04-21,878.8873802214231
2003-04-22,887.4721873051857
2003-04-23,891.3948914428565
2003-04-24,889.2892606324317
2003-04-25,881.3568487184205
2003-04-28,886.7579574888006
2003-04-29,887.6333693514081
2003-04-30,893.9288933229328
2003-05-01,897.7638673150055
2003-05-02,902.5453993625471
2003-05-05,905.8173876635273
2003-05-06,914.4489571054454
2003-05-07,914.6938347318014
2003-05-08,912.329390269594
2003-05-09,920.6830896611744
2003-05-12,927.4999120317024
2003-05-13,927.1857405688507
2003-05-14,928.4303225207703
2003-05-15,930.857949336443
2003-05-16,933.4661863464028
2003-05-19,925.6018588875552
2003-05-20,928.151127442497
2003-05-21,930.1626403174672
2003-05-22,936.8240039465095
2003-05-23,942.373650188776
2003-05-26,944.3390194063816
2003-05-27,948.0711877915642
2003-05-28,944.4379895201926
2003-05-29,944.0285594387776
2003-05-30,948.6486069258813
2003-06-02,953.884725122527
2003-06-03,955.0110678299138
2003-06-04,962.3315643865144
2003-06-05,966.2173971102436
2003-06-06,965.8883699486097
2003-06-09,961.5286905638221
2003-06-10,963.5578660696709
2003-06-11,972.0706621252145
2003-06-12,972.5154364864545
2003-06-13,970.6818990407588
2003-06-16,981.3362200970519
2003-06-17,983.5976303853087
2003-06-18,981.2255971712531
2003-06-19,976.6599783899494
2003-06-20,976.9875971128441
2003-06-23,967.2036103263902
2003-06-24,962.4759119202499
2003-06-25,962.9810220109323
2003-06-26,962.7280592357625
2003-06-27,960.7610261154477
2003-06-30,959.4985325107
2003-07-01,966.5884295163119
2003-07-02,975.9487630734639
2003-07-03,978.072717891822
2003-07-04,975.3168021561065
2003-07-07,980.3147918203264
2003-07-08,976.2704738592398
2003-07-09,973.527424755628
2003-07-10,967.9804185134462
2003-07-11,971.107366401712
2003-07-14,976.2369924596685
2003-07-15,969.9748929279208
2003-07-16,965.1989186999631
2003-07-17,958.1096744920038
2003-07-18,961.8192978140391
2003-07-21,958.7945011156446
2003-07-22,961.4860103162127
2003-07-23,966.605069207756
2003-07-24,969.3695532951876
2003-07-25,975.7200273232958
2003-07-28,974.7944484126335
2003-07-29,972.6571213073343
2003-07-30,968.5351664097307
2003-07-31,965.3113415376172
2003-08-01,961.981315718485
2003-08-04,959.669133268109
2003-08-05,954.0572477276675
2003-08-06,954.9597103490975
2003-08-07,962.2220966732918
2003-08-08,964.6157161167711
2003-08-11,969.6461333059762
2003-08-12,973.2965504362486
2003-08-13,973.3294040579138
2003-08-14,977.1588569367254
2003-08-15,976.9609940011798
2003-08-18,977.923850137604
2003-08-19,977.9444439429884
2003-08-20,982.9504090416145
2003-08-21,982.6458109081561
2003-08-22,975.0928010559425
2003-08-25,974.9743112568095
2003-08-26,975.4006614672667
2003-08-27,978.6735093676209
2003-08-28,979.9341592786384
2003-08-29,986.3355150777213
2003-09-01,989.6679596844477
2003-09-02,994.8216616191041
2003-09-03,999.1917035835754
2003-09-04,1002.7739462010743
2003-09-05,1003.4173257806797
2003-09-08,1009.1074824351925
2003-09-09,1009.3710264691475
2003-09-10,1004.6053258889493
2003-09-11,1004.470317155863
2003-09-12,1008.6626961402535
2003-09-15,1006.4966128294517
2003-09-16,1012.0955277462449
2003-09-17,1012.5301234233713
2003-09-18,1018.1013060470589
2003-09-19,1022.9746149019256
2003-09-22,1019.823485616527
2003-09-23,1023.2062875729634
2003-09-24,1019.558987803501
2003-09-25,1014.4021118051894
2003-09-26,1007.5423091768567
2003-09-29,1011.6659722244553
2003-09-30,1010.682830694803
2003-10-01,1024.3572252509919
2003-10-02,1031.3380191528972
2003-10-03,1035.5773003873608
2003-10-06,1036.5396110679037
2003-10-07,1042.638001403321
2003-10-08,1039.9194360401666
2003-10-09,1042.864289699893
2003-10-10,1045.8300962447909
2003-10-13,1047.9349070673445
2003-10-14,1049.3786469429915
2003-10-15,1046.4383866227204
2003-10-16,1052.4692565911466
2003-10-17,1046.2257155582988
2003-10-20,1048.5172826937526
2003-10-21,1052.5043516567137
2003-10-22,1048.2782238501836
2003-10-23,1040.3511413920571
2003-10-24,1040.5879273222042
2003-10-27,1045.089716307767
2003-10-28,1048.7023565485842
2003-10-29,1052.4024767085207
2003-10-30,1051.8047349177482
2003-10-31,1049.4304902526078
2003-11-03,1050.3695346292511
2003-11-04,1053.4540601761485
2003-11-05,1052.629771083854
2003-11-06,1050.0204354366024
2003-11-07,1053.743954669315
2003-11-10,1055.000424207666
2003-11-11,1050.4480436785223
2003-11-12,1058.865616018487
2003-11-13,1066.11220216017
2003-11-14,1066.7325762760738
2003-11-17,1058.8508464190797
2003-11-18,1060.3883607469866
2003-11-19,1060.7317068590537
2003-11-20,1058.6964853594159
2003-11-21,1059.5573838972239
2003-11-24,1062.9709599288224
2003-11-25,1066.978856996827
2003-11-26,1074.6628005916455
2003-11-27,1073.588086379226
2003-11-28,1076.637825069502
2003-12-01,1088.273547264821
2003-12-02,1091.6929406246695
2003-12-03,1091.8546747004536
2003-12-04,1091.2666991572542
2003-12-05,1091.3825210567716
2003-12-08,1094.8615017355894
2003-12-09,1093.1436718921072
2003-12-10,1087.5892191946668
2003-12-11,1091.7351603210986
2003-12-12,1097.548051598554
2003-12-15,1098.4318479629335
2003-12-16,1098.1610682442215
2003-12-17,1097.8633360633364
2003-12-18,1102.1932635552762
2003-12-19,1102.408866751321
2003-12-22,1108.028916280595
2003-12-23,1110.2111509281058
2003-12-24,1112.8018411757387
2003-12-25,1112.593188652981
2003-12-26,1114.9374226014
2003-12-29,1123.4074808940106
2003-12-30,1127.9424191655514
2003-12-31,1128.3564485419413
2004-01-01,1128.494267813471
2004-01-02,1130.950196496078
2004-01-05,1142.513336007245
2004-01-06,1143.6032763170374
2004-01-07,1138.5859167567069
2004-01-08,1139.408439232616
2004-01-09,1139.6204028788018
2004-01-12,1140.3364737656166
2004-01-13,1138.8626914948009
2004-01-14,1138.7206841853995
2004-01-15,1131.081573677762
2004-01-16,1128.978326499668
2004-01-19,1128.1943855367874
2004-01-20,1137.0029143691486
2004-01-21,1142.3784573849807
2004-01-22,1145.932273066593
2004-01-23,1146.6952026435624
2004-01-26,1149.6335330621869
2004-01-27,1151.0910020078516
2004-01-28,1146.03362568891
2004-01-29,1140.2378541208766
2004-01-30,1139.9048884465178
2004-02-02,1146.271181919526
2004-02-03,1149.759584215712
2004-02-04,1143.1407882651333
2004-02-05,1146.3281097426188
2004-02-06,1156.71745754605
2004-02-09,1158.8155911127249
2004-02-10,1163.550395295278
2004-02-11,1168.370697623192
2004-02-12,1170.9515303517235
2004-02-13,1170.3211265540735
2004-02-16,1170.5981382808977
2004-02-17,1177.0820890684358
2004-02-18,1173.8419887929228
2004-02-19,1168.3140079867826
2004-02-20,1160.289990124205
2004-02-23,1162.4279770127541
2004-02-24,1164.1184654578144
2004-02-25,1164.1123222883105
2004-02-26,1163.7174171709225
2004-02-27,1169.8252203802554
2004-03-01,1184.395251750366
2004-03-02,1178.3644267622137
2004-03-03,1173.0192143700424
2004-03-04,1175.7862647390464
2004-03-05,1187.8433012412115
2004-03-08,1184.177275111738
2004-03-09,1185.3719240555479
2004-03-10,1171.1532342709156
2004-03-11,1158.7917775167434
2004-03-12,1160.8744008018346
2004-03-15,1155.046502397269
2004-03-16,1163.4428655541797
2004-03-17,1172.8021576566503
2004-03-18,1180.8399242111705
2004-03-19,1177.2309563520007
2004-03-22,1167.6142402357618
2004-03-23,1167.772940694599
2004-03-24,1163.237631739532
2004-03-25,1172.3554985242758
2004-03-26,1172.43372411711
2004-03-29,1182.315113908048
2004-03-30,1188.2625862205205
2004-03-31,1196.5134550351795
2004-04-01,1202.968505836976
2004-04-02,1201.5230887841715
2004-04-05,1196.4218163662867
2004-04-06,1191.359153008367
2004-04-07,1195.6834550289632
2004-04-08,1191.1354065307066
2004-04-09,1189.5950025894201
2004-04-12,1185.2751272420112
2004-04-13,1173.0943581780198
2004-04-14,1163.278602635307
2004-04-15,1166.2282394881436
2004-04-16,1179.1022825614048
2004-04-19,1178.1795815995808
2004-04-20,1166.6788836409328
2004-04-21,1162.5073284517707
2004-04-22,1169.9983225264157
2004-04-23,1173.0386952330643
2004-04-26,1175.124360828475
2004-04-27,1174.3339417928025
2004-04-28,1161.1311422489352
2004-04-29,1156.505483732599
2004-04-30,1149.6858368049816
2004-05-03,1154.9916540139857
2004-05-04,1164.2509767806307
2004-05-05,1166.9798697135107
2004-05-06,1159.1512682532602
2004-05-07,1136.8124587151592
2004-05-10,1111.098241586803
2004-05-11,1116.9657527702248
2004-05-12,1123.3133142261147
2004-05-13,1116.5655809420423
2004-05-14,1117.6353955734794
2004-05-17,1112.084335162998
2004-05-18,1117.271603052347
2004-05-19,1125.379040564802
2004-05-20,1123.2550325365598
2004-05-21,1131.6714915093016
2004-05-24,1133.7278192868391
2004-05-25,1146.925468581243
2004-05-26,1154.1198349299505
2004-05-27,1165.208532410023
2004-05-28,1166.859032277236
2004-05-31,1166.934261539625
2004-06-01,1166.6626350127299
2004-06-02,1170.7047514411793
2004-06-03,1162.3469849779763
2004-06-04,1166.8765420001087
2004-06-07,1183.4168675632686
2004-06-08,1182.8126107080875
2004-06-09,1173.4380318791814
2004-06-10,1175.2849813798139
2004-06-11,1170.9666813252259
2004-06-14,1161.1282913072782
2004-06-15,1168.791272641474
2004-06-16,1174.028100895396
2004-06-17,1177.3019472146152
2004-06-18,1180.0025805585115
2004-06-21,1184.8180862175361
2004-06-22,1183.6911157902878
2004-06-23,1189.703909657672
2004-06-24,1195.5740947207817
2004-06-25,1190.9758871722659
2004-06-28,1191.8908093782813
2004-06-29,1186.4045494910074
2004-06-30,1192.017686543988
2004-07-01,1192.3310958536447
2004-07-02,1196.1125126422473
2004-07-05,1193.029519292659
2004-07-06,1192.0695975081755
2004-07-07,1197.8437871966341
2004-07-08,1193.8425089337632
2004-07-09,1197.4064677264055
2004-07-12,1200.611604656964
2004-07-13,1195.0832889844148
2004-07-14,1195.1861064957611
2004-07-15,1192.9315617810446
2004-07-16,1195.04193890437
2004-07-19,1196.558416837468
2004-07-20,1196.5468125818527
2004-07-21,1185.5973570278024
2004-07-22,1180.512665476636
2004-07-23,1169.897214993777
2004-07-26,1165.2119839904565
2004-07-27,1165.0876510331993
2004-07-28,1167.0873398789483
2004-07-29,1170.1095135343496
2004-07-30,1178.0190238230466
2004-08-02,1183.7920666295254
2004-08-03,1185.9794738336473
2004-08-04,1182.4201544621747
2004-08-05,1172.2148827257315
2004-08-06,1171.1951443299652
2004-08-09,1168.4790944401934
2004-08-10,1174.1479694013658
2004-08-11,1171.353948009789
2004-08-12,1166.3755573542796
2004-08-13,1168.4019780451524
2004-08-16,1175.3913955037524
2004-08-17,1176.9466574005469
2004-08-18,1183.4030185829854
2004-08-19,1186.1372800058107
2004-08-20,1193.1547200431248
2004-08-23,1189.4412786434686
2004-08-24,1188.1605395118195
2004-08-25,1192.0419093657147
2004-08-26,1194.1291416322615
2004-08-27,1197.607187739204
2004-08-30,1194.0016477960203
2004-08-31,1200.3691788942665
2004-09-01,1207.746801705209
2004-09-02,1214.0507295183495
2004-09-03,1209.0622359538322
2004-09-06,1213.3360915268743
2004-09-07,1218.814765253207
2004-09-08,1217.09742817236
2004-09-09,1213.3664512412315
2004-09-10,1217.5392035327186
2004-09-13,1217.7155811091307
2004-09-14,1220.3024220336583
2004-09-15,1212.4376906281616
2004-09-16,1217.7309871447976
2004-09-17,1217.9959986192773
2004-09-20,1214.6101482698352
2004-09-21,1224.1067154064708
2004-09-22,1216.8816731600996
2004-09-23,1216.6326158533222
2004-09-24,1216.5774267589952
2004-09-27,1213.4229523311649
2004-09-28,1218.903642179856
2004-09-29,1220.7824195421897
2004-09-30,1228.3121756898895
2004-10-01,1238.3917521401331
2004-10-04,1239.9651039638718
2004-10-05,1244.7029811303566
2004-10-06,1249.7497526120767
2004-10-07,1240.5311514892446
2004-10-08,1246.1859953180092
2004-10-11,1245.2330248983944
2004-10-12,1239.5146202931824
2004-10-13,1231.829335492272
2004-10-14,1234.5882421782812
2004-10-15,1240.10072097731
2004-10-18,1242.6441194454014
2004-10-19,1241.3892421223923
2004-10-20,1245.0118114132038
2004-10-21,1250.3532407757805
2004-10-22,1247.9418953034572
2004-10-25,1249.550551343017
2004-10-26,1257.9284067032318
2004-10-27,1265.457987093146
2004-10-28,1266.0601666851792
2004-10-29,1268.6536957753756
2004-11-01,1269.537806465514
2004-11-02,1268.065377102653
2004-11-03,1284.8099606597061
2004-11-04,1298.40374000133
2004-11-05,1301.3735264270185
2004-11-08,1301.6688017569486
2004-11-09,1300.5289833077434
2004-11-10,1300.5802444785131
2004-11-11,1305.6530544811526
2004-11-12,1319.3637130482755
2004-11-15,1321.6539500792392
2004-11-16,1319.428442446077
2004-11-17,1322.938500298494
2004-11-18,1318.377359843855
2004-11-19,1316.9534411439179
2004-11-22,1318.6540463597134
2004-11-23,1323.5093687612339
2004-11-24,1332.0957139084594
2004-11-25,1338.385486823637
2004-11-26,1338.886995208548
2004-11-29,1340.0896012393011
2004-11-30,1335.3986976174642
2004-12-01,1343.6411720951264
2004-12-02,1343.1140169682387
