Date,AC ASIA ex JAPAN IMI MIN VOL (USD)
2001-05-31,1000.0
2001-06-01,994.3344121342685
2001-06-04,992.7700369091251
2001-06-05,995.1315863795265
2001-06-06,1001.133123168953
2001-06-07,997.7838104286423
2001-06-08,1006.3180155913597
2001-06-11,1004.636002582015
2001-06-12,1005.2803666462188
2001-06-13,1007.8124052634533
2001-06-14,1000.3731505884973
2001-06-15,998.2278871469267
2001-06-18,992.0664555669783
2001-06-19,995.6269571272863
2001-06-20,993.072331987352
2001-06-21,993.9398900055725
2001-06-22,992.8492584271842
2001-06-25,992.6951183751996
2001-06-26,988.2237909068434
2001-06-27,990.5194079373321
2001-06-28,983.4201039416375
2001-06-29,993.9836865401295
2001-07-02,989.0352021644795
2001-07-03,985.1929312955953
2001-07-04,980.4813214907199
2001-07-05,980.4783003640374
2001-07-06,979.4454992727445
2001-07-09,972.942537111202
2001-07-10,973.2411107754904
2001-07-11,962.9365709979203
2001-07-12,968.7783655927146
2001-07-13,961.5177110298459
2001-07-16,957.7266037938597
2001-07-17,955.1587217649529
2001-07-18,948.5701426296229
2001-07-19,946.6857189636753
2001-07-20,946.5455347675417
2001-07-23,938.123446431299
2001-07-24,931.966607953269
2001-07-25,932.2466313216803
2001-07-26,940.4085895501934
2001-07-27,942.291859784922
2001-07-30,943.1455160368898
2001-07-31,947.6101156118402
2001-08-01,951.154123213555
2001-08-02,957.1580244718223
2001-08-03,957.8726941296742
2001-08-06,951.661634834494
2001-08-07,949.8133832722493
2001-08-08,951.3403889761196
2001-08-09,943.8386284933495
2001-08-10,946.6604818520415
2001-08-13,947.7078075365916
2001-08-14,958.4421496286079
2001-08-15,963.2151483308746
2001-08-16,966.205293770758
2001-08-17,963.4925804012388
2001-08-20,957.1737508287314
2001-08-21,961.2405103352824
2001-08-22,959.4705615255591
2001-08-23,961.6066661998351
2001-08-24,956.4405755954905
2001-08-27,966.191653088954
2001-08-28,962.3949850252889
2001-08-29,966.4015650630613
2001-08-30,961.8247476370144
2001-08-31,958.1939487410095
2001-09-03,954.2959451765477
2001-09-04,959.0757698470572
2001-09-05,953.089769062966
2001-09-06,946.447171058038
2001-09-07,940.1240858675467
2001-09-10,936.7478115420516
2001-09-11,930.0722593220277
2001-09-12,898.4264171613567
2001-09-13,890.9149543806752
2001-09-14,869.1822881657974
2001-09-17,841.2725358906349
2001-09-18,847.2574089270106
2001-09-19,858.7471820194852
2001-09-20,849.128388001933
2001-09-21,827.5962733107231
2001-09-24,831.2222557170791
2001-09-25,828.6079928257908
2001-09-26,836.4505312413187
2001-09-27,845.4873232887866
2001-09-28,857.0162086429225
2001-10-01,854.4900166917345
2001-10-02,848.2282322708502
2001-10-03,847.749996447584
2001-10-04,857.5680796814049
2001-10-05,860.6383842195879
2001-10-08,846.9136744847668
2001-10-09,862.2156964619577
2001-10-10,858.9163493155996
2001-10-11,872.2699683070113
2001-10-12,871.5631761688054
2001-10-15,871.2166039747912
2001-10-16,875.717752356145
2001-10-17,883.1518982575941
2001-10-18,874.3306744183748
2001-10-19,874.8306013359132
2001-10-22,876.4335439089812
2001-10-23,884.2569130478946
2001-10-24,891.2537140792297
2001-10-25,891.2108175342944
2001-10-26,894.0142065927947
2001-10-29,888.575943239662
2001-10-30,880.8401960244762
2001-10-31,882.0637973694595
2001-11-01,884.4477166747708
2001-11-02,886.9341943561708
2001-11-05,893.6074365511219
2001-11-06,892.9253120468253
2001-11-07,891.4344623420104
2001-11-08,898.3159071025271
2001-11-09,901.2992383106127
2001-11-12,906.6163053075518
2001-11-13,904.4885648912905
2001-11-14,914.2537817073471
2001-11-15,930.0058477504285
2001-11-16,932.5764817221666
2001-11-19,938.8692824972776
2001-11-20,933.7651252034432
2001-11-21,940.1447646295507
2001-11-22,941.5235560928667
2001-11-23,949.5583592301595
2001-11-26,962.237931846264
2001-11-27,960.1886468030856
2001-11-28,945.5876747211717
2001-11-29,948.1982722256795
2001-11-30,954.005013393143
2001-12-03,963.485798220498
2001-12-04,970.9846136696797
2001-12-05,985.3725895081169
2001-12-06,994.2974661971615
2001-12-07,1003.783551467495
2001-12-10,1000.2771138793236
2001-12-11,997.2848688043389
2001-12-12,1009.2296840266052
2001-12-13,1000.4854951437558
2001-12-14,1003.5345815564799
2001-12-17,1002.4205400738208
2001-12-18,993.5446866827662
2001-12-19,985.9474292811424
2001-12-20,991.2149048117146
2001-12-21,976.5026421351329
2001-12-24,979.753290685181
2001-12-25,988.5962412211101
2001-12-26,988.9070722180356
2001-12-27,987.9841020332177
2001-12-28,994.7418424363891
2001-12-31,1006.2348236254096
2002-01-01,1006.5228655721884
2002-01-02,1009.7088651339398
2002-01-03,1011.1936537194741
2002-01-04,1021.2334996596678
2002-01-07,1036.9687832442598
2002-01-08,1029.177786821956
2002-01-09,1028.2396496554588
2002-01-10,1023.7814884793819
2002-01-11,1016.0972074453463
2002-01-14,1018.5317700662738
2002-01-15,1011.1311141841029
2002-01-16,1007.6162439470406
2002-01-17,1010.2151536762916
2002-01-18,1013.9452092263928
2002-01-21,1028.5084590181002
2002-01-22,1022.4623276557006
2002-01-23,1028.7963130460166
2002-01-24,1031.0948308767438
2002-01-25,1044.314727245335
2002-01-28,1049.944873218387
2002-01-29,1046.4618998596168
2002-01-30,1036.5946947251368
2002-01-31,1042.817033628448
2002-02-01,1043.681612241076
2002-02-04,1043.345674373977
2002-02-05,1043.1727084191157
2002-02-06,1055.6398561264698
2002-02-07,1048.8589261123288
2002-02-08,1053.5081588702765
2002-02-11,1058.1828981085098
2002-02-12,1059.1189208157457
2002-02-13,1061.846644631179
2002-02-14,1077.781826610219
2002-02-15,1078.3728066627352
2002-02-18,1078.8049935885972
2002-02-19,1069.7757143686952
2002-02-20,1062.8987548537377
2002-02-21,1062.3233935209437
2002-02-22,1058.5679915563906
2002-02-25,1049.7501460705862
2002-02-26,1054.2068543934995
2002-02-27,1066.7176592764963
2002-02-28,1061.8634655815545
2002-03-01,1066.791650550815
2002-03-04,1083.6711862015716
2002-03-05,1089.1409098648876
2002-03-06,1095.1184272923992
2002-03-07,1098.1501683876445
2002-03-08,1097.3644886134732
2002-03-11,1106.8438663009138
2002-03-12,1105.5685257979762
2002-03-13,1105.6829290144476
2002-03-14,1110.0867930550999
2002-03-15,1109.4061048029725
2002-03-18,1112.8799705954225
2002-03-19,1113.7624637994745
2002-03-20,1118.1165315095022
2002-03-21,1117.6803965636684
2002-03-22,1126.8021182679602
2002-03-25,1126.1869976157636
2002-03-26,1125.4267226452228
2002-03-27,1130.174295279342
2002-03-28,1131.0735078772818
2002-03-29,1127.9270623068019
2002-04-01,1128.9043357945748
2002-04-02,1135.41646327811
2002-04-03,1137.0505118180704
2002-04-04,1135.0432839744246
2002-04-05,1138.1796822299882
2002-04-08,1135.0526145476294
2002-04-09,1123.024938943842
2002-04-10,1115.317421635911
2002-04-11,1123.5748086589124
2002-04-12,1129.2693241489965
2002-04-15,1133.282321716841
2002-04-16,1136.5581649445155
2002-04-17,1150.9715831333035
2002-04-18,1153.9657535255797
2002-04-19,1159.0519586794112
2002-04-22,1157.8162648829395
2002-04-23,1156.6309116097914
2002-04-24,1154.989725528707
2002-04-25,1141.2806463750721
2002-04-26,1144.6920869718122
2002-04-29,1135.9751641539312
2002-04-30,1136.569168760904
2002-05-01,1136.7037127140488
2002-05-02,1143.4562053311017
2002-05-03,1148.091038167316
2002-05-06,1133.8447252375997
2002-05-07,1135.352814411926
2002-05-08,1137.7220530553775
2002-05-09,1137.2227052875774
2002-05-10,1138.1131131292798
2002-05-13,1137.6187917582372
2002-05-14,1137.508633122787
2002-05-15,1150.4831607907888
2002-05-16,1147.757393329531
2002-05-17,1154.0247135370123
2002-05-20,1139.7018941608283
2002-05-21,1124.3601620592908
2002-05-22,1133.5422944316817
2002-05-23,1125.5407329914492
2002-05-24,1140.6469997685385
2002-05-27,1140.3344506373553
2002-05-28,1134.6342047571022
2002-05-29,1133.931179490199
2002-05-30,1133.284205604304
2002-05-31,1122.6770019677497
2002-06-03,1124.7901100252907
2002-06-04,1125.0240312994474
2002-06-05,1129.4193340914844
2002-06-06,1130.5518938841196
2002-06-07,1121.4821184359673
2002-06-10,1130.4348684368447
2002-06-11,1128.8894468382512
2002-06-12,1127.1742924069938
2002-06-13,1132.3147287291376
2002-06-14,1124.0294418147462
2002-06-17,1115.9701239276937
2002-06-18,1112.3880123301208
2002-06-19,1089.3262978843104
2002-06-20,1097.1289960074637
2002-06-21,1098.8981470576798
2002-06-24,1096.4107487717588
2002-06-25,1085.4819185422662
2002-06-26,1055.4970099767213
2002-06-27,1058.596006932524
2002-06-28,1078.124779650676
2002-07-01,1070.566591732018
2002-07-02,1073.748792505696
2002-07-03,1082.922962005516
2002-07-04,1096.5005086986985
2002-07-05,1108.0481804864523
2002-07-08,1111.844643694276
2002-07-09,1123.7311729893502
2002-07-10,1119.1234255802908
2002-07-11,1100.8119999273167
2002-07-12,1119.0329076626251
2002-07-15,1114.6986644030717
2002-07-16,1105.232282636108
2002-07-17,1100.5307969248793
2002-07-18,1100.9464083802864
2002-07-19,1088.6907768468106
2002-07-22,1064.900728902874
2002-07-23,1080.4333058398333
2002-07-24,1058.7115644029882
2002-07-25,1061.0905994353718
2002-07-26,1035.0192398146112
2002-07-29,1036.8861893347664
2002-07-30,1058.2272011997977
2002-07-31,1056.920036972438
2002-08-01,1054.980511409747
2002-08-02,1050.3691175348622
2002-08-05,1024.9503828838576
2002-08-06,1013.6302425785768
2002-08-07,1026.8054615571502
2002-08-08,1024.7500563123524
2002-08-09,1037.9374785435205
2002-08-12,1039.1432593955897
2002-08-13,1047.1894755322423
2002-08-14,1054.313248003717
2002-08-15,1060.0958955988565
2002-08-16,1066.2687082892637
2002-08-19,1059.9827862379543
2002-08-20,1069.525276872147
2002-08-21,1070.3806282858664
2002-08-22,1074.0882759378428
2002-08-23,1069.2983214631968
2002-08-26,1065.5245222574865
2002-08-27,1060.746499299555
2002-08-28,1056.606899706112
2002-08-29,1054.3400386036792
2002-08-30,1057.7882964589896
2002-09-02,1052.6255728422457
2002-09-03,1045.795302567193
2002-09-04,1040.1127965970675
2002-09-05,1037.4673552536372
2002-09-06,1029.5882229039419
2002-09-09,1026.2642187447498
2002-09-10,1039.7689006877022
2002-09-11,1044.4186926482296
2002-09-12,1050.5485738088994
2002-09-13,1035.0824571932503
2002-09-16,1018.3831221838522
2002-09-17,1037.553469639929
2002-09-18,1020.743557689342
2002-09-19,1024.0624705549214
2002-09-20,1017.7202442551977
2002-09-23,1001.7732978204166
2002-09-24,993.7422675413162
2002-09-25,980.6340068267175
2002-09-26,986.4858997923496
2002-09-27,990.7748090566878
2002-09-30,980.0275261665781
2002-10-01,981.2248509771214
2002-10-02,980.294725199363
2002-10-03,975.3918891021265
2002-10-04,973.9422600411536
2002-10-07,953.6642656833066
2002-10-08,955.5537939483969
2002-10-09,946.6556934976829
2002-10-10,928.3895957383747
2002-10-11,927.3539980230829
2002-10-14,937.4267628537343
2002-10-15,954.7733758830751
2002-10-16,967.7211883404111
2002-10-17,976.1669171449852
2002-10-18,987.7528159582106
2002-10-21,983.1513152345622
2002-10-22,974.6105412690682
2002-10-23,997.6349133653046
2002-10-24,992.5711530223227
2002-10-25,991.9344117173641
2002-10-28,997.2018775442723
2002-10-29,992.8311769174843
2002-10-30,986.1777042098706
2002-10-31,991.1071908258685
2002-11-01,979.5764718119333
2002-11-04,996.1722185717204
2002-11-05,992.7643892837102
2002-11-06,1004.4688831353222
2002-11-07,1007.2049191352957
2002-11-08,1007.7695790719122
2002-11-11,995.2363482790521
2002-11-12,994.2011424028146
2002-11-13,992.5156539007006
2002-11-14,991.3115576645122
2002-11-15,1006.9537517647848
2002-11-18,1002.3101978107808
2002-11-19,1000.2584100014874
2002-11-20,997.8064471845322
2002-11-21,999.2735892560494
2002-11-22,1005.993565980713
2002-11-25,1009.8326139035764
2002-11-26,1006.944707003645
2002-11-27,1003.969176811228
2002-11-28,1007.7509340662087
2002-11-29,1011.2953923229122
2002-12-02,1012.9613224151526
2002-12-03,1017.0347263821462
2002-12-04,1007.4977642928478
2002-12-05,1009.2665479793874
2002-12-06,1010.7496515813832
2002-12-09,1015.3603693980431
2002-12-10,1008.8473748604854
2002-12-11,1006.627572656394
2002-12-12,1014.9811681365836
2002-12-13,1013.0569154931297
2002-12-16,1009.1416070822438
2002-12-17,1015.3945993563533
2002-12-18,1012.6702660924069
2002-12-19,1015.8698939739393
2002-12-20,1020.048056769099
2002-12-23,1013.7113028672745
2002-12-24,1010.4999322973043
2002-12-25,1008.4119944863036
2002-12-26,1011.0148663231743
2002-12-27,1004.6073455783164
2002-12-30,989.9197097855239
2002-12-31,992.5222193648056
2003-01-01,992.4132468743057
2003-01-02,991.8313821040302
2003-01-03,1003.3306244098744
2003-01-06,1009.4344826422076
2003-01-07,1005.4725116945671
2003-01-08,1012.1188591985408
2003-01-09,1009.5526546565119
2003-01-10,1014.6311869298582
2003-01-13,1031.5720753814758
2003-01-14,1037.6097542314697
