Date,SWITZERLAND IMI ESG LEADERS
2015-04-14,1018.5286778281138
2015-04-15,1013.6603217291713
2015-04-16,1022.1369279236754
2015-04-17,1012.1376451676274
2015-04-20,1021.1501268351094
2015-04-21,1025.728245319381
2015-04-22,1021.8548209441748
2015-04-23,1029.475957097718
2015-04-24,1025.4527405468884
2015-04-27,1030.0497428856806
2015-04-28,1017.6193643965938
2015-04-29,1018.5723910717081
2015-04-30,1020.813316013751
2015-05-01,1026.7310743674539
2015-05-04,1024.0260423336517
2015-05-05,1027.3919334500022
2015-05-06,1027.376519518879
2015-05-07,1013.4212111666038
2015-05-08,1026.0899628480397
2015-05-11,1022.5915991453694
2015-05-12,1023.8149858692381
2015-05-13,1038.403658458054
2015-05-14,1041.0700140058866
2015-05-15,1052.6587645788188
2015-05-18,1053.7557885076067
2015-05-19,1044.1118638732612
2015-05-20,1041.5058190668592
2015-05-21,1049.8132651802384
2015-05-22,1039.5691517462778
2015-05-25,1039.5691517462778
2015-05-26,1025.572273384722
2015-05-27,1036.1803839526349
2015-05-28,1043.4571777048986
2015-05-29,1028.9195441988297
2015-06-01,1031.484180334526
2015-06-02,1035.1607147733557
2015-06-03,1041.9464404437097
2015-06-04,1042.1360936733108
2015-06-05,1016.3761088591253
2015-06-08,1023.2907796275205
2015-06-09,1022.6520154922756
2015-06-10,1040.2072943066748
2015-06-11,1036.791128938508
2015-06-12,1031.71153270532
2015-06-15,1006.9062651840376
2015-06-16,1016.7761225219767
2015-06-17,1012.091901530187
2015-06-18,1021.1982482769373
2015-06-19,1017.6539527917265
2015-06-22,1039.7967553829706
2015-06-23,1030.2931672836703
2015-06-24,1021.5668842073859
2015-06-25,1015.0334126207835
2015-06-26,1015.0256068951895
2015-06-29,1004.199467427506
2015-06-30,991.5205019680849
2015-07-01,994.1557456566325
2015-07-02,996.2211760252923
2015-07-03,993.7385085707388
2015-07-06,986.631710815235
2015-07-07,964.5031096353589
2015-07-08,975.7643641622545
2015-07-09,992.8634481894333
2015-07-10,1018.0893476549884
2015-07-13,1020.4930159160328
2015-07-14,1027.251357816754
2015-07-15,1019.9552102554574
2015-07-16,1031.730343182705
2015-07-17,1023.1888491299846
2015-07-20,1023.6866575413106
2015-07-21,1021.5643085459168
2015-07-22,1007.1409300923268
2015-07-23,1020.7140447426117
2015-07-24,1012.3858116012249
2015-07-27,999.6154695906729
2015-07-28,999.9907864358889
2015-07-29,1010.1968281586524
2015-07-30,1003.5003419038975
2015-07-31,1015.6330352930855
2015-08-03,1012.057890325142
2015-08-04,1008.9292524488186
2015-08-05,1006.6755909102711
2015-08-06,997.7718395585318
2015-08-07,991.7709093954246
2015-08-10,998.6445088872914
2015-08-11,995.5231285433445
2015-08-12,985.3673335437478
2015-08-13,989.3697303377513
2015-08-14,987.8406920533457
2015-08-17,990.8585029865985
2015-08-18,990.8525505515339
2015-08-19,982.6134758576674
2015-08-20,976.7567429546997
2015-08-21,958.143646718222
2015-08-24,944.2139906768641
2015-08-25,961.9799081192729
2015-08-26,949.2563738862827
2015-08-27,960.2236359143776
2015-08-28,954.1410448827195
2015-08-31,951.4190502089232
2015-09-01,936.4714671411282
2015-09-02,929.6944406602249
2015-09-03,938.2233462511933
2015-09-04,926.2306614920541
2015-09-07,928.0392903484677
2015-09-08,932.5678653450252
2015-09-09,942.0634653668069
2015-09-10,934.6367270972557
2015-09-11,934.4125164903759
2015-09-14,931.2544318520384
2015-09-15,936.7496996425658
2015-09-16,946.1064431534505
2015-09-17,939.5290719305781
2015-09-18,937.8562572557383
2015-09-21,929.7424959513974
2015-09-22,898.1361571135845
2015-09-23,889.6618953195722
2015-09-24,883.4351389392739
2015-09-25,894.2400882092584
2015-09-28,888.9505787486567
2015-09-29,886.9168931696943
2015-09-30,900.1387157438529
2015-10-01,900.78606686836
2015-10-02,905.3925112539932
2015-10-05,921.1191485936167
2015-10-06,932.2793748194435
2015-10-07,914.2060294778385
2015-10-08,928.2376957563
2015-10-09,935.8312627256015
2015-10-12,937.7816879939849
2015-10-13,934.4876686601215
2015-10-14,931.573540203701
2015-10-15,940.3527894217106
2015-10-16,951.4389689924058
2015-10-19,945.0748377342977
2015-10-20,944.1280669405654
2015-10-21,937.4342559072016
2015-10-22,943.1348345190319
2015-10-23,952.3843624874693
2015-10-26,947.4871241542903
2015-10-27,938.6374151146185
2015-10-28,950.856214964818
2015-10-29,946.863509221365
2015-10-30,953.3169108322003
2015-11-02,958.978607837871
2015-11-03,956.1742081630932
2015-11-04,956.008534578724
2015-11-05,955.2104721538032
2015-11-06,946.0119548019458
2015-11-09,938.326877069963
2015-11-10,934.4638569639253
2015-11-11,943.0273385037369
2015-11-12,938.591124635726
2015-11-13,928.8902054798251
2015-11-16,926.9042290841807
2015-11-17,941.3988531716874
2015-11-18,939.5241037486859
2015-11-19,945.5751867959717
2015-11-20,946.2750676649345
2015-11-23,937.0956656638732
2015-11-24,926.1325988675355
2015-11-25,935.378598128367
2015-11-26,940.5022342610482
2015-11-27,937.75873178693
2015-11-30,942.2149492384547
2015-12-01,939.8845285453825
2015-12-02,944.1938824137312
2015-12-03,950.4763415574106
2015-12-04,950.093644831194
2015-12-07,954.9263624009672
2015-12-08,949.100927590015
2015-12-09,947.190583015833
2015-12-10,943.210884469011
2015-12-11,936.9934922889153
2015-12-14,929.1160592670589
2015-12-15,940.642789760636
2015-12-16,945.6005706637384
2015-12-17,941.0389272027807
2015-12-18,935.6643704433425
2015-12-21,934.1832936681996
2015-12-22,937.6091075192055
2015-12-23,950.6567225905244
2015-12-24,956.4821790593513
2015-12-25,956.4821790593513
2015-12-28,959.0267060239918
2015-12-29,967.9091248928061
2015-12-30,964.6209864286711
2015-12-31,954.2616701408506
2016-01-01,954.2616701408506
2016-01-04,931.9621113492572
2016-01-05,930.5894696982589
2016-01-06,922.9934513738312
2016-01-07,914.1643089186717
2016-01-08,903.9759607423109
2016-01-11,896.0277075933319
2016-01-12,905.4802879082025
2016-01-13,910.1667532815125
2016-01-14,896.810071285558
2016-01-15,881.4591736208945
2016-01-18,873.2312106891306
2016-01-19,890.807957679738
2016-01-20,861.2249348024483
2016-01-21,862.2640603707806
2016-01-22,886.4313210524291
2016-01-25,884.0097995440118
2016-01-26,887.7613774812046
2016-01-27,897.156038966814
2016-01-28,883.1299679877854
2016-01-29,890.5423085705822
2016-02-01,895.9799974367457
2016-02-02,881.374010384904
2016-02-03,883.568744529367
2016-02-04,884.3670505830067
2016-02-05,883.7433405460022
2016-02-08,858.9978329315493
2016-02-09,860.1621025099847
2016-02-10,867.0500184439849
2016-02-11,850.3525031400886
2016-02-12,863.077758878445
2016-02-15,877.9488155076353
2016-02-16,874.2943224317494
2016-02-17,886.4111397880143
2016-02-18,896.8432653644317
2016-02-19,894.6048229738752
2016-02-22,901.2347459244305
2016-02-23,889.8377381401207
2016-02-24,879.5977173728286
2016-02-25,896.8015539370639
2016-02-26,898.5149197193958
2016-02-29,896.833365394587
2016-03-01,906.6632613636548
2016-03-02,910.5072434545577
2016-03-03,910.1159008847677
2016-03-04,912.2980267240135
2016-03-07,911.2235390919345
2016-03-08,911.6418463190637
2016-03-09,906.3623785548738
2016-03-10,901.9913843328848
2016-03-11,918.8213795933899
2016-03-14,920.2283796400571
2016-03-15,912.5645753993846
2016-03-16,909.8894818331968
2016-03-17,922.7119522666545
2016-03-18,912.978411236643
2016-03-21,916.9652443152653
2016-03-22,916.5965580311216
2016-03-23,918.7741526697552
2016-03-24,903.6465545187395
2016-03-25,903.6465545187395
2016-03-28,907.0363900007471
2016-03-29,909.7236699874421
2016-03-30,930.6894980695329
2016-03-31,934.4843597753443
2016-04-01,921.0786380777093
2016-04-04,931.8484350310232
2016-04-05,928.662313430917
2016-04-06,939.8002821155328
2016-04-07,941.1730069509258
2016-04-08,948.4478031662186
2016-04-11,950.3225854035302
2016-04-12,950.3783470639643
2016-04-13,953.0579554180503
2016-04-14,958.082109953078
2016-04-15,957.9340507566843
2016-04-18,965.130963020707
2016-04-19,982.2749505758314
2016-04-20,981.1334068996895
2016-04-21,969.2963863976297
2016-04-22,960.6736230052142
2016-04-25,956.5606866846629
2016-04-26,956.3538836506068
2016-04-27,959.9207085290951
2016-04-28,963.1356848779319
2016-04-29,960.4838486435095
2016-05-02,966.1667347788043
2016-05-03,959.8233419450532
2016-05-04,945.6962562512261
2016-05-05,935.2422555880837
2016-05-06,930.5828969499752
2016-05-09,941.3870180893935
2016-05-10,947.6549828163434
2016-05-11,950.4891929722268
2016-05-12,953.166519134966
2016-05-13,948.7655860584584
2016-05-16,948.0369620675264
2016-05-17,950.9719690049045
2016-05-18,949.1668690674677
2016-05-19,932.588133645627
2016-05-20,944.1816901765153
2016-05-23,946.2906120919129
2016-05-24,955.2291604773714
2016-05-25,959.2413526991361
2016-05-26,966.3341002764299
2016-05-27,978.1050267927105
2016-05-30,977.2249425312139
2016-05-31,969.978372711148
2016-06-01,972.2530065337718
2016-06-02,969.9151493129499
2016-06-03,976.4673206683575
2016-06-06,984.993097439971
2016-06-07,996.9442788042033
2016-06-08,993.6440486630091
2016-06-09,980.9897341131157
2016-06-10,964.4087899588667
2016-06-13,941.3585138861114
2016-06-14,927.3163485373811
2016-06-15,935.2244623684119
2016-06-16,920.8237156139492
2016-06-17,934.8294312802235
2016-06-20,961.6549794253003
2016-06-21,963.5164130083344
2016-06-22,966.359041031
2016-06-23,975.504898208439
2016-06-24,931.1774195506641
2016-06-27,898.244509751988
2016-06-28,918.9678449714299
2016-06-29,948.2297256343363
2016-06-30,961.0647018915175
2016-07-01,968.4362067937712
2016-07-04,965.3336938070413
2016-07-05,947.741135056606
2016-07-06,935.1383632188229
2016-07-07,943.889424966377
2016-07-08,947.471814343881
2016-07-11,960.7178048028867
2016-07-12,960.5544706242297
2016-07-13,963.9815383811201
2016-07-14,966.7320628806556
2016-07-15,966.2222251420117
2016-07-18,964.6182624918125
2016-07-19,956.4635270509909
2016-07-20,962.8250944005881
2016-07-21,954.512218432147
2016-07-22,955.0470796898156
2016-07-25,954.7957418663908
2016-07-26,955.0893592106089
2016-07-27,955.2184423954478
2016-07-28,955.9749751288731
2016-07-29,975.2912573127375
2016-08-01,974.9381833159862
2016-08-02,967.463109624045
2016-08-03,957.1878730650253
2016-08-04,964.4495375967501
2016-08-05,970.7304574569422
2016-08-08,968.0515180877837
2016-08-09,977.8315976757457
2016-08-10,982.4774912989214
2016-08-11,997.6937796891519
2016-08-12,995.1440622551796
2016-08-15,997.7840418149634
2016-08-16,997.0219326824127
2016-08-17,990.483773543124
2016-08-18,997.3921448274166
2016-08-19,988.8776719559992
2016-08-22,991.1808703424028
2016-08-23,997.0408821348927
2016-08-24,988.3796269307147
2016-08-25,980.7815176958453
2016-08-26,983.7756362474354
2016-08-29,973.3031711091401
2016-08-30,976.8064465658867
2016-08-31,969.2877233595973
2016-09-01,966.5295346287546
2016-09-02,983.5578021280937
2016-09-05,986.2647583637026
2016-09-06,995.0447590210968
2016-09-07,1000.4759169454178
2016-09-08,1000.5341039136218
2016-09-09,981.3376975346233
2016-09-12,976.9564513234232
2016-09-13,974.2660966084741
2016-09-14,974.8378660637154
2016-09-15,980.0250897798804
2016-09-16,969.4532264310964
2016-09-19,977.345283831002
2016-09-20,982.0944952189041
2016-09-21,983.9664429700696
2016-09-22,1004.5665473964816
2016-09-23,1000.7335415624135
2016-09-26,992.9976397681744
2016-09-27,988.0220727827083
2016-09-28,993.4029639442991
2016-09-29,991.5225710851685
2016-09-30,989.7360106309732
2016-10-03,989.494189694074
2016-10-04,986.5685641385268
2016-10-05,986.0725313847233
2016-10-06,979.4567485819728
2016-10-07,976.1354527461159
2016-10-10,981.4090850967325
2016-10-11,969.0864706789574
2016-10-12,958.2463381568823
2016-10-13,951.3419290177111
2016-10-14,960.9236019141816
2016-10-17,950.6736039670528
2016-10-18,956.9424496898096
2016-10-19,961.4680858439273
2016-10-20,953.5709661252621
2016-10-21,950.4787888127323
2016-10-24,948.5877932536984
2016-10-25,941.9150680633285
2016-10-26,941.9557230253093
2016-10-27,940.2934414181876
2016-10-28,936.716444739802
2016-10-31,938.1122875969309
2016-11-01,938.1436182682493
2016-11-02,937.9205798440228
2016-11-03,931.2227772112882
2016-11-04,929.0422510427616
2016-11-07,938.1649286714222
2016-11-08,942.0207558315444
2016-11-09,959.2708382848418
2016-11-10,954.1470310116158
2016-11-11,946.3490406836627
2016-11-14,937.4631489863948
2016-11-15,935.6913142510714
2016-11-16,932.0791316011774
2016-11-17,941.3135332300067
2016-11-18,928.8271950060296
2016-11-21,927.0600355469924
2016-11-22,914.1379678757821
2016-11-23,908.0295461551502
2016-11-24,912.9527955783718
2016-11-25,926.8831330641799
2016-11-28,920.446486456136
2016-11-29,927.4240226237249
2016-11-30,923.8215546965348
2016-12-01,916.841653917662
2016-12-02,917.9127474526539
2016-12-05,925.4504515351127
2016-12-06,933.144585070283
2016-12-07,933.492230709777
2016-12-08,922.8210823882371
2016-12-09,935.2188576509689
2016-12-12,932.8621859548371
2016-12-13,948.7737290079249
2016-12-14,946.260454729371
2016-12-15,933.1224661005402
2016-12-16,940.3303107186977
2016-12-19,945.0585234240947
2016-12-20,939.273827555136
2016-12-21,942.761905077209
2016-12-22,944.6333446508651
2016-12-23,946.7946806294949
2016-12-26,946.7946806294949
2016-12-27,947.8712206031095
2016-12-28,946.0508668045452
2016-12-29,952.857104596087
2016-12-30,956.5968049316125
2017-01-02,956.5968049316125
2017-01-03,954.4491100359048
2017-01-04,964.4190915852265
2017-01-05,983.1818736246776
2017-01-06,981.1971286578331
2017-01-09,977.2229849502158
2017-01-10,983.2403903937511
2017-01-11,971.7679397494084
2017-01-12,975.5632568408852
2017-01-13,984.0203400239353
2017-01-16,972.2267214439536
2017-01-17,977.1595401366211
2017-01-18,979.0774990140018
2017-01-19,966.1714750544032
2017-01-20,971.1376675872341
2017-01-23,975.710443970507
2017-01-24,974.4405184242385
2017-01-25,992.0307558229053
2017-01-26,1000.7472327417129
2017-01-27,1004.881860746356
2017-01-30,996.6746991308092
2017-01-31,999.9181252206605
2017-02-01,1003.5142734781201
2017-02-02,999.3644683799538
2017-02-03,1004.5320754051107
2017-02-06,1000.742962877404
2017-02-07,1002.0645642885402
2017-02-08,1002.2546429891553
2017-02-09,1002.2774461956423
2017-02-10,1001.1387460781102
2017-02-13,1001.9624352306179
2017-02-14,995.1033953514182
2017-02-15,1001.849750457939
2017-02-16,1011.6866768545468
2017-02-17,1009.3959612405478
2017-02-20,1012.9611872145964
2017-02-21,1012.8562671942487
2017-02-22,1010.1842089005727
2017-02-23,1011.8596515459841
2017-02-24,1005.6975341329417
2017-02-27,1006.6106017838208
2017-02-28,1014.6449765415002
2017-03-01,1013.3964927115804
2017-03-02,1035.167469271751
2017-03-03,1032.702079880095
2017-03-06,1031.5359977563521
2017-03-07,1026.1671090915188
2017-03-08,1024.6855306051893
2017-03-09,1023.233221440944
2017-03-10,1030.5662240833858
2017-03-13,1037.2971390906944
2017-03-14,1032.5677816716175
2017-03-15,1033.189937583695
2017-03-16,1048.4082351147908
2017-03-17,1051.778151620192
2017-03-20,1053.273017630877
2017-03-21,1047.2740580798768
2017-03-22,1047.7028826584913
2017-03-23,1053.6638841953381
2017-03-24,1054.151815224891
2017-03-27,1057.3996279075263
2017-03-28,1059.229176806779
2017-03-29,1050.2019231707918
2017-03-30,1059.7489090571457
2017-03-31,1052.9113767274812
2017-04-03,1048.0770957242637
2017-04-04,1051.9680422938723
2017-04-05,1051.1122102652837
2017-04-06,1051.1584718285285
2017-04-07,1048.2875333056113
2017-04-10,1047.0786684680286
2017-04-11,1052.5455651479606
2017-04-12,1056.2927271439958
2017-04-13,1052.8196142411234
2017-04-14,1052.8196142411234
2017-04-17,1056.1305330100142
2017-04-18,1046.8798223319136
2017-04-19,1052.2829040077886
2017-04-20,1057.5363853082722
2017-04-21,1051.7613132697313
2017-04-24,1070.7596560623847
2017-04-25,1079.0524194630646
2017-04-26,1081.3079727788272
2017-04-27,1085.9664008414602
2017-04-28,1083.4276286109327
2017-05-01,1085.0626620058886
2017-05-02,1094.2569449396067
2017-05-03,1101.2006330181966
2017-05-04,1110.7747927662388
2017-05-05,1117.6914301685083
2017-05-08,1109.8922465965372
2017-05-09,1110.9517152340886
2017-05-10,1100.5760477050937
2017-05-11,1098.6099965677627
2017-05-12,1111.0203555096093
2017-05-15,1116.7706676063397
2017-05-16,1132.7667790164544
2017-05-17,1124.6490127224058
2017-05-18,1116.2092447490893
2017-05-19,1130.6828893879206
2017-05-22,1140.1392830292
2017-05-23,1141.6550923225507
2017-05-24,1134.8462102918343
2017-05-25,1140.0990471014554
2017-05-26,1136.5733758299893
2017-05-29,1134.670154068146
2017-05-30,1132.809791907426
2017-05-31,1140.7604973939974
2017-06-01,1140.1843480141597
2017-06-02,1149.6525302709115
2017-06-05,1148.7586474202967
2017-06-06,1121.9269098957066
2017-06-07,1117.2731993480922
2017-06-08,1110.6751937122528
2017-06-09,1112.1472173629083
2017-06-12,1108.9854192516293
2017-06-13,1117.2865278272418
2017-06-14,1120.3061051837556
2017-06-15,1109.8507781523035
2017-06-16,1125.3859416629336
2017-06-19,1132.2865496843337
2017-06-20,1122.9287810036517
2017-06-21,1122.3775093712127
2017-06-22,1124.9798618631569
2017-06-23,1127.1497840290474
2017-06-26,1123.6578441973197
2017-06-27,1125.323716181399
2017-06-28,1125.313808157375
2017-06-29,1113.0020406695905
2017-06-30,1111.5015366253056
2017-07-03,1116.5637549260834
2017-07-04,1110.524640095571
2017-07-05,1110.147673790554
2017-07-06,1103.408397429437
2017-07-07,1101.6413025090644
2017-07-10,1103.944966929056
2017-07-11,1094.0434075179733
2017-07-12,1117.5562687457
2017-07-13,1111.90388977226
2017-07-14,1121.6402689267209
2017-07-17,1126.9095023562988
2017-07-18,1128.360017089802
2017-07-19,1131.1920035596866
2017-07-20,1132.9929064716994
2017-07-21,1128.5236882476715
2017-07-24,1123.485114580122
2017-07-25,1121.2692077412585
2017-07-26,1116.7272413924652
2017-07-27,1117.075892936422
2017-07-28,1112.2447847177766
2017-07-31,1123.402209885878
2017-08-01,1122.4134018933316
2017-08-02,1129.9325793197916
2017-08-03,1131.3847056514112
2017-08-04,1128.1008964222267
2017-08-07,1127.5375755851737
2017-08-08,1123.2003317746096
2017-08-09,1121.1833301027486
2017-08-10,1111.3733715269486
2017-08-11,1106.7886811590395
2017-08-14,1112.9160086096924
2017-08-15,1109.7036387513838
2017-08-16,1110.634416242797
2017-08-17,1117.9543790603952
2017-08-18,1109.8641124076619
2017-08-21,1112.0824760552061
2017-08-22,1116.4029362648673
2017-08-23,1118.7611022755964
2017-08-24,1119.6151923537054
2017-08-25,1124.1968573523634
2017-08-28,1123.6981985934303
2017-08-29,1123.624285790887
2017-08-30,1115.496907726142
2017-08-31,1121.4628333438395
2017-09-01,1124.3431699068315
2017-09-04,1125.3644612874948
2017-09-05,1124.8690959310147
2017-09-06,1126.350746270919
2017-09-07,1134.7263557621263
2017-09-08,1143.175069343818
2017-09-11,1145.2816794340245
2017-09-12,1143.8200845190427
2017-09-13,1140.0435305162323
2017-09-14,1138.5044146176563
2017-09-15,1140.429057638895
2017-09-18,1144.3005805331934
2017-09-19,1145.5052579590317
2017-09-20,1150.879545256095
2017-09-21,1142.8941067086243
2017-09-22,1147.7065537082287
2017-09-25,1146.954828162002
2017-09-26,1134.648437279233
2017-09-27,1129.8867746766862
2017-09-28,1139.2543408157203
2017-09-29,1150.8633119020512
2017-10-02,1150.6845476773005
2017-10-03,1154.1705142436697
2017-10-04,1155.003531917086
2017-10-05,1148.6641565395698
2017-10-06,1144.3287325498025
2017-10-09,1143.0175809819177
2017-10-10,1152.2872818082399
2017-10-11,1153.9786708446668
2017-10-12,1151.882106
2017-10-13,1153.938959
2017-10-16,1145.500472
2017-10-17,1140.2181887559314
2017-10-18,1140.2151599852732
2017-10-19,1138.723734
2017-10-20,1126.829103
2017-10-23,1127.9050197122126
2017-10-24,1119.505435
2017-10-25,1112.771731
2017-10-26,1120.943534
2017-10-27,1119.238259
2017-10-30,1119.423342
2017-10-31,1126.725165
2017-11-01,1123.254477
2017-11-02,1126.110052
2017-11-03,1127.983294
2017-11-06,1124.873331
2017-11-07,1121.099853
2017-11-08,1124.176921
2017-11-09,1113.707798
2017-11-10,1108.0712794597098
2017-11-13,1105.857851
2017-11-14,1107.929782
2017-11-15,1103.54599
2017-11-16,1108.307229
2017-11-17,1112.204166
2017-11-20,1136.946825
2017-11-21,1137.069527
2017-11-22,1144.599202
2017-11-23,1146.984361
2017-11-24,1151.057319
2017-11-27,1142.984525
2017-11-28,1144.300155
2017-11-29,1141.26372
2017-11-30,1148.303019
2017-12-01,1139.774184
2017-12-04,1143.59328
2017-12-05,1136.488874
2017-12-06,1137.194466
2017-12-07,1127.135443
2017-12-08,1127.85883
2017-12-11,1129.732645
2017-12-12,1132.222927
2017-12-13,1138.060263
2017-12-14,1137.058382
2017-12-15,1139.635567
2017-12-18,1156.883041
2017-12-19,1147.279636
2017-12-20,1146.517307
2017-12-21,1152.100918
2017-12-22,1149.387726
2017-12-25,1149.387726
2017-12-26,1149.62002
2017-12-27,1157.393091
2017-12-28,1165.520912
2017-12-29,1167.01138
2018-01-01,1167.01138
2018-01-02,1169.772259
2018-01-03,1179.519529
2018-01-04,1188.460896
2018-01-05,1194.934495
2018-01-08,1189.548941
2018-01-09,1189.181934
2018-01-10,1185.810832
2018-01-11,1186.028185
2018-01-12,1195.390069
2018-01-15,1201.838198
2018-01-16,1189.799988
2018-01-17,1189.68978
2018-01-18,1194.085084
2018-01-19,1199.65891
2018-01-22,1201.4135724523653
2018-01-23,1206.9084976417823
2018-01-24,1214.80631
2018-01-25,1219.23475
2018-01-26,1217.924594
2018-01-29,1210.226939
2018-01-30,1210.648562
2018-01-31,1206.804564
2018-02-01,1197.414919
2018-02-02,1185.723398
2018-02-05,1164.698643
2018-02-06,1133.231666
2018-02-07,1143.542704
2018-02-08,1126.196425
2018-02-09,1114.722175
2018-02-12,1134.044588
2018-02-13,1133.475197
2018-02-14,1154.067738
2018-02-15,1173.392114
2018-02-16,1180.942905
2018-02-19,1166.070865
2018-02-20,1167.556107
2018-02-21,1167.179199
2018-02-22,1164.342191
2018-02-23,1161.80807
2018-02-26,1166.643039
2018-02-27,1161.245488
2018-02-28,1142.556996
2018-03-01,1123.105863
2018-03-02,1116.507424
2018-03-05,1140.607195
2018-03-06,1141.648807
2018-03-07,1140.83895
2018-03-08,1146.355315
2018-03-09,1150.528117
2018-03-12,1155.346492
2018-03-13,1150.834262
2018-03-14,1144.385926
2018-03-15,1144.9344
2018-03-16,1139.543663
2018-03-19,1135.59155537339
2018-03-20,1133.730074
2018-03-21,1131.612983
2018-03-22,1120.047356
2018-03-23,1116.401198
2018-03-26,1115.616688
2018-03-27,1125.983402
2018-03-28,1128.023716
2018-03-29,1123.189385
2018-03-30,1123.189385006812
2018-04-02,1126.306252
2018-04-03,1108.165622
2018-04-04,1096.037649
2018-04-05,1114.615135
2018-04-06,1111.410095
2018-04-09,1118.967558
2018-04-10,1126.253724
2018-04-11,1120.7760388413908
2018-04-12,1124.6133014003312
2018-04-13,1125.7077131570718
2018-04-16,1128.7060541410985
2018-04-17,1133.0938970052903
2018-04-18,1136.2222376194782
2018-04-19,1137.5083971759811
2018-04-20,1132.306292208439
2018-04-23,1133.8116830125452
2018-04-24,1129.7025016105708
2018-04-25,1115.4452957238518
2018-04-26,1121.501277837095
2018-04-27,1122.937159277957
2018-04-30,1125.587978105679
2018-05-01,1118.8066467786034
2018-05-02,1124.1680027497896
2018-05-03,1120.0578503988215
2018-05-04,1123.705000657506
2018-05-07,1133.7039428686483
2018-05-08,1130.6399334675725
2018-05-09,1131.0305171954412
2018-05-10,1131.4248203788852
2018-05-11,1136.4651041799832
2018-05-14,1141.1807046940028
2018-05-15,1136.5936800599304
2018-05-16,1137.2515823957472
2018-05-17,1136.7636244719304
2018-05-18,1136.1532564204517
2018-05-21,1136.7792988900517
2018-05-22,1142.0896250865644
2018-05-23,1120.4623699438343
2018-05-24,1120.9926361350315
2018-05-25,1119.691929745282
2018-05-28,1118.8890159833843
2018-05-29,1102.6577278715697
2018-05-30,1101.6807047912444
2018-05-31,1097.3942471368682
2018-06-01,1110.4147192253188
2018-06-04,1111.57710014912
2018-06-05,1103.4066320101438
2018-06-06,1108.5730832872464
2018-06-07,1112.4458245033147
2018-06-08,1105.6849478912927
2018-06-11,1117.8142983792457
2018-06-12,1120.866909444132
2018-06-13,1120.059214423282
2018-06-14,1119.8456036903412
2018-06-15,1109.7138742349457
2018-06-18,1099.4181070116065
2018-06-19,1087.6261302515202
2018-06-20,1099.488743519044
